date,quarterlyNetIncomeCommonStockholders,quarterlyBasicAverageShares,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyDilutedEPS,quarterlyLongTermDebt,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyInventory,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyPurchaseOfBusiness,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyBasicEPS,quarterlyNonCurrentDeferredRevenue
2013-06-30,157023000.0,264153000.0,20954000.0,4078000.0,-1213461000.0,195327000,509414000.0,-226303000.0,-66007000.0,24205000.0,-78841000.0,1766738000.0,1332366000.0,132908000.0,2033925000.0,578955000,794549000.0,1587000.0,192909000,1402476000.0,2354584000.0,14373000.0,268153000.0,631449000.0,0.56,0.0,268153000.0,200532000.0,179700000.0,280291000.0,-3525000.0,631449000.0,399255000.0,1634031000.0,157023000,2726998000.0,157023000.0,92387000.0,36921000.0,158990000.0,,25956000.0,186800000.0,362956000.0,-1674000.0,-431593000.0,1841780000.0,228219000.0,57938000.0,509414000.0,926781000.0,13859000.0,206346000.0,33636000.0,182979000.0,2021000.0,111541000.0,-32050000.0,409352000.0,31936000.0,-11301000.0,144209000.0,,4760923000.0,1131116000.0,961538000.0,-114144000.0,0.0,2406339000.0,-38978000.0,18918000.0,69241000.0,-10082000.0,623558000.0,2648000.0,0.59,
2013-09-30,141461000.0,268478000.0,23060000.0,3304000.0,-965104000.0,194780000,570494000.0,-167609000.0,-67198000.0,19549000.0,65346000.0,1814081000.0,1693571000.0,246502000.0,1768176000.0,598937000,801655000.0,4144000.0,192362000,1482170000.0,2801206000.0,3261000.0,75894000.0,16756000.0,0.49,0.0,277539000.0,263969000.0,182816000.0,290685000.0,19706000.0,286006000.0,416121000.0,1436781000.0,141461000,3231876000.0,141461000.0,96339000.0,296000.0,158990000.0,,11304000.0,183708000.0,357420000.0,-28600000.0,-444235000.0,2264065000.0,269250000.0,68814000.0,570494000.0,930085000.0,13047000.0,223759000.0,31219000.0,152765000.0,16893000.0,125002000.0,-26254000.0,404645000.0,94032000.0,-8441000.0,254943000.0,,5000052000.0,0.0,805640000.0,61080000.0,-69981000.0,2198846000.0,-9386000.0,18861000.0,88947000.0,-4561000.0,509414000.0,2682000.0,0.53,
2013-12-31,175877000.0,267780000.0,24339000.0,3250000.0,-974161000.0,186138000,631879000.0,-3498000.0,-67096000.0,26414000.0,-30938000.0,1889019000.0,1825540000.0,205415000.0,1724830000.0,586816000,802093000.0,4595000.0,183549000,1432077000.0,2947826000.0,-22842000.0,76431000.0,13057000.0,0.61,0.0,207248000.0,214291000.0,180792000.0,288195000.0,1176000.0,292753000.0,406024000.0,1287392000.0,175877000,3276971000.0,175877000.0,91794000.0,-10125000.0,159296000.0,,22055000.0,206728000.0,354800000.0,19190000.0,-447293000.0,2457419000.0,279696000.0,48075000.0,631879000.0,934392000.0,14050000.0,222475000.0,31329000.0,197932000.0,1334000.0,128092000.0,-151507000.0,411783000.0,11395000.0,-10975000.0,216390000.0,,5001801000.0,0.0,991763000.0,61385000.0,-97140000.0,2053975000.0,70291000.0,18653000.0,90123000.0,-7548000.0,570494000.0,2665000.0,0.66,
2014-03-31,156027000.0,268134000.0,25961000.0,4069000.0,-690669000.0,191979000,973677000.0,426056000.0,-67042000.0,-16314000.0,1395000.0,1945471000.0,1483644000.0,175227000.0,2249668000.0,617823000,810030000.0,12936000.0,189517000,989360000.0,3067147000.0,-27125000.0,107994000.0,13005000.0,0.53,993870000.0,267833000.0,56195000.0,199945000.0,294536000.0,59572000.0,1260308000.0,417878000.0,1190775000.0,156027000,2787681000.0,156027000.0,98087000.0,-11044000.0,159296000.0,,19823000.0,233999000.0,355089000.0,-9848000.0,-454941000.0,2457321000.0,253433000.0,55099000.0,973677000.0,565001000.0,13080000.0,228361000.0,28867000.0,175850000.0,10506000.0,127812000.0,-273633000.0,424338000.0,100795000.0,-14148000.0,189375000.0,,5037349000.0,0.0,1141917000.0,341798000.0,-73955000.0,1970202000.0,-60585000.0,18840000.0,149695000.0,-548000.0,631879000.0,2686000.0,0.58,
2014-06-30,173611000.0,267648000.0,22106000.0,3003000.0,-874367000.0,208918000,625032000.0,-317182000.0,-77421000.0,5789000.0,-89733000.0,1999751000.0,1860175000.0,121003000.0,2224619000.0,612633000,817844000.0,17578000.0,206500000,933848000.0,3168699000.0,-22879000.0,145367000.0,13169000.0,0.62,994110000.0,281335000.0,179676000.0,189189000.0,281579000.0,-50123000.0,1290771000.0,423444000.0,1109645000.0,173611000,2829600000.0,173611000.0,92513000.0,-3742000.0,159296000.0,,26667000.0,256791000.0,350736000.0,-858000.0,-467108000.0,2485206000.0,283492000.0,69258000.0,625032000.0,567765000.0,13865000.0,216944000.0,26449000.0,200278000.0,2660000.0,122013000.0,-161582000.0,425139000.0,14195000.0,-9116000.0,130119000.0,,5054219000.0,0.0,570043000.0,-348645000.0,-101016000.0,1885520000.0,-13501000.0,18673000.0,99572000.0,6926000.0,973677000.0,2671000.0,0.65,
2014-09-30,171516000.0,265942000.0,28740000.0,3005000.0,-691922000.0,202427000,714699000.0,160290000.0,-76957000.0,20515000.0,-26019000.0,1977185000.0,1881147000.0,195454000.0,2273868000.0,604262000,825653000.0,2170000.0,200049000,970649000.0,3303977000.0,-5530000.0,154833000.0,13226000.0,0.62,994352000.0,290629000.0,231413000.0,169617000.0,275800000.0,6117000.0,1303219000.0,434645000.0,950827000.0,171516000,2743434000.0,171516000.0,93883000.0,-1509000.0,159296000.0,,22802000.0,262669000.0,345485000.0,-278000.0,-480168000.0,2595846000.0,295641000.0,60850000.0,714699000.0,570527000.0,13845000.0,234596000.0,24070000.0,194318000.0,11115000.0,138335000.0,-274504000.0,417013000.0,-8663000.0,-8427000.0,203881000.0,,5017302000.0,0.0,862148000.0,89667000.0,-199999000.0,1713325000.0,-9295000.0,18981000.0,105689000.0,-2120000.0,625032000.0,2644000.0,0.64,
2014-12-31,168466000.0,262881000.0,29054000.0,3006000.0,-545839000.0,192380000,1431023000.0,660052000.0,-76172000.0,-6592000.0,84038000.0,1988501000.0,1489744000.0,284602000.0,2215017000.0,593549000,831505000.0,15370000.0,190009000,913016000.0,3515141000.0,16110000.0,160213000.0,14268000.0,0.62,994595000.0,187496000.0,214638000.0,179638000.0,273795000.0,-47458000.0,1302001000.0,413911000.0,654013000.0,168466000,2700188000.0,168466000.0,88076000.0,-2189000.0,159296000.0,,17536000.0,246664000.0,337914000.0,-1523000.0,-493591000.0,2920768000.0,293138000.0,51486000.0,1431023000.0,573290000.0,13859000.0,223902000.0,21700000.0,186002000.0,2894000.0,133455000.0,-234469000.0,408137000.0,13806000.0,-6139000.0,290741000.0,,4915205000.0,0.0,1214219000.0,716324000.0,-174997000.0,1400064000.0,103133000.0,18759000.0,58231000.0,-7984000.0,714699000.0,2611000.0,0.64,
2015-03-31,134623000.0,260857000.0,19959000.0,3130000.0,-1630614000.0,185381000,892572000.0,-490204000.0,-75608000.0,-1910000.0,1099000.0,1966278000.0,2410489000.0,160102000.0,2262524000.0,566900000,804623000.0,19693000.0,183011000,963206000.0,3935050000.0,14963000.0,154046000.0,14611000.0,0.5,994839000.0,246615000.0,62481000.0,170379000.0,269514000.0,21881000.0,1299318000.0,396521000.0,266902000.0,134623000,2635541000.0,134623000.0,79198000.0,36736000.0,159296000.0,,24855000.0,231328000.0,301038000.0,-24491000.0,-503585000.0,3303061000.0,289868000.0,66071000.0,892572000.0,576053000.0,13864000.0,213510000.0,12752000.0,159478000.0,2993000.0,131942000.0,-214286000.0,395075000.0,33323000.0,-5937000.0,166039000.0,,4898065000.0,9320000.0,1109611000.0,-538451000.0,-174994000.0,963015000.0,-59118000.0,18501000.0,80113000.0,-11149000.0,1431023000.0,2583000.0,0.52,
2015-06-30,147715000.0,258021000.0,26320000.0,3010000.0,-704899000.0,180263000,666338000.0,-251464000.0,-80206000.0,2013000.0,-9443000.0,1959037000.0,2666087000.0,175464000.0,2267736000.0,549008000,806728000.0,17916000.0,178494000,957163000.0,3979726000.0,9112000.0,173300000.0,14357000.0,0.55,995086000.0,251988000.0,222803000.0,159954000.0,270730000.0,1784000.0,1310573000.0,389054000.0,248431000.0,147715000,2647813000.0,147715000.0,82143000.0,333000.0,159296000.0,,20252000.0,222013000.0,294487000.0,-4640000.0,-512241000.0,3332425000.0,301130000.0,55731000.0,666338000.0,578816000.0,13862000.0,210560000.0,10983000.0,167967000.0,3839000.0,126648000.0,-157923000.0,392905000.0,18444000.0,-7689000.0,183153000.0,,4915549000.0,0.0,460791000.0,-226234000.0,-100000000.0,935823000.0,-5373000.0,17607000.0,81897000.0,-13186000.0,892572000.0,2570000.0,0.57,
2015-09-30,127298000.0,257640000.0,26681000.0,3009000.0,-644953000.0,154951000,760611000.0,137742000.0,-80196000.0,-884000.0,-32196000.0,1932046000.0,2535173000.0,128368000.0,2268681000.0,527572000,809662000.0,6657000.0,153182000,950342000.0,3981161000.0,9007000.0,189777000.0,14344000.0,0.48,995333000.0,282627000.0,205119000.0,157640000.0,266046000.0,-6618000.0,1318339000.0,369932000.0,235922000.0,127298000,2621669000.0,127298000.0,84761000.0,-91000.0,159296000.0,,16671000.0,212973000.0,287377000.0,-3475000.0,-522285000.0,3295784000.0,308662000.0,81707000.0,760611000.0,581580000.0,13862000.0,216750000.0,9214000.0,143969000.0,6616000.0,130220000.0,-177199000.0,385890000.0,-3621000.0,-5362000.0,133730000.0,,4890350000.0,0.0,788148000.0,94273000.0,-99998000.0,909189000.0,-30640000.0,16826000.0,75279000.0,-14506000.0,666338000.0,2569000.0,0.49,
2015-12-31,130819000.0,256450000.0,31463000.0,3014000.0,-903988000.0,161873000,898264000.0,18309000.0,-79709000.0,48306000.0,61050000.0,1898238000.0,2498272000.0,284167000.0,2292796000.0,566235000,797866000.0,7782000.0,160104000,932909000.0,4008294000.0,16931000.0,212613000.0,16308000.0,0.49,995584000.0,203176000.0,219166000.0,178514000.0,269611000.0,-677000.0,1359887000.0,387721000.0,224614000.0,130819000,2605361000.0,130819000.0,84470000.0,-5942000.0,159296000.0,,24232000.0,195969000.0,280241000.0,-3827000.0,-517625000.0,3396536000.0,347995000.0,47016000.0,898264000.0,584343000.0,13866000.0,227617000.0,7446000.0,155051000.0,1871000.0,141378000.0,-170941000.0,385008000.0,6897000.0,-6118000.0,290285000.0,,4898157000.0,0.0,934357000.0,137653000.0,-100000000.0,889863000.0,79452000.0,17484000.0,74602000.0,-21389000.0,760611000.0,2552000.0,0.51,
2016-03-31,145035000.0,255467000.0,27520000.0,5015000.0,-1008484000.0,179345000,503816000.0,-328523000.0,-78877000.0,-5307000.0,-62254000.0,1867066000.0,2833883000.0,108099000.0,2220367000.0,571066000,810582000.0,6286000.0,178101000,946086000.0,3918933000.0,17273000.0,95226000.0,16979000.0,0.54,995835000.0,307458000.0,49982000.0,175799000.0,268462000.0,26933000.0,1274281000.0,395267000.0,220807000.0,145035000,2602787000.0,145035000.0,80277000.0,-4250000.0,159296000.0,,24803000.0,178550000.0,283346000.0,-5839000.0,-527236000.0,3337699000.0,261467000.0,51758000.0,503816000.0,587106000.0,13865000.0,217166000.0,6202000.0,169838000.0,3827000.0,135645000.0,-188859000.0,400068000.0,29374000.0,-14835000.0,122934000.0,,4823154000.0,1417000.0,699046000.0,-394448000.0,-143183000.0,904221000.0,-104282000.0,16524000.0,101534000.0,-6631000.0,898264000.0,2537000.0,0.57,
2016-06-30,163049000.0,252901000.0,29404000.0,3016000.0,-891186000.0,187449000,582362000.0,-87634000.0,-83599000.0,-1493000.0,129531000.0,1863887000.0,2935616000.0,317999000.0,2326672000.0,574981000,826213000.0,18932000.0,186205000,1051364000.0,4021700000.0,-16828000.0,91426000.0,17856000.0,0.61,994039000.0,217014000.0,259036000.0,168297000.0,266206000.0,11784000.0,1275308000.0,406684000.0,209015000.0,163049000,2599803000.0,163049000.0,83110000.0,-3500000.0,159296000.0,,18569000.0,195282000.0,292358000.0,-2185000.0,-533855000.0,3517978000.0,263413000.0,71536000.0,582362000.0,588542000.0,13868000.0,220479000.0,4958000.0,181618000.0,0.0,136125000.0,-172456000.0,403402000.0,11297000.0,-20637000.0,338636000.0,,4926475000.0,0.0,827689000.0,78546000.0,-100154000.0,904775000.0,90444000.0,15338000.0,113318000.0,-3405000.0,503816000.0,2534000.0,0.64,
2016-09-30,164192000.0,253466000.0,29802000.0,3017000.0,-1061781000.0,178057000,690490000.0,110182000.0,-83878000.0,34100000.0,-62087000.0,1854320000.0,2799338000.0,172280000.0,2313205000.0,579209000,834312000.0,8233000.0,176813000,997819000.0,4019194000.0,-1581000.0,104686000.0,26072000.0,0.61,994439000.0,227758000.0,237279000.0,175875000.0,270373000.0,-10083000.0,1315386000.0,403334000.0,198545000.0,164192000,2632515000.0,164192000.0,83463000.0,-12349000.0,161287000.0,,11470000.0,196922000.0,292488000.0,621000.0,-541824000.0,3489828000.0,294875000.0,57404000.0,690490000.0,591667000.0,13870000.0,226521000.0,6123000.0,175662000.0,0.0,141814000.0,-185647000.0,435493000.0,-1784000.0,-11313000.0,183593000.0,,4945720000.0,0.0,1195625000.0,108128000.0,-99985000.0,926526000.0,-10744000.0,15183000.0,103236000.0,-5209000.0,582362000.0,2525000.0,0.65,
2016-12-31,141846000.0,250982000.0,30867000.0,3020000.0,-297843000.0,164427000,839546000.0,340040000.0,-83256000.0,42010000.0,-128208000.0,1729446000.0,2414589000.0,85709000.0,2352080000.0,585688000,836481000.0,6334000.0,162972000,1010042000.0,3916052000.0,-8886000.0,115138000.0,23419000.0,0.52,994842000.0,340852000.0,236661000.0,178233000.0,270781000.0,13053000.0,1342038000.0,407455000.0,183082000.0,141846000,2484208000.0,141846000.0,83780000.0,-4905000.0,161287000.0,,20734000.0,205927000.0,301504000.0,-1024000.0,-534977000.0,3254135000.0,323777000.0,53626000.0,839546000.0,594792000.0,13872000.0,244483000.0,4759000.0,162580000.0,-663000.0,159248000.0,-296568000.0,435650000.0,1195000.0,-19875000.0,105584000.0,,4836288000.0,0.0,662663000.0,149056000.0,-213844000.0,920236000.0,-113095000.0,15997000.0,118629000.0,-30441000.0,690490000.0,2488000.0,0.57,
2017-03-31,153425000.0,249014000.0,32785000.0,4337000.0,-566387000.0,174588000,966695000.0,131362000.0,-81809000.0,-7135000.0,109559000.0,1726312000.0,2354762000.0,286092000.0,2231493000.0,609452000,839458000.0,6309000.0,173404000,897196000.0,3880116000.0,-20949000.0,87711000.0,21411000.0,0.57,995247000.0,243915000.0,101888000.0,185811000.0,267157000.0,-3771000.0,1334297000.0,423641000.0,116288000.0,153425000,2509039000.0,153425000.0,84797000.0,-625000.0,161287000.0,,17795000.0,227033000.0,303825000.0,-2894000.0,-535633000.0,3321457000.0,317639000.0,54567000.0,966695000.0,456328000.0,12343000.0,250237000.0,3576000.0,171220000.0,-36054000.0,164256000.0,-310531000.0,440303000.0,57476000.0,-20226000.0,306318000.0,,4740532000.0,0.0,718600000.0,127149000.0,-108062000.0,860416000.0,96938000.0,16108000.0,108293000.0,-24681000.0,839546000.0,2480000.0,0.62,
2017-06-30,167245000.0,247911000.0,32036000.0,1676000.0,-832705000.0,181125000,1059355000.0,-232243000.0,-87303000.0,26058000.0,-50622000.0,1743597000.0,2588207000.0,180982000.0,2548795000.0,615446000,846192000.0,8282000.0,180420000,439833000.0,4227908000.0,11691000.0,96879000.0,24986000.0,0.63,1737410000.0,268257000.0,281567000.0,192095000.0,265797000.0,-3049000.0,2108962000.0,423351000.0,106862000.0,167245000,2538267000.0,167245000.0,89175000.0,-3008000.0,161287000.0,-457918000.0,15014000.0,215210000.0,303210000.0,506000.0,-542982000.0,3647562000.0,346566000.0,43750000.0,1059355000.0,0.0,12081000.0,242931000.0,2871000.0,182259000.0,-1596000.0,153051000.0,133995000.0,449082000.0,2003000.0,-9926000.0,190908000.0,,5087062000.0,0.0,613396000.0,92660000.0,-67062000.0,859154000.0,-24342000.0,14961000.0,106234000.0,-16632000.0,966695000.0,2481000.0,0.67,
2017-09-30,167532000.0,248094000.0,36372000.0,1788000.0,-535267000.0,185679000,1070193000.0,91232000.0,-86957000.0,12148000.0,-30554000.0,1675858000.0,2490027000.0,189917000.0,2544767000.0,619503000,855019000.0,6766000.0,185169000,423221000.0,4172230000.0,-187000.0,109758000.0,23557000.0,0.65,1738666000.0,286855000.0,277148000.0,184786000.0,258217000.0,-17536000.0,2121546000.0,434717000.0,99862000.0,167532000,2486083000.0,167532000.0,91053000.0,-5453000.0,161287000.0,0.0,19468000.0,215397000.0,304118000.0,-972000.0,-550901000.0,3560220000.0,359323000.0,50966000.0,1070193000.0,0.0,11029000.0,249548000.0,2361000.0,187000000.0,-41782000.0,157985000.0,-282534000.0,454640000.0,17355000.0,-12223000.0,202140000.0,,5030850000.0,0.0,644175000.0,10838000.0,-170454000.0,858620000.0,-18598000.0,15164000.0,88341000.0,-16219000.0,1059355000.0,2486000.0,0.68,
2017-12-31,11945000.0,254089000.0,36801000.0,290000.0,-843400000.0,190053000,911461000.0,-177843000.0,-89491000.0,-401175000.0,517801000.0,1528393000.0,2630115000.0,177895000.0,2754985000.0,631193000,862147000.0,37281000.0,189700000,462395000.0,4197883000.0,-11137000.0,81310000.0,30747000.0,0.05,1730211000.0,348464000.0,297552000.0,182156000.0,258108000.0,1619000.0,2292590000.0,449037000.0,102375000.0,11945000,2364634000.0,11945000.0,92753000.0,-9326000.0,162421000.0,0.0,183224000.0,226533000.0,303984000.0,-1045000.0,-558163000.0,3541576000.0,110000.0,32974000.0,911461000.0,,11224000.0,259337000.0,4708000.0,195169000.0,-3038000.0,166231000.0,-165575000.0,515377000.0,244000.0,-6791000.0,184686000.0,,5119619000.0,0.0,681674000.0,-158732000.0,-73290000.0,921736000.0,-65994000.0,16910000.0,94588000.0,-21503000.0,1070193000.0,2547000.0,0.05,
2018-03-31,145471000.0,254559000.0,48606000.0,6294000.0,-120768000.0,197419000,2179328000.0,1267097000.0,-89302000.0,9677000.0,-36993000.0,1483538000.0,1268242000.0,221315000.0,2725452000.0,638191000,855023000.0,47713000.0,196835000,937203000.0,4144486000.0,-9543000.0,,49870000.0,0.56,1214440000.0,372144000.0,67389000.0,188941000.0,257916000.0,2275000.0,1788249000.0,449250000.0,97896000.0,145471000,2330235000.0,145471000.0,89348000.0,-8150000.0,162421000.0,0.0,14232000.0,236077000.0,304117000.0,-33351000.0,-550906000.0,3447570000.0,75000.0,25166000.0,2179328000.0,499186000.0,11504000.0,252415000.0,4123000.0,159703000.0,-16625000.0,162483000.0,-241523000.0,342644000.0,27852000.0,-20978000.0,242293000.0,,5055687000.0,,1416993000.0,1267867000.0,-163448000.0,911201000.0,-19295000.0,49719000.0,98999000.0,-34509000.0,911461000.0,2534000.0,0.57,
2018-06-30,190038000.0,252682000.0,35608000.0,6442000.0,-559159000.0,216124000,1677389000.0,-444188000.0,-90675000.0,-13532000.0,-64796000.0,1457467000.0,1686809000.0,149809000.0,2736554000.0,684370000,871411000.0,82410000.0,215764000,942599000.0,4125545000.0,-10924000.0,57448000.0,586568000.0,0.74,1207387000.0,456898000.0,255298000.0,206888000.0,255935000.0,9320000.0,1793955000.0,477482000.0,91700000.0,190038000,2318638000.0,190038000.0,90532000.0,-13900000.0,162421000.0,,22879000.0,247001000.0,312084000.0,-6872000.0,-559327000.0,3364198000.0,,,1677389000.0,499407000.0,13372000.0,261718000.0,3763000.0,212917000.0,-6158000.0,170826000.0,-233919000.0,525863000.0,214000.0,-26359000.0,176168000.0,,5055192000.0,,155230000.0,-501939000.0,-137300000.0,929647000.0,-74652000.0,22408000.0,105484000.0,-35932000.0,2179328000.0,2515000.0,0.75,
2018-09-30,215712000.0,252988000.0,34945000.0,-3967000.0,-260353000.0,233575000,1974638000.0,115898000.0,-91077000.0,18357000.0,23884000.0,1576476000.0,1305922000.0,298949000.0,2702650000.0,746252000,867175000.0,31435000.0,232736000,931538000.0,3965283000.0,4037000.0,68098000.0,569228000.0,0.84,1201884000.0,372983000.0,293375000.0,231620000.0,255522000.0,-4795000.0,1771112000.0,514632000.0,91627000.0,215712000,2444886000.0,215712000.0,97685000.0,-11377000.0,342456000.0,,23432000.0,243642000.0,312810000.0,2222000.0,-554365000.0,3280560000.0,,,1974638000.0,499629000.0,13164000.0,281896000.0,84455000.0,239144000.0,-35661000.0,183372000.0,-131772000.0,777816000.0,18202000.0,-14174000.0,313123000.0,,5147536000.0,,625337000.0,297249000.0,-23236000.0,1182253000.0,83915000.0,24192000.0,107099000.0,-40738000.0,1677389000.0,2530000.0,0.85,
2018-12-31,239360000.0,253060000.0,38641000.0,6211000.0,-520545000.0,259786000,1929521000.0,-263233000.0,-91108000.0,-13865000.0,17613000.0,1723713000.0,1540131000.0,293647000.0,2717569000.0,800057000,880281000.0,41839000.0,257920000,952869000.0,4172352000.0,-39686000.0,60004000.0,543262000.0,0.93,1221438000.0,359367000.0,299263000.0,247903000.0,256374000.0,6488000.0,1764700000.0,552154000.0,83803000.0,239360000,2637195000.0,239360000.0,103039000.0,-12295000.0,340719000.0,0.0,17230000.0,283329000.0,317260000.0,-9476000.0,-563021000.0,3469652000.0,,,1929521000.0,499851000.0,13464000.0,294234000.0,82532000.0,256590000.0,-3698000.0,189329000.0,-95801000.0,781349000.0,20000.0,-20270000.0,313917000.0,-10406000.0,5354764000.0,,300283000.0,-45117000.0,-1015000.0,1182412000.0,13616000.0,25958000.0,111916000.0,-31793000.0,1974638000.0,2531000.0,0.95,
2019-03-31,244640000.0,253855000.0,38748000.0,-3641000.0,-658824000.0,252244000,1544490000.0,-99020000.0,-91384000.0,-23953000.0,410000.0,1876969000.0,1631194000.0,259765000.0,2289839000.0,828361000,902993000.0,28718000.0,250378000,475036000.0,3891978000.0,-32029000.0,65771000.0,579996000.0,0.95,1234807000.0,335165000.0,89609000.0,269457000.0,258177000.0,124000.0,1814803000.0,558904000.0,53433000.0,244640000,2861509000.0,244640000.0,107160000.0,-17238000.0,340718000.0,-500000000.0,15040000.0,315358000.0,328929000.0,1248000.0,-574064000.0,3175684000.0,,,1544490000.0,,12883000.0,308526000.0,80723000.0,259680000.0,-12867000.0,199500000.0,-574018000.0,877008000.0,30233000.0,-28242000.0,288007000.0,-204000.0,5151348000.0,,605488000.0,-385031000.0,0.0,1259370000.0,24202000.0,31802000.0,117491000.0,-23410000.0,1929521000.0,2539000.0,0.96,
2019-06-30,241459000.0,253268000.0,42753000.0,-10240000.0,-361315000.0,251338000,1590026000.0,295276000.0,-93961000.0,-2114000.0,-6580000.0,1743241000.0,1293111000.0,269015000.0,2355314000.0,849632000,937467000.0,49443000.0,250938000,497110000.0,3589568000.0,-21400000.0,63718000.0,612941000.0,0.94,1245263000.0,305955000.0,326292000.0,286769000.0,257928000.0,-9106000.0,1858204000.0,562863000.0,54849000.0,241459000,2612584000.0,241459000.0,107425000.0,3549000.0,354248000.0,,21091000.0,336758000.0,350555000.0,4282000.0,-586912000.0,2883137000.0,,,1590026000.0,,10659000.0,311925000.0,95245000.0,262550000.0,-9003000.0,204100000.0,-547956000.0,972926000.0,,-29201000.0,298216000.0,-25145000.0,4967898000.0,,707388000.0,45536000.0,-444995000.0,1378330000.0,29211000.0,32938000.0,121375000.0,-13472000.0,1544490000.0,2510000.0,0.95,
2019-09-30,226993000.0,252399000.0,49822000.0,-9340000.0,-310200000.0,205685000,1603813000.0,-31413000.0,-93484000.0,13456000.0,-88900000.0,1732304000.0,912030000.0,190053000.0,2323993000.0,833366000,960101000.0,17176000.0,203516000,505828000.0,3258000000.0,6725000.0,71400000.0,572534000.0,0.89,1245631000.0,335499000.0,381547000.0,293106000.0,255269000.0,-10680000.0,1818165000.0,540260000.0,0.0,226993000,2695905000.0,226993000.0,111596000.0,-9002000.0,620852000.0,,-11148000.0,335258000.0,362160000.0,8078000.0,-597941000.0,2515843000.0,,,1603813000.0,,9562000.0,336744000.0,220057000.0,215845000.0,-72559000.0,222979000.0,-178494000.0,1399738000.0,,-33641000.0,223694000.0,-429468000.0,5019898000.0,,750898000.0,13787000.0,-32250000.0,1761898000.0,-23688000.0,31663000.0,107105000.0,-17136000.0,1590026000.0,2515000.0,0.9,
2019-12-31,162012000.0,250546000.0,50157000.0,-4503000.0,-601500000.0,217013000,1292088000.0,-265170000.0,-92931000.0,,85645000.0,1545210000.0,1133077000.0,289437000.0,2310060000.0,723499000,983830000.0,24222000.0,159406000,515880000.0,3128021000.0,7830000.0,,100190000.0,0.64,1246000000.0,253548000.0,388967000.0,240021000.0,252808000.0,-6680000.0,1794180000.0,483478000.0,0.0,162012000,2641162000.0,162012000.0,109612000.0,-9780000.0,619196000.0,,3831000.0,328209000.0,378242000.0,4862000.0,-605588000.0,2425165000.0,,,1292088000.0,,9563000.0,324072000.0,210441000.0,165843000.0,-16334000.0,211541000.0,-370130000.0,615322000.0,,-34138000.0,323575000.0,-38000.0,4951222000.0,,380286000.0,-311725000.0,-260939000.0,1823201000.0,80847000.0,41607000.0,102691000.0,-12105000.0,1603813000.0,2489000.0,0.65,
