date,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyCashDividendsPaid,quarterlyRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyNetIncome,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyTaxProvision,quarterlyNetPPE,quarterlyAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment
2004-09-30,-270827000.0,909870000.0,772627000,,,-2017000.0,,415387000.0,-92455000.0,3367874000.0,-20300000.0,,320458000.0,2604947000.0,674501000,,,3239592000,-1853000.0,5339127000.0,1280780000.0,2935011000.0,-15055000.0,178027000.0,,923550000.0,400617000.0,545811000.0,1048238000.0,2433518000.0,415387000.0,806074000.0,131573000.0,1.31,,3114620000.0,131573000.0,,1324167000.0,415387000,,950594000.0,-34061000.0,220000000.0,2825446000.0,-2513681000.0,14218000.0,,317592000.0,5053000.0,758152000.0,,61763000.0,,,635387000.0,124959000.0,-86483000.0,169353000.0,3526000.0,523403000.0,5885416000.0,2950405000.0,,436920000.0,256102000.0,1.295,,,98126000.0,565616000.0,-392000.0,73587000.0,502050000.0,758152000.0,,
2004-12-31,-101545000.0,779049000.0,639377000,,,16499000.0,,341418000.0,-33820000.0,3688555000.0,59593000.0,,,2503909000.0,547877000,,,3088998000,-395156000.0,5693619000.0,1065790000.0,3174948000.0,-13908000.0,193256000.0,,923550000.0,514569000.0,565284000.0,962755000.0,2445069000.0,341418000.0,643929000.0,96052000.0,,,3455985000.0,96052000.0,,1438119000.0,341418000,,1239888000.0,0.0,181391000.0,2818307000.0,-2875312000.0,21861000.0,,,4521000.0,779049000.0,,0.0,,,522809000.0,139952000.0,-87918000.0,28957000.0,-11959000.0,134401000.0,6133207000.0,2958259000.0,,46483000.0,20897000.0,,,,91500000.0,471549000.0,-1569000.0,73753000.0,909870000.0,779049000.0,,
2005-03-31,-123277000.0,773994000.0,667854000,,,-12847000.0,,354666000.0,-64080000.0,3979141000.0,-16200000.0,,322492000.0,2625226000.0,576564000,,,3322621000,139868000.0,5694073000.0,1203615000.0,3611341000.0,-8176000.0,194514000.0,,923550000.0,498061000.0,483806000.0,1021430000.0,2620628000.0,354666000.0,701993000.0,125429000.0,1.11,,3785615000.0,125429000.0,,1421611000.0,354666000,,1192686000.0,9200000.0,195800000.0,2818761000.0,-2875312000.0,25262000.0,,319416000.0,4133000.0,1202711000.0,,-2181000.0,,,550466000.0,183032000.0,-71259000.0,195153000.0,-40999000.0,587938000.0,6613134000.0,3001793000.0,,516679000.0,423662000.0,1.1,,,91290000.0,524656000.0,12213000.0,73932000.0,350332000.0,1202711000.0,,
2005-06-30,-208597000.0,1060755000.0,616273000,,,2684000.0,,322707000.0,-92294000.0,4239326000.0,-16871000.0,,318634000.0,2422095000.0,522292000,,,3145003000,-61555000.0,5743190000.0,1015334000.0,3374982000.0,-24347000.0,231106000.0,,922300000.0,484461000.0,566873000.0,933667000.0,2520092000.0,322707000.0,624911000.0,102619000.0,1.02,,3845200000.0,102619000.0,,1406761000.0,322707000,,1149454000.0,-20515000.0,176729000.0,2867878000.0,-2875312000.0,1138000.0,,316000000.0,2341000.0,1060755000.0,1250000.0,2181000.0,,,499436000.0,219645000.0,-75839000.0,0.0,-294813000.0,361454000.0,6462505000.0,3087523000.0,,285615000.0,-141956000.0,1.015,,,93981000.0,447211000.0,16313000.0,73946000.0,773994000.0,1060755000.0,,
2005-09-30,-82360000.0,1607238000.0,568733000,,,-1461000.0,,291877000.0,-32501000.0,4468930000.0,-11839000.0,-39320000.0,314472000.0,2699866000.0,472505000,,,3025911000,378216000.0,5720899000.0,1259595000.0,3805010000.0,-4927000.0,228729000.0,,922300000.0,517971000.0,684868000.0,1017900000.0,2435276000.0,291877000.0,590635000.0,118130000.0,0.935,,4089752000.0,118130000.0,,1440271000.0,291877000,,951143000.0,-24915000.0,154791000.0,2845587000.0,-2875312000.0,3368000.0,,311664000.0,922000.0,1607238000.0,1250000.0,-80639000.0,,,446668000.0,308278000.0,-75531000.0,0.0,-149092000.0,777935000.0,6958875000.0,3153865000.0,,702404000.0,546483000.0,0.93,,,96228000.0,573477000.0,67213000.0,73987000.0,1060755000.0,1607238000.0,,
2005-12-31,-113247000.0,1837510000.0,644237000,,,55511000.0,,341034000.0,-20877000.0,4709111000.0,15531000.0,-46086000.0,,2664909000.0,550682000,,,3207464000,-142788000.0,6056936000.0,1255699000.0,4071553000.0,-4453000.0,288360000.0,,922300000.0,486910000.0,752825000.0,1000629000.0,2509400000.0,341034000.0,698064000.0,147382000.0,,,4279788000.0,147382000.0,,1409210000.0,341034000,,945054000.0,0.0,178764000.0,2855717000.0,-3201219000.0,10441000.0,,,-3195000.0,1837510000.0,1250000.0,-9247000.0,,,519798000.0,211517000.0,-108837000.0,0.0,-65769000.0,409288000.0,7138787000.0,3067234000.0,,300451000.0,230272000.0,,,,93555000.0,501624000.0,43313000.0,74120000.0,1607238000.0,1837510000.0,,
2006-03-31,-302799000.0,1127978000.0,713680000,-220308000.0,,-3871000.0,,379161000.0,-100870000.0,4979167000.0,-18800000.0,-10263000.0,313748000.0,2754997000.0,622855000,,,3545097000,84685000.0,6119925000.0,1372329000.0,4462115000.0,-14704000.0,247139000.0,,922300000.0,460368000.0,623583000.0,1068752000.0,2768142000.0,379161000.0,776955000.0,154100000.0,1.22,,4564879000.0,154100000.0,,1382668000.0,379161000,,941223000.0,-40326000.0,209100000.0,2829925000.0,-3290000000.0,38011000.0,,310626000.0,,2205001000.0,1250000.0,-43642000.0,,,588261000.0,212106000.0,-69871000.0,155123000.0,-116764000.0,567391000.0,7504146000.0,3042031000.0,1077023000.0,497520000.0,147828000.0,1.21,645000.0,,90825000.0,592373000.0,29222000.0,74337000.0,980150000.0,1127978000.0,,
2006-06-30,-316926000.0,883321000.0,825436000,-401081000.0,,,,452783000.0,-109149000.0,5246265000.0,-27100000.0,-170393000.0,312955000.0,2893589000.0,733773000,,,3806350000,-197759000.0,6026326000.0,1514709000.0,4697455000.0,-29175000.0,268451000.0,,922300000.0,456580000.0,800460000.0,1224390000.0,2925975000.0,452783000.0,880375000.0,146602000.0,1.46,,4650833000.0,146602000.0,,1378880000.0,452783000,,1050485000.0,-48606000.0,241972000.0,2825107000.0,-3201219000.0,6229000.0,,310243000.0,10204000.0,2154129000.0,1250000.0,-27536000.0,,,694755000.0,223191000.0,-67445000.0,0.0,-300849000.0,373118000.0,7745753000.0,3048298000.0,1270808000.0,305673000.0,-244657000.0,1.45,180540000.0,,91663000.0,712999000.0,18370000.0,148798000.0,1127978000.0,883321000.0,,
2006-09-30,-228170000.0,832597000.0,935378000,-216105000.0,,,,517578000.0,-185774000.0,5581878000.0,1700000.0,-319543000.0,307553000.0,3039526000.0,844188000,,,3931233000,80142000.0,6036909000.0,1658680000.0,4832020000.0,0.0,225343000.0,,922300000.0,458546000.0,933571000.0,1230899000.0,2926581000.0,517578000.0,1004652000.0,160464000.0,1.7,,4665440000.0,160464000.0,,1380846000.0,517578000,,1154243000.0,-59104000.0,277939000.0,2835690000.0,-3201219000.0,2133000.0,,304835000.0,10166000.0,2221535000.0,,-68033000.0,,,795517000.0,227957000.0,-102859000.0,45981000.0,-572467000.0,749913000.0,7895667000.0,3063647000.0,1388938000.0,647054000.0,-50724000.0,1.68,90490000.0,,91190000.0,679128000.0,4321000.0,148833000.0,883321000.0,832597000.0,,
2006-12-31,-299849000.0,785651000.0,765116000,-279208000.0,,36981000.0,,408159000.0,-182023000.0,5808705000.0,5290000.0,-99247000.0,,2820412000.0,674858000,,,3468590000,-51062000.0,6393456000.0,1450028000.0,4675036000.0,0.0,270236000.0,37511000.0,922300000.0,448084000.0,933388000.0,1067322000.0,2651525000.0,408159000.0,817065000.0,142207000.0,,,4825989000.0,142207000.0,,1370384000.0,408159000,,1141194000.0,-71185000.0,207126000.0,2856415000.0,-3537041000.0,-9140000.0,,,10255000.0,2196284000.0,,-17498000.0,,,615285000.0,353538000.0,-98229000.0,0.0,-307908000.0,560811000.0,7884989000.0,3209953000.0,1410633000.0,462582000.0,-46946000.0,,257430000.0,,90258000.0,516640000.0,4470000.0,149006000.0,832597000.0,785651000.0,,
2007-03-31,-201497000.0,881606000.0,739479000,-83026000.0,,7649000.0,,381029000.0,-181155000.0,6067615000.0,-16946000.0,,303482000.0,3147211000.0,641077000,,,3768885000,36388000.0,6515776000.0,1679378000.0,4428433000.0,5847000.0,218954000.0,-5314000.0,922300000.0,545533000.0,654233000.0,1432123000.0,2991598000.0,381029000.0,777287000.0,136210000.0,1.27,,5136663000.0,136210000.0,,1467833000.0,381029000,625117000.0,1408285000.0,-60572000.0,208638000.0,2978735000.0,-3537041000.0,6601000.0,,301034000.0,10491000.0,1369071000.0,92774000.0,-99600000.0,308144000.0,,589667000.0,145305000.0,-91349000.0,136051000.0,-268058000.0,565510000.0,8485734000.0,4057301000.0,487465000.0,474161000.0,95955000.0,1.26,1026933000.0,,98402000.0,796320000.0,23064000.0,149150000.0,785651000.0,881606000.0,,
2007-06-30,22000.0,624456000.0,713027000,-208959000.0,,15737000.0,,344850000.0,-184681000.0,6228731000.0,-36030000.0,,303330000.0,3050387000.0,615280000,,,4168110000,-325545000.0,6727084000.0,1572875000.0,4395846000.0,0.0,326778000.0,-139186000.0,922300000.0,555212000.0,749643000.0,1528597000.0,3403905000.0,344850000.0,764205000.0,148925000.0,1.14,,5182589000.0,148925000.0,,1477512000.0,344850000,625117000.0,1565150000.0,-77587000.0,187864000.0,2997084000.0,-3730000000.0,3294000.0,,301302000.0,15701000.0,975321000.0,23540000.0,-40757000.0,303150000.0,,532714000.0,147110000.0,-107325000.0,0.0,-429226000.0,172054000.0,8468307000.0,4072461000.0,350865000.0,64729000.0,-257150000.0,1.14,339280000.0,,97747000.0,799692000.0,46880000.0,149260000.0,881606000.0,624456000.0,,
2007-09-30,-120917000.0,272256000.0,782059000,-12873000.0,,-2718000.0,,381222000.0,-183770000.0,6433374000.0,-38215000.0,-617274000.0,295019000.0,3181381000.0,664491000,,,4259221000,114894000.0,6831981000.0,1667908000.0,3763423000.0,0.0,256905000.0,16064000.0,922300000.0,591173000.0,861314000.0,1629682000.0,3449260000.0,381222000.0,809961000.0,145470000.0,1.3,,4888584000.0,145470000.0,,1513473000.0,381222000,812220000.0,1604580000.0,-76494000.0,203199000.0,3101981000.0,-3730000000.0,535000.0,,293096000.0,10452000.0,272256000.0,22265000.0,-81663000.0,471944000.0,,584421000.0,150675000.0,-131912000.0,0.0,-884402000.0,653119000.0,8300243000.0,4536820000.0,,521207000.0,-352200000.0,1.29,350865000.0,,117568000.0,784329000.0,139599000.0,149277000.0,624456000.0,272256000.0,,
2007-12-31,-533745000.0,1393943000.0,745276000,-213972000.0,,5314000.0,,364846000.0,-176533000.0,6621646000.0,9985000.0,0.0,,4425759000.0,631437000,,,4396760000,-28208000.0,7149669000.0,1582036000.0,5073249000.0,0.0,283412000.0,25946000.0,2250300000.0,593423000.0,867500000.0,1611844000.0,3618164000.0,364846000.0,778596000.0,147159000.0,,,5112917000.0,147159000.0,,2843723000.0,364846000,847887000.0,1601600000.0,-78848000.0,181667000.0,3232998000.0,-3916671000.0,1573000.0,,,14411000.0,1576393000.0,22868000.0,-37266000.0,469936000.0,,546513000.0,202052000.0,-189767000.0,0.0,1110809000.0,544623000.0,9826122000.0,4752873000.0,182450000.0,354856000.0,1121687000.0,,0.0,,113839000.0,691668000.0,163362000.0,149302000.0,272256000.0,1393943000.0,,
2008-03-31,-1461835000.0,733995000.0,856036000,-226723000.0,,9352000.0,,409754000.0,-176556000.0,6880580000.0,-8663000.0,,290201000.0,5627646000.0,732963000,,,4974269000,42194000.0,7661792000.0,2369645000.0,4874642000.0,0.0,298274000.0,8014000.0,2491600000.0,766401000.0,705805000.0,1965002000.0,4071592000.0,409754000.0,902677000.0,169714000.0,1.42,,5425694000.0,169714000.0,,3258001000.0,409754000,1698168000.0,1877371000.0,-91771000.0,213093000.0,3631792000.0,-4030000000.0,6158000.0,,288208000.0,29784000.0,733995000.0,187367000.0,-84693000.0,894617000.0,,622847000.0,241302000.0,-226238000.0,0.0,134408000.0,667479000.0,11340521000.0,6465879000.0,,441241000.0,-659948000.0,1.41,392055000.0,,123073000.0,1345322000.0,186496000.0,149430000.0,1393943000.0,733995000.0,,
2008-06-30,-452983000.0,2791880000.0,1130997000,-10785000.0,,32962000.0,,580754000.0,-150824000.0,7294978000.0,-58218000.0,,299842000.0,6763067000.0,990772000,,,7090599000,-622896000.0,7746143000.0,2968710000.0,8183757000.0,17570000.0,282269000.0,-578584000.0,3091600000.0,702757000.0,920475000.0,2611590000.0,5879655000.0,580754000.0,1210944000.0,220172000.0,1.95,,7914021000.0,220172000.0,,3794357000.0,580754000,1743025000.0,2498018000.0,-87936000.0,295348000.0,3829472000.0,-3916671000.0,1988407000.0,,298262000.0,34288000.0,2791880000.0,176439000.0,-66262000.0,931985000.0,,876102000.0,304217000.0,-275431000.0,45019000.0,2350108000.0,160760000.0,14992456000.0,6808699000.0,,-114671000.0,2057885000.0,1.94,0.0,,140225000.0,1826777000.0,260261000.0,149566000.0,733995000.0,2791880000.0,,
2008-09-30,-1239602000.0,1654336000.0,1383407000,-701898000.0,,15951000.0,,734590000.0,-165622000.0,7865365000.0,-44655000.0,,318168000.0,6867900000.0,1241358000,,,7447520000,-430136000.0,7991691000.0,3121974000.0,7632980000.0,2000.0,254954000.0,-513253000.0,3086200000.0,659726000.0,1130865000.0,2553128000.0,5990407000.0,734590000.0,1457113000.0,215755000.0,2.32,,8176473000.0,215755000.0,,3745926000.0,734590000,1787998000.0,3145706000.0,-76213000.0,407525000.0,4075020000.0,-3916671000.0,1356000.0,,316713000.0,36996000.0,1679192000.0,195379000.0,-97952000.0,999636000.0,,1142115000.0,840913000.0,-304483000.0,83837000.0,-391953000.0,494011000.0,15336547000.0,7703567000.0,24856000.0,189528000.0,-1137544000.0,2.31,0.0,,142049000.0,1711893000.0,63279000.0,149621000.0,2791880000.0,1654336000.0,,
2008-12-31,-166266000.0,2355130000.0,103491000,-70730000.0,,-43532000.0,,105892000.0,-440124000.0,7860629000.0,-181940000.0,-116276000.0,,5617762000.0,334964000,199044000.0,,4150936000,939441000.0,8483639000.0,1854192000.0,6397486000.0,-1000.0,405392000.0,719543000.0,3086200000.0,0.0,931965000.0,1228807000.0,3670629000.0,105892000.0,480307000.0,145343000.0,,,7929204000.0,145343000.0,,3763570000.0,419813000,1732045000.0,2408157000.0,-58001000.0,43514000.0,4131861000.0,-4351778000.0,769000.0,,,33486000.0,2355130000.0,189022000.0,259507000.0,946545000.0,,149406000.0,666506000.0,-212828000.0,0.0,-309418000.0,1176478000.0,13874443000.0,7476957000.0,0.0,963650000.0,700794000.0,,107654000.0,,143560000.0,534161000.0,-190262000.0,149628000.0,1654336000.0,2355130000.0,,
2009-03-31,-132200000.0,1900079000.0,-104223000,-8468000.0,10225000.0,-13355000.0,-127657000.0,-189645000.0,-159853000.0,7560360000.0,-51693000.0,,314319000.0,4721986000.0,-249381000,0.0,,2654319000,121501000.0,8586427000.0,940173000.0,5189844000.0,0.0,472046000.0,522744000.0,3086200000.0,0.0,522256000.0,933763000.0,2778324000.0,-189645000.0,-124005000.0,125376000.0,-0.6,,7587250000.0,125376000.0,-177320000.0,3781813000.0,-190525000,1728442000.0,1883956000.0,32365000.0,-91221000.0,4126427000.0,-4460000000.0,1028000.0,,314319000.0,39682000.0,1900079000.0,11699000.0,-700000.0,925986000.0,,-281746000.0,615775000.0,-125966000.0,0.0,-336845000.0,13994000.0,12586474000.0,7396630000.0,,-111972000.0,-455051000.0,-0.6,0.0,292398000.0,137841000.0,406218000.0,-249055000.0,149654000.0,2355130000.0,1900079000.0,,
2009-06-30,-318625000.0,2060203000.0,-24646000,-127921000.0,21435000.0,21435000.0,5810000.0,-133337000.0,-144497000.0,7316054000.0,20034000.0,,314752000.0,4706803000.0,-168801000,0.0,,2478028000,555440000.0,8677542000.0,949187000.0,4927828000.0,0.0,502810000.0,624677000.0,3086200000.0,0.0,524498000.0,960226000.0,2539904000.0,-133337000.0,-61876000.0,106925000.0,-0.43,,7455218000.0,106925000.0,-374000.0,3757616000.0,-127769000,1776207000.0,1268200000.0,31957000.0,-72989000.0,4117542000.0,-4560000000.0,490000.0,,314752000.0,35477000.0,2196592000.0,11342000.0,0.0,922340000.0,,-200758000.0,667130000.0,-114462000.0,0.0,-144381000.0,623130000.0,12411047000.0,7483219000.0,136389000.0,508668000.0,160124000.0,-0.43,0.0,-14343000.0,140635000.0,413347000.0,-151203000.0,149810000.0,1900079000.0,2060203000.0,,
2009-09-30,-201111000.0,1957671000.0,159312000,-125000000.0,11800000.0,11800000.0,334138000.0,-29538000.0,-213850000.0,7175488000.0,82763000.0,,315173000.0,5086092000.0,13241000,0.0,,3120005000,87939000.0,8761229000.0,1312551000.0,5202552000.0,57904000.0,514785000.0,-34317000.0,3086200000.0,0.0,559877000.0,1156510000.0,3000851000.0,-29538000.0,119154000.0,105913000.0,-0.1,,7413453000.0,105913000.0,-7928000.0,3773541000.0,-5311000,1794761000.0,1310114000.0,34725000.0,-16173000.0,4071229000.0,-4690000000.0,2038000.0,,315173000.0,37168000.0,2221143000.0,3428000.0,-2500000.0,915993000.0,-2391000.0,-21484000.0,685477000.0,-75596000.0,0.0,-222240000.0,320819000.0,12670012000.0,7467460000.0,263472000.0,245223000.0,-102532000.0,-0.1,0.0,-185845000.0,143628000.0,749246000.0,-63295000.0,149863000.0,2060203000.0,1957671000.0,,
2009-12-31,-48476000.0,2016981000.0,271924000,0.0,11205000.0,11205000.0,-42062000.0,58907000.0,-115142000.0,7120218000.0,37442000.0,0.0,,4987615000.0,128515000,0.0,,2937944000,-140180000.0,8798435000.0,1227057000.0,5182248000.0,0.0,511329000.0,4496000.0,3080200000.0,0.0,512271000.0,1116035000.0,2716824000.0,58907000.0,221120000.0,92605000.0,,,7390526000.0,10264000.0,-1686000.0,3760558000.0,86427000,1803021000.0,1312903000.0,35705000.0,3583000.0,4013836000.0,-4784599000.0,160000.0,,,37595000.0,2241981000.0,7748000.0,100000.0,902922000.0,-11274000.0,90010000.0,669877000.0,-74476000.0,0.0,-116568000.0,224354000.0,12571904000.0,7389656000.0,225000000.0,149878000.0,59310000.0,,36389000.0,48894000.0,144319000.0,707038000.0,-41056000.0,149877000.0,1957671000.0,2016981000.0,,
2010-03-31,-253936000.0,1659589000.0,249475000,-320956000.0,10396000.0,10396000.0,232877000.0,30964000.0,-114193000.0,7036907000.0,2443000.0,,316228000.0,5293360000.0,120201000,,,3654842000,-221551000.0,8873467000.0,1541156000.0,5461786000.0,48884000.0,534415000.0,-303001000.0,3080200000.0,0.0,397738000.0,1302316000.0,3442047000.0,30964000.0,212795000.0,92594000.0,0.1,,7305636000.0,92594000.0,0.0,3752204000.0,41194000,1831294000.0,1624971000.0,-18377000.0,22842000.0,3963467000.0,-4910000000.0,1462000.0,,315461000.0,39335000.0,2000084000.0,15075000.0,206000.0,905143000.0,-55694000.0,64036000.0,641012000.0,-54216000.0,0.0,-105213000.0,-3037000.0,12802702000.0,7340916000.0,340495000.0,-57253000.0,-357392000.0,0.1,125000000.0,-179297000.0,146104000.0,941458000.0,-58608000.0,149930000.0,2016981000.0,1659589000.0,,
2010-06-30,-426484000.0,801504000.0,339356000,80461000.0,14850000.0,14850000.0,-54591000.0,90992000.0,-124783000.0,7013528000.0,1735000.0,,316472000.0,5233073000.0,192895000,,,4195966000,-565910000.0,8933903000.0,1511957000.0,5186933000.0,1000.0,672471000.0,-325940000.0,3080200000.0,0.0,622272000.0,1420731000.0,3887929000.0,90992000.0,308037000.0,115142000.0,0.29,,7246393000.0,107770000.0,-6000000.0,3721116000.0,106218000,1828058000.0,1951732000.0,-7372000.0,49355000.0,3903903000.0,-5030000000.0,315000.0,,315849000.0,38770000.0,1141999000.0,2599000.0,-2406000.0,886164000.0,-410419000.0,155573000.0,883122000.0,-109003000.0,0.0,-139334000.0,-290722000.0,12688180000.0,7501247000.0,340495000.0,-399725000.0,-858085000.0,0.29,0.0,-111245000.0,145013000.0,887086000.0,-98346000.0,150094000.0,1659589000.0,801504000.0,,
2010-09-30,85805000.0,1850093000.0,244992000,0.0,8869000.0,8869000.0,-70384000.0,23495000.0,-146610000.0,6922580000.0,25972000.0,,316756000.0,5830576000.0,26052000,,,4140069000,272035000.0,8997931000.0,1478265000.0,5761113000.0,0.0,636244000.0,303392000.0,3680200000.0,0.0,657388000.0,1468676000.0,3949779000.0,23495000.0,190290000.0,164238000.0,0.07,,7227317000.0,88866000.0,0.0,4352311000.0,50024000,1831685000.0,1649605000.0,-5732000.0,7982000.0,3847931000.0,-5150000000.0,1871000.0,,316223000.0,39618000.0,2006588000.0,3092000.0,-3350000.0,870636000.0,-26560000.0,58006000.0,949560000.0,-75111000.0,0.0,451394000.0,510000000.0,13260925000.0,7499812000.0,156495000.0,434889000.0,1048589000.0,0.07,184000000.0,-50391000.0,147368000.0,817785000.0,-37356000.0,150158000.0,801504000.0,1850093000.0,,
2010-12-31,-1667750000.0,1325406000.0,168987000,-1082769000.0,8926000.0,8926000.0,78515000.0,-11359000.0,-127076000.0,6795988000.0,108112000.0,,,6591216000.0,255990000,,806578000.0,3853750000,386520000.0,9092474000.0,1504438000.0,5861175000.0,-514597000.0,384744000.0,93636000.0,4280200000.0,0.0,594407000.0,1439828000.0,3721207000.0,-11359000.0,132543000.0,-123447000.0,,,7120070000.0,102145000.0,-4050000.0,5086778000.0,8887000,1836294000.0,1557574000.0,-601000.0,-19387000.0,3852118000.0,-5240356000.0,1039000.0,,,35370000.0,2479029000.0,13328000.0,4850000.0,856125000.0,-6121000.0,-10500000.0,1516198000.0,-106964000.0,0.0,484981000.0,657163000.0,13921910000.0,8060735000.0,1153623000.0,550199000.0,-524687000.0,,85640000.0,30745000.0,144117000.0,896703000.0,-27776000.0,150181000.0,1850093000.0,1325406000.0,,
2011-03-31,-84026000.0,1152944000.0,453487000,-140454000.0,9508000.0,181122000.0,216308000.0,159841000.0,-115233000.0,6840502000.0,4311000.0,,316874000.0,6890855000.0,308821000,24489000.0,,4833934000,-296322000.0,9201613000.0,1787626000.0,6295610000.0,21949000.0,335634000.0,-397537000.0,4280200000.0,0.0,409831000.0,1704789000.0,4395525000.0,159841000.0,438409000.0,129588000.0,0.5,,7251374000.0,125378000.0,,5103229000.0,181122000,1847994000.0,1959170000.0,4210000.0,85133000.0,3831613000.0,-5370000000.0,2658000.0,,316595000.0,42566000.0,2296017000.0,16965000.0,-29994000.0,844994000.0,-24475000.0,266255000.0,1524235000.0,-96036000.0,0.0,-138975000.0,47495000.0,14344446000.0,8048836000.0,1143073000.0,-48541000.0,-172462000.0,0.5,151005000.0,-259773000.0,144666000.0,1114256000.0,44319000.0,150240000.0,1325406000.0,1152944000.0,,
2011-06-30,-77409000.0,1189544000.0,669519000,-1007000.0,22023000.0,22023000.0,29264000.0,299773000.0,-115328000.0,7024830000.0,-27196000.0,,317022000.0,7058158000.0,520471000,85396000.0,,5107809000,-215984000.0,9284574000.0,2002685000.0,6716495000.0,0.0,374925000.0,-263800000.0,4280200000.0,0.0,464497000.0,1837175000.0,4441591000.0,299773000.0,666218000.0,145747000.0,0.94,,7464948000.0,147014000.0,,5055473000.0,321578000,1845948000.0,2222167000.0,43184000.0,155709000.0,3804574000.0,-5480000000.0,548000.0,,316811000.0,46159000.0,2282228000.0,14673000.0,-13478000.0,826789000.0,-25364000.0,477287000.0,1539743000.0,-116857000.0,0.0,-130495000.0,245227000.0,14733549000.0,8017054000.0,1092684000.0,128370000.0,36600000.0,0.94,51395000.0,-133177000.0,146073000.0,1143536000.0,60422000.0,150405000.0,1152944000.0,1189544000.0,,
2011-09-30,-363318000.0,1101437000.0,481482000,-1038515000.0,8792000.0,8792000.0,34973000.0,181518000.0,-115444000.0,7090836000.0,63740000.0,,317287000.0,7128084000.0,324408000,,,5252144000,-56251000.0,9376643000.0,2358085000.0,6893896000.0,-21949000.0,452954000.0,27289000.0,3930200000.0,0.0,480755000.0,1838126000.0,4776283000.0,181518000.0,475861000.0,151453000.0,0.57,,7462736000.0,140206000.0,0.0,4769999000.0,200111000,1830338000.0,2188828000.0,40193000.0,84104000.0,3766643000.0,-5610000000.0,3751000.0,,317194000.0,44484000.0,2413988000.0,357624000.0,18317000.0,802086000.0,-26839000.0,284215000.0,1514302000.0,-105359000.0,0.0,-100379000.0,380422000.0,14807265000.0,7913369000.0,1312551000.0,275063000.0,-88107000.0,0.57,810598000.0,-8287000.0,152783000.0,1175195000.0,-21599000.0,150480000.0,1189544000.0,1101437000.0,,
2011-12-31,-136694000.0,1200645000.0,413469000,-879800000.0,8680000.0,8680000.0,-216974000.0,137056000.0,-115513000.0,7111566000.0,17196000.0,,,6863770000.0,274249000,,837511000.0,4829677000,32688000.0,9481097000.0,2396059000.0,6708081000.0,530165000.0,446765000.0,200352000.0,3630200000.0,0.0,452247000.0,1710773000.0,4461568000.0,137056000.0,368109000.0,93860000.0,,585833000.0,7474885000.0,108050000.0,0.0,4467711000.0,158173000,1830661000.0,1987257000.0,-135986000.0,65882000.0,3755604000.0,-5725493000.0,1140000.0,,,42536000.0,2563286000.0,651826000.0,-4996000.0,784640000.0,-23231000.0,224055000.0,905531000.0,-122250000.0,0.0,-125173000.0,359468000.0,14570350000.0,7862269000.0,1362641000.0,237218000.0,99208000.0,,320244000.0,126317000.0,146878000.0,958645000.0,-38177000.0,150496000.0,1101437000.0,1200645000.0,,
