date,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyGoodwill,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCashDividendsPaid,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyStockBasedCompensation,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyResearchAndDevelopment,quarterlyBasicAverageShares,quarterlyDilutedEPS,quarterlyBasicEPS,quarterlyDilutedAverageShares
2016-12-31,76894000.0,3798000.0,2420000.0,34298000,33176000,7700000.0,26892000.0,39337000.0,280938000.0,,,990000.0,,746374000.0,,1225000.0,9401000.0,369537000.0,-14033000.0,369537000.0,41962000.0,192201000.0,367117000.0,6346000.0,11949000,184929000.0,,1207402000.0,1322000.0,3739234000.0,29968000,,76894000.0,3171610000.0,-3423000.0,,211000.0,10807000.0,-941000.0,7823000.0,36110000.0,,32852000.0,51051000.0,-1092952000.0,,2482770000.0,-204000.0,88552000,-2526000.0,-42158000.0,369537000.0,8646000.0,-28422000,14000.0,552000.0,408804000.0,14505000.0,-85587000,567624000.0,-69052000.0,798598000.0,779000.0,34641000.0,,343000.0,786901000.0,289584000,37068000,-42339000.0,-32316000.0,-10028000.0,,,,,
2017-03-31,44148000.0,3819000.0,72293000.0,63827000,61835000,4440000.0,20646000.0,50229000.0,172652000.0,,,990000.0,0.0,982460000.0,,1252000.0,44938000.0,441830000.0,-119847000.0,441830000.0,40969000.0,192204000.0,369537000.0,-10575000.0,11328000,8898000.0,-19000.0,1155268000.0,1487000.0,3732481000.0,58628000,,44148000.0,3161504000.0,-2338000.0,,382000.0,10843000.0,-3793000.0,-17883000.0,36327000.0,,32897000.0,64733000.0,-1107180000.0,,2528484000.0,-523000.0,116332000,-370000.0,92722000.0,441830000.0,108091000.0,77809000,5000.0,578000.0,120317000.0,17820000.0,22168000,570977000.0,-178599000.0,1034951000.0,699000.0,64035000.0,,208000.0,848736000.0,280743000,30282000,-29872000.0,-64577000.0,-10144000.0,,,,,
2017-06-30,110135000.0,3499000.0,155488000.0,51415000,49232000,4754000.0,27120000.0,46319000.0,176912000.0,,,990000.0,0.0,980066000.0,,1235000.0,183000.0,597318000.0,-14228000.0,597318000.0,39684000.0,192252000.0,441830000.0,3731000.0,11499000,9023000.0,0.0,1151283000.0,1093000.0,3841949000.0,46025000,,110135000.0,3121845000.0,-1037000.0,,180000.0,10875000.0,-1427000.0,15861000.0,29182000.0,,32699000.0,56371000.0,-1121645000.0,,2640791000.0,-1997000.0,102840000,3773000.0,-11586000.0,597318000.0,141884000.0,79181000,17000.0,579000.0,119012000.0,13994000.0,22202000,720104000.0,-2587000.0,1032271000.0,607000.0,51657000.0,,242000.0,897968000.0,318796000,62703000,-29627000.0,56939000.0,-10268000.0,,,,,
2017-09-30,79966000.0,3570000.0,-130799000.0,10082000,14913000,4647000.0,26773000.0,44838000.0,176743000.0,3189000.0,,990000.0,0.0,977634000.0,349000.0,1236000.0,-34427000.0,466519000.0,-14465000.0,466519000.0,39802000.0,192253000.0,597318000.0,1303000.0,16431000,9161000.0,0.0,1159150000.0,1412000.0,3854497000.0,11705000,,79966000.0,3259840000.0,-2963000.0,,421000.0,515000.0,-48000.0,1916000.0,30730000.0,,25281000.0,56592000.0,-1136119000.0,,2646266000.0,-4995000.0,53324000,984000.0,-193867000.0,466519000.0,127166000.0,79667000,49000.0,5661000.0,124986000.0,17385000.0,23284000,594657000.0,-2611000.0,1034164000.0,515000.0,-2909000.0,,-12991000.0,912881000.0,303909000,47499000,-195888000.0,-16898000.0,-1175962000.0,,,,,
2017-12-31,76540000.0,3561000.0,21483000.0,20680000,19396000,4537000.0,33433000.0,34219000.0,173150000.0,0.0,,990000.0,0.0,977282000.0,257000.0,1323000.0,-6446000.0,488002000.0,-14474000.0,488002000.0,38648000.0,192253000.0,466519000.0,8716000.0,12159000,5477000.0,-106000.0,1275634000.0,1370000.0,3857812000.0,16188000,,76540000.0,3129688000.0,-5449000.0,,160000.0,584000.0,0.0,5405000.0,31810000.0,4393000.0,25171000.0,46006000.0,-1270013000.0,,2533738000.0,6000.0,76253000,-5209000.0,-33388000.0,488002000.0,117040000.0,76466000,-87000.0,-1102000.0,242559000.0,13454000.0,21337000,728124000.0,-221746000.0,1033075000.0,584000.0,25446000.0,,4766000.0,932277000.0,290190000,40574000,-33438000.0,-21669000.0,-1136937000.0,,,,,
2018-03-31,30596000.0,3874000.0,-12925000.0,38455000,36016000,4420000.0,22430000.0,48589000.0,171981000.0,,,990000.0,,975779000.0,230000.0,1375000.0,15659000.0,467050000.0,-133894000.0,467050000.0,36754000.0,192256000.0,559311000.0,-13096000.0,8129000,5569000.0,0.0,1149928000.0,1217000.0,3752785000.0,32809000,,30596000.0,3143903000.0,-1174000.0,,351000.0,1869000.0,-4232000.0,-24670000.0,34950000.0,-3966000.0,26937000.0,,,,2553147000.0,136993000.0,79598000,514000.0,97672000.0,546386000.0,99465000.0,73024000,-52000.0,-2390000.0,116254000.0,15197000.0,21381000,608882000.0,-1893000.0,1033674000.0,1869000.0,34715000.0,,-3740000.0,968293000.0,271446000,26441000,,-141193000.0,,,,,,
2018-06-30,112657000.0,3413000.0,73503000.0,51262000,48888000,8220000.0,26841000.0,46540000.0,178019000.0,,,990000.0,,974309000.0,259000.0,1223000.0,-1394000.0,544900000.0,-14488000.0,544900000.0,37399000.0,192283000.0,546386000.0,810000.0,10439000,5653000.0,0.0,1160282000.0,943000.0,3845613000.0,45681000,,94173000.0,3124283000.0,-1475000.0,,372000.0,6971000.0,-784000.0,18572000.0,37495000.0,2147000.0,27130000.0,59052000.0,,,2634722000.0,,101475000,11732000.0,-65661000.0,619889000.0,139428000.0,76179000,-1000.0,-1395000.0,128267000.0,13738000.0,21290000,721330000.0,-1871000.0,1032015000.0,6971000.0,53637000.0,,2375000.0,1017181000.0,317447000,63249000,,26507000.0,,,,,,
2018-09-30,76283000.0,3326000.0,99596000.0,91586000,89210000,8000000.0,25482000.0,44330000.0,166857000.0,0.0,,990000.0,,972814000.0,265000.0,1055000.0,53128000.0,650691000.0,-14620000.0,650691000.0,36059000.0,192282000.0,619889000.0,1836000.0,10801000,5913000.0,0.0,1158173000.0,1012000.0,3918613000.0,86002000,,76251000.0,3108641000.0,-4000000.0,,104000.0,8591000.0,0.0,-1200000.0,34844000.0,719000.0,27390000.0,57175000.0,,,2711455000.0,3000000.0,139219000,-5318000.0,43655000.0,719485000.0,122451000.0,74363000,126000.0,-70000.0,127422000.0,18700000.0,21677000,809972000.0,-1722000.0,1030751000.0,8591000.0,92259000.0,,673000.0,1106391000.0,289308000,48088000,-32000.0,-20342000.0,,,,,,
2018-12-31,85755000.0,3112000.0,142884000.0,77756000,76331000,3994000.0,32345000.0,33844000.0,161946000.0,0.0,,990000.0,,971225000.0,304000.0,1078000.0,47339000.0,809316000.0,-14620000.0,809316000.0,36328000.0,192282000.0,719485000.0,11355000.0,15374000,5838000.0,,1261662000.0,819000.0,3972833000.0,73123000,,85728000.0,3064359000.0,-6732000.0,,125000.0,8426000.0,0.0,10066000.0,30425000.0,2232000.0,27287000.0,46105000.0,,,2663486000.0,-3000000.0,131917000,-3606000.0,80700000.0,862369000.0,118906000.0,73400000,44000.0,4512000.0,232725000.0,16711000.0,20499000,908474000.0,-67219000.0,1028937000.0,8426000.0,80215000.0,,2459000.0,1182722000.0,280852000,45506000,-27000.0,-23571000.0,,,,,,
2019-03-31,31572000.0,3145000.0,-127628000.0,17916000,16317000,3736000.0,21469000.0,42306000.0,162503000.0,,,990000.0,,969657000.0,9541000.0,,,683995000.0,-126461000.0,683995000.0,36368000.0,192286000.0,862369000.0,-8642000.0,13628000,6064000.0,,1180370000.0,807000.0,3890657000.0,13110000,,31572000.0,3098268000.0,-1950000.0,,136000.0,126777000.0,-4435000.0,-24547000.0,34668000.0,-3284000.0,5305000.0,57648000.0,,,2662953000.0,,64819000,-5837000.0,-24520000.0,734741000.0,95177000.0,70971000,,2817000.0,112382000.0,16551000.0,20229000,792389000.0,-1834000.0,1067988000.0,126777000.0,14804000.0,,-3112000.0,1199039000.0,257680000,24206000,,-134680000.0,,,,,,
2019-06-30,104481000.0,3235000.0,52961000.0,45918000,43963000,3864000.0,27498000.0,48240000.0,169434000.0,,,990000.0,,968090000.0,9801000.0,,,741503000.0,-14636000.0,741503000.0,36273000.0,192282000.0,734741000.0,-6029000.0,15118000,6167000.0,,1187674000.0,810000.0,3925740000.0,40756000,,104481000.0,3081078000.0,-788000.0,,29000.0,125338000.0,-5735000.0,12315000.0,32092000.0,2648000.0,5255000.0,56960000.0,,,2689565000.0,,100236000,8330000.0,-28406000.0,787702000.0,133462000.0,73863000,,4332000.0,121191000.0,16472000.0,20682000,844662000.0,-1955000.0,1066483000.0,125338000.0,48594000.0,,2676000.0,1243002000.0,302896000,59599000,,-23114000.0,,,,,,
2019-09-30,74576000.0,3235000.0,-11457000.0,33545000,31037000,16938000.0,25892000.0,44021000.0,165029000.0,0.0,,0.0,,966496000.0,9342000.0,,,730039000.0,-14618000.0,730039000.0,37320000.0,192249000.0,787702000.0,3971000.0,12561000,6271000.0,,1186318000.0,329000.0,3898837000.0,27829000,,74576000.0,3045731000.0,-2625000.0,,25000.0,117364000.0,-44265000.0,-808000.0,33140000.0,390000.0,5296000.0,,,,2664135000.0,,82930000,-44000.0,-22544000.0,776245000.0,116610000.0,74317000,,1853000.0,133522000.0,17085000.0,20743000,853106000.0,-1981000.0,1052796000.0,117364000.0,32796000.0,,-749000.0,1274039000.0,281639000,42293000,,-63489000.0,,,,,,
