date,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyDilutedEPS,quarterlyStockholdersEquity,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyOtherIntangibleAssets,quarterlyGrossPPE,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyBasicEPS,quarterlyNonCurrentDeferredRevenue,quarterlyEbitda,quarterlyOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyCurrentDeferredRevenue
2004-12-31,3512000000.0,,4493000000.0,572000000.0,,306000000.0,,,5252000000.0,2317000000.0,-105000000.0,8764000000.0,753000000.0,16372000000.0,721000000.0,11879000000.0,721000000.0,721000000.0,2142000000.0,1846000000.0,609000000.0,1158000000.0,,1208000000.0,1090000000.0,630000000.0,-424000000.0,,,6843000000.0,3406000000.0,-224000000.0,,,-1792000000.0,1109000000.0,1475000000.0,,287000000.0,1475000000.0,1475000000.0,2749000000.0,1939000000.0,396000000.0,,9339000000.0,,798000000.0,,258000000.0,-1917000000.0,-1188000000.0,1145000000.0,,-5217000000.0,-855000000.0,,14556000000.0,,4143000000.0,,,-207000000.0,2670000000.0,67000000.0,822000000.0,1624000000.0,-386000000.0,743000000.0,390000000.0,,,1394000000.0,,,,
2005-03-31,2391000000.0,,3923000000.0,129000000.0,,113000000.0,4606080000.0,8156000000.0,5122000000.0,2213000000.0,-1000000.0,7513000000.0,-230000000.0,16374000000.0,698000000.0,12451000000.0,698000000.0,698000000.0,2823000000.0,1820000000.0,590000000.0,1113000000.0,,1247000000.0,867000000.0,107000000.0,-13000000.0,,0.1525,8088000000.0,3302000000.0,-20000000.0,,,-673000000.0,966000000.0,1122000000.0,,171000000.0,1122000000.0,1122000000.0,3297000000.0,1249000000.0,113000000.0,,9541000000.0,,730000000.0,,92000000.0,-661000000.0,91000000.0,829000000.0,4606080000.0,-5217000000.0,0.0,,14758000000.0,,-3775000000.0,,,-127000000.0,431000000.0,34000000.0,795000000.0,830000000.0,-341000000.0,732000000.0,-47000000.0,0.1525,,924000000.0,,,,
2005-06-30,3002000000.0,,4634000000.0,136000000.0,,135000000.0,4606080000.0,6627000000.0,5247000000.0,3536000000.0,-90000000.0,8249000000.0,649000000.0,19567000000.0,1630000000.0,14933000000.0,1630000000.0,1630000000.0,2840000000.0,2160000000.0,692000000.0,1738000000.0,,1508000000.0,1033000000.0,456000000.0,-8000000.0,,0.3525,10249000000.0,3087000000.0,-50000000.0,,,-874000000.0,2028000000.0,956000000.0,,257000000.0,956000000.0,956000000.0,5956000000.0,1122000000.0,437000000.0,,11514000000.0,,2051000000.0,,51000000.0,-777000000.0,-597000000.0,1081000000.0,4606080000.0,-5217000000.0,-500000000.0,546000000.0,16731000000.0,,-2744000000.0,,,-166000000.0,1426000000.0,54000000.0,1771000000.0,950000000.0,-153000000.0,971000000.0,107000000.0,0.3525,,1907000000.0,,,,
2005-09-30,2964000000.0,,5006000000.0,171000000.0,,135000000.0,4606080000.0,7944000000.0,5490000000.0,3536000000.0,0.0,8454000000.0,486000000.0,22103000000.0,1630000000.0,17097000000.0,1630000000.0,1630000000.0,3145000000.0,2357000000.0,790000000.0,1593000000.0,,1508000000.0,1133000000.0,456000000.0,120000000.0,,0.3525,12205000000.0,3032000000.0,-44000000.0,101000000.0,,-1181000000.0,2028000000.0,1235000000.0,,257000000.0,1235000000.0,1235000000.0,5956000000.0,956000000.0,437000000.0,,13375000000.0,,2051000000.0,,51000000.0,-1302000000.0,-345000000.0,910000000.0,4606080000.0,-5217000000.0,0.0,577000000.0,18592000000.0,,-2105000000.0,,,279000000.0,1788000000.0,54000000.0,1771000000.0,1088000000.0,354000000.0,966000000.0,102000000.0,0.3525,,1942000000.0,,,,
2005-12-31,4993000000.0,,5380000000.0,417000000.0,,285000000.0,,4302000000.0,6388000000.0,5355000000.0,-25000000.0,11381000000.0,-382000000.0,22938000000.0,825000000.0,17558000000.0,825000000.0,825000000.0,2659000000.0,2508000000.0,865000000.0,1790000000.0,,2581000000.0,1385000000.0,-1075000000.0,-139000000.0,,,10294000000.0,3880000000.0,16000000.0,,,-1930000000.0,2774000000.0,1157000000.0,,389000000.0,1157000000.0,1157000000.0,5992000000.0,1235000000.0,190000000.0,,14453000000.0,,1632000000.0,,317000000.0,-1217000000.0,509000000.0,1480000000.0,,-6501000000.0,-823000000.0,,20954000000.0,,,,,-506000000.0,835000000.0,96000000.0,2385000000.0,2364000000.0,-570000000.0,1149000000.0,-395000000.0,,,2802000000.0,,,,
2006-03-31,2831000000.0,,5647000000.0,181000000.0,59000000.0,238000000.0,4606112000.0,9511000000.0,7451000000.0,3340000000.0,-2000000.0,10282000000.0,-384000000.0,27761000000.0,1171000000.0,22114000000.0,1171000000.0,1171000000.0,3574000000.0,2445000000.0,421000000.0,1586000000.0,591000000.0,1695000000.0,1313000000.0,424000000.0,21000000.0,,0.255,16555000000.0,4740000000.0,-17000000.0,266000000.0,,-813000000.0,1645000000.0,1644000000.0,,309000000.0,1644000000.0,1644000000.0,0.0,1041000000.0,295000000.0,,17949000000.0,,1433000000.0,,213000000.0,-855000000.0,1046000000.0,1284000000.0,4606112000.0,-6501000000.0,0.0,,24450000000.0,,-1874000000.0,14000000.0,,603000000.0,471000000.0,71000000.0,1336000000.0,758000000.0,-788000000.0,789000000.0,53000000.0,0.255,,1517000000.0,,,,
2006-06-30,3652000000.0,,6313000000.0,205000000.0,-2000000.0,288000000.0,4862650000.0,10741000000.0,7590000000.0,4146000000.0,-2000000.0,11242000000.0,783000000.0,29482000000.0,1880000000.0,23169000000.0,1880000000.0,1880000000.0,3790000000.0,2592000000.0,512000000.0,1959000000.0,593000000.0,1884000000.0,1322000000.0,550000000.0,-46000000.0,,0.385,17208000000.0,4689000000.0,-23000000.0,309000000.0,,-562000000.0,2262000000.0,1894000000.0,,389000000.0,1894000000.0,1894000000.0,0.0,1644000000.0,238000000.0,,18786000000.0,,2039000000.0,,245000000.0,-961000000.0,-925000000.0,1194000000.0,4862650000.0,-6501000000.0,-694000000.0,,25287000000.0,,-2426000000.0,418000000.0,,250000000.0,1744000000.0,101000000.0,1873000000.0,1563000000.0,-116000000.0,895000000.0,80000000.0,0.385,,2078000000.0,,,,
2006-09-30,3854000000.0,,7579000000.0,232000000.0,22000000.0,289000000.0,4847908000.0,12055000000.0,7625000000.0,4852000000.0,-57000000.0,11479000000.0,1340000000.0,31548000000.0,1904000000.0,23969000000.0,1904000000.0,1904000000.0,3948000000.0,2652000000.0,433000000.0,2258000000.0,594000000.0,2181000000.0,1336000000.0,241000000.0,0.0,,0.395,18880000000.0,4613000000.0,34000000.0,360000000.0,,-886000000.0,2671000000.0,2891000000.0,,423000000.0,2891000000.0,2891000000.0,0.0,1894000000.0,348000000.0,,19427000000.0,,2189000000.0,,172000000.0,-834000000.0,-312000000.0,1257000000.0,4847908000.0,-6501000000.0,613000000.0,,25928000000.0,-276000000.0,-1792000000.0,0.0,,997000000.0,2174000000.0,134000000.0,2248000000.0,1689000000.0,29000000.0,908000000.0,-71000000.0,0.395,,2480000000.0,,,,
2006-12-31,7312000000.0,-650000000.0,12940000000.0,,395000000.0,1000000.0,,12060000000.0,31158000000.0,7313000000.0,-46000000.0,38470000000.0,1062000000.0,60954000000.0,1573000000.0,48014000000.0,1573000000.0,2152000000.0,1085000000.0,617000000.0,417000000.0,2929000000.0,4484000000.0,4387000000.0,3493000000.0,-582000000.0,-76000000.0,558000000.0,,19673000000.0,21123000000.0,865000000.0,4527000000.0,2353000000.0,-14693000000.0,2926000000.0,4448000000.0,,176000000.0,4448000000.0,4448000000.0,4702000000.0,2891000000.0,551000000.0,,38007000000.0,,2168000000.0,,708000000.0,-1781000000.0,13536000000.0,1459000000.0,,-6557000000.0,-9000000.0,,44564000000.0,0.0,-1004000000.0,405000000.0,,1773000000.0,2843000000.0,175000000.0,2750000000.0,483000000.0,1298000000.0,2382000000.0,236000000.0,,,4089000000.0,,,,
2007-03-31,7582000000.0,,12421000000.0,392000000.0,,284000000.0,4832388000.0,14334000000.0,32349000000.0,7489000000.0,-52000000.0,39931000000.0,1176000000.0,64777000000.0,2217000000.0,52356000000.0,2217000000.0,2217000000.0,6310000000.0,5871000000.0,556000000.0,3843000000.0,4881000000.0,4390000000.0,3177000000.0,908000000.0,-22000000.0,,0.46,22142000000.0,21682000000.0,673000000.0,4796000000.0,,-3203000000.0,3099000000.0,3954000000.0,,397000000.0,3954000000.0,3954000000.0,0.0,4448000000.0,642000000.0,,41165000000.0,,2934000000.0,,659000000.0,-1106000000.0,492000000.0,1797000000.0,4832388000.0,-6557000000.0,-61000000.0,,47722000000.0,,-809000000.0,,,-494000000.0,2282000000.0,113000000.0,2702000000.0,3311000000.0,360000000.0,2474000000.0,-191000000.0,0.46,,3094000000.0,,,,
2007-06-30,6190000000.0,,10801000000.0,525000000.0,,377000000.0,4832392000.0,14185000000.0,30682000000.0,8692000000.0,-105000000.0,36872000000.0,1997000000.0,68315000000.0,4095000000.0,57514000000.0,4095000000.0,4095000000.0,6512000000.0,6665000000.0,442000000.0,4091000000.0,3304000000.0,3784000000.0,3327000000.0,1762000000.0,30000000.0,,0.845,29085000000.0,18284000000.0,-264000000.0,5733000000.0,,-1703000000.0,4908000000.0,1774000000.0,,529000000.0,1774000000.0,1774000000.0,0.0,3954000000.0,1396000000.0,,47698000000.0,,5554000000.0,,508000000.0,-1633000000.0,-4048000000.0,790000000.0,4841940000.0,-6557000000.0,-1049000000.0,,54255000000.0,,2096000000.0,,,-2180000000.0,3630000000.0,152000000.0,4379000000.0,3353000000.0,1029000000.0,2047000000.0,-87000000.0,0.845,,4904000000.0,,,,
2007-09-30,6514000000.0,,12147000000.0,532000000.0,-338000000.0,477000000.0,4919268000.0,17084000000.0,30273000000.0,7898000000.0,63000000.0,36787000000.0,1473000000.0,73411000000.0,2940000000.0,61264000000.0,2940000000.0,2940000000.0,7144000000.0,6583000000.0,662000000.0,4082000000.0,3314000000.0,3785000000.0,3550000000.0,821000000.0,-72000000.0,,0.59,33552000000.0,17522000000.0,-194000000.0,6168000000.0,,-1242000000.0,4113000000.0,2508000000.0,,683000000.0,2508000000.0,2508000000.0,0.0,1774000000.0,947000000.0,,50806000000.0,,3927000000.0,,198000000.0,-1367000000.0,-812000000.0,746000000.0,4919268000.0,-6557000000.0,825000000.0,,57363000000.0,,3664000000.0,134000000.0,,734000000.0,2840000000.0,206000000.0,3430000000.0,3568000000.0,243000000.0,2200000000.0,-28000000.0,0.59,,3962000000.0,,,,
2007-12-31,10083000000.0,-1050000000.0,11380000000.0,,1610000000.0,107000000.0,,16948000000.0,30803000000.0,8163000000.0,-230000000.0,40886000000.0,-285000000.0,76717000000.0,2520000000.0,65337000000.0,2573000000.0,3375000000.0,1214000000.0,1897000000.0,697000000.0,3671000000.0,3791000000.0,4504000000.0,3859000000.0,-762000000.0,-83000000.0,865000000.0,,33276000000.0,17608000000.0,-558000000.0,5725000000.0,2922000000.0,-2858000000.0,3659000000.0,1046000000.0,,369000000.0,1046000000.0,1046000000.0,4953000000.0,2508000000.0,216000000.0,,54625000000.0,,2818000000.0,,227000000.0,-2545000000.0,-841000000.0,1422000000.0,,-10499000000.0,-429000000.0,,65124000000.0,,1655000000.0,0.0,,-1263000000.0,2260000000.0,262000000.0,3290000000.0,1099000000.0,-396000000.0,2430000000.0,-394000000.0,,,7051000000.0,,,,
2008-03-31,9639000000.0,,12765000000.0,766000000.0,253000000.0,485000000.0,4919266000.0,18943000000.0,31600000000.0,7832000000.0,-13000000.0,41239000000.0,-217000000.0,78814000000.0,2021000000.0,66049000000.0,2021000000.0,2021000000.0,7076000000.0,7051000000.0,621000000.0,3839000000.0,3594000000.0,4242000000.0,3824000000.0,311000000.0,-9000000.0,,0.41,35018000000.0,18909000000.0,-64000000.0,5640000000.0,,-1513000000.0,3590000000.0,2264000000.0,,675000000.0,2264000000.0,2264000000.0,0.0,1046000000.0,358000000.0,,55379000000.0,,2284000000.0,,878000000.0,-1625000000.0,1370000000.0,1614000000.0,4919266000.0,-6557000000.0,0.0,,61936000000.0,,3271000000.0,134000000.0,,1218000000.0,1408000000.0,190000000.0,2915000000.0,5583000000.0,-1228000000.0,2442000000.0,-296000000.0,0.41,,3681000000.0,,,,
2008-06-30,8595000000.0,-1250000000.0,13791000000.0,760000000.0,220000000.0,344000000.0,4959405941.0,23907000000.0,32662000000.0,10600000000.0,-11000000.0,41257000000.0,1976000000.0,85932000000.0,5009000000.0,72141000000.0,5009000000.0,5009000000.0,8457000000.0,7062000000.0,653000000.0,4882000000.0,3702000000.0,4763000000.0,4347000000.0,1764000000.0,-35000000.0,,1.01,41705000000.0,19560000000.0,-283000000.0,6040000000.0,,-2151000000.0,5837000000.0,2154000000.0,320000000.0,602000000.0,2154000000.0,2154000000.0,0.0,2264000000.0,1506000000.0,0.0,59982000000.0,-1098000000.0,6402000000.0,-802000000.0,349000000.0,-2105000000.0,-1987000000.0,812000000.0,4959405941.0,-10499000000.0,-87000000.0,,70481000000.0,0.0,4994000000.0,0.0,,-57000000.0,4081000000.0,269000000.0,5235000000.0,5025000000.0,-214000000.0,2758000000.0,333000000.0,1.01,,5995000000.0,,,,
2008-09-30,9027000000.0,-1250000000.0,29192000000.0,470000000.0,-20000000.0,730000000.0,5278381000.0,23811000000.0,29496000000.0,10897000000.0,-743000000.0,38523000000.0,5538000000.0,91738000000.0,6546000000.0,62546000000.0,6546000000.0,6546000000.0,3674000000.0,6147000000.0,2304000000.0,5890000000.0,5885000000.0,4550000000.0,4453000000.0,732000000.0,-95000000.0,,1.223464,50308000000.0,19307000000.0,-424000000.0,4042000000.0,,-5987000000.0,6347000000.0,14626000000.0,503000000.0,1025000000.0,15584000000.0,14945000000.0,0.0,1046000000.0,-59000000.0,0.0,52864000000.0,-2271000000.0,6560000000.0,-2081000000.0,-49000000.0,-5283000000.0,11315000000.0,1473000000.0,5278381000.0,-10499000000.0,12103000000.0,,63363000000.0,,1523000000.0,134000000.0,,16149000000.0,10821000000.0,294000000.0,5322000000.0,4564000000.0,-2900000000.0,2990000000.0,-584000000.0,1.223464,,7561000000.0,639000000.0,,,
