date,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyDepreciationAndAmortization,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,quarterlyEbitda,quarterlyNetPPE,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyDilutedAverageShares,quarterlyRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyPurchaseOfBusiness,quarterlyGoodwill
2010-09-30,43001000000.0,39091000000.0,2526000000.0,9060000000.0,1025000000.0,,1840000000.0,41000000.0,784000000.0,781000000.0,1297000000.0,372000000.0,778000000,1104000000.0,1092000000.0,22380000000.0,778000000,504000000.0,1358000000.0,-605000000.0,25000000.0,778000000,11480000000.0,153000000.0,1358000000.0,1358000000.0,659000000.0,-62000000.0,-630000000.0,-166000000.0,,238000000.0,25565000000.0,0.79,986000000.0,2552000000.0,-8000000.0,,-47000000.0,3627000000.0,-649000000.0,634000000.0,,1642000000.0,1317000000.0,1385000000.0,17436000000.0,-48000000.0,25000000.0,495000000.0,1798000000,37749000000.0,0.78,,-13473000000.0,,-439000000.0,995400000.0,16566000000.0,314000000.0,-597000000.0,1273000000.0,-630000000.0,-379000000.0,1025000000.0,,4408000000,-435000000.0,1985000000,3185000000.0,51222000000.0,3910000000.0,,,,,
2010-12-31,43088000000.0,39656000000.0,548000000.0,9003000000.0,589000000.0,,1813000000.0,-272000000.0,740000000.0,1432000000.0,1184000000.0,380000000.0,775000000,1137000000.0,1112000000.0,22373000000.0,775000000,534000000.0,1086000000.0,-815000000.0,-165000000.0,775000000,11557000000.0,142000000.0,1086000000.0,1086000000.0,239000000.0,31000000.0,,-164000000.0,,266000000.0,25325000000.0,,,367000000.0,-30000000.0,,113000000.0,2978000000.0,-734000000.0,677000000.0,,1492000000.0,1358000000.0,1385000000.0,17763000000.0,-479000000.0,26000000.0,405000000.0,1702000000,38253000000.0,,,-13655000000.0,,,,17154000000.0,239000000.0,-230000000.0,1180000000.0,-796000000.0,-842000000.0,1385000000.0,86000000.0,4410000000,297000000.0,1486000000,2952000000.0,51908000000.0,3432000000.0,,,,,
2011-03-31,43587000000.0,39910000000.0,2767000000.0,9016000000.0,1294000000.0,,1790000000.0,162000000.0,,1603000000.0,1275000000.0,395000000.0,639000000,1157000000.0,1167000000.0,22594000000.0,639000000,582000000.0,1248000000.0,-657000000.0,15000000.0,639000000,11788000000.0,141000000.0,1248000000.0,1248000000.0,180000000.0,46000000.0,-602000000.0,-186000000.0,,241000000.0,25541000000.0,0.655,979200000.0,2429000000.0,-48000000.0,,-91000000.0,2887000000.0,-728000000.0,,,1750000000.0,1086000000.0,1386000000.0,18046000000.0,-87000000.0,-55000000.0,372000000.0,1547000000,38512000000.0,0.645,,-13778000000.0,,88000000.0,988200000.0,17607000000.0,172000000.0,-248000000.0,1011000000.0,-638000000.0,-475000000.0,1294000000.0,,4490000000,17000000.0,1137000000,2947000000.0,52290000000.0,3677000000.0,,,,,
2011-06-30,44029000000.0,40330000000.0,2974000000.0,8759000000.0,1346000000.0,,1795000000.0,-193000000.0,789000000.0,1703000000.0,1427000000.0,401000000.0,785000000,1176000000.0,1166000000.0,22570000000.0,785000000,630000000.0,1055000000.0,-709000000.0,26000000.0,785000000,12016000000.0,148000000.0,1055000000.0,1055000000.0,179000000.0,-238000000.0,-725000000.0,-188000000.0,,246000000.0,25723000000.0,0.805,976800000.0,2644000000.0,-48000000.0,,-152000000.0,3155000000.0,-719000000.0,816000000.0,,1763000000.0,1248000000.0,1386000000.0,18306000000.0,-44000000.0,16000000.0,485000000.0,1819000000,38908000000.0,0.795,,-14027000000.0,,1297000000.0,984800000.0,18159000000.0,287000000.0,-360000000.0,1270000000.0,-774000000.0,-830000000.0,1346000000.0,,4858000000,0.0,1392000000,3153000000.0,52935000000.0,3699000000.0,,,,,
2011-09-30,45066000000.0,40852000000.0,3082000000.0,8765000000.0,1694000000.0,,1722000000.0,592000000.0,763000000.0,1715000000.0,1424000000.0,408000000.0,904000000,1171000000.0,1193000000.0,22777000000.0,904000000,607000000.0,1647000000.0,-875000000.0,17000000.0,904000000,12290000000.0,142000000.0,1647000000.0,1647000000.0,642000000.0,5000000.0,-891000000.0,-233000000.0,,256000000.0,26501000000.0,0.935,968400000.0,2567000000.0,23000000.0,,3000000.0,3386000000.0,-732000000.0,793000000.0,,1808000000.0,1055000000.0,1386000000.0,18565000000.0,-57000000.0,16000000.0,549000000.0,2003000000,39425000000.0,0.925,,-14285000000.0,,1024000000.0,976200000.0,18833000000.0,262000000.0,-428000000.0,1453000000.0,-891000000.0,-227000000.0,1694000000.0,,5101000000,175000000.0,1578000000,3724000000.0,53710000000.0,4214000000.0,,,,,
2011-12-31,45096000000.0,41369000000.0,624000000.0,8697000000.0,581000000.0,,2136000000.0,-430000000.0,899000000.0,1732000000.0,1401000000.0,413000000.0,964000000,1175000000.0,1155000000.0,23201000000.0,964000000,614000000.0,1217000000.0,-878000000.0,56000000.0,964000000,12368000000.0,141000000.0,1217000000.0,1217000000.0,209000000.0,23000000.0,,-230000000.0,,260000000.0,26518000000.0,,,189000000.0,-7000000.0,,23000000.0,3376000000.0,-1054000000.0,819000000.0,,2350000000.0,1647000000.0,1386000000.0,18578000000.0,-502000000.0,80000000.0,566000000.0,2084000000,39934000000.0,,,-14510000000.0,,,,19508000000.0,265000000.0,-382000000.0,1530000000.0,-958000000.0,-1091000000.0,1539000000.0,,5108000000,84000000.0,1026000000,3317000000.0,54444000000.0,3727000000.0,,,,,
2012-03-31,45336000000.0,41771000000.0,502000000.0,8066000000.0,600000000.0,,2108000000.0,-222000000.0,801000000.0,1748000000.0,1327000000.0,427000000.0,863000000,1210000000.0,1211000000.0,22679000000.0,863000000,682000000.0,995000000.0,-830000000.0,15000000.0,863000000,12505000000.0,135000000.0,995000000.0,995000000.0,769000000.0,-2000000.0,,-289000000.0,,252000000.0,26581000000.0,0.905,955600000.0,247000000.0,-68000000.0,,74000000.0,3364000000.0,-1046000000.0,844000000.0,,1854000000.0,1217000000.0,1387000000.0,18755000000.0,-72000000.0,-26000000.0,528000000.0,1953000000,40309000000.0,0.895,,-14702000000.0,,,962800000.0,20084000000.0,124000000.0,-433000000.0,1391000000.0,-804000000.0,-796000000.0,1404000000.0,,5112000000,-27000000.0,1510000000,3902000000.0,55011000000.0,3565000000.0,,,,,
2012-06-30,46374000000.0,42418000000.0,3137000000.0,8636000000.0,360000000.0,,2088000000.0,206000000.0,889000000.0,1723000000.0,1497000000.0,433000000.0,1002000000,1211000000.0,1151000000.0,23370000000.0,1002000000,646000000.0,1201000000.0,-1052000000.0,21000000.0,1002000000,12646000000.0,135000000.0,1201000000.0,1201000000.0,780000000.0,-2000000.0,,-286000000.0,,270000000.0,27287000000.0,1.055,947600000.0,2755000000.0,36000000.0,,-170000000.0,3498000000.0,-1061000000.0,955000000.0,,1774000000.0,995000000.0,1386000000.0,19087000000.0,-121000000.0,-40000000.0,608000000.0,2178000000,40937000000.0,1.05,,-14870000000.0,,,954400000.0,20802000000.0,150000000.0,-400000000.0,1610000000.0,-1012000000.0,-114000000.0,1372000000.0,,5221000000,-171000000.0,1724000000,3917000000.0,55807000000.0,3956000000.0,,,,,
2012-09-30,47070000000.0,43124000000.0,562000000.0,8773000000.0,313000000.0,,2016000000.0,-71000000.0,821000000.0,1722000000.0,1583000000.0,447000000.0,1042000000,1235000000.0,1188000000.0,23647000000.0,1042000000,680000000.0,1130000000.0,-984000000.0,27000000.0,1042000000,12858000000.0,137000000.0,1130000000.0,1130000000.0,713000000.0,11000000.0,,-285000000.0,,272000000.0,27521000000.0,1.105,944000000.0,260000000.0,-34000000.0,,-86000000.0,3621000000.0,-1015000000.0,886000000.0,,1835000000.0,1201000000.0,1386000000.0,19549000000.0,-57000000.0,293000000.0,635000000.0,2261000000,41617000000.0,1.095,,-15110000000.0,,,950400000.0,21560000000.0,216000000.0,-346000000.0,1677000000.0,-1277000000.0,-677000000.0,1590000000.0,,5343000000,-68000000.0,1786000000,3874000000.0,56727000000.0,3946000000.0,,,,,
2012-12-31,47153000000.0,43539000000.0,2923000000.0,8801000000.0,1150000000.0,,2248000000.0,-67000000.0,761000000.0,3343000000.0,1331000000.0,453000000.0,1036000000,1259000000.0,1135000000.0,24157000000.0,1036000000,660000000.0,1063000000.0,-767000000.0,43000000.0,1036000000,13108000000.0,128000000.0,1063000000.0,1063000000.0,196000000.0,-6000000.0,,-286000000.0,,283000000.0,27276000000.0,1.105,937600000.0,2551000000.0,20000000.0,,252000000.0,1907000000.0,-1186000000.0,825000000.0,,182000000.0,1130000000.0,1386000000.0,19877000000.0,-508000000.0,-122000000.0,604000000.0,1768000000,41997000000.0,1.095,,-15282000000.0,,,944000000.0,22271000000.0,397000000.0,-295000000.0,1640000000.0,-645000000.0,-1095000000.0,1795000000.0,,5250000000,-3000000.0,1725000000,3119000000.0,41997000000.0,3614000000.0,,,,,
2013-03-31,48561000000.0,43915000000.0,520000000.0,9309000000.0,742000000.0,,2210000000.0,854000000.0,720000000.0,3420000000.0,1512000000.0,434000000.0,957000000,1240000000.0,1216000000.0,24807000000.0,957000000,655000000.0,1917000000.0,-800000000.0,40000000.0,957000000,13288000000.0,128000000.0,1917000000.0,1917000000.0,552000000.0,-34000000.0,,-323000000.0,,299000000.0,28417000000.0,1.025,935600000.0,311000000.0,5000000.0,,-181000000.0,1870000000.0,-1169000000.0,815000000.0,135000000.0,237000000.0,1063000000.0,1387000000.0,20144000000.0,-83000000.0,-18000000.0,588000000.0,2107000000,42376000000.0,1.015,,-15374000000.0,,4000000.0,941000000.0,22905000000.0,184000000.0,-374000000.0,1545000000.0,-782000000.0,130000000.0,1524000000.0,585000000.0,5290000000,-55000000.0,1633000000,3610000000.0,57750000000.0,4646000000.0,,,,,
2013-06-30,49026000000.0,44483000000.0,3092000000.0,9076000000.0,746000000.0,,2124000000.0,-72000000.0,782000000.0,3373000000.0,1468000000.0,438000000.0,1106000000,1272000000.0,1185000000.0,24677000000.0,1106000000,654000000.0,1845000000.0,-939000000.0,23000000.0,1106000000,13477000000.0,133000000.0,1845000000.0,1845000000.0,733000000.0,11000000.0,,-323000000.0,,300000000.0,28502000000.0,1.19,930600000.0,2698000000.0,1000000.0,,44000000.0,2097000000.0,-1148000000.0,908000000.0,34000000.0,219000000.0,1917000000.0,1387000000.0,20524000000.0,-56000000.0,9000000.0,662000000.0,1901000000,42911000000.0,1.185,,-15572000000.0,,-87000000.0,935200000.0,23690000000.0,181000000.0,-459000000.0,1768000000.0,-948000000.0,-827000000.0,1694000000.0,413000000.0,5470000000,56000000.0,1878000000,3825000000.0,42911000000.0,4543000000.0,,,,,
2013-09-30,48958000000.0,44894000000.0,549000000.0,8764000000.0,758000000.0,,2026000000.0,-479000000.0,715000000.0,3406000000.0,1469000000.0,447000000.0,1151000000,1282000000.0,1196000000.0,24529000000.0,1151000000,683000000.0,1366000000.0,-857000000.0,28000000.0,1151000000,13739000000.0,138000000.0,1366000000.0,1366000000.0,691000000.0,-286000000.0,,-322000000.0,,301000000.0,28184000000.0,1.245,923400000.0,316000000.0,-29000000.0,,-1000000.0,2167000000.0,-1143000000.0,831000000.0,-128000000.0,205000000.0,1845000000.0,1387000000.0,20774000000.0,-78000000.0,48000000.0,701000000.0,2437000000,43311000000.0,1.24,,-15792000000.0,,-67000000.0,928400000.0,24476000000.0,272000000.0,-599000000.0,1852000000.0,-905000000.0,-1285000000.0,1663000000.0,,5573000000,-140000000.0,1962000000,3655000000.0,59103000000.0,4064000000.0,,,,,
2013-12-31,49731000000.0,45741000000.0,3086000000.0,8872000000.0,1081000000.0,,1680000000.0,66000000.0,761000000.0,3469000000.0,1414000000.0,458000000.0,1174000000,1321000000.0,1210000000.0,24715000000.0,1174000000,653000000.0,1432000000.0,-809000000.0,37000000.0,1174000000,14163000000.0,127000000.0,1432000000.0,1432000000.0,705000000.0,8000000.0,,-365000000.0,,671000000.0,28506000000.0,1.28,916200000.0,2558000000.0,30000000.0,,55000000.0,2161000000.0,-750000000.0,803000000.0,122000000.0,188000000.0,1366000000.0,1387000000.0,21225000000.0,-423000000.0,52000000.0,709000000.0,2010000000,43749000000.0,1.275,,-16063000000.0,,-76000000.0,921400000.0,25288000000.0,86000000.0,-786000000.0,1883000000.0,-861000000.0,-1067000000.0,1942000000.0,491000000.0,5630000000,300000000.0,1973000000,3791000000.0,43749000000.0,3990000000.0,,,,,
2014-03-31,50898000000.0,46219000000.0,554000000.0,9544000000.0,874000000.0,,1665000000.0,425000000.0,729000000.0,3558000000.0,1542000000.0,464000000.0,1088000000,1344000000.0,1254000000.0,25438000000.0,1088000000,705000000.0,1857000000.0,-905000000.0,37000000.0,1088000000,14229000000.0,133000000.0,1857000000.0,1857000000.0,632000000.0,-23000000.0,,-363000000.0,,686000000.0,29626000000.0,1.2,908200000.0,316000000.0,-52000000.0,,-128000000.0,2080000000.0,-734000000.0,888000000.0,84000000.0,226000000.0,1432000000.0,1388000000.0,21272000000.0,-402000000.0,-12000000.0,671000000.0,2356000000,44189000000.0,1.19,,-16330000000.0,,-57000000.0,912400000.0,25962000000.0,75000000.0,-644000000.0,1759000000.0,-893000000.0,-437000000.0,1767000000.0,877000000.0,5638000000,197000000.0,1854000000,4188000000.0,60519000000.0,4679000000.0,,,,,
2014-06-30,51562000000.0,47059000000.0,3319000000.0,10385000000.0,279000000.0,,1659000000.0,-320000000.0,765000000.0,3591000000.0,1666000000.0,470000000.0,1291000000,1369000000.0,1246000000.0,26345000000.0,1291000000,739000000.0,1537000000.0,-1273000000.0,22000000.0,1291000000,14301000000.0,138000000.0,1537000000.0,1537000000.0,458000000.0,56000000.0,,-413000000.0,,789000000.0,30122000000.0,1.43,901500000.0,2966000000.0,-34000000.0,,-124000000.0,2424000000.0,-714000000.0,924000000.0,149000000.0,228000000.0,1857000000.0,2775000000.0,21440000000.0,-238000000.0,-98000000.0,789000000.0,2218000000,44901000000.0,1.43,,-16541000000.0,,14000000.0,905000000.0,25456000000.0,80000000.0,-806000000.0,2080000000.0,-1175000000.0,-501000000.0,1454000000.0,509000000.0,6015000000,-401000000.0,2196000000,3777000000.0,44901000000.0,4503000000.0,,,,,
2014-09-30,52568000000.0,47788000000.0,652000000.0,11045000000.0,979000000.0,,1716000000.0,350000000.0,743000000.0,3610000000.0,1635000000.0,481000000.0,1370000000,1384000000.0,1287000000.0,27182000000.0,1370000000,736000000.0,1887000000.0,-1147000000.0,19000000.0,1370000000,14421000000.0,144000000.0,1887000000.0,1887000000.0,460000000.0,-23000000.0,,-410000000.0,,851000000.0,31015000000.0,1.53,893200000.0,304000000.0,3000000.0,,31000000.0,2572000000.0,-708000000.0,870000000.0,54000000.0,242000000.0,1537000000.0,2775000000.0,21553000000.0,-38000000.0,11000000.0,836000000.0,2831000000,45553000000.0,1.53,,-16804000000.0,,46000000.0,896900000.0,26380000000.0,134000000.0,-862000000.0,2206000000.0,-1158000000.0,-640000000.0,2137000000.0,562000000.0,6182000000,106000000.0,2330000000,3833000000.0,62357000000.0,4780000000.0,,,,,
2014-12-31,52716000000.0,48037000000.0,3303000000.0,11018000000.0,907000000.0,,2064000000.0,-301000000.0,836000000.0,3552000000.0,1611000000.0,489000000.0,1431000000,1390000000.0,1289000000.0,27762000000.0,1431000000,712000000.0,1586000000.0,-924000000.0,71000000.0,1431000000,14680000000.0,146000000.0,1586000000.0,1586000000.0,462000000.0,-13000000.0,,-446000000.0,,375000000.0,31527000000.0,1.62,885700000.0,3093000000.0,24000000.0,,24000000.0,2601000000.0,-1210000000.0,877000000.0,-70000000.0,228000000.0,1887000000.0,2775000000.0,21189000000.0,-32000000.0,196000000.0,867000000.0,2444000000,46272000000.0,1.61,,-16942000000.0,,-288000000.0,889800000.0,27367000000.0,606000000.0,-913000000.0,2298000000.0,-1120000000.0,-1404000000.0,2027000000.0,412000000.0,6153000000,-211000000.0,2373000000,3765000000.0,46272000000.0,4679000000.0,,,,,
2015-03-31,53145000000.0,48666000000.0,2974000000.0,11884000000.0,963000000.0,,2040000000.0,1000000.0,762000000.0,3378000000.0,1564000000.0,491000000.0,1151000000,1375000000.0,1369000000.0,28698000000.0,1151000000,744000000.0,1587000000.0,-1142000000.0,26000000.0,1151000000,14774000000.0,148000000.0,1587000000.0,1587000000.0,416000000.0,-20000000.0,,-922000000.0,,363000000.0,32088000000.0,1.31,879300000.0,2892000000.0,-32000000.0,,47000000.0,2236000000.0,-1218000000.0,882000000.0,-155000000.0,259000000.0,1586000000.0,2776000000.0,21057000000.0,-333000000.0,-41000000.0,704000000.0,2494000000,46928000000.0,1.3,,-17218000000.0,,314000000.0,882800000.0,28034000000.0,108000000.0,-792000000.0,1855000000.0,-1101000000.0,-921000000.0,2064000000.0,675000000.0,5614000000,282000000.0,1977000000,3390000000.0,46928000000.0,4479000000.0,,,,,
2015-06-30,54177000000.0,49194000000.0,2982000000.0,12908000000.0,603000000.0,,1959000000.0,454000000.0,800000000.0,3255000000.0,1513000000.0,497000000.0,1204000000,1375000000.0,1305000000.0,29774000000.0,1204000000,762000000.0,2041000000.0,-994000000.0,142000000.0,1204000000,14907000000.0,153000000.0,2041000000.0,2041000000.0,431000000.0,-3000000.0,,-479000000.0,,307000000.0,33187000000.0,1.38,872200000.0,2942000000.0,-18000000.0,,51000000.0,2174000000.0,-1208000000.0,1005000000.0,207000000.0,225000000.0,1587000000.0,2776000000.0,20990000000.0,-63000000.0,112000000.0,734000000.0,2588000000,47512000000.0,1.38,,-17384000000.0,,-121000000.0,875200000.0,28759000000.0,129000000.0,-813000000.0,1938000000.0,-1106000000.0,-261000000.0,1709000000.0,476000000.0,5429000000,-56000000.0,1949000000,3413000000.0,47512000000.0,4983000000.0,,,,,
2015-09-30,53763000000.0,49821000000.0,637000000.0,12798000000.0,736000000.0,,1796000000.0,-963000000.0,749000000.0,3149000000.0,1508000000.0,507000000.0,1300000000,1373000000.0,1267000000.0,29656000000.0,1300000000,741000000.0,1078000000.0,-1114000000.0,28000000.0,1300000000,15062000000.0,157000000.0,1078000000.0,1078000000.0,521000000.0,5000000.0,,-476000000.0,,299000000.0,33164000000.0,1.51,862900000.0,397000000.0,21000000.0,,5000000.0,2413000000.0,-1212000000.0,934000000.0,-80000000.0,205000000.0,2041000000.0,2776000000.0,20599000000.0,-40000000.0,2000000.0,781000000.0,2745000000,48149000000.0,1.5,,-17439000000.0,,-128000000.0,865800000.0,29583000000.0,118000000.0,-1190000000.0,2081000000.0,-1116000000.0,-1701000000.0,1852000000.0,562000000.0,5562000000,65000000.0,2208000000,3508000000.0,65588000000.0,3942000000.0,,,,,
2015-12-31,54600000000.0,50470000000.0,2612000000.0,13607000000.0,392000000.0,,1844000000.0,313000000.0,780000000.0,3055000000.0,1356000000.0,517000000.0,1117000000,1410000000.0,1220000000.0,30692000000.0,1117000000,736000000.0,1391000000.0,-1226000000.0,28000000.0,1117000000,15241000000.0,164000000.0,1391000000.0,1391000000.0,594000000.0,-8000000.0,,-467000000.0,,194000000.0,33898000000.0,1.31,850600000.0,2739000000.0,5000000.0,,152000000.0,2153000000.0,-1195000000.0,743000000.0,-248000000.0,235000000.0,1078000000.0,2776000000.0,20702000000.0,-120000000.0,101000000.0,665000000.0,1946000000,48866000000.0,1.31,,-17698000000.0,,149000000.0,853700000.0,30233000000.0,410000000.0,-670000000.0,1782000000.0,-1327000000.0,-180000000.0,1719000000.0,434000000.0,5208000000,-468000000.0,1918000000,3206000000.0,48866000000.0,4130000000.0,,,,,
2016-03-31,55772000000.0,50689000000.0,486000000.0,14791000000.0,1486000000.0,,1815000000.0,1282000000.0,745000000.0,2893000000.0,1355000000.0,502000000.0,979000000,1404000000.0,1213000000.0,32010000000.0,979000000,716000000.0,2673000000.0,-672000000.0,44000000.0,979000000,15404000000.0,167000000.0,2673000000.0,2673000000.0,402000000.0,-44000000.0,,-465000000.0,,214000000.0,35297000000.0,1.16,844000000.0,339000000.0,20000000.0,,1000000.0,1936000000.0,-1208000000.0,791000000.0,-58000000.0,249000000.0,1391000000.0,2778000000.0,20475000000.0,-282000000.0,15000000.0,587000000.0,2235000000,49071000000.0,1.16,,-17943000000.0,,-49000000.0,846700000.0,30747000000.0,169000000.0,-706000000.0,1566000000.0,-687000000.0,-219000000.0,2173000000.0,764000000.0,4829000000,597000000.0,1687000000,3287000000.0,67014000000.0,5083000000.0,,,,,
2016-06-30,55690000000.0,51124000000.0,551000000.0,14777000000.0,449000000.0,330000000.0,1803000000.0,-843000000.0,774000000.0,2866000000.0,1373000000.0,504000000.0,979000000,1408000000.0,1160000000.0,32173000000.0,979000000,660000000.0,1830000000.0,-1166000000.0,74000000.0,979000000,15593000000.0,173000000.0,2160000000.0,1830000000.0,409000000.0,-6000000.0,,-460000000.0,,255000000.0,35268000000.0,1.17,837400000.0,373000000.0,56000000.0,,-18000000.0,1904000000.0,-1198000000.0,787000000.0,96000000.0,244000000.0,2673000000.0,2778000000.0,20422000000.0,-167000000.0,67000000.0,585000000.0,2241000000,49461000000.0,1.17,,-18189000000.0,,-53000000.0,840100000.0,31266000000.0,180000000.0,-546000000.0,1564000000.0,-903000000.0,-1029000000.0,1352000000.0,470000000.0,4770000000,-195000000.0,1660000000,3095000000.0,67650000000.0,4566000000.0,,,,,
2016-09-30,56305000000.0,51703000000.0,592000000.0,15205000000.0,928000000.0,330000000.0,1785000000.0,79000000.0,741000000.0,2943000000.0,1351000000.0,512000000.0,1131000000,1446000000.0,1191000000.0,32764000000.0,1131000000,690000000.0,1909000000.0,-981000000.0,26000000.0,1131000000,15774000000.0,184000000.0,2239000000.0,1909000000.0,407000000.0,0.0,-250000000.0,-457000000.0,,318000000.0,36021000000.0,1.36,829000000.0,322000000.0,-30000000.0,,22000000.0,2231000000.0,-1185000000.0,819000000.0,41000000.0,271000000.0,1830000000.0,2777000000.0,20284000000.0,-32000000.0,33000000.0,674000000.0,2501000000,49939000000.0,1.36,,-18397000000.0,,-75000000.0,832200000.0,31940000000.0,170000000.0,-848000000.0,1805000000.0,-1014000000.0,-882000000.0,1942000000.0,593000000.0,5174000000,207000000.0,1960000000,3257000000.0,68336000000.0,4602000000.0,,,,,
2016-12-31,55718000000.0,52122000000.0,2882000000.0,14249000000.0,1157000000.0,60000000.0,1901000000.0,-632000000.0,784000000.0,2970000000.0,1258000000.0,520000000.0,1144000000,1457000000.0,1186000000.0,32146000000.0,1144000000,717000000.0,1277000000.0,-574000000.0,40000000.0,1144000000,15996000000.0,174000000.0,1337000000.0,1277000000.0,758000000.0,-182000000.0,0.0,-497000000.0,,276000000.0,35786000000.0,1.4,819200000.0,2259000000.0,-27000000.0,270000000.0,93000000.0,2198000000.0,-1272000000.0,955000000.0,153000000.0,233000000.0,1909000000.0,2777000000.0,19932000000.0,-532000000.0,57000000.0,687000000.0,2005000000,50389000000.0,1.39,,-18669000000.0,,-51000000.0,822700000.0,32587000000.0,312000000.0,-1005000000.0,1831000000.0,-901000000.0,-2116000000.0,2058000000.0,472000000.0,5168000000,136000000.0,1965000000,3640000000.0,50389000000.0,3596000000.0,,,,,
2017-03-31,55900000000.0,52312000000.0,577000000.0,14310000000.0,1072000000.0,90000000.0,1862000000.0,-228000000.0,757000000.0,3079000000.0,1279000000.0,520000000.0,1072000000,1480000000.0,1257000000.0,32329000000.0,1072000000,760000000.0,1049000000.0,-843000000.0,65000000.0,1072000000,16157000000.0,172000000.0,1139000000.0,1049000000.0,723000000.0,-33000000.0,-90000000.0,-492000000.0,,282000000.0,36177000000.0,1.32,811500000.0,410000000.0,-43000000.0,60000000.0,-21000000.0,2053000000.0,-1252000000.0,789000000.0,-186000000.0,260000000.0,1277000000.0,2779000000.0,19723000000.0,-184000000.0,-2000000.0,616000000.0,2380000000,50550000000.0,1.32,,-18831000000.0,,94000000.0,814800000.0,33167000000.0,145000000.0,-759000000.0,1688000000.0,-811000000.0,-1268000000.0,1883000000.0,901000000.0,5132000000,52000000.0,1793000000,3848000000.0,69381000000.0,3588000000.0,,,,,
2017-06-30,56478000000.0,52609000000.0,626000000.0,15229000000.0,798000000.0,90000000.0,1899000000.0,237000000.0,793000000.0,3026000000.0,1357000000.0,525000000.0,1168000000,1504000000.0,1197000000.0,33457000000.0,1168000000,726000000.0,1286000000.0,-721000000.0,39000000.0,1168000000,16329000000.0,179000000.0,1376000000.0,1286000000.0,531000000.0,-4000000.0,0.0,-488000000.0,,291000000.0,36863000000.0,1.45,804100000.0,410000000.0,34000000.0,0.0,-78000000.0,2224000000.0,-1221000000.0,828000000.0,127000000.0,219000000.0,1049000000.0,2778000000.0,19615000000.0,-260000000.0,57000000.0,701000000.0,2573000000,50814000000.0,1.45,,-19064000000.0,,25000000.0,807200000.0,33847000000.0,153000000.0,-852000000.0,1869000000.0,-778000000.0,-618000000.0,1576000000.0,,5250000000,-295000000.0,2005000000,3406000000.0,69878000000.0,3869000000.0,,,,,
