date,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyDilutedEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyOperatingExpense,quarterlyTaxProvision,quarterlyNetPPE,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyOtherNonCashItems,quarterlyChangeInInventory,quarterlyBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyEndCashPosition,quarterlyEbitda,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment
2002-06-30,-256600000.0,6164200000.0,140100000.0,456300000.0,0.62,-113300000.0,1143400000.0,546500000.0,546500000.0,10363100000.0,1799300000.0,109500000.0,,,-27300000.0,1499500000.0,1301900000.0,374200000.0,6171700000.0,,3369800000.0,3768400000.0,545300000.0,18500000.0,1030100000.0,878050000.0,654800000.0,654800000.0,546500000.0,88994300000.0,,82202500000.0,12444000000.0,337400000.0,238700000.0,17100000.0,221900000.0,-12600000.0,1177800000.0,25990700000.0,,,337100000.0,991800000.0,2479700000.0,-110200000.0,9544300000.0,,5849500000.0,21100000.0,,0.62,-194900000.0,,-777300000.0,,654800000.0,1416500000.0,18870300000.0,641300000.0,932100000.0,0.0,-668500000.0,7120400000.0,6791800000.0,62207100000.0,57422600000.0,1063200000.0,890850000.0,8507200000.0,-3372600000.0,-752600000.0,1560900000.0,,,,
2002-09-30,-212600000.0,6522600000.0,48600000.0,-800000.0,0.72,-125100000.0,338800000.0,640300000.0,640300000.0,10463900000.0,1812600000.0,-133800000.0,,,300000.0,1827000000.0,1306000000.0,412300000.0,6064700000.0,,3712300000.0,3732700000.0,654800000.0,18500000.0,213700000.0,876400000.0,521000000.0,521000000.0,640300000.0,89788200000.0,,82525700000.0,12420700000.0,357300000.0,237900000.0,4400000.0,213000000.0,-16200000.0,1288200000.0,26402800000.0,,,-567600000.0,984800000.0,2594200000.0,-129400000.0,9617500000.0,,6306500000.0,28200000.0,,0.74,-320300000.0,,-260000000.0,,521000000.0,1526100000.0,19255800000.0,1281600000.0,1079000000.0,0.0,-123100000.0,7147000000.0,7262500000.0,62569500000.0,57517700000.0,1068100000.0,885150000.0,8791900000.0,-3552800000.0,-534800000.0,1523700000.0,,,,
2002-12-31,-782000000.0,6875800000.0,60200000.0,-3700000.0,,-207500000.0,1170800000.0,652400000.0,652400000.0,10205200000.0,2363800000.0,110400000.0,,798800000.0,-12000000.0,1332700000.0,1370500000.0,388000000.0,6112700000.0,,4141800000.0,2537300000.0,521000000.0,18500000.0,963300000.0,,631400000.0,631400000.0,652400000.0,89754200000.0,,82587400000.0,12482600000.0,199000000.0,239600000.0,43600000.0,204200000.0,-9800000.0,1265200000.0,26421200000.0,,,275700000.0,1176200000.0,2635700000.0,-580500000.0,9851600000.0,98000000.0,6777500000.0,-7100000.0,,,-312300000.0,,-278400000.0,,631400000.0,1504800000.0,19080100000.0,1934000000.0,1053800000.0,0.0,-104700000.0,7341100000.0,7166800000.0,62487800000.0,57116300000.0,1130900000.0,,5796900000.0,-3738900000.0,620700000.0,830000000.0,,,,
2003-03-31,-507100000.0,6908400000.0,25300000.0,-1400000.0,0.5,-107900000.0,699400000.0,443100000.0,461600000.0,9782400000.0,1895400000.0,32700000.0,,,12400000.0,1232200000.0,1190800000.0,330200000.0,6054700000.0,,3873200000.0,3690200000.0,631400000.0,18500000.0,591500000.0,872950000.0,664100000.0,664100000.0,443100000.0,89165400000.0,,82545200000.0,12459300000.0,293100000.0,241200000.0,,193500000.0,-9500000.0,986800000.0,25412400000.0,,,-43100000.0,802900000.0,2177600000.0,-533600000.0,10025100000.0,,6050800000.0,58200000.0,,0.5,-185100000.0,,-159600000.0,,664100000.0,1228000000.0,18472600000.0,2377100000.0,809400000.0,-100000.0,-42100000.0,6939800000.0,6620200000.0,62891600000.0,57122800000.0,949600000.0,880550000.0,8690200000.0,-3970400000.0,-371700000.0,0.0,,,,
2003-06-30,555100000.0,6785600000.0,61900000.0,-2000000.0,0.74,-121500000.0,1011300000.0,659600000.0,659600000.0,10360100000.0,2126800000.0,217200000.0,,1054200000.0,8500000.0,1272100000.0,1386900000.0,456100000.0,6099200000.0,,3715900000.0,3535200000.0,664100000.0,18600000.0,889800000.0,873100000.0,881300000.0,881300000.0,659600000.0,90715800000.0,,83628300000.0,12458400000.0,362000000.0,246400000.0,,195800000.0,-22000000.0,1315500000.0,26180000000.0,,,84200000.0,893000000.0,2702400000.0,-426100000.0,10344000000.0,195200000.0,6418300000.0,21100000.0,,0.76,-80900000.0,,-1349200000.0,,881300000.0,1561900000.0,19040300000.0,3036700000.0,1132100000.0,24200000.0,-1229900000.0,7139700000.0,7087500000.0,63660200000.0,58285100000.0,1140500000.0,882650000.0,7626000000.0,-4244800000.0,-138600000.0,0.0,,,,
2003-09-30,-804900000.0,6685200000.0,65800000.0,-3900000.0,0.8,-129600000.0,837500000.0,699600000.0,699600000.0,9713500000.0,1005600000.0,-122400000.0,,1187200000.0,-6000000.0,1424200000.0,1300200000.0,464300000.0,6012700000.0,,3920100000.0,3763800000.0,881300000.0,18600000.0,707900000.0,872500000.0,758900000.0,758900000.0,699600000.0,90935500000.0,,83423600000.0,12434400000.0,332800000.0,250600000.0,,200700000.0,-1600000.0,1379500000.0,25945000000.0,,,-132400000.0,964400000.0,2679700000.0,-420600000.0,10453100000.0,218400000.0,6599800000.0,19700000.0,,0.8,-183600000.0,,-155000000.0,,758900000.0,1630100000.0,18504400000.0,3631700000.0,1177000000.0,-22600000.0,-32500000.0,7440600000.0,7511900000.0,64122300000.0,58291300000.0,1049600000.0,881600000.0,7603700000.0,-4440400000.0,-679200000.0,0.0,,,,
2003-12-31,-647200000.0,6651600000.0,110300000.0,-1500000.0,,-175400000.0,949200000.0,-385400000.0,-385400000.0,9683200000.0,2300600000.0,91800000.0,,297200000.0,-18300000.0,1444400000.0,2827900000.0,348400000.0,5992000000.0,,4744500000.0,2609200000.0,758900000.0,18600000.0,773800000.0,,850700000.0,850700000.0,-385400000.0,89848500000.0,,82112200000.0,12411800000.0,196300000.0,261600000.0,16000000.0,186000000.0,-8800000.0,-56000000.0,26016500000.0,,,-55300000.0,1053900000.0,2771900000.0,-351200000.0,10628600000.0,262600000.0,7516400000.0,1118300000.0,,,-495500000.0,,-210200000.0,,850700000.0,205600000.0,18431700000.0,3141900000.0,-257300000.0,-1500000.0,-40500000.0,7584800000.0,7736300000.0,63205000000.0,57056800000.0,1235000000.0,,6318800000.0,-4636600000.0,-155900000.0,696600000.0,,,,
2004-03-31,-586400000.0,6947600000.0,30800000.0,-2300000.0,0.82,-112000000.0,928600000.0,710500000.0,710500000.0,9685100000.0,1154000000.0,208600000.0,,418300000.0,-11600000.0,1328100000.0,1303300000.0,254800000.0,5891300000.0,,4289600000.0,3487400000.0,850700000.0,18700000.0,816600000.0,865500000.0,1059300000.0,1059300000.0,710500000.0,89731500000.0,,82260700000.0,12389700000.0,135600000.0,251500000.0,9800000.0,184500000.0,-6300000.0,1179500000.0,25592900000.0,,,-59900000.0,896300000.0,2482800000.0,-359900000.0,10726500000.0,349600000.0,6772400000.0,26500000.0,,0.82,-426600000.0,,-133600000.0,-104400000.0,1059300000.0,1431000000.0,18407500000.0,3748600000.0,988800000.0,1000000.0,-26100000.0,7185400000.0,7470800000.0,63493000000.0,57032100000.0,1051800000.0,872250000.0,8304100000.0,-4835200000.0,-83900000.0,0.0,,,,
2004-06-30,-355800000.0,6553800000.0,26800000.0,-2700000.0,0.86,-137500000.0,1150800000.0,753800000.0,753800000.0,9658900000.0,2077400000.0,654000000.0,,356100000.0,31400000.0,1248800000.0,1542900000.0,527600000.0,5820200000.0,,3851800000.0,3559600000.0,1059300000.0,18700000.0,1013300000.0,862150000.0,1713300000.0,1713300000.0,753800000.0,89671500000.0,,81755500000.0,12492600000.0,124200000.0,265700000.0,20000000.0,182700000.0,-3300000.0,1447100000.0,25054100000.0,,,103800000.0,929800000.0,2990000000.0,-379100000.0,10782100000.0,151000000.0,6841800000.0,27500000.0,,0.88,-218700000.0,,-141000000.0,-103800000.0,1713300000.0,1712800000.0,18129200000.0,4398900000.0,1299500000.0,-500000.0,-19700000.0,6924900000.0,7916000000.0,63965400000.0,56888900000.0,1277200000.0,868000000.0,8114200000.0,-4961900000.0,-57400000.0,0.0,,,,
2004-09-30,-146800000.0,9059700000.0,36800000.0,-69400000.0,-0.56,-1500000.0,769400000.0,-487600000.0,722600000.0,9604300000.0,3014500000.0,930800000.0,,343600000.0,8400000.0,960900000.0,1242200000.0,434000000.0,5070300000.0,,2897900000.0,3380500000.0,1713300000.0,18700000.0,767900000.0,862850000.0,2453200000.0,2453200000.0,-487600000.0,90566700000.0,,81119300000.0,12443100000.0,67100000.0,78700000.0,50200000.0,176800000.0,-2400000.0,1344500000.0,26833000000.0,,,-107700000.0,461600000.0,2586700000.0,-328600000.0,8415200000.0,213700000.0,5484600000.0,206300000.0,,-0.56,0.0,,308200000.0,-103400000.0,2644100000.0,1543200000.0,19190200000.0,3807700000.0,1184600000.0,561300000.0,-299400000.0,7642800000.0,9447400000.0,63481100000.0,54546200000.0,1043500000.0,867400000.0,9242300000.0,-3344900000.0,-10800000.0,1018000000.0,,,,
2004-12-31,-1940400000.0,6708400000.0,25200000.0,16600000.0,,-164000000.0,791800000.0,-18438900000.0,-17115900000.0,9649200000.0,3398900000.0,-1715900000.0,,1356700000.0,-21800000.0,996700000.0,19339600000.0,195800000.0,4657100000.0,,3695700000.0,2118200000.0,2644100000.0,18700000.0,627800000.0,,928200000.0,928200000.0,-18438900000.0,68002300000.0,,60508800000.0,10623100000.0,65800000.0,214000000.0,,183500000.0,-65700000.0,-16738900000.0,25967100000.0,,,-295500000.0,585500000.0,2600700000.0,-356000000.0,7802000000.0,172900000.0,6296400000.0,17979400000.0,,,-1858000000.0,,-567300000.0,-103600000.0,928200000.0,-16524900000.0,19087600000.0,-14747300000.0,-16935100000.0,-175100000.0,-82500000.0,6879500000.0,7493500000.0,42024300000.0,38520200000.0,1128500000.0,,5838200000.0,-3144900000.0,-20600000.0,860800000.0,,,,
2005-03-31,-1367100000.0,6663800000.0,56300000.0,-37800000.0,0.72,-83700000.0,911300000.0,585000000.0,585000000.0,9845300000.0,2198700000.0,-460800000.0,,1288600000.0,33900000.0,937800000.0,1261100000.0,400200000.0,4624600000.0,,3189800000.0,3102700000.0,928200000.0,18700000.0,827600000.0,812500000.0,467400000.0,467400000.0,585000000.0,66867400000.0,,60251600000.0,10621200000.0,64700000.0,193400000.0,105700000.0,182300000.0,,1125800000.0,25723000000.0,,,134600000.0,499400000.0,2386900000.0,-377100000.0,7859400000.0,379100000.0,5576700000.0,-1700000.0,,0.72,-1476200000.0,,-5000000.0,-116200000.0,467400000.0,1319200000.0,19054600000.0,-14162300000.0,980900000.0,2400000.0,-29400000.0,6668400000.0,6615800000.0,41136200000.0,38342000000.0,1067700000.0,817700000.0,7920700000.0,-3234800000.0,-37600000.0,60300000.0,,,,
2005-06-30,-345200000.0,7005100000.0,63100000.0,-1421900000.0,0.94,-146600000.0,1035400000.0,753800000.0,762200000.0,10492200000.0,1979800000.0,200000000.0,,1358900000.0,-20400000.0,926600000.0,1303900000.0,474600000.0,4334900000.0,,3145500000.0,3344700000.0,467400000.0,18700000.0,888800000.0,800100000.0,666400000.0,666400000.0,753800000.0,67198200000.0,,60472800000.0,10654600000.0,62500000.0,171900000.0,124900000.0,181800000.0,,1426700000.0,26312100000.0,,,81400000.0,543500000.0,2730600000.0,-409200000.0,7246400000.0,210400000.0,5876100000.0,7900000.0,,0.94,-932300000.0,,-490200000.0,-113600000.0,667400000.0,1609400000.0,19676500000.0,-13408500000.0,1230100000.0,-4900000.0,-458600000.0,6635600000.0,6725400000.0,40881200000.0,38478200000.0,1121200000.0,804500000.0,7825400000.0,-2911500000.0,-1417700000.0,25200000.0,,,,
2005-09-30,-1107400000.0,6855800000.0,33600000.0,-15900000.0,0.9,-128500000.0,1012900000.0,708500000.0,735000000.0,10635200000.0,1763200000.0,143400000.0,,1488600000.0,-800000.0,952900000.0,1368900000.0,507800000.0,4309200000.0,,3167600000.0,3511300000.0,667400000.0,18800000.0,884400000.0,785150000.0,810800000.0,810800000.0,708500000.0,67314700000.0,,60321600000.0,10719300000.0,63600000.0,187400000.0,424700000.0,176400000.0,-3200000.0,1406400000.0,26955400000.0,,,106300000.0,587900000.0,2775300000.0,-398200000.0,7350100000.0,52200000.0,5942900000.0,-15800000.0,,0.9,-1188800000.0,,237900000.0,-111900000.0,810800000.0,1593800000.0,20351600000.0,-12700000000.0,1236700000.0,-5700000.0,-49400000.0,6603800000.0,6993100000.0,40354800000.0,38437300000.0,1181500000.0,788950000.0,8227800000.0,-3040900000.0,-13700000.0,33100000.0,,,,
2005-12-31,-4332100000.0,3582800000.0,164500000.0,-2847600000.0,,-16800000.0,577400000.0,-9136400000.0,-10416000000.0,7153200000.0,2645700000.0,844500000.0,292400000.0,2115100000.0,-7600000.0,976300000.0,8742900000.0,-580700000.0,3232800000.0,2733200000.0,-734200000.0,1097000000.0,810800000.0,800000.0,560600000.0,,1655300000.0,1655300000.0,-9136400000.0,43029600000.0,,36234100000.0,29418500000.0,747100000.0,-45600000.0,-531900000.0,180900000.0,,-10793800000.0,21290900000.0,,,-81700000.0,596400000.0,-2050900000.0,-397500000.0,5110100000.0,,-2785100000.0,,,,-1965300000.0,,5025100000.0,-109600000.0,1655300000.0,-10839400000.0,15912300000.0,-21836400000.0,-10977500000.0,5376600000.0,,5378600000.0,6795500000.0,21737000000.0,,-687500000.0,,6644000000.0,-1877300000.0,,749500000.0,,,,
2006-03-31,-852600000.0,3396100000.0,17700000.0,100000.0,0.3,-62500000.0,647800000.0,226900000.0,226900000.0,7085300000.0,1978000000.0,-368500000.0,,2146800000.0,-800000.0,800300000.0,773600000.0,151900000.0,3205000000.0,2770800000.0,2297000000.0,1968000000.0,1655300000.0,800000.0,585300000.0,762800000.0,1286800000.0,1286800000.0,226900000.0,42503300000.0,,36307000000.0,10513900000.0,17400000.0,123100000.0,,144300000.0,,511200000.0,20374100000.0,,,289500000.0,479900000.0,1284800000.0,-422500000.0,5165800000.0,,3581800000.0,,,0.3,-5700000.0,,-163700000.0,-105800000.0,1286800000.0,634300000.0,15930800000.0,-21609500000.0,372700000.0,-42800000.0,,4443300000.0,6196300000.0,22127500000.0,19192000000.0,650500000.0,766700000.0,6698700000.0,-1960800000.0,,0.0,,,,
2006-06-30,-186700000.0,3382100000.0,19800000.0,700000.0,1.02,-50700000.0,689700000.0,781700000.0,489800000.0,7019400000.0,1786800000.0,1775000000.0,,2167500000.0,-20200000.0,743800000.0,822700000.0,118000000.0,2704200000.0,2451900000.0,1910100000.0,2084300000.0,1286800000.0,800000.0,639000000.0,764600000.0,3061800000.0,3061800000.0,781700000.0,43069500000.0,,35559400000.0,10490100000.0,16300000.0,93500000.0,,140800000.0,,750300000.0,19956600000.0,,,36600000.0,378900000.0,1573000000.0,-332800000.0,4125500000.0,,3483100000.0,,,1.02,0.0,,1272000000.0,-124100000.0,3061800000.0,858900000.0,15690300000.0,-20827800000.0,610800000.0,42500000.0,,4266300000.0,7510100000.0,23111100000.0,18983000000.0,714100000.0,769600000.0,6503400000.0,-1421300000.0,,0.0,,,,
2006-09-30,-120600000.0,3440900000.0,20500000.0,600000.0,0.41,-82500000.0,407300000.0,316900000.0,323600000.0,7033000000.0,1608600000.0,114800000.0,,2415800000.0,-15300000.0,838200000.0,810500000.0,208400000.0,2705000000.0,2582200000.0,1921900000.0,2200200000.0,3061800000.0,800000.0,324800000.0,766000000.0,3176600000.0,3176600000.0,316900000.0,43485800000.0,,35613300000.0,10472500000.0,14800000.0,109500000.0,,140100000.0,,646400000.0,20237500000.0,,,53800000.0,426000000.0,1456900000.0,-311100000.0,4172600000.0,,3378800000.0,20900000.0,,0.41,-400000.0,,-171900000.0,-135900000.0,3176600000.0,755900000.0,15987900000.0,-20510900000.0,538500000.0,19200000.0,,4249600000.0,7872500000.0,23247600000.0,18994900000.0,701000000.0,774200000.0,6539100000.0,-1467600000.0,,0.0,,,,
2006-12-31,-124200000.0,3304400000.0,33100000.0,200000.0,,-198400000.0,143600000.0,335000000.0,335000000.0,7027300000.0,2472800000.0,-102000000.0,268400000.0,2310700000.0,-146100000.0,982900000.0,900200000.0,164600000.0,2813800000.0,2824000000.0,2301200000.0,1141000000.0,3176600000.0,800000.0,-54800000.0,,3074600000.0,3074600000.0,335000000.0,43508800000.0,,35364700000.0,10425000000.0,15000000.0,118800000.0,,140300000.0,-61400000.0,681500000.0,19985300000.0,,,-412700000.0,502300000.0,1581700000.0,-246300000.0,4274600000.0,,3882900000.0,77800000.0,,,-100000.0,,-121400000.0,-153300000.0,3074600000.0,800300000.0,15585800000.0,-20175900000.0,593800000.0,45500000.0,,4399500000.0,8144100000.0,23522500000.0,18821500000.0,721600000.0,,6247800000.0,-1460800000.0,,791200000.0,,,,
2007-03-31,-821900000.0,3231500000.0,75600000.0,2400000.0,0.28,-95100000.0,848000000.0,213500000.0,213500000.0,7047700000.0,2246200000.0,304000000.0,,2292900000.0,-3400000.0,768900000.0,740700000.0,204200000.0,2812200000.0,2835400000.0,2395800000.0,2002000000.0,3074600000.0,800000.0,752900000.0,756700000.0,3378600000.0,3378600000.0,213500000.0,43325600000.0,,35068100000.0,10305400000.0,677600000.0,115200000.0,,139800000.0,-31100000.0,521300000.0,20859300000.0,,,495300000.0,399600000.0,1262000000.0,-224900000.0,4278100000.0,,3657800000.0,18600000.0,,0.28,-1422100000.0,,277900000.0,-153900000.0,3378600000.0,636500000.0,15533900000.0,-19958300000.0,419300000.0,188500000.0,,5325400000.0,8257500000.0,22465500000.0,18719000000.0,625500000.0,765100000.0,6193300000.0,-1465900000.0,,196800000.0,,,,
2007-06-30,-942900000.0,3176500000.0,56100000.0,5400000.0,0.55,-111500000.0,682000000.0,404000000.0,404000000.0,6995800000.0,1826300000.0,-581800000.0,,2397700000.0,-600000.0,729600000.0,783000000.0,233700000.0,2809400000.0,2541700000.0,1842000000.0,2155100000.0,3378600000.0,800000.0,570500000.0,720800000.0,2796800000.0,2796800000.0,404000000.0,42691800000.0,,35263000000.0,10254300000.0,19500000.0,109500000.0,,145500000.0,-12700000.0,749900000.0,20057900000.0,,,129600000.0,396100000.0,1532900000.0,-184100000.0,4517700000.0,,3374900000.0,37900000.0,,0.56,-180000000.0,,-320900000.0,-160000000.0,2796800000.0,859400000.0,15660900000.0,-19554200000.0,642500000.0,22900000.0,,4397000000.0,7428800000.0,22633300000.0,19022800000.0,673500000.0,729400000.0,6267400000.0,-1708300000.0,,159100000.0,,,,
2007-09-30,-1847500000.0,3192000000.0,63500000.0,1100000.0,0.48,-95600000.0,365900000.0,343300000.0,340200000.0,7035900000.0,1613100000.0,-1570800000.0,,2372300000.0,-21300000.0,792200000.0,780600000.0,172500000.0,2844500000.0,2592900000.0,1855000000.0,2254700000.0,2796800000.0,800000.0,270300000.0,707100000.0,1226000000.0,1226000000.0,343300000.0,41101700000.0,,35358400000.0,10240400000.0,19800000.0,111800000.0,,141700000.0,22900000.0,645800000.0,19902500000.0,,,-133500000.0,375600000.0,1426400000.0,-116400000.0,4581600000.0,,3281400000.0,24300000.0,,0.49,-1749200000.0,,-89200000.0,-158500000.0,1226000000.0,757600000.0,15639300000.0,-19211000000.0,525800000.0,-37700000.0,,4263200000.0,5743300000.0,21198100000.0,19081500000.0,668800000.0,715400000.0,6231100000.0,-1737100000.0,,160200000.0,,,,
2007-12-31,-165500000.0,2944500000.0,6500000.0,300000.0,,-166900000.0,289300000.0,286200000.0,273100000.0,7068600000.0,2497700000.0,120900000.0,378800000.0,1947200000.0,-89300000.0,971900000.0,817500000.0,211100000.0,2921500000.0,2678000000.0,2236500000.0,1156700000.0,1226000000.0,800000.0,122400000.0,,1346900000.0,1346900000.0,286200000.0,40430200000.0,,34399300000.0,10081300000.0,19100000.0,124200000.0,,143900000.0,-21400000.0,704800000.0,18956300000.0,,,-209400000.0,352300000.0,1522300000.0,10100000.0,4683400000.0,,3758800000.0,25800000.0,,,0.0,,-2900000.0,-167900000.0,1346900000.0,829000000.0,14551700000.0,-18924800000.0,545400000.0,1400000.0,,4404600000.0,6030900000.0,21472400000.0,18452000000.0,698300000.0,,5535900000.0,-1761900000.0,,582800000.0,,,,
2008-03-31,-157400000.0,2704900000.0,30400000.0,1600000.0,0.36,-88800000.0,1026800000.0,244300000.0,244300000.0,7112000000.0,2033900000.0,912000000.0,506500000.0,2011900000.0,-52300000.0,750000000.0,698700000.0,151300000.0,2893000000.0,2923000000.0,2386300000.0,1853800000.0,1346900000.0,800000.0,938000000.0,667900000.0,2258900000.0,2258900000.0,244300000.0,41031300000.0,,34039500000.0,9961000000.0,14600000.0,117800000.0,4700000.0,138700000.0,-13700000.0,569100000.0,19362600000.0,,,624300000.0,328100000.0,1267800000.0,82200000.0,4699700000.0,,3654100000.0,33100000.0,,0.37,-11900000.0,,42600000.0,-168800000.0,2258900000.0,686900000.0,14625700000.0,-18680500000.0,402900000.0,-700000.0,,4736900000.0,6991800000.0,21667000000.0,18480600000.0,580900000.0,673800000.0,5501800000.0,-1806700000.0,,12500000.0,,,,
2008-06-30,-209300000.0,2909100000.0,800000.0,1800000.0,0.61,-131400000.0,595600000.0,408400000.0,408400000.0,7072700000.0,1861700000.0,-1445000000.0,454400000.0,1885200000.0,121100000.0,635700000.0,791800000.0,232900000.0,3027300000.0,2668000000.0,1962300000.0,2003300000.0,2258900000.0,800000.0,464200000.0,669400000.0,813900000.0,813900000.0,408400000.0,41247800000.0,,36014200000.0,9943500000.0,16700000.0,123400000.0,5300000.0,134300000.0,-25300000.0,639600000.0,19318500000.0,,,17400000.0,364300000.0,1431400000.0,92600000.0,4863400000.0,,3393700000.0,39100000.0,,0.61,-32800000.0,,-1831300000.0,-174400000.0,813900000.0,763000000.0,14618100000.0,-18272100000.0,642800000.0,-13000000.0,,4700400000.0,5233600000.0,21927200000.0,20134300000.0,668400000.0,674300000.0,5660200000.0,-1836100000.0,,15000000.0,,,,
2008-09-30,-185700000.0,3047400000.0,0.0,1600000.0,-18.58,-129400000.0,91300000.0,-12462200000.0,-12462200000.0,7084300000.0,1831600000.0,-260800000.0,415900000.0,573400000.0,-14170400000.0,781500000.0,14937700000.0,-1332100000.0,3030600000.0,2780400000.0,2050200000.0,2021900000.0,813900000.0,800000.0,-38100000.0,670900000.0,553100000.0,553100000.0,-12462200000.0,27173700000.0,,21955900000.0,6980800000.0,15800000.0,139700000.0,,134800000.0,30100000.0,-13612200000.0,17997600000.0,,,-223700000.0,387000000.0,1325500000.0,-51100000.0,4921200000.0,,3375700000.0,12766400000.0,,-18.58,-900000.0,,-166400000.0,-181100000.0,553100000.0,-13472500000.0,13325400000.0,-30734300000.0,-13787800000.0,200000.0,,4672200000.0,5217800000.0,9173500000.0,8897100000.0,680800000.0,670900000.0,5667700000.0,-1890600000.0,,15600000.0,,,,
2008-12-31,-367400000.0,2936200000.0,,1500000.0,,-124500000.0,432800000.0,136100000.0,136100000.0,6974800000.0,1757200000.0,-133600000.0,392000000.0,345100000.0,-128500000.0,1027300000.0,-13287900000.0,28600000.0,3008300000.0,,2251900000.0,1162400000.0,553100000.0,800000.0,308300000.0,,419500000.0,419500000.0,136100000.0,26889300000.0,,21696500000.0,7104200000.0,21300000.0,150700000.0,,138800000.0,-31300000.0,14562900000.0,18292000000.0,,,-185000000.0,462800000.0,1275000000.0,,4899500000.0,42900000.0,3526900000.0,-12767500000.0,,,-800000.0,,-199000000.0,-181100000.0,419500000.0,525700000.0,13491100000.0,-30598200000.0,167000000.0,204000000.0,,4800900000.0,5192800000.0,8597300000.0,8647800000.0,678600000.0,,3897500000.0,-1891200000.0,,496300000.0,,,,
2009-03-31,-50700000.0,2834600000.0,,400000.0,-0.08,-74200000.0,-21500000.0,-55300000.0,-55300000.0,7108700000.0,1009600000.0,-179900000.0,413200000.0,344400000.0,-11900000.0,753300000.0,739300000.0,8800000.0,2957100000.0,,2313100000.0,1638700000.0,419500000.0,800000.0,-95700000.0,671500000.0,239600000.0,239600000.0,-55300000.0,26405800000.0,,21442300000.0,7060500000.0,22500000.0,142300000.0,0.0,133200000.0,-48100000.0,107500000.0,17936100000.0,,,145900000.0,354400000.0,846800000.0,-673500000.0,4906600000.0,17000000.0,3159900000.0,-300000000.0,,-0.08,-4000000.0,32900000.0,-107700000.0,-184400000.0,239600000.0,240200000.0,13474600000.0,-30653500000.0,-35300000.0,21300000.0,-6700000.0,4461500000.0,4963500000.0,8469700000.0,8590100000.0,597000000.0,671500000.0,3734200000.0,-1949500000.0,-155800000.0,12300000.0,,,,
2009-06-30,-236800000.0,2659100000.0,,300000.0,0.02,-65100000.0,416800000.0,15400000.0,15400000.0,6964300000.0,712600000.0,101900000.0,335200000.0,376700000.0,-12300000.0,648500000.0,770900000.0,56900000.0,2958400000.0,,1984400000.0,1654700000.0,239600000.0,800000.0,351700000.0,673400000.0,341500000.0,341500000.0,15400000.0,26025900000.0,,21314800000.0,7037900000.0,22500000.0,145200000.0,0.0,133900000.0,-11200000.0,251000000.0,17415800000.0,,,189400000.0,384000000.0,1021900000.0,-539800000.0,5032400000.0,15800000.0,3006300000.0,0.0,,0.02,-12500000.0,33900000.0,-78100000.0,-44200000.0,341500000.0,354500000.0,13278900000.0,-30638100000.0,75400000.0,800000.0,-2600000.0,4136900000.0,4711100000.0,8610100000.0,8659400000.0,625700000.0,680200000.0,3640200000.0,-2074000000.0,-861700000.0,12700000.0,,,,
