date,quarterlySellingGeneralAndAdministration,quarterlyBasicEPS,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyNetIncome,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyDilutedEPS,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyTotalAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyBasicAverageShares,quarterlyResearchAndDevelopment,quarterlySaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherShortTermInvestments
1997-03-31,,0.002967,,,100000,,40200000,,,,,,40200000,,,40200000,,,,,,,,,,,,,57757445.0,,,,,,,,100000,,,100000,,,,,,,,,,,,,,,,,,,0.002967,,,,,,,,,,,,,,57757445.0,,,,
1997-06-30,7400000.0,-0.002967,,,-100000,,13400000,,,,,,8000000,,,46200000,,,314700000.0,27500000.0,39300000.0,187200000.0,367700000.0,3600000.0,321900000.0,,800000.0,,59846810.0,-25500000.0,,,328400000.0,25400000.0,900000.0,,-100000,20800000.0,12800000.0,-100000,-100000.0,,,2900000.0,,138200000.0,,,,1700000.0,,1200000.0,1200000.0,,8100000.0,,172900000.0,,-0.002967,,3600000.0,-49000000.0,,,32500000.0,,342200000.0,,,,,5100000.0,59846810.0,,,,
1997-09-30,7100000.0,-0.234425,-28700000.0,,-13900000,0.0,14600000,,,6000000.0,,,8600000,-8400000.0,,47200000,,-5600000.0,333400000.0,31700000.0,37500000.0,200200000.0,308400000.0,3800000.0,260800000.0,-100000.0,900000.0,,59294017.0,56700000.0,,,270900000.0,25500000.0,1300000.0,-18000000.0,-13900000,21700000.0,13100000.0,-7900000,-1900000.0,,,6300000.0,,148700000.0,-600000.0,7300000.0,,1700000.0,,2000000.0,2000000.0,27200000.0,7400000.0,93800000.0,182000000.0,,-0.234425,2300000.0,2700000.0,-51500000.0,-10700000.0,700000.0,30700000.0,,365100000.0,,,,0.0,5100000.0,59294017.0,,,,
1997-12-31,8800000.0,,-22200000.0,,-1300000,0.0,13400000,-8400000.0,,6800000.0,,,6600000,-95700000.0,0.0,49800000,,9400000.0,362500000.0,32200000.0,45100000.0,215000000.0,335400000.0,4100000.0,277800000.0,100000.0,4400000.0,,,59300000.0,,,290300000.0,27600000.0,800000.0,88100000.0,-1300000,22200000.0,15600000.0,-1300000,-500000.0,,,8400000.0,,160500000.0,-1200000.0,100000.0,,1100000.0,100000.0,1800000.0,1800000.0,7400000.0,7100000.0,-12200000.0,196800000.0,,,14700000.0,5200000.0,-54500000.0,-110400000.0,-200000.0,35200000.0,,394700000.0,,,,0.0,8800000.0,,,,,
1998-03-31,8800000.0,-0.017804,-55800000.0,,-1000000,0.0,14600000,-9400000.0,,7200000.0,,-100000.0,7400000,-12100000.0,200000.0,56300000,,-6700000.0,414200000.0,38400000.0,46200000.0,231200000.0,393900000.0,4400000.0,334700000.0,,3700000.0,,91728388.0,58700000.0,,,347700000.0,32900000.0,900000.0,-43200000.0,-1000000,23400000.0,16000000.0,-1000000,100000.0,,,8600000.0,,173400000.0,-800000.0,200000.0,,2100000.0,,2500000.0,2500000.0,56100000.0,8300000.0,0.0,238100000.0,,-0.017804,500000.0,2700000.0,-57800000.0,-12600000.0,700000.0,37200000.0,,452600000.0,,,,1800000.0,6900000.0,91728388.0,,,,
1998-06-30,12600000.0,-0.074185,-111900000.0,,-4500000,0.0,15800000,-14900000.0,,9200000.0,,,6600000,-131500000.0,800000.0,64100000,,4500000.0,536900000.0,45600000.0,60600000.0,252500000.0,514000000.0,4900000.0,439100000.0,,4000000.0,,91728388.0,68500000.0,,,453400000.0,35700000.0,1400000.0,34300000.0,-4500000,28400000.0,21800000.0,-4500000,100000.0,,,9400000.0,,191200000.0,-3700000.0,800000.0,,3600000.0,,2500000.0,2500000.0,97200000.0,10400000.0,-2100000.0,342900000.0,,-0.074185,14700000.0,2800000.0,-61300000.0,-146200000.0,100000.0,51300000.0,,582500000.0,,,,0.0,5700000.0,91728388.0,,,,
1998-09-30,14100000.0,-0.074185,-62500000.0,,-4600000,0.0,18900000,-25000000.0,,9800000.0,,,9100000,140200000.0,1600000.0,74600000,,-800000.0,602000000.0,52600000.0,66200000.0,280800000.0,590700000.0,5600000.0,506500000.0,0.0,4500000.0,,62007144.0,63900000.0,,,524500000.0,41600000.0,1300000.0,-190800000.0,-4600000,33000000.0,23900000.0,-4600000,0.0,,,12400000.0,,216000000.0,-3000000.0,1600000.0,,4200000.0,,4400000.0,4400000.0,52400000.0,12100000.0,-300000.0,383000000.0,,-0.074185,11900000.0,3000000.0,-64800000.0,128300000.0,1800000.0,51500000.0,,654600000.0,,,,0.0,10500000.0,62007144.0,,,,
1998-12-31,1600000.0,,-22800000.0,,-900000,0.0,30900000,-19400000.0,,11000000.0,,,19900000,-191000000.0,700000.0,75300000,,2800000.0,614500000.0,52000000.0,68100000.0,297200000.0,603400000.0,5900000.0,514400000.0,300000.0,5500000.0,,,63100000.0,,,535300000.0,42800000.0,1100000.0,181700000.0,-900000,32500000.0,12600000.0,-900000,-8000000.0,,,15000000.0,,229700000.0,-200000.0,700000.0,,3600000.0,,2300000.0,2300000.0,7200000.0,12100000.0,-200000.0,381500000.0,,,13600000.0,3300000.0,-67500000.0,-204600000.0,-2100000.0,52800000.0,,666500000.0,,,,0.0,11700000.0,,,,,
1999-03-31,10600000.0,0.038577,-39000000.0,,2300000,0.0,24000000,-17000000.0,,9900000.0,,,14100000,-30700000.0,900000.0,80200000,,-7900000.0,666400000.0,62600000.0,88400000.0,315800000.0,659000000.0,6200000.0,548300000.0,-100000.0,6400000.0,,64590413.0,70000000.0,,,570600000.0,45600000.0,1200000.0,-4100000.0,2400000,34600000.0,20500000.0,2400000,1800000.0,,,16100000.0,,243000000.0,3300000.0,900000.0,4700000.0,22700000.0,4600000.0,5200000.0,5200000.0,37600000.0,12600000.0,100000.0,420200000.0,,0.035609,4300000.0,3200000.0,-72800000.0,-35000000.0,2900000.0,56000000.0,,729000000.0,,,,2300000.0,9700000.0,59621018.0,,,,
1999-06-30,11600000.0,0.053413,-18000000.0,,3300000,0.0,26200000,-13600000.0,,11900000.0,,,14300000,1300000.0,1000000.0,85500000,,1900000.0,673600000.0,60200000.0,86700000.0,329500000.0,660700000.0,6500000.0,550400000.0,,6700000.0,,61782712.0,73100000.0,,,574000000.0,47700000.0,1100000.0,-4800000.0,3600000,37800000.0,23500000.0,3600000,3200000.0,,,17100000.0,,253100000.0,4700000.0,1100000.0,4800000.0,20100000.0,200000.0,2300000.0,2300000.0,-100000.0,12900000.0,-700000.0,418800000.0,,0.053413,15200000.0,1700000.0,-76400000.0,-13900000.0,-3000000.0,58800000.0,,733800000.0,,,,0.0,7800000.0,61782712.0,,,,
1999-09-30,11400000.0,0.023739,-18900000.0,,1500000,2000000.0,27600000,-17900000.0,,11400000.0,,-400000.0,16200000,15900000.0,1600000.0,88000000,,-8000000.0,684300000.0,66800000.0,86100000.0,343200000.0,675700000.0,6900000.0,564100000.0,,7300000.0,56400000.0,198504610.0,75400000.0,,,589600000.0,49000000.0,1100000.0,-28300000.0,1800000,39000000.0,22800000.0,1800000,500000.0,,,18600000.0,,262600000.0,3300000.0,1500000.0,4900000.0,19200000.0,0.0,2000000.0,2000000.0,11800000.0,13400000.0,0.0,419100000.0,,0.023739,6800000.0,2600000.0,-80600000.0,9100000.0,-200000.0,56500000.0,,751100000.0,,,,0.0,10400000.0,198504610.0,,,,
1999-12-31,95300000.0,,-235200000.0,,-22100000,3800000.0,53800000,-31600000.0,,34200000.0,,,19600000,-242000000.0,5500000.0,265700000,,-8300000.0,1173500000.0,143700000.0,150300000.0,497300000.0,786100000.0,16500000.0,603100000.0,,35800000.0,,,488800000.0,,,635800000.0,116600000.0,,37000000.0,-22100000,149100000.0,129500000.0,-8900000,-18800000.0,,,16200000.0,,403700000.0,-1800000.0,7100000.0,400000.0,9900000.0,-1200000.0,3800000.0,3800000.0,208600000.0,15500000.0,161000000.0,729200000.0,,,29100000.0,40600000.0,-93600000.0,-271100000.0,2400000.0,114600000.0,,1317200000.0,-40700000.0,-1200000.0,,2000000.0,25800000.0,,,,,
2000-03-31,53457000.0,-0.032593,-37073000.0,,-5383000,10104000.0,54878000,-36941000.0,,26959000.0,,,27919000,-9928000.0,10447000.0,212137000,,-16722000.0,2254787000.0,214832000.0,244726000.0,804849000.0,1473092000.0,17215000.0,1183536000.0,,43868000.0,,161807625.0,954160000.0,,,1228366000.0,103802000.0,,-3791000.0,-5383000,108335000.0,80416000.0,-5383000,-1297000.0,,,27615000.0,,697773000.0,3146000.0,8529000.0,544000.0,34657000.0,885000.0,10104000.0,10104000.0,25443000.0,23783000.0,-2769000.0,1505066000.0,,-0.032593,17718000.0,51948000.0,-107076000.0,-27646000.0,6274000.0,180165000.0,,2469619000.0,,-1072000.0,,3830000.0,29904000.0,161807625.0,,,,
2000-06-30,64724000.0,-0.154074,-108936000.0,,-28245000,8347000.0,66690000,-65186000.0,,32466000.0,,,34224000,20233000.0,9901000.0,252565000,,21108000.0,2315617000.0,218400000.0,263653000.0,844732000.0,1550637000.0,17747000.0,1229950000.0,,40794000.0,,184413375.0,942928000.0,,,1286984000.0,121151000.0,,-8353000.0,-28245000,131414000.0,97190000.0,-28245000,-22513000.0,,,39287000.0,,720562000.0,-18398000.0,9847000.0,547000.0,32810000.0,2977000.0,8347000.0,8347000.0,51568000.0,30245000.0,-299000.0,1532652000.0,,-0.154074,55353000.0,62403000.0,-124170000.0,-35120000.0,-1757000.0,203526000.0,,2534017000.0,,-3670000.0,,10104000.0,27317000.0,184413375.0,,,,
2000-09-30,63783000.0,0.008889,-61826000.0,,1707000,74587000.0,67875000,-63479000.0,,35433000.0,,,32442000,-16781000.0,-10651000.0,256133000,,3959000.0,2322370000.0,296798000.0,291366000.0,889459000.0,1651277000.0,18146000.0,1311200000.0,,44323000.0,,189438750.0,925073000.0,,,1359911000.0,124475000.0,,-4527000.0,1707000,131658000.0,99216000.0,4599000,-4458000.0,,,30565000.0,,748534000.0,-2424000.0,-7023000.0,550000.0,41268000.0,1598000.0,74587000.0,74587000.0,91440000.0,31038000.0,-2351000.0,1511019000.0,,0.008889,36611000.0,62817000.0,-140925000.0,-53392000.0,66240000.0,211497000.0,,2619168000.0,,-4814000.0,,8347000.0,38601000.0,185041125.0,,,,
2000-12-31,79705000.0,,-119794000.0,,4096000,6200000.0,55083000,-59383000.0,,34547000.0,,,20536000,-4626000.0,-1347000.0,265536000,,9100000.0,2422428000.0,236668000.0,314053000.0,984939000.0,1691609000.0,24266000.0,1314342000.0,,54026000.0,,,924458000.0,,,1377556000.0,130748000.0,,-2632000.0,4096000,134788000.0,114252000.0,4096000,13090000.0,,,38948000.0,,832394000.0,1868000.0,-2228000.0,553000.0,40789000.0,2720000.0,6200000.0,6200000.0,3959000.0,32909000.0,16849000.0,1525630000.0,,,47922000.0,64404000.0,-152545000.0,-52548000.0,-68387000.0,230733000.0,,2659096000.0,,-7566000.0,,74587000.0,42531000.0,,,,,
2001-03-31,70317000.0,0.017778,-85249000.0,,3199000,9903000.0,74280000,-56439000.0,,36213000.0,,,38067000,-24299000.0,-6428000.0,283922000,,-20889000.0,2461276000.0,276778000.0,309806000.0,1033895000.0,1742847000.0,28826000.0,1371442000.0,,0.0,208057000.0,191001375.0,925935000.0,,146488000.0,1433041000.0,139820000.0,,-2278000.0,3199000,144102000.0,106035000.0,3199000,-9988000.0,,76729000.0,32773000.0,,861303000.0,-6178000.0,-8837000.0,555000.0,31629000.0,2539000.0,9903000.0,9903000.0,66894000.0,33987000.0,17734000.0,1535901000.0,,0.016749,23899000.0,64072000.0,-172592000.0,-48198000.0,3703000.0,17129000.0,,2738054000.0,,-12608000.0,,6200000.0,37831000.0,187066125.0,,,,
2001-06-30,78686000.0,-0.053333,-54695000.0,,-9746000,36837000.0,77484000,-66185000.0,,39654000.0,,,37830000,-2868000.0,14724000.0,293334000,,-6034000.0,2502590000.0,320838000.0,341061000.0,1080348000.0,1832975000.0,26826000.0,1420946000.0,,0.0,215531000.0,191001375.0,922477000.0,,158764000.0,1491914000.0,139030000.0,,-2922000.0,-9746000,154304000.0,116474000.0,-4966000,6638000.0,1544875000.0,,44142000.0,,886055000.0,11125000.0,16091000.0,558000.0,31395000.0,3606000.0,36837000.0,36837000.0,40873000.0,34043000.0,6825000.0,,,-0.053333,38909000.0,71660000.0,-194293000.0,-41777000.0,26934000.0,102080000.0,,2823428000.0,,-10524000.0,,9903000.0,48822000.0,187822125.0,,,,
2001-09-30,76822000.0,-0.121481,-57106000.0,,-22809000,60138000.0,76160000,-88994000.0,,40148000.0,,,36012000,-1426000.0,,291673000,,13521000.0,2498758000.0,355129000.0,349707000.0,1122637000.0,1897887000.0,38615000.0,1469866000.0,,0.0,223760000.0,188746875.0,889530000.0,,166455000.0,1548180000.0,139918000.0,,-432000.0,-22809000,151755000.0,115743000.0,-22809000,-21933000.0,,82367000.0,39699000.0,,908628000.0,-19369000.0,3440000.0,560000.0,30237000.0,2308000.0,60138000.0,60138000.0,33053000.0,33421000.0,-24559000.0,1525670000.0,,-0.121481,45370000.0,64460000.0,-214009000.0,-46796000.0,23301000.0,19650000.0,,2853887000.0,,-24432000.0,,36837000.0,50998000.0,188746875.0,,,,
2001-12-31,81109000.0,,-81086000.0,,-14701000,21359000.0,79252000,-103695000.0,,42506000.0,,,36746000,-7537000.0,,302187000,,12360000.0,2550589000.0,309317000.0,359009000.0,1190537000.0,1908654000.0,41589000.0,1460843000.0,,0.0,219050000.0,,885959000.0,,153105000.0,1549645000.0,143168000.0,,-4788000.0,-14701000,159019000.0,122273000.0,-2882000,8019000.0,1529547000.0,85894000.0,47213000.0,,952231000.0,10531000.0,15342000.0,843000.0,35256000.0,2692000.0,21359000.0,21359000.0,-5919000.0,33291000.0,21216000.0,,,,52731000.0,68811000.0,-238306000.0,-60268000.0,-38779000.0,20158000.0,,2859906000.0,,-18025000.0,,60138000.0,64596000.0,,,,,
2002-03-31,82322000.0,0.066667,-66794000.0,,12518000,11419000.0,83654000,-91177000.0,,26298000.0,,,57356000,-6374000.0,10300000.0,313179000,,-3485000.0,2579560000.0,311988000.0,369659000.0,1245258000.0,1932854000.0,38679000.0,1465812000.0,,0.0,228399000.0,193504500.0,896632000.0,,159695000.0,1563195000.0,148427000.0,,-1622000.0,12518000,164752000.0,107396000.0,13295000,-262000.0,,85474000.0,58704000.0,,983509000.0,23257000.0,9962000.0,844000.0,37415000.0,1388000.0,11419000.0,11419000.0,5294000.0,32880000.0,-18000.0,1521576000.0,,0.066667,51269000.0,74475000.0,-261749000.0,-57643000.0,-9940000.0,17599000.0,,2891548000.0,-1955000.0,-21495000.0,,21359000.0,69476000.0,189837000.0,,,,
2002-06-30,85136000.0,0.106667,-49848000.0,,19989000,26055000.0,54441000,-77584000.0,,27695000.0,,,26746000,-1036000.0,13019000.0,323487000,,-11394000.0,2604145000.0,327189000.0,358417000.0,1294566000.0,1960937000.0,46209000.0,1487201000.0,,0.0,232380000.0,193675500.0,915188000.0,,154553000.0,1602520000.0,151174000.0,,-1058000.0,19989000,172313000.0,145567000.0,19989000,7903000.0,,91842000.0,69110000.0,,1008944000.0,34728000.0,14739000.0,846000.0,38753000.0,4179000.0,26055000.0,26055000.0,17736000.0,32788000.0,-3835000.0,1520243000.0,,0.102222,46879000.0,74958000.0,-285622000.0,-47915000.0,14636000.0,15405000.0,,2931334000.0,-179000.0,-21337000.0,,11419000.0,57864000.0,190201500.0,,,,
2002-09-30,83805000.0,0.084444,-48855000.0,,15697000,27597000.0,96688000,-61887000.0,,30327000.0,,,66361000,37840000.0,10664000.0,328591000,,12062000.0,2711080000.0,321162000.0,369306000.0,1422669000.0,2040037000.0,19011000.0,1571312000.0,,0.0,228605000.0,193493250.0,932451000.0,,154772000.0,1670731000.0,149336000.0,,-4161000.0,15697000,179255000.0,112894000.0,15697000,-3019000.0,,93753000.0,80408000.0,,1109074000.0,27325000.0,11241000.0,848000.0,40968000.0,2295000.0,27597000.0,27597000.0,-23828000.0,36017000.0,3853000.0,1524025000.0,,0.08,74300000.0,77981000.0,-313595000.0,-36460000.0,1542000.0,18169000.0,,3032242000.0,-128000.0,-22492000.0,,26055000.0,61644000.0,190730250.0,,,,
2002-12-31,81369000.0,,-82260000.0,,16484000,56292000.0,99739000,-45403000.0,,30441000.0,,,69298000,27521000.0,12106000.0,353240000,,30391000.0,2863615000.0,367040000.0,427962000.0,1577588000.0,2223662000.0,54871000.0,1662365000.0,,0.0,225416000.0,,944861000.0,,168025000.0,1795700000.0,173362000.0,,-1578000.0,16484000,179878000.0,110580000.0,18044000,-1767000.0,,95188000.0,78464000.0,,1239188000.0,32584000.0,13353000.0,850000.0,69732000.0,1660000.0,56292000.0,56292000.0,27896000.0,34947000.0,-3643000.0,1544974000.0,,,82500000.0,79453000.0,-338400000.0,-54979000.0,28695000.0,18902000.0,,3230655000.0,,-31038000.0,,27597000.0,76115000.0,,,,,
2003-03-31,91156000.0,0.111111,-64103000.0,,21284000,13581000.0,103305000,-24119000.0,,31078000.0,,,72227000,-13109000.0,16050000.0,351811000,,-28328000.0,2929619000.0,339251000.0,396941000.0,1643511000.0,2224817000.0,54498000.0,1679861000.0,,0.0,248973000.0,194739750.0,976412000.0,,161457000.0,1827876000.0,160151000.0,,-3512000.0,21284000,191660000.0,119433000.0,21284000,4932000.0,1572663000.0,97725000.0,93517000.0,,1275794000.0,39922000.0,17338000.0,852000.0,43858000.0,1800000.0,13581000.0,13581000.0,-15362000.0,35565000.0,2424000.0,,,0.111111,36524000.0,81162000.0,-367717000.0,-49633000.0,-42711000.0,21119000.0,,3268870000.0,-147000.0,-24465000.0,,56292000.0,72782000.0,191468250.0,,,,
2003-06-30,96134000.0,0.106667,-65737000.0,,20133000,177863000.0,100448000,-3986000.0,,31797000.0,,,68651000,37729000.0,13702000.0,359270000,,29651000.0,2989486000.0,486729000.0,423026000.0,1701035000.0,2406199000.0,56192000.0,1822375000.0,,0.0,239987000.0,195284250.0,1001556000.0,,176527000.0,1983173000.0,162032000.0,,-1201000.0,20133000,197238000.0,128587000.0,20133000,3034000.0,,97065000.0,104606000.0,,1306994000.0,35418000.0,15285000.0,853000.0,52895000.0,1434000.0,177863000.0,177863000.0,135703000.0,36397000.0,1483000.0,1587402000.0,,0.102222,94133000.0,95090000.0,-394041000.0,-56404000.0,164282000.0,23079000.0,,3476215000.0,,-23698000.0,,13581000.0,73460000.0,191776500.0,,,,
2003-09-30,98087000.0,0.075556,-400376000.0,,14794000,23544000.0,111224000,10808000.0,,33975000.0,,,77249000,10960000.0,10986000.0,381758000,,-20708000.0,3343423000.0,396118000.0,473126000.0,1897790000.0,2645005000.0,50775000.0,2002160000.0,,0.0,276391000.0,195133500.0,1022350000.0,,195087000.0,2171879000.0,171355000.0,,-5282000.0,14794000,210403000.0,133154000.0,14794000,-12213000.0,,101989000.0,118944000.0,,1473476000.0,28116000.0,12012000.0,853000.0,60812000.0,,23544000.0,23544000.0,192695000.0,38790000.0,19357000.0,1726402000.0,,0.075556,52962000.0,143545000.0,-424314000.0,-42002000.0,-154319000.0,37280000.0,,3739541000.0,,-20386000.0,,177863000.0,77958000.0,191931750.0,,,,
2003-12-31,98264000.0,,252080000.0,,28426000,21359000.0,148117000,39234000.0,,61351000.0,,,86766000,-71710000.0,-25050000.0,408490000,,14767000.0,3420516000.0,471583000.0,584745000.0,1950893000.0,2750200000.0,45077000.0,1974147000.0,,0.0,279800000.0,,1066114000.0,,234426000.0,2165455000.0,187209000.0,,-425000.0,28426000,221281000.0,134515000.0,28426000,6811000.0,,107857000.0,146231000.0,,1492267000.0,51975000.0,22095000.0,856000.0,115781000.0,,74683000.0,74683000.0,-178135000.0,39716000.0,-324820000.0,1776279000.0,,,-22710000.0,151970000.0,-458626000.0,-49000000.0,47907000.0,39675000.0,,3892099000.0,,-8046000.0,,23544000.0,87006000.0,,,,,
2004-03-31,112460000.0,0.12,-213374000.0,,22997000,30978000.0,123784000,62231000.0,,38032000.0,,,85752000,-1566000.0,15214000.0,433922000,,-34448000.0,3579177000.0,429712000.0,435548000.0,2019642000.0,2896853000.0,48306000.0,2262768000.0,,0.0,305001000.0,196150500.0,1100543000.0,,208259000.0,2461305000.0,198310000.0,,-2682000.0,22997000,235612000.0,149860000.0,22997000,-2390000.0,,109694000.0,150231000.0,,1524830000.0,40023000.0,16550000.0,858000.0,34351000.0,,30978000.0,30978000.0,126710000.0,43459000.0,3079000.0,1830367000.0,,0.115556,41608000.0,223980000.0,-494812000.0,-43174000.0,-43705000.0,567000.0,,4008889000.0,,-4000000.0,,74683000.0,82677000.0,192836250.0,,,,
2004-06-30,118488000.0,0.12,-74080000.0,,22857000,40006000.0,127762000,85088000.0,,40896000.0,,,86866000,29745000.0,12552000.0,445410000,,6752000.0,3605500000.0,461387000.0,450522000.0,2071260000.0,2923679000.0,44347000.0,2260473000.0,,0.0,322444000.0,196554000.0,1131268000.0,,231122000.0,2473157000.0,200827000.0,,-3718000.0,22857000,244583000.0,157717000.0,22857000,-3811000.0,,115443000.0,168337000.0,,1542890000.0,39262000.0,15825000.0,1292000.0,18381000.0,,40006000.0,40006000.0,-4271000.0,42659000.0,-45509000.0,1864946000.0,,0.113333,88129000.0,197664000.0,-528370000.0,-58384000.0,9028000.0,422000.0,,4066887000.0,,-4827000.0,,30978000.0,85154000.0,193434000.0,,,,
2004-09-30,122508000.0,0.093333,-132168000.0,,18450000,44428000.0,128452000,103538000.0,,43450000.0,,,85002000,21710000.0,13682000.0,459330000,,-3237000.0,3726600000.0,479628000.0,470377000.0,2143420000.0,3029380000.0,45246000.0,2330155000.0,,0.0,343941000.0,197049000.0,1165113000.0,,236219000.0,2559003000.0,209797000.0,,-3112000.0,18450000,249533000.0,164531000.0,18450000,3225000.0,,119165000.0,183602000.0,,1575446000.0,33668000.0,14293000.0,1293000.0,17923000.0,,44428000.0,44428000.0,56106000.0,54313000.0,43195000.0,1943622000.0,,0.093333,79242000.0,207532000.0,-567974000.0,-57532000.0,4422000.0,451000.0,,4206228000.0,,7194000.0,,40006000.0,96619000.0,193932000.0,,,,
2004-12-31,132790000.0,,-206901000.0,,29887000,31942000.0,131773000,133425000.0,,44897000.0,,,86876000,23509000.0,20717000.0,478927000,,-1161000.0,3941233000.0,501154000.0,515463000.0,2266839000.0,3210774000.0,50185000.0,2438587000.0,,0.0,354434000.0,,1218568000.0,,234697000.0,2695311000.0,214965000.0,,-3818000.0,29887000,263962000.0,177086000.0,29887000,11645000.0,,136470000.0,206539000.0,,1649796000.0,53782000.0,22906000.0,1298000.0,39435000.0,,31942000.0,31942000.0,98024000.0,45318000.0,5890000.0,2040217000.0,,,96385000.0,251220000.0,-617043000.0,-72876000.0,-12486000.0,1446000.0,,4442387000.0,,20285000.0,,44428000.0,103415000.0,,,,,
2005-03-31,135340000.0,0.12,-94471000.0,,22949000,28776000.0,136862000,156374000.0,,45752000.0,,,91110000,4768000.0,14092000.0,501406000,,-22767000.0,3995606000.0,512324000.0,533083000.0,2329697000.0,3247589000.0,50298000.0,2448526000.0,,0.0,376866000.0,197275500.0,1255468000.0,,240809000.0,2714506000.0,230628000.0,,-2883000.0,22949000,270778000.0,179668000.0,22949000,-4445000.0,,139578000.0,215682000.0,,1673966000.0,40651000.0,17236000.0,1303000.0,50887000.0,,28776000.0,28776000.0,27454000.0,45806000.0,5328000.0,2259743000.0,,0.113333,63414000.0,61897000.0,-655731000.0,-58646000.0,-3166000.0,741000.0,,4507930000.0,,23773000.0,,31942000.0,101068000.0,194971500.0,,,,
2005-06-30,141313000.0,0.126667,-78029000.0,,25410000,29517000.0,142648000,181784000.0,,45955000.0,,,96693000,54737000.0,15273000.0,511922000,,33627000.0,4029157000.0,511298000.0,545978000.0,2404327000.0,3244297000.0,61097000.0,2406196000.0,,0.0,375839000.0,197205000.0,1290870000.0,,265935000.0,2698319000.0,228088000.0,,-3812000.0,25410000,283834000.0,187141000.0,25410000,-6029000.0,,140572000.0,231026000.0,,1708386000.0,44525000.0,18866000.0,1307000.0,23566000.0,,29517000.0,29517000.0,-48716000.0,47222000.0,6822000.0,2061258000.0,,0.126667,127941000.0,259513000.0,-695941000.0,-73204000.0,741000.0,812000.0,,4540455000.0,,25866000.0,,28776000.0,115093000.0,195711000.0,,,,
2005-09-30,141442000.0,0.186667,-63687000.0,,36377000,43990000.0,149220000,218161000.0,,47043000.0,,,102177000,29645000.0,19938000.0,526472000,,-10888000.0,4006638000.0,545852000.0,527841000.0,2436077000.0,3219099000.0,59932000.0,2382139000.0,,0.0,394599000.0,198424500.0,1327422000.0,,246736000.0,2691258000.0,237414000.0,,-3259000.0,36377000,289058000.0,186881000.0,36377000,6801000.0,,142234000.0,249187000.0,,1702477000.0,64411000.0,27637000.0,1311000.0,26303000.0,,43990000.0,43990000.0,-9509000.0,44308000.0,3873000.0,2247297000.0,,0.18,87506000.0,56864000.0,-733600000.0,-57861000.0,14473000.0,885000.0,,4552490000.0,,17694000.0,,29517000.0,111683000.0,196293000.0,,,,
2005-12-31,151600000.0,,-350447000.0,,31865000,74683000.0,148737000,244524000.0,,-4178000.0,,,96804000,-4934000.0,12182000.0,538355000,,2061000.0,4211972000.0,554168000.0,591996000.0,2556880000.0,3390144000.0,69308000.0,2503526000.0,,0.0,408564000.0,,1370129000.0,,266720000.0,2798148000.0,242109000.0,,-3980000.0,31865000,296246000.0,199442000.0,29114000,976000.0,,151137000.0,225314000.0,,1781266000.0,47441000.0,17745000.0,1317000.0,25905000.0,-7597000.0,53413000.0,53413000.0,345825000.0,46248000.0,18508000.0,2138641000.0,,,9832000.0,292065000.0,-775614000.0,-14766000.0,6343000.0,0.0,,4766140000.0,,18684000.0,,43990000.0,148234000.0,,,,,
