date,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyDeferredIncomeTax,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
2002-03-31,0.0,-4314000.0,,,20776000.0,31155000.0,,-1063000.0,1695000.0,184000.0,14448000.0,427832000.0,0.0,5428000.0,,-230283000.0,566483000.0,-87000.0,,,27857000,5711000.0,,-1158000.0,16209000.0,413558000.0,,24110000.0,-3093000.0,-24917000.0,,796766000.0,98069000.0,124580000.0,,19081000,111365000,743352000.0,618772000.0,163670000.0,0.0,-3045000.0,0.0,58957000.0,90589000.0,48204000.0,217451000.0,,10781000,1695000.0,10781000,,10781000,-2238000.0,11403000.0,54220000.0,53781000.0,,0.0,11403000.0,2872000.0,11403000.0,18710000.0,-918000.0,,8776000.0,315520000.0,11201000.0,41088000.0,0.0,21017000.0,,,,,,
2002-06-30,0.0,-1578000.0,-978000.0,,29117000.0,74001000.0,,-2665000.0,1402000.0,185000.0,11403000.0,447043000.0,0.0,8426000.0,,-237329000.0,558529000.0,4711000.0,,,36901000,8390000.0,,-5242000.0,25161000.0,429366000.0,0.303333,29069000.0,-4507000.0,-25941000.0,55448124.0,795858000.0,98455000.0,124600000.0,,27715000,128775000,734704000.0,610104000.0,129170000.0,0.0,371000.0,0.0,57028000.0,99658000.0,,189206000.0,,16735000,1402000.0,16735000,,16735000,-2757000.0,11774000.0,55798000.0,60036000.0,0.3,0.0,11774000.0,2554000.0,11774000.0,24454000.0,-918000.0,55981971.0,9186000.0,287661000.0,11378000.0,40197000.0,0.0,24562000.0,,,,,,
2002-09-30,0.0,2435000.0,-7155000.0,,28107000.0,76963000.0,,-2817000.0,1380000.0,184000.0,11774000.0,455412000.0,0.0,8111000.0,,-244700000.0,551078000.0,319000.0,,,35927000,8091000.0,,1005000.0,24218000.0,444554000.0,0.29,36989000.0,-3644000.0,-29656000.0,55328316.0,795778000.0,107025000.0,129740000.0,,26727000,135993000,731983000.0,602243000.0,101670000.0,0.0,3689000.0,0.0,60914000.0,107886000.0,,169546000.0,,16107000,1380000.0,16107000,,16107000,-3644000.0,15463000.0,53363000.0,67876000.0,0.29,0.0,15463000.0,2509000.0,15463000.0,30062000.0,-928000.0,55607616.0,9200000.0,276571000.0,10968000.0,40197000.0,0.0,33345000.0,,,,,,
2002-12-31,0.0,30000.0,-2000.0,,27168000.0,67805000.0,,-2080000.0,1415000.0,184000.0,15463000.0,471166000.0,0.0,7744000.0,,-253137000.0,542035000.0,481000.0,,,35036000,5445000.0,,8818000.0,23122000.0,459013000.0,0.28,39488000.0,-2882000.0,-31966000.0,55111968.0,795172000.0,167341000.0,120947000.0,,25753000,119089000,713685000.0,592738000.0,670000.0,0.0,6304000.0,0.0,45847000.0,91921000.0,,75178000.0,,15378000,1415000.0,15378000,,15378000,-1218000.0,21767000.0,53333000.0,74508000.0,0.276667,0.0,21767000.0,2631000.0,21767000.0,99536000.0,-919000.0,55346703.0,9283000.0,242519000.0,10506000.0,40197000.0,0.0,36606000.0,,,,,,
2003-03-31,0.0,-4921000.0,0.0,,17465000.0,29302000.0,,-2061000.0,1457000.0,184000.0,21767000.0,479832000.0,0.0,4726000.0,,-259544000.0,534836000.0,169000.0,,,25130000,6822000.0,,-10213000.0,14112000.0,467481000.0,,15117000.0,-3257000.0,-20028000.0,,794380000.0,96195000.0,124351000.0,,16008000,117400000,712078000.0,587727000.0,55590000.0,0.0,-8168000.0,0.0,52498000.0,99935000.0,41556000.0,136051000.0,,9386000,1457000.0,9386000,,9386000,-3257000.0,13599000.0,58254000.0,80461000.0,,0.0,13599000.0,1896000.0,13599000.0,25337000.0,-918000.0,,9122000.0,232246000.0,12601000.0,40290000.0,0.0,11860000.0,,,,,,
2003-06-30,0.0,3360000.0,,,24339000.0,69175000.0,,-1774000.0,1468000.0,184000.0,10942000.0,495001000.0,0.0,7162000.0,,-267011000.0,528890000.0,1387000.0,,,32232000,4262000.0,,-6208000.0,21385000.0,480783000.0,0.256667,21638000.0,-3487000.0,-18291000.0,55220130.0,795901000.0,69255000.0,128657000.0,,22871000,144089000,711140000.0,582483000.0,62090000.0,0.0,600000.0,0.0,62221000.0,119750000.0,,146884000.0,,14223000,1468000.0,14223000,,14223000,-2747000.0,11542000.0,54894000.0,84794000.0,0.256667,0.0,11542000.0,1486000.0,11542000.0,80000.0,-921000.0,55525473.0,9361000.0,216139000.0,13303000.0,40290000.0,0.0,18151000.0,,,,,,
2003-09-30,0.0,2334000.0,,,24867000.0,66440000.0,,-2412000.0,2468000.0,185000.0,11542000.0,515634000.0,0.0,10100000.0,,-221617000.0,490781000.0,2598000.0,,,29646000,5698000.0,,1871000.0,28664000.0,498422000.0,0.336667,35384000.0,-2979000.0,-29337000.0,55386321.0,712398000.0,66520000.0,109506000.0,,22399000,134636000,703626000.0,594120000.0,31080000.0,0.0,3068000.0,0.0,55599000.0,109769000.0,,121472000.0,,18564000,2468000.0,18564000,,18564000,-2979000.0,10463000.0,43444000.0,90392000.0,0.333333,7220000.0,10463000.0,955000.0,10463000.0,80000.0,-925000.0,55827618.0,7247000.0,187992000.0,63049000.0,40290000.0,0.0,32405000.0,,,,,,
2003-12-31,0.0,-605000.0,,,23013000.0,64966000.0,,-2353000.0,2053000.0,188000.0,10463000.0,543672000.0,0.0,9478000.0,,-227936000.0,485664000.0,8724000.0,,,29391000,6548000.0,,10617000.0,7213000.0,515486000.0,0.32,45186000.0,-3058000.0,-23215000.0,56010819.0,713600000.0,65046000.0,115885000.0,,20960000,121319000,704799000.0,588914000.0,80000.0,0.0,18913000.0,0.0,42460000.0,98306000.0,,96081000.0,,18003000,2053000.0,18003000,,18003000,-3058000.0,29376000.0,44049000.0,96001000.0,0.316667,8150000.0,29376000.0,692000.0,29376000.0,80000.0,-939000.0,56545470.0,8431000.0,161127000.0,62960000.0,40290000.0,0.0,42128000.0,,,,,,
2004-03-31,0.0,-4841000.0,,,23549000.0,31470000.0,,-2468000.0,3283000.0,188000.0,29376000.0,439022000.0,0.0,8482000.0,,-234929000.0,480805000.0,798000.0,,,28249000,5318000.0,,-17582000.0,24593000.0,413079000.0,,10477000.0,-2903000.0,-33414000.0,,715734000.0,94171000.0,106778000.0,,20266000,122264000,692975000.0,586197000.0,58700000.0,0.0,-25840000.0,0.0,54352000.0,98715000.0,38521000.0,159782000.0,,16111000,3283000.0,16111000,,16111000,-2903000.0,3536000.0,48890000.0,101082000.0,,3036000.0,3536000.0,675000.0,3536000.0,24180000.0,-113795000.0,,7983000.0,253953000.0,65102000.0,40290000.0,0.0,7574000.0,,,,,,
2004-06-30,0.0,4284000.0,-15477000.0,,33929000.0,33410000.0,,-2459000.0,1879000.0,185000.0,3536000.0,442307000.0,0.0,12221000.0,,-242699000.0,477090000.0,708000.0,,,40160000,2964000.0,,244000.0,35434000.0,430732000.0,0.416667,35357000.0,-5058000.0,-28812000.0,55895142.0,719789000.0,111871000.0,114253000.0,,32050000,150291000,697224000.0,582971000.0,39000000.0,7274000.0,1487000.0,0.0,64624000.0,116362000.0,35707000.0,143046000.0,,23213000,1879000.0,23213000,,23213000,-5058000.0,5023000.0,44606000.0,104046000.0,0.41,4092000.0,5023000.0,708000.0,5023000.0,35480000.0,-5643000.0,56517405.0,8110000.0,254917000.0,65591000.0,40290000.0,0.0,30299000.0,,,,,,
2004-09-30,0.0,218000.0,,,40778000.0,35546000.0,,-2450000.0,2719000.0,183000.0,5023000.0,452678000.0,0.0,15858000.0,,-250031000.0,473639000.0,1015000.0,,,46404000,1153000.0,,9731000.0,45977000.0,454945000.0,0.546667,50760000.0,-5055000.0,-44856000.0,55219884.0,723670000.0,114323000.0,113092000.0,,38059000,163112000,691200000.0,578108000.0,19000000.0,4077000.0,1360000.0,0.0,62321000.0,122334000.0,43820000.0,124199000.0,,30119000,2719000.0,30119000,,30119000,-4544000.0,6383000.0,44388000.0,105199000.0,0.54,8789000.0,6383000.0,871000.0,6383000.0,30880000.0,-5562000.0,55846164.0,8345000.0,238522000.0,64179000.0,40290000.0,-31186000.0,45705000.0,,,,,,
2004-12-31,0.0,-2221000.0,,,33749000.0,35013000.0,,-2442000.0,2810000.0,183000.0,6383000.0,473601000.0,0.0,12068000.0,,-255555000.0,470139000.0,337000.0,,,39496000,2029000.0,,4092000.0,37935000.0,475717000.0,0.47,42487000.0,-6342000.0,-24860000.0,54942744.0,725694000.0,116834000.0,124312000.0,,30939000,149802000,697663000.0,573351000.0,,7795000.0,12156000.0,0.0,59164000.0,116053000.0,43846000.0,107228000.0,,25867000,2810000.0,25867000,,25867000,-5471000.0,18539000.0,46609000.0,107228000.0,0.466667,7571000.0,18539000.0,575000.0,18539000.0,30180000.0,-5497000.0,55587465.0,8557000.0,224062000.0,62922000.0,40290000.0,31186000.0,36145000.0,,,,,,
2005-03-31,0.0,-9229000.0,-12568000.0,,37196000.0,40687000.0,,-2399000.0,2872000.0,182000.0,18539000.0,485368000.0,-72000000.0,11255000.0,,-264088000.0,524359000.0,1451000.0,,,43808000,11796000.0,,-19986000.0,38743000.0,487585000.0,,28598000.0,-5918000.0,38002000.0,,788447000.0,121869000.0,141655000.0,,34324000,153336000,780001000.0,638346000.0,54000000.0,0.0,-11318000.0,0.0,70952000.0,116140000.0,50382000.0,172764000.0,,27488000,2872000.0,27488000,,27488000,-77918000.0,7221000.0,63482000.0,118764000.0,,5555000.0,7221000.0,1136000.0,7221000.0,30800000.0,-5501000.0,,9484000.0,294633000.0,47027000.0,66960000.0,0.0,22680000.0,,,,,,
2005-06-30,0.0,7501000.0,-36518000.0,,49093000.0,49166000.0,,-1842000.0,3102000.0,178000.0,7221000.0,481913000.0,0.0,15274000.0,,-273231000.0,531311000.0,1072000.0,,,55526000,-3360000.0,,12298000.0,50182000.0,483577000.0,0.643333,54854000.0,-16171000.0,-31326000.0,54315939.0,804542000.0,145756000.0,156424000.0,,45991000,204798000,798073000.0,641649000.0,55000000.0,15355000.0,7357000.0,0.0,85865000.0,155705000.0,41835000.0,170404000.0,,34908000,3102000.0,34908000,,34908000,-16171000.0,14578000.0,55981000.0,115404000.0,0.636667,5527000.0,14578000.0,1336000.0,14578000.0,39400000.0,-5480000.0,54965496.0,9535000.0,316160000.0,43459000.0,66879000.0,0.0,38683000.0,,,,,,
2005-09-30,0.0,-4946000.0,-10025000.0,,64303000.0,50587000.0,,-1842000.0,3963000.0,177000.0,14578000.0,511423000.0,0.0,22407000.0,,-282004000.0,543704000.0,675000.0,,,69791000,64000.0,,-17355000.0,65729000.0,513088000.0,0.813333,35850000.0,-23445000.0,-15938000.0,53247000.0,825708000.0,146921000.0,164025000.0,,60340000,221784000,818812000.0,654787000.0,45000000.0,0.0,-3533000.0,0.0,92053000.0,157481000.0,48134000.0,160468000.0,,43322000,3963000.0,43322000,,43322000,-23445000.0,11045000.0,60927000.0,115468000.0,0.803333,6883000.0,11045000.0,1494000.0,11045000.0,48200000.0,-5388000.0,54006000.0,9451000.0,307389000.0,42531000.0,68552000.0,0.0,12405000.0,,,,,,
2005-12-31,0.0,-6184000.0,-113094000.0,,58377000.0,58377000.0,,-2323000.0,3835000.0,168000.0,11045000.0,433083000.0,0.0,19879000.0,,-290902000.0,546521000.0,-148000.0,,,64371000,768000.0,,20814000.0,58866000.0,435238000.0,0.74,73234000.0,-12340000.0,-11765000.0,52556763.0,837423000.0,114773000.0,207516000.0,,54542000,211515000,863684000.0,656168000.0,200000000.0,0.0,49129000.0,0.0,80231000.0,153138000.0,56396000.0,315828000.0,,38987000,3835000.0,38987000,,38987000,-12340000.0,60174000.0,67111000.0,115828000.0,0.73,5704000.0,60174000.0,1380000.0,60174000.0,,-5323000.0,53238468.0,9829000.0,430601000.0,41634000.0,68013000.0,0.0,60894000.0,,,,,,
2006-03-31,0.0,-688000.0,-5698000.0,,65826000.0,51562000.0,,-1404000.0,5470000.0,503000.0,60174000.0,464738000.0,0.0,22522000.0,,-298665000.0,557562000.0,414000.0,,,70140000,3416000.0,,-29474000.0,66289000.0,465639000.0,,24308000.0,-20973000.0,-8743000.0,,856227000.0,104699000.0,216626000.0,,60356000,221604000,888916000.0,672290000.0,200000000.0,0.0,-5408000.0,0.0,94061000.0,155778000.0,53137000.0,319479000.0,,43767000,5470000.0,43767000,67854000.0,43767000,-20973000.0,54766000.0,67799000.0,119479000.0,,8064000.0,54766000.0,2131000.0,54766000.0,,-5121000.0,,9784000.0,424178000.0,46874000.0,,1662000.0,3335000.0,,,,,,
2006-06-30,0.0,398000.0,,,89801000.0,55444000.0,,-1404000.0,4279000.0,504000.0,54766000.0,518230000.0,0.0,30664000.0,,-307054000.0,586832000.0,850000.0,6028000.0,,95458000,-1484000.0,,20544000.0,89756000.0,515910000.0,1.17,88119000.0,-38982000.0,-6670000.0,50335024.0,893886000.0,131699000.0,270419000.0,,85522000,259974000,967924000.0,697505000.0,200000000.0,26877000.0,42467000.0,0.0,105785000.0,170173000.0,49378000.0,317995000.0,,59092000,4279000.0,59092000,67695000.0,59092000,-38982000.0,97233000.0,67401000.0,117995000.0,1.16,5897000.0,97233000.0,2814000.0,97233000.0,,-8804000.0,51157170.0,9936000.0,449694000.0,42978000.0,,1284000.0,49137000.0,,,,,,
2006-09-30,0.0,-240000.0,,,94440000.0,51484000.0,,-1404000.0,5133000.0,491000.0,97233000.0,527887000.0,0.0,33097000.0,,-316488000.0,602682000.0,226000.0,-5036000.0,,99201000,-2707000.0,,-2081000.0,99192000.0,528800000.0,1.33,64913000.0,-27499000.0,-58330000.0,49584000.0,919170000.0,121590000.0,241521000.0,,89307000,256468000,964765000.0,723244000.0,200000000.0,12437000.0,-20916000.0,0.0,97563000.0,162028000.0,57669000.0,315288000.0,,66095000,5133000.0,66095000,67536000.0,66095000,-27499000.0,76317000.0,67641000.0,115288000.0,1.32,10890000.0,76317000.0,1745000.0,76317000.0,,-8821000.0,50222000.0,9894000.0,436878000.0,53026000.0,,418000.0,37414000.0,,,,,,
2006-12-31,0.0,978000.0,-25369000.0,,60418000.0,42982000.0,,-1404000.0,5622000.0,483000.0,76317000.0,537282000.0,0.0,20434000.0,,-325436000.0,628975000.0,494000.0,10995000.0,,64647000,137000.0,,9979000.0,61351000.0,538203000.0,0.85,54534000.0,-35861000.0,-33193000.0,48354882.0,954411000.0,111211000.0,197823000.0,,54796000,214179000,963935000.0,766112000.0,200000000.0,8864000.0,-14520000.0,0.0,69363000.0,153761000.0,59365000.0,315442000.0,,40917000,5622000.0,40917000,67377000.0,40917000,-35861000.0,61797000.0,66663000.0,115442000.0,0.83,7969000.0,61797000.0,1473000.0,61797000.0,,-8585000.0,49011353.0,9851000.0,426653000.0,69760000.0,,267000.0,18673000.0,,,,,,
2007-03-31,0.0,-12245000.0,-24854000.0,,52637000.0,52359000.0,,-850000.0,5310000.0,479000.0,61797000.0,546046000.0,-15250000.0,17429000.0,,-333641000.0,653180000.0,1475000.0,-10607000.0,,57686000,1617000.0,,-23901000.0,53989000.0,546417000.0,,34857000.0,-34527000.0,-29662000.0,,986821000.0,108024000.0,173609000.0,,47327000,191780000,971410000.0,797801000.0,200000000.0,0.0,-44582000.0,0.0,77486000.0,139143000.0,55665000.0,317340000.0,,36560000,5310000.0,36560000,48647000.0,36560000,-49777000.0,17215000.0,78908000.0,117340000.0,,4730000.0,17215000.0,-40000.0,17215000.0,,-8455000.0,,10359000.0,425364000.0,74403000.0,21571000.0,2172000.0,330000.0,,,,,,
2007-06-30,0.0,-2810000.0,,,59228000.0,48412000.0,,-850000.0,4347000.0,480000.0,17215000.0,544545000.0,0.0,18761000.0,,-343875000.0,673915000.0,1913000.0,-142000.0,,65563000,-1366000.0,,-6975000.0,57463000.0,540912000.0,0.81,42725000.0,-31125000.0,-5352000.0,47951048.0,1017790000.0,152375000.0,189854000.0,,54881000,221237000,1085550000.0,895696000.0,200000000.0,40776000.0,6248000.0,0.0,84673000.0,162009000.0,63187000.0,388630000.0,,38702000,4347000.0,38702000,70058000.0,38702000,-31125000.0,23463000.0,81718000.0,188630000.0,0.8,6066000.0,23463000.0,3558000.0,23463000.0,,-8381000.0,48594712.0,10682000.0,541005000.0,151723000.0,,1116000.0,11600000.0,,,,,,
2007-09-30,0.0,445000.0,,,51094000.0,65320000.0,,-850000.0,5746000.0,444000.0,23463000.0,419641000.0,0.0,15582000.0,,-352963000.0,694243000.0,127000.0,2205000.0,,56101000,-1888000.0,,13326000.0,50361000.0,420047000.0,0.74,59901000.0,-30965000.0,-31434000.0,46729756.0,1047206000.0,166597000.0,179099000.0,,45348000,210463000,1092980000.0,913881000.0,320000000.0,29937000.0,-2498000.0,0.0,76861000.0,159369000.0,71340000.0,506742000.0,,34779000,5746000.0,34779000,69900000.0,34779000,-30965000.0,20965000.0,81273000.0,186742000.0,0.73,9164000.0,20965000.0,4266000.0,20965000.0,,-9606000.0,47336936.0,10753000.0,673339000.0,149738000.0,,119000.0,28936000.0,,,,,,
2007-12-31,0.0,-4725000.0,-11371000.0,,32211000.0,41303000.0,,-850000.0,4300000.0,440000.0,20965000.0,434724000.0,0.0,9579000.0,,-362460000.0,696775000.0,0.0,1516000.0,,38830000,-3523000.0,,-34554000.0,31954000.0,435134000.0,0.51,-1121000.0,-13847000.0,59823000.0,44019262.0,1059235000.0,104623000.0,205035000.0,,27911000,173005000,1122566000.0,917531000.0,400000000.0,6047000.0,44855000.0,0.0,53217000.0,140794000.0,57273000.0,583219000.0,,22375000,4300000.0,22375000,69740000.0,22375000,-13847000.0,65820000.0,85998000.0,183219000.0,0.5,9739000.0,65820000.0,6382000.0,65820000.0,,-8806000.0,44596051.0,10919000.0,687842000.0,151016000.0,,0.0,-14968000.0,,,,,,
2008-03-31,0.0,-12719000.0,-23450000.0,,7699000.0,50961000.0,,-1368000.0,4363000.0,434000.0,65820000.0,405687000.0,0.0,2694000.0,,-374186000.0,705556000.0,1457000.0,3290000.0,,15832000,8191000.0,,-17946000.0,4606000.0,406621000.0,,3247000.0,-20920000.0,-29187000.0,,1079742000.0,107276000.0,180626000.0,,3336000,144848000,1114847000.0,934221000.0,400000000.0,0.0,-46860000.0,84342000.0,62949000.0,137149000.0,56315000.0,601884000.0,,1912000,4363000.0,1912000,153449000.0,1912000,-20920000.0,18960000.0,98717000.0,117542000.0,,8553000.0,18960000.0,7483000.0,18960000.0,,-8807000.0,,12496000.0,709160000.0,75216000.0,,1613000.0,-17673000.0,,,,,,
2008-06-30,0.0,-5255000.0,,,15092000.0,53091000.0,,-1368000.0,4055000.0,435000.0,18960000.0,406333000.0,0.0,3102000.0,,-386558000.0,700817000.0,379000.0,602000.0,,23759000,-3102000.0,,-17933000.0,10932000.0,405754000.0,0.18,1233000.0,-7638000.0,1964000.0,43421927.0,1087375000.0,101049000.0,190841000.0,,11037000,176803000,1117830000.0,926989000.0,410000000.0,2890000.0,-4441000.0,85134000.0,72350000.0,161711000.0,45068000.0,610448000.0,,7830000,4055000.0,7830000,153290000.0,7830000,-7638000.0,14519000.0,103972000.0,115314000.0,0.18,7761000.0,14519000.0,7892000.0,14519000.0,,-8681000.0,43885288.0,12722000.0,711497000.0,72882000.0,,266000.0,-6405000.0,,,,,,
2008-09-30,0.0,799000.0,,,26434000.0,39286000.0,,-1368000.0,4915000.0,435000.0,14519000.0,416012000.0,0.0,6599000.0,,-395921000.0,690021000.0,719000.0,19789000.0,,34591000,-1208000.0,,-6704000.0,22244000.0,412690000.0,0.36,19627000.0,-3397000.0,-17727000.0,43480047.0,1085942000.0,91910000.0,192873000.0,,21519000,178934000,1108946000.0,916073000.0,400000000.0,347000.0,2499000.0,86859000.0,72682000.0,152500000.0,52277000.0,601024000.0,,15645000,4915000.0,15645000,153131000.0,15645000,599000.0,17018000.0,103173000.0,114165000.0,0.36,12193000.0,17018000.0,8129000.0,17018000.0,,-8697000.0,43835459.0,13072000.0,692934000.0,72921000.0,,251000.0,16230000.0,,,,,,
2008-12-31,0.0,927000.0,,,20680000.0,25140000.0,,-1368000.0,5140000.0,435000.0,17018000.0,425238000.0,0.0,5291000.0,,-407514000.0,679312000.0,37000.0,-16155000.0,,28279000,2483000.0,,11541000.0,16550000.0,419595000.0,0.26,41203000.0,-1811000.0,-8586000.0,43517844.0,1086826000.0,74519000.0,200684000.0,,15540000,137829000,1104926000.0,904242000.0,400000000.0,0.0,30806000.0,88521000.0,50614000.0,117149000.0,46909000.0,605169000.0,,11259000,5140000.0,11259000,152971000.0,11259000,-1811000.0,47824000.0,102246000.0,116648000.0,0.26,8556000.0,47824000.0,7687000.0,47824000.0,,-8709000.0,43826789.0,12739000.0,679688000.0,71959000.0,,86000.0,39392000.0,,,,,,
2009-03-31,0.0,-4817000.0,,,13372000.0,19645000.0,,-6040000.0,2791000.0,436000.0,47824000.0,427827000.0,0.0,5427000.0,,-419669000.0,669941000.0,,4301000.0,,55259000,7596000.0,,-8096000.0,12457000.0,422265000.0,,17322000.0,-3232000.0,-44116000.0,,1089610000.0,64249000.0,175283000.0,,10581000,108616000,1066668000.0,891385000.0,355000000.0,0.0,-30026000.0,97104000.0,,95244000.0,44604000.0,574592000.0,39521000.0,7030000,2791000.0,7030000,132515000.0,7030000,-3232000.0,17798000.0,107063000.0,122488000.0,,6486000.0,17798000.0,4838000.0,17798000.0,,-4354000.0,,,638841000.0,22810000.0,20297000.0,52000.0,14090000.0,,,,,,
2009-06-30,0.0,2680000.0,,,19818000.0,23967000.0,,-6040000.0,4293000.0,436000.0,17798000.0,436815000.0,0.0,5273000.0,-30000000.0,-432194000.0,659987000.0,,921000.0,1050000.0,22826000,-3015000.0,,-4330000.0,17193000.0,429824000.0,0.27,19764000.0,-2548000.0,-33975000.0,43581646.0,1092181000.0,68386000.0,167419000.0,7033000.0,123599000,127892000,1047577000.0,880158000.0,397903000.0,0.0,-16759000.0,25000000.0,,108074000.0,37386000.0,542376000.0,38072000.0,11920000,4293000.0,11920000,,11920000,-2548000.0,1039000.0,104383000.0,119473000.0,0.27,7301000.0,1039000.0,5633000.0,1039000.0,,-4354000.0,43996589.0,,610762000.0,23446000.0,,129000.0,17216000.0,,,,,,
2009-09-30,0.0,9203000.0,,,27942000.0,22813000.0,,-6040000.0,4851000.0,437000.0,1039000.0,446439000.0,0.0,5296000.0,-25000000.0,-443948000.0,654809000.0,,967000.0,1035000.0,23091000,-302000.0,,10603000.0,17490000.0,437645000.0,0.28,39281000.0,-7316000.0,-28593000.0,43630040.0,1098757000.0,71954000.0,163010000.0,3846000.0,23091000,27942000,1036367000.0,873357000.0,398803000.0,0.0,3372000.0,98803000.0,,0.0,45295000.0,517974000.0,34887000.0,12194000,4851000.0,12194000,,12194000,-7316000.0,4411000.0,95180000.0,119171000.0,0.28,5065000.0,4411000.0,5601000.0,4411000.0,,-4361000.0,44012140.0,,589928000.0,23852000.0,,68000.0,31965000.0,,,,,,
2009-12-31,0.0,-4335000.0,,,8422000.0,16460000.0,,-6040000.0,3170000.0,438000.0,4411000.0,449224000.0,0.0,783000.0,0.0,-455960000.0,644574000.0,,-1176000.0,393000.0,104639000,-281000.0,,5536000.0,5467000.0,437948000.0,0.11,22654000.0,-2337000.0,-2286000.0,43752952.0,1100534000.0,58363000.0,164772000.0,3817000.0,104639000,104639000,1026567000.0,861795000.0,400090000.0,0.0,18031000.0,100090000.0,,96217000.0,38086000.0,518980000.0,33797000.0,4684000,3170000.0,4684000,,4684000,-2337000.0,22442000.0,99515000.0,118890000.0,0.11,-78000.0,22442000.0,5621000.0,22442000.0,,-4375000.0,44092803.0,,577343000.0,24065000.0,,1569000.0,20317000.0,,,,,,
2010-03-31,0.0,-6356000.0,,,-1792000.0,27840000.0,,-3518000.0,3572000.0,438000.0,22442000.0,445362000.0,0.0,-1005000.0,,-468121000.0,632469000.0,,1352000.0,347000.0,16186000,4799000.0,,-33322000.0,-853000.0,433719000.0,,-17133000.0,-1578000.0,-2315000.0,,1100590000.0,71884000.0,161274000.0,,-5364000,97189000,1013776000.0,852502000.0,303000000.0,0.0,-21026000.0,67946000.0,,98981000.0,44044000.0,496530000.0,33928000.0,152000,3572000.0,152000,132515000.0,152000,-1578000.0,1416000.0,105871000.0,125584000.0,,27285000.0,1416000.0,4512000.0,1416000.0,,-4381000.0,,,568414000.0,23344000.0,19660000.0,-1005000.0,-18711000.0,,,,,,
2010-06-30,0.0,-634000.0,,,130794000.0,27381000.0,,-3518000.0,3703000.0,442000.0,1416000.0,453106000.0,0.0,4140000.0,-15000000.0,-480198000.0,623418000.0,,390000.0,649000.0,130794000,-3160000.0,,-4842000.0,14667000.0,439830000.0,0.24,15618000.0,-3240000.0,-11397000.0,43832372.0,1103616000.0,79633000.0,166584000.0,6982000.0,130794000,130794000,1008889000.0,842305000.0,353726000.0,0.0,1581000.0,68726000.0,,0.0,35270000.0,476150000.0,33190000.0,10527000,3703000.0,10527000,,10527000,-2640000.0,2997000.0,106505000.0,122424000.0,0.24,7229000.0,2997000.0,5292000.0,2997000.0,10000000.0,-4381000.0,44222884.0,,555783000.0,23480000.0,,259000.0,12378000.0,,,,,,
