date,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyOperatingExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,quarterlyEbitda,quarterlyTaxProvision,quarterlyNetPPE,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyOtherNonCashItems,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyBasicEPS,quarterlyOtherShortTermInvestments,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInvestmentsAndAdvances,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIncomeExpense,quarterlyDilutedAverageShares,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyResearchAndDevelopment,quarterlyPurchaseOfBusiness
2007-12-31,-11514364.16,23979504.64,-33407905.84,-109225656.62,,1573910507.3,102537843.2,3143072441.6,1314485187.42,0.0,277002556.6,,1117317077.76,7749847223.04,,,866866883.98,66565370.58,7021240977.92,-8432702254.08,,,243581605.08,,,-450471785.84,259425319.88,1091293582.08,-91319394.58,-369093641.6,1257330349.18,,,,3403250100.28,962232667.56,15453943232.0,5038311499.52,5269715143.68,9275410560.0,14545125703.68,,1341746581.76,,55250074.88,415220399.36,687266074.44,888236707.58,,29265749.76,3029680792.32,1829339592.98,607441564.1,183034850.6,183034850.6,,1189514713.0,1756966981.12,175391957.46,,278103854.08,1117317077.76,-478741271.98,,,1172567152.64,774679726.08,0.0,25059259.58,,183034850.6,-1589498.86,1899246918.4,6795278480.64,354922663.68,,
2008-03-31,0.0,30205630.0,26196265.0,9716814.0,,1339035319.0,,1876602942.0,1431612343.0,0.0,1115438536.0,,608218050.0,7629073879.0,,-0.230779,478445649.0,12590629.0,6779051812.0,,,,-95148608.0,-5373772.0,,277846374.0,-92577024.0,943170360.0,549718008.0,-827442092.0,-239213216.0,,,12590629.0,2987677472.0,-1049524226.0,6779051812.0,4240772620.0,4675641101.0,8963600191.0,13639241292.0,,1329404108.0,-0.230779,50355528.0,439990685.0,-507220486.0,-1066655308.0,466792800.0,,2697013359.0,1648642153.0,571022673.0,-107739237.0,-107739237.0,,1319392051.0,1769394793.0,-58817996.0,466792800.0,251438722.0,608218050.0,-817725278.0,,,658573578.0,1420999318.0,-126778043.0,157913077.0,,-107739237.0,-195664.0,1638747145.0,6010167413.0,545801234.0,,
2008-06-30,0.0,38322671.76,-5106985.28,16438106.24,,1435773931.62,136772294.04,1920875244.58,1454593727.78,0.0,608218050.0,,853265171.32,7602730026.5,,-0.072617,577645628.48,15729978.88,4702713072.02,-7009657474.58,,,-18312274.52,-141889005.92,,196822017.7,-18819796.16,1886936729.88,1052428858.72,-1640686714.68,815741839.24,,,12614683.14,3183664095.96,-13258007.76,11712370546.6,5069678349.4,4793320048.58,10083088827.92,14876408876.5,,1722178926.54,-0.072617,50196762.96,481821574.06,243922089.52,-824944875.44,468765400.0,,2685456595.24,1747890164.34,596465424.64,-34042253.4,-34042253.4,,1312612155.02,2204000500.6,-82360547.9,468765400.0,256826697.58,853265171.32,-1624248608.44,,,903461934.28,1261866374.94,1232468199.06,212742538.02,,-34042253.4,-207276948.06,4840538712.86,7273678850.0,539837043.04,,
2008-09-30,4607980.0,25643072.0,-78135879.72,49721867.76,,1564579484.0,103876760.0,2137038748.0,1500267860.0,0.0,853265171.32,,1351765844.0,7739882592.0,,0.048677,706382082.36,40092312.0,4742517624.0,-7415777096.0,,,62914800.0,-111251452.0,,173119320.3,64311624.0,2010878220.0,-116080050.72,-613378453.32,1158270988.76,,,4605143.86,3401399196.0,226844637.76,12158294720.0,5409449136.0,5232937528.0,10135533876.0,15368471404.0,,1718255136.0,0.048677,28729168.0,500884540.0,483144256.48,544892535.44,468765400.0,,2684310928.0,1836819712.0,642070458.36,22822488.0,22822488.0,,1418255436.0,2219139676.0,36490584.0,468765400.0,338783692.0,1351765844.0,-559048605.56,,,1380495012.0,1261532168.0,15205307.94,210922348.0,,22822488.0,-2993747.94,4826709940.0,7628588812.0,566306312.0,,
2008-12-31,-1329279980.0,287764000.0,-213341400.0,46747212.0,,1638249820.0,,3522079000.0,1025164064.0,0.0,1351765844.0,,1531543000.0,7790456000.0,,,1209162200.0,-133069708.0,4799092000.0,-7623763000.0,,,168101892.0,,,168838288.0,613085756.0,166087000.0,-936396816.0,-362537740.0,1445546388.0,,,-160595456.0,3420293564.0,491998596.0,12422855000.0,5879640000.0,5834853000.0,10404615000.0,16239468000.0,,2066514000.0,,23048000.0,232249000.0,194287140.0,1083008648.0,,158477000.0,2635355000.0,1782043744.0,598986444.0,301171600.0,301171600.0,9911000.0,922690876.0,2569372000.0,-284846268.0,,548514000.0,1531543000.0,-314860508.0,,,1554591000.0,1431219000.0,-1120895464.0,-141273316.0,,301171600.0,2821360.0,,8449012000.0,378167000.0,,
2009-03-31,0.0,,117355000.0,34741000.0,241006000.0,1352135000.0,,,1400196000.0,,1531543000.0,,,,,-0.3072,607870000.0,42929000.0,,,,,-101085000.0,,,-64952000.0,-48061000.0,,157902000.0,-889906000.0,-383944000.0,,,11227000.0,3034625000.0,-1101581000.0,,,,,,,,-0.3072,,,-1080590000.0,-1273850000.0,468765400.0,,,1682490000.0,641222000.0,-144014000.0,-144014000.0,,950161000.0,,16290000.0,468765400.0,,450953000.0,-854548000.0,,,,,-173666000.0,67733000.0,-1099289000.0,-144014000.0,-70000.0,,,,,
2009-09-30,,899733000.0,,,,1654354000.0,,1995329000.0,1559256000.0,7632371000.0,,,944142000.0,7942550000.0,,0.380104,257035000.0,-27579000.0,4450295000.0,-8602633000.0,,,33232000.0,,,,95098000.0,141589000.0,,,,,,,3337480000.0,,13052928000.0,4253949000.0,5029958000.0,9480730000.0,14510688000.0,16918000.0,2020745000.0,0.380104,15426000.0,5394000.0,,,159984961.0,115212000.0,2428809000.0,1683126000.0,,60811000.0,60811000.0,11989000.0,1417366000.0,2314189000.0,61866000.0,159984961.0,397483000.0,,,,,959568000.0,1434510000.0,,223803000.0,,60811000.0,,4349194000.0,6568138000.0,384634000.0,,
2009-12-31,-685041000.0,143635000.0,-8951000.0,,-13440000.0,1856503000.0,,3324635000.0,1531370000.0,0.0,944142000.0,,2413032000.0,8322715000.0,,,371238000.0,-47790000.0,5323174000.0,-9736346000.0,,,265553000.0,,,-130509000.0,325133000.0,163975000.0,540021000.0,-402903000.0,1435108000.0,,,-104361000.0,3452535000.0,450272000.0,15059520000.0,5736889000.0,6766521000.0,10683213000.0,17449734000.0,16918000.0,2742595000.0,,146145000.0,318641000.0,1468890000.0,1032205000.0,,176711000.0,2480143000.0,1596032000.0,630450000.0,313343000.0,313343000.0,16567000.0,1432879000.0,3390130000.0,-250307000.0,,406434000.0,2413032000.0,-506239000.0,,,2559177000.0,1347463000.0,993857000.0,-524765000.0,366992000.0,313343000.0,-62000.0,4588403000.0,9127019000.0,461122000.0,,
2010-03-31,0.0,127112000.0,129501000.0,163951000.0,58971000.0,1566688000.0,173619000.0,2272529000.0,1438993000.0,0.0,2413032000.0,,1505403000.0,8352666000.0,,0.0605,816874000.0,38923000.0,5296068000.0,-10096682000.0,,,68874000.0,29951000.0,,108801000.0,127695000.0,168613000.0,-270638000.0,-839499000.0,37977000.0,,,12889000.0,3269443000.0,-845790000.0,15392750000.0,4864890000.0,5844023000.0,10669536000.0,16513559000.0,3547000.0,2648527000.0,0.0605,16016000.0,58718000.0,-907629000.0,-801522000.0,495147000.0,,2334461000.0,1702755000.0,667215000.0,29951000.0,29951000.0,15084000.0,1032717000.0,3296003000.0,14888000.0,495147000.0,276933000.0,1505403000.0,-674968000.0,,,1521419000.0,1369945000.0,-270587000.0,80785000.0,-561501000.0,29951000.0,-51000.0,4426802000.0,8160893000.0,318720000.0,,
2010-06-30,731000.0,,48992000.0,32602000.0,-380130000.0,1755126000.0,,,1462848000.0,,1505403000.0,,,,,0.2544,1358182000.0,53757000.0,,,,,179721000.0,,,20899000.0,292278000.0,,-153666000.0,-370254000.0,643790000.0,,,,3558981000.0,-672549000.0,,,,,,,,0.2544,,,152623000.0,273536000.0,495147000.0,,,1803855000.0,883900000.0,125964000.0,125964000.0,,1387219000.0,,-53646000.0,495147000.0,,1658018000.0,-337501000.0,,,,,-186123000.0,294561000.0,,125964000.0,-200890000.0,,,,,
2010-09-30,-731000.0,999698000.0,5232000.0,33346000.0,-129082000.0,1769908000.0,,2107670000.0,1513136000.0,8149096000.0,1658018000.0,,1353836000.0,8587125000.0,,0.2519,835173000.0,70602000.0,5063823000.0,-10820102000.0,,,195322000.0,256065000.0,,325155000.0,256772000.0,147178000.0,-870089000.0,-233965000.0,765679000.0,,,,3648023000.0,181043000.0,15883925000.0,3999723000.0,5566170000.0,10275300000.0,15841470000.0,3547000.0,2414644000.0,0.2519,15289000.0,528157000.0,-304190000.0,531714000.0,495147000.0,132397000.0,2690308000.0,1878115000.0,455789000.0,124720000.0,124720000.0,17442000.0,1431694000.0,3254622000.0,61450000.0,495147000.0,222709000.0,1353836000.0,-199780000.0,,,1369125000.0,926216000.0,-1069882000.0,184062000.0,,124720000.0,-207000.0,4222982000.0,7254345000.0,683656000.0,,
2010-12-31,0.0,98591000.0,-5945000.0,46480000.0,-160787000.0,2095991000.0,0.0,,1509388000.0,8149096000.0,1353836000.0,,2376232000.0,10300809000.0,,,1083043000.0,-1417245000.0,5863723000.0,-10300279000.0,,,538405000.0,,,516107000.0,586603000.0,3412100000.0,-166666000.0,-300847000.0,1445007000.0,,83708000.0,,4009243000.0,-45171000.0,16164002000.0,5691089000.0,6425920000.0,12944932000.0,19370852000.0,367571000.0,2277121000.0,,18177000.0,307464000.0,1022404000.0,1144160000.0,,,2748411000.0,1913252000.0,986557000.0,1955650000.0,1955650000.0,13692000.0,823391000.0,3378954000.0,-303391000.0,,228654000.0,2376232000.0,-255937000.0,,,2394409000.0,957549000.0,1526592000.0,-441919000.0,,1955650000.0,-33000.0,4168277000.0,9070043000.0,2136014000.0,,
2011-03-31,-8027000.0,98319000.0,-73813000.0,,-107645000.0,3419680000.0,0.0,,3069927000.0,0.0,2376232000.0,,1580009000.0,10514265000.0,,1.265627,1089497000.0,103681000.0,5576244000.0,,,,317137000.0,,,32553000.0,349753000.0,3909502000.0,-196432000.0,-296531000.0,-356431000.0,,,,3752263000.0,-1466252000.0,5576244000.0,5048115000.0,6110877000.0,12742013000.0,18852890000.0,,2121239000.0,1.265627,7083000.0,743064000.0,-796223000.0,-652962000.0,168656295.0,,2732850000.0,332583000.0,682800000.0,213456000.0,213456000.0,14338000.0,2325324000.0,3290510000.0,-11697000.0,168656295.0,302467000.0,1580009000.0,-243360000.0,,,1587092000.0,996400000.0,-196371000.0,89560000.0,,213456000.0,-61000.0,4434020000.0,8338625000.0,917037000.0,,
2011-06-30,5396000.0,96177000.0,-45923000.0,,-194418000.0,2104546000.0,1755584000.0,2557930000.0,1500265000.0,8164665000.0,1580009000.0,,1297176000.0,10864246000.0,,0.70625,1202832000.0,135417000.0,5643414000.0,,,,485398000.0,563437000.0,,43912000.0,604281000.0,219251000.0,-544316000.0,-717414000.0,932037000.0,,,,4251758000.0,-315317000.0,5643414000.0,4476262000.0,6173116000.0,12788075000.0,18961191000.0,367571000.0,2430145000.0,0.70625,,133341000.0,-282833000.0,214623000.0,495560800.0,,2953974000.0,2147212000.0,608852000.0,349981000.0,349981000.0,,1424403000.0,3620683000.0,-74909000.0,495560800.0,348390000.0,1297176000.0,-670554000.0,,80154000.0,1297176000.0,669630000.0,-362595000.0,108582000.0,,349981000.0,-486174000.0,4102246000.0,8096945000.0,911432000.0,,
2011-09-30,2614000.0,90106000.0,-4801000.0,37688000.0,-245674000.0,2145774000.0,1752215000.0,58526000.0,1645157000.0,0.0,1297176000.0,,2129869000.0,11177509000.0,,0.71398,1423581000.0,134796000.0,5866218000.0,,,,451428000.0,880069000.0,,1315349000.0,500617000.0,1067606000.0,202784000.0,-838248000.0,1427855000.0,,,,4371388000.0,171928000.0,5866218000.0,5143912000.0,7071209000.0,13026080000.0,20097289000.0,367571000.0,2657992000.0,0.71398,0.0,142542000.0,832693000.0,589607000.0,443474855.0,159639000.0,3151112000.0,2225614000.0,639527000.0,316632000.0,316632000.0,0.0,1477616000.0,3775868000.0,12261000.0,443474855.0,353191000.0,2129869000.0,-797946000.0,,78277000.0,2129869000.0,871722000.0,-246647000.0,332626000.0,,316632000.0,-80000.0,4075428000.0,8919780000.0,583239000.0,,
2011-12-31,7342000.0,68795000.0,85158000.0,70801000.0,-235116000.0,2429777000.0,,,1720839000.0,9839770000.0,2129869000.0,,3262855000.0,12956737000.0,,,1315888000.0,173462000.0,6624081000.0,-11455270000.0,,,574621000.0,,0.0,1098794000.0,708938000.0,4219315000.0,1589660000.0,-1150184000.0,2125982000.0,,,,4710568000.0,678709000.0,18079351000.0,6795630000.0,8287126000.0,15151095000.0,23438221000.0,1660241000.0,2570409000.0,,1872000.0,638594000.0,1132986000.0,975798000.0,,,3285782000.0,2280791000.0,638588000.0,401159000.0,401159000.0,25873000.0,1595595000.0,3685854000.0,-206826000.0,,273171000.0,3262855000.0,-2582656000.0,,,3264727000.0,1090174000.0,671063000.0,102679000.0,,401764000.0,-39000.0,4114035000.0,10481484000.0,621511000.0,,
2012-03-31,4647000.0,85636000.0,-104191000.0,,-195723000.0,3934859000.0,3121806000.0,,3335919000.0,0.0,3262855000.0,,1773727000.0,13234646000.0,-213444000.0,0.571712,1248324000.0,193407000.0,6554978000.0,,1470000.0,,469845000.0,,,42171000.0,598940000.0,3076455000.0,-110829000.0,-542669000.0,-902041000.0,,110535000.0,,6610442000.0,-2184022000.0,,5535243000.0,7430968000.0,15147516000.0,22578484000.0,,2536533000.0,0.571712,426000.0,164804000.0,-1489128000.0,-1444710000.0,483526529.0,163860000.0,3412634000.0,2675583000.0,672188000.0,276438000.0,276438000.0,20780000.0,2622650000.0,3808595000.0,-100114000.0,483526529.0,377363000.0,1773727000.0,-476258000.0,,,1774153000.0,1073451000.0,-20348000.0,106291000.0,-1017888000.0,276438000.0,-37000.0,,9343838000.0,746286000.0,,
2012-06-30,10628000.0,112711000.0,62848000.0,,-181554000.0,2140796000.0,0.0,,1595662000.0,,1773727000.0,,1299787000.0,13353743000.0,-216343000.0,0.7121,1508783000.0,137193000.0,6853867000.0,,1802000.0,,481498000.0,,,-35700000.0,545134000.0,3318161000.0,-758286000.0,-1056893000.0,1303181000.0,,118937000.0,,4547331000.0,-19480000.0,,5272745000.0,6806653000.0,15712132000.0,22518785000.0,,2559315000.0,0.7123,232000.0,858703000.0,-473940000.0,246288000.0,483370771.0,158264000.0,3559645000.0,2406535000.0,665031000.0,344305000.0,344305000.0,24038000.0,1425903000.0,3892297000.0,-2188000.0,483506530.0,314515000.0,1299787000.0,-1018835000.0,,,1300019000.0,1062237000.0,-22467000.0,362254000.0,262558000.0,344305000.0,-519476000.0,,9165042000.0,1264640000.0,,
2012-09-30,10815000.0,109212000.0,-10664000.0,,-451983000.0,4032027000.0,2892365000.0,28298000.0,3351267000.0,0.0,1299787000.0,,1945075000.0,13670023000.0,-465872000.0,0.65773,1319299000.0,198088000.0,7034164000.0,,-606000.0,,516118000.0,,,129951000.0,680760000.0,3857294000.0,-83117000.0,-771655000.0,1462736000.0,,123728000.0,,4722425000.0,86169000.0,,6131057000.0,7810022000.0,15707469000.0,23517491000.0,,2337309000.0,0.65773,1726000.0,177997000.0,645288000.0,691081000.0,483526529.0,173517000.0,3955782000.0,690398000.0,663494000.0,318030000.0,318030000.0,22350000.0,2614370000.0,3716411000.0,-83062000.0,483526529.0,325179000.0,1945075000.0,-734331000.0,,,1946801000.0,1243591000.0,-14925000.0,139687000.0,480021000.0,318030000.0,-88000.0,5779579000.0,9847468000.0,820682000.0,,
2012-12-31,8183000.0,94702000.0,56033000.0,,287839000.0,-2999750000.0,3996469000.0,4293121000.0,-3612075000.0,0.0,1945075000.0,,4429780000.0,13832870000.0,-408905000.0,0.956651,1309136000.0,173302000.0,7566510000.0,-12874152000.0,-155000.0,,680933000.0,,,31543000.0,612325000.0,415003000.0,726314000.0,-1393509000.0,3101293000.0,204917000.0,123890000.0,,5025913000.0,1568504000.0,20440662000.0,7375222000.0,9967717000.0,16141260000.0,26108977000.0,1527219000.0,3439082000.0,0.956651,810000.0,192200000.0,2484705000.0,1707784000.0,483526529.0,133283000.0,3650871000.0,8025663000.0,687875000.0,507631000.0,507631000.0,21834000.0,-2722039000.0,4900885000.0,100857000.0,483526529.0,269145000.0,4429780000.0,-1342902000.0,,196806000.0,4430590000.0,951013000.0,-16402000.0,-59672000.0,825903000.0,507631000.0,-3682000.0,4461970000.0,12276107000.0,835352000.0,,
2013-03-31,554000.0,113022000.0,-67705000.0,,-322557000.0,2186775000.0,3991362000.0,2916737000.0,1583177000.0,0.0,4429780000.0,,2772714000.0,14141241000.0,-253822000.0,0.633,1213430000.0,167183000.0,7378354000.0,-13234994000.0,971000.0,,473250000.0,306067000.0,,67574000.0,603598000.0,428777000.0,-43909000.0,-470317000.0,-1196382000.0,121654000.0,215870000.0,,4710715000.0,-2574286000.0,20613348000.0,6130486000.0,9403941000.0,16018355000.0,25422296000.0,1527219000.0,3498150000.0,0.633,,185932000.0,-1657066000.0,-1666699000.0,483367400.0,162704000.0,3933439000.0,2523940000.0,679439000.0,306067000.0,306067000.0,21270000.0,1294541000.0,5150569000.0,-89377000.0,483367400.0,336850000.0,2772714000.0,-416775000.0,,378273000.0,2772714000.0,906469000.0,-16545000.0,60741000.0,-1376683000.0,306067000.0,-36000.0,4437730000.0,11281055000.0,965003000.0,,
2013-06-30,-1245000.0,123668000.0,-45402000.0,,-128824000.0,2174200000.0,3592473000.0,3441552000.0,1613299000.0,0.0,2772714000.0,,2536591000.0,14128256000.0,-192193000.0,0.79765,1540279000.0,134462000.0,7555494000.0,-13605485000.0,30773000.0,,520020000.0,691625000.0,,-5170000.0,560901000.0,428332000.0,-243281000.0,-1122161000.0,1083840000.0,86480000.0,,,4944141000.0,-281469000.0,21160979000.0,6207053000.0,9248415000.0,16531637000.0,25780052000.0,1527219000.0,3793379000.0,0.79765,0.0,176275000.0,-236123000.0,-38321000.0,483367392.0,171614000.0,4022826000.0,2769941000.0,671296000.0,385558000.0,385558000.0,23830000.0,1464272000.0,5444743000.0,16340000.0,483367392.0,382252000.0,2536591000.0,-1076682000.0,,418716000.0,2536591000.0,978757000.0,-13833000.0,348963000.0,517663000.0,385558000.0,-364431000.0,4708790000.0,11651796000.0,1019689000.0,,
2013-09-30,-1673000.0,168662000.0,-13897000.0,,77797000.0,2291567000.0,3592473000.0,4179783000.0,1733641000.0,0.0,2536591000.0,,3335337000.0,14444342000.0,-678634000.0,0.65155,1269757000.0,152673000.0,7826705000.0,-13978617000.0,-29357000.0,,467689000.0,1006640000.0,,139798000.0,557926000.0,441166000.0,-457805000.0,-923850000.0,2123762000.0,65310000.0,,,5083159000.0,735786000.0,21805322000.0,6329636000.0,9703866000.0,16629374000.0,26333240000.0,1527219000.0,3981880000.0,0.6517,,168814000.0,798746000.0,1199912000.0,483367400.0,212131000.0,3904559000.0,2791592000.0,694076000.0,315016000.0,315016000.0,27247000.0,1531708000.0,5559262000.0,12584000.0,483377000.0,396149000.0,3335337000.0,-867211000.0,,444462000.0,3335337000.0,682710000.0,92517000.0,107992000.0,723135000.0,315016000.0,-371342000.0,4913581000.0,11888898000.0,710743000.0,,
2013-12-31,-775000.0,141140000.0,99320000.0,,369675000.0,2446548000.0,4756226000.0,5255337000.0,1637521000.0,0.0,3335337000.0,,5287642000.0,14594640000.0,-138178000.0,,1682750000.0,176221000.0,8207242000.0,-14319875000.0,1857000.0,0.0,675195000.0,,,370410000.0,809027000.0,476172000.0,-99702000.0,-1041439000.0,3258282000.0,115103000.0,337770000.0,,5183277000.0,1369478000.0,22527117000.0,8048103000.0,10740804000.0,17397363000.0,28138167000.0,1527219000.0,3779998000.0,,0.0,164817000.0,1952305000.0,2216843000.0,,170556000.0,3513029000.0,2736729000.0,723059000.0,498974000.0,498974000.0,28681000.0,1342883000.0,5495424000.0,16323000.0,,296829000.0,5287642000.0,-1206275000.0,,337770000.0,5287642000.0,966658000.0,-18858000.0,284496000.0,1031793000.0,498974000.0,901000.0,4908962000.0,13543527000.0,733485000.0,,
2014-03-31,-6952000.0,176848000.0,-32596000.0,,-60009000.0,2272450000.0,4745542000.0,3845958000.0,1690905000.0,0.0,5287642000.0,,3619273000.0,14968322000.0,-247662000.0,0.7695,1395797000.0,179008000.0,7994895000.0,-14720818000.0,1550000.0,,551140000.0,372132000.0,,140106000.0,581545000.0,464969000.0,-19729000.0,-605925000.0,-1028383000.0,134563000.0,345054000.0,,4702224000.0,-2594792000.0,22715713000.0,6895158000.0,10060148000.0,17225897000.0,27286045000.0,1527219000.0,3678695000.0,0.77,0.0,161098000.0,-1668369000.0,-1634308000.0,483367400.0,202645000.0,3511424000.0,2429774000.0,730313000.0,372132000.0,372132000.0,36062000.0,1455550000.0,5422565000.0,4027000.0,483759800.0,329425000.0,3619273000.0,-620257000.0,,529839000.0,3619273000.0,1104618000.0,16548000.0,114344000.0,-1431004000.0,372132000.0,-41000.0,4994774000.0,12317723000.0,780864000.0,,
2014-06-30,851000.0,171739000.0,-36437000.0,,-181894000.0,2347805000.0,4261832000.0,4211439000.0,1773982000.0,0.0,3619273000.0,,5324654000.0,14849842000.0,-164089000.0,0.7558,1618438000.0,135504000.0,8223202000.0,-15127503000.0,1629000.0,,501118000.0,737746000.0,,189257000.0,573823000.0,511951000.0,1058040000.0,-1041912000.0,1692648000.0,114795000.0,,,4774733000.0,110972000.0,23350705000.0,7369120000.0,11736914000.0,17506014000.0,29242928000.0,1527219000.0,5214937000.0,0.7564,,189972000.0,1705381000.0,650736000.0,483360656.0,201322000.0,3628666000.0,2426928000.0,757073000.0,365614000.0,365614000.0,40307000.0,1578926000.0,7023966000.0,13539000.0,483744377.0,365862000.0,5324654000.0,-1045307000.0,,543245000.0,5324654000.0,1136282000.0,-77980000.0,360247000.0,339128000.0,365614000.0,-413656000.0,4867125000.0,14393086000.0,860303000.0,,
2014-09-30,0.0,234626000.0,59243000.0,,161455000.0,2327068000.0,4272701000.0,4262636000.0,1757794000.0,0.0,5324654000.0,,5427870000.0,15219861000.0,-266183000.0,0.7201,1506432000.0,146609000.0,8393996000.0,-15500165000.0,920000.0,,494938000.0,1086076000.0,,222710000.0,569274000.0,519297000.0,-711553000.0,-959746000.0,1776094000.0,67051000.0,,,4852764000.0,162078000.0,23894161000.0,7108018000.0,11397069000.0,17930372000.0,29327441000.0,155253000.0,5136548000.0,0.72055,29614000.0,176612000.0,103216000.0,816348000.0,483420998.0,261460000.0,3429189000.0,2525696000.0,762628000.0,348329000.0,348329000.0,41886000.0,1570653000.0,6999562000.0,15109000.0,483723094.0,306619000.0,5427870000.0,-961325000.0,-1579000.0,624693000.0,5427870000.0,1248490000.0,-42189000.0,248866000.0,11504000.0,348329000.0,-422153000.0,6263669000.0,14107580000.0,958562000.0,,
2014-12-31,-15352000.0,182018000.0,42586000.0,,-123725000.0,2466921000.0,5456802000.0,5402204000.0,1719360000.0,0.0,5427870000.0,,5232992000.0,15322034000.0,-323994000.0,,1654559000.0,185378000.0,8914929000.0,-15942251000.0,,7227000.0,645721000.0,,,220396000.0,747561000.0,504849000.0,40885000.0,-4221853000.0,4000705000.0,162311000.0,,,5168444000.0,2210581000.0,24857180000.0,9123256000.0,11174415000.0,21520696000.0,32695111000.0,1527219000.0,5472865000.0,,0.0,168194000.0,-194878000.0,-221148000.0,,208629000.0,3537417000.0,2701523000.0,802565000.0,460343000.0,460343000.0,41149000.0,1369541000.0,8249821000.0,11188000.0,,264033000.0,5232992000.0,-4236468000.0,,481173000.0,5232992000.0,1281554000.0,-19800000.0,206273000.0,1092995000.0,460343000.0,-48000.0,7795415000.0,17373077000.0,997943000.0,,
2015-03-31,-14092000.0,195342000.0,-121653000.0,,284213000.0,2231859000.0,5440430000.0,4020126000.0,1713125000.0,0.0,5232992000.0,,3550188000.0,15636291000.0,-331828000.0,0.6458,1442547000.0,137762000.0,8928056000.0,-16389331000.0,1556000.0,,450463000.0,312701000.0,,186402000.0,518734000.0,492154000.0,-31950000.0,-909655000.0,-727345000.0,33863000.0,,,4546712000.0,-2303418000.0,25317387000.0,7543827000.0,10172230000.0,21775247000.0,31947477000.0,1527219000.0,5799412000.0,0.646,1525000.0,159454000.0,-1682804000.0,-1637000000.0,484047400.0,248733000.0,3223756000.0,2314853000.0,811299000.0,312701000.0,312701000.0,40911000.0,1357761000.0,8767359000.0,11299000.0,484193000.0,385687000.0,3550188000.0,-923509000.0,,771186000.0,3550188000.0,1252763000.0,295346000.0,180785000.0,-1419787000.0,312701000.0,-57000.0,7934555000.0,16311186000.0,1028552000.0,,
2015-06-30,-22620000.0,174664000.0,58078000.0,,30746000.0,2129576000.0,5455535000.0,3975840000.0,772707000.0,0.0,3550188000.0,440566000.0,4842123000.0,16563231000.0,-302124000.0,1.914,2349209000.0,392246000.0,9675429000.0,-15650856000.0,547000.0,,1318640000.0,1239095000.0,,184893000.0,1356869000.0,72763000.0,-678721000.0,-1161947000.0,1262374000.0,233086000.0,881537000.0,,4353037000.0,-300208000.0,25326285000.0,7304588000.0,10897865000.0,22698397000.0,33596262000.0,1527219000.0,5539029000.0,1.914,0.0,30595000.0,1291935000.0,100427000.0,484009404.0,233938000.0,3146115000.0,2223461000.0,832592000.0,926394000.0,926394000.0,45339000.0,1510219000.0,9728443000.0,946175000.0,484009404.0,327609000.0,4842123000.0,708282000.0,,775518000.0,4842123000.0,1254951000.0,-20879000.0,197977000.0,-107146000.0,926394000.0,-360348000.0,8254834000.0,17033031000.0,1040348000.0,,
