date,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyIncomeTaxPayable,quarterlyTotalAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,quarterlyDilutedEPS,quarterlyStockholdersEquity,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyNetOtherInvestingChanges,quarterlyNetIncome,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyInventory,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfInvestment,quarterlyResearchAndDevelopment
2017-03-31,1062122000.0,-1339323000.0,741484000.0,-997000.0,-5941000.0,473000.0,20820000.0,,72892000.0,72892000.0,2503914000.0,79237000.0,-123501000.0,45419000.0,3489458000.0,-2971194000.0,-21005000.0,88381000.0,,-13914000.0,277249000.0,-14788000.0,,7523100000.0,,-3858000.0,7273000.0,87680000.0,36048000.0,0.14,174302000.0,-2497697000.0,-14106000.0,44200000.0,6049000,72892000.0,162860000,-169426000.0,84620000.0,4810000.0,-10779000.0,52435000,-34919000.0,-16567000.0,540317000,,-63460000.0,6440920000.0,1082180000.0,,551220000.0,6302299000.0,207861000.0,4481096000.0,,441609000.0,533931000.0,0.13,1212030000.0,,-61270000.0,5751079000.0,147965000.0,228960000.0,5063000.0,6049000,311357000.0,258922000.0,4944000,25805000.0,2121597000.0,,,,,,
2017-06-30,886644000.0,-74103000.0,738727000.0,80777000.0,32322000.0,473000.0,57860000.0,,85902000.0,85902000.0,-146271000.0,55685000.0,0.0,48195000.0,3437366000.0,0.0,158887000.0,69141000.0,,-13777000.0,285647000.0,13010000.0,171635000.0,7469617000.0,,-58468000.0,5985000.0,72892000.0,27932000.0,0.94,144285000.0,394000.0,-14162000.0,46931000.0,43992000,85902000.0,217072000,-125433000.0,80610000.0,6499000.0,-13784000.0,138685000,145110000.0,-168968000.0,626115000,,203483000.0,6391102000.0,1078515000.0,,794448000.0,6266071000.0,207309000.0,4377670000.0,,459004000.0,503119000.0,0.91,1190312000.0,,31585000.0,5471623000.0,195520000.0,262535000.0,0.0,43992000,363580000.0,224895000.0,48455000,-2223000.0,2145868000.0,,,,,,
2017-09-30,901320000.0,-501757000.0,738222000.0,74085000.0,32013000.0,473000.0,103386000.0,,135801000.0,135801000.0,-362324000.0,53605000.0,-258670000.0,47452000.0,3387747000.0,0.0,-47104000.0,202393000.0,,-21155000.0,363863000.0,49899000.0,,7504578000.0,,-40713000.0,-19500000.0,85902000.0,61096000.0,1.01,137308000.0,459327000.0,-13864000.0,46107000.0,46475000,135801000.0,204757000,-78958000.0,77067000.0,6203000.0,-15237000.0,129072000,-68259000.0,195990000.0,611870000,,-359460000.0,6475159000.0,1029419000.0,,764723000.0,6306115000.0,353450000.0,4286622000.0,,340688000.0,518542000.0,0.98,1188973000.0,,491000.0,5541392000.0,163281000.0,268423000.0,478608000.0,46475000,343447000.0,214375000.0,42072000,-1382000.0,2146797000.0,,,,,,
2017-12-31,619441000.0,-32291000.0,734138000.0,87519000.0,-292337000.0,473000.0,92808000.0,,115652000.0,115652000.0,-41996000.0,52668000.0,-169000.0,47510000.0,3349264000.0,-4060000.0,45943000.0,199181000.0,-359382000.0,-23615000.0,331256000.0,-20149000.0,,7481647000.0,6140000.0,-68000.0,-49577000.0,135801000.0,31136000.0,8.27,136091000.0,-24096000.0,-13760000.0,45757000.0,378481000,115652000.0,220956000,299523000.0,80769000.0,6556000.0,-13865000.0,160822000,22328000.0,-473640000.0,653664000,,41399000.0,6425429000.0,1056218000.0,1093520000.0,670703000.0,5900337000.0,340541000.0,4269652000.0,,305764000.0,562943000.0,7.97,1570614000.0,,-33302000.0,5229634000.0,154069000.0,275982000.0,0.0,378481000,377682000.0,216860000.0,379856000,-20635000.0,2142846000.0,,,,,,
2018-03-31,627459000.0,-75314000.0,725273000.0,64845000.0,17504000.0,473000.0,92174000.0,,109121000.0,109121000.0,-84861000.0,54589000.0,226000.0,47685000.0,3360255000.0,-82790000.0,179365000.0,186468000.0,,-21092000.0,330748000.0,-6531000.0,,7457623000.0,6140000.0,-38363000.0,42949000.0,115652000.0,80819000.0,1.04,141905000.0,-101035000.0,-17288000.0,46075000.0,48122000,109121000.0,197650000,330357000.0,78216000.0,6400000.0,-14027000.0,116252000,158273000.0,184000.0,615336000,,57011000.0,6455994000.0,1001629000.0,,685155000.0,5876119000.0,320344000.0,4243161000.0,,305773000.0,542725000.0,1.01,1571363000.0,,12887000.0,5190964000.0,132268000.0,278963000.0,,48122000,336373000.0,220121000.0,47341000,3182000.0,2183998000.0,,,,,,
2018-06-30,633016000.0,-107157000.0,720464000.0,119870000.0,33264000.0,473000.0,41722000.0,,147681000.0,147681000.0,-89249000.0,56281000.0,0.0,47147000.0,3324915000.0,-3077000.0,144770000.0,172045000.0,,-15298000.0,15019000.0,38560000.0,,7119494000.0,6140000.0,-16877000.0,13990000.0,109121000.0,66128000.0,1.92,138903000.0,-16961000.0,-17155000.0,45631000.0,87732000,147681000.0,254335000,400934000.0,78184000.0,8195000.0,-13540000.0,168797000,129472000.0,5288000.0,660323000,,-23162000.0,6402406000.0,717088000.0,,294570000.0,5477040000.0,303530000.0,4245924000.0,,,524078000.0,1.86,1633439000.0,,-40570000.0,5182470000.0,127850000.0,274439000.0,,87732000,385884000.0,217087000.0,86606000,7354000.0,2184982000.0,,,,,,
2018-09-30,639827000.0,-152444000.0,723869000.0,135071000.0,35243000.0,473000.0,42089000.0,,118423000.0,118423000.0,-161045000.0,56237000.0,-137000.0,47338000.0,3299738000.0,-17379000.0,175529000.0,141684000.0,,-27196000.0,71776000.0,-29258000.0,,7119116000.0,6140000.0,-136000.0,-27787000.0,147681000.0,74234000.0,2.21,140297000.0,-43742000.0,-17081000.0,45552000.0,100514000,118423000.0,271159000,484367000.0,79851000.0,8212000.0,-12238000.0,187504000,148333000.0,6623000.0,693015000,,-13370000.0,6352629000.0,766487000.0,,367289000.0,5367140000.0,254102000.0,4105922000.0,,52002000.0,551728000.0,2.12,1728073000.0,,24613000.0,4999851000.0,127499000.0,285363000.0,425000.0,100514000,407652000.0,220148000.0,99828000,3804000.0,2187338000.0,,,,,,
2018-12-31,633880000.0,-326943000.0,731538000.0,213159000.0,58669000.0,473000.0,96093000.0,,145115000.0,145115000.0,-196735000.0,53887000.0,-3387000.0,,3270191000.0,-730000.0,237203000.0,125272000.0,-438842000.0,-42660000.0,64354000.0,26692000.0,,7062030000.0,-14316000.0,-86000.0,1722000.0,118423000.0,67828000.0,,158828000.0,-13776000.0,-17105000.0,,153109000,145115000.0,351332000,620371000.0,84286000.0,8453000.0,-44222000.0,275756000,194543000.0,308000.0,798022000,,-581000.0,6294955000.0,767075000.0,1170380000.0,404172000.0,5193046000.0,270084000.0,3884910000.0,,52002000.0,547285000.0,,1852774000.0,,-26602000.0,4788874000.0,131628000.0,279152000.0,29552000.0,153109000,518870000.0,243114000.0,154490000,-8710000.0,2167954000.0,,,,,,
2019-03-31,637026000.0,-92537000.0,848649000.0,73328000.0,16441000.0,473000.0,95516000.0,,128591000.0,128591000.0,-127360000.0,52957000.0,-6393000.0,47784000.0,3210297000.0,0.0,124589000.0,126767000.0,,-28579000.0,61911000.0,-16524000.0,,7097186000.0,-14316000.0,-9276000.0,4184000.0,145115000.0,72285000.0,1.2,142360000.0,-13753000.0,-20581000.0,45785000.0,54892000,128591000.0,204822000,654682000.0,78537000.0,8069000.0,-27132000.0,112887000,96010000.0,2309000.0,626647000,,2209000.0,6353667000.0,743519000.0,848649000.0,429938000.0,5198176000.0,256656000.0,3797188000.0,,52002000.0,540525000.0,1.15,1887305000.0,,-4105000.0,4768238000.0,135269000.0,289432000.0,14238000.0,54892000,337215000.0,224328000.0,56887000,13398000.0,2167954000.0,,,,,,
2019-06-30,642525000.0,-116078000.0,853376000.0,97381000.0,26646000.0,473000.0,94940000.0,,79924000.0,79924000.0,-137375000.0,51363000.0,-78000.0,47971000.0,3175126000.0,0.0,111811000.0,60675000.0,,-42889000.0,136634000.0,-48667000.0,,7031535000.0,-14316000.0,-537000.0,-3854000.0,128591000.0,70392000.0,1.48,144058000.0,-23103000.0,-20738000.0,46090000.0,68002000,79924000.0,227126000,701946000.0,78382000.0,9691000.0,-31780000.0,130528000,68922000.0,3754000.0,649012000,,-23014000.0,6255587000.0,775948000.0,853376000.0,494047000.0,5073318000.0,173334000.0,3689778000.0,,118969000.0,542610000.0,1.42,1943779000.0,,1026000.0,4579271000.0,129021000.0,296044000.0,19525000.0,68002000,352968000.0,222440000.0,70735000,18216000.0,2166410000.0,,,,,,
2019-09-30,1688590000.0,-13217000.0,1503200000.0,34329000.0,39507000.0,473000.0,142664000.0,,317420000.0,317420000.0,4719820000.0,93199000.0,-77536000.0,46114000.0,6177151000.0,-5881179000.0,79582000.0,405665000.0,-2438000.0,-38757000.0,149275000.0,254105000.0,160941000.0,14103375000.0,-14316000.0,0.0,54303000.0,79924000.0,109128000.0,-0.13,183083000.0,-4545297000.0,-20743000.0,46114000.0,-5847000,334029000.0,217786000,675356000.0,90258000.0,11270000.0,-36900000.0,67907000,40825000.0,-20962000.0,663575000,,72585000.0,12667758000.0,1435617000.0,1505638000.0,1094297000.0,12153342000.0,773732000.0,8393173000.0,,119047000.0,860794000.0,-0.13,1928725000.0,1499090000.0,3105000.0,11059045000.0,265994000.0,318043000.0,18947000.0,-5847000,345532000.0,277625000.0,-5178000,59621000.0,3082652000.0,,,,,,
