date,quarterlyCapitalStock,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyBeginningCashPosition,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyDilutedAverageShares,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyBasicEPS,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyTaxProvision,quarterlyOtherShortTermInvestments,quarterlyEbitda,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyRetainedEarnings,quarterlyCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyInventory,quarterlyEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyNonCurrentDeferredRevenue,quarterlyRepaymentOfDebt,quarterlyChangeInInventory,quarterlyCommonStockIssuance,quarterlySaleOfInvestment,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyNetOtherInvestingChanges,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables
2006-12-31,0.0,26568157457.2,28090755251.04,0.0,59184341882.64,,349413735950.64,41979232978.32,-381611818827.12,34820553574.48,13898828458.72,28800319318.32,2047244480.16,,46105431036.96,-10582534548.64,166923420936.08,98037273115.04,,33196126593.92,723166129904.16,57018636510.16,341554311077.04,5404571375.92,14901490859.6,33889829144.16,164577208823.36,32784877335.2,161189562411.04,146643769099.92,,263995738586.24,60797760403.44,30640042417.12,702781145999.28,22600701933.6,438785407413.04,31490947630.4,311220977923.28,40022896461.68,92380468476.56,,22600701933.6,22600701933.6,117414269805.44,-51729499161.28,74740681133.68,64204472463.36,15671991387.52,-1924957482.88,,8699147978.32,74542952459.52,109903620222.64,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,32075471820.0,0.0,54609164628.0,,376064691456.0,179191375344.0,-386343397694.52,34177897704.0,97628032716.0,97628032716.0,1940700816.0,159665483.0,,376064691456.0,159784367184.0,0.0,159.153502,34878706332.0,730063075550.52,106576819812.0,343719677856.0,6361186008.0,,35525606604.0,161940701424.0,0.0,,140754717516.0,159665483.0,276819408060.0,54609164628.0,,721347711636.0,25444744032.0,444528303576.0,44474393700.0,302695418940.0,100808625720.0,89487870960.0,,25444744032.0,25444744032.0,117466307724.0,0.0,,0.0,,-1132075476.0,159.153502,,70296496224.0,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,6951026808.0,0.0,48499209774.0,,360558186018.0,177409161486.0,-377391782530.98,13112164206.0,41284886496.0,41284886496.0,1948393878.0,159665483.0,,360558186018.0,120853079730.0,0.0,39.91692,10005265860.0,729629800096.98,87151131570.0,352238017566.0,263296470.0,,10689836682.0,162822537048.0,0.0,,100263295776.0,159665483.0,218694047982.0,48499209774.0,,673301733084.0,6266455986.0,454607685102.0,46708793778.0,263085832824.0,102369667536.0,58504475634.0,,6266455986.0,6266455986.0,116113743270.0,0.0,,0.0,,-737230116.0,39.91692,,62348604096.0,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,12634271065.0,0.0,51918158425.0,,377595906890.0,192736572360.0,-366581584669.65,13708439860.0,47314577875.0,47314577875.0,2097186695.0,159665483.0,,377595906890.0,137442454865.0,0.0,63.262059,17033248035.0,737169818944.65,103069053425.0,370588234275.0,1892583115.0,,17698209670.0,166854219490.0,0.0,,116777493285.0,159665483.0,240051150235.0,51918158425.0,,712480816455.0,10025575420.0,472429666220.0,50997442315.0,283631712775.0,101841431945.0,68951406460.0,,10025575420.0,10025575420.0,115856777175.0,0.0,,0.0,,-1636828640.0,59.180636,,68491048405.0,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,0.0,7723107598.76,44594625850.63,0.0,72283488842.3,,401795818243.82,28604581780.86,-420716635048.03,13958665391.13,19692729157.71,90869522254.02,2848224797.07,,56763446428.57,-21788844703.44,198309941542.15,119578685708.58,,37496496669.63,814697712226.61,44862549969.48,393981077178.58,7819221920.9,71176793096.31,37496496669.63,219511455008.63,55118526103.66,210180279674.74,150715140008.92,,334405379743.42,72231839939.33,29709163458.32,826616536972.62,35976697210.04,492211157229.2,41302290991.95,370226595017.55,60797808993.54,109779985511.93,,35976697210.04,35976697210.04,163084163959.81,-47841135638.05,77380478378.6,116714143865.14,15125000056.87,7639261375.26,,35130478219.74,88529956030.22,120059761407.6,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,37396604514.0,0.0,61427949906.0,,425119724190.0,200870702244.0,-365302135635.54,6965607360.0,133609056174.0,133609056174.0,2307357438.0,159665483.0,,425119724190.0,182498912832.0,0.0,203.21383,40705268010.0,755680893117.54,121941663846.0,390378757482.0,4309969554.0,,41358293700.0,215367872562.0,0.0,,128907271206.0,159665483.0,334479758418.0,61427949906.0,,823247719860.0,32520679362.0,488767961442.0,63212886792.0,344275143768.0,98389203960.0,102133217916.0,,32520679362.0,32520679362.0,152154985770.0,0.0,,0.0,,-1218981288.0,203.21383,,80365694916.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,11875985408.0,0.0,60535996416.0,,434471890944.0,223436681216.0,-443930114897.92,11455596544.0,42511823872.0,42511823872.0,2995270656.0,159665483.0,,434471890944.0,148712560640.0,0.0,79.666035,14608513024.0,877403582289.92,112611666944.0,433473467392.0,-2049395712.0,,15449290752.0,224224910336.0,0.0,,124067263488.0,159665483.0,265948505088.0,60535996416.0,,838307943424.0,12664214528.0,572359438336.0,55018392576.0,348292173824.0,138885970944.0,75144509440.0,,12664214528.0,12664214528.0,169206517760.0,0.0,,0.0,,1103520768.0,79.666035,,73568051200.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,14042786560.0,0.0,64070213680.0,,458804167140.0,249698298520.0,-463411407933.65,14810751450.0,35381239575.0,35381239575.0,2962150290.0,159665483.0,,458804167140.0,168239165545.0,0.0,63.465794,19857377870.0,915633018873.65,121173888715.0,452221610940.0,3181568830.0,,20735052030.0,230773449445.0,0.0,,135984640165.0,159665483.0,285079538095.0,64070213680.0,,879539217590.0,10148107475.0,594459679495.0,55896873065.0,366758089610.0,142238068555.0,83927591550.0,,10148107475.0,10148107475.0,174876576380.0,0.0,,0.0,,-1974766860.0,63.465794,,84311573995.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,0.0,31763493000.0,33912941095.0,0.0,99267665675.0,,496245795000.0,32490493000.0,-516769046000.0,87613013000.0,36363512000.0,36363512000.0,4265566290.0,,92503692000.0,,266485026810.0,119595244000.0,,42952692760.0,1036289000000.0,10438438000.0,519519954000.0,8435357595.0,,34064409760.0,209538892000.0,56279426000.0,261686611000.0,273368297000.0,,375710814000.0,99267665675.0,63024669000.0,1072953232000.0,24868772345.0,697242418000.0,8567656000.0,482907189000.0,16864589000.0,142220358435.0,58383941000.0,24868772345.0,28055751345.0,161739711000.0,-160490215000.0,133910003000.0,49903801000.0,23180414000.0,-7374468870.0,,43123994000.0,124264668375.0,156078310000.0,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,,36331000000.0,,72181000000.0,,510044000000.0,299672000000.0,,80839000000.0,66162000000.0,66162000000.0,3777000000.0,159665483.0,,,214821000000.0,,217.053707,41868000000.0,,153340000000.0,502602000000.0,940000000.0,,40108000000.0,197419000000.0,,,234179000000.0,159665483.0,365834000000.0,72181000000.0,,1033024000000.0,34655000000.0,667190000000.0,43429000000.0,431598000000.0,164588000000.0,114049000000.0,,34655000000.0,35391000000.0,153990000000.0,,,,,-3141000000.0,217.053707,,100772000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,33570000000.0,,62151000000.0,,492935000000.0,292403000000.0,,65802000000.0,111845000000.0,111845000000.0,4112000000.0,159665483.0,,,158576000000.0,,187.231513,14304000000.0,,134399000000.0,494630000000.0,3308000000.0,,37682000000.0,270945000000.0,,,200201000000.0,159665483.0,404248000000.0,62151000000.0,,1053792000000.0,29896000000.0,649544000000.0,43105000000.0,471146000000.0,154914000000.0,76456000000.0,,29896000000.0,30262000000.0,227840000000.0,,,,,22965000000.0,187.231513,,82121000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,0.0,,25571000000.0,,63017000000.0,,455213000000.0,254848000000.0,,65457000000.0,158476000000.0,158476000000.0,,159665483.0,,,173560000000.0,,112.506471,26750000000.0,,188456000000.0,493276000000.0,1159000000.0,,26750000000.0,300439000000.0,,306105000000.0,253913000000.0,159665483.0,413324000000.0,62916000000.0,,1124895000000.0,17962000000.0,711571000000.0,77456000000.0,554352000000.0,218295000000.0,89767000000.0,,17962000000.0,24411000000.0,222983000000.0,,,,,1522000000.0,112.506471,,83793000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,0.0,33305451000.0,39172840000.0,,86650900000.0,,462229545000.0,385987000.0,-516097818000.0,19780477000.0,137353669000.0,138684147000.0,,,125351446000.0,-25194445000.0,231562195000.0,,,41841924000.0,1007219376000.0,84196685000.0,491121558000.0,3509673000.0,1330478000.0,72353687000.0,285178694000.0,,256404398000.0,245387682000.0,,407639075000.0,84787861000.0,70170118000.0,1103772893000.0,32743473000.0,696133818000.0,11400594000.0,530566376000.0,17250882000.0,128492824000.0,43284760000.0,32743473000.0,35663167000.0,209747317000.0,,108069635000.0,,50672268000.0,-152194000.0,,,103069371000.0,134503176000.0,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,0.0,,46081000000.0,,73634000000.0,,477232000000.0,251330000000.0,,17212000000.0,166740000000.0,166740000000.0,,159666922.0,,,213652000000.0,,210.849893,47853000000.0,,213950000000.0,488440000000.0,10150000000.0,,47853000000.0,290296000000.0,,273238000000.0,231162000000.0,159666922.0,418070000000.0,73740000000.0,,1109892000000.0,33668000000.0,691822000000.0,79664000000.0,521458000000.0,203382000000.0,121487000000.0,,33668000000.0,35931000000.0,210632000000.0,,,,,654000000.0,210.849893,,92165000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,0.0,,31616000000.0,,59975000000.0,,491184000000.0,285376000000.0,,19551000000.0,100761000000.0,100761000000.0,,159666922.0,,,180748000000.0,,129.063274,33996000000.0,,168827000000.0,499522000000.0,8592000000.0,,33996000000.0,287327000000.0,,283183000000.0,188378000000.0,159666922.0,386137000000.0,66881000000.0,,1079298000000.0,20618000000.0,693161000000.0,76026000000.0,475705000000.0,193639000000.0,93971000000.0,,20618000000.0,23024000000.0,211301000000.0,,,,,-432000000.0,129.063274,,86777000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,0.0,,22984000000.0,,69979000000.0,,491066000000.0,276751000000.0,,8833000000.0,123872000000.0,123872000000.0,,159666922.0,,,193134000000.0,,122.480449,29359000000.0,,187053000000.0,505164000000.0,921000000.0,,29359000000.0,296028000000.0,,293332000000.0,195886000000.0,159666922.0,400623000000.0,69996000000.0,,1095489000000.0,19569000000.0,694866000000.0,75967000000.0,491914000000.0,189702000000.0,99338000000.0,,19569000000.0,22063000000.0,220061000000.0,,,,,-4602000000.0,122.480449,,93796000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,0.0,34982221000.0,46911719000.0,,98030979000.0,,505654519000.0,9489913000.0,-509115074000.0,,151614300000.0,153943252000.0,,,135391623000.0,-37119228000.0,250725327000.0,,,41618482000.0,1017277293000.0,73785778000.0,508162219000.0,7992049000.0,2328952000.0,47053306000.0,299657344000.0,,311754155000.0,236958080000.0,,446281914000.0,91001979000.0,67761406000.0,1151689011000.0,36844515000.0,705407097000.0,220145167000.0,536615424000.0,25495374000.0,139648461000.0,42611856000.0,36844515000.0,38919670000.0,,,108353258000.0,,53454015000.0,7435938000.0,,11069052000.0,111075866000.0,153013546000.0,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,0.0,,63809000000.0,,68832000000.0,,528048000000.0,292043000000.0,,12249000000.0,184761000000.0,184761000000.0,,159666922.0,,,242263000000.0,,285.056288,65896000000.0,,229008000000.0,520780000000.0,13973000000.0,,65896000000.0,304364000000.0,,334511000000.0,241257000000.0,159666922.0,476804000000.0,82660000000.0,,1191525000000.0,45515000000.0,714721000000.0,82921000000.0,545621000000.0,193941000000.0,134728000000.0,,45515000000.0,49836000000.0,221443000000.0,,,,,-233000000.0,285.056288,,107535000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,231020000000.0,,14860000000.0,,75211000000.0,,530278000000.0,271654000000.0,,32041000000.0,151877000000.0,151877000000.0,1646000000.0,159666922.0,,-40352000000.0,191389000000.0,,63.833459,19850000000.0,,168045000000.0,522792000000.0,3266000000.0,,16506000000.0,295411000000.0,,339610000000.0,200086000000.0,159666922.0,423531000000.0,75211000000.0,,1138695000000.0,10197000000.0,715164000000.0,83427000000.0,495497000000.0,192372000000.0,95061000000.0,,10197000000.0,11594000000.0,211984000000.0,,,,,-3344000000.0,63.833459,,96328000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,231020000000.0,,51319000000.0,,99302000000.0,,580939000000.0,321356000000.0,,74035000000.0,194409000000.0,194409000000.0,1475000000.0,159666922.0,,-43323000000.0,281482000000.0,,251.942682,55906000000.0,,246029000000.0,566020000000.0,9236000000.0,,52794000000.0,263828000000.0,,393242000000.0,320064000000.0,159666922.0,515765000000.0,99302000000.0,,1280562000000.0,40225000000.0,764797000000.0,92049000000.0,583892000000.0,198777000000.0,155208000000.0,,40225000000.0,42083000000.0,171779000000.0,,,,,-3112000000.0,251.942682,,126274000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,231020000000.0,,17373000000.0,,88838000000.0,,586541000000.0,314826000000.0,,98848000000.0,138035000000.0,138035000000.0,1567000000.0,159666922.0,,-43376000000.0,218020000000.0,,70.815243,18483000000.0,,175107000000.0,588385000000.0,4410000000.0,,18940000000.0,266614000000.0,,398898000000.0,273955000000.0,159666922.0,452861000000.0,88838000000.0,,1241550000000.0,11311000000.0,788689000000.0,94925000000.0,540569000000.0,200304000000.0,107321000000.0,,11311000000.0,12963000000.0,171689000000.0,,,,,457000000.0,70.815243,,110699000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,231020000000.0,,30133000000.0,,95106000000.0,,592805000000.0,345667000000.0,,84536000000.0,117311000000.0,117311000000.0,2331000000.0,159666922.0,,-45807000000.0,243977000000.0,,108.915839,32609000000.0,,205643000000.0,594038000000.0,10595000000.0,,32464000000.0,288135000000.0,,407592000000.0,290179000000.0,159666922.0,462978000000.0,95106000000.0,,1267484000000.0,17388000000.0,804506000000.0,101765000000.0,578314000000.0,210468000000.0,127715000000.0,,17388000000.0,19538000000.0,186370000000.0,,,,,-144000000.0,108.915839,,116262000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,0.0,58669967000.0,62284230000.0,,123753008000.0,,613219679000.0,16376293000.0,-489236411000.0,41941463000.0,102337275000.0,103564526000.0,11681879000.0,159666922.0,165392448000.0,-48146228000.0,332210894000.0,,285.016392,68605639000.0,1101565072000.0,75410310000.0,612328661000.0,12891330000.0,1227251000.0,73966109000.0,301399838000.0,,430346315000.0,314529616000.0,159666922.0,495888036000.0,-11269703000.0,70055369000.0,1326447740000.0,45508733000.0,830559704000.0,151538005000.0,615929454000.0,41344695000.0,192358647000.0,17326391000.0,45508733000.0,49392900000.0,192858379000.0,,141910972000.0,,74495941000.0,-2331202000.0,285.016392,15901531000.0,139852247000.0,204570870000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,53550000000.0,,116153000000.0,,,,,,,,3939000000.0,159437282.0,,,304100000000.0,,252.864906,58031000000.0,,,,11448000000.0,,58031000000.0,,,,,159437282.0,,116853000000.0,,,40315000000.0,,,,,174184000000.0,,40315000000.0,42102000000.0,,,,,,-542000000.0,252.864906,,129916000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,0.0,58297088000.0,19452850000.0,,102484450000.0,,639618913000.0,15239913000.0,-511423335000.0,117386791000.0,65826508000.0,67102541000.0,4762086000.0,159666922.0,119850019000.0,-49619314000.0,243446051000.0,,96.627898,21467911000.0,1149514333000.0,40805439000.0,638090998000.0,2275620000.0,1276033000.0,24214936000.0,235149277000.0,,458218635000.0,310614554000.0,159666922.0,421773328000.0,66590499000.0,76350145000.0,1277930856000.0,15429225000.0,856157528000.0,815630000.0,545763831000.0,33517599000.0,123952361000.0,17304525000.0,15429225000.0,17177230000.0,129608133000.0,,160438248000.0,,72034053000.0,1822859000.0,96.627898,11670619000.0,119493690000.0,152228981000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,0.0,,27599000000.0,,112530000000.0,,794033000000.0,378362000000.0,,126989000000.0,215999000000.0,215999000000.0,5100000000.0,161482060.0,,-57627000000.0,276715000000.0,,130.0,34673000000.0,,227984000000.0,666540000000.0,4095000000.0,,34673000000.0,233511000000.0,,468718000000.0,354973000000.0,161482060.0,594361000000.0,112973000000.0,,1476101000000.0,20999000000.0,881740000000.0,89366000000.0,588484000000.0,215200000000.0,147203000000.0,,20999000000.0,23504000000.0,144145000000.0,,,,,-1973000000.0,130.0,,129512000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,0.0,64033931000.0,67007458000.0,,146661075000.0,,988675856000.0,21495398000.0,-529158193000.0,107625938000.0,408853267000.0,413322113000.0,2953000000.0,183410994.0,183508115000.0,-65881809000.0,372965510000.0,,252.4,68529801000.0,1210152614000.0,78128337000.0,680994421000.0,16885907000.0,4468846000.0,77147684000.0,234347076000.0,,491864319000.0,409128901000.0,183410994.0,818497015000.0,-17086127000.0,81872847000.0,1727720255000.0,46292008000.0,909223240000.0,64650000.0,643475977000.0,32943119000.0,215190876000.0,17601927000.0,46292008000.0,50121551000.0,126378441000.0,,153085845000.0,,73033414000.0,1429713000.0,252.4,20217733000.0,157774634000.0,211504047000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,0.0,,53508000000.0,,129767000000.0,,995497000000.0,374047000000.0,,54015000000.0,348044000000.0,348044000000.0,1281000000.0,184751436.0,,-79484000000.0,334811000000.0,,219.58,56017000000.0,,258135000000.0,682698000000.0,9286000000.0,,56017000000.0,225596000000.0,,512288000000.0,312150000000.0,184751436.0,722091000000.0,131759000000.0,,1630016000000.0,40568000000.0,907925000000.0,87765000000.0,537746000000.0,225227000000.0,185784000000.0,,40568000000.0,44222000000.0,137831000000.0,,,,,-1228000000.0,219.58,,149027000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,0.0,,31197000000.0,,96831000000.0,,1006010000000.0,375320000000.0,,59521000000.0,275201000000.0,275201000000.0,2224000000.0,184751436.0,,-80707000000.0,263553000000.0,,127.0,35841000000.0,,208386000000.0,701706000000.0,4363000000.0,,35841000000.0,221802000000.0,,524024000000.0,267907000000.0,184751436.0,650521000000.0,117241000000.0,,1593154000000.0,23468000000.0,942634000000.0,84653000000.0,489709000000.0,240928000000.0,132672000000.0,,23468000000.0,26834000000.0,137149000000.0,,,,,-2422000000.0,127.0,,130880000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,0.0,,26930000000.0,,128704000000.0,,1004490000000.0,435345000000.0,,72008000000.0,185582000000.0,185582000000.0,1933000000.0,184751436.0,,-76369000000.0,303953000000.0,,80.8,26620000000.0,,249756000000.0,798959000000.0,8598000000.0,,26620000000.0,242562000000.0,,518166000000.0,321764000000.0,184751436.0,620927000000.0,129320000000.0,,1667192000000.0,14921000000.0,1046265000000.0,106175000000.0,564326000000.0,247306000000.0,155324000000.0,,14921000000.0,18332000000.0,136387000000.0,,,,,2243000000.0,80.8,,148630000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,0.0,68656895000.0,55830421000.0,,183306520000.0,,1025588177000.0,18558445000.0,-586936462000.0,52167321000.0,214774876000.0,215790908000.0,5384000000.0,184751436.0,203782805000.0,-75050544000.0,395649299000.0,,219.8,36342964000.0,1420107696000.0,81529596000.0,833171234000.0,24426500000.0,1016032000.0,71944903000.0,242069817000.0,,537945375000.0,378331338000.0,184751436.0,685390347000.0,-27456654000.0,86779903000.0,1768901073000.0,27281450000.0,1083510726000.0,67284000.0,620401155000.0,23913305000.0,219649484000.0,31998620000.0,27281450000.0,31403921000.0,117592467000.0,,175179189000.0,,87518700000.0,24872348000.0,219.8,,175999815000.0,238602893000.0,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,0.0,,66297000000.0,,149106000000.0,,1047627000000.0,435927000000.0,,50937000000.0,227707000000.0,227707000000.0,3237000000.0,184751436.0,,-74656000000.0,382834000000.0,,234.4,68164000000.0,,302763000000.0,868215000000.0,18062000000.0,,68164000000.0,243372000000.0,,559590000000.0,353700000000.0,184751436.0,663634000000.0,150467000000.0,,1770108000000.0,43289000000.0,1106474000000.0,109684000000.0,597072000000.0,238259000000.0,217270000000.0,,43289000000.0,48234000000.0,133688000000.0,,,,,1370000000.0,234.4,,165564000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,0.0,,26191000000.0,,134139000000.0,,1054959000000.0,427782000000.0,,48376000000.0,186828000000.0,186828000000.0,3197000000.0,184751436.0,,-76598000000.0,310673000000.0,,100.4,30343000000.0,,240619000000.0,874884000000.0,3794000000.0,,30343000000.0,258649000000.0,,568864000000.0,288995000000.0,184751436.0,614610000000.0,134668000000.0,,1726306000000.0,18549000000.0,1111696000000.0,110078000000.0,547644000000.0,236812000000.0,164482000000.0,,18549000000.0,22396000000.0,148571000000.0,,,,,-955000000.0,100.4,,146191000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,0.0,,36754000000.0,,145871000000.0,,1073224000000.0,471190000000.0,,58209000000.0,188363000000.0,188363000000.0,,184751436.0,,-68675000000.0,352912000000.0,,112.0,37168000000.0,,293549000000.0,892127000000.0,11447000000.0,,37168000000.0,255430000000.0,,579206000000.0,351758000000.0,184751436.0,659553000000.0,145575000000.0,,1808008000000.0,20684000000.0,1148455000000.0,111082000000.0,607188000000.0,256328000000.0,183039000000.0,,20684000000.0,25307000000.0,144348000000.0,,,,,3778000000.0,112.0,,169873000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,0.0,64120426000.0,61398106000.0,,185575425000.0,,1057816372000.0,25287713000.0,-637344359000.0,30870237000.0,192554239000.0,206198344000.0,,184751436.0,227736803000.0,-103226416000.0,451952715000.0,,207.2,62930039000.0,1510011569000.0,83724482000.0,872667210000.0,16810516000.0,13644105000.0,78066435000.0,247143727000.0,,598349442000.0,388690679000.0,184751436.0,684311875000.0,-24974479000.0,83300573000.0,1823356551000.0,38287135000.0,1139044676000.0,110217000000.0,635834406000.0,27067454000.0,248505464000.0,50075480000.0,38287135000.0,44587590000.0,119688087000.0,,174227415000.0,,88146963000.0,3098653000.0,207.2,21712059000.0,203446251000.0,252225937000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,0.0,,61585000000.0,,156970000000.0,,1054925000000.0,444847000000.0,,51162000000.0,225018000000.0,225018000000.0,,184751436.0,,-128411000000.0,414193000000.0,,241.4,73926000000.0,,333241000000.0,865820000000.0,11261000000.0,,73926000000.0,242198000000.0,,620642000000.0,384403000000.0,184751436.0,669865000000.0,158283000000.0,,1801396000000.0,44586000000.0,1131532000000.0,109009000000.0,626601000000.0,265712000000.0,230896000000.0,,44586000000.0,50324000000.0,133189000000.0,,,,,-9340000000.0,241.4,,183297000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,0.0,,7227000000.0,,136750000000.0,,1054822000000.0,469746000000.0,,61305000000.0,125458000000.0,125458000000.0,,184751436.0,,-131654000000.0,307905000000.0,,34.0,14905000000.0,,265375000000.0,874596000000.0,-3404000000.0,,14905000000.0,243170000000.0,,623783000000.0,326680000000.0,184751436.0,595204000000.0,137671000000.0,,1744480000000.0,6281000000.0,1149276000000.0,110808000000.0,569850000000.0,274680000000.0,151655000000.0,,6281000000.0,10631000000.0,132362000000.0,,,,,-4284000000.0,34.0,,156250000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,0.0,,20976000000.0,,145936000000.0,,1059818000000.0,497732000000.0,,77288000000.0,105645000000.0,105645000000.0,,184751436.0,,-132738000000.0,356817000000.0,,65.8,30413000000.0,,300803000000.0,890541000000.0,3729000000.0,,30413000000.0,233550000000.0,,629862000000.0,378091000000.0,184751436.0,603377000000.0,146297000000.0,,1793191000000.0,12158000000.0,1189814000000.0,113431000000.0,611641000000.0,299273000000.0,176349000000.0,,12158000000.0,17248000000.0,120119000000.0,,,,,-5370000000.0,65.8,,180469000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,0.0,77678850000.0,80540270000.0,,181914226000.0,,1077298155000.0,18292617000.0,-688215658000.0,42329584000.0,133789950000.0,142196441000.0,,184751436.0,210160789000.0,-142973378000.0,479982708000.0,,300.0,76263566000.0,1592047360000.0,95504371000.0,903831702000.0,18660383000.0,8406491000.0,71391508000.0,228972817000.0,,657578187000.0,442311654000.0,184751436.0,681386610000.0,-16092883000.0,96663023000.0,1871577050000.0,55432488000.0,1190190440000.0,111029000000.0,671284471000.0,4137797000.0,258177792000.0,64608730000.0,55432488000.0,61878887000.0,100443114000.0,,199290678000.0,,86789951000.0,8440874000.0,300.0,22838228000.0,221804916000.0,280766784000.0,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,0.0,,69567000000.0,,167389000000.0,,1098937000000.0,522061000000.0,,59724000000.0,152333000000.0,152333000000.0,,184751436.0,,-138711000000.0,448686000000.0,,252.2,78870000000.0,,362805000000.0,914134000000.0,17456000000.0,,78870000000.0,227947000000.0,,674955000000.0,422529000000.0,184751436.0,674394000000.0,168889000000.0,,1875893000000.0,46598000000.0,1201499000000.0,111400000000.0,650476000000.0,287365000000.0,246259000000.0,,46598000000.0,52111000000.0,116547000000.0,,,,,-4844000000.0,252.2,,202427000000.0,,,,,,,,,,,,,,,,,,,,,,,,
