date,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyStockBasedCompensation,quarterlyOperatingIncome,quarterlyEbitda,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyGrossProfit,quarterlyIncomeTaxPayable,quarterlyCashDividendsPaid,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyDilutedEPS,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyDilutedAverageShares,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,quarterlyOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyTaxProvision,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyBasicEPS,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyOtherShortTermInvestments
2012-09-30,419855000,,757000.0,27438000,42776000,1779000.0,1175369000.0,-10668000.0,10079000.0,112661000.0,170928000.0,5500000.0,-2307000.0,1021000.0,352151000.0,,326425000.0,995191000.0,1213000.0,,19673000.0,172751000.0,64400000.0,248927000.0,0.0,152892000.0,1.09,124736000.0,102049000.0,9270000.0,403344000.0,143490000.0,2284000.0,,143490000.0,116588000.0,10079000.0,11214000,0.0,848944000.0,-1200000.0,-11063000.0,,120000000.0,-3532000.0,9033000.0,-636948000.0,53774000.0,74492000.0,143553000.0,-25000.0,0.0,48533000.0,34333000.0,,18405000.0,0.0,358243000.0,7191000.0,7397000.0,1391016000.0,524799000.0,1038865000.0,37470000.0,112661000.0,112661000.0,15338000.0,,45308000.0,12919000.0,-79124000.0,7141000.0,78328000.0,1.09,,,
2012-12-31,386700000,,580000.0,14066000,29538000,-12181000.0,1084036000.0,-16572000.0,1826000.0,10399000.0,154374000.0,,-2307000.0,0.0,241312000.0,,216312000.0,1041297000.0,3729000.0,,-5680000.0,170439000.0,60275000.0,232326000.0,0.0,135259000.0,0.2,119045000.0,102049000.0,9270000.0,403386000.0,140308000.0,8568000.0,,140308000.0,118303000.0,1826000.0,3250000,0.0,867724000.0,-121222000.0,-16725000.0,,20000000.0,-103501000.0,,-679680000.0,53801000.0,65924000.0,140965000.0,28000.0,0.0,17811000.0,-102262000.0,,5911000.0,0.0,361617000.0,2661000.0,-883000.0,1283474000.0,524695000.0,1042162000.0,1086000.0,10399000.0,10399000.0,15472000.0,,79481000.0,12919000.0,-94526000.0,9230000.0,112661000.0,0.2,,,
2013-03-31,383551000,,603000.0,15488000,30128000,21792000.0,1093436000.0,-16081000.0,4862000.0,11890000.0,153699000.0,4811000.0,-2307000.0,492000.0,261923000.0,,196451000.0,1039812000.0,146000.0,,-34210000.0,172994000.0,50491000.0,229852000.0,0.0,139820000.0,0.52,111423000.0,102049000.0,9276000.0,438430000.0,138211000.0,-8174000.0,,138211000.0,16916000.0,4862000.0,5669000,0.0,896985000.0,-11275000.0,-20383000.0,,20000000.0,31358000.0,,-686889000.0,56736000.0,74098000.0,134904000.0,-60000.0,-14758000.0,-13786000.0,1491000.0,,8109000.0,0.0,352923000.0,2440000.0,-11926000.0,1298242000.0,524611000.0,1036319000.0,-34169000.0,11890000.0,11890000.0,14640000.0,,90070000.0,12939000.0,-93818000.0,9236000.0,10399000.0,0.53,,,
2013-06-30,428979000,,620000.0,26899000,41314000,9754000.0,1112871000.0,-11390000.0,11229000.0,25725000.0,170315000.0,0.0,-2313000.0,494000.0,290968000.0,,219532000.0,1041436000.0,430000.0,,10650000.0,181910000.0,59020000.0,258664000.0,0.0,149444000.0,1.21,121296000.0,102049000.0,9290000.0,428475000.0,143416000.0,-1255000.0,,143416000.0,20137000.0,11229000.0,12136000,0.0,893339000.0,-21297000.0,-12757000.0,,20000000.0,-13610000.0,,-691936000.0,61172000.0,75353000.0,140085000.0,0.0,0.0,38835000.0,13835000.0,,19490000.0,0.0,349500000.0,7354000.0,-14942000.0,1328208000.0,524519000.0,1037240000.0,26078000.0,25725000.0,25725000.0,14415000.0,,99116000.0,12939000.0,-93110000.0,9250000.0,11890000.0,1.21,,,
2013-09-30,434464000,,678000.0,30200000,45050000,-8928000.0,1083534000.0,-11670000.0,16169000.0,25283000.0,176112000.0,0.0,-2313000.0,479000.0,280890000.0,,225345000.0,1040876000.0,-1952000.0,,17425000.0,195766000.0,62292000.0,258352000.0,0.0,164014000.0,1.74,114068000.0,102049000.0,9290000.0,393520000.0,145912000.0,5098000.0,,145912000.0,16838000.0,16169000.0,18083000,0.0,858189000.0,-36354000.0,-12057000.0,,20000000.0,-38696000.0,,-695517000.0,62621000.0,70255000.0,142795000.0,-29000.0,-14722000.0,49924000.0,-442000.0,,22839000.0,0.0,345359000.0,4756000.0,5646000.0,1315355000.0,524436000.0,1034465000.0,37867000.0,25283000.0,25283000.0,14850000.0,,89642000.0,12939000.0,-92396000.0,9250000.0,25725000.0,1.75,,,
2013-12-31,394337000,,1018000.0,1060000,15826000,-25393000.0,1016230000.0,-16155000.0,-4585000.0,11761000.0,158514000.0,2515000.0,-2312000.0,481000.0,239215000.0,,208816000.0,1052537000.0,-8641000.0,,5377000.0,188869000.0,60311000.0,235823000.0,0.0,191320000.0,-0.5,105610000.0,102049000.0,9250000.0,378566000.0,157454000.0,8268000.0,,157454000.0,16405000.0,-4585000.0,-3786000,0.0,807414000.0,-21381000.0,-16235000.0,,20000000.0,-18768000.0,,-700558000.0,58560000.0,61987000.0,153408000.0,-75000.0,0.0,21401000.0,-13522000.0,,-6194000.0,0.0,351979000.0,-2408000.0,14548000.0,1276156000.0,524353000.0,1036941000.0,5166000.0,11761000.0,11761000.0,14766000.0,,69448000.0,12939000.0,-58176000.0,9250000.0,25283000.0,-0.5,,,
2014-03-31,388582000,,853000.0,12116000,26685000,22892000.0,1057408000.0,-16856000.0,2449000.0,18774000.0,156333000.0,8270000.0,-2312000.0,478000.0,280440000.0,,222337000.0,1063592000.0,222000.0,,-26213000.0,189006000.0,66441000.0,232249000.0,0.0,193598000.0,0.26,118205000.0,102049000.0,9296000.0,413613000.0,144217000.0,-14126000.0,,144217000.0,16112000.0,2449000.0,3101000,0.0,835071000.0,-1449000.0,-17814000.0,,20000000.0,31177000.0,,-710045000.0,59959000.0,76113000.0,146181000.0,-62000.0,0.0,-7308000.0,7013000.0,,4893000.0,0.0,353547000.0,1792000.0,-17395000.0,1320264000.0,524269000.0,1039824000.0,-25122000.0,18774000.0,18774000.0,14569000.0,,91358000.0,12960000.0,-57798000.0,9256000.0,11761000.0,0.26,,,
2014-06-30,459473000,,638000.0,31264000,46138000,21550000.0,1102758000.0,-31280000.0,13783000.0,22874000.0,185520000.0,0.0,-2319000.0,479000.0,314640000.0,,237361000.0,1082731000.0,283000.0,,-12542000.0,200470000.0,62503000.0,273953000.0,-12163000.0,205615000.0,1.48,133509000.0,103294000.0,9311000.0,433661000.0,154256000.0,-5839000.0,,154256000.0,28057000.0,13783000.0,15332000,0.0,865397000.0,-21476000.0,-19220000.0,,20000000.0,16315000.0,,-719784000.0,60344000.0,83313000.0,146777000.0,110000.0,0.0,19065000.0,4100000.0,,23921000.0,0.0,362947000.0,8589000.0,-22147000.0,1379180000.0,537955000.0,1064540000.0,-155000.0,22874000.0,22874000.0,14874000.0,,109597000.0,12960000.0,-57421000.0,9271000.0,18774000.0,1.49,,,
2014-09-30,457676000,,781000.0,28446000,43738000,-12999000.0,1088924000.0,-24172000.0,12132000.0,23067000.0,184942000.0,0.0,-2317000.0,475000.0,303850000.0,,217811000.0,1100556000.0,150000.0,,7680000.0,210285000.0,66744000.0,272734000.0,0.0,215821000.0,1.3,121466000.0,103294000.0,9311000.0,443709000.0,156496000.0,3190000.0,,156496000.0,27786000.0,12132000.0,13705000,0.0,871113000.0,-21495000.0,-24323000.0,,0.0,-13846000.0,7333000.0,-728848000.0,60497000.0,80123000.0,150543000.0,-34000.0,0.0,38211000.0,193000.0,0.0,21113000.0,0.0,371708000.0,7408000.0,7937000.0,1377125000.0,537776000.0,1073275000.0,13888000.0,23067000.0,23067000.0,15292000.0,,96570000.0,12960000.0,-57030000.0,9271000.0,22874000.0,1.31,,,
2014-12-31,440638000,,1270000.0,14141000,30536000,6724000.0,1176133000.0,-51943000.0,2990000.0,9095000.0,178444000.0,0.0,-2318000.0,1574000.0,287001000.0,,227420000.0,1139003000.0,3565000.0,,14882000.0,210957000.0,57483000.0,262194000.0,0.0,183609000.0,0.32,125726000.0,106220000.0,9311000.0,444759000.0,164303000.0,11488000.0,,164303000.0,59285000.0,2990000.0,3944000,0.0,948713000.0,-107143000.0,-23007000.0,,0.0,-3964000.0,,-737800000.0,60832000.0,70740000.0,140000000.0,-1127000.0,-1077000.0,41935000.0,-13972000.0,-29425000.0,5691000.0,0.0,401203000.0,1747000.0,7202000.0,1433076000.0,577820000.0,1146075000.0,18928000.0,9095000.0,9095000.0,16395000.0,,109867000.0,12960000.0,-89914000.0,9271000.0,23067000.0,0.32,,,
2015-03-31,453253000,,1116000.0,16902000,34559000,13253000.0,1312519000.0,-64113000.0,2224000.0,21163000.0,184373000.0,567000.0,-2317000.0,5586000.0,340736000.0,,239212000.0,1129980000.0,42000.0,,-29437000.0,210864000.0,71339000.0,268880000.0,0.0,186155000.0,0.24,144356000.0,109984000.0,9317000.0,526809000.0,167471000.0,-17883000.0,,167471000.0,108978000.0,2224000.0,2953000,0.0,1073307000.0,-1619000.0,-30842000.0,,0.0,77976000.0,,-696555000.0,64014000.0,91129000.0,131895000.0,-88000.0,-5089000.0,-1795000.0,12068000.0,-33389000.0,4466000.0,0.0,433425000.0,1513000.0,-24305000.0,1572737000.0,624578000.0,1232001000.0,-32637000.0,21163000.0,21163000.0,17657000.0,,118669000.0,12981000.0,-89500000.0,9277000.0,9095000.0,0.24,,,
2015-06-30,614683000,,1864000.0,38316000,58033000,50629000.0,1422757000.0,-44159000.0,26934000.0,43801000.0,237317000.0,,-2324000.0,-14395000.0,437917000.0,,310451000.0,1163933000.0,-1496000.0,,-24000.0,235474000.0,79753000.0,377366000.0,0.0,211184000.0,2.89,192600000.0,111591000.0,9332000.0,563860000.0,199001000.0,-5798000.0,,199001000.0,105021000.0,26934000.0,28921000,0.0,1112306000.0,-121639000.0,-26298000.0,,0.0,32034000.0,,-701413000.0,64605000.0,99641000.0,137402000.0,-1003000.0,14885000.0,34763000.0,22638000.0,-17887000.0,46483000.0,0.0,462520000.0,17562000.0,-66088000.0,1709991000.0,633358000.0,1272074000.0,8465000.0,43801000.0,43801000.0,19717000.0,,171331000.0,12981000.0,-89081000.0,9292000.0,21163000.0,2.9,,,
2015-09-30,618806000,,2694000.0,27685000,48720000,-5169000.0,1397955000.0,-22255000.0,25553000.0,40491000.0,238536000.0,,-2323000.0,4486000.0,415410000.0,,476301000.0,1201174000.0,-2035000.0,,8189000.0,258704000.0,80052000.0,380270000.0,0.0,234836000.0,2.74,175930000.0,113835000.0,9332000.0,384155000.0,210851000.0,2584000.0,,210851000.0,104353000.0,25553000.0,27559000,0.0,921654000.0,-46631000.0,-47282000.0,,164757000.0,-20570000.0,,-712709000.0,63509000.0,94148000.0,138288000.0,-1616000.0,18659000.0,39515000.0,-3310000.0,-1463000.0,39658000.0,0.0,488465000.0,12099000.0,8871000.0,1710847000.0,629628000.0,1295437000.0,-7767000.0,40491000.0,40491000.0,21035000.0,,164762000.0,12981000.0,-88659000.0,9292000.0,43801000.0,2.75,,,
2015-12-31,619716000,,1626000.0,15241000,37728000,-10216000.0,1528384000.0,-86816000.0,4291000.0,55498000.0,240806000.0,,-2323000.0,1095000.0,436022000.0,,326553000.0,1349640000.0,13897000.0,,-7496000.0,260672000.0,88523000.0,378910000.0,0.0,243056000.0,0.46,184009000.0,117954000.0,9332000.0,623879000.0,225565000.0,7248000.0,,225565000.0,145013000.0,4291000.0,5611000,0.0,1201831000.0,-341666000.0,-59465000.0,,,66016000.0,,-783675000.0,66887000.0,89464000.0,146944000.0,-4908000.0,1438000.0,35807000.0,15007000.0,-28968000.0,8515000.0,3442000.0,565965000.0,2904000.0,4179000.0,1850816000.0,663988000.0,1414794000.0,-23658000.0,55498000.0,55498000.0,22487000.0,,162002000.0,12981000.0,-82407000.0,9292000.0,40491000.0,0.46,,,
2016-03-31,625456000,,1627000.0,12401000,36790000,32593000.0,1708748000.0,-138765000.0,-10041000.0,32600000.0,243898000.0,,-2323000.0,17753000.0,478686000.0,,344970000.0,1419466000.0,-5078000.0,,-45292000.0,248308000.0,103341000.0,381558000.0,0.0,234731000.0,-1.08,206292000.0,135311000.0,9298000.0,760036000.0,231497000.0,-7778000.0,,231497000.0,184688000.0,-10041000.0,-9033000,0.0,1363778000.0,-1726000.0,-36785000.0,,,131084000.0,,-742164000.0,68303000.0,110450000.0,135095000.0,-4867000.0,-17151000.0,-15217000.0,-22898000.0,-102111000.0,-14111000.0,2470000.0,677302000.0,-5078000.0,-50153000.0,2023863000.0,664261000.0,1545177000.0,-52002000.0,32600000.0,32600000.0,24389000.0,,191973000.0,13002000.0,-82094000.0,9298000.0,55498000.0,-1.08,,,
2016-06-30,840384000,,1269000.0,54736000,82676000,64197000.0,1915341000.0,-121907000.0,15652000.0,49323000.0,319707000.0,,-2329000.0,17556000.0,590464000.0,,432780000.0,1502785000.0,3602000.0,,7402000.0,261631000.0,114154000.0,520677000.0,0.0,248353000.0,1.67,285442000.0,139756000.0,9353000.0,829818000.0,264971000.0,-2901000.0,,264971000.0,233570000.0,15652000.0,17324000,0.0,1482561000.0,-401519000.0,-42840000.0,,,62216000.0,,-759824000.0,79062000.0,126731000.0,136841000.0,-3936000.0,-16966000.0,76414000.0,16723000.0,-79218000.0,27962000.0,291000.0,742961000.0,10638000.0,-72277000.0,2245750000.0,693507000.0,1655286000.0,33574000.0,49323000.0,49323000.0,27940000.0,,255713000.0,13002000.0,-81795000.0,9313000.0,32600000.0,1.68,,,
2016-09-30,849028000,,1549000.0,39801000,70858000,-12837000.0,1900084000.0,-45381000.0,23142000.0,54217000.0,327190000.0,,-2328000.0,-7010000.0,580666000.0,,434842000.0,1538905000.0,6985000.0,,8270000.0,282445000.0,113783000.0,521838000.0,0.0,269474000.0,2.47,264737000.0,141271000.0,9353000.0,820063000.0,287389000.0,1379000.0,,287389000.0,222951000.0,23142000.0,25553000,2000000.0,1465242000.0,-11791000.0,-44974000.0,,7378000.0,-16653000.0,,-781879000.0,82615000.0,126039000.0,150913000.0,-2534000.0,7325000.0,66928000.0,4894000.0,-458000.0,38674000.0,0.0,757026000.0,13121000.0,12040000.0,2254025000.0,692447000.0,1673359000.0,21954000.0,54217000.0,54217000.0,31057000.0,,243165000.0,13002000.0,-81488000.0,9313000.0,49323000.0,2.48,,,
2016-12-31,841560000,,2709000.0,20921000,54158000,-11925000.0,2086460000.0,-145973000.0,21393000.0,21850000.0,324927000.0,,-2327000.0,-27637000.0,593811000.0,,457907000.0,1705567000.0,37433000.0,,-35703000.0,301511000.0,110830000.0,516633000.0,80000.0,277131000.0,2.3,267213000.0,144586000.0,9353000.0,907254000.0,304006000.0,999000.0,,304006000.0,255494000.0,21393000.0,22819000,0.0,1628553000.0,-14784000.0,-47987000.0,,7527000.0,79736000.0,,-859026000.0,86091000.0,143553000.0,174854000.0,-3153000.0,27970000.0,33870000.0,-32367000.0,-98725000.0,40187000.0,0.0,846541000.0,17368000.0,-9768000.0,2449484000.0,778455000.0,1855673000.0,-14117000.0,21850000.0,21850000.0,33237000.0,,251976000.0,13002000.0,-92897000.0,9313000.0,54217000.0,2.31,,,
2017-03-31,865702000,,2060000.0,13608000,48589000,,2304430000.0,-197059000.0,-5051000.0,31940000.0,332021000.0,,-2328000.0,99593000.0,659163000.0,,466311000.0,1778674000.0,-15495000.0,84890000.0,-1014000.0,294132000.0,130839000.0,533681000.0,-15598000.0,273863000.0,-0.54,288046000.0,149383000.0,9319000.0,1002309000.0,318413000.0,,2176000.0,318413000.0,302037000.0,-5051000.0,-4417000,0.0,1838119000.0,-151828000.0,-57178000.0,,,90631000.0,9470000.0,-822376000.0,92421000.0,180052000.0,156460000.0,-213000.0,-12246000.0,116518000.0,10090000.0,-140092000.0,-8108000.0,0.0,956298000.0,-3691000.0,,2664820000.0,807555000.0,2005657000.0,59340000.0,31940000.0,31940000.0,34981000.0,,269468000.0,13023000.0,-92455000.0,7141000.0,21850000.0,-0.54,,,
2017-06-30,1169291000,,2517000.0,47313000,89379000,,2525350000.0,-118122000.0,6348000.0,43514000.0,415178000.0,,-2334000.0,16419000.0,811375000.0,,602088000.0,1859546000.0,-9423000.0,,2128000.0,298146000.0,152960000.0,754113000.0,0.0,278331000.0,0.68,383434000.0,160427000.0,9374000.0,1080578000.0,367865000.0,,,367865000.0,319180000.0,6348000.0,7581000,0.0,1923262000.0,-41867000.0,-38027000.0,,,67243000.0,,-851304000.0,99587000.0,200441000.0,146649000.0,-6556000.0,-25549000.0,62453000.0,11574000.0,-88668000.0,11324000.0,0.0,1008242000.0,3743000.0,,2891441000.0,811810000.0,2080066000.0,24426000.0,43514000.0,43514000.0,42066000.0,,352098000.0,13023000.0,-92001000.0,9334000.0,31940000.0,0.68,,,
2017-09-30,1162526000,,1896000.0,36130000,79376000,-7352000.0,2527980000.0,-92720000.0,17316000.0,11922000.0,410324000.0,,-2333000.0,-4934000.0,942716000.0,,587082000.0,1800827000.0,177000.0,88021000.0,-37287000.0,313129000.0,117905000.0,752202000.0,-56498000.0,293761000.0,1.85,376236000.0,152701000.0,9374000.0,1127847000.0,374194000.0,-3981000.0,,374194000.0,310553000.0,17316000.0,18911000,30346000.0,1940898000.0,-49899000.0,-35346000.0,,,37674000.0,,-832298000.0,104111000.0,191943000.0,153765000.0,-5094000.0,5226000.0,23454000.0,-31592000.0,-985000.0,30659000.0,19967000.0,968529000.0,11748000.0,20335000.0,2911096000.0,743039000.0,1968380000.0,-11892000.0,11922000.0,11922000.0,43246000.0,,347969000.0,13023000.0,-91554000.0,9334000.0,43514000.0,1.86,,,
2017-12-31,1126149000,,1449000.0,-872000,47676000,-5420000.0,2614053000.0,-50994000.0,77922000.0,16902000.0,383424000.0,,-2333000.0,2397000.0,790118000.0,,639452000.0,1894694000.0,-33370000.0,117330000.0,17416000.0,388718000.0,154955000.0,742725000.0,49469000.0,366702000.0,8.31,388416000.0,169316000.0,9374000.0,1088018000.0,384296000.0,21781000.0,2286000.0,384296000.0,377458000.0,77922000.0,80772000,30530000.0,1974601000.0,-156891000.0,-61648000.0,,,-49417000.0,,-833469000.0,116209000.0,183618000.0,112364000.0,-5193000.0,41265000.0,105391000.0,4980000.0,-38930000.0,29131000.0,0.0,1061225000.0,-51641000.0,-11338000.0,3072960000.0,931672000.0,2282842000.0,43743000.0,16902000.0,16902000.0,48548000.0,,368091000.0,13023000.0,-94202000.0,9334000.0,11922000.0,8.35,,,
2018-03-31,1072064000,,752000.0,-18997000,28223000,,2642861000.0,-40224000.0,-14185000.0,8479000.0,364948000.0,,-2333000.0,-4897000.0,827448000.0,,574956000.0,1840497000.0,-15394000.0,116567000.0,-96817000.0,372200000.0,124699000.0,707116000.0,,354754000.0,-1.52,412455000.0,170262000.0,9340000.0,1211109000.0,383945000.0,,2286000.0,383945000.0,364896000.0,-14185000.0,-13562000,29357000.0,2067905000.0,-199053000.0,-42048000.0,,,112547000.0,12046000.0,-789997000.0,115519000.0,207163000.0,97471000.0,-6067000.0,4510000.0,-80746000.0,-8423000.0,-1070000.0,-26533000.0,,1050500000.0,-12971000.0,,3090443000.0,925261000.0,2262995000.0,-122794000.0,8479000.0,8479000.0,47220000.0,,373865000.0,13043000.0,-93463000.0,9340000.0,16902000.0,-1.52,,,
2018-06-30,1227272000,,976000.0,19679000,66366000,,2679766000.0,-35533000.0,-3933000.0,19724000.0,411977000.0,,-2338000.0,9595000.0,871136000.0,,692923000.0,1860226000.0,-892000.0,,82027000.0,365929000.0,169658000.0,815295000.0,,349209000.0,-0.42,449008000.0,170899000.0,9354000.0,1131313000.0,392298000.0,,,392298000.0,366744000.0,-3933000.0,-2748000,29725000.0,1986843000.0,-102141000.0,-43231000.0,,,-91210000.0,,-821111000.0,116091000.0,222073000.0,96791000.0,-6731000.0,-9818000.0,137988000.0,11245000.0,-950000.0,-2883000.0,,1039115000.0,-135000.0,,3122988000.0,923997000.0,2251852000.0,94757000.0,19724000.0,19724000.0,46687000.0,,426363000.0,13043000.0,-92737000.0,9354000.0,8479000.0,-0.42,,,
2018-09-30,1211661000,,2766000.0,44404000,90993000,-85097000.0,2603861000.0,-30290000.0,25164000.0,9337000.0,420344000.0,,-2343000.0,-1994000.0,844184000.0,,558616000.0,1867936000.0,26189000.0,,-123669000.0,388750000.0,128925000.0,791317000.0,,372764000.0,2.69,423315000.0,165903000.0,9405000.0,1194109000.0,375940000.0,-7819000.0,,375940000.0,355929000.0,25164000.0,26950000,29535000.0,2045245000.0,-34497000.0,-27825000.0,,,51115000.0,,-844611000.0,119193000.0,229892000.0,123248000.0,-7045000.0,11866000.0,-31212000.0,-10387000.0,-78000.0,43443000.0,,1023325000.0,16493000.0,31601000.0,3072424000.0,918772000.0,2228240000.0,-59037000.0,9337000.0,9337000.0,46589000.0,,329555000.0,13043000.0,-92003000.0,9354000.0,19724000.0,2.69,,,
2018-12-31,1114367000,,1112000.0,12816000,59576000,-60977000.0,2554762000.0,-37898000.0,-26976000.0,13548000.0,358443000.0,,-2339000.0,28879000.0,797418000.0,,601737000.0,1944890000.0,-537000.0,,91297000.0,359435000.0,209871000.0,755924000.0,,358187000.0,-2.88,427749000.0,165903000.0,9354000.0,1104403000.0,345627000.0,19859000.0,,345627000.0,367500000.0,-26976000.0,-25796000,26846000.0,1953025000.0,-163030000.0,-25131000.0,,,-100740000.0,,-930638000.0,115490000.0,210033000.0,127174000.0,-6371000.0,-27241000.0,142849000.0,4211000.0,0.0,-27314000.0,10305000.0,1014252000.0,-1518000.0,7431000.0,3009928000.0,916865000.0,2212510000.0,117718000.0,13548000.0,13548000.0,46760000.0,,264465000.0,13043000.0,-77265000.0,9354000.0,9337000.0,-2.88,,,
2019-03-31,1102912000,,2045000.0,20154000,65926000,37829000.0,2623085000.0,-33774000.0,-6831000.0,8497000.0,389308000.0,,-2339000.0,14868000.0,808431000.0,,559141000.0,1965148000.0,-3445000.0,,-49920000.0,369985000.0,167001000.0,713604000.0,,354371000.0,-0.73,414361000.0,165903000.0,9360000.0,1138500000.0,369154000.0,-10284000.0,,369154000.0,374266000.0,-6831000.0,-5578000,25395000.0,2063944000.0,-99453000.0,-33969000.0,,,23127000.0,,-887622000.0,113537000.0,220317000.0,123920000.0,-6420000.0,-15851000.0,5596000.0,-5051000.0,-486000.0,-8583000.0,3950000.0,1077526000.0,-3005000.0,-7103000.0,3075688000.0,910291000.0,2267257000.0,-28373000.0,8497000.0,8497000.0,45772000.0,,289304000.0,13064000.0,-96407000.0,9360000.0,13548000.0,-0.73,,,
2019-06-30,1273659000,,0.0,67214000,112270000,,2664444000.0,-28124000.0,15370000.0,5692000.0,435779000.0,,-2343000.0,29614000.0,863920000.0,,601952000.0,2001605000.0,7769000.0,,-19623000.0,383012000.0,152331000.0,837880000.0,,367991000.0,1.64,448123000.0,165903000.0,9421000.0,1092152000.0,368565000.0,,,368565000.0,392814000.0,15370000.0,16856000,27821000.0,2062492000.0,-91147000.0,-28266000.0,,,-57671000.0,,-916108000.0,113033000.0,230898000.0,131498000.0,-6681000.0,-31181000.0,82990000.0,-2805000.0,0.0,24038000.0,7522000.0,1085497000.0,7182000.0,,3132153000.0,903800000.0,2268233000.0,54724000.0,5692000.0,5692000.0,45056000.0,,317416000.0,13064000.0,-95814000.0,9373000.0,8497000.0,1.64,,,
2019-09-30,1271029000,,0.0,53846000,99434000,,2637611000.0,-40188000.0,13006000.0,5989000.0,432224000.0,,-2344000.0,19015000.0,851894000.0,,613173000.0,2040098000.0,930000.0,,30472000.0,393674000.0,151229000.0,838805000.0,,378849000.0,1.38,435218000.0,165903000.0,9413000.0,1027343000.0,378378000.0,,,378378000.0,407186000.0,13006000.0,15546000,28977000.0,2024438000.0,-192180000.0,-39166000.0,,,-75512000.0,,-947468000.0,111021000.0,231752000.0,132428000.0,-5988000.0,-20711000.0,115997000.0,297000.0,-1227000.0,22170000.0,7240000.0,1092630000.0,6624000.0,,3118718000.0,897270000.0,2266824000.0,76831000.0,5989000.0,5989000.0,45588000.0,,322696000.0,13064000.0,-95618000.0,9373000.0,5692000.0,1.39,,,
