date,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyOtherIntangibleAssets,quarterlyCapitalStock,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyNonCurrentDeferredRevenue,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,quarterlyBasicEPS,quarterlyAccountsReceivable,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashDividendsPaid,quarterlyOperatingExpense
2002-03-31,9753000000.0,,-654000000.0,551000000.0,,3895000000.0,5059000000.0,-1.56,,5006000000.0,1107000000.0,643000000.0,643000000.0,-2364000000.0,633000000.0,1314000000,,-223000000.0,992000000,13821000000,-12514000000.0,388000000.0,,499000000.0,19215000000.0,,832000000.0,,16073000000.0,20958000000.0,,800641026.0,,10000000.0,-513000000.0,,254000000.0,8444000000.0,13091000000.0,34000000.0,,459000000.0,9005000000.0,3653000000.0,11571000000.0,,30478000000.0,-1.56,5696000000.0,46551000000.0,276000000.0,11325000000.0,-1249000000.0,578000000,776000000.0,322000000.0,17583000000.0,6022000000.0,,1551000000.0,172000000.0,-877000000.0,643000000.0,18139000000.0,,0.0,36798000000.0,-1249000000.0,,-23000000.0,6084000000.0,2250000000.0,,811038961.0,236000000.0,-142000000.0,1258000000.0
2002-06-30,10402000000.0,,-635000000.0,636000000.0,,3874000000.0,5059000000.0,0.96,,4714000000.0,1241000000.0,816000000.0,816000000.0,-2199000000.0,643000000.0,1603000000,,-240000000.0,1275000000,13857000000,-12573000000.0,105000000.0,,891000000.0,19139000000.0,,1124000000.0,,15760000000.0,20988000000.0,,803092784.0,,173000000.0,-299000000.0,,345000000.0,8415000000.0,13585000000.0,13000000.0,,385000000.0,8595000000.0,3986000000.0,11532000000.0,,31468000000.0,0.97,5713000000.0,47228000000.0,651000000.0,11312000000.0,779000000.0,779000000,737000000.0,328000000.0,17687000000.0,6042000000.0,,1844000000.0,179000000.0,-823000000.0,816000000.0,19179000000.0,,0.0,36826000000.0,779000000.0,,100000000.0,5446000000.0,2325000000.0,,811458333.0,333000000.0,-143000000.0,1050000000.0
2002-09-30,10903000000.0,,-514000000.0,-448000000.0,,3852000000.0,5059000000.0,0.46,,4535000000.0,1256000000.0,1702000000.0,1702000000.0,-1774000000.0,816000000.0,916000000,,-123000000.0,562000000,12690000000,-12693000000.0,181000000.0,,1273000000.0,19024000000.0,,375000000.0,,16611000000.0,21018000000.0,,791489362.0,,886000000.0,33000000.0,,3000000.0,8325000000.0,13957000000.0,7000000.0,,371000000.0,9040000000.0,3832000000.0,11025000000.0,,31709000000.0,0.47,5207000000.0,48320000000.0,1150000000.0,11988000000.0,372000000.0,372000000,728000000.0,354000000.0,18393000000.0,6056000000.0,,1617000000.0,185000000.0,-568000000.0,1702000000.0,19532000000.0,,0.0,37417000000.0,372000000.0,,-6000000.0,5902000000.0,1665000000.0,,808695652.0,349000000.0,-143000000.0,1103000000.0
2002-12-31,7696000000.0,,-230000000.0,771000000.0,,1128000000.0,5059000000.0,,,13739000000.0,1289000000.0,2333000000.0,2333000000.0,-4045000000.0,1702000000.0,1574000000,,-415000000.0,1083000000,13701000000,-12719000000.0,72000000.0,1134000000.0,1712000000.0,19810000000.0,,849000000.0,,16855000000.0,21484000000.0,542000000.0,,,631000000.0,890000000.0,2535000000.0,259000000.0,8765000000.0,14262000000.0,,,424000000.0,0.0,,11371000000.0,2760000000.0,35487000000.0,,5007000000.0,52342000000.0,1297000000.0,12589000000.0,590000000.0,590000000,740000000.0,493000000.0,24836000000.0,0.0,,1814000000.0,194000000.0,-1153000000.0,2333000000.0,5241000000.0,,67000000.0,44646000000.0,590000000.0,,-85000000.0,6184000000.0,2330000000.0,,,0.0,-143000000.0,1247000000.0
2003-03-31,7284000000.0,,-268000000.0,-275000000.0,,3015000000.0,5059000000.0,-0.6,,4127000000.0,1324000000.0,1993000000.0,1993000000.0,-5048000000.0,2333000000.0,-3000000,,-130000000.0,-373000000,12260000000,-12788000000.0,495000000.0,,-428000000.0,18434000000.0,,-447000000.0,,16714000000.0,21402000000.0,,796666667.0,,-340000000.0,-1547000000.0,,31000000.0,8614000000.0,13784000000.0,16000000.0,,361000000.0,9846000000.0,2660000000.0,10538000000.0,,34513000000.0,-0.6,4929000000.0,51227000000.0,-558000000.0,13207000000.0,-478000000.0,-478000000,726000000.0,370000000.0,25509000000.0,12302000000.0,,1801000000.0,204000000.0,-407000000.0,1993000000.0,20637000000.0,,0.0,43943000000.0,-478000000.0,,-878000000.0,6426000000.0,1722000000.0,,796666667.0,,-143000000.0,2095000000.0
2003-06-30,6966000000.0,,-215000000.0,-56000000.0,,2991000000.0,5059000000.0,-0.24,,4175000000.0,909000000.0,1879000000.0,1879000000.0,-5390000000.0,1993000000.0,129000000,,-173000000.0,-293000000,12785000000,-12899000000.0,-609000000.0,,845000000.0,19246000000.0,,-375000000.0,,16449000000.0,21420000000.0,,800000000.0,,-114000000.0,519000000.0,,-183000000.0,8521000000.0,13306000000.0,4000000.0,,437000000.0,10667000000.0,2899000000.0,11646000000.0,,35202000000.0,-0.24,5235000000.0,51651000000.0,672000000.0,13083000000.0,-192000000.0,-192000000,910000000.0,422000000.0,25439000000.0,12356000000.0,,1505000000.0,203000000.0,-350000000.0,1879000000.0,21494000000.0,,0.0,44685000000.0,-192000000.0,,36000000.0,6384000000.0,1139000000.0,,800000000.0,,-143000000.0,1432000000.0
2003-09-30,7350000000.0,,-348000000.0,-387000000.0,,2968000000.0,5059000000.0,0.32,,4044000000.0,788000000.0,1733000000.0,1733000000.0,-5380000000.0,1879000000.0,732000000,,-175000000.0,433000000,12242000000,-13055000000.0,127000000.0,,-168000000.0,18944000000.0,,351000000.0,,15615000000.0,21506000000.0,,800000000.0,,-146000000.0,-854000000.0,,95000000.0,8451000000.0,13561000000.0,4000000.0,,414000000.0,10547000000.0,2803000000.0,10451000000.0,,36640000000.0,0.32,4422000000.0,52255000000.0,-343000000.0,13320000000.0,256000000.0,256000000,853000000.0,299000000.0,25961000000.0,11928000000.0,,1550000000.0,193000000.0,-105000000.0,1733000000.0,23176000000.0,,0.0,44905000000.0,256000000.0,,20000000.0,6630000000.0,1791000000.0,,800000000.0,713000000.0,-143000000.0,1358000000.0
2003-12-31,8139000000.0,,70000000.0,1069000000.0,,1035000000.0,5059000000.0,,,13563000000.0,857000000.0,4633000000.0,4633000000.0,-4145000000.0,1733000000.0,1500000000,,-263000000.0,1588000000,13198000000,-12963000000.0,-534000000.0,277000000.0,3632000000.0,18448000000.0,,1021000000.0,,17258000000.0,21395000000.0,775000000.0,,,2900000000.0,1910000000.0,,-111000000.0,8432000000.0,14407000000.0,,,439000000.0,0.0,,11669000000.0,1913000000.0,35777000000.0,,4515000000.0,53035000000.0,3369000000.0,13299000000.0,1132000000.0,1132000000,735000000.0,359000000.0,26448000000.0,0.0,,1144000000.0,-242000000.0,-198000000.0,4633000000.0,2519000000.0,,33000000.0,44896000000.0,1132000000.0,,375000000.0,5338000000.0,1529000000.0,,,,-143000000.0,-59000000.0
2004-03-31,8859000000.0,,-75000000.0,-512000000.0,,2927000000.0,5059000000.0,0.77,,4246000000.0,847000000.0,3950000000.0,3950000000.0,-5832000000.0,4633000000.0,1192000000,,-182000000.0,838000000,12959000000,-13137000000.0,-588000000.0,,95000000.0,18572000000.0,,913000000.0,,16681000000.0,21520000000.0,,798717949.0,,-683000000.0,-1125000000.0,,290000000.0,8383000000.0,15030000000.0,26000000.0,,474000000.0,10475000000.0,2935000000.0,10728000000.0,,37119000000.0,0.78,4844000000.0,53800000000.0,-87000000.0,13107000000.0,623000000.0,623000000,829000000.0,354000000.0,26369000000.0,13262000000.0,,916000000.0,187000000.0,-190000000.0,3950000000.0,24627000000.0,,0.0,44941000000.0,623000000.0,,172000000.0,5324000000.0,2231000000.0,,810900000.0,,-143000000.0,1393000000.0
2004-06-30,8949000000.0,,17000000.0,788000000.0,,2929000000.0,5059000000.0,0.75,,4289000000.0,1303000000.0,6184000000.0,6184000000.0,-6263000000.0,3950000000.0,978000000,,-112000000.0,644000000,13088000000,-13218000000.0,-688000000.0,,1449000000.0,20971000000.0,,625000000.0,,18069000000.0,21470000000.0,,807800000.0,,2234000000.0,222000000.0,,39000000.0,8252000000.0,15300000000.0,,,522000000.0,11039000000.0,3068000000.0,10875000000.0,,36214000000.0,0.75,4598000000.0,54283000000.0,1337000000.0,11084000000.0,607000000.0,586000000,988000000.0,334000000.0,24363000000.0,13279000000.0,,2575000000.0,174000000.0,1473000000.0,6184000000.0,23681000000.0,,0.0,45334000000.0,607000000.0,,96000000.0,4255000000.0,2213000000.0,,812300000.0,,-169000000.0,1569000000.0
2004-09-30,9542000000.0,,-1069000000.0,-196000000.0,,2928000000.0,5059000000.0,0.56,,4781000000.0,922000000.0,4408000000.0,4312000000.0,-6134000000.0,6184000000.0,841000000,,-332000000.0,511000000,13152000000,-13056000000.0,-1524000000.0,,675000000.0,21482000000.0,-115000000.0,445000000.0,,16484000000.0,21389000000.0,,808200000.0,,-1872000000.0,-384000000.0,0.0,7000000.0,8333000000.0,15756000000.0,,96000000.0,469000000.0,11914000000.0,3467000000.0,11164000000.0,,38904000000.0,0.56,5204000000.0,55388000000.0,343000000.0,11050000000.0,456000000.0,438000000,947000000.0,330000000.0,24364000000.0,13314000000.0,,1320000000.0,172000000.0,-1023000000.0,4312000000.0,26309000000.0,,0.0,45846000000.0,456000000.0,,45000000.0,4280000000.0,1988000000.0,,814800000.0,,-168000000.0,1477000000.0
2004-12-31,11286000000.0,,3512000000.0,531000000.0,,955000000.0,5059000000.0,,,14869000000.0,616000000.0,3523000000.0,3204000000.0,-1925000000.0,4312000000.0,807000000,,-352000000.0,-83000000,13314000000,-12962000000.0,-718000000.0,522000000.0,1239000000.0,20835000000.0,-433000000.0,-9000000.0,,15100000000.0,21405000000.0,745000000.0,,,-1108000000.0,-197000000.0,2445000000.0,-191000000.0,8443000000.0,15565000000.0,,319000000.0,414000000.0,0.0,,12275000000.0,1948000000.0,38863000000.0,,4653000000.0,53963000000.0,887000000.0,10879000000.0,186000000.0,182000000,899000000.0,491000000.0,21842000000.0,0.0,,1321000000.0,-179000000.0,-1629000000.0,3204000000.0,1340000000.0,3050000000.0,90000000.0,42677000000.0,186000000.0,,-5000000.0,4247000000.0,1039000000.0,,,1090000000.0,-168000000.0,1122000000.0
2005-03-31,11478000000.0,,30000000.0,383000000.0,748000000.0,2860000000.0,5059000000.0,0.66,,15338000000.0,565000000.0,3497000000.0,3330000000.0,-4224000000.0,3204000000.0,1049000000,,-307000000.0,687000000,12987000000,-12971000000.0,-992000000.0,,1393000000.0,23401000000.0,-495000000.0,584000000.0,,17445000000.0,21438000000.0,,798400000.0,,126000000.0,-77000000.0,54000000.0,70000000.0,8467000000.0,16101000000.0,61000000.0,167000000.0,492000000.0,7065000000.0,,10689000000.0,,39269000000.0,0.67,5316000000.0,56714000000.0,1086000000.0,10782000000.0,535000000.0,514000000,1071000000.0,362000000.0,21835000000.0,9867000000.0,-822000000.0,998000000.0,176000000.0,-275000000.0,3330000000.0,27634000000.0,,22000000.0,45236000000.0,535000000.0,,25000000.0,6079000000.0,2298000000.0,,806800000.0,1186000000.0,-208000000.0,1611000000.0
2005-06-30,11132000000.0,,-30000000.0,71000000.0,629000000.0,2825000000.0,5059000000.0,0.7,,15939000000.0,464000000.0,5168000000.0,4961000000.0,-4550000000.0,3330000000.0,1219000000,,-480000000.0,810000000,15028000000,-11417000000.0,-1508000000.0,,2657000000.0,24424000000.0,-645000000.0,807000000.0,,18243000000.0,19538000000.0,,793300000.0,,1631000000.0,1203000000.0,,241000000.0,8121000000.0,16251000000.0,108000000.0,207000000.0,591000000.0,7676000000.0,,12391000000.0,,38251000000.0,0.72,5066000000.0,56494000000.0,2177000000.0,10223000000.0,566000000.0,566000000,1057000000.0,409000000.0,20938000000.0,9493000000.0,-608000000.0,809000000.0,174000000.0,482000000.0,4961000000.0,27058000000.0,,24000000.0,45362000000.0,566000000.0,,-8000000.0,5508000000.0,2637000000.0,,807400000.0,1222000000.0,-207000000.0,1827000000.0
2005-09-30,9423000000.0,,-164000000.0,-1504000000.0,717000000.0,2811000000.0,5061000000.0,1.26,,16912000000.0,454000000.0,5074000000.0,4547000000.0,-6377000000.0,4961000000.0,1141000000,,-287000000.0,763000000,12629000000,-11462000000.0,-1115000000.0,,502000000.0,26116000000.0,-905000000.0,812000000.0,,19159000000.0,19730000000.0,,802800000.0,,-414000000.0,-980000000.0,,-201000000.0,8268000000.0,17264000000.0,105000000.0,527000000.0,521000000.0,8478000000.0,,10693000000.0,,39159000000.0,1.28,4997000000.0,58318000000.0,215000000.0,10136000000.0,1011000000.0,1013000000,1172000000.0,378000000.0,22779000000.0,12276000000.0,-732000000.0,726000000.0,157000000.0,199000000.0,4547000000.0,27745000000.0,,0.0,48895000000.0,1011000000.0,,726000000.0,6877000000.0,1936000000.0,,802800000.0,367000000.0,-205000000.0,1173000000.0
2005-12-31,11059000000.0,,1709000000.0,-915000000.0,631000000.0,875000000.0,5061000000.0,,,16513000000.0,367000000.0,5966000000.0,5412000000.0,-1778000000.0,4547000000.0,1199000000,,-473000000.0,24000000,14204000000,-11272000000.0,-1042000000.0,556000000.0,2448000000.0,28188000000.0,-832000000.0,608000000.0,,21968000000.0,19692000000.0,269000000.0,,,865000000.0,972000000.0,,144000000.0,8420000000.0,17276000000.0,,554000000.0,601000000.0,0.0,,12435000000.0,1924000000.0,38090000000.0,,5246000000.0,60058000000.0,1975000000.0,9538000000.0,460000000.0,464000000,939000000.0,354000000.0,20811000000.0,0.0,-704000000.0,1189000000.0,-213000000.0,-504000000.0,5412000000.0,989000000.0,2852000000.0,24000000.0,48999000000.0,460000000.0,,78000000.0,7940000000.0,1769000000.0,,,2067000000.0,-200000000.0,1745000000.0
2006-03-31,11517000000.0,,0.0,387000000.0,641000000.0,2772000000.0,5061000000.0,0.88,,16719000000.0,354000000.0,7357000000.0,6781000000.0,-4923000000.0,5412000000.0,1333000000,,-412000000.0,961000000,14264000000,-11577000000.0,-493000000.0,,2055000000.0,29388000000.0,-404000000.0,976000000.0,,22763000000.0,20468000000.0,,770500000.0,,1369000000.0,622000000.0,-24000000.0,284000000.0,8891000000.0,17953000000.0,139000000.0,576000000.0,748000000.0,10702000000.0,,11404000000.0,,38645000000.0,0.9,5019000000.0,61408000000.0,1643000000.0,9057000000.0,692000000.0,692000000,1081000000.0,372000000.0,20503000000.0,9227000000.0,-542000000.0,1967000000.0,159000000.0,-196000000.0,6781000000.0,26821000000.0,,41000000.0,49891000000.0,692000000.0,,104000000.0,7627000000.0,2860000000.0,,791800000.0,2219000000.0,-240000000.0,1899000000.0
2006-06-30,10369000000.0,,-111000000.0,291000000.0,485000000.0,841000000.0,5061000000.0,-0.21,,28115000000.0,353000000.0,8134000000.0,7567000000.0,-5012000000.0,6781000000.0,338000000,,-333000000.0,-54000000,14986000000,-11805000000.0,-1222000000.0,,2443000000.0,30357000000.0,-525000000.0,-9000000.0,,23171000000.0,20847000000.0,,761300000.0,,786000000.0,1836000000.0,379000000.0,151000000.0,9042000000.0,17293000000.0,64000000.0,567000000.0,739000000.0,743000000.0,,12512000000.0,2037000000.0,38098000000.0,-0.21,4577000000.0,61269000000.0,2110000000.0,8962000000.0,-160000000.0,-160000000,1162000000.0,392000000.0,20543000000.0,9266000000.0,-505000000.0,1499000000.0,156000000.0,-450000000.0,7567000000.0,26017000000.0,,77000000.0,50900000000.0,-160000000.0,,-426000000.0,7562000000.0,2474000000.0,,761300000.0,2315000000.0,-241000000.0,2528000000.0
2006-09-30,11026000000.0,,0.0,-158000000.0,649000000.0,1471000000.0,5061000000.0,0.89,,27265000000.0,364000000.0,5621000000.0,5198000000.0,-4203000000.0,7567000000.0,1594000000,,-348000000.0,1223000000,14739000000,-11857000000.0,-1010000000.0,,560000000.0,29660000000.0,-325000000.0,988000000.0,,22376000000.0,20527000000.0,,773000000.0,,-2369000000.0,-1205000000.0,184000000.0,294000000.0,8670000000.0,17989000000.0,24000000.0,423000000.0,833000000.0,813000000.0,,11803000000.0,3208000000.0,39082000000.0,0.9,5256000000.0,61458000000.0,212000000.0,8549000000.0,694000000.0,694000000,834000000.0,371000000.0,20772000000.0,9293000000.0,-544000000.0,1582000000.0,155000000.0,-1922000000.0,5198000000.0,25585000000.0,,0.0,50432000000.0,694000000.0,,-126000000.0,8173000000.0,2936000000.0,,784000000.0,2930000000.0,-238000000.0,1713000000.0
2006-12-31,4739000000.0,,89000000.0,-76000000.0,1075000000.0,1698000000.0,5061000000.0,,,16201000000.0,370000000.0,6386000000.0,6118000000.0,-8217000000.0,5198000000.0,1714000000,,-588000000.0,964000000,17541000000,-11635000000.0,-920000000.0,670000000.0,2441000000.0,29701000000.0,-444000000.0,1239000000.0,,22983000000.0,19310000000.0,,,,920000000.0,934000000.0,1790000000.0,259000000.0,7675000000.0,18453000000.0,,268000000.0,937000000.0,0.0,,14718000000.0,3047000000.0,28811000000.0,,5285000000.0,51794000000.0,1853000000.0,8157000000.0,989000000.0,980000000,1094000000.0,410000000.0,17354000000.0,391000000.0,-1224000000.0,1381000000.0,-230000000.0,-618000000.0,6118000000.0,2735000000.0,4085000000.0,277000000.0,47055000000.0,989000000.0,,642000000.0,8105000000.0,2823000000.0,,,0.0,-237000000.0,1859000000.0
2007-03-31,5611000000.0,,-56000000.0,-298000000.0,848000000.0,1720000000.0,5061000000.0,1.13,,27055000000.0,460000000.0,5277000000.0,4836000000.0,-10793000000.0,6118000000.0,1670000000,,-451000000.0,1311000000,15365000000,-11708000000.0,-1331000000.0,,728000000.0,28429000000.0,-360000000.0,1354000000.0,,22510000000.0,19545000000.0,,765400000.0,,-1282000000.0,-804000000.0,-16000000.0,481000000.0,7837000000.0,19319000000.0,91000000.0,441000000.0,999000000.0,776000000.0,,12187000000.0,3091000000.0,29046000000.0,1.15,5505000000.0,51556000000.0,277000000.0,8149000000.0,877000000.0,873000000,828000000.0,359000000.0,17516000000.0,9367000000.0,-947000000.0,598000000.0,125000000.0,-681000000.0,4836000000.0,15418000000.0,,31000000.0,45945000000.0,877000000.0,,128000000.0,8400000000.0,3178000000.0,,777400000.0,,-276000000.0,1867000000.0
2007-06-30,5857000000.0,,-6000000.0,-82000000.0,763000000.0,1754000000.0,5061000000.0,1.35,,28720000000.0,450000000.0,7631000000.0,7156000000.0,-10782000000.0,4836000000.0,1904000000,,-414000000.0,1504000000,17028000000,-11804000000.0,-792000000.0,,3634000000.0,30127000000.0,-586000000.0,1585000000.0,,25523000000.0,19789000000.0,,763500000.0,,2320000000.0,1859000000.0,70000000.0,536000000.0,7985000000.0,19810000000.0,60000000.0,475000000.0,989000000.0,846000000.0,,13536000000.0,3092000000.0,28363000000.0,1.38,6038000000.0,53886000000.0,3220000000.0,8094000000.0,1050000000.0,1049000000,976000000.0,400000000.0,17902000000.0,9808000000.0,-891000000.0,561000000.0,119000000.0,-531000000.0,7156000000.0,14614000000.0,,76000000.0,48029000000.0,1050000000.0,,177000000.0,8480000000.0,3492000000.0,,777000000.0,,-276000000.0,1988000000.0
2007-09-30,6406000000.0,,-90000000.0,280000000.0,952000000.0,1750000000.0,5061000000.0,1.44,,28762000000.0,396000000.0,9464000000.0,8948000000.0,-10853000000.0,7156000000.0,1860000000,,-417000000.0,1521000000,16517000000,-12106000000.0,-1162000000.0,,3329000000.0,30867000000.0,-871000000.0,1591000000.0,,26628000000.0,20288000000.0,,759300000.0,,1792000000.0,1512000000.0,805000000.0,482000000.0,8182000000.0,20920000000.0,45000000.0,516000000.0,869000000.0,1080000000.0,,13134000000.0,3096000000.0,28159000000.0,1.47,5634000000.0,54787000000.0,2912000000.0,7555000000.0,1114000000.0,1109000000,931000000.0,339000000.0,17514000000.0,9959000000.0,-835000000.0,1025000000.0,120000000.0,-385000000.0,8948000000.0,14308000000.0,,34000000.0,48381000000.0,1114000000.0,,128000000.0,8194000000.0,3383000000.0,,773400000.0,,-274000000.0,1862000000.0
2007-12-31,9004000000.0,,-30000000.0,-1458000000.0,1254000000.0,2093000000.0,5061000000.0,,,16676000000.0,328000000.0,9308000000.0,7042000000.0,-4596000000.0,8948000000.0,2366000000,,-449000000.0,1456000000,17477000000,-11915000000.0,-1599000000.0,253000000.0,1893000000.0,31538000000.0,-958000000.0,1588000000.0,,27280000000.0,20180000000.0,,,,-1906000000.0,108000000.0,3352000000.0,561000000.0,8265000000.0,21376000000.0,,2266000000.0,993000000.0,0.0,,14545000000.0,3081000000.0,31706000000.0,,5740000000.0,58986000000.0,1444000000.0,7455000000.0,1033000000.0,1027000000,796000000.0,388000000.0,18444000000.0,516000000.0,-3037000000.0,762000000.0,-168000000.0,-2225000000.0,7042000000.0,1258000000.0,4111000000.0,3000000.0,49982000000.0,1033000000.0,,89000000.0,9563000000.0,2932000000.0,,,2311000000.0,-270000000.0,1476000000.0
2008-03-31,9066000000.0,,-95000000.0,-604000000.0,3630000000.0,2236000000.0,5061000000.0,1.62,,31297000000.0,226000000.0,9588000000.0,7707000000.0,-6755000000.0,7042000000.0,2163000000,,-409000000.0,1799000000,15990000000,-12131000000.0,-1433000000.0,,1933000000.0,32686000000.0,-1158000000.0,1853000000.0,,28201000000.0,20507000000.0,,747400000.0,,665000000.0,314000000.0,2000000.0,647000000.0,8376000000.0,22409000000.0,15000000.0,1881000000.0,869000000.0,587000000.0,,12543000000.0,3135000000.0,32159000000.0,1.64,5784000000.0,60360000000.0,1524000000.0,7428000000.0,1211000000.0,1206000000,775000000.0,364000000.0,18608000000.0,9710000000.0,-2958000000.0,802000000.0,108000000.0,137000000.0,7707000000.0,18165000000.0,,43000000.0,51294000000.0,1211000000.0,,158000000.0,10156000000.0,3447000000.0,,747400000.0,1470000000.0,-306000000.0,1648000000.0
2008-06-30,8594000000.0,,-53000000.0,-45000000.0,2608000000.0,2223000000.0,5061000000.0,1.16,,30113000000.0,198000000.0,7371000000.0,5619000000.0,-6395000000.0,7707000000.0,1609000000,,-398000000.0,1245000000,16962000000,-12313000000.0,-1300000000.0,,-251000000.0,31445000000.0,-906000000.0,1299000000.0,,25937000000.0,20898000000.0,,725500000.0,,-2088000000.0,-1622000000.0,129000000.0,448000000.0,8585000000.0,22669000000.0,26000000.0,1752000000.0,1005000000.0,416000000.0,,13885000000.0,3232000000.0,32573000000.0,1.18,5809000000.0,58510000000.0,-649000000.0,7240000000.0,852000000.0,851000000,835000000.0,364000000.0,18471000000.0,9798000000.0,-2648000000.0,916000000.0,107000000.0,-538000000.0,5619000000.0,18257000000.0,,2000000.0,49916000000.0,852000000.0,,169000000.0,10145000000.0,3077000000.0,,732800000.0,1433000000.0,-300000000.0,1832000000.0
2008-09-30,8714000000.0,,-3000000.0,-1021000000.0,2161000000.0,2208000000.0,5061000000.0,0.96,,16427000000.0,193000000.0,4777000000.0,4186000000.0,-4466000000.0,5619000000.0,1602000000,,-573000000.0,1201000000,15293000000,,-1510000000.0,752000000.0,-442000000.0,29362000000.0,-519000000.0,1153000000.0,,24341000000.0,,,717500000.0,,-1433000000.0,-1498000000.0,25000000.0,470000000.0,8686000000.0,23360000000.0,,591000000.0,937000000.0,0.0,,12487000000.0,3530000000.0,32178000000.0,0.97,5814000000.0,56519000000.0,-1015000000.0,7217000000.0,695000000.0,683000000,740000000.0,346000000.0,18443000000.0,392000000.0,-766000000.0,390000000.0,103000000.0,574000000.0,4186000000.0,7357000000.0,3717000000.0,-236000000.0,47805000000.0,695000000.0,,55000000.0,11149000000.0,2806000000.0,,721900000.0,1435000000.0,-295000000.0,1605000000.0
2008-12-31,-1294000000.0,709000000.0,0.0,-4498000000.0,2944000000.0,2685000000.0,5061000000.0,,-122000000.0,17587000000.0,425000000.0,3279000000.0,3268000000.0,-13525000000.0,4186000000.0,-9000000,50000000.0,-472000000.0,-418000000,12664000000,-12280000000.0,-959000000.0,41000000.0,-1641000000.0,30925000000.0,-354000000.0,-310000000.0,,25964000000.0,21042000000.0,,,,-918000000.0,-2096000000.0,2716000000.0,-224000000.0,8762000000.0,22675000000.0,,11000000.0,957000000.0,0.0,,11437000000.0,3647000000.0,27815000000.0,,5602000000.0,53779000000.0,-2113000000.0,6952000000.0,-86000000.0,-86000000,734000000.0,417000000.0,24148000000.0,337000000.0,-301000000.0,560000000.0,-116000000.0,1715000000.0,3268000000.0,1406000000.0,1328000000.0,-201000000.0,55073000000.0,-86000000.0,,-8000000.0,15612000000.0,1227000000.0,,,0.0,-291000000.0,1645000000.0
2009-03-31,-662000000.0,-869000000.0,0.0,-82000000.0,49000000.0,2627000000.0,5061000000.0,0.86,-71000000.0,17553000000.0,353000000.0,4450000000.0,4237000000.0,-13511000000.0,3268000000.0,1373000000,60000000.0,-442000000.0,1025000000,16502000000,-12402000000.0,1391000000.0,355000000.0,193000000.0,29965000000.0,-50000000.0,932000000.0,-30000000.0,27804000000.0,21200000000.0,,705300000.0,,969000000.0,-962000000.0,63000000.0,317000000.0,8798000000.0,23284000000.0,,213000000.0,970000000.0,0.0,,13745000000.0,3654000000.0,27536000000.0,0.87,6238000000.0,55340000000.0,-249000000.0,8742000000.0,610000000.0,615000000,791000000.0,384000000.0,25884000000.0,287000000.0,-200000000.0,530000000.0,57000000.0,-598000000.0,4237000000.0,1450000000.0,1261000000.0,-10000000.0,55849000000.0,610000000.0,,-36000000.0,15649000000.0,2757000000.0,,707400000.0,1035000000.0,-305000000.0,1732000000.0
