date,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyBasicAverageShares,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyNetPPE,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyCurrentDebt,quarterlyOperatingExpense,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyBasicEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid
2011-09-30,35145000,0.155769,-70968000.0,5076000.0,92499000,-72547000.0,393850000.0,-373826000.0,-1556000.0,-12175000.0,856304000.0,92497000.0,33200000.0,1363919000.0,288885000,225373786.0,34297000,21179000.0,,648180000.0,973708000.0,0.0,-13509000.0,50713000.0,446505000.0,101353000.0,194599000.0,211088000.0,-7039000.0,715739000.0,187532000.0,34467000,35145000,113848000.0,2542755000.0,0.0,1658598000.0,-120436000.0,8538000.0,373620000.0,218521000.0,145531000.0,12910000.0,,486347000.0,393850000.0,,229403786.0,351661000.0,153235000.0,6537000.0,854199000.0,67407000.0,29000.0,-73881000.0,32646000.0,2408000.0,0.155769,-25840000.0,59040000.0,43005000.0,,3948442000.0,0.0,150402000.0,-394015000.0,2974734000.0,,-3589000.0,42957000.0,44900000.0,9155000.0,787865000.0,2738000.0,,,
2011-12-31,-376000,,51493000.0,5218000.0,30605000,-25159000.0,221133000.0,-36692000.0,-25024000.0,3938000.0,855928000.0,54577000.0,30655000.0,1198655000.0,334420000,,-19610000,31211000.0,661857000.0,481657000.0,748432000.0,0.0,9558000.0,63881000.0,446005000.0,132701000.0,213769000.0,221226000.0,15295000.0,716998000.0,201719000.0,-787000,-376000,180910000.0,2548304000.0,0.0,1733722000.0,-351302000.0,-21264000.0,371792000.0,207112000.0,132236000.0,2247000.0,-290065000.0,275710000.0,221133000.0,,,143946000.0,221329000.0,5877000.0,819487000.0,56154000.0,-35666000.0,-243901000.0,32814000.0,348000.0,,-49024000.0,79679000.0,-22051000.0,,3756453000.0,0.0,62664000.0,-172717000.0,3008021000.0,,-20057000.0,46779000.0,59848000.0,15904000.0,393850000.0,2739000.0,,,
2012-03-31,28592000,0.124615,-661000.0,5208000.0,83387000,-1015000.0,219855000.0,-24999000.0,-10576000.0,-54288000.0,884520000.0,55503000.0,-12099000.0,1163061000.0,296422000,226224082.0,36483000,22758000.0,,451998000.0,759193000.0,0.0,-3461000.0,58162000.0,445586000.0,107052000.0,204196000.0,231943000.0,-18785000.0,711063000.0,189370000.0,28490000,28592000,116287000.0,2625354000.0,0.0,1743022000.0,-1034000.0,4647000.0,386396000.0,207315000.0,134358000.0,1082000.0,,275358000.0,219855000.0,,230037416.0,149003000.0,152887000.0,5017000.0,824059000.0,59596000.0,-74000.0,11235000.0,28637000.0,10189000.0,0.124615,-23222000.0,11123000.0,33137000.0,,3798106000.0,0.0,805000.0,-1278000.0,3038913000.0,,2346000.0,45233000.0,42099000.0,46563000.0,221133000.0,2751000.0,,,
2012-06-30,33333000,0.145385,22488000.0,7419000.0,92767000,-5985000.0,214008000.0,-159962000.0,-6938000.0,-15082000.0,917852000.0,52319000.0,65181000.0,1235134000.0,307213000,226950156.0,45427000,28073000.0,,512117000.0,743932000.0,0.0,-22466000.0,57149000.0,445441000.0,104239000.0,172019000.0,217574000.0,18911000.0,723017000.0,202974000.0,33683000,33333000,117236000.0,2632149000.0,0.0,1752230000.0,-1031000.0,5745000.0,383815000.0,220427000.0,139589000.0,-1444000.0,,266327000.0,214008000.0,,231333564.0,215682000.0,157547000.0,5137000.0,906763000.0,49406000.0,-1716000.0,66763000.0,30621000.0,2279000.0,0.145385,-23735000.0,88916000.0,39428000.0,,3876789000.0,0.0,-805000.0,-5847000.0,3132857000.0,,2338000.0,48202000.0,60694000.0,9077000.0,219855000.0,2761000.0,,,
2012-09-30,29163000,0.124615,-15655000.0,6317000.0,89149000,-4694000.0,258229000.0,-37759000.0,-11358000.0,17621000.0,947015000.0,53084000.0,36397000.0,1244668000.0,304289000,227535638.0,38978000,38203000.0,,539277000.0,803387000.0,0.0,3755000.0,59726000.0,445421000.0,105132000.0,188166000.0,220984000.0,-5041000.0,705391000.0,199157000.0,29081000,29163000,119609000.0,2702123000.0,0.0,1758627000.0,-782000.0,4960000.0,407530000.0,200244000.0,143173000.0,-557000.0,,311313000.0,258229000.0,,233131416.0,221103000.0,160179000.0,4967000.0,886899000.0,53246000.0,929000.0,3588000.0,31008000.0,3369000.0,0.124615,-38530000.0,74927000.0,34041000.0,-187000.0,3956454000.0,0.0,5438000.0,44221000.0,3153067000.0,,131000.0,50141000.0,56091000.0,38861000.0,214008000.0,2768000.0,,,
2012-12-31,38419000,,-22862000.0,6412000.0,55779000,-36421000.0,394037000.0,-78166000.0,6105000.0,-32119000.0,985434000.0,90451000.0,27316000.0,1401585000.0,346531000,,48925000,14863000.0,751976000.0,300382000.0,994894000.0,0.0,1796000.0,58746000.0,846044000.0,114009000.0,196447000.0,250729000.0,-5030000.0,1101203000.0,232522000.0,38284000,38419000,142484000.0,2714704000.0,0.0,1759898000.0,-147935000.0,263000.0,418932000.0,196413000.0,135293000.0,-2672000.0,-333044000.0,484488000.0,394037000.0,27296000.0,,948000.0,183597000.0,8330000.0,853872000.0,59985000.0,-2679000.0,145018000.0,32211000.0,742000.0,,-42598000.0,69914000.0,38547000.0,0.0,4125948000.0,12911000.0,561000.0,135808000.0,3131054000.0,,-19104000.0,54316000.0,51311000.0,43991000.0,258229000.0,2769000.0,,,
2013-03-31,19983000,0.083077,748000.0,8597000.0,75531000,-546000.0,372757000.0,-23204000.0,-10602000.0,-13271000.0,1005417000.0,87784000.0,23178000.0,1342785000.0,303576000,224683341.0,29071000,26907000.0,,268884000.0,983618000.0,0.0,-2871000.0,47472000.0,845797000.0,103563000.0,197315000.0,244358000.0,-12859000.0,1073901000.0,200013000.0,20073000,19983000,128539000.0,2681015000.0,0.0,1756234000.0,-1167000.0,2708000.0,415996000.0,180632000.0,130645000.0,517000.0,,460541000.0,372757000.0,,232507416.0,912000.0,170942000.0,7665000.0,810359000.0,63166000.0,4716000.0,-40117000.0,34300000.0,17116000.0,0.093462,-22697000.0,45875000.0,22781000.0,0.0,4033574000.0,0.0,0.0,-21280000.0,3049956000.0,-60782000.0,1025000.0,45085000.0,40760000.0,20510000.0,394037000.0,2801000.0,,,
2013-06-30,-51761000,-0.228462,4628000.0,9860000.0,10733000,-3590000.0,299819000.0,-114792000.0,-3692000.0,-5132000.0,953656000.0,73379000.0,21296000.0,1380981000.0,315212000,225404601.0,-34161000,30003000.0,,296926000.0,901822000.0,0.0,-15728000.0,49069000.0,845629000.0,146297000.0,219809000.0,247968000.0,1079000.0,1084055000.0,168915000.0,-51737000,-51761000,160428000.0,2585770000.0,1994000.0,1791789000.0,-1476000.0,5083000.0,412419000.0,189357000.0,132646000.0,-5099000.0,,373198000.0,299819000.0,,225404601.0,727000.0,203076000.0,7807000.0,798226000.0,67488000.0,-1732000.0,-4829000.0,33639000.0,937000.0,-0.228462,-26661000.0,47957000.0,-46654000.0,-102395000.0,3976279000.0,0.0,15859000.0,-72938000.0,3074457000.0,-2558000.0,-3624000.0,49580000.0,43467000.0,-29935000.0,372757000.0,2808000.0,,,
2013-09-30,40701000,0.176538,-22424000.0,8288000.0,88260000,-60000.0,279988000.0,-99084000.0,-3508000.0,9740000.0,994357000.0,75763000.0,54400000.0,1378842000.0,322111000,225779193.0,34412000,16976000.0,,303490000.0,873731000.0,0.0,-10131000.0,40327000.0,846335000.0,111411000.0,243084000.0,236427000.0,-4640000.0,1075352000.0,210700000.0,40776000,40701000,132953000.0,2666368000.0,-3000000.0,1865822000.0,-1523000.0,-10440000.0,428536000.0,188690000.0,143157000.0,2867000.0,,355751000.0,279988000.0,,233427046.0,326000.0,176288000.0,7493000.0,809759000.0,70823000.0,-3188000.0,-4833000.0,34340000.0,3602000.0,0.176538,-28538000.0,82938000.0,30336000.0,-67491000.0,4055086000.0,0.0,0.0,-19831000.0,3181355000.0,-3724000.0,18525000.0,50431000.0,40098000.0,1307000.0,299819000.0,2812000.0,,,
2013-12-31,60150000,0.259615,-7600000.0,11190000.0,93051000,-20469000.0,330303000.0,-14655000.0,-50284000.0,14328000.0,1054431000.0,49923000.0,41390000.0,1364521000.0,361085000,225227529.0,34008000,38131000.0,837722000.0,337038000.0,920889000.0,0.0,11231000.0,38447000.0,845276000.0,125222000.0,175357000.0,259710000.0,9627000.0,1027483000.0,235863000.0,59987000,60150000,148677000.0,2714332000.0,-15000.0,1855691000.0,-3785000.0,-29111000.0,445044000.0,143760000.0,128097000.0,4307000.0,-392678000.0,380226000.0,330303000.0,50642000.0,235330823.0,207000.0,201855000.0,7916000.0,790405000.0,71282000.0,75000.0,-18980000.0,43792000.0,3682000.0,0.267063,-40797000.0,82187000.0,30876000.0,-660000.0,4088392000.0,14518000.0,47287000.0,50315000.0,3167503000.0,-18965000.0,-30847000.0,54259000.0,50869000.0,-4192000.0,279988000.0,2812000.0,,,
2014-03-31,23267000,0.103846,1201000.0,10145000.0,84963000,-68811000.0,564272000.0,-87863000.0,-6797000.0,-34284000.0,1063190000.0,113701000.0,26379000.0,1753924000.0,317073000,224231712.0,42303000,51769000.0,,313599000.0,1216105000.0,0.0,-7263000.0,135470000.0,1170882000.0,106955000.0,217847000.0,244828000.0,-10209000.0,1440325000.0,210118000.0,23283000,23267000,118164000.0,2723684000.0,0.0,1864022000.0,-372899000.0,4556000.0,450614000.0,133973000.0,133412000.0,-7472000.0,,677973000.0,564272000.0,,233948008.0,414000.0,167815000.0,8002000.0,761411000.0,189282000.0,2968000.0,276432000.0,40336000.0,2724000.0,0.103846,-19231000.0,45610000.0,27839000.0,,4486512000.0,0.0,,233969000.0,3270407000.0,-43310000.0,15120000.0,49122000.0,40930000.0,7628000.0,330303000.0,2812000.0,,,
2014-06-30,32834000,0.145385,5985000.0,9268000.0,98954000,-144004000.0,418934000.0,-190966000.0,-6874000.0,-17077000.0,1079250000.0,235834000.0,45187000.0,1808819000.0,330837000,223939934.0,47692000,50303000.0,,295750000.0,1200860000.0,0.0,-6904000.0,208476000.0,1174953000.0,114968000.0,198202000.0,248254000.0,2483000.0,1513069000.0,215869000.0,33055000,32834000,120921000.0,2745767000.0,3349000.0,1882468000.0,-1263000.0,6130000.0,460857000.0,129640000.0,135779000.0,1187000.0,,654768000.0,418934000.0,,231727416.0,410000.0,168177000.0,10525000.0,768054000.0,245829000.0,3858000.0,-30893000.0,37909000.0,5600000.0,0.145385,-28417000.0,73604000.0,39185000.0,,4563596000.0,0.0,,-145338000.0,3362736000.0,-34438000.0,-2025000.0,49244000.0,44183000.0,13067000.0,564272000.0,2812000.0,,,
2014-09-30,34689000,0.145385,48062000.0,10190000.0,99629000,-92611000.0,484210000.0,-1951000.0,-3320000.0,-55981000.0,1101396000.0,207814000.0,69920000.0,1747575000.0,336457000,224247119.0,50254000,52027000.0,,435619000.0,1267263000.0,0.0,-12737000.0,159365000.0,1033548000.0,113283000.0,208384000.0,257103000.0,-196000.0,1311956000.0,223174000.0,34814000,34689000,122141000.0,2705306000.0,659000.0,1833473000.0,-16314000.0,2660000.0,441558000.0,119043000.0,131525000.0,-2878000.0,,692024000.0,484210000.0,,232485268.0,130828000.0,172920000.0,10838000.0,704710000.0,208211000.0,14696000.0,-15003000.0,41461000.0,1794000.0,0.155769,-19814000.0,89734000.0,37474000.0,0.0,4461240000.0,0.0,109790000.0,65276000.0,3193977000.0,-14164000.0,-20176000.0,51317000.0,42055000.0,-75079000.0,418934000.0,2812000.0,,,
2014-12-31,25843000,0.114231,-44616000.0,12585000.0,75080000,-124158000.0,392667000.0,-126821000.0,-24300000.0,28533000.0,1125686000.0,184036000.0,49476000.0,1796373000.0,360410000,223429497.0,20569000,28935000.0,820656000.0,431626000.0,1148750000.0,0.0,-14888000.0,206523000.0,1040960000.0,144633000.0,163341000.0,265231000.0,2427000.0,1364747000.0,215777000.0,26049000,25843000,142197000.0,2649744000.0,-400000.0,1887963000.0,-1153000.0,-12033000.0,428093000.0,117264000.0,132276000.0,2225000.0,-392563000.0,576703000.0,392667000.0,49190000.0,232206971.0,131119000.0,195208000.0,9965000.0,726914000.0,258354000.0,-2989000.0,-37693000.0,43921000.0,2013000.0,0.115665,-29541000.0,79017000.0,14016000.0,-118721000.0,4454372000.0,10547000.0,145989000.0,-91543000.0,3305622000.0,-34977000.0,-9480000.0,51099000.0,46124000.0,-134735000.0,484210000.0,2812000.0,,,
2015-03-31,19490000,0.083077,22133000.0,9745000.0,74385000,-46695000.0,287811000.0,26836000.0,-4520000.0,-35656000.0,1136971000.0,104479000.0,37851000.0,1691455000.0,298429000,223671267.0,35131000,29275000.0,798132000.0,332723000.0,957580000.0,0.0,-17189000.0,206242000.0,1048323000.0,100557000.0,255234000.0,231689000.0,1130000.0,1358732000.0,197872000.0,19364000,19490000,114778000.0,2471184000.0,-16018000.0,1862371000.0,-188130000.0,-316000.0,409698000.0,104167000.0,136090000.0,-7571000.0,-388434000.0,392290000.0,287811000.0,,228593934.0,647000.0,162741000.0,9211000.0,670881000.0,261785000.0,2010000.0,-182351000.0,38328000.0,3769000.0,0.083077,-24992000.0,62843000.0,19048000.0,-7098000.0,4170198000.0,0.0,121597000.0,-104856000.0,3212618000.0,0.0,20667000.0,46126000.0,45074000.0,-235314000.0,392667000.0,2812000.0,,,
2015-06-30,25110000,0.114231,18422000.0,10285000.0,82764000,-54986000.0,234330000.0,-48220000.0,-1249000.0,-26798000.0,1148549000.0,133217000.0,40018000.0,1593731000.0,319456000,224890379.0,39987000,30701000.0,839336000.0,264663000.0,928062000.0,0.0,-1543000.0,172153000.0,1048971000.0,118916000.0,188141000.0,245740000.0,-4141000.0,1329068000.0,200540000.0,25106000,25110000,117311000.0,2533708000.0,15459000.0,1872067000.0,-63381000.0,4268000.0,444872000.0,107944000.0,138438000.0,-2330000.0,-394464000.0,367547000.0,234330000.0,,228229934.0,615000.0,160553000.0,9329000.0,661437000.0,216588000.0,-4545000.0,-80455000.0,33575000.0,2463000.0,0.114231,-31812000.0,71830000.0,29374000.0,1000.0,4131168000.0,0.0,23108000.0,-53481000.0,3203106000.0,-14992000.0,-10775000.0,44061000.0,42207000.0,-195842000.0,287811000.0,2812000.0,,,
2015-09-30,33930000,0.145385,25272000.0,2545000.0,96249000,-94423000.0,330951000.0,4241000.0,-2130000.0,-12704000.0,1181136000.0,98578000.0,70751000.0,1639152000.0,314561000,224954897.0,46171000,32841000.0,846633000.0,277332000.0,976686000.0,0.0,-6260000.0,199096000.0,1058416000.0,109915000.0,198909000.0,244554000.0,-400000.0,1361820000.0,204646000.0,34014000,33930000,113321000.0,2517981000.0,-5496000.0,1846471000.0,-782000.0,3550000.0,441907000.0,104308000.0,134074000.0,-684000.0,-404726000.0,429529000.0,330951000.0,,228323342.0,490000.0,158475000.0,9206000.0,635357000.0,251978000.0,4309000.0,586000.0,35568000.0,2885000.0,0.155769,-25311000.0,96062000.0,37564000.0,0.0,4159431000.0,0.0,129420000.0,96621000.0,3182745000.0,-5826000.0,-4671000.0,49479000.0,41938000.0,-245518000.0,234330000.0,2812000.0,,,
2015-12-31,48573000,0.207692,-48488000.0,4990000.0,65937000,-127519000.0,290011000.0,-129057000.0,-29295000.0,50869000.0,1227509000.0,130817000.0,51396000.0,1627724000.0,348540000,224375941.0,54403000,21515000.0,852578000.0,268353000.0,961614000.0,2500000.0,-8202000.0,224058000.0,1059587000.0,125223000.0,192069000.0,273853000.0,11143000.0,1359371000.0,223317000.0,48373000,48573000,119427000.0,2559920000.0,72000.0,1875698000.0,-740000.0,-1862000.0,442944000.0,75726000.0,136586000.0,32000.0,-409634000.0,420828000.0,290011000.0,49812000.0,228360897.0,0.0,168914000.0,9649000.0,636421000.0,270965000.0,3148000.0,3607000.0,39710000.0,1199000.0,0.21648,-35366000.0,86762000.0,46511000.0,-59833000.0,4189678000.0,8351000.0,93589000.0,-40940000.0,3228064000.0,0.0,-29985000.0,51807000.0,52306000.0,-259156000.0,330951000.0,2812000.0,,,
2016-03-31,14883000,0.062308,4664000.0,5918000.0,69037000,-206218000.0,355785000.0,17684000.0,-5539000.0,-21604000.0,1235667000.0,91474000.0,27640000.0,1494964000.0,298379000,225416156.0,15401000,22950000.0,893221000.0,246232000.0,963007000.0,0.0,-8702000.0,143227000.0,1059787000.0,113631000.0,184352000.0,257090000.0,-15409000.0,1248732000.0,184748000.0,14836000,14883000,119791000.0,2624598000.0,-1400000.0,1898934000.0,-286000.0,-5939000.0,459631000.0,45718000.0,148593000.0,1316000.0,-433590000.0,447259000.0,355785000.0,,228081638.0,,169347000.0,9336000.0,614113000.0,179150000.0,-4343000.0,-3971000.0,39759000.0,658000.0,0.062308,-21051000.0,48691000.0,8897000.0,0.0,4119562000.0,0.0,246353000.0,65774000.0,3156555000.0,,22626000.0,50804000.0,38930000.0,-215995000.0,290011000.0,2812000.0,,,
2016-06-30,21001000,0.093462,-155000.0,7962000.0,84485000,-170120000.0,328157000.0,-124820000.0,-2840000.0,21669000.0,1243888000.0,78282000.0,73121000.0,1492002000.0,334412000,226065193.0,29481000,18960000.0,901896000.0,248441000.0,900565000.0,0.0,2897000.0,120165000.0,1072412000.0,123514000.0,183918000.0,254780000.0,6356000.0,1243561000.0,210898000.0,21001000,21001000,129558000.0,2621082000.0,-1024000.0,1971884000.0,-270000.0,1591000.0,460337000.0,50984000.0,140090000.0,1017000.0,-441559000.0,406439000.0,328157000.0,,228377268.0,,181417000.0,9408000.0,593674000.0,186110000.0,-1102000.0,-992000.0,42120000.0,380000.0,0.093462,-25956000.0,99077000.0,22592000.0,-90490000.0,4118516000.0,0.0,162750000.0,-27628000.0,3217951000.0,,3094000.0,52485000.0,45563000.0,-248871000.0,355785000.0,2812000.0,,,
2016-09-30,33761000,0.145385,8899000.0,9158000.0,99662000,-81286000.0,354646000.0,-56118000.0,-3316000.0,-8386000.0,1273605000.0,109693000.0,73278000.0,1662444000.0,338685000,226447490.0,46972000,12284000.0,916799000.0,250121000.0,963060000.0,0.0,-7797000.0,302526000.0,1069440000.0,117879000.0,196963000.0,260039000.0,-5823000.0,1412323000.0,220806000.0,33708000,33761000,127781000.0,2665700000.0,-4081000.0,1962514000.0,-7131000.0,2922000.0,460509000.0,40357000.0,144710000.0,-2374000.0,-456290000.0,464339000.0,354646000.0,,229515490.0,,173834000.0,9626000.0,623272000.0,311118000.0,-5263000.0,-10870000.0,36202000.0,1524000.0,0.145385,-20533000.0,93811000.0,36630000.0,0.0,4328144000.0,0.0,49780000.0,26489000.0,3365084000.0,0.0,-6670000.0,53406000.0,40874000.0,-249070000.0,328157000.0,2812000.0,,,
2016-12-31,10758000,0.038176,19977000.0,5250000.0,55802000,-62128000.0,439180000.0,-15802000.0,-54279000.0,18608000.0,1263464000.0,92999000.0,73639000.0,1701098000.0,366515000,225873165.0,6973000,26906000.0,887815000.0,308429000.0,1037569000.0,0.0,-6744000.0,279063000.0,1067096000.0,138313000.0,171604000.0,278244000.0,13410000.0,1392669000.0,228202000.0,10758000,10758000,153472000.0,2607096000.0,-2295000.0,1925518000.0,-373000.0,-21969000.0,436655000.0,40621000.0,136552000.0,-9632000.0,-451160000.0,532179000.0,439180000.0,44629000.0,230772157.0,,221229000.0,10652000.0,557159000.0,269842000.0,1895000.0,5229000.0,58053000.0,3707000.0,0.038176,-26384000.0,100023000.0,-11211000.0,0.0,4308194000.0,13073000.0,74964000.0,84534000.0,3270625000.0,0.0,-31288000.0,56361000.0,51218000.0,-333839000.0,354646000.0,2812000.0,,,
2017-03-31,17651000,0.08,1198000.0,8905000.0,81397000,-3991000.0,245446000.0,-11593000.0,1306000.0,-24711000.0,1240484000.0,27943000.0,35751000.0,1637937000.0,307706000,229972000.0,23751000,17347000.0,916370000.0,273532000.0,763201000.0,0.0,-8778000.0,252347000.0,1071563000.0,111861000.0,211610000.0,250865000.0,-9328000.0,1364405000.0,195845000.0,17651000,17651000,124586000.0,2429804000.0,1200000.0,1969460000.0,-357000.0,-1168000.0,441849000.0,40495000.0,144033000.0,983000.0,-474521000.0,273389000.0,245446000.0,,234881000.0,,172094000.0,10161000.0,559161000.0,270527000.0,-2035000.0,-244451000.0,37830000.0,1886000.0,0.08,-24406000.0,60157000.0,16483000.0,-49678000.0,4067741000.0,0.0,65234000.0,-193734000.0,3304540000.0,-243945000.0,34280000.0,54753000.0,44575000.0,-295196000.0,439180000.0,2702000.0,,,
2017-06-30,13951000,0.06,4850000.0,10153000.0,79567000,-32802000.0,542841000.0,-67921000.0,-3407000.0,-15905000.0,1241764000.0,66006000.0,37742000.0,2050748000.0,348990000,227963000.0,22365000,10678000.0,980738000.0,300781000.0,1159254000.0,0.0,-9972000.0,324524000.0,1383830000.0,124433000.0,241603000.0,278392000.0,4924000.0,1749967000.0,224557000.0,13951000,13951000,153724000.0,2505374000.0,-3496000.0,1995807000.0,-317000.0,-1560000.0,465547000.0,41613000.0,155667000.0,-1111000.0,-515191000.0,608847000.0,542841000.0,,232681000.0,,202192000.0,10581000.0,546841000.0,322595000.0,-8152000.0,292799000.0,38787000.0,1113000.0,0.06,-31617000.0,69359000.0,12391000.0,0.0,4556122000.0,0.0,0.0,297395000.0,3396868000.0,0.0,-20800000.0,56595000.0,48500000.0,-244791000.0,245446000.0,2702000.0,,,
2017-09-30,48485000,0.21,5027000.0,8634000.0,115933000,-309468000.0,671751000.0,-292360000.0,-4276000.0,-30968000.0,1289603000.0,303195000.0,45716000.0,2529948000.0,363977000,227729000.0,63931000,11200000.0,1024748000.0,294704000.0,1570701000.0,0.0,-5101000.0,446658000.0,1746994000.0,123096000.0,232954000.0,294971000.0,970000.0,2235244000.0,240881000.0,48485000,48485000,128504000.0,2566596000.0,-20520000.0,2009856000.0,-331000.0,3168000.0,484398000.0,41592000.0,161948000.0,-2948000.0,-540350000.0,974946000.0,671751000.0,,232721000.0,,176950000.0,12000000.0,524672000.0,436774000.0,247000.0,337637000.0,38429000.0,555000.0,0.21,-35481000.0,81197000.0,51653000.0,-871000.0,5096544000.0,0.0,73980000.0,128910000.0,3525843000.0,-60970000.0,-13688000.0,52280000.0,50550000.0,-225580000.0,542841000.0,2702000.0,,,
2017-12-31,-39693000,-0.18,5908000.0,6750000.0,103611000,-109080000.0,657714000.0,-92390000.0,66553000.0,-16272000.0,1247945000.0,359198000.0,43165000.0,2497520000.0,396863000,226556855.0,43372000,21473000.0,1058909000.0,324792000.0,1647973000.0,0.0,2218000.0,334668000.0,1758258000.0,135585000.0,187974000.0,329138000.0,7755000.0,2172728000.0,261278000.0,-39693000,-39693000,168846000.0,2540996000.0,-201000.0,2012904000.0,-397000.0,73541000.0,494321000.0,76727000.0,155927000.0,3072000.0,-564588000.0,1016912000.0,657714000.0,49357000.0,231751000.0,,217906000.0,16943000.0,499318000.0,326934000.0,1353000.0,1202000.0,39038000.0,2521000.0,-0.175201,-32901000.0,76066000.0,33848000.0,0.0,5038516000.0,5424000.0,49792000.0,-14037000.0,3390543000.0,0.0,-33957000.0,52820000.0,59205000.0,-220759000.0,671751000.0,2702000.0,,,
2018-03-31,32295000,0.142065,10170000.0,10106000.0,107077000,-87681000.0,814923000.0,108528000.0,-1308000.0,-52932000.0,1243503000.0,199269000.0,14117000.0,2524816000.0,343568000,227325000.0,47942000,22979000.0,,815354000.0,1744771000.0,,-5123000.0,278843000.0,1354072000.0,117894000.0,327967000.0,331851000.0,-17492000.0,1709462000.0,225674000.0,32295000,32295000,128030000.0,2580540000.0,-16361000.0,2020174000.0,-349000.0,6848000.0,503937000.0,76547000.0,160195000.0,1547000.0,,1014192000.0,814923000.0,,227325000.0,417907000.0,177732000.0,15020000.0,499919000.0,294371000.0,-2136000.0,-2193000.0,39522000.0,292000.0,0.142065,-34098000.0,48215000.0,39143000.0,0.0,5105356000.0,,246668000.0,157209000.0,3360585000.0,0.0,-269000.0,52914000.0,46501000.0,-205564000.0,657714000.0,2702000.0,,,
2018-06-30,36815000,0.16,-4503000.0,9167000.0,116488000,-104233000.0,674413000.0,-228999000.0,4633000.0,6548000.0,1268140000.0,225774000.0,85713000.0,2785205000.0,377196000,227273000.0,53333000,14777000.0,1076623000.0,941194000.0,1687635000.0,,-14221000.0,408964000.0,1341496000.0,123440000.0,444482000.0,314668000.0,17485000.0,1844011000.0,253756000.0,36815000,36815000,150739000.0,2523860000.0,15336000.0,2101461000.0,-308000.0,9143000.0,492027000.0,93551000.0,158235000.0,3356000.0,-584596000.0,900187000.0,674413000.0,,233784000.0,420993000.0,200423000.0,15835000.0,565378000.0,415905000.0,-3083000.0,-23179000.0,39633000.0,994000.0,0.16,-32310000.0,118023000.0,45958000.0,-172831000.0,5309065000.0,,65032000.0,-140510000.0,3621430000.0,-20782000.0,1356000.0,54695000.0,60942000.0,-279644000.0,814923000.0,2702000.0,,,
2018-09-30,60320000,0.26,3778000.0,11337000.0,137313000,-272666000.0,599842000.0,-112095000.0,-1969000.0,-45714000.0,1321094000.0,320888000.0,46108000.0,2771724000.0,377911000,226623000.0,77033000,22986000.0,1086883000.0,1368590000.0,1869571000.0,,-10995000.0,252688000.0,1066853000.0,121135000.0,584326000.0,314348000.0,-724000.0,1403134000.0,256776000.0,60320000,60320000,128348000.0,2527303000.0,13341000.0,2116889000.0,-326000.0,11883000.0,494024000.0,83593000.0,159968000.0,6116000.0,-592859000.0,920730000.0,599842000.0,,235151000.0,701366000.0,179743000.0,16255000.0,504861000.0,265551000.0,901000.0,-42167000.0,42030000.0,3057000.0,0.27,-36640000.0,82748000.0,72203000.0,0.0,5299027000.0,,183877000.0,-74571000.0,3429456000.0,-45799000.0,-10204000.0,48855000.0,59912000.0,-305173000.0,674413000.0,2702000.0,,,
