date,quarterlyBasicEPS,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyChangeInInventory,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyBasicAverageShares,quarterlyInventory,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyPretaxIncome,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccumulatedDepreciation,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyDilutedEPS,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyAccountsPayable,quarterlyDilutedAverageShares,quarterlyResearchAndDevelopment,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherShortTermInvestments
2013-09-30,0.94,2472000000.0,150000000.0,6309000000.0,3924000000.0,6151000000.0,390000000.0,4326000000.0,451000000,387000000,12152000000.0,18461000000.0,393000000.0,10075000000.0,1156000000,-1000000.0,35000000.0,388000000,2303000000.0,387000000,268000000.0,17000000.0,-58000000,1403000000.0,413000000.0,1762000000.0,-188000000.0,2276000000,-103000000.0,1762000000.0,2323000000.0,189000000.0,1262000000.0,451000000,617000000,1244000000.0,-6000000.0,68000000.0,8380000000.0,321000000.0,-6353000000.0,0.0,1000000.0,0.0,1403000000.0,,-51000000.0,0.92,34000000,1403000000.0,711000000.0,1383000000.0,420000000.0,166000000.0,303000000.0,63000000.0,-79000000.0,593000000.0,112000000.0,9519000000.0,539000000,3432000000,-269000000.0,-203000000.0,63000000,3166000000.0,,185000000.0,-226000000.0,635000000,44000000.0,141000000.0,19000000.0,,,,
2013-12-31,0.86,2825000000.0,149000000.0,6358000000.0,3409000000.0,6412000000.0,252000000.0,4346000000.0,467000000,353000000,12085000000.0,18443000000.0,347000000.0,9821000000.0,1117000000,-3000000.0,-19000000.0,355000000,2615000000.0,353000000,304000000.0,-97000000.0,25000000,1397000000.0,411000000.0,1836000000.0,-123000000.0,2209000000,-103000000.0,1589000000.0,2284000000.0,189000000.0,1403000000.0,482000000,631000000,1219000000.0,,76000000.0,8616000000.0,321000000.0,,0.0,-2000000.0,-303000000.0,1397000000.0,,27000000.0,0.84,34000000,1397000000.0,383000000.0,1361000000.0,418000000.0,164000000.0,327000000.0,-184000000.0,-3000000.0,385000000.0,,,486000000,3326000000,-264000000.0,-133000000.0,127000000,3164000000.0,,0.0,-210000000.0,665000000,25000000.0,-6000000.0,22000000.0,,,,
2014-03-31,0.88,3187000000.0,154000000.0,6566000000.0,4087000000.0,6142000000.0,281000000.0,4355000000.0,471000000,362000000,12062000000.0,18628000000.0,315000000.0,10229000000.0,1173000000,-3000000.0,59000000.0,364000000,2370000000.0,362000000,307000000.0,-16000000.0,-6000000,1429000000.0,410000000.0,1850000000.0,-175000000.0,2258000000,-102000000.0,1983000000.0,2402000000.0,189000000.0,1397000000.0,500000000,641000000,1197000000.0,,58000000.0,8393000000.0,321000000.0,,0.0,-16000000.0,-57000000.0,1429000000.0,,-134000000.0,0.87,30000000,1429000000.0,625000000.0,1421000000.0,417000000.0,170000000.0,318000000.0,-136000000.0,19000000.0,449000000.0,,,532000000,3431000000,-242000000.0,-168000000.0,136000000,3181000000.0,,0.0,-182000000.0,684000000,18000000.0,32000000.0,21000000.0,,,,
2014-06-30,0.99,3590000000.0,154000000.0,6873000000.0,3860000000.0,6163000000.0,325000000.0,4354000000.0,483000000,403000000,11998000000.0,18871000000.0,330000000.0,10023000000.0,1204000000,-3000000.0,-1000000.0,405000000,2375000000.0,403000000,296000000.0,30000000.0,-6000000,1613000000.0,409000000.0,1810000000.0,-173000000.0,2376000000,-119000000.0,1683000000.0,2503000000.0,184000000.0,1429000000.0,518000000,654000000,1173000000.0,,119000000.0,8842000000.0,321000000.0,,0.0,-2000000.0,0.0,1613000000.0,,-83000000.0,0.97,30000000,1613000000.0,625000000.0,1433000000.0,416000000.0,171000000.0,357000000.0,-114000000.0,2000000.0,500000000.0,,,550000000,3580000000,-151000000.0,-175000000.0,113000000,3154000000.0,,0.0,-60000000.0,702000000,20000000.0,184000000.0,21000000.0,,,,
2014-09-30,1.62,4253000000.0,160000000.0,7544000000.0,3954000000.0,7185000000.0,552000000.0,4595000000.0,461000000,663000000,12608000000.0,20152000000.0,332000000.0,11139000000.0,1198000000,-12000000.0,13000000.0,665000000,3281000000.0,663000000,463000000.0,21000000.0,-40000000,2457000000.0,409000000.0,1745000000.0,-604000000.0,2377000000,-119000000.0,1717000000.0,2439000000.0,184000000.0,1613000000.0,496000000,631000000,1329000000.0,-504000000.0,179000000.0,9007000000.0,240000000.0,-6159000000.0,0.0,-7000000.0,0.0,2457000000.0,,-15000000.0,1.59,37000000,2457000000.0,667000000.0,1391000000.0,416000000.0,170000000.0,-17000000.0,218000000.0,-317000000.0,749000000.0,160000000.0,9285000000.0,567000000,3575000000,710000000.0,-197000000.0,-169000000,3126000000.0,,8000000.0,-126000000.0,693000000,7000000.0,844000000.0,20000000.0,,,,
2014-12-31,1.16,4725000000.0,175000000.0,6045000000.0,3876000000.0,7107000000.0,153000000.0,5638000000.0,459000000,472000000,14108000000.0,20153000000.0,345000000.0,10983000000.0,1171000000,1000000.0,-21000000.0,472000000,3286000000.0,472000000,474000000.0,-170000000.0,-121000000,868000000.0,407000000.0,1942000000.0,-1651000000.0,2295000000,-118000000.0,1436000000.0,2349000000.0,184000000.0,2457000000.0,377000000,643000000,1830000000.0,-1511000000.0,121000000.0,9164000000.0,304000000.0,,0.0,-3000000.0,-223000000.0,868000000.0,,98000000.0,1.14,35000000,868000000.0,937000000.0,1382000000.0,413000000.0,184000000.0,-223000000.0,-449000000.0,2000000.0,295000000.0,,,528000000,3466000000,-209000000.0,-142000000.0,-95000000,3118000000.0,,0.0,-155000000.0,587000000,45000000.0,-1589000000.0,25000000.0,,,,
2015-03-31,1.47,5324000000.0,147000000.0,7612000000.0,4141000000.0,7107000000.0,242000000.0,4832000000.0,391000000,599000000,12631000000.0,20243000000.0,311000000.0,11248000000.0,1051000000,-3000000.0,-19000000.0,316000000,3390000000.0,599000000,325000000.0,-19000000.0,-57000000,697000000.0,407000000.0,1684000000.0,-379000000.0,2031000000,-118000000.0,1715000000.0,2094000000.0,184000000.0,868000000.0,410000000,551000000,1630000000.0,-218000000.0,96000000.0,8989000000.0,300000000.0,,1861000000.0,1000000.0,-250000000.0,697000000.0,,-53000000.0,1.45,37000000,697000000.0,736000000.0,1233000000.0,413000000.0,160000000.0,-416000000.0,-190000000.0,30000000.0,398000000.0,,,500000000,3082000000,-174000000.0,-156000000.0,94000000,2878000000.0,,361000000.0,-130000000.0,594000000,16000000.0,-171000000.0,21000000.0,,,,
2015-06-30,0.76,5633000000.0,148000000.0,7736000000.0,4041000000.0,7265000000.0,462000000.0,4841000000.0,393000000,309000000,12705000000.0,20441000000.0,443000000.0,11306000000.0,1048000000,0.0,-18000000.0,351000000,3395000000.0,309000000,326000000.0,-38000000.0,-16000000,701000000.0,406000000.0,1717000000.0,-135000000.0,2070000000,-134000000.0,1660000000.0,2185000000.0,182000000.0,697000000.0,451000000,552000000,1597000000.0,3000000.0,179000000.0,9129000000.0,299000000.0,,1897000000.0,0.0,0.0,701000000.0,,-106000000.0,0.75,33000000,701000000.0,631000000.0,1206000000.0,412000000.0,159000000.0,-373000000.0,48000000.0,-64000000.0,596000000.0,,,496000000,3118000000,-456000000.0,-134000000.0,100000000,2925000000.0,,365000000.0,-226000000.0,632000000,13000000.0,4000000.0,21000000.0,,,,
2015-09-30,2.6,6673000000.0,161000000.0,7887000000.0,3577000000.0,7446000000.0,449000000.0,4824000000.0,334000000,1040000000,12721000000.0,20608000000.0,433000000.0,11023000000.0,968000000,2000000.0,7000000.0,136000000,3403000000.0,1040000000,314000000.0,-2000000.0,-70000000,3329000000.0,400000000.0,1615000000.0,2801000000.0,2016000000,-132000000.0,1749000000.0,2120000000.0,182000000.0,701000000.0,388000000,482000000,1555000000.0,1000000.0,185000000.0,9585000000.0,329000000.0,-5717000000.0,0.0,14000000.0,0.0,3329000000.0,,-85000000.0,2.57,32000000,3329000000.0,500000000.0,1143000000.0,405000000.0,148000000.0,-373000000.0,30000000.0,136000000.0,624000000.0,198000000.0,8637000000.0,486000000,2984000000,-767000000.0,-175000000.0,252000000,2920000000.0,,0.0,-512000000.0,581000000,52000000.0,2628000000.0,24000000.0,,,,
2015-12-31,0.92,7026000000.0,146000000.0,6505000000.0,3266000000.0,7380000000.0,227000000.0,4651000000.0,340000000,353000000,12718000000.0,19223000000.0,438000000.0,10646000000.0,945000000,-4000000.0,-55000000.0,324000000,3370000000.0,353000000,307000000.0,-99000000.0,-37000000,2223000000.0,385000000.0,1700000000.0,-121000000.0,1888000000,-127000000.0,1545000000.0,1878000000.0,182000000.0,3329000000.0,382000000,502000000,1468000000.0,0.0,113000000.0,8577000000.0,291000000.0,,0.0,17000000.0,0.0,2223000000.0,,237000000.0,0.91,30000000,2223000000.0,500000000.0,1108000000.0,390000000.0,162000000.0,-463000000.0,-97000000.0,-66000000.0,366000000.0,,,443000000,2833000000,-1346000000.0,-139000000.0,58000000,2866000000.0,,0.0,-1249000000.0,558000000,17000000.0,-1106000000.0,22000000.0,,,,
2016-03-31,1.04,7406000000.0,144000000.0,5414000000.0,3097000000.0,7338000000.0,23000000.0,4673000000.0,367000000,380000000,12427000000.0,17841000000.0,448000000.0,10435000000.0,962000000,-1000000.0,14000000.0,389000000,3732000000.0,380000000,283000000.0,38000000.0,108000000,1150000000.0,364000000.0,1635000000.0,136000000.0,1990000000,-118000000.0,1719000000.0,2095000000.0,182000000.0,2223000000.0,519000000,523000000,1435000000.0,-6000000.0,110000000.0,7406000000.0,291000000.0,,0.0,12000000.0,-500000000.0,1150000000.0,,-228000000.0,1.03,32000000,1150000000.0,152000000.0,1116000000.0,368000000.0,156000000.0,-449000000.0,-295000000.0,-5000000.0,154000000.0,,,439000000,2952000000,-1366000000.0,-131000000.0,130000000,2899000000.0,,0.0,-1274000000.0,695000000,45000000.0,-1073000000.0,21000000.0,,,,
2016-06-30,2.35,8245000000.0,148000000.0,4929000000.0,3311000000.0,5924000000.0,568000000.0,5251000000.0,367000000,839000000,12571000000.0,17500000000.0,331000000.0,9235000000.0,1022000000,0.0,12000000.0,791000000,3734000000.0,839000000,333000000.0,59000000.0,-693000000,694000000.0,357000000.0,1610000000.0,-1072000000.0,2099000000,-132000000.0,1692000000.0,2158000000.0,168000000.0,1150000000.0,-228000000,528000000,1792000000.0,-988000000.0,160000000.0,8265000000.0,326000000.0,,0.0,-1000000.0,0.0,694000000.0,,6000000.0,2.32,31000000,694000000.0,302000000.0,1157000000.0,361000000.0,161000000.0,-375000000.0,-1141000000.0,865000000.0,718000000.0,,,494000000,3121000000,-100000000.0,-150000000.0,-1019000000,2976000000.0,,0.0,-134000000.0,-49000000,22000000.0,-456000000.0,23000000.0,,,,
2016-09-30,1.23,8682000000.0,147000000.0,4775000000.0,3066000000.0,6057000000.0,476000000.0,5532000000.0,389000000,437000000,12833000000.0,17608000000.0,362000000.0,9123000000.0,1104000000,0.0,-71000000.0,437000000,3739000000.0,437000000,287000000.0,18000000.0,-34000000,647000000.0,355000000.0,1596000000.0,-524000000.0,2228000000,-132000000.0,1437000000.0,2046000000.0,168000000.0,694000000.0,489000000,554000000,1879000000.0,-342000000.0,208000000.0,8485000000.0,207000000.0,-5836000000.0,0.0,14000000.0,-1000000.0,647000000.0,,101000000.0,1.22,34000000,647000000.0,331000000.0,1090000000.0,359000000.0,165000000.0,-542000000.0,150000000.0,16000000.0,684000000.0,149000000.0,8888000000.0,550000000,3332000000,-218000000.0,-208000000.0,52000000,3052000000.0,,0.0,-130000000.0,670000000,18000000.0,-47000000.0,25000000.0,,,,
2016-12-31,1.15,9256000000.0,160000000.0,4809000000.0,3513000000.0,5265000000.0,274000000.0,5363000000.0,372000000,409000000,12806000000.0,17615000000.0,355000000.0,8778000000.0,1065000000,-19000000.0,64000000.0,406000000,2976000000.0,409000000,397000000.0,-59000000.0,-49000000,665000000.0,356000000.0,1636000000.0,-154000000.0,1998000000,-132000000.0,1189000000.0,2034000000.0,168000000.0,647000000.0,460000000,530000000,1800000000.0,,149000000.0,8837000000.0,194000000.0,,0.0,-28000000.0,,665000000.0,,-30000000.0,1.14,31000000,665000000.0,1052000000.0,1123000000.0,359000000.0,158000000.0,-698000000.0,-125000000.0,-69000000.0,404000000.0,,,535000000,3063000000,-209000000.0,-130000000.0,54000000,2956000000.0,,0.0,-93000000.0,651000000,4000000.0,18000000.0,24000000.0,,,,
2017-03-31,1.14,9661000000.0,152000000.0,5146000000.0,3935000000.0,5368000000.0,362000000.0,5382000000.0,412000000,405000000,12910000000.0,18056000000.0,348000000.0,9303000000.0,1108000000,-3000000.0,84000000.0,406000000,3073000000.0,405000000,434000000.0,-10000000.0,-63000000,773000000.0,356000000.0,1660000000.0,-143000000.0,2119000000,-131000000.0,1701000000.0,2244000000.0,168000000.0,665000000.0,445000000,574000000,1768000000.0,,129000000.0,8753000000.0,197000000.0,,0.0,12000000.0,,773000000.0,,-185000000.0,1.13,32000000,773000000.0,879000000.0,1226000000.0,359000000.0,162000000.0,-584000000.0,-24000000.0,-49000000.0,521000000.0,,,534000000,3227000000,-283000000.0,-159000000.0,39000000,3046000000.0,,0.0,-105000000.0,629000000,8000000.0,108000000.0,23000000.0,,,,
2017-06-30,1.23,9747000000.0,157000000.0,5354000000.0,3872000000.0,5507000000.0,360000000.0,5516000000.0,412000000,435000000,13166000000.0,18520000000.0,420000000.0,9379000000.0,1138000000,-2000000.0,69000000.0,432000000,3113000000.0,435000000,408000000.0,-126000000.0,-24000000,755000000.0,355000000.0,1787000000.0,-241000000.0,2229000000,-142000000.0,1623000000.0,2271000000.0,157000000.0,773000000.0,503000000,582000000,1790000000.0,-77000000.0,62000000.0,9141000000.0,197000000.0,,0.0,-9000000.0,0.0,755000000.0,,-45000000.0,1.22,32000000,755000000.0,878000000.0,1309000000.0,358000000.0,170000000.0,-506000000.0,-80000000.0,-22000000.0,523000000.0,,,556000000,3367000000,-300000000.0,-163000000.0,71000000,3165000000.0,,0.0,-178000000.0,692000000,5000000.0,-18000000.0,26000000.0,,,,
2017-09-30,1.23,10175000000.0,166000000.0,5926000000.0,3847000000.0,5805000000.0,623000000.0,5651000000.0,395000000,434000000,13477000000.0,19403000000.0,482000000.0,9652000000.0,1139000000,-6000000.0,91000000.0,429000000,3634000000.0,434000000,444000000.0,-16000000.0,-27000000,1218000000.0,353000000.0,1813000000.0,-394000000.0,2317000000,-141000000.0,1626000000.0,2290000000.0,157000000.0,755000000.0,520000000,563000000,1841000000.0,-173000000.0,75000000.0,9751000000.0,236000000.0,-6180000000.0,0.0,22000000.0,0.0,1218000000.0,,7000000.0,1.22,35000000,1218000000.0,710000000.0,1436000000.0,356000000.0,168000000.0,-160000000.0,182000000.0,73000000.0,873000000.0,121000000.0,9580000000.0,576000000,3456000000,-22000000.0,-250000000.0,91000000,3400000000.0,,0.0,-238000000.0,721000000,-7000000.0,463000000.0,26000000.0,,,,
2017-12-31,-0.11,10047000000.0,168000000.0,5733000000.0,3635000000.0,5545000000.0,109000000.0,5672000000.0,383000000,-40000000,13078000000.0,18811000000.0,537000000.0,9180000000.0,1177000000,-32000000.0,149000000.0,-39000000,3317000000.0,-40000000,458000000.0,-185000000.0,-35000000,704000000.0,352000000.0,1984000000.0,-241000000.0,2303000000,-141000000.0,1264000000.0,2378000000.0,157000000.0,1218000000.0,561000000,559000000,1806000000.0,,127000000.0,9631000000.0,238000000.0,,0.0,0.0,-708000000.0,704000000.0,,-89000000.0,-0.11,26000000,704000000.0,688000000.0,1556000000.0,352000000.0,176000000.0,-84000000.0,-328000000.0,511000000.0,350000000.0,,,618000000,3480000000,-634000000.0,-241000000.0,600000000,3527000000.0,,0.0,-167000000.0,755000000,-6000000.0,-514000000.0,29000000.0,,,,
2018-03-31,1.4,9957000000.0,173000000.0,5960000000.0,4164000000.0,5603000000.0,171000000.0,5730000000.0,428000000,490000000,13287000000.0,19247000000.0,579000000.0,9767000000.0,1243000000,0.0,38000000.0,492000000,3335000000.0,490000000,464000000.0,-59000000.0,-8000000,559000000.0,351000000.0,2045000000.0,-201000000.0,2502000000,-140000000.0,1729000000.0,2643000000.0,157000000.0,704000000.0,600000000,610000000,1786000000.0,,147000000.0,9480000000.0,238000000.0,,,-2000000.0,0.0,559000000.0,,-248000000.0,1.38,29000000,559000000.0,675000000.0,1613000000.0,354000000.0,182000000.0,-49000000.0,-296000000.0,-12000000.0,377000000.0,,,633000000,3745000000,-330000000.0,-206000000.0,108000000,3676000000.0,,,-214000000.0,802000000,-11000000.0,-145000000.0,23000000.0,,,,
2018-06-30,1.3,10432000000.0,173000000.0,5941000000.0,4046000000.0,5475000000.0,561000000.0,5616000000.0,409000000,454000000,13072000000.0,19013000000.0,524000000.0,9521000000.0,1217000000,-2000000.0,-7000000.0,454000000,3294000000.0,454000000,453000000.0,60000000.0,-70000000,770000000.0,349000000.0,1961000000.0,-233000000.0,2547000000,-154000000.0,1625000000.0,2591000000.0,157000000.0,559000000.0,535000000,590000000,1698000000.0,0.0,124000000.0,9492000000.0,227000000.0,,,-6000000.0,0.0,770000000.0,,20000000.0,1.29,25000000,770000000.0,714000000.0,1583000000.0,352000000.0,181000000.0,-299000000.0,193000000.0,-52000000.0,800000000.0,,,627000000,3764000000,-338000000.0,-239000000.0,81000000,3633000000.0,,,-230000000.0,733000000,5000000.0,211000000.0,22000000.0,,,,
2018-09-30,4.79,12114000000.0,171000000.0,6199000000.0,4410000000.0,5145000000.0,662000000.0,5684000000.0,414000000,1661000000,14187000000.0,20386000000.0,487000000.0,9555000000.0,1182000000,-2000000.0,24000000.0,1674000000,3037000000.0,1661000000,1158000000.0,-30000000.0,-28000000,848000000.0,347000000.0,1857000000.0,-419000000.0,2327000000,-153000000.0,1711000000.0,2361000000.0,157000000.0,770000000.0,546000000,585000000,1704000000.0,-153000000.0,27000000.0,10831000000.0,207000000.0,-5901000000.0,,0.0,0.0,848000000.0,,110000000.0,4.75,27000000,848000000.0,963000000.0,1548000000.0,350000000.0,171000000.0,-306000000.0,268000000.0,-1233000000.0,924000000.0,109000000.0,9398000000.0,597000000,3509000000,-420000000.0,-262000000.0,-1128000000,3497000000.0,,188000000.0,-268000000.0,744000000,17000000.0,78000000.0,24000000.0,,,,
2018-12-31,0.81,11886000000.0,168000000.0,5378000000.0,3471000000.0,5481000000.0,87000000.0,5648000000.0,389000000,276000000,13810000000.0,19188000000.0,456000000.0,8952000000.0,1114000000,-29000000.0,-9000000.0,383000000,3382000000.0,276000000,384000000.0,-119000000.0,-81000000,505000000.0,342000000.0,1986000000.0,80000000.0,2233000000,-150000000.0,1348000000.0,2380000000.0,157000000.0,848000000.0,461000000,550000000,1648000000.0,,,10236000000.0,207000000.0,,,3000000.0,-441000000.0,505000000.0,,-26000000.0,0.8,27000000,505000000.0,585000000.0,1538000000.0,344000000.0,161000000.0,-257000000.0,-276000000.0,-11000000.0,297000000.0,,,564000000,3347000000,-719000000.0,-210000000.0,78000000,3550000000.0,,,-519000000.0,656000000,18000000.0,-343000000.0,23000000.0,,,,
2019-03-31,1.3,11710000000.0,173000000.0,5446000000.0,3867000000.0,5401000000.0,365000000.0,5626000000.0,373000000,439000000,13816000000.0,19262000000.0,421000000.0,9268000000.0,1118000000,-1000000.0,-35000000.0,429000000,3370000000.0,439000000,391000000.0,49000000.0,-48000000,565000000.0,338000000.0,1970000000.0,-165000000.0,2294000000,-149000000.0,1770000000.0,2463000000.0,157000000.0,505000000.0,520000000,539000000,1596000000.0,,,9994000000.0,196000000.0,,,5000000.0,0.0,565000000.0,,-81000000.0,1.29,15000000,565000000.0,612000000.0,1485000000.0,340000000.0,166000000.0,-160000000.0,-64000000.0,-17000000.0,556000000.0,,,579000000,3412000000,-333000000.0,-191000000.0,91000000,3596000000.0,,,-220000000.0,708000000,14000000.0,60000000.0,15000000.0,,,,
2019-06-30,2.25,11893000000.0,174000000.0,5422000000.0,3694000000.0,5432000000.0,522000000.0,5800000000.0,356000000,757000000,14326000000.0,19748000000.0,461000000.0,9126000000.0,1110000000,-2000000.0,-42000000.0,758000000,3434000000.0,757000000,381000000.0,11000000.0,-74000000,546000000.0,337000000.0,1961000000.0,-454000000.0,2279000000,-155000000.0,1654000000.0,2463000000.0,154000000.0,565000000.0,513000000,514000000,1664000000.0,-291000000.0,,10622000000.0,203000000.0,,,3000000.0,0.0,546000000.0,,2000000.0,2.23,13000000,546000000.0,602000000.0,1438000000.0,339000000.0,158000000.0,-201000000.0,2000000.0,-262000000.0,691000000.0,,,596000000,3389000000,-257000000.0,-169000000.0,-245000000,3636000000.0,,,-174000000.0,700000000,-6000000.0,-19000000.0,18000000.0,,,,
2019-09-30,1.11,12256000000.0,175000000.0,5554000000.0,3540000000.0,5584000000.0,699000000.0,5740000000.0,372000000,372000000,14140000000.0,19694000000.0,427000000.0,9124000000.0,1052000000,-1000000.0,-92000000.0,376000000,3395000000.0,372000000,454000000.0,123000000.0,-77000000,927000000.0,336000000.0,1836000000.0,-153000000.0,2248000000,-154000000.0,1613000000.0,2320000000.0,154000000.0,546000000.0,437000000,531000000,1596000000.0,0.0,36000000.0,10570000000.0,156000000.0,-5906000000.0,,-1000000.0,-250000000.0,927000000.0,,136000000.0,1.1,13000000,927000000.0,570000000.0,1357000000.0,338000000.0,159000000.0,-503000000.0,205000000.0,72000000.0,878000000.0,94000000.0,9480000000.0,521000000,3300000000,-334000000.0,-179000000.0,61000000,3574000000.0,,,-178000000.0,625000000,25000000.0,381000000.0,19000000.0,,,,
2019-12-31,0.08,12206000000.0,174000000.0,5566000000.0,3404000000.0,6015000000.0,235000000.0,5846000000.0,367000000,26000000,14410000000.0,19976000000.0,849000000.0,9419000000.0,1030000000,-26000000.0,94000000.0,23000000,3412000000.0,26000000,943000000.0,-176000000.0,-26000000,742000000.0,335000000.0,2003000000.0,-289000000.0,2138000000,-154000000.0,1410000000.0,2338000000.0,154000000.0,927000000.0,470000000,528000000,1602000000.0,-115000000.0,,10557000000.0,142000000.0,,,2000000.0,,742000000.0,,-24000000.0,0.08,12000000,742000000.0,561000000.0,1433000000.0,337000000.0,161000000.0,-414000000.0,-259000000.0,394000000.0,411000000.0,,,502000000,3168000000,-314000000.0,-176000000.0,447000000,3659000000.0,,,-139000000.0,656000000,37000000.0,-185000000.0,22000000.0,,,,
