date,quarterlyCashDividendsPaid,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyTotalRevenue,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyDepreciationAndAmortization,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyLongTermDebt,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyInventory,quarterlyChangeInInventory,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyCostOfRevenue,quarterlyPretaxIncome,quarterlyOperatingExpense,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,quarterlyPurchaseOfBusiness,quarterlyBasicEPS,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossPPE,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,quarterlyAccountsPayable,quarterlyOperatingIncome,quarterlyEbitda,quarterlyNetPPE,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyIncomeTaxPayable,quarterlyOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyAccumulatedDepreciation
2010-12-31,-286139872.0,16339419539,,,11703003924,959596121.0,13228434059,13077027304,12149932787.0,47183418767,-1.0,739966359.0,32163111.0,3012145355.0,60411852826,,,3070321546.0,3012145355.0,5094438783.0,24780031228,10971386365,110216199,719579179,-14849576.0,499484150,16119621.0,2493128042,,-2862258641.0,2689148569.0,7055494004.0,3986522260.0,1028518559.0,2735874319,523121955.0,2737627319,3532868386,2912379000.0,-1226943608.0,35003280642,,0.0,,2030000000,-2853598499.0,176396819.0,165100704.0,2767900644,39425672869,0.0,,1220966784,,,,4004706340,4065920224.0,4151622964.0,39425672869,916200714.0,,1753000.0,-223230431.0,,,,,,,,,,,,,
2011-03-31,-115290000.0,18555499200,,0.42,11800413460,703396288.0,14357685989,13187254364,9314519670.0,49260641853,,-294033182.0,31614532.0,2216079661.0,63618327842,,5276380145.0,2257650296.0,2216079661.0,3704239648.0,24987667824,10823909092,110216199,605671669,22434466.0,441010116,16119621.0,3768703227,,-2018689791.0,3022818437.0,5610280022.0,3011245000.0,747686103.0,3070029060,770654571.0,3074181215,3532868386,2689148569.0,-465500000.0,37960548427,5276380145.0,,0.42,2447449873,-2042575069.0,-2842101.0,131218608.0,2788069433,40449854961,,,1672403865,,,,3787268178,2956553545.0,3142463608.0,40449854961,753594704.0,,4152155.0,333669868.0,,,,,,,,,,,,,
2011-06-30,-1198506225.0,21273608928,,,20953310010,799447752.0,25444138786,14653884708,13012744904.0,52046584699,,1451783668.0,31067909.0,3777970244.0,77490723485,,,3840705721.0,3777970244.0,5778258765.0,35607194718,20038619625,96533966,684072017,39873113.0,475736886,39344971.0,3819456890,,-5700321451.0,7842310784.0,7234486139.0,5038586457.0,878027598.0,8063111766,708327525.0,8176710314,5299302579,3022818437.0,-3108522728.0,40337975169,,,,1665000000,-1974706286.0,-13919532.0,200126017.0,3220656518,44006190129,,,2239543863,,,,4390380058,4900231167.0,5238712474.0,44006190129,1197880736.0,,113598548.0,4819492347.0,,,,,,,,,,,,,
2011-09-30,-160233846.0,24334768154,,0.58,20540006955,871669685.0,26594119451,14972924004,12647549334.0,52894969058,-403597251.0,367378707.0,30648662.0,3061159226.0,79489088509,,5277860734.0,3147473142.0,3061159226.0,5054204551.0,35512930959,19964959213,209599309,591370634,-32504111.0,425386066,76157940.0,4065865839,,-2574287654.0,6508262383.0,7593344783.0,4126186980.0,942508718.0,6803674986,373041083.0,6853329831,5299302579,7842310784.0,-1247499999.0,42312293280,5277860734.0,-138353734.0,0.58,982900000,-2262519611.0,18074780.0,152457555.0,3388802318,45836844094,261822622.0,,2039410532,,,,4575254735,4111695833.0,4278644535.0,45836844094,978713838.0,,49654845.0,-1334048401.0,,,,,,,,,,,,,
2011-12-31,-349135118.0,26208475507,,,20170372352,1274104840.0,25849936379,16991329058,13678994911.0,58153479922,-559131969.0,716578287.0,31808794.0,2534617774.0,84003416301,,,2578514808.0,2534617774.0,4871280498.0,37161701410,19238753344,350861011,591468230,-87784680.0,343469222,79692711.0,4378423731,,131042038.0,7747188137.0,8807714413.0,3476174642.0,1358741180.0,8027805897,435838058.0,8105108665,5299302579,6508262383.0,-781900000.0,44839508674,,-115533429.0,,845800000,-1970303633.0,-675863086.0,440032944.0,4467895766,49173957181,3178376396.0,,2465679556,,,,5092086678,3512539318.0,3916207586.0,49173957181,897659834.0,,77302768.0,1238925754.0,,,,,,,,,,,,,
2012-03-31,-162724932.0,27457493693,,0.24,16482435452,812324999.0,22339666875,17211838425,8859499869.0,59502361067,,-10296601.0,31229549.0,1249018186.0,81842027942,,5204242442.0,1262390853.0,1249018186.0,2357528312.0,33694273877,15540592931,299378826,768136085,140334224.0,257232208,79692711.0,5029141127,,-1424521958.0,6700157142.0,6501971557.0,1646304493.0,844799183.0,6747871335,448464749.0,6822281107,5299302579,7747188137.0,-1538300000.0,46084431036,5204242442.0,-157009740.0,0.24,803855161,-1642590329.0,74348561.0,208814532.0,4567202289,50473534136,229251258.0,,5190708353,,,,4487067171,1512729129.0,1855119025.0,50473534136,383913640.0,67725700.0,74409772.0,-1047030995.0,,,,,,,,,,,,,
2012-06-30,-2391954279.0,27271059345,,,16616559257,1040416756.0,18797483998,17637047448,11699655079.0,63095711181,,2437565060.0,30650303.0,1668321555.0,81893195179,,,1707830586.0,1668321555.0,3175407316.0,34253606705,15778471451,416982735,1075522460,4489871.0,238278824,98651749.0,4822318439,,-4263645867.0,5699144488.0,8524247763.0,1992245997.0,1110537651.0,5846480308,341395970.0,5915345898,5299302579,6700157142.0,-1195972727.0,45521626543,,-2139507923.0,,1447352109,-2662879899.0,-297186687.0,322958730.0,5050772954,52047185470,760481578.0,,5423078310,,,,4818028163,2064869665.0,2315204727.0,52047185470,284415411.0,26660368.0,68865590.0,-1001012654.0,,,,,,,,,,,,,
2012-09-30,-136118897.0,28288775604,,0.19,16820586100,1110445030.0,21079944499,19364366142,11687735116.0,63510743835,-285563916.0,1293016844.0,30059391.0,1017716259.0,84590688334,,5356401363.0,1042994732.0,1017716259.0,2689884564.0,36184952242,16079562386,426697452,1163017623,14695038.0,229727184,98651749.0,4341507364,,-719139652.0,6601754314.0,8997850552.0,1387617680.0,1167762713.0,6747762011,243024444.0,6830078539,5299302579,5699144488.0,-333432109.0,46230235106,5356401363.0,-77001456.0,0.19,1346250000,-431828693.0,-63545053.0,269147724.0,5126305607,52581625863,52168570.0,,5320845617,,,,5500700367,1522121851.0,1656765404.0,52581625863,344622948.0,0.0,82316528.0,902609826.0,,,,,,,,,,,,,
2012-12-31,-336305488.0,29814447591,,,21826103646,1489625220.0,23129056299,14521328714,13519313298.0,64394466558,-47959129.0,973286651.0,44691810.0,2372531487.0,87523522857,,,2449013577.0,2372531487.0,4481466934.0,36347432360,21079634275,396858397,1018174940,69814646.0,230370381,212388755.0,4038537613,,-2062354377.0,8110974033.0,9037846364.0,3061648793.0,1570220131.0,8233705309,346841725.0,8342063649,5299302579,6601754314.0,-5281935107.0,48901205393,,-47814008.0,,995518713,-2077768476.0,-239471852.0,417315693.0,5110340475,53099846785,33636393.0,,1775055898,,,,5151266984,2911246803.0,3478964486.0,53099846785,612635216.0,27722620.0,108358340.0,1509219719.0,,,,,,,,,,,,,
2013-03-31,-91148401.0,30786449575,,0.18,20290972292,1039765972.0,22492603113,14578532999,9905798786.0,64304478070,,1090109951.0,43381066.0,972001984.0,86797081183,,5400011022.0,1000547909.0,972001984.0,2478018698.0,34869505291,19634561303,371858397,1040720573,60744844.0,189620375,212388755.0,4109933522,,-1191791177.0,9285379175.0,7427780088.0,1283373616.0,1085983331.0,9394323734,258959579.0,9493940609,5299302579,8110974033.0,-470307270.0,49611544863,5400011022.0,-4800000.0,0.18,825484171,-1472216499.0,15886721.0,274248915.0,5155829539,53334090558,221809248.0,,3277920898,,,,4557952161,1392035367.0,1557622531.0,53334090558,282825707.0,12600000.0,99616875.0,1174405142.0,,,,,,,,,,,,,
2013-06-30,-1906665026.0,31603240010,,,19423115336,1170321068.0,21145332680,14241473587,13681289480.0,64674615529,,1953410067.0,42545953.0,2087895119.0,85819948209,,,2169423436.0,2087895119.0,4185305074.0,33664588923,18826974129,411672676,1244649984,54249410.0,230493769,212388755.0,4053920848,,-2249057973.0,8800691208.0,9495984406.0,2777446288.0,1243161060.0,9248764007,200221019.0,9276403580,5299302579,9285379175.0,-1383909990.0,49825838167,,-148432391.0,,1289129184,-1839153173.0,-30364523.0,320150033.0,5312810367,53929608920,106972724.0,,3538031873,,,,3732328091,2942144014.0,3097596321.0,53929608920,608022852.0,0.0,27639573.0,-484687967.0,,,,,,,,,,,,,
2013-09-30,-75103379.0,33927399011,,0.44,19918989123,1208556470.0,22005156415,13845452505,13420926989.0,66300018517,-2807602700.0,2076052733.0,47757406.0,2324159001.0,88305174932,,5282179548.0,2471301528.0,2324159001.0,4450500691.0,33764441628,19319851729,340713226,945003165,-17908488.0,195356034,299365993.0,3679685456,,-4978107215.0,6978526548.0,8970426298.0,3232039643.0,1278670268.0,10219933651,198230543.0,10252608236,5299302579,8800691208.0,-1440452395.0,51976631418,5282179548.0,-508260442.0,0.44,1054176789,-1686775722.0,130999433.0,206015937.0,5371593326,55475640613,22847029.0,,2622821482,,,,3040238621,3171830423.0,3438055580.0,55475640613,760738115.0,144060000.0,32674585.0,-1822164660.0,,,,,,,,,,,,,
2013-12-31,-495325032.0,37923502213,,,19783974810,1661627705.0,24624401038,14545325394,18253661340.0,68470078783,-1511054634.0,2517403854.0,53671495.0,3996103202.0,93094479821,,,4170181031.0,3996103202.0,7129769892.0,34329300204,19206556818,502326529,882760778,45804463.0,358861379,299742333.0,3692689510,,-4057370536.0,6518932288.0,11123891448.0,5338406683.0,1769244142.0,11255936060,219686310.0,11296895849,5299302579,6978526548.0,-1338170572.0,56118028303,,-57914448.0,,471937556,-2563423170.0,-67167172.0,422441152.0,6048055359,56628960400,14341348.0,,2514008725,,,,3852487334,5360525750.0,5760847835.0,56628960400,1168225652.0,7358272.0,40959789.0,-459594260.0,,,,,,,,,,,,,
2014-03-31,-62507731.0,40397000683,,0.47,19894613022,1107556218.0,23523628906,13017904067,12629628514.0,70959780265,-1794856112.0,835280111.0,52922249.0,2473498470.0,94483409171,,5262762702.0,2588863136.0,2473498470.0,4497920150.0,32912517089,19262343710,500291886,1722067515,85330142.0,389158789,368713306.0,4991350495,,-2179368243.0,6210605853.0,8131708364.0,3329120883.0,1165579175.0,9538430632,276267974.0,9538430632,5299302579,6518932288.0,-1409000000.0,58691483708,5262762702.0,-264791061.0,0.47,656246979,-2183898884.0,0.0,196319201.0,6278723404,58154049351,1971049399.0,,1358986397,,,,3521689671,3332340975.0,3525440084.0,58154049351,740257747.0,,,-308326435.0,,,,,,,,,,,,,
2014-06-30,-2471453152.0,41890037616,,,19368479826,1293174757.0,22827342441,13112615498,16154854872.0,73077395277,-207584657.0,3904872137.0,74599202.0,3347792836.0,95904737718,,,3554071030.0,3347792836.0,5814467712.0,32481095324,18682730932,570566976,1116735294,-1440278.0,376021025,368713306.0,4783904103,,-693371218.0,6933900040.0,10340387160.0,4516088161.0,1383321935.0,10422194044,308103639.0,10422194044,5299302579,6210605853.0,-1073522727.0,60009050745,,-297485085.0,,736593520,-1229942895.0,-418705031.0,350938775.0,6414260331,60235732168,1042973755.0,,1077492855,,,,4109314736,4431145777.0,4867026936.0,60235732168,962017131.0,,,723294187.0,,,,,,,,,,,,,
2014-09-30,-152447977.0,44241594605,,0.44,18383504557,1348535639.0,24194423142,13614023625,14890061333.0,73794889090,-2499190544.0,3379281374.0,115029521.0,2351556989.0,97989312232,,5344447702.0,2525321756.0,2351556989.0,4446702574.0,31997528182,17954198218,497496681,790428211,187945571.0,389753966,368713306.0,4586126988,,-555708035.0,10734815489.0,10443358759.0,3220973005.0,1430301732.0,13364284790,306180325.0,13364284790,5299302579,6933900040.0,-387051020.0,62582961636,5344447702.0,6.0,0.44,423050000,-1596336419.0,-90395049.0,120389701.0,6432241069,60774849821,3350199891.0,,1925492854,,,,4082330501,3016400842.0,3341362706.0,60774849821,695651249.0,50000000.0,,3800915449.0,,,,,,,,,,,,,
2014-12-31,-298028189.0,47061768574,,,18244846974,1867425737.0,25097056332,14397009376,17083956204.0,77156040951,-1840066646.0,2561509613.0,135598624.0,2820173969.0,102253097283,,,2919339861.0,2820173969.0,5735080501.0,32641856350,17587075668,522165949,1201963874,46925972.0,333247400,374557189.0,4375976175,,-1422666414.0,12512121499.0,11348875703.0,3816627902.0,1977484266.0,14151606026,522172682.0,14171949291,5299302579,10734815489.0,-1185122456.0,66216607886,,-482462372.0,,272380116,-1963367176.0,-29374854.0,547739993.0,6721625590,62642561805,2807526455.0,,2056787727,129981248.0,,,4024948109,3757596235.0,4364367895.0,62642561805,897288041.0,39536265.0,20343265.0,1777306010.0,,,,,,,,,,,,,
2015-03-31,-67180231.0,48775292443,,0.32,18301095052,1266102896.0,24590915964,13012244531,11229337718.0,79431046394,-3700000000.0,-704052869.0,136906748.0,1713523869.0,104021962358,,5354762091.0,1718252224.0,1713523869.0,3288620447.0,31313339583,17221638016,536234905,1064354112,53901773.0,375108881,374557189.0,5206864161,,-5466702809.0,7982992537.0,7940717271.0,2152063618.0,1313823113.0,13322477064,942550288.0,13376858521,5299302579,12512121499.0,-316000000.0,69167509333,5354762091.0,-268928510.0,0.32,545810974,-1555428777.0,144550000.0,235441906.0,6733197056,63025432527,,,2158787727,131289372.0,,,3218800907,1974797334.0,2387505524.0,63025432527,433811394.0,144550000.0,54381457.0,-4529128962.0,,,,,,,,,,,,,
2015-06-30,-3953456153.0,48322566885,,,10930383584,1418497889.0,25975891270,22867333797,12993985447.0,79203832961,-7810913473.0,2050087246.0,147270749.0,2991821118.0,105179724231,,,3022874642.0,2991821118.0,3542224392.0,33797717381,10158596361,634038730,1215238297,112048323.0,363989422,422314098.0,5098755013,,-1945897035.0,5494032583.0,9451761055.0,4089890758.0,1635906482.0,14112767135,624516474.0,14147643109,5299302579,7982992537.0,-938037858.0,67781472941,,-1444680440.0,,1370264355,-1285079549.0,43753593.0,264515506.0,7063010924,64648249773,,,8467605485,141653373.0,,,3795958914,1906317910.0,4354406264.0,64648249773,1067016116.0,47999143.0,34875974.0,-2488959954.0,,,,,,,,,,,,,
2015-09-30,-233018793.0,49719942250,,0.26,10425463721,1382230073.0,25137618418,21282687657,13745544784.0,78277213831,-3110032519.0,329592031.0,145927460.0,1397375365.0,103414832249,,5374520635.0,1391154126.0,1397375365.0,3258647487.0,31708151378,9926318837,608755617,960180624,289240469.0,348282277,422314096.0,4416612557,,-615373238.0,5932441254.0,10486897297.0,1864729148.0,1468706710.0,13429602707,353217424.0,13429602707,5299302579,5494032583.0,-1060730145.0,68414214127,5374520635.0,-213232160.0,0.26,770132474,-1821916023.0,79528387.0,158361962.0,7061005655,64561588049,4222215750.0,,7897652348,140310084.0,,,3977248796,1789940777.0,2023091110.0,64561588049,473575022.0,135000000.0,,438408671.0,,,,,,,,,,,,,
2015-12-31,-155147253.0,51133606916,,,11467659033,2215859041.0,26206384998,20402161880,13007168057.0,79575006623,-7775126894.0,3065164103.0,169630833.0,1413664666.0,105781391621,,,1495670684.0,1413664666.0,3998688503.0,31869820913,10739681614,904266824,1327674812,42529180.0,422052404,463730688.0,4238039415,,-4691293651.0,4285034364.0,9008479554.0,1932713311.0,2289514822.0,14471446152,558346586.0,14471446152,5299302579,5932441254.0,-1355282415.0,70491887946,,-1637585485.0,,859871964,-504959197.0,-10918694.0,479494817.0,7160487353,64327392377,5152972664.0,,7585376010,169630833.0,,,3904053518,1709173681.0,2412208128.0,64327392377,437042627.0,41012870.0,,-1647406890.0,,,,,,,,,,,,,
2016-03-31,-66442959.0,52288701079,,0.22,13240354601,1385731865.0,27748619890,19525192516,10607192914.0,80001996992,-2500000000.0,1075854976.0,167846564.0,1155094163.0,107750616882,,5250428014.0,1174219665.0,1155094163.0,2641611493.0,32765547117,12550738636,458720104,972003847,268094344.0,528457521,463730688.0,4000721985,,1009881978.0,8711334581.0,7965581421.0,1528414700.0,1430975368.0,16897746369,521769401.0,16897746369,5299302579,4285034364.0,-270000000.0,71546304438,5250428014.0,-743652436.0,0.22,1346915735,-657070145.0,-16163009.0,70676954.0,7501750120,64985505825,4500000000.0,,7479054213,167846564.0,,,3424860515,1210636125.0,1599091654.0,64985505825,354195035.0,0.0,0.0,4426300217.0,,,,,,,,,,,,,
2016-06-30,-2801114739.0,52209825212,,,14645360750,1560428485.0,22567779750,13379209583,13365916454.0,80555221066,-81000000.0,1571364648.0,201946193.0,2199824242.0,103123000816,,,2285979937.0,2199824242.0,4641161488.0,28024570333,13932965315,510455171,1000036555,110678147.0,613179913,463730688.0,4181176707,,4652965405.0,8071781374.0,8724754966.0,2974574271.0,1639044806.0,10284387972,510449242.0,10284387972,5299302579,8711334581.0,-7644699347.0,71515727580,,-36036428.0,,1432147490,-1362997255.0,-5474929.0,383117406.0,7455348487,65546573638,6022260521.0,,753372730,201946193.0,,,3942006462,3002116682.0,3357691677.0,65546573638,688594334.0,63000000.0,,-639553207.0,,,,,,,,,,,,,
2016-09-30,-102321290.0,54823327437,,0.49,14822631648,1609808688.0,25691005897,13267672866,13975893834.0,80029345270,-7419000000.0,2667065619.0,197189447.0,2613502225.0,105720351167,,5333678010.0,2767194720.0,2613502225.0,4751749606.0,28090304514,14198527444,407908460,649051168,86205874.0,546292303,463730688.0,3992924750,,-6060823362.0,5147424662.0,9224144228.0,3504693328.0,1695573824.0,12862338769,426914757.0,12862338769,5299302579,8071781374.0,-717594335.0,73893834290,5333678010.0,-201528819.0,0.49,1322809887,-870105767.0,-1938100.0,60264228.0,7453950814,65216780347,2300722711.0,,298872730,197189447.0,,,3767632249,3056175782.0,3564957556.0,65216780347,737498608.0,0.0,,-2924356712.0,,,,,,,,,,,,,
2016-12-31,-315502844.0,57384823590,,,12166125658,1864044388.0,29394331527,17049223825,17982897757.0,80119789438,-5000000000.0,2900971600.0,248641934.0,2561496153.0,109514120965,,,2723248302.0,2561496153.0,6127419394.0,29215349483,11443108628,470344088,659266730,64268962.0,654679046,493647906.0,4548533840,,-4154271206.0,5799566696.0,11855478363.0,3645523690.0,2326869459.0,15585983488,474375096.0,15585983488,5299302579,5147424662.0,-610973861.0,76608921127,,-347251565.0,,1275213970,-2091322181.0,-24346630.0,549673960.0,7497703033,64849975530,3246121023.0,,3262417814,248641934.0,,,4379278388,3800549935.0,4195197650.0,64849975530,922275388.0,2063370.0,,652142034.0,,,,,,,,,,,,,
2017-03-31,-67184466.0,59538041322,,0.41,12696403753,1471587476.0,32498553769,15924782704,13638977156.0,78812626949,-7900000000.0,1419305613.0,263221700.0,2153217732.0,111311180718,,5251750566.0,2280893613.0,2153217732.0,3960481480.0,28621186457,11927381770,470344088,487367837,178846091.0,520734322,493647906.0,4551709197,,272972890.0,8735034968.0,9678495676.0,2946909307.0,1707936706.0,16546405238,505800283.0,16546405238,5299302579,5799566696.0,-384500000.0,78872884022,5251750566.0,-267838085.0,0.41,1187960748,-779637112.0,-874860.0,51657479.0,7520632805,64404433332,9038727727.0,,3393462288,263221700.0,,,3942774007,2252544774.0,2998566786.0,64404433332,666015694.0,,,2935468272.0,,,,,,,,,,,,,
2017-06-30,-2842191008.0,61451895790,,,9023748316,1483871074.0,37060923082,19813462540,18268939137.0,76259349698,-7100000000.0,1622080831.0,286955445.0,4563505758.0,113320272780,,,4776633158.0,4563505758.0,6366826466.0,28837210856,8356927363,501039114,689666173,81142523.0,632273096,493647906.0,5449227060,,-1538241010.0,6969718744.0,11902112671.0,6257627553.0,1465078691.0,20785359188,379865508.0,20785359188,5299302579,8735034968.0,-499110003.0,80383019939,,-13949180.0,,1039670161,-1226019856.0,73738568.0,296057721.0,7581155452,64056745259,6704895271.0,,6878862589,286955445.0,,,4114239306,4901747775.0,6553685274.0,64056745259,1480994395.0,,,-1765316224.0,,,,,,,,,,,,,
2017-09-30,-71096197.0,64543826014,,0.58,9903623108,1756513034.0,40265007784,20803812096,18130709688.0,76261461160,-8500000000.0,3488332339.0,291358050.0,3091930226.0,116526468944,,5330914183.0,3194940545.0,3091930226.0,5903139228.0,30707435204,9186271554,585253689,507795671,136368673.0,769852717,493647906.0,5020041482,,-4252646077.0,4923319230.0,12227570460.0,4131139869.0,1825974775.0,20735221063,425993504.0,20735221063,5299302579,6969718744.0,-206881300.0,83404674172,5330914183.0,-118562177.0,0.58,967664200,-273954273.0,-1729548232.0,102599715.0,7863265980,63520812225,4500000000.0,,6371218839,291358050.0,,,4412477647,4077164453.0,4233739584.0,63520812225,936199324.0,71826400.0,,-2046399514.0,,,,,,,,,,,,,
2017-12-31,-360163342.0,70589842409,,,9064174320,2319648902.0,45952855292,21114302916,25272193782.0,76189729304,-21400000000.0,7177172833.0,339285112.0,6046016393.0,122142584596,,,6176266579.0,6046016393.0,10192642301.0,30178477236,8358942229,392147311,405692619,199213176.0,1059713200,493647906.0,4705200427,,315266539.0,10428931906.0,15079551481.0,7893079323.0,2479791654.0,24759779144,365946979.0,24762085776,5299302579,4923319230.0,-2861234261.0,89406295319,,-89433874.0,,934810900,-1376523983.0,-241241388.0,505989448.0,7976125778,63361351325,22900020212.0,,4685265140,339285112.0,,,4986281006,7712850647.0,8399068771.0,63361351325,1716812744.0,20677201.0,2306632.0,5505612676.0,,,,,,,,,,,,,
2018-03-31,-329972377.0,75367912338,,0.9,8595481622,1492063180.0,48768748598,18887722581,18766521999.0,75633219005,-3500000000.0,2179059336.0,,4778069929.0,124401967603,,5308966588.0,4902083267.0,4778069929.0,7741630356.0,27483204203,7867101297,394321159,316941054,171259685.0,1028577614,493647906.0,5610527819,,1841886856.0,14376782271.0,11024891643.0,6311993557.0,1583999233.0,26217144765,351040046.0,26227120015,5299302579,10428931906.0,-808661874.0,94110482819,5308966588.0,,0.9,827519838,-874965453.0,142230129.0,58954206.0,8015701447,62685167069,6043857535.0,,4639377056,377340279.0,,,4590694718,6157631123.0,6370947763.0,62685167069,1409910290.0,142563283.0,9975250.0,3947850365.0,,,,,,,,,,,,,
2018-06-30,-6069341070.0,77172768662,,,7358436246,1767937642.0,48231378939,18020858839,26975725155.0,76095517237,-9500000000.0,8016610347.0,,8164019419.0,124326896176,,,8407798796.0,8164019419.0,12488901207.0,25379295085,6628881559,381520496,432954773,106601112.0,1106374690,493647906.0,5527849905,,-2909935328.0,11100201098.0,14486823948.0,10873663639.0,2000527887.0,24946674645,346343749.0,24978966157,5299302579,14376782271.0,-3260143124.0,95918402789,,,,958422903,-875851314.0,-23718859.0,193528858.0,8130670966,62943876770,7537581066.0,,5343922968,383210938.0,,,1106374690,10488373320.0,11067192497.0,62943876770,2465864843.0,71987.0,32291512.0,-3276581173.0,,,,,,,,,,,,,
2018-09-30,-289871817.0,84946804842,,1.47,7398193913,2094082555.0,62049147017,24136069581,32049804652.0,76566574611,-13000000000.0,7829535009.0,,7774036180.0,138615721628,,5288459986.0,7993344462.0,7774036180.0,11965454104.0,31534263494,6679498102,335053235,445590410,141691291.0,1117461929,514398098.0,6468809955,,-1487648546.0,18386587383.0,20084350548.0,10284755163.0,2228304257.0,31233060930,342257431.0,31263274946,5299302579,11100201098.0,-25770000.0,103640855089,5288459986.0,-342262103.0,1.47,1060036062,-862220103.0,195961242.0,132224112.0,8365897484,63142806741,12568409615.0,,8562645066,376438380.0,,17130720.0,6418677690,9737149847.0,10416979275.0,63142806741,2291410701.0,203962827.0,30214016.0,7286386285.0,,,,,,,,,,,,,
2018-12-31,-242458556.0,94044964143,,,6977518056,2131378632.0,72052959822,26151960656,50610573890.0,77494392217,-22548596980.0,13285240454.0,,9098159301.0,149547352039,,,9332787935.0,9098159301.0,14976608592.0,33129478712,6105332485,369819251,419572589,545080761.0,1232637935,514398098.0,6022717523,,-23114000029.0,9857671783.0,35633965298.0,12158783540.0,2427751863.0,37619107062,466296761.0,37644247256,5299302579,18386587383.0,-1137690002.0,112688915670,,-58382762.0,,1376933268,-2135484883.0,-167628766.0,285610248.0,8371835258,63778863832,1054013335.0,,6064339730,405888810.0,,25492978.0,6395728639,12548856729.0,12444393788.0,63778863832,2825995605.0,-164695032.0,25140194.0,-8528915600.0,,,,,,,,,,,,,
2019-03-31,-74031738.0,100126224714,,1.15,8140084148,1887026175.0,74642265089,21536915674,30500532480.0,77686775858,-9000000000.0,3021028335.0,56072639.0,6081260571.0,152329040947,,5288052670.0,6203873382.0,6081260571.0,9403892123.0,29676999822,7196335210,416157429,346424973,-14713856.0,1171010680,514398098.0,6496927633,,5174633189.0,20762210530.0,21096640357.0,8026670949.0,2006924352.0,41005005934,480594563.0,41022648265,5299302579,9857671783.0,-720500000.0,118814526636,5288052670.0,-24400931.0,1.15,1715946218,-1991364487.0,29964720.0,266766693.0,8609018315,63517507602,16122644662.0,,5158523525,407081736.0,,15623484.0,6234839706,7396967771.0,8293437642.0,63517507602,1822797567.0,29977450.0,17642331.0,10904538747.0,,,,,,,,,,,,,
2019-06-30,-8898142594.0,100348845157,,,8199476800,2261110849.0,73619643622,20710690093,41143293322.0,78502978757,-19000000000.0,8288919293.0,35732540.0,9178441802.0,152122622379,,,9414605565.0,9178441802.0,13841423884.0,28910166893,7185455691,442229316,512517216,426978177.0,1270295712,514398098.0,6900352919,,-4750896824.0,15770133885.0,27301869438.0,12309329693.0,2404366708.0,36098012795,555001194.0,36111917252,5299302579,20762210530.0,-1827579471.0,119019967179,,-124817915.0,,1875824058,-1203011580.0,322861420.0,-31957868.0,8624444284,64007581492,15151164718.0,,4209555656,423287375.0,,7708147.0,5972600467,11437057176.0,12277371825.0,64007581492,2894724128.0,335601695.0,13904457.0,-4992076645.0,,,,,,,,,,,,,
