date,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeCommonStockholders,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyOperatingExpense,quarterlyCurrentDebt,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,quarterlyInvestingCashFlow,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyDilutedEPS,quarterlyOtherCurrentAssets,quarterlyDilutedAverageShares,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyAccumulatedDepreciation,quarterlyNetPPE,quarterlyTaxProvision,quarterlyOtherNonCashItems,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable
2010-08-31,18210500000.0,2090900000.0,23800000.0,5771600000.0,1746400000.0,2008800000.0,14256700000.0,,,,8747600000.0,647300000.0,473600000,6613500000.0,472100000.0,762900000.0,472100000.0,-1000000.0,885100000.0,1665200000.0,697000000.0,697000000.0,,-1900000.0,762900000.0,1457100000.0,697000000.0,3727700000.0,91700000.0,-120200000.0,111300000.0,-184100000.0,12839100000.0,803800000.0,-5100000.0,45000000.0,0.7,0.0,671900000.0,-316000000.0,,-788400000.0,,888000000.0,75500000.0,76100000.0,1524300000.0,-1390900000.0,673200000.0,5124800000.0,12500000.0,-1800000.0,0.73,,3111700000.0,223000000.0,-37400000.0,872700000,35500000.0,-406100000.0,22400000.0,-57300000.0,8410400000.0,,88100000.0,3533100000,177600000.0,-132600000.0,670100000.0,,3953800000.0,4091500000.0,,761400000,,,
2010-11-30,18378500000.0,1930800000.0,-130700000.0,5864100000.0,1725300000.0,2432600000.0,14361900000.0,,,,8760100000.0,642100000.0,615300000,6634700000.0,613900000.0,810100000.0,613900000.0,-1000000.0,965200000.0,1706000000.0,566300000.0,566300000.0,,0.0,810100000.0,1181600000.0,566300000.0,3740500000.0,81600000.0,-146200000.0,118900000.0,-182200000.0,12493700000.0,840600000.0,-3400000.0,270200000.0,0.92,0.0,664500000.0,-32000000.0,,-175200000.0,,826700000.0,75500000.0,-59300000.0,1634000000.0,-1273400000.0,697000000.0,5639600000.0,100000.0,-1800000.0,0.96,,3146100000.0,160700000.0,-20100000.0,941800000,18300000.0,-330300000.0,56100000.0,-425400000.0,8842100000.0,,97000000.0,4066600000,421900000.0,-151700000.0,741300000.0,,4016600000.0,3733600000.0,,823900000,,,
2011-02-28,,,-26000000.0,,,2215400000.0,,,,,,638900000.0,393500000,,392100000.0,790200000.0,392100000.0,14200000.0,,,,,,,790200000.0,,540300000.0,,85000000.0,-200500000.0,124300000.0,-181200000.0,,,18700000.0,509500000.0,0.59,,660100000.0,43400000.0,,-199900000.0,,,,-12700000.0,1430800000.0,,566300000.0,,2100000.0,-1900000.0,0.61,,,181700000.0,588500000.0,764900000,21700000.0,-488400000.0,27300000.0,-489300000.0,,,71200000.0,3646200000,648600000.0,-139100000.0,569800000.0,-82900000.0,,,,640600000,,,
2011-05-31,18674500000.0,64900000.0,79300000.0,5542500000.0,324400000.0,2269900000.0,14772500000.0,997100000.0,1162300000.0,,8403100000.0,,321100000,6750800000.0,320200000.0,828800000.0,320200000.0,-2300000.0,1127400000.0,1609300000.0,619600000.0,619600000.0,,,825700000.0,1342600000.0,619600000.0,3813300000.0,91800000.0,-248200000.0,118100000.0,-181900000.0,12062300000.0,862500000.0,29300000.0,53300000.0,,0.0,,64600000.0,,0.0,,995100000.0,75500000.0,104900000.0,1364400000.0,-1010800000.0,540300000.0,6365500000.0,5600000.0,-1900000.0,,-4146200000.0,3345900000.0,155700000.0,-679000000.0,656900000,23900000.0,503900000.0,99500000.0,35400000.0,9191300000.0,,,3634300000,278700000.0,-225400000.0,447000000.0,-38500000.0,3902000000.0,3659200000.0,7492100000.0,538700000,,,
2011-08-31,21893200000.0,2682000000.0,-281400000.0,5901100000.0,1553500000.0,2401100000.0,17796800000.0,,,,10000200000.0,647900000.0,404300000,8301400000.0,405600000.0,807500000.0,405600000.0,-100000.0,1417100000.0,1788100000.0,338200000.0,338200000.0,,,807500000.0,2148600000.0,338200000.0,4935800000.0,87200000.0,-1157700000.0,125500000.0,-200300000.0,14884200000.0,994400000.0,12100000.0,308000000.0,0.61,0.0,667000000.0,-135300000.0,,-109900000.0,,1181900000.0,75500000.0,70900000.0,1446500000.0,-1014700000.0,619600000.0,6499300000.0,-125100000.0,-6600000.0,0.63,,3565200000.0,177500000.0,-39800000.0,766200000,44500000.0,-134800000.0,22300000.0,431900000.0,9396600000.0,,,3847600000,440800000.0,-132800000.0,553500000.0,-900100000.0,4096400000.0,4884000000.0,,639000000,,,
2011-11-30,21466800000.0,2650000000.0,170900000.0,5247600000.0,1464100000.0,3029100000.0,17445200000.0,,,,9271700000.0,646300000.0,449200000,8115900000.0,444800000.0,877100000.0,444800000.0,-700000.0,1374100000.0,1628700000.0,509100000.0,509100000.0,,,877100000.0,2581400000.0,509100000.0,4795500000.0,,-153000000.0,137800000.0,-199200000.0,14413700000.0,1026400000.0,18600000.0,580400000.0,0.67,0.0,665800000.0,134000000.0,,-100900000.0,,1096500000.0,75500000.0,-59800000.0,1594700000.0,-1204600000.0,338200000.0,6577300000.0,131700000.0,-2500000.0,0.69,,3507400000.0,-209400000.0,18400000.0,717600000,21700000.0,108200000.0,-13700000.0,-372600000.0,9642200000.0,,,4623800000,712400000.0,-132000000.0,629700000.0,0.0,4021600000.0,5142000000.0,,717600000,,,
2012-02-29,21439000000.0,1774800000.0,-23800000.0,6194800000.0,1397200000.0,2612700000.0,17602700000.0,,1437100000.0,,10185600000.0,647900000.0,400800000,8205000000.0,391500000.0,838700000.0,391500000.0,-100000.0,1367600000.0,1528000000.0,485300000.0,485300000.0,,0.0,838700000.0,1439900000.0,485300000.0,4728400000.0,96000000.0,-159000000.0,135500000.0,-200000000.0,14034600000.0,1119400000.0,19600000.0,344900000.0,0.58,0.0,667300000.0,113100000.0,,-101700000.0,,1011900000.0,75500000.0,-87900000.0,1507400000.0,-1111900000.0,509100000.0,6921600000.0,-131600000.0,-1430200000.0,0.61,,3549900000.0,187300000.0,-134200000.0,804200000,22200000.0,93300000.0,-17400000.0,-376400000.0,9833700000.0,,,4120100000,504000000.0,-159100000.0,572600000.0,0.0,3836300000.0,3849000000.0,,668700000,,,
2012-05-31,21096800000.0,96900000.0,-14100000.0,6161900000.0,242500000.0,2570300000.0,17405400000.0,1032900000.0,1323600000.0,627900000.0,10370900000.0,,334800000,8182500000.0,325400000.0,857400000.0,325400000.0,-100700000.0,1171400000.0,1478800000.0,471200000.0,471200000.0,4600000.0,0.0,857400000.0,1267700000.0,471200000.0,4704900000.0,93200000.0,-401100000.0,142700000.0,-200600000.0,14214100000.0,188500000.0,-400000.0,492800000.0,,18200000.0,,32700000.0,,-500000.0,90800000.0,1148900000.0,75500000.0,88900000.0,1496100000.0,-1743700000.0,485300000.0,6421700000.0,200000.0,-10800000.0,,-4632000000.0,3652700000.0,135400000.0,153200000.0,689700000,19900000.0,177100000.0,95100000.0,-344300000.0,9958500000.0,,25000000.0,4066400000,744800000.0,-252000000.0,454700000.0,-150000000.0,3691400000.0,3843200000.0,8284700000.0,638700000,,,
2012-08-31,22635300000.0,2125500000.0,1037200000.0,5462000000.0,1587400000.0,2422700000.0,17417900000.0,,1473500000.0,,9566600000.0,650400000.0,562100000,8207700000.0,548900000.0,839000000.0,548900000.0,-9200000.0,1127500000.0,1808500000.0,1508400000.0,1508400000.0,,,839000000.0,3123200000.0,1508400000.0,4723700000.0,83000000.0,-153600000.0,139200000.0,-217800000.0,15542100000.0,883000000.0,-11400000.0,348200000.0,0.82,0.0,667400000.0,-324000000.0,,-272500000.0,-143800000.0,1264900000.0,75500000.0,176900000.0,1628300000.0,-1662500000.0,471200000.0,6645200000.0,11000000.0,-400000.0,0.84,,3603500000.0,158100000.0,-92000000.0,928500000,38300000.0,-130500000.0,-69300000.0,692800000.0,10289600000.0,,39000000.0,4051000000,488800000.0,-140600000.0,697100000.0,-31800000.0,5217400000.0,5975500000.0,,789300000,,,
2012-11-30,22952900000.0,2178300000.0,-773500000.0,5571900000.0,1730800000.0,3139500000.0,18387400000.0,,1673800000.0,,9776500000.0,648100000.0,541000000,8604100000.0,541600000.0,910600000.0,541600000.0,-2700000.0,1148700000.0,1770200000.0,734900000.0,734900000.0,,,910600000.0,2760700000.0,734900000.0,5026000000.0,75500000.0,-949600000.0,146900000.0,-216700000.0,15512900000.0,943300000.0,35300000.0,704800000.0,0.82,0.0,664500000.0,136800000.0,,-206700000.0,-108800000.0,1244900000.0,75500000.0,-53300000.0,1742300000.0,-1603300000.0,1508400000.0,6983700000.0,1900000.0,-521200000.0,0.84,,3814000000.0,245400000.0,-61700000.0,831700000,23000000.0,194100000.0,-14400000.0,-659100000.0,10614500000.0,,113700000.0,4881800000,828300000.0,-123500000.0,753500000.0,-820000000.0,4565500000.0,5736400000.0,,831700000,,,
2013-02-28,22793400000.0,2212900000.0,16300000.0,6631900000.0,1669900000.0,2907900000.0,18427600000.0,,1591500000.0,,11031400000.0,648500000.0,412600000,8665700000.0,398400000.0,874500000.0,398400000.0,-6100000.0,1202400000.0,1606400000.0,751200000.0,751200000.0,,,874500000.0,1426700000.0,751200000.0,5060400000.0,76600000.0,-178000000.0,146200000.0,-217100000.0,15314000000.0,894700000.0,21500000.0,680500000.0,0.6,0.0,665100000.0,167500000.0,,-265600000.0,75800000.0,1186000000.0,75500000.0,-59900000.0,1522700000.0,-1544000000.0,734900000.0,7016700000.0,-200000.0,-20300000.0,0.61,,3806800000.0,174200000.0,51500000.0,794400000,20900000.0,200900000.0,-31100000.0,-633000000.0,10795800000.0,,104900000.0,4430600000,828600000.0,-148100000.0,565500000.0,-49000000.0,4365800000.0,4282600000.0,,648200000,,,
2013-05-31,22658000000.0,115600000.0,-9800000.0,5926100000.0,292700000.0,2880100000.0,18359100000.0,1143800000.0,1446400000.0,567300000.0,10235600000.0,,376800000,8622200000.0,366300000.0,928200000.0,366300000.0,-1800000.0,1389100000.0,1545500000.0,741400000.0,741400000.0,,,928200000.0,2043000000.0,741400000.0,5015100000.0,94400000.0,-234200000.0,155700000.0,-216000000.0,15529500000.0,144600000.0,11800000.0,578600000.0,,20800000.0,,38400000.0,,-300100000.0,132200000.0,1423200000.0,75500000.0,199900000.0,1530600000.0,-1585300000.0,751200000.0,6672200000.0,0.0,-400000.0,,-5054800000.0,3878100000.0,163500000.0,72500000.0,750900000,18200000.0,206600000.0,93600000.0,-540900000.0,10702600000.0,,43200000.0,4410700000,780300000.0,-201700000.0,518800000.0,2800000.0,4298900000.0,5293900000.0,8932900000.0,602400000,,,
2013-08-31,22944600000.0,1868900000.0,17500000.0,5913500000.0,1706300000.0,2759700000.0,18251400000.0,,1637500000.0,,10187900000.0,643000000.0,468100000,8615200000.0,459300000.0,875400000.0,459300000.0,-2800000.0,1409600000.0,1773600000.0,758900000.0,758900000.0,,,875400000.0,2331100000.0,758900000.0,5003900000.0,78800000.0,-113200000.0,151000000.0,-247500000.0,15650800000.0,842900000.0,30700000.0,257300000.0,0.7,0.0,660300000.0,-241600000.0,,-298200000.0,-198500000.0,1425500000.0,75500000.0,47100000.0,1613000000.0,-1670400000.0,741400000.0,6824300000.0,-3400000.0,-719900000.0,0.71,,3789400000.0,212000000.0,-72300000.0,888600000,41300000.0,-207900000.0,-8700000.0,-237300000.0,11157900000.0,,11700000.0,4372700000,381100000.0,-123800000.0,656000000.0,0.0,4693200000.0,5462900000.0,,737600000,,,
2013-11-30,23152100000.0,1874200000.0,15300000.0,6740600000.0,1661900000.0,3114000000.0,18376300000.0,,1725500000.0,,11075500000.0,633200000.0,560800000,8646500000.0,549900000.0,890900000.0,549900000.0,-700000.0,1450300000.0,1752300000.0,774200000.0,774200000.0,,,890900000.0,1904100000.0,774200000.0,5020400000.0,68700000.0,-204200000.0,146600000.0,-242300000.0,16065600000.0,900400000.0,-16500000.0,482800000.0,0.84,0.0,650000000.0,27200000.0,,-565700000.0,-78600000.0,1424100000.0,75500000.0,-8200000.0,1761700000.0,-1606700000.0,758900000.0,6633400000.0,700000.0,-400000.0,0.87,,3809000000.0,266700000.0,-12400000.0,1017400000,23300000.0,-131000000.0,37100000.0,-416900000.0,11465500000.0,,15800000.0,4875700000,627800000.0,-145000000.0,801400000.0,0.0,4775800000.0,4990100000.0,,870800000,,,
2014-02-28,22925000000.0,1822000000.0,72900000.0,7179600000.0,1574200000.0,2864700000.0,18367400000.0,,1648100000.0,,11463300000.0,623500000.0,417000000,8648900000.0,410600000.0,842100000.0,410600000.0,0.0,1474400000.0,1559600000.0,847100000.0,847100000.0,,,842100000.0,1749100000.0,847100000.0,5011700000.0,75500000.0,-112900000.0,144500000.0,-239600000.0,16146900000.0,909800000.0,-29700000.0,567700000.0,0.64,0.0,640200000.0,184300000.0,,-539300000.0,69300000.0,1360300000.0,75500000.0,-57700000.0,1512700000.0,-1640600000.0,774200000.0,6307700000.0,29600000.0,-24200000.0,0.66,,3797000000.0,200900000.0,-54800000.0,815100000,22800000.0,152700000.0,21800000.0,-516000000.0,11636500000.0,,15100000.0,4377400000,715300000.0,-147600000.0,595100000.0,0.0,4557600000.0,4683600000.0,,670600000,,,
2014-05-31,23145700000.0,1643200000.0,20200000.0,6423500000.0,1449900000.0,2801400000.0,18752200000.0,1060800000.0,1483600000.0,575700000.0,10716800000.0,614800000.0,415400000,8650500000.0,404600000.0,865900000.0,404600000.0,65400000.0,1666000000.0,1559400000.0,867300000.0,867300000.0,,,865900000.0,2362300000.0,867300000.0,5014300000.0,79400000.0,-131500000.0,143300000.0,-253900000.0,16140300000.0,1145500000.0,10800000.0,569700000.0,0.65,27200000.0,632200000.0,-58200000.0,,-342100000.0,166800000.0,1611300000.0,75500000.0,210300000.0,1482400000.0,-1340300000.0,847100000.0,6534800000.0,1500000.0,-700300000.0,0.66,-5451200000.0,3941900000.0,203700000.0,44500000.0,616500000,21100000.0,154000000.0,53000000.0,-653900000.0,11787200000.0,,65500000.0,4283800000,816800000.0,-247100000.0,602500000.0,0.0,4393500000.0,5423500000.0,9393100000.0,616500000,,,
2014-08-31,23372800000.0,1600100000.0,-26100000.0,6669100000.0,1571000000.0,2829700000.0,18677300000.0,,1623300000.0,,10896900000.0,612600000.0,352400000,8608100000.0,345200000.0,867200000.0,345200000.0,-14000000.0,1668600000.0,1823300000.0,841200000.0,841200000.0,,,867200000.0,2650800000.0,841200000.0,4967900000.0,78500000.0,-197200000.0,150300000.0,-254400000.0,16690000000.0,1194300000.0,12800000.0,180800000.0,0.55,0.0,629100000.0,-237200000.0,,-438800000.0,-145100000.0,1571300000.0,75500000.0,42400000.0,1438700000.0,-1374900000.0,867300000.0,6202300000.0,-2800000.0,-393400000.0,0.56,,3907000000.0,152600000.0,-17700000.0,721800000,45600000.0,-211200000.0,700000.0,-153100000.0,11878000000.0,,17500000.0,4268400000,329400000.0,-148600000.0,479000000.0,-12900000.0,4695500000.0,5793100000.0,,571500000,,,
2014-11-30,24203700000.0,1623800000.0,53300000.0,7713100000.0,1614900000.0,3093100000.0,19217300000.0,,1705800000.0,,11999800000.0,602600000.0,355400000,9078700000.0,346100000.0,845500000.0,346100000.0,-214600000.0,1761500000.0,1893400000.0,894500000.0,894500000.0,,,845500000.0,2822100000.0,894500000.0,5127900000.0,77300000.0,-974000000.0,140100000.0,-248800000.0,18093500000.0,1186500000.0,-10500000.0,364800000.0,0.56,0.0,618400000.0,-72400000.0,,-530000000.0,,1656700000.0,75500000.0,97300000.0,1619100000.0,-1559600000.0,841200000.0,5672300000.0,2700000.0,100000.0,0.58,,3824200000.0,153400000.0,248400000.0,913700000,19300000.0,-203200000.0,-14300000.0,522800000.0,11975300000.0,,18400000.0,4712200000,533800000.0,-169000000.0,481700000.0,-809400000.0,4986400000.0,6093700000.0,,773600000,,,
2015-02-28,23383100000.0,1594700000.0,-110300000.0,6642600000.0,1572700000.0,2975000000.0,18918700000.0,,1585300000.0,,10831500000.0,598200000.0,353800000,8935100000.0,343200000.0,789400000.0,343200000.0,-49300000.0,1792700000.0,1585100000.0,784200000.0,784200000.0,,,789400000.0,3648500000.0,784200000.0,4993300000.0,80000000.0,-237100000.0,153300000.0,-248100000.0,17534000000.0,1264900000.0,15700000.0,524900000.0,0.56,0.0,613800000.0,258800000.0,,-192900000.0,,1481300000.0,75500000.0,-158600000.0,1375900000.0,-1837800000.0,894500000.0,5441200000.0,-4200000.0,-2300000.0,0.57,,3725400000.0,116500000.0,-55100000.0,739800000,19600000.0,232200000.0,-11800000.0,-516200000.0,12070400000.0,,67200000.0,4350900000,698200000.0,-173300000.0,457200000.0,0.0,4464400000.0,6702500000.0,,586500000,,,
2015-05-31,21964500000.0,1744800000.0,-450000000.0,7607700000.0,1589900000.0,2783300000.0,18178800000.0,1018300000.0,1386700000.0,561300000.0,11681700000.0,628600000.0,197800000,8874900000.0,186800000.0,825900000.0,186800000.0,-266000000.0,1550300000.0,1540900000.0,334200000.0,334200000.0,,,825900000.0,1616200000.0,334200000.0,4677000000.0,79600000.0,-193900000.0,144600000.0,-266400000.0,16571800000.0,843600000.0,15500000.0,759900000.0,0.3,21500000.0,645700000.0,26600000.0,,-200000.0,183200000.0,1684000000.0,75500000.0,164700000.0,1515500000.0,-2310700000.0,784200000.0,4996700000.0,28200000.0,-750200000.0,0.31,-5807800000.0,3783300000.0,164300000.0,217600000.0,689600000,21900000.0,396900000.0,-23900000.0,-1238300000.0,11990800000.0,,60600000.0,4298800000,981400000.0,-221500000.0,344000000.0,0.0,3785700000.0,4890100000.0,9591100000.0,689600000,,,
2015-08-31,22322900000.0,1714000000.0,116400000.0,7609700000.0,1716300000.0,2653300000.0,18017800000.0,,1531500000.0,,11671000000.0,601700000.0,435100000,8857700000.0,426600000.0,811200000.0,426600000.0,-60100000.0,1560700000.0,1795800000.0,450600000.0,450600000.0,,,811200000.0,1824000000.0,450600000.0,4655000000.0,75300000.0,-139100000.0,143900000.0,-266500000.0,16970900000.0,825900000.0,2500000.0,283700000.0,0.69,0.0,615500000.0,-275200000.0,,-152100000.0,-162600000.0,1759600000.0,75500000.0,132800000.0,1554600000.0,-2420200000.0,334200000.0,4949100000.0,6700000.0,-200000.0,0.71,,3679200000.0,198600000.0,25200000.0,887300000,31300000.0,-200200000.0,-16700000.0,-156900000.0,12150900000.0,,47700000.0,4207900000,430900000.0,-147200000.0,608000000.0,0.0,4305100000.0,5299900000.0,,743400000,,,
2015-11-30,21588700000.0,1711800000.0,199200000.0,7416600000.0,1858400000.0,2884300000.0,17541100000.0,,1461300000.0,,11454100000.0,599400000.0,543600000,8602100000.0,529500000.0,772700000.0,529500000.0,137800000.0,1508300000.0,1455000000.0,649800000.0,649800000.0,,,772700000.0,1406900000.0,649800000.0,4471000000.0,73800000.0,662100000.0,148600000.0,-264400000.0,16423500000.0,879600000.0,-34900000.0,578800000.0,0.87,0.0,612400000.0,79000000.0,,-396900000.0,52700000.0,1704100000.0,75500000.0,-76500000.0,1540600000.0,-2407000000.0,450600000.0,4797000000.0,-25800000.0,-100000.0,0.88,,3588400000.0,311500000.0,10500000.0,916500000,21400000.0,257200000.0,-60700000.0,-1184900000.0,12416000000.0,,16800000.0,4424900000,725100000.0,-146300000.0,831900000.0,0.0,4047600000.0,4969400000.0,,767900000,,,
2016-02-29,21631600000.0,1687500000.0,132900000.0,7024400000.0,1784300000.0,2644900000.0,17620300000.0,,1390900000.0,,11114200000.0,595600000.0,367700000,8692400000.0,361700000.0,755800000.0,361700000.0,-15400000.0,1575600000.0,1350200000.0,782700000.0,782700000.0,,,755800000.0,1743800000.0,782700000.0,4509800000.0,77200000.0,-187900000.0,148700000.0,-263700000.0,16367900000.0,813600000.0,7900000.0,522400000.0,0.59,0.0,608500000.0,106900000.0,,-52800000.0,61200000.0,1725600000.0,75500000.0,19600000.0,1357500000.0,-2414900000.0,649800000.0,4888800000.0,21800000.0,-1000000000.0,0.61,,3604500000.0,157600000.0,-44900000.0,750400000,19000000.0,149000000.0,57900000.0,-378700000.0,12514000000.0,,38500000.0,4002400000,706500000.0,-184100000.0,509100000.0,-84000000.0,4011300000.0,5253700000.0,,601700000,,,
2016-05-31,21712300000.0,2087600000.0,-19000000.0,7057700000.0,1595000000.0,2551100000.0,17775100000.0,1040500000.0,1360800000.0,531600000.0,11390500000.0,598900000.0,390400000,8741200000.0,379600000.0,779200000.0,379600000.0,-65500000.0,1399600000.0,1413700000.0,763700000.0,763700000.0,,,779200000.0,1373200000.0,763700000.0,4538600000.0,77500000.0,-241700000.0,166900000.0,-277100000.0,16405200000.0,751700000.0,27100000.0,515600000.0,0.62,15400000.0,611900000.0,-56800000.0,,-4900000.0,41800000.0,2046500000.0,75500000.0,242800000.0,1376800000.0,-2612200000.0,782700000.0,4930200000.0,7200000.0,-100000.0,0.63,-5759900000.0,3743600000.0,87500000.0,10800000.0,597600000,18100000.0,52200000.0,46000000.0,-565100000.0,12616500000.0,,68900000.0,3927900000,767300000.0,-251700000.0,454600000.0,0.0,3937200000.0,5014700000.0,9503500000.0,597600000,,,
2016-08-31,21913100000.0,2047700000.0,2000000.0,7078000000.0,1476400000.0,2491000000.0,17720100000.0,,1446100000.0,,11409400000.0,600000000.0,419500000,8758200000.0,409000000.0,712200000.0,409000000.0,-58900000.0,1442700000.0,1547500000.0,765700000.0,765700000.0,,,712200000.0,1793900000.0,765700000.0,4552200000.0,73900000.0,-127300000.0,152500000.0,-290900000.0,16624500000.0,754400000.0,51700000.0,134800000.0,0.67,0.0,612400000.0,-122200000.0,,-399700000.0,-81700000.0,1944800000.0,75500000.0,-49700000.0,1416900000.0,-2484700000.0,763700000.0,4908300000.0,17700000.0,,0.68,,3655300000.0,176600000.0,51800000.0,857200000,38800000.0,-357100000.0,-17000000.0,-155700000.0,12734600000.0,,63600000.0,3907900000,288300000.0,-153500000.0,571900000.0,,4193000000.0,5215100000.0,,704700000,,,
2016-11-30,21602100000.0,1981800000.0,44000000.0,6542000000.0,1376800000.0,2592600000.0,17490600000.0,,1382700000.0,,10831900000.0,588800000.0,495800000,8679100000.0,481800000.0,708100000.0,481800000.0,-42500000.0,1506400000.0,1525500000.0,809700000.0,809700000.0,,,708100000.0,2929300000.0,809700000.0,4487400000.0,75500000.0,-152700000.0,148600000.0,-284600000.0,17076300000.0,752800000.0,3400000.0,534500000.0,0.8,0.0,599700000.0,1500000.0,,-950200000.0,36400000.0,1938300000.0,75500000.0,29800000.0,1519500000.0,-2476900000.0,765700000.0,4180600000.0,10400000.0,,0.82,,3571300000.0,227400000.0,13900000.0,960000000,17400000.0,-15200000.0,51900000.0,-473200000.0,12931800000.0,,13400000.0,4112100000,699300000.0,-164800000.0,693400000.0,,4111500000.0,6244400000.0,,811400000,,,
2017-02-28,21670300000.0,1930000000.0,89400000.0,7176400000.0,1341500000.0,2485500000.0,17542300000.0,,1427500000.0,,11523300000.0,580700000.0,370200000,8705800000.0,357800000.0,687600000.0,357800000.0,-77600000.0,1547700000.0,1461000000.0,899100000.0,899100000.0,,,687600000.0,2546700000.0,899100000.0,4499700000.0,76400000.0,-144000000.0,147200000.0,-280800000.0,17266800000.0,761600000.0,-49500000.0,414200000.0,0.61,0.0,591400000.0,78600000.0,,-301000000.0,-29800000.0,1855300000.0,75500000.0,-80500000.0,1307700000.0,-2350400000.0,809700000.0,4063400000.0,-400000.0,-1002900000.0,0.62,,3575200000.0,107000000.0,26800000.0,767300000,20200000.0,-31700000.0,40100000.0,-353900000.0,13008800000.0,,13500000.0,3793200000,571100000.0,-156900000.0,466100000.0,,4128000000.0,5743500000.0,,620100000,,,
2017-05-31,21812600000.0,1523100000.0,-133000000.0,7642900000.0,1372200000.0,2486900000.0,17751200000.0,893000000.0,1430100000.0,505300000.0,11796300000.0,579000000.0,415600000,8747200000.0,408900000.0,693400000.0,408900000.0,-17100000.0,1719400000.0,1483600000.0,766100000.0,766100000.0,,,693400000.0,1838800000.0,766100000.0,4530400000.0,69300000.0,-222900000.0,155300000.0,-278800000.0,17127100000.0,785900000.0,-11600000.0,545400000.0,0.69,11300000.0,588900000.0,-19400000.0,,-600000.0,5900000.0,2119800000.0,75500000.0,199900000.0,1319700000.0,-2244500000.0,899100000.0,4327900000.0,-15200000.0,3000000.0,0.7,-5838900000.0,3687700000.0,144200000.0,-61800000.0,626300000,19300000.0,172000000.0,44800000.0,-662700000.0,13138900000.0,,22100000.0,3806600000,754600000.0,-209200000.0,539900000.0,0.0,4061400000.0,5330800000.0,9526600000.0,626300000,,,
2017-08-31,22209600000.0,1485600000.0,54700000.0,7822700000.0,1452000000.0,2459100000.0,17871100000.0,,1546500000.0,,12036800000.0,576500000.0,408600000,8832300000.0,404700000.0,679100000.0,404700000.0,-5200000.0,1761000000.0,1595200000.0,820800000.0,820800000.0,,,679100000.0,2265000000.0,820800000.0,4593300000.0,72400000.0,-122800000.0,145100000.0,-284300000.0,17926700000.0,797400000.0,-21500000.0,474200000.0,0.69,0.0,586900000.0,-89900000.0,,-600300000.0,-88100000.0,2172900000.0,75500000.0,78600000.0,1310100000.0,-2232000000.0,766100000.0,3903800000.0,-300000.0,,0.7,,3648100000.0,168500000.0,-13700000.0,776100000,29600000.0,-17800000.0,38200000.0,-451300000.0,13259300000.0,,41000000.0,3769200000,590500000.0,-116300000.0,553400000.0,,4338500000.0,5889900000.0,,631000000,,,
