date,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyCapitalStock,quarterlyOperatingExpense,quarterlyBeginningCashPosition,quarterlyPretaxIncome,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyResearchAndDevelopment,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyCapitalExpenditure,quarterlyBasicAverageShares,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlySellingGeneralAndAdministration,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,quarterlyAccountsReceivable,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyGoodwill,quarterlyIncomeTaxPayable
2008-06-30,1677767700.0,,6758551716,578447543.0,8099811705.0,2075478188.0,150136449.0,24398574169,-38759298.0,-6229516250.0,0,8262200058.0,4481977337.0,8263273518.0,,577305871.0,,,11739143997.0,560082881.0,-935878129.0,,20106611958.0,2406883200.0,44481812729,,,532311906.0,44481812729,,,1971926119,1073460.0,2652784059.0,43700903.0,,8665200050.0,28790420736,30784271655,,20330018461,3558866742.0,325763757.0,76082076789,1494366671.0,47291656053,12485032.0,,2985330743.0,51114290116,101194034.0,19607314099.0,1494366671.0,0,1543166282.0,-971406456.0,7377011066.0,13204072064.0,,,17121281215.0,-889441428.0,863610003.0,,,,,,,,,,,,,,
2008-09-30,1707135609.0,,6758551716,557595450.0,7377011066.0,1064506877.0,150136450.0,25160304174,7710375.0,-5590097966.0,0,6944634948.0,1863178131.0,6945603258.0,316803.0,484038648.0,,,11486353015.0,552583938.0,-597410692.0,6758549201.0,19870914651.0,1423467561.0,43867416587,0.1164,,268709378.0,43867416587,0.0,,1190109444,968310.0,1548545525.0,-1200457343.0,,9451895178.0,28417015043,26916782126,6961903779.0,22488479429,655240058.0,328938276.0,75143880605,786695127.0,46726865562,12485032.0,-191540.0,1981063011.0,49405261555,0.0,21773274009.0,786695127.0,0,795797499.0,-583899196.0,6944634948.0,15991012806.0,,0.113,17889851640.0,-237252539.0,1089796997.0,,,,,,,,,,,,,,
2008-12-31,1850539277.0,,7700681186,566411144.0,6944634948.0,-3412142693.0,6678903.0,26006983163,400359710.0,-10249536423.0,2938870,5951087213.0,1154000000.0,5951900463.0,113794792.0,583357462.0,,,8574266313.0,563549396.0,-1533287268.0,,13663993348.0,-1319358562.0,43524086633,,,-1016207918.0,43524086633,3055985362.0,,223579337,813250.0,-2828785231.0,-739186477.0,,7007195285.0,19240635097,18380468226,,21236984994,-936062232.0,452919425.0,66144555642,-2337739158.0,46903920545,7485033.0,-15697033.0,-752947418.0,39617453220,3055985362.0,20659271662.0,-2337739158.0,0,-2395934775.0,-1029552384.0,5437367246.0,9848058341.0,,,14416940766.0,-929878729.0,626727102.0,,,,,,,,,,,,,,
2009-03-31,1836287849.0,,7700681186,308984609.0,5951087213.0,-886509595.0,6678903.0,25094882229,8056841.0,-5021292600.0,2938870,7233108181.0,1390868697.0,7233979211.0,8056841.0,270073807.0,,,9441469332.0,561220705.0,-380204272.0,7917358441.0,11531083575.0,-679533019.0,42819108123,-0.1135,,6790204.0,42819108123,,,207463772,871030.0,-616435788.0,1282020968.0,,6108575102.0,20096528322,18067051689,,22602433656,246176372.0,282435610.0,66319959953,-898620183.0,46223431631,7485033.0,-41391512.0,-370548410.0,40669485345,0.0,22027049015.0,-898620183.0,0,-893299799.0,-413445848.0,7233108181.0,8810102700.0,,-0.1135,11901631985.0,-218772733.0,788495253.0,,,,,,,,,,,,,,
2009-06-30,1867180478.0,,7700681186,329312920.0,7233108181.0,153545385.0,,25245267497,-3778836284.0,-8029633332.0,2938870,11747099874.0,1751762173.0,11748184624.0,37700577.0,263192695.0,,,13527669689.0,559441726.0,-1579291912.0,,11892673397.0,300969874.0,42472801351,,,943064.0,42472801351,,,521275639,1084750.0,416738080.0,666967952.0,,6211774575.0,25196419303,23149012995,,22162495232,4152502995.0,284312661.0,71151797381,103199473.0,45955378078,7485033.0,31891512.0,630282794.0,45311508227,30152736.0,21595568473.0,103199473.0,0,152602321.0,-5317572297.0,7386356166.0,8393224330.0,,,11262390603.0,-211658218.0,940175622.0,,,,,,,,,,,,,,
2009-09-30,1865147534.0,,7700681186,417427515.0,7386356166.0,898019675.0,,26067018826,1141029227.0,-5183208782.0,2938870,12371695709.0,778438503.0,12372640809.0,5657363.0,222130679.0,,,14539377881.0,546810384.0,-554840924.0,7699957658.0,14405375788.0,1033030735.0,41253498445,0.1042,,51246394.0,41253498445,0.0,,516215797,945100.0,1120150354.0,2264344909.0,,7014110163.0,27201986280,23638503294,,21565616275,2486730738.0,333558021.0,71940721925,802335588.0,44738735645,7485033.0,0.0,1450458250.0,45204119569,0.0,21011320858.0,802335588.0,0,846773281.0,594331175.0,9650698075.0,9141465004.0,,0.1042,12954917538.0,-494247353.0,771428725.0,,,,,,,,,,,,,,
2009-12-31,1855779750.0,,7700681186,531250223.0,9650698075.0,397820280.0,,26464653635,365325828.0,-8697428180.0,0,8700317608.0,1173245805.0,8701354968.0,150569519.0,272093627.0,,,11715391835.0,,877898128.0,,14030836754.0,511868277.0,40294091733,,,-29970062.0,40294091733,38519710.0,,816000000,1037360.0,669913907.0,-4147753240.0,,7350273452.0,24050523174,21449947523,,19349296383,-1853148566.0,467265925.0,67984106505,385560438.0,43933583331,579926538.0,-283442800.0,1043118500.0,40799243906,38519710.0,18769369845.0,385560438.0,0,427790342.0,1132640663.0,5502947835.0,8988794051.0,,,12987718254.0,-307078201.0,822930091.0,,,,,,,,,,,,,,
2010-03-31,1847394080.0,,7700681186,408752208.0,8700317608.0,779143090.0,,26988673628,20560653.0,-3966632000.0,0,7480515523.0,2159346815.0,7481464963.0,20560653.0,180675380.0,,,10291581707.0,,-324452381.0,7700854675.0,14281186177.0,882735924.0,39208453512,0.0676,,236632102.0,39208453512,,,1027286111,949440.0,959818470.0,-1219802086.0,,7870851228.0,25938193958,21823964457,,19285650076,-1559321403.0,321461784.0,68794818352,520577776.0,42856624394,580853245.0,,1291488132.0,41109614533,0.0,18704796831.0,520577776.0,0,542510988.0,-302749728.0,7480515522.0,10903055423.0,,0.0676,12989698045.0,-118942253.0,826281986.0,,,,,,,,,,,,,,
2010-06-30,1810010409.0,,7700681186,416001335.0,7480515522.0,690517334.0,,27191326289,1460392978.0,-2604985805.0,0,6814213536.0,1267271624.0,6815162976.0,96011854.0,254494809.0,,,11974813479.0,561130781.0,-454217339.0,,17395284789.0,860447123.0,38162684914,,,153554465.0,38162684914,,,1518525556,949440.0,945012143.0,679919138.0,,8083885700.0,28330007368,23439382222,,18467005704,266447029.0,329396368.0,69754771228,521061719.0,41424763860,1017800000.0,,1276448458.0,41906387926,0.0,16888074923.0,521061719.0,0,536962869.0,1025047630.0,4963064887.0,11900405557.0,,,16118836331.0,-357508315.0,771995327.0,,,,,,,,,,,,,,
2010-09-30,1814699864.0,,7700681186,435001008.0,4963064887.0,64238147.0,,27175133648,665072081.0,-3801546601.0,0,6029090581.0,843598640.0,6029854041.0,29505375.0,140626639.0,,,11666059535.0,552471776.0,-378153000.0,7590880000.0,16997048782.0,131385753.0,37119319771,0.0004,,36482815.0,37119319771,,,1624203333,763460.0,204864786.0,263237259.0,,8086922052.0,27519706854,22592565574,,17492032177,578468830.0,362322768.0,67941507393,3036352.0,40421800539,552471776.0,0.0,566386761.0,40084597751,0.0,16939560401.0,3036352.0,0,27755332.0,314463317.0,5226302147.0,11795471905.0,,0.0004,16430662021.0,-248713563.0,692292942.0,,,,,,,,,,,,,,
2010-12-31,1863353636.0,,7700681186,452228719.0,5226302147.0,177213149.0,,27294087521,207489906.0,-4186487116.0,0,6382691015.0,977093278.0,6383517655.0,52543325.0,344836660.0,,,10819579017.0,573288652.0,-934498819.0,,16307592746.0,221473098.0,36190990104,,,92833025.0,36190990104,,,7857611313,826640.0,522049809.0,158763467.0,,8008142354.0,30515450995,29166308995,,12939852952,-976908624.0,432849829.0,70104925186,57162669.0,39589474191,573288652.0,-35000000.0,673701817.0,42106161947,997500000.0,12366564300.0,57162669.0,0,84380124.0,-700203770.0,5385065613.0,12451795018.0,,,15633890929.0,222593841.0,1097779220.0,,,,,,,,,,,,,,
2011-03-31,1856139401.0,,7700681186,434237477.0,5385065613.0,183150177.0,,27392000267,49501000.0,-5006226500.0,0,7827578552.0,2372946586.0,7828409442.0,49501000.0,195950432.0,,,10257453203.0,552742843.0,-512943282.0,7577775214.0,20507352243.0,309952178.0,35256942776,0.014,,54091188.0,35256942776,,,9784183744,830890.0,379100609.0,1444887536.0,,8114231207.0,33500906458,31629240488,,12385422143,-250948471.0,361333065.0,72128221543,106088853.0,38627315085,552742843.0,,744189655.0,44014662631,0.0,11832679300.0,106088853.0,0,129058989.0,-462189839.0,6829953149.0,13347606350.0,,0.014,19763162588.0,-194877189.0,1254305371.0,,,,,,,,,,,,,,
2011-06-30,2018597884.0,,7700681186,434491761.0,6829953149.0,305227993.0,45226879.0,27232236478,9463104.0,-3462681217.0,0,9764800762.0,5124692013.0,9765554582.0,87480908.0,385083127.0,,,14048697772.0,532280455.0,-1021720152.0,,22643881416.0,446021956.0,37172312902,,,63954049.0,37172312902,,,9821161176,753820.0,690311120.0,1965943014.0,,7933160711.0,38989088581,38495108113,,12199203134,288374846.0,376072595.0,79712711946,203963563.0,40723623365,532280455.0,,880513717.0,50694311247,37500000.0,11621695800.0,203963563.0,0,241273944.0,-961258936.0,8795896163.0,14150033938.0,,,21763367699.0,-804917900.0,1173253540.0,,,,,,,,,,,,,,
2011-09-30,1993332039.0,,7700681186,481503765.0,8795896163.0,96924188.0,45969176.0,27203778465,18.0,-2701529821.0,0,13249414943.0,6799763131.0,13250050293.0,46727188.0,225813608.0,,,10723721775.0,517231362.0,-1303856151.0,7686816842.0,23195267745.0,258590692.0,37046838664,0.0019,,47856713.0,37046838664,0.0,,9617148709,635350.0,322737796.0,3455893378.0,,7947765663.0,43357240055,36865324859,,18599239854,-2233469168.0,429370832.0,84488969941,14604952.0,41131729886,517231362.0,-47856917.0,740094457.0,55464564713,0.0,18036039316.0,14604952.0,0,49067475.0,-1291278002.0,13249414943.0,15706195106.0,,0.0019,22455173288.0,-818823751.0,1263281329.0,,,,,,,,,,,,,,
2011-12-31,2002437828.0,,7700681186,454028453.0,13249414943.0,-284202990.0,44328987.0,26954410503,-661733405.0,-22880228361.0,0,10302925888.0,6202785816.0,10303533868.0,118655090.0,840403666.0,,,12572969980.0,,-1372078816.0,,20495700845.0,659825072.0,37352664996,,,-54299505.0,37352664996,133766000.0,,2681045000,607980.0,556200676.0,-3258249546.0,,7456020890.0,39516166270,29432677640,,22747601562,-1031876058.0,410539137.0,81113028919,-255079239.0,41596862649,552778524.0,-2243083.0,1113853525.0,52180279202,8373654000.0,22150494051.0,-255079239.0,0,-229903485.0,-1595272712.0,8993539995.0,14132127677.0,,,19381847320.0,-142637527.0,1883404218.0,,,,,,,,,,,,,,
2012-03-31,1990622291.0,,7700681186,445082721.0,10302925888.0,-440877527.0,44328987.0,26486353245,60922114.0,-7763045977.0,0,12363667920.0,6869952859.0,12364276200.0,60922114.0,410509432.0,,,13610877441.0,535293890.0,-1215369610.0,7696164572.0,19495583224.0,-77696220.0,37718785410,-0.0608,,25984581.0,37718785410,342208745.0,,630715000,608280.0,-30368095.0,2060742032.0,,6988094084.0,42225407134,29387237298,,26024140243,-398813616.0,406598032.0,84219343444,-467926806.0,41993936310,535293890.0,-77749710.0,367386501.0,55411377541,342208745.0,25444517366.0,-467926806.0,0,-466862108.0,-1230804690.0,12363667920.0,14657291201.0,,-0.0608,19128196723.0,-328886797.0,1959687498.0,,,,,,,,,,,,,,
2012-06-30,1974064551.0,,7700681186,501248297.0,12363667920.0,-1362131096.0,49852832.0,25055957283,-1517198120.0,-14823602617.0,1055000000,9186193392.0,6856320875.0,9186776832.0,69846571.0,415255275.0,,,14992327003.0,517857861.0,-1260065979.0,,21091300133.0,-449514447.0,38234023927,,,45740387.0,38234023927,5791255.0,,2821535755,583440.0,-946875821.0,-4652374694.0,,5567810074.0,40816159224,33615614970,,21963004270,257129699.0,449314996.0,83044595894,-1424752204.0,42228436670,517857861.0,-17750290.0,51733850.0,55578619240,5791255.0,21395293577.0,-1424752204.0,133140708,-1407871483.0,-2789016581.0,6710843544.0,14084984985.0,,,21039566283.0,-257764573.0,2073036605.0,,,,,,,,,,,,,,
2012-09-30,1971551177.0,0.0,7700681186,434134207.0,6710843544.0,-1214198911.0,49852832.0,23841640332,-1054103015.0,-6574471158.0,1085000000,7575755709.0,5398073223.0,7576322849.0,41184401.0,359537061.0,,,14990723874.0,501422293.0,-777390049.0,7698636388.0,19368539202.0,-348810281.0,38736896475,-0.1617,,22767758.0,38736896475,30000000.0,,3037843387,567140.0,-854661850.0,-2667610698.0,,4323455628.0,37228103074,31751341664,,21861218965,261259212.0,408372062.0,79901066268,-1244869504.0,42672963194,501422293.0,881671.0,85323926.0,53612560629,30000000.0,21309943840.0,-1244869504.0,68951350,-1236966669.0,-1784903440.0,4043232846.0,12161188185.0,,-0.1617,19283215276.0,-613908355.0,1903478990.0,,,,,,,,,,,,,,
2012-12-31,1963421181.0,0.0,7700681186,507454016.0,4043232846.0,-729110022.0,40614884.0,23126644187,1422026149.0,-9747756808.0,215562806,9782424115.0,9777449423.0,9783011235.0,28088366.0,418470758.0,,,12125628912.0,618997012.0,-1693975163.0,,14448941479.0,552191170.0,38850200032,,,-40286856.0,38850200032,18000000.0,,2395464380,587120.0,-310639264.0,2699018223.0,,3245037973.0,33280575450,31663322867,,18835784600,526211022.0,463495824.0,76011164039,-725684031.0,42730588589,618997012.0,-18881671.0,1059645186.0,50499107467,18000000.0,18176172704.0,-725684031.0,0,-688823166.0,-251910702.0,6629796092.0,11250937262.0,,,13389296293.0,-381465987.0,1411927109.0,,,,,,,,,,,,,,
2013-03-31,1949540891.0,,7700681186,517741800.0,6629796092.0,-329036700.0,40614884.0,22719343773,931689954.0,-8415896154.0,256073270,8359061296.0,11770791149.0,8359645046.0,73169241.0,326643182.0,,,13758170752.0,598441154.0,-1209280366.0,7693116168.0,17791718370.0,225113740.0,39076557707,-0.0501,,47877684.0,39076557707,,,2521910458,583750.0,-2393518.0,-558226258.0,,2859612853.0,34092073911,35876225933,,16095882605,-530970484.0,446710436.0,77085672793,-385425120.0,42993598882,598441154.0,-53000000.0,742855540.0,51972108538,0.0,15456826567.0,-385425120.0,0,-376914384.0,-240809732.0,6071569834.0,12990527214.0,,-0.0501,17048862830.0,-232990040.0,1441139122.0,,,,,,,,,,,,,,
2013-06-30,2061473572.0,,7700681186,484531912.0,6071569834.0,82922660.0,38757833.0,22698902548,-587115348.0,-4651803482.0,158937879,8309393100.0,12897262098.0,8309882650.0,57786592.0,324190466.0,,,14124340265.0,584595222.0,-2109138686.0,,19160843969.0,481379526.0,39794527072,,,29235444.0,39794527072,,,3068985493,489550.0,407113126.0,-582442164.0,,2912214895.0,33413482978,38012391050,,14037367785,971080253.0,420647849.0,77184571582,52602042.0,43771088604,584595222.0,-5480000.0,965911438.0,52049758835,49000000.0,13414014730.0,52602042.0,0,53687216.0,-2651029016.0,6436449395.0,12385138272.0,,,18194932531.0,-131767537.0,1448141906.0,,,,,,,,,,,,,,
2013-09-30,2043781632.0,,7700681186,506031645.0,6436449395.0,68271230.0,38757833.0,22700009303,-1077506095.0,-6471128321.0,50593850,7588611344.0,13329263188.0,7589042634.0,43625127.0,287067787.0,,,14052874666.0,562406376.0,-1482449111.0,8622220000.0,19439522760.0,479264060.0,40243091956,0.0004,,42222399.0,40243091956,0.0,,4115606568,431290.0,355339017.0,-2224106559.0,,2915663783.0,35586313488,41137968078,,13549088502,-1156078710.0,450551630.0,79843345100,3448888.0,44257031612,562406376.0,-24520000.0,985295705.0,54687056580,0.0,12947924293.0,3448888.0,0,26048831.0,-2529036261.0,3265021111.0,12443433829.0,,0.0004,18454227055.0,-466016161.0,1455682708.0,,,,,,,,,,,,,,
2013-12-31,1900179245.0,,7700681186,475192469.0,3265021111.0,499988254.0,36900781.0,23131445621,598552693.0,-2447709178.0,486511748,5106718069.0,8553509860.0,5107227399.0,332690083.0,360958321.0,,,12066796264.0,609637532.0,-719778406.0,,17456798284.0,285665614.0,39428024044,,,-5125161.0,39428024044,232000000.0,,9691200313,509330.0,860946575.0,-1450502986.0,,3272406740.0,28092383597,36583927593,,9034248690,286680927.0,439156265.0,71317211721,486594388.0,43224828124,609637532.0,-5480000.0,760858083.0,45618176283,232000000.0,8387710377.0,486594388.0,0,505113415.0,878176399.0,1814518125.0,10049721134.0,,,16695940201.0,-451112156.0,800946475.0,,,,,,,,,,,,,,
2014-03-31,1787380329.0,,7700681186,454025113.0,1814518125.0,-422463185.0,36900781.0,22679830610,889408024.0,-5361219995.0,466160487,5057242199.0,8109609378.0,5057727619.0,78195033.0,364873630.0,,,12426158496.0,1639487253.0,-922547250.0,7433072450.0,13643609773.0,32329638.0,38950615328,-0.06,,55986191.0,38950615328,,,9698891729,485420.0,-57589555.0,644979232.0,,2826422393.0,28681396875,36577643048,7433072450.0,9593982566,-1445075376.0,409265626.0,71370805770,-445984347.0,42689408895,1639487253.0,-45000000.0,486354751.0,46171625614,0.0,7917594532.0,-445984347.0,0,-478449376.0,1727977624.0,2459497357.0,11422804365.0,,-0.06,13157255022.0,-245673259.0,773527965.0,,,,,,,,,,,,,,
2014-06-30,1774235401.0,,7700681186,468189222.0,2459497357.0,-322362979.0,35046101.0,22411802820,-127900185.0,788693054.0,1177064391,7067349627.0,8292159355.0,7067839227.0,94235920.0,301624681.0,,,13737730959.0,776720278.0,53526879.0,,15220742225.0,86873614.0,40391743486,,,-37316860.0,40391743486,,,10701781236,489600.0,-20738298.0,2073879402.0,,2542140562.0,29177330603,39760304019,,8609116567,1964098606.0,420279135.0,73299178280,-284281831.0,44121847677,776720278.0,-17044732.0,555062836.0,48369420586,0.0,7797350188.0,-284281831.0,0,-285046119.0,80216793.0,4533376759.0,10422523572.0,,,14665679389.0,-138876006.0,677162983.0,,,,,,,,,,,,,,
2014-09-30,1749301376.0,92052567.0,7700681186,552033489.0,4533376759.0,435007504.0,35046101.0,22774492331,599830347.0,-6562799943.0,1169982627,9131685211.0,12768555111.0,9132222031.0,34995676.0,309732620.0,,,11841188755.0,,-1447566958.0,7694244571.0,15569048512.0,860570281.0,38799940085,0.0525,,29372168.0,38799940085,,,6745360097,536820.0,744740124.0,2590447594.0,,2946088402.0,30030337713,37569304788,7694244571.0,9700222831,77756485.0,479295070.0,72573171426,403947840.0,42542833713,1109633487.0,17044732.0,1412603770.0,47269527619,0.0,8555543243.0,403947840.0,0,405635336.0,-281111275.0,7123824353.0,10107138062.0,,0.0525,14156444742.0,-591515361.0,778670504.0,,,,,,,,,,,,,,
2014-12-31,1826460576.0,-91730264.0,7700681186,584397544.0,7123824353.0,821935054.0,33191420.0,23295565989,902618211.0,-11364813042.0,1298677715,4654551519.0,12058394894.0,4655625009.0,39814151.0,312301980.0,,,11482194521.0,1186358849.0,-282861412.0,,15387537776.0,942296773.0,39872407042,,,200027380.0,39872407042,,,3945402835,1073490.0,1134237034.0,-4413988054.0,,3451299829.0,24885202986,32704550056,,9917226767,-283374627.0,514505539.0,68511174810,546934363.0,43625971824,1212236595.0,-60244733.0,1526694317.0,42621776823,30000000.0,8671798752.0,546934363.0,0,621907674.0,-200836260.0,2709836299.0,8684293285.0,,,13860843459.0,-350367980.0,856559860.0,,,,,,,,,,,,,,
2015-03-31,1698586527.0,,7700681186,668962235.0,2709836297.0,-641853371.0,33191420.0,22625757277,-254602730.0,-6263555142.0,1029312757,5006445639.0,11792752169.0,5007693139.0,7646241.0,304407956.0,,,12757871806.0,1109375799.0,-784095692.0,7442738925.0,11747680767.0,-361963021.0,39463867867,-0.08,,27263363.0,39463867867,,,3548998876,1247500.0,-337445415.0,347495820.0,,2855880715.0,24834307113,33138103859,7442738925.0,9706096185,1516081948.0,608622477.0,67992133276,-595419114.0,43157826163,1132508747.0,-56537594.0,306999214.0,42844200044,0.0,8540396018.0,-595419114.0,0,-669116734.0,-880989722.0,3057332117.0,9089364953.0,,-0.08,11440681553.0,-253390798.0,820693522.0,,,,,,,,,,,,,,
2015-06-30,1874772503.0,,7700681186,579955038.0,3057332117.0,-515381667.0,33382422.0,22012631920,2035280.0,-2078404829.0,1390362123,7978940797.0,11764444349.0,7978940797.0,44136629.0,304345693.0,,,11681216012.0,1190710580.0,-546922388.0,,11699839926.0,-63724589.0,39154811339,,,175805138.0,39154811339,,,4348945261,,-211035974.0,3209867717.0,,2214707402.0,25603483605,32212278204,,11628174214,1781167950.0,514079837.0,68319390649,-641173313.0,42715907044,1217658951.0,0.0,516230449.0,43840452418,0.0,10377132841.0,-641173313.0,0,-691186805.0,-697868996.0,6267199836.0,8550177790.0,,,11183609477.0,-146604859.0,823651878.0,,,,,,,,,,,,,,
2015-09-30,1853052228.0,,7700681186,535207833.0,6267199836.0,-1407811171.0,33382422.0,20679108681,-165366573.0,-10941619807.0,1319978473,5995803878.0,5820466969.0,5995803878.0,116191289.0,272767148.0,,,11786635545.0,1198806359.0,740768035.0,7875233059.0,11278859355.0,-957970265.0,38813359493,-0.17,,16776105.0,38813359493,,,7325388340,,-1135044023.0,-2068805518.0,,875917782.0,22932507612,28925974664,7875233059.0,13310695480,-853940245.0,513530302.0,65284299901,-1338789620.0,42351792289,1226895836.0,,-422762432.0,42236670144,4000000000.0,12050417222.0,-1338789620.0,0,-1424587276.0,768436420.0,4198394316.0,7428441656.0,,-0.17,11701621787.0,-470595777.0,1013942056.0,,,,,,,,,,,,,,
2015-12-31,1891358160.0,,7700681186,591572671.0,4198394316.0,-2161525793.0,32704732.0,18455838015,480615247.0,1106949001.0,1681432127,5142711482.0,6791359472.0,6147982536.0,4376780713.0,218995611.0,,,11488570679.0,1285164299.0,-2182510591.0,,10382546691.0,-1371553715.0,38851173964,,,158067773.0,38851173964,,,7008482616,1005271054.0,-1942530182.0,-651983960.0,,-1368605137.0,20160381786,29731298424,,11981564671,649261764.0,538237115.0,62454465955,-2228917627.0,42294084169,1314021688.0,,-779981044.0,41712863095,-3995050000.0,10634838251.0,-2228917627.0,0,-2319593566.0,-2810650703.0,3546410358.0,6018495505.0,,,11162527735.0,-199079471.0,796986661.0,,,,,,,,,,,,,,
2016-03-31,1881545943.0,,7700681186,576675969.0,3197996260.0,-377028803.0,32365306.0,18142719128,-354604656.0,-4445147359.0,1345077033,5464204616.0,5177415661.0,6480325532.0,12999324.0,220749236.0,,,10612862426.0,1345999007.0,-504090108.0,7736951289.0,9225769905.0,211511616.0,38089633451,-0.045,,15823066.0,38089633451,,,8121838411,1016120916.0,-156279567.0,468798794.0,,-1716767945.0,19432295091,28454415425,7736951289.0,12160052329,1881289918.0,542447672.0,61000123989,-348162808.0,41567828898,1375816248.0,-24147243.0,788187585.0,40614467754,0.0,10751870775.0,-348162808.0,0,-392851869.0,-869504244.0,3666795054.0,6122300446.0,,-0.045,8437582320.0,-153761170.0,712977318.0,,,,,,,,,,,,,,
2016-06-30,1859901564.0,,7700681186,895319061.0,3666795054.0,870104360.0,36383574.0,18955533931,490093162.0,-3558475956.0,1747434803,3829272917.0,5458387496.0,4353991461.0,558417174.0,249736488.0,,,9127752899.0,1333679751.0,-526337673.0,,11775392655.0,1140348425.0,38104911461,,,46334155.0,38104911461,,,7878099873,524718544.0,1119840848.0,-1215950830.0,,-915852166.0,17832565110,26858168125,,11484072607,-2384502198.0,823960411.0,59565048326,800915779.0,41732483216,1364202654.0,-243582224.0,2035667486.0,38342240732,494559399.0,10083486379.0,800915779.0,0,823770205.0,279517196.0,2799258322.0,6756239053.0,,,9739725169.0,-255539624.0,880464995.0,,,,,,,,,,,,,,
2016-09-30,1847907241.0,,7700681186,575949543.0,2799258322.0,364207196.0,36536311.0,19271651421,283014007.0,-6892055018.0,2295573025,4420034685.0,7977602309.0,4908328685.0,204594982.0,256998845.0,,,9928070853.0,1390449179.0,-625128114.0,7705416884.0,11990240146.0,663008716.0,38076660563,0.0398,,27759087.0,38076660563,,,6413894316,488294000.0,621206041.0,255657466.0,,-609176574.0,20422479649,29760021776,7705416884.0,11298588557,1127603850.0,534391986.0,62627459674,306675592.0,42204980025,1421439755.0,-325716074.0,1238958259.0,41058610333,-494559399.0,9840612491.0,306675592.0,0,336448109.0,-462304108.0,3054889748.0,7569414336.0,,0.0398,10751281887.0,-454325258.0,690571963.0,,,,,,,,,,,,,,
2016-12-31,1821768927.0,,7700681186,859216049.0,3054889748.0,511292787.0,35065411.0,19764171955,-314658037.0,-3659297890.0,2477730789,5312101041.0,6942952420.0,5867423302.0,-175871578.0,224657751.0,,,10253036285.0,1269496538.0,-475357754.0,,15283697604.0,795583256.0,37780793113,,,21963926.0,37780793113,,,9818485830,555322261.0,735950538.0,1269215899.0,,-190568622.0,24418315198,33550453810,,10614570779,1864555795.0,574264145.0,66245531030,469463844.0,41827215832,1428669741.0,61534832.0,1654799305.0,44165024589,0.0,9150835627.0,469463844.0,0,489328861.0,-885305255.0,4324131687.0,10548061832.0,,,13628898299.0,-99241297.0,859929107.0,,,,,,,,,,,,,,
2017-03-31,1811064112.0,,7700681186,700329669.0,3834247326.0,1088065443.0,33903137.0,20678873389,-202202486.0,-5900885449.0,2162707840,4843069043.0,6463315790.0,5860150243.0,20216873.0,236461410.0,,,11982139719.0,1562293728.0,-326753803.0,7514556642.0,17336558057.0,1283177902.0,37049069802,0.12,,78550774.0,37049069802,90000000.0,,7531543288,1017081200.0,1324526853.0,-650906625.0,,712020659.0,26447828180,32188159148,7514556642.0,13382267583,1317995648.0,515316422.0,68762878637,901746797.0,42315050457,1721750659.0,-1553893199.0,1983507571.0,45570426731,90000000.0,11626613787.0,901746797.0,0,1009514669.0,-2062608102.0,3183340701.0,11570372675.0,,0.12,15353050486.0,-101027590.0,1005268259.0,,,,,,,,,,,,,,
