date,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOperatingExpense,quarterlyDilutedEPS,quarterlyCashDividendsPaid,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyRepaymentOfDebt,quarterlyDilutedAverageShares,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyChangeInWorkingCapital,quarterlyTaxProvision,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,quarterlyResearchAndDevelopment
1997-11-30,212607000.0,5090750000.0,57090000.0,299969000.0,154253000.0,5426775000.0,,1015294000.0,-170177000.0,155350000,155350000,74833000.0,41387000.0,1035535000.0,0.0,59620000.0,,12398000.0,139989000.0,-296401000.0,1821677000.0,-5300000.0,479329000.0,155350000,71401000.0,224399000.0,85037000.0,54970000.0,1136000.0,,,-906480000.0,,-32656000.0,3605098000.0,63145000.0,-8800000.0,-589000.0,548000.0,212600000.0,106783000.0,-40891000.0,,0.0,,149727000.0,139989000.0,215400000.0,2972000.0,524368000,,1172266000,-338757000.0,1130879000,-854400000.0,52381000.0,,168580000.0,,152983000.0,336025000.0,5181813000.0,786142000.0,42362000.0,-2367000.0,20241000.0,-75440000.0,420908000.0,4327413000.0,9738000.0,2731213000.0,-272619000.0,-1238000.0,,,,
1998-02-28,,5392700000.0,,307600000.0,,5719700000.0,594777972.0,1189800000.0,-147500000.0,109900000,109900000,78800000.0,43000000.0,1212300000.0,22500000.0,50900000.0,,12600000.0,114100000.0,-363600000.0,2042500000.0,-7300000.0,,109900000,533800000.0,250200000.0,168200000.0,56000000.0,-14000000.0,,,429400000.0,0.09,-44600000.0,3677200000.0,-1900000.0,-5100000.0,-1100000.0,,210900000.0,99500000.0,-147400000.0,594777972.0,85900000.0,,123800000.0,114100000.0,140000000.0,3000000.0,557800000,,-136200000,-361700000.0,-179200000,-888300000.0,123600000.0,0.09,214200000.0,,105600000.0,327000000.0,5536300000.0,830200000.0,35000000.0,-4300000.0,,-25900000.0,679800000.0,4648000000.0,9700000.0,2796500000.0,86000000.0,2400000.0,,,,
1998-05-31,,6336300000.0,,362400000.0,,6711800000.0,594777972.0,1557000000.0,-207900000.0,160600000,160600000,85000000.0,46300000.0,1580900000.0,23900000.0,58500000.0,,12200000.0,120600000.0,-546300000.0,2796800000.0,45400000.0,,160600000,463400000.0,299000000.0,218700000.0,76200000.0,200000.0,,,493700000.0,0.135,-44600000.0,3791900000.0,40000000.0,800000.0,-3600000.0,,403100000.0,187900000.0,-654400000.0,594777972.0,102800000.0,,130000000.0,120600000.0,114100000.0,5900000.0,661400000,,-148400000,-586600000.0,-194700000,-960100000.0,174100000.0,0.135,378700000.0,,158000000.0,375500000.0,6429900000.0,1215900000.0,167400000.0,-2600000.0,,6500000.0,969500000.0,5469800000.0,9400000.0,2912500000.0,92700000.0,1700000.0,,,,
1998-08-31,,6409400000.0,,540300000.0,,6792300000.0,594482759.0,1374900000.0,177600000.0,344800000,344800000,98800000.0,57400000.0,1427400000.0,52500000.0,72400000.0,,18800000.0,125100000.0,-76200000.0,2556100000.0,-26900000.0,,344800000,488100000.0,521200000.0,-159800000.0,74200000.0,16800000.0,,,696500000.0,0.58,-44600000.0,4104400000.0,29000000.0,-8100000.0,2100000.0,2200000.0,439700000.0,161000000.0,-172300000.0,594482759.0,88900000.0,,146500000.0,125100000.0,120600000.0,6000000.0,1061500000,,-117900000,-107400000.0,-175300000,-1012200000.0,-204400000.0,0.58,285000000.0,,357500000.0,382900000.0,6493800000.0,1128700000.0,-93600000.0,12700000.0,,4500000.0,895300000.0,5481600000.0,21400000.0,3212600000.0,114700000.0,8500000.0,,,,
1998-11-30,437464000.0,6809044000.0,60837000.0,409077000.0,206968000.0,7179323000.0,,1563014000.0,119227000.0,220585000,220585000,106869000.0,53968000.0,1626050000.0,0.0,706009000.0,,14272000.0,137273000.0,-334953000.0,2761163000.0,7600000.0,546693000.0,220585000,56773000.0,319529000.0,177855000.0,75449000.0,-16224000.0,,,-1049463000.0,,-44658000.0,4285476000.0,1076000.0,12500000.0,-1313000.0,1600000.0,437500000.0,168546000.0,-32486000.0,,0.0,,143229000.0,137273000.0,125100000.0,5955000.0,728606000,,1422960000,-94713000.0,1368992000,-1025300000.0,133197000.0,,213940000.0,,218500000.0,370279000.0,6793414000.0,1135113000.0,6872000.0,-2085000.0,63036000.0,12184000.0,0.0,5768114000.0,5956000.0,3379628000.0,-293385000.0,-1201000.0,,,,
1999-02-28,,6793700000.0,,416100000.0,,7830500000.0,606923077.0,1355600000.0,157800000.0,157800000,157800000,110800000.0,57900000.0,1444500000.0,88900000.0,66700000.0,-210700000.0,13400000.0,574300000.0,-240500000.0,2582800000.0,-11900000.0,,157800000,595000000.0,332200000.0,-100000.0,77600000.0,-2900000.0,,,584800000.0,0.26,-53600000.0,5113900000.0,21200000.0,-12300000.0,-2200000.0,,434200000.0,156600000.0,-214300000.0,606923077.0,95000000.0,,791300000.0,574300000.0,137300000.0,6100000.0,748300000,,-194700000,-51000000.0,-252600000,-1105100000.0,468700000.0,0.26,208800000.0,,153000000.0,1036800000.0,6869600000.0,1138300000.0,-16000000.0,-4800000.0,,437000000.0,915000000.0,5764500000.0,217000000.0,3482200000.0,115700000.0,730800000.0,,,,
1999-05-31,,6717400000.0,,432400000.0,,7999300000.0,616060606.0,1241000000.0,382700000.0,203300000,203300000,105500000.0,58900000.0,1323800000.0,82800000.0,33700000.0,-397600000.0,13500000.0,382600000.0,-436400000.0,2618100000.0,23500000.0,,203300000,539800000.0,363700000.0,0.0,81000000.0,3700000.0,,,596800000.0,0.33,-55200000.0,5242500000.0,23100000.0,-12700000.0,-3400000.0,,406700000.0,180100000.0,-149500000.0,616060606.0,100300000.0,,997400000.0,382600000.0,574300000.0,6100000.0,796100000,,-174200000,-61900000.0,-233100000,-1157900000.0,-199800000.0,0.33,444600000.0,,200500000.0,1281900000.0,6928800000.0,1294300000.0,168600000.0,-2800000.0,,-191600000.0,1080500000.0,5770900000.0,614800000.0,3630400000.0,117900000.0,3100000.0,,,,
1999-08-31,,7004900000.0,,579700000.0,,8227600000.0,610441176.0,1184500000.0,40800000.0,415100000,415100000,109900000.0,63100000.0,1259900000.0,75400000.0,33700000.0,164700000.0,11300000.0,484200000.0,-206800000.0,2485400000.0,9400000.0,,415100000,519100000.0,589400000.0,-100000.0,79200000.0,20800000.0,,,752700000.0,0.67,-55100000.0,5594300000.0,800000.0,-12300000.0,1900000.0,,402400000.0,189600000.0,-56600000.0,619552239.0,87900000.0,,940000000.0,484200000.0,382600000.0,6100000.0,1169100000,,-100200000,-372300000.0,-163300000,-1217400000.0,-104800000.0,0.68,413100000.0,,428400000.0,1222700000.0,7300800000.0,1225500000.0,-68300000.0,13300000.0,,101600000.0,1002200000.0,6083400000.0,455800000.0,3990200000.0,126200000.0,6900000.0,,,,
1999-11-30,462340000.0,7494719000.0,62887000.0,434336000.0,262170000.0,8286355000.0,,867515000.0,-124560000.0,251040000,251040000,121035000.0,63758000.0,950195000.0,0.0,882083000.0,430345000.0,8756000.0,521771000.0,-26680000.0,2355108000.0,6300000.0,586922000.0,251040000,34930000.0,349534000.0,24000.0,84019000.0,-9135000.0,,,-1243507000.0,,-55279000.0,5931247000.0,-14526000.0,34000000.0,-4870000.0,,462300000.0,195879000.0,-144438000.0,,0.0,1116000.0,544571000.0,521771000.0,484200000.0,6170000.0,783870000,,1656799000,-387784000.0,1593041000,-1269900000.0,-198946000.0,,263224000.0,,248218000.0,791636000.0,7680427000.0,1404913000.0,-105606000.0,-2822000.0,82680000.0,37498000.0,0.0,6410527000.0,22800000.0,4176498000.0,-236968000.0,800000.0,,,,
2000-02-29,458846000.0,7480493000.0,82288000.0,11437000.0,221165000.0,8332673000.0,612560714.0,865666000.0,72214000.0,171517000,171517000,120879000.0,67604000.0,955075000.0,0.0,207817000.0,-37000.0,8589000.0,552764000.0,-73822000.0,2307050000.0,1600000.0,543849000.0,171517000,38327000.0,813441000.0,-351000.0,86760000.0,8897000.0,,,653923000.0,0.28,-64774000.0,6025623000.0,2761000.0,-20000000.0,-2741000.0,16500000.0,458800000.0,197521000.0,-7715000.0,612560714.0,0.0,-18355000.0,558317000.0,552764000.0,521771000.0,6173000.0,824878000,,227122000,-93046000.0,159518000,-1329000000.0,-60445000.0,0.28,165260000.0,,176269000.0,852180000.0,7768471000.0,1351975000.0,-165885000.0,4752000.0,89409000.0,30993000.0,660653000.0,6439471000.0,5553000.0,4283203000.0,64824000.0,4680000.0,,,,
2000-05-31,455314000.0,7719737000.0,96718000.0,497121000.0,243055000.0,8342174000.0,599870588.0,871048000.0,149926000.0,203956000,203956000,120827000.0,68288000.0,962283000.0,0.0,208864000.0,,6871000.0,295567000.0,-307503000.0,2526579000.0,-2856000.0,541646000.0,203956000,48662000.0,378006000.0,-74000.0,94691000.0,9349000.0,,,686236000.0,0.34,-64819000.0,5815595000.0,-15245000.0,-14919000.0,-7931000.0,7096000.0,,194623000.0,-187000.0,599870588.0,0.0,-35807000.0,300151000.0,295567000.0,552764000.0,6174000.0,875127000,,-239942000,-299391000.0,-308230000,-1371400000.0,-399011000.0,0.34,449317000.0,,206495000.0,622437000.0,8045515000.0,1564296000.0,201427000.0,2539000.0,91235000.0,-257197000.0,854383000.0,6674115000.0,4584000.0,4423788000.0,-16735000.0,1025000.0,,,,
2000-08-31,452679000.0,8123007000.0,109066000.0,614724000.0,257016000.0,8592170000.0,591328358.0,1475831000.0,-102930000.0,396190000,396190000,119329000.0,75248000.0,1567437000.0,0.0,6696000.0,,38181000.0,141141000.0,-496005000.0,2822984000.0,34000000.0,516341000.0,396190000,51762000.0,613487000.0,385879000.0,92353000.0,27933000.0,,,809301000.0,0.67,-63371000.0,5769186000.0,-6517000.0,8003000.0,2338000.0,535000.0,,228623000.0,-2574000.0,591328358.0,0.0,-49805000.0,145596000.0,141141000.0,295567000.0,6176000.0,1228211000,,-120566000,-490023000.0,-195814000,-1436211000.0,-45514000.0,0.67,387093000.0,-369994000.0,401807000.0,469163000.0,8538436000.0,1255547000.0,-70460000.0,5617000.0,91606000.0,-154426000.0,701682000.0,7102225000.0,4455000.0,4758448000.0,-18950000.0,1972000.0,,,,
2000-11-30,701385000.0,9281838000.0,95361000.0,2053981000.0,302585000.0,9831320000.0,,2099077000.0,105627000.0,193795000,193795000,126368000.0,76527000.0,2245409000.0,0.0,248219000.0,,16174000.0,189282000.0,-414697000.0,3960703000.0,25389000.0,437391000.0,193795000,141744000.0,-1203655000.0,246208000.0,100451000.0,-3781000.0,,,-1374390000.0,,-61369000.0,5870617000.0,113962000.0,11784000.0,129000.0,,,332694000.0,-377953000.0,,0.0,-75059000.0,189282000.0,189282000.0,141141000.0,6176000.0,850326000,,247262000,-172238000.0,170735000,-1484345000.0,184973000.0,,277865000.0,0.0,191063000.0,549482000.0,9485663000.0,1715294000.0,69430000.0,-2732000.0,146332000.0,48141000.0,770425000.0,8001318000.0,,4884023000.0,-1190000.0,134000.0,,,,
2001-02-28,706700000.0,9700138000.0,109030000.0,21063000.0,267052000.0,10285311000.0,581590909.0,1854719000.0,46285000.0,127950000,127950000,155891000.0,91591000.0,2367589000.0,0.0,505891000.0,,31872000.0,133111000.0,-127024000.0,4342749000.0,-29894000.0,423590000.0,127950000,493514000.0,986543000.0,-36762000.0,101316000.0,17103000.0,,,847602000.0,0.22,-61371000.0,5942562000.0,-6222000.0,-13938000.0,-866000.0,27000.0,,302802000.0,-702843000.0,581590909.0,68614000.0,-72785000.0,133111000.0,133111000.0,189282000.0,6178000.0,1007606000,,230532000,-120829000.0,138941000,-1563815000.0,-96047000.0,0.22,167114000.0,,122793000.0,585173000.0,9640149000.0,1975160000.0,-129299000.0,-5157000.0,149582000.0,-56171000.0,838020000.0,8076334000.0,,4950578000.0,42391000.0,2086000.0,,,,
2001-05-31,684891000.0,10160518000.0,113743000.0,22961000.0,280192000.0,11304895000.0,584259375.0,2416693000.0,2467000.0,186963000,186963000,154564000.0,92359000.0,3156823000.0,0.0,417818000.0,,30238000.0,666590000.0,-432049000.0,5251105000.0,12064000.0,361987000.0,186963000,732331000.0,1056164000.0,544412000.0,100628000.0,3294000.0,,,848257000.0,0.32,-61395000.0,6053790000.0,38544000.0,-4657000.0,688000.0,105000.0,,314866000.0,-740720000.0,584259375.0,88175000.0,-88935000.0,666590000.0,666590000.0,133111000.0,6199000.0,1079125000,,300266000,-470698000.0,207907000,-1634811000.0,483826000.0,0.32,473165000.0,,184049000.0,1144377000.0,10016120000.0,2094282000.0,185760000.0,-2914000.0,143839000.0,533479000.0,1019875000.0,8381309000.0,,5076008000.0,-10030000.0,809000.0,,,,
2001-08-31,662339000.0,9650072000.0,113455000.0,820767000.0,307940000.0,11275806000.0,589255952.0,2478482000.0,343469000.0,494975000,494975000,146797000.0,97008000.0,3008121000.0,0.0,181848000.0,,30100000.0,1155236000.0,353285000.0,4729390000.0,-15330000.0,0.0,494975000,559887000.0,669151000.0,-4870000.0,96337000.0,-8256000.0,,,142416000.0,0.84,-61531000.0,6546416000.0,-56253000.0,320000.0,4292000.0,531339000.0,,299534000.0,-265183000.0,589255952.0,118486000.0,-25139000.0,1155236000.0,1155236000.0,666590000.0,6200000.0,1489918000,,623743000,-121801000.0,526735000,-1646239000.0,-319531000.0,0.84,465270000.0,0.0,501351000.0,1625734000.0,10074085000.0,1721269000.0,-69504000.0,6376000.0,145984000.0,488646000.0,870400000.0,8427846000.0,,5501532000.0,-59516000.0,2181000.0,,,,
2001-11-30,651814000.0,9604564000.0,90763000.0,2424706000.0,298032000.0,11563552000.0,,2954854000.0,20147000.0,116312000,116312000,161412000.0,91266000.0,3492535000.0,0.0,649462000.0,,28482000.0,1421300000.0,-136128000.0,4972775000.0,-30067000.0,0.0,116312000,562520000.0,-1465604000.0,-9180000.0,91996000.0,-23542000.0,157998000.0,,-1668154000.0,,-61547000.0,6590777000.0,-37642000.0,11141000.0,4341000.0,-246000.0,,269467000.0,-262280000.0,,204347000.0,-36932000.0,1458084000.0,1421300000.0,1155236000.0,6200000.0,959102000,,293816000,-113240000.0,202550000,-1708445000.0,268906000.0,,133387000.0,0.0,102360000.0,1958988000.0,10098675000.0,1480240000.0,-148234000.0,-13952000.0,157998000.0,266064000.0,201731000.0,8390230000.0,36784000.0,5556296000.0,,198000.0,,,,
2002-02-28,644803000.0,10009405000.0,109121000.0,518165000.0,277102000.0,11714421000.0,589272727.0,2960019000.0,-228490000.0,129640000,129640000,152045000.0,89754000.0,3575686000.0,0.0,21255000.0,,29455000.0,1161646000.0,-446563000.0,5053922000.0,1817000.0,,129640000,588716000.0,387611000.0,-173000.0,90369000.0,6620000.0,165612000.0,,241799000.0,0.22,-61548000.0,6660499000.0,-3170000.0,-17593000.0,1627000.0,,,271284000.0,-9729000.0,589272727.0,160289000.0,-38076000.0,1200896000.0,1161646000.0,1421300000.0,6202000.0,905776000,,235566000,-443393000.0,145812000,-1708445000.0,-32334000.0,0.22,214903000.0,,127979000.0,1705016000.0,10484331000.0,1478236000.0,-66586000.0,-1661000.0,165612000.0,-259654000.0,847023000.0,8775886000.0,39250000.0,5624366000.0,56362000.0,1556000.0,,,,
2002-05-31,665710000.0,10068411000.0,112011000.0,533455000.0,250077000.0,12056409000.0,588487879.0,3090338000.0,340948000.0,194201000,194201000,142702000.0,92589000.0,3558012000.0,0.0,24936000.0,,28011000.0,1297102000.0,-326609000.0,5221817000.0,673000.0,,194201000,523092000.0,455702000.0,-18000.0,89163000.0,-5951000.0,165393000.0,,235291000.0,0.33,-61572000.0,6834592000.0,-15759000.0,573000.0,1696000.0,,,276948000.0,-1014000.0,588487879.0,128191000.0,-1336000.0,1500482000.0,1297102000.0,1161646000.0,5866000.0,989157000,,313000000,-150962000.0,220411000,-1708445000.0,-19015000.0,0.33,491910000.0,,188065000.0,1987998000.0,10588054000.0,1663805000.0,146960000.0,-6136000.0,165393000.0,135456000.0,1050252000.0,8879609000.0,203380000.0,5756972000.0,45031000.0,3410000.0,,,,
2002-08-31,678380000.0,10395132000.0,129291000.0,682243000.0,1006002000.0,12196722000.0,589134118.0,3044488000.0,33505000.0,500764000,500764000,147900000.0,99088000.0,3396552000.0,0.0,25700000.0,153451000.0,28974000.0,1300442000.0,-295835000.0,4905019000.0,35576000.0,,500764000,464930000.0,755412000.0,292000.0,91042000.0,10552000.0,167877000.0,,246988000.0,0.85,-61592000.0,7291703000.0,-21177000.0,-12598000.0,-1415000.0,,,317313000.0,-143339000.0,589134118.0,97003000.0,13383000.0,1347411000.0,1300442000.0,1297102000.0,5868000.0,1437655000,,607512000,-428109000.0,508424000,-1708445000.0,-162515000.0,0.85,461614000.0,,472091000.0,1801590000.0,10960267000.0,1508467000.0,-61213000.0,-28673000.0,167877000.0,3340000.0,97841000.0,9251822000.0,46969000.0,6196125000.0,,1961000.0,,,,
2002-11-30,681056000.0,11202696000.0,108327000.0,578056000.0,290391000.0,12334848000.0,,3011969000.0,-663413000.0,191336000,191336000,169301000.0,100912000.0,3297139000.0,0.0,148642000.0,,24300000.0,666700000.0,-951046000.0,4916945000.0,-50077000.0,,191336000,406236000.0,457625000.0,-1645000.0,91310000.0,21261000.0,170814000.0,,270213000.0,,-61611000.0,7417903000.0,251000.0,24166000.0,-241000.0,,,268687000.0,-35596000.0,,78390000.0,8241000.0,705705000.0,666700000.0,1300442000.0,5868000.0,1035681000,,288324000,-964018000.0,187412000,-1986759000.0,15499000.0,,300605000.0,,171246000.0,1132152000.0,12102163000.0,1619806000.0,-111344000.0,-20090000.0,170814000.0,-633742000.0,850474000.0,10115404000.0,39005000.0,6325850000.0,,313000.0,,,,
2003-02-28,706490000.0,11270381000.0,110132000.0,615194000.0,277444000.0,12493118000.0,576722727.0,3083621000.0,58674000.0,126879000,126879000,177118000.0,106483000.0,3292837000.0,0.0,226744000.0,,29392000.0,732919000.0,-85702000.0,4956086000.0,27193000.0,,126879000,325059000.0,415911000.0,-1000.0,95410000.0,14729000.0,190003000.0,,283601000.0,0.22,-61613000.0,7537032000.0,-4484000.0,1512000.0,-2988000.0,,,304938000.0,-109485000.0,576722727.0,68026000.0,59568000.0,770494000.0,732919000.0,666700000.0,5870000.0,1031105000,,238793000,-112137000.0,132310000,-2095897000.0,-21594000.0,0.22,170811000.0,,121876000.0,1222737000.0,12334729000.0,1663249000.0,-64055000.0,-5003000.0,190003000.0,66219000.0,792491000.0,10238832000.0,37575000.0,6391097000.0,,1267000.0,,,,
2003-05-31,3649236000.0,20816379000.0,347054000.0,819981000.0,482663000.0,23363465000.0,672605263.0,6707841000.0,-6381000.0,127795000,127795000,212068000.0,134725000.0,7114865000.0,0.0,346302000.0,,41514000.0,1381033000.0,-350679000.0,10369889000.0,17289000.0,,127795000,458531000.0,514635000.0,1719000.0,157779000.0,-11156000.0,,,346793000.0,0.19,-61632000.0,12993576000.0,155846000.0,-32118000.0,-1618000.0,,,615782000.0,-174754000.0,672605263.0,301085000.0,165878000.0,1449032000.0,1381033000.0,732919000.0,353340000.0,1334616000,,302567000,-500427000.0,167842000,,563738000.0,0.19,494046000.0,,124268000.0,2547086000.0,16708612000.0,3255024000.0,218415000.0,-3527000.0,307495000.0,648114000.0,1727801000.0,16708612000.0,67999000.0,6434958000.0,,,,,,
2003-08-31,3615858000.0,21486627000.0,347188000.0,1279645000.0,482546000.0,23397015000.0,798109783.0,6636160000.0,-553353000.0,734261000,734261000,259582000.0,175782000.0,6939374000.0,0.0,365059000.0,,57754000.0,988008000.0,-1293977000.0,9828271000.0,3594000.0,,734261000,362630000.0,1244095000.0,25392000.0,159644000.0,4934000.0,,,435364000.0,0.9,-83965000.0,13568744000.0,-18251000.0,-39638000.0,-4042000.0,,,639088000.0,-378436000.0,815845556.0,114083000.0,102447000.0,1048982000.0,988008000.0,1381033000.0,354615000.0,2523740000,,984513000,-1283926000.0,808731000,,157998000.0,0.92,730573000.0,,762628000.0,1910388000.0,17508139000.0,2888897000.0,-182521000.0,28367000.0,277544000.0,-393025000.0,1318437000.0,17508139000.0,60974000.0,7085427000.0,3051000.0,,,,,
2003-11-30,3031000000.0,22359000000.0,403000000.0,1090934000.0,441000000.0,24491000000.0,,6918000000.0,-81940000.0,205065000,205065000,283688000.0,168010000.0,7383000000.0,0.0,486000000.0,,66340000.0,1070000000.0,-602642000.0,10698000000.0,-14076000.0,,205065000,482000000.0,725815000.0,-42110000.0,171000000.0,-506000.0,,,451698000.0,,-84790000.0,13793000000.0,-43111000.0,-1756000.0,-8352000.0,,1324000000.0,645000000.0,-474325000.0,,275000000.0,160000000.0,1071000000.0,1070000000.0,988008000.0,355000000.0,1816749000,,442127000,-619510000.0,274117000,,125858000.0,,537570000.0,,214229000.0,2132000000.0,17522000000.0,3315000000.0,154161000.0,9164000.0,299000000.0,81692000.0,1643000000.0,17522000000.0,1000000.0,7191000000.0,10334000.0,,,,,
2004-02-29,3123000000.0,23914000000.0,445000000.0,1216000000.0,455000000.0,25506000000.0,812000000.0,7247000000.0,-821000000.0,203000000,203000000,316000000.0,188000000.0,7795000000.0,0.0,580000000.0,,65000000.0,563000000.0,-1287000000.0,11324000000.0,18000000.0,,203000000,506000000.0,764000000.0,2000000.0,200000000.0,0.0,,,504000000.0,0.25,-100000000.0,14182000000.0,-1000000.0,-42000000.0,-26000000.0,,1357000000.0,689000000.0,-204000000.0,812000000.0,147000000.0,356000000.0,563000000.0,563000000.0,1070000000.0,358000000.0,1980000000,,448000000,-1363000000.0,260000000,,242000000.0,0.25,542000000.0,,199000000.0,1592000000.0,18928000000.0,3529000000.0,143000000.0,-4000000.0,548000000.0,-507000000.0,1705000000.0,18928000000.0,,7294000000.0,8000000.0,87000000.0,,,,
2004-05-31,3212000000.0,24953000000.0,425000000.0,1329000000.0,410000000.0,26403000000.0,809756098.0,6623000000.0,-120000000.0,332000000,332000000,322000000.0,200000000.0,7216000000.0,593000000.0,1357000000.0,,70000000.0,443000000.0,-1297000000.0,12006000000.0,33000000.0,,332000000,444000000.0,927000000.0,-6000000.0,211000000.0,-7000000.0,,,522000000.0,0.41,-99000000.0,14397000000.0,-12000000.0,28000000.0,-16000000.0,,1349000000.0,711000000.0,-420000000.0,809756098.0,101000000.0,327000000.0,443000000.0,443000000.0,563000000.0,358000000.0,2256000000,,605000000,-1285000000.0,405000000,,23000000.0,0.41,1165000000.0,,332000000.0,1450000000.0,19948000000.0,4790000000.0,618000000.0,0.0,,-120000000.0,2212000000.0,19948000000.0,,7526000000.0,15000000.0,10000000.0,,,,
2004-08-31,3259000000.0,24854000000.0,434000000.0,1569000000.0,455000000.0,26436000000.0,800781250.0,6224000000.0,698000000.0,1025000000,1025000000,306000000.0,211000000.0,6754000000.0,530000000.0,1287000000.0,,76000000.0,594000000.0,-219000000.0,11134000000.0,20000000.0,,1025000000,417000000.0,1676000000.0,-1000000.0,223000000.0,-2000000.0,,,516000000.0,1.23,-101000000.0,15302000000.0,-2000000.0,-12000000.0,-13000000.0,,1279000000.0,728000000.0,-263000000.0,833333333.0,102000000.0,292000000.0,594000000.0,594000000.0,443000000.0,358000000.0,3245000000,,1371000000,-217000000.0,1160000000,,-549000000.0,1.28,915000000.0,,1085000000.0,1582000000.0,19899000000.0,4380000000.0,-327000000.0,60000000.0,,151000000.0,1810000000.0,19899000000.0,,8450000000.0,5000000.0,14000000.0,,,,
2004-11-30,3321000000.0,25908000000.0,409000000.0,1341000000.0,721000000.0,27636000000.0,,6291000000.0,-127000000.0,293000000,293000000,341000000.0,213000000.0,6842000000.0,551000000.0,1662000000.0,,72000000.0,643000000.0,-286000000.0,11876000000.0,-93000000.0,,293000000,458000000.0,901000000.0,1000000.0,240000000.0,4000000.0,,,554000000.0,,-100000000.0,15760000000.0,-9000000.0,35000000.0,-18000000.0,,1306000000.0,631000000.0,-45000000.0,,153000000.0,541000000.0,660000000.0,643000000.0,594000000.0,359000000.0,2242000000,,560000000,-721000000.0,347000000,,205000000.0,,594000000.0,,284000000.0,1728000000.0,20823000000.0,5034000000.0,79000000.0,-9000000.0,,509000000.0,2020000000.0,20823000000.0,17000000.0,8623000000.0,9000000.0,31000000.0,,,,
2005-02-28,3319000000.0,26243000000.0,332000000.0,1423000000.0,806000000.0,27599000000.0,802325581.0,5879000000.0,-13000000.0,345000000,345000000,334000000.0,221000000.0,6339000000.0,460000000.0,1887000000.0,-58000000.0,86000000.0,321000000.0,-586000000.0,11582000000.0,-23000000.0,,345000000,388000000.0,973000000.0,-2000000.0,245000000.0,7000000.0,,,555000000.0,0.42,-120000000.0,16017000000.0,1000000.0,-2000000.0,-4000000.0,27000000.0,1308000000.0,2550000000.0,-170000000.0,821428571.0,0.0,549000000.0,321000000.0,321000000.0,643000000.0,359000000.0,2396000000,,639000000,-556000000.0,418000000,,-282000000.0,0.43,543000000.0,,342000000.0,1356000000.0,21228000000.0,5243000000.0,-35000000.0,-3000000.0,,-322000000.0,0.0,21228000000.0,,8847000000.0,12000000.0,23000000.0,,,,
2005-05-31,3259000000.0,26207000000.0,418000000.0,1470000000.0,719000000.0,28306000000.0,801960784.0,6305000000.0,665000000.0,409000000,409000000,342000000.0,225000000.0,6848000000.0,543000000.0,1447000000.0,-498000000.0,82000000.0,721000000.0,-807000000.0,12246000000.0,49000000.0,,409000000,411000000.0,1049000000.0,1000000.0,253000000.0,3000000.0,,,567000000.0,0.49,-121000000.0,16060000000.0,1000000.0,-75000000.0,-11000000.0,243000000.0,1288000000.0,3232000000.0,-616000000.0,834693878.0,0.0,358000000.0,1024000000.0,721000000.0,321000000.0,359000000.0,2519000000,,707000000,-553000000.0,482000000,,-5000000.0,0.51,1218000000.0,,409000000.0,2099000000.0,21249000000.0,5398000000.0,576000000.0,0.0,,400000000.0,0.0,21249000000.0,303000000.0,9092000000.0,9000000.0,14000000.0,,,,
