date,quarterlyOtherShortTermInvestments,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,quarterlyCashDividendsPaid,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,quarterlyNetOtherInvestingChanges,quarterlyOtherIntangibleAssets,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNetPPE,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyTotalNonCurrentAssets,quarterlyOtherIncomeExpense,quarterlyOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit
2009-03-31,,,,7200736648.25046,1632312549329.124,270059633429.79916,-21204069104.62159,4909234411.996843,-1624133999.824608,-1732000350.784881,221871437.341051,102273962992.19504,5039024818.030343,,186792949.223888,149857932123.1255,-1732000350.784881,876962.202929,270016662281.85565,,1597491888099.6228,-0.499868,-14031395.246865,27434008594.229588,3473276243.0,0.0,13040000000.0,179991230377.9707,286766640.357801,-25626589493.99281,,,157583969130.93045,256949925.458213,-225379286.152767,,5621327720.775235,4836446549.153731,-2148000000.0,,-0.499868,3473276243.0,1374199771.989827,-20978689818.468822,-7726037007.804964,,,7918968692.449355,-5261773.217574,257826887.661142,-1366307112.163466,-124528632.815926,-20170130.667368,-16789441375.076735,5971235639.743927,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,7802430491.622169,1472908304179.709,253538022463.6347,27236107403.277454,5778862088.013257,-1026514454.060026,-1290738353.89431,272512653.986513,100116000736.51262,4503774627.14049,,-29363378.242485,155131651629.53415,-1290738353.89431,964319.329017,279859141962.8061,,1434650156508.9302,-0.35905,-11746546.200382,30882894494.56822,3557195152.0,-1000000.0,11602000000.0,172248204750.50635,105426325.946747,-49308045011.6231,,,149857932123.1255,297366967.409317,-143797661.002453,,-27535339873.233345,5668385196.096483,-1324000000.0,,-0.35905,3556478294.0,816004610.260219,27379905064.279907,-2575012522.668246,,,6436199594.918063,-66548206.528329,-191493279.322408,-1218007733.382434,,-342562331.12604,23257863396.803856,6039403424.783649,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,,8615681544.028952,1424417852834.7407,140210373944.51147,41567479192.29709,5833534378.769602,-524969843.18456,-544270205.066345,1492588164.402231,82555367913.14838,3325452352.231604,,-5226669619.232308,182923039806.99637,-544270205.066345,1053772.750322,320459348612.7865,,1378814957780.4585,-0.144753,5512561.471373,38152955367.91315,3793412572.0,1885658.860062,11066000000.0,138010132689.98795,,-25604810608.97999,,,155131651629.53415,343546441.495778,-138422570.335733,292490125.600277,-15310595808.941166,9143925693.606754,2890393000.0,,-0.144753,3792925123.0,-945331040.874895,41705901762.63283,19816127938.193356,,,5812303980.699638,43824455.017314,-47285886.610374,-572255729.794934,,-68630626.264493,34516861452.33802,6052593486.127865,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,8395169082.125604,1295205797101.4492,126910144927.53624,4229468016.293421,4725235572.804671,1341801716.753204,1159658047.936225,303849000.308852,62962318840.57971,2849264872.991731,-14602950997.360186,-14798392801.99064,159394202898.55072,1159658047.936225,-58572943363.46101,235134299516.9082,,1248217391304.348,,20265379.975875,39626086956.521736,,1165.48079,11008000000.0,126550724637.68115,,37714324341.64904,,,182923039806.99637,343961352.657005,-317521255.455907,332268083.891307,-15126116676.281883,-11892392324.143517,-17618000000.0,,,,7592807818.045139,4546989271.749328,-23738266813.517246,,,6643478260.869565,-12594185.416339,-463724993.1528,878076723.600403,,,2629209279.55805,6001932367.149758,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,,6355236621.171615,1272385910604.5684,122251301533.69917,3612400919.28146,5571971295.905445,2070259368.697528,2065569157.168988,244829041.789785,65473476853.80611,2795366071.009803,-6672294920.500915,-6601941747.572816,153902725012.89807,2065569157.168988,-2822569297.875334,298369682472.6795,,1225160170723.6997,0.544065,0.0,40148210684.301865,3805908527.0,938042.305708,11111000000.0,140385535387.646,,-18489751887.81014,,,154751653299.5638,359270203.086159,-106936822.850711,,3107734158.810562,8343886309.272548,2811000000.0,,0.544065,3777504682.0,-120069415.130622,3719337742.13217,-847990244.360021,,,8934852961.86858,-6566296.139956,565639510.341916,2635898879.039445,-1185685474.414896,508418929.693729,2898550724.637681,5654519018.807748,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,,6543895475.083855,1347424299825.3606,203563937425.50104,29905428008.026043,5805605093.187215,2128013453.702078,1852656089.740628,262456840.139195,,3484471877.512174,,694694674.39983,182676510538.4253,1852656089.740628,2463126295.925656,289036526431.5349,,1298133483640.2612,0.480489,,42520536300.04713,3845077660.0,-14024.305837,11202000000.0,168002180682.4797,,-16274577321.322853,,,153902725012.89807,353898893.950454,-103739281.119795,,4239132958.160876,8531458192.805596,2614000000.0,,0.48973,3792345213.0,-129415444.83445,30009167289.14584,31086479290.126633,,5450782181.23689,14746403259.935505,-1749865.85888,287369597.959768,2415383051.661846,,179974480.209896,31146892480.59596,5450782181.23689,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,,7614415890.242654,1495350670625.576,249830039930.3778,-33690860564.452995,5744855124.398485,1682195146.923313,1703696119.586362,196103080.905053,90291798914.71281,3091020784.273574,,-3067873229.888344,162184908364.90222,1703696119.586362,2823864011.471537,338735538036.2445,,1440788368997.645,0.440258,,48851233746.28852,3846819196.0,99837.841227,10321000000.0,135221664789.59763,,-24213862661.45163,,,182676510538.4253,392136787.140371,-148697296.254743,,1523819890.297938,6785092658.953619,817000000.0,,0.450497,3794209156.0,147099275.855315,-33542163268.19825,-36962150354.25438,,,13493396129.82492,125315.270055,-844681068.905498,837514078.017815,,-559387573.925331,,5799119483.976656,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,8278149237.764108,1409197111527.1462,139364535972.1851,12392341613.074883,3875885232.08572,2083205114.032595,2048851423.511493,403858964.419243,,3539540948.387342,,-18516722435.63886,150652046001.6047,2048851423.511493,-6332835023.964224,334717304092.00323,,1353713827226.5312,,,50088258892.752075,,-1000000.0,9822000000.0,47148435410.537575,,-23928467664.05031,,355497191762.50336,162184908364.90222,409735223.321744,-219390975.276223,,-6983551409.515966,8952389279.465355,1212000000.0,-12511366675.581705,,,172992698.311416,12611732588.351105,-19113193465.51598,,18359989301.952393,20631184808.7724,-72044510.318558,-498718783.658165,1584486330.374429,,-776237716.160161,,5848622626.370687,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,7773001795.527504,1405175472006.094,142421241634.47412,-17945481255.781055,5472550193.155232,1968551063.714021,1966374666.739213,233962674.791882,37171772131.23674,3043691169.269275,,196963926.220143,138828010229.0658,1966374666.739213,-1134991022.362479,87486805593.34023,,1348761086022.0903,0.511453,,50813428369.334564,3849457796.0,0.0,9649000000.0,114080200228.52168,,-25950269329.125633,,60821589857.9901,153242287393.22052,416780020.675771,-228521682.354862,,1123020839.001034,9076663583.437618,2234000000.0,,0.522335,3791963103.0,-66380107.73165,-17716959573.426193,-14414277164.154741,791120300.342783,,22952282496.32733,-6529190.924425,463572555.634148,2432123619.348169,-655095489.41727,465748952.608956,-21206812122.53115,5921976168.453126,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,7951231804.92722,1484129936519.746,147318589274.3571,11405455095.676414,6399625598.502394,1532406129.624518,1533606134.424538,243639235.61576,38833355333.42133,4128016512.066048,,-6002587148.713033,142403369613.47845,1533606134.424538,305787705.549212,96546386185.54474,,1422161688646.7546,0.312001,,56715826863.30745,3869409938.0,0.0,8857000000.0,114776859107.43643,,-23355527894.06326,,,138828010229.0658,459601838.407354,-330680554.454086,,-11453862162.366327,8586034344.137377,1655000000.0,,0.324001,3797742649.0,-184420895.472363,11736135650.1305,-12169429170.670597,,,26528506114.024456,-670837.875691,452401809.607238,1984807939.231757,-804110347.406078,466654777.005963,10057567525.552761,6386425545.702183,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,,7847810832.785717,1611491039506.3652,149305547820.85696,43023547539.43035,5757214617.466558,1134958733.836027,1134958733.836027,258617641.177848,42619426840.27043,2797857055.344553,,22520368775.65997,203752380740.22922,1134958733.836027,49545697.887635,58662553044.563,,1548812135927.7368,0.300725,,57713598342.67066,3815404173.0,-1000000.0,9393000000.0,176910996513.81665,,-9067168705.77316,,,142403369613.47845,426584097.212167,-278372805.236874,0.0,6977199765.386612,9213325462.504038,2751000000.0,,0.300725,3759881515.0,80390123.638839,43301920344.66722,73489022485.9898,,,25756546339.50748,-38465631.736958,-43438067.340142,1091520666.495885,330929882.578112,-139380551.507704,52008872811.67382,6083557020.816858,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,9642010859.74774,43908659108.05555,7278793739.174787,1507998172332.083,149419290397.30524,-52815646893.35731,4636056018.647571,131984654.297012,-153905306.111503,207367140.441841,30201000000.0,2097032704.892905,,3875208648.875232,90971107970.5448,-153905306.111503,-14102807.813575,267941429618.84622,,1446523711866.0276,,,56792655325.208,,1000000.0,659873125.843437,130294658321.7333,,-8173273006.740165,-4202573611.450552,71315177081.8944,203752380740.22922,406974890.818094,-362097677.885322,0.0,6190777219.817613,-463634897.476443,-4530000000.0,,,,259669080.162354,-52453549215.471985,-40871886829.84558,,,25080491770.181385,-15965001.780028,130950804.313883,262935458.610895,-872000000.0,75119082.462976,-54899730649.10659,6044055297.580465,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,,6256300054.277391,1512940173023.029,147646687417.6147,68959978732.12447,5583925030.738726,917177132.602989,916069430.752019,200494035.025533,35055440477.64104,2812454999.612304,,-9367834553.651539,144041117892.708,916069430.752019,0.0,76885585475.81332,,1449184177586.7607,0.243694,,58958538719.7182,3819217096.0,0.0,9345000000.0,180636263943.19705,,-20078203750.678467,-5403369629.03065,,94832570865.22592,424249808.921431,-295756394.208935,,-9691283494.13472,7186769609.092017,1304000000.0,,0.243694,3754637548.0,-53169688.84655,69255735126.33339,49208547027.482086,,,27061156219.192043,-1107701.85097,527266081.061621,1444443213.66461,-632497756.903752,490711919.979618,62969527122.07982,6370393344.927279,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,6567258548.922493,1488005690500.0264,124026555666.78961,33333082019.2323,4871700300.331946,735549818.220138,447863427.999368,205217540.926836,41517466673.69198,3165604088.729649,,1003853311.2257,159752357869.22388,447863427.999368,-626000000.0,73784709415.66995,,1425727382896.886,0.115918,,57658464618.789185,3827598700.0,-1000000.0,9754000000.0,196681595447.59998,,-42070486907.41732,-3367932978.555245,58482533326.30802,144041117892.708,403603983.350018,-258540460.209106,,-15659894123.231844,6790663364.77159,952000000.0,,0.115918,3766724109.0,-90146608.113248,33591622479.441406,19923651718.50032,547974076.610991,,26192107065.7042,-7322668.55843,266610464.197271,1002160282.417409,-557238267.122804,230084750.02407,33796372029.61416,6208967806.522999,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,7719033553.624174,7493784398.308506,1454636732612.2527,125177968082.61969,-15822885014.515776,5896852886.801674,-2305616353.938673,-2307741345.969953,240286001.556716,,6641662593.765273,,-8751767073.517977,133786310801.33449,-2307741345.969953,-4273821.504125,135376867336.74748,,1394244459083.2783,-0.616248,-3297191.782219,55725791028.283646,3747324455.0,-8699.714465,6632000000.0,120414798444.50583,,11851191773.716606,-3359612401.453495,431802630740.1347,159752357869.22388,406935973.990098,-294637462.078272,,-3486026743.117085,6818036932.361504,-2516000000.0,,-0.616248,3746938472.0,3065000000.0,-15528247552.437504,-26308296835.614567,555685416.179689,,24101659618.77643,-2194589.747,-367623621.41142,-2673239975.350092,-21509433.802977,-380797944.998907,-19261064794.822815,6278288956.416413,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,72715820836.66518,6516524082.330131,30413000000.0,7537435234.579531,1379360506512.1426,114639997371.04425,-14248379502.820108,3827148776.26605,-1763967614.508789,-1773048626.231688,224844016.952582,,-10666542063.595062,,869897136.747618,108573681962.07732,-1773048626.231688,-49817784.697476,268782245785.4553,641903363.967971,1324318936149.237,-0.547699,-12469940.010791,50273301858.8908,3748408225.0,2157894.247667,560843894.797954,95971125302.60376,,-8849624052.164396,-9320743556.3199,40264648212.85778,133786310801.33449,420632921.098465,-375720906.910156,,-12833935182.29713,7354679064.776107,-1824000000.0,-11527970993.854816,-0.547699,3748149482.0,0.0,-13872658595.909952,-28029453388.60775,1305714692.576486,17995202155.74372,23256399864.17062,-1424420.3959,96980114.958826,-1666987499.549963,-58321093.090054,-17951644.788769,-16046421150.750076,6576770985.09163,1688008675.553998,,,,,,,,,,,,,,,,,,,,,
2013-03-31,65799221298.53731,,39284000000.0,7236662106.703146,1277327159844.2598,113002209828.47522,-3406292749.658003,5527728085.867621,1040723981.900452,1039671682.626539,239924234.452278,,2106703146.374829,,3932442386.614753,101885720298.853,1039671682.626539,-1052299.273914,232024623803.00958,716615805.535094,1224236556876.7756,0.273598,-1000000.0,49709565400.39987,3840497874.0,-1052299.273914,6705000000.0,88601494264.96896,,-20826054930.0221,-8426812585.499316,41229085551.93097,104291276439.01926,404082921.182784,-318846679.995791,,-5165737135.641376,8090076817.846996,1447000000.0,,0.273598,3754790008.0,2850678733.031674,-3087446069.662212,-2405556140.166263,1312217194.570136,,23450489319.16237,-57876460.065243,481953067.452383,1522677049.352836,-555614016.626329,344101862.569715,-7380827107.229296,6436914658.528886,381613000000.0,,,,,,,,,,,,,,,,,,,,,
2013-06-30,68005839045.44301,,,6453626131.843954,1194329144452.9067,108035034272.65804,36480465551.55357,5292163831.767792,946729288.313447,945671490.225946,229738116.398191,,2466785140.052467,,-1928972808.88775,119699373783.5322,729880680.37573,-4236691.163592,207289286620.9698,685453160.700685,1142419818904.9675,0.190404,-1947000000.0,49793729372.937294,3836208728.0,1000000.0,6647000000.0,106454683929.93146,,-20846958525.169575,-9194380976.559195,41459338241.51646,101885720298.853,406194465.600406,-305254191.629833,,-17484893312.018772,7772700346.957773,1020000000.0,,0.190404,3761280365.0,-664210086.166988,36785719743.18341,17268677067.643627,1243970550.901244,,24302911060.336803,6044353.777691,132224760.937632,1078954049.251079,174806705.125948,17665083.355647,36541146985.37096,6471608699.331472,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,68746617778.61221,,25411000000.0,6890344241.11235,1158625906987.5312,93076523794.27258,18976143608.3665,5068086187.283952,638342518.250191,637238119.429688,254823275.398882,,1763724916.341789,,-307112989.43584,116782444476.3493,637238119.429688,871395.155497,218506411035.153,744364805.018388,1104126033993.3958,0.16566,-92987025.526956,52351817288.25913,3850804897.0,0.0,6388000000.0,109555258594.98383,,-24786394366.160774,-10152738356.875435,38530266049.67586,119699373783.5322,424089147.072791,-408512025.543802,,-23385129986.147705,6909119021.060886,3456000000.0,,0.16566,3768248432.0,3688933078.206271,19384655633.9103,-7535434753.446197,1299877411.730924,,26010801020.46451,-2283435.917049,-245176538.151457,393165980.098733,-16776263.880361,-324217386.028292,15405485725.577955,6614244535.986836,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,67072689781.06302,6582757727.021758,487903816.467036,2777558678.039821,1137908887060.9712,91930994850.53017,7770297244.283995,5567512141.255479,1035527961.508558,1033274364.20386,288506362.212231,,1600054086.335313,,4452583657.576302,122406391201.95612,1033274364.20386,-2343196.632085,220167442279.73904,751574701.116657,1081641069557.2808,0.270432,-76356833.019282,54088588910.04766,3851588646.0,1000000.0,508186192.209314,110481481064.14865,,-11237866452.707521,-10967131283.310986,39094279243.24203,116782444476.3493,432690682.501944,-360110237.133706,,-7549149478.639888,7024462798.742493,449000000.0,-11426865133.4693,0.270432,3767988346.0,4419030762.787787,8130407481.417701,3403944190.938917,1393849932.95548,18184276651.605125,27578397016.237167,-1097591.760491,-529595366.603942,505932594.904616,13345234.929797,-651654825.427172,3162004913.819006,6767552706.006964,2459801458.077456,,,,,,,,,,,,,,,,,,,,,
2014-03-31,59964822080.90921,,537816263.022595,2772516123.212917,1107800027059.9377,86568123393.3162,9464213232.309566,5577729671.221756,1188382266.720787,1188382266.720787,246921932.079556,,1826545798.944662,,3967663374.374239,128097235376.35863,1188382266.720787,-3382492.220268,209218418797.63678,748658278.08596,1050369819149.416,0.304424,-1127497.406756,55273305371.397644,3851660403.0,0.0,6211000000.0,120934244351.23799,,-10216254002.615793,-10510530825.7791,40871780994.90371,122482298290.71393,432959004.19429,-370946646.822712,,-7381725522.031299,8069498940.152438,1390000000.0,,0.315699,3766005832.0,820818112.118342,9835159879.132278,5614937085.644703,1297749515.176115,,28783881297.073017,0.0,382221620.890272,1570603887.611058,-851260542.100753,298786812.790331,7496730257.520408,6870969196.770847,2537996662.607676,,,,,,,,,,,,,,,,,,,,,
2014-06-30,58555768734.50245,,499287533.519584,3267247859.795573,1102477363761.823,90863599133.82028,-3849752967.743273,5482064918.599302,1014282989.442032,1013160994.984685,241145656.866554,,2350578388.142763,,1987883205.225658,127875952292.79567,888619610.219126,-3349474.523816,214325625231.41135,676562657.780471,1044750748931.3003,0.235619,-1142184854.630225,55574629461.33046,3834661523.0,-1000000.0,6229000000.0,118186408159.14369,,-11899378746.158426,-10021654493.026804,43949644888.75425,128097235376.35863,430845871.621394,-512062991.109676,,1146802322.551905,7897718985.268213,1218000000.0,,0.235619,3752038863.0,-497683708.402296,-3337689976.633596,375391322.132963,1154532296.610455,,29533138106.297756,0.0,352306259.607078,1366589249.04911,41180543.895944,224062604.333549,-4025279406.487612,7111200870.667699,2651272902.711861,,,,,,,,,,,,,,,,,,,,,
2014-09-30,58832311719.990326,,484696827.916855,2768344355.542471,1103193111206.9055,104001640188.832,3553774745.054045,5032015224.316851,802220563.34178,801169160.244346,203755649.165149,,1553973778.00675,,-1348298206.64619,144427037882.0536,801169160.244346,2526354.35435,202681077898.45547,737033571.300901,1047650639778.7848,0.210281,72983998.849652,53436511023.96148,3835835655.0,70591.359914,6590000000.0,133642796311.67793,,-2470377281.611328,-9093585389.702559,42187549284.520195,127875952292.79567,403738789.414474,-376571272.792974,,15301172108.648682,7206316829.809381,-554000000.0,,0.210281,3753126358.0,-3823255315.07225,3930346017.84702,24220688193.877243,1126052717.351305,,28476201490.88959,-9462627.876902,-1384697879.319952,-582477315.978173,54121171.150104,-1566892692.87537,8516647265.904257,6992882001.030375,2816708898.024414,,,,,,,,,,,,,,,,,,,,,
2014-12-31,57804678256.12087,6439934063.489174,458117168.775219,2500935448.964938,1074479940940.3032,92237290535.27907,-2609979293.26869,5206152725.948849,929381187.868491,900053598.697451,218343322.369308,,1462334273.838779,,-1981923494.056424,128414388722.02502,867692120.991475,3194316.211422,206952661225.89322,650263442.65445,1019497790317.8503,0.232598,10489958.316623,51179676992.00065,3700020900.0,2062699.275745,421710506.355996,120071195250.95314,,-10010432229.65915,-3127939079.518219,41066715208.883224,144427037882.0536,376202178.331968,-677051270.741623,0.0,-6936459157.644757,6837373461.565689,538000000.0,-10713671713.034595,0.242711,3609583799.0,-1316682785.942623,-1932928022.527067,-8251731385.793739,1077030429.902005,17639027942.113407,22384029610.7521,-8740703.33271,-520817531.830547,408563656.037944,54119279.306355,-609425975.788208,-761699241.498403,6931424006.148681,261925710.182741,,,,,,,,,,,,,,,,,,,,,
2015-03-31,73450934193.12169,,496031746.031746,2793278769.84127,1083881035052.91,90992890211.64021,-10212053571.428572,5489417989.417989,2106068121.693122,2043030753.968254,257316468.253968,,1586268187.830688,,-20253596230.15873,85128348214.28572,2043030753.968254,-6200396.825397,217146164021.16403,789517195.767196,1026365120701.0582,0.547702,0.0,54107762896.82539,3723311808.0,-1033399.470899,6507000000.0,86048073743.38625,,-14045965608.465609,-3953786375.661376,42315641534.39153,120613219246.03175,386491402.116402,-410259589.94709,,-1489128637.566138,8586516203.703704,2708000000.0,,0.558036,3642212051.0,8678488756.613756,-9801793981.481482,-35484871031.74603,1261780753.968254,,25606605489.417988,-39269179.89418,692377645.502646,2798445767.195767,-695477843.915344,511532738.095238,-20680390211.640213,7157324735.449735,285218253.968254,,,,,,,,,,,,,,,,,,,,,
2015-06-30,72085892882.20497,,459909097.779265,2941906787.437788,1025800252626.1241,108562298249.9703,-766386840.114499,5613913869.606054,1420752048.538763,1306314573.504486,268448157.61106,,2070670538.827772,,3333043907.401867,104546190635.55983,1305234974.683408,-128749455.809364,217625530352.92087,907942608.526671,968308376607.2527,0.345472,-1967029052.004275,54207736405.15185,3748080023.0,-46199.350179,6242000000.0,107044382307.53452,,-12991507266.614012,-5666814211.838881,40762412687.44534,85128348214.28572,404849557.904283,-448021472.80999,,13111009946.471748,8413313612.661535,1759000000.0,,0.356268,3658358904.0,-3339872586.382615,-318365367.30451,14026764863.997967,1398080473.296123,,27750008096.991158,-1755575.306787,478262277.737593,1899014326.276356,-169280811.768204,234470047.26972,1306989367.393934,7611171688.600516,239670938.279335,,,,,,,,,,,,,,,,,,,,,
2015-09-30,63496165131.00324,,497246100.787564,2716837391.259587,1008643640294.4355,105761054202.91347,8327490702.375417,5112472332.320997,2144438153.085911,2130025222.628301,240179678.453703,,1426880115.303444,,7733338651.062829,112841921037.73099,2128995727.595614,5233478.516266,200848303906.93365,967725330.725279,950956915632.8821,0.555927,-874377238.210375,55672002882.58609,3801553586.0,50103.788392,6441000000.0,114247181757.34802,,-6465383973.636085,-4140629021.464971,46525969012.19952,104546190635.55983,396355587.58429,-463590559.212345,,-5182389879.451758,7318680187.368096,788000000.0,,0.576517,3708517262.0,-4937113107.48342,8791081261.587763,14143543960.510715,1377464353.734493,,29189272661.759407,1903943.958882,-1333196067.328975,811242085.756936,58664045.090044,-1573716791.644878,13252023379.892544,7575024450.507026,252226283.008184,,,,,,,,,,,,,,,,,,,,,
2015-12-31,63274452672.89871,6312978025.980333,467403180.769698,2529237991.178018,953845453441.7871,94236372465.70354,3933779218.293144,5298247743.919712,960098741.451176,960098741.451176,273066662.457198,,1622759095.139816,,647494518.280574,104249119825.17908,960098741.451176,-27096381.334542,198782930678.64514,828578365.909919,895867225122.4152,0.252924,49127547.954118,55959896402.41188,3852111183.0,17799.836215,331836024.442556,105696855651.32936,,-11235316434.437548,-4094330460.118975,47825867022.78338,112841921037.73099,389502650.641415,-540659234.734068,,-13112632945.377935,6751042046.052365,234000000.0,-10270729634.575695,0.252924,3752415299.0,1860647396.561897,4474438453.027212,-6515311128.524052,1280806118.732548,18055724171.421635,29849055076.686497,25968773.68796,-723362065.476913,236736675.974262,-48787830.424666,-804150345.628137,2691730748.316342,7784994536.845939,212455991.258954,,,,,,,,,,,,,,,,,,,,,
2016-03-31,32397649911.40539,,566798263.338411,2852642813.47467,1001868258261.0588,104983058223.75578,-16902400862.113628,5218274322.069902,733625540.116261,733625540.116261,275627674.676448,,1757385474.628783,-8793144538.738123,28115059011.26343,123910182681.04904,732589345.85056,-6217165.594206,187924192027.52133,979203581.087382,943026930688.9656,0.186515,,56830074502.36771,3839903347.0,1036194.265701,6326000000.0,124851047074.3055,37349622307.190155,-17674365590.060825,-4381029355.383547,47461842146.165565,106773601914.88701,398934792.294859,-447635922.782803,,7858497311.075881,7183934844.104573,978000000.0,,0.196877,3741452190.0,-297387754.256168,-16454764939.330826,17136580766.16204,1465178691.70112,,31128311935.921745,0.0,279772451.739252,1013397991.855513,-1110800252.831401,96366066.710187,-17989368646.833908,8043976084.636348,205166464.608785,,,,,,,,,,,,,,,,,,,,,
2016-06-30,18587963908.055363,,482791001.510636,2744661740.089005,1009877311885.0283,106825419507.61443,-23369309422.457474,5139223451.598416,1136038868.248071,1055403584.697669,265343214.96549,,2436410402.972278,-3701241612.407103,10833824343.164364,109100559343.4859,1055403584.697669,-1393162248.932394,193337892459.06995,1049279385.947005,955206589637.8557,0.275589,,53970522190.01347,3816616097.0,-3077593.849255,6402000000.0,110674478422.4064,14820385450.128265,-50086294.150991,-3829665618.748214,41220961090.923935,123910182681.04904,392969419.834238,-524070278.989132,,-2265062452.136592,7461315477.891643,1489000000.0,,0.285796,3718850408.0,6663492355.570829,-22845239143.46834,-13213010766.57032,1507573592.454987,,31351814804.22978,-23476095.210877,383783121.708243,1519821989.956314,-189571281.892806,150643282.899906,-29262907513.701756,8131915241.089291,241905850.651206,,,,,,,,,,,,,,,,,,,,,
2016-09-30,14026990106.387383,,594030715.73457,2492031295.276731,967841619406.3833,110671854948.8761,2673912544.785533,5134122614.563067,856894481.930703,856894481.930703,287981380.921459,,1583391977.480647,-5779820083.0726,2606359432.342085,113923500434.65662,855859585.213396,-18429088.18483,203641801548.20547,1034896717.307613,911964440948.7933,0.227677,-44919072.378091,55159995032.49576,3811859140.0,3076296.300862,6345000000.0,114905617419.38155,8821630277.205736,-13797467228.26076,-4305170343.999669,36526679637.37219,109100559343.4859,398435236.163431,-460590854.981801,,-2119286578.937633,7226683776.959059,877000000.0,,0.227677,3708461667.0,1579832394.173189,3134503399.767334,3358998200.10195,1497495549.944116,,32400546425.46674,-2396322.721814,50709939.148073,907604421.078776,541257.785845,-156973335.20433,809216177.921928,8396117067.516662,200769963.157677,,,,,,,,,,,,,,,,,,,,,
2016-12-31,15386427435.660864,6194420996.839481,516283543.707426,2402779686.303763,917744056850.0814,101734359356.90309,19700622576.361217,5060756561.512338,625233112.816788,624251585.167154,227171480.442668,,1728470191.005281,2307695957.623333,-5898306330.869918,118900296421.35019,624251585.167154,72134095.063366,186833788107.811,931469739.502562,864444160892.0123,0.16686,168859730.119658,52630494101.01883,3827733206.0,-2016424.366942,240474274.160303,119879861015.68481,-7893936772.279597,-1737145295.371794,-4410985257.454702,33594746864.019157,113923500434.65662,377888145.109048,-311877576.645687,,-4428193155.445797,6894250211.028445,849000000.0,-9646453740.601873,0.16686,3710293020.0,1262755413.377307,20012500153.006905,11268304378.386854,1425178147.268409,17822579062.052177,31138964684.635166,352699.042209,106986513.810094,732219626.626882,74883770.195267,-96906707.9532,18672698191.52208,8177106849.099939,164896645.138494,,,,,,,,,,,,,,,,,,,,,
