date,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlySaleOfInvestment,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyEbitda,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyPretaxIncome,quarterlyBasicEPS,quarterlyRetainedEarnings,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,quarterlyIncomeTaxPayable
2012-09-30,8512598000.0,7988923000.0,4080073000.0,0.0,122026421.0,,28338000.0,288927000.0,146025000.0,125265000.0,,4369000000.0,48882000.0,55392000,17376000,56921000,,45615000,-1438496000.0,76115000.0,,1520000.0,0.37,76115000.0,41047000.0,76115000.0,,-102853000.0,10597000.0,106951000.0,4985042000.0,425641000.0,81988000.0,8037000.0,-1305258000.0,0.0,,,,616042000.0,217214000.0,,120139000,-24524000.0,577841000.0,47777000.0,,122353511.0,3479443000.0,919000.0,710000.0,-497698000.0,-1116600000.0,7265228000.0,830875000.0,,-2106000.0,205629000,,-37646000.0,57631000.0,0.37,-610337000.0,125336000.0,-1430594000.0,1341498000.0,8381828000.0,616042000.0,523675000.0,97075000,342479000,,,,,,
2012-12-31,8819214000.0,8550597000.0,4278565000.0,0.0,123824957.0,,-19834000.0,302404000.0,168286000.0,125961000.0,,4580969000.0,66634000.0,54566000,10299000,55895000,,44815000,-391005000.0,56281000.0,,-9690000.0,0.36,56281000.0,40350000.0,56281000.0,,-9750000.0,-34832000.0,30967000.0,5320830000.0,560260000.0,34865000.0,-50175000.0,2235154000.0,0.0,53123000.0,-7264000.0,,646427000.0,223775000.0,,118017000,-12191000.0,573958000.0,76115000.0,154171000.0,124145590.0,3468305000.0,-11866000.0,10000.0,-49707000.0,-1206017000.0,7536502000.0,0.0,,76687000.0,203670000,-17758000.0,18610000.0,55602000.0,0.36,-656104000.0,186412000.0,-357149000.0,184759000.0,8742519000.0,739861000.0,268617000.0,105758000,349736000,,,,,,
2013-03-31,8971492000.0,8707482000.0,4682124000.0,0.0,126445285.0,,-14151000.0,293883000.0,177951000.0,128206000.0,,4976007000.0,72930000.0,50711000,18156000,51681000,,42657000,-355638000.0,42130000.0,,572000.0,0.34,42130000.0,48078000.0,42130000.0,,-203994000.0,-12549000.0,90241000.0,5589544000.0,553463000.0,56880000.0,-5246000.0,89041000.0,0.0,-95000.0,-15584000.0,,613537000.0,230164000.0,,129815000,-72473000.0,454642000.0,56281000.0,152626000.0,126738339.0,3345627000.0,484000.0,1203000.0,-660991000.0,-1288440000.0,7650063000.0,0.0,2887000.0,22229000.0,212585000,-5647000.0,-78351000.0,52884000.0,0.34,-713612000.0,89041000.0,-336666000.0,252446000.0,8938503000.0,613537000.0,264010000.0,100349000,358370000,,,,,,
2013-06-30,9184859000.0,8961775000.0,4698248000.0,0.0,128419745.0,,-17870000.0,285575000.0,159847000.0,126004000.0,,4983823000.0,74047000.0,58476000,20129000,59621000,,47077000,-356610000.0,24260000.0,,5935000.0,0.37,24260000.0,47583000.0,24260000.0,,-113906000.0,-4551000.0,93671000.0,5601589000.0,549194000.0,61601000.0,-18877000.0,186466000.0,0.0,-8630000.0,19767000.0,,617766000.0,237498000.0,,136013000,-64010000.0,696207000.0,42130000.0,148278000.0,128623076.0,3547111000.0,8394000.0,210000.0,-317934000.0,-1377375000.0,7884464000.0,0.0,3581000.0,15840000.0,223281000,-7000.0,15455000.0,59831000.0,0.37,-766704000.0,186466000.0,-359456000.0,152274000.0,9261839000.0,617766000.0,223084000.0,101485000,363502000,,,,,,
2013-09-30,9426041000.0,9125736000.0,4780397000.0,0.0,128427444.0,,30858000.0,312355000.0,191715000.0,154416000.0,,5092752000.0,53066000.0,150598000,18419000,153480000,,138872000,-20253000.0,55118000.0,11015000.0,116281000.0,1.06,55118000.0,47742000.0,55118000.0,,-114232000.0,0.0,98964000.0,5745472000.0,538891000.0,60322000.0,-27246000.0,178573000.0,0.0,-317000.0,-15784000.0,,652720000.0,225040000.0,,139620000,-10327000.0,696153000.0,24260000.0,178730000.0,135301765.0,3643482000.0,-1046000.0,352000.0,-628053000.0,-1459055000.0,8064346000.0,0.0,2876000.0,21565000.0,322772000,-1643000.0,-8363000.0,153832000.0,1.08,-728012000.0,178573000.0,-341025000.0,-127462000.0,9523401000.0,652720000.0,300305000.0,85420000,379456000,,,,,,
2013-12-31,9685745000.0,9407412000.0,4961892000.0,0.0,128443395.0,,1690000.0,312145000.0,181163000.0,137293000.0,,5274037000.0,70504000.0,54703000,17692000,55667000,,42977000,-328108000.0,56808000.0,,1796000.0,0.33,56808000.0,45996000.0,56808000.0,,-11726000.0,0.0,102997000.0,6039233000.0,541720000.0,51627000.0,-751000.0,202310000.0,0.0,6000.0,11074000.0,,662687000.0,243638000.0,,144475000,10691000.0,696110000.0,55118000.0,181876000.0,128640121.0,3610516000.0,11644000.0,-473000.0,-444076000.0,-1565996000.0,8313582000.0,0.0,2183000.0,22412000.0,227966000,-17155000.0,18961000.0,55194000.0,0.33,-785222000.0,202310000.0,-322685000.0,127488000.0,9879578000.0,765196000.0,278333000.0,99163000,380931000,,,,,,
2014-03-31,9805394000.0,9485807000.0,5007381000.0,3610000.0,128535995.0,,13434000.0,304038000.0,181433000.0,140185000.0,,5311419000.0,81411000.0,45912000,33100000,46717000,,34186000,-227544000.0,70242000.0,,7517000.0,0.26,70242000.0,47374000.0,70242000.0,,-223613000.0,-5000.0,108354000.0,5929674000.0,529461000.0,64836000.0,-10461000.0,116411000.0,0.0,-10243000.0,2129000.0,,614645000.0,250405000.0,,163720000,13947000.0,985967000.0,56808000.0,180886000.0,129136961.0,3831233000.0,-1766000.0,1838000.0,-374694000.0,-1665421000.0,8360289000.0,,8985000.0,18545000.0,226549000,-10564000.0,-65789000.0,48555000.0,0.27,-857779000.0,116411000.0,-226617000.0,124567000.0,10025710000.0,618255000.0,319587000.0,86685000,390590000,,,,,,
2014-06-30,9910231000.0,9628032000.0,4859235000.0,0.0,133802622.0,,10684000.0,279932000.0,161495000.0,147512000.0,,5139167000.0,92619000.0,60339000,22217000,61332000,,41510000,-176272000.0,80926000.0,,17608000.0,0.31,80926000.0,49146000.0,80926000.0,,-133714000.0,2000.0,111331000.0,5775950000.0,517801000.0,62794000.0,-12494000.0,198853000.0,0.0,-1472000.0,18454000.0,,636783000.0,253934000.0,,159960000,14962000.0,1049556000.0,70242000.0,161500000.0,133977885.0,4091722000.0,7535000.0,1021000.0,-670727000.0,-1778768000.0,8481461000.0,,3655000.0,26856000.0,248591000,-10063000.0,12394000.0,62353000.0,0.31,-928626000.0,198853000.0,-204600000.0,-11897000.0,10260229000.0,636783000.0,282199000.0,93974000,401446000,,,,,,
2014-09-30,9722007000.0,9531030000.0,4739729000.0,0.0,135492618.0,,-44398000.0,230404000.0,140463000.0,156719000.0,,4970133000.0,94497000.0,127769000,22854000,130161000,,109314000,-61070000.0,36528000.0,,85579000.0,0.8,36528000.0,48169000.0,36528000.0,,-133418000.0,1000.0,113250000.0,5618447000.0,503720000.0,60356000.0,-5645000.0,157303000.0,0.0,-206000.0,-36960000.0,,648314000.0,255467000.0,,161916000,-20470000.0,1049479000.0,80926000.0,119696000.0,135946533.0,4062108000.0,17543000.0,1178000.0,-276894000.0,-1840379000.0,8396338000.0,,2849000.0,23152000.0,316982000,0.0,-31990000.0,131339000.0,0.81,-931777000.0,157303000.0,-237725000.0,-140631000.0,10236717000.0,648314000.0,190977000.0,93551000,412186000,,,,,,
2014-12-31,9526784000.0,9217506000.0,4673127000.0,5764000.0,135544597.0,,4793000.0,212713000.0,135931000.0,150640000.0,,4885840000.0,94729000.0,-33837000,23660000,-34795000,,-52292000,-179294000.0,41321000.0,,-91975000.0,-0.39,41321000.0,46396000.0,41321000.0,,-18414000.0,-20625000.0,113286000.0,5612546000.0,495567000.0,40188000.0,40000.0,183321000.0,447643000.0,-414000.0,4951000.0,,605923000.0,261576000.0,,157440000,-45046000.0,1049470000.0,36528000.0,108478000.0,135544597.0,3878256000.0,39317000.0,1201000.0,-153352000.0,-1874054000.0,8108558000.0,,2530000.0,16470000.0,146129000,0.0,-12568000.0,-33594000.0,-0.39,-1096607000.0,183321000.0,-207749000.0,766000.0,9982612000.0,726706000.0,309278000.0,104136000,412216000,,,,,,
2015-03-31,9408426000.0,9164501000.0,4817911000.0,3228000.0,135704525.0,,-3992000.0,205478000.0,112995000.0,147826000.0,,5023389000.0,103475000.0,120183000,23349000,122325000,,101728000,-149070000.0,37329000.0,,65379000.0,0.75,37329000.0,45466000.0,37329000.0,,-251333000.0,0.0,109372000.0,5550565000.0,469674000.0,52750000.0,-264000.0,138922000.0,455834000.0,-148000.0,18731000.0,,523948000.0,258783000.0,,152406000,-91562000.0,1049471000.0,41321000.0,108244000.0,136128800.0,3815457000.0,50334000.0,1675000.0,-282723000.0,-1962966000.0,8054525000.0,,2965000.0,-22955000.0,298539000,-7547000.0,-53890000.0,124000000.0,0.75,-1110298000.0,138922000.0,-183817000.0,6156000.0,10017491000.0,527176000.0,243925000.0,106377000,406609000,,,,,,
2015-06-30,9586009000.0,9218739000.0,4968826000.0,7441000.0,135810060.0,,21823000.0,203317000.0,126734000.0,150439000.0,,5172143000.0,103410000.0,135511000,27767000,137997000,,117055000,-92789000.0,59152000.0,,76386000.0,0.86,59152000.0,46114000.0,59152000.0,,-136347000.0,0.0,112712000.0,5695816000.0,458165000.0,51862000.0,-16867000.0,216229000.0,467262000.0,-125000.0,-13905000.0,,516232000.0,269856000.0,,159285000,-67324000.0,1049472000.0,37329000.0,109005000.0,136499004.0,3847845000.0,161807000.0,2615000.0,-1196442000.0,-2033289000.0,8107837000.0,,4518000.0,19303000.0,318250000,0.0,18346000.0,140612000.0,0.86,-1108701000.0,216229000.0,-244755000.0,-101617000.0,10141126000.0,523673000.0,367270000.0,110571000,420295000,,,,,,
2015-09-30,9501013000.0,9134060000.0,4748579000.0,6892000.0,135832503.0,,-29647000.0,196336000.0,157994000.0,160491000.0,,4944915000.0,103703000.0,56978000,24895000,57842000,,38522000,-183382000.0,22998000.0,,-5486000.0,0.28,22998000.0,48138000.0,22998000.0,,-136500000.0,0.0,117519000.0,5465362000.0,436441000.0,49384000.0,-6139000.0,184056000.0,475796000.0,,-6208000.0,,513555000.0,275498000.0,,161920000,-87988000.0,1291155000.0,59152000.0,107704000.0,138259936.0,3995479000.0,-19293000.0,1754000.0,-276826000.0,-2137631000.0,8039563000.0,,-1766000.0,18320000.0,244708000,0.0,-8614000.0,59596000.0,0.28,-1185633000.0,184056000.0,-154993000.0,-30321000.0,10177194000.0,520447000.0,366953000.0,113578000,435989000,,,,,,
2015-12-31,11451267000.0,11018668000.0,5934241000.0,5795000.0,145561559.0,,34055000.0,239461000.0,177398000.0,183717000.0,,6173702000.0,106107000.0,-15983000,38347000,-16573000,330664000.0,-40039000,-2100781000.0,57053000.0,,544000.0,-0.28,57053000.0,61717000.0,57053000.0,,-23878000.0,-24373000.0,115755000.0,6914765000.0,1424357000.0,54904000.0,-11831000.0,260025000.0,403327000.0,,-8745000.0,10553000.0,608343000.0,316726000.0,,272217000,-96590000.0,1291591000.0,22998000.0,138347000.0,145561559.0,4500132000.0,18968000.0,407000.0,-719453000.0,-2251268000.0,8664105000.0,,643000.0,43047000.0,218507000,-1853311000.0,42561000.0,-16166000.0,-0.28,-1350089000.0,260025000.0,-252862000.0,1874811000.0,10915373000.0,741063000.0,432599000.0,44509000,500443000,,,,,,
2016-03-31,11421975000.0,11045699000.0,6156730000.0,4974000.0,146565564.0,,-25919000.0,244409000.0,180456000.0,181500000.0,,6401139000.0,106008000.0,61549000,33668000,62333000,330664000.0,39125000,-154170000.0,31134000.0,,2311000.0,0.27,31134000.0,57261000.0,31134000.0,,-280899000.0,,124909000.0,6976765000.0,1398447000.0,75489000.0,-26609000.0,179361000.0,412579000.0,,3221000.0,,570652000.0,322699000.0,,202683000,-104252000.0,1291594000.0,57053000.0,147934000.0,147433194.0,4406798000.0,40677000.0,2109000.0,-1151160000.0,-2380400000.0,8722512000.0,,4304000.0,44712000.0,290719000,-11000.0,-54869000.0,64442000.0,0.27,-1440028000.0,179361000.0,-185219000.0,-51110000.0,11102912000.0,575626000.0,376276000.0,120016000,504199000,,,,,,
2016-06-30,11292375000.0,10852666000.0,6135406000.0,13092000.0,146824268.0,,3317000.0,219625000.0,165867000.0,186997000.0,,6355031000.0,105673000.0,50375000,36430000,50944000,330664000.0,27951000,-144942000.0,33241000.0,,517000.0,0.19,33241000.0,59909000.0,33241000.0,,-153968000.0,,125476000.0,6966733000.0,1358060000.0,110580000.0,-856000.0,216268000.0,408193000.0,,-4339000.0,,598610000.0,327937000.0,,212024000,-129657000.0,1291593000.0,31134000.0,128802000.0,147808268.0,4289820000.0,7667000.0,2252000.0,-785534000.0,-2441150000.0,8539496000.0,,4880000.0,51431000.0,288699000,0.0,-18743000.0,53196000.0,0.19,-1541265000.0,216268000.0,-148860000.0,-68009000.0,10980646000.0,611702000.0,439709000.0,115913000,514934000,,,,,,
2016-09-30,12299035000.0,11986893000.0,6024987000.0,2820000.0,147397853.0,,2298000.0,250675000.0,208097000.0,197812000.0,,6275662000.0,105819000.0,219188000,48605000,222435000,780099000.0,187330000,-773279000.0,36445000.0,,167119000.0,1.25,36445000.0,63084000.0,36445000.0,,-153131000.0,,130804000.0,7102387000.0,1551117000.0,190384000.0,-19188000.0,235822000.0,412977000.0,,-45379000.0,,823905000.0,348481000.0,,226716000,-131939000.0,1014542000.0,33241000.0,163787000.0,149384871.0,5158721000.0,309851000.0,3720000.0,-1611360000.0,-2565368000.0,8946497000.0,,4275000.0,48509000.0,467372000,,-5235000.0,226155000.0,1.27,-1483220000.0,235822000.0,-1096507000.0,539755000.0,11511865000.0,826725000.0,312142000.0,121765000,546293000,,,,,,
2016-12-31,12192585000.0,11910514000.0,5838607000.0,2599000.0,158956606.0,,-14934000.0,250010000.0,203938000.0,196365000.0,,6088617000.0,106402000.0,95075000,43522000,96140000,752970000.0,77682000,-227040000.0,10528000.0,,-4443000.0,0.49,10528000.0,56226000.0,10528000.0,,-17392000.0,,129176000.0,7060288000.0,1544559000.0,204354000.0,941000.0,280811000.0,412269000.0,0.0,32743000.0,,824878000.0,380422000.0,,220339000,-135605000.0,1014543000.0,36445000.0,168111000.0,159699411.0,5096015000.0,-10021000.0,2304000.0,-230595000.0,-2668509000.0,8889960000.0,0.0,3974000.0,19275000.0,331251000,,34957000.0,98444000.0,0.49,-1547420000.0,280811000.0,-200780000.0,-68705000.0,11558469000.0,971671000.0,282071000.0,160083000,576787000,,,,,,
2017-03-31,12329548000.0,12052591000.0,6201329000.0,3070000.0,159297027.0,,607000.0,250333000.0,195406000.0,196258000.0,,6451662000.0,112856000.0,83538000,37239000,84563000,757444000.0,66145000,-215568000.0,25397000.0,,1479000.0,0.41,14950000.0,55450000.0,14950000.0,,-312498000.0,-5749000.0,129781000.0,7259103000.0,1522669000.0,164669000.0,-290000.0,219066000.0,418858000.0,,9455000.0,51308000.0,804371000.0,354311000.0,,213705000,-122540000.0,1014545000.0,22036000.0,171692000.0,160421655.0,5031463000.0,11890000.0,2223000.0,-358351000.0,-2792910000.0,9076095000.0,118000.0,4064000.0,47776000.0,318702000,-5749000.0,-45755000.0,86786000.0,0.42,-1629633000.0,219066000.0,-273017000.0,-2891000.0,11869005000.0,807441000.0,276957000.0,140606000,550569000,,,,,,
2017-06-30,12579571000.0,12220925000.0,6437620000.0,2949000.0,162183489.0,,35806000.0,257106000.0,229450000.0,202877000.0,,6694726000.0,103881000.0,78651000,40085000,79571000,778862000.0,57837000,-247896000.0,41314000.0,,-5467000.0,0.356615,22383000.0,57582000.0,22383000.0,,-167619000.0,,130366000.0,7548277000.0,1513799000.0,148480000.0,37000.0,300246000.0,423188000.0,,-33166000.0,0.0,850602000.0,363112000.0,,218220000,-110709000.0,838381000.0,25397000.0,181007000.0,162183489.0,4996815000.0,9915000.0,2639000.0,-493754000.0,-2929095000.0,9252715000.0,210983000.0,6061000.0,48995000.0,317903000,0.0,28013000.0,82210000.0,0.356615,-1722610000.0,300246000.0,-257811000.0,-16544000.0,12181810000.0,853551000.0,358646000.0,144892000,565989000,,,,,,
2017-09-30,21232498000.0,20630859000.0,8484244000.0,4660000.0,170194254.0,,150712000.0,481268000.0,258490000.0,222647000.0,,9030021000.0,106374000.0,12435000,46355000,12475000,3384394000.0,-4140000,-254506000.0,210331000.0,,-54181000.0,-0.02,192578000.0,71621000.0,192578000.0,,-213368000.0,,144225000.0,10059075000.0,3230467000.0,135250000.0,-15755000.0,162239000.0,420348000.0,0.0,-18002000.0,12648000.0,1024394000.0,387278000.0,,249320000,-116732000.0,1251730000.0,41314000.0,223536000.0,170194254.0,10469279000.0,28735000.0,2494000.0,-2312218000.0,-3075294000.0,13354026000.0,194136000.0,5465000.0,58219000.0,286504000,-1865000.0,-79320000.0,14969000.0,-0.02,-1915586000.0,162239000.0,-277403000.0,242979000.0,16429320000.0,1029054000.0,601639000.0,137958000,609925000,,,,,,
2017-12-31,21404345000.0,20975279000.0,8648618000.0,5033000.0,205448689.0,,-199773000.0,467363000.0,276347000.0,261848000.0,,9169883000.0,163477000.0,73635000,48743000,79658000,3389595000.0,53306000,-639183000.0,13181000.0,,20989000.0,0.26,51000.0,73989000.0,51000.0,,-21724000.0,,192394000.0,10354895000.0,3183181000.0,131291000.0,-9415000.0,341754000.0,430026000.0,0.0,-32004000.0,0.0,980218000.0,469597000.0,,336718000,-108432000.0,1251604000.0,210331000.0,217898000.0,206185084.0,10349081000.0,82553000.0,545000.0,-552270000.0,-3238227000.0,13677709000.0,200000.0,4931000.0,106104000.0,442165000,-85791000.0,-10664000.0,80203000.0,0.26,-2055552000.0,341754000.0,-758152000.0,97656000.0,16915936000.0,1185012000.0,429066000.0,132879000,731445000,,,,,,
2018-03-31,21581917000.0,21201182000.0,9147712000.0,1767000.0,205714173.0,,16492000.0,433533000.0,309328000.0,260903000.0,,9631116000.0,167564000.0,106627000,40254000,110095000,3405110000.0,86298000,-177284000.0,29700000.0,,42505000.0,0.42,22370000.0,76985000.0,22370000.0,,-436787000.0,-26602000.0,193091000.0,10645373000.0,3094134000.0,169125000.0,-4950000.0,236990000.0,,-12000.0,-30250000.0,0.0,1012490000.0,483465000.0,,335474000,-103974000.0,1251605000.0,13181000.0,207859000.0,206507476.0,10253851000.0,13691000.0,3374000.0,-183659000.0,,,-12000.0,5872000.0,112269000.0,485243000,-81000.0,-143162000.0,113469000.0,0.42,-2177269000.0,236990000.0,,-43214000.0,,1014257000.0,380735000.0,147991000,744368000,,,,,,
2018-06-30,21411423000.0,21102104000.0,9106084000.0,,205956005.0,,-2823000.0,423812000.0,282287000.0,257606000.0,,9582701000.0,167306000.0,85463000,48705000,88159000,3378325000.0,65134000,-348296000.0,27032000.0,,16024000.0,0.32,17589000.0,78810000.0,17589000.0,,-236838000.0,-1267000.0,199095000.0,10614495000.0,2973359000.0,170168000.0,-4607000.0,436098000.0,,-640000.0,20938000.0,,1031794000.0,497313000.0,,347645000,-107070000.0,1251607000.0,29700000.0,207292000.0,206563079.0,10140378000.0,8742000.0,2121000.0,-691704000.0,,,-640000.0,8956000.0,110298000.0,467878000,-267000.0,46181000.0,90280000.0,0.32,-2314291000.0,436098000.0,,-90625000.0,,1031794000.0,309319000.0,149668000,754919000,,,,,,
2018-09-30,21462110000.0,21099091000.0,9179871000.0,,206118472.0,,17869000.0,441869000.0,308709000.0,280842000.0,,9639293000.0,169919000.0,87597000,44295000,90264000,3373342000.0,67268000,-268196000.0,54310000.0,,25837000.0,0.33,46242000.0,80851000.0,46242000.0,,-236933000.0,14355000.0,198001000.0,10698648000.0,2869285000.0,176355000.0,63638000.0,360761000.0,,-640000.0,-28186000.0,,1059355000.0,488082000.0,,339391000,-103201000.0,1251609000.0,27032000.0,233667000.0,206766256.0,10026254000.0,9895000.0,2432000.0,-209988000.0,,,-640000.0,6349000.0,106304000.0,467504000,-115000.0,-12804000.0,92696000.0,0.33,-2455189000.0,360761000.0,,-74696000.0,,1059355000.0,363019000.0,148691000,768924000,,,,,,
2018-12-31,23766695000.0,23331852000.0,11101479000.0,,206345138.0,,75062000.0,409424000.0,299621000.0,287230000.0,,11526735000.0,175108000.0,51559000,41815000,52597000,4348007000.0,31230000,-2242217000.0,135222000.0,,-18233000.0,0.15,126700000.0,84883000.0,126700000.0,,-20224000.0,260000.0,206618000.0,12908485000.0,3264154000.0,176717000.0,-35751000.0,351475000.0,,1292000.0,,0.0,1164509000.0,491037000.0,,342273000,-115647000.0,1251611000.0,54310000.0,,207113100.0,9858644000.0,293812000.0,-5843000.0,-1535169000.0,,,,5982000.0,102825000.0,430999000,-1680040000.0,-20722000.0,46754000.0,0.15,-2633071000.0,351475000.0,,1965804000.0,,1381750000.0,434843000.0,148764000,778267000,,,,,,
2019-03-31,23342067000.0,22880049000.0,10279656000.0,,207809383.0,,12747000.0,414193000.0,328009000.0,292269000.0,,11436997000.0,930326000.0,116812000,54967000,120997000,3358463000.0,95869000,165691000.0,134009000.0,,54500000.0,0.46,123879000.0,101552000.0,123879000.0,,-472722000.0,-8040000.0,213762000.0,12359568000.0,2686668000.0,152638000.0,9348000.0,350700000.0,,,,,922571000.0,522246000.0,,371375000,-91699000.0,1455049000.0,135222000.0,,208526249.0,10088408000.0,16649000.0,4266000.0,-3019231000.0,,660586000.0,203048000.0,7592000.0,109164000.0,538301000,-122130000.0,-45799000.0,125263000.0,0.46,-2767708000.0,350700000.0,,-503644000.0,660586000.0,922571000.0,462018000.0,150871000,814515000,,,,,,
2019-06-30,23430091000.0,23075617000.0,10842578000.0,,208284407.0,,-94879000.0,397381000.0,320938000.0,293514000.0,,11971559000.0,979350000.0,60168000,55759000,61324000,3353538000.0,31738000,-552204000.0,41072000.0,,-18818000.0,0.15,33536000.0,86051000.0,33536000.0,,-251820000.0,-68823000.0,205763000.0,12956371000.0,2594038000.0,158770000.0,6976000.0,476612000.0,,,,,984812000.0,507283000.0,,353436000,-89588000.0,1101601000.0,134009000.0,,209435572.0,9562225000.0,-38000.0,4634000.0,-1143118000.0,,648952000.0,-760000.0,9468000.0,92149000.0,442571000,-41573000.0,110214000.0,65958000.0,0.15,-2961307000.0,476612000.0,,-19287000.0,648952000.0,984812000.0,354474000.0,153847000,800797000,,,,,,
2019-09-30,23172765000.0,21893336000.0,10922736000.0,23534000.0,208421470.0,,-26207000.0,357130000.0,304712000.0,297686000.0,,11998337000.0,1035861000.0,66497000,52965000,67574000,3338168000.0,49827000,-321543000.0,15404000.0,,-28873000.0,0.24,7190000.0,84574000.0,7190000.0,1299000.0,-251517000.0,74265000.0,206141000.0,12961910000.0,2329332000.0,178528000.0,-7273000.0,284632000.0,,0.0,,,938740000.0,508780000.0,,339775000,-68625000.0,1101603000.0,41072000.0,,209801771.0,9437290000.0,5000000.0,4826000.0,-427673000.0,-37700000.0,634085000.0,-282000.0,8906000.0,86745000.0,443692000,-14801000.0,-91187000.0,72400000.0,0.24,-3136668000.0,284632000.0,,10704000.0,634085000.0,963573000.0,1279429000.0,169005000,806466000,,,,,,
