date,quarterlyInterestExpense,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentAssets,quarterlyDilutedAverageShares,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyBasicEPS,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances
2010-06-30,69000000.0,,-45000000.0,-1053000000.0,136000000.0,2581000000.0,2000000.0,-2730000000.0,150000000.0,2480000000.0,-10000000.0,-318000000.0,335000000.0,18000000.0,1900000000.0,99000000.0,,0.0,,-18000000.0,17123000000.0,,6097000000.0,290000000.0,0.27,1191000000.0,1191000000.0,555000000.0,97000000.0,710000000.0,-1335000000.0,35000000.0,1509000000.0,,-125000000.0,265000000.0,178000000.0,2709000000.0,521000000.0,400000000.0,1191000000.0,,82000000.0,14209000000.0,89000000.0,2653000000.0,4630000000.0,-6000000.0,,11026000000.0,302397000.0,,3036000000.0,48000000.0,24000000.0,2914000000.0,970000000.0,1616000000.0,2188000000.0,1807000000.0,24000000.0,343000000.0,7147000000.0,-6000000.0,0.3,,4259000000.0,299000000.0,81000000.0,82000000.0,1125000000.0,-1057000000.0,11556000000.0,274098000.0,,,
2010-09-30,67000000.0,0.0,-51000000.0,-1023000000.0,18000000.0,2514000000.0,0.0,-2798000000.0,,2647000000.0,-114000000.0,-200000000.0,512000000.0,-21000000.0,1907000000.0,-69000000.0,-4000000.0,0.0,,87000000.0,16013000000.0,,6048000000.0,461000000.0,-0.17,991000000.0,991000000.0,433000000.0,95000000.0,752000000.0,-1226000000.0,35000000.0,1191000000.0,,-108000000.0,93000000.0,112000000.0,2479000000.0,442000000.0,299000000.0,991000000.0,,-48000000.0,13027000000.0,-116000000.0,2658000000.0,4705000000.0,-5000000.0,,9965000000.0,274896000.0,,2983000000.0,389000000.0,-7000000.0,2986000000.0,899000000.0,1627000000.0,2037000000.0,1888000000.0,3000000.0,330000000.0,6351000000.0,-166000000.0,-0.17,,4018000000.0,301000000.0,-48000000.0,-48000000.0,798000000.0,-1037000000.0,10369000000.0,274896000.0,,,
2010-12-31,63000000.0,0.0,-136000000.0,-496000000.0,19000000.0,1722000000.0,4000000.0,-2869000000.0,,2277000000.0,-54000000.0,-60000000.0,225000000.0,-18000000.0,1932000000.0,45000000.0,-10000000.0,0.0,,6000000.0,15282000000.0,,5286000000.0,89000000.0,,931000000.0,931000000.0,397000000.0,111000000.0,622000000.0,-1316000000.0,35000000.0,991000000.0,,-72000000.0,219000000.0,162000000.0,3127000000.0,522000000.0,211000000.0,931000000.0,,60000000.0,12310000000.0,284000000.0,2657000000.0,4801000000.0,-6000000.0,,9996000000.0,,,3037000000.0,-112000000.0,65000000.0,2972000000.0,892000000.0,1632000000.0,2605000000.0,2016000000.0,-5000000.0,360000000.0,5943000000.0,373000000.0,,,3384000000.0,345000000.0,63000000.0,60000000.0,1612000000.0,-678000000.0,9653000000.0,,,,
2011-03-31,62000000.0,,-78000000.0,-327000000.0,216000000.0,2228000000.0,-5000000.0,-2968000000.0,,2453000000.0,62000000.0,91000000.0,54000000.0,15000000.0,1950000000.0,46000000.0,,0.0,,-4000000.0,15059000000.0,,5821000000.0,-24000000.0,0.09,1022000000.0,1022000000.0,458000000.0,95000000.0,748000000.0,-1280000000.0,35000000.0,931000000.0,,-76000000.0,203000000.0,108000000.0,2479000000.0,424000000.0,355000000.0,1022000000.0,,29000000.0,12007000000.0,56000000.0,2793000000.0,4918000000.0,-5000000.0,,9238000000.0,319119000.0,,3061000000.0,-206000000.0,79000000.0,3052000000.0,910000000.0,1643000000.0,2055000000.0,1829000000.0,23000000.0,316000000.0,5876000000.0,-166000000.0,0.1,,3338000000.0,304000000.0,31000000.0,29000000.0,1050000000.0,-667000000.0,9214000000.0,276358000.0,,,
2011-06-30,61000000.0,,-91000000.0,-682000000.0,351000000.0,2217000000.0,0.0,-3040000000.0,,2562000000.0,61000000.0,-371000000.0,163000000.0,43000000.0,1964000000.0,135000000.0,,0.0,,40000000.0,14839000000.0,,5832000000.0,72000000.0,0.29,651000000.0,651000000.0,221000000.0,100000000.0,742000000.0,-1260000000.0,35000000.0,1022000000.0,,-34000000.0,296000000.0,196000000.0,2728000000.0,503000000.0,146000000.0,651000000.0,,90000000.0,11665000000.0,91000000.0,3008000000.0,5004000000.0,-6000000.0,,9007000000.0,315208000.0,,3145000000.0,-97000000.0,-22000000.0,3174000000.0,874000000.0,1651000000.0,2225000000.0,1915000000.0,9000000.0,307000000.0,5413000000.0,-110000000.0,0.32,,3244000000.0,295000000.0,92000000.0,90000000.0,1395000000.0,-784000000.0,8657000000.0,277406000.0,,,
2011-09-30,37000000.0,,-102000000.0,309000000.0,589000000.0,7179000000.0,-17000000.0,-3080000000.0,,2607000000.0,37000000.0,891000000.0,443000000.0,50000000.0,1957000000.0,186000000.0,0.0,2762000000.0,,-65000000.0,15281000000.0,,9136000000.0,341000000.0,0.47,1517000000.0,1517000000.0,-14000000.0,94000000.0,805000000.0,-1280000000.0,35000000.0,651000000.0,,-39000000.0,223000000.0,223000000.0,2814000000.0,236000000.0,147000000.0,1542000000.0,68000000.0,142000000.0,11969000000.0,297000000.0,3351000000.0,5037000000.0,-6000000.0,,6145000000.0,300866000.0,,3282000000.0,209000000.0,-58000000.0,3312000000.0,927000000.0,1642000000.0,2578000000.0,1957000000.0,297000000.0,13000000.0,2473000000.0,-52000000.0,0.47,,6145000000.0,13000000.0,136000000.0,142000000.0,1094000000.0,-232000000.0,8618000000.0,300866000.0,,,
2011-12-31,62000000.0,,-152000000.0,-1251000000.0,146000000.0,1508000000.0,-28000000.0,-3097000000.0,,2402000000.0,62000000.0,-657000000.0,403000000.0,-13000000.0,1996000000.0,-30000000.0,-11000000.0,0.0,,65000000.0,13615000000.0,,5139000000.0,251000000.0,,885000000.0,885000000.0,580000000.0,114000000.0,833000000.0,-1625000000.0,35000000.0,1542000000.0,,-38000000.0,146000000.0,32000000.0,3254000000.0,539000000.0,195000000.0,885000000.0,33000000.0,-19000000.0,10870000000.0,-26000000.0,2931000000.0,5093000000.0,-5000000.0,,8476000000.0,,,3257000000.0,-53000000.0,82000000.0,2745000000.0,856000000.0,1635000000.0,2715000000.0,1952000000.0,-216000000.0,507000000.0,4287000000.0,201000000.0,,,3652000000.0,333000000.0,-17000000.0,-19000000.0,1594000000.0,-1122000000.0,7939000000.0,,,,
2012-03-31,35000000.0,,-73000000.0,-112000000.0,464000000.0,6087000000.0,10000000.0,-3180000000.0,,2593000000.0,35000000.0,-239000000.0,-253000000.0,57000000.0,2003000000.0,177000000.0,,2707000000.0,,-76000000.0,13280000000.0,,8090000000.0,-326000000.0,0.4,628000000.0,628000000.0,198000000.0,91000000.0,884000000.0,-1601000000.0,35000000.0,885000000.0,,-18000000.0,303000000.0,212000000.0,2856000000.0,259000000.0,123000000.0,646000000.0,,118000000.0,10365000000.0,-94000000.0,3171000000.0,5183000000.0,-5000000.0,,5190000000.0,295000000.0,,3370000000.0,-370000000.0,62000000.0,2915000000.0,937000000.0,1639000000.0,2597000000.0,1823000000.0,-2000000.0,47000000.0,2013000000.0,-187000000.0,0.4,,5181000000.0,47000000.0,120000000.0,118000000.0,1032000000.0,-144000000.0,7194000000.0,295000000.0,,,
2012-06-30,35000000.0,,-85000000.0,-192000000.0,507000000.0,5763000000.0,2000000.0,-3216000000.0,,2759000000.0,7000000.0,265000000.0,281000000.0,82000000.0,2027000000.0,255000000.0,,2723000000.0,,9000000.0,13068000000.0,,7790000000.0,196000000.0,0.58,898000000.0,898000000.0,207000000.0,92000000.0,886000000.0,-1599000000.0,35000000.0,646000000.0,,-1000000.0,382000000.0,290000000.0,3019000000.0,310000000.0,183000000.0,911000000.0,,172000000.0,9966000000.0,48000000.0,3230000000.0,5243000000.0,-6000000.0,,5278000000.0,296551724.0,,3536000000.0,-32000000.0,23000000.0,3102000000.0,917000000.0,1630000000.0,2709000000.0,1837000000.0,32000000.0,20000000.0,1809000000.0,-200000000.0,0.58,,4927000000.0,20000000.0,173000000.0,172000000.0,704000000.0,-249000000.0,6736000000.0,296551724.0,,,
2012-09-30,35000000.0,,-156000000.0,-84000000.0,521000000.0,5461000000.0,3000000.0,-3234000000.0,,2831000000.0,1000000.0,327000000.0,374000000.0,67000000.0,2078000000.0,209000000.0,,2694000000.0,,11000000.0,13065000000.0,,7539000000.0,218000000.0,0.508554,1232000000.0,1232000000.0,186000000.0,94000000.0,943000000.0,-1562000000.0,35000000.0,911000000.0,,-3000000.0,338000000.0,180000000.0,2936000000.0,218000000.0,33000000.0,1238000000.0,51000000.0,151000000.0,9757000000.0,4000000.0,3215000000.0,5312000000.0,-6000000.0,,5526000000.0,296920000.0,,3681000000.0,92000000.0,26000000.0,3308000000.0,914000000.0,1645000000.0,2718000000.0,1751000000.0,-17000000.0,38000000.0,1817000000.0,-22000000.0,0.51,,4725000000.0,38000000.0,142000000.0,151000000.0,549000000.0,-81000000.0,6542000000.0,296078431.0,,,
2012-12-31,52000000.0,,-166000000.0,-393000000.0,535000000.0,5495000000.0,2000000.0,-3277000000.0,,2712000000.0,-35000000.0,175000000.0,533000000.0,54000000.0,2149000000.0,200000000.0,,2977000000.0,,88000000.0,13033000000.0,238000000.0,7644000000.0,367000000.0,0.51,1378000000.0,1378000000.0,,106000000.0,1021000000.0,-1770000000.0,35000000.0,1238000000.0,,,3468000000.0,3362000000.0,3362000000.0,565000000.0,39000000.0,1413000000.0,71000000.0,148000000.0,10042000000.0,94000000.0,3512000000.0,5426000000.0,0.0,-272000000.0,5389000000.0,291562000.0,,3824000000.0,281000000.0,60000000.0,2991000000.0,829000000.0,1649000000.0,2797000000.0,1036000000.0,205000000.0,309000000.0,1766000000.0,93000000.0,0.545522,840000000.0,4764000000.0,312000000.0,146000000.0,148000000.0,470000000.0,-141000000.0,6530000000.0,271300000.0,,,
2013-03-31,51000000.0,,-77000000.0,-230000000.0,426000000.0,5351000000.0,6000000.0,-3335000000.0,,2972000000.0,-42000000.0,-622000000.0,-395000000.0,28000000.0,2134000000.0,143000000.0,,2776000000.0,,-121000000.0,12557000000.0,,7485000000.0,-472000000.0,0.41,701000000.0,701000000.0,,97000000.0,1052000000.0,-1755000000.0,35000000.0,1413000000.0,,,2952000000.0,2855000000.0,2855000000.0,473000000.0,16000000.0,791000000.0,31000000.0,119000000.0,9409000000.0,-1000000.0,3202000000.0,5469000000.0,-5000000.0,,5072000000.0,288978000.0,,3937000000.0,-607000000.0,11000000.0,3148000000.0,954000000.0,1645000000.0,2382000000.0,1724000000.0,93000000.0,279000000.0,1749000000.0,-254000000.0,0.431033,,4458000000.0,279000000.0,115000000.0,119000000.0,445000000.0,-482000000.0,6207000000.0,276081000.0,,,
2013-06-30,42000000.0,,-113000000.0,-65000000.0,374000000.0,5141000000.0,71000000.0,-3386000000.0,,3203000000.0,-31000000.0,-220000000.0,-67000000.0,49000000.0,2141000000.0,163000000.0,-35000000.0,2615000000.0,,-48000000.0,12440000000.0,,7282000000.0,-180000000.0,0.4,459000000.0,459000000.0,,95000000.0,966000000.0,-1729000000.0,37000000.0,791000000.0,,,2934000000.0,2839000000.0,2839000000.0,501000000.0,-84000000.0,571000000.0,-92000000.0,113000000.0,9060000000.0,17000000.0,2989000000.0,5527000000.0,-6000000.0,,5158000000.0,283824000.0,,4044000000.0,-276000000.0,31000000.0,3380000000.0,1007000000.0,1670000000.0,2338000000.0,1649000000.0,64000000.0,296000000.0,1904000000.0,-191000000.0,0.40301,,4167000000.0,296000000.0,114000000.0,113000000.0,489000000.0,-658000000.0,6071000000.0,280390000.0,,,
2013-09-30,41000000.0,,-110000000.0,-334000000.0,104000000.0,5105000000.0,-2000000.0,-3405000000.0,,3220000000.0,-33000000.0,66000000.0,359000000.0,-47000000.0,2163000000.0,145000000.0,0.0,2779000000.0,1436000000.0,-9000000.0,12457000000.0,,7268000000.0,249000000.0,0.35,444000000.0,444000000.0,99000000.0,93000000.0,1004000000.0,-1651000000.0,37000000.0,571000000.0,,,2997000000.0,2904000000.0,2904000000.0,431000000.0,37000000.0,637000000.0,36000000.0,99000000.0,8877000000.0,24000000.0,2883000000.0,5568000000.0,-5000000.0,,5189000000.0,281710000.0,,4138000000.0,168000000.0,32000000.0,3580000000.0,1024000000.0,1675000000.0,2473000000.0,1775000000.0,147000000.0,245000000.0,1916000000.0,2000000.0,0.352224,,4078000000.0,245000000.0,98000000.0,99000000.0,501000000.0,-342000000.0,5994000000.0,281071000.0,,,
2013-12-31,39000000.0,,-144000000.0,-113000000.0,8000000.0,5157000000.0,6000000.0,-3463000000.0,,2963000000.0,-26000000.0,574000000.0,916000000.0,52000000.0,2215000000.0,223000000.0,-143000000.0,2995000000.0,,60000000.0,12944000000.0,,7372000000.0,772000000.0,0.59,1163000000.0,1163000000.0,,104000000.0,1107000000.0,-1027000000.0,35000000.0,637000000.0,,,3610000000.0,3506000000.0,3506000000.0,568000000.0,-233000000.0,1211000000.0,90000000.0,167000000.0,8560000000.0,27000000.0,3003000000.0,5678000000.0,-6000000.0,0.0,5572000000.0,282707000.0,,4045000000.0,641000000.0,12000000.0,4384000000.0,979000000.0,1735000000.0,2938000000.0,926000000.0,54000000.0,306000000.0,1923000000.0,325000000.0,0.591989,888000000.0,3634000000.0,306000000.0,171000000.0,167000000.0,467000000.0,-59000000.0,5557000000.0,282100000.0,,,
2014-03-31,47000000.0,,-66000000.0,1116000000.0,543000000.0,6172000000.0,13000000.0,-3541000000.0,,3909000000.0,-16000000.0,-431000000.0,-26000000.0,38000000.0,2456000000.0,125000000.0,-1489000000.0,3395000000.0,,-49000000.0,14963000000.0,,8628000000.0,-92000000.0,0.3,682000000.0,682000000.0,,98000000.0,1158000000.0,-1022000000.0,35000000.0,1211000000.0,,,2945000000.0,2847000000.0,2847000000.0,490000000.0,-1520000000.0,780000000.0,-99000000.0,85000000.0,10600000000.0,33000000.0,3938000000.0,5997000000.0,-6000000.0,-150000000.0,6335000000.0,283327000.0,,4124000000.0,-211000000.0,-8000000.0,4363000000.0,1141000000.0,1980000000.0,2357000000.0,2237000000.0,35000000.0,302000000.0,2682000000.0,-180000000.0,0.304782,,3980000000.0,302000000.0,87000000.0,85000000.0,603000000.0,-62000000.0,6662000000.0,278888000.0,,,
2014-06-30,47000000.0,,-106000000.0,-217000000.0,358000000.0,4191000000.0,6000000.0,-3623000000.0,,4017000000.0,-20000000.0,35000000.0,379000000.0,65000000.0,2463000000.0,210000000.0,-61000000.0,3599000000.0,,-47000000.0,15135000000.0,,8660000000.0,273000000.0,0.51,680000000.0,680000000.0,,116000000.0,1166000000.0,-979000000.0,35000000.0,780000000.0,,,3621000000.0,3505000000.0,3505000000.0,630000000.0,-128000000.0,815000000.0,1000000.0,144000000.0,10557000000.0,18000000.0,3957000000.0,6086000000.0,-5000000.0,0.0,6475000000.0,282764000.0,,4263000000.0,118000000.0,-6000000.0,4578000000.0,1200000000.0,2006000000.0,2875000000.0,2433000000.0,39000000.0,353000000.0,2686000000.0,-99000000.0,0.514749,,3914000000.0,353000000.0,145000000.0,144000000.0,578000000.0,-59000000.0,6600000000.0,279748000.0,,,
2014-09-30,47000000.0,,-83000000.0,-435000000.0,383000000.0,4077000000.0,-3000000.0,-3662000000.0,,4081000000.0,-3000000.0,-304000000.0,216000000.0,71000000.0,2442000000.0,231000000.0,-30000000.0,3510000000.0,,41000000.0,14739000000.0,,8539000000.0,133000000.0,0.57,430000000.0,430000000.0,,111000000.0,1135000000.0,-1010000000.0,36000000.0,815000000.0,,,3541000000.0,3430000000.0,3430000000.0,585000000.0,-77000000.0,511000000.0,-22000000.0,159000000.0,10167000000.0,27000000.0,3893000000.0,6104000000.0,-6000000.0,-152000000.0,6200000000.0,281030000.0,,4416000000.0,-55000000.0,-27000000.0,4572000000.0,1150000000.0,2020000000.0,2845000000.0,2375000000.0,36000000.0,304000000.0,2474000000.0,-91000000.0,0.57568,,3800000000.0,304000000.0,160000000.0,159000000.0,539000000.0,-341000000.0,6274000000.0,276195000.0,,,
2014-12-31,50000000.0,,-174000000.0,-129000000.0,8000000.0,3808000000.0,-4000000.0,-3685000000.0,,3928000000.0,-13000000.0,311000000.0,642000000.0,74000000.0,2497000000.0,287000000.0,-48000000.0,3630000000.0,,111000000.0,14605000000.0,,8332000000.0,468000000.0,0.76,731000000.0,731000000.0,,134000000.0,1014000000.0,-1506000000.0,36000000.0,511000000.0,,,4230000000.0,4096000000.0,4096000000.0,752000000.0,-194000000.0,822000000.0,-108000000.0,212000000.0,10333000000.0,17000000.0,3638000000.0,6182000000.0,-11000000.0,-38000000.0,6273000000.0,279771000.0,,4623000000.0,295000000.0,22000000.0,4272000000.0,1035000000.0,2027000000.0,3344000000.0,1131000000.0,28000000.0,402000000.0,2803000000.0,161000000.0,0.76798,1412000000.0,3892000000.0,402000000.0,213000000.0,212000000.0,579000000.0,-467000000.0,6695000000.0,276600000.0,,,
2015-03-31,43000000.0,,-79000000.0,-31000000.0,34000000.0,3772000000.0,5000000.0,-3720000000.0,,4236000000.0,-28000000.0,-114000000.0,-19000000.0,56000000.0,2460000000.0,184000000.0,-32000000.0,3700000000.0,,-115000000.0,14738000000.0,,8245000000.0,-98000000.0,0.46,561000000.0,561000000.0,,110000000.0,1130000000.0,-1550000000.0,36000000.0,822000000.0,,,3183000000.0,3073000000.0,3073000000.0,564000000.0,-57000000.0,708000000.0,127000000.0,128000000.0,10348000000.0,30000000.0,3734000000.0,6180000000.0,-6000000.0,0.0,6493000000.0,280077000.0,,4745000000.0,-257000000.0,-7000000.0,4390000000.0,1133000000.0,2013000000.0,2509000000.0,2570000000.0,54000000.0,337000000.0,2790000000.0,-327000000.0,0.462078,,3824000000.0,337000000.0,128000000.0,128000000.0,563000000.0,-70000000.0,6614000000.0,277497000.0,,,
2015-06-30,42000000.0,,-94000000.0,-62000000.0,263000000.0,3698000000.0,5000000.0,-3797000000.0,,4437000000.0,-34000000.0,84000000.0,224000000.0,72000000.0,2462000000.0,241000000.0,-2000000.0,3800000000.0,,-29000000.0,14948000000.0,,8175000000.0,130000000.0,0.6,661000000.0,661000000.0,,110000000.0,1129000000.0,-1449000000.0,36000000.0,708000000.0,,,3357000000.0,3247000000.0,3247000000.0,612000000.0,-78000000.0,792000000.0,-4000000.0,167000000.0,10346000000.0,21000000.0,4063000000.0,6259000000.0,-5000000.0,-87000000.0,6773000000.0,279935000.0,,4907000000.0,-55000000.0,-8000000.0,4602000000.0,1163000000.0,2015000000.0,2635000000.0,2671000000.0,18000000.0,329000000.0,2650000000.0,-189000000.0,0.601489,,3633000000.0,329000000.0,169000000.0,167000000.0,512000000.0,-60000000.0,6283000000.0,276342000.0,,,
2015-09-30,41000000.0,,-113000000.0,-251000000.0,414000000.0,3647000000.0,-2000000.0,-3854000000.0,,4574000000.0,-23000000.0,-178000000.0,214000000.0,76000000.0,2488000000.0,252000000.0,-47000000.0,3775000000.0,,22000000.0,14898000000.0,,8161000000.0,101000000.0,0.63,497000000.0,497000000.0,,112000000.0,1173000000.0,-1427000000.0,36000000.0,792000000.0,,,3292000000.0,3180000000.0,3180000000.0,596000000.0,-135000000.0,614000000.0,33000000.0,176000000.0,10202000000.0,23000000.0,4189000000.0,6342000000.0,-6000000.0,-124000000.0,6737000000.0,278039000.0,,5077000000.0,-74000000.0,4000000.0,4696000000.0,1159000000.0,2026000000.0,2584000000.0,2602000000.0,25000000.0,303000000.0,2391000000.0,-138000000.0,0.636708,,3622000000.0,303000000.0,176000000.0,176000000.0,507000000.0,-171000000.0,6013000000.0,273862000.0,,,
2015-12-31,43000000.0,,-134000000.0,-160000000.0,262000000.0,3715000000.0,2000000.0,-3915000000.0,,4144000000.0,-20000000.0,391000000.0,675000000.0,69000000.0,2492000000.0,294000000.0,0.0,3530000000.0,,108000000.0,14708000000.0,783000000.0,8230000000.0,541000000.0,0.82,946000000.0,946000000.0,,129000000.0,1063000000.0,-1398000000.0,36000000.0,614000000.0,,,4052000000.0,3923000000.0,3923000000.0,672000000.0,-118000000.0,1005000000.0,-113000000.0,226000000.0,9744000000.0,28000000.0,3792000000.0,6407000000.0,-5000000.0,-8000000.0,6478000000.0,276653000.0,,5298000000.0,321000000.0,15000000.0,4964000000.0,1047000000.0,2023000000.0,3251000000.0,1144000000.0,16000000.0,335000000.0,2435000000.0,415000000.0,0.825811,1323000000.0,3517000000.0,335000000.0,225000000.0,226000000.0,341000000.0,-160000000.0,5952000000.0,274228000.0,,,
2016-03-31,43000000.0,,-88000000.0,144000000.0,309000000.0,3688000000.0,1000000.0,-4015000000.0,,4477000000.0,-20000000.0,-227000000.0,-150000000.0,64000000.0,2560000000.0,215000000.0,-164000000.0,3568000000.0,,-143000000.0,15099000000.0,,8362000000.0,-238000000.0,0.55,723000000.0,723000000.0,,109000000.0,1227000000.0,-1332000000.0,36000000.0,1005000000.0,,,3310000000.0,3201000000.0,3201000000.0,566000000.0,-225000000.0,778000000.0,147000000.0,150000000.0,10110000000.0,29000000.0,3877000000.0,6575000000.0,-6000000.0,-215000000.0,6737000000.0,273022000.0,,5442000000.0,-410000000.0,19000000.0,4989000000.0,1209000000.0,2114000000.0,2635000000.0,2341000000.0,27000000.0,308000000.0,2800000000.0,-313000000.0,0.557527,,3433000000.0,308000000.0,151000000.0,150000000.0,328000000.0,-46000000.0,6233000000.0,268721000.0,,,
2016-06-30,44000000.0,,-119000000.0,-76000000.0,278000000.0,3564000000.0,-2000000.0,-4082000000.0,,4595000000.0,-20000000.0,-35000000.0,120000000.0,82000000.0,2582000000.0,260000000.0,-15000000.0,3420000000.0,,63000000.0,15034000000.0,,8264000000.0,1000000.0,0.65,661000000.0,661000000.0,,114000000.0,1218000000.0,-1333000000.0,36000000.0,778000000.0,,,3625000000.0,3511000000.0,3511000000.0,622000000.0,-73000000.0,743000000.0,0.0,177000000.0,9848000000.0,19000000.0,3698000000.0,6664000000.0,-5000000.0,0.0,6770000000.0,271316000.0,,5614000000.0,-172000000.0,13000000.0,5186000000.0,1144000000.0,2118000000.0,2889000000.0,2202000000.0,61000000.0,318000000.0,2785000000.0,-141000000.0,0.658404,,3365000000.0,318000000.0,178000000.0,177000000.0,370000000.0,-74000000.0,6150000000.0,269344000.0,,,
2016-09-30,45000000.0,,-99000000.0,-82000000.0,126000000.0,3611000000.0,3000000.0,-4107000000.0,,4791000000.0,-115000000.0,-4000000.0,175000000.0,192000000.0,2568000000.0,107000000.0,0.0,3494000000.0,,-12000000.0,15167000000.0,,8300000000.0,76000000.0,1.55,589000000.0,589000000.0,,108000000.0,1216000000.0,-1315000000.0,36000000.0,743000000.0,,,3359000000.0,3251000000.0,3251000000.0,590000000.0,-94000000.0,739000000.0,-1000000.0,421000000.0,9516000000.0,30000000.0,3620000000.0,6675000000.0,-5000000.0,0.0,6867000000.0,272099000.0,,6030000000.0,-232000000.0,-2000000.0,5651000000.0,1139000000.0,2121000000.0,2661000000.0,2278000000.0,5000000.0,323000000.0,2777000000.0,-183000000.0,1.562363,,3119000000.0,323000000.0,299000000.0,421000000.0,348000000.0,-341000000.0,5896000000.0,270134000.0,,,
2016-12-31,42000000.0,,-140000000.0,-137000000.0,363000000.0,3611000000.0,3000000.0,-4123000000.0,,4464000000.0,-8000000.0,548000000.0,851000000.0,-79000000.0,2581000000.0,294000000.0,-7000000.0,3530000000.0,,59000000.0,15358000000.0,767000000.0,8305000000.0,711000000.0,0.78,1137000000.0,1137000000.0,,115000000.0,1273000000.0,-1605000000.0,34000000.0,589000000.0,,,3940000000.0,3825000000.0,3825000000.0,699000000.0,-141000000.0,1137000000.0,69000000.0,214000000.0,9784000000.0,24000000.0,3893000000.0,6704000000.0,-6000000.0,-26000000.0,7053000000.0,273114000.0,,5546000000.0,517000000.0,18000000.0,5574000000.0,1064000000.0,2113000000.0,3126000000.0,1266000000.0,4000000.0,355000000.0,2414000000.0,285000000.0,0.791751,991000000.0,3477000000.0,355000000.0,215000000.0,214000000.0,388000000.0,-114000000.0,5891000000.0,270287000.0,,,
2017-03-31,42000000.0,,-76000000.0,251000000.0,462000000.0,2569000000.0,19000000.0,-4056000000.0,,4709000000.0,-37000000.0,-301000000.0,-194000000.0,21000000.0,2637000000.0,121000000.0,-318000000.0,0.0,,-103000000.0,15703000000.0,,7538000000.0,-270000000.0,0.37,997000000.0,997000000.0,,106000000.0,1230000000.0,-1555000000.0,34000000.0,1298000000.0,,,269000000.0,200000000.0,3093000000.0,509000000.0,-366000000.0,997000000.0,-102000000.0,101000000.0,10121000000.0,23000000.0,4023000000.0,6693000000.0,-6000000.0,-186000000.0,8165000000.0,272830000.0,,5641000000.0,-422000000.0,13000000.0,5582000000.0,1198000000.0,2332000000.0,2584000000.0,2331000000.0,28000000.0,309000000.0,3653000000.0,-122000000.0,0.37,,2445000000.0,309000000.0,100000000.0,101000000.0,361000000.0,-38000000.0,6098000000.0,270489000.0,,,
