date,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyChangeInInventory,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,quarterlyBasicAverageShares,quarterlySaleOfInvestment,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyStockBasedCompensation,quarterlyTotalRevenue,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyGrossPPE,quarterlyDilutedEPS,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyOperatingCashFlow,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyNetPPE,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables
2003-03-31,908362000.0,,319608000.0,813576000.0,1412826000.0,5358398000.0,125364000.0,6007895000.0,2884890000.0,57917000,96941000.0,103429000.0,57917000,268558000.0,5455339000.0,488589365.0,-998664000.0,130501000.0,13452000.0,953344000.0,,57917000,7128082000.0,,0.119528,-236433000.0,1058200000.0,24508000.0,174752000.0,545472000.0,0.0,,8075000.0,-1120187000.0,,,366724000.0,482997374.0,813801000.0,1058200000.0,472396000.0,2471026000.0,4812000.0,,1483078000.0,278533000.0,23154000.0,51619000.0,,1359048000,1749000.0,-59645000.0,178748000,-373454000.0,282177000,-952274000.0,2883820000.0,0.118539,1672743000.0,3123005000.0,-424878000.0,,,185009000.0,,27672000.0,-2856801000.0,0.0,,82000.0,63149000.0,5232000.0,1931546000.0,,,,
2003-06-30,894456000.0,,325133000.0,962478000.0,1521280000.0,5358964000.0,150609000.0,6232993000.0,2917136000.0,128793000,96728000.0,103072000.0,128793000,128797000.0,5455692000.0,490313143.0,-1123238000.0,107715000.0,13501000.0,992784000.0,,128793000,7162465000.0,,0.268938,-167055000.0,1151967000.0,22478000.0,151816000.0,452089000.0,-1749000.0,,8845000.0,-929472000.0,,,229096000.0,485280352.0,1044982000.0,1151967000.0,477313000.0,2673247000.0,4842000.0,,1058200000.0,321503000.0,60863000.0,59661000.0,,1414567000,,-97644000.0,222993000,12569000.0,326065000,-952274000.0,2876626000.0,0.258978,1706773000.0,3315857000.0,93767000.0,,,248253000.0,,8188000.0,-2728008000.0,0.0,,-2453000.0,131950000.0,3157000.0,1924352000.0,,,,
2003-09-30,913258000.0,,339753000.0,1064102000.0,2141333000.0,5622686000.0,134227000.0,6606303000.0,2890107000.0,35116000,136786000.0,105972000.0,35116000,127311000.0,5759472000.0,490649466.0,-1383811000.0,133932000.0,13975000.0,279243000.0,,35116000,7515889000.0,,0.069725,-720249000.0,908399000.0,16194000.0,148713000.0,388193000.0,19062000.0,,9357000.0,-909586000.0,,696409000.0,227708000.0,486337509.0,738604000.0,908399000.0,491165000.0,3049732000.0,4845000.0,,1151967000.0,338019000.0,42503000.0,71998000.0,,1452295000,,-84399000.0,160485000,258055000.0,266457000,-952274000.0,2866729000.0,0.069725,1756417000.0,3716196000.0,-243568000.0,5861000.0,,218626000.0,,72230000.0,-2692892000.0,0.0,,588000.0,38511000.0,3395000.0,1914455000.0,,,,
2003-12-31,845470000.0,,345673000.0,-5586000.0,2682115000.0,5499327000.0,-156438000.0,7585018000.0,3011903000.0,2680000,145931000.0,112418000.0,77474000,-37762000.0,5645258000.0,,-1544789000.0,180342000.0,1438346000.0,1135444000.0,,77474000,8617542000.0,,,-638133000.0,1290859000.0,-1356482000.0,155147000.0,1518972000.0,-11999000.0,,-57765000.0,-1032524000.0,,,61582000.0,,1044552000.0,1290859000.0,514831000.0,3972974000.0,4847000.0,,908399000.0,173637000.0,79811000.0,99321000.0,,1513386000,1376000.0,-80131000.0,1457390000,1096900000.0,1569808000,-1243786000.0,3120245000.0,,2972284000.0,4573115000.0,382460000.0,,,-76307000.0,,-145880000.0,-2660596000.0,0.0,,2412000.0,5272000.0,2592000.0,1876459000.0,,,,
2004-03-31,867632000.0,,350107000.0,851760000.0,1732965000.0,5642779000.0,180678000.0,6437397000.0,2959454000.0,-42886000,0.0,113437000.0,-42886000,88966000.0,5642779000.0,480809772.0,-690878000.0,181460000.0,14246000.0,1078565000.0,,-42886000,7501072000.0,,-0.089646,893076000.0,1037221000.0,-406478000.0,243792000.0,728036000.0,0.0,,-24498000.0,-1063675000.0,,,189571000.0,480809772.0,1724690000.0,1037221000.0,603058000.0,2770186000.0,4849000.0,,1290859000.0,373357000.0,109110000.0,113858000.0,,1579796000,1744000.0,-116238000.0,538465000,-1443630000.0,651902000,-1243786000.0,3124675000.0,-0.089646,1858293000.0,3477943000.0,-253638000.0,,-19308000.0,296916000.0,,220346000.0,-2703482000.0,0.0,,7535000.0,-43840000.0,-954000.0,1880889000.0,,,,
2004-06-30,1047485000.0,,451610000.0,1372604000.0,1029383000.0,5488318000.0,-31439000.0,6037276000.0,3389190000.0,85316000,279400000.0,125861000.0,85316000,97158000.0,5767718000.0,473370517.0,-836217000.0,93388000.0,14230000.0,1431234000.0,,85316000,7777108000.0,,0.179292,165578000.0,688857000.0,-11874000.0,333885000.0,405109000.0,0.0,,64905000.0,-1739832000.0,,,221092000.0,469780399.0,1379284000.0,688857000.0,699103000.0,1718240000.0,4860000.0,,1037221000.0,248572000.0,30369000.0,144351000.0,,1777713000,4440000.0,-205784000.0,184017000,-688287000.0,309878000,-1243786000.0,3201742000.0,0.179292,2009390000.0,2648086000.0,-348364000.0,,-683669000.0,174345000.0,,-74587000.0,-2618166000.0,0.0,,-3713000.0,90125000.0,4809000.0,1957956000.0,,,,
2004-09-30,1062737000.0,,438952000.0,1401545000.0,664068000.0,4513958000.0,-33496000.0,6169791000.0,3622747000.0,102261000,317200000.0,135807000.0,102261000,132171000.0,4831158000.0,459610406.0,-104263000.0,92176000.0,1016767000.0,703523000.0,,102261000,7880832000.0,,0.219135,62238000.0,951698000.0,-1516000.0,382062000.0,461068000.0,0.0,,2131000.0,-1711041000.0,,739326000.0,266144000.0,456350587.0,483189000.0,951698000.0,691787000.0,1615766000.0,4862000.0,,688857000.0,278383000.0,41323000.0,110264000.0,,1862613000,2254000.0,-316819000.0,194924000,-82720000.0,330731000,-1499287000.0,3679185000.0,0.219135,3049674000.0,2547044000.0,262841000.0,-1561000.0,-106632000.0,283323000.0,,47941000.0,-2515905000.0,0.0,,3077000.0,109100000.0,6839000.0,2179898000.0,,,,
2004-12-31,1021803000.0,,478310000.0,1566884000.0,451073000.0,5471153000.0,-94888000.0,6029277000.0,3915969000.0,70078000,277798000.0,150058000.0,42505000,17623000.0,6035624000.0,,-312349000.0,138708000.0,45062000.0,1035615000.0,,42505000,8107489000.0,,,-42611000.0,704560000.0,-257000.0,271581000.0,364210000.0,-458809000.0,,-135968000.0,-2078212000.0,,240186000.0,162012000.0,,508842000.0,704560000.0,757302000.0,1155633000.0,4874000.0,,951698000.0,247698000.0,53418000.0,101784000.0,,1931094000,8154000.0,-341746000.0,202198000,-451385000.0,352256000,-1560902000.0,4201070000.0,,2071865000.0,2113308000.0,-247138000.0,,0.0,246858000.0,,53164000.0,-2901477000.0,0.0,,-1537000.0,70993000.0,915000.0,2640168000.0,,,,
2005-03-31,1109907000.0,,454956000.0,1154258000.0,386492000.0,5471153000.0,174008000.0,6578978000.0,4257011000.0,317524000,306883000.0,170650000.0,317524000,144027000.0,6234735000.0,489975817.0,-8750000.0,90363000.0,52087000.0,311986000.0,,317524000,8408795000.0,,0.697247,-279022000.0,845783000.0,-129504000.0,262867000.0,869742000.0,0.0,,-3000000.0,-1829817000.0,,983619000.0,579508000.0,457387665.0,35895000.0,845783000.0,756402000.0,1232275000.0,4877000.0,,704560000.0,255664000.0,14995000.0,157799000.0,,2024000000,1792000.0,-303167000.0,290234000,-56930000.0,460884000,-1694727000.0,4656133000.0,0.687287,2174060000.0,2321967000.0,141223000.0,,-41883000.0,477175000.0,,121555000.0,-2583953000.0,0.0,,11076000.0,343841000.0,26317000.0,2961406000.0,,,,
2005-06-30,1058623000.0,,468816000.0,1458469000.0,476468000.0,5466964000.0,56610000.0,7281493000.0,4923406000.0,855527000,249704000.0,191979000.0,855527000,113241000.0,6164416000.0,486815389.0,-382761000.0,94011000.0,48700000.0,1592408000.0,,855527000,8253553000.0,,1.882568,-218364000.0,915479000.0,31186000.0,232562000.0,637017000.0,0.0,,224663000.0,-972060000.0,,235394000.0,303623000.0,454582634.0,273374000.0,915479000.0,727343000.0,1391947000.0,4881000.0,,845783000.0,254471000.0,7431000.0,134180000.0,,2095486000,2978000.0,-333640000.0,333394000,-102190000.0,525373000,-1823190000.0,4918794000.0,1.782961,2089137000.0,2358087000.0,69696000.0,,-88641000.0,390250000.0,,-34545000.0,-1728426000.0,0.0,,-583142000.0,280822000.0,-574705000.0,3095604000.0,,,,
2005-09-30,1129287000.0,,471011000.0,1511214000.0,504986000.0,5466964000.0,189407000.0,7533217000.0,5029493000.0,208864000,230033000.0,210441000.0,208864000,116250000.0,6135214000.0,485702010.0,-178959000.0,94022000.0,45941000.0,1090116000.0,,208864000,8318392000.0,,0.458191,-377735000.0,1012522000.0,7342000.0,236322000.0,617007000.0,0.0,,-36810000.0,-785175000.0,,235822000.0,325123000.0,453515437.0,153221000.0,1012522000.0,717525000.0,1517508000.0,4884000.0,,915479000.0,290425000.0,3133000.0,154400000.0,,2128221000,4414000.0,-315187000.0,291884000,-29816000.0,502325000,-1976462000.0,5165051000.0,0.458191,2183178000.0,2503724000.0,97043000.0,,-21940000.0,504594000.0,,80190000.0,-1519562000.0,0.0,,2852000.0,217872000.0,9008000.0,3188589000.0,,,,
2005-12-31,1116329000.0,,478414000.0,1582610000.0,565691000.0,6126763000.0,-152345000.0,7410210000.0,5013165000.0,132625000,0.0,231123000.0,132625000,113892000.0,6126763000.0,,-106008000.0,95448000.0,36470000.0,1271976000.0,,132625000,8276834000.0,,,-585221000.0,615669000.0,-5255000.0,221329000.0,595184000.0,0.0,,-14844000.0,-866624000.0,,226650000.0,343448000.0,,90031000.0,615669000.0,757484000.0,1181360000.0,4885000.0,,1012522000.0,239788000.0,1316000.0,118866000.0,,2177794000,855000.0,-554400000.0,251736000,-213687000.0,482859000,-2124298000.0,5638837000.0,,2150071000.0,2397045000.0,-396853000.0,,-210048000.0,402055000.0,,29139000.0,-1386937000.0,0.0,,29576000.0,164556000.0,31931000.0,3514539000.0,,,,
2006-03-31,1272591000.0,,520302000.0,1242165000.0,694126000.0,7239218000.0,331671000.0,8934670000.0,5110676000.0,147281000,0.0,248348000.0,147281000,176864000.0,7239218000.0,447372280.0,-375677000.0,129607000.0,35745000.0,403932000.0,,147281000,9625067000.0,,0.328702,-393853000.0,1879733000.0,-288232000.0,251438000.0,1047541000.0,-7500000.0,,-6631000.0,-690397000.0,,965766000.0,773345000.0,445678619.0,286903000.0,1879733000.0,801828000.0,2573859000.0,4894000.0,,615669000.0,275685000.0,18040000.0,141883000.0,,2289706000,1331000.0,-298448000.0,274196000,1027798000.0,522544000,-2303970000.0,5856905000.0,0.328702,2385849000.0,3823994000.0,1264064000.0,3259000.0,-11677000.0,630119000.0,,227725000.0,-1239656000.0,0.0,,70506000.0,230818000.0,83537000.0,3552935000.0,,,,
2006-06-30,1275658000.0,,573157000.0,1676096000.0,855971000.0,7241967000.0,207542000.0,9104609000.0,5141072000.0,168779000,0.0,278990000.0,168779000,143818000.0,7241967000.0,454914941.0,-522329000.0,111960000.0,37208000.0,1194343000.0,,168779000,9616112000.0,,0.378506,-530766000.0,1863583000.0,-25499000.0,250104000.0,782593000.0,0.0,,-28972000.0,-511503000.0,,208306000.0,432952000.0,446352268.0,333803000.0,1863583000.0,811083000.0,2719554000.0,4897000.0,,1879733000.0,250196000.0,21642000.0,130304000.0,,2458689000,3364000.0,-313268000.0,349641000,-6194000.0,628631000,-2488663000.0,6074257000.0,0.378506,2374145000.0,3963537000.0,-16150000.0,3808000.0,0.0,520810000.0,,-17223000.0,-1070877000.0,0.0,,79232000.0,257926000.0,89147000.0,3585594000.0,,,,
2006-09-30,1321953000.0,,582877000.0,1756297000.0,1032946000.0,6525000000.0,181043000.0,9351578000.0,5159436000.0,139616000,281161000.0,297967000.0,139616000,135366000.0,7220568000.0,448158371.0,-574417000.0,112795000.0,37878000.0,564551000.0,,139616000,9716466000.0,,0.308781,-662279000.0,1755287000.0,-81000.0,268125000.0,715069000.0,0.0,,-24531000.0,-364888000.0,,947236000.0,433259000.0,446655461.0,313548000.0,1755287000.0,837013000.0,2788233000.0,4900000.0,,1863583000.0,299054000.0,17230000.0,142472000.0,,2471366000,5162000.0,-376879000.0,281810000,-3939000.0,579777000,-2673844000.0,6321493000.0,0.308781,2495898000.0,4192142000.0,-108296000.0,6086000.0,0.0,557922000.0,,75477000.0,-931261000.0,0.0,,44425000.0,204260000.0,64644000.0,3647649000.0,,,,
2006-12-31,1449640000.0,,665149000.0,1843412000.0,1109465000.0,5525000000.0,162668000.0,9768696000.0,5169155000.0,152596000,275131000.0,299012000.0,152596000,142916000.0,6396605000.0,,-574459000.0,103788000.0,1038464000.0,1205696000.0,,152596000,9988079000.0,192617000.0,,-407055000.0,1923105000.0,-21264000.0,237507000.0,755313000.0,346000.0,,34719000.0,-219383000.0,,197863000.0,443589000.0,,540408000.0,1923105000.0,819899000.0,3032570000.0,4909000.0,,1755287000.0,283471000.0,49874000.0,115549000.0,,2598725000,14100000.0,-407723000.0,311724000,4482000.0,610736000,-2872015000.0,6637611000.0,,3591474000.0,4599541000.0,167818000.0,4492000.0,0.0,570391000.0,,43813000.0,-841010000.0,0.0,,58177000.0,230011000.0,77415000.0,3765596000.0,,,,
2007-03-31,1421114000.0,,687015000.0,1454270000.0,1203215000.0,5525000000.0,173685000.0,9066013000.0,5250872000.0,157140000,266599000.0,324984000.0,157140000,530398000.0,6431605000.0,457005161.0,-955578000.0,119500000.0,38614000.0,1235347000.0,,157140000,9096487000.0,245645000.0,0.348624,-459801000.0,965197000.0,-1836000.0,311642000.0,1190715000.0,730000.0,,-39258000.0,-30474000.0,,185276000.0,850517000.0,448039905.0,865819000.0,965197000.0,852916000.0,2168412000.0,4916000.0,,1923105000.0,352238000.0,51247000.0,121576000.0,,2644985000,6025000.0,-330784000.0,340198000,-1002576000.0,665182000,-3078677000.0,6908926000.0,0.348624,2664882000.0,3815141000.0,-957908000.0,5533000.0,,504469000.0,,-55848000.0,-683370000.0,0.0,,74925000.0,252294000.0,95154000.0,3830249000.0,,,,
2007-06-30,1440408000.0,,706962000.0,1490654000.0,1322682000.0,5525000000.0,218223000.0,9394385000.0,5450478000.0,224199000,253669000.0,339067000.0,224199000,483768000.0,6569136000.0,458083401.0,-850252000.0,96662000.0,47210000.0,509113000.0,,224199000,9167975000.0,217382000.0,0.498034,-586254000.0,1076876000.0,-16139000.0,289345000.0,1269354000.0,3290000.0,,41727000.0,226410000.0,,924276000.0,827700000.0,448982612.0,689045000.0,1076876000.0,837080000.0,2399558000.0,4924000.0,,965197000.0,274141000.0,55111000.0,160183000.0,,2760008000,20545000.0,-466774000.0,441654000,12936000.0,785586000,-3279275000.0,7296364000.0,0.498034,2598839000.0,3943907000.0,111679000.0,5725000.0,,684997000.0,,-15971000.0,-459171000.0,0.0,,108962000.0,357264000.0,133065000.0,4017089000.0,,,,
2007-09-30,1484759000.0,,700499000.0,1902254000.0,1195927000.0,5525000000.0,377251000.0,9745963000.0,5475729000.0,199680000,259582000.0,344150000.0,199680000,151409000.0,6561601000.0,458345431.0,-491221000.0,96251000.0,47896000.0,539850000.0,,199680000,9286141000.0,216210000.0,0.44823,-168533000.0,1605841000.0,-6124000.0,341406000.0,892073000.0,387000.0,,5603000.0,459822000.0,,915174000.0,495559000.0,449262714.0,647023000.0,1605841000.0,840288000.0,2801768000.0,4925000.0,,1076876000.0,351597000.0,81648000.0,164694000.0,,2794327000,1512000.0,-329938000.0,396514000,-9691000.0,740664000,-3459169000.0,7479874000.0,0.43827,2724540000.0,4270234000.0,528965000.0,5297000.0,,707189000.0,,44149000.0,-259491000.0,0.0,,109869000.0,331213000.0,131533000.0,4020705000.0,,,,
2007-12-31,1502016000.0,256917000.0,699101000.0,1968261000.0,1607378000.0,4025000000.0,403040000.0,10086529000.0,5841391000.0,175035000,259656000.0,321209000.0,175035000,172640000.0,5221399000.0,,-1198589000.0,92906000.0,1550454000.0,1307410000.0,,175035000,9446540000.0,386493000.0,,-1168404000.0,1180818000.0,-65612000.0,306915000.0,922794000.0,8611000.0,,-100518000.0,639989000.0,,218875000.0,527756000.0,,447729000.0,1180818000.0,857846000.0,2788196000.0,4935000.0,,1605841000.0,314825000.0,46698000.0,108113000.0,,2891055000,26592000.0,-317026000.0,395038000,23315000.0,716247000,-3591594000.0,7649783000.0,,4225141000.0,4245138000.0,-425023000.0,6461000.0,,720066000.0,,77965000.0,-84456000.0,0.0,,105175000.0,309382000.0,134347000.0,4058189000.0,,,,
2008-03-31,1612441000.0,,948384000.0,1562372000.0,578968000.0,4025000000.0,638966000.0,6865438000.0,3735116000.0,258583000,341102000.0,272368000.0,258583000,504486000.0,4572340000.0,462034940.0,-237356000.0,89812000.0,1510070000.0,513173000.0,,258583000,9303202000.0,,0.577719,-404962000.0,989678000.0,-7028000.0,319622000.0,1282022000.0,0.0,-690866000.0,-117899000.0,-2437764000.0,,679570000.0,776854000.0,450574874.0,217064000.0,989678000.0,870643000.0,1568646000.0,4942000.0,,1180818000.0,737708000.0,-26408000.0,206799000.0,,2844394000,930000.0,-266771000.0,505168000,-691915000.0,777536000,-2441604000.0,4976577000.0,0.567758,4730862000.0,3130322000.0,-191140000.0,3559000.0,,905737000.0,,350560000.0,-3113169000.0,0.0,,14520000.0,422429000.0,163846000.0,2534973000.0,,,,
2008-06-30,1636217000.0,,741265000.0,1869685000.0,541733000.0,4775000000.0,174581000.0,7680593000.0,3732413000.0,335885000,331742000.0,248246000.0,335885000,176350000.0,5358252000.0,462672447.0,-190701000.0,93231000.0,1510832000.0,1178109000.0,,335885000,9772354000.0,43258000.0,0.747051,-828010000.0,1357296000.0,-11500000.0,335737000.0,1045305000.0,-5033000.0,,115194000.0,-2091761000.0,,5717000.0,424597000.0,451499510.0,220939000.0,1357296000.0,860298000.0,1899029000.0,4950000.0,,989678000.0,406755000.0,-38638000.0,836455000.0,,2914990000,17548000.0,-261571000.0,620708000,759476000.0,868955000,-3591594000.0,6140181000.0,0.727129,4414102000.0,3948180000.0,367618000.0,4242000.0,,436152000.0,,-166464000.0,-2777284000.0,0.0,,687000.0,529349000.0,193464000.0,2548587000.0,,,,
2008-09-30,1728186000.0,,792905000.0,2052244000.0,460704000.0,4750000000.0,167576000.0,7177248000.0,4320412000.0,91895000,158918000.0,245646000.0,91895000,221051000.0,5131712000.0,461858245.0,-3916262000.0,101802000.0,1008294000.0,1677634000.0,,91895000,9306746000.0,,0.199214,-102380000.0,971943000.0,-106055000.0,394659000.0,884537000.0,105780000.0,,3699000.0,-2129498000.0,,5426000.0,466697000.0,451199329.0,4126105000.0,971943000.0,849262000.0,1432647000.0,4951000.0,,1357296000.0,589292000.0,-91445000.0,116846000.0,,2936781000,1425000.0,-315922000.0,417840000,-505196000.0,663486000,-2366559000.0,4989389000.0,0.199214,4175034000.0,2856836000.0,-124078000.0,3889000.0,,483498000.0,,-103091000.0,-2685388000.0,0.0,,136431000.0,226592000.0,134697000.0,2622830000.0,,,,
2008-12-31,1639296000.0,,819743000.0,2221457000.0,460558000.0,4750000000.0,77331000.0,6460047000.0,4362063000.0,216584000,224176000.0,233970000.0,216584000,-46869000.0,5429150000.0,,-304612000.0,85033000.0,38333000.0,1693639000.0,,216584000,8409153000.0,235551000.0,,-262119000.0,98574000.0,-44130000.0,426671000.0,699565000.0,0.0,,-527982000.0,-1949106000.0,,5135000.0,187101000.0,,144230000.0,98574000.0,830529000.0,559132000.0,4955000.0,,971943000.0,471845000.0,-107998000.0,57360000.0,,2921022000,1108000.0,-285626000.0,512464000,-974206000.0,746434000,-2432959000.0,5096248000.0,,2980003000.0,2097984000.0,-873368000.0,-87466000.0,-827000.0,362957000.0,,-290597000.0,-2492804000.0,0.0,,240680000.0,390436000.0,173852000.0,2663289000.0,,,,
2009-03-31,1591373000.0,,799346000.0,1970558000.0,904942000.0,4750000000.0,649042000.0,7063411000.0,4474306000.0,312684000,0.0,223293000.0,312684000,136907000.0,5718522000.0,449801834.0,-725779000.0,83937000.0,25000000.0,57773000.0,203249000.0,312684000,8730338000.0,277614000.0,0.697247,-713259000.0,263936000.0,4177000.0,414833000.0,934763000.0,0.0,,0.0,-1666927000.0,,1396286000.0,360200000.0,448638258.0,264694000.0,263936000.0,835088000.0,1168878000.0,4957000.0,-5093000.0,98574000.0,536955000.0,-124211000.0,102128000.0,3209000.0,2905321000,1092000.0,-252174000.0,574563000,-22595000.0,806817000,-2488287000.0,5305285000.0,0.697247,3011816000.0,2589105000.0,165362000.0,1777000.0,-18594000.0,901216000.0,355931000.0,328942000.0,-2180120000.0,0.0,,24705000.0,499587000.0,186903000.0,2816998000.0,,,,
2009-06-30,1709960000.0,,846604000.0,2043358000.0,1208054000.0,5078790000.0,130068000.0,7265760000.0,4481410000.0,63420000,0.0,245300000.0,63420000,155879000.0,5760869000.0,449187418.0,-1103999000.0,91132000.0,47866000.0,55735000.0,239866000.0,63420000,8785709000.0,289700000.0,0.139449,-489763000.0,112861000.0,-240739000.0,323104000.0,860343000.0,0.0,,-529000.0,-1519949000.0,,1391441000.0,401179000.0,448515776.0,829324000.0,112861000.0,810748000.0,1320915000.0,4969000.0,-6721000.0,263936000.0,456266000.0,-57714000.0,182938000.0,4066000.0,2903701000,782000.0,-214559000.0,459164000,-5939000.0,474987000,-2556766000.0,5351134000.0,0.139449,3024840000.0,2784350000.0,-151075000.0,635000.0,0.0,344627000.0,392379000.0,-63839000.0,-2116700000.0,0.0,,5114000.0,138555000.0,75135000.0,2794368000.0,,,,
2009-09-30,1873992000.0,,819933000.0,2179511000.0,2477882000.0,6075629000.0,388303000.0,8658739000.0,4651600000.0,80493000,0.0,228395000.0,80562000,157648000.0,6743538000.0,449197457.0,-2332473000.0,98857000.0,52193000.0,80438000.0,310485000.0,80562000,10040111000.0,280442000.0,0.179292,-1567024000.0,155570000.0,-133845000.0,278118000.0,712636000.0,0.0,,446000.0,-1381929000.0,,1391441000.0,386043000.0,448587057.0,1022586000.0,155570000.0,810612000.0,2633452000.0,4969000.0,-36847000.0,112861000.0,559776000.0,,173769000.0,1282000.0,2892147000,694000.0,-257583000.0,326593000,963847000.0,428734000,-2396694000.0,5265930000.0,0.179292,3296573000.0,4007139000.0,42709000.0,1705000.0,0.0,645886000.0,387467000.0,335726000.0,-2036138000.0,0.0,,-688000.0,101482000.0,20989000.0,2869236000.0,,,,
2009-12-31,1531041000.0,,779871000.0,2180126000.0,2033492000.0,6470046000.0,-10060000.0,8295343000.0,4819391000.0,178806000,0.0,243045000.0,178879000,152177000.0,7099750000.0,,-1975898000.0,114499000.0,26518000.0,73971000.0,311717000.0,178879000,10387031000.0,312775000.0,,164490000.0,105844000.0,-6324000.0,295950000.0,782856000.0,-888732000.0,,-258000.0,-2092171000.0,,1391441000.0,395222000.0,,2453520000.0,105844000.0,815878000.0,2139336000.0,4973000.0,-25730000.0,155570000.0,520278000.0,5614000.0,85981000.0,3670000.0,2962982000,,-312874000.0,387634000,-517030000.0,630752000,-2487092000.0,5529354000.0,,3287281000.0,3475952000.0,-49726000.0,4388000.0,0.0,302814000.0,316929000.0,-63209000.0,-2760589000.0,393566000.0,,-24501000.0,273208000.0,94402000.0,3042262000.0,,,,
2010-03-31,1670301000.0,,750963000.0,428915000.0,2347958000.0,6462856000.0,405644000.0,8688986000.0,4913989000.0,230915000,0.0,239662000.0,230947000,150820000.0,7069354000.0,449296848.0,-1576756000.0,112947000.0,26629000.0,74230000.0,313241000.0,230947000,10539240000.0,289240000.0,0.517955,-711074000.0,99917000.0,-25538000.0,356149000.0,2628480000.0,0.0,,-88022000.0,-1850705000.0,,1391441000.0,390482000.0,448495697.0,1274074000.0,99917000.0,840304000.0,2447875000.0,4973000.0,-7079000.0,105844000.0,508893000.0,23605000.0,72919000.0,6316000.0,3057395000,,-320370000.0,2237998000,-20867000.0,707073000,-2563204000.0,5698281000.0,0.517955,3469886000.0,3774997000.0,-5927000.0,5676000.0,-14497000.0,726014000.0,317258000.0,278890000.0,-2529642000.0,423759000.0,,-30918000.0,354464000.0,123549000.0,3135077000.0,,,,
2010-06-30,1693620000.0,,826793000.0,2193061000.0,2286031000.0,6477876000.0,172938000.0,9031019000.0,4929514000.0,256984000,0.0,264446000.0,256990000,155016000.0,7118383000.0,450640130.0,-1435141000.0,114690000.0,28694000.0,71575000.0,315536000.0,256990000,10611326000.0,357709000.0,0.567758,-178743000.0,308447000.0,-34437000.0,464912000.0,975981000.0,0.0,,-15118000.0,-1580752000.0,,1391441000.0,419462000.0,449754648.0,1488425000.0,308447000.0,820525000.0,2594478000.0,4990000.0,-5701000.0,99917000.0,495636000.0,802000.0,71208000.0,2894000.0,3169042000,,-216909000.0,556519000,-2574000.0,792842000,-2626474000.0,5777436000.0,0.567758,3492943000.0,4101505000.0,208530000.0,5099000.0,0.0,389847000.0,282798000.0,-175865000.0,-2272652000.0,454468000.0,,70821000.0,413706000.0,156722000.0,3150962000.0,,,,
