date,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyBasicEPS,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyStockholdersEquity,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyResearchAndDevelopment
2001-09-30,13580700.0,-18338400.0,3816702900.0,3155887500.0,1510435200.0,322083900.0,18602721900.0,675085500.0,0.065862,,263448000.0,4693765200.0,27442500.0,22419424800.0,26038541700.0,22882654200.0,268522200.0,1144901100.0,28540200.0,28540200.0,0.0,3619116900.0,2919882000.0,,1705825800.0,,-11673300.0,416666667.0,1773883200.0,-1188049800.0,197586000.0,,825470400.0,5171264700.0,12286556100.0,1510435200.0,,1097700.0,,197586000.0,,197586000.0,28540200.0,,,57080400.0,6683895300.0,537873000.0,171783600.0,207465300.0,-184055700.0,1075746000.0,784470900.0,0.065862,,0.0,16198758900.0,-5043931500.0,0.0,452577900.0,48999000.0,631200.0,11727826800.0,,,31974300.0,2740956900.0,,59942400.0,-222833100.0,416666667.0,0.0,301800.0,,,585531900.0,
2001-12-31,,-41404320.0,5082321020.0,3232365160.0,1760664590.0,419657130.0,18406274070.0,247260200.0,,,43194710.0,4767170600.0,-422324940.0,23488595090.0,26658021290.0,23425656130.0,212284820.0,1883673160.0,-422246310.0,-82825490.0,0.0,3169426200.0,2963311300.0,1938744750.0,1730821400.0,,-1138209430.0,,1803859300.0,-568601100.0,319190440.0,,775497900.0,4873273760.0,11649327150.0,1760664590.0,,2247820.0,,319190440.0,,319190440.0,-94542610.0,,,-177368100.0,6974985460.0,550715900.0,197586000.0,222810630.0,-428332020.0,2027533640.0,41882960.0,,,16450670670.0,,-5311598660.0,0.0,640616840.0,113898700.0,-209680.0,12286584120.0,,,-154532320.0,994660350.0,,433070420.0,-328181720.0,,121382280.0,-6062000.0,,,462851840.0,
2002-03-31,27535200.0,-1147300.0,5236277200.0,3275541500.0,1373318100.0,285677700.0,18552988300.0,242080300.0,0.022946,,206514000.0,4178466600.0,10325700.0,23789265500.0,27021209600.0,23745668100.0,-166358500.0,1938937000.0,11473000.0,11473000.0,0.0,3231944100.0,2598634500.0,,1787493400.0,,-13767600.0,453000000.0,1579832100.0,-176684200.0,204219400.0,,839823600.0,4954041400.0,11660009900.0,1373318100.0,,0.0,,204219400.0,,204219400.0,6883800.0,,,18356800.0,7001971900.0,564471600.0,325833200.0,188157200.0,-165211200.0,2290010800.0,56217700.0,0.022946,,1072725500.0,15670970700.0,-5640126800.0,0.0,-1147300.0,-121613800.0,,12642098700.0,,,-6883800.0,2764993000.0,,-304034500.0,-347631900.0,447000000.0,181273400.0,8031100.0,,,492191700.0,
2002-06-30,-19482400.0,-17978100.0,4623313800.0,3336879000.0,1244157600.0,222655300.0,16628025400.0,412706000.0,0.483168,,495247200.0,4477356800.0,215412400.0,21251339200.0,24335561600.0,20998682600.0,474378100.0,1673975800.0,216419000.0,216419000.0,0.0,3084222400.0,2737952000.0,,1761550000.0,,-8377600.0,455319149.0,1739404800.0,-218909600.0,355329800.0,,813332800.0,4443132400.0,10510917200.0,1244157600.0,,2013200.0,,355329800.0,,355329800.0,113745800.0,,,330164800.0,6185557000.0,497260400.0,204219400.0,167095600.0,-212263800.0,1647804200.0,-276663100.0,0.473102,,948217200.0,13864908400.0,-5196069200.0,0.0,686641900.0,191069200.0,,11381626200.0,,,90431600.0,2595014800.0,,198341500.0,-266749000.0,445833333.0,380494800.0,9081100.0,,,717902500.0,
2002-09-30,-28306000.0,-19355680.0,4739248800.0,3968614540.0,1314432680.0,268377220.0,17406612740.0,587342800.0,0.425317,,446583060.0,4606590340.0,192405400.0,22145861540.0,25495740820.0,21527126280.0,140588780.0,1618230680.0,193418060.0,193418060.0,0.0,3349879280.0,2845574600.0,,1867345040.0,,-17348540.0,452380952.0,1761015740.0,-330483420.0,940761140.0,,798988740.0,4570134580.0,11218247480.0,1314432680.0,,2025320.0,,940761140.0,,940761140.0,87088760.0,,,280506820.0,6346340220.0,500254040.0,355329800.0,168101560.0,-291893260.0,1740762540.0,481711680.0,0.425317,,1042027140.0,14138758920.0,-5510895720.0,0.0,432482040.0,583710300.0,,11857235940.0,,,51135980.0,2714941460.0,,-23927480.0,-198481360.0,452380952.0,283544800.0,2128340.0,,,714960280.0,
2002-12-31,,-32991670.0,3292511350.0,2710246680.0,1088523640.0,219143430.0,16746541810.0,608947830.0,,,172760500.0,3295700590.0,48667030.0,20039053160.0,23228643750.0,20518397070.0,-59796620.0,1713440060.0,49500620.0,49500620.0,0.0,3189590590.0,2034416450.0,1634343550.0,1582883170.0,,-11966640.0,,1261284140.0,-312660080.0,64801960.0,,685185430.0,4325530830.0,10707570920.0,1088523640.0,,-179070.0,,64801960.0,,64801960.0,-6518630.0,,,42981990.0,6092337210.0,471720150.0,940761140.0,129599440.0,-311237870.0,749987390.0,-797788390.0,,,1057796700.0,13368263160.0,-5372844860.0,0.0,251441250.0,-859007220.0,,11465182070.0,,,-3173920.0,831942810.0,,-99092320.0,-224900920.0,,76237600.0,11254500.0,,,391903930.0,
2003-03-31,-915250.0,-915250.0,3363543750.0,2807987000.0,1227350250.0,252609000.0,16148671000.0,593082000.0,0.054915,,162914500.0,3356221750.0,24711750.0,19512214750.0,22686301750.0,19878314750.0,-390811750.0,1688636250.0,25627000.0,25627000.0,0.0,3174087000.0,1965957000.0,,1673992250.0,,-9152500.0,460000000.0,1390264750.0,-144609500.0,14644000.0,,727623750.0,4203743250.0,10256291500.0,1227350250.0,,3661000.0,,14644000.0,,14644000.0,12813500.0,,,38440500.0,5855769500.0,454879250.0,62237000.0,128135000.0,-190372000.0,1145893000.0,297456250.0,0.054915,,1028741000.0,12993804250.0,-5444822250.0,0.0,-200439750.0,-47593000.0,,11300591750.0,,,915250.0,2144430750.0,,-463116500.0,-124474000.0,452000000.0,73220000.0,6406750.0,,,415523500.0,
2003-06-30,6999020.0,-16466950.0,3512942620.0,2923686040.0,1215884890.0,228877940.0,15198995680.0,772638790.0,0.495393,,458890080.0,4012680870.0,225099490.0,18711938300.0,22040629600.0,19116943560.0,531607570.0,1610460830.0,225968600.0,225968600.0,0.0,3328691300.0,2337905900.0,,1747780210.0,,-9967920.0,462500000.0,1674774970.0,-230846020.0,117329850.0,,730052400.0,4080471450.0,9508063400.0,1215884890.0,,1738220.0,,117329850.0,,117329850.0,99078540.0,,,325047140.0,5659644320.0,432816780.0,14644000.0,135581160.0,-209418600.0,1092471270.0,-404356780.0,0.486702,,1005560270.0,12451738970.0,-5431068390.0,24335080.0,741026170.0,105823370.0,,11090712710.0,,,74697320.0,2347466110.0,,225849470.0,-22596860.0,454385965.0,73005240.0,6629900.0,,,687768020.0,
2003-09-30,37666580.0,-15216100.0,3428826450.0,2829189300.0,1228441200.0,223665760.0,14711269650.0,969370500.0,0.488975,,449513400.0,4061061900.0,222183150.0,18140096100.0,21610099350.0,18780910050.0,174892980.0,1466065650.0,222183150.0,222183150.0,0.0,3470003250.0,2383107300.0,,1611042300.0,,-17767130.0,462500000.0,1677954600.0,-203593230.0,147550200.0,,700863450.0,4069640400.0,9175563600.0,1228441200.0,,-1715700.0,,147550200.0,,147550200.0,96937050.0,,,319120200.0,5533990350.0,395468850.0,117329850.0,128677500.0,-202420100.0,1015694400.0,-142733820.0,0.480396,,983096100.0,12263823600.0,-5519406900.0,-315280.0,377313080.0,30986030.0,,11053397250.0,,,67648380.0,2341930500.0,,-58691220.0,-49755300.0,454385965.0,71201550.0,1546800.0,,,673179160.0,
2003-12-31,,-26159920.0,3129272230.0,2382090000.0,858089440.0,165898210.0,13811357820.0,985391230.0,,,197029810.0,2593048600.0,67647970.0,16940630050.0,20406571000.0,18024481000.0,244896380.0,1490394310.0,67520330.0,67520330.0,0.0,3465940950.0,1537929350.0,1457045050.0,1377642050.0,,36887550.0,,1055119250.0,-228479760.0,63522400.0,,575671750.0,3942358950.0,8378604560.0,858089440.0,,-1843340.0,,63522400.0,,63522400.0,28291030.0,,,95811360.0,5394639820.0,366841860.0,147550200.0,99375110.0,-270428270.0,868668820.0,-366532930.0,,,0.0,12629841180.0,-5343027870.0,-992930.0,515324650.0,-79688040.0,,10737667690.0,,,44924160.0,734477750.0,,275313470.0,105605990.0,,69080610.0,9237450.0,,,362928020.0,
2004-03-31,-31654740.0,-14609880.0,3180083880.0,2496666160.0,1198010160.0,215901560.0,14008439940.0,1076261160.0,0.186682,,246744640.0,3441438400.0,84412640.0,17188523820.0,20836123860.0,18339457700.0,-79542680.0,1556763880.0,84412640.0,84412640.0,0.0,3647600040.0,1996683600.0,,1442319820.0,,0.0,467000000.0,1444754800.0,-128242280.0,56004540.0,,687476020.0,4055053360.0,8396622700.0,1198010160.0,,811660.0,,56004540.0,,56004540.0,36524700.0,,,120937340.0,5408090580.0,379045220.0,64932800.0,126618960.0,-128242280.0,1106292580.0,70614420.0,0.178565,,943148920.0,11988218200.0,-5603700640.0,0.0,48699600.0,-8928260.0,,11011791220.0,,,22726480.0,1996683600.0,,-254861240.0,84412640.0,459000000.0,77107700.0,47076280.0,,,462646200.0,
2004-06-30,-33932460.0,-15724200.0,2836646400.0,2823528960.0,1237138560.0,223532680.0,14508708480.0,1237958400.0,0.36073,,369747840.0,3971304960.0,166427520.0,17345354880.0,21300263040.0,18476734080.0,115615640.0,1582291200.0,166427520.0,166427520.0,0.0,3954908160.0,2364418560.0,,1694609280.0,,0.0,472093023.0,1606886400.0,-198054040.0,17216640.0,,755892480.0,4175445120.0,8750972160.0,1237138560.0,,0.0,,17216640.0,,17216640.0,74605440.0,,,241032960.0,5458494720.0,389424000.0,56004540.0,128714880.0,-204612760.0,602582400.0,-161616660.0,0.352531,,924779520.0,12093459840.0,-5850378240.0,0.0,320228400.0,-39442300.0,,11308872960.0,,,43680560.0,2154539520.0,,-92750920.0,98380800.0,461363636.0,79524480.0,88197320.0,,,593280520.0,
2004-09-30,-355560.0,-14700000.0,2632885320.0,2603934840.0,1174102800.0,191042880.0,13996752900.0,1366301820.0,0.353839,,361076820.0,3755520600.0,166465260.0,16629638220.0,20712460080.0,18108525240.0,341087460.0,1392035580.0,166465260.0,166465260.0,0.0,4082821860.0,2220340980.0,,1424202780.0,,0.0,470454545.0,1535179620.0,-161840940.0,105347580.0,,706070040.0,4165652400.0,8439064920.0,1174102800.0,,1608360.0,,105347580.0,,105347580.0,73984560.0,,,240449820.0,5325279960.0,382789680.0,17216640.0,122235360.0,-164128200.0,495374880.0,-253990980.0,0.353839,,911940120.0,11871305160.0,-5956561260.0,0.0,505215660.0,89383740.0,,11281841220.0,,,58240860.0,2057896620.0,,251914740.0,128668800.0,470454545.0,79613820.0,7066260.0,,,552119700.0,
2004-12-31,,-11029600.0,2530980080.0,2407787520.0,815353580.0,157365120.0,12942595600.0,1299054480.0,,,91075760.0,2334101720.0,26308760.0,15473575680.0,19440818720.0,17033031200.0,116347500.0,1316021120.0,26308760.0,26308760.0,0.0,3967243040.0,1427672380.0,1376510880.0,1384625360.0,,0.0,,906429340.0,-192003700.0,114340400.0,,562849840.0,3863967840.0,7762606640.0,815353580.0,,-1674860.0,,114340400.0,,114340400.0,-19588080.0,,,6720680.0,5099581840.0,351873360.0,105347580.0,82680220.0,-200862040.0,447771760.0,-121220540.0,,,0.0,11933449360.0,-5464733440.0,0.0,317209540.0,14312820.0,,10564315280.0,,,-33175580.0,615962800.0,,73567020.0,287695200.0,,90734640.0,-8819780.0,,,248440880.0,
2005-03-31,-68657270.0,-14657170.0,2460861700.0,2624404860.0,1124744940.0,202886090.0,13477653530.0,1379316840.0,0.077143,,169714600.0,3236920280.0,35485780.0,15938515230.0,20035579960.0,17411175100.0,-242229020.0,1404774030.0,35485780.0,35485780.0,0.0,4097064730.0,1942460740.0,,1474202730.0,,0.0,475000000.0,1294459540.0,-101057330.0,83314440.0,,683486980.0,3896492930.0,8176386570.0,1124744940.0,,-771430.0,,83314440.0,,83314440.0,12342880.0,,,47828660.0,5172438150.0,368743540.0,119571650.0,121114510.0,-102600190.0,560058180.0,206743240.0,0.077143,,0.0,12238736950.0,-5787267860.0,0.0,-139628830.0,-36257210.0,,10959706010.0,,,,1782774730.0,,-344057780.0,214457540.0,470000000.0,118028790.0,8485730.0,,,372600690.0,
2005-06-30,105080.0,-16728170.0,2734654230.0,3207086190.0,1262021040.0,221641930.0,14234903550.0,1736104860.0,0.58641,,480691260.0,4235369040.0,275034690.0,16969557780.0,21463442910.0,18256356720.0,234795650.0,1514755620.0,275034690.0,275034690.0,0.0,4493885130.0,2492656740.0,,1812916350.0,,0.0,475000000.0,1742712300.0,-152503180.0,142885890.0,,760681530.0,4213068930.0,8507079000.0,1262021040.0,,-6607440.0,,142885890.0,49555800.0,142885890.0,69378120.0,,,344412810.0,5376804300.0,395620470.0,83314440.0,129671010.0,-180693800.0,544287870.0,-205091380.0,0.578151,,0.0,12879552420.0,-6244856730.0,0.0,415489450.0,51123950.0,,11621661030.0,,,,2140810560.0,,-160585450.0,64422540.0,471000000.0,0.0,6381010.0,,,702333190.0,
2005-09-30,48603630.0,-15992490.0,3068753480.0,3076234190.0,1288344500.0,221306610.0,13680556210.0,1890957250.0,0.340788,,351593370.0,4068675050.0,159588480.0,16749309690.0,21514521960.0,18438287770.0,488692380.0,5662897470.0,159588480.0,159588480.0,0.0,4765212270.0,2428737180.0,,1583416950.0,,0.0,476000000.0,1639937870.0,-176995910.0,257668900.0,,730616010.0,,8017658740.0,1288344500.0,,-831190.0,,257668900.0,,257668900.0,61508060.0,,,221096540.0,5411046900.0,399802390.0,142885890.0,129665640.0,-187159550.0,747239810.0,-378180930.0,0.332476,,0.0,13027240870.0,-6450034400.0,0.0,675851930.0,113967710.0,,11861081300.0,,,26019370.0,2098754750.0,,374977590.0,144627060.0,472000000.0,222758920.0,13393720.0,,,572899980.0,
2005-12-31,,-16789730.0,3247216260.0,2866432450.0,1371570060.0,235625010.0,13397511080.0,1832152700.0,,,189999860.0,3974972250.0,-40634150.0,16644727340.0,21409168670.0,18542736220.0,124111260.0,1348363070.0,-40634150.0,-40634150.0,0.0,4764441330.0,2413402330.0,1599967450.0,1521446620.0,,0.0,,1561569920.0,-300616040.0,90341170.0,,663627660.0,4311046860.0,7738101150.0,1371570060.0,,1557420.0,,90341170.0,,90341170.0,88402500.0,,,47768350.0,5538673600.0,406957420.0,257668900.0,143788930.0,-301245800.0,797028640.0,-302296170.0,,,0.0,13004062620.0,-6548468360.0,38838260.0,425357060.0,-169361330.0,,12087141960.0,,,192170.0,628166640.0,,192144580.0,136778220.0,,222053530.0,5511940.0,,,425624870.0,
2006-03-31,-39600480.0,-23100280.0,3149063170.0,2996436320.0,1287840610.0,201302440.0,13335461640.0,1803471860.0,0.02475,,145201760.0,3574768330.0,13200160.0,16484524810.0,21173881650.0,18177445330.0,-260703160.0,1333216160.0,13200160.0,13200160.0,0.0,4689356840.0,2141725960.0,,1573294070.0,498306040.0,0.0,479000000.0,1433042370.0,-247503000.0,103951260.0,,749934090.0,4257051600.0,7745193880.0,1287840610.0,,0.0,,103951260.0,,103951260.0,6600080.0,,,19800240.0,5368340070.0,397654820.0,88276070.0,125401520.0,-250803040.0,939686390.0,273903320.0,0.02475,,0.0,12310799220.0,-6595129940.0,1650020.0,-9900120.0,15675190.0,,11963470010.0,,,6600080.0,2149151050.0,,-221927690.0,136951660.0,473000000.0,60225730.0,4950060.0,,,346504200.0,
2006-06-30,63078480.0,-21507920.0,3070139800.0,3373006000.0,1281116200.0,187649760.0,13034203000.0,1952587000.0,0.555646,,421821400.0,4278474200.0,265301400.0,16104342800.0,20928289200.0,17555283200.0,79922560.0,1242768800.0,265301400.0,265301400.0,0.0,4823946400.0,2575536600.0,,1911109200.0,470342600.0,-79825200.0,480000000.0,1702937600.0,-146927400.0,125998600.0,,796686800.0,4085172000.0,7706262200.0,1281116200.0,,2347800.0,,125998600.0,,125998600.0,32869200.0,,,298170600.0,5165942600.0,377995800.0,103951260.0,125998600.0,-77888960.0,752078600.0,10963080.0,0.555646,,0.0,11918998000.0,-6540188200.0,-867420.0,157811520.0,26585210.0,,11706130800.0,,,8269320.0,2073107400.0,,-268762510.0,241040800.0,474000000.0,244953800.0,13049740.0,,,609471160.0,
2006-09-30,11980200.0,-23156360.0,2791742280.0,2968245320.0,1249704560.0,205169640.0,12780711200.0,2111732800.0,0.354582,,353794040.0,4102119760.0,167835480.0,15572453480.0,20622489120.0,17654243800.0,420320440.0,1222125960.0,167835480.0,167835480.0,0.0,5050035640.0,2498621160.0,,1595619000.0,473563960.0,-7879600.0,482000000.0,1603498600.0,-166597120.0,94555200.0,,758017520.0,4147033480.0,7411551760.0,1249704560.0,,3151840.0,,94555200.0,,94555200.0,63824760.0,,,231660240.0,5169017600.0,382948560.0,125998600.0,125285640.0,-160631160.0,666614160.0,-446398200.0,0.346702,,0.0,12011662240.0,-6743361680.0,793320.0,580951600.0,-32016920.0,,11912379280.0,,,42651680.0,1931289960.0,,167626600.0,256874960.0,476000000.0,193838160.0,20610240.0,,,558963680.0,
2006-12-31,2173208150.0,-18612100.0,2892860420.0,2796633790.0,1077523910.0,172660440.0,11275184890.0,712228600.0,,,-2051507910.0,3200076040.0,-1313600950.0,14168045310.0,17597350250.0,14800716460.0,296904680.0,1216850140.0,-1313600950.0,-1313600950.0,0.0,3429304940.0,1960089860.0,1405514950.0,1582814410.0,456887070.0,-2728060.0,,1239986180.0,-160293360.0,139414960.0,,600090480.0,3073948330.0,6984386420.0,3291494090.0,,-2211121040.0,,139414960.0,,139414960.0,-842758470.0,,,-2156359420.0,5075007620.0,369752720.0,94555200.0,107700650.0,-178959420.0,609182760.0,-271109190.0,,,0.0,9268821770.0,-6413845850.0,1454840.0,475864100.0,48098650.0,,11488853470.0,,,-870522450.0,664494130.0,,238960010.0,108349670.0,,213668580.0,16701330.0,,,-1878847470.0,
2007-03-31,1497120.0,-21708240.0,2778654720.0,2859499200.0,1183473360.0,196122720.0,11223160080.0,687926640.0,0.022457,,142974960.0,3418673520.0,11228400.0,14001814800.0,17397282960.0,14537783760.0,-205105440.0,1152033840.0,11228400.0,11228400.0,0.0,3395468160.0,2092225200.0,,1594432800.0,452130240.0,-2245680.0,483000000.0,1326448320.0,-144472080.0,82341600.0,,717869040.0,3038405040.0,7032721200.0,1183473360.0,,-10479840.0,,82341600.0,,82341600.0,4491360.0,,,15719760.0,4933010400.0,365297280.0,137735040.0,116775360.0,-154951920.0,640767360.0,138483600.0,0.022457,,0.0,9152643120.0,-6519209040.0,4491360.0,-50153520.0,-55393440.0,,11452219440.0,,,2245680.0,1879634160.0,,-278464320.0,124260960.0,478000000.0,258253200.0,8234160.0,,,339097680.0,
2007-06-30,-44345780.0,-21140420.0,3091752450.0,3438235580.0,1232268360.0,189515220.0,11178328870.0,856234430.0,0.413711,,384160400.0,4185132050.0,199467900.0,14270081320.0,17932902980.0,14494667400.0,177770950.0,1192374780.0,199467900.0,199467900.0,0.0,3662821660.0,2568703290.0,,2035311350.0,446217080.0,-2186940.0,485000000.0,1616428760.0,-146603300.0,130762290.0,,803042990.0,3051858870.0,6934095220.0,1232268360.0,,1477540.0,,130762290.0,,130762290.0,70921920.0,,,270389820.0,4876620770.0,361997300.0,82341600.0,115248120.0,-146466240.0,549644880.0,-128879590.0,0.413711,,0.0,9171829550.0,-6613469040.0,2157570.0,324237190.0,50222050.0,,11490089810.0,,,38386670.0,2498520140.0,,-51765870.0,215720840.0,479000000.0,43587430.0,29443110.0,,,573675620.0,
2007-09-30,-2000620.0,-18118330.0,2819898480.0,2981075580.0,1145758950.0,163765740.0,10320239790.0,979676460.0,0.392431,,315346500.0,3787661850.0,187806360.0,13140138270.0,16917288570.0,13936212990.0,246675500.0,1096705050.0,187806360.0,187806360.0,0.0,3777150300.0,2326556400.0,,1705674180.0,424666620.0,-1874310.0,488000000.0,1461105450.0,-119575840.0,91100100.0,,752626980.0,2911699350.0,6311835390.0,1145758950.0,,6306930.0,,91100100.0,,91100100.0,25227720.0,,,213034080.0,4671332820.0,344778840.0,130762290.0,108619350.0,-142169250.0,569025240.0,-303226640.0,0.385424,,0.0,8840213550.0,-6470910180.0,1760310.0,388844750.0,-32670190.0,,11142243000.0,,,-9097700.0,2216535510.0,,69543750.0,304834950.0,481000000.0,34337730.0,23990490.0,,,479112240.0,
2007-12-31,35932970.0,-18593930.0,3664603410.0,2806580040.0,1043138890.0,182419610.0,8925912180.0,1047323490.0,,,194634930.0,3401433830.0,100127760.0,12590515590.0,16492430020.0,13685849980.0,272427780.0,982851710.0,100127760.0,100127760.0,0.0,3901914430.0,2163660010.0,1369682390.0,1520573790.0,415637220.0,3563450.0,,1237773820.0,-188799160.0,116597900.0,,633743880.0,2873795300.0,5069265170.0,1043138890.0,,2102310.0,,116597900.0,,116597900.0,-7543160.0,,,92584600.0,4637852940.0,338819780.0,91100100.0,104152640.0,-199758650.0,1373111740.0,-254387500.0,,,0.0,8632359820.0,-6083666900.0,-864670.0,472186430.0,28239400.0,,10721519840.0,,,-19188990.0,635801490.0,,196900530.0,382029590.0,,286007790.0,22694250.0,,,377054540.0,
2008-03-31,-29126740.0,-21528460.0,3755449890.0,2845555860.0,1026400990.0,162096640.0,8173216520.0,935221630.0,0.012664,,103209970.0,3097565480.0,5065520.0,11928666410.0,15544181310.0,12698625450.0,-187424240.0,928256540.0,5065520.0,5065520.0,0.0,3615514900.0,1967954520.0,,1614001310.0,382446760.0,-3165950.0,493000000.0,1129610960.0,-148799650.0,37991400.0,,695242620.0,2630271260.0,4614688720.0,1026400990.0,,-633190.0,,37991400.0,,37991400.0,7598280.0,,,12663800.0,4275298880.0,313429050.0,107642300.0,89912980.0,-147533270.0,1523455140.0,119039720.0,0.012664,,0.0,8040879810.0,-5799387210.0,633190.0,-39890970.0,-69650900.0,,10074686090.0,,,10764230.0,2202868010.0,,-188690620.0,379280810.0,485000000.0,29126740.0,8864660.0,,,265306610.0,
2008-06-30,3364603790.0,-21682140.0,4009054050.0,3267483900.0,1085348600.0,169608260.0,7016638900.0,-1095515800.0,-4.143134,,-3039357350.0,3771395750.0,-2011834700.0,11025692950.0,12639735950.0,9372252050.0,78762290.0,940466000.0,-2011834700.0,-2011834700.0,0.0,1614043000.0,2370863950.0,,1870764800.0,383811800.0,3165950.0,485000000.0,1400531800.0,-177821650.0,85785750.0,,798125200.0,1473608550.0,4602564350.0,4439889150.0,,-3351998750.0,,85785750.0,,85785750.0,-1119027450.0,,,-3130862150.0,4279755750.0,314547750.0,37991400.0,94046600.0,-180358930.0,1542237150.0,-34524870.0,-4.143134,,0.0,4708684500.0,-5940186600.0,2260.0,259121220.0,47410150.0,,10219942350.0,,,-1186346730.0,2438857100.0,,-76927480.0,392072650.0,485000000.0,27959800.0,1937990.0,,,-2869749090.0,
2008-09-30,393155340.0,,4454924870.0,3390310600.0,1195829220.0,226490590.0,7255832100.0,-1095112880.0,0.312079,,304986100.0,4073337610.0,151783780.0,11710756970.0,13503082260.0,10112771660.0,261864270.0,1036243470.0,151783780.0,151783780.0,0.0,1792325290.0,2572522290.0,,1779558430.0,428399080.0,-2837080.0,488000000.0,1500815320.0,-199657040.0,271650410.0,,774522840.0,1606496550.0,4613092080.0,1195829220.0,,-7801970.0,,271650410.0,,271650410.0,43265470.0,,,195049250.0,4617347700.0,351088650.0,85785750.0,102134880.0,-200513950.0,2048371760.0,-84514850.0,0.312079,,631250300.0,4435774580.0,-6643732090.0,783090.0,462378220.0,173315260.0,,11261079790.0,,,-103940580.0,2076033290.0,,28012650.0,294347050.0,485000000.0,330519820.0,1964210.0,,,531476690.0,
2008-12-31,1743681730.0,,3644857160.0,3292152220.0,1268819070.0,196061510.0,7575613640.0,-2175851860.0,,,-1552982360.0,3912236480.0,-1068295080.0,11220470800.0,11198202260.0,7906050040.0,304380260.0,1589686420.0,-1068295080.0,-1068295080.0,0.0,-22268540.0,2463293600.0,,1547304360.0,433877360.0,-5783000.0,,1448942880.0,-174103160.0,518641480.0,,647224340.0,780117240.0,5205809980.0,3001925240.0,,-1738207110.0,,518641480.0,,518641480.0,-603630620.0,,,-1671925700.0,4484596620.0,355578300.0,271650410.0,113842400.0,-176285390.0,1280081880.0,-90510840.0,,,664464500.0,2323111560.0,-5943545160.0,736480.0,480665650.0,207377150.0,,10428141780.0,,,-587442580.0,2088214380.0,,196660070.0,-478414440.0,,276560900.0,163260.0,,,-1356920850.0,
2009-03-31,-5285420.0,-25672040.0,3267144620.0,3400035180.0,1235278160.0,191785240.0,8414388640.0,-2266690120.0,0.098158,,181969460.0,3813053000.0,46058660.0,11681533260.0,11692859160.0,8292823980.0,-116279240.0,1498039040.0,46058660.0,46058660.0,0.0,-6795540.0,2395805380.0,,1838571100.0,456056240.0,755060.0,488000000.0,1417247620.0,-195560540.0,376019880.0,,797343360.0,816974920.0,6049540720.0,1235278160.0,,755060.0,,376019880.0,,376019880.0,18876500.0,-609333420.0,,64935160.0,4590009740.0,373754700.0,545153320.0,117789360.0,-197070660.0,746754340.0,-52099140.0,0.098158,,807159140.0,2439598860.0,-6362890620.0,0.0,80791420.0,-169133440.0,,10952900360.0,,,,332226400.0,,-101933100.0,-514950920.0,486000000.0,0.0,,,10570840.0,374509760.0,
