date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyRetainedEarnings,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyChangeInInventory,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,quarterlyOperatingExpense,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyBasicEPS,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyOtherCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlySaleOfInvestment,quarterlyResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedAverageShares,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyOperatingCashFlow,quarterlyTaxProvision,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock
2013-06-30,6371453000000.0,542662000000.0,107729000000.0,12575236000000.0,1733668000000.0,5688502000000.0,5230666000000.0,1692792000000.0,739.593,61783000000.0,465586000000.0,25436408000000.0,5526000000.0,20205742000000.0,709786000000.0,68000000.0,6025352000000.0,19123000000.0,12059955000000.0,35070000000.0,3124710000000.0,466644000000.0,467710000000.0,5431570000000.0,,629481423.0,613074000000.0,179640000000.0,98430000000.0,6044000000.0,2266083000000.0,,1039513000000.0,2552903000000.0,954551000000.0,1282743000000.0,-614162000000.0,1124348000000.0,44639000000.0,739.593,600697000000.0,-44404000000.0,8172000000.0,12592345000000.0,-19273485000000.0,-110959000000.0,1825405000000.0,1282743000000.0,3486596000.0,-48348000000.0,2569800000000.0,1613567000000.0,83017000000.0,5219000000.0,80614000000.0,98885000000.0,71047000000.0,-492201000000.0,,132986000000.0,275004000000.0,-27530000000.0,629481423.0,89102000000.0,28660260000000.0,-592700000000.0,4164223000000.0,571807000000.0,700429000000.0,132987000000.0,3928936521000.0,9386775000000.0,,1393500000000.0,84706000000.0,157314000000.0,
2013-09-30,6497160000000.0,562057000000.0,78514000000.0,12785128000000.0,1733261000000.0,5653315000000.0,5381630000000.0,1657083000000.0,786.546,62576000000.0,499793000000.0,25933478000000.0,-38215000000.0,20551848000000.0,709947000000.0,3000000.0,6244481000000.0,-58912000000.0,12150475000000.0,36330000000.0,3076480000000.0,504026000000.0,330360000000.0,5180127000000.0,63038000000.0,635387135.0,593647000000.0,176220000000.0,-74549000000.0,-26758000000.0,2272797000000.0,-70509000000.0,1048114000000.0,2508399000000.0,985695000000.0,1470615000000.0,-554124000000.0,1282743000000.0,44639000000.0,786.546,429716000000.0,-26659000000.0,10619000000.0,13047893000000.0,-19705861000000.0,12537000000.0,2032672000000.0,1470615000000.0,1902316000.0,-76194000000.0,2707540000000.0,1771607000000.0,78669000000.0,-21942000000.0,77469000000.0,87672000000.0,-57969000000.0,-325000000000.0,,156657000000.0,185611000000.0,-18181000000.0,635387135.0,136487000000.0,29094292000000.0,-728787000000.0,4124594000000.0,568081000000.0,807301000000.0,99356000000.0,3782724124000.0,9388431000000.0,,1218332000000.0,48038000000.0,195208000000.0,
2013-12-31,6340738000000.0,417542000000.0,115253000000.0,13102495000000.0,1733261000000.0,6069220000000.0,5123415000000.0,1699390000000.0,,62705000000.0,311011000000.0,26576515000000.0,-20995000000.0,21453100000000.0,728078000000.0,13478000000.0,6301966000000.0,28562000000.0,12409958000000.0,47589000000.0,3151031000000.0,314140000000.0,294202000000.0,5010387000000.0,168825000000.0,,544662000000.0,177120000000.0,28992000000.0,-37373000000.0,2257316000000.0,2243000000.0,1143810000000.0,2681071000000.0,988193000000.0,1398639000000.0,-1172456000000.0,1470615000000.0,44639000000.0,,384509000000.0,-4175000000.0,-67804000000.0,13452372000000.0,-19948184000000.0,-663061000000.0,1816181000000.0,1398639000000.0,1759492000.0,6760000000.0,2750782000000.0,1302277000000.0,80241000000.0,175115000000.0,112705000000.0,50894000000.0,-281050000000.0,240824000000.0,,90307000000.0,214716000000.0,-12270000000.0,,112316000000.0,30144791000000.0,-1261439000000.0,4294841000000.0,469960000000.0,1376692000000.0,90307000000.0,21171000000.0,10196607000000.0,,1192828000000.0,114131000000.0,-76814000000.0,
2014-03-31,5958926000000.0,366300000000.0,-257442000000.0,13089941000000.0,1733261000000.0,6283342000000.0,4781781000000.0,1913629000000.0,422.244,63348000000.0,269814000000.0,26067226000000.0,-1617000000.0,21285445000000.0,703210000000.0,-5099000000.0,6439464000000.0,-25425000000.0,12242268000000.0,64324000000.0,3055126000000.0,269814000000.0,267309000000.0,4748135000000.0,229109000000.0,639066090.0,542613000000.0,189405000000.0,137145000000.0,-26265000000.0,2245130000000.0,,1146794000000.0,2796539000000.0,1002465000000.0,1067354000000.0,-608985000000.0,1398639000000.0,44639000000.0,422.244,332577000000.0,-20738000000.0,-2605000000.0,13113486000000.0,-20370801000000.0,-621408000000.0,1433654000000.0,1067354000000.0,3120000000.0,7350000000.0,2653885000000.0,1917945000000.0,78636000000.0,59273000000.0,100906000000.0,42802000000.0,-111856000000.0,-564642000000.0,,65268000000.0,163798000000.0,-21094000000.0,639066090.0,133673000000.0,30337634000000.0,-646888000000.0,4201920000000.0,258587000000.0,389446000000.0,65268000000.0,16956000000.0,9966833000000.0,,1114423000000.0,64733000000.0,-331395000000.0,
2014-06-30,6661799000000.0,374967000000.0,263800000000.0,13254623000000.0,1751075000000.0,6162670000000.0,5592624000000.0,1661156000000.0,766.899,66097000000.0,490116000000.0,27027649000000.0,-27567000000.0,21435025000000.0,717438000000.0,-817358000000.0,6534878000000.0,143864000000.0,12824469000000.0,69813000000.0,3128362000000.0,498536000000.0,497639000000.0,5251943000000.0,280458000000.0,639066090.0,521850000000.0,399899000000.0,112869000000.0,-116607000000.0,2483091000000.0,,1177006000000.0,2564906000000.0,953562000000.0,1331263000000.0,-842150000000.0,1067354000000.0,44639000000.0,766.899,608006000000.0,-127738000000.0,-9143000000.0,13493924000000.0,,193093000000.0,1706230000000.0,1331263000000.0,838000000.0,-203294000000.0,2566599000000.0,1814027000000.0,82593000000.0,43176000000.0,104054000000.0,35139000000.0,120856000000.0,-145409000000.0,,110367000000.0,417181000000.0,-94064000000.0,639066090.0,63270000000.0,10057105000000.0,-722782000000.0,4305368000000.0,563456000000.0,986582000000.0,110367000000.0,33122000000.0,10057105000000.0,,1408037000000.0,71984000000.0,265288000000.0,
2014-09-30,6877706000000.0,386555000000.0,114160000000.0,13716388000000.0,1772405000000.0,6063194000000.0,5740166000000.0,1654387000000.0,831.723,65247000000.0,531548000000.0,27684975000000.0,-1632000000.0,21944809000000.0,721038000000.0,-208000000.0,6941660000000.0,-96084000000.0,12940900000000.0,81375000000.0,3094166000000.0,531548000000.0,531002000000.0,5355761000000.0,362434000000.0,639066090.0,485316000000.0,236767000000.0,185556000000.0,175287000000.0,2735086000000.0,-70937000000.0,1273318000000.0,2547320000000.0,1032220000000.0,1332619000000.0,-829729000000.0,1331263000000.0,44639000000.0,831.723,665759000000.0,-50016000000.0,19095000000.0,14024732000000.0,,-106771000000.0,1719174000000.0,1332619000000.0,4718000000.0,-245431000000.0,2465913000000.0,1753350000000.0,82171000000.0,-16400000000.0,107727000000.0,33646000000.0,-93827000000.0,-181717000000.0,,134757000000.0,317020000000.0,-25021000000.0,639066090.0,50099000000.0,10217606000000.0,-809579000000.0,4367484000000.0,546846000000.0,923739000000.0,134757000000.0,23290000000.0,10217606000000.0,,1468968000000.0,68133000000.0,183000000.0,
2014-12-31,7272653000000.0,593229000000.0,418174000000.0,14188591000000.0,1917595000000.0,5420310000000.0,5083148000000.0,1717908000000.0,,66823000000.0,492860000000.0,27941233000000.0,-187220000000.0,22858085000000.0,750184000000.0,-14325000000.0,7254999000000.0,-60145000000.0,12692963000000.0,127252000000.0,3149924000000.0,501280000000.0,503370000000.0,5798878000000.0,444211000000.0,,456258000000.0,267667000000.0,272953000000.0,-32586000000.0,2392150000000.0,0.0,1139102000000.0,2685071000000.0,952418000000.0,834429000000.0,-1402301000000.0,1332619000000.0,44639000000.0,,647486000000.0,-236801000000.0,-15332000000.0,14506739000000.0,-21727283000000.0,-547524000000.0,1427658000000.0,834429000000.0,4814000000.0,272536000000.0,2483994000000.0,957314000000.0,80510000000.0,-12600000000.0,78256000000.0,19659000000.0,-474572000000.0,184435000000.0,,144116000000.0,275495000000.0,-4489000000.0,,99236000000.0,32294984000000.0,-959444000000.0,4289026000000.0,464853000000.0,1377618000000.0,144116000000.0,408000000.0,10567701000000.0,,1478180000000.0,68615000000.0,-499255000000.0,
2015-03-31,7423521000000.0,624077000000.0,-132415000000.0,14029660000000.0,1917365000000.0,5323745000000.0,5228504000000.0,1639490000000.0,695.526,68244000000.0,444495000000.0,27824417000000.0,-78491000000.0,22595913000000.0,729494000000.0,-190234000000.0,7226121000000.0,40499000000.0,12747266000000.0,128289000000.0,2937124000000.0,444495000000.0,442747000000.0,6042264000000.0,455495000000.0,639066090.0,413513000000.0,295045000000.0,204913000000.0,-28120000000.0,2374763000000.0,,1303162000000.0,2519309000000.0,789185000000.0,740420000000.0,-589583000000.0,834429000000.0,44639000000.0,695.526,560013000000.0,-19987000000.0,-11991000000.0,14345583000000.0,,-313151000000.0,1364497000000.0,740420000000.0,6608000000.0,3942000000.0,2387444000000.0,943348000000.0,75516000000.0,104868000000.0,69470000000.0,10519000000.0,30176000000.0,-634832000000.0,,117266000000.0,299432000000.0,-6480000000.0,639066090.0,216110000000.0,10404953000000.0,-598027000000.0,4240286000000.0,417815000000.0,465612000000.0,117266000000.0,4218166000000.0,10404953000000.0,,1365023000000.0,70241000000.0,-93795000000.0,
2015-06-30,7415528000000.0,628382000000.0,403335000000.0,14421043000000.0,1930205000000.0,5308391000000.0,5180521000000.0,1585927000000.0,602.952,62584000000.0,387419000000.0,28041506000000.0,-224243000000.0,22860985000000.0,738666000000.0,-227468000000.0,7731717000000.0,-3610000000.0,12723919000000.0,119200000000.0,2928690000000.0,395839000000.0,397888000000.0,6019105000000.0,511611000000.0,642585477.0,397600000000.0,282871000000.0,146209000000.0,11444000000.0,2443502000000.0,,1327049000000.0,2493830000000.0,786418000000.0,829659000000.0,-504426000000.0,740420000000.0,44639000000.0,602.952,515592000000.0,-14540000000.0,53609000000.0,15187526000000.0,,-73591000000.0,1458041000000.0,829659000000.0,2212000000.0,-83929000000.0,2298574000000.0,1489631000000.0,74706000000.0,38839000000.0,77952000000.0,4688000000.0,-359986000000.0,-152110000000.0,,117704000000.0,291316000000.0,59389000000.0,642585477.0,224673000000.0,10252498000000.0,-545104000000.0,4255739000000.0,434860000000.0,948439000000.0,117704000000.0,4233000000.0,10252498000000.0,,1328964000000.0,64851000000.0,84027000000.0,
2015-09-30,7691062000000.0,427004000000.0,587339000000.0,14726953000000.0,1932658000000.0,5233888000000.0,5573261000000.0,1595539000000.0,584.193,65320000000.0,382251000000.0,28558720000000.0,78269000000.0,22985459000000.0,754733000000.0,-28000000.0,7917199000000.0,22378000000.0,12924950000000.0,101156000000.0,3024254000000.0,382251000000.0,381797000000.0,6303671000000.0,482657000000.0,654316757.0,365208000000.0,271995000000.0,117970000000.0,11014000000.0,2555497000000.0,-72629000000.0,1237106000000.0,2524766000000.0,877909000000.0,1263748000000.0,-516804000000.0,829659000000.0,44639000000.0,584.193,554842000000.0,-27255000000.0,-8543000000.0,15503547000000.0,,-109445000000.0,1690752000000.0,1263748000000.0,3994000000.0,-113612000000.0,2199204000000.0,1125118000000.0,73866000000.0,57780000000.0,78959000000.0,3106000000.0,-277871000000.0,93635000000.0,,173045000000.0,334438000000.0,55721000000.0,654316757.0,319668000000.0,10170550000000.0,-642553000000.0,4261360000000.0,499488000000.0,1229892000000.0,173045000000.0,90000000.0,10170550000000.0,,1383441000000.0,62952000000.0,435217000000.0,
2015-12-31,7950798000000.0,783352000000.0,313144000000.0,15007627000000.0,1908590000000.0,5256493000000.0,5160242000000.0,1664324000000.0,,50076000000.0,279179000000.0,28581387000000.0,-483416000000.0,23421145000000.0,770593000000.0,-11468000000.0,8114142000000.0,-46825000000.0,13207291000000.0,85457000000.0,3049636000000.0,296019000000.0,293453000000.0,6560700000000.0,538114000000.0,,361077000000.0,273556000000.0,100967000000.0,-2152000000.0,2344867000000.0,0.0,1329713000000.0,2662930000000.0,920739000000.0,768922000000.0,-1269686000000.0,1263748000000.0,44639000000.0,,404918000000.0,-16495000000.0,-18541000000.0,15251079000000.0,-23391540000000.0,-255543000000.0,1552274000000.0,768922000000.0,749000000.0,201153000000.0,2304784000000.0,963087000000.0,73572000000.0,60405000000.0,89409000000.0,2842000000.0,-356902000000.0,7573000000.0,,111465000000.0,279782000000.0,9303000000.0,,381794000000.0,33762796000000.0,-821042000000.0,4379349000000.0,386706000000.0,1134186000000.0,111465000000.0,54000000.0,10371256000000.0,,1249083000000.0,67601000000.0,-492402000000.0,
2016-03-31,8020060000000.0,908983000000.0,160129000000.0,14941403000000.0,1905997000000.0,5355129000000.0,5805802000000.0,1631812000000.0,898.989,46176000000.0,571847000000.0,28490375000000.0,-133506000000.0,22684573000000.0,749070000000.0,-121345000000.0,8007354000000.0,28488000000.0,13375189000000.0,72559000000.0,2959072000000.0,571847000000.0,572298000000.0,6776059000000.0,486232000000.0,636118559.0,350102000000.0,278352000000.0,385690000000.0,-6923000000.0,2328795000000.0,,1269391000000.0,2548296000000.0,850621000000.0,759927000000.0,-451286000000.0,768922000000.0,44639000000.0,898.989,736124000000.0,-30665000000.0,-13245000000.0,15000850000000.0,,-447155000000.0,1668910000000.0,759927000000.0,590000000.0,6817000000.0,2188772000000.0,621324000000.0,72392000000.0,223886000000.0,84099000000.0,2842000000.0,-229932000000.0,-452952000000.0,,163826000000.0,300872000000.0,-180470000000.0,636118559.0,506734000000.0,9922014000000.0,-513461000000.0,4228463000000.0,410776000000.0,673590000000.0,163826000000.0,53000000.0,9922014000000.0,,1557586000000.0,75561000000.0,-7628000000.0,
2016-06-30,7941900000000.0,931854000000.0,774130000000.0,15214203000000.0,1912065000000.0,5219997000000.0,6118565000000.0,1649518000000.0,442.89,45814000000.0,281715000000.0,28529390000000.0,-183934000000.0,22410825000000.0,752484000000.0,15809000000.0,7986373000000.0,-74847000000.0,13161897000000.0,60448000000.0,2985587000000.0,290135000000.0,290990000000.0,6671996000000.0,492058000000.0,636118559.0,353830000000.0,270871000000.0,456000000.0,7245000000.0,2199983000000.0,,1281702000000.0,2563622000000.0,1028226000000.0,1099561000000.0,-429888000000.0,759927000000.0,44639000000.0,442.89,364750000000.0,-29295000000.0,756000000.0,15218121000000.0,,-28335000000.0,2031415000000.0,1099561000000.0,875000000.0,127218000000.0,2070189000000.0,980620000000.0,70017000000.0,147552000000.0,84012000000.0,2717000000.0,-379102000000.0,146499000000.0,,73760000000.0,251106000000.0,-232405000000.0,636118559.0,341036000000.0,9716070000000.0,-374575000000.0,4267289000000.0,421965000000.0,1148705000000.0,73760000000.0,15425000000.0,9716070000000.0,,1187251000000.0,56478000000.0,339715000000.0,
2016-09-30,8618310000000.0,725758000000.0,-62755000000.0,15469391000000.0,1902478000000.0,5393208000000.0,5777657000000.0,1647646000000.0,511.044,46178000000.0,325102000000.0,29555705000000.0,179462000000.0,23778048000000.0,764547000000.0,23970000000.0,8046807000000.0,83856000000.0,14011518000000.0,66224000000.0,3021679000000.0,325102000000.0,322113000000.0,6489489000000.0,482177000000.0,636118559.0,335059000000.0,274047000000.0,56838000000.0,-6447000000.0,2324873000000.0,-70610000000.0,1222125000000.0,2587329000000.0,1162960000000.0,859222000000.0,-741732000000.0,1099561000000.0,44639000000.0,511.044,431173000000.0,-46439000000.0,-22714000000.0,15377474000000.0,,-335390000000.0,1584980000000.0,859222000000.0,391000000.0,-136289000000.0,3198834000000.0,683467000000.0,74657000000.0,53416000000.0,85469000000.0,2600000000.0,-382030000000.0,-172111000000.0,,109060000000.0,306722000000.0,-328654000000.0,636118559.0,344338000000.0,9790522000000.0,-950739000000.0,4243804000000.0,434350000000.0,887984000000.0,109060000000.0,33859000000.0,9790522000000.0,,1270377000000.0,65291000000.0,-235778000000.0,
2016-12-31,8737134000000.0,576132000000.0,245822000000.0,15953164000000.0,1932452000000.0,6444099000000.0,5996628000000.0,1770767000000.0,,49112000000.0,480463000000.0,31297663000000.0,100353000000.0,25301035000000.0,802457000000.0,-22100000000.0,8233781000000.0,38088000000.0,15181233000000.0,61869000000.0,3068668000000.0,488883000000.0,474700000000.0,6478646000000.0,479765000000.0,,362991000000.0,259846000000.0,310292000000.0,6923000000.0,2240926000000.0,1000000.0,1283592000000.0,2751541000000.0,1125816000000.0,1505242000000.0,-839302000000.0,859222000000.0,44639000000.0,,564092000000.0,-47710000000.0,6769000000.0,15971399000000.0,-24965744000000.0,-249919000000.0,2081374000000.0,1505242000000.0,0.0,90803000000.0,3776354000000.0,891081000000.0,73388000000.0,353015000000.0,91207000000.0,2389000000.0,-53765000000.0,492328000000.0,,89392000000.0,402445000000.0,-226183000000.0,,474931000000.0,35339956000000.0,-1287067000000.0,4352260000000.0,317127000000.0,1532889000000.0,89392000000.0,86952000000.0,10374212000000.0,,1439937000000.0,72467000000.0,639822000000.0,
2017-03-31,8349705000000.0,680865000000.0,253821000000.0,15895550000000.0,1919502000000.0,6255605000000.0,5965094000000.0,1675349000000.0,926.184,48917000000.0,589134000000.0,30517821000000.0,-54169000000.0,24552727000000.0,794643000000.0,-345061000000.0,8356009000000.0,-92671000000.0,14605310000000.0,58036000000.0,3060466000000.0,589134000000.0,583481000000.0,6282834000000.0,560378000000.0,636118559.0,343465000000.0,248593000000.0,356347000000.0,11513000000.0,2160062000000.0,,1173899000000.0,2643453000000.0,985665000000.0,1575978000000.0,-656253000000.0,1505242000000.0,44639000000.0,926.184,724220000000.0,-7000000.0,-9913000000.0,15807610000000.0,,-105300000000.0,2256843000000.0,1575978000000.0,4157000000.0,61060000000.0,3677709000000.0,1049737000000.0,74420000000.0,70874000000.0,94617000000.0,2244000000.0,-197547000000.0,-188479000000.0,,140739000000.0,263477000000.0,-324371000000.0,636118559.0,493760000000.0,9928895000000.0,-676537000000.0,4234365000000.0,417013000000.0,930358000000.0,140739000000.0,115024000000.0,9928895000000.0,12000000.0,1593283000000.0,50627000000.0,76558000000.0,
2017-06-30,8014130000000.0,735450000000.0,399961000000.0,16513404000000.0,1922795000000.0,6088438000000.0,5792614000000.0,1706541000000.0,969.141,46676000000.0,616469000000.0,30777779000000.0,-176361000000.0,24985165000000.0,804133000000.0,-31770000000.0,8963037000000.0,-12384000000.0,14102568000000.0,53296000000.0,3138692000000.0,624889000000.0,620511000000.0,5884347000000.0,612069000000.0,636118559.0,343829000000.0,263478000000.0,386142000000.0,-14521000000.0,2221284000000.0,,1206901000000.0,2703507000000.0,1146906000000.0,1237629000000.0,-538131000000.0,1575978000000.0,44639000000.0,969.141,748426000000.0,0.0,-2990000000.0,16573461000000.0,,-380326000000.0,1973079000000.0,1237629000000.0,3242000000.0,-62219000000.0,3760024000000.0,1494924000000.0,75066000000.0,114565000000.0,94848000000.0,2163000000.0,-685202000000.0,-56309000000.0,,127915000000.0,249340000000.0,-176625000000.0,636118559.0,263687000000.0,9573704000000.0,-482384000000.0,4345593000000.0,435185000000.0,882345000000.0,127915000000.0,70495000000.0,9573704000000.0,133000000.0,1627625000000.0,72181000000.0,-340988000000.0,
2017-09-30,8060005000000.0,711682000000.0,324831000000.0,17242404000000.0,1949682000000.0,6387736000000.0,6008289000000.0,1735856000000.0,1251.081,45181000000.0,795826000000.0,31923826000000.0,55992000000.0,25915537000000.0,816699000000.0,39855000000.0,9801952000000.0,7134000000.0,14447741000000.0,49803000000.0,3144521000000.0,795826000000.0,792967000000.0,5800491000000.0,719550000000.0,636118559.0,341036000000.0,248839000000.0,661461000000.0,11203000000.0,2128250000000.0,-70609000000.0,1298218000000.0,2746395000000.0,1201981000000.0,1447178000000.0,-914999000000.0,1237629000000.0,44639000000.0,1251.081,1004051000000.0,-151826000000.0,8115000000.0,17339464000000.0,,-4800000000.0,2158860000000.0,1447178000000.0,137200000000.0,56049000000.0,3658195000000.0,1650714000000.0,72015000000.0,-36672000000.0,103192000000.0,1816000000.0,21808000000.0,111261000000.0,,211084000000.0,257105000000.0,-144046000000.0,636118559.0,190218000000.0,9601584000000.0,-805583000000.0,4442739000000.0,398126000000.0,1130414000000.0,211084000000.0,173527000000.0,9601584000000.0,134000000.0,1892765000000.0,58253000000.0,237223000000.0,
2017-12-31,8290351000000.0,761166000000.0,15608000000.0,17835946000000.0,1915017000000.0,7109123000000.0,6201799000000.0,1796260000000.0,,44094000000.0,598400000000.0,33428669000000.0,-31811000000.0,27226870000000.0,832044000000.0,-128794000000.0,10426667000000.0,71770000000.0,15399474000000.0,44696000000.0,3106369000000.0,589980000000.0,660636000000.0,5808056000000.0,978693000000.0,,336998000000.0,272403000000.0,770628000000.0,-26153000000.0,2126007000000.0,0.0,1390947000000.0,2869066000000.0,1327906000000.0,1457735000000.0,-961224000000.0,1447178000000.0,44639000000.0,,926552000000.0,-69433000000.0,15257000000.0,17842139000000.0,-25699758000000.0,-385008000000.0,2218901000000.0,1457735000000.0,0.0,-8746000000.0,3586965000000.0,1660948000000.0,77599000000.0,-19014000000.0,102619000000.0,7052000000.0,34323000000.0,-127941000000.0,,265916000000.0,351711000000.0,-234727000000.0,,219791000000.0,35844640000000.0,-897095000000.0,4497316000000.0,237303000000.0,912703000000.0,265916000000.0,28434000000.0,10144882000000.0,135000000.0,1836195000000.0,101737000000.0,-14198000000.0,
2018-03-31,9262853000000.0,643911000000.0,325642000000.0,19842372000000.0,1917813000000.0,6883712000000.0,8471298000000.0,1592222000000.0,1092.462,45374000000.0,694959000000.0,36134388000000.0,-6500000000.0,27663090000000.0,823908000000.0,-305267000000.0,11161893000000.0,-112866000000.0,16146565000000.0,45534000000.0,2925086000000.0,694959000000.0,693372000000.0,6332913000000.0,1685042000000.0,636118559.0,117932000000.0,254483000000.0,629889000000.0,18103000000.0,2090501000000.0,,1256451000000.0,2589790000000.0,1171060000000.0,1885744000000.0,-543837000000.0,1457735000000.0,44639000000.0,1092.462,906990000000.0,-558000000.0,-15422000000.0,19791062000000.0,,-357862000000.0,2529655000000.0,1885744000000.0,98524000000.0,29989000000.0,3452451000000.0,1419367000000.0,75115000000.0,122342000000.0,89425000000.0,18401000000.0,-15839000000.0,-138405000000.0,,213618000000.0,243520000000.0,-292770000000.0,636118559.0,310372000000.0,9648556000000.0,-661612000000.0,4181537000000.0,335296000000.0,987254000000.0,213618000000.0,33912000000.0,9648556000000.0,139000000.0,1806013000000.0,62639000000.0,427578000000.0,
2018-06-30,9668752000000.0,538830000000.0,750963000000.0,20754708000000.0,1954244000000.0,5759256000000.0,7814328000000.0,1545166000000.0,1427.793,45098000000.0,908232000000.0,36336757000000.0,-2331000000.0,28522429000000.0,806587000000.0,-435676000000.0,12070888000000.0,14875000000.0,15428008000000.0,33563000000.0,2924494000000.0,916652000000.0,914301000000.0,6604028000000.0,1812638000000.0,636118559.0,113841000000.0,259298000000.0,859318000000.0,-3017000000.0,1987902000000.0,,1229830000000.0,2567209000000.0,1230984000000.0,1796190000000.0,-423818000000.0,1885744000000.0,44639000000.0,1427.793,1163042000000.0,-81128000000.0,8282000000.0,20704987000000.0,,-745506000000.0,2335020000000.0,1796190000000.0,92183000000.0,90371000000.0,3341694000000.0,1019163000000.0,71861000000.0,108261000000.0,98273000000.0,20104000000.0,-888338000000.0,121391000000.0,,248741000000.0,263198000000.0,-283876000000.0,636118559.0,223096000000.0,9534852000000.0,-469160000000.0,4154324000000.0,357285000000.0,1220123000000.0,248741000000.0,113841000000.0,9534852000000.0,202000000.0,2041490000000.0,52698000000.0,-92033000000.0,
2018-09-30,10125866000000.0,392752000000.0,-318170000000.0,21696906000000.0,1952258000000.0,5889800000000.0,9025631000000.0,1626817000000.0,1615.605,47063000000.0,1027684000000.0,38186496000000.0,-6280000000.0,29160865000000.0,807223000000.0,418002000000.0,12838379000000.0,10180000000.0,16015666000000.0,31333000000.0,2937753000000.0,1031375000000.0,1049823000000.0,6883258000000.0,1966121000000.0,636118559.0,99298000000.0,257687000000.0,1058628000000.0,1079000000.0,2549898000000.0,-70609000000.0,1248639000000.0,2626512000000.0,1328234000000.0,2763552000000.0,-360956000000.0,1796190000000.0,44639000000.0,1615.605,1301932000000.0,-165275000000.0,7543000000.0,21892486000000.0,,-119929000000.0,3156304000000.0,2763552000000.0,,-579705000000.0,3196659000000.0,1236990000000.0,71031000000.0,508894000000.0,94110000000.0,20295000000.0,860248000000.0,-466818000000.0,,252109000000.0,268554000000.0,-356081000000.0,636118559.0,149344000000.0,9479384000000.0,-789718000000.0,4186392000000.0,311241000000.0,471548000000.0,252109000000.0,,9479384000000.0,226000000.0,2180186000000.0,58241000000.0,970840000000.0,
2018-12-31,13172304000000.0,1240756000000.0,278526000000.0,22144541000000.0,2938563000000.0,6847557000000.0,7958839000000.0,1632395000000.0,,58122000000.0,481209000000.0,42369111000000.0,-427246000000.0,34410272000000.0,846621000000.0,18584000000.0,13477718000000.0,29324000000.0,20019861000000.0,26972000000.0,2883650000000.0,484901000000.0,474492000000.0,8587576000000.0,2269792000000.0,,140711000000.0,288053000000.0,419402000000.0,-29594000000.0,2008640000000.0,0.0,1468057000000.0,2641360000000.0,1299217000000.0,1506699000000.0,-2719114000000.0,2763552000000.0,44639000000.0,,604002000000.0,-615988000000.0,3064000000.0,22470822000000.0,-27618368000000.0,-2133082000000.0,2747455000000.0,1506699000000.0,,635186000000.0,5513510000000.0,1064272000000.0,89312000000.0,-367676000000.0,105867000000.0,43102000000.0,-194384000000.0,509781000000.0,,129510000000.0,381302000000.0,-373442000000.0,,182343000000.0,38336722000000.0,-1375129000000.0,4351707000000.0,242290000000.0,1653655000000.0,129510000000.0,,10718354000000.0,222000000.0,1539935000000.0,165689000000.0,-1259843000000.0,
