date,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlySaleOfInvestment,quarterlyNetOtherFinancingCharges,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyBasicEPS,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOperatingIncome,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyTotalAssets,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,quarterlyOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDilutedEPS,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInInventory
2011-09-30,312844000.0,604764000.0,202966000.0,56663000.0,5735699000.0,35774000.0,-673642000.0,-4687000.0,0.0,-4405479000.0,56663000.0,26000000.0,113370000.0,0.0,21559000.0,,,97845000.0,-185032000.0,0.0,0.35,-744508000.0,-270504000.0,0.0,151076000,221574000.0,0.0,511958000,19538767000.0,,16660000.0,283000.0,15133288000.0,4333000.0,313696000,-558778000.0,165453000.0,684902000.0,-3523000.0,,10121000.0,300413000.0,9222835000.0,426124000.0,15756817000.0,,295831000.0,471664000.0,-48930000.0,15330693000.0,104382000.0,325749000.0,11020000.0,107848000.0,35491000.0,9523248000.0,149051000.0,30877000.0,,-7249000.0,,8751171000.0,174673000.0,-108432000.0,,69895000.0,186209000.0,0.35,,-35844000.0,45986000.0,,,,,,
2011-12-31,,45986000.0,202975000.0,383921000.0,5669015000.0,36149000.0,-2247219000.0,865000.0,0.0,-4539583000.0,383921000.0,0.0,114277000.0,4537000.0,-117101000.0,,,35206000.0,-196718000.0,0.0,,716702000.0,-673549000.0,18976000.0,159173000,184283000.0,0.0,512383000,20407946000.0,,-33449000.0,59000.0,15868363000.0,4455000.0,317659000,337935000.0,167233000.0,615572000.0,-4052000.0,,11144000.0,302406000.0,10077636000.0,536158000.0,16659303000.0,,,356575000.0,-489266000.0,16123145000.0,99016000.0,335241000.0,12327000.0,102482000.0,36090000.0,10380042000.0,197847000.0,9010000.0,,6890000.0,,9721061000.0,176068000.0,-86172000.0,,88121000.0,177142000.0,,,-563050000.0,383921000.0,,,,,,
2012-03-31,315230000.0,383921000.0,203005000.0,231056000.0,5822008000.0,17580000.0,-305419000.0,-2396000.0,0.0,-4658994000.0,231056000.0,0.0,118703000.0,,-14607000.0,,,77055000.0,-189973000.0,,0.47,-316636000.0,-278828000.0,156268000.0,146152000,235027000.0,0.0,527659000,20537091000.0,,25782000.0,191000.0,15878097000.0,8968000.0,311020000,-164293000.0,175108000.0,656001000.0,13803000.0,,13688000.0,265587000.0,9739482000.0,413238000.0,16481247000.0,,298805000.0,326916000.0,-43801000.0,16068009000.0,141833000.0,334577000.0,14803000.0,145299000.0,17389000.0,10005069000.0,129248000.0,-5732000.0,,-10041000.0,,9412566000.0,188425000.0,-171816000.0,,79489000.0,193082000.0,0.47,,-82684000.0,219628000.0,,,,,,
2012-06-30,317648000.0,219628000.0,203010000.0,53724000.0,5885258000.0,36772000.0,-26014000.0,-3111000.0,0.0,-4777887000.0,53724000.0,35000000.0,115618000.0,,9041000.0,,,72647000.0,-198075000.0,,0.33,-215176000.0,-433715000.0,-4210000.0,165711000,350986000.0,0.0,543781000,21023498000.0,,124308000.0,214000.0,16245611000.0,7910000.0,324728000,-175043000.0,172998000.0,654235000.0,13508000.0,,13394000.0,299805000.0,9858179000.0,247616000.0,16714412000.0,,300193000.0,498915000.0,-82729000.0,16466796000.0,99797000.0,351443000.0,17886000.0,103264000.0,36558000.0,10157984000.0,161445000.0,-2770000.0,,-13580000.0,,9359264000.0,185732000.0,-117096000.0,,82695000.0,192338000.0,0.33,,-310853000.0,44585000.0,,,,,,
2012-09-30,318773000.0,44585000.0,53027000.0,56085000.0,5990772000.0,132906000.0,-318447000.0,-3000.0,0.0,-4880808000.0,56085000.0,7000000.0,117214000.0,,1427000.0,,,105602000.0,-197754000.0,,0.73,-287409000.0,-290282000.0,68695000.0,184127000,276987000.0,0.0,556144000,21151576000.0,,-36188000.0,222000.0,16270768000.0,3958000.0,417526000,1038000.0,168834000.0,770697000.0,2576000.0,,10096000.0,299519000.0,9740957000.0,176525000.0,16668545000.0,,301336000.0,438804000.0,-13295000.0,16492020000.0,218603000.0,361629000.0,17906000.0,226139000.0,132681000.0,10040476000.0,164523000.0,-7044000.0,,-4094000.0,,9302153000.0,177502000.0,-110804000.0,,78869000.0,194515000.0,0.72,,11460000.0,45623000.0,,,,,,
2012-12-31,327108000.0,45623000.0,53251000.0,612590000.0,7289813000.0,140167000.0,-6566446000.0,5497000.0,0.0,-4912221000.0,612590000.0,0.0,110214000.0,,-75521000.0,,,38372000.0,-193148000.0,-2000.0,1.18,262688000.0,-205718000.0,1196287000.0,188214000,183251000.0,0.0,547650000,21008429000.0,66988000.0,-147715000.0,-88000.0,16096208000.0,3996000.0,416577000,566967000.0,168052000.0,887355000.0,7113000.0,,10072000.0,374771000.0,9299122000.0,872161000.0,17201000000.0,,310398000.0,371506000.0,1177255000.0,16328839000.0,365979000.0,364482000.0,17877000.0,367017000.0,140255000.0,9673893000.0,170372000.0,-80888000.0,,-6814000.0,,8529244000.0,176268000.0,-87151000.0,,76223000.0,183168000.0,1.17,,121028000.0,612590000.0,,,,,,
2013-03-31,337532000.0,612590000.0,53601000.0,56087000.0,10123928000.0,-152945000.0,-6042264000.0,-4000643000.0,0.0,-4434775000.0,56087000.0,395000000.0,195685000.0,,-25787000.0,,,104836000.0,-182508000.0,,3.01,291556000.0,-1942000.0,0.0,117529000,193514000.0,0.0,539162000,27364093000.0,72669000.0,43436000.0,407000.0,22929318000.0,10236000.0,248012000,-556503000.0,220330000.0,1759990000.0,105000.0,,16496000.0,344105000.0,13015965000.0,243137000.0,23795158000.0,-283000.0,337532000.0,473894000.0,191572000.0,23552021000.0,1016650000.0,339297000.0,193338000.0,1017686000.0,-153352000.0,13360070000.0,358136000.0,106141000.0,,-68022000.0,,12155314000.0,221768000.0,-249330000.0,,88518000.0,199865000.0,3.01,47498000.0,-1041573000.0,56087000.0,,,,,,
2013-06-30,359653000.0,56087000.0,53603000.0,152564000.0,10322384000.0,-51027000.0,-3474969000.0,-232000.0,0.0,-4547327000.0,152564000.0,0.0,122950000.0,,-53375000.0,,,84603000.0,-166844000.0,,0.9,-606853000.0,-859000.0,0.0,71033000,224305000.0,0.0,635078000,26988907000.0,71857000.0,-52531000.0,428000.0,22441580000.0,11853000.0,399908000,96477000.0,331374000.0,1939598000.0,-11607000.0,,16086000.0,321532000.0,12521935000.0,391188000.0,23482383000.0,-53404000.0,359653000.0,390479000.0,223446000.0,23091195000.0,323723000.0,415104000.0,188582000.0,324759000.0,-51455000.0,12843467000.0,390020000.0,-35183000.0,,4994000.0,,11723566000.0,344071000.0,-145053000.0,,86083000.0,219974000.0,0.9,-21542000.0,479025000.0,152564000.0,,,,,,
2013-09-30,359811000.0,152564000.0,53604000.0,972761000.0,10598637000.0,-11974000.0,-7056000.0,0.0,0.0,-4654594000.0,972761000.0,0.0,120035000.0,,-4254000.0,,,166939000.0,-169392000.0,,1.05,-149463000.0,-558000.0,0.0,121394000,349274000.0,0.0,629446000,26740837000.0,71462000.0,71757000.0,493000.0,22086243000.0,6930000.0,385397000,820197000.0,280607000.0,2171603000.0,-10246000.0,,14438000.0,402128000.0,12486513000.0,1112536000.0,23811431000.0,-5676000.0,359811000.0,403259000.0,348716000.0,22698895000.0,376155000.0,413168000.0,165898000.0,377192000.0,-12467000.0,12888641000.0,379979000.0,84555000.0,,-9814000.0,,11707197000.0,291774000.0,-146190000.0,,85353000.0,216278000.0,1.05,39045000.0,620386000.0,972761000.0,,,,,,
2013-12-31,375860000.0,972761000.0,53605000.0,53534000.0,10507201000.0,68985000.0,-3138051000.0,0.0,0.0,-4807709000.0,53534000.0,115000000.0,149402000.0,4050000.0,9427000.0,,,118791000.0,-155162000.0,0.0,0.31,-956235000.0,-775000.0,0.0,223669000,101823000.0,0.0,639134000,26800948000.0,71592000.0,-47373000.0,-156000.0,21993239000.0,6455000.0,401127000,-919227000.0,181940000.0,2047258000.0,-112266000.0,,15162000.0,440611000.0,11548738000.0,199737000.0,22834545000.0,-7108000.0,359919000.0,419340000.0,101048000.0,22634808000.0,109940000.0,421571000.0,178526000.0,110976000.0,69141000.0,11989349000.0,404557000.0,-3926000.0,,-2057000.0,,10766254000.0,197902000.0,-145182000.0,,78309000.0,217563000.0,0.3,-58772000.0,-64815000.0,53534000.0,,,,,,
2014-03-31,376384000.0,53534000.0,53611000.0,37209000.0,10376561000.0,81920000.0,-1571034000.0,0.0,0.0,-4992877000.0,37209000.0,298000000.0,113049000.0,,-9346000.0,,,161838000.0,-162894000.0,-1777000.0,0.22,-48949000.0,-159000.0,1741000.0,199252000,336903000.0,0.0,633442000,27065130000.0,72735000.0,48613000.0,222000.0,22072253000.0,12981000.0,380136000,-16325000.0,185996000.0,1944798000.0,-146000.0,,17576000.0,427737000.0,11742336000.0,172285000.0,22889631000.0,-6254000.0,360470000.0,393778000.0,336744000.0,22717346000.0,78099000.0,401995000.0,205068000.0,79135000.0,81698000.0,12170073000.0,384271000.0,10312000.0,,-2096000.0,,10943282000.0,202743000.0,-235318000.0,,78140000.0,231447000.0,0.22,55263000.0,-304279000.0,37209000.0,,,,,,
2014-06-30,377118000.0,37209000.0,53616000.0,76132000.0,10289738000.0,102953000.0,-2677030000.0,0.0,0.0,-5170438000.0,76132000.0,0.0,115924000.0,,-21838000.0,,,168225000.0,-166990000.0,0.0,0.31,-52811000.0,-1659000.0,477000.0,228304000,282633000.0,78389000.0,652568000,27341089000.0,74508000.0,-33281000.0,646000.0,22170651000.0,8924000.0,409013000,38923000.0,190837000.0,1875732000.0,196000.0,,13752000.0,434520000.0,11928263000.0,205809000.0,22991402000.0,-3300000.0,360809000.0,406170000.0,280974000.0,22785593000.0,111654000.0,432192000.0,142318000.0,112690000.0,102307000.0,12362783000.0,409183000.0,5926000.0,,-8325000.0,,11082043000.0,203888000.0,-181597000.0,,78389000.0,220376000.0,0.31,-16312000.0,-190899000.0,76132000.0,,,,,,
2014-09-30,377954000.0,76132000.0,53622000.0,31478000.0,10378336000.0,117871000.0,-2067627000.0,0.0,0.0,-5314260000.0,31478000.0,446000000.0,118251000.0,,-10419000.0,,,203070000.0,-164806000.0,0.0,0.61,-278424000.0,-133809000.0,510000.0,243269000,394735000.0,0.0,664078000,27574865000.0,75738000.0,76404000.0,260000.0,22260605000.0,2742000.0,426591000,-44654000.0,191315000.0,1915344000.0,-246000.0,,9968000.0,477808000.0,11812864000.0,162418000.0,23008094000.0,-5014000.0,361409000.0,425109000.0,260926000.0,22845676000.0,220707000.0,443706000.0,128100000.0,221744000.0,117611000.0,12290672000.0,396441000.0,-334000.0,,-5095000.0,,10957606000.0,200437000.0,-181758000.0,,86472000.0,220372000.0,0.61,37380000.0,-160965000.0,31478000.0,,,,,,
2014-12-31,378886000.0,31478000.0,53629000.0,40080000.0,10368456000.0,227207000.0,-1983966000.0,0.0,0.0,-5432805000.0,40080000.0,333000000.0,109967000.0,0.0,-16262000.0,,,153590000.0,-172152000.0,0.0,0.6,-312677000.0,-55616000.0,664000.0,250532000,309802000.0,0.0,664660000,27675383000.0,75633000.0,-28745000.0,248000.0,22242578000.0,2896000.0,530263000,8602000.0,193935000.0,1950639000.0,-2236000.0,,9652000.0,431696000.0,11811142000.0,160468000.0,22950614000.0,-1200000.0,362018000.0,465548000.0,254186000.0,22790146000.0,216703000.0,453273000.0,105434000.0,217739000.0,226959000.0,12242838000.0,383754000.0,17898000.0,,87927000.0,,10844861000.0,202741000.0,-182131000.0,,89540000.0,211387000.0,0.59,-58534000.0,11477000.0,40080000.0,,,,,,
2015-03-31,380327000.0,40080000.0,43820000.0,49418000.0,10331362000.0,190063000.0,-3138672000.0,,0.0,-5600485000.0,49418000.0,470826000.0,108622000.0,0.0,-12123000.0,,,202110000.0,-180022000.0,-12609000.0,0.49,-159335000.0,-38639000.0,1927000.0,218171000,347895000.0,0.0,666371000,27795858000.0,75294000.0,27531000.0,43000.0,22195373000.0,13610000.0,493206000,9338000.0,195367000.0,1928449000.0,-1162000.0,,19922000.0,495734000.0,11859725000.0,303877000.0,23029048000.0,-2410000.0,363098000.0,458351000.0,309256000.0,22725171000.0,178842000.0,432614000.0,89284000.0,182522000.0,190020000.0,12355459000.0,384723000.0,-131846000.0,,82983000.0,,10859508000.0,214443000.0,-182299000.0,,84670000.0,233757000.0,0.49,45450000.0,-179222000.0,49418000.0,,,,,,
2015-06-30,380491000.0,49418000.0,43821000.0,92109000.0,10500764000.0,298830000.0,-3441344000.0,,0.0,-5736913000.0,92109000.0,0.0,110795000.0,387000.0,-31465000.0,,,193096000.0,-163855000.0,0.0,0.79,-258134000.0,-45278000.0,683000.0,246184000,327152000.0,0.0,679112000,28032906000.0,76112000.0,-23431000.0,326000.0,22295993000.0,10407000.0,603907000,42691000.0,195127000.0,2012909000.0,678000.0,,15730000.0,489268000.0,11747829000.0,248479000.0,23081830000.0,-2376000.0,363476000.0,431744000.0,281874000.0,22833351000.0,285587000.0,456196000.0,94718000.0,286420000.0,298504000.0,12237097000.0,383035000.0,100373000.0,,159498000.0,,10827907000.0,210012000.0,-201866000.0,,87131000.0,222916000.0,0.78,-23100000.0,-26327000.0,92109000.0,,,,,,
2015-09-30,380663000.0,92109000.0,43821000.0,37366000.0,10478534000.0,205704000.0,-269209000.0,,0.0,-5914695000.0,37366000.0,29996000.0,114205000.0,0.0,-11463000.0,,,253027000.0,-157020000.0,0.0,0.54,-237879000.0,-52905000.0,766000.0,257501000,388299000.0,0.0,696289000,28159481000.0,76934000.0,36309000.0,329000.0,22244786000.0,5252000.0,515968000,-54743000.0,196902000.0,2007590000.0,500000.0,,15290000.0,548196000.0,11755944000.0,227111000.0,23008804000.0,-18212000.0,363579000.0,430040000.0,335394000.0,22781693000.0,195859000.0,468850000.0,74108000.0,196692000.0,205375000.0,12304140000.0,405798000.0,-31367000.0,,64759000.0,,10803319000.0,211349000.0,-201960000.0,,86083000.0,227439000.0,0.53,41035000.0,-205163000.0,37366000.0,,,,,,
2015-12-31,381220000.0,37366000.0,40928000.0,42276000.0,10470368000.0,213892000.0,-1467322000.0,,2181135000.0,-4905406000.0,42276000.0,387276000.0,110447000.0,2148000.0,-11453000.0,,,187124000.0,-152016000.0,-3597000.0,0.56,-20484000.0,-49282000.0,1028000.0,286964000,293153000.0,443969000.0,703193000,25182352000.0,77582000.0,-75516000.0,219000.0,20276946000.0,5338000.0,505372000,4910000.0,181881000.0,2009091000.0,1293000.0,,14140000.0,481723000.0,11979250000.0,2336250000.0,23157328000.0,-21000.0,363828000.0,443969000.0,243871000.0,20821078000.0,202989000.0,482137000.0,68101000.0,204486000.0,213673000.0,12460973000.0,422027000.0,80183000.0,2181135000.0,39976000.0,,10968498000.0,195173000.0,-201980000.0,,85221000.0,221056000.0,0.55,-65052000.0,-267759000.0,42276000.0,,,,,,
2016-03-31,382243000.0,42276000.0,40935000.0,368049000.0,11063772000.0,3732338000.0,-3943281000.0,,0.0,-4977274000.0,368049000.0,0.0,213492000.0,1430000.0,-152592000.0,,,215817000.0,-126193000.0,0.0,9.84,-5626845000.0,-35107000.0,982000.0,216625000,201382000.0,411145000.0,619083000,25120866000.0,63592000.0,3997000.0,350000.0,20143592000.0,9967000.0,4118715000,325773000.0,173736000.0,2490861000.0,-14169000.0,,16717000.0,476534000.0,9516043000.0,669145000.0,21301292000.0,-900000.0,364592000.0,411145000.0,166275000.0,20632147000.0,3586985000.0,406227000.0,66476000.0,3587758000.0,3731988000.0,9992577000.0,422079000.0,-193337000.0,0.0,3731541000.0,,8583818000.0,189602000.0,-3123425000.0,,69404000.0,212856000.0,9.76,32964000.0,5751236000.0,368049000.0,,,,,,
2016-06-30,382065000.0,368049000.0,40936000.0,497843000.0,11160578000.0,228778000.0,-76430000.0,,0.0,-5119342000.0,497843000.0,0.0,86472000.0,67098000.0,-9912000.0,,,186629000.0,-123511000.0,0.0,0.6,-264671000.0,-42602000.0,1041000.0,206018000,273694000.0,0.0,595154000,25247754000.0,64242000.0,-40401000.0,413000.0,20128412000.0,10762000.0,491377000,129794000.0,176984000.0,2524788000.0,2898000.0,,18296000.0,436207000.0,9387111000.0,637141000.0,21229922000.0,-929000.0,365047000.0,397793000.0,231092000.0,20592781000.0,218067000.0,400441000.0,65952000.0,218839000.0,228365000.0,9823318000.0,398417000.0,162568000.0,0.0,55052000.0,,8510994000.0,194423000.0,-184824000.0,,58175000.0,194713000.0,0.59,-25127000.0,120771000.0,497843000.0,,,,,,
2016-09-30,382373000.0,497843000.0,40937000.0,517586000.0,10115505000.0,217672000.0,-10489000.0,,0.0,-5255965000.0,517586000.0,,86352000.0,4287000.0,-10817000.0,,,199795000.0,-118730000.0,,0.57,-204660000.0,-51309000.0,755000.0,209373000,344245000.0,0.0,606074000,25361243000.0,64060000.0,38186000.0,426000.0,20105278000.0,4811000.0,483254000,19743000.0,180088000.0,1451452000.0,2943000.0,,12395000.0,1600599000.0,9358344000.0,710149000.0,21297744000.0,-1997000.0,365109000.0,417665000.0,292936000.0,20587595000.0,207543000.0,400998000.0,60911000.0,208316000.0,217246000.0,10958943000.0,421406000.0,-52920000.0,,91403000.0,,8498787000.0,191625000.0,-184907000.0,,69441000.0,205076000.0,0.56,33534000.0,-119842000.0,517586000.0,,,,,,
2016-12-31,381860000.0,517586000.0,40939000.0,77207000.0,10229078000.0,302411000.0,-614938000.0,,0.0,-5360389000.0,77207000.0,19998000.0,95930000.0,0.0,-77839000.0,,,147482000.0,-113909000.0,,0.76,-852355000.0,-48890000.0,908000.0,224070000,292168000.0,0.0,605489000,25386425000.0,62624000.0,-30927000.0,424000.0,20026036000.0,4990000.0,575748000,-440379000.0,178267000.0,1543626000.0,3583000.0,,10432000.0,400724000.0,9842440000.0,219088000.0,20704148000.0,-1440000.0,365256000.0,413090000.0,243278000.0,20485060000.0,276477000.0,411909000.0,60141000.0,277250000.0,301987000.0,10243164000.0,398883000.0,51720000.0,0.0,176223000.0,,8987258000.0,187839000.0,-1280887000.0,,60946000.0,193580000.0,0.75,-47432000.0,119808000.0,77207000.0,,,,,,
2017-03-31,382280000.0,77207000.0,40951000.0,42139000.0,10280276000.0,150203000.0,-1369238000.0,,0.0,-5526586000.0,42139000.0,314686000.0,106210000.0,0.0,-14629000.0,,,165640000.0,-109326000.0,,0.39,-255317000.0,-39586000.0,1574000.0,204371000,293284000.0,0.0,604100000,25476104000.0,63124000.0,597000.0,262000.0,19949518000.0,7873000.0,435381000,-35068000.0,179824000.0,1501654000.0,3933000.0,,14173000.0,431664000.0,9661248000.0,186223000.0,20608338000.0,-1704000.0,366605000.0,371590000.0,253698000.0,20422115000.0,142969000.0,397512000.0,59483000.0,143742000.0,149941000.0,10092912000.0,413114000.0,-393000.0,,53737000.0,,8929925000.0,193141000.0,-185847000.0,,74383000.0,206588000.0,0.39,42472000.0,-73035000.0,42139000.0,,,,,,
2017-06-30,382692000.0,42139000.0,40953000.0,37719000.0,10290505000.0,204380000.0,-2158730000.0,,0.0,-5671510000.0,37719000.0,764361000.0,91224000.0,0.0,41946000.0,,,137920000.0,-101151000.0,,0.53,-107747000.0,-50365000.0,537000.0,210550000,256749000.0,0.0,612480000,25489817000.0,63648000.0,-58304000.0,220000.0,19818307000.0,7154000.0,475500000,-4420000.0,180757000.0,1511899000.0,3809000.0,,13626000.0,378460000.0,9732258000.0,313113000.0,20636575000.0,-784000.0,366820000.0,387650000.0,206384000.0,20323462000.0,195268000.0,404072000.0,59246000.0,196041000.0,204160000.0,10110718000.0,445909000.0,-181457000.0,,85979000.0,,8964089000.0,193522000.0,-185715000.0,,48823000.0,208408000.0,0.53,-17969000.0,-153422000.0,37719000.0,,,,,,
2017-09-30,382945000.0,37719000.0,40955000.0,46565000.0,10259269000.0,144424000.0,-2895050000.0,,0.0,-5849110000.0,46565000.0,229844000.0,91145000.0,0.0,-2664000.0,,,167984000.0,-94674000.0,,0.37,-149815000.0,-54083000.0,852000.0,217786000,413001000.0,0.0,624122000,25948543000.0,65230000.0,85774000.0,228000.0,20099433000.0,4972000.0,419669000,8846000.0,185112000.0,1464249000.0,3644000.0,,12567000.0,433364000.0,9770693000.0,94176000.0,20697833000.0,-2836000.0,366996000.0,397880000.0,358918000.0,20603657000.0,137457000.0,414453000.0,59029000.0,138229000.0,144196000.0,10204057000.0,445195000.0,216828000.0,,15902000.0,,8992272000.0,196667000.0,-185023000.0,,72811000.0,209669000.0,0.37,38132000.0,-254340000.0,46565000.0,,,,,,
2017-12-31,383105000.0,46565000.0,40960000.0,50647000.0,10242464000.0,129852000.0,-1210831000.0,,0.0,-6040378000.0,50647000.0,299757000.0,95311000.0,0.0,-77471000.0,,,114766000.0,-88612000.0,,0.34,-276939000.0,-60079000.0,781000.0,216457000,302754000.0,58035000.0,630704000,26026896000.0,65009000.0,-40978000.0,-232000.0,19986518000.0,4998000.0,425948000,-87684000.0,201884000.0,1403530000.0,676000.0,,11858000.0,365629000.0,9731107000.0,100762000.0,20570599000.0,-710000.0,367442000.0,406861000.0,242675000.0,20469837000.0,124669000.0,429100000.0,58254000.0,125442000.0,130084000.0,10096736000.0,425065000.0,28481000.0,,10357000.0,,8957291000.0,212643000.0,-185881000.0,,58035000.0,201604000.0,0.34,-51103000.0,-113499000.0,100762000.0,,,,,,
2018-03-31,383018000.0,100762000.0,40962000.0,44453000.0,10289172000.0,220761000.0,-2315359000.0,,,,44453000.0,234318000.0,116104000.0,,-35603000.0,,,167481000.0,-77734000.0,,0.57,-514367000.0,-37938000.0,1681000.0,196869000,361018000.0,,633016000,,64748000.0,40366000.0,213000.0,,10278000.0,533174000,-6051000.0,197407000.0,1415638000.0,5211000.0,,16278000.0,444028000.0,9414749000.0,94711000.0,20383870000.0,-2799000.0,367800000.0,400705000.0,323080000.0,20289159000.0,211036000.0,409456000.0,59091000.0,211809000.0,220548000.0,9858777000.0,444498000.0,,,137795000.0,,8659477000.0,212587000.0,-186257000.0,,69753000.0,223560000.0,0.57,48997000.0,147298000.0,94711000.0,,,,,,
2018-06-30,383423000.0,94711000.0,40963000.0,34507000.0,10208437000.0,118684000.0,-3548553000.0,,,,34507000.0,345807000.0,94131000.0,,-10646000.0,,,146415000.0,-67310000.0,,0.31,-98796000.0,-50194000.0,500000.0,217654000,324436000.0,,639808000,,66800000.0,-4907000.0,274000.0,,6754000.0,405757000,-5834000.0,194040000.0,1329600000.0,3830000.0,,12502000.0,416585000.0,9550211000.0,88877000.0,20406582000.0,-300000.0,367930000.0,410959000.0,274242000.0,20317705000.0,112830000.0,423098000.0,58124000.0,113602000.0,118410000.0,9966796000.0,433027000.0,,,-3856000.0,,8772769000.0,205444000.0,-199603000.0,,63341000.0,216710000.0,0.31,-23601000.0,-231474000.0,88877000.0,,,,,,
2018-09-30,383884000.0,88877000.0,40964000.0,32995000.0,10235424000.0,224126000.0,-6048965000.0,,,,32995000.0,,111219000.0,,-8449000.0,,,182446000.0,-50689000.0,,0.58,-174220000.0,-53142000.0,893000.0,225433000,358737000.0,,652867000,,67177000.0,19202000.0,280000.0,,5238000.0,529963000,-127000.0,195716000.0,1344825000.0,21373000.0,,12640000.0,458477000.0,9616582000.0,88750000.0,20542150000.0,-1761000.0,368028000.0,411550000.0,305595000.0,20453400000.0,214164000.0,432691000.0,57576000.0,214937000.0,223846000.0,10075059000.0,465094000.0,,,105324000.0,,8823793000.0,207258000.0,-199642000.0,,69132000.0,220176000.0,0.58,33360000.0,-184644000.0,88750000.0,,,,,,
2018-12-31,384296000.0,88750000.0,40974000.0,47442000.0,10173204000.0,122499000.0,-7078191000.0,,,,47442000.0,,91906000.0,,4152000.0,,,102471000.0,-64986000.0,,0.32,-176527000.0,-51732000.0,805000.0,219306000,312104000.0,,652743000,,67258000.0,-29012000.0,111000.0,,4862000.0,416261000,27563000.0,202954000.0,1261763000.0,3677000.0,,12393000.0,371694000.0,9622866000.0,116313000.0,20394209000.0,-1711000.0,368445000.0,425821000.0,260372000.0,20277896000.0,116415000.0,433555000.0,58349000.0,117187000.0,122388000.0,9994560000.0,404806000.0,,,-3102000.0,,8817939000.0,214249000.0,-200483000.0,,62622000.0,219188000.0,0.31,-60618000.0,-108014000.0,116313000.0,,,,,,
2019-03-31,385184000.0,116313000.0,40985000.0,29391000.0,10046886000.0,109495000.0,-6136619000.0,,,,29391000.0,,94938000.0,,-12716000.0,,,152831000.0,-75013000.0,,0.28,-49317000.0,-35036000.0,1126000.0,209990000,373545000.0,,662494000,434683000.0,,35451000.0,238000.0,434683000.0,9806000.0,408648000,-22807000.0,208219000.0,1155032000.0,3554000.0,,15381000.0,445330000.0,10056976000.0,93506000.0,20768811000.0,-6532000.0,369558000.0,389507000.0,338509000.0,20675305000.0,103766000.0,429586000.0,62853000.0,104539000.0,109257000.0,10502306000.0,241129000.0,,,-4002000.0,,8952670000.0,219596000.0,-199749000.0,,74028000.0,232908000.0,0.28,63789000.0,-347035000.0,93506000.0,,,,,,
2019-06-30,386107000.0,93506000.0,40988000.0,251273000.0,10153529000.0,321545000.0,-4231991000.0,,,,251273000.0,,108902000.0,,-50477000.0,,,108574000.0,-89849000.0,,0.83,-79146000.0,-47958000.0,526000.0,230404000,317228000.0,,669517000,431753000.0,,-34433000.0,246000.0,431753000.0,6976000.0,630955000,215962000.0,203421000.0,1252809000.0,20024000.0,,14329000.0,391429000.0,10219731000.0,309468000.0,20990711000.0,-2309000.0,370342000.0,371655000.0,269270000.0,20681243000.0,308196000.0,445241000.0,52907000.0,308968000.0,321299000.0,10611160000.0,227430000.0,,,202681000.0,,9130421000.0,214837000.0,-210967000.0,,64158000.0,224276000.0,0.83,-41354000.0,-22120000.0,309468000.0,,,,,,
