date,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyLongTermDebt,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,quarterlyBasicAverageShares,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyEbitda,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital
2009-06-30,0.0,0.0,-782000000.0,49038000000.0,102539000000.0,9864000000.0,0.4,,2005000000.0,9294000000.0,3833000000.0,57879000000.0,1830000000.0,1863000000.0,19214000000.0,1138000000.0,13000000.0,3698000000.0,1830000000.0,5498000000.0,-2377000000.0,-2309000000.0,-103000000.0,,,7503000000.0,6532000000.0,5498000000.0,-198000000.0,679000000.0,2099000000.0,16115000000.0,82721000000.0,83939000000.0,0.0,6000000.0,,,-1000000.0,16157000000.0,6280000000.0,15049000000.0,0.4,-513000000.0,4553000000.0,6686000000.0,10034000000.0,,1565000000.0,-2721000000.0,5592000000.0,31030000000.0,2682000000.0,,819000000.0,,,-2530000000.0,3348000000.0,4567567568.0,,38000000.0,26060000000.0,19818000000.0,,,13867000000.0,4114000000.0,-2015000000.0,,,,,,,,
2009-09-30,-1000000.0,1215000000.0,2678000000.0,45044000000.0,105179000000.0,10015000000.0,0.44,,2065000000.0,10082000000.0,4105000000.0,55000000000.0,1991000000.0,2039000000.0,18860000000.0,1018000000.0,159000000.0,3751000000.0,1991000000.0,8176000000.0,-2811000000.0,-3000000.0,-982000000.0,,,10241000000.0,10296000000.0,8176000000.0,-248000000.0,,3048000000.0,15652000000.0,82267000000.0,85259000000.0,0.0,166000000.0,,,0.0,17428000000.0,5498000000.0,7607000000.0,0.44,-134000000.0,4536000000.0,6863000000.0,10193000000.0,,4152000000.0,-1263000000.0,5566000000.0,30818000000.0,2771000000.0,,732000000.0,,,800000000.0,3330000000.0,4560000000.0,,0.0,30259000000.0,22912000000.0,,,14298000000.0,4766000000.0,-1718000000.0,,,,,,,,
2009-12-31,0.0,752000000.0,937000000.0,47607000000.0,108141000000.0,10877000000.0,,,1906000000.0,10924000000.0,4608000000.0,56931000000.0,2166000000.0,2215000000.0,19566000000.0,934000000.0,-6384000000.0,3082000000.0,2166000000.0,9113000000.0,-1889000000.0,-2505000000.0,-296000000.0,,4564000000.0,11019000000.0,9184000000.0,9113000000.0,-223000000.0,,2346000000.0,15846000000.0,84311000000.0,83867000000.0,0.0,9000000.0,,572000000.0,6000000.0,21734000000.0,8176000000.0,6963000000.0,,783000000.0,,-88000000.0,9919000000.0,1643000000.0,-3227000000.0,-2644000000.0,6496000000.0,31999000000.0,2374000000.0,16685000000.0,159000000.0,,,-1495000000.0,10007000000.0,,497000000.0,-29000000.0,26936000000.0,23830000000.0,107650000000.0,,14527000000.0,4158000000.0,-1812000000.0,-75651000000.0,,,,,,,
2010-03-31,6451000000.0,1226000000.0,-677000000.0,46540000000.0,107665000000.0,10638000000.0,0.36,,1618000000.0,11793000000.0,3874000000.0,55869000000.0,1656000000.0,1679000000.0,19557000000.0,845000000.0,66000000.0,3074000000.0,1656000000.0,45281000000.0,-3182000000.0,,,,,9500000000.0,11371000000.0,7882000000.0,-448000000.0,573000000.0,984000000.0,15961000000.0,85672000000.0,83739000000.0,11792000000.0,14000000.0,,,,21246000000.0,43551000000.0,7491000000.0,0.36,-1213000000.0,4543000000.0,7158000000.0,10058000000.0,,1842000000.0,,5150000000.0,32646000000.0,2393000000.0,,714000000.0,,4376000000.0,-448000000.0,2900000000.0,4543000000.0,,,27870000000.0,21993000000.0,,,13932000000.0,2953000000.0,-1969000000.0,,,,,,,,
2010-06-30,0.0,0.0,-1782000000.0,46923000000.0,114984000000.0,11769000000.0,0.47,,2059000000.0,13120000000.0,4309000000.0,55537000000.0,2120000000.0,2168000000.0,20489000000.0,1130000000.0,265000000.0,3631000000.0,2120000000.0,6654000000.0,-3057000000.0,,,,,8713000000.0,15876000000.0,6654000000.0,-282000000.0,681000000.0,1096000000.0,17816000000.0,91507000000.0,92994000000.0,0.0,480000000.0,,,,19375000000.0,45281000000.0,17386000000.0,0.47,1003000000.0,4521000000.0,7698000000.0,10995000000.0,,4902000000.0,,5827000000.0,33820000000.0,2882000000.0,,714000000.0,,,-2496000000.0,3297000000.0,4521000000.0,,,37457000000.0,23477000000.0,,,15304000000.0,4155000000.0,-3059000000.0,,,,,,,,
2010-09-30,0.0,0.0,-2295000000.0,53109000000.0,129611000000.0,12101000000.0,1.12,,2017000000.0,12512000000.0,4363000000.0,62378000000.0,5059000000.0,5142000000.0,34772000000.0,1086000000.0,3839000000.0,4293000000.0,5059000000.0,4359000000.0,-6264000000.0,-2000000.0,-78000000.0,,,6376000000.0,9586000000.0,4359000000.0,-73000000.0,719000000.0,2437000000.0,19723000000.0,107833000000.0,97875000000.0,0.0,476000000.0,,,39000000.0,22323000000.0,6654000000.0,20707000000.0,1.12,-50000000.0,4514000000.0,7799000000.0,10864000000.0,,5018000000.0,-5933000000.0,9457000000.0,34255000000.0,6443000000.0,,1301000000.0,,,-335000000.0,3065000000.0,4514000000.0,,-4118000000.0,35497000000.0,21778000000.0,,,15227000000.0,4526000000.0,-2089000000.0,,,,,,,,
2010-12-31,0.0,2304000000.0,-139000000.0,51356000000.0,129775000000.0,12426000000.0,0.3,,1574000000.0,12618000000.0,4692000000.0,64599000000.0,1333000000.0,1084000000.0,29582000000.0,1028000000.0,208000000.0,6074000000.0,1333000000.0,4220000000.0,-3358000000.0,-3244000000.0,-153000000.0,,4564000000.0,5794000000.0,9744000000.0,4220000000.0,-80000000.0,675000000.0,3211000000.0,25026000000.0,108721000000.0,98091000000.0,0.0,475000000.0,,830000000.0,-47000000.0,24452000000.0,4359000000.0,9314000000.0,0.3,267000000.0,4512000000.0,9114000000.0,11765000000.0,1858000000.0,2444000000.0,-2163000000.0,5417000000.0,35802000000.0,2183000000.0,19971000000.0,1099000000.0,,,-1969000000.0,2651000000.0,4512000000.0,543000000.0,-1230000000.0,33492000000.0,21054000000.0,123797000000.0,,16457000000.0,5038000000.0,-1827000000.0,-88000000000.0,,,,,,,
2011-03-31,0.0,2370000000.0,188000000.0,52793000000.0,126203000000.0,11841000000.0,0.36,,1628000000.0,11958000000.0,4476000000.0,65697000000.0,1624000000.0,1734000000.0,28806000000.0,1059000000.0,129000000.0,5784000000.0,1624000000.0,54220000000.0,-3318000000.0,,-893000000.0,,,7135000000.0,7527000000.0,5507000000.0,342000000.0,579000000.0,731000000.0,24038000000.0,104511000000.0,94762000000.0,1000000.0,377000000.0,,,,25159000000.0,55593000000.0,8493000000.0,0.36,8000000.0,4524000000.0,8216000000.0,11128000000.0,,5206000000.0,,5558000000.0,34443000000.0,2462000000.0,,728000000.0,,4518000000.0,342000000.0,2912000000.0,4524000000.0,,,29065000000.0,21692000000.0,,,15604000000.0,3164000000.0,-2433000000.0,,,,,,,,
2011-06-30,0.0,2237000000.0,-1214000000.0,51981000000.0,124332000000.0,12126000000.0,0.33,,2016000000.0,10693000000.0,4417000000.0,65066000000.0,1538000000.0,1644000000.0,29019000000.0,1157000000.0,-291000000.0,6141000000.0,1538000000.0,3194000000.0,-2362000000.0,,646000000.0,,4564000000.0,5210000000.0,7882000000.0,3194000000.0,-136000000.0,586000000.0,2103000000.0,24262000000.0,104221000000.0,98284000000.0,0.0,260000000.0,,-677000000.0,,20324000000.0,54220000000.0,21127000000.0,0.33,-182000000.0,4598000000.0,8152000000.0,11217000000.0,,5243000000.0,,5212000000.0,34549000000.0,2187000000.0,17176000000.0,543000000.0,,,-2882000000.0,3065000000.0,4598000000.0,,,33218000000.0,20111000000.0,,,15634000000.0,,-2127000000.0,,,,,,,,
2011-09-30,14313000000.0,2116000000.0,1251000000.0,53888000000.0,125290000000.0,11728000000.0,-0.1,,2255000000.0,12585000000.0,4504000000.0,69344000000.0,-429000000.0,-315000000.0,28450000000.0,1082000000.0,77000000.0,6136000000.0,-429000000.0,55430000000.0,-2370000000.0,,-1121000000.0,,,5609000000.0,7289000000.0,3354000000.0,-3956000000.0,880000000.0,2490000000.0,23471000000.0,104867000000.0,102124000000.0,0.0,264000000.0,,,,17939000000.0,3194000000.0,8532000000.0,-0.1,193000000.0,4508000000.0,11266000000.0,11282000000.0,,8050000000.0,,2975000000.0,34019000000.0,-503000000.0,,-188000000.0,,,-1210000000.0,16000000.0,4508000000.0,,,32780000000.0,20423000000.0,,,15786000000.0,,-2141000000.0,,,,,,,,
2011-12-31,313000000.0,2092000000.0,-310000000.0,55659000000.0,129623000000.0,11331000000.0,0.59,,2625000000.0,13743000000.0,4650000000.0,69662000000.0,2670000000.0,3124000000.0,29107000000.0,1164000000.0,400000000.0,4739000000.0,2670000000.0,4135000000.0,-4447000000.0,,699000000.0,,4564000000.0,6760000000.0,10652000000.0,4135000000.0,3351000000.0,895000000.0,3074000000.0,24064000000.0,108800000000.0,102240000000.0,0.0,1000000.0,,-861000000.0,,21636000000.0,55430000000.0,9406000000.0,0.59,-652000000.0,4488000000.0,8677000000.0,11515000000.0,1843000000.0,2164000000.0,,5830000000.0,35469000000.0,2343000000.0,19248000000.0,-781000000.0,,4332000000.0,-1162000000.0,2838000000.0,4488000000.0,472000000.0,,32578000000.0,20823000000.0,124651000000.0,611000000.0,16165000000.0,5458000000.0,-2384000000.0,-89188000000.0,,,,,,,
2012-03-31,1000000.0,2153000000.0,1594000000.0,56561000000.0,129162000000.0,11363000000.0,0.17,,2312000000.0,4504000000.0,4596000000.0,70882000000.0,748000000.0,811000000.0,29207000000.0,1190000000.0,-514000000.0,4909000000.0,748000000.0,5729000000.0,-2668000000.0,0.0,-208000000.0,,,8041000000.0,10985000000.0,5729000000.0,-234000000.0,970000000.0,-271000000.0,23707000000.0,107038000000.0,101611000000.0,7870000000.0,1000000.0,,,15000000.0,21663000000.0,4135000000.0,15675000000.0,0.17,109000000.0,4400000000.0,8816000000.0,11327000000.0,,2217000000.0,-1716000000.0,4752000000.0,35162000000.0,1212000000.0,,401000000.0,,3956000000.0,1799000000.0,2511000000.0,4400000000.0,,-2000000.0,30729000000.0,22124000000.0,,,15923000000.0,2468000000.0,-2739000000.0,,,,,,,,
2012-06-30,0.0,2146000000.0,411000000.0,56640000000.0,128510000000.0,11275000000.0,0.29,,2839000000.0,12486000000.0,4464000000.0,70473000000.0,1327000000.0,1447000000.0,29206000000.0,1238000000.0,149000000.0,4863000000.0,1327000000.0,4003000000.0,-2979000000.0,,-407000000.0,,,6842000000.0,12260000000.0,4003000000.0,-592000000.0,767000000.0,1349000000.0,23000000000.0,106544000000.0,102484000000.0,0.0,1138000000.0,,,,20700000000.0,57131000000.0,8519000000.0,0.29,-373000000.0,4503000000.0,8591000000.0,11214000000.0,,5468000000.0,,5335000000.0,35249000000.0,2006000000.0,,559000000.0,,,-551000000.0,2623000000.0,4503000000.0,,,32011000000.0,21966000000.0,,,15678000000.0,,-2564000000.0,,,,,,,,
2012-09-30,0.0,2076000000.0,366000000.0,58652000000.0,129113000000.0,11350000000.0,0.31,,2776000000.0,12177000000.0,4343000000.0,72435000000.0,1380000000.0,1489000000.0,28968000000.0,1123000000.0,35000000.0,4913000000.0,1380000000.0,56006000000.0,-555000000.0,,,,,9899000000.0,10682000000.0,7123000000.0,-3283000000.0,834000000.0,2652000000.0,22293000000.0,105397000000.0,102919000000.0,0.0,1000000.0,,,417000000.0,20890000000.0,4003000000.0,8655000000.0,0.31,383000000.0,4467000000.0,8695000000.0,11381000000.0,,5535000000.0,,5362000000.0,34885000000.0,1887000000.0,,398000000.0,,,-3324000000.0,2686000000.0,4467000000.0,,,30484000000.0,23716000000.0,,,15724000000.0,,-1621000000.0,,,,,,,,
2012-12-31,195000000.0,3198000000.0,5478000000.0,53410000000.0,129773000000.0,11999000000.0,,,1872000000.0,11807000000.0,4671000000.0,70601000000.0,473000000.0,657000000.0,27963000000.0,1188000000.0,-1515000000.0,4788000000.0,473000000.0,9847000000.0,-1566000000.0,,,,4551000000.0,11719000000.0,10054000000.0,9847000000.0,4765000000.0,1606000000.0,1857000000.0,22078000000.0,104177000000.0,102112000000.0,0.0,150000000.0,,-3208000000.0,-416000000.0,20461000000.0,56006000000.0,8719000000.0,,-339000000.0,,7667000000.0,10585000000.0,1612000000.0,-5364000000.0,,5026000000.0,35019000000.0,760000000.0,19453000000.0,103000000.0,,2966000000.0,2866000000.0,2918000000.0,,392000000.0,,31511000000.0,25596000000.0,126135000000.0,698000000.0,15256000000.0,4559000000.0,-2702000000.0,-91116000000.0,,,,,,,
2013-03-31,4000000.0,2000000.0,-1010000000.0,52671000000.0,126673000000.0,10590000000.0,0.2,,2818000000.0,11692000000.0,4188000000.0,66971000000.0,902000000.0,958000000.0,27949000000.0,1123000000.0,43000000.0,5003000000.0,902000000.0,51809000000.0,-2892000000.0,,,,,8985000000.0,11673000000.0,6167000000.0,-583000000.0,674000000.0,-496000000.0,22538000000.0,104086000000.0,98007000000.0,1000000.0,146000000.0,,,,21405000000.0,51259000000.0,15031000000.0,0.2,6000000.0,4485000000.0,7913000000.0,9953000000.0,,1870000000.0,,4542000000.0,34341000000.0,1410000000.0,,451000000.0,,4074000000.0,-583000000.0,2040000000.0,4485000000.0,,,31036000000.0,22587000000.0,34341000000.0,,14141000000.0,2465000000.0,-2961000000.0,,,,,,,,
2013-06-30,134000000.0,1791000000.0,2299000000.0,53355000000.0,121184000000.0,10264000000.0,0.25,,1973000000.0,10564000000.0,4253000000.0,66750000000.0,1154000000.0,1235000000.0,26600000000.0,1069000000.0,134000000.0,4909000000.0,1154000000.0,49793000000.0,-2221000000.0,,,,,9713000000.0,9323000000.0,7740000000.0,585000000.0,,1834000000.0,20532000000.0,97624000000.0,96105000000.0,0.0,965000000.0,,,,18621000000.0,51809000000.0,16193000000.0,0.25,7000000.0,4541000000.0,8041000000.0,10168000000.0,,1828000000.0,,4731000000.0,32461000000.0,1535000000.0,,300000000.0,,4716000000.0,585000000.0,2127000000.0,4541000000.0,,,29355000000.0,23560000000.0,32461000000.0,,14421000000.0,3935000000.0,-2101000000.0,,,,,,,,
2013-09-30,978000000.0,1830000000.0,7181000000.0,51113000000.0,121193000000.0,9821000000.0,0.24,,2321000000.0,10606000000.0,4203000000.0,63044000000.0,1089000000.0,1141000000.0,24150000000.0,1179000000.0,-200000000.0,3624000000.0,1089000000.0,46101000000.0,-1840000000.0,,,,,11716000000.0,9949000000.0,9395000000.0,1631000000.0,730000000.0,2176000000.0,19177000000.0,91334000000.0,93829000000.0,0.0,5587000000.0,,,,20775000000.0,7740000000.0,15679000000.0,0.24,223000000.0,4518000000.0,7435000000.0,9860000000.0,,1741000000.0,,4734000000.0,30666000000.0,1495000000.0,,354000000.0,,4687000000.0,4117000000.0,2425000000.0,4518000000.0,,,30785000000.0,29859000000.0,30666000000.0,,14063000000.0,3947000000.0,-1772000000.0,,,,,,,,
2013-12-31,922000000.0,2806000000.0,-4944000000.0,51172000000.0,118862000000.0,9640000000.0,0.31,,2117000000.0,10199000000.0,4397000000.0,62236000000.0,1448000000.0,1635000000.0,23434000000.0,985000000.0,-158000000.0,3063000000.0,1448000000.0,9977000000.0,-2738000000.0,,,,4551000000.0,12094000000.0,9527000000.0,9977000000.0,642000000.0,1500000000.0,1509000000.0,18548000000.0,89597000000.0,91380000000.0,0.0,4882000000.0,,-8234000000.0,,21185000000.0,46101000000.0,15221000000.0,0.31,-327000000.0,4534000000.0,7303000000.0,10039000000.0,1353000000.0,1769000000.0,,4949000000.0,31040000000.0,1841000000.0,22517000000.0,206000000.0,,,-4574000000.0,2736000000.0,4534000000.0,377000000.0,,29144000000.0,29265000000.0,31040000000.0,575000000.0,14436000000.0,,-2488000000.0,-81058000000.0,,,,,,,
2014-03-31,192000000.0,1663000000.0,3210000000.0,47422000000.0,112162000000.0,9736000000.0,0.15,,3066000000.0,9719000000.0,3580000000.0,58537000000.0,692000000.0,729000000.0,23445000000.0,921000000.0,83000000.0,2991000000.0,692000000.0,43947000000.0,31000000.0,,,,,10970000000.0,8609000000.0,7904000000.0,1164000000.0,801000000.0,180000000.0,18307000000.0,88074000000.0,84964000000.0,0.0,1010000000.0,,,,21479000000.0,45381000000.0,14170000000.0,0.15,1866000000.0,4504000000.0,6898000000.0,8652000000.0,,1614000000.0,,3846000000.0,30131000000.0,1037000000.0,,307000000.0,,3088000000.0,1164000000.0,1754000000.0,4504000000.0,,,26427000000.0,24088000000.0,30131000000.0,,12232000000.0,2015000000.0,-1835000000.0,,,,,,,,
2014-06-30,185000000.0,2019000000.0,-3056000000.0,50359000000.0,117439000000.0,10206000000.0,0.26,,2869000000.0,10298000000.0,3685000000.0,61683000000.0,1210000000.0,1373000000.0,24042000000.0,1063000000.0,42000000.0,2945000000.0,1210000000.0,10131000000.0,-2021000000.0,,,,,13000000000.0,9374000000.0,10131000000.0,-76000000.0,,1599000000.0,18339000000.0,90563000000.0,89703000000.0,0.0,1067000000.0,,,,21848000000.0,43947000000.0,14765000000.0,0.26,-1672000000.0,4473000000.0,7087000000.0,9040000000.0,,1663000000.0,,4024000000.0,31065000000.0,1415000000.0,,43000000.0,,2241000000.0,-3901000000.0,1953000000.0,4473000000.0,,,28020000000.0,26876000000.0,31065000000.0,,12725000000.0,3567000000.0,-1968000000.0,,,,,,,,
2014-09-30,0.0,2061000000.0,4815000000.0,50640000000.0,120465000000.0,10082000000.0,0.2,,3163000000.0,12014000000.0,3836000000.0,61847000000.0,947000000.0,1026000000.0,24142000000.0,1350000000.0,103000000.0,2930000000.0,947000000.0,42207000000.0,-248000000.0,,,,,14409000000.0,9156000000.0,11246000000.0,-1210000000.0,,182000000.0,17942000000.0,92917000000.0,89846000000.0,0.0,86000000.0,,,3076000000.0,23999000000.0,10131000000.0,15273000000.0,0.2,-369000000.0,4455000000.0,7155000000.0,9185000000.0,,1672000000.0,,4158000000.0,31923000000.0,1399000000.0,,373000000.0,,4762000000.0,2615000000.0,2030000000.0,4455000000.0,,,27999000000.0,27548000000.0,31923000000.0,,13021000000.0,1747000000.0,-1565000000.0,,,,,,,,
2014-12-31,41000000.0,3231000000.0,-8417000000.0,50688000000.0,122299000000.0,10606000000.0,0.02,,2932000000.0,11761000000.0,4081000000.0,62311000000.0,152000000.0,124000000.0,25111000000.0,934000000.0,-225000000.0,2566000000.0,152000000.0,6529000000.0,-7730000000.0,,,,4657000000.0,9461000000.0,9094000000.0,6529000000.0,3386000000.0,,1027000000.0,22353000000.0,99435000000.0,92010000000.0,0.0,114000000.0,,-11427000000.0,-2997000000.0,21115000000.0,42207000000.0,16943000000.0,0.02,422000000.0,4665000000.0,7602000000.0,8318000000.0,1441000000.0,2150000000.0,,2973000000.0,33343000000.0,-216000000.0,22636000000.0,-340000000.0,,,-3919000000.0,716000000.0,4665000000.0,877000000.0,,29699000000.0,22864000000.0,33343000000.0,335000000.0,12399000000.0,,-3837000000.0,-79858000000.0,,,,,,,
2015-03-31,4115000000.0,2319000000.0,-442000000.0,48753000000.0,124802000000.0,9020000000.0,0.38,,3819000000.0,14087000000.0,3058000000.0,59961000000.0,1802000000.0,479000000.0,19626000000.0,1003000000.0,87000000.0,2314000000.0,1802000000.0,45627000000.0,-2382000000.0,,-86000000.0,,,7777000000.0,11576000000.0,3958000000.0,-63000000.0,,-294000000.0,19161000000.0,91392000000.0,92132000000.0,0.0,14316000000.0,,,1000000.0,23910000000.0,45087000000.0,13195000000.0,0.38,,4645000000.0,7064000000.0,8485000000.0,,1634000000.0,,3528000000.0,30625000000.0,864000000.0,,385000000.0,,2766000000.0,-63000000.0,1421000000.0,4645000000.0,,,32171000000.0,33410000000.0,30625000000.0,,11543000000.0,2003000000.0,-2297000000.0,,,,,,,,
2015-06-30,4221000000.0,2480000000.0,-2224000000.0,47799000000.0,130638000000.0,9431000000.0,0.37,,2061000000.0,11148000000.0,3233000000.0,58803000000.0,1891000000.0,1385000000.0,23775000000.0,1180000000.0,61000000.0,2307000000.0,1891000000.0,3863000000.0,-5965000000.0,,-245000000.0,,,5904000000.0,14424000000.0,3843000000.0,271000000.0,,-44000000.0,21012000000.0,97748000000.0,95119000000.0,0.0,14940000000.0,,,1061000000.0,24056000000.0,45627000000.0,13908000000.0,0.37,,4860000000.0,7147000000.0,8643000000.0,,1682000000.0,,3641000000.0,32472000000.0,1071000000.0,,-314000000.0,,,485000000.0,1496000000.0,4860000000.0,,,36316000000.0,32890000000.0,32472000000.0,,11876000000.0,,-3800000000.0,,,,,,,,
2015-09-30,4217000000.0,2437000000.0,2658000000.0,46703000000.0,123106000000.0,8828000000.0,0.17,,3763000000.0,10201000000.0,3248000000.0,57143000000.0,884000000.0,566000000.0,21455000000.0,1545000000.0,17000000.0,2296000000.0,884000000.0,49639000000.0,-559000000.0,,-366000000.0,,,6810000000.0,14746000000.0,3047000000.0,-573000000.0,,1385000000.0,18748000000.0,89747000000.0,93392000000.0,0.0,14845000000.0,,,-1054000000.0,20216000000.0,3863000000.0,13605000000.0,0.17,,4889000000.0,7100000000.0,8671000000.0,,1673000000.0,,3675000000.0,30192000000.0,821000000.0,,255000000.0,,,-787000000.0,1571000000.0,4889000000.0,,,36249000000.0,33359000000.0,30192000000.0,,11919000000.0,,-2120000000.0,,,,,,,,
2015-12-31,3941000000.0,2381000000.0,-3922000000.0,47117000000.0,122974000000.0,8301000000.0,-0.38,,2971000000.0,10082000000.0,3371000000.0,60549000000.0,-1832000000.0,-2132000000.0,21745000000.0,1360000000.0,374000000.0,2313000000.0,-1832000000.0,2599000000.0,-4011000000.0,,411000000.0,,4975000000.0,5570000000.0,12953000000.0,2599000000.0,322000000.0,,3167000000.0,18562000000.0,91398000000.0,95418000000.0,0.0,15004000000.0,,-16098000000.0,1056000000.0,17891000000.0,49639000000.0,14235000000.0,-0.38,,4974000000.0,10645000000.0,8510000000.0,1106000000.0,4811000000.0,,26000000.0,30549000000.0,-2445000000.0,20604000000.0,-313000000.0,,,-3247000000.0,-2135000000.0,4974000000.0,919000000.0,,34869000000.0,31576000000.0,30549000000.0,350000000.0,11881000000.0,,-1184000000.0,-73699000000.0,,,,,,,
2016-03-31,3654000000.0,2151000000.0,198000000.0,49580000000.0,122169000000.0,8911000000.0,0.14,,3007000000.0,9517000000.0,2895000000.0,62994000000.0,776000000.0,406000000.0,22108000000.0,1248000000.0,62000000.0,2299000000.0,776000000.0,2813000000.0,-2068000000.0,-41000000.0,-79000000.0,,,5811000000.0,10813000000.0,2804000000.0,-897000000.0,,-72000000.0,18284000000.0,91133000000.0,94393000000.0,-1000000.0,13889000000.0,-602000000.0,,33000000.0,17940000000.0,2615000000.0,12969000000.0,0.14,40000000.0,4931000000.0,6613000000.0,7889000000.0,,1617000000.0,-5133000000.0,3312000000.0,30549000000.0,675000000.0,,269000000.0,1000000.0,,92000000.0,1276000000.0,4931000000.0,,-29000000.0,31399000000.0,31036000000.0,30549000000.0,,10784000000.0,2207000000.0,-2279000000.0,,,,,,,,
2016-06-30,0.0,2122000000.0,71000000.0,51243000000.0,123006000000.0,11172000000.0,0.13,,2608000000.0,11149000000.0,3748000000.0,64795000000.0,693000000.0,656000000.0,28517000000.0,1123000000.0,48000000.0,2498000000.0,693000000.0,2884000000.0,-2362000000.0,-2170000000.0,-49000000.0,,,5492000000.0,12469000000.0,2884000000.0,-678000000.0,,821000000.0,20789000000.0,103853000000.0,96781000000.0,0.0,25000000.0,-49000000.0,,1000000.0,16137000000.0,2813000000.0,15359000000.0,0.13,-80000000.0,4911000000.0,7456000000.0,8975000000.0,,1687000000.0,-5129000000.0,3870000000.0,34727000000.0,907000000.0,,251000000.0,-1000000.0,,-931000000.0,1519000000.0,4911000000.0,,-74000000.0,31986000000.0,19153000000.0,34727000000.0,,12723000000.0,3185000000.0,-2364000000.0,,,,,,,,
2016-09-30,0.0,1973000000.0,270000000.0,45701000000.0,120667000000.0,10749000000.0,0.19,,3094000000.0,9764000000.0,3685000000.0,59064000000.0,983000000.0,994000000.0,28123000000.0,1153000000.0,69000000.0,2303000000.0,983000000.0,3154000000.0,-2124000000.0,-91000000.0,-59000000.0,,,6248000000.0,15470000000.0,3154000000.0,400000000.0,,1324000000.0,20449000000.0,101188000000.0,93574000000.0,1000000.0,-1000000.0,-4000000.0,,397000000.0,17167000000.0,2884000000.0,14948000000.0,0.19,59000000.0,4910000000.0,7745000000.0,9395000000.0,,1704000000.0,-2444000000.0,4108000000.0,34549000000.0,1187000000.0,,193000000.0,1000000.0,,-1461000000.0,1650000000.0,4910000000.0,,33000000.0,34510000000.0,19478000000.0,34549000000.0,,13080000000.0,3910000000.0,-2586000000.0,,,,,,,,
2016-12-31,772000000.0,47537000000.0,582000000.0,45612000000.0,123641000000.0,10675000000.0,0.01,,2954000000.0,9841000000.0,4134000000.0,59805000000.0,145000000.0,193000000.0,28686000000.0,1055000000.0,84000000.0,2395000000.0,145000000.0,3736000000.0,-1654000000.0,-604000000.0,-78000000.0,,5038000000.0,6690000000.0,14749000000.0,3736000000.0,-125000000.0,,2078000000.0,20518000000.0,103667000000.0,95256000000.0,0.0,21000000.0,-5000000.0,-13555000000.0,58000000.0,18157000000.0,3154000000.0,16150000000.0,0.01,23000000.0,5053000000.0,9005000000.0,9587000000.0,1569000000.0,2958000000.0,-2673000000.0,3100000000.0,36393000000.0,298000000.0,17093000000.0,105000000.0,-1000000.0,,-1920000000.0,582000000.0,5053000000.0,903000000.0,16000000.0,35451000000.0,19974000000.0,36393000000.0,486000000.0,13721000000.0,4036000000.0,-1958000000.0,-86120000000.0,,,,,,,
