date,quarterlyDilutedEPS,quarterlyNonCurrentDeferredRevenue,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyEbitda,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,quarterlyCapitalExpenditure,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyTaxProvision,quarterlyNetPPE,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherCurrentLiabilities,quarterlyOtherIncomeExpense,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyBasicEPS,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyBasicAverageShares,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyDeferredIncomeTax,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyChangesInAccountReceivables,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyChangeInInventory
2009-03-31,1.022222,,1602967000.0,1652693000.0,,12804582000.0,9072948000.0,156154000.0,,14668920000.0,345606000.0,652150000.0,-400240000.0,-126489000.0,528485000.0,-853196000.0,,554548000.0,14065779000.0,234584000.0,4487000.0,,,12276097000.0,4774065000.0,87333000.0,-5909830000.0,228485000.0,,0.0,0.0,-1371989000.0,4957886000.0,-557854000.0,177497000.0,164071000.0,1796759000.0,57087000.0,14668920000.0,,3175715000.0,350000000.0,189452000.0,300000000.0,336602000.0,24465000.0,1446813000.0,1.022222,7469981000.0,15155000.0,523171000.0,160504239.0,1238905000.0,627685000.0,7200000000.0,26870361000.0,164071000.0,160504239.0,244278000.0,244278000.0,57572000.0,8557014000.0,,111022000.0,22096296000.0,455223000.0,,,,,,,,,,,
2009-06-30,,,-123723000.0,3095344000.0,,12845887000.0,10010921000.0,1121744000.0,24192000.0,15447892000.0,1249163000.0,424353000.0,-330495000.0,-132336000.0,329021000.0,,,-364951000.0,14529777000.0,1134107000.0,6412000.0,,,12516866000.0,6614373000.0,0.0,-9768716000.0,0.0,,0.0,0.0,-788950000.0,3305316000.0,-518789000.0,824431000.0,880046000.0,891607000.0,267487000.0,15447892000.0,,4320290000.0,0.0,-81529000.0,329021000.0,,-227797000.0,-1245467000.0,,10134644000.0,,846772000.0,,372818000.0,652150000.0,7200000000.0,27650934000.0,880046000.0,,424353000.0,424353000.0,312894000.0,8220781000.0,,115056000.0,21036561000.0,,,,,,,,,,,,
2009-09-30,3.377778,,2271811000.0,1733747000.0,,15243855000.0,13059390000.0,472490000.0,,15705184000.0,790203000.0,342975000.0,-246953000.0,-66365000.0,554831000.0,473653000.0,,682010000.0,15336715000.0,741499000.0,3917000.0,,,14689024000.0,9466655000.0,166723000.0,-8565587000.0,225810000.0,,0.0,1000000000.0,1650768000.0,3386908000.0,-408201000.0,563307000.0,550635000.0,-1485220000.0,178192000.0,15705184000.0,,6533114000.0,199521000.0,-1327000.0,329021000.0,849496000.0,-81378000.0,1799321000.0,3.377778,10787579000.0,23895000.0,1136012000.0,163016941.0,-1893421000.0,424353000.0,7200000000.0,30865244000.0,550635000.0,163016941.0,342975000.0,342975000.0,137261000.0,9736400000.0,0.0,48704000.0,21398589000.0,562065000.0,,,,,,,,,,,
2009-12-31,,,-150097000.0,5008964000.0,,14609183000.0,17393859000.0,4551284000.0,9298000.0,38726511000.0,158491000.0,125917000.0,-1197684000.0,290092000.0,304258000.0,7805018000.0,700000000.0,-1363097000.0,15005018000.0,71448000.0,101897000.0,,,14304925000.0,9061425000.0,0.0,-7605487000.0,0.0,-23400441000.0,0.0,-1000000000.0,-1163113000.0,3228893000.0,-635448000.0,62727000.0,53117000.0,2143744000.0,8721000.0,15326070000.0,,6883834000.0,0.0,128155000.0,304258000.0,,-217056000.0,-4701381000.0,,17543956000.0,,696544000.0,,1508296000.0,342975000.0,7200000000.0,29908486000.0,53117000.0,,825917000.0,125917000.0,17822000.0,7886944000.0,-705008000.0,87043000.0,20847061000.0,,,,,,,,,,,,
2010-03-31,5.511111,,2879349000.0,3522030000.0,,14475953000.0,18739405000.0,1016462000.0,,15225544000.0,1206561000.0,212815000.0,491377000.0,-82032000.0,542469000.0,1357044000.0,,594786000.0,16242068000.0,1142263000.0,6979000.0,,,13933484000.0,10050339000.0,4606000.0,-11810620000.0,238211000.0,,0.0,0.0,-68822000.0,3633378000.0,-221636000.0,895015000.0,894517000.0,-335612000.0,247746000.0,15225544000.0,,7169680000.0,511366000.0,209873000.0,304258000.0,,86898000.0,1862887000.0,5.511111,15860056000.0,7790000.0,878498000.0,162311552.0,-557248000.0,125917000.0,7200000000.0,31008215000.0,894517000.0,162311552.0,212815000.0,212815000.0,704987000.0,8691230000.0,,64298000.0,20957876000.0,552279000.0,,,,,,,,,,,
2010-06-30,,,-1016912000.0,1207552000.0,4662815000.0,13078665000.0,14938817000.0,575578000.0,2559000.0,38768988000.0,837413000.0,399848000.0,81001000.0,,300000000.0,2025886000.0,0.0,-339202000.0,16309542000.0,755392000.0,565399000.0,,,12778665000.0,9687208000.0,131855000.0,,0.0,-24137058000.0,0.0,,-437174000.0,3070273000.0,,613249000.0,620534000.0,543343000.0,141645000.0,14631930000.0,,7431885000.0,0.0,212454000.0,300000000.0,,187215000.0,-1592490000.0,,15955729000.0,,153801000.0,,764979000.0,212815000.0,7200000000.0,29617360000.0,620534000.0,,399848000.0,399848000.0,,7183995000.0,,82021000.0,19930152000.0,,,,,,,,,,,,
2010-09-30,1.822222,,2623620000.0,4807244000.0,,14681878000.0,19028253000.0,138539000.0,,14803002000.0,398734000.0,466066000.0,-367022000.0,,534429000.0,2037786000.0,,850075000.0,16927082000.0,379297000.0,-545854000.0,,,14147449000.0,11389240000.0,38252000.0,,234429000.0,,0.0,,-988559000.0,3852522000.0,,308824000.0,297827000.0,1421828000.0,70473000.0,14803002000.0,,7854032000.0,1011280000.0,-3906000.0,300000000.0,,66036000.0,2485081000.0,1.822222,16404633000.0,17163000.0,816931000.0,163441646.0,759275000.0,399848000.0,7200000000.0,31854094000.0,297827000.0,163441646.0,466066000.0,466066000.0,,5604286000.0,,19437000.0,20464854000.0,542492000.0,,,,,,,,,,,
2010-12-31,,,-4171263000.0,2417486000.0,,10748225000.0,16916199000.0,1797815000.0,15983000.0,39575364000.0,1447959000.0,100110000.0,-668662000.0,289715000.0,175000000.0,10360664000.0,0.0,-1431346000.0,17560664000.0,1271553000.0,-1256177000.0,,,10573225000.0,8531841000.0,115275000.0,-11640049000.0,0.0,-24865566000.0,0.0,-59790000.0,-2041309000.0,3316290000.0,-694292000.0,994608000.0,979889000.0,2344160000.0,276945000.0,14709798000.0,,5352301000.0,0.0,573235000.0,175000000.0,,-365600000.0,-5969078000.0,,21087462000.0,,74193000.0,,1649868000.0,466066000.0,7200000000.0,28568742000.0,979889000.0,,100110000.0,100110000.0,-159817000.0,4395438000.0,20250000.0,176406000.0,20036901000.0,,,,,,,,,,,,
2011-03-31,5.644444,,3751295000.0,5447917000.0,,13971220000.0,24633858000.0,1197280000.0,,14732846000.0,1200971000.0,270608000.0,-283952000.0,-48151000.0,409046000.0,3581825000.0,,843652000.0,18842949000.0,1193146000.0,18575000.0,,,13562174000.0,12915693000.0,75342000.0,-8241089000.0,234046000.0,,0.0,0.0,1427123000.0,4085921000.0,-316527000.0,914778000.0,911610000.0,-972544000.0,278368000.0,14732846000.0,,8611009000.0,680302000.0,-169683000.0,175000000.0,,170498000.0,2554015000.0,5.644444,20882563000.0,35416000.0,959311000.0,161505709.0,-1289071000.0,100110000.0,7200000000.0,33077190000.0,911610000.0,161505709.0,270608000.0,270608000.0,14000000.0,4743003000.0,,7825000.0,20161497000.0,532999000.0,,,,,,,,,,,
2011-06-30,,,-1754878000.0,1798600000.0,,13831270000.0,21711278000.0,464080000.0,4345000.0,14400854000.0,774256000.0,337006000.0,-549707000.0,-123463000.0,175000000.0,11195176000.0,700000000.0,-508207000.0,18395176000.0,664910000.0,24299000.0,,,13656270000.0,13522035000.0,0.0,-10110262000.0,0.0,,3708935000.0,0.0,-1472292000.0,459180000.0,-415023000.0,517319000.0,514109000.0,2088468000.0,147591000.0,14400854000.0,,8984946000.0,2669932000.0,440676000.0,175000000.0,,66398000.0,-2218958000.0,,23466156000.0,,155479000.0,,1673445000.0,270608000.0,7200000000.0,32472509000.0,514109000.0,,1037006000.0,337006000.0,538191000.0,4460862000.0,,109346000.0,18950474000.0,,,,,,,,,,,,
2011-09-30,1.688889,,2706798000.0,5028549000.0,,13475037000.0,24218108000.0,348389000.0,,14934423000.0,348389000.0,434844000.0,-1426000.0,-763293000.0,392546000.0,3601794000.0,,936051000.0,18889122000.0,387724000.0,25142000.0,,,13082491000.0,13073406000.0,112548000.0,-7764802000.0,232036000.0,,0.0,-1000000000.0,448430000.0,3623036000.0,-728120000.0,283419000.0,270046000.0,-349083000.0,104305000.0,14934423000.0,,8255612000.0,50000000.0,-31139000.0,160510000.0,883485000.0,97838000.0,2358409000.0,1.688889,21511310000.0,7168000.0,938796000.0,159895658.0,-1077203000.0,337006000.0,7200000000.0,32623595000.0,270046000.0,159895658.0,434844000.0,434844000.0,741889000.0,5516118000.0,-42751000.0,,19550189000.0,523797000.0,,,,,,,,,,,
2011-12-31,,91319000.0,-7596193000.0,3142183000.0,,12523201000.0,15766553000.0,-1205084000.0,22340000.0,42511583000.0,-797015000.0,91346000.0,-1975094000.0,222016000.0,251369000.0,10725563000.0,,-1829495000.0,17925563000.0,-896823000.0,-2861788000.0,,,12271832000.0,9665814000.0,0.0,-7675108000.0,0.0,-26156911000.0,0.0,979832000.0,178546000.0,2901305000.0,-2021565000.0,-684808000.0,-695473000.0,1453153000.0,-212015000.0,16354672000.0,,5582425000.0,0.0,509016000.0,160050000.0,,-343112000.0,-6391109000.0,,23362746000.0,,121936000.0,,-568412000.0,434844000.0,7200000000.0,30718865000.0,-695473000.0,,91346000.0,91346000.0,-594080000.0,5512074000.0,-44000000.0,,21053051000.0,,,,,,,,,,,,
2012-03-31,1.155556,,1901168000.0,5335270000.0,,17328112000.0,23550221000.0,-236286000.0,,16841057000.0,-236286000.0,294343000.0,-880831000.0,-90495000.0,572810000.0,2634051000.0,,711175000.0,17948961000.0,250471000.0,-900930000.0,,,16755302000.0,13755649000.0,108644000.0,-8819302000.0,316470000.0,,0.0,0.0,3851674000.0,3575020000.0,,183614000.0,190122000.0,-2767881000.0,66857000.0,16841057000.0,,9354831000.0,0.0,-14185000.0,256340000.0,575951000.0,202997000.0,2137454000.0,1.155556,21649053000.0,24440000.0,711093000.0,164528654.0,-2767881000.0,91346000.0,7200000000.0,35554256000.0,190122000.0,164528654.0,294343000.0,294343000.0,18841000.0,9331599000.0,,,21798607000.0,511316000.0,,,,,,,,,,,
2012-06-30,,,-3034248000.0,4554250000.0,5210167000.0,16630628000.0,20054572000.0,-1087581000.0,,17913568000.0,-1028915000.0,191896000.0,-1384564000.0,-177829000.0,931000000.0,1269684000.0,,-381368000.0,16594614000.0,-1757707000.0,949878000.0,,,15699628000.0,10307294000.0,366703000.0,-13857686000.0,199660000.0,,0.0,0.0,-419482000.0,3039376000.0,,-1321771000.0,-1341646000.0,1701643000.0,-435936000.0,17913568000.0,,7582902000.0,0.0,23903000.0,731340000.0,482044000.0,-102447000.0,-1946667000.0,,23088820000.0,23567000.0,702852000.0,,-680535000.0,294343000.0,7200000000.0,33482137000.0,-1341646000.0,,191896000.0,191896000.0,72439000.0,8688455000.0,,,23174843000.0,506736000.0,,,,,,,,,,,
2012-09-30,-2.577778,,1760823000.0,4287898000.0,,15908824000.0,22680130000.0,-435796000.0,,18049545000.0,-443693000.0,268313000.0,-883656000.0,-461079000.0,1428630000.0,854796000.0,,830438000.0,16179662000.0,-545101000.0,17683000.0,,,14480194000.0,8927389000.0,105772000.0,-12244770000.0,197290000.0,,0.0,0.0,-1125769000.0,3501919000.0,-926185000.0,-405601000.0,-414888000.0,2085818000.0,-139500000.0,18049545000.0,,5360083000.0,0.0,-7897000.0,1231340000.0,924262000.0,76417000.0,2196619000.0,-2.577778,20919307000.0,16767000.0,1046183000.0,160947931.0,1159633000.0,191896000.0,7200000000.0,32354640000.0,-414888000.0,160947931.0,268313000.0,268313000.0,32399000.0,7560231000.0,-12000000.0,101408000.0,23427251000.0,502155000.0,,,,,,,,,,,
2012-12-31,,0.0,-6185836000.0,2886616000.0,8837166000.0,20158597000.0,18064550000.0,-38446000.0,2463000.0,45606793000.0,148888000.0,160962000.0,-913080000.0,368352000.0,1231340000.0,8837166000.0,,-1688926000.0,16037166000.0,87280000.0,-4176752000.0,,,18927257000.0,12891424000.0,0.0,-11857856000.0,0.0,-27525657000.0,0.0,-26573000.0,3891711000.0,2867153000.0,-951496000.0,81581000.0,80980000.0,-3085965000.0,5699000.0,18081136000.0,0.0,8938077000.0,0.0,100789000.0,1231340000.0,,-107349000.0,-6147390000.0,,24250386000.0,,93484000.0,,-4037461000.0,268313000.0,7200000000.0,36462546000.0,80980000.0,,160962000.0,160962000.0,-73936000.0,11023877000.0,12000000.0,61608000.0,23571122000.0,,,,,,,,,,,,
2013-03-31,1.066667,,3513546000.0,7961892000.0,,19968465000.0,28857297000.0,266661000.0,,633085000.0,241263000.0,266894000.0,-395933000.0,-90676000.0,1420300000.0,1088413000.0,,894803000.0,16372267000.0,241263000.0,3055000.0,,,18548165000.0,13306980000.0,262681000.0,-14444234000.0,190730000.0,,0.0,-350000.0,,3484128000.0,-399909000.0,166980000.0,172711000.0,3226319000.0,74283000.0,17910571000.0,,8076560000.0,0.0,-53972000.0,1229570000.0,511474000.0,,3246885000.0,1.066667,25343751000.0,66817000.0,1587001000.0,161916562.0,2826410000.0,160962000.0,7200000000.0,36601784000.0,172711000.0,161916562.0,266894000.0,266894000.0,2923000.0,8302755000.0,,0.0,23294804000.0,492993000.0,,,,,,,,,,,
2013-06-30,,10872000.0,-2681448000.0,2189925000.0,9310378000.0,18822161000.0,23304881000.0,221068000.0,3609000.0,17396256000.0,608825000.0,292706000.0,-146205000.0,72684000.0,1258312000.0,1699463000.0,,-560001000.0,16510378000.0,409352000.0,72154000.0,,,17563849000.0,13065223000.0,0.0,-18680965000.0,0.0,-28753706000.0,0.0,350000.0,,2832646000.0,-223146000.0,310519000.0,300501000.0,-33833000.0,98833000.0,17396256000.0,10872000.0,8631992000.0,0.0,375863000.0,1247440000.0,411590000.0,,-2902516000.0,,25986329000.0,60699000.0,192637000.0,,-256979000.0,266894000.0,7200000000.0,35585715000.0,300501000.0,,292706000.0,292706000.0,64741000.0,8232758000.0,,199473000.0,22520492000.0,488412000.0,,,,,,,,,,,
2013-09-30,5.266667,,4090780000.0,6586359000.0,,17942661000.0,29245524000.0,753297000.0,,634898000.0,753297000.0,321035000.0,-177481000.0,,810300000.0,1919917000.0,,821538000.0,17202566000.0,747261000.0,32955000.0,,,17132361000.0,12942082000.0,155090000.0,-13853472000.0,182500000.0,,0.0,-276584000.0,,3484193000.0,-210296000.0,570967000.0,566190000.0,1693638000.0,176294000.0,17200453000.0,,7888347000.0,614800000.0,-5758000.0,627800000.0,980737000.0,,3337483000.0,5.266667,25154744000.0,51433000.0,1459890000.0,107504430.0,1483342000.0,292706000.0,7200000000.0,35403180000.0,566190000.0,107504430.0,321035000.0,321035000.0,23200000.0,6971818000.0,-12000000.0,,22461098000.0,483749000.0,,,,,,,,,,,
2013-12-31,,,-8904966000.0,2739953000.0,6932494000.0,18645254000.0,19146732000.0,797330000.0,3773000.0,46916789000.0,1426413000.0,133256000.0,90373000.0,,627800000.0,6932494000.0,,-1790561000.0,17732494000.0,1088070000.0,43623000.0,,,18017454000.0,14486028000.0,0.0,-12177276000.0,0.0,-29367132000.0,0.0,-83949000.0,,2993594000.0,-489786000.0,1052228000.0,1051118000.0,212414000.0,35842000.0,17549657000.0,,9039239000.0,254724000.0,726403000.0,627800000.0,,,-9702296000.0,,28051698000.0,10740000.0,147807000.0,,-277372000.0,321035000.0,10800000000.0,36636810000.0,1051118000.0,,133256000.0,133256000.0,,7094026000.0,,,22150782000.0,35177000.0,,,,,,,,,,,
2014-03-31,-0.7,,2898323000.0,6526089000.0,,16378000000.0,24113501000.0,-60304000.0,,,-60304000.0,165083000.0,-207042000.0,,756930000.0,2285062000.0,,669052000.0,17789019000.0,-67770000.0,24122000.0,,,15621070000.0,12558610000.0,145387000.0,-14144782000.0,177640000.0,,300000.0,-76468000.0,,3577726000.0,-220627000.0,-72539000.0,-72970000.0,353348000.0,4769000.0,16737482000.0,,8290430000.0,615210000.0,120828000.0,579290000.0,478458000.0,,2958627000.0,-0.7,21215178000.0,65959000.0,1251566000.0,104242857.0,132721000.0,133256000.0,10800000000.0,34426513000.0,-72970000.0,104242857.0,165083000.0,165083000.0,2500000.0,6547215000.0,-11541000.0,,21867903000.0,454130000.0,,,,,,,,,,,
2014-06-30,,,-2431466000.0,2478505000.0,6268893000.0,16126163000.0,22577283000.0,247073000.0,3799000.0,16316226000.0,220783000.0,322179000.0,-166609000.0,,24290000.0,6268893000.0,,-395145000.0,17068893000.0,-59681000.0,26851000.0,,,16101873000.0,12354117000.0,0.0,-12367525000.0,0.0,,0.0,71679000.0,,2862144000.0,-197645000.0,-48056000.0,-50631000.0,283323000.0,-11625000.0,16316226000.0,,7731113000.0,0.0,-181544000.0,24290000.0,,,-2678539000.0,,25008749000.0,,219488000.0,,85678000.0,165083000.0,10800000000.0,33452995000.0,-50631000.0,,322179000.0,322179000.0,,7711680000.0,0.0,,21098878000.0,,,,,,,,,,,,
2014-09-30,0.1,,2876990000.0,5570231000.0,,15917681000.0,25344545000.0,-88046000.0,,,87145000.0,282291000.0,-108547000.0,,820126000.0,1665925000.0,,864482000.0,17172826000.0,11069000.0,-4893000.0,,,15097555000.0,12070802000.0,173826000.0,-13359759000.0,0.0,,0.0,-841293000.0,,3476254000.0,-199562000.0,16428000.0,12805000.0,1073966000.0,-5359000.0,16055890000.0,,7278727000.0,0.0,175191000.0,636030000.0,860822000.0,,2965036000.0,0.1,22467555000.0,56716000.0,1773689000.0,128050000.0,874404000.0,322179000.0,10800000000.0,33352071000.0,12805000.0,128050000.0,282291000.0,282291000.0,,6937381000.0,,76076000.0,21281269000.0,445543000.0,,,,,,,,,,,
2014-12-31,,16436000.0,-9418669000.0,3511518000.0,5700272000.0,14133965000.0,16006142000.0,-335984000.0,9962000.0,47294421000.0,-713071000.0,279198000.0,-427906000.0,,1649116000.0,5700272000.0,,-1798648000.0,16500272000.0,-732252000.0,28633000.0,0.0,,12484849000.0,9510415000.0,0.0,-7502407000.0,0.0,-30801083000.0,0.0,1298796000.0,,2936262000.0,-471434000.0,-530283000.0,-540116000.0,1951771000.0,-201969000.0,16493338000.0,16436000.0,5930703000.0,269703000.0,-441760000.0,1632680000.0,591059000.0,,-9082685000.0,,25424811000.0,7717000.0,630883000.0,,1480337000.0,282291000.0,10800000000.0,30905632000.0,-540116000.0,,279198000.0,279198000.0,,4078195000.0,,19181000.0,21395217000.0,32255000.0,,,,,,,,,,,
2015-03-31,0.5,184226000.0,4420999000.0,1926597000.0,,11923335000.0,19630320000.0,63162000.0,,,121494000.0,321657000.0,-109020000.0,,1201496000.0,1153781000.0,,853838000.0,16638920000.0,61812000.0,11761000.0,,,10721839000.0,7631164000.0,192871000.0,-10941138000.0,0.0,,0.0,-84664000.0,,3600516000.0,-125367000.0,63302000.0,52176000.0,-1045568000.0,-1490000.0,15707213000.0,,4175300000.0,307110000.0,58332000.0,1017270000.0,385699000.0,,4357837000.0,0.5,15209321000.0,91894000.0,1447560000.0,104352000.0,-1170935000.0,279198000.0,10800000000.0,28844776000.0,52176000.0,104352000.0,321657000.0,321657000.0,15638000.0,5691587000.0,-12000000.0,59682000.0,21213612000.0,436738000.0,,,,,,,,,,,
2015-06-30,,16436000.0,-2044163000.0,1817085000.0,7483053000.0,11559009000.0,15434247000.0,2017082000.0,7204000.0,15285480000.0,2299371000.0,301061000.0,-149868000.0,,33706000.0,2832771000.0,,-575948000.0,18283053000.0,2218048000.0,38180000.0,,,11525303000.0,9843402000.0,242411000.0,-11273538000.0,0.0,-31643503000.0,0.0,77366000.0,,3254000000.0,-187879000.0,1724872000.0,1718704000.0,2822296000.0,493176000.0,15285480000.0,16436000.0,5785273000.0,1305680000.0,258832000.0,17270000.0,397912000.0,,-4061245000.0,,17478410000.0,147123000.0,923019000.0,,2634417000.0,321657000.0,10800000000.0,30120292000.0,1718704000.0,,301061000.0,301061000.0,,4217684000.0,12000000.0,81323000.0,20276890000.0,432336000.0,,,,,,,,,,,
2015-09-30,4.8,,4629701000.0,2891200000.0,,9163678000.0,19405452000.0,676449000.0,,648318000.0,676449000.0,494521000.0,-3183000.0,,178936000.0,3347309000.0,,753743000.0,18881562000.0,676129000.0,-37536000.0,,,8984742000.0,8314493000.0,169125000.0,-8076420000.0,0.0,,0.0,-200225000.0,,3797554000.0,-166888000.0,527316000.0,514538000.0,1611957000.0,148813000.0,15070364000.0,,4245559000.0,513760000.0,104980000.0,0.0,775719000.0,,3953252000.0,4.8,14775751000.0,108079000.0,1708498000.0,107195417.0,1445069000.0,301061000.0,10800000000.0,28336248000.0,514538000.0,107195417.0,494521000.0,494521000.0,,2601454000.0,0.0,,20021755000.0,427932000.0,,,,,,,,,,,
2015-12-31,,,-11268188000.0,1562232000.0,8997282000.0,7726271000.0,5479303000.0,989800000.0,59597000.0,47779906000.0,1529998000.0,1077430000.0,-176914000.0,,0.0,4795616000.0,,-1904685000.0,19797282000.0,1320913000.0,27276000.0,,,7726271000.0,8143980000.0,0.0,1026383000.0,0.0,-32279872000.0,722520000.0,-503224000.0,,3311139000.0,-215143000.0,1034635000.0,1028604000.0,1544139000.0,286278000.0,15500034000.0,,4178188000.0,323459000.0,247916000.0,0.0,561721000.0,,-12257988000.0,,16747491000.0,1642000.0,488560000.0,,1328996000.0,494521000.0,10800000000.0,27820591000.0,1028604000.0,,1077430000.0,1077430000.0,,2070000000.0,,,19676611000.0,29333000.0,,,,,,,,,,,
2016-03-31,10.6,157650000.0,5173887000.0,2485940000.0,,6729256000.0,16564814000.0,1506027000.0,,758428000.0,1504533000.0,1903416000.0,-169467000.0,,157650000.0,5173262000.0,,927975000.0,21018001000.0,1496942000.0,13095000.0,,,6571606000.0,8405420000.0,177773000.0,-2560000000.0,0.0,,33000.0,-15883000.0,,4028286000.0,-179707000.0,1151535000.0,1145237000.0,1947815000.0,345407000.0,14791571000.0,,3676366000.0,0.0,-1494000.0,,451115000.0,,3667860000.0,10.6,11390927000.0,135169000.0,1264951000.0,108041226.0,1768108000.0,1077430000.0,10800000000.0,28050593000.0,1145237000.0,108041226.0,1903416000.0,1903416000.0,0.0,1166657000.0,,7591000.0,19645173000.0,419176000.0,,,,,,,,,,,
2016-06-30,,,-1206299000.0,2024730000.0,11077241000.0,9587003000.0,14217534000.0,2207215000.0,623429000.0,14320815000.0,2631954000.0,4451306000.0,163526000.0,,0.0,4252457000.0,,-673737000.0,21877241000.0,2604996000.0,247935000.0,,,9587003000.0,12733496000.0,0.0,-515000000.0,0.0,,0.0,-9625000.0,,3464789000.0,-85534000.0,2002162000.0,2003372000.0,2665633000.0,602834000.0,14320815000.0,,4631888000.0,414717000.0,384750000.0,,405159000.0,,-3413514000.0,,15423833000.0,167942000.0,1086626000.0,,2580099000.0,1903416000.0,10800000000.0,31740862000.0,2003372000.0,,4451306000.0,4451306000.0,,859657000.0,,26958000.0,19007366000.0,,,,,,,,,,,,
2016-09-30,9.6,,4238250000.0,3415713000.0,,7034291000.0,17591471000.0,1235423000.0,,862434000.0,1235423000.0,3506929000.0,-5491000.0,,152500000.0,7078086000.0,,772682000.0,22949885000.0,1312052000.0,374758000.0,,,6881791000.0,11282978000.0,137667000.0,-745000000.0,0.0,,0.0,-1098965000.0,,3938550000.0,-377300000.0,1034535000.0,1033386000.0,688023000.0,277517000.0,14161220000.0,,4798924000.0,0.0,78550000.0,,919235000.0,,3002827000.0,9.6,13353221000.0,168755000.0,1572478000.0,107644375.0,310723000.0,4451306000.0,10800000000.0,30258675000.0,1033386000.0,107644375.0,3506929000.0,3506929000.0,,587551000.0,,,18975697000.0,410469000.0,,,,,,,,,,,
2016-12-31,,,-8849019000.0,2123904000.0,13921965000.0,8942375000.0,11351806000.0,1468739000.0,620365000.0,48217953000.0,2522795000.0,5440623000.0,-178463000.0,,0.0,9684689000.0,,-2007060000.0,24721965000.0,2416239000.0,63904000.0,,,8942375000.0,14875881000.0,0.0,-293000000.0,0.0,-33646290000.0,0.0,10884000.0,,3688794000.0,-258935000.0,1845175000.0,1838405000.0,1880299000.0,571064000.0,14571663000.0,,6159473000.0,351701000.0,863729000.0,,462992000.0,,-10317758000.0,,20200825000.0,465000.0,414944000.0,,1621364000.0,3506929000.0,10800000000.0,33945610000.0,1838405000.0,,5440623000.0,5440623000.0,,546432000.0,,,19069729000.0,26411000.0,,,,,,,,,,,
2017-03-31,89.962528,147500000.0,9715953000.0,3906094000.0,18213000.0,8665628000.0,20596688000.0,9715953000.0,,726293000.0,9715953000.0,7806383000.0,-540010000.0,-3674000.0,147500000.0,10225312000.0,,951835000.0,26704095000.0,9715953000.0,-456199000.0,,,8518128000.0,16541919000.0,257492000.0,-34657000.0,0.0,,0.0,0.0,,4491413000.0,-87297000.0,9715953000.0,9715953000.0,2854156000.0,562009000.0,13825245000.0,,4828626000.0,0.0,34938000.0,,482617000.0,,3961356000.0,89.962528,10880735000.0,105925000.0,1633304000.0,108000000.0,2766859000.0,5440623000.0,10800000000.0,35650679000.0,9715953000.0,108000000.0,8306382000.0,8306382000.0,3375000.0,658741000.0,,44034000.0,19108760000.0,401763000.0,,,,,,,,,,,
