date,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncome,quarterlyLongTermDebt,quarterlySellingGeneralAndAdministration,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyOtherNonCurrentAssets,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlySaleOfInvestment,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyGrossProfit,quarterlyBeginningCashPosition,quarterlyOperatingExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyBasicEPS,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOperatingIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyCapitalExpenditure,quarterlyOtherIncomeExpense,quarterlyStockBasedCompensation,quarterlyInvestmentsAndAdvances,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable
2008-06-30,881664841.69,2211692658.28,175956018.41,399499675.35,4592037.84,31244363.0,-13734810.63,,31592037.84,-684862.58,,-298335.86,27000000.0,40958891.19,779457507.55,43703138.31,3469835.44,-298335.86,,,-6266465.12,,56985822.53,6006883.14,370152250.0,56985822.53,1031847557.34,1944003.69,,131772241.99,-4376571.25,0.0,,0.0,,67563.68,50000.0,405311882.06,422000000,46413893.34,67188981.06,41595469.11,,1134998889.75,-156757.94,692310455.09,-71335000.0,5165262.62,,,,,,-6737496.26,,-841620.52,4818424.23,1000255519.5,1330027816.59,,222369911.75,,692310455.09,-1772188.24,,,,,,,,,,,,,
2008-09-30,871482714.25,2155196314.41,137751753.61,372318861.87,4592037.84,31838600.48,18707118.43,,31592037.84,-53347836.0,,-51052762.82,27000000.0,43188003.25,763751309.63,72161288.86,-2825514.23,-51052762.82,-0.121,,-6059259.57,421923660.0,72161288.86,6304775.01,351557750.0,72161288.86,1029096238.39,3205896.1,,130522937.72,35073877.19,0.0,,0.0,421923660.0,-67563.68,0.0,406531512.87,422000000,17146348.46,43703138.31,44176021.36,,1083548938.01,259632.52,684505266.13,-119094500.0,-46783428.47,,,,,-0.121,-57790259.08,,-53088203.48,-27029672.9,997504200.55,1283713600.16,,154898102.07,,684505266.13,-2904800.55,,,,,,,,,,,,,
2008-12-31,856009845.49,1959518162.6,228473972.09,298808641.12,3831115.25,30745575.0,4093044.39,,34909753.58,-205882858.32,,-189291198.52,27000000.0,105969216.34,659504841.69,66503301.13,-2397449.99,-189291198.52,,,-6044287.74,,74783510.0,4879157.39,360692750.0,74783510.0,1036691582.05,-8289634.71,,129555254.67,3049536.25,0.0,,0.0,,67563.68,0.0,413817379.06,422000000,-23941734.37,72161288.86,107062658.79,,896867102.34,-5758571.69,675525906.01,-76757500.0,-206762272.62,,,,,,-247081457.6,,-211641430.01,-131004393.16,1001781828.47,1103508317.11,,204532237.72,,675525906.01,-2538153.67,,,,,,,,,,,,,
2009-03-31,842543138.06,1931127175.4,120435463.05,306270289.39,3831115.25,30690000.0,-3443750.52,,31909753.58,-20787804.8,,-19662693.28,24000000.0,37756086.12,635608470.34,71339759.48,-680509.76,-19662693.28,-0.047,,-5550946.76,418355176.0,71339759.48,5156408.4,373557750.0,71339759.48,1029088399.65,-119595.3,,129002701.53,-6740279.82,0.0,,0.0,418355176.0,0.0,,382645621.04,422000000,23644068.7,74783510.0,38761723.11,,877204409.06,65311.88,662638423.84,-179533000.0,-15566084.52,,,,,-0.047,-266744150.88,,-20722492.92,-15117654.41,997178646.07,1088584037.34,,144079531.75,,662638423.84,-680509.76,,,,,,,,,,,,,
2009-06-30,831376359.21,1867403451.67,211896189.29,278125308.4,3831115.25,29550000.0,19722141.93,,31909753.58,-17014074.93,,-16015003.07,24000000.0,35744422.22,582556274.13,82781901.41,-730238.0,-16015003.07,,,-4925953.25,,91390995.29,4227686.38,351658500.0,91390995.29,982378750.85,-367563.25,,128059014.51,46886382.8,0.0,,0.0,,0.0,,370030579.57,422000000,27434118.9,71339759.48,37653896.9,,861189405.99,100447.98,652550417.91,-35816250.0,-12685940.57,,,,,,-127003572.95,,-16913626.95,-10219778.0,950468997.27,1036027092.46,,239330308.19,,652550417.91,-733077.42,,,,,,,,,,,,,
2009-09-30,819377390.93,1829536898.22,127541882.1,263666283.25,3831115.25,29550000.0,-30469590.93,,37409753.58,-20605497.26,,-20161889.35,24000000.0,36647782.83,604279363.89,60592310.48,-939876.4,-20161889.35,-0.05,,-3854700.29,403237787.0,60592310.48,4154358.81,303350000.0,60592310.48,965117694.66,238196.99,,127104030.71,16079988.96,0.0,,0.0,403237787.0,-200000.0,,386392332.74,422000000,21203333.31,82781901.41,37887489.82,,841027516.64,,641450095.38,-140808500.0,-16451138.45,,,,,-0.05,-302921043.3,,-20605497.26,-16684156.51,927707941.08,1010159507.29,,148745215.41,,641450095.38,-808752.4,,,,,,,,,,,,,
2009-12-31,808235601.46,1737782547.5,236702472.32,255167926.9,3070192.66,30699600.0,59537548.7,,36170730.89,-121110250.74,,-118164997.15,24000000.0,90362735.76,489304032.64,111849650.31,-994761.42,-118164997.15,,,-5356361.22,,119427989.19,6720352.27,314850000.0,119427989.19,994473594.68,-7802384.51,,126907626.93,60654059.08,0.0,,0.0,,250000.0,,393440583.68,422000000,-1188940.41,60592310.48,92095364.88,,722862519.49,-638043.4,631009105.56,-102500000.0,-115027941.87,,,,,,-265330459.45,,-121748294.14,-93284305.29,958302863.79,929546946.04,,235513531.91,,631009105.56,-1557104.0,,,,,,,,,,,,,
2010-03-31,786063680.94,1647638165.42,136517908.34,241229114.07,3070192.66,1985180.91,-27373686.31,,30170730.89,-3703761.74,,-3842514.79,18000000.0,36479569.33,476431042.56,92054302.88,-614020.35,-3842514.79,-0.009,-143400.0,-4872630.48,426946088.0,92054302.88,4685816.72,328850000.0,92054302.88,908194904.48,-224003.74,,126007419.94,-22614076.59,0.0,,0.0,426946088.0,0.0,350000.0,340264104.67,422000000,34037192.26,119427989.19,37666477.07,,720382336.74,102651.31,609906201.4,-187900000.0,1084706.29,,,,,-0.009,-269172974.24,,-3601110.43,-3629284.81,878024173.59,861574484.48,,170555100.6,,609906201.4,-850620.35,,,,,,,,,,,,,
2010-06-30,776044236.79,1623010735.37,175326019.61,230737953.9,3070192.66,1349395.0,-9389875.98,,30170730.89,-10937740.18,,-11126089.91,18000000.0,39610202.46,464099967.24,75086088.02,-561320.58,-11126089.91,,,-5041154.9,,75853802.19,4646250.25,327950000.0,75853802.19,894505214.61,-58553.72,,125212244.86,-3264545.26,0.0,,0.0,,-305333.49,0.0,332117114.93,422000000,40762664.53,92054302.88,41298468.42,,709256246.82,0.0,600688429.04,-11400000.0,-6291489.93,,,,,,-280299064.15,,-10937740.18,-535803.89,864334483.72,846966498.58,,216088684.14,,600688429.04,-439587.08,,,,,,,,,,,,,
2010-09-30,747867741.0,1668923457.83,174664419.87,248609319.1,3070192.66,0.0,77749978.33,,30170730.89,14778312.28,,13915138.08,18000000.0,38457320.87,430896057.15,160414405.23,101024838.67,13915138.08,0.033,,-4057825.55,421670851.0,160414405.23,4901425.14,277500000.0,160414405.23,928872170.67,-208026.34,,119899727.78,10813193.85,0.0,,0.0,421670851.0,-5093970.75,99323404.36,313037604.14,422000000,41632508.76,75086088.02,39763472.75,,719938839.02,,585877388.53,-114100000.0,19679737.42,,,,,0.033,-266383926.07,,14778312.28,1869036.01,898701439.78,921055716.83,,216296928.63,,585877388.53,-777797.7,,,,,,,,,,,,,
2010-12-31,712110339.93,1457360678.14,189254991.09,203110996.56,2166099.59,1906616.57,-42330681.0,,35870628.18,19333708.03,,23332848.15,18000000.0,96504996.75,349628293.09,110505385.35,88686860.35,23332848.15,,,-3916154.08,,119043008.51,3800245.24,139750000.0,119043008.51,696247855.87,-8840527.99,,106507925.87,18899483.9,0.0,,0.0,,4526819.17,-94978156.46,312873675.48,422000000,29162015.23,160414405.23,97887862.79,,744999407.83,5396407.71,570999659.03,-175000000.0,28530360.98,,,,,,-243051077.92,,24730115.74,-68725847.56,660377227.69,745250338.21,,218417006.32,,570999659.03,-615344.24,,,,,,,,,,,,,
2011-03-31,703067791.07,1493299388.25,142746495.35,229259779.37,2166099.59,3546397.46,-5305854.43,,21870628.18,9228892.5,,8424266.77,4000000.0,37525228.45,383595106.82,113737154.08,-673958.17,8424266.77,0.02,0.0,-2217275.42,421213338.0,113737154.08,2429440.2,192500000.0,113737154.08,722957673.48,-124595.81,,105833885.57,-27713826.2,0.0,,0.0,421213338.0,0.0,0.0,295464977.26,422000000,50469762.39,119043008.51,38923751.93,,753423674.6,0.0,562699509.42,-113250000.0,11658332.7,,,,,0.02,-234626811.15,0.0,9228892.5,11546010.46,701087045.3,790231597.18,,193216257.74,,562699509.42,-674308.17,,,,,,,,,,,,,
2011-06-30,694341623.61,1453807688.26,187504730.09,229899501.14,2166099.59,857016.57,-23394420.73,,18634572.56,6729136.71,,5646779.44,0.0,33165469.64,374545331.98,81805110.19,-2587510.0,5646779.44,,,-2599292.81,,86550048.91,2654078.79,162000000.0,86550048.91,676736836.78,3823480.25,,105159845.37,-2117943.94,0.0,,0.0,,0.0,,289793582.22,422000000,44350276.55,113737154.08,34591173.32,,759070454.04,117848.82,554777887.35,-24500000.0,9501064.32,,,,,,-228980031.71,,6846985.53,9759103.23,658102264.22,759466064.65,,231855006.64,,554777887.35,-2587510.0,,,,,,,,,,,,,
2011-09-30,687240976.84,1455034931.25,149116587.12,229549762.14,2341100.15,1683985.46,-11679244.89,,15130432.73,-13360612.1,,-13501987.85,,40632325.27,397497895.72,78663488.46,-1129984.0,-13501987.85,-0.032,,-2448261.95,421937120.0,78663488.46,2112078.41,190000000.0,78663488.46,691324691.87,-3792684.44,,104485805.07,-28453806.51,0.0,,0.0,421937120.0,0.0,,286355418.27,422000000,29037644.81,81805110.19,41551210.1,,745568466.19,,548402071.24,-30000000.0,-11248533.69,,,,,-0.032,-242482019.56,,-13360612.1,-12513565.29,676194259.14,767793954.41,,178154231.93,,548402071.24,-1133984.0,,,,,,,,,,,,,
2011-12-31,668674950.88,1485441846.03,160806969.15,163969806.39,1283883.04,2257016.55,86465883.07,,32969051.09,11032431.21,,10813842.48,0.0,57678371.74,422781854.19,156591748.37,25077264.11,10813842.48,,,-3199765.23,,161866351.06,3640706.77,220000000.0,161866351.06,710699175.44,-5318602.69,,104020316.25,29926974.53,0.0,,0.0,,0.0,,289947745.92,422000000,39841461.11,78663488.46,59952840.38,,756382308.67,-87848.6,530176836.48,3000000.0,14585289.38,,,,,,-231668177.08,,10944582.61,-20111379.27,677730124.35,816766895.15,,200648430.26,,530176836.48,-3064670.89,,,,,,,,,,,,,
2012-03-31,662019545.75,1493954315.59,145505810.59,232395335.75,1458883.6,1836815.99,-67852356.52,,32943425.22,-6870598.36,,-7417342.9,,40395385.61,434813396.84,94013994.54,-2321829.0,-7417342.9,-0.018,,-2966074.39,412074606.0,94013994.54,3210239.07,220000000.0,94013994.54,726082243.36,0.0,,103398413.82,-64888101.85,0.0,,0.0,412074606.0,0.0,,292675434.87,422000000,37905663.73,161866351.06,41431133.43,,748964965.77,,524360342.49,-135000000.0,-3660359.29,,,,,-0.018,-239085519.98,,-6870598.36,-3525469.7,693138818.14,831934769.84,,183411474.32,,524360342.49,-2323149.0,,,,,,,,,,,,,
2012-06-30,653377200.91,1492771944.89,158934053.46,238670990.49,1258683.04,445489.4,-6155573.82,,32489168.27,-24598896.48,,-24551326.09,,38984252.85,438685513.33,82583818.03,-399675.35,-24551326.09,,,-3722418.67,,84400627.9,3865899.48,219000000.0,84400627.9,749498769.14,3457792.82,,102577910.47,-5139999.88,0.0,,0.0,,249051.91,,337023679.12,422000000,35596911.58,94013994.54,40287873.27,,724413639.68,,516675039.82,-32000000.0,-20732997.0,,,,,,-263636846.07,,-24598896.48,-4690961.69,717009600.87,839394743.98,,194530965.04,,516675039.82,-648727.26,,,,,,,,,,,,,
2012-09-30,647084372.85,1455007230.07,150607220.85,241113704.28,1458883.6,6276750.63,-6117133.01,,33530192.97,-26121834.31,,-24538126.11,,50654730.2,426335395.76,81741287.71,-1915462.0,-24538126.11,-0.058,,-3323836.67,423071140.0,81741287.71,3228435.06,221000000.0,81741287.71,737905888.63,-3457792.82,,101957127.97,-1291757.2,0.0,,0.0,423071140.0,0.0,0.0,326546318.68,422000000,28667536.47,82583818.03,51806783.37,,699835799.33,,511048168.29,-53000000.0,-22893399.25,,,,,-0.058,-288174972.18,,-26121834.31,-23139246.9,704375695.66,807922857.22,,179274757.32,,511048168.29,-1865462.0,,,,,,,,,,,,,
2012-12-31,640008869.99,1475038749.96,161749492.42,192265245.43,1058482.48,1250200.56,96437592.94,,32340896.95,-114554698.85,,-111851231.62,,112981826.57,403659917.33,172904277.96,-3297731.0,-111851231.62,,-1193400.0,-3365216.21,,181154277.96,4255606.3,313029820.99,181154277.96,872492107.37,-8250000.0,,101464670.47,17231008.3,0.0,,0.0,,0.0,0.0,348122570.97,422000000,29287720.3,81741287.71,114121502.27,,587988304.8,,506684964.55,0.0,-107588075.03,,,,,,-400026203.8,,-111843681.33,-84833781.97,840151210.42,835029879.97,,191037212.72,,506684964.55,-2111331.0,,,,,,,,,,,,,
2013-03-31,632951309.73,1453648451.14,119769312.61,206052147.01,1058482.48,1487459.4,-37809413.85,,29284859.05,-18724426.21,,-16258064.5,,37498106.28,413585213.46,135094864.11,-910708.29,-16258064.5,-0.04,-1000000.0,-3680205.11,406451612.0,144337864.11,4714493.94,314968603.7,144337864.11,868788438.04,-9243000.0,,100839537.97,-27956622.58,0.0,,0.0,406451612.0,1000000.0,,333801139.72,422000000,24201672.91,172904277.96,39115946.4,,571730240.3,,500607841.32,-135000000.0,-14009932.27,,,,,-0.04,-416284268.3,,-18724426.21,-14914273.49,839503578.99,820697141.41,,143970985.52,,500607841.32,-2045238.29,,,,,,,,,,,,,
2013-06-30,625664071.32,1482912052.12,193803547.35,296486724.89,1058482.48,100100.28,-42404217.87,,29282193.57,-78742.99,,-2471235.23,,40423541.81,389701466.4,92690646.24,-1105479.81,-2471235.23,,,-4768409.72,,103503646.24,5053969.04,314968603.7,103503646.24,899168578.73,-1570000.0,,100210055.47,-36011476.84,0.0,,0.0,,1000000.0,,351150540.33,422000000,51361478.64,135094864.11,42087071.52,,569259005.07,,494634510.37,-30000000.0,4975226.05,,,,,,-418755503.53,,-78742.99,9274407.12,869886385.16,857247980.8,,245165025.99,,494634510.37,-1105479.81,,,,,,,,,,,,,
2013-09-30,619424187.19,1432725719.89,138750959.76,222010320.56,1058482.48,100100.28,19969509.99,,29298348.95,-18478050.46,,-18167950.22,,42789136.66,401080428.79,120910156.23,-2169950.0,-18167950.22,-0.04,,-4823029.73,454198756.0,120910156.23,4360772.79,314968603.7,120910156.23,865693934.14,10813000.0,,99582747.97,13977539.72,0.0,,0.0,454198756.0,0.0,,338294095.49,422000000,29983117.43,92690646.24,43917759.86,,552857417.67,,486613835.63,-55000000.0,-14117277.67,,,,,-0.04,-436923453.75,,-18478050.46,-13934642.43,836395585.19,813301532.7,,168734077.19,,486613835.63,-2171950.0,,,,,,,,,,,,,
2013-12-31,1258621041.31,2829360876.07,1949941111.01,407991348.42,0.0,0.0,-124392287.97,,131468000.0,-72270975.62,6562344.06,-71341768.49,,321133340.98,734199271.84,305897025.49,-502276488.15,-71341768.49,,,-39692985.56,,337743216.12,39434350.77,482613152.34,337743216.12,1665722587.66,258590000.0,,173810162.12,-466962959.24,0.0,,15718684.47,,-269855679.97,,475472131.25,422000000,320383150.16,120910156.23,325505719.03,,803573308.22,4547816.57,993731248.59,-440300000.0,-28288808.28,,,,,,-222701516.4,,-67723159.05,-5122568.87,1534254587.66,1570739834.76,,2270324261.17,,993731248.59,-285028362.36,,,,,,,,,,,,,
2014-03-31,1216674721.84,2708255836.73,394775124.02,501417608.41,0.0,0.0,-141677057.66,,131468000.0,45563218.38,6562344.06,47337245.01,,60036855.5,709677619.63,164219967.83,-51513479.77,47337245.01,0.112,,-11265133.31,422653973.0,190474567.83,9460647.59,550950738.0,190474567.83,1498812754.77,-34515394.34,,172991709.07,-83873449.55,0.0,,0.0,422653973.0,-8802712.65,,403515168.84,422000000,51613594.3,305897025.49,61119715.22,,851033756.57,11171932.75,955791154.97,-91776611.07,66195798.72,,,,,0.112,-175364271.39,,56735151.13,-9506120.92,1367344754.77,1491581114.89,,446388718.32,,955791154.97,-71244173.99,,,,,,,,,,,,,
2014-06-30,1295724942.16,2864350199.23,429362846.53,478665891.77,0.0,0.0,56185775.22,,133468000.0,-28287670.34,6562344.06,-26519239.25,0.0,69679055.68,727554713.92,220405743.05,4325428.78,-26519239.25,,,-12639777.97,,278586933.68,15009838.83,470612356.0,278586933.68,1433148077.57,95715394.34,,171351438.42,-50926969.33,0.0,,9540.41,,50501115.13,,524237855.42,422000000,61105895.7,164219967.83,81762883.46,0.0,899502007.96,-926627.52,1042561638.51,-93223388.93,-14204459.03,,,,,,-201883510.64,,-29214297.86,-20656987.76,1299680077.57,1568625257.07,,490468742.23,,1042561638.51,-54040949.68,,,,,,,,,,,,,
2014-09-30,1148797062.11,2686615732.91,538160890.15,444372288.34,0.0,0.0,123920081.53,,114900000.0,70473508.1,6562344.06,69728436.23,,69208920.41,628352633.69,344325824.58,215365599.61,69728436.23,0.17,,-9807473.31,410167272.0,344325824.58,8021934.43,425700320.0,344325824.58,1136158695.04,-21557935.33,,161274058.02,-21802503.79,0.0,,0.0,410167272.0,48000507.43,0.0,441295040.81,422000000,40161036.83,220405743.05,71581063.23,,1018648110.94,-3142336.16,914673656.64,-394975000.0,75353106.37,,0.0,,,0.17,-132155074.41,,67331171.94,-31420026.4,1021258695.04,1537818670.8,,578321926.98,,914673656.64,-1741023.2,,,,,,,,,,,,,
2014-12-31,1268222358.43,2507883349.66,259183395.31,404135634.03,30370000.0,11000000.0,-218863001.25,,134270000.0,-74737038.0,6562344.06,-69130235.29,,86623803.71,572992423.57,125462823.33,-80523760.07,-69130235.29,,0.0,-9342992.06,,163962823.33,13049124.99,318051050.0,163962823.33,1063124025.3,3217725.62,,160501145.59,-100458560.61,0.0,,0.0,,-98050732.25,0.0,476989158.86,422000000,31970310.6,344325824.58,92311881.67,,919530631.51,-2068760.45,1039609481.9,111175000.0,-63756673.46,,0.0,,,,-232056930.86,,-76805798.45,-60341571.07,928854025.3,1239660991.23,,291153705.91,,1039609481.9,-22137962.73,,,,,,,,,,,,,
2015-03-31,1239473812.77,2432303667.74,275512191.89,411871456.22,30370000.0,11000000.0,-101211194.57,,134270000.0,-33024650.9,6562344.06,-25520328.32,,39145100.73,555941601.18,62751628.76,-22882934.54,-25520328.32,-0.06,,-6411673.47,425338805.0,62751628.76,6082424.58,310000000.0,62751628.76,1020568994.28,0.0,,158636140.45,-49057822.28,0.0,,0.0,425338805.0,32265.13,,433116059.45,422000000,15097690.52,163962823.33,41012621.59,,894010303.19,600291.52,1012591197.43,-128135125.0,-26341934.8,,,,,-0.06,-257577259.18,,-32424359.38,-25914931.07,886298994.28,1192829854.97,,290609882.41,,1012591197.43,-23865199.67,,,,,,,,,,,,,
2015-06-30,1269888475.17,2423588566.42,287710219.17,388306989.93,30370000.0,11000000.0,91186805.4,,134270000.0,-33750211.14,6562344.06,-22304416.61,,51678652.15,536995442.32,115438434.16,-2673536.79,-22304416.61,,,-6698518.82,,121938434.16,4052734.96,344585200.0,121938434.16,1045631848.64,0.0,,158271251.61,21096812.17,0.0,,0.0,,-32265.13,,405085207.8,422000000,19863999.4,62751628.76,54299493.53,,871692232.63,1311586.84,1030376803.41,-89915925.0,-28385889.34,,,,,,-279881675.79,,-32438624.3,-34435494.13,911361848.64,1153700091.25,,307574218.57,,1030376803.41,-3641271.66,,,,,,,,,,,,,
2015-09-30,1285494777.01,2332478888.18,227448430.99,339845719.67,30370000.0,11000000.0,-52030446.0,,134270000.0,-52780731.55,6562344.06,-34639537.34,,54429423.1,509136428.96,63407988.16,-7122663.71,-34639537.34,-0.08,,-4387972.14,432994217.0,101907988.16,521457.04,202427934.0,101907988.16,1005354826.3,0.0,,156710011.78,82760958.74,0.0,,0.0,432994217.0,-1109482.78,,439061632.07,422000000,14572374.12,115438434.16,56726001.46,,838023472.52,739929.16,1046620276.38,-296369451.0,-51519345.35,,,,,-0.08,-314521213.14,,-52040802.39,-42153627.34,871084826.3,1046984111.17,,242020805.11,,1046620276.38,-6013180.93,,,,,,,,,,,,,
2015-12-31,1199928654.28,2077492109.79,224668424.38,273293153.87,31310282.67,11000000.0,112368586.31,,135210282.67,-177163623.99,6562344.06,-125353091.29,,92549215.05,390738839.19,175776574.47,20033596.3,-125353091.29,,,-5303660.99,,182276574.47,12382748.88,205844240.0,182276574.47,927518552.8,50000000.0,,156100837.99,79267361.93,0.0,,7082519.02,,-32266.4,,398349980.01,422000000,11722928.42,63407988.16,96495220.32,,712663072.55,3181293.58,968345513.69,30817021.0,-161599581.53,,,,,,-439874304.42,,-173982330.41,-84772291.9,792308270.13,877563455.51,,236391352.8,,968345513.69,21932562.7,,,,,,,,,,,,,
2016-03-31,1196510477.0,1989807728.99,224227232.67,289614264.27,31310282.67,11000000.0,-81807012.4,,135210282.67,-43664095.66,6562344.06,-30331649.3,,46867688.32,358597914.97,93969562.07,-24017452.6,-30331649.3,-0.07,,-4173934.73,433309276.0,101269713.51,4332061.71,180000000.0,101269713.51,883498267.66,0.0,,154225181.89,-51363559.35,0.0,,0.0,433309276.0,0.0,,351702534.57,422000000,5145823.14,175776574.47,49353108.17,,682331423.25,787543.48,964239784.58,-86315080.0,-38544490.47,,,,,-0.07,-470205953.72,,-42876552.18,-44207285.03,748287984.99,793297251.99,,229373055.81,,964239784.58,-24130522.0,,,,,,,,,,,,,
2016-06-30,1164197474.06,1956454872.12,234735390.48,310091318.73,33800649.71,11000000.0,6560336.31,,137700649.71,-37613322.05,6562344.06,-31832578.3,,47844153.85,337102337.11,100529898.38,-4036983.29,-31832578.3,,,-3939695.41,,105529898.38,5162520.78,170000000.0,105529898.38,884984950.34,-2500000.0,,153851956.47,20017588.9,0.0,,2964494.19,,0.0,,393527663.23,422000000,20966332.63,93969562.07,47711154.2,,651899201.48,554690.78,932553392.58,-69591080.0,-31896110.49,,,,,,-502038532.02,,-37058631.27,-26744821.57,747284300.63,792257398.06,,255701723.11,,932553392.58,-5335607.02,,,,,,,,,,,,,
2016-09-30,1136031720.81,1900317325.13,216407898.49,273293552.12,31310282.67,11000000.0,26094422.09,,135210282.67,-41747125.91,6562344.06,-29543668.44,,43819105.4,323129394.04,126624320.47,-4474941.97,-29543668.44,-0.07,,-3627986.54,422052406.0,126624320.47,1567909.59,170000000.0,126624320.47,873407200.77,-1500000.0,,152278190.32,31471771.96,0.0,,3414296.27,422052406.0,0.0,,370631958.0,422000000,-109077.1,100529898.38,45177035.29,,620916287.5,555971.0,903274368.33,-20103860.0,-39623245.32,,,,,-0.07,-531582200.46,,-41191154.91,-45286112.39,738196918.1,764285604.32,,216298821.39,,903274368.33,-4471941.97,,,,,,,,,,,,,
2016-12-31,1087486224.63,1849908902.76,116134998.5,215185885.26,3129430.0,11279193.4,-24043708.7,,138193108.5,-57633347.96,3679654.4,-57079689.15,,63155780.82,317127619.9,102580611.77,8717157.44,-57079689.15,,,-6123628.53,,118829271.77,7572525.7,190000000.0,118829271.77,878023579.43,-1000000.0,,151586583.57,-33265484.13,0.0,,54172565.88,,-3717361.42,,298518401.08,422000000,72016651.44,126624320.47,71932580.51,,565197855.29,-254859.43,841900126.42,-78366519.0,-50315681.69,,,,,,-588661889.61,,-57888207.39,84070.93,739830470.93,762422678.13,,188151649.94,,841900126.42,13840211.99,,,,,,,,,,,,,
2017-03-31,1056551568.18,1849850081.84,252685838.31,264738103.52,3129430.0,11279193.4,-24055041.16,,138193108.5,-25852607.46,3679654.4,-18848577.87,,37039851.14,337516510.1,78525570.61,-8913526.1,-18848577.87,-0.04,,-3334323.34,471214447.0,94774230.61,4681992.27,218279160.0,94774230.61,903817365.97,-600000.0,,150458835.63,-48104841.2,0.0,,51437068.45,471214447.0,0.0,,309823833.66,422000000,17752675.78,102580611.77,40778751.03,,546349277.42,1049979.4,812354088.83,-60000000.0,-20120635.79,,,,,-0.04,-607510467.48,,-24802628.06,-23026075.25,765624257.47,793298513.66,,270438514.09,,812354088.83,-8913526.1,,,,,,,,,,,,,
2017-06-30,1070929048.62,1894232599.36,220893083.68,280554200.65,3129430.0,11201563.68,-17078338.04,,140008283.78,-22490090.29,3679654.4,-25201413.83,,35929117.23,354894515.89,61447232.57,4989886.93,-25201413.83,,,-4328250.0,,77666624.57,5274308.1,225000000.0,77666624.57,940879355.05,-600000.0,,159247905.59,-18301200.23,0.0,,56898227.32,,0.0,,334836920.07,422000000,44474487.46,78525570.61,38984775.55,,520650799.43,1040427.24,830276296.29,-86948504.3,-16175354.95,,,,,,-632711881.31,,-21449663.05,5489711.91,800871071.27,823303550.74,,265367571.14,,830276296.29,,,,,,,,,,,,,,
2017-09-30,1044880994.13,1843216477.28,298460981.17,271358246.68,3129430.0,11065840.94,-17946937.38,,140008283.78,-34559753.28,3679654.4,-24909337.72,,44274051.83,369135134.51,43500295.19,-17473701.4,-24909337.72,-0.06,,-3319678.35,415155629.0,59748955.19,5509430.68,245048307.14,59748955.19,954229776.88,-600000.0,,158074567.93,-33490254.59,0.0,,47601002.28,415155629.0,0.0,,324368327.78,422000000,14100364.9,61447232.57,46645486.25,,496242353.97,1152450.07,800624405.31,-30120972.37,-27897872.53,,,,,-0.06,-657621219.03,,-33407303.21,-32545121.35,814221493.1,798335483.15,,312561346.07,,800624405.31,-17473701.4,,,,,,,,,,,,,
