date,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInventory,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyIncomeTaxPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlySaleOfInvestment,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyEbitda,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets
2004-06-30,150023000.0,11732000.0,-587000.0,0.16,83202000.0,225040000.0,2632000.0,,4725000.0,,,874000.0,959000,959000,,-85000.0,14100000.0,6096000.0,-11300000.0,-821000.0,959000,993000.0,,3936000.0,993000.0,11732000.0,993000.0,1480000.0,-741000.0,-8676000.0,216264000.0,171713000.0,5322000.0,-106000.0,1150000.0,,0.0,,,,53327000.0,1580000.0,,4404000.0,-4000.0,6974000.0,9984000.0,,0.16,,,1607000.0,4103000,206252000.0,7691000.0,648000.0,308000.0,,,3010000,8091000.0,5895000.0,646000.0,9984000,,92000.0,8776000.0,242155000.0,20861000.0,2622000.0,-35903000.0,-11298000.0,,,,,
2004-09-30,152700000.0,11526000.0,169000.0,0.253333,83073000.0,226002000.0,2949000.0,,3961000.0,,,955000.0,1480000,1480000,,-6000.0,15783000.0,6109500.0,-3268000.0,-822000.0,1480000,1162000.0,,3946000.0,1162000.0,11526000.0,1162000.0,1493000.0,3756000.0,-3565000.0,214808000.0,171757000.0,1762000.0,-81000.0,2982000.0,,0.0,,,,54245000.0,993000.0,,2747000.0,0.0,6635000.0,10601000.0,,0.24,,,2473000.0,4970000,208364000.0,8349000.0,993000.0,260000.0,,,3966000,3734000.0,5916000.0,1683000.0,10601000,,-4458000.0,11194000.0,244267000.0,18234000.0,-297000.0,-35903000.0,-3268000.0,,,,,
2004-12-31,153181000.0,10295000.0,55000.0,,82356000.0,227380000.0,3806000.0,,5972000.0,,,932000.0,1245000,1245000,,-17000.0,15590000.0,,-4919000.0,-829000.0,1245000,1217000.0,,3956000.0,1217000.0,10295000.0,1217000.0,1513000.0,9341000.0,14000.0,217722000.0,172437000.0,840000.0,23000.0,1331000.0,,0.0,,,,54943000.0,1162000.0,,2173000.0,0.0,6697000.0,10210000.0,,,,,2025000.0,4545000,212152000.0,8765000.0,780000.0,282000.0,,,3513000,41000.0,,-44000.0,10210000,,2741000.0,9658000.0,251484000.0,18440000.0,4933000.0,-39332000.0,-4919000.0,,,,,
2005-03-31,155116000.0,10966000.0,468000.0,0.16,82495000.0,229829000.0,3215000.0,,6249000.0,,,911000.0,954000,954000,,377000.0,16322000.0,6141000.0,-4848000.0,-843000.0,954000,1685000.0,,3971000.0,1685000.0,10966000.0,1685000.0,1481000.0,1257000.0,-1610000.0,221112000.0,174372000.0,0.0,21000.0,949000.0,,,,,,55457000.0,1217000.0,,1232000.0,0.0,7255000.0,9902000.0,,0.153333,,,1594000.0,3689000,216179000.0,8876000.0,640000.0,403000.0,,,2647000,2074000.0,5950500.0,636000.0,9902000,,662000.0,8717000.0,255624000.0,18447000.0,3242000.0,-39445000.0,-4852000.0,,,,,
2005-06-30,167332000.0,1466000.0,-168000.0,0.2,91630000.0,234571000.0,3584000.0,,7176000.0,,,902000.0,1204000,1204000,,-31000.0,17177000.0,6160500.0,-5392000.0,-864000.0,1204000,1517000.0,,3986000.0,1517000.0,1466000.0,1517000.0,1544000.0,-858000.0,-2001000.0,225299000.0,178546000.0,327000.0,9000.0,532000.0,,,,,,56025000.0,1685000.0,,1770000.0,0.0,7990000.0,11502000.0,,0.193333,,,2009000.0,4592000,220079000.0,9216000.0,805000.0,228000.0,,,3512000,1833000.0,5962500.0,801000.0,11502000,,378000.0,9272000.0,259524000.0,10412000.0,3391000.0,-39445000.0,-5392000.0,,,,,
2005-09-30,171636000.0,362000.0,-317000.0,0.28,92385000.0,241251000.0,4593000.0,,8468000.0,,,936000.0,1679000,1679000,,-15000.0,17913000.0,6187500.0,-4807000.0,-868000.0,1679000,1200000.0,,4006000.0,1200000.0,362000.0,1200000.0,1518000.0,-370000.0,-2677000.0,229749000.0,184056000.0,4042000.0,-34000.0,2176000.0,,,,,,57195000.0,1517000.0,,2794000.0,0.0,8100000.0,12380000.0,,0.273333,,,2795000.0,5379000,223690000.0,10027000.0,1116000.0,359000.0,,,4280000,2358000.0,5997000.0,1111000.0,12380000,,-1709000.0,11502000.0,263022000.0,11624000.0,2132000.0,-39332000.0,-4809000.0,,,,,
2005-12-31,173014000.0,2087000.0,159000.0,,92379000.0,243854000.0,4281000.0,,7361000.0,,,1008000.0,1198000,1198000,,-40000.0,18573000.0,,-5111000.0,-895000.0,1198000,1359000.0,,4014000.0,1359000.0,2087000.0,1359000.0,1578000.0,-354000.0,-3000.0,233448000.0,186041000.0,316000.0,-71000.0,1384000.0,,,,,,57813000.0,1200000.0,,2790000.0,0.0,7951000.0,11501000.0,,,,,1984000.0,4695000,227566000.0,10330000.0,786000.0,314000.0,,,3550000,162000.0,,556000.0,11501000,,2262000.0,10406000.0,270846000.0,12238000.0,5108000.0,-43280000.0,-5111000.0,,,,,
2006-03-31,176506000.0,1823000.0,-145000.0,0.166667,92270000.0,247724000.0,4014000.0,,8759000.0,,,961000.0,996000,996000,,411000.0,19403000.0,6217500.0,-6116000.0,-898000.0,996000,1214000.0,,4020000.0,1214000.0,1823000.0,1214000.0,1503000.0,2817000.0,-2660000.0,238438000.0,189650000.0,311000.0,46000.0,997000.0,,,,,37000.0,58074000.0,1359000.0,,1779000.0,0.0,7783000.0,10489000.0,,0.16,,,1649000.0,3871000,232586000.0,10428000.0,653000.0,163000.0,,,2706000,2477000.0,6027000.0,650000.0,10489000,,718000.0,9286000.0,275866000.0,12361000.0,3494000.0,-43280000.0,-6154000.0,,,,,
2006-06-30,182535000.0,5586000.0,321000.0,0.22,92229000.0,259293000.0,4400000.0,,8591000.0,,,1061000.0,1360000,1360000,,-32000.0,20464000.0,6238000.0,-10923000.0,-921000.0,1360000,1535000.0,,6063000.0,1535000.0,5586000.0,1535000.0,1583000.0,5481000.0,-8183000.0,248095000.0,200285000.0,327000.0,-99000.0,1056000.0,,,,,,59008000.0,1214000.0,,2796000.0,-1000.0,8249000.0,12013000.0,,0.22,,,2234000.0,4785000,242092000.0,8842000.0,874000.0,496000.0,,,3764000,8501000.0,6049000.0,870000.0,12013000,,-422000.0,11198000.0,285372000.0,16973000.0,2743000.0,-43280000.0,-10926000.0,,,,,
2006-09-30,185368000.0,7950000.0,698000.0,0.43,92114000.0,268041000.0,4615000.0,,9425000.0,,,1046000.0,2607000,2607000,,1291000.0,21468000.0,6247000.0,-6638000.0,-923000.0,2607000,2233000.0,,6068000.0,2233000.0,7950000.0,2233000.0,1643000.0,-8268000.0,-4314000.0,254585000.0,206697000.0,383000.0,15000.0,2399000.0,,,,,,61344000.0,1535000.0,,3183000.0,1000.0,8414000.0,12872000.0,,0.42,,,4206000.0,5695000,248619000.0,10526000.0,1599000.0,400000.0,,,4458000,3676000.0,6065000.0,1596000.0,12872000,,-610000.0,13456000.0,291899000.0,20558000.0,3660000.0,-43280000.0,-7974000.0,,,,,
2006-12-31,187673000.0,8216000.0,-819000.0,,92073000.0,269360000.0,3416000.0,,8116000.0,,,1054000.0,1109000,1109000,,-1346000.0,22270000.0,,-5813000.0,-972000.0,1109000,1414000.0,,6086000.0,1414000.0,8216000.0,1414000.0,1608000.0,12345000.0,-3010000.0,259115000.0,207560000.0,0.0,-8000.0,1706000.0,,,,,0.0,61800000.0,2233000.0,,2790000.0,0.0,8459000.0,13213000.0,,,,,1869000.0,5942000,253489000.0,10662000.0,760000.0,707000.0,,289000.0,4754000,2168000.0,,595000.0,13213000,,-66000.0,10245000.0,301573000.0,19122000.0,2826000.0,-48084000.0,-5836000.0,,,,,
2007-03-31,189730000.0,9463000.0,1157000.0,0.19,91958000.0,273800000.0,3781000.0,,9474000.0,,,1022000.0,1156000,1156000,,463000.0,23359000.0,6273000.0,-5039000.0,-977000.0,1156000,2571000.0,,6120000.0,2571000.0,9463000.0,2571000.0,1635000.0,1404000.0,-2274000.0,262932000.0,211517000.0,0.0,32000.0,1045000.0,,,,,,62283000.0,1414000.0,,2092000.0,0.0,8595000.0,11604000.0,,0.18,,,1897000.0,4221000,257090000.0,10841000.0,741000.0,272000.0,,-28000.0,3009000,3425000.0,6111000.0,882000.0,11604000,,-451000.0,10868000.0,305174000.0,21029000.0,2771000.0,-48084000.0,-5045000.0,,,,,
2007-06-30,193335000.0,1000.0,4906000.0,0.2,91917000.0,285660000.0,4018000.0,,5702000.0,,,1056000.0,1271000,1271000,,-42000.0,24400000.0,6623000.0,-6625000.0,-1017000.0,1271000,7477000.0,,7140000.0,7477000.0,2444000.0,7477000.0,1681000.0,2808000.0,-4673000.0,268179000.0,204670000.0,0.0,-34000.0,1533000.0,,,,,,80990000.0,2571000.0,,2436000.0,0.0,9130000.0,12913000.0,,0.19,,,2135000.0,5074000,262305000.0,11095000.0,864000.0,18419000.0,,-40000.0,3783000,9563000.0,6468000.0,964000.0,12913000,,-1518000.0,17481000.0,310389000.0,10583000.0,1968000.0,-48084000.0,-6641000.0,,,,,
2007-09-30,196098000.0,315000.0,1390000.0,0.38,91799000.0,295355000.0,5269000.0,,10670000.0,,,1137000.0,2763000,2763000,,42000.0,25573000.0,7425000.0,-6900000.0,-1210000.0,2763000,8867000.0,,7279000.0,8867000.0,315000.0,8867000.0,1492000.0,1913000.0,-3385000.0,273507000.0,210342000.0,0.0,-81000.0,2859000.0,,,,,,85013000.0,7477000.0,,2515000.0,0.0,9097000.0,15046000.0,,0.37,,,4577000.0,7288000,267756000.0,12648000.0,1814000.0,2428000.0,,-37000.0,5949000,4773000.0,7277000.0,1708000.0,15046000,,-2256000.0,21848000.0,315840000.0,13500000.0,3517000.0,-48084000.0,-6902000.0,,,,,
2007-12-31,196873000.0,1214000.0,-6347000.0,,91757000.0,294589000.0,5499000.0,,7405000.0,,,1192000.0,1073000,1073000,,14000.0,25910000.0,,-8143000.0,-1251000.0,1073000,2520000.0,,7300000.0,2520000.0,1214000.0,2520000.0,1497000.0,5197000.0,-4778000.0,280265000.0,209457000.0,0.0,221000.0,1915000.0,,,,,,85132000.0,8867000.0,,3225000.0,2000.0,9802000.0,12961000.0,,,,,1787000.0,4479000,274428000.0,12469000.0,714000.0,-8790000.0,,301000.0,3159000,-1574000.0,,103000.0,12961000,,897000.0,14324000.0,327500000.0,11844000.0,3370000.0,-53072000.0,-8148000.0,,,,,
2008-03-31,203359000.0,2725000.0,829000.0,0.14,91627000.0,305190000.0,4838000.0,,9076000.0,,,1127000.0,999000,999000,,464000.0,26774000.0,7434000.0,-7959000.0,-1257000.0,999000,3349000.0,,7321000.0,3349000.0,2725000.0,3349000.0,1518000.0,1183000.0,-1591000.0,291839000.0,219995000.0,0.0,65000.0,1338000.0,,,,,,85195000.0,2520000.0,,4101000.0,0.0,9663000.0,12270000.0,,0.13,,,1670000.0,3941000,285759000.0,12211000.0,671000.0,280000.0,,-76000.0,2607000,2404000.0,7313000.0,667000.0,12270000,,3460000.0,13351000.0,285944000.0,15902000.0,6384000.0,-185000.0,-7975000.0,,,,,
2008-06-30,205416000.0,10020000.0,-1691000.0,0.21,91584000.0,314928000.0,4158000.0,,9683000.0,,,1155000.0,1529000,1529000,,-32000.0,27924000.0,7445000.0,-11325000.0,-1307000.0,1529000,1658000.0,,7342000.0,1658000.0,10020000.0,1658000.0,1568000.0,262000.0,-9449000.0,303074000.0,230510000.0,0.0,-28000.0,1329000.0,,,,,,84418000.0,3349000.0,,3354000.0,0.0,9966000.0,13903000.0,,0.21,,,2549000.0,5243000,296249000.0,11123000.0,1020000.0,294000.0,,-195000.0,3937000,7724000.0,7334000.0,964000.0,13903000,,-1694000.0,11854000.0,296249000.0,24367000.0,1910000.0,,-11359000.0,,,,,
2008-09-30,208908000.0,27773000.0,928000.0,0.35,93200000.0,342657000.0,4341000.0,,12704000.0,,,1241000.0,2593000,2593000,,-49000.0,29007000.0,7451000.0,-22345000.0,-1311000.0,2593000,2586000.0,,7383000.0,2586000.0,27773000.0,2586000.0,1673000.0,651000.0,-15833000.0,327810000.0,255029000.0,0.0,-86000.0,2680000.0,,,,,,87628000.0,1658000.0,,4923000.0,0.0,9868000.0,15656000.0,,0.35,,,4351000.0,7210000,320395000.0,13715000.0,1758000.0,587000.0,,-256000.0,5788000,16756000.0,7355000.0,1771000.0,15656000,,987000.0,14847000.0,320395000.0,45400000.0,6517000.0,,-22350000.0,,,,,
2008-12-31,225820000.0,21802000.0,308000.0,,107555000.0,348706000.0,4224000.0,,8019000.0,,,1147000.0,1297000,1297000,,-19000.0,30238000.0,,-8138000.0,-1318000.0,1297000,2894000.0,,7401000.0,2894000.0,21802000.0,2894000.0,1851000.0,572000.0,-9000.0,335234000.0,260912000.0,0.0,94000.0,1610000.0,,,,,,87794000.0,2586000.0,,4556000.0,-4772000.0,10355000.0,14357000.0,,,,,2276000.0,5722000,327679000.0,13694000.0,979000.0,153000.0,,-110000.0,4002000,5082000.0,,988000.0,14357000,,-531000.0,13472000.0,386466000.0,34377000.0,3364000.0,-58787000.0,-3373000.0,,,,,
2009-03-31,87609000.0,2957000.0,-2053000.0,0.22,107277000.0,347968000.0,4587000.0,,2693000.0,7514000.0,227139000.0,1214000.0,1607000,1607000,,577000.0,31459000.0,7470000.0,-3458000.0,-1321000.0,1607000,841000.0,1598000.0,7425000.0,841000.0,22024000.0,841000.0,1798000.0,108000.0,-293000.0,337051000.0,259568000.0,0.0,-67000.0,0.0,,,,-363000.0,3000.0,88400000.0,2894000.0,51000.0,4607000.0,0.0,3534000.0,6362000.0,,0.22,,-840000.0,,4426000,329252000.0,13980000.0,,290000.0,30000.0,-109000.0,2828000,-1763000.0,7413000.0,1006000.0,13876000,,-964000.0,10917000.0,329446000.0,32429000.0,3168000.0,-194000.0,-3461000.0,,,,,
2009-06-30,88125000.0,3009000.0,-49000.0,0.27,107082000.0,352066000.0,4362000.0,,2443000.0,7936000.0,228731000.0,1210000.0,1997000,1997000,366000.0,134000.0,32749000.0,7479000.0,-5196000.0,-1325000.0,1997000,792000.0,1601000.0,7448000.0,792000.0,24709000.0,792000.0,1813000.0,736000.0,-2247000.0,340669000.0,262676000.0,437000.0,4000.0,0.0,,,,225000.0,4000.0,89390000.0,841000.0,-823000.0,3784000.0,0.0,3758000.0,7434000.0,,0.27,,185000.0,,5277000,332766000.0,14652000.0,,293000.0,25000.0,-115000.0,3676000,2194000.0,7427000.0,1505000.0,15370000,,-2060000.0,11397000.0,332980000.0,33945000.0,2953000.0,-214000.0,-5200000.0,,,,,
2009-09-30,87807000.0,3110000.0,69000.0,0.28,106221000.0,357163000.0,5374000.0,,2493000.0,8298000.0,228261000.0,1158000.0,2112000,2112000,,71000.0,33477000.0,7538000.0,-4500000.0,-1330000.0,2112000,861000.0,1653000.0,7485000.0,861000.0,28603000.0,861000.0,1810000.0,78000.0,-2219000.0,343184000.0,266475000.0,0.0,52000.0,0.0,,,,-1012000.0,12000.0,90688000.0,792000.0,-413000.0,3371000.0,0.0,4012000.0,7863000.0,,0.28,,-666000.0,,5504000,335385000.0,15434000.0,,495000.0,21000.0,-106000.0,3851000,2276000.0,7465000.0,1002000.0,16161000,,-2389000.0,13979000.0,335619000.0,38214000.0,2293000.0,-234000.0,-4512000.0,,,,,
2009-12-31,89676000.0,2661000.0,-387000.0,,106025000.0,358895000.0,5505000.0,1840000.0,2046000.0,8620000.0,231200000.0,1220000.0,1546000,1546000,363000.0,53000.0,34762000.0,,-4193000.0,-1403000.0,1546000,474000.0,1704000.0,7507000.0,474000.0,26653000.0,474000.0,1798000.0,1288000.0,745000.0,345652000.0,267721000.0,228000.0,-62000.0,0.0,,,,547000.0,,91174000.0,861000.0,325000.0,3696000.0,24000.0,3594000.0,6885000.0,,,,-195000.0,,4995000,338140000.0,15577000.0,,321000.0,22000.0,-83000.0,3291000,-1156000.0,,1087000.0,15505000,,686000.0,13243000.0,403045000.0,36521000.0,4962000.0,-64905000.0,-4217000.0,,,,,
2010-03-31,90354000.0,2631000.0,248000.0,0.22,105741000.0,358182000.0,5340000.0,,1893000.0,8386000.0,232441000.0,1238000.0,1646000,1646000,,654000.0,35626000.0,7583000.0,-2548000.0,-1406000.0,1646000,722000.0,1731000.0,7517000.0,722000.0,25242000.0,722000.0,1795000.0,727000.0,2988000.0,346586000.0,266589000.0,0.0,-18000.0,0.0,,,,165000.0,,91593000.0,474000.0,-40000.0,3656000.0,20000.0,3810000.0,6597000.0,,0.22,,-2239000.0,,4518000,338938000.0,15817000.0,,158000.0,21000.0,-43000.0,2787000,-2760000.0,7513000.0,669000.0,14983000,,1532000.0,11596000.0,339218000.0,34148000.0,5556000.0,-280000.0,-2568000.0,,,,,
2010-06-30,90379000.0,3967000.0,-178000.0,0.24,105545000.0,359524000.0,4579000.0,,2297000.0,8424000.0,232842000.0,1295000.0,1798000,1798000,,-20000.0,36215000.0,7607000.0,-3683000.0,-1415000.0,1798000,544000.0,1723000.0,7552000.0,544000.0,24256000.0,544000.0,1802000.0,588000.0,757000.0,348196000.0,267006000.0,0.0,-57000.0,0.0,,,,761000.0,,92518000.0,722000.0,-1227000.0,2429000.0,15000.0,3959000.0,7579000.0,,0.24,,-638000.0,,5343000,340580000.0,16200000.0,,515000.0,27000.0,-24000.0,3620000,-950000.0,7539000.0,345000.0,16003000,,586000.0,11328000.0,340884000.0,34164000.0,4455000.0,-304000.0,-3698000.0,,,,,
2010-09-30,90610000.0,3332000.0,-110000.0,0.38,104678000.0,365880000.0,4651000.0,,2617000.0,8643000.0,232914000.0,1228000.0,2897000,2897000,,26000.0,36939000.0,7623000.0,-5376000.0,-1422000.0,2897000,434000.0,1750000.0,7576000.0,434000.0,25408000.0,434000.0,1835000.0,383000.0,-2129000.0,351666000.0,271499000.0,0.0,67000.0,0.0,,,,-72000.0,,94381000.0,544000.0,690000.0,3119000.0,8000.0,4614000.0,9320000.0,,0.38,,285000.0,,6456000,343979000.0,17675000.0,,356000.0,32000.0,-73000.0,4706000,2011000.0,7562000.0,1398000.0,17963000,,-2749000.0,14214000.0,344305000.0,38585000.0,3255000.0,-326000.0,-5384000.0,,,,,
2010-12-31,90690000.0,3354000.0,-255000.0,,105061000.0,371529000.0,5094000.0,,3315000.0,9260000.0,234498000.0,1246000.0,1279000,1279000,355000.0,-13000.0,38222000.0,,-7963000.0,-1434000.0,1279000,179000.0,1828000.0,7637000.0,179000.0,30616000.0,179000.0,1863000.0,231000.0,-3141000.0,357496000.0,276383000.0,725000.0,-18000.0,0.0,,,,-564000.0,,95146000.0,434000.0,282000.0,3401000.0,18000.0,3520000.0,6675000.0,,,,1643000.0,,4983000,349863000.0,17520000.0,,889000.0,31000.0,-43000.0,3155000,2868000.0,,1068000.0,15935000,,677000.0,14033000.0,350240000.0,41885000.0,4840000.0,-377000.0,-7981000.0,,,,,
2011-03-31,74567000.0,2848000.0,144000.0,0.13,106920000.0,370299000.0,5128000.0,,3111000.0,9018000.0,236866000.0,1264000.0,1009000,1009000,,632000.0,38760000.0,7699000.0,-2561000.0,-1445000.0,1009000,323000.0,1810000.0,7665000.0,323000.0,27561000.0,323000.0,1842000.0,53000.0,2997000.0,358520000.0,275095000.0,0.0,-18000.0,0.0,,,,-34000.0,,95204000.0,179000.0,192000.0,3593000.0,12000.0,3520000.0,5739000.0,865000.0,0.13,,-4766000.0,,4029000,350685000.0,17084000.0,,463000.0,31000.0,-35000.0,2219000,-2865000.0,7651000.0,330000.0,14757000,16148000.0,2425000.0,11779000.0,351091000.0,38229000.0,5570000.0,-406000.0,-2573000.0,,,,,
2011-06-30,74962000.0,2938000.0,-135000.0,0.23,106729000.0,371813000.0,4409000.0,,4062000.0,8911000.0,237855000.0,1360000.0,1753000,1753000,352000.0,13000.0,39914000.0,7714000.0,-3969000.0,-1458000.0,1753000,188000.0,1823000.0,7675000.0,188000.0,27710000.0,188000.0,1848000.0,317000.0,855000.0,360474000.0,276108000.0,231000.0,-96000.0,0.0,,,,719000.0,,95705000.0,323000.0,-957000.0,2636000.0,18000.0,4011000.0,7599000.0,907000.0,0.23,,-49000.0,1753000.0,5424000,352519000.0,17379000.0,,175000.0,31000.0,-38000.0,3588000,-1008000.0,7672000.0,903000.0,16510000,15832000.0,370000.0,11339000.0,352876000.0,38253000.0,4842000.0,-357000.0,-3987000.0,,,,,
2011-09-30,75321000.0,2077000.0,19000.0,0.26,105955000.0,375840000.0,4814000.0,,3959000.0,9022000.0,238245000.0,1490000.0,2238000,2238000,,-320000.0,41193000.0,8579000.0,-4153000.0,-1629000.0,2238000,207000.0,1897000.0,8592000.0,207000.0,14522000.0,207000.0,1809000.0,173000.0,-682000.0,362193000.0,265053000.0,0.0,-130000.0,0.0,,,,-405000.0,,110787000.0,188000.0,105000.0,2741000.0,17000.0,4341000.0,8708000.0,916000.0,0.26,,-14017000.0,,6264000,354741000.0,16330000.0,,16102000.0,29000.0,4933000.0,4367000,684000.0,8547000.0,2214000.0,17730000,15410000.0,-2823000.0,13647000.0,355129000.0,26808000.0,3488000.0,-388000.0,-4170000.0,,,,,
2011-12-31,77306000.0,2863000.0,104000.0,,106539000.0,378737000.0,4997000.0,,3476000.0,8497000.0,241080000.0,1483000.0,1746000,1746000,,-26000.0,42375000.0,,-5049000.0,-1659000.0,1746000,311000.0,1880000.0,8611000.0,311000.0,13823000.0,311000.0,1789000.0,1169000.0,265000.0,365487000.0,265740000.0,0.0,7000.0,0.0,,,,-65000.0,,112997000.0,207000.0,43000.0,2784000.0,8000.0,4015000.0,7576000.0,942000.0,,,-418000.0,,5441000,357611000.0,18075000.0,,436000.0,29000.0,1786000.0,3561000,-169000.0,,1019000.0,16073000,14405000.0,608000.0,13250000.0,358028000.0,24660000.0,5322000.0,-417000.0,-5057000.0,,,,,
2012-03-31,76991000.0,2619000.0,142000.0,0.29,106243000.0,377813000.0,3136000.0,,4016000.0,8427000.0,241379000.0,1434000.0,2505000,2505000,,687000.0,43441000.0,8663000.0,-3586000.0,-1663000.0,2505000,453000.0,1960000.0,8642000.0,453000.0,11321000.0,453000.0,1772000.0,101000.0,3985000.0,366736000.0,263439000.0,0.0,49000.0,0.0,,,,1861000.0,,114374000.0,311000.0,-120000.0,2664000.0,0.0,2993000.0,8271000.0,984000.0,0.29,,-2952000.0,4193000.0,7925000,358736000.0,18917000.0,1688000.0,506000.0,29000.0,2483000.0,5278000,-3854000.0,8626000.0,750000.0,16698000,14249000.0,2360000.0,11077000.0,359183000.0,22060000.0,7582000.0,-447000.0,-3597000.0,,,,,
2012-06-30,77282000.0,3200000.0,-62000.0,0.32,106043000.0,382052000.0,4692000.0,,3742000.0,8858000.0,243259000.0,1431000.0,2748000,2748000,344000.0,216000.0,44418000.0,8686000.0,-6362000.0,-1707000.0,2748000,391000.0,1964000.0,8660000.0,391000.0,11814000.0,391000.0,1762000.0,1114000.0,-91000.0,371118000.0,266285000.0,382000.0,3000.0,0.0,,,,-1556000.0,,115767000.0,453000.0,281000.0,2945000.0,0.0,4760000.0,9054000.0,955000.0,0.32,,-522000.0,2748000.0,6474000,363215000.0,19955000.0,,326000.0,29000.0,-2559000.0,4294000,26000.0,8651000.0,891000.0,17912000,13913000.0,699000.0,10934000.0,363692000.0,23026000.0,6274000.0,-477000.0,-6365000.0,,,,,
2012-09-30,79552000.0,2888000.0,121000.0,0.33,105729000.0,388353000.0,5596000.0,,4591000.0,9670000.0,245362000.0,1329000.0,2846000,2846000,,97000.0,44978000.0,8752000.0,-4814000.0,-1716000.0,2846000,512000.0,1956000.0,8695000.0,512000.0,12447000.0,512000.0,1746000.0,1251000.0,-408000.0,374615000.0,272527000.0,0.0,102000.0,0.0,,,,-904000.0,,115826000.0,391000.0,540000.0,3485000.0,0.0,4836000.0,9331000.0,924000.0,0.33,,865000.0,,6452000,366826000.0,19325000.0,,664000.0,25000.0,8014000.0,4495000,518000.0,8681000.0,1257000.0,19001000,13530000.0,-1585000.0,13738000.0,367303000.0,27165000.0,4417000.0,-477000.0,-4825000.0,,,,,
2012-12-31,94371000.0,2563000.0,105000.0,,106257000.0,391714000.0,3988000.0,,4568000.0,9264000.0,248595000.0,1353000.0,1747000,1747000,,35000.0,46501000.0,,-5755000.0,-1764000.0,1747000,617000.0,2050000.0,8710000.0,617000.0,11828000.0,617000.0,1765000.0,1667000.0,-659000.0,378234000.0,273534000.0,0.0,-24000.0,0.0,,,,-158000.0,,118180000.0,512000.0,14000.0,3499000.0,0.0,-2405000.0,7688000.0,894000.0,,,-32000.0,,13179000,370645000.0,21071000.0,,583000.0,25000.0,-8143000.0,10093000,760000.0,,1293000.0,16952000,13023000.0,29000.0,13480000.0,454428000.0,24939000.0,5100000.0,-83783000.0,-5759000.0,,,,,
2013-03-31,95416000.0,2160000.0,-296000.0,0.19,106022000.0,393146000.0,6077000.0,,5015000.0,9370000.0,249999000.0,1504000.0,1640000,1640000,,649000.0,47089000.0,8794000.0,-4081000.0,-1766000.0,1640000,321000.0,2041000.0,8741000.0,321000.0,11207000.0,321000.0,1747000.0,1070000.0,664000.0,380118000.0,274481000.0,0.0,-151000.0,0.0,,,,-124000.0,,118665000.0,617000.0,700000.0,4199000.0,6000.0,3108000.0,6957000.0,858000.0,0.19,,-1712000.0,2751000.0,6539000,372482000.0,20945000.0,1111000.0,587000.0,24000.0,-44000.0,3849000,-966000.0,8725000.0,303000.0,16327000,12732000.0,787000.0,13028000.0,372810000.0,24482000.0,4751000.0,-328000.0,-4087000.0,,,,,
