date,quarterlyFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyDilutedAverageShares,quarterlyAccountsPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyGrossPPE,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment
2011-03-31,262253000.0,5178667000.0,352931000.0,1115996000.0,2726916000.0,5596025000.0,4182076000.0,4242186000.0,492603000.0,151602000.0,8322941000.0,94502000,0.48,62037000.0,-15459000.0,58595000.0,-1459000.0,32932000.0,26565000.0,69641000.0,1006010000.0,841000.0,489962000.0,94502000,114752000,6186040000.0,40659000.0,443878000.0,7429000.0,-22187000.0,192527604.0,-145388000.0,1069437000.0,2074395000.0,860117000.0,-20461000.0,156614000.0,0.49,0.0,254409000.0,46342000.0,-11000635000.0,-1677000.0,16312000.0,135000.0,74551000.0,1006010000.0,1029016000.0,235553000,-38502000.0,-67530000.0,196756742.0,227401000.0,1605958000,111459000.0,32089000.0,,329783000.0,,352490000.0,145893000.0,,1007373000.0,-81523000.0,1183744000.0,177799000.0,-756000.0,298431000,2812319000.0,63047000.0,9716000.0,114752000.0,,23006000.0,,,
2011-06-30,117011000.0,5210984000.0,388965000.0,1165220000.0,2513364000.0,5679357000.0,4227386000.0,4210823000.0,543800000.0,163793000.0,8192721000.0,100015000,0.515,64470000.0,-11098000.0,59897000.0,6918000.0,40189000.0,14871000.0,68629000.0,729825000.0,556000.0,546309000.0,100015000,120665000,6246595000.0,35264000.0,456361000.0,1940000.0,-24236000.0,190976898.0,-163168000.0,1132051000.0,1880859000.0,1006010000.0,-62614000.0,152856000.0,0.525,0.0,299263000.0,49784000.0,-8200727000.0,-11787000.0,4860000.0,135000.0,75226000.0,729825000.0,752839000.0,247046000,-317427000.0,-87399000.0,195315156.0,254129000.0,1711529000,-36543000.0,25901000.0,,204410000.0,,317291000.0,-276185000.0,,1035611000.0,-69673000.0,1223662000.0,187705000.0,-289837000.0,312072000,2912334000.0,67040000.0,13342000.0,21426000.0,,23014000.0,,,
2011-09-30,398244000.0,5418356000.0,461988000.0,1189638000.0,2370167000.0,6336501000.0,4769965000.0,4417468000.0,607348000.0,182638000.0,8706668000.0,135361000,0.71,67821000.0,-10306000.0,60848000.0,-62826000.0,39197000.0,15216000.0,73293000.0,541206000.0,798000.0,618231000.0,135361000,164458000,6624276000.0,31761000.0,393540000.0,2398000.0,,186883240.0,-824451000.0,1165010000.0,1999253000.0,729825000.0,21592000.0,159789000.0,0.725,48669000.0,299519000.0,67454000.0,-8149151000.0,-20856000.0,10064000.0,135000.0,82497000.0,541206000.0,565867000.0,318712000,140638000.0,-96950000.0,190342450.0,259459000.0,1807869000,232019000.0,15483000.0,,495194000.0,,363176000.0,-188619000.0,38800000.0,1205920000.0,-775928000.0,1335789000.0,258662000.0,-32755000.0,387331000,3047695000.0,94204000.0,13334000.0,14034000.0,,24661000.0,,,
2011-12-31,2382000.0,5470931000.0,32643000.0,1213912000.0,2281608000.0,6610564000.0,4946976000.0,4417624000.0,630209000.0,193210000.0,8892172000.0,148123000,,72987000.0,-9134000.0,61750000.0,-23305000.0,37215000.0,27748000.0,75731000.0,393752000.0,787000.0,648406000.0,148123000,177439000,6624047000.0,34231000.0,423098000.0,-1497000.0,,,-266221000.0,1195163000.0,2141075000.0,541206000.0,-27365000.0,159491000.0,,23560000.0,318294000.0,49349000.0,-8899071000.0,-19484000.0,17948000.0,135000.0,87345000.0,393752000.0,411151000.0,330112000,-31892000.0,-148277000.0,,289653000.0,1862318000,-131803000.0,18164000.0,2737143000.0,150659000.0,-1304492000.0,99125000.0,-147454000.0,37412000.0,1153116000.0,-150318000.0,1432651000.0,269149000.0,0.0,403886000,3195818000.0,91710000.0,12326000.0,14235000.0,,17399000.0,,,
2012-03-31,219415000.0,5513039000.0,455825000.0,1263159000.0,2374400000.0,6782684000.0,5064577000.0,4401865000.0,662802000.0,207389000.0,9157084000.0,140120000,0.73,75975000.0,-3701000.0,61381000.0,5483000.0,36853000.0,-20624000.0,72285000.0,449290000.0,3671000.0,603476000.0,140120000,164883000,6755154000.0,30065000.0,448372000.0,4851000.0,-26405000.0,187538184.0,-233690000.0,1266869000.0,2274530000.0,393752000.0,-71706000.0,160617000.0,0.745,0.0,285388000.0,47492000.0,-8658001000.0,-18773000.0,14344000.0,135000.0,89646000.0,449290000.0,457906000.0,318088000,-42657000.0,-112459000.0,191458210.0,269029000.0,1866635000,79404000.0,-2445000.0,,331874000.0,,347096000.0,55538000.0,80519000.0,1242115000.0,-132699000.0,1490572000.0,260378000.0,,397734000,3335938000.0,95495000.0,12550000.0,17339000.0,,8616000.0,,,
2012-06-30,64056000.0,5511122000.0,436273000.0,1312247000.0,2178751000.0,7076182000.0,5258056000.0,4392908000.0,669696000.0,214621000.0,9254933000.0,95337000,0.495,77807000.0,-4626000.0,60709000.0,-40196000.0,39721000.0,28802000.0,77684000.0,273445000.0,-77160000.0,617493000.0,95337000,120004000,6746986000.0,29623000.0,431196000.0,-3138000.0,,188343166.0,-353521000.0,1249995000.0,2378592000.0,449290000.0,18412000.0,162322000.0,0.505,2025000.0,291611000.0,45649000.0,-8596502000.0,-19382000.0,2029000.0,135000.0,105562000.0,273445000.0,282074000.0,325882000,-24310000.0,-138049000.0,192004380.0,299005000.0,1929740000,-8413000.0,4497000.0,,202105000.0,,395024000.0,-175845000.0,0.0,1235864000.0,-214075000.0,1586460000.0,188013000.0,,326529000,3431275000.0,68009000.0,11794000.0,19747000.0,,8629000.0,,,
2012-09-30,238193000.0,6816890000.0,529492000.0,1340918000.0,2325674000.0,8498438000.0,5324960000.0,5620716000.0,695266000.0,201198000.0,10824112000.0,144721000,0.75,80586000.0,-1658000.0,70494000.0,-1291437000.0,41954000.0,-26378000.0,78322000.0,382194000.0,819000.0,622048000.0,144721000,172550000,8153727000.0,1299325000.0,484918000.0,245000.0,,189959716.0,-199546000.0,1248050000.0,2537421000.0,273445000.0,1945000.0,177542000.0,0.76,97000.0,281189000.0,46989000.0,-8545304000.0,-18283000.0,2796000.0,135000.0,117821000.0,382194000.0,388030000.0,340859000,-58490000.0,-128441000.0,193269240.0,272627000.0,1962966000,66174000.0,56826000.0,,366634000.0,,416897000.0,108749000.0,0.0,1336837000.0,-72340000.0,1654657000.0,271184000.0,0.0,422264000,3575996000.0,98634000.0,10513000.0,18677000.0,,5836000.0,,,
2012-12-31,29038000.0,10080874000.0,122957000.0,1702763000.0,2903294000.0,13139802000.0,8964969000.0,8326534000.0,458400000.0,278469000.0,16043096000.0,155839000,0.755,109540000.0,-1368000.0,98032000.0,1229739000.0,94491000.0,59078000.0,78126000.0,533748000.0,9102000.0,775090000.0,155839000,184260000,12115048000.0,80194000.0,715248000.0,2094000.0,,202215560.0,-4045693000.0,1437303000.0,3763137000.0,382194000.0,-12324000.0,2127778000.0,0.77,1439000.0,395097000.0,201572000.0,-13486220000.0,-15297000.0,2570000.0,135000.0,227791000.0,533748000.0,540886000.0,379993000,3997841000.0,-171197000.0,206941970.0,414143000.0,2477853000,-171313000.0,73851000.0,3394676000.0,200235000.0,-1522306000.0,563365000.0,151554000.0,0.0,2034174000.0,-3877145000.0,1872370000.0,282162000.0,0.0,489734000,3731835000.0,97902000.0,10527000.0,13146000.0,,7138000.0,,,
2013-03-31,262346000.0,10131707000.0,565206000.0,1953929000.0,3191168000.0,13222309000.0,9015035000.0,8277259000.0,511033000.0,291372000.0,16413477000.0,30164000,0.14,125756000.0,-1216000.0,105817000.0,-9786000.0,100971000.0,-83896000.0,76582000.0,699671000.0,9965000.0,875653000.0,30164000,46498000,12456946000.0,86806000.0,737521000.0,2162000.0,-34926000.0,208968952.0,-146011000.0,1516642000.0,3799442000.0,533748000.0,-92339000.0,2104044000.0,0.145,62357000.0,718159000.0,150432000.0,-16860949000.0,-16741000.0,1091000.0,135000.0,228219000.0,699671000.0,706813000.0,157494000,-67392000.0,-116861000.0,214127266.0,330247000.0,2829582000,498000.0,-101963000.0,3461719000.0,379207000.0,-1546266000.0,565262000.0,165923000.0,37983000.0,2325239000.0,-91498000.0,1915453000.0,61642000.0,,293368000,3761999000.0,15144000.0,16021000.0,300000000.0,5833000.0,7142000.0,,,
2013-06-30,165277000.0,9958337000.0,554705000.0,2014320000.0,3131834000.0,13323675000.0,9056589000.0,8234290000.0,372102000.0,268110000.0,16455509000.0,254376000,1.185,130626000.0,-3102000.0,108096000.0,-2133000.0,101295000.0,-10998000.0,77997000.0,617904000.0,63252000.0,857353000.0,254376000,283358000,12173225000.0,97895000.0,751446000.0,-1238000.0,-30280000.0,209797334.0,-201876000.0,1445099000.0,4124881000.0,699671000.0,74510000.0,2076933000.0,1.21,2006000.0,399959000.0,150217000.0,-16835267000.0,-3334000.0,1376000.0,135000.0,242324000.0,617904000.0,624698000.0,457394000,-186357000.0,-141542000.0,214849164.0,320066000.0,2871673000,-82709000.0,36448000.0,3609752000.0,306819000.0,-1618789000.0,525272000.0,-81767000.0,,2214888000.0,-60614000.0,1990963000.0,412550000.0,,651272000,4016375000.0,129192000.0,16245000.0,0.0,2986000.0,6794000.0,,,
2013-09-30,591951000.0,9936762000.0,685352000.0,2095334000.0,3381408000.0,13445911000.0,9144242000.0,8181434000.0,364383000.0,305138000.0,16827319000.0,136628000,0.64,133005000.0,-3346000.0,108421000.0,-20445000.0,114033000.0,23313000.0,84899000.0,970694000.0,11336000.0,904252000.0,136628000,169836000,12389888000.0,79833000.0,769713000.0,-6418000.0,,210394560.0,-229199000.0,1404050000.0,4267986000.0,617904000.0,38685000.0,2059568000.0,0.65,-2081000.0,536401000.0,156940000.0,-16629958000.0,-4214000.0,0.0,213000.0,259770000.0,970694000.0,977490000.0,367851000,-150474000.0,-141177000.0,214902860.0,358402000.0,2999586000,251021000.0,54300000.0,3747676000.0,733128000.0,-1699441000.0,481840000.0,352790000.0,,2453126000.0,-82690000.0,2048235000.0,270766000.0,,512192000,3151711000.0,100930000.0,14829000.0,97000000.0,3613000.0,6796000.0,,,
2013-12-31,132474000.0,10031287000.0,130544000.0,2127832000.0,3472278000.0,13626599000.0,9212974000.0,8141231000.0,380337000.0,318827000.0,17098877000.0,212278000,0.99,138732000.0,-5820000.0,107609000.0,-29043000.0,120243000.0,88247000.0,88805000.0,946249000.0,11769000.0,935377000.0,212278000,244273000,12493336000.0,79598000.0,812419000.0,-3477000.0,,210574383.0,-299796000.0,1485163000.0,4432479000.0,970694000.0,-80496000.0,2024373000.0,1.01,-24000.0,459517000.0,176414000.0,-16397930000.0,-2645000.0,3067000.0,213000.0,274697000.0,946249000.0,953050000.0,475860000,-78768000.0,-221713000.0,215154029.0,435465000.0,3063209000,-94629000.0,32733000.0,3967670000.0,354187000.0,-1778259000.0,464422000.0,-24445000.0,18366000.0,2462049000.0,-75592000.0,2189411000.0,380020000.0,,627103000,3363989000.0,135747000.0,12903000.0,0.0,3991000.0,6801000.0,,,
2014-03-31,292534000.0,9994532000.0,629669000.0,2179772000.0,3707233000.0,13691109000.0,9242179000.0,8071622000.0,407288000.0,284061000.0,17398342000.0,183289000,0.85,142565000.0,-4335000.0,106335000.0,-425000.0,121760000.0,-42558000.0,101173000.0,1108069000.0,9070000.0,863004000.0,183289000,211737000,12560706000.0,76909000.0,822842000.0,-12280000.0,,211375232.0,-195793000.0,1539728000.0,4659567000.0,946249000.0,-54565000.0,2025822000.0,0.87,56000.0,429151000.0,169628000.0,-16244613000.0,-1639000.0,2770000.0,214000.0,292220000.0,1108069000.0,1116149000.0,433853000,-62125000.0,-126573000.0,216118922.0,392907000.0,3042776000,28028000.0,31880000.0,4082157000.0,419107000.0,-1857718000.0,486565000.0,161820000.0,83054000.0,2566174000.0,-67857000.0,2224439000.0,336588000.0,,585502000,3547278000.0,124851000.0,15074000.0,19716000.0,3450000.0,8080000.0,,,
2014-06-30,105611000.0,10360598000.0,626617000.0,2246538000.0,4161247000.0,13764324000.0,9254043000.0,8390578000.0,386033000.0,298636000.0,17925571000.0,147683000,0.68,145905000.0,-123115000.0,106132000.0,-118637000.0,130456000.0,-3464000.0,99650000.0,1420973000.0,7788000.0,925951000.0,147683000,181421000,12968746000.0,66106000.0,823745000.0,1549000.0,,212258994.0,-247062000.0,1550252000.0,4785771000.0,1108069000.0,-10514000.0,2022875000.0,0.7,159000.0,447751000.0,164591000.0,-16543694000.0,666000.0,63068000.0,215000.0,408987000.0,1420973000.0,1484808000.0,478200000,298773000.0,-156780000.0,216720944.0,405751000.0,3172489000,-206221000.0,24056000.0,4227338000.0,262391000.0,-1936494000.0,465242000.0,312904000.0,,2608148000.0,-30585000.0,2290844000.0,282308000.0,,534347000,3694961000.0,100887000.0,14625000.0,21855000.0,3824000.0,63835000.0,,,
2014-09-30,687696000.0,10352310000.0,761912000.0,2326534000.0,4178435000.0,13922981000.0,9344641000.0,8380903000.0,368475000.0,322822000.0,18101416000.0,184122000,0.85,148865000.0,-42734000.0,99878000.0,-45779000.0,154035000.0,48354000.0,114677000.0,1527035000.0,3979000.0,925290000.0,184122000,219784000,12949941000.0,67330000.0,844189000.0,-14467000.0,,212617238.0,-388330000.0,1468563000.0,4975042000.0,1420973000.0,81689000.0,1997772000.0,0.87,3405000.0,492979000.0,172255000.0,-13799677000.0,-11624000.0,-36736000.0,215000.0,121530000.0,1527035000.0,1669157000.0,432311000,-355657000.0,-160204000.0,217236493.0,442183000.0,3251824000,451137000.0,-12576000.0,4357097000.0,847900000.0,-1997894000.0,503198000.0,106062000.0,48732000.0,2597631000.0,-152158000.0,2359203000.0,336412000.0,,585486000,3879083000.0,116628000.0,14624000.0,17000000.0,7250000.0,142122000.0,,,
2014-12-31,-268782000.0,10493752000.0,180152000.0,2366461000.0,3876797000.0,14065918000.0,9415295000.0,8383280000.0,389806000.0,355987000.0,17942715000.0,208020000,0.96,153600000.0,-310884000.0,97949000.0,-11659000.0,155026000.0,-5288000.0,136085000.0,965241000.0,4771000.0,961556000.0,208020000,250388000,12582404000.0,77000000.0,890701000.0,-21200000.0,,212941850.0,-446544000.0,1525849000.0,5170513000.0,1527035000.0,-57286000.0,1949498000.0,0.98,5171000.0,514013000.0,186842000.0,-13458503000.0,-25017000.0,114445000.0,216000.0,120154000.0,965241000.0,1302640000.0,447543000,-45970000.0,-198791000.0,217620369.0,445453000.0,3328017000,-713295000.0,226714000.0,4498605000.0,-69991000.0,-2029506000.0,506579000.0,-561794000.0,25909000.0,2088652000.0,-56876000.0,2469099000.0,354365000.0,,605567000,4087103000.0,103977000.0,12420000.0,0.0,4976000.0,337399000.0,,,
2015-03-31,288668000.0,10516433000.0,1228708000.0,2362612000.0,4300795000.0,14065868000.0,9431390000.0,8380153000.0,407068000.0,341801000.0,18366663000.0,-110617000,-0.52,153789000.0,-292222000.0,97392000.0,-18017000.0,161458000.0,-10933000.0,145740000.0,1011271000.0,2375000.0,925353000.0,-110617000,-76148000,13195949000.0,68248000.0,880820000.0,-9193000.0,-41499000.0,213387253.0,-252287000.0,1675182000.0,4971410000.0,965241000.0,-151743000.0,1904176000.0,-0.52,2565000.0,992417000.0,186165000.0,-13382203000.0,-47625000.0,206867000.0,216000.0,118076000.0,1011271000.0,1433636000.0,-67064000,-110868000.0,-121421000.0,213387253.0,423986000.0,3287965000,16440000.0,-194574000.0,4624414000.0,410089000.0,-2123818000.0,581411000.0,46030000.0,23130000.0,2679516000.0,-48076000.0,2500596000.0,-162081000.0,-70063000.0,89100000,3976486000.0,-85933000.0,12762000.0,495000000.0,5648000.0,422365000.0,,,
2015-06-30,-138010000.0,11265612000.0,678853000.0,2446076000.0,4780921000.0,14165897000.0,9450946000.0,9101052000.0,400475000.0,352025000.0,18946818000.0,170477000,0.78,158843000.0,-751282000.0,104248000.0,-95449000.0,160037000.0,61756000.0,159353000.0,933735000.0,7344000.0,988542000.0,170477000,207777000,13599902000.0,121774000.0,900959000.0,-13587000.0,,212991606.0,-695050000.0,1666969000.0,5146849000.0,1011271000.0,8793000.0,1868432000.0,0.8,850000.0,513027000.0,189528000.0,-14094791000.0,-44379000.0,229367000.0,217000.0,108795000.0,933735000.0,1875876000.0,475515000,585961000.0,-169452000.0,217606198.0,490460000.0,3434618000,-142286000.0,227032000.0,4772028000.0,31442000.0,-2207320000.0,716250000.0,-77536000.0,,2334290000.0,-4533000.0,2564708000.0,330539000.0,-14050000.0,593630000,4146963000.0,122762000.0,15537000.0,-445703000.0,-968000.0,942141000.0,,,
2015-09-30,507656000.0,11292077000.0,835518000.0,2501015000.0,4737886000.0,14156942000.0,9487579000.0,9082096000.0,406035000.0,353492000.0,18894828000.0,215872000,1.0,162062000.0,-518767000.0,103481000.0,-47664000.0,158276000.0,-39350000.0,173050000.0,1047419000.0,5267000.0,1024650000.0,215872000,261307000,13702631000.0,62387000.0,906807000.0,-13076000.0,,212374897.0,-203047000.0,1699892000.0,4990353000.0,933735000.0,-35198000.0,1826782000.0,1.02,3450000.0,518065000.0,175715000.0,-13255081000.0,-54336000.0,535276000.0,217000.0,114617000.0,1047419000.0,1970267000.0,506585000,-361214000.0,-171340000.0,216691461.0,487945000.0,3525665000,239986000.0,-3383000.0,4927059000.0,678996000.0,-2305141000.0,632331000.0,113684000.0,,2410554000.0,-51723000.0,2621918000.0,408371000.0,-299997000.0,673914000,4362835000.0,147064000.0,14495000.0,0.0,15122000.0,922848000.0,,,
2015-12-31,190888000.0,11031565000.0,161940000.0,2515131000.0,4479680000.0,14002633000.0,9294479000.0,9001308000.0,439229000.0,408882000.0,18482313000.0,-6000000,-0.03,163330000.0,-156395000.0,103259000.0,-73758000.0,167490000.0,19525000.0,185575000.0,1499116000.0,-193937000.0,1018458000.0,-6000000,34474000,13398141000.0,73560000.0,726962000.0,-12457000.0,,208762717.0,268600000.0,1724228000.0,4870780000.0,1047419000.0,-24719000.0,1687326000.0,-0.03,12850000.0,574955000.0,190322000.0,-13190215000.0,-59826000.0,667906000.0,217000.0,129037000.0,1499116000.0,1907200000.0,443503000,-252849000.0,-245785000.0,208762717.0,504988000.0,3533589000,-71889000.0,78418000.0,5185747000.0,436673000.0,-2397007000.0,658523000.0,451697000.0,29291000.0,2366576000.0,-10048000.0,2779778000.0,146307000.0,-165825000.0,412896000,4356835000.0,111833000.0,13870000.0,44691000.0,6353000.0,408084000.0,,,
2016-03-31,255815000.0,11148848000.0,728476000.0,2582333000.0,4199560000.0,14314638000.0,9485628000.0,8979855000.0,464250000.0,386429000.0,18514198000.0,97434000,0.47,169355000.0,-232633000.0,102884000.0,-36767000.0,172829000.0,7782000.0,192689000.0,1041427000.0,-72637000.0,998803000.0,97434000,138159000,13592466000.0,66269000.0,792038000.0,-4924000.0,,204366869.0,-554311000.0,1855285000.0,4703926000.0,1499116000.0,-78097000.0,1678707000.0,0.48,4657000.0,558301000.0,187287000.0,-13123124000.0,-53513000.0,257856000.0,217000.0,137966000.0,1041427000.0,1437895000.0,440502000,-333097000.0,-173187000.0,207928096.0,480288000.0,3581136000,-37158000.0,56187000.0,,429002000.0,,779141000.0,-457689000.0,,2443618000.0,-411004000.0,2911205000.0,264981000.0,-274926000.0,537220000,4454269000.0,126822000.0,13097000.0,11507000.0,3167000.0,396468000.0,,,
2016-06-30,331197000.0,11087265000.0,807135000.0,2671025000.0,4496217000.0,14195413000.0,9360957000.0,8957257000.0,420776000.0,386895000.0,18691630000.0,53382000,0.26,180381000.0,-294205000.0,102894000.0,-40093000.0,166794000.0,15027000.0,197388000.0,1283416000.0,-143499000.0,1046626000.0,53382000,94503000,13732927000.0,64254000.0,772329000.0,-4289000.0,,204497970.0,-203918000.0,1875403000.0,4746054000.0,1041427000.0,-25908000.0,1631001000.0,0.26,12736000.0,570842000.0,187763000.0,-13073061000.0,-60036000.0,293166000.0,217000.0,144183000.0,1283416000.0,1677582000.0,475784000,-70457000.0,-185440000.0,208047172.0,504353000.0,3717651000,83072000.0,-12577000.0,5594883000.0,516637000.0,-2622476000.0,840745000.0,241989000.0,48682000.0,2645662000.0,-71095000.0,2972407000.0,229391000.0,0.0,512666000,4507651000.0,134888000.0,10620000.0,11613000.0,6298000.0,394166000.0,,,
2016-09-30,318932000.0,11166793000.0,845879000.0,2697629000.0,4261359000.0,14664294000.0,9382996000.0,8972002000.0,420938000.0,406890000.0,18925653000.0,571332000,2.76,181739000.0,-458614000.0,104581000.0,-30019000.0,617169000.0,-68316000.0,200563000.0,913496000.0,380487000.0,1032947000.0,571332000,612150000,13806262000.0,42984000.0,802109000.0,-3832000.0,,203761433.0,-499013000.0,1850425000.0,4911746000.0,1283416000.0,18345000.0,1576157000.0,2.8,1598000.0,592402000.0,177248000.0,-13004831000.0,-52226000.0,201555000.0,217000.0,152764000.0,913496000.0,1572974000.0,440545000,-404422000.0,-216691000.0,206961450.0,498422000.0,3730576000,91215000.0,32180000.0,5773205000.0,535623000.0,-2728217000.0,828535000.0,-369920000.0,,2639469000.0,-26861000.0,3044988000.0,716451000.0,-345972000.0,1002771000,5078983000.0,104301000.0,6100000.0,-13957000.0,9050000.0,659478000.0,,,
2016-12-31,228405000.0,11195071000.0,162671000.0,2695749000.0,3980228000.0,14761029000.0,9407317000.0,8947327000.0,465358000.0,412484000.0,18741257000.0,157726000,0.8,188777000.0,-161279000.0,104023000.0,-46381000.0,606068000.0,57404000.0,164858000.0,913187000.0,-34816000.0,1019993000.0,157726000,188270000,13891516000.0,44510000.0,809128000.0,35965000.0,,193999701.0,55574000.0,1917302000.0,4648047000.0,913496000.0,-66580000.0,1527767000.0,0.81,45734000.0,603082000.0,210604000.0,-12914916000.0,-89643000.0,506888000.0,195000.0,165041000.0,913187000.0,1223385000.0,416911000,-544005000.0,-253777000.0,196743187.0,522415000.0,3715742000,64816000.0,4617000.0,6007527000.0,482182000.0,-2832160000.0,856847000.0,-309000.0,27759000.0,2696445000.0,-81992000.0,3175367000.0,278072000.0,-476924000.0,570872000,3710313000.0,89802000.0,8521000.0,-16501000.0,5028000.0,310198000.0,,,
2017-03-31,650639000.0,11234096000.0,756002000.0,2722820000.0,4603900000.0,14784364000.0,9452470000.0,8918878000.0,504380000.0,391780000.0,19388264000.0,447697000,2.29,190206000.0,-124028000.0,104429000.0,-26126000.0,630216000.0,-26214000.0,174159000.0,1472232000.0,501912000.0,974463000.0,447697000,500285000,14047673000.0,43450000.0,830990000.0,-8909000.0,,192376735.0,-250012000.0,1900561000.0,5139929000.0,913187000.0,16168000.0,1487029000.0,2.33,46612000.0,583896000.0,0.0,-12839156000.0,-76886000.0,120310000.0,195000.0,170217000.0,1472232000.0,1785497000.0,390567000,-58937000.0,-214535000.0,195281014.0,464790000.0,3697283000,94735000.0,20091000.0,6125436000.0,865174000.0,-2954237000.0,783806000.0,559045000.0,249081000.0,2813577000.0,-78371000.0,3171199000.0,788050000.0,0.0,1082685000,4158010000.0,287765000.0,9601000.0,9467000.0,3330000.0,313265000.0,,,
2017-06-30,-38135000.0,11296563000.0,760284000.0,2859911000.0,4023768000.0,15318016000.0,9889791000.0,8910814000.0,520886000.0,382315000.0,19341784000.0,127001000,0.65,200038000.0,-103416000.0,107962000.0,-51509000.0,657161000.0,-29683000.0,199304000.0,711997000.0,-52250000.0,1017566000.0,127001000,161625000,14069888000.0,60140000.0,855159000.0,-22158000.0,,191088216.0,-601636000.0,2053812000.0,5084314000.0,1472232000.0,-129376000.0,1462894000.0,0.66,23624000.0,581747000.0,0.0,-12754431000.0,-27308000.0,205223000.0,195000.0,182323000.0,711997000.0,923433000.0,435819000,-306241000.0,-184405000.0,193987983.0,439741000.0,3877477000,-326079000.0,20847000.0,6378827000.0,146270000.0,-3130797000.0,885274000.0,-760235000.0,115316000.0,2773325000.0,-542662000.0,3248030000.0,275607000.0,-231674000.0,583607000,4285011000.0,113982000.0,7903000.0,19148000.0,4833000.0,211436000.0,,,
2017-09-30,312206000.0,11169417000.0,775280000.0,2925975000.0,4033549000.0,14979790000.0,9415877000.0,8908703000.0,548226000.0,400018000.0,19013339000.0,-214476000,-1.14,203283000.0,-7604000.0,109623000.0,-38104000.0,665182000.0,74492000.0,154422000.0,846110000.0,-584393000.0,996856000.0,-214476000,-172034000,14044210000.0,61642000.0,685598000.0,45339000.0,,188883922.0,-255585000.0,2091074000.0,4784581000.0,711997000.0,-32816000.0,1451033000.0,-1.14,22293000.0,600616000.0,0.0,-12675697000.0,3476000.0,79054000.0,195000.0,189822000.0,846110000.0,983468000.0,396240000,-164654000.0,-240889000.0,188883922.0,566918000.0,3922831000,77882000.0,-173719000.0,6537458000.0,553095000.0,-3151402000.0,928123000.0,134113000.0,14391000.0,2874793000.0,-108519000.0,3386056000.0,-297776000.0,-89737000.0,15130000,4070535000.0,-125742000.0,10974000.0,13094000.0,7618000.0,137358000.0,,,
2017-12-31,77489000.0,11020950000.0,148286000.0,1941687000.0,8744358000.0,10203835000.0,6610279000.0,9158018000.0,365325000.0,265424000.0,18948193000.0,303396000,1.64,183958000.0,-9058000.0,108997000.0,-23669000.0,283229000.0,8281000.0,181799000.0,508234000.0,-279265000.0,839226000.0,303396000,197092000,14062127000.0,47287000.0,486247000.0,-32897000.0,,182261673.0,-259498000.0,1714750000.0,4690029000.0,846110000.0,-10281000.0,113827000.0,1.66,-193000.0,404139000.0,7331000.0,-12567828000.0,13235000.0,94291000.0,182000.0,178213000.0,508234000.0,551750000.0,435087000,-236425000.0,-265421000.0,184825329.0,509116000.0,2780913000,-241041000.0,-262436000.0,6252875000.0,342910000.0,-3103662000.0,1737732000.0,-158208000.0,0.0,3041177000.0,-79143000.0,3149213000.0,46825000.0,-481538000.0,300189000,3633713000.0,-150267000.0,6614000.0,25216000.0,5471000.0,43516000.0,,,
