date,quarterlyResearchAndDevelopment,quarterlyOtherNonCurrentAssets,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyCurrentDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInventory,quarterlyOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyTaxProvision,quarterlyOtherCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlySaleOfInvestment,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyPurchaseOfInvestment,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyBasicEPS,quarterlyEndCashPosition,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInInventory,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,quarterlyCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,quarterlyStockBasedCompensation,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets
2013-09-30,13646000.0,7190000.0,,-255000.0,578000.0,-3806000.0,,15602000,15486000,59460000.0,15807000.0,-676000.0,,,13644000.0,0.27,24935000.0,0.0,20067000.0,849000.0,,4581000.0,0.0,2859000.0,-3342000.0,28032000.0,165836000.0,12001000.0,15602000,427769000.0,,4425000.0,,91717000.0,91717000.0,57000.0,57404000.0,78073000.0,38134000.0,-7061000.0,6447000.0,563000.0,0.0,131447000,20743000,0.28,91717000.0,87479000.0,113870000.0,-4055000.0,-3806000.0,56501000.0,,1042000.0,,23602000,0.0,103391000.0,2630000.0,123429000.0,3044000.0,313840000.0,10479000.0,261933000.0,43968000.0,70166000.0,15943000.0,66736000.0,22959000.0,19644000.0,,,-16000.0,53090000.0,9683000.0,0.0,2928000.0
2013-12-31,13940000.0,6822000.0,,-549000.0,974000.0,-3120000.0,,9313000,9185000,56813000.0,6107000.0,-8761000.0,,-49415000.0,3749000.0,0.16,24866000.0,0.0,11902000.0,1543000.0,,2717000.0,0.0,2962000.0,-6803000.0,28104000.0,166864000.0,2987000.0,9313000,438662000.0,,3995000.0,,95466000.0,95466000.0,57000.0,57824000.0,91717000.0,28004000.0,3689000.0,-10123000.0,566000.0,-10300000.0,142435000,20663000,0.16,95466000.0,90536000.0,112261000.0,3578000.0,-3120000.0,56578000.0,,2406000.0,74281000.0,23625000,0.0,103790000.0,2654000.0,132742000.0,3301000.0,326469000.0,8471000.0,271798000.0,51899000.0,76759000.0,23028000.0,69873000.0,22793000.0,20755000.0,,5769000.0,-20000.0,55933000.0,7680000.0,0.0,2841000.0
2014-03-31,13996000.0,8517000.0,,-11000.0,1830000.0,-3726000.0,,22632000,22491000,55538000.0,24021000.0,8210000.0,,,22063000.0,0.39,25486000.0,,30393000.0,1918000.0,,7902000.0,0.0,3043000.0,2469000.0,28169000.0,171972000.0,20295000.0,22632000,458653000.0,,4014000.0,,117529000.0,117529000.0,57000.0,58047000.0,95466000.0,33685000.0,-7267000.0,5676000.0,569000.0,2926000.0,139814000,22183000,0.4,117529000.0,92301000.0,105210000.0,1288000.0,-3726000.0,56705000.0,,2533000.0,,25226000,0.0,96935000.0,2601000.0,155374000.0,2594000.0,353693000.0,8275000.0,286681000.0,47513000.0,74065000.0,16448000.0,70118000.0,22847000.0,21680000.0,,,-77000.0,56122000.0,7550000.0,0.0,3986000.0
2014-06-30,13343000.0,7012000.0,,-42000.0,26079000.0,-60237000.0,75091000.0,13802000,13952000,58284000.0,14773000.0,323000.0,,-53822000.0,-20437000.0,0.24,82429000.0,,18728000.0,291000.0,,4776000.0,0.0,3070000.0,-1236000.0,28357000.0,226725000.0,-45464000.0,13802000,498758000.0,,2285000.0,,97092000.0,97092000.0,55000.0,56818000.0,117529000.0,29104000.0,-4873000.0,-4499000.0,530000.0,0.0,140923000,18405000,0.25,97092000.0,93095000.0,179368000.0,-2904000.0,-60237000.0,55876000.0,,816000.0,136251000.0,21475000,-49152000.0,171362000.0,2607000.0,169176000.0,2673000.0,319486000.0,8006000.0,272033000.0,47828000.0,75263000.0,18610000.0,74690000.0,22260000.0,24129000.0,,,-18000.0,61347000.0,7326000.0,0.0,4135000.0
2014-09-30,14213000.0,7552000.0,,-202000.0,742000.0,-5663000.0,125083000.0,14863000,16134000,62834000.0,28029000.0,1755000.0,,-56029000.0,21896000.0,0.27,87618000.0,,21702000.0,478000.0,,5568000.0,0.0,3368000.0,1965000.0,28187000.0,232848000.0,22366000.0,14863000,532468000.0,,584000.0,,118988000.0,118988000.0,52000.0,54618000.0,97092000.0,28988000.0,5859000.0,-2786000.0,492000.0,0.0,144118000,19947000,0.28,118988000.0,96224000.0,248365000.0,-4690000.0,-5663000.0,53988000.0,,3042000.0,143647000.0,23315000,-49524000.0,240181000.0,2576000.0,184039000.0,2640000.0,282927000.0,8184000.0,299620000.0,47894000.0,73235000.0,31507000.0,76277000.0,21752000.0,21274000.0,,,-10000.0,62064000.0,7544000.0,0.0,5429000.0
2014-12-31,15029000.0,7485000.0,,-615000.0,-2405000.0,-8788000.0,,21221000,21786000,69718000.0,28636000.0,-1429000.0,,-57084000.0,15465000.0,,101952000.0,,31218000.0,1993000.0,,9432000.0,0.0,3337000.0,1664000.0,27771000.0,249865000.0,19848000.0,21221000,565006000.0,,-2093000.0,,134453000.0,134453000.0,52000.0,,118988000.0,38045000.0,2263000.0,234000.0,453000.0,-3246000.0,161787000,32647000,,134453000.0,109159000.0,257265000.0,-7128000.0,-8788000.0,,,6562000.0,159036000.0,35984000,-3777000.0,123894000.0,3221000.0,205260000.0,3758000.0,305999000.0,133371000.0,315141000.0,52628000.0,71017000.0,24541000.0,76512000.0,20979000.0,21067000.0,125000000.0,6812000.0,-6000.0,61483000.0,6817000.0,0.0,4070000.0
2015-03-31,14929000.0,12392000.0,,-53000.0,2336000.0,-17897000.0,,20523000,19822000,69572000.0,19124000.0,153000.0,,-58702000.0,1267000.0,0.38,108665000.0,,27530000.0,4612000.0,,7708000.0,0.0,3777000.0,2777000.0,27355000.0,259714000.0,1227000.0,20523000,575220000.0,,-5035000.0,,135720000.0,135720000.0,53000.0,53964000.0,134453000.0,27061000.0,-7931000.0,-3053000.0,417000.0,0.0,154537000,27377000,0.39,135720000.0,103105000.0,250528000.0,-88000.0,-17897000.0,52687000.0,,6988000.0,167367000.0,31154000,-2154000.0,117164000.0,2894000.0,225783000.0,3405000.0,323647000.0,133364000.0,315506000.0,51432000.0,68071000.0,34624000.0,75728000.0,20226000.0,23052000.0,125000000.0,,-69000.0,60799000.0,7839000.0,0.0,6986000.0
2015-06-30,13394000.0,12668000.0,,-321000.0,-16809000.0,-9112000.0,,19351000,18696000,71588000.0,9152000.0,-1125000.0,,-59430000.0,-16323000.0,0.36,122723000.0,,26716000.0,10566000.0,,8020000.0,0.0,3920000.0,-5898000.0,28036000.0,273977000.0,40000.0,19351000,583616000.0,,-4451000.0,,119397000.0,119397000.0,51000.0,53675000.0,135720000.0,32467000.0,-17111000.0,-4325000.0,376000.0,0.0,155726000,27841000,0.38,119397000.0,102901000.0,299550000.0,-1972000.0,-9112000.0,51300000.0,,2668000.0,182153000.0,27841000,-79546000.0,114297000.0,2535000.0,245134000.0,3536000.0,283674000.0,185253000.0,309639000.0,52825000.0,73865000.0,28180000.0,75060000.0,20367000.0,21979000.0,177604000.0,,-12508000.0,61666000.0,7273000.0,0.0,20463000.0
2015-09-30,14485000.0,11318000.0,,1743000.0,-24454000.0,-16596000.0,,19325000,17929000,73311000.0,25219000.0,-1050000.0,,-62603000.0,-15816000.0,0.36,128569000.0,,27090000.0,9764000.0,,9161000.0,0.0,3906000.0,-1927000.0,27883000.0,280237000.0,8623000.0,19325000,577786000.0,,-4339000.0,,103581000.0,103581000.0,50000.0,53686000.0,119397000.0,28735000.0,1658000.0,3199000.0,337000.0,0.0,152575000,28140000,0.38,103581000.0,102232000.0,309552000.0,-1695000.0,-16596000.0,50974000.0,,2481000.0,191172000.0,32046000,-48457000.0,111773000.0,2703000.0,264459000.0,1360000.0,269235000.0,197779000.0,297549000.0,50343000.0,75465000.0,20448000.0,74092000.0,20452000.0,24647000.0,190000000.0,,-30004000.0,59607000.0,7342000.0,0.0,4029000.0
2015-12-31,13809000.0,11013000.0,,1508000.0,-20143000.0,-10989000.0,,24101000,25053000,62038000.0,60714000.0,17726000.0,,-65472000.0,28736000.0,,132466000.0,,35009000.0,3343000.0,,9956000.0,0.0,4081000.0,-4852000.0,27556000.0,302593000.0,49725000.0,24101000,601735000.0,,-4739000.0,,132317000.0,132317000.0,50000.0,,103581000.0,25865000.0,31556000.0,-140000.0,298000.0,-1974000.0,167273000,17283000,,132317000.0,101745000.0,326023000.0,11260000.0,-10989000.0,,,2777000.0,197938000.0,17283000,-19995000.0,132633000.0,2693000.0,288560000.0,1576000.0,275415000.0,193390000.0,299142000.0,65528000.0,80960000.0,44222000.0,84462000.0,20394000.0,21280000.0,185071000.0,194000.0,-27499000.0,70653000.0,8021000.0,0.0,21423000.0
2016-03-31,14365000.0,9324000.0,,-67000.0,-5214000.0,-6097000.0,,27577000,27577000,62505000.0,18803000.0,498000.0,,-64803000.0,7584000.0,0.53,133262000.0,-763000.0,37835000.0,2552000.0,,10258000.0,0.0,4051000.0,-12266000.0,28826000.0,303803000.0,12706000.0,27577000,621262000.0,,-3340000.0,,139901000.0,139901000.0,49000.0,51949000.0,132317000.0,25310000.0,-18555000.0,198000.0,258000.0,2697000.0,171167000,37337000,0.56,139901000.0,114213000.0,353279000.0,-326000.0,-6860000.0,49424000.0,,7129000.0,198065000.0,41388000,-47699000.0,119690000.0,3027000.0,316138000.0,3027000.0,267983000.0,233589000.0,317459000.0,56954000.0,93284000.0,35144000.0,76876000.0,20694000.0,26747000.0,225000000.0,193000.0,-5067000.0,62511000.0,8135000.0,-763000.0,3422000.0
2016-06-30,14818000.0,12256000.0,,-623000.0,-54697000.0,-5986000.0,,30023000,30023000,62312000.0,37888000.0,471000.0,,-67990000.0,-23846000.0,0.57,133037000.0,0.0,36900000.0,16445000.0,,6877000.0,0.0,4081000.0,8527000.0,28264000.0,306713000.0,31902000.0,30023000,602683000.0,,-4549000.0,,116055000.0,116055000.0,49000.0,52703000.0,139901000.0,30710000.0,-1768000.0,7886000.0,219000.0,2304000.0,172636000,36429000,0.61,116055000.0,115135000.0,307534000.0,29000.0,-5986000.0,49256000.0,,2304000.0,201027000.0,40510000,-20519000.0,120448000.0,3177000.0,346159000.0,3177000.0,295149000.0,187086000.0,295970000.0,57501000.0,84805000.0,23163000.0,78706000.0,20384000.0,26622000.0,175000000.0,194000.0,-50002000.0,63888000.0,11253000.0,0.0,2008000.0
2016-09-30,15673000.0,9144000.0,,0.0,-15437000.0,-5583000.0,,27773000,27773000,67047000.0,31139000.0,-546000.0,,-70222000.0,9933000.0,0.52,133150000.0,0.0,36058000.0,7066000.0,,8285000.0,0.0,4223000.0,-9786000.0,29816000.0,314831000.0,25556000.0,27773000,639453000.0,,-5019000.0,,125988000.0,125988000.0,50000.0,53565000.0,116055000.0,32232000.0,-4602000.0,1148000.0,375000.0,1000.0,167621000,36604000,0.56,125988000.0,110122000.0,306266000.0,-4795000.0,-5583000.0,49477000.0,,1941000.0,203372000.0,40827000,0.0,144335000.0,3489000.0,373931000.0,3489000.0,333187000.0,161931000.0,324622000.0,57499000.0,94374000.0,29101000.0,73518000.0,20252000.0,32137000.0,152500000.0,194000.0,-22503000.0,57845000.0,8862000.0,0.0,8364000.0
2016-12-31,14506000.0,9223000.0,,0.0,-141276000.0,-6685000.0,,215293000,215293000,72542000.0,329012000.0,267148000.0,,-68233000.0,179982000.0,3.97,135996000.0,0.0,307548000.0,11227000.0,,92255000.0,0.0,4462000.0,-7718000.0,29376000.0,313298000.0,322327000.0,215293000,820525000.0,,-7027000.0,,305970000.0,305970000.0,50000.0,54166000.0,125988000.0,31125000.0,105732000.0,-1416000.0,25336000.0,403000.0,183201000,40400000,4.31,305970000.0,124329000.0,260289000.0,-5739000.0,-6685000.0,49964000.0,,76316000.0,204229000.0,40400000,0.0,220366000.0,2810000.0,589226000.0,2810000.0,560236000.0,39923000.0,507227000.0,58872000.0,101720000.0,31476000.0,83929000.0,19780000.0,38198000.0,0.0,340000.0,-152503000.0,69423000.0,14587000.0,0.0,26014000.0
2017-03-31,15367000.0,9416000.0,,-69000.0,27221000.0,-5227000.0,,45334000,45334000,80262000.0,15448000.0,874000.0,,-71672000.0,37855000.0,0.82,136155000.0,0.0,44069000.0,27290000.0,,-1265000.0,3823000.0,4736000.0,-2687000.0,28791000.0,321398000.0,10221000.0,45334000,877666000.0,,-6461000.0,,343825000.0,343825000.0,51000.0,55529000.0,305970000.0,35027000.0,-37715000.0,1470000.0,25306000.0,0.0,186302000,43195000,0.9,343825000.0,124134000.0,243712000.0,-7655000.0,-5227000.0,50652000.0,,71491000.0,207827000.0,47931000,0.0,202683000.0,2889000.0,634559000.0,2889000.0,633954000.0,41029000.0,556268000.0,62168000.0,104365000.0,7837000.0,80939000.0,19895000.0,40761000.0,,339000.0,-69000.0,65572000.0,14075000.0,0.0,5116000.0
2017-06-30,15192000.0,10516000.0,,-1000.0,20927000.0,-4859000.0,,46680000,46680000,88458000.0,-29857000.0,158000.0,,-75268000.0,-12377000.0,0.83,137723000.0,0.0,47026000.0,20928000.0,,346000.0,0.0,4726000.0,593000.0,28099000.0,329674000.0,-34716000.0,46680000,895668000.0,,-4161000.0,,331448000.0,331448000.0,52000.0,56173000.0,343825000.0,38270000.0,-84484000.0,1669000.0,24652000.0,0.0,192933000,46868000,0.9,331448000.0,128437000.0,186264000.0,-7899000.0,-4859000.0,51677000.0,,4848000.0,212991000.0,51594000,0.0,145344000.0,3253000.0,681240000.0,3253000.0,709404000.0,40920000.0,565994000.0,64496000.0,104159000.0,7254000.0,81569000.0,20388000.0,38526000.0,,339000.0,-1000.0,66377000.0,14601000.0,0.0,4149000.0
2017-09-30,15300000.0,11354000.0,,-1000.0,-35118000.0,-29964000.0,,39235000,39235000,99078000.0,23436000.0,287000.0,,-79119000.0,-41504000.0,0.7,164579000.0,0.0,48262000.0,7491000.0,,9027000.0,0.0,4922000.0,-15183000.0,27489000.0,359591000.0,-6528000.0,39235000,906071000.0,,-2757000.0,,289944000.0,289944000.0,52000.0,56163000.0,331448000.0,40251000.0,-26018000.0,609000.0,261000.0,0.0,193692000,47975000,0.75,289944000.0,128665000.0,188789000.0,-10444000.0,-31109000.0,52079000.0,,5179000.0,243698000.0,52897000,-42608000.0,172469000.0,5050000.0,720474000.0,5050000.0,717282000.0,16320000.0,546480000.0,65027000.0,110614000.0,9871000.0,80690000.0,20676000.0,57369000.0,,339000.0,-1000.0,65390000.0,14370000.0,-1145000.0,5377000.0
2017-12-31,16094000.0,10782000.0,,0.0,-17168000.0,-6713000.0,,367000,367000,95944000.0,47035000.0,694000.0,1234000.0,-82237000.0,23311000.0,0.01,164096000.0,0.0,60017000.0,6496000.0,,59650000.0,0.0,5677000.0,-2495000.0,27123000.0,346116000.0,40322000.0,367000,910235000.0,,-2941000.0,0.0,315302000.0,315302000.0,52000.0,55595000.0,289944000.0,33779000.0,142000.0,-7805000.0,237000.0,24023000.0,225181000,59323000,0.01,315483000.0,153864000.0,203324000.0,3075000.0,-6713000.0,51656000.0,,4292000.0,246333000.0,59323000,-23664000.0,151567000.0,5995000.0,720842000.0,5995000.0,706911000.0,51757000.0,564119000.0,71317000.0,121309000.0,38052000.0,94541000.0,20617000.0,35929000.0,,9880000.0,0.0,78447000.0,51520000.0,0.0,28070000.0
2018-03-31,18601000.0,4093000.0,,-168000.0,-8965000.0,-7371000.0,,45630000,45630000,91062000.0,70729000.0,1647000.0,1271000.0,-85977000.0,54167000.0,0.82,164236000.0,,55532000.0,9682000.0,,9902000.0,,5241000.0,18113000.0,29453000.0,353243000.0,63358000.0,45630000,949559000.0,,-3212000.0,,369498000.0,369498000.0,52000.0,55496000.0,315483000.0,36893000.0,14827000.0,2363000.0,212000.0,,212953000,53885000,0.88,369650000.0,143661000.0,183048000.0,1139000.0,-7371000.0,51709000.0,,10632000.0,250213000.0,59126000,-18479000.0,130930000.0,5332000.0,783159000.0,,766511000.0,52118000.0,596316000.0,69292000.0,101093000.0,48472000.0,89776000.0,20477000.0,16861000.0,,10012000.0,0.0,71175000.0,52118000.0,,34663000.0
2018-06-30,19117000.0,147000.0,,0.0,11364000.0,-5702000.0,,43853000,43853000,90848000.0,55904000.0,1405000.0,1515000.0,-89986000.0,60144000.0,0.79,164027000.0,,53017000.0,11363000.0,,9164000.0,,5553000.0,2433000.0,27979000.0,353446000.0,50202000.0,43853000,1007316000.0,,-5997000.0,,429647000.0,429647000.0,52000.0,55742000.0,369650000.0,34892000.0,-186000.0,-543000.0,747000.0,,211621000,51612000,0.84,429794000.0,142147000.0,182126000.0,-64000.0,-5702000.0,51999000.0,,,254013000.0,57165000,1000.0,129384000.0,6717000.0,827013000.0,,825190000.0,52742000.0,653870000.0,69474000.0,98290000.0,9126000.0,90535000.0,19914000.0,34990000.0,,9654000.0,,71418000.0,15356000.0,,2534000.0
2018-09-30,19442000.0,3859000.0,,0.0,22519000.0,-3944000.0,,57126000,57126000,92952000.0,48406000.0,1028000.0,,-93687000.0,63851000.0,1.02,164605000.0,,49669000.0,22519000.0,,-7457000.0,,5165000.0,-2825000.0,28462000.0,360112000.0,44462000.0,57126000,1095859000.0,,-5818000.0,,493488000.0,493488000.0,53000.0,56237000.0,429794000.0,38940000.0,-15022000.0,2270000.0,725000.0,-6473000.0,210583000,48641000,1.09,493645000.0,140753000.0,183461000.0,-2144000.0,-7491000.0,52432000.0,,4686000.0,258292000.0,53806000,0.0,143627000.0,7646000.0,884138000.0,,912398000.0,39834000.0,735747000.0,69830000.0,101024000.0,10521000.0,92112000.0,23454000.0,35592000.0,,3430000.0,,72670000.0,10995000.0,,3841000.0
2018-12-31,19807000.0,4232000.0,,-322000.0,2129000.0,-5666000.0,,46934000,46934000,93751000.0,63222000.0,1727000.0,1200000.0,-97790000.0,58996000.0,0.83,165972000.0,78000.0,55558000.0,2451000.0,,8624000.0,24627000.0,5168000.0,-6558000.0,27924000.0,369721000.0,57556000.0,46934000,1154818000.0,,-6199000.0,,552490000.0,552490000.0,53000.0,56449000.0,493645000.0,40388000.0,6671000.0,1121000.0,685000.0,-1527000.0,223132000,53831000,0.88,552641000.0,148331000.0,185753000.0,-816000.0,-5588000.0,53043000.0,,3071000.0,263762000.0,53831000,0.0,147607000.0,7722000.0,931073000.0,,969065000.0,38146000.0,785097000.0,74801000.0,109629000.0,8429000.0,94500000.0,23297000.0,33106000.0,,2956000.0,0.0,74693000.0,38146000.0,,29227000.0
2019-03-31,21415000.0,149000.0,,-123000.0,6165000.0,-8003000.0,,49322000,49322000,93259000.0,42468000.0,3886000.0,1200000.0,-102082000.0,-139631000.0,0.87,187320000.0,,59909000.0,6288000.0,180000000.0,10587000.0,2603000.0,5419000.0,-8531000.0,27830000.0,329079000.0,34465000.0,49322000,1179376000.0,,-6776000.0,-180000000.0,412861000.0,592861000.0,53000.0,56799000.0,552641000.0,32970000.0,-19858000.0,-6097000.0,135000.0,-31000.0,231664000,56023000,0.93,413010000.0,151642000.0,174300000.0,1357000.0,-188003000.0,53210000.0,,8629000.0,289402000.0,61442000,0.0,121157000.0,7317000.0,953600000.0,,1005076000.0,53143000.0,850297000.0,80022000.0,117822000.0,12493000.0,95619000.0,22376000.0,22677000.0,,2921000.0,,74204000.0,12220000.0,,5395000.0
2019-06-30,24175000.0,154000.0,80000.0,0.0,-21272000.0,-41339000.0,,44888000,44888000,98785000.0,58311000.0,,1200000.0,-106500000.0,-4071000.0,0.79,222610000.0,,55533000.0,6582000.0,180000000.0,10645000.0,2642000.0,6222000.0,-3174000.0,27633000.0,365803000.0,16972000.0,44888000,1229846000.0,,-6484000.0,0.0,408784000.0,588784000.0,53000.0,57066000.0,413010000.0,36472000.0,-4740000.0,3256000.0,,52000.0,229652000,52004000,0.84,408939000.0,154339000.0,189972000.0,-5516000.0,-41339000.0,53356000.0,,5185000.0,329110000.0,61835000,-27854000.0,136074000.0,11473000.0,998488000.0,,1039874000.0,53898000.0,864043000.0,75313000.0,120580000.0,11384000.0,102335000.0,22384000.0,25874000.0,,2972000.0,,78160000.0,12957000.0,,5751000.0
2019-09-30,24282000.0,151000.0,82000.0,0.0,9766000.0,-9690000.0,,49085000,49085000,109689000.0,50637000.0,-859000.0,6287000.0,-110529000.0,104573000.0,0.86,229350000.0,,54355000.0,9836000.0,120000000.0,5270000.0,3025000.0,5928000.0,-9992000.0,27432000.0,379997000.0,40947000.0,49085000,1314213000.0,,-7794000.0,54811000.0,513360000.0,633360000.0,54000.0,57262000.0,408939000.0,40771000.0,-15303000.0,1618000.0,,-40000.0,229011000,51632000,0.92,513512000.0,156268000.0,205854000.0,-11062000.0,45121000.0,53535000.0,,6488000.0,339879000.0,60365000,-70000.0,150008000.0,10855000.0,1047573000.0,,1108359000.0,55846000.0,934216000.0,72743000.0,130398000.0,12622000.0,104636000.0,21997000.0,25020000.0,,2925000.0,,80354000.0,14948000.0,,5780000.0
