date,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyStockholdersEquity,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyOtherCurrentAssets,quarterlyCurrentDebt,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyDilutedEPS,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,quarterlyInventory,quarterlyChangeInInventory,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyCashDividendsPaid,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyIncomeTaxPayable
1995-10-31,0.0,,68200000.0,48400000.0,,1626700000.0,-367100000.0,,47200000.0,47200000.0,149500000.0,105500000.0,-24400000.0,9100000.0,61300000.0,88900000,,5800000.0,-71400000.0,,713900000.0,,2090500000.0,-156100000.0,1766000000,17800000.0,-46100000.0,262800000.0,24300000.0,1723400000.0,,,1254285714.0,0.035,,128600000,-138300000.0,,814700000.0,958300000.0,1705500000.0,1082200000.0,,301200000.0,200000.0,43900000.0,3523600000.0,1818100000.0,39700000.0,,0.035,94700000.0,1896900000.0,,,429800000.0,-100000.0,1254285714.0,43900000.0,43900000,748900000.0,65600000.0,,-11600000.0,340900000.0,1364500000.0,-198900000.0,,,1336200000.0,-125100000.0,0.0,-8000000.0,,,,
1996-01-31,0.0,,58100000.0,500000.0,,1656700000.0,-459600000.0,,63900000.0,63900000.0,159200000.0,30700000.0,-12300000.0,10600000.0,13900000.0,76700000,,17800000.0,74500000.0,,655400000.0,,2317900000.0,-161000000.0,1696700000,173800000.0,16600000.0,263800000.0,20000000.0,1858300000.0,,0.0,,,,119900000,12800000.0,,949800000.0,988400000.0,1603700000.0,949900000.0,,299600000.0,0.0,38100000.0,3556400000.0,1952700000.0,43200000.0,,,94400000.0,1899700000.0,,,419500000.0,100000.0,,38100000.0,38100000,866200000.0,83600000.0,,-7800000.0,342800000.0,1267100000.0,97500000.0,,,1277200000.0,-171100000.0,0.0,-8100000.0,,,,
1996-04-30,63900000.0,,73600000.0,3000000.0,,1707500000.0,-459600000.0,,108400000.0,108400000.0,137800000.0,68700000.0,33400000.0,13200000.0,27500000.0,86700000,,1100000.0,28400000.0,,842700000.0,,2444300000.0,-144100000.0,1906500000,120900000.0,44500000.0,298900000.0,26500000.0,1984700000.0,,,1256000000.0,0.0375,,132200000,-23200000.0,,985300000.0,1027500000.0,1833100000.0,1210300000.0,,345200000.0,0.0,47100000.0,3903100000.0,2070000000.0,45500000.0,,0.0375,85300000.0,2195600000.0,,,477400000.0,0.0,1256000000.0,47100000.0,47100000,898000000.0,87300000.0,,100000.0,390700000.0,1451800000.0,-184700000.0,,,1429100000.0,-103900000.0,0.0,-8000000.0,,,,
1996-07-31,0.0,,177400000.0,-1100000.0,,2087600000.0,-459600000.0,,105000000.0,105000000.0,125100000.0,34800000.0,32800000.0,12100000.0,-45200000.0,189400000,,4800000.0,-24600000.0,,773200000.0,,2584200000.0,-138600000.0,2459000000,143800000.0,-3400000.0,350600000.0,63100000.0,2124600000.0,,,1306285714.0,0.0875,,237900000,5200000.0,,785500000.0,1133200000.0,1826100000.0,1158600000.0,,391600000.0,100000.0,114300000.0,4031700000.0,2205600000.0,48500000.0,,0.085,81000000.0,1944100000.0,,,629500000.0,100000.0,1344705882.0,114300000.0,114300000,693600000.0,91800000.0,,100000.0,440100000.0,1452700000.0,-900000.0,,,1829500000.0,-102000000.0,0.0,-8600000.0,,,,
1996-10-31,0.0,,116600000.0,-1000000.0,,2170800000.0,-459600000.0,,36400000.0,36400000.0,111700000.0,77600000.0,18000000.0,10500000.0,27700000.0,127000000,,-1000000.0,-69700000.0,,833000000.0,,2761200000.0,-175800000.0,2193200000,54100000.0,-68600000.0,322800000.0,41400000.0,2301600000.0,,100000.0,1367272727.0,0.055,,177700000,-121700000.0,,835600000.0,1199800000.0,1864800000.0,1233400000.0,,388400000.0,-100000.0,75200000.0,4239800000.0,2375000000.0,50700000.0,,0.055,73400000.0,2069000000.0,,,566100000.0,0.0,1367272727.0,75200000.0,75200000,740800000.0,94900000.0,,100000.0,439100000.0,1573000000.0,-120300000.0,,,1627100000.0,-150300000.0,0.0,-8600000.0,,,,
1997-01-31,0.0,,86200000.0,-24700000.0,,2217500000.0,-609700000.0,,40400000.0,40400000.0,87600000.0,103500000.0,26800000.0,13300000.0,1900000.0,167600000,,12100000.0,90000000.0,,914200000.0,,3104100000.0,-218700000.0,2041500000,224200000.0,4000000.0,330800000.0,30500000.0,2494400000.0,,,,,,222700000,5500000.0,,869000000.0,1245900000.0,1851500000.0,1348500000.0,,329700000.0,100000.0,55700000.0,4435000000.0,2583500000.0,55100000.0,,,89100000.0,2217500000.0,,,552400000.0,-100000.0,,55700000.0,55700000,767300000.0,101600000.0,,-68100000.0,384800000.0,1605900000.0,-32900000.0,,,1489100000.0,-222200000.0,0.0,-9500000.0,,,,
1997-04-30,40400000.0,,110000000.0,-2800000.0,,2288600000.0,-609700000.0,,47900000.0,47900000.0,74400000.0,164000000.0,18900000.0,17300000.0,47100000.0,127200000,100000.0,2600000.0,-72000000.0,,1016200000.0,,3192700000.0,-121500000.0,2400800000,63800000.0,7500000.0,388500000.0,39600000.0,2583000000.0,,,1340952381.0,0.0525,,183900000,-57700000.0,,892000000.0,1306800000.0,2089300000.0,1568700000.0,,439800000.0,0.0,70400000.0,4749300000.0,2660000000.0,56700000.0,,0.0525,77000000.0,2460700000.0,,,623700000.0,0.0,1340952381.0,70400000.0,70400000,788600000.0,103400000.0,,100000.0,496500000.0,1819100000.0,-213200000.0,,,1777100000.0,-103400000.0,0.0,-9500000.0,,,,
1997-07-31,0.0,,196900000.0,-2200000.0,,2432900000.0,-609700000.0,,35700000.0,35700000.0,201900000.0,96100000.0,,16000000.0,62700000.0,212900000,0.0,4400000.0,44200000.0,,966400000.0,,3329400000.0,-200200000.0,2808100000,238100000.0,-12200000.0,400300000.0,70400000.0,2719700000.0,,,1367567568.0,0.0925,,271600000,37900000.0,,1040100000.0,1423700000.0,2136000000.0,1462800000.0,,459600000.0,100000.0,126500000.0,4935800000.0,2799800000.0,58700000.0,,0.0925,80100000.0,2502900000.0,,,731200000.0,100000.0,1367567568.0,126500000.0,126500000,934300000.0,105700000.0,,0.0,518300000.0,1748900000.0,70100000.0,,,2076900000.0,-313000000.0,0.0,-9600000.0,,,,
1997-10-31,0.0,,136900000.0,-9500000.0,,2535800000.0,-609700000.0,,28500000.0,28500000.0,146800000.0,97100000.0,,15000000.0,104300000.0,152000000,0.0,5900000.0,-115500000.0,,990700000.0,,3477700000.0,-216500000.0,2530500000,43700000.0,-7100000.0,389800000.0,48800000.0,2868000000.0,,,1409600000.0,0.0625,,212500000,-172800000.0,,1160100000.0,1502200000.0,2227100000.0,1477600000.0,,458400000.0,0.0,88100000.0,5173500000.0,2946400000.0,60500000.0,57300000.0,0.0625,78400000.0,2637700000.0,,,670900000.0,0.0,1409600000.0,88100000.0,88100000,1049900000.0,110200000.0,,-100000.0,518900000.0,1907200000.0,-158200000.0,,,1859600000.0,-155100000.0,0.0,-9600000.0,,,,
1998-01-31,0.0,,114800000.0,-6400000.0,,2600600000.0,-789800000.0,,195100000.0,195100000.0,81500000.0,110600000.0,28400000.0,17300000.0,7700000.0,131900000,100000.0,-5300000.0,187700000.0,,969800000.0,,3795000000.0,-234600000.0,2397600000,319300000.0,166600000.0,368900000.0,42300000.0,3005200000.0,,,,,,197100000,84700000.0,,1169400000.0,1565100000.0,2109600000.0,1449300000.0,,467100000.0,0.0,72500000.0,5219300000.0,3109700000.0,65200000.0,,,104500000.0,2618700000.0,,,664200000.0,0.0,,72500000.0,72500000,1045600000.0,123800000.0,,200000.0,532300000.0,1714600000.0,192600000.0,,,1733400000.0,-160400000.0,0.0,0.0,,,,
1998-04-30,195100000.0,,148200000.0,900000.0,,2712800000.0,-789800000.0,,623400000.0,623400000.0,115100000.0,115700000.0,,19700000.0,272300000.0,167800000,4800000.0,-7400000.0,161100000.0,,1338800000.0,,3887100000.0,-156300000.0,2899500000,325200000.0,428300000.0,495200000.0,53700000.0,3097300000.0,,,1400000000.0,0.0675,,232600000,168900000.0,,1453400000.0,1650000000.0,2921800000.0,1949700000.0,,527500000.0,0.0,94500000.0,6115900000.0,3194100000.0,64800000.0,-15800000.0,0.0675,96800000.0,3403100000.0,,,760100000.0,-100000.0,1400000000.0,94500000.0,94500000,1331200000.0,122200000.0,,100000.0,592300000.0,2033100000.0,-318600000.0,,,2139400000.0,-169300000.0,0.0,-19200000.0,,,,
1998-07-31,0.0,,259400000.0,-8700000.0,,2902000000.0,-789800000.0,,513200000.0,513200000.0,172000000.0,133400000.0,,17200000.0,-9300000.0,276700000,3200000.0,800000.0,-108800000.0,,1201600000.0,,4033500000.0,-215400000.0,3425700000,126200000.0,-110300000.0,474400000.0,94000000.0,3243700000.0,,,1407659574.0,0.1175,,343100000,-89200000.0,,1450300000.0,1804900000.0,2813100000.0,1809400000.0,,560100000.0,0.0,165400000.0,6161700000.0,3348600000.0,66400000.0,-13900000.0,0.1175,104900000.0,3259700000.0,,,903200000.0,0.0,1407659574.0,165400000.0,165400000,1323700000.0,126600000.0,,-100000.0,626500000.0,1968300000.0,64900000.0,,,2522500000.0,-227200000.0,0.0,-10500000.0,,,,
1998-10-31,0.0,,182600000.0,-20900000.0,,3028200000.0,-789800000.0,,317000000.0,317000000.0,146100000.0,151800000.0,100000.0,18000000.0,-15100000.0,200600000,,5600000.0,-114100000.0,,1267400000.0,,4227500000.0,-271600000.0,3004000000,78400000.0,-196100000.0,494000000.0,66200000.0,3437700000.0,,,1410909091.0,0.0825,,269400000,-193200000.0,,1432300000.0,1910700000.0,2826200000.0,1913200000.0,,543000000.0,0.0,116400000.0,6373700000.0,3547500000.0,68800000.0,26900000.0,0.0825,109800000.0,3345500000.0,,,812300000.0,-7900000.0,1410909091.0,116400000.0,116400000,1302300000.0,130000000.0,,0.0,611700000.0,2203200000.0,-234900000.0,,,2191700000.0,-259300000.0,0.0,-10500000.0,,,,
1999-01-31,0.0,,168200000.0,-7000000.0,,3136000000.0,-971800000.0,,222700000.0,222700000.0,114300000.0,191500000.0,19200000.0,19800000.0,-11400000.0,188100000,,15300000.0,-33900000.0,,1133200000.0,,4608700000.0,-284700000.0,2915700000,167000000.0,-94300000.0,440600000.0,62000000.0,3636900000.0,,-100000.0,,,,260300000,-117700000.0,,1443400000.0,2006400000.0,2585700000.0,1765300000.0,,559100000.0,0.0,106200000.0,6344700000.0,3759000000.0,72200000.0,,,122100000.0,3208700000.0,,,819400000.0,12200000.0,,106200000.0,106200000,1283100000.0,160300000.0,,-100000.0,631300000.0,2104800000.0,98300000.0,,,2096300000.0,-249900000.0,0.0,-10600000.0,,,,
1999-04-30,228900000.0,,199000000.0,-27400000.0,,4091600000.0,-971800000.0,,1047600000.0,1047600000.0,156800000.0,1715400000.0,2900000.0,23300000.0,700900000.0,246600000,358400000.0,-3700000.0,209200000.0,,224700000.0,,5261000000.0,-288800000.0,3771900000,434100000.0,818800000.0,658600000.0,74000000.0,4289200000.0,,,1515151515.0,0.0825,,324700000,145300000.0,,1897700000.0,2227800000.0,4151600000.0,2598700000.0,,682600000.0,3200000.0,125000000.0,8588000000.0,4436400000.0,78100000.0,-6600000.0,0.0825,147200000.0,4496400000.0,,,1007300000.0,0.0,1515151515.0,125000000.0,125000000,1722300000.0,172200000.0,,-24400000.0,760700000.0,2775800000.0,-429700000.0,,,2764600000.0,-316200000.0,0.0,-11400000.0,,,,
1999-07-31,0.0,191000000.0,363200000.0,-5400000.0,,4347800000.0,-971800000.0,,1025000000.0,973700000.0,133300000.0,210700000.0,-1400000.0,22100000.0,-28100000.0,385300000,4100000.0,2400000.0,-24100000.0,,1472200000.0,-21300000.0,5507800000.0,-328600000.0,4435200000,302800000.0,-74000000.0,662900000.0,133000000.0,4536000000.0,,,1534666667.0,0.15,,467200000,-25800000.0,51300000.0,1924900000.0,2446600000.0,3929900000.0,2345800000.0,,720300000.0,3800000.0,230200000.0,8618500000.0,4688600000.0,81900000.0,-31000000.0,0.15,152600000.0,4270700000.0,,,1187500000.0,100000.0,1534666667.0,230200000.0,230200000,1747100000.0,174000000.0,,0.0,802200000.0,2589900000.0,185900000.0,,,3247700000.0,-348700000.0,973700000.0,-11400000.0,,,,
1999-10-31,973700000.0,191100000.0,266100000.0,32700000.0,,4545700000.0,-971800000.0,,705100000.0,623400000.0,174400000.0,191500000.0,1000000.0,18900000.0,-34200000.0,285100000,2800000.0,5800000.0,-158100000.0,,1549400000.0,-17800000.0,5823200000.0,-440600000.0,3909200000,108300000.0,-350200000.0,650600000.0,97400000.0,4851400000.0,,0.0,1533636364.0,0.11,,371700000,-332300000.0,81700000.0,1922600000.0,2626400000.0,3877200000.0,2391500000.0,,718100000.0,4500000.0,168700000.0,8859800000.0,4982600000.0,86600000.0,-30800000.0,0.11,131200000.0,4314100000.0,,,1089800000.0,-100000.0,1533636364.0,168700000.0,168700000,1733300000.0,184800000.0,,-100000.0,804700000.0,2820000000.0,-191500000.0,,,2819400000.0,-424400000.0,623400000.0,-11400000.0,,,,
2000-01-31,623400000.0,191179000.0,234917000.0,-46425000.0,,4695471000.0,-1270102000.0,,568792000.0,491122000.0,180487000.0,152383000.0,,58925000.0,-45206000.0,255547000,13973000.0,8939000.0,68312000.0,,1566946000.0,-13288000.0,6447324000.0,-414348000.0,3789295000,325688000.0,-132352000.0,666625000.0,86022000.0,5177222000.0,,,,,,346769000,-88660000.0,77670000.0,1930898000.0,2761964000.0,3709541000.0,2385954000.0,,749876000.0,4495000.0,148895000.0,9012323000.0,5302782000.0,91222000.0,17402000.0,,125560000.0,4316852000.0,,,1096645000.0,0.0,,148895000.0,148895000,1726579000.0,199824000.0,,22000.0,841098000.0,2812361000.0,7639000.0,,,2692650000.0,-412734000.0,491122000.0,-13358000.0,,,,
2000-04-30,491122000.0,191333000.0,296122000.0,-3032000.0,,4876962000.0,-1270102000.0,,537997000.0,522935000.0,219749000.0,131074000.0,62387000.0,26013000.0,-24167000.0,322135000,5015000.0,5748000.0,161521000.0,,2204307000.0,-10548000.0,6818250000.0,-468410000.0,4467114000,459768000.0,31813000.0,783376000.0,108973000.0,5548148000.0,,,1530016000.0,0.1225,,415763000,-8642000.0,15062000.0,1939527000.0,2935756000.0,4271614000.0,3118757000.0,,832493000.0,3858000.0,187149000.0,9935246000.0,5663632000.0,93628000.0,-1969000.0,0.1225,115484000.0,5058284000.0,,,1248256000.0,0.0,1539188000.0,187149000.0,187149000,1732202000.0,203467000.0,,0.0,926121000.0,3338322000.0,-525961000.0,,,3218858000.0,-403788000.0,522935000.0,-13357000.0,,,,
2000-07-31,522935000.0,191393000.0,442404000.0,-18462000.0,,5151936000.0,-1270102000.0,,581505000.0,570233000.0,251367000.0,141905000.0,8658000.0,26224000.0,488422000.0,468628000,6366000.0,-642000.0,-323009000.0,,1698233000.0,-7766000.0,7202894000.0,-505907000.0,5264252000,58747000.0,47298000.0,825415000.0,162805000.0,5932792000.0,,,1530916000.0,0.1825,,567336000,-447160000.0,11272000.0,2431852000.0,3201989000.0,4184057000.0,2665553000.0,,884904000.0,3858000.0,279599000.0,10249341000.0,6065284000.0,98708000.0,-8704000.0,0.1825,132492000.0,5097405000.0,,,1452240000.0,0.0,1537480000.0,279599000.0,279599000,2217006000.0,210988000.0,,0.0,983612000.0,3167436000.0,170886000.0,,,3812012000.0,-499871000.0,570233000.0,-13366000.0,,,,
2000-10-31,570233000.0,191431000.0,320082000.0,-9470000.0,,5346230000.0,-1270102000.0,,139452000.0,128746000.0,279151000.0,290562000.0,4243000.0,28021000.0,125874000.0,348103000,-1997000.0,7536000.0,-266336000.0,,1797764000.0,-4965000.0,7709269000.0,-640138000.0,4504141000,58055000.0,-441487000.0,798054000.0,117789000.0,6439167000.0,,,1530764000.0,0.1325,,453001000,-582083000.0,10706000.0,2442144000.0,3390914000.0,4092589000.0,2886380000.0,,846588000.0,3882000.0,202293000.0,10674754000.0,6582165000.0,104898000.0,-3284000.0,0.1325,142998000.0,5328524000.0,,,1299589000.0,0.0,1537760000.0,202293000.0,202293000,2209806000.0,228456000.0,,0.0,951486000.0,3500202000.0,-332766000.0,173784000.0,,3204552000.0,-625416000.0,128746000.0,-13368000.0,,,,
2001-01-31,128746000.0,191621000.0,222832000.0,-20711000.0,,5494885000.0,-1593371000.0,,468529000.0,455658000.0,260129000.0,292170000.0,1200000.0,40567000.0,494359000.0,263399000,17636000.0,10642000.0,284669000.0,,1731957000.0,-1861000.0,8628331000.0,-717467000.0,4543052000,553139000.0,326912000.0,904458000.0,82002000.0,7034960000.0,,,,,,375676000,-164328000.0,12871000.0,2952284000.0,3518356000.0,4175013000.0,2928585000.0,,915900000.0,3165000.0,140830000.0,11375754000.0,7200741000.0,112277000.0,6000.0,,165781000.0,5880869000.0,,,1291576000.0,0.0,,140830000.0,140830000,2697669000.0,251450000.0,,0.0,1028177000.0,3285370000.0,214832000.0,,,3251476000.0,-720586000.0,455658000.0,-13388000.0,,,,
2001-04-30,455658000.0,192436000.0,357588000.0,-20297000.0,,5767862000.0,-1700000000.0,,1038126000.0,999953000.0,221844000.0,137635000.0,,48954000.0,468771000.0,398246000,29419000.0,-3845000.0,253229000.0,,2473599000.0,-1188000.0,9121342000.0,-511842000.0,5276365000,623236000.0,544295000.0,930774000.0,132308000.0,7421342000.0,,,1536836000.0,0.1475,,517992000,111394000.0,38173000.0,3570207000.0,3730174000.0,5469172000.0,3721602000.0,,975537000.0,3193000.0,225280000.0,13059671000.0,7590499000.0,119495000.0,-22713000.0,0.145,169157000.0,7291809000.0,,,1493529000.0,0.0,1575020000.0,225280000.0,225280000,3305434000.0,261580000.0,,0.0,1095283000.0,3917667000.0,-632297000.0,196529000.0,179594000.0,3782836000.0,-547712000.0,999953000.0,-13462000.0,,,,
2001-07-31,999953000.0,386374000.0,522347000.0,-29846000.0,,6153254000.0,-1800000000.0,,665701000.0,629293000.0,216241000.0,143993000.0,,49173000.0,3141000.0,564237000,38590000.0,8220000.0,-302475000.0,,1910317000.0,-445000.0,9629205000.0,-552021000.0,6126726000,189129000.0,-370660000.0,910424000.0,193264000.0,7829205000.0,,,1543334000.0,0.215,,696281000,-362892000.0,36408000.0,3568207000.0,4043810000.0,4845071000.0,3145931000.0,,1028176000.0,3220000.0,329083000.0,12867392000.0,8022321000.0,132044000.0,1744000.0,0.21,193116000.0,6714138000.0,,,1717708000.0,0.0,1590174000.0,329083000.0,329083000,3291605000.0,273382000.0,,0.0,1153471000.0,3651191000.0,266476000.0,213430000.0,181197000.0,4409018000.0,-562930000.0,629293000.0,-15447000.0,,,,
2001-10-31,629293000.0,386876000.0,397614000.0,15400000.0,,6419320000.0,-1900000000.0,,635310000.0,610543000.0,229578000.0,50333000.0,478000.0,47220000.0,382355000.0,440066000,4829000.0,21945000.0,-248135000.0,,1895822000.0,322000.0,10179838000.0,-610502000.0,5454534000,165220000.0,-18750000.0,915893000.0,147117000.0,8279838000.0,,,1546702000.0,0.16,,578390000,-445282000.0,24767000.0,4080515000.0,4278839000.0,5061728000.0,3032138000.0,,1015802000.0,3248000.0,250497000.0,13531973000.0,8470245000.0,138324000.0,16557000.0,0.16,190407000.0,7112653000.0,,,1590889000.0,0.0,1591278000.0,250497000.0,250497000,3787138000.0,290129000.0,,0.0,1150823000.0,3905859000.0,-254668000.0,197771000.0,170090000.0,3863645000.0,-566325000.0,610543000.0,-15468000.0,,,,
2002-01-31,610543000.0,387857000.0,346702000.0,21082000.0,,6674442000.0,-1978913000.0,,853228000.0,798839000.0,198306000.0,159259000.0,1000000.0,34679000.0,75199000.0,377074000,43032000.0,15338000.0,237459000.0,,1714776000.0,690000.0,10632352000.0,-524743000.0,5253483000,635464000.0,188296000.0,921910000.0,128300000.0,8653439000.0,,,,,,532005000,110721000.0,54389000.0,4044947000.0,4481734000.0,4920392000.0,3016830000.0,,1033710000.0,6239000.0,218402000.0,13736219000.0,8815827000.0,144239000.0,-26588000.0,,162388000.0,7061777000.0,,,1565715000.0,0.0,,218402000.0,218402000,3734011000.0,304697000.0,,0.0,1188641000.0,3610776000.0,295083000.0,165578000.0,220885000.0,3687768000.0,-522367000.0,798839000.0,-15507000.0,,,,
2002-04-30,798839000.0,388650000.0,552414000.0,-8998000.0,,7057092000.0,-1978913000.0,,1523850000.0,1475579000.0,267078000.0,159790000.0,10441000.0,50399000.0,1286000.0,598587000,23537000.0,3920000.0,658409000.0,,2740446000.0,537000.0,10970726000.0,-501193000.0,6470597000,1173248000.0,676740000.0,1421934000.0,206603000.0,8991813000.0,,,1553026000.0,0.225,,748516000,672055000.0,48271000.0,4055952000.0,4812001000.0,6441094000.0,4497496000.0,,1178012000.0,6734000.0,345811000.0,15610540000.0,9169446000.0,149929000.0,-2068000.0,0.22,177633000.0,8553448000.0,,,1922722000.0,0.0,1596184000.0,345811000.0,345811000,3735651000.0,313567000.0,,0.0,1324135000.0,4360056000.0,-749280000.0,192567000.0,175326000.0,4547875000.0,-497794000.0,1475579000.0,-15544000.0,,,,
2002-07-31,1475579000.0,389899000.0,746122000.0,-7390000.0,,7602762000.0,-1978913000.0,,1534668000.0,1486765000.0,182880000.0,94337000.0,5691000.0,46323000.0,-44331000.0,792445000,43898000.0,-9863000.0,-167235000.0,,2105604000.0,546000.0,11238661000.0,-408262000.0,7487662000,454853000.0,11186000.0,1309897000.0,279050000.0,9259748000.0,,,1557856000.0,0.3,,950304000,46591000.0,47903000.0,4056255000.0,5263478000.0,6011218000.0,3767600000.0,,1256383000.0,10917000.0,467072000.0,15426617000.0,9415399000.0,157859000.0,-44000.0,0.295,155651000.0,7823855000.0,,,2202038000.0,0.0,1600022000.0,467072000.0,467072000,3733020000.0,312318000.0,,0.0,1409593000.0,3986716000.0,373340000.0,200803000.0,257762000.0,5285624000.0,-399336000.0,1486765000.0,-15595000.0,,,,
2002-10-31,1486765000.0,390420000.0,541877000.0,-5623000.0,,7957665000.0,-1978913000.0,,1396882000.0,1305371000.0,179819000.0,89062000.0,,43839000.0,-17197000.0,585716000,13610000.0,2168000.0,-113413000.0,,2046204000.0,446000.0,11626459000.0,-539897000.0,6414812000,406884000.0,-181394000.0,1356653000.0,202663000.0,9647546000.0,,,1561060000.0,0.22,,749561000,-133013000.0,91511000.0,4066751000.0,5587075000.0,6024238000.0,3786786000.0,,1220199000.0,9340000.0,339214000.0,15811202000.0,9786964000.0,163845000.0,-23498000.0,0.215,139418000.0,7853537000.0,,,1965216000.0,0.0,1601892000.0,339214000.0,339214000,3738971000.0,318440000.0,,0.0,1379500000.0,4150533000.0,-163817000.0,186851000.0,294867000.0,4449596000.0,-571081000.0,1305371000.0,-15617000.0,,,,
2003-01-31,1305371000.0,391000000.0,518587000.0,-10989000.0,,8302000000.0,-2465000000.0,,1126000000.0,853000000.0,244000000.0,79000000.0,,65847000.0,-3758000.0,563434000,33955000.0,211775000.0,-52761000.0,,1943000000.0,1000000.0,12817000000.0,-912648000.0,6117929000,661015000.0,-452532000.0,1250000000.0,199684000.0,10352000000.0,,,,,,736801000,-251633000.0,273000000.0,4229000000.0,5887000000.0,5568000000.0,3578000000.0,,1204406000.0,15000000.0,318903000.0,16109000000.0,10541000000.0,173367000.0,-201390000.0,,189000000.0,7807000000.0,,,1936024000.0,0.0,,318903000.0,318903000,3736000000.0,478000000.0,,0.0,1372590000.0,3968000000.0,182757000.0,172000000.0,306000000.0,4181905000.0,-1109789000.0,853000000.0,-19244000.0,,,,
2003-04-30,853000000.0,392000000.0,677000000.0,-16000000.0,,8735000000.0,-2600000000.0,,1677000000.0,1600000000.0,251000000.0,80000000.0,253000000.0,48000000.0,1000000.0,725000000,28000000.0,,418000000.0,,3069000000.0,,13145000000.0,-392000000.0,7211000000,1046000000.0,747000000.0,1597000000.0,256000000.0,10545000000.0,,,1566000000.0,0.27,,909000000,654000000.0,77000000.0,4250000000.0,6288000000.0,7053000000.0,4915000000.0,,1333000000.0,18000000.0,421000000.0,17900000000.0,10847000000.0,184000000.0,-164000000.0,0.265,302000000.0,9165000000.0,,,2238000000.0,0.0,1604000000.0,421000000.0,421000000,3733000000.0,499000000.0,,0.0,1513000000.0,4864000000.0,-896000000.0,189000000.0,169000000.0,4973000000.0,-300000000.0,1600000000.0,-20000000.0,,,,
2003-07-31,1600000000.0,392000000.0,959000000.0,-12000000.0,,9373000000.0,-2800000000.0,,1687000000.0,1550000000.0,226000000.0,73000000.0,38000000.0,45000000.0,-34000000.0,1004000000,45000000.0,,-205000000.0,,2612000000.0,,13755000000.0,-618000000.0,8773000000,634000000.0,-50000000.0,1788000000.0,362000000.0,10955000000.0,,,1568000000.0,0.38,,1193000000,16000000.0,137000000.0,4228000000.0,6865000000.0,6831000000.0,4473000000.0,,1458000000.0,20000000.0,597000000.0,18074000000.0,11243000000.0,189000000.0,-83000000.0,0.375,288000000.0,8701000000.0,,,2647000000.0,0.0,1608000000.0,597000000.0,597000000,3684000000.0,524000000.0,,0.0,1643000000.0,4652000000.0,212000000.0,199000000.0,,6126000000.0,-650000000.0,1550000000.0,-19000000.0,,,,
