date,quarterlyGrossProfit,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyEbitda,quarterlyChangeInInventory,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyOperatingExpense,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyGoodwill,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyResearchAndDevelopment,quarterlyDilutedAverageShares,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,quarterlyCostOfRevenue,quarterlyBasicEPS,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable
2002-12-31,,,863478180.0,,608681340.0,,,8556927210.0,,6682043060,23540396940.0,-12498496840,,,-12498496840,,,,,19024830720.0,,2597512230.0,,,,22896327150.0,,,13751951670.0,,5959414980.0,997954290.0,-7360797600.0,658225170.0,1165158020.0,,,1281061890.0,,,,,,1165158020,,5909871150.0,,16179599340.0,1118275020.0,821012040.0,3206193570.0,318496050.0,,,,,3800719530.0,1323528030.0,,240641460.0,,707769000.0,31453254360.0,1165158020.0,17701302690.0,,566215200.0,1422615690.0,1741111740.0,,,,,,,,
2003-03-31,4418206000.0,,,,,,0.3141,,,6090327040,,5118321720,,,5118321720,,,,3467000000.0,,,,1644932080.0,972005320.0,,,,,,,,,,,1087558400.0,,,,972005320.0,3467000000.0,,,,1087558400,326267520.0,,,,,,,,,,,0.3141,,,,,,,,1087558400.0,,,,,,,,,,,,,
2003-06-30,4688028840.0,,,,,,0.371684,,,6483169360,,5482281660,,,5482281660,,,,3438000000.0,,,,,1000887700.0,,,,,,,,,,,1278553320.0,,,,1000887700.0,3438000000.0,,,,1278553320,,,,,,,,,,,,0.371684,,,,,,,,1278553320.0,,,,,,,,,,,,,
2003-09-30,4891968000.0,,,,,,0.330463,,,6713716500,,5662707750,,,5662707750,,,,3426000000.0,,,,,1051008750.0,,,,,,,,,,,1133815500.0,,,,1051008750.0,3426000000.0,,,,1133815500,,,,,,,,,,,,0.330463,,,,,,,,1133815500.0,,,,,,,,,,,,,
2003-12-31,5105479500.0,,1011071700.0,,863254200.0,,,9194248500.0,,7255392450,25306356000.0,-9921758100,,,-9921758100,,,,,21149727900.0,,2548373700.0,,9715323150.0,,25294530600.0,,,16301313900.0,,6645874800.0,1915714800.0,-8431510200.0,626746200.0,1362332550.0,,,1093849500.0,1165558950.0,,,,,1362332550,,6551271600.0,,16874845800.0,1164801900.0,756825600.0,3849167700.0,1832937000.0,,,,,3819604200.0,810039900.0,,218769900.0,,709524000.0,34488779100.0,1362332550.0,18187465200.0,,975595500.0,1265317800.0,3098254800.0,,,,,,,,
2004-03-31,4688584240.0,,694828850.0,,163133730.0,,0.313881,9727603900.0,169175720.0,6525349200,24911124770.0,1510497500,531695120.0,1220481980.0,1510497500,,,,3398000000.0,20500472070.0,,2791399380.0,1595085360.0,3178086740.0,2380544060.0,23883986470.0,,,15183520870.0,-78545870.0,6936204520.0,0.0,-8615877740.0,332309450.0,1069432230.0,-1498413520.0,,1093600190.0,1027138300.0,3398000000.0,-386687360.0,1341321780.0,-1498413520.0,1069432230,163133730.0,6773070790.0,525653130.0,16295247030.0,1691757200.0,767332730.0,5449874980.0,827752630.0,,380645370.0,1836764960.0,0.315875,3739991810.0,,,344393430.0,833794620.0,706912830.0,33611590370.0,1069432230.0,18428069500.0,954634420.0,791500690.0,1492371530.0,2320124160.0,24167960.0,,996928350.0,,,,,
2004-06-30,5002755290.0,,810434170.0,,152337250.0,,0.348487,9316946210.0,-534785120.0,6897830680,25373292360.0,1718364180,-446386260.0,1767112100.0,1718364180,,,,3398000000.0,21534393660.0,,2638481170.0,1767112100.0,3284391110.0,2431302510.0,24928467590.0,,,15550586480.0,-104258830.0,6678465040.0,-6093490.0,-8689316740.0,347328930.0,1182137060.0,-701336370.0,,1072454240.0,1005425850.0,3398000000.0,-649205940.0,1717610200.0,-701336370.0,1182137060,207178660.0,7080635380.0,584975040.0,16683975620.0,1578213910.0,712938330.0,5368364690.0,524040140.0,,545565110.0,1895075390.0,0.348487,3832805210.0,,,408263830.0,1220481980.0,706844840.0,34245413800.0,1182137060.0,18694827320.0,1068404260.0,499666180.0,2016945190.0,2540985330.0,,,307078510.0,,,,,
2004-09-30,5379966610.0,,736079970.0,,257328770.0,,0.368579,9916134230.0,257890380.0,7462534330,25655079930.0,1777363830,-893201510.0,2716913060.0,1777363830,,,,3393000000.0,22136258610.0,,2651084770.0,1861145290.0,3602602780.0,2579272090.0,25625157980.0,,,16522900790.0,-20664560.0,7265049460.0,0.0,-8533740140.0,365047790.0,1244753120.0,-636850970.0,,1101127760.0,1077190200.0,3393000000.0,-867142720.0,2482613160.0,-636850970.0,1244753120,71812680.0,7091502150.0,610407780.0,17121339790.0,1537988230.0,748048750.0,6092109020.0,526626320.0,,952887980.0,2082567720.0,0.370553,3764181310.0,,,233391210.0,1767112100.0,706158020.0,35541292210.0,1244753120.0,19018391420.0,1615470440.0,436860470.0,2944319880.0,3470946200.0,53859510.0,,-5394230.0,,,,,
2004-12-31,5772123760.0,,1070122950.0,,609146910.0,,,11008546860.0,217475220.0,8000948150,26648805360.0,1835434090,-1206133620.0,2985368640.0,1835434090,,,,,22829289600.0,,3676832700.0,2121373080.0,3936689670.0,2862519180.0,26687220030.0,,,17873797170.0,-109335910.0,7331714160.0,1640855190.0,-8967081540.0,614634720.0,1440198030.0,,,1048171710.0,1296814950.0,,-1257942540.0,2102974190.0,-637182870.0,1440198030,197662880.0,7210982340.0,681175050.0,17681723820.0,1865855400.0,1196342580.0,5641468680.0,532317570.0,,255659630.0,2228824390.0,,4088418450.0,109756200.0,,318292980.0,2716913060.0,713415300.0,37695766890.0,1440198030.0,19821969720.0,845031650.0,510366330.0,3457320300.0,3989637870.0,187629560.0,,18461770.0,,,,,
2005-03-31,5178326310.0,,1023021180.0,,-2281682070.0,,0.370242,10776206250.0,-218397780.0,7264599840,27644561100.0,1511542530,-729908370.0,1902359610.0,1511542530,,5747310.0,,3332329120.0,24793895340.0,,3327692490.0,1787413410.0,3666783780.0,2620773360.0,25742201490.0,,,16328107710.0,-5747310.0,7448513760.0,0.0,-9391104540.0,540247140.0,1229924340.0,-1810402650.0,,954053460.0,1109230830.0,3332329120.0,-724161060.0,1344870540.0,-1810402650.0,1229924340,304607430.0,7339314870.0,557489070.0,18253456560.0,1540279080.0,1247166270.0,6000191640.0,528752520.0,,-1063252350.0,2086273530.0,0.371219,4253009400.0,,,402311700.0,2965611960.0,706919130.0,36518407740.0,1229924340.0,20190300030.0,620709480.0,425300940.0,2321913240.0,2850665760.0,74715030.0,,,,,,,
2005-06-30,6068287700.0,,1187808850.0,,-129243450.0,,0.508111,12087339800.0,-464746170.0,8271580800,28821289350.0,2344845450,-771777430.0,1846335000.0,2344845450,,-11901760.0,,3308000000.0,25054765950.0,,3157232850.0,2338691000.0,3723442250.0,2732575800.0,25577894200.0,,,16721640650.0,-43488290.0,8930106950.0,0.0,-10056371300.0,566209400.0,1680164850.0,-1402220250.0,,960094200.0,1193963300.0,3308000000.0,-728289140.0,2095467010.0,-1402220250.0,1680164850,160015700.0,7656135800.0,658526150.0,18764918050.0,1323206750.0,1267816700.0,7145316450.0,523128250.0,,-44548650.0,2203293100.0,0.510081,4671227550.0,,,412348150.0,1902359610.0,707761750.0,37665234000.0,1680164850.0,20943593350.0,1367177870.0,596981650.0,2449471100.0,2972599350.0,190787950.0,,,,,,,
2005-09-30,6432614700.0,,992496000.0,,6203100.0,,0.535638,13584789000.0,13209150.0,8789792700,29594990100.0,2307553200,-1165647200.0,2636317500.0,2307553200,,,,3269000000.0,25916551800.0,,4267732800.0,2413005900.0,4125061500.0,2946472500.0,26567877300.0,,,18156473700.0,-74826400.0,9317056200.0,0.0,-10135865400.0,589294500.0,1749274200.0,-949657200.0,,1116558000.0,1228213800.0,3269000000.0,-1090820800.0,2905433750.0,-949657200.0,1749274200,204702300.0,7667031600.0,663731700.0,19459124700.0,2406802800.0,1271635500.0,7468532400.0,521060400.0,,785239800.0,2357178000.0,0.537623,4776387000.0,,,471435600.0,1846335000.0,707153400.0,40152666300.0,1749274200.0,21996192600.0,1814612950.0,856027800.0,3498548400.0,4019608800.0,105452700.0,,,,,,,
2005-12-31,6881269320.0,,1500347240.0,,25215920.0,,,14303730620.0,279088040.0,9397533040,30334751760.0,1915720080,-2237163440.0,2477464140.0,1915720080,,,,,26924298580.0,,3738260140.0,1676119420.0,4965549240.0,3494998780.0,27592520460.0,,,19529730040.0,256445580.0,10565470480.0,94559700.0,-10420478940.0,649309940.0,1191666220.0,4155976120.0,,1090588540.0,1545140000.0,,-1352588640.0,2353721100.0,-269417840.0,1191666220,48718920.0,7772807340.0,484453200.0,19914272820.0,1840762160.0,1248188040.0,7621511820.0,1720986540.0,,-156541280.0,2516263720.0,,4784720820.0,,,485406460.0,2636317500.0,706045760.0,41896251080.0,1191666220.0,22366521040.0,1001132460.0,1443611420.0,3296981540.0,5017968080.0,296035880.0,,,,,,,
2006-03-31,6537831300.0,,1403602200.0,,443242800.0,,0.372139,14263799550.0,73873800.0,8951042100,30282101850.0,1889938050,-116966850.0,2166964800.0,2351649300,,,,3252000000.0,25960484550.0,,3755251500.0,1729878150.0,4647893250.0,2850297450.0,27050123100.0,,,18868599750.0,-30780750.0,10508548050.0,6156150.0,-10176115950.0,664864200.0,1212761550.0,-2283931650.0,,966515550.0,1422070650.0,3252000000.0,-597146550.0,2093091000.0,-2283931650.0,1212761550,-73873800.0,7892184300.0,517116600.0,20105985900.0,1871469600.0,1218917700.0,7929121200.0,1292791500.0,,-313963650.0,2413210800.0,0.372139,4887983100.0,,,517116600.0,2480928450.0,707957250.0,41313922650.0,1212761550.0,22445322900.0,1495944450.0,1175824650.0,3096543450.0,4389334950.0,,,510960450.0,,,,,
2006-06-30,7477965600.0,,1243408800.0,,706349600.0,,0.537293,14243744000.0,-943676200.0,9731279200,29736734400.0,2632757600,-770348350.0,2971338400.0,2632757600,,,,3229095830.0,27570984800.0,,4016268800.0,2492655200.0,4845208000.0,3409158400.0,28925308000.0,,,20314848000.0,24943150.0,10227475200.0,-5837600.0,-9649552800.0,647973600.0,1745442400.0,-179535550.0,,934016000.0,1500263200.0,3245120330.0,-798039850.0,1765562600.0,-179535550.0,1745442400,-58376000.0,8096751200.0,747212800.0,20087181600.0,2189100000.0,1179195200.0,8657160800.0,1558639200.0,,798484450.0,2253313600.0,0.540328,5061199200.0,,,560409600.0,2166964800.0,677161600.0,43169052000.0,1745442400.0,22854204000.0,967522750.0,326905600.0,3280731200.0,4839370400.0,180965600.0,,2748350.0,,,,,
2006-09-30,7246636320.0,,1152873960.0,,658785120.0,,0.551321,15463804290.0,246309340.0,9587676300,30745266270.0,2499854250,-836113730.0,3288043590.0,2499854250,,1743591070.0,,3201120860.0,27010189920.0,,3970356750.0,2535146310.0,4746782070.0,3305689620.0,28304232120.0,,,20522332890.0,5837600.0,11493447540.0,11764020.0,-10440567750.0,682313160.0,1776367020.0,-2377427030.0,,988177680.0,1488148530.0,3218072420.0,-839977400.0,3523268950.0,-2377427030.0,1776367020,17646030.0,8181875910.0,758779290.0,20304698520.0,2105759580.0,1182284010.0,10040591070.0,1482266520.0,,321314570.0,2341039980.0,0.554321,5029118550.0,,,664667130.0,2971338400.0,676431150.0,43768036410.0,1776367020.0,23245703520.0,2683291550.0,299982510.0,3540970020.0,5023236540.0,76466130.0,,-1973930.0,,,,,
2006-12-31,7899280450.0,,1712131800.0,,678072000.0,,,14567246800.0,-404916140.0,10482874740,31993697200.0,2102830470,-796738670.0,2983516800.0,2102830470,,-3438910070.0,,,28812409400.0,,4407468000.0,2406843710.0,5796449980.0,3973591160.0,30128999200.0,,16951800.0,20839412800.0,-5650600.0,10159778800.0,5650600.0,-11640236000.0,1231830800.0,1723849160.0,,,954951400.0,1911745310.0,,-1081738400.0,359399450.0,83089030.0,1723849160,207683740.0,8396791600.0,682994550.0,20353461200.0,2000312400.0,1175324800.0,8108611000.0,1830794400.0,,-302931970.0,2583594290.0,,5164648400.0,,,621566000.0,3288043590.0,672421400.0,44696246000.0,1723849160.0,23856833200.0,-722338950.0,339036000.0,3271697400.0,5102491800.0,-164965580.0,,2469730.0,,,,,
2007-03-31,7495256140.0,,1506864600.0,,602745840.0,,0.535049,15068646000.0,-61390780.0,9816943820,31828328940.0,2321687680,-446478400.0,2974662340.0,2321687680,,1707779880.0,,3175202160.0,28440674080.0,,4414555180.0,2371916500.0,5173568460.0,3661122880.0,29679651640.0,,,20928675000.0,0.0,10654090820.0,5580980.0,-11496818800.0,1250139520.0,1707779880.0,-2109610440.0,,892956800.0,1646389100.0,3196687560.0,-452059380.0,2550507860.0,-2109610440.0,1707779880,78133720.0,8617033120.0,664136620.0,20331510140.0,1992409860.0,1172005800.0,8951891920.0,1679874980.0,,-11161960.0,2321687680.0,0.538062,5413550600.0,,,636231720.0,2985824300.0,675298580.0,44748297640.0,1707779880.0,23819622640.0,2098448480.0,195334300.0,3147672720.0,4827547700.0,200915280.0,,5580980.0,,,,,
2007-06-30,8207268200.0,,1595246500.0,,731613050.0,,1.141426,14835792450.0,-1951920320.0,10567132850,31717901100.0,2810934350,-615185650.0,3773583100.0,2810934350,,-1311718680.0,,3179000000.0,32130464850.0,,4285162150.0,4395179150.0,5396333850.0,3707572900.0,33494675650.0,,,22933043650.0,-5500850.0,10550630300.0,5500850.0,-11331751000.0,1298200600.0,3652564400.0,-13717660.0,,2255348500.0,1754771150.0,3201000000.0,-609604670.0,1443109240.0,-13717660.0,3652564400,1413718450.0,8944382100.0,742614750.0,20386150100.0,1826282200.0,1160679350.0,8856368500.0,1727266900.0,,797783510.0,2359864650.0,1.149678,6045434150.0,,,737113900.0,2974662340.0,649100300.0,48330468100.0,3652564400.0,25397424450.0,833504570.0,99015300.0,3828591600.0,5555858500.0,60509350.0,,-80130.0,,,,,
2007-09-30,7986119900.0,,1509475900.0,,793911200.0,,0.685793,15256675100.0,294911200.0,10498431000,31991487500.0,2679450300,-609727950.0,4053125600.0,2679450300,,2758691200.0,,3159762340.0,31730332500.0,,4491866000.0,2857035700.0,5306669600.0,3614385200.0,33151015700.0,,,23253241200.0,5500850.0,10764809100.0,0.0,-11637066800.0,1310998100.0,2183255800.0,-2619246700.0,,2198925100.0,1723623000.0,3181778970.0,-614951050.0,3491085200.0,-2619246700.0,2183255800,-26115500.0,8874046900.0,673779900.0,20354420700.0,2047455200.0,1133412700.0,9103863300.0,1864646700.0,,284113950.0,2512311100.0,0.690807,6173704200.0,,,752126400.0,3773583100.0,647664400.0,48407690800.0,2183255800.0,25154449600.0,2876134150.0,151469900.0,4173256900.0,6037903600.0,88792700.0,,-277750.0,,,,,
2007-12-31,8403700600.0,,1948434000.0,,900064000.0,,,15572130000.0,690485900.0,11015029900,32652890000.0,1151193500,152534000.0,4623056000.0,1151193500,,-2392766400.0,,,30699342000.0,,4914554000.0,1363921800.0,7252507100.0,3918125800.0,32223314000.0,,66482000.0,24332412000.0,1411464000.0,10657576000.0,0.0,-13020244000.0,1605796000.0,993109600.0,4747688800.0,,634136000.0,3426746900.0,,-752534900.0,2513167700.0,-2099957200.0,993109600,889972000.0,9031324000.0,375926200.0,19632646000.0,2347326000.0,961432000.0,8182400000.0,2557000000.0,,565744500.0,2611329300.0,,6101002000.0,122736000.0,,603452000.0,4053125600.0,649478000.0,47795444000.0,993109600.0,23463032000.0,1760632800.0,404006000.0,4827616000.0,7384616000.0,-27765700.0,,,,,,,
2008-03-31,8191715750.0,,1567521400.0,,1123705100.0,,0.695375,16265395250.0,-184136550.0,10604376700,32006709550.0,2828148550,-269122650.0,4017953950.0,2828148550,,1435320800.0,,3104500015.0,29476012350.0,,4678956950.0,2865920150.0,5363567200.0,3597744900.0,31222948850.0,,,24726233650.0,0.0,11586438300.0,0.0,-12988708950.0,1350334700.0,2176588450.0,-3366393850.0,,571295450.0,1855529850.0,3131500000.0,-273844100.0,3068942500.0,-3366393850.0,2176588450,23607250.0,9291813600.0,689331700.0,19018000600.0,2398496600.0,930125650.0,9400406950.0,2941463350.0,,-594902700.0,2412660950.0,0.701324,6185099500.0,,,698774600.0,4612856650.0,646838650.0,47488344100.0,2176588450.0,22762110450.0,2795098400.0,618509950.0,4442884450.0,7384347800.0,368273100.0,,4721450.0,,,,,
2008-06-30,8559175800.0,,1611362000.0,,1279611000.0,,1.500747,15440639400.0,-673676750.0,11113658500,32047146600.0,2848319300,-328029150.0,5786685300.0,2848319300,,1687877900.0,,3104500015.0,31165636800.0,,4412288300.0,3251159800.0,5710856500.0,3805657900.0,33061356800.0,,,26232025500.0,170614800.0,11028351100.0,-4739300.0,-13037814300.0,1265393100.0,2473914600.0,-870540350.0,,450233500.0,1981027400.0,3131500000.0,-498661800.0,2921532700.0,-870540350.0,2473914600,75828800.0,9246374300.0,781984500.0,19009332300.0,2217992400.0,928902800.0,8952537700.0,2739315400.0,,1765509800.0,2554482700.0,1.500747,6246397400.0,,,800941700.0,4017953950.0,635066200.0,48501996200.0,2473914600.0,22269970700.0,2422870900.0,464451400.0,6033128900.0,8772444300.0,18957200.0,,17850.0,,,,,
2008-09-30,8631420500.0,,1519765450.0,,-381265200.0,,0.857336,16802145550.0,-413070700.0,11236732700,32296339650.0,3320184450,-467213550.0,7032224800.0,3320184450,,1663797700.0,,3078150760.0,31915074450.0,,4495752150.0,3505521700.0,5311236050.0,3839128750.0,32148069850.0,,,27122782700.0,-1163600.0,12306393400.0,0.0,-13481961100.0,1297360750.0,2663561050.0,-1932148550.0,,397151250.0,1578014300.0,3106787002.0,-461310650.0,3662947850.0,-1932148550.0,2663561050,-15886050.0,9229795050.0,841960650.0,18814378550.0,2224047000.0,974344400.0,9981734750.0,1652149200.0,,1238777150.0,2605312200.0,0.865312,7026929450.0,,,841960650.0,5786685300.0,635442000.0,48950215400.0,2663561050.0,21827432700.0,3201637200.0,804893200.0,7138131800.0,8790281000.0,66777500.0,,,,,,,
2008-12-31,10159418400.0,,2284108400.0,,-1064490800.0,,,17668407600.0,709218000.0,12723748050,32469644000.0,3418639700,-321077450.0,8745942000.0,3418639700,,-3348061600.0,,,33512738000.0,,4680550000.0,3109391200.0,6740778700.0,4422045050.0,33058056000.0,,,29137092400.0,7072400.0,12987857600.0,0.0,-13784888400.0,1283808000.0,2358421400.0,6174431950.0,,411888400.0,2462174700.0,,-809577850.0,3243498150.0,-1218162450.0,2358421400,200989850.0,9633909200.0,750969800.0,18684755600.0,2412489200.0,984252800.0,9286211200.0,1380093600.0,,1709499750.0,2564329650.0,,6595563600.0,80238000.0,,791681600.0,7032224800.0,636554800.0,50726463600.0,2358421400.0,21589371200.0,2433920300.0,1337300000.0,8804783200.0,10184876800.0,-209336900.0,,,,,,,
2009-03-31,9990000000.0,,1744000000.0,,,,0.882,18860000000.0,723000000.0,12498000000,,3810000000,-522000000.0,7874000000.0,3917000000,,726000000.0,,3037000000.0,31691000000.0,,4719000000.0,3505000000.0,6180000000.0,4436000000.0,31345000000.0,,,28663000000.0,18000000.0,14141000000.0,0.0,,0.0,2699000000.0,-4488000000.0,162000000.0,212000000.0,1744000000.0,3060090703.0,-540000000.0,4148000000.0,-4488000000.0,2699000000,-35000000.0,9930000000.0,806000000.0,18684000000.0,2357000000.0,1010000000.0,7556000000.0,1264000000.0,,-852000000.0,2508000000.0,0.888,6677000000.0,,,912000000.0,8726000000.0,634000000.0,50205000000.0,2699000000.0,21542000000.0,3608000000.0,1451000000.0,8049000000.0,9313000000.0,412000000.0,,,,,,,
2009-06-30,10391000000.0,,1660000000.0,,,,0.982,17160000000.0,-1570000000.0,13001000000,,3934000000,-546000000.0,8571000000.0,4245000000,,1187000000.0,,3015120968.0,33369000000.0,,4685000000.0,3884000000.0,6457000000.0,4608000000.0,34086000000.0,,,29727000000.0,0.0,12475000000.0,0.0,,0.0,2991000000.0,-1378000000.0,170000000.0,189000000.0,1849000000.0,3045824847.0,-546000000.0,2608000000.0,-1378000000.0,2991000000,-11000000.0,9900000000.0,893000000.0,18760000000.0,2359000000.0,979000000.0,9607000000.0,1091000000.0,,674000000.0,2610000000.0,0.992,7254000000.0,,,911000000.0,7874000000.0,620000000.0,51246000000.0,2991000000.0,21519000000.0,2062000000.0,453000000.0,8863000000.0,9954000000.0,361000000.0,,,,,,,
2009-09-30,9832000000.0,,1537000000.0,,,,0.916,17715000000.0,371000000.0,12517000000,,3814000000,-797000000.0,10162000000.0,3816000000,,1913000000.0,,2982000000.0,33565000000.0,,4780000000.0,3607000000.0,6018000000.0,4134000000.0,34874000000.0,,,31008000000.0,0.0,12935000000.0,0.0,,0.0,2755000000.0,-2649000000.0,163000000.0,186000000.0,1884000000.0,3007000000.0,-797000000.0,5039000000.0,-2649000000.0,2755000000,-7000000.0,9748000000.0,852000000.0,18845000000.0,2388000000.0,963000000.0,10036000000.0,1635000000.0,,1614000000.0,2685000000.0,0.924,6893000000.0,,,999000000.0,8571000000.0,620000000.0,52589000000.0,2755000000.0,21581000000.0,4242000000.0,229000000.0,10228000000.0,11863000000.0,209000000.0,,,,,,,
2009-12-31,10427000000.0,,2242000000.0,,,,,19008000000.0,252000000.0,13062000000,,2878000000,-1181000000.0,11034000000.0,3275000000,,-1543000000.0,,,35146000000.0,,5593000000.0,2992000000.0,7549000000.0,5162000000.0,35734000000.0,,,32666000000.0,0.0,13415000000.0,1962000000.0,,1157000000.0,2323000000.0,4982000000.0,176000000.0,182000000.0,2387000000.0,,-1182000000.0,3583000000.0,-1530000000.0,2323000000,-2000000.0,10016000000.0,669000000.0,19226000000.0,3010000000.0,970000000.0,10054000000.0,1530000000.0,,872000000.0,2635000000.0,,7063000000.0,,,1037000000.0,10162000000.0,620000000.0,54742000000.0,2323000000.0,22076000000.0,2401000000.0,418000000.0,11296000000.0,12826000000.0,283000000.0,,,,,,,
2010-03-31,10984000000.0,,1959000000.0,798000000.0,,-1392000000.0,1.122,21239000000.0,-637000000.0,13674000000,,4382000000,-322000000.0,9323000000.0,5093000000,-257000000.0,963000000.0,-4400000000.0,2938000000.0,32330000000.0,,5719000000.0,4317000000.0,6602000000.0,4471000000.0,32916000000.0,,,31383000000.0,0.0,15520000000.0,2068000000.0,,1160000000.0,3324000000.0,252000000.0,282000000.0,136000000.0,2131000000.0,2965000000.0,-824000000.0,4231000000.0,-5540000000.0,3324000000,65000000.0,10273000000.0,993000000.0,19512000000.0,3095000000.0,968000000.0,11864000000.0,648000000.0,,-1631000000.0,2690000000.0,1.132,8144000000.0,,581000000.0,1131000000.0,11034000000.0,620000000.0,54155000000.0,3324000000.0,22772000000.0,3407000000.0,1036000000.0,9527000000.0,10175000000.0,195000000.0,,500000000.0,-1187000000.0,,,,
2010-06-30,12425000000.0,,2355000000.0,-70000000.0,,-2072000000.0,1.204,23413000000.0,-661000000.0,15394000000,,5041000000,-781000000.0,10917000000.0,5778000000,227000000.0,743000000.0,0.0,2920000000.0,33053000000.0,,5125000000.0,4608000000.0,7384000000.0,4950000000.0,33635000000.0,,,33780000000.0,0.0,18288000000.0,2440000000.0,,1228000000.0,3548000000.0,62000000.0,283000000.0,143000000.0,2434000000.0,2944500000.0,-781000000.0,4225000000.0,-2010000000.0,3548000000,-4000000.0,10046000000.0,1060000000.0,20060000000.0,2322000000.0,1018000000.0,12052000000.0,591000000.0,,1514000000.0,2969000000.0,1.214,8660000000.0,,595000000.0,1190000000.0,9323000000.0,600000000.0,57048000000.0,3548000000.0,23268000000.0,3444000000.0,3268000000.0,11391000000.0,11982000000.0,575000000.0,,0.0,-888000000.0,,,,
2010-09-30,12648000000.0,,2005000000.0,189000000.0,,-4192000000.0,1.23,22898000000.0,1040000000.0,15584000000,,4904000000,-865000000.0,12155000000.0,5740000000,282000000.0,1086000000.0,0.0,2888000000.0,33690000000.0,,5969000000.0,4656000000.0,7744000000.0,5442000000.0,34264000000.0,0.0,,33923000000.0,0.0,16929000000.0,2164000000.0,,1494000000.0,3585000000.0,21000000.0,274000000.0,174000000.0,2302000000.0,2911500000.0,-900000000.0,6318000000.0,-4171000000.0,3585000000,-22000000.0,9764000000.0,1071000000.0,20004000000.0,2943000000.0,995000000.0,12652000000.0,637000000.0,,1238000000.0,2936000000.0,1.242,8515000000.0,,607000000.0,1276000000.0,10917000000.0,600000000.0,57162000000.0,3585000000.0,23239000000.0,5418000000.0,1001000000.0,12352000000.0,12989000000.0,477000000.0,,0.0,421000000.0,,,,
2010-12-31,13039000000.0,,2906000000.0,888000000.0,,-1842000000.0,,24437000000.0,555000000.0,16124000000,38218000000.0,5987000000,-3611000000.0,11960000000.0,6199000000,75000000.0,17593000000.0,0.0,,36097000000.0,,5961000000.0,4705000000.0,7052000000.0,5631000000.0,36965000000.0,0.0,70000000.0,37293000000.0,1163000000.0,18476000000.0,2403000000.0,-17711000000.0,0.0,3946000000.0,-335000000.0,43000000.0,254000000.0,2735000000.0,,-1392000000.0,4905000000.0,-1499000000.0,3946000000,374000000.0,9689000000.0,759000000.0,20507000000.0,2865000000.0,504000000.0,7954000000.0,4034000000.0,,-241000000.0,3085000000.0,,8500000000.0,,684000000.0,1388000000.0,12155000000.0,600000000.0,61402000000.0,3946000000.0,24109000000.0,3513000000.0,1720000000.0,12017000000.0,16051000000.0,810000000.0,,,-224000000.0,,,,
