date,quarterlySellingGeneralAndAdministration,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyDilutedEPS,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,quarterlyDeferredIncomeTax,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyBasicAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyLongTermDebt,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,quarterlyOtherNonCurrentLiabilities,quarterlyStockholdersEquity,quarterlyInvestmentsAndAdvances,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyDilutedAverageShares,quarterlyInterestExpense,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfBusiness,quarterlyBasicEPS,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyTotalAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlySaleOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyInventory
2014-06-30,217400000.0,-59300000.0,1093400000.0,1.48,319200000,-31200000.0,1777300000.0,5780700000.0,22300000.0,-35500000.0,535200000,13900000.0,20300000.0,261100000.0,182000000.0,411700000,873500000,120800000.0,4700000.0,1840300000.0,18300000.0,2944300000.0,713200000.0,212000000.0,4110700000.0,2104500000.0,28400000.0,758300000.0,3017300000.0,673900000.0,17300000.0,242700000.0,222100000.0,3017300000.0,99500000.0,651400000.0,-11500000.0,955200000.0,324400000,319200000,1959300000.0,112200000.0,1777300000.0,684200000.0,0.0,239700000.0,485200000.0,310500000.0,160800000.0,298300000.0,3400000.0,,215700000.0,27700000.0,,4100000.0,-7900000.0,1.51,74000000.0,280800000.0,-279100000.0,-414900000.0,-19700000.0,0.0,33200000.0,4784600000.0,-47300000.0,-258100000.0,-3000000.0,31900000.0,-14900000.0,1792200000.0,20400000.0,,,,
2014-09-30,206500000.0,-59000000.0,1041700000.0,1.0,215200000,-131200000.0,1940800000.0,5936200000.0,23200000.0,-28200000.0,391100000,0.0,19300000.0,233800000.0,164800000.0,356100000,816100000,123200000.0,9000000.0,1931800000.0,-8900000.0,3061900000.0,730500000.0,210400000.0,4513400000.0,2536500000.0,42900000.0,712200000.0,3334100000.0,480300000.0,20000000.0,212800000.0,236700000.0,3471700000.0,10000000.0,579400000.0,-113200000.0,1000300000.0,218500000,215200000,2105600000.0,114800000.0,1940800000.0,633100000.0,-300000000.0,223300000.0,328400000.0,349800000.0,109900000.0,303500000.0,3400000.0,,214200000.0,39500000.0,,-3500000.0,-130000000.0,1.02,67000000.0,251800000.0,107800000.0,-427000000.0,-18000000.0,0.0,22100000.0,4993700000.0,-133600000.0,-320500000.0,33900000.0,45000000.0,163500000.0,1777300000.0,17600000.0,,,,
2014-12-31,250300000.0,-57800000.0,1199700000.0,1.12,236300000,-320300000.0,1219500000.0,6044300000.0,27000000.0,-338800000.0,393700000,0.0,20500000.0,291000000.0,458100000.0,344700000,877500000,132200000.0,37900000.0,1993700000.0,-13800000.0,2686400000.0,753800000.0,206500000.0,4637200000.0,2547300000.0,47200000.0,792400000.0,3437500000.0,42900000.0,21600000.0,239000000.0,255500000.0,3437500000.0,20400000.0,622000000.0,-302500000.0,1021100000.0,241400000,236300000,1677600000.0,95700000.0,1219500000.0,641600000.0,0.0,277300000.0,335800000.0,345500000.0,94400000.0,302300000.0,3400000.0,,210500000.0,30900000.0,,-187700000.0,-29200000.0,1.14,65000000.0,308800000.0,-671100000.0,-451500000.0,-17800000.0,0.0,16100000.0,4680100000.0,-235200000.0,-440300000.0,-86400000.0,65500000.0,-721300000.0,1940800000.0,19400000.0,,,,
2015-03-31,221300000.0,-68700000.0,1138200000.0,1.11,230100000,-49300000.0,1509900000.0,6276400000.0,28600000.0,-167900000.0,404300000,-14700000.0,22700000.0,242800000.0,485500000.0,371300000,865600000,132300000.0,9000000.0,1936700000.0,7600000.0,3039300000.0,766900000.0,202700000.0,5122200000.0,3095100000.0,37200000.0,842700000.0,3984000000.0,-146200000.0,23400000.0,220100000.0,244400000.0,3984000000.0,2500000.0,621200000.0,-30300000.0,988000000.0,231300000,230100000,1995400000.0,90000000.0,1509900000.0,759000000.0,,249900000.0,344500000.0,328000000.0,113200000.0,299300000.0,3400000.0,,206500000.0,31200000.0,,29500000.0,0.0,1.14,84200000.0,261800000.0,123900000.0,-467600000.0,-19000000.0,0.0,50400000.0,4976000000.0,-322400000.0,-365800000.0,-62700000.0,137600000.0,290400000.0,1219500000.0,21100000.0,,,,
2015-06-30,227000000.0,-68500000.0,1124800000.0,1.28,261700000,-42500000.0,1538600000.0,6468400000.0,27900000.0,-121300000.0,441300000,18000000.0,21700000.0,310900000.0,508900000.0,419300000,918100000,132400000.0,19600000.0,1935500000.0,3000000.0,3064000000.0,794000000.0,201300000.0,5102900000.0,3106100000.0,48700000.0,801300000.0,3978100000.0,-103400000.0,22200000.0,242600000.0,243900000.0,3978100000.0,-8200000.0,674200000.0,-20800000.0,1006800000.0,264100000,261700000,2047500000.0,90100000.0,1538600000.0,709400000.0,,254900000.0,379200000.0,322600000.0,115100000.0,304600000.0,3400000.0,,204400000.0,34200000.0,,2100000.0,-4600000.0,1.3,75900000.0,332600000.0,-281500000.0,-489400000.0,-21700000.0,0.0,23500000.0,4999500000.0,-280800000.0,-234900000.0,50900000.0,105100000.0,28700000.0,1509900000.0,16600000.0,,,,
2015-09-30,220800000.0,-67800000.0,1050200000.0,1.14,231600000,10300000.0,1471100000.0,6631700000.0,28300000.0,-191200000.0,401200000,18700000.0,22100000.0,273900000.0,470200000.0,356100000,834900000,128400000.0,15600000.0,1910800000.0,2700000.0,2862100000.0,807500000.0,199400000.0,5013100000.0,3124500000.0,37000000.0,720500000.0,3962900000.0,-240200000.0,25800000.0,222200000.0,236100000.0,3962900000.0,13300000.0,598800000.0,35500000.0,990000000.0,233800000,231600000,1941300000.0,84300000.0,1471100000.0,644500000.0,0.0,242700000.0,343600000.0,308800000.0,109800000.0,306100000.0,3400000.0,,202500000.0,29300000.0,,900000.0,0.0,1.16,76000000.0,299100000.0,-354900000.0,-501400000.0,-25200000.0,0.0,12000000.0,4772900000.0,-320300000.0,-304900000.0,72800000.0,226700000.0,-67500000.0,1538600000.0,17600000.0,,,,
2015-12-31,252200000.0,-67100000.0,1218500000.0,1.09,217900000,-10900000.0,1757400000.0,6709000000.0,28700000.0,-207800000.0,371800000,0.0,20700000.0,237400000.0,474800000.0,333100000,865900000,132500000.0,-8100000.0,1880300000.0,-1600000.0,3243100000.0,825300000.0,197000000.0,5456400000.0,3401000000.0,29400000.0,802000000.0,4237900000.0,-333000000.0,28700000.0,267800000.0,251900000.0,4237900000.0,7300000.0,614000000.0,12200000.0,976300000.0,220400000,217900000,2232200000.0,83800000.0,1757400000.0,659800000.0,0.0,280900000.0,312300000.0,299100000.0,91900000.0,306400000.0,3400000.0,,200200000.0,30800000.0,,-5800000.0,-3000000.0,1.11,65700000.0,260500000.0,51500000.0,-518900000.0,-23100000.0,0.0,11500000.0,5123400000.0,-339500000.0,-192500000.0,-86400000.0,223400000.0,286300000.0,1471100000.0,22200000.0,,,,
2016-03-31,232900000.0,-72100000.0,1151900000.0,0.93,184400000,-108400000.0,1576100000.0,6895100000.0,29900000.0,-134600000.0,342500000,9100000.0,25400000.0,211000000.0,490600000.0,304100000,816100000,135100000.0,400000.0,2029600000.0,11300000.0,3085300000.0,852100000.0,195000000.0,5466400000.0,3428600000.0,23200000.0,852100000.0,4314500000.0,-351500000.0,30300000.0,242000000.0,249200000.0,4314500000.0,5600000.0,566900000.0,0.0,1050900000.0,186600000,184400000,2066700000.0,118600000.0,1576100000.0,787300000.0,,262800000.0,275600000.0,329200000.0,89000000.0,310500000.0,3400000.0,,197900000.0,37000000.0,,13400000.0,-75900000.0,0.95,65600000.0,237300000.0,-339200000.0,-541600000.0,-26300000.0,0.0,41500000.0,5114900000.0,-301500000.0,-262100000.0,-45500000.0,128400000.0,-181300000.0,1757400000.0,14400000.0,,,,
2016-06-30,228600000.0,-71500000.0,1146400000.0,1.3,255500000,101100000.0,1674300000.0,7077800000.0,31200000.0,-39900000.0,447200000,22200000.0,23500000.0,263500000.0,352500000.0,410200000,928900000,134100000.0,-22400000.0,2014800000.0,2400000.0,3030100000.0,883600000.0,193400000.0,5414400000.0,3420400000.0,33500000.0,843700000.0,4268000000.0,-369500000.0,16200000.0,270300000.0,258900000.0,4268000000.0,3000000.0,670000000.0,0.0,1047200000.0,258100000,255500000,2026800000.0,111400000.0,1674300000.0,718000000.0,,259800000.0,378900000.0,319200000.0,120800000.0,323000000.0,3400000.0,,195800000.0,37100000.0,,-400000.0,0.0,1.32,70600000.0,291500000.0,-283600000.0,-560600000.0,-28000000.0,0.0,21700000.0,5044900000.0,-316800000.0,-223800000.0,300000.0,169000000.0,98200000.0,1576100000.0,35600000.0,,,,
2016-09-30,225300000.0,-70900000.0,1402500000.0,1.31,255300000,4900000.0,1746100000.0,7261200000.0,32700000.0,-105200000.0,439600000,9100000.0,23900000.0,297300000.0,311800000.0,407500000,917100000,135000000.0,37600000.0,2002400000.0,-8200000.0,3016900000.0,911300000.0,191700000.0,5377200000.0,3118200000.0,24500000.0,831400000.0,3974700000.0,-357900000.0,18600000.0,250600000.0,253200000.0,3974700000.0,-3100000.0,663900000.0,35400000.0,1040800000.0,256600000,255300000,2057900000.0,107500000.0,1746100000.0,679500000.0,,256400000.0,369000000.0,307800000.0,112400000.0,329600000.0,3400000.0,299900000.0,194300000.0,37900000.0,,-30700000.0,-3200000.0,1.33,63600000.0,327800000.0,-259800000.0,-581700000.0,-30500000.0,0.0,7900000.0,5019300000.0,-305700000.0,-193000000.0,9600000.0,143800000.0,71800000.0,1674300000.0,28000000.0,,,,
2016-12-31,253200000.0,-70600000.0,2428200000.0,-2.25,-428600000,104400000.0,2051500000.0,6688900000.0,32900000.0,-127100000.0,-395900000,0.0,25300000.0,339100000.0,173400000.0,390700000,942100000,134100000.0,934300000.0,2074200000.0,-160200000.0,3253100000.0,921400000.0,190800000.0,6354600000.0,3063000000.0,28100000.0,887400000.0,3926400000.0,-1027300000.0,26300000.0,1123900000.0,265300000.0,3926400000.0,-822200000.0,676800000.0,0.0,1023600000.0,-425500000,-428600000,2224900000.0,104300000.0,2051500000.0,712300000.0,,286100000.0,-465500000.0,296400000.0,-40000000.0,325900000.0,3400000.0,300000000.0,193400000.0,36700000.0,,-1600000.0,-1700000.0,-2.25,42400000.0,369500000.0,-127200000.0,-595500000.0,-30400000.0,0.0,16800000.0,5327300000.0,-364900000.0,-59900000.0,-69200000.0,262100000.0,305400000.0,1746100000.0,28400000.0,,,,
2017-03-31,221900000.0,-72600000.0,1423800000.0,1.78,345600000,18600000.0,2129600000.0,7031000000.0,32500000.0,-34500000.0,530300000,28400000.0,28400000.0,-531100000.0,132800000.0,443400000,975200000,132500000.0,-1044500000.0,1950400000.0,185000000.0,3485500000.0,949600000.0,191100000.0,6160100000.0,3861900000.0,20400000.0,953500000.0,4736300000.0,-724200000.0,86900000.0,226500000.0,277400000.0,4736300000.0,50300000.0,697800000.0,0.0,1029600000.0,345900000,345600000,2262400000.0,105000000.0,2129600000.0,848500000.0,-740400000.0,254400000.0,451300000.0,289800000.0,105400000.0,329100000.0,3400000.0,213800000.0,194300000.0,46500000.0,,-5100000.0,-5000000.0,1.81,35400000.0,-512400000.0,553700000.0,-620500000.0,-18700000.0,0.0,40300000.0,5435900000.0,-357300000.0,-55000000.0,-61900000.0,76800000.0,78100000.0,2051500000.0,24100000.0,,,,
2017-06-30,217700000.0,-72600000.0,1237200000.0,1.61,312200000,21300000.0,3280900000.0,7269600000.0,32900000.0,-40800000.0,544500000,28700000.0,28700000.0,440600000.0,86300000.0,464100000,1000500000,132200000.0,122200000.0,1977200000.0,8500000.0,4559100000.0,975400000.0,191000000.0,7003800000.0,4887100000.0,51200000.0,916500000.0,5766600000.0,-467500000.0,80700000.0,267600000.0,285800000.0,5766600000.0,42900000.0,714700000.0,0.0,1054500000.0,313600000,312200000,3367200000.0,107600000.0,3280900000.0,771900000.0,-263300000.0,250600000.0,462000000.0,287100000.0,148400000.0,329700000.0,3400000.0,0.0,193800000.0,49600000.0,,-20700000.0,0.0,1.63,44500000.0,464700000.0,623900000.0,-645700000.0,-24100000.0,0.0,53600000.0,6536300000.0,-309700000.0,-79500000.0,45400000.0,86200000.0,1151300000.0,2129600000.0,25000000.0,,,,
2017-09-30,247200000.0,-72600000.0,1982700000.0,1.63,317300000,-3447300000.0,962800000.0,7513400000.0,43000000.0,-48700000.0,561200000,-69900000.0,31800000.0,363800000.0,108300000.0,455500000,1062900000,135500000.0,97900000.0,6026000000.0,-32100000.0,2278900000.0,1014000000.0,191100000.0,8461700000.0,5107300000.0,35700000.0,1007300000.0,6479000000.0,-156800000.0,83400000.0,272100000.0,317200000.0,6479000000.0,58400000.0,745700000.0,-3420700000.0,3722100000.0,319700000,317300000,1071100000.0,452600000.0,962800000.0,814700000.0,-419500000.0,290200000.0,465800000.0,1633100000.0,146100000.0,332100000.0,3400000.0,614100000.0,194100000.0,52400000.0,,-3300000.0,-3506000000.0,1.66,45800000.0,390400000.0,719100000.0,-681900000.0,-26600000.0,0.0,49800000.0,8304900000.0,-257800000.0,-29100000.0,6700000.0,134000000.0,-2318100000.0,3280900000.0,29200000.0,,,,
2017-12-31,304600000.0,-72600000.0,2074300000.0,0.13,25500000,-12600000.0,1071500000.0,7465400000.0,49900000.0,-46100000.0,513500000,34000000.0,34000000.0,383600000.0,111800000.0,468600000,1165500000,140000000.0,365500000.0,6013600000.0,-73100000.0,2591600000.0,1031100000.0,191000000.0,8720100000.0,5111100000.0,47600000.0,1147200000.0,6645800000.0,-114900000.0,99100000.0,360200000.0,342400000.0,6645800000.0,-8000000.0,823100000.0,0.0,3753200000.0,28500000,25500000,1183300000.0,341600000.0,1071500000.0,905800000.0,-584000000.0,354500000.0,407700000.0,1631600000.0,379200000.0,325100000.0,3400000.0,429400000.0,194400000.0,55900000.0,,-2200000.0,0.0,0.13,26400000.0,404800000.0,-289500000.0,-706000000.0,-21200000.0,0.0,79200000.0,8605200000.0,-172200000.0,-36100000.0,-138300000.0,54700000.0,108700000.0,962800000.0,21800000.0,,,,
2018-03-31,271100000.0,-84100000.0,1920900000.0,1.92,372900000,-18500000.0,1277300000.0,7913000000.0,49100000.0,-50300000.0,544100000,,35100000.0,391500000.0,100500000.0,491600000,1126700000,127800000.0,-65300000.0,6195200000.0,-4200000.0,2818800000.0,1053400000.0,191400000.0,8594000000.0,5118000000.0,82400000.0,1207400000.0,6673100000.0,420000000.0,100400000.0,314900000.0,314900000.0,6673100000.0,200000.0,811800000.0,,3831500000.0,376800000,372900000,1377800000.0,382200000.0,1277300000.0,1026100000.0,-259600000.0,320200000.0,441100000.0,1641600000.0,64300000.0,321600000.0,3400000.0,389600000.0,194500000.0,53900000.0,,-1300000.0,0.0,1.95,101100000.0,391500000.0,-182300000.0,-731800000.0,-15000000.0,,86700000.0,9014000000.0,-51900000.0,-43400000.0,-29900000.0,41100000.0,205800000.0,1071500000.0,32000000.0,,,,
2018-06-30,270500000.0,-84500000.0,1843900000.0,1.94,376200000,-26800000.0,1314500000.0,8204600000.0,48400000.0,-41900000.0,600700000,,34400000.0,347900000.0,101200000.0,536000000,1175100000,126000000.0,-67000000.0,5911900000.0,-7900000.0,2839700000.0,1060400000.0,191900000.0,8291500000.0,4934200000.0,88700000.0,1137100000.0,6447600000.0,460100000.0,107200000.0,312300000.0,320200000.0,6447600000.0,12900000.0,854900000.0,,3662700000.0,377900000,376200000,1415700000.0,363200000.0,1314500000.0,883700000.0,-589800000.0,318900000.0,495500000.0,1541400000.0,117600000.0,312200000.0,3400000.0,389800000.0,194400000.0,56800000.0,,-1700000.0,0.0,1.96,91900000.0,385800000.0,-285300000.0,-748200000.0,-22900000.0,33300000.0,85100000.0,8751600000.0,-304800000.0,-37600000.0,47700000.0,38000000.0,37200000.0,1277300000.0,22500000.0,,,,
2018-09-30,260300000.0,-84300000.0,1823600000.0,1.59,310200000,-68500000.0,1034800000.0,8429100000.0,46100000.0,-50300000.0,519400000,,30500000.0,282300000.0,110700000.0,468100000,1080800000,123900000.0,-18100000.0,5922900000.0,-63200000.0,2516200000.0,1079000000.0,191800000.0,7833000000.0,4484000000.0,82900000.0,1131800000.0,6009400000.0,606100000.0,98300000.0,283500000.0,306300000.0,6009400000.0,1100000.0,774500000.0,-43500000.0,3661300000.0,312000000,310200000,1145500000.0,354800000.0,1034800000.0,794700000.0,-439800000.0,306400000.0,412800000.0,1517600000.0,100800000.0,311100000.0,3400000.0,470500000.0,194500000.0,60500000.0,,-2800000.0,-35000000.0,1.62,86500000.0,307300000.0,-512600000.0,-767900000.0,-25000000.0,20500000.0,79900000.0,8439100000.0,-342000000.0,-66200000.0,4700000.0,41800000.0,-279700000.0,1314500000.0,16200000.0,,,,
2018-12-31,278200000.0,-84300000.0,2098500000.0,1.29,250300000,-292600000.0,1685000000.0,8594400000.0,48300000.0,-50500000.0,429400000,,30300000.0,349000000.0,132500000.0,429500000,1060100000,122300000.0,68800000.0,6139300000.0,-23600000.0,3386900000.0,1110600000.0,191400000.0,8869700000.0,5226100000.0,80200000.0,1287100000.0,6771200000.0,656500000.0,104600000.0,387100000.0,304100000.0,6771200000.0,-52400000.0,756000000.0,-265100000.0,3781300000.0,252700000,250300000,1817500000.0,351700000.0,1685000000.0,973800000.0,-630800000.0,326500000.0,321600000.0,1566100000.0,68900000.0,320400000.0,3400000.0,449900000.0,194000000.0,59500000.0,,-9200000.0,-254300000.0,1.31,137300000.0,376500000.0,568700000.0,-790200000.0,-27500000.0,8200000.0,71400000.0,9526200000.0,-426300000.0,-55400000.0,-158600000.0,39700000.0,650200000.0,1034800000.0,30100000.0,,,,
2019-03-31,281500000.0,-94400000.0,2005600000.0,1.93,372900000,-7200000.0,1196600000.0,8893600000.0,50300000.0,-37800000.0,519300000,,35700000.0,347100000.0,114000000.0,468600000,1142100000,120900000.0,-106300000.0,6619700000.0,13800000.0,2898400000.0,1661700000.0,190400000.0,9193100000.0,5228600000.0,78400000.0,1301200000.0,7187500000.0,325000000.0,111600000.0,347700000.0,341700000.0,7187500000.0,-4600000.0,800400000.0,,3762500000.0,373600000,372900000,1310600000.0,353400000.0,1196600000.0,1085200000.0,-535000000.0,331800000.0,411500000.0,1530400000.0,37900000.0,826800000.0,3400000.0,318800000.0,192800000.0,57500000.0,,-137600000.0,,1.96,6619700000.0,367100000.0,-848800000.0,-834900000.0,-20000000.0,10900000.0,65400000.0,9518100000.0,-455500000.0,-448200000.0,-8500000.0,50600000.0,-488400000.0,1685000000.0,19500000.0,,,,
2019-06-30,274700000.0,-94600000.0,1839900000.0,1.62,310300000,-45600000.0,1195900000.0,9107700000.0,51000000.0,-32100000.0,538800000,,34200000.0,368700000.0,119500000.0,548000000,1213600000,118500000.0,-30600000.0,6437000000.0,-16800000.0,3154600000.0,1574200000.0,189400000.0,9016900000.0,5258000000.0,2896500000.0,1245300000.0,7097100000.0,574700000.0,121400000.0,367000000.0,339900000.0,7177000000.0,-64100000.0,873700000.0,,3664900000.0,312000000,310300000,1315400000.0,348600000.0,1195900000.0,973600000.0,-730000000.0,325700000.0,433300000.0,1486000000.0,121300000.0,777200000.0,3400000.0,129900000.0,191300000.0,54500000.0,,124500000.0,,1.64,6437000000.0,387400000.0,-337200000.0,-797000000.0,-18700000.0,81500000.0,75100000.0,9591600000.0,-446100000.0,-167000000.0,38900000.0,41900000.0,-700000.0,1196600000.0,4900000.0,,,,
2019-09-30,291900000.0,-94600000.0,2138000000.0,1.99,379400000,-96700000.0,1178000000.0,9391600000.0,48600000.0,-40700000.0,610900000,,33300000.0,418800000.0,95800000.0,549800000,1240500000,115000000.0,-14800000.0,6435500000.0,-19200000.0,3042300000.0,1573500000.0,189000000.0,8780500000.0,4736500000.0,2788300000.0,1228400000.0,6558400000.0,697300000.0,113000000.0,328800000.0,350200000.0,6642500000.0,8900000.0,890300000.0,-74500000.0,3610000000.0,382400000,379400000,1273800000.0,355700000.0,1178000000.0,881200000.0,-495000000.0,340500000.0,512800000.0,1454100000.0,130400000.0,756700000.0,3400000.0,501500000.0,191100000.0,49500000.0,,0.0,-84300000.0,2.01,6435500000.0,441000000.0,-331000000.0,-816800000.0,-22200000.0,89800000.0,56400000.0,9477800000.0,-537300000.0,-112800000.0,5500000.0,50500000.0,-17900000.0,1195900000.0,14800000.0,,,,
