date,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOperatingIncome,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyGrossPPE,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyDilutedEPS,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyDilutedAverageShares,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyIncomeTaxPayable,quarterlyCashDividendsPaid,quarterlyNonCurrentDeferredRevenue
2012-06-30,1749694000,359388000.0,19000.0,-1000.0,-306000.0,188575000.0,806210000,806210000,73994000.0,-127196000.0,16542000.0,675796000.0,-21533000.0,0.0,48000000.0,2079000.0,350948000.0,59635000,446442000.0,88616000,23752000.0,69374000.0,-19922000.0,,274719000,101527000.0,,-4252000.0,32837000,0.18,45464000.0,81722000.0,164568000,,88616000,-46948000.0,1967000.0,12988000.0,446822000.0,,97275000.0,332754000.0,1181449000,1276161000,255405000.0,375162000,152754000.0,94855000,36258000,2457610000,197051000.0,5544000.0,,,243106000,1476000.0,94108000.0,-4911000.0,707916000,19250000,36258000,36258000,0.19,,27654000.0,180000000.0,456000.0,154490000,806210000.0,-4559000.0,31613000.0,270573000.0,282722000.0,,,,
2012-09-30,1872435000,806210000.0,19000.0,0.0,0.0,193353000.0,905526000,905526000,84270000.0,-67351000.0,2345000.0,648306000.0,-23582000.0,0.0,48000000.0,1855000.0,-36688000.0,54280000,-52000.0,170090000,21962000.0,-50786000.0,54479000.0,,294136000,141324000.0,,-6239000.0,44095000,0.46,48586000.0,140765000.0,165047000,,170090000,45230000.0,-524000.0,14016000.0,99316000.0,,135085000.0,271231000.0,1095217000,1410391000,253839000.0,361942000,158231000.0,89957000,92179000,2505608000,201142000.0,6194000.0,,,314327000,6031000.0,90049000.0,-27371000.0,633173000,13516000,92179000,92179000,0.48,,35070000.0,113000000.0,5823000.0,144237000,905526000.0,-6239000.0,20191000.0,247885000.0,311369000.0,,,,
2012-12-31,1970850000,905526000.0,20000.0,-1000.0,0.0,194141000.0,989501000,989501000,89894000.0,-11362000.0,6635000.0,646678000.0,-7571000.0,0.0,48000000.0,606000.0,-12506000.0,63409000,0.0,111241000,271275000.0,-12433000.0,13481000.0,165629000.0,320526000,104957000.0,-79991000.0,-7589000.0,40814000,0.4,26298000.0,107270000.0,165629000,,107981000,126203000.0,3079000.0,13691000.0,83975000.0,,97368000.0,282621000.0,1117960000,1495600000,253645000.0,360089000,181621000.0,112624000,80972000,2613560000,201061000.0,6274000.0,,,287379000,-1119000.0,94521000.0,-3365000.0,642710000,38054000,80972000,80972000,0.42,19827000.0,31266000.0,101000000.0,-2798000.0,176138000,989501000.0,-7590000.0,33147000.0,119021000.0,295598000.0,,,,
2013-03-31,2090053000,989501000.0,20000.0,-76000.0,0.0,194771000.0,1022960000,1022960000,81323000.0,,30962000.0,644965000.0,-26232000.0,,48000000.0,231000.0,-4308000.0,74536000,,120206000,212545000.0,-81900000.0,25820000.0,164966000.0,338941000,46497000.0,,-5493000.0,35202000,0.41,34524000.0,116741000.0,164966000,-35107000.0,117076000,208420000.0,2236000.0,16855000.0,33459000.0,,41004000.0,300081000.0,1135840000,1550041000,254073000.0,295747000,199081000.0,108826000,82217000,2685881000,199057000.0,6266000.0,,-62321000.0,303672000,21272000.0,101856000.0,-3234000.0,595828000,59856000,82217000,82217000,0.42,21120000.0,29787000.0,101000000.0,-5469000.0,183466000,1022960000.0,-5569000.0,35269000.0,186959000.0,323907000.0,,,,
2013-06-30,2211540000,1022960000.0,20000.0,-131000.0,0.0,195247000.0,1119390000,936464000,71440000.0,,19526000.0,643252000.0,-28946000.0,,48000000.0,428000.0,6967000.0,68563000,,138858000,214346000.0,-28228000.0,165000.0,173721000.0,370091000,97696000.0,,-8519000.0,40632000,0.48,41378000.0,137263000.0,173721000,-31029000.0,137795000,304305000.0,1165000.0,17957000.0,-86496000.0,182926000.0,89177000.0,300720000.0,1136605000,1678633000,254073000.0,302978000,211720000.0,123189000,95885000,2815238000,199299000.0,6748000.0,,9250000.0,330714000,35946000.0,112627000.0,-1167000.0,603698000,55825000,95885000,95885000,0.49,20755000.0,32875000.0,89000000.0,-8922000.0,191856000,936464000.0,-191970000.0,39377000.0,188759000.0,355284000.0,,,,
2013-09-30,2354766000,936464000.0,20000.0,2000.0,0.0,195662000.0,1302755000,910411000,78775000.0,-12000000.0,-12223000.0,646138000.0,-43254000.0,25949000.0,48000000.0,1078000.0,44464000.0,88209000,0.0,137848000,280200000.0,31315000.0,-8949000.0,178842000.0,400405000,144275000.0,,-6616000.0,67256000,0.47,40503000.0,134288000.0,178842000,0.0,137952000,398090000.0,2727000.0,21597000.0,-26053000.0,392344000.0,137659000.0,299573000.0,1134293000,1915502000,254073000.0,395456000,222573000.0,122886000,93785000,3049795000,199711000.0,7225000.0,-235666000.0,57023000.0,349047000,35481000.0,105196000.0,-3560000.0,695029000,45497000,93785000,93785000,0.48,13607000.0,54371000.0,77000000.0,9399000.0,211199000,910411000.0,-216331000.0,51358000.0,255784000.0,404956000.0,,,,
2013-12-31,2382079000,910411000.0,20000.0,-9110000.0,0.0,196430000.0,1514851000,529857000,106220000.0,-12000000.0,-22857000.0,609719000.0,-18007000.0,32966000.0,48000000.0,807000.0,24516000.0,85785000,0.0,169648000,423940000.0,82738000.0,75795000.0,201109000.0,441909000,208881000.0,-104105000.0,-8701000.0,110489000,-0.1,156969000.0,137977000.0,201109000,0.0,169753000,379098000.0,-1990000.0,19794000.0,-380554000.0,984994000.0,200180000.0,353188000.0,1130839000,2186857000,254073000.0,582429000,186947000.0,134819000,-18992000,3317696000,196430000.0,8454000.0,-628426000.0,132689000.0,390357000,9795000.0,102602000.0,-31671000.0,935617000,62544000,-18992000,-18992000,-0.1,101241000.0,53801000.0,65000000.0,5118000.0,220709000,529857000.0,-613271000.0,51552000.0,169140000.0,421752000.0,,,,
2014-03-31,2700978000,529857000.0,20000.0,70000.0,,197797000.0,1557478000,528285000,87356000.0,-19500000.0,-26435000.0,603021000.0,63000.0,99250000.0,48000000.0,1063000.0,119212000.0,191457000,,212929000,231708000.0,-42997000.0,-58311000.0,218086000.0,566616000,-31055000.0,,-17733000.0,117114000,0.79,52557000.0,211911000.0,218086000,-22057000.0,212929000,538452000.0,135000.0,23840000.0,-1572000.0,1029193000.0,-48788000.0,281866000.0,1133786000,2245880000,254073000.0,396822000,190380000.0,129291000,159354000,3379666000,201804000.0,9268000.0,-171784000.0,-60680000.0,533677000,130365000.0,126154000.0,-1018000.0,678688000,55240000,159354000,159354000,0.81,45986000.0,58859000.0,45500000.0,-20900000.0,320748000,528285000.0,-90197000.0,32939000.0,196369000.0,429021000.0,,,,
2014-06-30,2881582000,528285000.0,20000.0,-44000.0,,197880000.0,1594362000,612045000,111105000.0,-12000000.0,-32450000.0,599786000.0,-9242000.0,176696000.0,48000000.0,715000.0,-22580000.0,92554000,,220838000,240809000.0,78078000.0,-54114000.0,273326000.0,512495000,106150000.0,,-43456000.0,128892000,0.83,52151000.0,218646000.0,273326000,-156458000.0,220838000,704947000.0,1964000.0,28414000.0,83760000.0,982317000.0,62694000.0,254527000.0,1212504000,2341306000,254073000.0,417701000,220931000.0,159477000,166495000,3553810000,201524000.0,9774000.0,-133115000.0,138978000.0,472869000,124101000.0,144859000.0,-2192000.0,672228000,77902000,166495000,166495000,0.84,96000.0,72271000.0,33500000.0,-14072000.0,252031000,612045000.0,81000.0,39626000.0,204743000.0,440699000.0,,,,
2014-09-30,3123039000,612045000.0,20000.0,-654000.0,,198052000.0,1781707000,752164000,147279000.0,-12000000.0,48500000.0,597260000.0,-13552000.0,122125000.0,48000000.0,655000.0,-59394000.0,100661000,,244962000,301440000.0,121718000.0,-48031000.0,328476000.0,555146000,281521000.0,,-22690000.0,153097000,0.88,58478000.0,236209000.0,328476000,-104633000.0,244962000,882678000.0,8408000.0,28366000.0,140119000.0,1029543000.0,258831000.0,265311000.0,1331009000,2559878000,254073000.0,502537000,238840000.0,157665000,177731000,3890887000,201313000.0,9353000.0,-174355000.0,88247000.0,503288000,31740000.0,140044000.0,-8753000.0,767848000,101580000,177731000,177731000,0.9,4971000.0,98811000.0,21500000.0,8755000.0,258326000,752164000.0,-75574000.0,51858000.0,278265000.0,436467000.0,,,,
2014-12-31,3302018000,752164000.0,20000.0,121000.0,,198676000.0,1961566000,943999000,189401000.0,-12000000.0,56785000.0,587046000.0,-5406000.0,221376000.0,48000000.0,549000.0,-30112000.0,129110000,,237151000,439248000.0,631000.0,6551000.0,392248000.0,599476000,283459000.0,-137655000.0,-52771000.0,119492000,0.76,52009000.0,205341000.0,392248000,-19451000.0,237151000,1036010000.0,31834000.0,33841000.0,191835000.0,1017567000.0,230688000.0,293204000.0,1405933000,2796029000,254073000.0,606740000,276658000.0,183776000,153332000,4201962000,201732000.0,18544000.0,-225905000.0,98027000.0,550037000,-35331000.0,176441000.0,-31810000.0,899944000,137627000,153332000,153332000,0.77,7046000.0,58837000.0,9500000.0,-40595000.0,312886000,943999000.0,-57179000.0,49439000.0,263582000.0,432888000.0,,,,
2015-03-31,3516902000,943999000.0,20000.0,951000.0,,199361000.0,1925092000,916814000,0.0,-12000000.0,119489000.0,587035000.0,-58918000.0,176256000.0,45500000.0,651000.0,5074000.0,221080000,,122738000,361276000.0,-62504000.0,-24823000.0,440487000.0,600333000,23034000.0,,-57075000.0,67047000,0.45,15622000.0,106945000.0,440487000,-60026000.0,122738000,1127333000.0,15006000.0,42797000.0,-27185000.0,1008278000.0,-34041000.0,317584000.0,1561938000,2852987000,254073000.0,580439000,202672000.0,187116000,91323000,4414925000,202034000.0,10578000.0,-168555000.0,-13659000.0,530934000,52218000.0,174498000.0,-15793000.0,898023000,280343000,91323000,91323000,0.46,,106616000.0,126862000.0,2626000.0,408196000,916814000.0,-48423000.0,69399000.0,308407000.0,479883000.0,,,,
2015-06-30,8552871000,916814000.0,23000.0,459000.0,,202234000.0,1494352000,1322123000,0.0,-245500000.0,62516000.0,4824520000.0,-50066000.0,854569000.0,131250000.0,3971000.0,3346341000.0,131693000,,231127000,454384000.0,-68071000.0,21258000.0,555388000.0,636210000,238222000.0,,-73096000.0,53151000,0.83,7077000.0,177292000.0,555388000,-23537000.0,231127000,1297548000.0,1421000.0,67000000.0,405309000.0,172229000.0,165126000.0,3845679000.0,10634481000,2533238000,5007142000.0,769169000,347369000.0,221383000,170215000,13167719000,204546000.0,12563000.0,-22630000.0,2898000.0,584203000,-91424000.0,234347000.0,-53835000.0,4614848000,247431000,170215000,170215000,0.84,,88366000.0,3368750000.0,2096000.0,353076000,1322123000.0,-3179966000.0,52007000.0,407345000.0,535824000.0,,,,
2015-09-30,8252869000,1322123000.0,23000.0,4069000.0,-39000.0,226228000.0,1458492000,1163281000,0.0,0.0,54428000.0,4787901000.0,18032000.0,70430000.0,175000000.0,19971000.0,-185028000.0,165664000,,197788000,404961000.0,-203425000.0,389480000.0,618733000.0,666637000,223086000.0,,-76053000.0,4336000,-0.81,323116000.0,139359000.0,618733000,-91820000.0,195938000,1113791000.0,30921000.0,51056000.0,-158842000.0,295211000.0,147033000.0,4133286000.0,10672796000,2480219000,5015519000.0,766860000,241363000.0,212520000,-183757000,13153015000,226228000.0,49722000.0,-193601000.0,-136347000.0,612580000,-112348000.0,236542000.0,-38458000.0,4900146000,250643000,-183757000,-183757000,-0.81,417319000.0,49944000.0,3325000000.0,-12090000.0,414792000,1163281000.0,-195194000.0,54057000.0,357987000.0,512253000.0,,,,
2015-12-31,8258616000,1163281000.0,23000.0,-5000.0,0.0,225472000.0,1385015000,1010111000,0.0,-43750000.0,62301000.0,4707914000.0,-24860000.0,68443000.0,175000000.0,23151000.0,-181310000.0,191035000,,130654000,460708000.0,-81171000.0,9580000.0,697025000.0,700867000,190857000.0,-176131000.0,-80111000.0,62038000,0.29,7942000.0,74546000.0,697025000,-152316000.0,177673000,1180395000.0,12951000.0,66280000.0,-153170000.0,374904000.0,110746000.0,4156364000.0,10707881000,2425349000,5047885000.0,718250000,194817000.0,241576000,66604000,13133230000,227967000.0,93758000.0,-149917000.0,31170000.0,643241000,-16402000.0,289874000.0,-32957000.0,4874614000,255057000,66604000,66604000,0.3,528990000.0,20504000.0,3281250000.0,-81007000.0,512587000,1010111000.0,-161590000.0,57626000.0,335658000.0,532832000.0,,,,
2016-03-31,8062277000,1010111000.0,23000.0,82000.0,,225060000.0,1027552000,710198000,0.0,-175000000.0,3815000.0,4627817000.0,-37287000.0,269495000.0,35358000.0,23890000.0,-466257000.0,176290000,3433000.0,153107000,401974000.0,-90929000.0,29332000.0,749295000.0,701038000,167984000.0,,-64204000.0,87865000,0.41,51432000.0,143598000.0,749295000,-296515000.0,247582000,1272561000.0,-14191000.0,56889000.0,-299913000.0,317354000.0,103780000.0,4136555000.0,10674936000,2127509000,5049321000.0,603613000,214903000.0,232561000,92166000,12802445000,226873000.0,96783000.0,-211038000.0,-42460000.0,642052000,1825000.0,293962000.0,14381000.0,4740168000,248503000,92166000,92166000,0.41,535910000.0,78416000.0,3212772000.0,-3838000.0,488945000,710198000.0,-5665000.0,58986000.0,359077000.0,586249000.0,,,,
2016-06-30,8199339000,710198000.0,23000.0,-134000.0,,224089000.0,1180051000,597550000,0.0,0.0,694000.0,4547762000.0,-27936000.0,24875000.0,79136000.0,23793000.0,-24093000.0,179311000,16162000.0,201321000,436267000.0,-74786000.0,46822000.0,825301000.0,753116000,243933000.0,,-66827000.0,89637000,0.51,55022000.0,169965000.0,825301000,-34136000.0,273813000,1387504000.0,13665000.0,47979000.0,-112648000.0,582501000.0,177106000.0,4171546000.0,10668138000,2361209000,5037444000.0,658462000,233941000.0,231802000,114943000,13029347000,225756000.0,97796000.0,-288589000.0,35758000.0,692489000,-6119000.0,329847000.0,-7563000.0,4830008000,257631000,114943000,114943000,0.51,570074000.0,53422000.0,3171092000.0,-35203000.0,491168000,597550000.0,-330675000.0,60627000.0,407289000.0,609297000.0,,,,
2016-09-30,8504103000,597550000.0,23000.0,-1083000.0,0.0,224180000.0,1312871000,761989000,0.0,0.0,-16617000.0,4467726000.0,-64652000.0,193349000.0,122942000.0,24807000.0,-62187000.0,195687000,8165000.0,220160000,530083000.0,-20205000.0,19617000.0,931060000.0,799106000,291387000.0,,-94964000.0,117914000,0.42,63776000.0,158114000.0,931060000,-69321000.0,264957000,1724809000.0,30281000.0,46341000.0,164439000.0,550882000.0,196423000.0,3955018000.0,10698928000,2594534000,5037444000.0,834341000,257398000.0,230128000,94338000,13293462000,226088000.0,100680000.0,-162520000.0,99477000.0,728011000,-1031000.0,363058000.0,-37239000.0,4789359000,262698000,94338000,94338000,0.42,343794000.0,63402000.0,3129384000.0,-33149000.0,507851000,761989000.0,-65218000.0,71095000.0,485234000.0,676837000.0,,,,
2016-12-31,8694000000,761989000.0,0.0,135000.0,0.0,225000000.0,1293000000,966000000,0.0,-200000000.0,60000000.0,4303000000.0,7875000.0,234281000.0,167000000.0,25000000.0,-283463000.0,206000000,9240000.0,218000000,572000000.0,49920000.0,8229000.0,1036000000.0,831000000,382696000.0,-193000000.0,-107005000.0,47000000,0.41,11000000.0,104000000.0,1036000000,-30028000.0,209000000,1818000000.0,16245000.0,40791000.0,204122000.0,327000000.0,275691000.0,3736000000.0,10675000000,2578000000,5037000000.0,823000000,219000000.0,259000000,93000000,13253000000,226000000.0,100741000.0,-12853000.0,57225000.0,763000000,-62675000.0,375000000.0,-89000000.0,4559000000,299000000,93000000,93000000,0.41,396000000.0,37000000.0,2888000000.0,-11810000.0,545000000,966000000.0,114558000.0,68000000.0,399000000.0,650000000.0,,,,
2017-03-31,8856000000,966000000.0,0.0,0.0,,224000000.0,1462000000,713000000,0.0,-44000000.0,36000000.0,4223000000.0,-3000000.0,283000000.0,167000000.0,24000000.0,-69000000.0,219000000,47000000.0,240000000,61000000.0,-16000000.0,-1000000.0,1138000000.0,870000000,308000000.0,,-75000000.0,47000000,0.75,24000000.0,194000000.0,1138000000,-68000000.0,317000000,1969000000.0,6000000.0,54000000.0,-253000000.0,749000000.0,233000000.0,3742000000.0,10702000000,2733000000,5037000000.0,837000000,242000000.0,262000000,170000000,13435000000,226000000.0,99000000.0,-703000000.0,39000000.0,801000000,-4000000.0,396000000.0,-22000000.0,4579000000,304000000,170000000,170000000,0.76,384000000.0,16000000.0,2846000000.0,-19000000.0,561000000,713000000.0,-495000000.0,69000000.0,546000000.0,660000000.0,,,,
2017-06-30,8875000000,713000000.0,0.0,2000000.0,,224000000.0,1444000000,542000000,0.0,-52000000.0,-14000000.0,4112000000.0,-43000000.0,275000000.0,167000000.0,24000000.0,-207000000.0,199000000,13000000.0,284000000,51000000.0,-115000000.0,23000000.0,1233000000.0,912000000,280000000.0,,-100000000.0,62000000,0.73,41000000.0,206000000.0,1233000000,-171000000.0,332000000,2134000000.0,9000000.0,61000000.0,-171000000.0,902000000.0,180000000.0,3758000000.0,10700000000,2789000000,5037000000.0,856000000,290000000.0,265000000,165000000,13489000000,225000000.0,102000000.0,-430000000.0,22000000.0,828000000,3000000.0,410000000.0,-54000000.0,4614000000,318000000,165000000,165000000,0.74,387000000.0,14000000.0,2804000000.0,-14000000.0,544000000,542000000.0,-253000000.0,84000000.0,562000000.0,710000000.0,,,,
2017-09-30,8944000000,542000000.0,0.0,4000000.0,,223000000.0,1529000000,550000000,0.0,-45000000.0,-37000000.0,4032000000.0,11000000.0,374000000.0,167000000.0,25000000.0,-95000000.0,195000000,16000000.0,156000000,35000000.0,16000000.0,-79000000.0,1354000000.0,859000000,270000000.0,,-94000000.0,49000000,0.35,-20000000.0,58000000.0,1354000000,-60000000.0,193000000,2212000000.0,-2000000.0,57000000.0,8000000.0,979000000.0,176000000.0,3727000000.0,10761000000,2882000000,5037000000.0,972000000,278000000.0,271000000,78000000,13643000000,225000000.0,110000000.0,-455000000.0,41000000.0,702000000,-6000000.0,441000000.0,-73000000.0,4699000000,338000000,78000000,78000000,0.35,353000000.0,18000000.0,2763000000.0,-36000000.0,546000000,550000000.0,-171000000.0,157000000.0,703000000.0,705000000.0,,,,
2017-12-31,8893100000,550000000.0,0.0,-5900000.0,,223300000.0,1474100000,584400000,0.0,-34000000.0,-34400000.0,3954400000.0,-20200000.0,165600000.0,167400000.0,25100000.0,-225600000.0,265000000,9900000.0,123700000,710200000.0,-55500000.0,11100000.0,1325400000.0,909700000,257600000.0,-160300000.0,-88300000.0,59000000,0.13,59300000.0,89300000.0,1325400000,-164600000.0,194400000,2242100000.0,17100000.0,71100000.0,34400000.0,889700000.0,169300000.0,3737700000.0,10629400000,2953900000,5037400000.0,952500000,309100000.0,296400000,30000000,13583300000,225000000.0,185700000.0,-70700000.0,29700000.0,765100000,-36900000.0,460400000.0,-9300000.0,4690200000,312200000,30000000,30000000,0.13,365000000.0,15900000.0,2720700000.0,-19200000.0,641400000,584400000.0,700000.0,144600000.0,509600000.0,726500000.0,,,,
2018-03-31,9112700000,586300000.0,0.0,2100000.0,,222100000.0,1590900000,511800000,,-43800000.0,-45700000.0,3874100000.0,-42700000.0,157800000.0,167500000.0,24100000.0,-123500000.0,176600000,9400000.0,325600000,639900000.0,-145200000.0,88800000.0,1379300000.0,930900000,299300000.0,,-66600000.0,134600000,1.11,102500000.0,351600000.0,1379300000,-85000000.0,455700000,2497400000.0,59400000.0,51300000.0,-72600000.0,1079100000.0,232700000.0,3775500000.0,10678200000,3152000000,5037400000.0,942000000,303800000.0,257100000,249100000,13830200000,223700000.0,101500000.0,-348000000.0,-73700000.0,839300000,-4100000.0,456500000.0,50100000.0,4717500000,387400000,249100000,249100000,1.12,442700000.0,,2678800000.0,3900000.0,513700000,513700000.0,-254700000.0,91600000.0,582800000.0,776700000.0,,,,
2018-06-30,8767400000,513700000.0,0.0,500000.0,,222600000.0,1177000000,727500000,,-250000000.0,-2900000.0,3793800000.0,-94300000.0,902900000.0,278500000.0,25000000.0,7000000.0,173400000,15200000.0,418900000,58800000.0,-182200000.0,22700000.0,1422600000.0,1045000000,-343800000.0,,-62800000.0,101900000,-2.05,38800000.0,-418600000.0,1422600000,0.0,-293100000,2040000000.0,97800000.0,53900000.0,219100000.0,449500000.0,-406600000.0,3678600000.0,10654300000,2836100000,5037400000.0,1044400000,288300000.0,277300000,-457400000,13490400000,222600000.0,100500000.0,-272300000.0,-56900000.0,949700000,-8200000.0,463200000.0,-812500000.0,4723000000,400500000,-457400000,-457400000,-2.05,464000000.0,,2564900000.0,-8000000.0,530800000,732800000.0,568300000.0,95300000.0,605200000.0,853700000.0,,,,
2018-09-30,9169700000,732800000.0,0.0,1000000.0,,222900000.0,1535100000,1228900000,,0.0,6900000.0,3713600000.0,-60400000.0,305000000.0,311200000.0,24600000.0,11000000.0,174800000,16800000.0,422400000,52200000.0,-95700000.0,-32400000.0,1443400000.0,1026500000,387100000.0,,-41200000.0,124200000,1.47,11200000.0,342100000.0,1443400000,0.0,471600000,2370900000.0,37300000.0,45700000.0,498300000.0,306200000.0,345900000.0,3646500000.0,10595200000,3248400000,5037400000.0,1027400000,309200000.0,258700000,330900000,13843600000,224600000.0,104900000.0,-160100000.0,-36700000.0,935900000,-5800000.0,432700000.0,-55700000.0,4673900000,400800000,330900000,330900000,1.48,442800000.0,,2533300000.0,30800000.0,513500000,1231100000.0,104700000.0,90600000.0,539800000.0,910200000.0,,,,
2018-12-31,9165300000,1231100000.0,0.0,-800000.0,,223200000.0,1563800000,1365500000,,0.0,-9700000.0,3641300000.0,-11400000.0,120100000.0,343800000.0,24500000.0,3100000.0,205600000,5900000.0,427700000,698200000.0,-11100000.0,-46200000.0,1471500000.0,1128800000,83400000.0,-219300000.0,-42400000.0,132000000,-0.2,12100000.0,-32900000.0,1471500000,0.0,71600000,2325800000.0,-15400000.0,52100000.0,138100000.0,198300000.0,41000000.0,3592600000.0,10546900000,3385000000,5037400000.0,1174000000,338800000.0,318700000,-45000000,13931900000,223200000.0,98400000.0,-24700000.0,,1032000000,-2800000.0,472500000.0,-436100000.0,4766600000,396700000,-45000000,-45000000,-0.2,391100000.0,,2501700000.0,-41400000.0,604300000,1367300000.0,52200000.0,96800000.0,476600000.0,922300000.0,,,,
2019-03-31,9706600000,1367300000.0,0.0,200000.0,,223800000.0,1655100000,1544800000,,-250000000.0,-20500000.0,3560800000.0,-95300000.0,96300000.0,126500000.0,19900000.0,-252400000.0,195900000,10200000.0,497200000,669800000.0,-173300000.0,-81100000.0,1288500000.0,1140400000,429900000.0,,-44000000.0,147500000,2.61,-46100000.0,541800000.0,1288500000,-11300000.0,641700000,2823400000.0,-29200000.0,56700000.0,179000000.0,110300000.0,385900000.0,3349200000.0,10349000000,3650600000,5037400000.0,943800000,422300000.0,281500000,587900000,13999600000,225500000.0,97200000.0,-49600000.0,,1054600000,-1300000.0,482200000.0,64500000.0,4293000000,462300000,587900000,587900000,2.63,306100000.0,,2470000000.0,-11200000.0,557400000,1546300000.0,2900000.0,85800000.0,,1016300000.0,,,,
2019-06-30,10163500000,1546300000.0,0.0,0.0,,224200000.0,2089600000,1984200000,,-32700000.0,-57900000.0,3487600000.0,-101100000.0,52000000.0,126600000.0,18300000.0,-61100000.0,187600000,10300000.0,537100000,728700000.0,-150300000.0,40300000.0,1333000000.0,1203300000,538400000.0,,-46800000.0,176200000,2.04,39700000.0,499500000.0,1333000000,-37600000.0,597900000,3283200000.0,4300000.0,60900000.0,438400000.0,105400000.0,491600000.0,3372700000.0,10399200000,4168500000,5037400000.0,1031500000,427700000.0,299300000,459800000,14567700000,225600000.0,96500000.0,-46200000.0,,1104100000,-1100000.0,494600000.0,-19300000.0,4404200000,541200000,459800000,459800000,2.05,341200000.0,,2438300000.0,-12800000.0,567000000,1984700000.0,-41000000.0,99200000.0,,1123600000.0,,,,
2019-09-30,10367200000,1984700000.0,0.0,,,223300000.0,2215700000,2171300000,,-32700000.0,-48200000.0,3410100000.0,-2700000.0,74100000.0,126600000.0,17900000.0,-365900000.0,232900000,,560100000,,183500000.0,-95300000.0,1354900000.0,1263100000,599500000.0,,-49900000.0,96400000,2.08,67900000.0,535500000.0,1354900000,-334600000.0,645900000,3750800000.0,-70200000.0,59200000.0,218300000.0,44400000.0,549600000.0,3356600000.0,10473800000,4341200000,5037400000.0,1091200000,468400000.0,299300000,467600000,14815000000,224500000.0,92500000.0,-32500000.0,,1167900000,-1300000.0,576700000.0,-6700000.0,4447800000,671400000,467600000,467600000,2.09,314700000.0,,2406700000.0,-81900000.0,607800000,2203100000.0,-8500000.0,95200000.0,,1116300000.0,,,,
2019-12-31,11271800000,,,,,221300000.0,2749500000,2685500000,,,,3344300000.0,,,126700000.0,21700000.0,,269600000,,545500000,966700000.0,,,1367300000.0,1384300000,,,,100900000,4.0,-287000000.0,602000000.0,1367300000,,697600000,,,,,64000000.0,,5078500000.0,12468200000,5076400000,5037400000.0,1194300000,458000000.0,381000000,889000000,17544600000,222500000.0,,,,1270000000,,627600000.0,78200000.0,6272800000,429000000,889000000,889000000,4.02,2081400000.0,,2375000000.0,,724500000,,,114300000.0,,1243200000.0,,,,
