date,quarterlyNetIncomeCommonStockholders,quarterlyPurchaseOfInvestment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyEbitda,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,quarterlyDilutedEPS,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyFreeCashFlow,quarterlyTotalRevenue,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,quarterlyOperatingExpense,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyBasicEPS,quarterlyOtherIntangibleAssets,quarterlyBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment
2003-12-31,34010000.0,,,,239431000.0,16057000.0,93651000,34426000.0,,9675711000.0,44903000.0,,-3264000.0,,,-938063000.0,34757000.0,604216000,673324000.0,1866356000.0,668947000.0,,59225000,62837000.0,,7046480000.0,1528883000.0,514018000.0,233935000.0,,9006764000.0,,90198000.0,,34010000,34010000.0,67651000.0,1526958000.0,,-46511000.0,,-615724000.0,1250632000.0,47748000.0,431401000.0,239431000.0,137121000.0,239431000.0,1374000.0,30973000.0,182682000.0,34911000.0,,1195423000.0,,8083290000.0,0.0,-9177000.0,,70520000.0,-35763000.0,35384000.0,,11202669000.0,29742000.0,,10529345000.0,75511000.0,,,456523000.0,302040000.0,-111683000.0,163920000.0,,,
2004-03-31,28519000.0,,,,498911000.0,173292000.0,134423000,35790000.0,,4337285000.0,17356000.0,0.09,-5479000.0,,,-909544000.0,70907000.0,589618000,848809000.0,1557622000.0,754861000.0,,98633000,135010000.0,,1896116000.0,1319373000.0,475567000.0,135990000.0,,3582424000.0,,114051000.0,,76580000,28519000.0,51021000.0,1612952000.0,,-105601000.0,,-615724000.0,941898000.0,43244000.0,366935000.0,498911000.0,78898000.0,498911000.0,-4241000.0,15418000.0,371692000.0,33935000.0,0.09,1167579000.0,303018000.0,5819142000.0,0.0,-2613000.0,3294000.0,88644000.0,-17737000.0,72339000.0,,8777428000.0,11291000.0,287886000.0,7928619000.0,259480000.0,,,371878000.0,304208000.0,-66911000.0,239431000.0,353088000.0,,
2004-06-30,46360000.0,,,,340884000.0,-16804000.0,92394000,35410000.0,,3837124000.0,-9453000.0,0.15,-4494000.0,,,-863184000.0,20600000.0,432057000,708862000.0,3124806000.0,479473000.0,,56984000,173981000.0,,1812445000.0,1238792000.0,358673000.0,118535000.0,,3357651000.0,,73384000.0,,12023000,46360000.0,24028000.0,1876458000.0,,284018000.0,,-615724000.0,2509082000.0,-8517000.0,306414000.0,340884000.0,75462000.0,340884000.0,-4166000.0,16400000.0,58810000.0,32982000.0,0.15,1160341000.0,307988000.0,4060474000.0,0.0,-183949000.0,1960000.0,44152000.0,-23552000.0,7857000.0,,8438759000.0,10484000.0,,7729897000.0,-158027000.0,,,410179000.0,337369000.0,-73990000.0,498911000.0,312725000.0,,
2004-09-30,12576000.0,,,,318045000.0,-35652000.0,72097000,32407000.0,,6431375000.0,-1589000.0,0.04,3466000.0,,,-850608000.0,24224000.0,403352000,701175000.0,1585573000.0,445286000.0,,39690000,177765000.0,,4438815000.0,1235691000.0,335083000.0,118414000.0,,5986089000.0,,68269000.0,,12292000,12576000.0,25298000.0,1876793000.0,,-18462000.0,,-615724000.0,969849000.0,1288000.0,311583000.0,318045000.0,86951000.0,318045000.0,4079000.0,28579000.0,59025000.0,27888000.0,0.04,1167092000.0,336590000.0,5470052000.0,0.0,-39503000.0,786000.0,50430000.0,-26206000.0,16371000.0,,8308168000.0,16653000.0,,7606993000.0,-22839000.0,,,369608000.0,332658000.0,-56769000.0,340884000.0,340215000.0,,
2004-12-31,26244000.0,,,,287785000.0,168688000.0,76979000,41686000.0,,3544856000.0,6091000.0,,25739000.0,,,-824364000.0,-103933000.0,437782000,533497000.0,3079635000.0,311913000.0,,35293000,17872000.0,,1774584000.0,1178885000.0,358034000.0,102156000.0,,3232943000.0,,79748000.0,,16870000,26244000.0,30549000.0,1853576000.0,,169909000.0,,-602306000.0,2477329000.0,45349000.0,279474000.0,287785000.0,81526000.0,287785000.0,-1745000.0,44455000.0,75075000.0,138210000.0,,1247919000.0,,3940451000.0,0.0,-123570000.0,4565000.0,-75421000.0,-28512000.0,15125000.0,,8199196000.0,14961000.0,,7665699000.0,-30260000.0,-75446000.0,,221877000.0,323225000.0,-40342000.0,318045000.0,,,
2005-03-31,-156121000.0,,,,320493000.0,15409000.0,93638000,21129000.0,,3389702000.0,52207000.0,-0.5,15677000.0,,,-980485000.0,106995000.0,452923000,543317000.0,3072281000.0,303763000.0,,72509000,34510000.0,,1720327000.0,1172139000.0,355136000.0,102002000.0,,3085939000.0,,97787000.0,,32067000,-156121000.0,19716000.0,1664572000.0,,27786000.0,,-602306000.0,2469975000.0,-4082000.0,193473000.0,320493000.0,86312000.0,320493000.0,17266000.0,25278000.0,75936000.0,24656000.0,-0.5,1162215000.0,313490000.0,3608372000.0,-7673000.0,-110157000.0,3904000.0,127608000.0,-20613000.0,49333000.0,,7783879000.0,4152000.0,,7240562000.0,32708000.0,-104414000.0,,223675000.0,310009000.0,21726000.0,287785000.0,317751000.0,,
2005-06-30,13705000.0,,,,319955000.0,18186000.0,78687000,21266000.0,,3465152000.0,19455000.0,0.04,10606000.0,,,-970485000.0,51615000.0,440236000,557592000.0,3033775000.0,313643000.0,,57421000,39616000.0,,1777706000.0,1172525000.0,364849000.0,115034000.0,,3151509000.0,,75387000.0,,13705000,13705000.0,22494000.0,1573426000.0,,-16817000.0,,-602306000.0,2431469000.0,-3163000.0,201278000.0,319955000.0,82987000.0,319955000.0,10150000.0,17966000.0,90770000.0,25875000.0,0.05,1150143000.0,302363000.0,3602876000.0,-56000.0,-93645000.0,652000.0,74909000.0,-23294000.0,23855000.0,,7742080000.0,2948000.0,,7184488000.0,-538000.0,-86239000.0,,219925000.0,298149000.0,20822000.0,320493000.0,306404000.0,,
2005-09-30,-9634000.0,,,,492059000.0,115876000.0,33476000,22400000.0,-7455000.0,3406441000.0,39496000.0,-0.03,-2412000.0,,,-980119000.0,27535000.0,406369000,705658000.0,2926147000.0,323243000.0,,11076000,65135000.0,,1736632000.0,1172513000.0,348094000.0,82306000.0,,3083198000.0,,58275000.0,,-9171000,-9634000.0,19753000.0,1600123000.0,,1141000.0,,-602306000.0,2323841000.0,-23003000.0,174053000.0,492059000.0,66158000.0,492059000.0,-1131000.0,47199000.0,88272000.0,25821000.0,-0.03,1140509000.0,297421000.0,3531958000.0,0.0,-1103000.0,589000.0,55869000.0,-28334000.0,-10302000.0,,7701966000.0,690000.0,,6996308000.0,172104000.0,-1412000.0,,234281000.0,298148000.0,65142000.0,319955000.0,297421000.0,,
2005-12-31,24145000.0,,,,446782000.0,21544000.0,113704000,22654000.0,-7453000.0,3237776000.0,22314000.0,,2209000.0,,,-955974000.0,27097000.0,430084000,650383000.0,2929296000.0,271956000.0,,91050000,37527000.0,,1648681000.0,1175463000.0,359102000.0,97747000.0,,2965820000.0,,70982000.0,,23847000,24145000.0,22849000.0,1588486000.0,,146811000.0,,-631413000.0,2297883000.0,-6416000.0,141676000.0,446782000.0,68327000.0,446782000.0,8591000.0,-20068000.0,20468000.0,25985000.0,,1123888000.0,,3464538000.0,-1882000.0,-121286000.0,2689000.0,54272000.0,-27175000.0,32438000.0,,7536692000.0,20359000.0,,6886309000.0,-45277000.0,-33087000.0,,231129000.0,294809000.0,66906000.0,492059000.0,,,
2006-03-31,24194000.0,,2884000.0,,490408000.0,-23701000.0,81489000,25087000.0,-7371000.0,3330425000.0,7380000.0,0.08,11603000.0,,,-931780000.0,61165000.0,441798000,665081000.0,3041280000.0,269454000.0,,56402000,31017000.0,,1630616000.0,1271828000.0,355995000.0,76400000.0,,3060971000.0,,85803000.0,,24249000,24194000.0,24891000.0,1608385000.0,1122205000.0,-3353000.0,,-631413000.0,2409867000.0,-2096000.0,158527000.0,490408000.0,67256000.0,490408000.0,13824000.0,29401000.0,36055000.0,26724000.0,0.08,,294308000.0,3497493000.0,0.0,-12771000.0,1219000.0,80214000.0,-19049000.0,38073000.0,,7694646000.0,18203000.0,5900000.0,7029565000.0,43626000.0,,,215196000.0,295455000.0,70169000.0,446782000.0,298678000.0,,
2006-06-30,25450000.0,,5690000.0,,529171000.0,17003000.0,79917000,20583000.0,-7348000.0,3314891000.0,-159000.0,0.09,13460000.0,,,-910529000.0,49891000.0,431345000,687395000.0,2404702000.0,248405000.0,,59334000,30847000.0,,1632298000.0,1265263000.0,348208000.0,62439000.0,,3066486000.0,,83137000.0,,25633000,25450000.0,20922000.0,1608858000.0,1118119000.0,13966000.0,,,2404702000.0,-1249000.0,168925000.0,529171000.0,64938000.0,529171000.0,15506000.0,23803000.0,30414000.0,26609000.0,0.09,,293409000.0,3460484000.0,0.0,-51830000.0,1183000.0,71389000.0,-21498000.0,41139000.0,,7670700000.0,21014000.0,,6983305000.0,38763000.0,,,196977000.0,292411000.0,81460000.0,490408000.0,297501000.0,,
2006-09-30,3365000.0,,3601000.0,,636633000.0,5391000.0,44251000,23931000.0,-7394000.0,3334163000.0,44698000.0,0.01,-1480000.0,,,-907164000.0,91063000.0,400334000,776815000.0,2331095000.0,295309000.0,,20320000,33321000.0,,1606144000.0,1265213000.0,328308000.0,59114000.0,,3038854000.0,,72026000.0,,3397000,3365000.0,20956000.0,1606585000.0,1083563000.0,-178000.0,,,2331095000.0,-17974000.0,167497000.0,636633000.0,47747000.0,636633000.0,4628000.0,51706000.0,30629000.0,33330000.0,0.01,,291662000.0,3452365000.0,0.0,-12023000.0,1212000.0,113729000.0,-22666000.0,8025000.0,,7643838000.0,22827000.0,,6867023000.0,107462000.0,0.0,,241853000.0,292726000.0,80228000.0,529171000.0,295918000.0,,
2006-12-31,770000.0,,4016000.0,,39880000.0,-1296195000.0,140741000,71674000.0,-7318000.0,4698685000.0,-24280000.0,,14674000.0,,,-906394000.0,22573000.0,473818000,238337000.0,3789953000.0,407947000.0,,69067000,38989000.0,,2200701000.0,1912696000.0,371920000.0,89319000.0,266136000.0,4290738000.0,,101898000.0,,-3407000,770000.0,31015000.0,1594775000.0,1264272000.0,204000.0,,-653352000.0,3136601000.0,-38772000.0,177341000.0,39880000.0,39535000.0,39880000.0,8935000.0,32831000.0,46176000.0,36732000.0,,166526000.0,,4923653000.0,-24716000.0,642091000.0,2332000.0,58887000.0,-36314000.0,5528000.0,,9729389000.0,20598000.0,,9491052000.0,-596753000.0,0.0,,75037000.0,293232000.0,72298000.0,636633000.0,,,
2007-03-31,37642000.0,,1578000.0,,78093000.0,10455000.0,142179000,44104000.0,-8801000.0,4658111000.0,11153000.0,0.13,13728000.0,,,-856765000.0,101651000.0,607555000,268136000.0,3759417000.0,447897000.0,,98075000,47223000.0,,2331150000.0,1768552000.0,466401000.0,103218000.0,,4210214000.0,,141154000.0,,34717000,37642000.0,35399000.0,1653542000.0,1291141000.0,-222000.0,,-653352000.0,3106065000.0,-11536000.0,110512000.0,78093000.0,39602000.0,78093000.0,23497000.0,43079000.0,99202000.0,37597000.0,0.13,,293096000.0,5084313000.0,-96135000.0,-99594000.0,5889000.0,127889000.0,-26238000.0,58214000.0,,9749655000.0,3833000.0,,9481519000.0,38213000.0,,,344862000.0,294795000.0,76704000.0,39880000.0,298621000.0,,
2007-06-30,15118000.0,,10079000.0,,222785000.0,129651000.0,127012000,44189000.0,-8844000.0,4568741000.0,-14144000.0,0.05,24296000.0,,,-858068000.0,24512000.0,565492000,406785000.0,3724403000.0,434937000.0,,82823000,42876000.0,,2196620000.0,1837318000.0,462131000.0,102107000.0,,4133804000.0,,103361000.0,,12909000,15118000.0,30281000.0,1607176000.0,1260587000.0,-16000.0,,-653352000.0,3071051000.0,2457000.0,99866000.0,222785000.0,39017000.0,222785000.0,28941000.0,20538000.0,103837000.0,36165000.0,0.05,,290577000.0,5002570000.0,-328826000.0,-48173000.0,7300000.0,63666000.0,-39154000.0,41850000.0,,9740993000.0,25726000.0,,9334208000.0,144692000.0,,,305374000.0,288104000.0,113894000.0,78093000.0,296124000.0,,
2007-09-30,28170000.0,,1947000.0,,287738000.0,48452000.0,110463000,41200000.0,-8620000.0,4391234000.0,89651000.0,0.1,-17226000.0,,,-865496000.0,88856000.0,539334000,469672000.0,3677079000.0,542822000.0,,69263000,39982000.0,,1995416000.0,1779830000.0,436814000.0,104054000.0,,3848412000.0,,102520000.0,,28845000,28170000.0,32074000.0,1576305000.0,1268493000.0,2000.0,,-653352000.0,3023727000.0,6297000.0,73166000.0,287738000.0,37898000.0,287738000.0,14062000.0,33257000.0,156466000.0,38090000.0,0.1,,284511000.0,4646901000.0,1132000.0,-120972000.0,6184000.0,137071000.0,-48215000.0,42907000.0,,9408793000.0,45391000.0,,8939121000.0,64953000.0,-107484000.0,,340965000.0,280159000.0,161318000.0,222785000.0,289597000.0,,
2007-12-31,166799000.0,,-18116000.0,,168594000.0,189563000.0,143312000,43021000.0,-8364000.0,4143283000.0,-16035000.0,,13854000.0,,,-797965000.0,-15848000.0,572922000,421327000.0,3790172000.0,426440000.0,,100291000,22368000.0,,1756114000.0,1820106000.0,451457000.0,98802000.0,261964000.0,3716843000.0,,121465000.0,,166846000,166799000.0,39652000.0,1492083000.0,1198153000.0,-17111000.0,,-768972000.0,3021200000.0,193804000.0,140623000.0,168594000.0,36203000.0,168594000.0,77170000.0,21174000.0,64283000.0,35002000.0,,118221000.0,,4173343000.0,-44690000.0,-336678000.0,33565000.0,27556000.0,-43404000.0,244016000.0,,8932244000.0,46454000.0,,8510917000.0,-119144000.0,-294039000.0,,53739000.0,262858000.0,152590000.0,287738000.0,,,
2008-03-31,41519000.0,,2833000.0,,132475000.0,-45760000.0,152997000,41581000.0,-10585000.0,4170988000.0,-47944000.0,0.16,19231000.0,,,-771775000.0,17104000.0,573451000,378279000.0,3777666000.0,386613000.0,,111416000,34441000.0,,1804953000.0,1840398000.0,435854000.0,104434000.0,,3784375000.0,,137597000.0,,41504000,41519000.0,26181000.0,1466315000.0,1226524000.0,-21483000.0,,-768972000.0,3008694000.0,-10874000.0,139024000.0,132475000.0,33747000.0,132475000.0,24969000.0,26181000.0,38558000.0,34069000.0,0.16,,260805000.0,4134583000.0,1324000.0,-35428000.0,1335000.0,46344000.0,-29240000.0,66473000.0,,8748080000.0,260000.0,,8369801000.0,-36119000.0,-36606000.0,,347795000.0,260549000.0,130484000.0,168594000.0,264830000.0,,
2008-06-30,31397000.0,,4168000.0,,104700000.0,-37934000.0,132209000,44816000.0,-10294000.0,4145756000.0,-3985000.0,0.12,8848000.0,,,-750923000.0,31373000.0,548782000,331111000.0,2328062000.0,346459000.0,,87393000,29285000.0,,1823010000.0,1828511000.0,441422000.0,90936000.0,,3799297000.0,,107360000.0,,31774000,31397000.0,21658000.0,1456409000.0,1227624000.0,864000.0,,-768972000.0,1559090000.0,-222000.0,147776000.0,104700000.0,33008000.0,104700000.0,20395000.0,19967000.0,51289000.0,33311000.0,0.12,,259034000.0,5690159000.0,-5868000.0,-60249000.0,2261000.0,70168000.0,-38795000.0,52169000.0,,8807984000.0,463000.0,,8476873000.0,-27775000.0,-42864000.0,,294707000.0,257165000.0,135443000.0,132475000.0,262575000.0,,
2008-09-30,14639000.0,,35615000.0,,171903000.0,-34572000.0,101426000,39777000.0,-10287000.0,4283512000.0,-65569000.0,0.06,66028000.0,,,-736284000.0,76515000.0,516439000,480280000.0,3791860000.0,389730000.0,,61649000,16952000.0,,1820463000.0,1835838000.0,434370000.0,90469000.0,,3893782000.0,,82069000.0,,14639000,14639000.0,16107000.0,1451407000.0,1216748000.0,-857000.0,,-768972000.0,3022888000.0,-17937000.0,237481000.0,171903000.0,32635000.0,171903000.0,1160000.0,20420000.0,56271000.0,33222000.0,0.06,,256788000.0,4036752000.0,7763000.0,-14413000.0,2501000.0,116804000.0,-40289000.0,15799000.0,,8756668000.0,258000.0,,8276388000.0,67203000.0,0.0,,333201000.0,257823000.0,119500000.0,104700000.0,259835000.0,,
2008-12-31,9528000.0,,35241000.0,,128397000.0,-33003000.0,81287000,44309000.0,-10335000.0,6817704000.0,-767000.0,,15011000.0,1359315000.0,94633000.0,-726756000.0,71088000.0,516950000,355510000.0,3888712000.0,326782000.0,4354000.0,68338000,7555000.0,,1203861000.0,1821404000.0,425205000.0,84835000.0,130623000.0,6490922000.0,,91745000.0,2999402000.0,9528000,9528000.0,24607000.0,1293179000.0,1178969000.0,-154366000.0,,-861856000.0,3026856000.0,-3241000.0,288677000.0,128397000.0,31603000.0,33764000.0,19193000.0,23407000.0,49148000.0,33672000.0,,109219000.0,,305353000.0,11593000.0,-120420000.0,,116865000.0,-45777000.0,28721000.0,,8110883000.0,64048000.0,,7755373000.0,-43506000.0,-62685000.0,,78609000.0,249472000.0,36649000.0,171903000.0,,,
2009-03-31,34530000.0,,21668000.0,2408000.0,215971000.0,-16164000.0,126841000,40510000.0,-9981000.0,6828685000.0,50330000.0,0.14,,1390437000.0,,-692226000.0,117860000.0,510595000,430638000.0,,366587000.0,1158000.0,85564000,25263000.0,,1128071000.0,1788670000.0,410475000.0,,,6462098000.0,,100120000.0,697535000.0,34380000,34530000.0,21786000.0,1314828000.0,1172645000.0,0.0,-22371000.0,,3025688000.0,64000.0,306067000.0,215971000.0,31221000.0,215971000.0,20281000.0,14556000.0,55897000.0,31670000.0,0.14,,250134000.0,96123000.0,-7476000.0,-37465000.0,,141354000.0,-23494000.0,54661000.0,-512000.0,8143261000.0,549000.0,129000.0,7712623000.0,87574000.0,0.0,,308983000.0,250944000.0,28896000.0,128397000.0,250309000.0,,
2009-06-30,23104000.0,,17161000.0,2760000.0,170389000.0,-11608000.0,112011000,39723000.0,-10039000.0,6874738000.0,-18715000.0,0.09,,1406175000.0,,-669122000.0,50788000.0,513949000,387372000.0,,319545000.0,2092000.0,75359000,31352000.0,,1166082000.0,1727092000.0,412124000.0,,,6555193000.0,,101825000.0,767740000.0,23580000,23104000.0,26466000.0,1359972000.0,1171695000.0,0.0,-105297000.0,,3007778000.0,-3656000.0,319374000.0,170389000.0,31111000.0,170389000.0,16322000.0,26466000.0,27971000.0,32386000.0,0.09,,250977000.0,100375000.0,7476000.0,-107860000.0,,69764000.0,-18976000.0,39902000.0,293000.0,8234931000.0,659000.0,0.0,7847559000.0,-45582000.0,0.0,,288823000.0,251005000.0,57907000.0,215971000.0,251130000.0,,
2009-09-30,31162000.0,,12195000.0,2337000.0,233485000.0,-18086000.0,119807000,40459000.0,-10040000.0,7144206000.0,6107000.0,0.12,,1413043000.0,,-637960000.0,74241000.0,497217000,437303000.0,,328243000.0,1623000.0,80202000,21701000.0,,1251632000.0,1717507000.0,396054000.0,,,6815963000.0,,101163000.0,848159000.0,30562000,31162000.0,20961000.0,1419371000.0,1175528000.0,-1152000.0,-18712000.0,,3006020000.0,-1438000.0,329956000.0,233485000.0,30717000.0,233485000.0,19403000.0,20961000.0,26061000.0,29383000.0,0.12,,251765000.0,103242000.0,0.0,-17710000.0,,94231000.0,-19990000.0,49965000.0,-3140000.0,8563197000.0,625000.0,,8125894000.0,63096000.0,0.0,,299934000.0,253185000.0,82893000.0,170389000.0,253048000.0,,
2009-12-31,34302000.0,,18193000.0,2179000.0,179745000.0,-106627000.0,133154000,42772000.0,-10135000.0,7408193000.0,-31286000.0,,,1414509000.0,149017000.0,-603876000.0,45391000.0,531759000,377461000.0,4033336000.0,365515000.0,2236000.0,85739000,7638000.0,,1274320000.0,1840532000.0,413683000.0,77194000.0,147971000.0,7042678000.0,,118076000.0,889689000.0,34571000,34302000.0,33077000.0,1482776000.0,1201332000.0,-15436000.0,-151116000.0,-953197000.0,3080139000.0,6515000.0,246730000.0,179745000.0,31117000.0,30728000.0,20269000.0,32337000.0,68196000.0,35542000.0,,117066000.0,,439927000.0,-8146000.0,-15395000.0,,66721000.0,-21330000.0,54840000.0,-81573000.0,8890981000.0,58429000.0,,8513520000.0,-53740000.0,0.0,,88683000.0,254017000.0,97142000.0,233485000.0,,,
2010-03-31,30912000.0,,14936000.0,2324000.0,180474000.0,-227016000.0,124491000,40749000.0,-10161000.0,7546115000.0,18341000.0,0.12,,1412080000.0,,-572964000.0,90600000.0,530863000,378316000.0,,364124000.0,5092000.0,86106000,19981000.0,,1354589000.0,1858465000.0,418556000.0,,,7181991000.0,,112307000.0,919948000.0,31325000,30912000.0,26201000.0,1519992000.0,1307560000.0,26445000.0,-50675000.0,,3168288000.0,-2364000.0,276717000.0,180474000.0,33737000.0,180474000.0,20116000.0,26201000.0,28622000.0,32301000.0,0.12,,254400000.0,57476000.0,0.0,114499000.0,,108936000.0,-18336000.0,51441000.0,-259393000.0,9066537000.0,554000.0,,8688221000.0,729000.0,-689000.0,,329856000.0,254761000.0,110969000.0,179745000.0,256154000.0,,
2010-06-30,40285000.0,,19124000.0,2221000.0,152242000.0,-10071000.0,144004000,44096000.0,-10191000.0,7322053000.0,-16073000.0,0.16,,1414794000.0,,-532679000.0,53816000.0,555273000,345737000.0,,334012000.0,4018000.0,82324000,24424000.0,,1296174000.0,1835661000.0,445975000.0,,,6988041000.0,,109298000.0,914664000.0,40227000,40285000.0,26974000.0,1483608000.0,1284114000.0,-4000.0,-335000.0,,3158423000.0,17584000.0,293969000.0,152242000.0,33155000.0,152242000.0,27198000.0,26974000.0,26838000.0,32483000.0,0.16,,251763000.0,234000.0,695000.0,-93229000.0,,77094000.0,-23278000.0,67425000.0,-22399000.0,8806027000.0,0.0,,8460290000.0,-28232000.0,-54536000.0,,303156000.0,248708000.0,94637000.0,180474000.0,253583000.0,,
2010-09-30,18765000.0,,9350000.0,2169000.0,135813000.0,-2850000.0,105203000,45085000.0,-9872000.0,7479753000.0,-12361000.0,0.08,,1411310000.0,,-513914000.0,54252000.0,533165000,344495000.0,,343583000.0,266000.0,75787000,33161000.0,,1350249000.0,1798542000.0,430518000.0,,,7136170000.0,,102647000.0,962758000.0,18680000,18765000.0,26860000.0,1470460000.0,1288261000.0,-1000.0,-27759000.0,,3123255000.0,-6603000.0,303982000.0,135813000.0,33713000.0,135813000.0,9941000.0,26860000.0,22319000.0,31497000.0,0.08,,246214000.0,5376000.0,-95335000.0,-94599000.0,,80081000.0,-25829000.0,28621000.0,-8000.0,8950497000.0,138000.0,,8606002000.0,-16429000.0,-31646000.0,,320860000.0,244643000.0,101903000.0,152242000.0,247523000.0,,
2010-12-31,36455000.0,,-45149000.0,2164000.0,170846000.0,-39773000.0,147963000,44076000.0,-9777000.0,7710592000.0,-33917000.0,,,1393716000.0,92464000.0,-477459000.0,57812000.0,571251000,381918000.0,4121341000.0,366627000.0,1474000.0,101317000,8513000.0,,1111255000.0,1832380000.0,446280000.0,96088000.0,132792000.0,7343965000.0,,124971000.0,987019000.0,36769000,36455000.0,23654000.0,1479456000.0,1307484000.0,-82869000.0,-352469000.0,-984856000.0,3136485000.0,-82178000.0,323304000.0,170846000.0,34770000.0,78382000.0,35203000.0,23654000.0,22502000.0,31915000.0,,165275000.0,,163353000.0,112106000.0,-14857000.0,,88268000.0,-30456000.0,71972000.0,-17283000.0,9190540000.0,0.0,,8808622000.0,35033000.0,-30007000.0,,116543000.0,241035000.0,112768000.0,135813000.0,,,
2011-03-31,38764000.0,,59308000.0,2253000.0,210307000.0,-27387000.0,142738000,45185000.0,-9605000.0,7825537000.0,-2611000.0,0.16,19379000.0,1399904000.0,,-438695000.0,82848000.0,579699000,400035000.0,3142535000.0,365419000.0,4186000.0,97613000,17966000.0,,1426130000.0,1830090000.0,453253000.0,,,7460118000.0,,126446000.0,1022420000.0,39929000,38764000.0,28833000.0,1493046000.0,1313671000.0,3567000.0,-11504000.0,,3142535000.0,-16571000.0,344885000.0,210307000.0,34245000.0,210307000.0,24065000.0,28833000.0,22693000.0,33559000.0,0.16,,239772000.0,0.0,-5155000.0,-43378000.0,,107986000.0,-25138000.0,63994000.0,-10513000.0,9320246000.0,0.0,,8920211000.0,39461000.0,-30245000.0,,338540000.0,238865000.0,124270000.0,170846000.0,242052000.0,,
2011-06-30,26093000.0,,-14412000.0,2289000.0,132994000.0,-81283000.0,122827000,44121000.0,-11941000.0,8005522000.0,-35818000.0,0.11,15254000.0,1486036000.0,,-412602000.0,35607000.0,576774000,328673000.0,3141625000.0,354055000.0,1406000.0,90338000,22908000.0,,1430528000.0,1812202000.0,461751000.0,,,7651467000.0,,115023000.0,1018188000.0,26738000,26093000.0,24685000.0,1486954000.0,1378076000.0,982000.0,-29344000.0,,3141625000.0,-38213000.0,353141000.0,132994000.0,27017000.0,132994000.0,18089000.0,24685000.0,23392000.0,33879000.0,0.11,,238498000.0,0.0,-22982000.0,-63102000.0,,67544000.0,-31937000.0,44827000.0,-55669000.0,9513071000.0,0.0,,9184398000.0,-77313000.0,-25399000.0,,329257000.0,237208000.0,122684000.0,210307000.0,241435000.0,,
2011-09-30,35496000.0,,-4858000.0,2301000.0,127037000.0,-58550000.0,123523000,46443000.0,-11849000.0,7751057000.0,17961000.0,0.15,5405000.0,1410328000.0,,-398997000.0,86922000.0,572999000,308430000.0,3127002000.0,377877000.0,2957000.0,83187000,21458000.0,,1382863000.0,1863899000.0,465949000.0,89899000.0,,7373180000.0,,107050000.0,974266000.0,35015000,35496000.0,23863000.0,1400152000.0,1337587000.0,-3593000.0,-21596000.0,,3127002000.0,-20420000.0,379930000.0,127037000.0,26494000.0,127037000.0,9027000.0,23863000.0,23685000.0,33038000.0,0.15,,232917000.0,454168000.0,28137000.0,-59682000.0,,115783000.0,-28861000.0,44042000.0,-31291000.0,9171306000.0,0.0,,8862876000.0,-5957000.0,-90946000.0,,351235000.0,227998000.0,99552000.0,132994000.0,235513000.0,,
