date,quarterlyTotalAssets,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyNetIncome,quarterlyBasicAverageShares,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlySaleOfInvestment,quarterlyChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyNetPPE,quarterlyEbitda,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyRetainedEarnings,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyTotalRevenue,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyCurrentDeferredRevenue
2006-03-31,5717000000,540000000.0,1710000000,1026000000,225000000.0,-24000000.0,1058000000.0,258000000.0,,4824000000,99000000.0,,170000000.0,0.31,170000000.0,552000000.0,739000000.0,2736000000,84000000.0,-6000000.0,-17000000.0,,195000000,223000000,35000000.0,20000000.0,-32000000.0,735000000.0,,327000000,170000000.0,134000000.0,-61000000.0,572000000.0,662000000,4387000000,20000000.0,102000000.0,0.295,,2000000.0,,1027000000.0,-154000000.0,1208000000,158000000.0,,134000000,1330000000,,3295000000,391000000.0,77000000.0,-2876000000,,1484000000.0,247000000.0,-371000000.0,-261000000.0,19000000.0,61000000.0,44000000.0,-72000000.0,292000000.0,220000000.0,297000000.0,2085000000.0,1651000000,6171000000,,893000000,-51000000.0,41000000.0,,,,
2006-06-30,5864000000,540000000.0,2027000000,1073000000,147000000.0,133000000.0,1119000000.0,223000000.0,,4861000000,111000000.0,,192000000.0,0.355,192000000.0,540845070.0,765000000.0,3100000000,84000000.0,9000000.0,-14000000.0,,341000000,13000000,36000000.0,17000000.0,-31000000.0,738000000.0,,341000000,192000000.0,267000000.0,-98000000.0,564705882.0,680000000,4459000000,12000000.0,97000000.0,0.34,,-1000000.0,,1063000000.0,-143000000.0,1185000000,134000000.0,,267000000,1405000000,,3300000000,436000000.0,79000000.0,-2945000000,,1548000000.0,271000000.0,-158000000.0,-32000000.0,13000000.0,74000000.0,40000000.0,-114000000.0,325000000.0,161000000.0,261000000.0,2182000000.0,1359000000,6245000000,,1003000000,-7000000.0,-85000000.0,,,,
2006-09-30,5901000000,546000000.0,1932000000,1054000000,312000000.0,4000000.0,1176000000.0,223000000.0,,4865000000,109000000.0,,230000000.0,0.43,230000000.0,534883721.0,770000000.0,2986000000,80000000.0,12000000.0,-48000000.0,,394000000,173000000,34000000.0,1000000.0,-41000000.0,757000000.0,,338000000,230000000.0,271000000.0,-141000000.0,554216867.0,705000000,4573000000,37000000.0,99000000.0,0.415,,6000000.0,,1102000000.0,-134000000.0,1212000000,267000000.0,,271000000,1328000000,,3276000000,454000000.0,80000000.0,-2994000000,,1462000000.0,310000000.0,-324000000.0,-304000000.0,17000000.0,123000000.0,9000000.0,-137000000.0,345000000.0,202000000.0,449000000.0,2278000000.0,1587000000,6270000000,,1036000000,11000000.0,85000000.0,,,,
2006-12-31,6353000000,662000000.0,2045000000,1147000000,4000000.0,48000000.0,3741000000.0,220000000.0,,5454000000,160000000.0,,232000000.0,,232000000.0,,-1052000000.0,3192000000,93000000.0,2000000.0,,,325000000,227000000,49000000.0,22000000.0,-40000000.0,-1088000000.0,,347000000,232000000.0,319000000.0,-176000000.0,,509000000,4916000000,-277000000.0,72000000.0,,,-10000000.0,,-725000000.0,-156000000.0,1386000000,271000000.0,,319000000,1437000000,,3631000000,523000000.0,48000000.0,-3146000000,,1593000000.0,280000000.0,-130000000.0,-76000000.0,71000000.0,6000000.0,49000000.0,-291000000.0,363000000.0,111000000.0,295000000.0,3016000000.0,1724000000,6777000000,,899000000,17000000.0,-89000000.0,,,,
2007-03-31,6379000000,660000000.0,2208000000,1224000000,248000000.0,22000000.0,1140000000.0,278000000.0,,5338000000,112000000.0,,194000000.0,0.365,194000000.0,532000000.0,784000000.0,3432000000,97000000.0,17000000.0,,,341000000,34000000,36000000.0,11000000.0,-40000000.0,763000000.0,,343000000,194000000.0,341000000.0,-42000000.0,550000000.0,477000000,4920000000,34000000.0,90000000.0,0.35,5000000.0,-4000000.0,,1083000000.0,-154000000.0,1278000000,319000000.0,,341000000,1459000000,,3570000000,432000000.0,86000000.0,-3161000000,,1613000000.0,280000000.0,-246000000.0,-277000000.0,64000000.0,,28000000.0,-93000000.0,320000000.0,176000000.0,341000000.0,2223000000.0,1488000000,6731000000,,1041000000,-11000000.0,-4000000.0,,,,
2007-06-30,6430000000,656000000.0,2088000000,1190000000,128000000.0,95000000.0,1773000000.0,252000000.0,,5326000000,121000000.0,,214000000.0,0.41,214000000.0,521951220.0,287000000.0,3278000000,98000000.0,3000000.0,,,436000000,306000000,43000000.0,19000000.0,-79000000.0,275000000.0,,340000000,214000000.0,436000000.0,-74000000.0,548717949.0,513000000,4973000000,37000000.0,76000000.0,0.39,0.0,0.0,,594000000.0,-122000000.0,1264000000,341000000.0,,436000000,1457000000,,3552000000,440000000.0,58000000.0,-3206000000,,1579000000.0,272000000.0,-231000000.0,-89000000.0,-15000000.0,,35000000.0,-124000000.0,319000000.0,125000000.0,252000000.0,2367000000.0,1695000000,6758000000,,1104000000,-1000000.0,-55000000.0,,,,
2007-09-30,6598000000,675000000.0,2124000000,1186000000,402000000.0,71000000.0,1890000000.0,250000000.0,,5433000000,129000000.0,,270000000.0,0.52,270000000.0,519230769.0,294000000.0,3310000000,96000000.0,20000000.0,,,507000000,291000000,44000000.0,10000000.0,-77000000.0,274000000.0,,336000000,270000000.0,507000000.0,-140000000.0,540000000.0,528000000,5176000000,17000000.0,76000000.0,0.5,0.0,3000000.0,,674000000.0,-119000000.0,1400000000,436000000.0,,507000000,1422000000,,3600000000,529000000.0,93000000.0,-3261000000,,1541000000.0,363000000.0,-297000000.0,-368000000.0,24000000.0,,15000000.0,-174000000.0,400000000.0,175000000.0,576000000.0,2564000000.0,1866000000,6861000000,,1165000000,-20000000.0,164000000.0,,,,
2007-12-31,7242000000,672000000.0,2924000000,1117000000,47000000.0,282000000.0,2506000000.0,225000000.0,372000000.0,5761000000,180000000.0,,231000000.0,,231000000.0,,433000000.0,4041000000,128000000.0,7000000.0,,,789000000,288000000,36000000.0,22000000.0,-77000000.0,414000000.0,,333000000,231000000.0,789000000.0,-176000000.0,,617000000,6103000000,-81000000.0,72000000.0,,1000000.0,-30000000.0,,756000000.0,20000000.0,639000000,507000000.0,0.0,789000000,1139000000,,3849000000,522000000.0,45000000.0,-3283000000,,,276000000.0,-636000000.0,56000000.0,-52000000.0,,34000000.0,-351000000.0,342000000.0,763000000.0,398000000.0,3262000000.0,2062000000,7132000000,,1481000000,-63000000.0,107000000.0,,,,
2008-03-31,6913000000,661000000.0,3372000000,1202000000,235000000.0,-325000000.0,1253000000.0,268000000.0,,5613000000,120000000.0,,254000000.0,0.52,254000000.0,486000000.0,823000000.0,4574000000,130000000.0,92000000.0,,,481000000,312000000,53000000.0,9000000.0,-75000000.0,733000000.0,,327000000,254000000.0,481000000.0,-84000000.0,504000000.0,510000000,6534000000,3000000.0,95000000.0,0.5,,6000000.0,,1155000000.0,5000000.0,1468000000,806000000.0,,481000000,379000000,,3807000000,542000000.0,117000000.0,-3420000000,,374000000.0,371000000.0,-994000000.0,-595000000.0,68000000.0,,12000000.0,-113000000.0,422000000.0,180000000.0,348000000.0,2408000000.0,1960000000,7227000000,,1300000000,19000000.0,-25000000.0,,,,
2008-06-30,6826000000,665000000.0,3374000000,1224000000,43000000.0,-139000000.0,2025000000.0,237000000.0,,5670000000,130000000.0,,224000000.0,0.47,224000000.0,480000000.0,317000000.0,4598000000,139000000.0,4000000.0,,,325000000,29000000,59000000.0,22000000.0,-71000000.0,313000000.0,,328000000,224000000.0,325000000.0,-158000000.0,498000000.0,514000000,6244000000,56000000.0,98000000.0,0.45,,-7000000.0,,628000000.0,27000000.0,1491000000,481000000.0,0.0,325000000,582000000,,3875000000,445000000.0,39000000.0,-3452000000,,504000000.0,263000000.0,0.0,-265000000.0,2000000.0,,28000000.0,-222000000.0,315000000.0,126000000.0,265000000.0,2653000000.0,1646000000,7327000000,,1156000000,-6000000.0,-99000000.0,,,,
2008-09-30,6820000000,656000000.0,3596000000,1155000000,286000000.0,-48000000.0,2124000000.0,251000000.0,,5682000000,139000000.0,,282000000.0,0.6,282000000.0,470000000.0,323000000.0,4751000000,157000000.0,23000000.0,,,294000000,23000000,53000000.0,1000000.0,-88000000.0,301000000.0,,322000000,282000000.0,294000000.0,-146000000.0,487000000.0,629000000,6454000000,75000000.0,103000000.0,0.58,,-15000000.0,,711000000.0,8000000.0,1476000000,325000000.0,0.0,294000000,366000000,,3884000000,549000000.0,78000000.0,-3418000000,,349000000.0,360000000.0,-519000000.0,-399000000.0,23000000.0,,11000000.0,-236000000.0,410000000.0,204000000.0,522000000.0,2835000000.0,1703000000,7302000000,,1138000000,-26000000.0,98000000.0,,,,
2008-12-31,6527000000,605000000.0,3564000000,1349000000,-13000000.0,-61000000.0,2617000000.0,,,5576000000,167000000.0,65000000.0,204000000.0,,204000000.0,,399000000.0,4913000000,143000000.0,-166000000.0,,,216000000,25000000,82000000.0,12000000.0,-88000000.0,372000000.0,,335000000,204000000.0,216000000.0,-253000000.0,,561000000,6635000000,-143000000.0,110000000.0,,,8000000.0,,766000000.0,-418000000.0,1473000000,294000000.0,0.0,216000000,-108000000,,3710000000,545000000.0,82000000.0,-3187000000,,303000000.0,286000000.0,-115000000.0,-200000000.0,-159000000.0,,,-399000000.0,394000000.0,110000000.0,386000000.0,3383000000.0,1722000000,6897000000,114000000.0,951000000,14000000.0,139000000.0,,,,
2009-03-31,6570000000,615000000.0,3512000000,1377000000,154000000.0,73000000.0,1610000000.0,,,5505000000,117000000.0,32000000.0,219000000.0,0.47,218000000.0,466000000.0,275000000.0,4889000000,124000000.0,-4000000.0,,,289000000,130000000,57000000.0,12000000.0,-87000000.0,252000000.0,-75000000.0,332000000,218000000.0,289000000.0,-128000000.0,479000000.0,558000000,6394000000,-2000000.0,100000000.0,0.46,,19000000.0,-7000000.0,607000000.0,-416000000.0,1267000000,216000000.0,0.0,289000000,168000000,-45000000.0,3670000000,472000000.0,79000000.0,-3211000000,7000000.0,521000000.0,298000000.0,0.0,-99000000.0,53000000.0,,,-143000000.0,355000000.0,0.0,297000000.0,2217000000.0,1505000000,6881000000,108000000.0,1065000000,-5000000.0,-65000000.0,-20000000.0,,,
2009-06-30,6924000000,760000000.0,3516000000,1299000000,-1000000.0,-5000000.0,1828000000.0,,,5853000000,129000000.0,23000000.0,306000000.0,0.65,303000000.0,470000000.0,306000000.0,4815000000,134000000.0,-22000000.0,,,284000000,122000000,47000000.0,36000000.0,-88000000.0,232000000.0,-65000000.0,341000000,303000000.0,284000000.0,-228000000.0,480952381.0,582000000,6367000000,-5000000.0,90000000.0,0.63,,-4000000.0,-12000000.0,648000000.0,-340000000.0,1343000000,289000000.0,0.0,284000000,476000000,-99000000.0,3807000000,527000000.0,45000000.0,-3286000000,-73000000.0,646000000.0,351000000.0,0.0,17000000.0,20000000.0,,,-199000000.0,416000000.0,0.0,198000000.0,2476000000.0,1552000000,7093000000,87000000.0,1071000000,-24000000.0,-82000000.0,-2000000.0,,,
2009-09-30,7121000000,686000000.0,3258000000,1340000000,477000000.0,140000000.0,2036000000.0,,,5915000000,139000000.0,98000000.0,340000000.0,0.71,334000000.0,472000000.0,276000000.0,4598000000,116000000.0,-5000000.0,-19000000.0,,424000000,119000000,46000000.0,-8000000.0,-88000000.0,267000000.0,142000000.0,447000000,334000000.0,424000000.0,-149000000.0,485000000.0,549000000,6132000000,-1000000.0,84000000.0,0.69,,19000000.0,20000000.0,742000000.0,-279000000.0,1388000000,284000000.0,0.0,424000000,902000000,-667000000.0,3844000000,613000000.0,88000000.0,-3369000000,9000000.0,979000000.0,428000000.0,0.0,-357000000.0,-20000000.0,,0.0,-163000000.0,475000000.0,0.0,640000000.0,2778000000.0,1534000000,7213000000,27000000.0,1206000000,88000000.0,124000000.0,-2000000.0,,,
2009-12-31,7148000000,640000000.0,3207000000,1174000000,-23000000.0,-71000000.0,2533000000.0,,342000000.0,5940000000,195000000.0,144000000.0,218000000.0,,216000000.0,,512000000.0,4381000000,122000000.0,0.0,-40000000.0,,353000000,59000000,63000000.0,-1000000.0,-99000000.0,488000000.0,,462000000,216000000.0,353000000.0,-222000000.0,,544000000,6034000000,-11000000.0,99000000.0,,,-7000000.0,,832000000.0,-224000000.0,499000000,424000000.0,0.0,353000000,1025000000,-20000000.0,3899000000,577000000.0,101000000.0,-3348000000,113000000.0,996000000.0,319000000.0,0.0,-103000000.0,174000000.0,,,-292000000.0,344000000.0,473000000.0,269000000.0,3365000000.0,1653000000,7247000000,82000000.0,1208000000,13000000.0,-111000000.0,0.0,,,
2010-03-31,7141000000,623000000.0,3219000000,1209000000,229000000.0,91000000.0,1679000000.0,,,5737000000,119000000.0,124000000.0,245000000.0,0.51,241000000.0,474000000.0,245000000.0,4428000000,113000000.0,-4000000.0,,,444000000,152000000,44000000.0,7000000.0,-99000000.0,298000000.0,-8000000.0,453000000,241000000.0,444000000.0,-116000000.0,485000000.0,539000000,6024000000,-4000000.0,0.0,0.5,,5000000.0,-7000000.0,666000000.0,-249000000.0,1363000000,353000000.0,0.0,444000000,1043000000,-6000000.0,3766000000,486000000.0,78000000.0,-3361000000,3000000.0,1138000000.0,323000000.0,-132000000.0,-190000000.0,-2000000.0,,,-163000000.0,368000000.0,0.0,392000000.0,2345000000.0,1596000000,7127000000,81000000.0,1404000000,-74000000.0,53000000.0,0.0,,,
2010-06-30,7145000000,613000000.0,2518000000,1188000000,277000000.0,86000000.0,1878000000.0,,,5681000000,137000000.0,132000000.0,289000000.0,0.61,286000000.0,473000000.0,283000000.0,3706000000,138000000.0,-12000000.0,,,530000000,806000000,42000000.0,-3000000.0,-98000000.0,263000000.0,37000000.0,444000000,286000000.0,530000000.0,-123000000.0,485000000.0,529000000,5919000000,-2000000.0,0.0,0.59,,-24000000.0,35000000.0,696000000.0,-263000000.0,1338000000,444000000.0,0.0,530000000,1149000000,-10000000.0,3694000000,558000000.0,90000000.0,-3387000000,2000000.0,1325000000.0,379000000.0,-115000000.0,-222000000.0,0.0,,,-164000000.0,433000000.0,0.0,441000000.0,2574000000.0,2213000000,7081000000,69000000.0,1464000000,-4000000.0,29000000.0,-2000000.0,,,
2010-09-30,8088000000,700000000.0,2905000000,1239000000,501000000.0,744000000.0,2017000000.0,,,5913000000,127000000.0,145000000.0,367000000.0,0.76,357000000.0,473000000.0,314000000.0,4144000000,149000000.0,-5000000.0,-62000000.0,,1274000000,724000000,44000000.0,12000000.0,-98000000.0,301000000.0,,440000000,357000000.0,1274000000.0,-196000000.0,484000000.0,529000000,6445000000,-4000000.0,109000000.0,0.74,,-11000000.0,,845000000.0,-237000000.0,1374000000,530000000.0,0.0,1274000000,1556000000,-4000000.0,3770000000,677000000.0,139000000.0,-3460000000,32000000.0,1681000000.0,506000000.0,-36000000.0,261000000.0,14000000.0,,,-163000000.0,544000000.0,109000000.0,664000000.0,2862000000.0,2301000000,7230000000,94000000.0,2175000000,-52000000.0,220000000.0,,,,
2010-12-31,8316000000,659000000.0,2915000000,1284000000,165000000.0,152000000.0,2703000000.0,,,6003000000,206000000.0,154000000.0,277000000.0,,274000000.0,,372000000.0,4199000000,189000000.0,0.0,,,1426000000,673000000,62000000.0,15000000.0,-117000000.0,352000000.0,,475000000,274000000.0,1426000000.0,-144000000.0,,519000000,6647000000,-9000000.0,112000000.0,,,-38000000.0,,859000000.0,-227000000.0,1602000000,1274000000.0,0.0,1426000000,1576000000,-17000000.0,3830000000,654000000.0,109000000.0,-3273000000,10000000.0,1717000000.0,386000000.0,-88000000.0,-186000000.0,13000000.0,,,-306000000.0,507000000.0,112000000.0,471000000.0,3562000000.0,2448000000,7103000000,61000000.0,2313000000,20000000.0,-156000000.0,,,,
2011-03-31,8426000000,669000000.0,2918000000,1361000000,335000000.0,103000000.0,1691000000.0,311000000.0,,5990000000,123000000.0,135000000.0,267000000.0,0.56,264000000.0,473000000.0,285000000.0,4279000000,156000000.0,-67000000.0,-1000000.0,,1529000000,787000000,48000000.0,4000000.0,-118000000.0,266000000.0,-14000000.0,408000000,264000000.0,1529000000.0,-156000000.0,486000000.0,507000000,6567000000,4000000.0,117000000.0,0.54,,34000000.0,11000000.0,734000000.0,-177000000.0,1396000000,1426000000.0,0.0,1529000000,1783000000,-4000000.0,3852000000,529000000.0,91000000.0,-3371000000,13000000.0,1960000000.0,358000000.0,-152000000.0,-261000000.0,267000000.0,,,-173000000.0,468000000.0,0.0,508000000.0,2425000000.0,2288000000,7223000000,105000000.0,2436000000,-60000000.0,125000000.0,-1000000.0,,,
2011-06-30,8207000000,672000000.0,3269000000,1339000000,258000000.0,-574000000.0,2078000000.0,331000000.0,,6366000000,146000000.0,143000000.0,322000000.0,0.67,316000000.0,471000000.0,308000000.0,4608000000,173000000.0,-11000000.0,,,955000000,19000000,41000000.0,-5000000.0,-116000000.0,308000000.0,-57000000.0,407000000,316000000.0,955000000.0,-423000000.0,484000000.0,816000000,6319000000,-310000000.0,122000000.0,0.65,,-14000000.0,-2000000.0,738000000.0,-102000000.0,1488000000,1529000000.0,0.0,955000000,1805000000,-654000000.0,3907000000,571000000.0,62000000.0,-3408000000,13000000.0,1907000000.0,384000000.0,-167000000.0,-579000000.0,-234000000.0,,,-157000000.0,430000000.0,122000000.0,415000000.0,2816000000.0,1711000000,7315000000,82000000.0,1841000000,12000000.0,-118000000.0,0.0,,,
2011-09-30,8549000000,672000000.0,2940000000,1259000000,557000000.0,281000000.0,2401000000.0,308000000.0,,6198000000,157000000.0,158000000.0,389000000.0,0.82,383000000.0,469000000.0,310000000.0,4199000000,186000000.0,-75000000.0,,,1236000000,287000000,40000000.0,-349000000.0,-116000000.0,310000000.0,213000000.0,286000000,383000000.0,1236000000.0,-161000000.0,481000000.0,786000000,6466000000,-14000000.0,106000000.0,0.8,,-11000000.0,-28000000.0,873000000.0,-89000000.0,1751000000,955000000.0,0.0,1236000000,1993000000,-4000000.0,3872000000,653000000.0,67000000.0,-3383000000,14000000.0,2082000000.0,456000000.0,-243000000.0,-355000000.0,6000000.0,,,-223000000.0,563000000.0,106000000.0,780000000.0,3274000000.0,2267000000,7255000000,123000000.0,2351000000,-24000000.0,151000000.0,0.0,,,
2011-12-31,8834000000,681000000.0,2997000000,1471000000,80000000.0,-38000000.0,3085000000.0,,,6513000000,202000000.0,167000000.0,357000000.0,,356000000.0,,499000000.0,4468000000,273000000.0,-20000000.0,,,1198000000,320000000,55000000.0,23000000.0,-131000000.0,499000000.0,2000000.0,299000000,356000000.0,1198000000.0,-266000000.0,,775000000,6918000000,59000000.0,114000000.0,,,-84000000.0,,1026000000.0,-247000000.0,1874000000,1236000000.0,0.0,1198000000,1823000000,-4000000.0,4042000000,718000000.0,104000000.0,-3225000000,19000000.0,2052000000.0,461000000.0,-190000000.0,-218000000.0,62000000.0,,,-387000000.0,527000000.0,114000000.0,467000000.0,4111000000.0,2450000000,7267000000,142000000.0,2321000000,-65000000.0,-44000000.0,-80000000.0,,,
2012-03-31,9343000000,962000000.0,3006000000,1667000000,300000000.0,-99000000.0,1930000000.0,364000000.0,,6918000000,138000000.0,33000000.0,461000000.0,0.99,458000000.0,465000000.0,272000000.0,4673000000,291000000.0,104000000.0,-79000000.0,,1099000000,319000000,40000000.0,8000000.0,-131000000.0,272000000.0,-124000000.0,811000000,458000000.0,1099000000.0,-402000000.0,478000000.0,531000000,7064000000,295000000.0,139000000.0,0.96,,27000000.0,29000000.0,813000000.0,-225000000.0,1752000000,1198000000.0,0.0,1099000000,2142000000,-3000000.0,4041000000,786000000.0,147000000.0,-3233000000,11000000.0,2362000000.0,608000000.0,-78000000.0,-188000000.0,39000000.0,,,-184000000.0,541000000.0,139000000.0,484000000.0,2743000000.0,2391000000,7274000000,181000000.0,2425000000,-4000000.0,-13000000.0,-540000000.0,,,
2012-06-30,9177000000,1010000000.0,2995000000,1597000000,218000000.0,-115000000.0,2365000000.0,343000000.0,,6946000000,141000000.0,42000000.0,333000000.0,0.71,331000000.0,465000000.0,346000000.0,4592000000,305000000.0,16000000.0,-3000000.0,,984000000,316000000,42000000.0,-3000000.0,-131000000.0,346000000.0,6000000.0,733000000,331000000.0,984000000.0,-194000000.0,477000000.0,512000000,6905000000,7000000.0,104000000.0,0.69,,-13000000.0,-13000000.0,803000000.0,-243000000.0,1770000000,1099000000.0,0.0,984000000,2135000000,-12000000.0,4102000000,618000000.0,102000000.0,-3256000000,12000000.0,2378000000.0,435000000.0,-211000000.0,-351000000.0,30000000.0,,,-222000000.0,457000000.0,104000000.0,440000000.0,3168000000.0,2313000000,7358000000,123000000.0,2231000000,-6000000.0,-14000000.0,-2000000.0,,,
2012-09-30,8974000000,1006000000.0,3003000000,1575000000,622000000.0,-42000000.0,2575000000.0,321000000.0,,6895000000,150000000.0,58000000.0,478000000.0,1.02,471000000.0,460000000.0,332000000.0,4578000000,291000000.0,9000000.0,,,942000000,18000000,36000000.0,5000000.0,-131000000.0,332000000.0,146000000.0,713000000,471000000.0,942000000.0,-151000000.0,472000000.0,528000000,6635000000,-16000000.0,113000000.0,1.0,,13000000.0,-9000000.0,994000000.0,-253000000.0,1828000000,984000000.0,0.0,942000000,2197000000,-265000000.0,4119000000,825000000.0,161000000.0,-3219000000,12000000.0,2450000000.0,639000000.0,-399000000.0,-783000000.0,-3000000.0,,,-272000000.0,662000000.0,113000000.0,894000000.0,3569000000.0,2057000000,7338000000,98000000.0,2079000000,96000000.0,161000000.0,0.0,,,
2012-12-31,9011000000,1034000000.0,2932000000,1579000000,55000000.0,-166000000.0,2982000000.0,301000000.0,264000000.0,7102000000,216000000.0,72000000.0,336000000.0,,337000000.0,,560000000.0,4570000000,313000000.0,27000000.0,,,776000000,10000000,51000000.0,3000000.0,-151000000.0,693000000.0,-19000000.0,690000000,337000000.0,776000000.0,-258000000.0,,575000000,6758000000,-13000000.0,136000000.0,,,-18000000.0,-25000000.0,1171000000.0,-132000000.0,684000000,942000000.0,0.0,776000000,2154000000,-2000000.0,4250000000,730000000.0,127000000.0,-3139000000,15000000.0,2286000000.0,463000000.0,-277000000.0,-394000000.0,39000000.0,,,-421000000.0,478000000.0,392000000.0,476000000.0,4153000000.0,2188000000,7389000000,97000000.0,1909000000,-58000000.0,-22000000.0,-1000000.0,,,
2013-03-31,8945000000,1026000000.0,2924000000,1515000000,164000000.0,-14000000.0,1766000000.0,368000000.0,,7047000000,130000000.0,31000000.0,336000000.0,0.74,337000000.0,455000000.0,273000000.0,4498000000,288000000.0,21000000.0,0.0,,762000000,21000000,33000000.0,-23000000.0,-151000000.0,303000000.0,-81000000.0,693000000,337000000.0,762000000.0,-153000000.0,465000000.0,571000000,6587000000,3000000.0,120000000.0,0.72,,26000000.0,9000000.0,769000000.0,-120000000.0,1866000000,776000000.0,0.0,762000000,2293000000,-1000000.0,4258000000,619000000.0,120000000.0,-3170000000,9000000.0,2413000000.0,456000000.0,-98000000.0,-259000000.0,4000000.0,,,-237000000.0,466000000.0,120000000.0,401000000.0,2535000000.0,2089000000,7428000000,82000000.0,1898000000,-6000000.0,-36000000.0,0.0,,,
2013-06-30,8764000000,1110000000.0,2918000000,1512000000,93000000.0,-262000000.0,2164000000.0,352000000.0,,7159000000,170000000.0,29000000.0,276000000.0,0.62,281000000.0,454000000.0,333000000.0,4489000000,319000000.0,17000000.0,2000000.0,,500000000,68000000,35000000.0,4000000.0,-150000000.0,367000000.0,-148000000.0,717000000,281000000.0,500000000.0,-257000000.0,464000000.0,571000000,6479000000,-9000000.0,81000000.0,0.61,,-25000000.0,-5000000.0,740000000.0,-101000000.0,1739000000,762000000.0,0.0,500000000,2223000000,-3000000.0,4252000000,563000000.0,82000000.0,-3225000000,12000000.0,2324000000.0,358000000.0,-231000000.0,-328000000.0,35000000.0,,,-235000000.0,373000000.0,81000000.0,328000000.0,2904000000.0,1990000000,7477000000,102000000.0,1605000000,1000000.0,-134000000.0,-89000000.0,,,
2013-09-30,8730000000,882000000.0,2917000000,1524000000,597000000.0,253000000.0,2490000000.0,348000000.0,,6900000000,173000000.0,42000000.0,137000000.0,0.34,152000000.0,451000000.0,327000000.0,4481000000,300000000.0,-255000000.0,,,753000000,15000000,36000000.0,-9000000.0,-150000000.0,371000000.0,215000000.0,644000000,152000000.0,753000000.0,-177000000.0,461000000.0,567000000,6470000000,-2000000.0,80000000.0,0.33,,18000000.0,-8000000.0,976000000.0,-132000000.0,1745000000,500000000.0,0.0,753000000,2194000000,-1000000.0,4257000000,528000000.0,182000000.0,-3292000000,11000000.0,2326000000.0,319000000.0,-181000000.0,-388000000.0,48000000.0,,,-227000000.0,605000000.0,80000000.0,824000000.0,3466000000.0,1989000000,7549000000,149000000.0,1830000000,-46000000.0,264000000.0,-9000000.0,,,
2013-12-31,8695000000,889000000.0,2918000000,1244000000,236000000.0,-180000000.0,3081000000.0,319000000.0,223000000.0,7004000000,248000000.0,53000000.0,315000000.0,,321000000.0,,479000000.0,4201000000,294000000.0,2000000.0,,,573000000,71000000,166000000.0,-8000000.0,-164000000.0,529000000.0,-88000000.0,638000000,321000000.0,573000000.0,-299000000.0,,566000000,6466000000,10000000.0,96000000.0,,,-1000000.0,-8000000.0,1098000000.0,64000000.0,704000000,753000000.0,0.0,573000000,2166000000,-717000000.0,4459000000,832000000.0,103000000.0,-3391000000,17000000.0,2102000000.0,418000000.0,-260000000.0,-476000000.0,24000000.0,,,-350000000.0,569000000.0,399000000.0,586000000.0,4179000000.0,2265000000,7850000000,169000000.0,1691000000,27000000.0,-197000000.0,-1000000.0,,,
