date,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyTotalRevenue,quarterlyChangeInInventory,quarterlyBasicAverageShares,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyStockholdersEquity,quarterlyPurchaseOfBusiness,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCapitalStock,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyCurrentDeferredRevenue
2011-06-30,,7546000000.0,786000000.0,0.0,27000000.0,-122000000.0,410000000,-566000000.0,95000000.0,209000000,4534000000.0,1753000000,-85000000.0,156300000.0,27000000.0,-8000000.0,413000000,-10000000.0,,18000000.0,741000000.0,5905000000.0,2180000000.0,70000000.0,813000000.0,1641000000.0,280000000,1373000000.0,0.0,140000000,3014000000.0,-81000000.0,-544000000.0,1.28,63000000.0,1277000000.0,-1261000000.0,309000000.0,838000000.0,-8000000.0,-187000000.0,159200000.0,,25000000,184000000.0,203000000,205000000,-60000000.0,19000000.0,128000000,779000000.0,75000000,3273000000.0,414000000.0,2893000000.0,575000000.0,,1343000000,201000000,1027000000.0,0.0,1.3,124000000.0,722000000.0,203000000,8919000000.0,811000000.0,741000000.0,,,155000000.0,5905000000.0,238000000.0,57000000,-87000000.0,,
2011-09-30,,7255000000.0,713000000.0,9000000.0,-25000000.0,-72000000.0,401000000,-626000000.0,129000000.0,196000000,4517000000.0,1807000000,-22000000.0,156200000.0,-19000000.0,-9000000.0,335000000,-15000000.0,,-163000000.0,704000000.0,5642000000.0,2338000000.0,64000000.0,780000000.0,1613000000.0,201000000,1456000000.0,0.0,140000000,2898000000.0,-104000000.0,-9000000.0,1.05,71000000.0,1419000000.0,-1284000000.0,334000000.0,841000000.0,-9000000.0,-26000000.0,159000000.0,,24000000,165000000.0,167000000,167000000,-60000000.0,-37000000.0,58000000,777000000.0,34000000,3233000000.0,116000000.0,2893000000.0,583000000.0,,1406000000,205000000,978000000.0,0.0,1.07,105000000.0,741000000.0,167000000,8711000000.0,768000000.0,704000000.0,,,161000000.0,5813000000.0,213000000.0,54000000,20000000.0,,
2011-12-31,,7177000000.0,673000000.0,86000000.0,-55000000.0,-114000000.0,272000000,-850000000.0,12000000.0,99000000,4585000000.0,1614000000,55000000.0,,9000000.0,-9000000.0,229000000,-3000000.0,,-145000000.0,682000000.0,5792000000.0,2424000000.0,64000000.0,760000000.0,1385000000.0,94000000,1341000000.0,0.0,128000000,2703000000.0,-116000000.0,-29000000.0,,35000000.0,1335000000.0,-1316000000.0,344000000.0,824000000.0,7000000.0,-29000000.0,,,24000000,157000000.0,95000000,96000000,-30000000.0,-22000000.0,49000000,712000000.0,-2000000,3269000000.0,92000000.0,2873000000.0,539000000.0,,1342000000,173000000,871000000.0,0.0,,127000000.0,704000000.0,95000000,8518000000.0,746000000.0,682000000.0,,,144000000.0,5815000000.0,197000000.0,55000000,92000000.0,,
2012-03-31,,7282000000.0,758000000.0,-94000000.0,123000000.0,-19000000.0,270000000,-817000000.0,22000000.0,97000000,4704000000.0,1633000000,-32000000.0,156542424.0,68000000.0,-10000000.0,229000000,-20000000.0,,-155000000.0,727000000.0,5811000000.0,2597000000.0,63000000.0,783000000.0,1471000000.0,107000000,1541000000.0,-23000000.0,134000000,2817000000.0,-111000000.0,-8000000.0,1.15,35000000.0,1187000000.0,-1375000000.0,368000000.0,762000000.0,0.0,-21000000.0,159080760.0,,26000000,215000000.0,183000000,183000000,-21000000.0,45000000.0,54000000,753000000.0,-76000000,3329000000.0,314000000.0,2875000000.0,517000000.0,,1363000000,173000000,928000000.0,0.0,1.17,194000000.0,682000000.0,183000000,8823000000.0,790000000.0,727000000.0,,,155000000.0,6006000000.0,202000000.0,45000000,-47000000.0,,
2012-06-30,,7002000000.0,688000000.0,-22000000.0,-62000000.0,-98000000.0,331000000,-858000000.0,37000000.0,165000000,4668000000.0,1675000000,8000000.0,158100000.0,19000000.0,-9000000.0,387000000,-8000000.0,,-128000000.0,800000000.0,5662000000.0,2798000000.0,60000000.0,756000000.0,1340000000.0,264000000,1777000000.0,0.0,124000000,2866000000.0,-115000000.0,-11000000.0,1.31,40000000.0,1123000000.0,-1403000000.0,390000000.0,756000000.0,29000000.0,25000000.0,159700000.0,,26000000,187000000.0,210000000,210000000,-14000000.0,73000000.0,144000000,726000000.0,54000000,3265000000.0,302000000.0,2845000000.0,466000000.0,,1344000000,166000000,957000000.0,0.0,1.33,173000000.0,727000000.0,210000000,8779000000.0,860000000.0,800000000.0,,,131000000.0,5913000000.0,184000000.0,45000000,-49000000.0,,
2012-09-30,,7050000000.0,685000000.0,20000000.0,-3000000.0,54000000.0,324000000,-822000000.0,43000000.0,169000000,4749000000.0,1609000000,25000000.0,159100000.0,-15000000.0,-12000000.0,298000000,-9000000.0,,-114000000.0,928000000.0,5655000000.0,2903000000.0,56000000.0,768000000.0,1395000000.0,173000000,1915000000.0,0.0,121000000,2968000000.0,-106000000.0,-13000000.0,0.73,47000000.0,1331000000.0,-1454000000.0,446000000.0,775000000.0,-1000000.0,-25000000.0,160100000.0,,24000000,259000000.0,117000000,119000000,-8000000.0,128000000.0,48000000,711000000.0,54000000,3295000000.0,131000000.0,2839000000.0,507000000.0,,1285000000,155000000,932000000.0,0.0,0.74,251000000.0,800000000.0,117000000,8965000000.0,984000000.0,928000000.0,,,141000000.0,5997000000.0,174000000.0,44000000,34000000.0,,
2012-12-31,945000000.0,7270000000.0,649000000.0,23000000.0,-53000000.0,-116000000.0,267000000,-1082000000.0,38000000.0,101000000,4856000000.0,1501000000,5000000.0,159500000.0,-16000000.0,-12000000.0,248000000,-8000000.0,,-103000000.0,959000000.0,5915000000.0,2986000000.0,53000000.0,777000000.0,1355000000.0,113000000,1730000000.0,0.0,128000000,2839000000.0,264000000.0,-528000000.0,0.59,31000000.0,274000000.0,-1506000000.0,463000000.0,800000000.0,-16000000.0,70000000.0,160200000.0,,26000000,61000000.0,95000000,97000000,-367000000.0,31000000.0,65000000,711000000.0,16000000,3350000000.0,50000000.0,2930000000.0,210000000.0,112000000.0,1234000000,166000000,827000000.0,0.0,0.6,-306000000.0,928000000.0,95000000,9000000000.0,1012000000.0,959000000.0,,,168000000.0,6161000000.0,165000000.0,51000000,112000000.0,,
2013-03-31,916000000.0,7233000000.0,659000000.0,-8000000.0,36000000.0,-43000000.0,333000000,-119000000.0,96000000.0,190000000,4822000000.0,1605000000,-55000000.0,159700000.0,2000000.0,-12000000.0,341000000,0.0,,-87000000.0,978000000.0,5882000000.0,2123000000.0,49000000.0,762000000.0,1351000000.0,218000000,1835000000.0,0.0,106000000,2986000000.0,-10000000.0,-98000000.0,0.89,38000000.0,282000000.0,-1536000000.0,480000000.0,796000000.0,0.0,-35000000.0,160200000.0,,26000000,147000000.0,142000000,141000000,-77000000.0,19000000.0,71000000,758000000.0,77000000,3286000000.0,44000000.0,2959000000.0,192000000.0,125000000.0,1272000000,143000000,916000000.0,0.0,0.89,70000000.0,959000000.0,142000000,9068000000.0,1027000000.0,978000000.0,,,112000000.0,6082000000.0,155000000.0,43000000,-100000000.0,80000000.0,
2013-06-30,935000000.0,7337000000.0,716000000.0,2000000.0,36000000.0,48000000.0,319000000,-91000000.0,140000000.0,174000000,3325000000.0,1653000000,26000000.0,159700000.0,-8000000.0,-14000000.0,330000000,-6000000.0,,-90000000.0,1107000000.0,5793000000.0,2242000000.0,45000000.0,772000000.0,1544000000.0,208000000,1985000000.0,0.0,113000000,3180000000.0,-24000000.0,12000000.0,0.83,31000000.0,291000000.0,-1610000000.0,483000000.0,808000000.0,0.0,-14000000.0,160100000.0,,23000000,229000000.0,133000000,133000000,-78000000.0,129000000.0,77000000,738000000.0,75000000,3325000000.0,47000000.0,2860000000.0,189000000.0,116000000.0,1334000000,145000000,929000000.0,0.0,0.83,151000000.0,978000000.0,133000000,9322000000.0,1152000000.0,1107000000.0,,,224000000.0,6142000000.0,152000000.0,44000000,-4000000.0,78000000.0,
2013-09-30,960000000.0,7428000000.0,739000000.0,13000000.0,28000000.0,9000000.0,346000000,-47000000.0,152000000.0,219000000,3391000000.0,1636000000,-5000000.0,158501075.0,-22000000.0,-29000000.0,351000000,-96000000.0,,-113000000.0,1100000000.0,5831000000.0,2385000000.0,44000000.0,787000000.0,1597000000.0,228000000,2084000000.0,0.0,97000000,3228000000.0,-4000000.0,-157000000.0,1.08,39000000.0,300000000.0,-1665000000.0,498000000.0,857000000.0,-2000000.0,-134000000.0,159095531.0,,24000000,232000000.0,172000000,171000000,-110000000.0,-7000000.0,53000000,753000000.0,57000000,3391000000.0,61000000.0,2870000000.0,185000000.0,142000000.0,1290000000,127000000,949000000.0,0.0,1.09,122000000.0,1107000000.0,172000000,9512000000.0,1144000000.0,1100000000.0,,,224000000.0,6284000000.0,147000000.0,43000000,-9000000.0,80000000.0,
2013-12-31,81000000.0,6319000000.0,799000000.0,337000000.0,8000000.0,-108000000.0,367000000,-4000000.0,18000000.0,354000000,5097000000.0,1616000000,-47000000.0,157400000.0,20000000.0,-28000000.0,1078000000,-62000000.0,,-132000000.0,984000000.0,4774000000.0,3011000000.0,41000000.0,798000000.0,1545000000.0,955000000,2699000000.0,0.0,-5000000,3182000000.0,-20000000.0,-89000000.0,4.15,28000000.0,296000000.0,-1672000000.0,341000000.0,841000000.0,-5000000.0,-143000000.0,157700000.0,,12000000,154000000.0,654000000,656000000,-112000000.0,-116000000.0,643000000,804000000.0,299000000,3425000000.0,225000000.0,2887000000.0,198000000.0,134000000.0,1249000000,13000000,867000000.0,0.0,4.16,42000000.0,1100000000.0,654000000,9018000000.0,1025000000.0,984000000.0,,,177000000.0,5836000000.0,142000000.0,42000000,90000000.0,81000000.0,
2014-03-31,80000000.0,6209000000.0,790000000.0,-7000000.0,23000000.0,-46000000.0,378000000,-14000000.0,74000000.0,246000000,5231000000.0,1705000000,-15000000.0,156500000.0,35000000.0,-28000000.0,388000000,-53000000.0,,-151000000.0,998000000.0,4699000000.0,3179000000.0,43000000.0,798000000.0,1510000000.0,273000000,2812000000.0,0.0,104000000,3246000000.0,-3000000.0,-46000000.0,1.25,32000000.0,265000000.0,-1712000000.0,332000000.0,828000000.0,109000000.0,4000000.0,156800000.0,,22000000,164000000.0,196000000,195000000,-148000000.0,14000000.0,66000000,816000000.0,78000000,3519000000.0,220000000.0,2881000000.0,191000000.0,128000000.0,1327000000,132000000,986000000.0,0.0,1.25,16000000.0,984000000.0,196000000,9129000000.0,1041000000.0,998000000.0,,,157000000.0,5883000000.0,145000000.0,39000000,-123000000.0,76000000.0,
2014-06-30,78000000.0,6232000000.0,839000000.0,-2000000.0,32000000.0,9000000.0,408000000,-53000000.0,64000000.0,260000000,5347000000.0,1769000000,0.0,155751779.0,-40000000.0,-39000000.0,467000000,-50000000.0,,-132000000.0,1064000000.0,4689000000.0,3399000000.0,39000000.0,794000000.0,1543000000.0,352000000,2955000000.0,0.0,119000000,3339000000.0,-7000000.0,-10000000.0,1.66,29000000.0,265000000.0,-1770000000.0,332000000.0,880000000.0,38000000.0,-54000000.0,156054232.0,,24000000,253000000.0,259000000,258000000,-125000000.0,66000000.0,130000000,816000000.0,94000000,3577000000.0,228000000.0,2880000000.0,200000000.0,128000000.0,1361000000,148000000,1045000000.0,0.0,1.66,128000000.0,998000000.0,259000000,9333000000.0,1103000000.0,1064000000.0,,,158000000.0,5994000000.0,140000000.0,40000000,-52000000.0,75000000.0,
2014-09-30,72000000.0,6575000000.0,816000000.0,1000000.0,-10000000.0,78000000.0,436000000,-190000000.0,115000000.0,291000000,5403000000.0,1769000000,22000000.0,154427554.0,20000000.0,-39000000.0,463000000,-98000000.0,,-194000000.0,1510000000.0,4386000000.0,3613000000.0,36000000.0,756000000.0,2189000000.0,347000000,2944000000.0,,118000000,3687000000.0,-3000000.0,-33000000.0,1.63,43000000.0,243000000.0,-1785000000.0,365000000.0,857000000.0,36000000.0,287000000.0,155174528.0,,22000000,379000000.0,253000000,257000000,-191000000.0,446000000.0,98000000,771000000.0,90000000,3618000000.0,225000000.0,2639000000.0,201000000.0,165000000.0,1333000000,145000000,1016000000.0,0.0,1.64,188000000.0,1064000000.0,253000000,9710000000.0,1546000000.0,1510000000.0,,,765000000.0,6023000000.0,131000000.0,41000000,0.0,75000000.0,
2014-12-31,68000000.0,5740000000.0,757000000.0,132000000.0,-58000000.0,-32000000.0,394000000,-165000000.0,5000000.0,-45000000,5549000000.0,1559000000,-22000000.0,153400000.0,9000000.0,-38000000.0,68000000,-49000000.0,20000000.0,-228000000.0,780000000.0,4402000000.0,3491000000.0,32000000.0,749000000.0,1338000000.0,-31000000,2818000000.0,,417000000,2698000000.0,-4000000.0,-637000000.0,-0.55,33000000.0,260000000.0,-1816000000.0,377000000.0,876000000.0,68000000.0,-652000000.0,153400000.0,,18000000,166000000.0,-84000000,-83000000,-214000000.0,-730000000.0,70000000,782000000.0,52000000,3733000000.0,141000000.0,2608000000.0,183000000.0,157000000.0,1165000000,439000000,801000000.0,0.0,-0.55,-48000000.0,1510000000.0,-84000000,8818000000.0,812000000.0,780000000.0,,,137000000.0,6120000000.0,132000000.0,27000000,198000000.0,72000000.0,
2015-03-31,61000000.0,5427000000.0,664000000.0,5000000.0,-58000000.0,-50000000.0,381000000,-322000000.0,55000000.0,260000000,5495000000.0,1450000000,6000000.0,153200000.0,3000000.0,-38000000.0,401000000,0.0,12000000.0,-173000000.0,851000000.0,4232000000.0,3689000000.0,29000000.0,700000000.0,1195000000.0,306000000,2861000000.0,,98000000,2696000000.0,-11000000.0,-35000000.0,1.53,45000000.0,259000000.0,-1810000000.0,343000000.0,804000000.0,70000000.0,17000000.0,153900000.0,,20000000,270000000.0,236000000,234000000,-162000000.0,71000000.0,73000000,744000000.0,72000000,3685000000.0,130000000.0,2536000000.0,155000000.0,104000000.0,1069000000,121000000,804000000.0,0.0,1.54,108000000.0,780000000.0,236000000,8626000000.0,880000000.0,851000000.0,,,128000000.0,5930000000.0,123000000.0,27000000,-34000000.0,68000000.0,
2015-06-30,61000000.0,5503000000.0,736000000.0,5000000.0,79000000.0,-22000000.0,375000000,-281000000.0,105000000.0,207000000,5701000000.0,1477000000,-7000000.0,153500000.0,3000000.0,-46000000.0,364000000,0.0,13000000.0,-181000000.0,988000000.0,4235000000.0,3848000000.0,29000000.0,716000000.0,1268000000.0,227000000,3076000000.0,,106000000,2923000000.0,-13000000.0,-18000000.0,1.33,30000000.0,263000000.0,-1930000000.0,372000000.0,821000000.0,74000000.0,18000000.0,154000000.0,,59000000,283000000.0,205000000,203000000,-165000000.0,137000000.0,49000000,762000000.0,24000000,3771000000.0,127000000.0,2552000000.0,106000000.0,103000000.0,1102000000,168000000,873000000.0,0.0,1.34,118000000.0,851000000.0,205000000,8988000000.0,1017000000.0,988000000.0,,,123000000.0,6065000000.0,125000000.0,30000000,-58000000.0,107000000.0,
2015-09-30,59000000.0,5711000000.0,608000000.0,-6000000.0,-119000000.0,8000000.0,303000000,-292000000.0,107000000.0,188000000,5768000000.0,1413000000,21000000.0,149800029.0,0.0,-47000000.0,336000000,-420000000.0,7000000.0,-107000000.0,952000000.0,4195000000.0,3962000000.0,30000000.0,716000000.0,1516000000.0,225000000,2766000000.0,0.0,93000000,2796000000.0,-3000000.0,-25000000.0,1.07,37000000.0,269000000.0,-1990000000.0,350000000.0,868000000.0,33000000.0,-99000000.0,151004081.0,,19000000,173000000.0,161000000,151000000,-104000000.0,-36000000.0,66000000,738000000.0,74000000,3778000000.0,122000000.0,2541000000.0,102000000.0,134000000.0,1110000000,115000000,793000000.0,0.0,1.07,69000000.0,988000000.0,161000000,8908000000.0,982000000.0,952000000.0,,,463000000.0,6112000000.0,122000000.0,29000000,76000000.0,82000000.0,
2015-12-31,56000000.0,5757000000.0,587000000.0,38000000.0,-13000000.0,53000000.0,259000000,-348000000.0,90000000.0,27000000,5648000000.0,1334000000,42000000.0,,1000000.0,-43000000.0,-131000000,0.0,8000000.0,-97000000.0,967000000.0,4207000000.0,3621000000.0,30000000.0,705000000.0,1550000000.0,-270000000,2378000000.0,-3000000.0,209000000,2787000000.0,-9000000.0,-29000000.0,,49000000.0,264000000.0,-2039000000.0,300000000.0,838000000.0,25000000.0,-2000000.0,,,21000000,136000000.0,-298000000,-301000000,-89000000.0,15000000.0,-264000000,682000000.0,31000000,3609000000.0,136000000.0,2468000000.0,100000000.0,135000000.0,1075000000,232000000,706000000.0,0.0,,47000000.0,952000000.0,-298000000,8586000000.0,997000000.0,967000000.0,,,513000000.0,5799000000.0,125000000.0,33000000,77000000.0,106000000.0,
2016-03-31,56000000.0,5294000000.0,574000000.0,-2000000.0,-8000000.0,-29000000.0,390000000,-283000000.0,125000000.0,289000000,5772000000.0,1404000000,29000000.0,147400000.0,4000000.0,-44000000.0,425000000,,10000000.0,-75000000.0,716000000.0,4199000000.0,3834000000.0,31000000.0,722000000.0,1095000000.0,318000000,2645000000.0,,80000000,2503000000.0,-5000000.0,-584000000.0,1.73,47000000.0,275000000.0,-2132000000.0,296000000.0,870000000.0,-24000000.0,-473000000.0,148100000.0,,19000000,287000000.0,257000000,258000000,-70000000.0,-251000000.0,63000000,667000000.0,60000000,3640000000.0,116000000.0,2487000000.0,88000000.0,93000000.0,1014000000,101000000,830000000.0,0.0,1.74,217000000.0,967000000.0,257000000,8392000000.0,747000000.0,716000000.0,,,116000000.0,5889000000.0,125000000.0,33000000,-111000000.0,74000000.0,
2016-06-30,54000000.0,5197000000.0,551000000.0,1000000.0,-15000000.0,29000000.0,338000000,-301000000.0,116000000.0,246000000,5752000000.0,1351000000,22000000.0,146500000.0,5000000.0,-54000000.0,380000000,,6000000.0,-63000000.0,735000000.0,4110000000.0,4001000000.0,35000000.0,711000000.0,1087000000.0,275000000,2602000000.0,,71000000,2456000000.0,-7000000.0,-15000000.0,1.5,41000000.0,247000000.0,-2164000000.0,293000000.0,842000000.0,-6000000.0,-259000000.0,147100000.0,,19000000,349000000.0,221000000,223000000,-58000000.0,19000000.0,59000000,636000000.0,52000000,3588000000.0,116000000.0,2464000000.0,106000000.0,92000000.0,1013000000,92000000,792000000.0,0.0,1.51,291000000.0,716000000.0,221000000,8248000000.0,770000000.0,735000000.0,,,119000000.0,5792000000.0,121000000.0,30000000,27000000.0,75000000.0,
2016-09-30,53000000.0,5606000000.0,591000000.0,40000000.0,39000000.0,-27000000.0,355000000,-310000000.0,116000000.0,251000000,5806000000.0,1323000000,-15000000.0,144000000.0,2000000.0,-52000000.0,383000000,-100000000.0,7000000.0,-54000000.0,1252000000.0,4508000000.0,4211000000.0,34000000.0,712000000.0,1098000000.0,281000000,2710000000.0,0.0,81000000,2978000000.0,-2000000.0,-919000000.0,1.81,35000000.0,187000000.0,-2228000000.0,290000000.0,864000000.0,-20000000.0,265000000.0,144600000.0,,20000000,304000000.0,262000000,266000000,-58000000.0,517000000.0,62000000,652000000.0,15000000,3578000000.0,139000000.0,2923000000.0,90000000.0,111000000.0,968000000,104000000,791000000.0,0.0,1.82,246000000.0,735000000.0,262000000,8757000000.0,1286000000.0,1252000000.0,,,92000000.0,5779000000.0,119000000.0,28000000,2000000.0,74000000.0,
2016-12-31,50000000.0,5336000000.0,625000000.0,44000000.0,-9000000.0,-91000000.0,322000000,-358000000.0,12000000.0,116000000,5816000000.0,1311000000,-28000000.0,,4000000.0,-51000000.0,257000000,-200000000.0,8000000.0,-247000000.0,638000000.0,4259000000.0,4320000000.0,30000000.0,796000000.0,1077000000.0,156000000,2588000000.0,-178000000.0,184000000,2472000000.0,-13000000.0,-51000000.0,,60000000.0,220000000.0,-2239000000.0,307000000.0,852000000.0,-7000000.0,-292000000.0,,,20000000,-47000000.0,160000000,161000000,-60000000.0,-614000000.0,68000000,720000000.0,-5000000,3577000000.0,130000000.0,2890000000.0,113000000.0,118000000.0,989000000,206000000,801000000.0,0.0,,-107000000.0,1252000000.0,160000000,8357000000.0,668000000.0,638000000.0,,,118000000.0,5885000000.0,194000000.0,29000000,23000000.0,72000000.0,
2017-03-31,50000000.0,5247000000.0,615000000.0,14000000.0,6000000.0,-62000000.0,352000000,-327000000.0,31000000.0,248000000,5878000000.0,1471000000,9000000.0,140600000.0,2000000.0,-51000000.0,341000000,-128000000.0,10000000.0,-64000000.0,501000000.0,4232000000.0,4451000000.0,31000000.0,800000000.0,1015000000.0,240000000,2611000000.0,0.0,83000000,2389000000.0,-3000000.0,-82000000.0,1.3,38000000.0,239000000.0,-2307000000.0,308000000.0,874000000.0,-22000000.0,-270000000.0,141000000.0,,17000000,192000000.0,183000000,184000000,-62000000.0,-137000000.0,21000000,717000000.0,56000000,3571000000.0,140000000.0,2851000000.0,85000000.0,79000000.0,1119000000,104000000,886000000.0,0.0,1.3,130000000.0,638000000.0,183000000,8288000000.0,532000000.0,501000000.0,,,107000000.0,5899000000.0,192000000.0,29000000,-79000000.0,72000000.0,
2017-06-30,52000000.0,5761000000.0,666000000.0,-10000000.0,27000000.0,-13000000.0,367000000,-247000000.0,42000000.0,249000000,6082000000.0,1510000000,2000000.0,138619721.0,4000000.0,-65000000.0,388000000,-172000000.0,9000000.0,-325000000.0,511000000.0,4337000000.0,4617000000.0,30000000.0,975000000.0,1424000000.0,281000000,2694000000.0,-268000000.0,96000000,2583000000.0,-3000000.0,-31000000.0,1.66,59000000.0,255000000.0,-2419000000.0,311000000.0,885000000.0,-5000000.0,21000000.0,139029425.0,,17000000,298000000.0,231000000,241000000,-54000000.0,10000000.0,61000000,771000000.0,40000000,3663000000.0,165000000.0,2931000000.0,115000000.0,99000000.0,1143000000,118000000,985000000.0,0.0,1.67,244000000.0,501000000.0,231000000,8883000000.0,541000000.0,511000000.0,,,384000000.0,6300000000.0,302000000.0,30000000,-54000000.0,77000000.0,
2017-09-30,53000000.0,5927000000.0,695000000.0,-9000000.0,8000000.0,13000000.0,385000000,-206000000.0,77000000.0,249000000,6214000000.0,1566000000,-25000000.0,136579077.0,2000000.0,-62000000.0,403000000,-200000000.0,13000000.0,-68000000.0,461000000.0,4377000000.0,4781000000.0,31000000.0,995000000.0,1550000000.0,289000000,2715000000.0,-1000000.0,112000000,2613000000.0,-3000000.0,-43000000.0,1.65,63000000.0,260000000.0,-2508000000.0,306000000.0,938000000.0,-10000000.0,-247000000.0,136951923.0,,19000000,255000000.0,226000000,232000000,-64000000.0,-50000000.0,71000000,809000000.0,57000000,3706000000.0,195000000.0,2954000000.0,136000000.0,113000000.0,1181000000,136000000,989000000.0,0.0,1.65,191000000.0,511000000.0,226000000,9062000000.0,492000000.0,461000000.0,,,435000000.0,6449000000.0,303000000.0,32000000,11000000.0,82000000.0,
2017-12-31,53000000.0,6239000000.0,807000000.0,-147000000.0,85000000.0,235000000.0,411000000,-177000000.0,72000000.0,221000000,6346000000.0,1593000000,-83000000.0,135800000.0,4000000.0,-63000000.0,375000000,0.0,15000000.0,-92000000.0,576000000.0,4680000000.0,4920000000.0,32000000.0,1003000000.0,1559000000.0,265000000,2887000000.0,0.0,165000000,2792000000.0,-5000000.0,-45000000.0,1.49,54000000.0,253000000.0,-2584000000.0,338000000.0,976000000.0,-17000000.0,145000000.0,136300000.0,,19000000,58000000.0,203000000,205000000,-87000000.0,115000000.0,75000000,900000000.0,60000000,3762000000.0,211000000.0,3315000000.0,135000000.0,135000000.0,1182000000,190000000,986000000.0,0.0,1.49,-29000000.0,461000000.0,203000000,9538000000.0,608000000.0,576000000.0,,,326000000.0,6746000000.0,301000000.0,31000000,12000000.0,79000000.0,
2018-03-31,54000000.0,6115000000.0,797000000.0,-4000000.0,0.0,-309000000.0,515000000,-128000000.0,114000000.0,344000000,6487000000.0,1851000000,-27000000.0,135900000.0,5000000.0,-63000000.0,545000000,0.0,22000000.0,-235000000.0,490000000.0,4513000000.0,5220000000.0,32000000.0,1107000000.0,1602000000.0,432000000,3253000000.0,-144000000.0,147000000,3006000000.0,-14000000.0,-69000000.0,2.66,53000000.0,251000000.0,-2686000000.0,369000000.0,979000000.0,-7000000.0,-2000000.0,136400000.0,,18000000,143000000.0,363000000,367000000,-86000000.0,-86000000.0,119000000,955000000.0,65000000,3801000000.0,219000000.0,3343000000.0,90000000.0,94000000.0,1336000000,171000000,1205000000.0,0.0,2.67,57000000.0,576000000.0,363000000,9780000000.0,522000000.0,490000000.0,,,425000000.0,6774000000.0,336000000.0,33000000,-190000000.0,80000000.0,
2018-06-30,52000000.0,6002000000.0,819000000.0,59000000.0,36000000.0,120000000.0,521000000,-188000000.0,111000000.0,360000000,6420000000.0,1844000000,10000000.0,135600000.0,5000000.0,-73000000.0,562000000,-100000000.0,17000000.0,-96000000.0,708000000.0,4392000000.0,5491000000.0,32000000.0,1069000000.0,1610000000.0,442000000,3380000000.0,0.0,136000000,3153000000.0,-17000000.0,-13000000.0,2.52,51000000.0,240000000.0,-2696000000.0,392000000.0,963000000.0,-7000000.0,-254000000.0,136300000.0,,18000000,585000000.0,344000000,345000000,-79000000.0,218000000.0,114000000,917000000.0,97000000,3724000000.0,248000000.0,3228000000.0,100000000.0,122000000.0,1323000000,161000000,1156000000.0,0.0,2.54,506000000.0,490000000.0,344000000,9789000000.0,740000000.0,708000000.0,,,366000000.0,6636000000.0,325000000.0,32000000,15000000.0,88000000.0,
