date,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyLongTermDebt,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalAssets,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyChangeInInventory,quarterlyOtherIntangibleAssets,quarterlySaleOfInvestment,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyBeginningCashPosition,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalRevenue,quarterlyEbitda,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyOtherNonCashItems,quarterlyAccumulatedDepreciation,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOperatingIncome,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,quarterlyCurrentDebt,quarterlyIncomeTaxPayable,quarterlyResearchAndDevelopment
2013-09-30,86505000.0,92989000.0,6131000.0,,-120444000.0,,6231549000.0,89381000.0,8401429000.0,114921601.0,9286867000.0,85519000,23790000.0,83648000,110404000.0,6837616000.0,,63654000.0,157075000.0,6924942000.0,12926000.0,145647000.0,1948000.0,0.0,318098000.0,-256632000.0,169519000.0,83648000,,,0.73,,64130000.0,2358302000.0,0.0,11566000.0,,18972000.0,,113508375.0,318098000.0,,318098000.0,-238800000.0,1197000.0,0.0,821000.0,156929000.0,0.74,-10124000.0,262508000,243173000,,2394000.0,219318000.0,-318512000.0,198068000.0,9257404000.0,87326000.0,0.0,160754000.0,0.0,6441000.0,-1241219000.0,4099000.0,46009000.0,7661000.0,8016185000.0,150547000,-2250000.0,90138000.0,1434416000.0,885438000.0,7583000.0,,,
2013-12-31,95003000.0,106429000.0,5203000.0,,-88741000.0,,6236892000.0,90943000.0,8544754000.0,115335886.0,9451141000.0,65860000,21394000.0,65623000,106119000.0,6926077000.0,,56987000.0,184022000.0,7021909000.0,-10674000.0,144375000.0,-15651000.0,,295514000.0,-198882000.0,155321000.0,65623000,,,0.57,,90430000.0,2425372000.0,0.0,9354000.0,,16307000.0,,113580722.0,295514000.0,61842000.0,295514000.0,-513742000.0,1199000.0,0.0,829000.0,318098000.0,0.58,-9890000.0,261750000,215670000,,2378000.0,-24278000.0,-289312000.0,200571000.0,9426049000.0,95832000.0,0.0,-22589000.0,0.0,25102000.0,-1337675000.0,6445000.0,47698000.0,5367000.0,8088374000.0,139014000,0.0,67740000.0,1500039000.0,906387000.0,7380000.0,,,
2014-03-31,111466000.0,102568000.0,8311000.0,,-32266000.0,,6204408000.0,91393000.0,8579145000.0,116213907.0,9499487000.0,53703000,22800000.0,54711000,89184000.0,6896752000.0,,63005000.0,187324000.0,7013471000.0,-9908000.0,147640000.0,-11972000.0,,320136000.0,-93803000.0,146638000.0,54711000,,,0.47,,97294000.0,2483164000.0,,7746000.0,,18358000.0,,113644703.0,320136000.0,66573000.0,320136000.0,-223260000.0,1199000.0,0.0,5253000.0,295514000.0,0.48,-9056000.0,249206000,209050000,,2355000.0,-40165000.0,-191097000.0,158831000.0,8081406000.0,116719000.0,0.0,24863000.0,,20403000.0,,-4171000.0,47639000.0,4647000.0,8081406000.0,128280000,0.0,54652000.0,1554750000.0,920342000.0,25000.0,,,
2014-06-30,812338000.0,298897000.0,178747000.0,,-233971000.0,,31340669000.0,279982000.0,37208370000.0,166632714.0,43938330000.0,137467000,63069000.0,138301000,918218000.0,35824625000.0,,172369000.0,483158000.0,36664652000.0,-21855000.0,376936000.0,-67551000.0,270744000.0,1731435000.0,-315701000.0,464389000.0,138301000,,,0.83,,556129000.0,7194613000.0,,4719034000.0,,53503000.0,292573000.0,164371369.0,1731435000.0,125116000.0,1731435000.0,-1499346000.0,2559000.0,0.0,25221000.0,320136000.0,0.84,-5462000.0,763286000,623317000,,15147000.0,1272489000.0,-688497000.0,454526000.0,33134174000.0,840027000.0,5739000.0,1411314000.0,,-32157000.0,-1484476000.0,30357000.0,292573000.0,35964000.0,31649698000.0,410886000,-195311000.0,170966000.0,1689925000.0,6729960000.0,35919000.0,,,
2014-09-30,643435000.0,484061000.0,139846000.0,,125486000.0,,30827610000.0,461496000.0,37310361000.0,214398654.0,43865284000.0,342286000,93752000.0,340945000,916354000.0,35558309000.0,,266964000.0,482392000.0,36220729000.0,76547000.0,374058000.0,-2436000.0,273901000.0,1744294000.0,-572428000.0,738046000.0,340945000,,,1.59,54867000.0,160736000.0,7564190000.0,,4676042000.0,26354000.0,80620000.0,,212070104.0,1744294000.0,188442000.0,1744294000.0,-1840281000.0,2559000.0,0.0,11419000.0,1731435000.0,1.61,-5526000.0,1222107000,1116486000,,25729000.0,-296972000.0,-759518000.0,885004000.0,33797514000.0,662420000.0,0.0,15604000.0,,-48039000.0,-1923907000.0,37463000.0,345416000.0,66777000.0,31873607000.0,657426000,0.0,388026000.0,2033996000.0,6554923000.0,66777000.0,,,
2014-12-31,318967000.0,587003000.0,160412000.0,58094000.0,-109168000.0,,30402392000.0,467324000.0,37472110000.0,214580092.0,43867380000.0,275042000,116482000.0,276490000,981832000.0,35256233000.0,,278011000.0,155491000.0,35924832000.0,104446000.0,462645000.0,-14085000.0,315532000.0,1490369000.0,-849883000.0,676843000.0,276490000,,,1.39,13935000.0,37997000.0,7863777000.0,,4371641000.0,19626000.0,81493000.0,391573000.0,212086151.0,1490369000.0,283863000.0,1490369000.0,-1263888000.0,2559000.0,0.0,349632000.0,1744294000.0,1.41,-6895000.0,1263846000,1048589000,,,-201295000.0,-907506000.0,798338000.0,34596696000.0,668599000.0,135708000.0,-252840000.0,,19484000.0,-2591000000.0,64476000.0,391573000.0,29985000.0,32005696000.0,595350000,0.0,303254000.0,2310486000.0,6395270000.0,13138000.0,,,
2015-03-31,309490000.0,544914000.0,150620000.0,58094000.0,-402608000.0,,30256631000.0,458492000.0,38141318000.0,214823708.0,44083750000.0,309370000,95080000.0,311495000,987747000.0,35174384000.0,,287605000.0,169726000.0,35815111000.0,4629000.0,531667000.0,41542000.0,311174000.0,1594018000.0,-630761000.0,684181000.0,311495000,,,1.45,9792000.0,496232000.0,8192083000.0,,4261009000.0,25962000.0,82626000.0,427413000.0,212119050.0,1594018000.0,288773000.0,1594018000.0,-431612000.0,2562000.0,0.0,331237000.0,1490369000.0,1.47,-6726000.0,1229095000,1101589000,,,-13414000.0,-1152955000.0,750347000.0,35397380000.0,640727000.0,134100000.0,106172000.0,,-8964000.0,-2753951000.0,-23553000.0,427413000.0,47990000.0,32643429000.0,601555000,,355492000.0,2621981000.0,5942432000.0,44007000.0,,,
2015-06-30,311068000.0,632812000.0,152424000.0,58094000.0,-123096000.0,,30682408000.0,465307000.0,37992830000.0,211486227.0,44056479000.0,308692000,91458000.0,309109000,966961000.0,35602835000.0,,255014000.0,191019000.0,36234139000.0,14860000.0,545593000.0,67888000.0,292358000.0,1568345000.0,-666949000.0,601467000.0,309109000,,,1.46,-1804000.0,313812000.0,7746243000.0,,4060979000.0,1822000.0,59943000.0,419492000.0,208944833.0,1568345000.0,335865000.0,1568345000.0,-1219060000.0,2568000.0,0.0,320236000.0,1594018000.0,1.48,-6585000.0,1234279000,1074719000,,,-218722000.0,-982583000.0,859487000.0,35945950000.0,631304000.0,102638000.0,-26184000.0,,-177613000.0,-3178639000.0,23746000.0,419492000.0,47846000.0,32767311000.0,541524000,,354398000.0,2931090000.0,6063649000.0,47806000.0,,,
2015-09-30,308262000.0,592620000.0,178520000.0,58094000.0,258462000.0,,29321208000.0,465174000.0,37290660000.0,199215352.0,43202087000.0,294398000,91191000.0,293917000,986338000.0,34451443000.0,,282855000.0,209894000.0,35065799000.0,156756000.0,548815000.0,56218000.0,304079000.0,1301492000.0,37470000.0,653069000.0,293917000,,,1.48,-28096000.0,562800000.0,8059825000.0,,3847785000.0,12604000.0,80826000.0,446802000.0,197264160.0,1301492000.0,381963000.0,1301492000.0,-1791058000.0,2568000.0,0.0,306094000.0,1568345000.0,1.49,-6539000.0,1245689000,1093635000,,,-1100547000.0,-537934000.0,796396000.0,35847836000.0,614356000.0,79880000.0,-266681000.0,-11136000.0,-58802000.0,-3581457000.0,-60054000.0,446802000.0,46658000.0,32266379000.0,572243000,0.0,345606000.0,3220402000.0,5911427000.0,46745000.0,,,
2015-12-31,310739000.0,598028000.0,106794000.0,58094000.0,63626000.0,,29806843000.0,477072000.0,37062352000.0,,43914479000.0,264712000,103579000.0,264209000,938834000.0,34760039000.0,,274410000.0,247391000.0,35488670000.0,19312000.0,583909000.0,-31078000.0,260269000.0,2403098000.0,-455665000.0,687418000.0,264209000,,,,68576000.0,419932000.0,8348963000.0,,3541957000.0,14587000.0,71727000.0,463167000.0,,2403098000.0,365380000.0,2403098000.0,-602013000.0,2457000.0,0.0,417892000.0,1301492000.0,,-6307000.0,1285446000,1061685000,,,604392000.0,-890184000.0,953810000.0,36175024000.0,728631000.0,47401000.0,1102537000.0,-1472000.0,-180189000.0,-3934685000.0,230249000.0,463167000.0,47311000.0,32240339000.0,615691000,,310203000.0,3472132000.0,6852127000.0,-28205000.0,,,
2016-03-31,319307000.0,634014000.0,77018000.0,58094000.0,146590000.0,,29812797000.0,471942000.0,36539485000.0,197743117.0,43717710000.0,223141000,87028000.0,223080000,923668000.0,34616106000.0,,284562000.0,259097000.0,35258454000.0,-11250000.0,749317000.0,-38197000.0,200186000.0,2929232000.0,-314831000.0,655652000.0,223080000,,,1.13,30984000.0,363177000.0,8392850000.0,,3246109000.0,14175000.0,82472000.0,452805000.0,196022650.0,2929232000.0,397334000.0,2929232000.0,-533078000.0,2408000.0,0.0,323041000.0,2403098000.0,1.14,-7926000.0,1289666000,1011688000,,,689000.0,-692183000.0,838773000.0,36362122000.0,642348000.0,49251000.0,524631000.0,-246732000.0,-174259000.0,-4353265000.0,30105000.0,452805000.0,34449000.0,32008857000.0,573180000,,255184000.0,3690953000.0,7178225000.0,32345000.0,,,
2016-06-30,303516000.0,594433000.0,73778000.0,58094000.0,-91120000.0,,29139129000.0,456466000.0,35276898000.0,190528697.0,42922807000.0,230582000,86466000.0,233273000,920867000.0,33919020000.0,,280715000.0,281232000.0,34507980000.0,69006000.0,778202000.0,24398000.0,146689000.0,2584552000.0,-328078000.0,582803000.0,233273000,,,1.22,9364000.0,523321000.0,8351710000.0,,3013094000.0,15842000.0,81971000.0,469078000.0,188601172.0,2584552000.0,431434000.0,2584552000.0,-2099622000.0,2380000.0,0.0,285444000.0,2929232000.0,1.24,-10923000.0,1177236000,1001050000,,,-791738000.0,-867241000.0,776121000.0,35424514000.0,588960000.0,53113000.0,-343695000.0,-297049000.0,-97470000.0,-4488551000.0,27272000.0,469078000.0,35624000.0,30935963000.0,500832000,,263869000.0,3924226000.0,7645909000.0,33978000.0,,,
2016-09-30,295395000.0,568580000.0,69744000.0,58094000.0,-25425000.0,,27997884000.0,444612000.0,35115235000.0,185326517.0,41797800000.0,220378000,80750000.0,225627000,931553000.0,32798650000.0,,273905000.0,292126000.0,33370773000.0,53817000.0,868856000.0,-21656000.0,61424000.0,2228019000.0,86328000.0,611269000.0,225627000,,,1.22,33397000.0,922875000.0,8369518000.0,,2774749000.0,19976000.0,75075000.0,468704000.0,181710294.0,2228019000.0,474056000.0,2228019000.0,-1801552000.0,2282000.0,0.0,276728000.0,2584552000.0,1.24,-9131000.0,1179849000,977289000,,,-1274064000.0,-856523000.0,831098000.0,35678687000.0,572123000.0,53164000.0,-356638000.0,-235087000.0,-77043000.0,-4765476000.0,108061000.0,468704000.0,42711000.0,30913211000.0,536194000,,258772000.0,4146969000.0,6682565000.0,41485000.0,,,
2016-12-31,287205000.0,576839000.0,64923000.0,58094000.0,-488963000.0,,27716999000.0,438152000.0,35552741000.0,,41620453000.0,365415000,96768000.0,364650000,910903000.0,32420547000.0,,252679000.0,288318000.0,33038189000.0,63938000.0,874665000.0,38981000.0,52673000.0,2035447000.0,-774531000.0,644033000.0,364650000,,,,-33680000.0,625458000.0,8524447000.0,,2506932000.0,24214000.0,93196000.0,463090000.0,,2035447000.0,578979000.0,2035447000.0,-779472000.0,2282000.0,0.0,330437000.0,2228019000.0,,-1769000.0,1220872000,1113402000,,,-352053000.0,-1424203000.0,935240000.0,36625011000.0,617642000.0,51804000.0,-191344000.0,-242251000.0,-142292000.0,-5086611000.0,99634000.0,463090000.0,60712000.0,31538400000.0,550837000,,422571000.0,4509007000.0,6067712000.0,53532000.0,,,
2017-03-31,297059000.0,560950000.0,60518000.0,58094000.0,-69351000.0,,27520504000.0,442765000.0,35461037000.0,175903060.0,41442898000.0,261236000,83482000.0,261173000,912962000.0,32266491000.0,,285678000.0,277651000.0,32865915000.0,2697000.0,884054000.0,37453000.0,59386000.0,1935630000.0,-478678000.0,596012000.0,261173000,,,1.48,3138000.0,370226000.0,8519654000.0,,2357851000.0,21956000.0,79974000.0,490947000.0,169911481.0,1935630000.0,615286000.0,1935630000.0,-1995691000.0,2229000.0,0.0,302365000.0,2035447000.0,1.54,-294000.0,1156962000,1025284000,,,-422689000.0,-870860000.0,801509000.0,37002125000.0,599424000.0,57989000.0,-99858000.0,-297028000.0,-46360000.0,-5406447000.0,40518000.0,490947000.0,38585000.0,31595678000.0,516038000,,296841000.0,4767381000.0,5981861000.0,36145000.0,,,
2017-06-30,247784000.0,571350000.0,81758000.0,58094000.0,-167911000.0,,27180966000.0,438910000.0,34722983000.0,169263392.0,41019489000.0,282870000,84633000.0,282880000,887294000.0,31898929000.0,,275018000.0,293953000.0,32442242000.0,74877000.0,953409000.0,59495000.0,46892000.0,1601080000.0,-608401000.0,586212000.0,282880000,,,1.67,-18085000.0,334757000.0,8520758000.0,,2147554000.0,21907000.0,80938000.0,478950000.0,163150532.0,1601080000.0,655949000.0,1601080000.0,-970844000.0,2174000.0,0.0,295529000.0,1935630000.0,1.73,-3066000.0,1157562000,1036647000,,,-522890000.0,-965065000.0,797154000.0,36584819000.0,543313000.0,23998000.0,-334137000.0,-299581000.0,-52011000.0,-5591740000.0,-17821000.0,478950000.0,41956000.0,30993079000.0,505274000,,322719000.0,5047251000.0,6296506000.0,40534000.0,,,
2017-09-30,292900000.0,566161000.0,76107000.0,58094000.0,-557863000.0,,27287634000.0,431026000.0,35331917000.0,164411228.0,41006730000.0,266103000,83920000.0,265847000,832774000.0,31823094000.0,,280195000.0,292824000.0,32404135000.0,46507000.0,1108446000.0,18112000.0,42267000.0,1454233000.0,-893310000.0,635280000.0,265847000,,,1.62,12259000.0,457089000.0,8546475000.0,,1978654000.0,24706000.0,80997000.0,447136000.0,158372466.0,1454233000.0,685938000.0,1454233000.0,-1253173000.0,2117000.0,0.0,288141000.0,1601080000.0,1.68,-347000.0,1201441000,1009250000,,,-70801000.0,-1375105000.0,817242000.0,37499611000.0,581041000.0,5050000.0,-146869000.0,-267296000.0,-60345000.0,-5889244000.0,46528000.0,447136000.0,34158000.0,31610367000.0,554283000,,298029000.0,5313120000.0,5674813000.0,30066000.0,,,
2017-12-31,254865000.0,566587000.0,73877000.0,58094000.0,-1289914000.0,,28420739000.0,428227000.0,35967656000.0,,42040144000.0,270144000,96256000.0,266251000,829742000.0,32839074000.0,,271500000.0,320339000.0,33401330000.0,26184000.0,1118635000.0,38142000.0,38972000.0,1659669000.0,-1447006000.0,631250000.0,266251000,,,,-7879000.0,543871000.0,8579710000.0,,1799276000.0,23349000.0,92956000.0,452846000.0,,1659669000.0,673948000.0,1659669000.0,-475745000.0,2058000.0,0.0,307391000.0,1454233000.0,,14274000.0,1197837000,1018010000,,,928812000.0,-2014226000.0,724312000.0,38495025000.0,562256000.0,829742000.0,206118000.0,-274877000.0,-116054000.0,-6067084000.0,-4505000.0,452846000.0,50019000.0,32427941000.0,538294000,,318283000.0,5580257000.0,6072488000.0,50276000.0,,,
2018-03-31,298166000.0,555181000.0,89140000.0,58094000.0,-391646000.0,,28890287000.0,425453000.0,35687339000.0,154146803.0,42493720000.0,265719000,85782000.0,265399000,828251000.0,33243348000.0,,274449000.0,319836000.0,33845441000.0,16312000.0,1157996000.0,87192000.0,37034000.0,2452130000.0,-522902000.0,565113000.0,265399000,,,1.72,-15944000.0,585681000.0,8592625000.0,,1676811000.0,21031000.0,82668000.0,,147194589.0,2152165000.0,712390000.0,2152165000.0,-1084956000.0,1923000.0,,303927000.0,2024125000.0,1.8,35995000.0,1120294000,1001508000,,,212808000.0,-1129614000.0,737968000.0,38427265000.0,602093000.0,,427874000.0,-313371000.0,-33848000.0,-6239584000.0,27237000.0,444006000.0,39228000.0,32187681000.0,482445000,,301606000.0,5846544000.0,6806381000.0,39772000.0,,,
2018-06-30,269792000.0,521043000.0,100692000.0,58094000.0,-725957000.0,,28545513000.0,422086000.0,36408150000.0,149474890.0,42019387000.0,254347000,85272000.0,254240000,794238000.0,32741842000.0,,284865000.0,331461000.0,33295571000.0,19997000.0,1177121000.0,37247000.0,37120000.0,1858473000.0,-718873000.0,609938000.0,254240000,,,1.7,-13322000.0,589154000.0,8669467000.0,,1559175000.0,25180000.0,81886000.0,398262000.0,145272520.0,1598502000.0,750536000.0,1598502000.0,-1157387000.0,1923000.0,305783000.0,283937000.0,2452130000.0,1.75,42585000.0,1130981000,996445000,,,-484516000.0,-1333207000.0,607250000.0,39336031000.0,553729000.0,794740000.0,-596139000.0,-195309000.0,-66552000.0,-6359040000.0,-62092000.0,398262000.0,37615000.0,32976991000.0,528052000,,289494000.0,6095973000.0,5611237000.0,37302000.0,,,
2018-09-30,290814000.0,497536000.0,114569000.0,58094000.0,-526350000.0,,28387468000.0,415333000.0,36543598000.0,147123818.0,42149536000.0,264277000,63401000.0,263351000,804467000.0,32660259000.0,,292082000.0,338951000.0,33225944000.0,107768000.0,1153990000.0,7149000.0,54995000.0,1408769000.0,-1073078000.0,634924000.0,263351000,36286000.0,,1.79,-18164000.0,142582000.0,8869852000.0,,1470459000.0,27406000.0,61064000.0,408254000.0,145669773.0,1175969000.0,789939000.0,1175969000.0,-1739645000.0,1923000.0,,274871000.0,1858473000.0,1.81,52415000.0,1132460000,1008070000,,,-93695000.0,-1243066000.0,716716000.0,39792074000.0,565685000.0,804467000.0,-450057000.0,-88367000.0,-53892000.0,-6576230000.0,-17226000.0,408254000.0,39089000.0,33215844000.0,573860000,,300655000.0,6359681000.0,5605938000.0,40642000.0,,,
2018-12-31,262559000.0,551801000.0,40379000.0,58094000.0,-1464084000.0,,29507587000.0,428516000.0,38234597000.0,,43208915000.0,233154000,70771000.0,232642000,770949000.0,33771491000.0,,322678000.0,331753000.0,34328301000.0,61426000.0,1135398000.0,25549000.0,30971000.0,1415035000.0,-1737757000.0,601557000.0,232642000,,,,67269000.0,483679000.0,8828048000.0,,1383666000.0,21086000.0,65069000.0,,,1204018000.0,804598000.0,1204018000.0,-378532000.0,1866000.0,,294251000.0,1408769000.0,,-1824000.0,1153358000,1010372000,,,965813000.0,-2242522000.0,778438000.0,41932355000.0,556810000.0,,6494000.0,-237351000.0,3428000.0,-6850869000.0,56862000.0,421542000.0,28147000.0,35081486000.0,536488000,,259178000.0,6591674000.0,4974317000.0,29872000.0,,,
2019-03-31,313589000.0,517570000.0,94174000.0,58094000.0,-349909000.0,,30759154000.0,425849000.0,38210394000.0,139618644.0,44716954000.0,246897000,66873000.0,234186000,781586000.0,35161616000.0,,334179000.0,325447000.0,35747173000.0,59006000.0,1128299000.0,16510000.0,20256000.0,2574231000.0,-783189000.0,644523000.0,234186000,,,1.68,-55039000.0,312420000.0,8906178000.0,,1323272000.0,0.0,63463000.0,,138153456.0,2348132000.0,842101000.0,2348132000.0,-537246000.0,1866000.0,,271968000.0,1415035000.0,1.7,-37470000.0,1162093000,1041402000,,,1197088000.0,-1095609000.0,745700000.0,42024649000.0,585557000.0,,1159599000.0,-140978000.0,21657000.0,-6864996000.0,-22319000.0,405940000.0,36579000.0,35159653000.0,581060000,,281374000.0,6825312000.0,6506560000.0,37769000.0,,,
2019-06-30,254834000.0,484337000.0,60302000.0,58094000.0,-192250000.0,,29019666000.0,419093000.0,38245593000.0,137072268.0,43067924000.0,334394000,64543000.0,331460000,774312000.0,33489134000.0,,332441000.0,311867000.0,33989749000.0,87601000.0,1138200000.0,60338000.0,57220000.0,970285000.0,-546068000.0,701826000.0,331460000,,,2.42,33964000.0,420726000.0,9013009000.0,,1218095000.0,0.0,62146000.0,,135917192.0,782884000.0,892173000.0,782884000.0,-4081726000.0,1810000.0,,245781000.0,2574231000.0,2.44,-95900000.0,1186163000,1133670000,,,-1832422000.0,-966794000.0,774544000.0,42462117000.0,500615000.0,,-1603946000.0,-179080000.0,22860000.0,-7132213000.0,-83661000.0,402007000.0,49677000.0,35329904000.0,639680000,,382136000.0,7157186000.0,4822331000.0,50286000.0,,,
2019-09-30,242002000.0,459393000.0,54863000.0,58094000.0,-532532000.0,,29283522000.0,415313000.0,38197903000.0,134175597.0,43549014000.0,271991000,64712000.0,270290000,762261000.0,33833603000.0,,312311000.0,316235000.0,34309023000.0,149274000.0,1162488000.0,9351000.0,6431000.0,1196613000.0,-910928000.0,679791000.0,270290000,,,2.01,5651000.0,438723000.0,9174916000.0,,1171947000.0,0.0,62367000.0,,133182744.0,1036919000.0,935812000.0,1036919000.0,-904429000.0,1810000.0,,233418000.0,970285000.0,2.03,-108139000.0,1139184000,1054125000,,,321660000.0,-1349651000.0,817119000.0,42546281000.0,475420000.0,,227851000.0,-105551000.0,18294000.0,-7242465000.0,46942000.0,403137000.0,42445000.0,35303816000.0,617424000,,326501000.0,7424094000.0,5351111000.0,43653000.0,,,
