date,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNetPPE,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncome,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable
1999-12-31,1783000000.0,,-65514000000.0,,1331000000.0,613000000.0,1551000000.0,52631000000.0,5124000000.0,239000000.0,3457000000.0,3344000000.0,4900000000.0,329000000.0,93000000.0,10109000000.0,27000000.0,,4057000000.0,2314000000.0,,-1976000000.0,,919000000.0,89561000000.0,10172000000.0,,66084000000.0,,801000000.0,4892000000.0,8203000000.0,1027000000.0,1377000000.0,330000000.0,-977000000.0,,3763000000.0,,1331000000.0,-1171000000.0,1372000000.0,45219000000.0,,,654000000.0,34008000000.0,220000000.0,2081000000.0,118145000000.0,23275000000.0,23477000000.0,2391000000.0,27950000000.0,9644000000.0,-372000000.0,10517000000.0,0.0,9347403888.9,,22102000000.0,21944000000.0,,5848000000.0,,1701000000.0,,1379000000.0,43281000000.0,1717000000.0,-387000000.0,,,,,,
2000-03-31,,-586097000.0,-65514000000.0,3260505817.0,289601000.0,556009000.0,289601000.0,32557512000.0,3335423000.0,783000000.0,14887481000.0,2081113000.0,2890992000.0,157964000.0,608663000.0,10840000000.0,31000000.0,,2275000000.0,2532440000.0,-669466000.0,-890742000.0,0.59724,-482041000.0,56482165000.0,11301949000.0,,41433585000.0,,1455000000.0,,18030000000.0,-460000000.0,1933806000.0,205604000.0,-608663000.0,,3439479000.0,,-482041000.0,-623707000.0,749075000.0,27710775000.0,3237750000.0,,-1528240000.0,45233000000.0,274000000.0,857000000.0,32557512000.0,14192941000.0,15048580000.0,2482919000.0,17370400000.0,6108569000.0,-159845000.0,1289413000.0,11251802000.0,17950000000.0,,23080000000.0,13517834000.0,0.5931,4631000000.0,,1976431000.0,0.0,1933806000.0,28065567000.0,172000000.0,645647000.0,,,,,,
2000-06-30,,-837379000.0,-65514000000.0,,2188388000.0,881339000.0,3916375000.0,44309399000.0,4379417000.0,1182000000.0,19838062000.0,9726534000.0,1871326000.0,239683000.0,975986000.0,16422000000.0,,,5072000000.0,2981795000.0,555191000.0,-1874302000.0,,8062916000.0,87142478000.0,16135807000.0,,64883413000.0,,621000000.0,5678000000.0,24428000000.0,27325000000.0,2101467000.0,383396000.0,-781125000.0,,4538590000.0,,7580875000.0,-1752936000.0,1317112000.0,38177553000.0,,,-461323000.0,35730000000.0,1727987000.0,2273000000.0,44309399000.0,18007133000.0,22259065000.0,2998288000.0,22836350000.0,10802562000.0,-412187000.0,1423476000.0,13963273000.0,,,25225000000.0,20170420000.0,,7933000000.0,,2100456000.0,0.0,2101467000.0,47752163000.0,1983000000.0,-5132733000.0,,,,,,
2000-09-30,,-356707000.0,-65514000000.0,,791343000.0,1085479000.0,1238418000.0,50844098000.0,6245519000.0,1231000000.0,26489877000.0,11425769000.0,4340886000.0,280068000.0,800877000.0,11722000000.0,387816000.0,,4899000000.0,3457696000.0,-3821471000.0,-1571784000.0,,-498023000.0,97354074000.0,20783902000.0,-452000000.0,70219140000.0,,4949000000.0,5670000000.0,31131000000.0,27325000000.0,2363104000.0,188815000.0,-796211000.0,,5202859000.0,,7082852000.0,-119130000.0,1465095000.0,47302671000.0,,,-111216000.0,36349000000.0,447075000.0,2647000000.0,50844098000.0,25124788000.0,27134934000.0,3306754000.0,29796631000.0,9991207000.0,-282889000.0,3532634000.0,19220831000.0,,,33272000000.0,22177883000.0,,9359000000.0,,2372217000.0,0.0,2363104000.0,49655732000.0,2609000000.0,3252051000.0,,,,,,
2000-12-31,1822000000.0,-5412112957.0,-66834000000.0,,1170000000.0,2449173000.0,1831000000.0,75173000000.0,9234000000.0,141000000.0,-42571420000.0,16893000000.0,6418000000.0,878243511.8,-2681278980.6,11753000000.0,-677752894.6,,2358000000.0,7870069000.0,-3551300597.8,-5883172000.0,,-6706852000.0,143938000000.0,16366000000.0,-602000000.0,103819000000.0,,2469000000.0,5653000000.0,14363000000.0,27325000000.0,5469623000.0,-2644815000.0,-2253001000.0,,9619072000.0,,1831000000.0,-3830227000.0,3917718000.0,69937000000.0,,,-747221000.0,36668000000.0,661000000.0,-1393000000.0,142007000000.0,37147000000.0,40119000000.0,6563039000.0,78058619000.0,14772000000.0,-594079000.0,16196000000.0,636000000.0,17858428295.4,,34599000000.0,32790000000.0,,9963000000.0,,5420896000.0,,5471623000.0,73416000000.0,3032000000.0,32035000.0,,,,,,
2001-03-31,,-476895000.0,-66834000000.0,3770456870.0,835619000.0,1524935000.0,1510164000.0,52173454000.0,6090596000.0,871000000.0,28093128000.0,11546036000.0,2888092000.0,271506000.0,830696000.0,11469000000.0,350988000.0,,6495000000.0,3521137000.0,-127312000.0,-1812619000.0,0.53136,4490398000.0,100510655000.0,22179784000.0,-443000000.0,71786593000.0,,1831000000.0,5653000000.0,31533000000.0,25891000000.0,1990575000.0,-86516000.0,-830696000.0,,5316875000.0,,4490398000.0,-1112049000.0,1524232000.0,47963001000.0,3745700000.0,,-159669000.0,38791000000.0,674545000.0,3884000000.0,52173454000.0,25067876000.0,28724062000.0,3848913000.0,31942041000.0,10327073000.0,251811000.0,3903777000.0,20663289000.0,29377000000.0,,36960000000.0,22895125000.0,0.52794,8452000000.0,,1996202000.0,0.0,1990575000.0,52124217000.0,2896000000.0,275726000.0,,,,,,
2001-06-30,,-2205130000.0,-66834000000.0,,784272000.0,1407374000.0,1184585000.0,53828213000.0,6446246000.0,867000000.0,31210057000.0,11265642000.0,4481655000.0,281679000.0,847347000.0,11144000000.0,205042000.0,,2633000000.0,3390836000.0,-555993000.0,-2164201000.0,,-2943896000.0,102440981000.0,21993742000.0,-219000000.0,73017632000.0,,2147000000.0,5641000000.0,30932000000.0,27206000000.0,1970602000.0,58786000.0,-847347000.0,,5203602000.0,,1546502000.0,-2278878000.0,1531087000.0,48594281000.0,,,-1160723000.0,38319000000.0,400313000.0,-404000000.0,53828213000.0,26475397000.0,29423349000.0,3557941000.0,34767998000.0,10093145000.0,-261054000.0,3068828000.0,21318970000.0,29983000000.0,,40490000000.0,22118884000.0,,7919000000.0,,1983462000.0,0.0,1970602000.0,53398748000.0,2908000000.0,231953000.0,,,,,,
2001-09-30,7962169000.0,-394793000.0,-66834000000.0,,923998000.0,921539000.0,1230183000.0,52670613000.0,5192216000.0,391000000.0,24560188000.0,11219296000.0,6184936000.0,193907000.0,768034000.0,11542000000.0,248216000.0,,4304000000.0,1838791000.0,-195786000.0,-1824364000.0,,947885000.0,96597944000.0,19408041000.0,-352000000.0,72029665000.0,,1666000000.0,5632000000.0,30449000000.0,27206000000.0,909883000.0,-228105000.0,-768034000.0,,3332690000.0,,2494387000.0,-1318878000.0,1299992000.0,51854799000.0,,,64353000.0,39630000000.0,306185000.0,1352000000.0,52670613000.0,25592977000.0,24568279000.0,2218920000.0,26779108000.0,8387426000.0,92253000.0,2099748000.0,18145880000.0,28151000000.0,,36994000000.0,26261822000.0,,6586000000.0,,917252000.0,0.0,909883000.0,44336259000.0,2951000000.0,-43638000.0,,,,,,
2001-12-31,1655000000.0,-4348181626.0,-70645000000.0,,1358000000.0,1163152000.0,1808000000.0,77410000000.0,7631000000.0,-2291000000.0,-72624373000.0,15593000000.0,9090000000.0,922906730.0,-2235077000.0,12047000000.0,-623246000.0,,4001000000.0,4276236000.0,-1413909164.8,-6340816000.0,,-2253387000.0,141158000000.0,10552000000.0,-267000000.0,105050000000.0,,1957000000.0,5629000000.0,13129000000.0,27630000000.0,3136940000.0,-6802165000.0,-2380923000.0,,10982833000.0,,1358000000.0,-6894195000.0,4394689000.0,66164000000.0,,,2227039000.0,37518000000.0,450000000.0,459000000.0,148055000000.0,37614000000.0,36108000000.0,6460226000.0,80728853000.0,12327000000.0,1406990000.0,14568000000.0,0.0,15436000000.0,4843000000.0,32449000000.0,28550000000.0,,4368000000.0,,3113084000.0,0.0,3138940000.0,74367000000.0,2643000000.0,-1547041000.0,,,,,,
2002-03-31,8441713000.0,-3683287000.0,-70645000000.0,3756447086.0,968399000.0,528792000.0,1169242000.0,57544943000.0,6108146000.0,1103000000.0,24039325000.0,11298455000.0,7768961000.0,207163000.0,904494000.0,12000000000.0,91000000.0,,3083000000.0,1466994000.0,-1221208000.0,-1965590000.0,0.24354,-3420645000.0,106228932000.0,22224719000.0,,77270364000.0,,1808000000.0,5635000000.0,31648000000.0,27206000000.0,910112000.0,211376000.0,-904494000.0,,3186095000.0,,-3420645000.0,-1858849000.0,1511938000.0,58840589000.0,3733816667.0,,-511938000.0,27961000000.0,200843000.0,269000000.0,57544943000.0,29993680000.0,28958568000.0,1445225000.0,25484550000.0,9457865000.0,-348315000.0,2202949000.0,20213483000.0,28784000000.0,,31553000000.0,28846909000.0,0.24228,4737000000.0,,938202000.0,0.0,910112000.0,45577247000.0,2815000000.0,1058988000.0,,,,,,
2002-06-30,8737125000.0,-744975000.0,-70645000000.0,,842354000.0,1113929000.0,1029325000.0,56148395000.0,6440989000.0,1272000000.0,24925445000.0,10603555000.0,5808568000.0,168747000.0,786774000.0,12257000000.0,32000000.0,,4174000000.0,2420692000.0,-375591000.0,-1702979000.0,,3810527000.0,103482252000.0,25191890000.0,,74793018000.0,,1665000000.0,5637000000.0,38400000000.0,27206000000.0,1278434000.0,499770000.0,-786774000.0,,4950951000.0,,389882000.0,-1072332000.0,2361512000.0,58788950000.0,,,-271374000.0,30594000000.0,186971000.0,1356000000.0,56148395000.0,31000458000.0,28689234000.0,2037029000.0,26962474000.0,8236568000.0,-506504000.0,2217410000.0,21218920000.0,32344000000.0,,37177000000.0,27788492000.0,,6478000000.0,,1306763000.0,0.0,1278434000.0,44327232000.0,3345000000.0,-666676000.0,,,,,,
2002-09-30,8515198000.0,-1253412000.0,-70645000000.0,,639069000.0,402936000.0,820298000.0,54381916000.0,6306117000.0,981000000.0,28571793000.0,10111916000.0,6728984000.0,157601000.0,803963000.0,11646000000.0,,,3716000000.0,2141819000.0,3760732000.0,-1782277000.0,,-14469125000.0,99235024000.0,22173470000.0,,71899402000.0,,1569000000.0,5615000000.0,34870000000.0,27206000000.0,1735528000.0,1273465000.0,-803963000.0,,3440595000.0,,-14079243000.0,-28250000.0,1141175000.0,55229555000.0,,,-583851000.0,31600000000.0,181229000.0,709000000.0,54381916000.0,28902454000.0,27335622000.0,1010306000.0,29582099000.0,7436093000.0,-72308000.0,2073636000.0,20209207000.0,31781000000.0,,43940000000.0,26327101000.0,,5114000000.0,,1738883000.0,0.0,1735528000.0,43651914000.0,3333000000.0,-3810855000.0,,,,,,
2002-12-31,13514000000.0,-7138326757.2,-81480000000.0,,1520000000.0,2296343000.0,1735000000.0,87682000000.0,10181000000.0,-97000000.0,-64934563000.0,15566000000.0,10086000000.0,604490282.3,-2080231000.0,10811000000.0,-281916252.6,,4930000000.0,5157495000.0,-7812932038.7,-6598154000.0,,14136243000.0,159125000000.0,17363000000.0,-178000000.0,114059000000.0,851289813.6,1290000000.0,5616000000.0,17454000000.0,27206000000.0,2918926000.0,-7678611000.0,-2768769000.0,,9414359000.0,,1520000000.0,-8023569000.0,5386375000.0,89078000000.0,,,20163000.0,32344000000.0,215000000.0,1520000000.0,169162000000.0,46301000000.0,45066000000.0,6098440000.0,96691877000.0,11922000000.0,-593873000.0,17341000000.0,0.0,18798000000.0,1398000000.0,42858000000.0,42777000000.0,,6864000000.0,,2861152000.0,0.0,2920926000.0,69409000000.0,3783000000.0,2093543000.0,,,,,,
2003-03-31,8658189000.0,,-81480000000.0,3733041542.0,728158000.0,1141899000.0,872398000.0,55812615000.0,6246600000.0,698000000.0,37363826000.0,8977035000.0,4048839000.0,380843000.0,-1389258000.0,10248000000.0,,,5261000000.0,3857784000.0,-126526000.0,-1820080000.0,0.7254,-993864000.0,103101158000.0,0.0,-932000000.0,71272854000.0,,1735000000.0,5581000000.0,25693680000.0,27206000000.0,2699437000.0,1266000.0,-883786000.0,,5952425000.0,,896437000.0,-362498000.0,1713798000.0,57473904000.0,3721081000.0,,-1499336000.0,33944000000.0,144240000.0,2350000000.0,55812615000.0,29742519000.0,31828304000.0,3242234000.0,40606060000.0,7997723000.0,237869000.0,17507000000.0,24709306000.0,39058000000.0,,54439000000.0,27731385000.0,0.72312,9349000000.0,,2715885000.0,0.0,2699437000.0,44964889000.0,3356000000.0,-5062000.0,,,,,,
2003-06-30,8678948000.0,,-81480000000.0,3694004000.0,1281663000.0,1744000000.0,1481033000.0,54105563000.0,5913829000.0,487000000.0,3590000000.0,8420797000.0,3566234000.0,191000000.0,3075720000.0,10684000000.0,,,5389000000.0,3389000000.0,-287363000.0,-1595870000.0,0.4314,1327763000.0,98751667000.0,23837717000.0,-986000000.0,69000727000.0,,1379000000.0,5547000000.0,39337000000.0,27206000000.0,1585000000.0,225373000.0,-802676000.0,,4815505000.0,,333899000.0,-712524000.0,1535505000.0,54465520000.0,3694004000.0,,1079387000.0,34919000000.0,199370000.0,2586000000.0,54105563000.0,27403951000.0,29750940000.0,3280000000.0,54426000000.0,7701491000.0,106938000.0,2126409000.0,22356078000.0,36892000000.0,,47556000000.0,27061569000.0,0.4296,6870000000.0,,1585000000.0,0.0,1585000000.0,43670464000.0,3507000000.0,203825000.0,,,,,,
2003-09-30,14282000000.0,425914000.0,-81480000000.0,3723297000.0,1091000000.0,1428000000.0,1495000000.0,88930000000.0,10868000000.0,605000000.0,4068000000.0,13631000000.0,6811000000.0,213000000.0,4528538000.0,16935000000.0,62915000.0,,4149000000.0,3815000000.0,-3165111000.0,-5284050000.0,0.6372,12031101000.0,170102000000.0,41191000000.0,31000000.0,119496000000.0,,2444000000.0,5548000000.0,41191000000.0,27206000000.0,2344000000.0,331361000.0,-2529538000.0,,8349697000.0,,12365000000.0,-2599978000.0,4597697000.0,95746000000.0,3682061000.0,,-1290051000.0,36105000000.0,404000000.0,1033000000.0,88930000000.0,48002000000.0,50606000000.0,3752000000.0,58250000000.0,13159000000.0,-823807000.0,5778000000.0,38243000000.0,38243000000.0,,50430000000.0,47744000000.0,0.6306,7820000000.0,,2344000000.0,0.0,2344000000.0,73282000000.0,4044000000.0,3276237000.0,,,,,,
2003-12-31,15273000000.0,-778000633.8,-83869000000.0,,1947000000.0,441000000.0,2132000000.0,91911000000.0,11617000000.0,-943000000.0,-152902000000.0,13642000000.0,9456000000.0,551000745.1,-6174000000.0,17554000000.0,61000000.0,,1932000000.0,3453293000.0,-248999460.6,-3668000000.0,,-12048000000.0,177572000000.0,13859000000.0,-112000000.0,123107000000.0,,1495000000.0,5552000000.0,20858000000.0,27729000000.0,3139293000.0,-7308000000.0,-1438000000.0,,7977293000.0,,1947000000.0,-6060000000.0,3093000000.0,100509000000.0,,,-3009000000.0,38700000000.0,185000000.0,-1606000000.0,175780000000.0,50584000000.0,54465000000.0,4871000000.0,54010000000.0,12869000000.0,-362000000.0,21783000000.0,92000000.0,23487000000.0,6411000000.0,45818000000.0,49925000000.0,,6516000000.0,,3012293000.0,0.0,3141293000.0,75938000000.0,3707000000.0,-3547000000.0,,,,,,
2004-03-31,14578000000.0,,-83869000000.0,3681055167.0,1359000000.0,1919000000.0,1359000000.0,97616000000.0,15645000000.0,1871000000.0,63053000000.0,15062000000.0,6997000000.0,174000000.0,-5068000000.0,18492000000.0,,,7243000000.0,6865000000.0,,-2993000000.0,133.44,-2623000000.0,194630000000.0,63126000000.0,-1138000000.0,133187000000.0,,2132000000.0,5521000000.0,43018000000.0,27167000000.0,4912000000.0,-2194000000.0,-1492000000.0,,9202000000.0,,-2623000000.0,-2795000000.0,2163000000.0,116395000000.0,3681055167.0,,928000000.0,35504000000.0,328000000.0,4250000000.0,97616000000.0,63126000000.0,61443000000.0,5916000000.0,68969000000.0,12940000000.0,247000000.0,20866000000.0,157000000.0,35099000000.0,,58750000000.0,53269000000.0,130.62,8852000000.0,,4946000000.0,0.0,4912000000.0,76892000000.0,2887000000.0,-2795000000.0,,,,,,
2004-06-30,8042817000.0,,-83869000000.0,3651053000.0,846933000.0,1747000000.0,942082000.0,50492338000.0,6898269000.0,665000000.0,5632000000.0,7253969000.0,4089727000.0,145000000.0,6673000000.0,19034000000.0,,,5361000000.0,6124000000.0,,-2814000000.0,1.1874,2333723000.0,96222826000.0,24815511000.0,-1948000000.0,68275709000.0,,2334000000.0,5468000000.0,44859000000.0,27141000000.0,4335000000.0,2162000000.0,-1488000000.0,,8706000000.0,,-289277000.0,890000000.0,2124000000.0,51775183000.0,3651053000.0,,-982000000.0,35424000000.0,95149000.0,2547000000.0,50492338000.0,28905238000.0,27947117000.0,6582000000.0,71068000000.0,6895503000.0,-1412000000.0,3168667000.0,20106766000.0,36347000000.0,,58854000000.0,22869945000.0,1.1634,12214000000.0,,4335000000.0,0.0,4335000000.0,43766114000.0,3084000000.0,-856723000.0,,,,,,
2004-09-30,14970000000.0,-2566000000.0,-83869000000.0,3613994000.0,1576000000.0,1657000000.0,1821000000.0,91917000000.0,15087000000.0,1023000000.0,6141000000.0,12741000000.0,7665000000.0,156000000.0,2914000000.0,-1292000000.0,,,6222000000.0,6444000000.0,-259000000.0,-3308000000.0,1.3326,-25723000.0,180098000000.0,7665000000.0,-2180000000.0,123487000000.0,,1703000000.0,5450000000.0,48324000000.0,27105000000.0,4818000000.0,1580000000.0,-1536000000.0,,8705000000.0,,1741000000.0,-2520000000.0,1812000000.0,97484000000.0,3613994000.0,,-822000000.0,36175000000.0,245000000.0,2914000000.0,91917000000.0,55989000000.0,56611000000.0,6649000000.0,66690000000.0,12780000000.0,-2172000000.0,12780000000.0,0.0,39703000000.0,,53900000000.0,41495000000.0,1.3176,12790000000.0,,4735000000.0,0.0,4818000000.0,74941000000.0,3532000000.0,5934723000.0,,,,,,
2004-12-31,15050000000.0,1608000528.5,-91490000000.0,,1156000000.0,3019000000.0,1484000000.0,96748000000.0,15698000000.0,-1382000000.0,-171923000000.0,12076000000.0,10184000000.0,251998502.7,-4651000000.0,18406000000.0,,60000176.2,5207000000.0,4787000000.0,-1826998977.9,-4540000000.0,,-556000000.0,191108000000.0,16432000000.0,-2429000000.0,127230000000.0,,1741000000.0,5403000000.0,28340000000.0,27854000000.0,1666000000.0,-10686000000.0,-1535000000.0,,12128000000.0,,1156000000.0,-7529000000.0,6484000000.0,113109000000.0,,,-2394000000.0,37763000000.0,328000000.0,1287000000.0,188238000000.0,64525000000.0,63878000000.0,6455000000.0,83246000000.0,12907000000.0,-286000000.0,20627000000.0,159000000.0,31223000000.0,9569000000.0,69713000000.0,48584000000.0,,7768000000.0,,1538000000.0,0.0,1666000000.0,76656000000.0,6498000000.0,-4747000000.0,,,,,,
2005-03-31,16722000000.0,-4358000000.0,-91490000000.0,3561194667.0,1521000000.0,2479000000.0,1521000000.0,98757000000.0,16562000000.0,-29000000.0,5936000000.0,4232000000.0,7352000000.0,172000000.0,0.0,27686000000.0,,,9340000000.0,8838000000.0,-114000000.0,-2825000000.0,184.74,171000000.0,191569000000.0,6135000000.0,-1933000000.0,129072000000.0,,1359000000.0,,49658000000.0,34379000000.0,6602000000.0,605000000.0,-1823000000.0,77000000.0,11157000000.0,,1521000000.0,-1546000000.0,2147000000.0,0.0,3561194667.0,,190000000.0,44426000000.0,,6515000000.0,98757000000.0,0.0,62497000000.0,8430000000.0,55509000000.0,12212000000.0,-797000000.0,25419000000.0,0.0,44414000000.0,,41143000000.0,0.0,182.16,14366000000.0,,6359000000.0,10754000000.0,6602000000.0,190463000000.0,3224000000.0,32000000.0,,,,,,
2005-06-30,16437000000.0,1155000000.0,-91490000000.0,3601800000.0,1360000000.0,2291000000.0,1360000000.0,90947000000.0,18066000000.0,-34000000.0,5954000000.0,4518000000.0,6506000000.0,128000000.0,0.0,5716000000.0,,,6771000000.0,7847000000.0,-222000000.0,-2911000000.0,1.578,-170000000.0,200722000000.0,6692000000.0,-2034000000.0,134802000000.0,,1521000000.0,5315000000.0,51770000000.0,30828000000.0,5591000000.0,491000000.0,-1809000000.0,,10737000000.0,,1360000000.0,-2774000000.0,2232000000.0,120625000000.0,3545081000.0,,-3636000000.0,39423000000.0,,3860000000.0,90947000000.0,64968000000.0,65920000000.0,8505000000.0,59268000000.0,12796000000.0,-2101000000.0,26424000000.0,0.0,155000000.0,,44809000000.0,55657000000.0,1.5564,14459000000.0,,5487000000.0,10555000000.0,5591000000.0,78925000000.0,3025000000.0,-174000000.0,,,,,,
2005-09-30,16404000000.0,,-91490000000.0,3548981500.0,2182000000.0,2674000000.0,2182000000.0,84489000000.0,19507000000.0,-150000000.0,5485000000.0,4762000000.0,10480000000.0,144000000.0,0.0,40913000000.0,,,6371000000.0,9871000000.0,,-3069000000.0,1.6578,822000000.0,214326000000.0,5403000000.0,-3661000000.0,129225000000.0,,1360000000.0,5267000000.0,58414000000.0,24224000000.0,6463000000.0,-2442000000.0,-2293000000.0,,12195000000.0,,2182000000.0,-2836000000.0,2041000000.0,135296000000.0,3501219333.0,,-5851000000.0,43996000000.0,,3302000000.0,84489000000.0,74297000000.0,85101000000.0,10154000000.0,67991000000.0,11679000000.0,-3259000000.0,29220000000.0,0.0,112000000.0,,52352000000.0,60999000000.0,1.6476,15639000000.0,,7129000000.0,10440000000.0,6463000000.0,77884000000.0,3444000000.0,-73000000.0,,,,,,
2005-12-31,16258000000.0,,-87367000000.0,,2960000000.0,,2960000000.0,85947000000.0,19760000000.0,,,4772000000.0,8932000000.0,,-827000000.0,30534000000.0,,,4239000000.0,,,-3476000000.0,,778000000.0,206914000000.0,14959000000.0,-3687000000.0,131624000000.0,,2182000000.0,5185000000.0,42136000000.0,30909000000.0,,-8658000000.0,-1434000000.0,,,,2960000000.0,5427000000.0,2351000000.0,126464000000.0,,,4860000000.0,46794000000.0,,763000000.0,173314000000.0,71997000000.0,75290000000.0,,,10230000000.0,-318000000.0,27979000000.0,9858000000.0,40902000000.0,5970000000.0,,54467000000.0,,,,,10371000000.0,,79661000000.0,,8942000000.0,,,,,,
2006-03-31,17066000000.0,-65000000.0,-87367000000.0,3458179582.0,2939000000.0,2929000000.0,2939000000.0,85487000000.0,18823000000.0,-640000000.0,5913000000.0,4887000000.0,9222000000.0,191000000.0,-66000000.0,849000000.0,,189000000.0,8791000000.0,8726000000.0,-157000000.0,-3295000000.0,1.644,-21000000.0,207094000000.0,13059000000.0,-3861000000.0,131769000000.0,,2960000000.0,5106000000.0,42712000000.0,30373000000.0,5623000000.0,-130000000.0,-1922000000.0,83000000.0,11101000000.0,,2939000000.0,-3294000000.0,2184000000.0,126213000000.0,3420312000.0,,569000000.0,50521000000.0,,5496000000.0,85487000000.0,71345000000.0,75325000000.0,8339000000.0,63288000000.0,9457000000.0,1008000000.0,28345000000.0,347000000.0,3918000000.0,6852000000.0,49036000000.0,54868000000.0,1.626,14252000000.0,,5797000000.0,10322000000.0,5623000000.0,80148000000.0,3096000000.0,-710000000.0,,,,,,
2006-06-30,18116000000.0,-720000000.0,-87367000000.0,3399430000.0,2590000000.0,3441000000.0,2590000000.0,90999000000.0,18915000000.0,155000000.0,6680000000.0,5246000000.0,12924000000.0,153000000.0,-88000000.0,1851000000.0,,,8968000000.0,10706000000.0,-177000000.0,-3412000000.0,2.2494,1913000000.0,217601000000.0,14863000000.0,-4411000000.0,142262000000.0,,2939000000.0,5019000000.0,42236000000.0,30648000000.0,7266000000.0,-122000000.0,-1894000000.0,122000000.0,12399000000.0,,4852000000.0,-456000000.0,2309000000.0,132136000000.0,3361942000.0,,595000000.0,56291000000.0,,5556000000.0,90999000000.0,75352000000.0,75339000000.0,10090000000.0,73170000000.0,11086000000.0,-2351000000.0,29287000000.0,141000000.0,3006000000.0,6149000000.0,56400000000.0,56784000000.0,2.2272,16770000000.0,,7188000000.0,10780000000.0,7266000000.0,84624000000.0,3516000000.0,941000000.0,,,,,,
2006-09-30,17343000000.0,-996000000.0,-87367000000.0,3330990000.0,3199000000.0,4614000000.0,3199000000.0,87584000000.0,19362000000.0,-2072000000.0,7026000000.0,5104000000.0,9561000000.0,169000000.0,-57000000.0,2174000000.0,,,5029000000.0,10908000000.0,-261000000.0,-3945000000.0,1.8876,-1653000000.0,213526000000.0,15960000000.0,-3430000000.0,136338000000.0,,4852000000.0,4975000000.0,40589000000.0,31237000000.0,6231000000.0,364000000.0,-1943000000.0,134000000.0,13113000000.0,,3199000000.0,-1487000000.0,2194000000.0,128456000000.0,3303017667.0,,-2144000000.0,59973000000.0,,1084000000.0,87584000000.0,72413000000.0,77188000000.0,10919000000.0,73002000000.0,10412000000.0,1477000000.0,28288000000.0,129000000.0,3020000000.0,6303000000.0,55057000000.0,56043000000.0,1.884,17945000000.0,,6231000000.0,10624000000.0,6231000000.0,84278000000.0,3630000000.0,367000000.0,,,,,,
