date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyChangeInInventory,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyDilutedAverageShares,quarterlyOtherCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlySaleOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyGrossPPE,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable
2002-03-31,1599800000.0,,5100000.0,191100000.0,2357200000.0,7588000000.0,10698700000.0,428100000.0,,311400000.0,125400000,13324000000.0,,2625300000.0,54000000.0,5200000.0,,9187800000.0,,914900000.0,784000000.0,,125400000,125400000,1288400000.0,,388100000.0,6011500000.0,500000.0,249600000.0,4001500000.0,-19600000.0,585200000.0,12212100000.0,,557900000.0,-178200000.0,284900000.0,2900000.0,183400000.0,,3940100000.0,-59000000.0,-584900000.0,,563000000.0,557900000.0,,0.0,,1115700000.0,141200000.0,31700000.0,,203100000.0,-53100000.0,16200000.0,67300000.0,-251000000.0,6336700000.0,1179600000.0,-57000000.0,198800000,12996100000,248100000.0,,273000000.0,62600000.0,722000000.0,594700000.0,,252800000,28600000.0,0.0,,,
2002-06-30,1618000000.0,288400000.0,11600000.0,-229500000.0,2457200000.0,7554300000.0,10795000000.0,548700000.0,,331400000.0,117300000,13465800000.0,,2670800000.0,50700000.0,4100000.0,0.39,9172300000.0,,975200000.0,752500000.0,,117300000,117300000,1286600000.0,,379600000.0,6178300000.0,10000000.0,-155400000.0,4197100000.0,-19800000.0,548700000.0,12875500000.0,,289800000.0,-84300000.0,557900000.0,2900000.0,181400000.0,,4097300000.0,-55900000.0,-584900000.0,,301400000.0,289800000.0,301000000.0,0.0,,1112300000.0,141500000.0,30900000.0,,19200000.0,-402000000.0,39400000.0,5900000.0,-235600000.0,6345000000.0,1168200000.0,-26500000.0,203800000,13628000000,-203000000.0,0.41,-268100000.0,64100000.0,688200000.0,583300000.0,,254500000,5700000.0,,,,
2002-09-30,1640800000.0,289200000.0,11300000.0,193000000.0,2564700000.0,7833000000.0,10811600000.0,519300000.0,,345400000.0,124800000,13869100000.0,,3057500000.0,50100000.0,-3100000.0,0.42,9473800000.0,,1027600000.0,739300000.0,,124800000,128400000,1295400000.0,,371600000.0,5993800000.0,4100000.0,179700000.0,4405900000.0,-19800000.0,519300000.0,12951000000.0,,300300000.0,-424600000.0,289800000.0,2900000.0,192800000.0,,4199100000.0,-22900000.0,-584900000.0,,311600000.0,300300000.0,299000000.0,0.0,,1445800000.0,141600000.0,29700000.0,,268700000.0,-41200000.0,11100000.0,8000000.0,-249300000.0,6346700000.0,1169000000.0,,220000000,13690300000,166500000.0,0.43,10600000.0,64400000.0,973100000.0,584100000.0,,270100000,-6100000.0,,,,
2002-12-31,1642200000.0,289700000.0,11300000.0,312100000.0,2681700000.0,7633500000.0,10774800000.0,517800000.0,,350100000.0,134300000,13804200000.0,,3029400000.0,50000000.0,12900000.0,0.46,9275700000.0,,1003100000.0,727600000.0,,134300000,134300000,1292100000.0,,474000000.0,6541000000.0,24100000.0,-547200000.0,3801300000.0,-20200000.0,517800000.0,14193400000.0,,316100000.0,21400000.0,300300000.0,2900000.0,204500000.0,,4332200000.0,29900000.0,-584900000.0,,327400000.0,316100000.0,298000000.0,0.0,,1443900000.0,39300000.0,27900000.0,,-399500000.0,184300000.0,19400000.0,4800000.0,-234100000.0,6315400000.0,1167300000.0,,209800000,14921000000,393900000.0,0.46,15800000.0,70200000.0,804800000.0,582400000.0,,259800000,10300000.0,,,,
2003-03-31,1654200000.0,,11500000.0,303900000.0,2843300000.0,7974400000.0,11253600000.0,439800000.0,,363500000.0,179000000,14353400000.0,,3099800000.0,52900000.0,-700000.0,,9628600000.0,,1056600000.0,884800000.0,,179000000,181600000,1290700000.0,,459700000.0,6022500000.0,8300000.0,536300000.0,4594700000.0,-19900000.0,589200000.0,14001500000.0,,522000000.0,-88600000.0,316100000.0,2900000.0,276000000.0,,4528500000.0,-25400000.0,-637400000.0,,533500000.0,522000000.0,,0.0,,1449500000.0,10200000.0,26300000.0,,-43600000.0,-15500000.0,8900000.0,107900000.0,-210300000.0,6630700000.0,1231100000.0,-34200000.0,295600000,14886300000,338100000.0,,205900000.0,94400000.0,873800000.0,593700000.0,,348500000,-9500000.0,0.0,,,
2003-06-30,1681300000.0,289800000.0,11700000.0,13000000.0,2981600000.0,8212700000.0,11625900000.0,535700000.0,,401900000.0,155600000,14764800000.0,,3138900000.0,53000000.0,0.0,0.53,9894000000.0,,1086200000.0,786500000.0,,155600000,155600000,1279400000.0,,423000000.0,5968200000.0,11900000.0,76300000.0,5090500000.0,-20000000.0,535700000.0,15737700000.0,,445200000.0,-63000000.0,522000000.0,2900000.0,236200000.0,,4674300000.0,-32100000.0,-637400000.0,,456900000.0,445200000.0,298100000.0,0.0,,1456200000.0,16400000.0,26500000.0,,-57100000.0,-102800000.0,43600000.0,39000000.0,-168500000.0,6981300000.0,1233900000.0,-30300000.0,250800000,16524200000,43300000.0,0.54,-76800000.0,79100000.0,792000000.0,596500000.0,,303800000,-102200000.0,-75300000.0,,,
2003-09-30,1912200000.0,289900000.0,15100000.0,-347900000.0,3120800000.0,8616400000.0,12263600000.0,585300000.0,,439900000.0,156500000,15375600000.0,,3112000000.0,54900000.0,0.0,0.53,10528600000.0,,1065200000.0,811700000.0,,156500000,156500000,1275800000.0,,379200000.0,6944400000.0,15100000.0,-976300000.0,4945200000.0,-19800000.0,585300000.0,15998400000.0,,261600000.0,-7300000.0,445200000.0,2900000.0,214800000.0,,4847000000.0,15600000.0,-637400000.0,,276700000.0,261600000.0,300300000.0,0.0,,1455000000.0,151400000.0,26700000.0,,155400000.0,-751000000.0,41600000.0,87000000.0,-168200000.0,7221900000.0,1229200000.0,-16200000.0,226400000,16810100000,-331700000.0,0.54,-183600000.0,56700000.0,863900000.0,591800000.0,,281300000,81800000.0,0.0,,,
2003-12-31,1913300000.0,290200000.0,13700000.0,-12500000.0,3223700000.0,9071600000.0,12778900000.0,571800000.0,,443700000.0,120200000,15954800000.0,,3175900000.0,57400000.0,30900000.0,0.41,10984900000.0,,1087600000.0,164733800000.0,,120200000,120200000,1469600000.0,,543900000.0,7106000000.0,31400000.0,-147200000.0,5346000000.0,-12500000.0,571800000.0,17498100000.0,,200500000.0,-127400000.0,261600000.0,2900000.0,164000000.0,,4969900000.0,-64000000.0,-637400000.0,,214200000.0,200500000.0,298700000.0,0.0,,1492300000.0,234100000.0,29400000.0,,53700000.0,-193100000.0,-3400000.0,13200000.0,-134400000.0,7304100000.0,1233400000.0,-25100000.0,164162000000,182231900000,12600000.0,0.41,-61100000.0,43800000.0,989500000.0,596000000.0,,164219400000,400000.0,-40000000.0,,,
2004-03-31,1618800000.0,,9800000.0,795800000.0,3420600000.0,9456100000.0,13004200000.0,399200000.0,,409000000.0,214200000,16240200000.0,,3236000000.0,66800000.0,11100000.0,,11074900000.0,,1145900000.0,916200000.0,,214200000,214200000,1209800000.0,,543000000.0,6735100000.0,-10200000.0,365900000.0,5418800000.0,-17500000.0,571900000.0,17023700000.0,,708000000.0,-70200000.0,200500000.0,2900000.0,301500000.0,,5165300000.0,-23000000.0,-723400000.0,,717800000.0,708000000.0,,0.0,,1490200000.0,828300000.0,32600000.0,,-261500000.0,633800000.0,10800000.0,-69700000.0,-111300000.0,6810500000.0,1323300000.0,-43400000.0,344300000,17939900000,839200000.0,,507500000.0,87300000.0,1274300000.0,599900000.0,,411100000,,-41500000.0,,,
2004-06-30,1708000000.0,291400000.0,10100000.0,105400000.0,3566700000.0,10012400000.0,13816300000.0,591200000.0,,502800000.0,163600000,17143400000.0,,3327100000.0,61300000.0,8700000.0,0.55,11720400000.0,,1229700000.0,852000000.0,,163600000,163600000,1205200000.0,,469800000.0,7379200000.0,14900000.0,-636400000.0,5448400000.0,-17500000.0,591200000.0,18334600000.0,,836700000.0,-96800000.0,708000000.0,3000000.0,246100000.0,,5423000000.0,-48800000.0,-723400000.0,,846800000.0,836700000.0,300100000.0,0.0,,1503000000.0,286400000.0,29600000.0,,97200000.0,-209500000.0,95500000.0,107200000.0,-107400000.0,8253600000.0,1317800000.0,-22900000.0,260800000,19186600000,128300000.0,0.56,128700000.0,82500000.0,1002600000.0,594400000.0,,322100000,-1000000.0,,,,
2004-09-30,1701900000.0,292800000.0,9200000.0,222400000.0,3635300000.0,10731700000.0,14636400000.0,606200000.0,,496800000.0,86100000,17965700000.0,,3329300000.0,62200000.0,-8700000.0,0.29,12433600000.0,,1217800000.0,735000000.0,,86100000,86100000,1205100000.0,,429000000.0,7935100000.0,15000000.0,-535500000.0,5561800000.0,-17500000.0,606200000.0,19199300000.0,,996200000.0,-58800000.0,836700000.0,3000000.0,113600000.0,,5532100000.0,-17300000.0,-723400000.0,,1005400000.0,996200000.0,300000000.0,0.0,,1512200000.0,261200000.0,30200000.0,,-35400000.0,85400000.0,15600000.0,15300000.0,-72800000.0,8743100000.0,1322700000.0,-31300000.0,128800000,19934300000,253700000.0,0.29,159500000.0,27500000.0,1298400000.0,599300000.0,,191000000,-1400000.0,,,,
2004-12-31,1711400000.0,293800000.0,8900000.0,115400000.0,2952400000.0,12048100000.0,15309400000.0,606000000.0,,509600000.0,-665400000,18684200000.0,,3374800000.0,62300000.0,24300000.0,-2.26,13759500000.0,,1248800000.0,840600000.0,,-665400000,-665400000,1201800000.0,,610700000.0,8316700000.0,-1184200000.0,-362700000.0,5615600000.0,-17700000.0,1806000000.0,19941300000.0,,1032900000.0,-124700000.0,996200000.0,3000000.0,-980200000.0,,4924700000.0,-49900000.0,-723000000.0,,1041800000.0,1032900000.0,293800000.0,0.0,,1514000000.0,259900000.0,30600000.0,,9300000.0,-12000000.0,6000000.0,-90500000.0,-38500000.0,8821700000.0,1335000000.0,-36700000.0,-965400000,20781900000,152100000.0,-2.26,36700000.0,-314800000.0,2355800000.0,612000000.0,,-903100000,49000000.0,,,,
2005-03-31,1707300000.0,,9300000.0,955300000.0,3193500000.0,11792600000.0,15332300000.0,469800000.0,,505600000.0,259000000,18775000000.0,,3442700000.0,65100000.0,200000.0,,13499900000.0,,1270400000.0,1037100000.0,,259000000,259000000,1201700000.0,,593100000.0,7495500000.0,23000000.0,814600000.0,5731500000.0,-17900000.0,651800000.0,19574700000.0,,1800000000.0,-75000000.0,1032900000.0,3100000.0,380700000.0,,5275100000.0,9500000.0,-803600000.0,,1809300000.0,1800000000.0,,0.0,,1541800000.0,557200000.0,27600000.0,,-162200000.0,605000000.0,106200000.0,-360800000.0,-45600000.0,8186200000.0,1434100000.0,-49000000.0,385300000,20611800000,1004300000.0,,767100000.0,121700000.0,2456100000.0,630500000.0,,450400000,52300000.0,,,,
2005-06-30,1585000000.0,302000000.0,9000000.0,593000000.0,3346000000.0,11809000000.0,15745000000.0,612000000.0,,593000000.0,171000000,19129000000.0,,3384000000.0,64000000.0,0.0,0.55,13394000000.0,,1222000000.0,925000000.0,,171000000,170000000,992000000.0,,573000000.0,7228000000.0,-24000000.0,262000000.0,5782000000.0,-18000000.0,664000000.0,20133000000.0,,2409000000.0,-91000000.0,1800000000.0,3000000.0,264000000.0,,5735000000.0,-39000000.0,-804000000.0,,2418000000.0,2409000000.0,313000000.0,0.0,,1534000000.0,8000000.0,25000000.0,,63000000.0,451000000.0,158000000.0,33000000.0,-65000000.0,8762000000.0,1432000000.0,-44000000.0,261000000,21058000000,637000000.0,0.57,609000000.0,94000000.0,2466000000.0,628000000.0,,325000000,-84000000.0,-66000000.0,,,
2005-09-30,1593000000.0,308000000.0,,1267000000.0,3494000000.0,13010000000.0,16685000000.0,665000000.0,,605000000.0,167000000,20456000000.0,,3771000000.0,63000000.0,-100000000.0,0.53,14603000000.0,,1296000000.0,894000000.0,,167000000,154000000,988000000.0,,539000000.0,7588000000.0,35000000.0,-9000000.0,5855000000.0,-18000000.0,665000000.0,20711000000.0,,2996000000.0,-567000000.0,2409000000.0,3000000.0,242000000.0,,5853000000.0,42000000.0,-804000000.0,,2996000000.0,2996000000.0,316000000.0,0.0,,1826000000.0,6000000.0,22000000.0,,-218000000.0,1130000000.0,133000000.0,78000000.0,-30000000.0,10055000000.0,1453000000.0,-105000000.0,229000000,21605000000,1372000000.0,0.54,587000000.0,88000000.0,2410000000.0,649000000.0,,292000000,-18000000.0,-224000000.0,,,
2005-12-31,1567000000.0,307000000.0,,-521000000.0,3670000000.0,13285000000.0,16931000000.0,690000000.0,,582000000.0,193000000,20760000000.0,,3829000000.0,71000000.0,-2000000.0,0.61,14852000000.0,,1342000000.0,983000000.0,,193000000,193000000,985000000.0,,770000000.0,8208000000.0,33000000.0,-619000000.0,6380000000.0,-19000000.0,691000000.0,21619000000.0,,2183000000.0,-124000000.0,2996000000.0,3000000.0,303000000.0,,5908000000.0,-136000000.0,-804000000.0,,2183000000.0,2183000000.0,316000000.0,0.0,,1820000000.0,6000000.0,23000000.0,,-157000000.0,-846000000.0,156000000.0,132000000.0,-44000000.0,10179000000.0,1471000000.0,11000000.0,292000000,22602000000,-532000000.0,0.63,-813000000.0,110000000.0,2330000000.0,667000000.0,,363000000,-184000000.0,-289000000.0,,,
2006-03-31,1553000000.0,,,1238000000.0,3871000000.0,13515000000.0,16919000000.0,513000000.0,1718000000.0,588000000.0,220000000,20975000000.0,,4056000000.0,68000000.0,12000000.0,,15068000000.0,,1539000000.0,1060000000.0,,220000000,220000000,965000000.0,,827000000.0,7260000000.0,49000000.0,944000000.0,6370000000.0,-18000000.0,728000000.0,21725000000.0,,2142000000.0,-1043000000.0,2183000000.0,3000000.0,349000000.0,,5907000000.0,-985000000.0,-860000000.0,,2142000000.0,2142000000.0,,0.0,,128000000.0,26000000.0,24000000.0,,-265000000.0,571000000.0,121000000.0,160000000.0,-45000000.0,10055000000.0,1531000000.0,-29000000.0,332000000,22785000000,1267000000.0,,-41000000.0,129000000.0,2607000000.0,671000000.0,,400000000,255000000.0,-379000000.0,,,
2006-06-30,1605000000.0,302000000.0,,221000000.0,4037000000.0,13825000000.0,17112000000.0,751000000.0,1786000000.0,643000000.0,184000000,21339000000.0,,4227000000.0,70000000.0,0.0,0.6,15430000000.0,,1664000000.0,1023000000.0,,184000000,184000000,962000000.0,,828000000.0,7714000000.0,35000000.0,-446000000.0,6249000000.0,-18000000.0,751000000.0,22593000000.0,,2000000000.0,-204000000.0,2142000000.0,3000000.0,285000000.0,,5909000000.0,-39000000.0,-860000000.0,,2000000000.0,2000000000.0,309000000.0,0.0,,133000000.0,26000000.0,22000000.0,,-242000000.0,-23000000.0,62000000.0,58000000.0,43000000.0,10389000000.0,1504000000.0,-74000000.0,272000000,23616000000,295000000.0,0.61,-142000000.0,101000000.0,2582000000.0,644000000.0,,342000000,12000000.0,-283000000.0,,,
2006-09-30,1628000000.0,298000000.0,,327000000.0,4248000000.0,13930000000.0,17302000000.0,724000000.0,1696000000.0,669000000.0,229000000,21479000000.0,,4177000000.0,69000000.0,36000000.0,0.75,15558000000.0,,1715000000.0,1024000000.0,,229000000,287000000,959000000.0,,813000000.0,7791000000.0,38000000.0,-189000000.0,5983000000.0,-18000000.0,718000000.0,21362000000.0,,2254000000.0,109000000.0,2000000000.0,3000000.0,316000000.0,,5921000000.0,1000000.0,-860000000.0,,2254000000.0,2254000000.0,305000000.0,0.0,,132000000.0,25000000.0,22000000.0,,-233000000.0,143000000.0,129000000.0,12000000.0,44000000.0,10426000000.0,1494000000.0,-63000000.0,306000000,22386000000,390000000.0,0.77,257000000.0,29000000.0,2666000000.0,634000000.0,,375000000,-27000000.0,-375000000.0,,,
2006-12-31,1666000000.0,296000000.0,,-188000000.0,4473000000.0,14726000000.0,18304000000.0,743000000.0,1694000000.0,709000000.0,243000000,22490000000.0,,4186000000.0,69000000.0,17000000.0,0.8,16392000000.0,,1588000000.0,1061000000.0,,243000000,240000000,957000000.0,,1048000000.0,8616000000.0,39000000.0,-829000000.0,6427000000.0,-18000000.0,743000000.0,22050000000.0,,2013000000.0,-57000000.0,2254000000.0,3000000.0,334000000.0,,6098000000.0,12000000.0,-860000000.0,,2013000000.0,2013000000.0,302000000.0,0.0,,288000000.0,25000000.0,23000000.0,,-54000000.0,-527000000.0,48000000.0,7000000.0,29000000.0,10859000000.0,1476000000.0,-58000000.0,318000000,23111000000,-130000000.0,0.82,-241000000.0,94000000.0,2794000000.0,616000000.0,,387000000,-20000000.0,-98000000.0,,,
2007-03-31,2544000000.0,,,873000000.0,4712000000.0,15126000000.0,17856000000.0,599000000.0,2975000000.0,741000000.0,257000000,23943000000.0,,6087000000.0,87000000.0,36000000.0,,17670000000.0,,1649000000.0,1251000000.0,,257000000,257000000,1803000000.0,,1027000000.0,8153000000.0,-77000000.0,536000000.0,5613000000.0,-18000000.0,883000000.0,22914000000.0,,1954000000.0,-1951000000.0,2013000000.0,3000000.0,363000000.0,,6273000000.0,-12000000.0,-822000000.0,,1954000000.0,1954000000.0,,0.0,,779000000.0,155000000.0,31000000.0,,908000000.0,467000000.0,160000000.0,90000000.0,-2000000.0,10873000000.0,1506000000.0,-111000000.0,368000000,24165000000,984000000.0,,-59000000.0,106000000.0,3071000000.0,684000000.0,,455000000,-48000000.0,-247000000.0,,,
2007-06-30,3014000000.0,297000000.0,,356000000.0,4881000000.0,14859000000.0,18157000000.0,821000000.0,2999000000.0,1216000000.0,235000000,24312000000.0,,6155000000.0,89000000.0,51000000.0,0.77,17873000000.0,,1866000000.0,1177000000.0,,235000000,236000000,1798000000.0,,1006000000.0,8000000000.0,37000000.0,196000000.0,6790000000.0,-18000000.0,821000000.0,23351000000.0,,2203000000.0,-90000000.0,1954000000.0,2000000.0,357000000.0,,6439000000.0,8000000.0,-822000000.0,,2203000000.0,2203000000.0,304000000.0,0.0,,599000000.0,152000000.0,36000000.0,,-93000000.0,310000000.0,149000000.0,-104000000.0,76000000.0,,1513000000.0,-76000000.0,356000000,24528000000,432000000.0,0.79,249000000.0,121000000.0,13701000000.0,691000000.0,,445000000,-18000000.0,-267000000.0,,,
2007-09-30,3038000000.0,293000000.0,,755000000.0,5113000000.0,15612000000.0,18789000000.0,827000000.0,3055000000.0,1240000000.0,247000000,25034000000.0,,6245000000.0,89000000.0,7000000.0,0.83,18650000000.0,,1713000000.0,1181000000.0,,247000000,247000000,1798000000.0,,970000000.0,8303000000.0,41000000.0,-261000000.0,6820000000.0,-18000000.0,822000000.0,23269000000.0,1723000000.0,2518000000.0,-138000000.0,2203000000.0,3000000.0,359000000.0,,6384000000.0,-24000000.0,-822000000.0,,2518000000.0,2518000000.0,299000000.0,0.0,,763000000.0,152000000.0,36000000.0,,-405000000.0,242000000.0,34000000.0,145000000.0,126000000.0,11773000000.0,1536000000.0,-85000000.0,359000000,24450000000,840000000.0,0.85,315000000.0,112000000.0,994000000.0,714000000.0,,448000000,41000000.0,-428000000.0,,,
2007-12-31,3013000000.0,290000000.0,,-1405000000.0,5297000000.0,15847000000.0,18684000000.0,922000000.0,3353000000.0,1216000000.0,201000000,25365000000.0,,6681000000.0,93000000.0,34000000.0,0.68,18860000000.0,,1703000000.0,1204000000.0,,201000000,201000000,1797000000.0,,1183000000.0,9568000000.0,31000000.0,-1166000000.0,7465000000.0,-17000000.0,922000000.0,25290000000.0,2153000000.0,1436000000.0,342000000.0,2518000000.0,3000000.0,277000000.0,,6505000000.0,969000000.0,-822000000.0,,1436000000.0,1436000000.0,297000000.0,0.0,,878000000.0,152000000.0,36000000.0,,-101000000.0,-818000000.0,114000000.0,151000000.0,126000000.0,12359000000.0,1569000000.0,-86000000.0,282000000,26494000000,-1319000000.0,0.69,-1082000000.0,76000000.0,0.0,747000000.0,,375000000,-983000000.0,-231000000.0,,,
2008-03-31,3134000000.0,,,807000000.0,5586000000.0,15348000000.0,17786000000.0,619000000.0,3345000000.0,1339000000.0,307000000,24603000000.0,,6817000000.0,100000000.0,14000000.0,,18482000000.0,,1837000000.0,1447000000.0,,307000000,305000000,1795000000.0,,1210000000.0,9000000000.0,-72000000.0,555000000.0,6229000000.0,-17000000.0,966000000.0,24784000000.0,2104000000.0,1362000000.0,-119000000.0,1436000000.0,4000000.0,464000000.0,,6121000000.0,-953000000.0,-927000000.0,,1362000000.0,1362000000.0,,0.0,,860000000.0,2000000.0,34000000.0,,-871000000.0,498000000.0,57000000.0,6000000.0,139000000.0,12032000000.0,1702000000.0,-109000000.0,481000000,26231000000,916000000.0,,-74000000.0,159000000.0,0.0,775000000.0,,581000000,17000000.0,-772000000.0,,,
2008-06-30,3129000000.0,277000000.0,,236000000.0,5782000000.0,15617000000.0,17931000000.0,897000000.0,3505000000.0,1335000000.0,235000000,24987000000.0,,7056000000.0,106000000.0,4000000.0,0.83,18746000000.0,,1851000000.0,1268000000.0,,235000000,235000000,1794000000.0,,1167000000.0,9314000000.0,21000000.0,-272000000.0,7214000000.0,-17000000.0,897000000.0,25436000000.0,2029000000.0,1187000000.0,-362000000.0,1362000000.0,4000000.0,358000000.0,,6241000000.0,-42000000.0,-927000000.0,,1187000000.0,1187000000.0,282000000.0,0.0,,921000000.0,,34000000.0,,-130000000.0,-61000000.0,32000000.0,10000000.0,149000000.0,12421000000.0,1706000000.0,-78000000.0,371000000,26704000000,314000000.0,0.85,-175000000.0,123000000.0,0.0,779000000.0,,477000000,24000000.0,-147000000.0,,,
2008-09-30,3080000000.0,275000000.0,,142000000.0,5910000000.0,15148000000.0,17538000000.0,921000000.0,3524000000.0,1285000000.0,327000000,24577000000.0,,7039000000.0,112000000.0,4000000.0,1.17,18228000000.0,,1813000000.0,1302000000.0,,327000000,327000000,1795000000.0,,1064000000.0,9183000000.0,33000000.0,103000000.0,7025000000.0,-33000000.0,921000000.0,25272000000.0,1998000000.0,1123000000.0,-91000000.0,1187000000.0,4000000.0,379000000.0,,6349000000.0,79000000.0,-927000000.0,,1123000000.0,1123000000.0,280000000.0,0.0,,925000000.0,,35000000.0,,-199000000.0,-213000000.0,34000000.0,52000000.0,91000000.0,12086000000.0,1704000000.0,-92000000.0,381000000,26574000000,234000000.0,1.19,-64000000.0,52000000.0,0.0,777000000.0,,493000000,-44000000.0,-204000000.0,,,
2008-12-31,3081000000.0,274000000.0,,68000000.0,5857000000.0,16057000000.0,18372000000.0,904000000.0,3484000000.0,1286000000.0,-20000000,25302000000.0,,6930000000.0,112000000.0,3000000.0,-0.07,19138000000.0,,1766000000.0,1343000000.0,,-20000000,-20000000,1795000000.0,,1291000000.0,9395000000.0,-476000000.0,-321000000.0,7588000000.0,-33000000.0,1397000000.0,25787000000.0,2440000000.0,1175000000.0,-79000000.0,1123000000.0,4000000.0,-70000000.0,,6164000000.0,39000000.0,-927000000.0,,1175000000.0,1175000000.0,274000000.0,0.0,,892000000.0,,33000000.0,,-20000000.0,-168000000.0,11000000.0,-168000000.0,-71000000.0,12326000000.0,1715000000.0,-118000000.0,-54000000,27130000000,186000000.0,-0.07,52000000.0,-50000000.0,0.0,788000000.0,,58000000,513000000.0,0.0,,,
2009-03-31,3468000000.0,,,513000000.0,6103000000.0,15606000000.0,18671000000.0,1096000000.0,3528000000.0,1178000000.0,281000000,25267000000.0,,6596000000.0,111000000.0,-7000000.0,,19074000000.0,,1390000000.0,1465000000.0,,281000000,281000000,2290000000.0,,1145000000.0,8527000000.0,434000000.0,860000000.0,,-33000000.0,967000000.0,24759000000.0,2503000000.0,2109000000.0,-195000000.0,1175000000.0,4000000.0,397000000.0,,6193000000.0,-116000000.0,-927000000.0,,2109000000.0,2109000000.0,,0.0,,882000000.0,219000000.0,42000000.0,,527000000.0,-187000000.0,20000000.0,254000000.0,-179000000.0,,1723000000.0,-104000000.0,498000000,26224000000,617000000.0,,934000000.0,116000000.0,0.0,796000000.0,,621000000,-79000000.0,-151000000.0,,,
2009-06-30,3505000000.0,270000000.0,,821000000.0,6358000000.0,15941000000.0,19062000000.0,844000000.0,3549000000.0,1213000000.0,288000000,25717000000.0,,6655000000.0,111000000.0,-1000000.0,1.06,19446000000.0,,1432000000.0,1303000000.0,,288000000,288000000,2292000000.0,,1088000000.0,8615000000.0,10000000.0,-42000000.0,,-34000000.0,844000000.0,25354000000.0,2480000000.0,2644000000.0,-86000000.0,2109000000.0,4000000.0,421000000.0,,6271000000.0,0.0,,-6000000.0,2644000000.0,2644000000.0,272000000.0,0.0,,860000000.0,217000000.0,48000000.0,,-303000000.0,406000000.0,31000000.0,60000000.0,-84000000.0,,,-86000000.0,459000000,26657000000,907000000.0,1.07,535000000.0,133000000.0,0.0,814000000.0,24000000.0,469000000,18000000.0,-298000000.0,,,
2009-09-30,3485000000.0,267000000.0,,523000000.0,6627000000.0,16420000000.0,19930000000.0,868000000.0,3560000000.0,1191000000.0,301000000,26624000000.0,,6694000000.0,113000000.0,-1000000.0,1.11,19905000000.0,,1452000000.0,1335000000.0,,301000000,301000000,2294000000.0,,994000000.0,8598000000.0,4000000.0,66000000.0,,-32000000.0,868000000.0,25795000000.0,2521000000.0,3215000000.0,-106000000.0,2644000000.0,4000000.0,424000000.0,,6719000000.0,3000000.0,,0.0,3215000000.0,3215000000.0,271000000.0,0.0,,846000000.0,217000000.0,47000000.0,,36000000.0,346000000.0,93000000.0,44000000.0,3000000.0,,,-103000000.0,467000000,27130000000,626000000.0,1.13,571000000.0,123000000.0,0.0,836000000.0,29000000.0,471000000,-207000000.0,-24000000.0,,,
