date,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyTaxProvision,quarterlyInventory,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetPPE,quarterlyBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyDilutedEPS,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyGrossProfit,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyChangeInInventory,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyBasicEPS,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,quarterlyGoodwill,quarterlyPretaxIncome,quarterlyStockholdersEquity,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyCurrentDeferredRevenue
2003-04-30,294000000.0,,0.0,-174000000.0,23000000.0,10000000.0,233000000.0,129000000.0,129000000,-65000000.0,61000000.0,608000000.0,348000000.0,-10000000.0,1770000000.0,411000000.0,,-22000000.0,2273000000.0,423000000.0,511000000.0,920000000.0,671000000.0,37000000.0,20000000.0,168000000.0,129000000.0,6115000000.0,27000000.0,27000000.0,,1261000000.0,,45000000.0,0.31,4845000000.0,2781000000.0,,69000000.0,514000000.0,19000000.0,3000000.0,680000000.0,411000000.0,-349000000.0,5763000000.0,1600000000,257000000,3719000000.0,,55000000.0,,,326000000,-10000000.0,27000000.0,-69000000.0,-65000000.0,0.31,5245000000.0,2969000000.0,,,190000000.0,352000000.0,1270000000.0,400000000.0,-3000000.0,,2794000000.0,,-1949000000.0,124000000.0,696000000.0,,,
2003-07-31,251000000.0,,0.0,-51000000.0,26000000.0,2000000.0,167000000.0,74000000.0,74000000,-125000000.0,36000000.0,709000000.0,282000000.0,5000000.0,1843000000.0,,,35000000.0,2249000000.0,477000000.0,413000000.0,858000000.0,602000000.0,27000000.0,20000000.0,42000000.0,74000000.0,6205000000.0,32000000.0,32000000.0,,1279000000.0,0.0,50000000.0,,4915000000.0,2821000000.0,,63000000.0,620000000.0,-95000000.0,73000000.0,597000000.0,,-316000000.0,5818000000.0,1455000000,120000000,4012000000.0,,-94000000.0,,,183000000,-11000000.0,32000000.0,-110000000.0,-65000000.0,,5254000000.0,3035000000.0,,,110000000.0,387000000.0,1290000000.0,451000000.0,0.0,,2783000000.0,,-2169000000.0,136000000.0,786000000.0,,,
2003-10-31,305000000.0,,0.0,103000000.0,21000000.0,4000000.0,-66000000.0,211000000.0,211000000,-23000000.0,100000000.0,802000000.0,65000000.0,7000000.0,1846000000.0,411000000.0,250000000.0,-10000000.0,2556000000.0,437000000.0,663000000.0,1108000000.0,874000000.0,32000000.0,20000000.0,-89000000.0,211000000.0,6743000000.0,39000000.0,39000000.0,,1168000000.0,,43000000.0,0.51,5088000000.0,2937000000.0,,63000000.0,656000000.0,-274000000.0,-2000000.0,801000000.0,412000000.0,-237000000.0,6128000000.0,1909000000,364000000,4015000000.0,,-79000000.0,-81000000.0,,427000000,-4000000.0,39000000.0,-31000000.0,-65000000.0,0.51,5400000000.0,3365000000.0,,,311000000.0,615000000.0,1655000000.0,416000000.0,0.0,,2763000000.0,,-2169000000.0,151000000.0,559000000.0,,,
2004-01-31,303000000.0,,-11000000.0,-350000000.0,21000000.0,4000000.0,398000000.0,235000000.0,235000000,-53000000.0,112000000.0,715000000.0,65000000.0,2000000.0,1871000000.0,411000000.0,,-2000000.0,2566000000.0,497000000.0,644000000.0,1212000000.0,910000000.0,39000000.0,20000000.0,345000000.0,235000000.0,6796000000.0,41000000.0,41000000.0,,908000000.0,,42000000.0,0.57,5255000000.0,3081000000.0,,64000000.0,619000000.0,-17000000.0,4000000.0,888000000.0,412000000.0,-152000000.0,5928000000.0,2100000000,391000000,4040000000.0,,100000000.0,,,455000000,-15000000.0,41000000.0,-51000000.0,-64000000.0,0.57,5571000000.0,3426000000.0,,,347000000.0,868000000.0,1541000000.0,476000000.0,0.0,,2502000000.0,,-2169000000.0,141000000.0,860000000.0,,,
2004-04-30,273000000.0,,0.0,-198000000.0,23000000.0,12000000.0,244000000.0,142000000.0,142000000,-66000000.0,61000000.0,686000000.0,366000000.0,-13000000.0,1834000000.0,411000000.0,262000000.0,13000000.0,2543000000.0,442000000.0,481000000.0,995000000.0,551000000.0,41000000.0,20000000.0,178000000.0,142000000.0,6443000000.0,28000000.0,28000000.0,,769000000.0,,40000000.0,0.34,5103000000.0,2996000000.0,,68000000.0,501000000.0,147000000.0,14000000.0,672000000.0,413000000.0,-216000000.0,5567000000.0,1667000000,230000000,4003000000.0,,19000000.0,,,298000000,-19000000.0,28000000.0,-59000000.0,-65000000.0,0.35,5648000000.0,3380000000.0,,,203000000.0,876000000.0,1340000000.0,419000000.0,0.0,,2187000000.0,,-2169000000.0,145000000.0,575000000.0,,,
2004-07-31,298000000.0,,0.0,-30000000.0,28000000.0,5000000.0,168000000.0,59000000.0,59000000,-146000000.0,27000000.0,795000000.0,315000000.0,4000000.0,1901000000.0,,332000000.0,-16000000.0,2543000000.0,414000000.0,490000000.0,872000000.0,607000000.0,28000000.0,20000000.0,22000000.0,59000000.0,6675000000.0,32000000.0,32000000.0,,810000000.0,,49000000.0,,5194000000.0,2995000000.0,,65000000.0,607000000.0,-31000000.0,35000000.0,561000000.0,,-204000000.0,5801000000.0,1433000000,147000000,4248000000.0,,-107000000.0,-22000000.0,,212000000,-18000000.0,32000000.0,-134000000.0,-65000000.0,,5642000000.0,3462000000.0,,,86000000.0,874000000.0,1481000000.0,384000000.0,0.0,,2339000000.0,,-2347000000.0,47000000.0,587000000.0,,,
2004-10-31,340000000.0,,0.0,-10000000.0,20000000.0,3000000.0,64000000.0,230000000.0,230000000,-47000000.0,107000000.0,878000000.0,70000000.0,12000000.0,1916000000.0,409000000.0,324000000.0,-2000000.0,2565000000.0,463000000.0,773000000.0,1245000000.0,912000000.0,32000000.0,20000000.0,17000000.0,230000000.0,7228000000.0,44000000.0,44000000.0,,892000000.0,,44000000.0,0.56,5359000000.0,3103000000.0,,68000000.0,728000000.0,-188000000.0,1000000.0,846000000.0,412000000.0,-124000000.0,6111000000.0,2091000000,383000000,4263000000.0,,-67000000.0,-69000000.0,,451000000,-4000000.0,44000000.0,-44000000.0,-65000000.0,0.56,5802000000.0,3509000000.0,,,337000000.0,1117000000.0,1869000000.0,443000000.0,0.0,,2602000000.0,,-2347000000.0,174000000.0,620000000.0,,,
2005-01-31,327000000.0,,0.0,-376000000.0,24000000.0,23000000.0,436000000.0,235000000.0,235000000,-57000000.0,109000000.0,762000000.0,70000000.0,7000000.0,1917000000.0,409000000.0,,2000000.0,2552000000.0,515000000.0,718000000.0,1321000000.0,922000000.0,44000000.0,20000000.0,379000000.0,235000000.0,7074000000.0,51000000.0,51000000.0,,576000000.0,,45000000.0,0.57,5400000000.0,3156000000.0,,68000000.0,651000000.0,70000000.0,3000000.0,902000000.0,414000000.0,-98000000.0,5735000000.0,2223000000,387000000,4264000000.0,,123000000.0,36000000.0,,455000000,0.0,51000000.0,-52000000.0,-70000000.0,0.57,5967000000.0,3516000000.0,,,344000000.0,1339000000.0,1674000000.0,491000000.0,0.0,,2219000000.0,,-2347000000.0,143000000.0,964000000.0,,,
2005-04-30,330000000.0,,0.0,-237000000.0,24000000.0,15000000.0,272000000.0,146000000.0,146000000,-62000000.0,68000000.0,706000000.0,70000000.0,-19000000.0,1911000000.0,409000000.0,339000000.0,2000000.0,2541000000.0,444000000.0,539000000.0,1035000000.0,865000000.0,51000000.0,20000000.0,210000000.0,146000000.0,6813000000.0,32000000.0,32000000.0,,447000000.0,,45000000.0,0.35,5394000000.0,3153000000.0,,71000000.0,518000000.0,-31000000.0,19000000.0,701000000.0,414000000.0,-106000000.0,5445000000.0,1736000000,257000000,4258000000.0,,51000000.0,,,328000000,-62000000.0,32000000.0,-55000000.0,-70000000.0,0.36,6043000000.0,3545000000.0,,,214000000.0,1368000000.0,1419000000.0,420000000.0,7000000.0,,1900000000.0,,-2347000000.0,142000000.0,665000000.0,,,
2005-07-31,262000000.0,,0.0,-45000000.0,27000000.0,30000000.0,218000000.0,96000000.0,96000000,-166000000.0,39000000.0,782000000.0,70000000.0,8000000.0,1987000000.0,,342000000.0,4000000.0,2542000000.0,431000000.0,509000000.0,890000000.0,857000000.0,32000000.0,20000000.0,52000000.0,96000000.0,6776000000.0,40000000.0,40000000.0,,451000000.0,,50000000.0,,5264000000.0,3009000000.0,,72000000.0,624000000.0,104000000.0,24000000.0,608000000.0,,-223000000.0,5506000000.0,1498000000,177000000,4511000000.0,,-101000000.0,,,249000000,-44000000.0,40000000.0,-163000000.0,-70000000.0,,6069000000.0,3504000000.0,,,135000000.0,1270000000.0,1512000000.0,402000000.0,-7000000.0,,2002000000.0,,-2524000000.0,67000000.0,620000000.0,,,
2005-10-31,291000000.0,,1000000.0,-69000000.0,24000000.0,18000000.0,113000000.0,302000000.0,302000000,-38000000.0,73000000.0,894000000.0,74000000.0,5000000.0,1957000000.0,409000000.0,349000000.0,1000000.0,2225000000.0,482000000.0,788000000.0,1228000000.0,856000000.0,40000000.0,20000000.0,75000000.0,302000000.0,7164000000.0,45000000.0,45000000.0,,751000000.0,,26000000.0,0.73,5254000000.0,3006000000.0,,69000000.0,757000000.0,-220000000.0,-5000000.0,882000000.0,414000000.0,-232000000.0,5651000000.0,2110000000,400000000,4481000000.0,,-100000000.0,,,469000000,,45000000.0,-38000000.0,-70000000.0,0.74,6297000000.0,3213000000.0,,,375000000.0,1513000000.0,1910000000.0,458000000.0,0.0,,2438000000.0,,-2524000000.0,183000000.0,639000000.0,,,
2006-01-31,281000000.0,,0.0,-268000000.0,24000000.0,20000000.0,536000000.0,254000000.0,254000000,-47000000.0,106000000.0,755000000.0,74000000.0,222000000.0,1940000000.0,408000000.0,356000000.0,0.0,2219000000.0,544000000.0,719000000.0,1334000000.0,863000000.0,45000000.0,20000000.0,489000000.0,254000000.0,7146000000.0,267000000.0,267000000.0,,687000000.0,,43000000.0,0.61,5232000000.0,3011000000.0,,68000000.0,679000000.0,173000000.0,7000000.0,947000000.0,414000000.0,-221000000.0,5525000000.0,2281000000,403000000,4464000000.0,,142000000.0,,,471000000,,267000000.0,-46000000.0,-74000000.0,0.62,6477000000.0,3222000000.0,,,360000000.0,1621000000.0,1914000000.0,520000000.0,0.0,,2303000000.0,,-2524000000.0,173000000.0,647000000.0,,,
2006-04-30,301000000.0,,4000000.0,-14000000.0,25000000.0,62000000.0,328000000.0,166000000.0,166000000,-61000000.0,68000000.0,650000000.0,74000000.0,263000000.0,1944000000.0,406000000.0,,-2000000.0,1904000000.0,470000000.0,579000000.0,1089000000.0,963000000.0,267000000.0,20000000.0,267000000.0,166000000.0,7252000000.0,530000000.0,530000000.0,,1043000000.0,,41000000.0,0.4,5330000000.0,1088000000.0,,75000000.0,546000000.0,108000000.0,3000000.0,747000000.0,413000000.0,-180000000.0,5472000000.0,1836000000,277000000,4468000000.0,,85000000.0,-18000000.0,,352000000,-56000000.0,530000000.0,-54000000.0,-74000000.0,0.41,6569000000.0,2846000000.0,,1997000000.0,234000000.0,1780000000.0,1922000000.0,445000000.0,7000000.0,,2626000000.0,,-2524000000.0,163000000.0,942000000.0,,,
2006-07-31,1442000000.0,,6000000.0,33000000.0,26000000.0,136000000.0,249000000.0,44000000.0,33000000,-163000000.0,-1000000.0,728000000.0,152000000.0,127000000.0,1954000000.0,,463000000.0,-4000000.0,2116000000.0,423000000.0,494000000.0,617000000.0,1022000000.0,530000000.0,20000000.0,86000000.0,44000000.0,7870000000.0,657000000.0,657000000.0,,1097000000.0,,55000000.0,,5758000000.0,596000000.0,,77000000.0,691000000.0,87000000.0,24000000.0,499000000.0,,4000000.0,6102000000.0,1116000000,76000000,4497000000.0,,-129000000.0,200000000.0,,153000000,-323000000.0,657000000.0,-156000000.0,-74000000.0,,6539000000.0,3140000000.0,,1765000000.0,32000000.0,1768000000.0,2112000000.0,397000000.0,6000000.0,,2962000000.0,,-2543000000.0,155000000.0,561000000.0,,,
2006-10-31,631000000.0,,5000000.0,-1160000000.0,26000000.0,37000000.0,-88000000.0,291000000.0,269000000,-46000000.0,128000000.0,859000000.0,78000000.0,-427000000.0,1939000000.0,395000000.0,473000000.0,-2000000.0,2116000000.0,477000000.0,802000000.0,1236000000.0,1071000000.0,657000000.0,20000000.0,-134000000.0,291000000.0,7024000000.0,230000000.0,230000000.0,,747000000.0,,41000000.0,0.71,4932000000.0,595000000.0,,64000000.0,741000000.0,-262000000.0,-51000000.0,917000000.0,405000000.0,-10000000.0,5756000000.0,2153000000,440000000,4482000000.0,,-132000000.0,-8000000.0,,504000000,-751000000.0,230000000.0,820000000.0,-74000000.0,0.74,6752000000.0,3119000000.0,,1767000000.0,397000000.0,1268000000.0,2092000000.0,451000000.0,0.0,,2637000000.0,,-2543000000.0,201000000.0,530000000.0,,,
2007-01-31,620000000.0,,6000000.0,-134000000.0,25000000.0,44000000.0,416000000.0,285000000.0,284000000,-75000000.0,122000000.0,730000000.0,77000000.0,253000000.0,1943000000.0,384000000.0,479000000.0,20000000.0,2111000000.0,541000000.0,747000000.0,1286000000.0,1026000000.0,230000000.0,20000000.0,341000000.0,285000000.0,7085000000.0,483000000.0,483000000.0,,745000000.0,,39000000.0,0.72,4935000000.0,600000000.0,,68000000.0,651000000.0,42000000.0,9000000.0,966000000.0,395000000.0,-9000000.0,5630000000.0,2252000000,425000000,4486000000.0,,129000000.0,49000000.0,,493000000,-91000000.0,483000000.0,-27000000.0,-79000000.0,0.74,6960000000.0,3131000000.0,,1772000000.0,406000000.0,1455000000.0,2150000000.0,516000000.0,8000000.0,,2499000000.0,,-2543000000.0,190000000.0,541000000.0,,,
2007-04-30,616000000.0,,14000000.0,-436000000.0,26000000.0,68000000.0,295000000.0,217000000.0,217000000,-66000000.0,37000000.0,680000000.0,77000000.0,-209000000.0,1978000000.0,384000000.0,508000000.0,4000000.0,2123000000.0,497000000.0,575000000.0,1094000000.0,802000000.0,483000000.0,20000000.0,229000000.0,217000000.0,6754000000.0,274000000.0,274000000.0,,493000000.0,,27000000.0,0.55,5060000000.0,617000000.0,,69000000.0,592000000.0,100000000.0,41000000.0,774000000.0,395000000.0,48000000.0,5137000000.0,1868000000,277000000,4521000000.0,,65000000.0,-50000000.0,,346000000,-132000000.0,274000000.0,-66000000.0,-77000000.0,0.57,7099000000.0,3173000000.0,,1849000000.0,254000000.0,1617000000.0,1694000000.0,471000000.0,0.0,,1964000000.0,,-2543000000.0,165000000.0,542000000.0,,,
2007-07-31,330000000.0,,0.0,-133000000.0,35000000.0,16000000.0,51000000.0,61000000.0,53000000,-147000000.0,39000000.0,775000000.0,77000000.0,-203000000.0,2042000000.0,,354000000.0,13000000.0,2074000000.0,523000000.0,581000000.0,955000000.0,664000000.0,274000000.0,20000000.0,-96000000.0,61000000.0,6445000000.0,71000000.0,71000000.0,,595000000.0,,56000000.0,,4867000000.0,615000000.0,,82000000.0,694000000.0,-387000000.0,11000000.0,639000000.0,,-125000000.0,5150000000.0,1594000000,116000000,4809000000.0,,-91000000.0,47000000.0,,198000000,-166000000.0,71000000.0,-124000000.0,-78000000.0,,7082000000.0,3120000000.0,,1872000000.0,92000000.0,1295000000.0,1578000000.0,488000000.0,0.0,,2030000000.0,,-2767000000.0,54000000.0,692000000.0,,,
2007-10-31,378000000.0,,2000000.0,-32000000.0,27000000.0,8000000.0,74000000.0,270000000.0,270000000,-40000000.0,119000000.0,917000000.0,85000000.0,6000000.0,2064000000.0,379000000.0,360000000.0,4000000.0,1773000000.0,527000000.0,862000000.0,1344000000.0,681000000.0,71000000.0,20000000.0,34000000.0,270000000.0,7058000000.0,77000000.0,77000000.0,,1041000000.0,,42000000.0,0.7,5040000000.0,633000000.0,,68000000.0,805000000.0,-263000000.0,7000000.0,954000000.0,388000000.0,-32000000.0,5553000000.0,2298000000,427000000,4831000000.0,,-124000000.0,18000000.0,,495000000,-78000000.0,77000000.0,-41000000.0,-77000000.0,0.71,7261000000.0,2941000000.0,,1965000000.0,431000000.0,1505000000.0,2018000000.0,500000000.0,-1000000.0,,2612000000.0,,-2767000000.0,162000000.0,808000000.0,,,
2008-01-31,502000000.0,,2000000.0,-290000000.0,25000000.0,11000000.0,368000000.0,274000000.0,260000000,-50000000.0,98000000.0,735000000.0,155000000.0,36000000.0,1930000000.0,377000000.0,380000000.0,-4000000.0,1780000000.0,485000000.0,813000000.0,1329000000.0,610000000.0,77000000.0,20000000.0,318000000.0,274000000.0,6876000000.0,95000000.0,95000000.0,,976000000.0,,42000000.0,0.71,4998000000.0,633000000.0,,70000000.0,619000000.0,-7000000.0,14000000.0,889000000.0,386000000.0,-41000000.0,5281000000.0,2218000000,404000000,4697000000.0,,127000000.0,8000000.0,,474000000,-125000000.0,95000000.0,-45000000.0,-85000000.0,0.73,7451000000.0,2921000000.0,,1933000000.0,358000000.0,1595000000.0,1878000000.0,460000000.0,3000000.0,,2360000000.0,,-2767000000.0,235000000.0,761000000.0,,,
2008-04-30,381000000.0,,2000000.0,-947000000.0,30000000.0,11000000.0,132000000.0,532000000.0,54000000,-64000000.0,-9000000.0,666000000.0,108000000.0,-49000000.0,1892000000.0,373000000.0,399000000.0,-172000000.0,1767000000.0,472000000.0,655000000.0,1154000000.0,613000000.0,95000000.0,20000000.0,68000000.0,532000000.0,6507000000.0,50000000.0,50000000.0,,349000000.0,,37000000.0,1.4,4897000000.0,615000000.0,,70000000.0,593000000.0,26000000.0,-62000000.0,726000000.0,381000000.0,19000000.0,4611000000.0,1880000000,254000000,4659000000.0,,78000000.0,201000000.0,,324000000,-232000000.0,50000000.0,761000000.0,-84000000.0,1.43,7900000000.0,2948000000.0,,2009000000.0,45000000.0,1896000000.0,1610000000.0,442000000.0,5000000.0,,1663000000.0,,-2767000000.0,239000000.0,782000000.0,,,
2008-07-31,219000000.0,,2000000.0,-31000000.0,33000000.0,17000000.0,192000000.0,89000000.0,89000000,-144000000.0,61000000.0,829000000.0,102000000.0,17000000.0,1939000000.0,,,-12000000.0,1633000000.0,464000000.0,570000000.0,1051000000.0,664000000.0,50000000.0,20000000.0,48000000.0,89000000.0,6474000000.0,81000000.0,81000000.0,,982000000.0,,46000000.0,,4781000000.0,605000000.0,,86000000.0,655000000.0,-89000000.0,70000000.0,664000000.0,,-136000000.0,5156000000.0,1715000000,200000000,4766000000.0,,-172000000.0,-139000000.0,,286000000,-468000000.0,81000000.0,-144000000.0,-83000000.0,,7909000000.0,2753000000.0,,1998000000.0,150000000.0,1318000000.0,1693000000.0,431000000.0,0.0,,2403000000.0,,-2827000000.0,213000000.0,1120000000.0,,,
2008-10-31,287000000.0,,15000000.0,19000000.0,29000000.0,62000000.0,-15000000.0,260000000.0,260000000,-35000000.0,107000000.0,896000000.0,91000000.0,-18000000.0,1776000000.0,357000000.0,,4000000.0,1635000000.0,476000000.0,784000000.0,1379000000.0,550000000.0,81000000.0,20000000.0,-50000000.0,260000000.0,6196000000.0,63000000.0,63000000.0,,1121000000.0,,32000000.0,0.71,4280000000.0,548000000.0,,66000000.0,677000000.0,-408000000.0,29000000.0,871000000.0,365000000.0,-508000000.0,5125000000.0,2250000000,395000000,4603000000.0,,-118000000.0,25000000.0,,461000000,-114000000.0,63000000.0,-3000000.0,-80000000.0,0.73,8078000000.0,2686000000.0,,1669000000.0,367000000.0,1071000000.0,1916000000.0,447000000.0,0.0,,2439000000.0,,-2827000000.0,173000000.0,1051000000.0,,,
2009-01-31,324000000.0,,-2000000.0,-356000000.0,27000000.0,7000000.0,433000000.0,233000000.0,229000000,-63000000.0,101000000.0,751000000.0,90000000.0,17000000.0,1760000000.0,355000000.0,381000000.0,-2000000.0,1957000000.0,480000000.0,658000000.0,1285000000.0,517000000.0,63000000.0,20000000.0,370000000.0,233000000.0,5911000000.0,80000000.0,80000000.0,,754000000.0,,25000000.0,0.64,4273000000.0,543000000.0,,67000000.0,504000000.0,140000000.0,24000000.0,837000000.0,362000000.0,-535000000.0,4874000000.0,2122000000,357000000,4587000000.0,,141000000.0,19000000.0,,424000000,-181000000.0,80000000.0,-59000000.0,-91000000.0,0.66,8221000000.0,3009000000.0,,1646000000.0,330000000.0,1037000000.0,1638000000.0,453000000.0,-2000000.0,,1865000000.0,,-2827000000.0,149000000.0,671000000.0,,,
2009-04-30,290000000.0,,0.0,-332000000.0,27000000.0,0.0,388000000.0,174000000.0,174000000,-78000000.0,86000000.0,720000000.0,0.0,-19000000.0,1812000000.0,350000000.0,468000000.0,3000000.0,1954000000.0,399000000.0,518000000.0,1001000000.0,473000000.0,80000000.0,20000000.0,310000000.0,174000000.0,5842000000.0,61000000.0,61000000.0,,628000000.0,,26000000.0,0.49,4394000000.0,552000000.0,,62000000.0,429000000.0,62000000.0,84000000.0,685000000.0,354000000.0,-434000000.0,4712000000.0,1686000000,286000000,,14000000.0,44000000.0,-94000000.0,,348000000,-114000000.0,61000000.0,-81000000.0,-90000000.0,0.5,8307000000.0,3079000000.0,0.0,1740000000.0,260000000.0,1130000000.0,1448000000.0,375000000.0,-4000000.0,,1633000000.0,,,149000000.0,1125000000.0,,,
2009-07-31,105000000.0,,-2000000.0,-145000000.0,31000000.0,3000000.0,360000000.0,69000000.0,69000000,-169000000.0,53000000.0,824000000.0,0.0,-10000000.0,1977000000.0,,,-66000000.0,2246000000.0,490000000.0,528000000.0,893000000.0,579000000.0,61000000.0,20000000.0,191000000.0,69000000.0,6056000000.0,51000000.0,51000000.0,,378000000.0,,27000000.0,,4505000000.0,522000000.0,17000000.0,69000000.0,569000000.0,122000000.0,7000000.0,635000000.0,,-718000000.0,5328000000.0,1528000000,145000000,4893000000.0,14000000.0,-81000000.0,5000000.0,21000000.0,218000000,-118000000.0,51000000.0,-235000000.0,-89000000.0,,8288000000.0,3700000000.0,0.0,1901000000.0,122000000.0,728000000.0,1551000000.0,393000000.0,0.0,,1628000000.0,0.0,-2916000000.0,148000000.0,1454000000.0,,,
2009-10-31,100000000.0,,1000000.0,101000000.0,29000000.0,13000000.0,-36000000.0,304000000.0,304000000,-44000000.0,147000000.0,839000000.0,0.0,25000000.0,1985000000.0,343000000.0,287000000.0,1000000.0,2249000000.0,445000000.0,790000000.0,1280000000.0,558000000.0,51000000.0,20000000.0,-80000000.0,304000000.0,6431000000.0,76000000.0,76000000.0,,656000000.0,,27000000.0,0.87,4579000000.0,2494000000.0,-253000000.0,60000000.0,594000000.0,-224000000.0,48000000.0,923000000.0,346000000.0,-632000000.0,5476000000.0,2203000000,478000000,,88000000.0,-7000000.0,-244000000.0,20000000.0,478000000,-94000000.0,76000000.0,-43000000.0,-88000000.0,0.87,8505000000.0,3492000000.0,,1966000000.0,451000000.0,955000000.0,1852000000.0,417000000.0,1000000.0,,1984000000.0,0.0,,1776000000.0,1243000000.0,,,
2010-01-31,109000000.0,,3000000.0,-441000000.0,28000000.0,23000000.0,532000000.0,259000000.0,259000000,-59000000.0,106000000.0,700000000.0,0.0,37000000.0,1969000000.0,341000000.0,289000000.0,-2000000.0,2250000000.0,480000000.0,679000000.0,1282000000.0,576000000.0,76000000.0,20000000.0,473000000.0,259000000.0,6152000000.0,113000000.0,113000000.0,,400000000.0,,27000000.0,0.74,4520000000.0,2442000000.0,106000000.0,62000000.0,512000000.0,172000000.0,10000000.0,871000000.0,344000000.0,-655000000.0,5126000000.0,2153000000,391000000,,49000000.0,133000000.0,4000000.0,25000000.0,391000000,-119000000.0,113000000.0,-53000000.0,-87000000.0,0.74,8668000000.0,3493000000.0,,1926000000.0,365000000.0,1026000000.0,1632000000.0,450000000.0,1000000.0,,1633000000.0,0.0,,1519000000.0,1243000000.0,,,
2010-04-30,103000000.0,,2000000.0,-325000000.0,31000000.0,39000000.0,363000000.0,168000000.0,168000000,-74000000.0,97000000.0,639000000.0,0.0,-33000000.0,1995000000.0,339000000.0,297000000.0,-12000000.0,1542000000.0,439000000.0,543000000.0,1059000000.0,568000000.0,113000000.0,20000000.0,289000000.0,168000000.0,5986000000.0,80000000.0,80000000.0,,945000000.0,,29000000.0,0.49,4555000000.0,2457000000.0,141000000.0,63000000.0,430000000.0,122000000.0,-14000000.0,743000000.0,342000000.0,-620000000.0,4890000000.0,1802000000,304000000,,76000000.0,67000000.0,1000000.0,23000000.0,304000000,-102000000.0,80000000.0,-73000000.0,-95000000.0,0.49,8742000000.0,2776000000.0,,1945000000.0,265000000.0,1096000000.0,1431000000.0,408000000.0,1000000.0,,2114000000.0,0.0,,1351000000.0,1234000000.0,,,
2010-07-31,55000000.0,,1000000.0,109000000.0,35000000.0,64000000.0,198000000.0,113000000.0,113000000,-138000000.0,48000000.0,724000000.0,2000000.0,174000000.0,2051000000.0,,258000000.0,-4000000.0,1945000000.0,422000000.0,466000000.0,905000000.0,329000000.0,80000000.0,20000000.0,60000000.0,113000000.0,6276000000.0,254000000.0,254000000.0,,834000000.0,,28000000.0,,4589000000.0,509000000.0,27000000.0,66000000.0,545000000.0,13000000.0,10000000.0,613000000.0,,-736000000.0,5347000000.0,1518000000,191000000,5043000000.0,30000000.0,-88000000.0,-24000000.0,20000000.0,255000000,-157000000.0,254000000.0,-131000000.0,-95000000.0,,8760000000.0,3282000000.0,,1919000000.0,161000000.0,926000000.0,1687000000.0,388000000.0,-1000000.0,,2065000000.0,-104000000.0,-2992000000.0,53000000.0,76000000.0,,,
