date,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyDilutedAverageShares,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyPurchaseOfBusiness,quarterlyNetOtherInvestingChanges,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyGrossPPE,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOtherNonCashItems,quarterlyDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyOtherShortTermInvestments
2016-09-30,297000000.0,,13115000000.0,669000000.0,18457000000.0,964000000.0,1637000000.0,,117000000.0,347000000.0,19421000000.0,148300000.0,155000000.0,,280000000.0,116000000.0,169000000.0,0.0,-66000000.0,192000000.0,885000000.0,14752000000.0,70000000.0,347000000.0,347000000.0,2.35,3591000000.0,8488000000.0,-75000000.0,233000000.0,103000000.0,-278000000.0,605000000.0,4669000000.0,92000000.0,,0.0,147300000.0,103000000.0,103000000.0,-12000000.0,64000000.0,198000000.0,-1433000000.0,2000000000.0,,391000000.0,5000000.0,,1554000000.0,652000000.0,,36000000.0,1246000000.0,50000000.0,,591000000.0,-304000000.0,,-294000000.0,-17000000.0,2.34,0.0,,470000000.0,16382000000.0,4059000000.0,123000000.0,807000000.0,-412000000.0,11000000.0,,,,,,
2016-12-31,488000000.0,557000000.0,13248000000.0,705000000.0,18212000000.0,1009000000.0,1347000000.0,191000000.0,88000000.0,384000000.0,19221000000.0,147300000.0,162000000.0,,59000000.0,117000000.0,194000000.0,0.0,-29000000.0,184000000.0,932000000.0,14595000000.0,49000000.0,384000000.0,384000000.0,2.63,3571000000.0,8659000000.0,-73000000.0,260000000.0,164000000.0,-252000000.0,591000000.0,4626000000.0,103000000.0,,-1000000.0,146300000.0,164000000.0,164000000.0,-16000000.0,70000000.0,11000000.0,-1799000000.0,2002000000.0,,25000000.0,7000000.0,,1637000000.0,672000000.0,48000000.0,162000000.0,352000000.0,87000000.0,23814000000.0,768000000.0,-458000000.0,-7125000000.0,-280000000.0,-68000000.0,2.61,69000000.0,,527000000.0,16689000000.0,4371000000.0,143000000.0,986000000.0,-10000000.0,61000000.0,,,,,,
2017-03-31,81000000.0,,13180000000.0,654000000.0,18287000000.0,1110000000.0,1179000000.0,,114000000.0,431000000.0,19397000000.0,147100000.0,166000000.0,,227000000.0,,183000000.0,0.0,30000000.0,201000000.0,949000000.0,14359000000.0,78000000.0,431000000.0,431000000.0,2.94,3640000000.0,8583000000.0,-73000000.0,280000000.0,201000000.0,-222000000.0,631000000.0,5038000000.0,164000000.0,,5000000.0,146500000.0,201000000.0,201000000.0,-5000000.0,77000000.0,200000000.0,-1769000000.0,2036000000.0,,31000000.0,28000000.0,,1603000000.0,669000000.0,,-180000000.0,1148000000.0,67000000.0,,311000000.0,-50000000.0,,-230000000.0,-85000000.0,2.93,0.0,,579000000.0,16661000000.0,4729000000.0,148000000.0,835000000.0,,37000000.0,,,,,,
2017-06-30,265000000.0,,12259000000.0,687000000.0,18418000000.0,1119000000.0,1945000000.0,,117000000.0,480000000.0,19537000000.0,146900000.0,165000000.0,,222000000.0,,186000000.0,-22000000.0,62000000.0,192000000.0,956000000.0,14204000000.0,73000000.0,480000000.0,480000000.0,3.28,3648000000.0,7660000000.0,-73000000.0,278000000.0,238000000.0,-333000000.0,604000000.0,5333000000.0,201000000.0,,0.0,146500000.0,238000000.0,238000000.0,-9000000.0,85000000.0,195000000.0,-1740000000.0,2038000000.0,,762000000.0,9000000.0,,1643000000.0,678000000.0,,70000000.0,1183000000.0,24000000.0,,611000000.0,-237000000.0,,-346000000.0,-2000000.0,3.27,0.0,,618000000.0,16703000000.0,4993000000.0,138000000.0,843000000.0,-142000000.0,37000000.0,,,,,,
2017-09-30,208000000.0,,12026000000.0,648000000.0,18487000000.0,992000000.0,1888000000.0,,114000000.0,510000000.0,19479000000.0,145800000.0,162000000.0,,221000000.0,,185000000.0,0.0,107000000.0,157000000.0,947000000.0,13914000000.0,59000000.0,510000000.0,510000000.0,3.5,3695000000.0,7384000000.0,-83000000.0,259000000.0,142000000.0,-306000000.0,628000000.0,5565000000.0,238000000.0,,0.0,145500000.0,142000000.0,142000000.0,-3000000.0,65000000.0,187000000.0,-1715000000.0,2025000000.0,,749000000.0,2000000.0,,1595000000.0,688000000.0,,-57000000.0,1139000000.0,77000000.0,9000000.0,527000000.0,-310000000.0,,-319000000.0,-1000000.0,3.5,0.0,,680000000.0,16700000000.0,5213000000.0,170000000.0,850000000.0,-226000000.0,-96000000.0,,,,,,
2017-12-31,288000000.0,515000000.0,11714000000.0,716000000.0,18861000000.0,1274000000.0,1984000000.0,178000000.0,118000000.0,984000000.0,20135000000.0,145400000.0,168000000.0,,48000000.0,,182000000.0,0.0,-6000000.0,152000000.0,997000000.0,13698000000.0,63000000.0,984000000.0,984000000.0,6.79,3321000000.0,7413000000.0,-81000000.0,254000000.0,338000000.0,-434000000.0,687000000.0,6437000000.0,142000000.0,,-2000000.0,145000000.0,338000000.0,338000000.0,-15000000.0,97000000.0,9000000.0,-1741000000.0,2032000000.0,,746000000.0,6000000.0,,1713000000.0,743000000.0,42000000.0,29000000.0,402000000.0,-378000000.0,24429000000.0,733000000.0,-103000000.0,-7413000000.0,-445000000.0,-25000000.0,6.77,55000000.0,72000000.0,621000000.0,17016000000.0,6103000000.0,-363000000.0,1106000000.0,-13000000.0,196000000.0,,,,,,
2018-03-31,156000000.0,,11945000000.0,847000000.0,19201000000.0,1117000000.0,1939000000.0,,119000000.0,348000000.0,20318000000.0,144800000.0,170000000.0,,205000000.0,,186000000.0,,47000000.0,154000000.0,815000000.0,13884000000.0,82000000.0,348000000.0,348000000.0,2.41,3390000000.0,7601000000.0,-82000000.0,277000000.0,125000000.0,-238000000.0,699000000.0,6434000000.0,338000000.0,,-1000000.0,144400000.0,125000000.0,125000000.0,-5000000.0,139000000.0,,-1705000000.0,2022000000.0,,756000000.0,8000000.0,,1662000000.0,538000000.0,,-118000000.0,1183000000.0,41000000.0,,397000000.0,-377000000.0,,-241000000.0,-21000000.0,2.41,,,470000000.0,17234000000.0,6072000000.0,122000000.0,708000000.0,-298000000.0,-213000000.0,,,,,,
2018-06-30,298000000.0,,12351000000.0,839000000.0,19685000000.0,1000000000.0,1760000000.0,,119000000.0,436000000.0,20685000000.0,143200000.0,172000000.0,,218000000.0,,193000000.0,,43000000.0,160000000.0,911000000.0,14111000000.0,64000000.0,436000000.0,436000000.0,3.05,3448000000.0,7936000000.0,-81000000.0,284000000.0,51000000.0,-408000000.0,686000000.0,6574000000.0,125000000.0,,,142800000.0,51000000.0,51000000.0,-734000000.0,103000000.0,,-1673000000.0,2013000000.0,,547000000.0,4000000.0,,1750000000.0,627000000.0,,124000000.0,1213000000.0,37000000.0,,711000000.0,-381000000.0,,-413000000.0,4000000.0,3.04,,,558000000.0,17616000000.0,6189000000.0,122000000.0,799000000.0,-261000000.0,-74000000.0,,,,,,
2018-09-30,243000000.0,,12312000000.0,845000000.0,19979000000.0,1130000000.0,1669000000.0,,118000000.0,622000000.0,21109000000.0,143100000.0,174000000.0,,232000000.0,,201000000.0,,147000000.0,156000000.0,1053000000.0,13981000000.0,68000000.0,622000000.0,622000000.0,4.36,3528000000.0,7806000000.0,-92000000.0,267000000.0,150000000.0,-423000000.0,759000000.0,7128000000.0,51000000.0,,,142600000.0,150000000.0,150000000.0,-58000000.0,65000000.0,,-1654000000.0,2017000000.0,,480000000.0,4000000.0,,1898000000.0,786000000.0,,-72000000.0,1189000000.0,77000000.0,,673000000.0,-146000000.0,,-430000000.0,-6000000.0,4.35,,,821000000.0,17792000000.0,6718000000.0,199000000.0,960000000.0,0.0,99000000.0,,,,,,
2018-12-31,464000000.0,634000000.0,12663000000.0,882000000.0,20137000000.0,1117000000.0,1955000000.0,194000000.0,129000000.0,545000000.0,21254000000.0,142300000.0,180000000.0,,45000000.0,,203000000.0,,14000000.0,173000000.0,1124000000.0,14618000000.0,61000000.0,545000000.0,545000000.0,3.84,3518000000.0,8190000000.0,-93000000.0,285000000.0,61000000.0,-389000000.0,815000000.0,6636000000.0,150000000.0,,16000000.0,141800000.0,61000000.0,61000000.0,-9000000.0,68000000.0,8000000.0,-2043000000.0,2002000000.0,,506000000.0,8000000.0,,2006000000.0,839000000.0,37000000.0,131000000.0,474000000.0,101000000.0,26382000000.0,931000000.0,-638000000.0,-7964000000.0,-467000000.0,-56000000.0,3.83,,,739000000.0,18418000000.0,6635000000.0,194000000.0,1272000000.0,-544000000.0,-89000000.0,,,,,,
2019-03-31,189000000.0,,13288000000.0,867000000.0,20534000000.0,1376000000.0,1808000000.0,,357000000.0,434000000.0,21910000000.0,140500000.0,160000000.0,,598000000.0,,201000000.0,,144000000.0,182000000.0,900000000.0,15096000000.0,471000000.0,434000000.0,434000000.0,3.1,3549000000.0,8427000000.0,-91000000.0,357000000.0,352000000.0,-219000000.0,744000000.0,6814000000.0,61000000.0,,-1000000.0,140100000.0,352000000.0,352000000.0,-5000000.0,98000000.0,,-2027000000.0,1997000000.0,,496000000.0,4000000.0,,1767000000.0,543000000.0,,-131000000.0,1312000000.0,38000000.0,,413000000.0,98000000.0,,-224000000.0,45000000.0,3.09,,,573000000.0,18312000000.0,6798000000.0,139000000.0,703000000.0,-207000000.0,291000000.0,,,,,,
2019-06-30,262000000.0,,13102000000.0,890000000.0,20818000000.0,1115000000.0,1674000000.0,,121000000.0,724000000.0,21933000000.0,140200000.0,183000000.0,,598000000.0,,210000000.0,,155000000.0,195000000.0,1087000000.0,14776000000.0,466000000.0,724000000.0,724000000.0,5.19,3525000000.0,8266000000.0,-91000000.0,282000000.0,45000000.0,-455000000.0,795000000.0,7157000000.0,352000000.0,,-4000000.0,139700000.0,45000000.0,45000000.0,-480000000.0,80000000.0,,-2009000000.0,1996000000.0,,273000000.0,10000000.0,,1977000000.0,805000000.0,,-60000000.0,,-18000000.0,,721000000.0,-572000000.0,,-459000000.0,18000000.0,5.17,,,848000000.0,18489000000.0,7125000000.0,124000000.0,988000000.0,-257000000.0,-307000000.0,,,,,,
2019-09-30,359000000.0,,13234000000.0,833000000.0,21353000000.0,1186000000.0,2090000000.0,,277000000.0,618000000.0,22539000000.0,138700000.0,185000000.0,,579000000.0,,215000000.0,-2000000.0,70000000.0,188000000.0,1146000000.0,15324000000.0,462000000.0,618000000.0,618000000.0,4.47,3635000000.0,8308000000.0,-116000000.0,277000000.0,145000000.0,-461000000.0,770000000.0,7215000000.0,45000000.0,,-1000000.0,138100000.0,145000000.0,145000000.0,-6000000.0,83000000.0,,-1992000000.0,1982000000.0,,675000000.0,6000000.0,,1979000000.0,869000000.0,,-31000000.0,,96000000.0,,823000000.0,-263000000.0,,-464000000.0,24000000.0,4.46,,,829000000.0,18909000000.0,7180000000.0,211000000.0,1054000000.0,-500000000.0,100000000.0,,,,,,
2019-12-31,533000000.0,,13006000000.0,885000000.0,21157000000.0,1210000000.0,2292000000.0,,294000000.0,664000000.0,22367000000.0,137700000.0,178000000.0,,562000000.0,,341000000.0,-10000000.0,118000000.0,182000000.0,1184000000.0,15298000000.0,451000000.0,664000000.0,664000000.0,4.84,3501000000.0,8158000000.0,-114000000.0,294000000.0,133000000.0,-668000000.0,805000000.0,7069000000.0,145000000.0,-174000000.0,-2000000.0,137200000.0,133000000.0,133000000.0,-9000000.0,90000000.0,,-2522000000.0,1993000000.0,,599000000.0,6000000.0,,2069000000.0,890000000.0,,196000000.0,,65000000.0,,1033000000.0,-374000000.0,,-500000000.0,56000000.0,4.82,,,896000000.0,19156000000.0,7550000000.0,232000000.0,1068000000.0,-170000000.0,-12000000.0,,,,,,
