date,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyBasicEPS,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeCommonStockholders,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyOperatingExpense,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNetPPE,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyDilutedEPS,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue
2001-12-31,2947346387.0,149369628.0,3382256,327773002.0,11139764.0,190990002.0,2228384273.0,,255963069.0,,957663165.0,30160513,,,30160513,12026313.0,27800898,332200.0,480520535.0,354383954.0,33737663.0,33737663.0,,,74015810.0,,,,-25590878,33737663,54039182.0,-11351475,1124399873.0,233960523.0,409106.0,44303055,,74877428.0,,,,108096148.0,195229226.0,130655278.0,492266794.0,30355058,,1822946514.0,-7717603,,-1105631964.0,1994423750.0,,28383916.0,110678650,,-23109401.0,22487240.0,-33605933,465420248.0,,554910.0,,321645280,62579068,,58546007.0,-18276013,,718962114.0,166736708.0,,56639468,3100055714.0,,,
2002-03-31,2910433397.0,150466857.0,67256214,182356597.0,11298598.0,77490440.0,2270137030.0,334363004.0,105970363.0,,812912683.0,7340663,,0.015,7340663,8583493.0,4944232,-2037922.0,480089229.0,360925749.0,100994264.0,100994264.0,,,37088910.0,,,,-19061504,100994264,23640854.0,-6958254,1057441045.0,257823454.0,-4397705.0,122520714,,72405991.0,,,,84643085.0,195380816.0,46504143.0,491528043.0,33736456,334363004.0,1829781708.0,-7284895,,-1105632569.0,2012313576.0,,1566284.0,33056087,,101972594.0,428617.0,-47978011,463470363.0,,9370618.0,,123994583,134297323,0.015,8905354.0,-11776609,,640296367.0,244528362.0,,9415233,3117946145.0,,,
2002-06-30,2922329141.0,146919231.0,55109296,179834823.0,10625852.0,125267465.0,2235508410.0,336181520.0,139057433.0,,815208365.0,14423397,,0.03676,14423397,10554629.0,12166995,-1371420.0,488454311.0,336261555.0,156102440.0,156102440.0,,,44556751.0,,,,-4367803,156102440,28617064.0,-15586071,1073261100.0,235223518.0,4399220.0,69176513,,55399302.0,,,,113539930.0,186070617.0,69701470.0,490128807.0,100994264,336181520.0,1825858463.0,6599943,,-1105632672.0,2000284892.0,,9995454.0,53761783,,26537786.0,8459093.0,-20668754,468642219.0,,1615895.0,,194968935,80144259,0.03676,24418851.0,-10967746,,686820730.0,258052735.0,,25144719,3105917564.0,,,
2002-09-30,2938998413.0,164080951.0,4686871,181261905.0,10042856.0,104426984.0,2286249206.0,336228966.0,102696825.0,,842309523.0,9271429,,0.01997,9271429,10442857.0,6884127,13928571.0,496966667.0,334947619.0,160788889.0,160788889.0,,-17494143.0,46341270.0,,880952.0,,-8765931,160788889,32461130.0,-11349326,1079738095.0,259588889.0,73.0,-9994052,,54315873.0,40847349.0,,,90466667.0,194498413.0,53857143.0,491893651.0,156102440,336228966.0,1836173016.0,1587,,-1105631746.0,2026660317.0,,9595238.0,39977003,,-18197682.0,8845623.0,-8673870,468531746.0,,230947.0,,158284127,22126672,0.01997,18744444.0,-32120724,,652749206.0,237428571.0,,7515873,3132292063.0,,,
2002-12-31,2945179415.0,164559332.0,-102692922,218289267.0,23929808.0,178971051.0,2295136922.0,,186369216.0,,905827825.0,24423045,,,24423045,13801062.0,22122155,7044706.0,522979226.0,339683664.0,58095688.0,58095688.0,,-13587266.0,52424633.0,,,,-42230321,58095688,28036696.0,-11288911,1077204910.0,257524394.0,11136278.0,-21087815,,65893925.0,6617784.0,,,131932641.0,193762984.0,92114663.0,491540762.0,160788889,,1849896128.0,-13,,-1194963802.0,2037612528.0,4880403.0,27716021.0,67726726,,-54314901.0,20869122.0,-74736337,483657539.0,,-314092.0,,271085714,14273735,,52262876.0,-35361550,,650042493.0,171377085.0,,39690030,3232576330.0,,,
2003-03-31,3186556486.0,161928896.0,2316733,481834876.0,14179520.0,60349640.0,2606023211.0,335627628.0,84736301.0,,1176503599.0,39053915,,0.11003,39053915,11978845.0,36860585,49684149.0,532739827.0,369397679.0,60411341.0,60411341.0,,,32782430.0,,875569.0,,-308548553,60411341,15764654.0,-6998678,1310688997.0,585388570.0,-4051712.0,31254591,,65987954.0,,,,101809902.0,180014691.0,42595857.0,483496401.0,58096078,335627628.0,1858093139.0,-284164830,,-1194964008.0,2020634641.0,,19870721.0,25578081,,28833554.0,18082856.0,255226972,512180109.0,,1467607.0,,102945497,55638314,0.11003,58924636.0,-24383723,,580533275.0,134185397.0,,9813427,3215598649.0,,,
2003-06-30,3188973389.0,154354991.0,-22151935,480444414.0,9851412.0,161030663.0,2616570309.0,337551190.0,129881129.0,,1086760772.0,106440632,,0.31319,106440632,9682561.0,104417128,16343374.0,451961367.0,329620424.0,38261516.0,38261516.0,,,45116845.0,,1161691.0,,-50963807,38261516,30917772.0,-16197324,1235696339.0,572091044.0,4051713.0,-14647810,,74640011.0,,,,123787654.0,165804404.0,58958531.0,474449547.0,60411341,337551190.0,1935697690.0,-1567981,,-1194964204.0,2044479265.0,,-77221397.0,44760233,,-9652141.0,-77778925.0,-5934793,608172363.0,,4869013.0,,219989194,34748016,0.31319,29219235.0,-49395826,,572403080.0,148935567.0,,13841686,3239443469.0,,,
2003-09-30,3335240411.0,177980821.0,127610729,355410589.0,8781739.0,157367639.0,2669960832.0,342822822.0,145012156.0,,1003246894.0,35763101,,0.09814,35763101,10650999.0,33514317,37201513.0,469855484.0,279754187.0,165872501.0,165872501.0,,,58268504.0,,2201513.0,,-41253442,165872501,39629027.0,-12264560,1123891140.0,611215559.0,-1351.0,40697379,,74640735.0,,,,94589411.0,165232307.0,74715019.0,705379525.0,38261516,337285286.0,2194168017.0,-2858491,,-1194802809.0,2058745273.0,,18283360.0,56075542,,19585470.0,17074513.0,89770490,633130740.0,,3155546.0,,232082658,79092330,0.09814,53646677.0,-38394951,,665279579.0,120644246.0,,16446515,3253548082.0,,,
2003-12-31,3359411310.0,186640474.0,-81802321,238706686.0,13161149.0,160074646.0,2681133582.0,,181337112.0,,927021770.0,34747982,,,34747982,16414970.0,32184742,1500795.0,501674610.0,316434368.0,84069303.0,84069303.0,,,56937380.0,4330800.0,3652967.0,,-46821471,84069303,38177791.0,3185668,1124862811.0,608977199.0,-14961937.0,29019426,,96436945.0,,,,156112328.0,158021383.0,111854915.0,688114131.0,165872501,,2219858302.0,288590014,,-1194964576.0,2072156383.0,,23074254.0,93095326,,-6643992.0,16408752.0,-111395530,665376787.0,,17918629.0,,271929561,76414680,,55302843.0,-47395254,,678277728.0,197841041.0,,54917535,3267120959.0,,,
2004-03-31,3347956453.0,206652676.0,-39262854,524429433.0,11911069.0,87004197.0,2734066107.0,366960960.0,94534365.0,,1269278594.0,39320567,,0.11511,39320567,14383526.0,39320567,48507345.0,538196485.0,369683893.0,44805876.0,44805876.0,,,36134575.0,2207503.0,3923137.0,,-14396642,44805876,17001574.0,-8516527,1414750787.0,653070567.0,1.0,33701469,,104866212.0,,,,122051417.0,0.0,45402676.0,495926023.0,84068730,341003004.0,1918002361.0,0,,-1194964586.0,2080995540.0,-2623.0,15805352.0,26269675,,23053515.0,14231375.0,-73965110,706521511.0,,7208814.0,,132406873,49097587,0.11344,55637461.0,-15396118,,613890346.0,145472193.0,,9268101,3275960126.0,,,
2004-06-30,3781574383.0,213408939.0,85903281,589969313.0,24747165.0,135352902.0,2993581054.0,368126126.0,160141428.0,,1347598399.0,65368913,,0.19241,65368913,15498332.0,65368913,51098065.0,544220147.0,419402268.0,130709807.0,130709807.0,,,66321548.0,1128753.0,4149433.0,,-36944252,130709807,44520774.0,-8542846,1550273516.0,697012675.0,73626416.0,-50371249,,73626417.0,,,,164695130.0,0.0,106847231.0,498136091.0,44805876,342246246.0,1987163442.0,-5862575,,-1194964643.0,2296568379.0,3958.0,17618412.0,85046457,,-88047511.0,12300980.0,142117211,763330220.0,,9551693.0,,242200133,-19267033,0.18405,87922615.0,-31104216,,787993329.0,202675117.0,,40525683,3491533022.0,,,
2004-09-30,3741559783.0,200144892.0,66637890,528718659.0,13259418.0,188210911.0,2988416278.0,370762762.0,90390576.0,,1281826887.0,51768930,,0.15052,51768930,18646844.0,51768930,43177523.0,552963336.0,386399143.0,197346605.0,197346605.0,,,92895300.0,,5240015.0,,-42616521,197346605,57966124.0,-8580037,1440738314.0,723353912.0,-73627677.0,98224524,,79007181.0,,,,137282348.0,0.0,124986771.0,496909412.0,130709807,343849850.0,2040868086.0,-1869941,,-1194964092.0,2265062366.0,-2595.0,8960564.0,90057957,,43538786.0,8594267.0,-22827671,806512536.0,,112731744.0,,313197682,139256003,0.1455,76082903.0,-41031479,,753143505.0,158911427.0,,32091471,3460026458.0,,,
2004-12-31,4052103432.0,198027358.0,-7815154,518603312.0,25969523.0,212557585.0,3200863931.0,,182950564.0,,1249654428.0,122326137,,,122326137,22947471.0,122326137,111984445.0,533023758.0,386935445.0,189532037.0,189532037.0,,,91122872.0,,4786039.0,187183825.0,-66730130,189532037,60740710.0,-8622649,1545973122.0,732261819.0,1260.0,-1786326,5587668.0,91821455.0,,,,231696664.0,0.0,148122860.0,471151908.0,197346605,,2160519558.0,-6450191,,-1976815455.0,2281418287.0,2134690.0,30901565.0,117740698,,-22520072.0,15107359.0,8689249,938808495.0,,13022748.0,,360680445,58955200,,159878996.0,-60741526,,851239501.0,296318695.0,,56999988,4258233742.0,,,
2005-03-31,4049948005.0,209691657.0,44984281,544963724.0,14593712.0,130885127.0,3232328900.0,352776000.0,60484885.0,,1283142685.0,26288996,,0.07504,26288996,23944377.0,26288996,31577993.0,528487304.0,431792019.0,234516324.0,234516324.0,,,72185006.0,,2089480.0,188117291.0,-47995163,234516324,37070133.0,-8645707,1503754535.0,758216446.0,0.0,37331318,-37964933.0,90825877.0,,,,192036276.0,0.0,85348247.0,478263603.0,189532044,346430000.0,2191045949.0,-2623942,,-1976816203.0,2285995163.0,,9460701.0,50233374,,42738815.0,3334946.0,9338573,954688029.0,,6696493.0,,216233374,83819831,0.07504,43963724.0,-46488513,,817619105.0,220611850.0,,13163241,4262811366.0,,,
2005-06-30,4227002578.0,196113907.0,26130240,674087394.0,14647109.0,163569412.0,3247584387.0,352688000.0,120445563.0,,1397849515.0,32434025,,0.0948,32434025,28039769.0,32434025,14582055.0,527648214.0,490279858.0,260645636.0,260645636.0,,,85821775.0,,2242543.0,190605131.0,-56411367,260645636,45291472.0,-10410387,1626980483.0,755911378.0,0.0,-100142169,-52237596.0,107279981.0,,,,199592488.0,0.0,123551000.0,486494415.0,234516324,347526000.0,2230648091.0,-1802227,,-1976816006.0,2301067878.0,,8837609.0,83020743,,-102649211.0,-364527.0,126303995,976712900.0,,8182604.0,,287120412,-45467063,0.08981,51393151.0,-54675106,,979418191.0,229130968.0,,37729225,4277883884.0,,,
2005-09-30,4306681765.0,194134726.0,34552146,504075494.0,14538908.0,178478513.0,3271666667.0,375164000.0,100393728.0,,1200932636.0,77765389,,0.22484,77765389,26113821.0,77765389,96670151.0,502722416.0,527492451.0,295198606.0,295198606.0,,,94247387.0,150000000.0,9378630.0,180573751.0,-73456420,295198606,48271380.0,-10451455,1674501742.0,793984902.0,-1.0,75555334,-44371222.0,111189315.0,,,,251231127.0,0.0,108558653.0,460714286.0,260645636,348532000.0,2277140534.0,-962913,,-1976816492.0,2297108014.0,-66.0,25945412.0,62583043,,97017248.0,17014482.0,-28781941,1044038328.0,,4515793.0,,287037166,148090902,0.21484,107703833.0,-72535568,,1035015099.0,473569106.0,,14311266,4273924506.0,,,
2005-12-31,4772774741.0,292347947.0,327994224,702109548.0,28040470.0,341099228.0,3248316083.0,,340497732.0,,1439399930.0,81143315,180231422.0,,81143315,32337373.0,81143315,-12010154.0,444942435.0,399675544.0,623193395.0,623193395.0,,,113855937.0,,-14306317.0,,199344518,623193395,66883005.0,-10462215,2048447494.0,196747296.0,0.0,22965483,113494556.0,152788696.0,,,,350398884.0,0.0,181165488.0,-53396907.0,295198606,,2363630655.0,199311632,,-2235505291.0,2871337365.0,135725085.0,-13985734.0,134192556,,-114639123.0,-71708357.0,-5658162,1114693569.0,,5804552.0,,522264716,134194776,,71565724.0,-111229293,,1524458658.0,609047564.0,,67309551,5106842656.0,,,
2006-03-31,4816456095.0,285899112.0,-45990191,700769500.0,66802896.0,301917328.0,3441418730.0,349933000.0,260739141.0,,1456855441.0,117447454,180418029.0,0.33969,117447454,34079869.0,117447454,-2167212.0,470186829.0,374969640.0,577203410.0,577203410.0,,-14281878.0,97432275.0,,,,-193340729,577203410,50567492.0,-10486922,1954866885.0,197976413.0,-1.0,190180990,26539000.0,162125175.0,,,,360504437.0,0.0,240022186.0,-48926903.0,623192433,349933000.0,2489634517.0,0,,-2235504437.0,3063024288.0,1.0,12602756.0,193157403,,108701541.0,-18096684.0,-138631481,1218109528.0,,13954928.0,,541939514,285614199,0.3197,140822046.0,-95433209,,1375037366.0,498011443.0,,142589911,5298528725.0,,,
2006-06-30,4835842722.0,289450083.0,-96506184,699435583.0,62688233.0,245859453.0,3480944785.0,376983000.0,255705521.0,,1383891801.0,148670385,172363636.0,0.41874,148670385,35553820.0,148670385,3675404.0,395006135.0,425337423.0,480697156.0,480697156.0,,,91564975.0,,3312883.0,,-113721178,480697156,44005849.0,-14037339,1861013943.0,205866146.0,-1114.0,-63964593,-46856903.0,184649191.0,,,,342412716.0,0.0,171537089.0,-79354155.0,577203410,351132000.0,2602293363.0,-11168205,,-2235504741.0,3102715003.0,8419408.0,-77405466.0,123977963,,-37687598.0,-97283126.0,-11789043,1352729504.0,,3949143.0,,417396542,39932929,0.3988,87859453.0,-103897522,,1354897936.0,477122142.0,,79972114,5338219744.0,,,
2006-09-30,4920204538.0,359944115.0,-7567334,698070862.0,61354644.0,247849559.0,3600372192.0,377334000.0,190699676.0,,1443470437.0,71024925,172409746.0,0.19963,71024925,29681457.0,71024925,65026266.0,385455460.0,462538281.0,473129541.0,473129541.0,,,46272494.0,,1790544.0,,-68544441,473129541,46449348.0,-14051798,1867215826.0,261582654.0,2232.0,-32491126,-78072619.0,184860847.0,,,,300101710.0,0.0,115272158.0,-77545546.0,480697156,351629000.0,2672918297.0,-1676328,,-2235504638.0,3166379792.0,5065558.0,4498715.0,115449871,,29171594.0,-19929232.0,-17978940,1409668045.0,,7271966.0,,363121717,79160595,0.18965,83702917.0,-111651721,,1319832346.0,423745390.0,,68999664,5401884430.0,,,
2006-12-31,5140428705.0,460865564.0,-139040438,499191519.0,44116961.0,332144968.0,3786004194.0,,403280522.0,,1497008388.0,38573225,180138630.0,,38573225,66938688.0,38573225,13381377.0,339451305.0,608309646.0,334089003.0,334089003.0,856244.0,,143301633.0,7899581.0,,,-151092161,334089003,58641803.0,-14083540,1998976002.0,293713886.0,-2282.0,-135264181,-3626020.0,0.0,,,,402806384.0,0.0,177086461.0,-39765843.0,473129541,,2741381640.0,-2561381,,-2412468546.0,3312151678.0,-39385479.0,-8540302.0,92426631,,-64810421.0,-49329821.0,-13902493,1428205965.0,,1882444.0,,509231429,13311848,,33041218.0,-148576029,,1354424511.0,501967614.0,,33784828,5724620224.0,,,
2007-03-31,5134800507.0,485687269.0,38139991,688129613.0,67230165.0,255879843.0,3876270756.0,377536000.0,212449262.0,,1453587408.0,58504382,178221863.0,0.17008,58504382,38541282.0,58504382,-8758072.0,279770526.0,452133303.0,372229013.0,372229013.0,,,99693266.0,8121541.0,5724170.0,,-107090637,372229013,46645526.0,-14092482,1904934272.0,328503229.0,1154.0,26441420,-51572878.0,192480396.0,,,,307399677.0,0.0,153457103.0,-20543127.0,334089022,352401000.0,2829220480.0,337869,,-2412468865.0,3369545664.0,2686807.0,-15502768.0,100409363,,81192343.0,-51050507.0,8600092,1474383072.0,,15392066.0,,409336946,138761531,0.16007,47776753.0,-112320111,,1258529751.0,451346863.0,,53763837,5782014529.0,,,
2007-06-30,5340051010.0,453319872.0,-3221819,686877790.0,50748140.0,340320935.0,3868690755.0,378594000.0,328010627.0,,1422518597.0,204876727,164386823.0,0.58057,204876727,40625930.0,204876727,-1324123.0,282320935.0,433199787.0,369007439.0,369007439.0,,,131730074.0,8342189.0,6005313.0,,-126622434,369007439,75880510.0,-17670536,1923769394.0,323326249.0,10947836.0,39513946,6065970.0,228634432.0,,,,352332625.0,0.0,385099894.0,-9657811.0,372229013,353691000.0,3036312434.0,-10800143,,-2412468650.0,3380977683.0,-30838773.0,38842721.0,329250330,,-91699251.0,-15495720.0,-5014545,1661564293.0,,6559050.0,,725420829,155336237,0.55054,254140276.0,-115822291,,1471360255.0,501250797.0,,253369820,5793446333.0,,,
2007-09-30,5466801153.0,481232238.0,34309692,685562953.0,52134553.0,290448176.0,4010129186.0,378646000.0,246942264.0,,1443622181.0,91233231,154013714.0,0.25999,91233231,134321773.0,91233231,-93615224.0,276826990.0,394760012.0,403317102.0,403317102.0,,,200677730.0,8594852.0,5246944.0,,-160889930,403317102,46341101.0,-17696388,2200984796.0,421807612.0,-10947996.0,318714216,33451855.0,216505019.0,,,,609599523.0,0.0,390617113.0,29867833.0,369007439,353113000.0,2819585611.0,-30026646,,-2412469443.0,3434307860.0,57925393.0,7851535.0,236280484,,188791714.0,-41633242.0,-244102292,1735441717.0,,1122520.0,,681065289,449584037,0.24999,96844877.0,-130869821,,1456671967.0,757362616.0,,189939383,5846777303.0,,,
2007-12-31,5371382461.0,543184030.0,-271384980,717129804.0,49711988.0,325014411.0,4080238355.0,,347097030.0,,1507249975.0,61496902,146772271.0,,61496902,-101310249.0,61496902,-156595472.0,246936141.0,437487337.0,131931671.0,131931671.0,,,59305337.0,8816168.0,60644368.0,108711888.0,-132212969,131931671,56671645.0,-17446940,2191714172.0,387304598.0,-994.0,-78416727,-49754461.0,210463801.0,,-205355663.0,,541283146.0,0.0,168903065.0,25433509.0,403317102,,2743861357.0,2322270,,-2565174297.0,3437449598.0,149488665.0,-1724814.0,166269373,,-60314799.0,-25949044.0,-196512751,1779628563.0,,215668.0,,493917476,57044186,,67169275.0,-135460913,,1291144106.0,684464197.0,,109597728,6002623895.0,,,
2008-03-31,5263438947.0,454035594.0,309639,712720913.0,65344101.0,304621952.0,4088692521.0,367709000.0,201847547.0,,1385974694.0,133379282,,0.389,133379282,9954737.0,133379282,-8505298.0,219218187.0,558680177.0,132241539.0,132241539.0,,,119931077.0,9163666.0,34793745.0,260141961.0,-128366423,132241539,60388849.0,-17220451,1954153893.0,328746013.0,0.0,33015122,-83162226.0,210489661.0,,,,423198231.0,0.0,288205946.0,-12930768.0,131931900,344417000.0,2830999897.0,-18774817,,-2565174365.0,3499804547.0,-26575455.0,16756507.0,228663718,,-21657237.0,-10053492.0,-21978192,1901235470.0,,278778.0,,592827898,145714433,0.36905,161512190.0,-112699311,,1174746425.0,568179200.0,,168274869,6064978912.0,,,
2008-06-30,5556504173.0,465137391.0,-11358896,752491349.0,61477712.0,339600041.0,4354222471.0,357973986.0,227878079.0,,1366931610.0,150349074,,0.44,150349074,86663953.0,150349074,-2720334.0,149302870.0,570946469.0,120883371.0,120883371.0,,,158509057.0,210291065.0,4420924.0,256250763.0,-266119634,120883371,53593443.0,-20665769,2163005292.0,521398331.0,0.0,-14324913,-4849172.0,237498473.0,,,,458298392.0,0.0,280148585.0,-59369021.0,132241539,341702441.0,2910605536.0,-138585248,,-2565174028.0,3576573377.0,-34705840.0,-39454508.0,175233055,,-15982698.0,-55655851.0,142661074,2030813149.0,,422423.0,,619748626,113175247,0.42,117999186.0,-127500160,,1202281702.0,796073682.0,,121639528,6141747405.0,,,
2008-09-30,6435552480.0,469622099.0,28093115,722451565.0,47150308.0,412152438.0,5044147328.0,347301000.0,392002342.0,,1320919736.0,135451352,,0.39,135451352,30317224.0,135451352,-29315521.0,128846072.0,532367469.0,148975942.0,148975942.0,,,80770704.0,538621461.0,56943794.0,260321482.0,-525012559,148975942,89195268.0,-20668176,2412575047.0,606544603.0,1065.0,-414961233,7425918.0,258819459.0,,,,427949755.0,0.0,316743666.0,47299340.0,120883371,345830000.0,3359288908.0,-33723605,,-2565173515.0,4177281243.0,16350488.0,6020864.0,325169258,,-139871242.0,-28139922.0,437715032,2144321908.0,,33310.0,,728896104,109356009,0.39,149713647.0,-524317242,,1391405152.0,1091655312.0,,235972962,6742454758.0,,,
2008-12-31,7010601020.0,533222438.0,120199950,1212982030.0,139164643.0,461385554.0,5350662943.0,,568340214.0,,1827557066.0,30937298,181901408.0,,30937298,50655090.0,30937298,-322355804.0,81352598.0,470649587.0,269175571.0,269175571.0,,,473061927.0,99991501.0,-36035501.0,101442448.0,-225234264,269175571,90137156.0,-21940990,2716474016.0,651025984.0,-1065.0,475387100,91303061.0,301936620.0,,,,580903351.0,0.0,456298673.0,167036183.0,148975942,,3514923507.0,141565700,,-2565173628.0,4416293103.0,223923037.0,-8078133.0,73373902,,40831964.0,-48347190.0,-18424626,2153314716.0,,238048.0,,917684227,340021674,,55670693.0,135365426,,1659938077.0,888916950.0,,-16763254,6981466731.0,,,
2009-03-31,,,396532000,,,283743000.0,,373739000.0,,,,78451000,,0.22,81743000,30727000.0,81743000,-63498000.0,,,,,,-9368000.0,90736000.0,,130000.0,,-101250000,461191000,,-21943000,,,0.0,85842000,-35261000.0,,,,250180000.0,,,209254000.0,,64222000,373739000.0,,0,-101830000.0,,,-53032000.0,-20591000.0,106365000,3710000.0,86609000.0,,317850000,,,441518000.0,1132000.0,492997000,179932000,0.22,57590000.0,-94090000,,,,,118518000,,,,
2009-06-30,7085191000.0,176777000.0,-309240000,810560000.0,63584000.0,469427000.0,5464769000.0,394436000.0,473633000.0,,1398666000.0,231014000,,0.63,247104000,40907000.0,247104000,-4267000.0,63801000.0,508191000.0,349354000.0,349354000.0,,-14368000.0,23177000.0,96355000.0,1246000.0,269941000.0,-156945000,349354000,,-23548000,2147549000.0,24969000.0,0.0,-7510000,-14227000.0,0.0,,,-24901000.0,480249000.0,0.0,304952000.0,150509000.0,461191000,392505000.0,4233576000.0,0,-312550000.0,,4532962000.0,-94607000.0,45878000.0,397056000,433000.0,-93829000.0,,-288787000,2435060000.0,,2690000.0,1081000.0,774379000,136492000,0.63,276892000.0,-144002000,,1620422000.0,748883000.0,,281775000,,,,
2009-09-30,7363861000.0,177044000.0,343126000,1082096000.0,21077000.0,407733000.0,5417490000.0,392613000.0,314099000.0,,1694260000.0,162113000,,0.44,172115000,42347000.0,172115000,-31586000.0,94058000.0,487412000.0,669732000.0,865742000.0,,-12096000.0,37123000.0,89984000.0,0.0,254666000.0,-140684000,669732000,,-23553000,2373882000.0,-628526000.0,0.0,119595000,1244000.0,0.0,,,-8640000.0,454336000.0,0.0,286370000.0,58965000.0,349354000,392613000.0,4292684000.0,0,-192987000.0,,4485288000.0,-55837000.0,57642000.0,317084000,774000.0,-2270000.0,,235575000,2583617000.0,196010000.0,1023000.0,2299000.0,694103000,248235000,0.44,219755000.0,-128640000,,1946371000.0,679622000.0,,249247000,,,,
2009-12-31,7342102000.0,187072000.0,616466000,952853000.0,29297000.0,71467000.0,4814361000.0,,453622000.0,,1571177000.0,198000000,,,598460000,15400000.0,598460000,276876000.0,134356000.0,453224000.0,1101229000.0,1304065000.0,,-207276000.0,155553000.0,88391000.0,39802000.0,97713000.0,637999000,1101229000,,-23559000,2334234000.0,704265000.0,0.0,99467000,-26694000.0,0.0,,,-182083000.0,534664000.0,0.0,160438000.0,41284000.0,669732000,,4843828000.0,871300000,-119093000.0,-2077198000.0,3363838000.0,-349871000.0,11908000.0,222426000,-2145000.0,-74843000.0,,-146987000,3158506000.0,202836000.0,-3789000.0,544000.0,231905000,125454000,,206873000.0,-25987000,,2527741000.0,763057000.0,,4885000,5441036000.0,,,
2010-03-31,7270208000.0,201117000.0,-740775000,949883000.0,43885000.0,251533000.0,4867906000.0,392876000.0,469153000.0,,1636675000.0,142393000,,0.36,142393000,31456000.0,142393000,33481000.0,188573000.0,468360000.0,357770000.0,1318167000.0,,-763948000.0,100597000.0,86465000.0,1433000.0,96970000.0,-850797000,357770000,,-23571000,2171155000.0,0.0,2428000.0,40793000,-8316000.0,0.0,,,136248000.0,315689000.0,0.0,233183000.0,12465000.0,1101229000,392876000.0,4936401000.0,0,-3413000.0,,4080254000.0,-10470000.0,25100000.0,221327000,4997000.0,-70777000.0,,-23045000,3273391000.0,960397000.0,1511000.0,688000.0,484716000,133067000,0.36,166608000.0,-92274000,,2402302000.0,534480000.0,,132586000,,,,
2010-06-30,7317929000.0,197643000.0,107201000,946692000.0,60777000.0,315210000.0,4930988000.0,394443000.0,347231000.0,,1602209000.0,68206000,,0.17,68206000,29597000.0,68206000,-63722000.0,155902000.0,445002000.0,465040000.0,1435848000.0,,-16315000.0,112518000.0,90176000.0,591000.0,95989000.0,-133972000,465040000,,-27507000,2181890000.0,-664685000.0,2210000.0,154116000,23286000.0,0.0,,,51069000.0,348430000.0,0.0,230845000.0,11790000.0,357770000,392985000.0,4978500000.0,0,-6099000.0,,4136793000.0,-40421000.0,-18186000.0,112758000,1325000.0,92802000.0,,-30640000,3314083000.0,970808000.0,756000.0,933000.0,546055000,271813000,0.17,47922000.0,-117697000,,2386941000.0,579681000.0,,118327000,,,,
