date,quarterlyDilutedAverageShares,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyLongTermDebt,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyOtherNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyInventory,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,quarterlyCashDividendsPaid,quarterlyDilutedEPS,quarterlyStockholdersEquity,quarterlyOtherIntangibleAssets,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyRepaymentOfDebt,quarterlySaleOfInvestment,quarterlyNetOtherInvestingChanges,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyOperatingIncome,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyTotalRevenue,quarterlyEbitda,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyNetPPE,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyTaxProvision,quarterlyResearchAndDevelopment,quarterlyRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyStockBasedCompensation,quarterlyInvestmentsAndAdvances,quarterlyRepurchaseOfCapitalStock,quarterlyGoodwill,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable
2009-03-31,6057000000.0,,465659000.0,2512800000.0,,156962000.0,4723476000,7978223000,14979000.0,231079000.0,,36342000.0,36342000.0,14979000,4914000.0,0.0,0.0,,823848000.0,-68729000.0,36342000.0,1335130000.0,0.0,1278489000,275994000.0,-2360000.0,0.006,6699734000,398398000.0,,241365000.0,1407898000.0,,1407898000.0,-334000.0,,3706000.0,684930000.0,140181000,4000000000,906294000.0,34629000.0,-34600000.0,,2788794000.0,41256000.0,0.006,6057000000.0,5198000,428836000.0,,,4325078000,4325078000,3254747000,36342000.0,1263510000,-37914000.0,,14979000.0,0.0,,-1863434000,,,,,,,,,,,,,,
2009-06-30,,,277724000.0,2846007000.0,,162831000.0,4618678000,8784263000,19762000.0,210535000.0,,271636000.0,271636000.0,19762000,-1466000.0,320000000.0,0.0,,1252047000.0,3098000.0,271636000.0,1654620000.0,0.0,1812893000,500774000.0,-1088000.0,,6971370000,391022000.0,,216653000.0,1654620000.0,,1654620000.0,0.0,,1294000.0,1166174000.0,189957000,4000000000,1335130000.0,284121000.0,-39756000.0,,3346781000.0,270170000.0,,,5198000,319490000.0,,,4227656000,4227656000,4165585000,271636000.0,1793131000,19500000.0,,,0.0,,-135794000,,,,,,,,,,,,,,
2009-09-30,5983764706.0,,577199000.0,3222803000.0,,209596000.0,4538562000,9208052000,21509000.0,208580000.0,,67816000.0,67816000.0,21509000,2116000.0,310000000.0,0.0,,1034995000.0,-48539000.0,67816000.0,2236423000.0,0.0,2168866000,278887000.0,-1901000.0,0.011333,7039186000,383646000.0,,210936000.0,2236423000.0,,2236423000.0,0.0,,14466000.0,1277344000.0,180621000,4000000000,1654620000.0,67951000.0,-55044000.0,,3501690000.0,69932000.0,0.011333,5983764706.0,5198000,581803000.0,,,4154916000,4154916000,4669490000,67816000.0,2147357000,0.0,,21509000.0,0.0,,-67978000,,,,,,,,,,,,,,
2009-12-31,,,-204261000.0,3219681000.0,,123022000.0,5097910000,9145813000,21256000.0,238075000.0,,6224000.0,6224000.0,21256000,-2342000.0,240000000.0,0.0,,1308019000.0,-757627000.0,6224000.0,1334367000.0,0.0,2100403000,368083000.0,-3307000.0,,7045410000,376270000.0,,250965000.0,1334367000.0,,1334367000.0,0.0,,-690570000.0,1421716000.0,242750000,4000000000,2236423000.0,117118000.0,-63139000.0,,3587764000.0,3882000.0,,,5198000,-902056000.0,,,4021640000,4021640000,4047903000,6224000.0,2079147000,0.0,,,0.0,,-61754000,,,,,,,,,,,,,,
2010-03-31,6153789474.0,,-306502000.0,3419765000.0,,274902000.0,4339273000,9175348000,48753000.0,226640000.0,,77948000.0,77948000.0,48753000,11767000.0,0.0,0.0,,1601063000.0,663138000.0,77948000.0,1721625000.0,0.0,2051990000,297223000.0,-1208000.0,0.012667,7123358000,368894000.0,,234929000.0,1721625000.0,,1721625000.0,0.0,650820000.0,39917000.0,1461011000.0,176566000,4000000000,1334367000.0,62294000.0,-31830000.0,,3716988000.0,89715000.0,0.012667,6153789474.0,5198000,387258000.0,,,3920379000,3920379000,4836075000,77948000.0,2003237000,0.0,,,0.0,,16194000,,,,,,,,,,,,,,
2010-06-30,,,-215408000.0,3494185000.0,,210232000.0,4412756000,9688965000,48500000.0,227504000.0,,351593000.0,351593000.0,48500000,-9889000.0,0.0,0.0,,2002543000.0,28725000.0,351593000.0,1579211000.0,,2213690000,385344000.0,,,7475275000,361518000.0,,238645000.0,1579211000.0,,1579211000.0,0.0,50053000.0,9133000.0,1583503000.0,230358000,4000000000,1721625000.0,146699000.0,-43061000.0,,3879529000.0,151276000.0,,,0,-142414000.0,,,3860810000,3860810000,5276209000,161165000.0,2165190000,0.0,,,-190428000.0,,367787000,,,,,,,,,,,,,,
2010-09-30,5987827586.0,,988991000.0,3302357000.0,,236510000.0,4440509000,9936815000,48247000.0,273297000.0,,347294000.0,347294000.0,48247000,2434000.0,0.0,0.0,,1289935000.0,-116523000.0,347294000.0,2571519000.0,0.0,2114246000,668518000.0,,0.058,7822569000,354142000.0,,290549000.0,2571519000.0,,2571519000.0,-558000.0,0.0,3757000.0,1238396000.0,84534000,4000000000,1579211000.0,377969000.0,-120398000.0,,3970875000.0,349728000.0,0.058,5987827586.0,0,992308000.0,,,3895939000,3895939000,5496306000,347294000.0,2065999000,0.0,,48247000.0,0.0,,715081000,,,,,,,,,,,,,,
2010-12-31,,699713000.0,576068000.0,3733545000.0,,74917000.0,4454809000,10531202000,20244000.0,260970000.0,,449707000.0,449707000.0,20244000,-22741000.0,0.0,0.0,,1318769000.0,-782884000.0,449707000.0,2767258000.0,39630000.0,2218865000,1047429000.0,,,8312337000,346766000.0,,265944000.0,3169101000.0,,2469388000.0,,0.0,-421051000.0,1343835000.0,62443000,4000000000,2571519000.0,781485000.0,-362367000.0,,4780974000.0,530440000.0,,,0,195739000.0,,,3911152000,3911152000,6076393000,553181000.0,2198621000,,,20244000.0,103474000.0,,1047945000,,,,,,,,,,,,,,
2011-03-31,6011364865.0,405316000.0,-347180000.0,4260817000.0,,171690000.0,4426181000,11151057000,19991000.0,293765000.0,,444841000.0,444841000.0,19991000,15921000.0,,0.0,,1680075000.0,240666000.0,444841000.0,2438240000.0,,2393589000,796257000.0,,0.074,8757468000,339390000.0,,310231000.0,2843556000.0,,2438240000.0,,300000000.0,14265000.0,1500513000.0,0,4000000000,2469388000.0,486026000.0,-75366000.0,,5057074000.0,518981000.0,0.074,6011364865.0,0,-31148000.0,,,3889900000,3889900000,6724876000,503060000.0,2373598000,,,19991000.0,58219000.0,,1492786000,,,,,,,,,,,,,,
2011-06-30,,0.0,-183775000.0,4834577000.0,,108061000.0,4896002000,11303036000,19738000.0,228689000.0,,139917000.0,139917000.0,19738000,-15921000.0,,0.0,,1645555000.0,-426637000.0,139917000.0,2143850000.0,,2525402000,440936000.0,,,8777634000,332014000.0,,228329000.0,2143850000.0,,2143850000.0,,108090000.0,5764000.0,1557495000.0,30035000,4000000000,2438240000.0,212607000.0,-66152000.0,,5275513000.0,255738000.0,,,0,-592260000.0,,,3882762000,3882762000,6407034000,271659000.0,2505664000,,,,131742000.0,,1512703000,,,,,,,,,,,,,,
2011-09-30,5992919118.0,0.0,220860000.0,4720415000.0,,199160000.0,4536884000,11482787000,16985000.0,297382000.0,,271679000.0,271679000.0,16985000,19986000.0,,0.0,-200000000.0,1682756000.0,-363414000.0,271679000.0,2115441000.0,0.0,2433276000,589203000.0,-72000000.0,0.045333,9049511000,324638000.0,,307984000.0,2115441000.0,,2115441000.0,,0.0,19560000.0,1290413000.0,700000000,4000000000,2143850000.0,281219000.0,-186145000.0,,5309618000.0,331782000.0,0.045333,5992919118.0,0,-28409000.0,,,4031020000,4031020000,6945903000,311796000.0,2416291000,,,16985000.0,40117000.0,,1784382000,,,,,,,,,,,,,,
2011-12-31,,,-796399000.0,4390425000.0,,104668000.0,5318943000,11449599000,16315000.0,208953000.0,,-17394000.0,-17394000.0,16315000,15267000.0,,0.0,0.0,1756664000.0,-285805000.0,-17394000.0,1541821000.0,0.0,2418974000,147138000.0,0.0,,9030625000,325285000.0,,215512000.0,1541821000.0,,1541821000.0,,510000000.0,14133000.0,1605443000.0,419924000,4000000000,2115441000.0,-68374000.0,-508584000.0,,4537563000.0,-222904000.0,,,0,-573620000.0,,,4568033000,4568033000,6130656000,-44514000.0,2402659000,,,,-27120000.0,,1683448000,,,,,,,,,,,,,,
2012-03-31,5452500000.0,0.0,-660688000.0,3926374000.0,,249427000.0,5377791000,10676865000,15993000.0,235461000.0,,727000.0,727000.0,15993000,13357000.0,,0.0,-200000000.0,2211262000.0,-41921000.0,727000.0,998797000.0,,1645166000,224401000.0,0.0,0.000133,9031699000,317702000.0,,235665000.0,998797000.0,,998797000.0,,305437000.0,11418000.0,1056981000.0,360666000,4000000000,1541821000.0,-11264000.0,-159585000.0,,4150775000.0,14328000.0,0.000133,5452500000.0,0,-543024000.0,,,4632264000,4632264000,5299074000,971000.0,1629173000,,,15993000.0,244000.0,,1684175000,,,,,,,,,,,,,,
2012-06-30,,,-243860000.0,4204350000.0,,155762000.0,5658918000,10406674000,15671000.0,293994000.0,,-217297000.0,-217297000.0,15671000,9517000.0,,0.0,0.0,1859089000.0,-243192000.0,-217297000.0,753431000.0,,1712099000,-26530000.0,,,8694575000,310118000.0,,294174000.0,753431000.0,,753431000.0,,101314000.0,7837000.0,1099470000.0,0,4000000000,998797000.0,-320704000.0,-241686000.0,,4177820000.0,-346296000.0,,,0,-245366000.0,,,4705764000,4705764000,4747756000,-309748000.0,1696428000,,,,-92451000.0,,1346878000,,,,,,,,,,,,,,
2012-09-30,6129916667.0,,94862000.0,4110716000.0,,163266000.0,5903299000,10636848000,17138000.0,265602000.0,,-73559000.0,-73559000.0,17138000,5315000.0,,0.0,0.0,1619668000.0,-97226000.0,-73559000.0,734580000.0,,2015932000,185461000.0,,-0.012,8620916000,303932000.0,,265948000.0,734580000.0,,734580000.0,,0.0,4282000.0,1281404000.0,0,4000000000,753431000.0,-80487000.0,-103513000.0,,4296177000.0,-68244000.0,-0.012,6129916667.0,0,-18851000.0,,,4953123000,4953123000,4733549000,-73559000.0,1998794000,0.0,,17138000.0,0.0,,1273319000,,,,,,,,,,,,,,
2012-12-31,,,-846933000.0,4331384000.0,,142501000.0,6559714000,11138204000,19248000.0,243546000.0,,-71238000.0,-71238000.0,19248000,-27677000.0,405000000.0,0.0,0.0,1735734000.0,-314617000.0,-71238000.0,162027000.0,405000000.0,2588866000,31760000.0,-119000.0,,8549338000,296425000.0,,243729000.0,162027000.0,,162027000.0,,0.0,7984000.0,1535245000.0,390137000,4000000000,734580000.0,-211969000.0,-184116000.0,,4363144000.0,-184879000.0,,,0,-572553000.0,,,5366431000,5366431000,4578490000,-157202000.0,2569618000,-166883000.0,,,-85964000.0,,1202081000,,,,,,,,,,,,,,
2013-03-31,6011176056.0,0.0,-604195000.0,4146411000.0,,258001000.0,6501481000,11039363000,19259000.0,243849000.0,,-284529000.0,-284529000.0,19259000,2493000.0,1011050000.0,0.0,0.0,1887647000.0,-121772000.0,-284529000.0,138202000.0,0.0,2774246000,-32531000.0,-7637000.0,-0.047333,8265117000,288799000.0,,243853000.0,158202000.0,,158202000.0,-50000000.0,0.0,-19176000.0,1264173000.0,371784000,4000000000,162027000.0,-276384000.0,-103409000.0,,4113880000.0,-282036000.0,-0.047333,6011176056.0,0,-23825000.0,,,5315903000,5315903000,4537882000,-284529000.0,2754987000,,,19259000.0,0.0,,917553000,,,,,,,,,,,,,,
2013-06-30,,,-243631000.0,4666064000.0,,147844000.0,6581139000,11335931000,19483000.0,239975000.0,,-206916000.0,-206916000.0,19483000,20858000.0,1166340000.0,0.0,-20000000.0,1792890000.0,-17836000.0,-206916000.0,40649000.0,0.0,3276923000,-61953000.0,-13240000.0,,8059008000,281173000.0,,240000000.0,60649000.0,,60649000.0,-545128000.0,,21153000.0,1465213000.0,376881000,4000000000,138202000.0,-301953000.0,-19250000.0,,4604111000.0,-290174000.0,,,0,-97553000.0,,,5166154000,5166154000,4754792000,-311032000.0,3257440000,,,19483000.0,-104116000.0,,710636000,,,,,,,,,,,,,,
2013-09-30,6005070000.0,,484165000.0,4560278000.0,,209886000.0,6527755000,11622503000,18196000.0,270111000.0,,-200169000.0,-200169000.0,18196000,3178000.0,704440000.0,0.0,20000000.0,1835660000.0,-12156000.0,-200169000.0,47965000.0,0.0,3763422000,70948000.0,-18148000.0,-0.033333,7859081000,273547000.0,,270140000.0,67965000.0,,67965000.0,-1553213000.0,,-19260000.0,1635566000.0,261663000,4000000000,40649000.0,-199192000.0,-13308000.0,,4631226000.0,-212018000.0,-0.033333,6005070000.0,0,7316000.0,,,5104888000,5104888000,5094748000,-215196000.0,3745226000,,,18196000.0,-15027000.0,,510466000,,,,,,,,,,,,,,
2013-12-31,,,-859029000.0,4392792000.0,,140540000.0,6309089000,10629304000,28309000.0,321182000.0,,-762602000.0,-762602000.0,28309000,58807000.0,1602907000.0,0.0,0.0,1320644000.0,-233000.0,-762602000.0,85797000.0,0.0,3532816000,-64838000.0,-17289000.0,,7096488000,271143000.0,,321273000.0,105797000.0,,105797000.0,-539328000.0,0.0,12099000.0,1200758000.0,158465000,6000000000,47965000.0,-386111000.0,-13438000.0,,4327954000.0,-346102000.0,,,0,37832000.0,,,5243810000,5243810000,4320215000,-404909000.0,3504507000,0.0,,,357693000.0,,-252136000,,,,,,,,,,,,,,
2014-03-31,5961109091.0,,158365000.0,3777370000.0,,197966000.0,6185152000,10135871000,27861000.0,236008000.0,,-327861000.0,-327861000.0,27861000,3562000.0,636867000.0,0.0,,1531522000.0,20314000.0,-327861000.0,80060000.0,800000000.0,3367092000,-75677000.0,-19271000.0,-0.055,6768779000,268739000.0,,236014000.0,80060000.0,,80060000.0,-1413193000.0,,20900000.0,1479300000.0,188119000,6000000000,85797000.0,-311691000.0,-1202000.0,,3701693000.0,-317733000.0,-0.055,5961109091.0,0,-5737000.0,,,5128057000,5128057000,3950719000,-321295000.0,3339231000,,,,6566000.0,,-579997000,,,,,,,,,,,,,,
2014-06-30,,,-426909000.0,4269494000.0,,116249000.0,4871217000,8839788000,28412000.0,276118000.0,,-1422418000.0,-1422418000.0,28412000,35320000.0,1865000000.0,0.0,,1332117000.0,-8017000.0,-1422418000.0,62995000.0,-800000000.0,3493502000,-46764000.0,-17797000.0,,5346286000,160979000.0,,278876000.0,62995000.0,,62995000.0,-1621895000.0,,1725000.0,1060762000.0,108845000,6000000000,80060000.0,-325640000.0,-10328000.0,,4222730000.0,-1319881000.0,,,0,-17065000.0,,,4123362000,4123362000,3968571000,-1355201000.0,3465090000,,,28412000.0,67217000.0,,-2002415000,,,,,,,,,,,,,,
2014-09-30,5955681818.0,,-98281000.0,3912287000.0,,159563000.0,4704260000,8691425000,27963000.0,314994000.0,,-262050000.0,-262050000.0,27963000,14194000.0,1130000000.0,0.0,,1392507000.0,49984000.0,-262050000.0,56781000.0,801100000.0,3607083000,100738000.0,-25354000.0,-0.044,5084342000,159386000.0,,315014000.0,56781000.0,,56781000.0,-1885000000.0,,8007000.0,925729000.0,80949000,6000000000,62995000.0,-214276000.0,-1338000.0,,4013025000.0,-247856000.0,-0.044,5955681818.0,0,-6214000.0,,,3956523000,3956523000,3987165000,-262050000.0,3579120000,,,27963000.0,,,-2264465000,,,,,,,,,,,,,,
2014-12-31,,,2929585000.0,73301950000.0,,28064935000.0,35471007000,81295708000,43951000.0,4853150000.0,498723000.0,3244296000.0,3242082000.0,661656000,606431000.0,11889709000.0,0.0,,11932142000.0,-4041563000.0,3242082000.0,1201754000.0,390079000.0,62599570000,9241643000.0,-605699000.0,,18697120000,92351000.0,,5831014000.0,1213897000.0,46895000.0,1213897000.0,-76931196000.0,,-71452000.0,30913607000.0,1518818000,12809328000,56781000.0,3410629000.0,-4170507000.0,,82543593000.0,4751657000.0,,,125870000,-463324000.0,,,31083605000,31083605000,45824701000,4145226000.0,61937914000,,,43951000.0,900930000.0,,1116809000,,,,,,,,,,,,,,
2015-03-31,13168714286.0,,-2008348000.0,10426926000.0,,18141235000.0,34458782000,75881038000,45658000.0,768874000.0,500720000.0,-368775000.0,-368724000.0,665360000,157766000.0,9622287000.0,0.0,,15152685000.0,59496000.0,-368724000.0,2938251000.0,5947932000.0,51532262000,708682000.0,-109158000.0,-0.028,24349809000,88867000.0,,903460000.0,2938250000.0,46895000.0,2938250000.0,-19338085000.0,0.0,207000.0,25211212000.0,1516993000,14142661000,1213897000.0,-194778000.0,-129093000.0,5954000000.0,11135608000.0,-154756000.0,-0.028,13168714286.0,119860000,1724354000.0,,,30392734000,30392734000,41422256000,-312522000.0,50866902000,,,45658000.0,56253000.0,,748106000,,,,,,,,,,,,,,
2015-06-30,,,167627000.0,11879014000.0,,15236817000.0,33770695000,73812786000,50964000.0,817428000.0,528520000.0,-1011650000.0,-1011626000.0,680074000,-7787000.0,11526544000.0,0.0,,16159358000.0,-506015000.0,-1011626000.0,2989634000.0,-1763926000.0,50411981000,106663000.0,-47594000.0,,23401862000,84458000.0,,943365000.0,3026832000.0,37142000.0,3026832000.0,-7248076000.0,,-207000.0,25303167000.0,1691890000,14142661000,2938251000.0,-836702000.0,-340206000.0,0.0,11985677000.0,-892575000.0,,,89463000,63526000.0,,,29815131000,29815131000,40042091000,-884788000.0,49731907000,,,50964000.0,126862000.0,,-263541000,,,,,,,,,,,,,,
2015-09-30,14160666667.0,,-2642750000.0,12771187000.0,,15560571000.0,34568443000,77349669000,76427000.0,875267000.0,587310000.0,-679712000.0,-679712000.0,728649000,336259000.0,15018875000.0,0.0,,17782994000.0,-2932956000.0,-679712000.0,3899432000.0,-5311000.0,54569934000,688309000.0,-50857000.0,-0.048,22780717000,80672000.0,,990766000.0,3936629000.0,37142000.0,3936629000.0,-9656240000.0,,-55253000.0,25972256000.0,1430244000,14142661000,2989634000.0,-302457000.0,-2880581000.0,0.0,13459496000.0,-275132000.0,-0.048,14160666667.0,207455000,909798000.0,,,30542219000,30542219000,42781226000,-611391000.0,53841285000,,,76427000.0,68321000.0,,-943078000,,,,,,,,,,,,,,
2015-12-31,,,3205455000.0,19491833000.0,,27121127000.0,35796735000,85307777000,59008000.0,1643890000.0,618969000.0,2084206000.0,2084365000.0,767351000,-231325000.0,12070312000.0,0.0,-1161887000.0,14769275000.0,-1662337000.0,2084365000.0,1993209000.0,8098000.0,60670824000,4276720000.0,-125444000.0,,24638094000,182203000.0,,1979961000.0,2011590000.0,31251000.0,2011590000.0,-19985417000.0,,2755000.0,30193846000.0,2575092000,14142661000,3899432000.0,2296759000.0,-504065000.0,0.0,23768553000.0,2083116000.0,,,87360000,-1906223000.0,,,31722390000,31722390000,49511042000,2314441000.0,59903473000,,,59008000.0,230235000.0,,1141287000,,,,,,,,,,,,,,
2016-03-31,14161428571.0,,-2060978000.0,9216491000.0,,19688748000.0,34772035000,79039414000,48380000.0,762245000.0,630544000.0,-1685210000.0,-1685210000.0,759033000,88572000.0,13990082000.0,0.0,,16556470000.0,-162600000.0,-1685210000.0,1964665000.0,-152670000.0,56053766000,-705598000.0,-100430000.0,-0.119,22986788000,183343000.0,,878597000.0,1964665000.0,31251000.0,1964665000.0,-13962739000.0,0.0,-55045000.0,26963808000.0,2323054000,14142661000,2011590000.0,-1584195000.0,-107805000.0,0.0,8510893000.0,-1542001000.0,-0.119,14161428571.0,154895000,-46925000.0,,,30931139000,30931139000,44267379000,-1630573000.0,55294733000,,,48380000.0,54637000.0,,-543923000,,,,,,,,,,,,,,
2016-06-30,,,-1280053000.0,11852872000.0,,17703456000.0,34070689000,77477260000,64663000.0,824971000.0,697388000.0,-2824294000.0,-2824211000.0,857040000,134709000.0,15852320000.0,0.0,,16460463000.0,-2127000.0,-2824211000.0,2404398000.0,142862000.0,57278533000,-1673902000.0,-99794000.0,,20199951000,175053000.0,,909778000.0,2408314000.0,30184000.0,2408314000.0,-9023866000.0,67051000.0,118096000.0,26949554000.0,2579229000,14142661000,1964665000.0,-2583680000.0,-122602000.0,,10178970000.0,-2631012000.0,,,112834000,458114000.0,,,30296339000,30296339000,43406571000,-2765721000.0,56421493000,,,64663000.0,58573000.0,,-3368134000,,,,,,,,,,,,,,
2016-09-30,14211016340.0,,-1591171000.0,12357382000.0,,16676092000.0,33199542000,74342384000,83209000.0,867593000.0,685257000.0,-4348488000.0,-4348571000.0,859048000,125237000.0,17316784000.0,0.0,2000000.0,15407211000.0,-232301000.0,-4348571000.0,2135297000.0,-156007000.0,58471790000,-3265624000.0,-102546000.0,-0.306,15871734000,167609000.0,,911281000.0,2135297000.0,30184000.0,2135297000.0,-12843028000.0,34449000.0,-210650000.0,27543371000.0,2106778000,14142661000,2404398000.0,-4176905000.0,-73711000.0,,9091758000.0,-4153151000.0,-0.306,14211016340.0,257202000,-287482000.0,,,29668005000,29668005000,41142842000,-4278388000.0,57612742000,,,83209000.0,70100000.0,,-7716278000,,,,,,,,,,,,,,
2016-12-31,,,-203273000.0,20089999000.0,,23907534000.0,33362588000,74493166000,112171000.0,1359778000.0,763070000.0,-7256906000.0,-7256771000.0,960162000,139732000.0,17033731000.0,0.0,-2000000.0,9318377000.0,161072000.0,-7256771000.0,2446923000.0,116873000.0,66051574000,-4948120000.0,-129075000.0,,8442868000,185325000.0,,1516482000.0,2449935000.0,27280000.0,2449935000.0,-11245304000.0,877555000.0,222654000.0,30310227000.0,1427704000,14142661000,2135297000.0,-6464602000.0,-924039000.0,,15141879000.0,-6989288000.0,,,236175000,330007000.0,,,29676169000,29676169000,41130578000,-7129020000.0,65091412000,,,112171000.0,127886000.0,,-14973476000,,,,,,,,,,,,,,
2017-03-31,14161747368.0,,-1412354000.0,9202543000.0,,18633542000.0,32200870000,70817659000,118479000.0,699754000.0,779621000.0,-1345366000.0,-1345366000.0,974213000,124128000.0,18691748000.0,0.0,0.0,10859504000.0,-97834000.0,-1345366000.0,2576804000.0,-5791000.0,63642995000,-387293000.0,-124002000.0,-0.095,7175940000,198233000.0,,778296000.0,2576804000.0,27280000.0,2576804000.0,-17333592000.0,367000.0,66000.0,27037704000.0,1604942000,14142661000,2449935000.0,-1165589000.0,-100185000.0,0.0,8815250000.0,-1148781000.0,-0.095,14161747368.0,316386000,126869000.0,,,28868353000,28868353000,38616789000,-1272909000.0,62668782000,,,118479000.0,72457000.0,,-16318924000,,,,,,,,,,,,,,
2017-06-30,,,-790726000.0,10665821000.0,,16605131000.0,31067163000,68478917000,112403000.0,806677000.0,819702000.0,-939990000.0,-939958000.0,1001654000,154778000.0,18833419000.0,0.0,,12168884000.0,-110843000.0,-939958000.0,2014515000.0,-20507000.0,62160457000,361247000.0,-228783000.0,,6319768000,175395000.0,,766842000.0,2018026000.0,26281000.0,2018026000.0,-9503594000.0,0.0,-66000.0,26346859000.0,1788811000,14142661000,2576804000.0,-405595000.0,-114581000.0,,11027068000.0,-658299000.0,,,387463000,-559277000.0,,,28087511000,28087511000,37411754000,-813077000.0,61158803000,,,112403000.0,126913000.0,,-17258800000,,,,,,,,,,,,,,
2017-09-30,14176125000.0,,-713941000.0,10075030000.0,,16145605000.0,30388829000,67912124000,173386000.0,839563000.0,803065000.0,-1020649000.0,-1020681000.0,1042804000,185278000.0,19688754000.0,0.0,,13230693000.0,-328128000.0,-1020681000.0,2019756000.0,7098000.0,62585901000,109616000.0,-180802000.0,-0.072,5327499000,169908000.0,,895225000.0,2022768000.0,26262000.0,2022768000.0,-3092104000.0,0.0,277000.0,26591945000.0,1691068000,14142661000,2014515000.0,-785609000.0,-325297000.0,,10184646000.0,-770026000.0,-0.072,14176125000.0,330586000,5241000.0,,,27549057000,27549057000,37523295000,-955304000.0,61543097000,,,173386000.0,65345000.0,,-18279481000,,,,,,,,,,,,,,
2017-12-31,,,2161076000.0,21032876000.0,,16961936000.0,30120274000,61942629000,136312000.0,1847994000.0,455826000.0,-7276632000.0,-7276536000.0,683550000,201396000.0,17510830000.0,0.0,,7803074000.0,-474792000.0,-7276536000.0,2523356000.0,479225000.0,64046629000,-2574052000.0,-176035000.0,,-2102628000,281534000.0,,1764068000.0,2537894000.0,23879000.0,2537894000.0,-6326946000.0,811000.0,534000.0,29487875000.0,885473000,14142661000,2019756000.0,-4338120000.0,-635338000.0,,18458824000.0,-7101396000.0,,,40588000,503600000.0,,,25821791000,25821791000,31822355000,-7302792000.0,63363079000,,,136312000.0,-26160000.0,,-25556017000,,,,,,,,,,,,,,
2018-03-31,15064500000.0,,-2081946000.0,9759665000.0,,13808821000.0,28946950000,59605141000,,776017000.0,478776000.0,30129000.0,30129000.0,1574457000,111444000.0,12762029000.0,,,9454888000.0,-214454000.0,30129000.0,2698249000.0,6911915000.0,53946124000,507972000.0,-139189000.0,0.002,5660389000,250402000.0,,460606000.0,2700921000.0,23879000.0,2700921000.0,-14348948000.0,0.0,,25499205000.0,1253318000,18984340000,2523356000.0,47366000.0,-217096000.0,7639698000.0,10267637000.0,160728000.0,0.002,15064500000.0,197090000,174893000.0,,,25082008000,25082008000,30658191000,49284000.0,52371667000,,,134800000.0,19155000.0,,-25525888000,,,,,,,,,,,,,,
2018-06-30,,,-1741631000.0,12498383000.0,,14084620000.0,28025466000,60153882000,,329526000.0,503788000.0,370820000.0,370820000.0,1599508000,172020000.0,16717778000.0,24389000.0,,2236451000.0,-63373000.0,370820000.0,2212205000.0,-2533324000.0,54004436000,886982000.0,-141041000.0,,6149446000,249808000.0,,486852000.0,2223739000.0,22883000.0,2223739000.0,-2994932000.0,,,25315123000.0,10002636000,18984340000,2698249000.0,400130000.0,-91439000.0,0.0,13385365000.0,671802000.0,,,6664363000,-486044000.0,,,24355215000,24355215000,32128416000,499782000.0,52404928000,,,122310000.0,128962000.0,,-25155068000,,,,,,,,,,,,,,
