date,quarterlyStockholdersEquity,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,quarterlySaleOfInvestment,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,quarterlyDilutedEPS,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCapitalExpenditure,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyCurrentLiabilities,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyDepreciationAndAmortization,quarterlyBasicEPS,quarterlyGoodwill,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyFreeCashFlow,quarterlySellingGeneralAndAdministration,quarterlyLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyEndCashPosition,quarterlyNetIncome,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyOtherIncomeExpense,quarterlyStockBasedCompensation,quarterlyInvestmentsAndAdvances,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable
2010-03-31,8346444756.17,26452684.91,17719870479.64,1344311508.2,847306107.12,-1150573973.49,29505093.6,-31700802.48,0.0,1344311508.2,970835093.81,0.077,2180770326,479100883.88,-354556808.01,,,255297529.83,506524336.05,2194219176.0,396743249.93,,1087897967.32,1590992363.41,194519966.63,,1087897967.32,3092162632.83,326838714.21,,29532083.89,,1625393994.9,,146191863.89,,10599184129.05,2194219176.0,224774121.31,202869433.2,,0.077,,22722751279.93,21131758916.52,37335959.48,10034976.66,8998794938.37,753083083.56,168954876.53,,0.0,-1217078.09,132318747.58,1430788000.0,875844133.81,168954876.53,2717816.63,164987882.74,-330258580.89,281750214.74,13691346761.88,,-99842465.98,,,,,,,,,,,,,
2010-06-30,8271648509.02,31771257.21,17717442053.83,906976963.03,839315507.25,-366991232.92,38491785.49,12253054.18,0.0,906976963.03,912396920.15,,2180770326,875844133.81,-177178014.34,,,273382259.78,548079805.85,,-436290637.49,,1065764899.42,1159838596.67,219713626.23,,1065764899.42,3026681812.88,337681943.88,,36023287.35,,1554245412.14,,110338625.76,,10333940412.68,,242926288.86,204087814.9,,,,22310376978.98,21150538382.31,176294358.64,11595004.56,8690608452.73,804016452.7,190543856.36,,73738021.78,116717.7,117968317.65,1387285950.0,439553496.32,190543856.36,3023582.08,183690338.88,-126357978.67,305153516.99,13360622225.56,,-268868071.62,,,,,,,,,,,,,
2010-09-30,8493214317.66,30803828.55,17753844720.66,980818400.32,829714802.23,-1387819995.85,38949254.54,10492608.16,0.0,980818400.32,880159373.46,0.101,2180770326,439553496.32,-193434720.44,,,314779374.52,607439820.0,2182736499.0,233662450.35,,1046440003.21,1237361318.05,258879587.5,,1046440003.21,2690636136.34,388315392.37,,43867255.92,,1774701798.55,,100569819.52,,10601964318.48,2182736499.0,261856616.93,206907778.22,,0.101,,22458476962.05,21221115644.0,254019440.92,11284225.38,8908834901.42,863414614.83,220456386.41,,3370567.86,2416752428.96,129435804.87,1177778430.0,673215946.67,220456386.41,4208987.65,215012331.58,-143802721.58,345583203.07,13292600454.82,,-237826744.17,,,,,,,,,,,,,
2010-12-31,8648826937.88,50669988.48,17896204675.75,832427381.66,820729860.38,-329684718.23,90468137.67,-6666269.99,0.0,832427381.66,942807430.66,,2180770326,,-230134073.8,,,218043256.11,640342415.59,,-137750567.61,,1068641686.29,1133193319.36,183871154.25,,1068641686.29,2987377846.97,297476407.69,,37489610.19,-2211692713.67,1866445317.49,,195463729.63,,10294167958.56,,371629171.0,245327133.78,,,,22616647065.72,21483453746.36,194408473.75,29413845.8,8565307250.11,908130848.07,165851411.32,,0.0,-2211759800.29,113605253.44,1174259800.0,535465379.37,165851411.32,3401645.38,146381544.06,-235928176.12,268713244.59,13281545805.53,,-87777982.31,,,,,,,,,,,,,
2011-03-31,8842725416.3,33016644.28,18073188431.14,943981956.19,812037741.77,-724264618.85,20990436.75,3356427.18,0.0,943981956.19,980946356.07,0.085,2180770326,535465379.37,-290243213.24,,,284740965.37,574487448.7,2188919994.0,107608382.64,,1073634037.76,1263127204.54,224185491.56,,1073634037.76,2911469255.46,349965111.21,,42574812.48,63401135.84,2052503516.99,,180853742.36,,10489760201.7,2188919994.0,256729839.05,256355395.93,,0.085,,22989182811.19,21726055606.65,70713943.39,11505606.7,8729456303.19,948266156.74,186058199.5,-3005131.74,0.0,60906341.0,125779619.65,1102890100.0,643073762.01,186058199.5,2657011.08,181610679.08,-268894271.05,317757609.65,13401229457.16,,-116638537.32,,,,,,,,,,,,,
2011-06-30,8658607026.17,42786116.69,18065752281.68,690991272.48,803039686.35,-414820006.58,280100820.33,-4379641.15,0.0,690991272.48,1023542544.48,,2180770326,643073762.01,-182444757.7,,,256590352.01,604190011.25,,-240925471.16,,1143169667.04,1009362651.02,196759652.43,,1143169667.04,2939956893.59,323425784.15,,42288757.89,-143.2,1870043407.07,,482003666.41,,10267486576.6,,304813542.55,237346744.84,,,,22599286186.39,21589923535.37,113212879.54,20620148.33,8453166888.33,1011280001.92,166463142.24,,0.0,-1728739.46,126666131.72,771309200.0,402148290.85,166463142.24,4725070.68,154470894.54,91381753.22,299376468.7,13207443470.19,,-327763339.87,,,,,,,,,,,,,
2011-09-30,9031669607.47,38291471.33,19086345288.25,1536779775.09,992939712.94,22926326.78,-203440514.87,18143594.93,0.0,1536779775.09,1011042249.14,0.163,2180770326,402148290.85,-227314230.2,,,588621723.42,732219727.83,2175846411.0,1083078277.07,,1233164373.91,1859131184.61,484976550.19,0.0,1233164373.91,2583794780.52,623641688.88,,121974971.62,0.0,2224706372.09,,832444848.15,,11135304290.82,2175846411.0,105306533.08,267953547.78,,0.163,,23956621253.08,22097490068.47,196915205.72,13766728.78,9777888339.46,364476238.42,354662965.02,,694757.58,254443433.88,138665138.69,178618000.0,1527073582.66,354662965.02,2974440.69,363001578.57,-412557210.14,626913194.75,13719099071.34,,-425838064.45,,,,,,,,,,,,,
2011-12-31,9204417052.53,71550875.65,18962584720.93,2175670176.39,938248278.82,-117016800.0,26938941.79,-4213278.34,0.0,2175670176.39,906979801.44,,2180770326,1527073582.66,-172996837.31,,,351766348.43,836301297.76,,640879726.41,,1243696165.24,2706793546.66,200034376.79,-1670000.0,1243696165.24,2551402282.81,361953995.18,,22819715.57,59161343.2,2304205866.63,,812396755.52,,11560002728.95,,412984073.68,315745448.31,,,,24608792701.94,21901999155.28,254289536.31,41859443.85,10254280424.83,367474025.3,167961797.8,,0.0,78498981.24,161919618.39,137819000.0,2167953309.07,167961797.8,3643274.66,177214661.22,-150787576.18,423317224.08,14111405011.76,,78528955.79,,,,,,,,,,,,,
2012-03-31,9436453616.54,42352657.6,18913279103.31,2184048916.59,927607320.93,-236094500.0,20085176.61,-417714.28,0.0,2184048916.59,798378630.4,0.109,2180770326,2167953309.07,-213094779.02,,,450212152.18,834676552.88,2186129965.0,11823895.39,,1222765330.26,2687153593.8,329156220.99,,1222765330.26,3091964914.59,485348247.18,,76055889.68,52735990.13,2542494032.79,,1646817599.34,,10748211831.96,2186129965.0,342111743.1,272346498.95,,0.109,,24541413217.91,21854259624.11,277182716.24,12518704.93,9440734338.7,379870172.33,238288166.16,,0.0,50380270.49,156192026.19,16212000.0,2179777204.46,238288166.16,3610180.82,253100331.31,-193412265.69,492564809.78,13840176746.55,,-124824891.8,,,,,,,,,,,,,
2012-06-30,9271948589.46,39245406.57,18814515348.24,1851981716.53,905533580.4,-242500000.0,20000000.02,8937668.12,0.0,1851981716.53,772614351.36,,2180770326,2179777204.46,-93187576.57,,,364194087.97,725951704.55,,-332079298.5,,1198604859.61,2509415960.03,241610115.46,,1198604859.61,2965024047.46,394327924.97,,54776313.04,0.0,2374103420.34,,1404628466.1,,10748866867.99,,322512210.01,298596682.17,,,,24256923522.44,21747507562.41,224707358.31,12941628.67,9462871852.11,380461435.48,180532639.71,,0.0,-1577248.45,152717809.51,16304400.0,1847697905.96,180532639.71,2382549.3,186833802.42,-64200888.13,403439494.54,13713890915.45,,-333051068.51,,,,,,,,,,,,,
2012-09-30,9433374055.5,43523288.62,18699419948.01,1491177247.13,886014213.7,-466224000.0,25462280.99,7040533.71,0.0,1491177247.13,708614004.76,0.073,2180770326,1847697905.96,-128979873.47,,,332915330.28,729642127.69,2188296813.0,-358374124.74,,1175963620.66,2163391263.44,214209505.83,0.0,1175963620.66,2551147708.08,370497850.9,,46931092.21,90000000.0,2533849087.7,,1256826388.63,,10484350234.29,2188296813.0,353203508.79,247495594.69,,0.073,,23791891659.16,21628500395.72,248350102.02,17846519.51,9212817693.52,385518327.07,159745667.36,,0.0,84740582.71,156288345.07,72712000.0,1489323781.22,159745667.36,3604088.73,167278413.62,-96512479.07,376438618.9,13035497942.37,,-344420859.92,,,,,,,,,,,,,
2012-12-31,9536486092.32,67620002.95,18636247042.26,1956056006.44,935283505.52,-722421128.95,20573779.3,10362362.72,0.0,1956056006.44,661807999.88,,2180770326,1489323781.22,-110218929.64,,,283827910.79,844352707.92,,464880345.34,,1114432301.86,2704917808.58,151443379.47,0.0,1114432301.86,3889541786.88,293504595.92,,32072937.15,0.0,2570439249.07,,2538991115.62,,9446667288.15,,492904794.18,385812938.72,,,,24209125042.19,21504207233.61,234933332.21,36662015.53,8299420479.84,211963302.79,105960228.77,,0.0,91461.79,142061216.45,1000000.0,1954204126.56,105960228.77,2980022.26,119370442.32,-73929987.62,351447913.74,13336209075.03,,-84103763.74,,,,,,,,,,,,,
2013-03-31,9706734024.15,39228566.7,18495446402.56,1635483069.86,918150247.77,-740095770.0,15000000.0,3993737.12,0.0,1635483069.86,456967890.73,0.079,2180770326,1954204126.56,-255127599.79,,,344819715.53,738103821.82,2175179201.0,-320574567.42,,1083215540.75,2383031878.19,233773978.45,,1083215540.75,3136478270.68,383613083.63,,49081631.2,,2742278405.93,,1874567758.3,,9442854734.9,2175179201.0,354055539.59,341304017.0,,0.079,,23635350094.96,21252318216.77,165780913.19,12328002.52,8306709850.1,217994637.03,171839156.86,,0.0,-282323.08,149839105.18,179000000.0,1633629559.14,171839156.86,4426867.14,184692347.25,-236133862.67,384048282.23,12579333005.58,,-111694647.16,,,,,,,,,,,,,
2013-06-30,9640720675.97,39481036.59,18409467158.78,1403734038.29,906778820.32,-356441000.0,9300000.0,8283422.36,0.0,1403734038.29,447287175.81,,2180770326,1633629559.14,-135670534.85,,,372467597.98,750941116.98,,-231750853.68,,1056563513.11,2226274087.4,279019409.43,,1056563513.11,3243357599.58,426839590.44,,57800808.02,,2672482094.17,,1831497000.61,,9259139009.75,,338992482.41,373433938.34,,,,23416730721.47,21190456634.07,252967107.48,13084439.39,8130906996.08,221453193.35,213703830.62,,0.0,-266021.59,147820181.01,200000000.0,1401878705.46,213703830.62,323117377.08,221218601.41,-116741975.42,411948634.57,12502496609.33,,-277031284.77,,,,,,,,,,,,,
2013-09-30,9891405581.9,45420438.89,18264960110.91,2326491109.97,893740401.32,-57495510.0,26818944.97,6505860.93,8049401.15,2326491109.97,391425881.47,0.114,2180770326,1401878705.46,-127363680.93,,,428923074.7,861742585.07,2189858640.0,918753408.33,,1029871551.8,3289522364.38,337246529.8,,1029871551.8,3632375578.97,484789602.64,,71391530.66,,2922125979.18,,2145466968.97,,9503995263.65,2189858640.0,387399071.48,386408930.94,,0.114,,24297849710.2,21008327345.82,331093941.97,15032514.79,8405550606.33,204704256.0,249643885.01,,0.0,-294698.15,147543072.84,472000000.0,2320632113.79,249643885.01,325170903.29,265854999.14,-88069079.26,474343513.59,13136370842.62,,-301400946.05,,,,,,,,,,,,,
2013-12-31,9974420429.05,79543757.63,17756263229.13,1094796690.93,813937505.37,-1527465000.0,41500000.0,3057127.79,1755109.55,1094796690.93,375719993.22,,2180770326,2320632113.79,-92407564.49,,,403199575.67,928493533.39,,-1230995450.69,,1149164649.25,2237727753.83,64133353.09,,1149164649.25,2234389118.33,205036289.96,,-14863336.89,,2929472264.02,,622250702.62,,9366732701.38,,445750200.09,495330807.64,,,,22840107479.91,20602379726.08,400813443.58,47270254.44,8345815980.4,206979215.61,84504744.51,,4814364.0,-1843366.13,140902936.87,450400000.0,1089636663.1,84504744.51,345018118.72,78996689.98,-64109886.7,482743333.3,11601121819.71,,-150791158.5,,,,,,,,,,,,,
2014-03-31,10214151291.07,44950463.82,16739948221.68,1109189951.85,808721232.3,-293761360.0,13233774.91,-1550160.0,833103023.58,1109189951.85,258008589.23,0.109,2180770326,1089636663.1,-146578491.83,,,410319723.45,845000680.43,2180814922.0,11048887.58,,1086122707.5,3158607901.51,327641584.92,,1086122707.5,2051452039.28,462085729.5,,61795465.17,60265952.56,3167181090.52,,748774205.36,,9131975432.04,2180814922.0,389730493.16,493780097.79,,0.109,,22717212270.19,19558604368.68,293952887.87,16073936.2,8151432165.87,171822033.87,237708826.5,,4814364.0,59212951.29,134444144.58,305917000.0,1100685550.68,237708826.5,345309798.08,265846119.75,-133394876.92,455270187.27,11183427471.32,,-116602232.14,,,,,,,,,,,,,
2014-06-30,11323044426.65,58727789.27,16540286927.06,2269685040.15,752383698.2,-345120000.0,21750448.37,10313572.67,0.0,2269685040.15,219362663.35,,2180770326,1100685550.68,-47273007.92,,,497817710.03,1083045575.1,,1103957166.08,,1084356324.19,4292630064.37,1954464253.11,,1084356324.19,2676707512.22,2092629013.29,,461511458.6,0.0,4277879194.71,,700413938.24,,10240529562.42,,526500075.8,843270802.78,,,,25593246447.3,21300616382.93,296689480.85,15455260.66,9046235188.9,441910675.32,1459621356.35,,4814364.0,-300161031.44,138164760.18,55966000.0,2204642716.76,1459621356.35,355054312.9,1492952794.51,738576053.12,556545499.3,12917237074.64,,-294204128.16,,,,,,,,,,,,,
2014-09-30,11615672679.21,46390404.41,16323172252.25,1200652172.11,752502393.15,-1544093800.0,25000000.0,4127998.17,800000000.0,1200652172.11,193175384.65,0.141,2180770326,2204642716.76,-50810556.45,,162850000.0,428639305.15,868233826.65,2181872344.0,-1129028300.17,,1058121045.9,3732487186.72,406804703.36,,1058121045.9,1948794303.85,497229563.27,,83152858.5,0.0,4585523195.24,,225664655.73,,9174855190.47,2181872344.0,393204117.09,822326727.09,,0.141,,24083428865.8,20350941679.08,482966523.08,16654657.55,8024196165.86,235306631.46,307644000.52,,3463149.0,269543081.02,90424859.91,24275000.0,1075614416.59,307644000.52,482569098.49,323651844.86,-51075828.28,475029709.56,11123649494.32,,-312308164.98,,,,,,,,,,,,,
2014-12-31,11797581861.32,74226782.54,16154661734.98,1634298872.34,773462469.63,-124700000.0,35250000.0,2575958.43,800034204.14,1634298872.34,164270951.61,,2180770326,1075614416.59,-68240533.25,,162850000.0,354029364.56,824077397.9,,179540480.78,,1058329846.57,4026511428.31,278007472.87,0.0,1058329846.57,2934967710.94,472636219.44,,88988702.62,0.0,4564264823.15,,1022387329.23,,8274183902.94,,395821250.8,721306986.74,,,,24329324209.02,20302812780.71,407243801.04,45088244.22,7189251574.51,148619858.8,181909182.12,,3814521.0,-1709228.1,194628746.57,23667000.0,1255154897.37,181909182.12,534747975.1,189018770.25,-59237742.77,428256147.1,11209151613.88,,-110293015.92,,,,,,,,,,,,,
2015-03-31,12053411177.03,40490810.44,15973879592.57,1697114350.44,773863607.3,-29867000.0,16792885.71,-443697.41,800032514.57,1697114350.44,152331878.19,0.117,2180770326,1255154897.37,-36119424.77,,161067099.16,361769088.56,739317826.2,2186575348.0,-165928745.75,,1039582273.99,4139415944.17,341374528.32,,1039582273.99,2709731210.53,421364557.56,,70556625.67,,4820094138.86,,1091615311.36,,8199828017.62,2186575348.0,337057927.2,687495758.74,,0.117,,24300549725.94,20161133781.77,-65262870.75,15364960.46,7114976390.35,149920920.81,255829315.71,,4616400.0,-46985.68,79990029.24,1091615311.36,1089226151.62,255829315.71,560415422.38,270817902.65,-19766726.47,402259899.0,10909559228.15,,-58079400.2,,,,,,,,,,,,,
2015-06-30,11355193989.05,48287467.03,15800923400.29,1200487689.77,761822361.55,-6200000.0,70614868.52,6234565.13,800492454.38,1200487689.77,146382829.37,,2180770326,1089226151.62,-30827577.21,,157646203.48,366204251.74,760300156.24,,-64292643.29,,1037767852.68,3625462131.82,359969657.44,,1037767852.68,2972182816.34,516156589.68,,69470977.12,,4121876950.88,,1160668784.54,,8559975333.32,,345808437.47,626075625.14,,,,24205729799.14,20580267667.32,397704680.92,21421397.84,7490718469.89,149788298.4,283129458.72,,4616400.0,-60910.11,156186932.24,360000000.0,1024933508.33,283129458.72,483283102.47,290498680.32,-475257893.56,414491718.77,11532158149.66,,-794723550.42,,,,,,,,,,,,,
2015-09-30,11669158025.24,75966666.72,15639758853.33,2519603130.25,715041372.05,-1666200000.0,22500000.0,240277474.34,6969339.92,2519603130.25,170503963.69,0.144,2180770326,1024933508.33,-18251711.43,,154479993.8,425756297.8,938664445.2,2180305807.0,1320257177.33,,1032595367.69,4488738708.07,419136395.07,0.0,1032595367.69,3970517366.65,517335550.99,,81392302.03,,4435840987.07,,2522103119.72,,6639967960.81,2180305807.0,436941480.68,752463746.95,,0.144,1543560.21,23675276857.61,19186538149.54,560209097.38,36682703.27,5676635539.58,93811055.38,313964036.18,,6850959.0,-251703.21,98199155.92,2522103119.72,2345190685.66,313964036.18,515482679.75,337744093.04,2037635927.53,501722964.52,10610485327.46,,-489945248.73,,,,,,,,,,,,,
2015-12-31,12368892973.17,106010432.1,19271775774.01,6422377830.89,1339812592.32,-2472200000.0,61061979.86,8380687.62,157961789.9,6422377830.89,182023959.15,,2180770326,2345190685.66,-43155742.25,,174680489.68,317345711.36,982295907.55,,3835801380.4,,1185667747.11,8424426755.22,551846305.93,-761301947.38,1185667747.11,4110523132.01,776147739.41,,-44242976.43,,5104281635.31,,1836240879.39,,12599051434.3,,558939764.09,659832794.56,,,1543560.21,31670655088.41,23246228333.19,750499767.11,74644682.17,4892258552.48,6192299799.82,699733586.62,,602770959.0,6586811589.56,224301433.48,1836240879.39,6180992066.06,699733586.62,648713256.36,596089282.36,-958988373.72,423356143.46,16709574566.31,,-89873059.49,,,,,,,,,,,,,
2016-03-31,12620565634.09,59726103.94,19013643327.4,6703544098.23,1323139118.56,-514504764.0,48650198.92,12970863.48,263051075.38,6703544098.23,186312941.02,0.115,2180770326,6180992066.06,-27624309.83,,171514280.0,414617092.21,997748950.04,2188503589.0,-322757446.37,,1156308611.41,8879603711.39,343251063.07,-88640000.0,1156308611.41,4555827281.32,476525346.66,,75323392.83,,5355959548.08,,1739901645.01,,12171349550.49,2188503589.0,523405753.89,642802243.11,,0.115,1543560.21,31919678086.8,23040074375.41,389810757.19,27407313.94,4548472037.38,6128224114.55,251677912.78,-150000000.0,669247810.0,-279337.45,133274283.59,11000000.0,5858234619.69,251677912.78,718654159.81,267927670.24,-204640247.43,474343196.15,16727176831.81,,-31676859.61,,,,,,,,,,,,,
2016-06-30,12242582588.74,29385062.89,18789045190.54,3460406412.11,1296933986.89,-35800000.0,72116328.82,-858237210.85,1013796641.46,3460406412.11,175829339.36,,2180770326,5858234619.69,-48196920.76,,168348070.32,492361250.62,1065379199.4,,-2733615444.14,,1119556823.65,6439242352.86,521079957.07,-1909620000.0,1119556823.65,5128042641.02,708867307.1,,95266987.6,,4977723732.04,,3089644861.21,,11204478224.56,,543632885.89,671974765.67,,,1543560.21,31162724079.02,24723481726.16,438476060.82,20858423.89,3526095369.32,6213100798.03,363226094.79,,4687810.0,190002.53,187787350.03,3089644861.21,3124619175.55,363226094.79,746372120.16,425812969.47,-2524644103.06,521746313.51,16332520865.58,,-592924704.35,,,,,,,,,,,,,
2016-09-30,12574484063.42,37329142.93,18518151499.61,4498171473.42,1275948071.4,-1524797000.0,38184649.9,162288818.09,868357459.79,4498171473.42,193318609.38,0.152,2180770326,3124619175.55,-14462791.17,,165181860.64,502732830.33,1116681418.56,2183231967.0,830272432.19,,1091278654.57,7294524474.75,459213896.48,0.0,1091278654.57,3698525414.98,607914067.1,,87789657.79,,5309574991.07,,1608878359.96,,12982011223.27,2183231967.0,576619445.3,685015218.71,,0.152,1543560.21,31789794011.53,24495269536.78,591123375.27,32073879.39,5470899051.1,6069982240.13,331851259.03,,4687810.0,-2725384.87,148700170.62,1608878359.96,3954891607.74,331851259.03,782176007.64,371424238.69,255374635.56,540061973.26,16680536638.25,,-420429581.07,,,,,,,,,,,,,
2016-12-31,12674475959.27,97017019.45,18323851443.34,5738889158.56,1239319854.2,-24800000.0,124503564.11,204683745.52,688498566.93,5663897840.79,219558035.62,,2180770326,3954891607.74,-291806552.27,,158796925.07,366109338.1,1352399588.54,,288748058.27,,1041328611.82,7999633962.6,298903986.12,0.0,1041328611.82,4784188055.38,508051549.32,,47647054.94,,5416848490.55,74991317.77,1582010852.14,,12889301292.2,,889273230.99,545051289.43,,,,32384844447.16,24385210484.56,325109259.14,76832541.75,5525887939.9,5965296573.03,222597964.16,,184697778.86,-122127894.44,209147563.2,1582010852.14,4243639666.01,222597964.16,663113521.51,251256931.18,-55599638.25,463126357.55,17673489347.58,,-23309024.88,,,,,,,,,,,,,
2017-03-31,13022865676.82,26897500.18,18136580273.52,4902721248.67,1224354959.93,-24800000.0,19051802.13,-87337276.76,757340359.37,4843873975.69,190340171.08,0.16,2180770326,4243639666.01,-39509740.93,,154840079.68,493124266.17,1031335701.38,2178716775.0,-603158866.65,,1008022109.53,7202297724.91,473010879.09,-1270000000.0,1008022109.53,4591699003.21,600598218.49,,98323390.55,,5765443174.5,58847272.98,1574684930.52,,13016928292.8,2178716775.0,511313935.03,466323222.72,,0.16,,32689864175.59,25487566450.68,543233494.27,19828879.62,5781307736.77,5856425516.42,348594683.94,,1464205683.87,-4798888.79,127587339.4,1574684930.52,3640480799.36,348594683.94,641300554.49,374687488.54,-1377795215.56,520021766.35,17608627296.01,,-50889686.14,,,,,,,,,,,,,
2017-06-30,12932915290.91,37566911.91,21319019846.61,2968094076.33,1602862319.51,-1041671379.54,77851529.7,675324577.57,120402806.77,2954283110.9,286300322.38,,2180770326,3640480799.36,-208617637.42,,150883234.3,529491472.07,1077049316.6,,-1831556198.21,,1039974393.82,4651357981.95,526009682.62,-4252885548.12,1039974393.82,6576488660.47,703998191.12,,103687551.99,,5678809856.96,13810965.43,629120918.27,,14716544517.06,,509990932.62,441580200.76,,,,36444043142.13,31792685160.18,370801313.72,28478919.84,7225802027.14,5736996936.11,393136154.19,,200114675.51,-336656032.02,177988508.5,2918256000.0,1808924601.15,393136154.19,667487112.92,422322130.63,-3681325528.27,567058383.98,21293033177.53,,-431961192.63,,,,,,,,,,,,,
2017-09-30,13402225203.94,50767725.39,21125235298.04,2997820082.83,1580682520.91,-917359009.84,189560918.5,14382813.68,141359847.68,2997820082.83,263502856.93,0.215,2180770326,1808924601.15,-199385171.07,,146926388.92,641555154.69,1262257694.61,2182415787.0,233320043.34,,1004061006.81,4686490756.68,618526479.75,-62740000.0,1004061006.81,6847737189.86,757456031.47,,112114155.42,,6148029251.2,,1518255637.66,,13886570468.32,2182415787.0,569934814.53,458624618.1,,0.215,,36319379044.98,31632888288.3,686475252.58,43800899.29,6565780493.46,5593181065.03,469219394.24,,218138509.45,-30865169.51,138929551.72,2618256000.0,2042244644.49,469219394.24,693523668.69,506412324.33,-58178675.89,692322880.08,20734307658.18,,-481123626.01,,,,,,,,,,,,,
2017-12-31,13618079670.58,126993073.95,21153115139.8,2521265828.95,1537614506.77,-194708333.37,78311003.01,5381285.92,119275293.4,2521265828.95,348257339.46,,2180770326,2042244644.49,-486626951.85,,142969543.54,431582296.71,1465978121.3,,-355736221.27,,986842364.86,3939602508.53,298097662.08,-1471150000.0,986842364.86,6808736860.78,631826960.49,,55518256.45,,6256075328.76,,1495651998.01,,14890523041.84,,907402750.64,215538498.44,,,,37473826542.6,33534224034.07,126056228.63,111692148.42,7711278266.46,5498660725.07,215452568.64,,1798996397.88,-13853251.99,333729298.41,2518256000.0,1686508423.22,215452568.64,599254536.06,242579405.63,-1873810929.98,558575370.66,21699259902.62,,-75760819.24,,,,,,,,,,,,,
2018-03-31,14094956098.63,29303143.67,27191380253.74,4549401420.37,1520249332.49,-766838722.75,,-295454133.37,372733231.91,4549401420.37,564145573.22,0.182,2180770326,1884570222.49,-96018554.89,,139012698.16,655545008.84,1341789943.21,2181608871.0,178800849.86,,1161721057.55,8611757122.41,539459021.06,,1161721057.55,8785138327.19,701391375.35,,104800193.0,,3602370859.87,,1591918084.89,,19639317151.58,2181608871.0,656941790.7,256463246.06,,0.182,,44667577751.58,36055820629.17,860223956.31,19126674.71,12278282885.74,5701772235.19,397052814.45,,499628360.22,-18714312.05,161932354.29,2318256000.0,2063371072.35,397052814.45,590684025.67,434658828.06,-371472328.26,684848152.51,28424455478.77,,-247783934.78,,,,,,,,,,,,,
2018-06-30,13992543328.54,44112109.6,27025131525.06,4549744143.21,1513627004.25,-1625701002.18,,324000881.21,185236915.66,4549744143.21,550352011.6,,2180770326,2063371072.35,-293692598.73,,135055852.78,665702009.18,1335732820.15,,83546687.66,,1123924407.57,8294888456.86,768719847.23,,1123924407.57,8120978112.16,1089025943.25,,162947633.08,,3495905260.1,,2374161164.21,,20116171271.86,,625918701.37,152191926.36,,,,44400224976.83,36105336519.97,345210875.93,29686985.17,12792725471.2,5674762943.63,571600479.2,,873227821.21,-11893523.76,320306096.02,1528396642.2,2146917760.01,571600479.2,896465882.53,605772214.15,37748400.54,709814118.78,28237149384.02,,-468208711.87,,,,,,,,,,,,,
2018-09-30,14554613884.08,46979872.04,26878494995.8,4267067803.02,1478331773.62,-2267173369.75,220213698.63,-317299065.75,559948809.82,4210510303.02,547105707.73,0.253,2180770326,2146917760.01,-281623568.65,,131099007.4,721784442.77,1462637708.35,2182199517.0,214055178.12,,1099585745.15,8492110286.3,738015991.31,,1099585745.15,5739130456.42,1063699368.21,,132192000.49,,4048001738.12,56557500.0,1522982754.23,,21867471280.88,2182199517.0,693873393.54,173455840.65,,0.253,,44371717932.78,35879607646.48,453074823.07,39133431.08,14608168047.65,5649872452.21,552096477.77,,898221993.17,-11475419.36,325683376.9,895772864.87,2360972938.13,552096477.77,849085352.26,605823990.82,-173731085.77,768764314.81,27606601737.3,,-537149569.22,,,,,,,,,,,,,
