date,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,quarterlyNetPPE,quarterlyChangesInAccountReceivables,quarterlyCapitalExpenditure,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyAccountsPayable,quarterlyOtherCurrentLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyBasicAverageShares,quarterlyLongTermDebt,quarterlyBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation
2010-12-31,-993541000000.0,607166000000.0,,455852000000.0,,3207839000000.0,2669104000000.0,,2097285000000.0,576021000000.0,78899513000000.0,,,6769293000000.0,766824000000.0,,-56099984000000.0,,1580518000000.0,134999497000000.0,256198000000.0,,,,,,,,,,3047273000000.0,808050000000.0,453928000000.0,1373990000000.0,,11587386000000.0,12388500000000.0,,,,46534411000000.0,23333052000000.0,571819000000.0,,87221898000000.0,3456153000000.0,10540960000000.0,,58121797000000.0,-21156000000.0,,99610398000000.0,31145000000.0,-21156000000.0,10470555000000.0,326082000000.0,,5026846000000.0,605595000000.0,8078348000000.0,,,41017863000000.0,,,,33107540000000.0,,990116000000.0,,2462612000000.0,90439000000.0,3479690000000.0,4764710000000.0,-2201640000000.0,,
2011-03-31,3319000000000.0,-608000000000.0,,,,,,,,-64000000000.0,,,,,511000000000.0,,,,,,,,,,153000000000.0,,,,,1283135424.0,,,,1345000000000.0,,,,,,,,,,,,-501000000000.0,10800000000000.0,-428.637531,,-550000000000.0,,,-544000000000.0,-550000000000.0,,,,,,7982000000000.0,,,,,,1283135424.0,,-428.637531,,,2818000000000.0,,,,370000000000.0,,
2011-06-30,3446000000000.0,-1284000000000.0,,,,,,,,223000000000.0,,,,,554000000000.0,,,,,,,,,,132000000000.0,,,,,,,,,744000000000.0,,,,,565000000000.0,,,,,,,-797000000000.0,9116000000000.0,-847.143629,,-1087000000000.0,,,-1062000000000.0,-1087000000000.0,,,,,,6467000000000.0,,,,,,,,-847.143629,,,2649000000000.0,,,,34000000000.0,,
2011-09-30,3850000000000.0,457000000000.0,,,,,,,,164000000000.0,,,,,516000000000.0,,,,,,,,,,113000000000.0,,,,,1283928154.0,,,,2472000000000.0,,,,,467000000000.0,,,,,,,1177000000000.0,11725000000000.0,207.304697,,266000000000.0,,,293000000000.0,266000000000.0,,,,,,6698000000000.0,,,,,,1283928154.0,,207.304697,,,5027000000000.0,,,,-201200000000.0,,
2011-12-31,-10475714000000.0,-1038126000000.0,,848709000000.0,,4053578000000.0,1387921000000.0,,1387921000000.0,942871000000.0,112384881000000.0,,,1173568000000.0,937850000000.0,,-29712614000000.0,,2448843000000.0,142097495000000.0,505154000000.0,,,,,,,,,,6576158000000.0,9393904000000.0,255095000000.0,-100276000000.0,,17741167000000.0,14125902000000.0,,,,64922733000000.0,35769094000000.0,,,122341948000000.0,416037000000.0,11891302000000.0,,82663900000000.0,-1922997000000.0,,136467850000000.0,-1980997000000.0,-1922997000000.0,49192725000000.0,1217932000000.0,,7632497000000.0,,21950979000000.0,,,53270296000000.0,,,,,,6786779000000.0,,-10059677000000.0,,3851751000000.0,5002505000000.0,-1110905000000.0,,
2012-03-31,4093000000000.0,-447000000000.0,-90452000000.0,,1387921000000.0,,,-1572972000000.0,,66000000000.0,,-34873000000.0,-2856511000000.0,,561000000000.0,40957000000.0,,2774010000000.0,,,,1620573000000.0,,159796000000.0,110000000000.0,,1249350000000.0,66350000000.0,369247000000.0,1283928154.0,,,,1688000000000.0,-2000000.0,,,522001000000.0,508000000000.0,1756542000000.0,,,,-251256000000.0,,-570000000000.0,13303000000000.0,-419.026562,,-538000000000.0,-1235938000000.0,,-513000000000.0,-538000000000.0,,,,,,9780000000000.0,2637271000000.0,-3149716000000.0,,-119149000000.0,-162200000000.0,1283928154.0,,-419.026562,,244293000000.0,3523000000000.0,,,,178000000000.0,,
2012-06-30,3669000000000.0,-2362000000000.0,-108797000000.0,,2637271000000.0,,,-968773000000.0,,-597000000000.0,,244891000000.0,-3948407000000.0,,575000000000.0,48837000000.0,,4416718000000.0,,,,-516266000000.0,,168544000000.0,123000000000.0,,-92704000000.0,-596714000000.0,211996000000.0,,,,,-64763000000.0,-54478000000.0,22181000000000.0,14923000000000.0,513893000000.0,572000000000.0,1722237000000.0,67291000000000.0,,,-104319000000.0,125885000000000.0,-1956000000000.0,10612000000000.0,-1389.485848,89472000000000.0,-1784000000000.0,-4464673000000.0,140808000000000.0,-1765000000000.0,-1784000000000.0,,,,,,8899000000000.0,2544567000000.0,-3987239000000.0,51336000000000.0,-914000000.0,-192862000000.0,,,-1389.485848,,-212408000000.0,1713000000000.0,,,,122700000000.0,,
2012-09-30,4013000000000.0,1394000000000.0,-110373000000.0,,2544567000000.0,,,-1097653000000.0,,437000000000.0,,-1207927000000.0,-1677740000000.0,,617000000000.0,101428000000.0,,2542704000000.0,,,,680251000000.0,,339305000000.0,136000000000.0,,1431292000000.0,437330000000.0,-2596969000000.0,1283928154.0,,,,3778898000000.0,208000000.0,19249000000000.0,17360000000000.0,564251000000.0,453000000000.0,1767898000000.0,72412000000000.0,,,-495740000000.0,126510000000000.0,1664000000000.0,13724000000000.0,731.349334,91661000000000.0,939000000000.0,-997489000000.0,143870000000000.0,956000000000.0,939000000000.0,,,,,,8047000000000.0,3975859000000.0,-1790225000000.0,52209000000000.0,150461000000.0,-270734000000.0,1283928154.0,,731.349334,,-885515000000.0,5677000000000.0,,,,373300000000.0,,
2012-12-31,-10849176000000.0,-2648346000000.0,-95139000000.0,883814000000.0,3975859000000.0,3209820000000.0,2611166000000.0,-2378306000000.0,1954949000000.0,-892377000000.0,122376140000000.0,216810000000.0,-3031891000000.0,689310000000.0,591328000000.0,32660000000.0,-35768726000000.0,-1357945000000.0,35027000000.0,158144866000000.0,334053000000.0,2132275000000.0,,-16888000000.0,-225736000000.0,6275764000000.0,-2020910000000.0,-892343000000.0,382945000000.0,,3282240000000.0,7795869000000.0,11957000000.0,-306985000000.0,-982000000.0,18817079000000.0,13933483000000.0,518626000000.0,-102386000000.0,1750033000000.0,76271539000000.0,32564283000000.0,656217000000.0,213695000000.0,132219337000000.0,585224000000.0,11481509000000.0,,95088618000000.0,-1783616000000.0,-899616000000.0,146152820000000.0,-1755969000000.0,-1783616000000.0,46073652000000.0,287745000000.0,,6728798000000.0,1395274000000.0,21745461000000.0,1954949000000.0,-2792016000000.0,49888767000000.0,35548000000.0,-47183000000.0,,,,5433292000000.0,1007971000000.0,-10263952000000.0,3421080000000.0,3440341000000.0,6764609000000.0,-2107365000000.0,,
2013-03-31,415818000000.0,208045000000.0,-59994000000.0,907177000000.0,1954949000000.0,3209820000000.0,4326547000000.0,-1568278000000.0,3638968000000.0,47620000000.0,123993082000000.0,862995000000.0,-3271290000000.0,1132513000000.0,595282000000.0,41016000000.0,-37467686000000.0,2191763000000.0,38123000000.0,161460768000000.0,581571000000.0,3007666000000.0,,79592000000.0,36876000000.0,6383303000000.0,1684019000000.0,47620000000.0,722133000000.0,1246068164.0,4568749000000.0,8073636000000.0,141485000000.0,2638154000000.0,-5428000000.0,19799757000000.0,14891350000000.0,564442000000.0,367851000000.0,1834827000000.0,78288053000000.0,32602753000000.0,687579000000.0,-137781000000.0,134431008000000.0,681201000000.0,13799098000000.0,107.0,98087810000000.0,133300000000.0,-263624000000.0,149322358000000.0,160425000000.0,133300000000.0,47810592000000.0,166139000000.0,,5809245000000.0,1443208000000.0,12702079000000.0,3638968000000.0,-3506083000000.0,50056765000000.0,-144698000000.0,-341324000000.0,1246068164.0,,107.0,5227770000000.0,-236141000000.0,1097019000000.0,3520589000000.0,3706969000000.0,7115708000000.0,71464000000.0,,
2013-06-30,398906000000.0,-1738202000000.0,-61191000000.0,863085000000.0,3638968000000.0,3209820000000.0,2942041000000.0,-3233727000000.0,2320168000000.0,-153350000000.0,127067373000000.0,398293000000.0,-4767671000000.0,3149353000000.0,600324000000.0,108020000000.0,-39178001000000.0,2847928000000.0,37131000000.0,166245374000000.0,384277000000.0,712209000000.0,,96810000000.0,34385000000.0,6606908000000.0,-1318800000000.0,-153350000000.0,606219000000.0,1246068164.0,4852153000000.0,7433312000000.0,253263000000.0,694173000000.0,-46489000000.0,22203633000000.0,13686270000000.0,514036000000.0,355436000000.0,1832051000000.0,79993568000000.0,31110522000000.0,621873000000.0,-118504000000.0,138454119000000.0,-1053156000000.0,11676264000000.0,-1295.0,102197201000000.0,-1613819000000.0,-4055462000000.0,152140389000000.0,-1584852000000.0,-1613819000000.0,49492189000000.0,443458000000.0,2582000000.0,5791152000000.0,1577208000000.0,12330514000000.0,2320168000000.0,-4884604000000.0,48665287000000.0,-34336000000.0,-328520000000.0,1246068164.0,,-1295.0,5048938000000.0,113430000000.0,-654250000000.0,4272065000000.0,4031662000000.0,7309566000000.0,-131258000000.0,,
2013-09-30,437747000000.0,1331031000000.0,-302462000000.0,828321000000.0,2320168000000.0,3209820000000.0,3489359000000.0,-701868000000.0,2949827000000.0,357368000000.0,127593072000000.0,-157000000000.0,-2245445000000.0,2047998000000.0,571664000000.0,-53192000000.0,-40847352000000.0,1520698000000.0,28842000000.0,168440424000000.0,413649000000.0,1410512000000.0,,507100000000.0,42425000000.0,6734847000000.0,629659000000.0,357368000000.0,-1692035000000.0,1246068164.0,2196764000000.0,8539787000000.0,147327000000.0,3731007000000.0,-2202000000.0,20062839000000.0,14328945000000.0,533524000000.0,386488000000.0,1828312000000.0,81827336000000.0,31985154000000.0,539532000000.0,-415605000000.0,138117233000000.0,1615941000000.0,14287990000000.0,759.0,101890175000000.0,945455000000.0,-834933000000.0,152446178000000.0,973663000000.0,945455000000.0,50781584000000.0,203481000000.0,2582000000.0,5651087000000.0,1405177000000.0,12234302000000.0,2949827000000.0,-2271947000000.0,49434010000000.0,162343000000.0,-218398000000.0,1246068164.0,,759.0,5215190000000.0,-975466000000.0,2053688000000.0,3635124000000.0,4108226000000.0,7261954000000.0,248725000000.0,,
2013-12-31,163244000000.0,-197362000000.0,60362000000.0,810664000000.0,2949827000000.0,3209820000000.0,2668526000000.0,-1937800000000.0,2232313000000.0,-822432000000.0,129637596000000.0,-1434782000000.0,-4043651000000.0,,614629000000.0,211548000000.0,-42597546000000.0,1372743000000.0,14579000000.0,172235142000000.0,51407000000.0,1753520000000.0,,-72655000000.0,52420000000.0,6924059000000.0,-717514000000.0,-822432000000.0,-469843000000.0,,4582130000000.0,9251888000000.0,55538000000.0,2314452000000.0,-4148000000.0,20213849000000.0,15269078000000.0,523647000000.0,406859000000.0,1897185000000.0,83862749000000.0,32766086000000.0,436213000000.0,125898000000.0,140258256000000.0,431654000000.0,13949153000000.0,,104076598000000.0,595075000000.0,-2290131000000.0,155527334000000.0,625070000000.0,595075000000.0,53224976000000.0,80595000000.0,2582000000.0,7011143000000.0,1076868000000.0,13354255000000.0,2232313000000.0,-3840638000000.0,50259668000000.0,20359000000.0,-318434000000.0,,,,5002585000000.0,1057761000000.0,594898000000.0,3903974000000.0,4279593000000.0,7133708000000.0,-61320000000.0,,
2014-03-31,428175000000.0,902000000000.0,-108576000000.0,836539000000.0,2232313000000.0,3209820000000.0,3045165000000.0,-1834504000000.0,2728775000000.0,340656000000.0,131411165000000.0,839907000000.0,-3592734000000.0,,597046000000.0,-42360000000.0,-44335757000000.0,414854000000.0,11531000000.0,175746922000000.0,117784000000.0,3657129000000.0,,242764000000.0,34830000000.0,6942636000000.0,496462000000.0,340656000000.0,560438000000.0,1246068164.0,4119648000000.0,9302603000000.0,34185000000.0,14773000000000.0,-6847000000.0,20570885000000.0,14874252000000.0,548186000000.0,356549000000.0,1908124000000.0,84575548000000.0,33227369000000.0,316390000000.0,-120351000000.0,142166081000000.0,14773000000000.0,14773000000000.0,427.0,105146433000000.0,532000000000.0,64395000000.0,157040333000000.0,902000000000.0,532000000000.0,53714339000000.0,104289000000.0,2582000000.0,6188401000000.0,1026924000000.0,13116680000000.0,2728775000000.0,-3576592000000.0,50696737000000.0,-5355000000.0,-284922000000.0,1246068164.0,,427.0,5019215000000.0,-202389000000.0,1655967000000.0,4414615000000.0,4359764000000.0,7316621000000.0,222986000000.0,,
2014-06-30,505225000000.0,428548000000.0,-102335000000.0,818329000000.0,2728775000000.0,3209820000000.0,2496807000000.0,-2102331000000.0,2290306000000.0,237036000000.0,134032538000000.0,-129891000000.0,-4079310000000.0,,596721000000.0,-269201000000.0,-46127945000000.0,1580152000000.0,14062000000.0,180160483000000.0,582401000000.0,1989066000000.0,,190909000000.0,34747000000.0,7037543000000.0,-438469000000.0,237036000000.0,-888533000000.0,1246068164.0,3648911000000.0,9351782000000.0,-197828000000.0,2953648000000.0,-144214000000.0,20688985000000.0,14166285000000.0,522054000000.0,381075000000.0,1928379000000.0,86454487000000.0,33341435000000.0,206501000000.0,-72105000000.0,144705228000000.0,841262000000.0,12889299000000.0,124.0,107143472000000.0,154752000000.0,-2090244000000.0,158871513000000.0,191512000000.0,154752000000.0,55222416000000.0,98157000000.0,2582000000.0,6296478000000.0,1130536000000.0,11542812000000.0,2290306000000.0,-4011122000000.0,50577734000000.0,-22514000000.0,-217650000000.0,1246068164.0,,124.0,5000963000000.0,-916046000000.0,1346487000000.0,4418577000000.0,4428825000000.0,7141658000000.0,134396000000.0,,
2014-09-30,416023000000.0,2386312000000.0,-16720000000.0,784457000000.0,2290306000000.0,3209820000000.0,3758794000000.0,-2104372000000.0,3485279000000.0,817263000000.0,135401220000000.0,360084000000.0,-3040645000000.0,,593133000000.0,128429000000.0,-47929913000000.0,-1226715000000.0,64952000000.0,183331133000000.0,496383000000.0,4097790000000.0,,245454000000.0,37742000000.0,7249172000000.0,1194973000000.0,817263000000.0,-205850000000.0,1246068164.0,3382670000000.0,8530406000000.0,-89987000000.0,4924988000000.0,-47044000000.0,20407309000000.0,15170455000000.0,531541000000.0,344781000000.0,1945543000000.0,87257165000000.0,34875038000000.0,273515000000.0,-101703000000.0,146018352000000.0,2877865000000.0,14907543000000.0,1241.5,107664474000000.0,1547434000000.0,1057145000000.0,161188807000000.0,1569049000000.0,1547434000000.0,55188523000000.0,73889000000.0,2582000000.0,6051662000000.0,991789000000.0,11613655000000.0,3485279000000.0,-1678556000000.0,52362067000000.0,-21375000000.0,-349115000000.0,1246068164.0,,1241.5,5560875000000.0,-148583000000.0,3293888000000.0,5325101000000.0,4438457000000.0,7034359000000.0,56955000000.0,,
2014-12-31,15803000000.0,513000000000.0,-20592000000.0,821060000000.0,3485279000000.0,3209820000000.0,1972728000000.0,-2193650000000.0,1796300000000.0,35384000000.0,135812499000000.0,-973806000000.0,-3903434000000.0,,564723000000.0,127605000000.0,-49739769000000.0,1216885000000.0,134093000000.0,185552268000000.0,570550000000.0,2301707000000.0,,380990000000.0,46925000000.0,6882866000000.0,-1688979000000.0,35384000000.0,-847561000000.0,,6128604000000.0,13626728000000.0,-202269000000.0,14905000000000.0,-5343000000.0,21600068000000.0,16819855000000.0,538084000000.0,420339000000.0,2091413000000.0,87283211000000.0,35303647000000.0,176428000000.0,-680945000000.0,146888434000000.0,14905000000000.0,14905000000000.0,,108883279000000.0,452000000000.0,-1601727000000.0,163708289000000.0,513000000000.0,452000000000.0,62946171000000.0,502511000000.0,2582000000.0,7697862000000.0,1126357000000.0,13530202000000.0,1796300000000.0,-5194063000000.0,53601331000000.0,-21382000000.0,-294534000000.0,,,,5723880000000.0,1009404000000.0,1023335000000.0,5709906000000.0,4537469000000.0,7549645000000.0,20886000000.0,,
2015-03-31,468659000000.0,2058000000000.0,-31010000000.0,781104000000.0,1796300000000.0,3209820000000.0,4163488000000.0,-2133713000000.0,3054376000000.0,835213000000.0,137782101000000.0,1283480000000.0,-3899491000000.0,,552656000000.0,9020000000.0,-51619605000000.0,-1900820000000.0,22360000000.0,189401706000000.0,873674000000.0,4817231000000.0,,40263000000.0,33541000000.0,6872741000000.0,1258076000000.0,835213000000.0,725895000000.0,1283928154.0,3583710000000.0,7936914000000.0,-258970000000.0,15124000000000.0,-18677000000.0,25024850000000.0,17897082000000.0,503311000000.0,394623000000.0,2020939000000.0,86269988000000.0,36108146000000.0,1109112000000.0,-946425000000.0,148922999000000.0,15124000000000.0,15124000000000.0,934.5,111294838000000.0,1200000000000.0,917740000000.0,166820081000000.0,2058000000000.0,1200000000000.0,54408232000000.0,67343000000.0,2582000000.0,5942557000000.0,1146940000000.0,12427072000000.0,3054376000000.0,-1662757000000.0,54348413000000.0,-35923000000.0,-297068000000.0,1283928154.0,,934.5,6051408000000.0,-863528000000.0,2696787000000.0,9388367000000.0,4749141000000.0,7754716000000.0,333356000000.0,,
2015-06-30,544735000000.0,1733000000000.0,-36876000000.0,807112000000.0,3054376000000.0,3209820000000.0,5604552000000.0,-2704807000000.0,3850438000000.0,391589000000.0,138903739000000.0,-194992000000.0,-3933813000000.0,,525807000000.0,64572000000.0,-53322434000000.0,-801934000000.0,20715000000.0,192226173000000.0,589516000000.0,2807789000000.0,,102299000000.0,40163000000.0,6926994000000.0,796062000000.0,391589000000.0,-1165103000000.0,1283928154.0,3276264000000.0,8685534000000.0,-183400000000.0,13672000000000.0,-366839000000.0,28506053000000.0,19671816000000.0,469199000000.0,433766000000.0,2020320000000.0,84523560000000.0,37455586000000.0,1754114000000.0,-683568000000.0,150411083000000.0,13672000000000.0,13672000000000.0,1017.0,113029613000000.0,1305000000000.0,-1126024000000.0,170082899000000.0,1733000000000.0,1305000000000.0,53292608000000.0,82540000000.0,2582000000.0,6277684000000.0,1225671000000.0,11041775000000.0,3850438000000.0,-1229156000000.0,55819111000000.0,-57151000000.0,-302306000000.0,1283928154.0,,1017.0,6516356000000.0,-836824000000.0,2630051000000.0,12895132000000.0,4827817000000.0,7946737000000.0,118457000000.0,,
2015-09-30,506889000000.0,12474000000000.0,-38464000000.0,791318000000.0,3850438000000.0,3209820000000.0,10786480000000.0,-1459998000000.0,5174398000000.0,3197939000000.0,140169100000000.0,392341000000.0,-2859554000000.0,,482362000000.0,14557000000.0,-55128952000000.0,-936442000000.0,21252000000.0,195298052000000.0,1712342000000.0,5638316000000.0,,23251000000.0,52371000000.0,7011030000000.0,1323960000000.0,3197939000000.0,-453676000000.0,1283928154.0,2957449000000.0,8953441000000.0,-59488000000.0,15470000000000.0,-22308000000.0,21947812000000.0,22672765000000.0,425709000000.0,413458000000.0,2089181000000.0,86644676000000.0,46619578000000.0,5612082000000.0,-3607948000000.0,152304788000000.0,15470000000000.0,15470000000000.0,7188.5,108592488000000.0,9230000000000.0,2778762000000.0,174977553000000.0,12474000000000.0,9230000000000.0,53114704000000.0,139734000000.0,2582000000.0,5925313000000.0,1139258000000.0,10616377000000.0,5174398000000.0,-3404749000000.0,65107256000000.0,-161257000000.0,-162710000000.0,1283928154.0,,7188.5,8093434000000.0,53896000000.0,4853578000000.0,5368057000000.0,4857894000000.0,8454691000000.0,8549678000000.0,,
2015-12-31,51952000000.0,2387000000000.0,-10732000000.0,855832000000.0,5174398000000.0,3209820000000.0,9118686000000.0,-2772228000000.0,3783065000000.0,814672000000.0,141361351000000.0,-765331000000.0,-3444975000000.0,,454859000000.0,89218000000.0,-57080777000000.0,-1567423000000.0,131233000000.0,198442128000000.0,2218060000000.0,3679769000000.0,,77043000000.0,52397000000.0,7072086000000.0,-1391333000000.0,814672000000.0,-1432132000000.0,,4735697000000.0,14177909000000.0,-98713000000.0,14692000000000.0,-18515000000.0,22710842000000.0,22025325000000.0,340773000000.0,448491000000.0,2210944000000.0,84604042000000.0,48187241000000.0,5335621000000.0,-88210000000.0,153232034000000.0,14692000000000.0,14692000000000.0,,107314884000000.0,1552000000000.0,234794000000.0,175257359000000.0,2387000000000.0,1552000000000.0,58155063000000.0,397950000000.0,2582000000.0,7473548000000.0,1082880000000.0,11446835000000.0,3783065000000.0,-3477308000000.0,66634467000000.0,-47750000000.0,-428104000000.0,,,,8362683000000.0,68905000000.0,2869252000000.0,5411702000000.0,4946413000000.0,8189084000000.0,-48111000000.0,,
2016-03-31,492166000000.0,3508558000000.0,-38031000000.0,888504000000.0,3783065000000.0,3209820000000.0,9290164000000.0,-1985763000000.0,5418476000000.0,1345725000000.0,142976442000000.0,730105000000.0,-3614747000000.0,,458235000000.0,45397000000.0,-59084784000000.0,-1689867000000.0,15976000000.0,202061226000000.0,2303607000000.0,5724932000000.0,,2337693000000.0,35170000000.0,7134172000000.0,1635411000000.0,1345725000000.0,583284000000.0,1283928154.0,3042047000000.0,10020169000000.0,-71023000000.0,6129131000000.0,-61016000000.0,26265573000000.0,21644216000000.0,379654000000.0,409203000000.0,2162338000000.0,82549545000000.0,48237496000000.0,3871688000000.0,-1049866000000.0,155149063000000.0,3614077000000.0,15685327000000.0,1663.0,108815118000000.0,2135450000000.0,2110185000000.0,176793279000000.0,2162833000000.0,2135450000000.0,48426542000000.0,135885000000.0,2582000000.0,6149886000000.0,1055595000000.0,11579084000000.0,5418476000000.0,-2424059000000.0,66712371000000.0,-89926000000.0,-253353000000.0,1283928154.0,,1663.0,8625036000000.0,-222929000000.0,4106243000000.0,5582700000000.0,5014272000000.0,8408607000000.0,272505000000.0,,
2016-06-30,557146000000.0,2404412000000.0,-55669000000.0,906084000000.0,5418476000000.0,3209820000000.0,5439260000000.0,-1945942000000.0,3360776000000.0,636624000000.0,145260670000000.0,214463000000.0,-3892124000000.0,,423024000000.0,24702000000.0,-61015368000000.0,-3325371000000.0,18219000000.0,206276038000000.0,1779908000000.0,3283806000000.0,,2505120000000.0,35022000000.0,7328664000000.0,-2057700000000.0,636624000000.0,-230081000000.0,1283928154.0,2988779000000.0,10855580000000.0,-78483000000.0,4950506000000.0,-2005399000000.0,24570612000000.0,17770759000000.0,393057000000.0,449122000000.0,2123070000000.0,80980539000000.0,49870351000000.0,2078484000000.0,-449744000000.0,157420030000000.0,2718786000000.0,13275424000000.0,1344.5,105551151000000.0,1726467000000.0,-608318000000.0,175190789000000.0,1767788000000.0,1726467000000.0,46251728000000.0,93522000000.0,2582000000.0,6011536000000.0,1305978000000.0,9999492000000.0,3360776000000.0,-2013300000000.0,68337547000000.0,-134111000000.0,-162052000000.0,1283928154.0,,1344.5,8537370000000.0,-549842000000.0,3275932000000.0,5497653000000.0,5029808000000.0,8323270000000.0,56598000000.0,,
2016-09-30,685494000000.0,4120184000000.0,-5377000000.0,853730000000.0,3360776000000.0,3209820000000.0,8007959000000.0,-1263708000000.0,4767502000000.0,1181977000000.0,145011949000000.0,678175000000.0,-1753744000000.0,,437700000000.0,13136000000.0,-63071206000000.0,-683282000000.0,20650000000.0,208083155000000.0,1645408000000.0,5266342000000.0,,3716726000000.0,41005000000.0,7514170000000.0,1406726000000.0,1181976000000.0,-594883000000.0,1283928154.0,2418477000000.0,11463092000000.0,-305138000000.0,6831106000000.0,-10705000000.0,23581380000000.0,19609058000000.0,351731000000.0,600838000000.0,2273222000000.0,80353059000000.0,52763575000000.0,3240457000000.0,-5053339000000.0,156629925000000.0,4442719000000.0,15943498000000.0,2269.0,103934439000000.0,2913361000000.0,3512598000000.0,176238983000000.0,2938207000000.0,2913361000000.0,45052654000000.0,128327000000.0,2582000000.0,5605430000000.0,1059485000000.0,10815285000000.0,4767502000000.0,-3151449000000.0,71005763000000.0,-75507000000.0,-197463000000.0,1283928154.0,,2269.0,8836196000000.0,-128844000000.0,5128213000000.0,5081469000000.0,4786772000000.0,7791241000000.0,58990000000.0,,
2016-12-31,346033000000.0,480315000000.0,-14145000000.0,980821000000.0,4767502000000.0,3209820000000.0,5723342000000.0,-2672849000000.0,3051353000000.0,200816000000.0,145743056000000.0,-1422214000000.0,-2892596000000.0,,433909000000.0,-21000000.0,-65159356000000.0,-1938956000000.0,30297000000.0,210902412000000.0,1843288000000.0,2245472000000.0,,2316478000000.0,76866000000.0,7571087000000.0,-1716149000000.0,200816000000.0,-1991463000000.0,,4108955000000.0,10340698000000.0,-33875000000.0,3316582000000.0,-27764000000.0,24739226000000.0,19708526000000.0,452908000000.0,623389000000.0,2402358000000.0,80047271000000.0,53173871000000.0,2671989000000.0,-1577672000000.0,158128516000000.0,1281990000000.0,14858837000000.0,,104786497000000.0,273303000000.0,-647124000000.0,177837042000000.0,279499000000.0,273303000000.0,44856080000000.0,279480000000.0,2582000000.0,7188242000000.0,1152933000000.0,13230814000000.0,3051353000000.0,-2057062000000.0,71723693000000.0,-84077000000.0,-826677000000.0,,,,8948520000000.0,1043609000000.0,1628023000000.0,4969841000000.0,5479443000000.0,8167942000000.0,-396086000000.0,,
2017-03-31,542035000000.0,1389560000000.0,-116618000000.0,1123132000000.0,3051353000000.0,3209820000000.0,5399017000000.0,-3197149000000.0,3187640000000.0,489529000000.0,146998136000000.0,1112414000000.0,-3585481000000.0,,440954000000.0,18904000000.0,-67344264000000.0,315602000000.0,10014000000.0,214342400000000.0,1164099000000.0,3386119000000.0,,1713211000000.0,40078000000.0,7727517000000.0,136287000000.0,489529000000.0,45719000000.0,1283928154.0,3487880000000.0,10863440000000.0,-234952000000.0,4234375000000.0,-9175000000.0,25702204000000.0,18470560000000.0,393107000000.0,435536000000.0,2403861000000.0,79328458000000.0,52769612000000.0,2211377000000.0,-1384357000000.0,158990156000000.0,1466327000000.0,15146609000000.0,675.0,105030662000000.0,866913000000.0,-199362000000.0,177460716000000.0,900031000000.0,866913000000.0,43822493000000.0,344033000000.0,2582000000.0,6036220000000.0,1107489000000.0,13138247000000.0,3187640000000.0,-3525167000000.0,71118357000000.0,-192447000000.0,-302233000000.0,1283928154.0,,675.0,9083351000000.0,-516617000000.0,2008362000000.0,5097314000000.0,5562031000000.0,7832625000000.0,310041000000.0,,
