date,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyCapitalStock,quarterlyCommonStockIssuance,quarterlyTaxProvision,quarterlyBeginningCashPosition,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyOtherShortTermInvestments,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyStockBasedCompensation,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyInventory,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyNetIncome,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment
2013-07-31,462000000.0,,462000000.0,-445000000.0,-1000000.0,,280000000.0,62000000,0.0,,18000000,563000000.0,19000000.0,-3000000.0,-13000000.0,79000000.0,3000000.0,-346000000.0,0.48,71000000.0,128000000.0,0.0,-101000000.0,217000000.0,,725000000.0,,85250000.0,-1000000.0,-2000000.0,,1178000000.0,,117000000,2000000.0,1659000000.0,-383000000.0,2816000000.0,109000000,182000000.0,21000000.0,140000000,,2474000000,86000000.0,,28000000.0,5511000000.0,42000000,2695000000.0,3166000000.0,204000000.0,175000000.0,44000000,15000000.0,2345000000.0,1507000000.0,2217000000,1989000000.0,2195000000.0,478000000.0,39000000.0,350000000.0,462000000.0,-65000000,26000000.0,42000000,257000000,117000000,-33000000.0,13000000.0,,84250000.0,0.48,1332000000.0,,
2013-10-31,814000000.0,,814000000.0,-340000000.0,0.0,,473000000.0,-21000000,0.0,,-12000000,462000000.0,21000000.0,-495000000.0,1000000.0,62000000.0,151000000.0,-20000000.0,-0.04,-25000000.0,100000000.0,0.0,353000000.0,-28000000.0,,813000000.0,,84000000.0,0.0,-2000000.0,,782000000.0,,116000000,-1000000.0,1240000000.0,-28000000.0,2286000000.0,8000000,150000000.0,-2000000.0,80000000,,1420000000,4000000.0,,8000000.0,4635000000.0,-3000000,2349000000.0,2752000000.0,-27000000.0,182000000.0,-9000000,13000000.0,1883000000.0,1512000000.0,1224000000,1161000000.0,1704000000.0,307000000.0,9000000.0,298000000.0,814000000.0,-85000000,261000000.0,-3000000,196000000,116000000,70000000.0,-43000000.0,,84000000.0,-0.04,1330000000.0,,
2014-01-31,430000000.0,66000000.0,430000000.0,-344000000.0,-151000000.0,-2000000.0,483000000.0,60000000,0.0,,5000000,814000000.0,24000000.0,1000000.0,-22000000.0,72000000.0,2000000.0,-475000000.0,,72000000.0,94000000.0,5000000.0,-384000000.0,117000000.0,,827000000.0,,,-302000000.0,-6000000.0,,218000000.0,,82000000,24000000.0,1009000000.0,-25000000.0,1794000000.0,99000000,25000000.0,12000000.0,101000000,,1286000000,14000000.0,,15000000.0,4162000000.0,44000000,2368000000.0,2567000000.0,95000000.0,114000000.0,55000000,32000000.0,1595000000.0,1558000000.0,1103000000,799000000.0,1704000000.0,547000000.0,-3000000.0,59000000.0,430000000.0,-17000000,-15000000.0,44000000,183000000,82000000,-97000000.0,25000000.0,103000000.0,,,1331000000.0,,
2014-04-30,183000000.0,,183000000.0,-356000000.0,,,480000000.0,71000000,0.0,,25000000,430000000.0,20000000.0,1000000.0,-10000000.0,112000000.0,3000000.0,-233000000.0,0.47,-49000000.0,88000000.0,8000000.0,-247000000.0,-8000000.0,,836000000.0,,78000000.0,-212000000.0,-6000000.0,,740000000.0,,83000000,-2000000.0,1004000000.0,-24000000.0,1571000000.0,110000000,0.0,11000000.0,90000000,,1320000000,-81000000.0,,19000000.0,3969000000.0,37000000,2398000000.0,2564000000.0,-18000000.0,230000000.0,46000000,10000000.0,1405000000.0,1560000000.0,1147000000,1098000000.0,1704000000.0,253000000.0,0.0,280000000.0,183000000.0,1000000,-10000000.0,37000000,173000000,83000000,25000000.0,-37000000.0,,77000000.0,0.48,1330000000.0,,
2014-07-31,358000000.0,,358000000.0,-324000000.0,,,372000000.0,-430000000,0.0,,9000000,183000000.0,20000000.0,0.0,-12000000.0,111000000.0,3000000.0,-23000000.0,-5.92,-7000000.0,59000000.0,10000000.0,175000000.0,123000000.0,,696000000.0,,74000000.0,0.0,-6000000.0,,682000000.0,,87000000,7000000.0,991000000.0,-24000000.0,1713000000.0,-395000000,-463000000.0,12000000.0,100000000,,1306000000,18000000.0,,15000000.0,3481000000.0,-438000000,1768000000.0,2524000000.0,111000000.0,204000000.0,-439000000,25000000.0,957000000.0,1533000000.0,1119000000,1094000000.0,1207000000.0,296000000.0,80000000.0,236000000.0,358000000.0,-511000000,76000000.0,-438000000,187000000,87000000,-60000000.0,46000000.0,,74000000.0,-5.92,1329000000.0,,
2014-10-31,418000000.0,,418000000.0,-311000000.0,-103000000.0,,360000000.0,54000000,0.0,,16000000,358000000.0,18000000.0,0.0,-4000000.0,99000000.0,2000000.0,-126000000.0,0.46,85000000.0,39000000.0,8000000.0,60000000.0,179000000.0,0.0,671000000.0,,74000000.0,-1000000.0,-6000000.0,,704000000.0,,72000000,-1000000.0,1001000000.0,-24000000.0,1675000000.0,88000000,-453000000.0,10000000.0,89000000,,1276000000,96000000.0,,16000000.0,3398000000.0,34000000,1723000000.0,2422000000.0,175000000.0,194000000.0,38000000,8000000.0,976000000.0,1421000000.0,1115000000,1021000000.0,1207000000.0,287000000.0,0.0,228000000.0,418000000.0,-17000000,15000000.0,34000000,161000000,72000000,24000000.0,-7000000.0,,73000000.0,0.47,1227000000.0,,
2015-01-31,443000000.0,21000000.0,443000000.0,-313000000.0,-73000000.0,0.0,308000000.0,24000000,0.0,,-2000000,418000000.0,17000000.0,1000000.0,-3000000.0,97000000.0,2000000.0,-96000000.0,0.59,133000000.0,37000000.0,10000000.0,25000000.0,102000000.0,0.0,621000000.0,,75000000.0,-2000000.0,-11000000.0,,675000000.0,,71000000,-1000000.0,951000000.0,-23000000.0,1618000000.0,53000000,-424000000.0,9000000.0,81000000,,1169000000,14000000.0,,12000000.0,3281000000.0,44000000,1663000000.0,2283000000.0,99000000.0,168000000.0,26000000,31000000.0,998000000.0,1332000000.0,1017000000,896000000.0,1207000000.0,264000000.0,0.0,273000000.0,443000000.0,-40000000,-1000000.0,44000000,152000000,71000000,-32000000.0,-8000000.0,104000000.0,73000000.0,0.6,1164000000.0,,
2015-03-31,377000000.0,,377000000.0,-324000000.0,-29000000.0,,308000000.0,23000000,0.0,,0,459000000.0,14000000.0,1000000.0,-3000000.0,95000000.0,2000000.0,-57000000.0,0.55,17000000.0,35000000.0,3000000.0,-82000000.0,-42000000.0,,632000000.0,,75000000.0,-6000000.0,-12000000.0,,745000000.0,,75000000,-1000000.0,987000000.0,-24000000.0,1651000000.0,49000000,-419000000.0,6000000.0,78000000,,1246000000,-122000000.0,,12000000.0,3309000000.0,41000000,1658000000.0,2309000000.0,-45000000.0,166000000.0,23000000,0.0,1000000000.0,1322000000.0,1093000000,977000000.0,1207000000.0,237000000.0,1000000.0,297000000.0,377000000.0,-41000000,4000000.0,41000000,153000000,75000000,30000000.0,-29000000.0,,73000000.0,0.56,1156000000.0,,
2015-06-30,365000000.0,,365000000.0,-315000000.0,-18000000.0,,178000000.0,52000000,0.0,,15000000,377000000.0,14000000.0,0.0,-5000000.0,88000000.0,2000000.0,-149000000.0,0.5,46000000.0,32000000.0,5000000.0,-12000000.0,151000000.0,,493000000.0,,74000000.0,-109000000.0,-11000000.0,,716000000.0,,51000000,0.0,996000000.0,-24000000.0,1692000000.0,78000000,-406000000.0,8000000.0,93000000,,1257000000,65000000.0,,12000000.0,3211000000.0,37000000,1519000000.0,2292000000.0,146000000.0,169000000.0,37000000,99000000.0,919000000.0,1296000000.0,1113000000,929000000.0,1239000000.0,273000000.0,-9000000.0,299000000.0,365000000.0,-27000000,-14000000.0,37000000,144000000,51000000,-16000000.0,19000000.0,,73000000.0,0.51,1127000000.0,,
2015-09-30,635000000.0,,635000000.0,-302000000.0,-2000000.0,0.0,178000000.0,80000000,0.0,,31000000,365000000.0,14000000.0,2000000.0,-7000000.0,155000000.0,3000000.0,-23000000.0,0.67,82000000.0,1233000000.0,1000000.0,270000000.0,269000000.0,0.0,480000000.0,,73000000.0,-1000000.0,-11000000.0,,771000000.0,,53000000,1000000.0,1042000000.0,-23000000.0,1729000000.0,105000000,-380000000.0,9000000.0,111000000,,1302000000,187000000.0,,11000000.0,3302000000.0,49000000,1573000000.0,2348000000.0,262000000.0,164000000.0,49000000,0.0,954000000.0,1306000000.0,1138000000,844000000.0,1233000000.0,267000000.0,4000000.0,250000000.0,635000000.0,-17000000,24000000.0,49000000,164000000,53000000,57000000.0,-12000000.0,,72000000.0,0.68,1142000000.0,,
2015-12-31,656000000.0,,656000000.0,,-13000000.0,-2000000.0,142000000.0,173000000,0.0,,46000000,635000000.0,12000000.0,-6000000.0,-12000000.0,202000000.0,2000000.0,-67000000.0,1.72,-70000000.0,,1000000.0,21000000.0,32000000.0,,,,74000000.0,-4000000.0,-8000000.0,,769000000.0,,53000000,3000000.0,1040000000.0,-46000000.0,1793000000.0,194000000,-277000000.0,8000000.0,104000000,,1281000000,-30000000.0,,9000000.0,3377000000.0,127000000,1584000000.0,2309000000.0,20000000.0,183000000.0,127000000,,1068000000.0,1269000000.0,1124000000,921000000.0,1232000000.0,268000000.0,70000000.0,216000000.0,656000000.0,81000000,56000000.0,127000000,157000000,53000000,30000000.0,8000000.0,,72000000.0,1.76,1086000000.0,,
2016-03-31,609000000.0,,609000000.0,-267000000.0,-1000000.0,,136000000.0,78000000,0.0,,29000000,656000000.0,11000000.0,4000000.0,-4000000.0,214000000.0,2000000.0,-27000000.0,0.66,-48000000.0,1231000000.0,80000000.0,-47000000.0,-18000000.0,,403000000.0,,74000000.0,-9000000.0,-6000000.0,,707000000.0,,60000000,-2000000.0,1005000000.0,-23000000.0,1803000000.0,97000000,-251000000.0,8000000.0,98000000,,1312000000,-81000000.0,,8000000.0,3391000000.0,49000000,1588000000.0,2289000000.0,-22000000.0,195000000.0,49000000,95000000.0,1102000000.0,1284000000.0,1154000000,874000000.0,1231000000.0,216000000.0,3000000.0,225000000.0,609000000.0,-9000000,-2000000.0,49000000,158000000,60000000,18000000.0,-11000000.0,,72000000.0,0.68,1089000000.0,,
2016-06-30,670000000.0,,670000000.0,-266000000.0,-1000000.0,0.0,131000000.0,60000000,0.0,,19000000,609000000.0,13000000.0,0.0,-3000000.0,218000000.0,1000000.0,-30000000.0,0.55,-28000000.0,1228000000.0,0.0,61000000.0,72000000.0,,397000000.0,,74000000.0,-10000000.0,-4000000.0,,720000000.0,,57000000,-5000000.0,990000000.0,-23000000.0,1817000000.0,82000000,-230000000.0,8000000.0,90000000,,1288000000,19000000.0,,9000000.0,3401000000.0,41000000,1584000000.0,2277000000.0,69000000.0,195000000.0,41000000,0.0,1124000000.0,1287000000.0,1141000000,924000000.0,1228000000.0,269000000.0,-1000000.0,223000000.0,670000000.0,-17000000,19000000.0,41000000,147000000,57000000,-11000000.0,4000000.0,,73000000.0,0.56,1092000000.0,,
2016-09-30,449000000.0,867000000.0,449000000.0,-363000000.0,-100000000.0,25000000.0,231000000.0,75000000,0.0,19000000.0,-17000000,670000000.0,28000000.0,-30000000.0,-13000000.0,260000000.0,42000000.0,-463000000.0,0.8,216000000.0,1643000000.0,0.0,-221000000.0,226000000.0,4000000.0,594000000.0,3000000.0,114000000.0,-1000000.0,-6000000.0,,1458000000.0,,87000000,9000000.0,1980000000.0,-1041000000.0,2556000000.0,140000000,-188000000.0,9000000.0,151000000,,1868000000,87000000.0,,37000000.0,9579000000.0,91000000,7023000000.0,6449000000.0,213000000.0,174000000.0,92000000,0.0,3116000000.0,4469000000.0,1630000000,1677000000.0,4874000000.0,454000000.0,4000000.0,430000000.0,449000000.0,-51000000,16000000.0,91000000,238000000,87000000,29000000.0,-117000000.0,,112000000.0,0.81,3428000000.0,,
2016-12-31,376000000.0,540000000.0,376000000.0,-282000000.0,-175000000.0,0.0,259000000.0,105000000,0.0,0.0,45000000,449000000.0,39000000.0,0.0,-9000000.0,265000000.0,62000000.0,-227000000.0,0.39,-17000000.0,1589000000.0,0.0,-73000000.0,162000000.0,0.0,541000000.0,21000000.0,153000000.0,-4000000.0,-4000000.0,,1427000000.0,,131000000,2000000.0,2016000000.0,-48000000.0,2381000000.0,212000000,-177000000.0,10000000.0,178000000,20000000.0,2575000000,18000000.0,,68000000.0,9132000000.0,59000000,6751000000.0,5985000000.0,153000000.0,204000000.0,60000000,155000000.0,3135000000.0,3969000000.0,2266000000,1657000000.0,4622000000.0,483000000.0,1000000.0,348000000.0,376000000.0,-36000000,-8000000.0,59000000,309000000,131000000,-61000000.0,23000000.0,246000000.0,150000000.0,0.39,3225000000.0,68000000.0,
2017-03-31,206000000.0,564000000.0,206000000.0,-289000000.0,-22000000.0,,238000000.0,108000000,0.0,1000000.0,34000000,376000000.0,38000000.0,0.0,-7000000.0,353000000.0,84000000.0,-77000000.0,0.47,-190000000.0,1520000000.0,0.0,-170000000.0,-88000000.0,2000000.0,527000000.0,53000000.0,153000000.0,-6000000.0,8000000.0,,592000000.0,,144000000,2000000.0,1983000000.0,-50000000.0,2395000000.0,228000000,-154000000.0,10000000.0,166000000,,2580000000,-256000000.0,,82000000.0,9140000000.0,72000000,6745000000.0,5952000000.0,-95000000.0,217000000.0,74000000,0.0,3177000000.0,3969000000.0,2270000000,1841000000.0,4619000000.0,1233000000.0,2000000.0,348000000.0,206000000.0,-22000000,-5000000.0,72000000,310000000,144000000,-37000000.0,6000000.0,,150000000.0,0.48,3188000000.0,,
2017-06-30,262000000.0,362000000.0,262000000.0,-289000000.0,-47000000.0,,215000000.0,135000000,0.0,6000000.0,37000000,206000000.0,36000000.0,0.0,-16000000.0,292000000.0,84000000.0,-112000000.0,0.64,11000000.0,1006000000.0,0.0,56000000.0,177000000.0,0.0,504000000.0,4000000.0,153000000.0,-19000000.0,8000000.0,,1330000000.0,,143000000,20000000.0,1910000000.0,-52000000.0,2434000000.0,251000000,-105000000.0,10000000.0,195000000,,2571000000,-36000000.0,,80000000.0,8882000000.0,98000000,6448000000.0,5641000000.0,161000000.0,222000000.0,98000000,0.0,3224000000.0,3731000000.0,2233000000,1832000000.0,4922000000.0,475000000.0,7000000.0,340000000.0,262000000.0,-26000000,-9000000.0,98000000,338000000,143000000,-86000000.0,29000000.0,,151000000.0,0.65,3147000000.0,,
2017-09-30,287000000.0,337000000.0,287000000.0,-308000000.0,-125000000.0,0.0,212000000.0,116000000,0.0,3000000.0,37000000,262000000.0,36000000.0,-4000000.0,-19000000.0,239000000.0,64000000.0,-175000000.0,0.53,24000000.0,925000000.0,0.0,79000000.0,268000000.0,0.0,520000000.0,4000000.0,154000000.0,-1000000.0,31000000.0,,1500000000.0,,141000000,8000000.0,2021000000.0,-48000000.0,2571000000.0,244000000,-72000000.0,12000000.0,173000000,,2503000000,78000000.0,,92000000.0,8923000000.0,82000000,6352000000.0,5616000000.0,249000000.0,215000000.0,79000000,0.0,3294000000.0,3595000000.0,2189000000,1797000000.0,4976000000.0,435000000.0,0.0,487000000.0,361000000.0,-22000000,-19000000.0,82000000,314000000,141000000,128000000.0,-86000000.0,,152000000.0,0.54,3043000000.0,,
2017-12-31,390000000.0,220000000.0,390000000.0,-314000000.0,-15000000.0,,232000000.0,34000000,0.0,3000000.0,-79000000,361000000.0,38000000.0,0.0,-39000000.0,254000000.0,55000000.0,-65000000.0,0.74,-36000000.0,856000000.0,0.0,61000000.0,164000000.0,,546000000.0,4000000.0,154000000.0,-5000000.0,33000000.0,,1639000000.0,,135000000,9000000.0,2202000000.0,-48000000.0,2674000000.0,154000000,-7000000.0,11000000.0,150000000,17000000.0,2516000000,-86000000.0,,82000000.0,8990000000.0,114000000,6316000000.0,5607000000.0,125000000.0,129000000.0,113000000,161000000.0,3370000000.0,3405000000.0,2231000000,1831000000.0,4974000000.0,487000000.0,1000000.0,453000000.0,422000000.0,-81000000,-38000000.0,114000000,285000000,135000000,147000000.0,-30000000.0,293000000.0,152000000.0,0.75,3056000000.0,95000000.0,
2018-03-31,215000000.0,221000000.0,215000000.0,-326000000.0,-17000000.0,-81000000.0,227000000.0,125000000,0.0,4000000.0,23000000,422000000.0,34000000.0,-4000000.0,-15000000.0,269000000.0,81000000.0,-91000000.0,0.66,-84000000.0,806000000.0,,-165000000.0,22000000.0,,553000000.0,7000000.0,154000000.0,-22000000.0,56000000.0,,1622000000.0,,178000000,7000000.0,2103000000.0,-52000000.0,2635000000.0,222000000,37000000.0,11000000.0,179000000,,2443000000,-168000000.0,,63000000.0,8913000000.0,102000000,6278000000.0,5479000000.0,7000000.0,148000000.0,102000000,,3431000000.0,3376000000.0,2086000000,1914000000.0,4976000000.0,379000000.0,,506000000.0,257000000.0,-20000000,-96000000.0,102000000,357000000,178000000,60000000.0,-63000000.0,,152000000.0,0.67,3007000000.0,,
2018-06-30,303000000.0,211000000.0,303000000.0,-329000000.0,-27000000.0,0.0,221000000.0,165000000,0.0,4000000.0,20000000,257000000.0,35000000.0,-24000000.0,-13000000.0,274000000.0,71000000.0,-192000000.0,0.94,120000000.0,749000000.0,22000000.0,66000000.0,271000000.0,,550000000.0,3000000.0,154000000.0,-94000000.0,23000000.0,,1461000000.0,,174000000,,2015000000.0,-51000000.0,2639000000.0,266000000,133000000.0,12000000.0,203000000,,2529000000,45000000.0,,66000000.0,8770000000.0,144000000,6131000000.0,5352000000.0,258000000.0,136000000.0,145000000,,3416000000.0,3337000000.0,2152000000,1779000000.0,4887000000.0,446000000.0,,458000000.0,323000000.0,-3000000,-13000000.0,144000000,377000000,174000000,-127000000.0,30000000.0,,152000000.0,0.95,2990000000.0,,
2018-09-30,515000000.0,232000000.0,515000000.0,-341000000.0,-15000000.0,0.0,230000000.0,170000000,0.0,5000000.0,23000000,323000000.0,35000000.0,-10000000.0,-25000000.0,214000000.0,56000000.0,-134000000.0,0.96,-34000000.0,702000000.0,24000000.0,252000000.0,371000000.0,,571000000.0,2000000.0,153000000.0,-66000000.0,13000000.0,,1590000000.0,,195000000,,2093000000.0,-48000000.0,2881000000.0,269000000,231000000.0,10000000.0,206000000,,2575000000,143000000.0,,64000000.0,8908000000.0,147000000,6027000000.0,5451000000.0,346000000.0,141000000.0,147000000,,3454000000.0,3358000000.0,2174000000,1812000000.0,4881000000.0,410000000.0,40000000.0,456000000.0,575000000.0,-1000000,15000000.0,147000000,401000000,195000000,128000000.0,9000000.0,,151000000.0,0.97,2985000000.0,,
2018-12-31,327000000.0,170000000.0,327000000.0,-349000000.0,0.0,0.0,237000000.0,150000000,0.0,1000000.0,-38000000,575000000.0,34000000.0,12000000.0,-20000000.0,182000000.0,72000000.0,-290000000.0,1.25,-60000000.0,652000000.0,23000000.0,-206000000.0,104000000.0,,586000000.0,3000000.0,150000000.0,-256000000.0,-30000000.0,,1476000000.0,,182000000,-2000000.0,2059000000.0,-47000000.0,2839000000.0,248000000,372000000.0,11000000.0,187000000,,2647000000,-160000000.0,,64000000.0,8770000000.0,188000000,5931000000.0,5459000000.0,84000000.0,178000000.0,188000000,543000000.0,3308000000.0,3400000000.0,2278000000,1877000000.0,4860000000.0,473000000.0,0.0,,369000000.0,-3000000,-20000000.0,188000000,369000000,182000000,-107000000.0,,276000000.0,148000000.0,1.27,3052000000.0,26000000.0,
2019-03-31,536000000.0,194000000.0,536000000.0,-316000000.0,-31000000.0,0.0,626000000.0,246000000,0.0,10000000.0,57000000,369000000.0,,,-30000000.0,390000000.0,66000000.0,-297000000.0,1.29,-21000000.0,613000000.0,,228000000.0,288000000.0,,942000000.0,,147000000.0,-222000000.0,-35000000.0,,1893000000.0,,166000000,3000000.0,2322000000.0,-54000000.0,2860000000.0,248000000,562000000.0,12000000.0,190000000,,2577000000,114000000.0,,58000000.0,9360000000.0,189000000,6500000000.0,6063000000.0,258000000.0,276000000.0,189000000,430000000.0,3294000000.0,3741000000.0,2221000000,1894000000.0,4871000000.0,363000000.0,96000000.0,,597000000.0,94000000,237000000.0,189000000,356000000,166000000,240000000.0,,,145000000.0,1.3,2966000000.0,,
2019-06-30,660000000.0,185000000.0,660000000.0,-322000000.0,-17000000.0,0.0,599000000.0,179000000,0.0,5000000.0,41000000,597000000.0,,,-16000000.0,382000000.0,65000000.0,-64000000.0,0.93,53000000.0,571000000.0,,106000000.0,186000000.0,,921000000.0,,146000000.0,-5000000.0,-73000000.0,,1710000000.0,,175000000,0.0,2246000000.0,-47000000.0,2914000000.0,262000000,652000000.0,13000000.0,205000000,,2728000000,-23000000.0,,57000000.0,9327000000.0,136000000,6413000000.0,5965000000.0,170000000.0,295000000.0,138000000,412000000.0,3359000000.0,3719000000.0,2348000000,1842000000.0,4861000000.0,471000000.0,0.0,,703000000.0,7000000,-16000000.0,136000000,380000000,175000000,-176000000.0,,,144000000.0,0.94,2954000000.0,,
2019-09-30,635000000.0,196000000.0,635000000.0,-326000000.0,-2000000.0,-94000000.0,622000000.0,214000000,0.0,1000000.0,52000000,703000000.0,,,-21000000.0,404000000.0,77000000.0,-204000000.0,1.11,,571000000.0,,43000000.0,349000000.0,,948000000.0,,145000000.0,-203000000.0,-108000000.0,,2004000000.0,,177000000,0.0,2527000000.0,0.0,2924000000.0,267000000,764000000.0,13000000.0,208000000,,2835000000,96000000.0,,59000000.0,9410000000.0,161000000,6486000000.0,6160000000.0,328000000.0,203000000.0,162000000,514000000.0,3246000000.0,3633000000.0,2450000000,1775000000.0,4889000000.0,446000000.0,1000000.0,,746000000.0,34000000,-102000000.0,161000000,385000000,177000000,189000000.0,,,143000000.0,1.13,2939000000.0,,
