date,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBasicEPS,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyNetPPE,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalAssets,quarterlyDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlySellingGeneralAndAdministration,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,quarterlyDeferredIncomeTax,quarterlyStockBasedCompensation,quarterlyChangesInAccountReceivables,quarterlyChangeInAccountPayable,quarterlyIncomeTaxPayable
2001-09-30,-125000000.0,7202000000.0,0.0,,57000000.0,933094040.0,1560000000.0,3844000000.0,7180000000.0,,,8408000000.0,12000000.0,-4791844140.0,,289000000.0,6744000000.0,940000000,62000000.0,657000000.0,,-360012860.0,414000000.0,27000000.0,4856000000.0,149000000.0,9072000000.0,6744000000.0,690000000.0,10796000000.0,-8000000.0,-287000000.0,1196192640.0,2415000000,4994000000,1522000000.0,1980701340.0,302000000.0,22331000000.0,,7179957480.0,5402283120.0,,1150000000.0,11535000000.0,4038000000.0,,0.0,378000000.0,401000000,,2129000000.0,,378000000.0,1333000000.0,1184000000.0,,2261000000.0,19691580.0,1429000000.0,-547000000.0,-330000000.0,1750000000.0,-541000000.0,-229000000.0,1892000000.0,223000000.0,27000000.0,651000000.0,13110000000.0,3041330580.0,953843040.0,,,,,
2001-12-31,351580410.0,688230.0,-1278027830.0,,-164977540.0,1184210880.0,1546452810.0,4528258550.0,761870610.0,1869920910.0,,7533365580.0,-1314176990.0,-5402605500.0,,642375540.0,6860276640.0,3121023270,-1965321630.0,652903830.0,,-940314210.0,294317150.0,27528300.0,3946999050.0,1603575900.0,9450774360.0,12262882140.0,2904329660.0,10019252340.0,-39000000.0,-359685520.0,1439410950.0,-1626776360,5661030280,2112866100.0,2004813990.0,-384212930.0,21965548680.0,,3411556110.0,3635919090.0,3148652250.0,1132771730.0,11946296340.0,4117680090.0,,,994787920.0,2261954120,,1180295500.0,553000000.0,960376420.0,2321399790.0,717823890.0,,2094283890.0,-1317989730.0,6155034910.0,-553346780.0,441200360.0,1851338700.0,-1531151810.0,717823890.0,2128695390.0,268799630.0,128000000.0,-802602890.0,13568454450.0,3234681000.0,976979730.0,,,,,
2002-03-31,,6248000000.0,-504000000.0,2990500000.0,36000000.0,-2101000000.0,1536000000.0,3993000000.0,7463000000.0,1865786760.0,0.342,7338000000.0,-5609280.0,-5504106000.0,,380000000.0,6866000000.0,1713000000,22000000.0,666000000.0,,-546203640.0,-257000000.0,18000000.0,3741000000.0,1548000000.0,9514000000.0,6866000000.0,1430000000.0,10875000000.0,,-208000000.0,1135879200.0,1610000000,5110000000,2469000000.0,2603407080.0,-112000000.0,22770000000.0,0.342,7430192520.0,6220691520.0,,1117000000.0,11895000000.0,5084000000.0,,0.0,1026000000.0,1050000000,2990500000.0,1887000000.0,,1026000000.0,2483000000.0,935000000.0,,2144000000.0,17529000.0,2383000000.0,-545000000.0,-7000000.0,1834000000.0,-171000000.0,-2221000000.0,2051000000.0,249000000.0,34000000.0,502000000.0,14598000000.0,3181162920.0,959186880.0,,,,,
2002-06-30,,7329000000.0,-1084000000.0,,63000000.0,931140480.0,1516000000.0,4305000000.0,7342000000.0,1891728000.0,,6750000000.0,-47880960.0,-5120712000.0,,430000000.0,6762000000.0,1821000000,14000000.0,623000000.0,,-1412713320.0,287000000.0,18000000.0,3135000000.0,152000000.0,9867000000.0,6762000000.0,1633000000.0,10794000000.0,,-291000000.0,1629305280.0,4900000000,5415000000,2405000000.0,2119387680.0,-314000000.0,22495000000.0,,6634746720.0,6041135520.0,,1110000000.0,11701000000.0,5080000000.0,,0.0,1179000000.0,1203000000,,2057000000.0,552515040.0,1179000000.0,1274000000.0,1122000000.0,,2191000000.0,33268320.0,-595000000.0,-719000000.0,-6000000.0,1798000000.0,-214000000.0,-426000000.0,2525000000.0,159000000.0,29000000.0,776000000.0,14947000000.0,3137659200.0,1398297600.0,,,,,
2002-09-30,195000000.0,7102000000.0,-353000000.0,,17000000.0,1120685760.0,1510000000.0,3890000000.0,7207000000.0,1901673360.0,,6501000000.0,9000000.0,-5002726500.0,,289000000.0,6603000000.0,1382000000,140000000.0,706000000.0,,-1709961570.0,647000000.0,12000000.0,2874000000.0,137000000.0,8958000000.0,6603000000.0,1110000000.0,10243000000.0,-15000000.0,-263000000.0,1354895370.0,2681000000,5019000000,2686000000.0,2806625160.0,427000000.0,21749000000.0,,7210936350.0,5607514710.0,,1129000000.0,11506000000.0,5491000000.0,,0.0,790000000.0,821000000,,1913000000.0,,790000000.0,976000000.0,839000000.0,,2165000000.0,19755990.0,1209000000.0,-536000000.0,-6000000.0,1775000000.0,-247000000.0,1000000.0,1751000000.0,230000000.0,42000000.0,496000000.0,14449000000.0,3129731190.0,1163542770.0,,,,,
2002-12-31,48000000.0,-1241700.0,-279000000.0,,7000000.0,839310930.0,1506000000.0,4415000000.0,715000000.0,1905388650.0,,6581000000.0,36000000.0,-5734000000.0,,362000000.0,6649000000.0,1620000000,1715794530.0,905000000.0,,-174803820.0,264000000.0,8000000.0,2946000000.0,1417000000.0,8808000000.0,12383000000.0,1333000000.0,10749000000.0,-4000000.0,-464000000.0,1269519000.0,-2497000000,5668000000,3092000000.0,3040302450.0,404000000.0,22327000000.0,,3258841650.0,3515000000.0,3286779900.0,1253000000.0,11578000000.0,6131000000.0,,0.0,940000000.0,971000000,,2855521830.0,742000000.0,940000000.0,2469000000.0,1052000000.0,,2080000000.0,40803960.0,6912000000.0,-630446940.0,-57000000.0,1808000000.0,-456000000.0,-234000000.0,1551000000.0,186000000.0,101000000.0,-1639000000.0,14939000000.0,-1052000000.0,747937350.0,,,,,
2003-03-31,,6417000000.0,-240635790.0,2919000000.0,41684940.0,618326610.0,1496868300.0,4155230610.0,7136967000.0,1906770210.0,0.416849,7167914910.0,-36000630.0,-5836523190.0,,455376390.0,6680959020.0,1862558910,-674538120.0,640432260.0,,-696643770.0,-199582440.0,6947490.0,3533746050.0,1475394240.0,8461411230.0,12517482210.0,1686345300.0,10941033570.0,,-152844780.0,1071808230.0,1699608690,5276934450,2947630530.0,3245109420.0,282952320.0,22602711330.0,0.416849,0.0,6403691010.0,,1121703840.0,11661677760.0,6192739950.0,,0.0,1210758030.0,1210758030,2919000000.0,1794978780.0,,1206968490.0,2376673170.0,901278930.0,,2160669390.0,22105650.0,2455621920.0,-526114470.0,-8842260.0,1859400960.0,-142107750.0,901278930.0,1324444230.0,162950220.0,35000000.0,63159000.0,14654151180.0,3121317780.0,918963450.0,,,,,
2003-06-30,,8151000000.0,-286364210.0,,56315060.0,901278930.0,1495000000.0,4266769390.0,6669000000.0,1911179490.0,,7727000000.0,43000630.0,-5583689430.0,,522623610.0,6594000000.0,2104441090,693538120.0,647567740.0,,-955321050.0,-376417560.0,11052510.0,4074000000.0,164000000.0,8041000000.0,6594000000.0,1864654700.0,12148000000.0,,-242155220.0,1019431800.0,5568391310,5320065550,3835000000.0,3317826930.0,-109952320.0,23690000000.0,,0.0,6696681090.0,,1053296160.0,11542000000.0,7163000000.0,,0.0,1321241970.0,1362241970,,1836021220.0,,1325031510.0,1775000000.0,1611000000.0,,2222000000.0,30815730.0,-1301621920.0,-760885530.0,-6157740.0,1839000000.0,-138892250.0,173000000.0,1372000000.0,181049780.0,37000000.0,1389841000.0,15204000000.0,3099699900.0,833303550.0,,,,,
2003-09-30,,8927000000.0,-280646520.0,,19000000.0,1606043340.0,1490000000.0,7637695000.0,6795000000.0,1920152340.0,,5369000000.0,5000000.0,-5560679340.0,,450000000.0,6526000000.0,2077000000,-52000000.0,681000000.0,,-847663140.0,336000000.0,8000000.0,4469000000.0,159000000.0,8391000000.0,6526000000.0,1644000000.0,13007000000.0,-6000000.0,-255000000.0,1851360450.0,1273695000,5466000000,3705000000.0,3449173680.0,720000000.0,21704000000.0,,0.0,6730461900.0,,-2171695000.0,8697000000.0,7159000000.0,,151000000.0,1164000000.0,1194000000,,1952000000.0,,1164000000.0,1829000000.0,1670000000.0,,2251000000.0,19255680.0,6364000000.0,-523000000.0,-7000000.0,1710000000.0,-242000000.0,-1442000000.0,1596000000.0,387000000.0,46000000.0,-371000000.0,15550000000.0,3088731420.0,1657191840.0,,,,,
2003-12-31,,163520000.0,-171344920.0,,8000000.0,-1442000000.0,1485120000.0,815345000.0,684880000.0,1922480000.0,,7710080000.0,-119520000.0,-5955040000.0,,308560000.0,6433280000.0,1198480000,-1950520000.0,818120000.0,,-1440532040.0,-167680000.0,14880000.0,4038720000.0,2489760000.0,8585360000.0,12388320000.0,1125720000.0,12608400000.0,0.0,-218000000.0,909239520.0,-2158255000,5350280000,3646160000.0,3258080000.0,-919880000.0,23943920000.0,,3333680000.0,3710000000.0,3116960000.0,4534935000.0,11335520000.0,6904240000.0,,142800000.0,782320000.0,711320000,,1988200000.0,618000000.0,771680000.0,3450720000.0,960960000.0,,2106160000.0,38754680.0,2973600000.0,-520160000.0,-41000000.0,1694560000.0,-415560000.0,960960000.0,1449840000.0,128040000.0,104000000.0,-2334160000.0,15489600000.0,3064880000.0,574381160.0,,,,,
2004-03-31,,4646000000.0,-707035950.0,2884000000.0,3250740.0,1831000000.0,1484000000.0,3820000000.0,7306000000.0,-747128410.0,0.36,4335000000.0,-34000000.0,-5761394860.0,,406000000.0,8283000000.0,1820000000,-427000000.0,659000000.0,,-1180018620.0,-47000000.0,14086540.0,3317000000.0,1460000000.0,8700000000.0,8283000000.0,1466000000.0,9742000000.0,,-144000000.0,972513050.0,1493000000,4855000000,3595000000.0,2977677840.0,-373000000.0,20809000000.0,0.36,0.0,6827095790.0,,1035000000.0,11067000000.0,7518000000.0,,0.0,1037000000.0,1060000000,2884000000.0,1725000000.0,,1037000000.0,2986000000.0,1526000000.0,,2110000000.0,24380550.0,2327000000.0,-519034820.0,-1000000.0,2308000000.0,-145000000.0,1411000000.0,1394000000.0,313000000.0,41000000.0,-1325000000.0,16218000000.0,294733760.0,842483450.0,,,,,
2004-06-30,,4676000000.0,-266678050.0,,33565760.0,1411000000.0,1483000000.0,3927000000.0,3917000000.0,-725889500.0,,5178000000.0,-49000000.0,-5843383000.0,,426000000.0,8531000000.0,1989000000,-11000000.0,696000000.0,,-1098208380.0,-37000000.0,13937960.0,4137000000.0,1452000000.0,7816000000.0,8531000000.0,1540000000.0,10790000000.0,,-239000000.0,1279887450.0,1525000000,4971000000,4908000000.0,265000000.0,859000000.0,22181000000.0,,996000000.0,6890730000.0,,1044000000.0,11391000000.0,5732000000.0,,0.0,1089000000.0,1114000000,,1783000000.0,102000000.0,1089000000.0,3981000000.0,2529000000.0,,2133000000.0,-32970000.0,2402000000.0,-806359180.0,-70000000.0,2324000000.0,-255000000.0,2298000000.0,1096000000.0,306000000.0,143000000.0,2639000000.0,13548000000.0,291784500.0,1027465050.0,,,,,
2004-09-30,,136881120.0,-247000000.0,2867000000.0,18000000.0,2298000000.0,1484000000.0,3819976740.0,4173000000.0,-710346780.0,0.354125,4957000000.0,195000000.0,-5869329960.0,52000000.0,404020080.0,8835000000.0,1816413220,-244826500.0,695996340.0,,-1371752220.0,-248000000.0,25000000.0,3887000000.0,1493000000.0,7012000000.0,8835000000.0,1451602200.0,10392000000.0,-306000000.0,-158449200.0,1564816540.0,1497413220,4925512560,4971000000.0,3269692560.0,-256000000.0,22414000000.0,0.352083,6442795620.0,4391000000.0,,1105535820.0,12022000000.0,6867000000.0,,0.0,1008394380.0,1008394380,2862000000.0,1648644780.0,152000000.0,1008394380.0,3737000000.0,2244000000.0,,2264000000.0,-11038800.0,2322563520.0,-1092000000.0,-6000000.0,2648000000.0,-258000000.0,2045000000.0,1157000000.0,319000000.0,61265340.0,1101000000.0,13879000000.0,379734720.0,1406367340.0,,,,,
2004-12-31,,151715760.0,-266482800.0,,2870960.0,2045000000.0,1483269200.0,4476768560.0,706442800.0,-643879600.0,,5922649600.0,-104700960.0,-6395001760.0,15000000.0,464154960.0,6467992160.0,1443355760,-207137180.0,786762480.0,,-283160620.0,-178411440.0,24170000.0,4778785760.0,2816908080.0,8718181920.0,12862993920.0,1704074160.0,13626786320.0,9000000.0,-695414880.0,883886080.0,1632355760,5599723520,4378902640.0,3271534000.0,-565755840.0,22568110320.0,,3322105920.0,3784552240.0,3108348320.0,1122954960.0,8941324000.0,7650436640.0,,0.0,1211177280.0,1124177280,,1901650320.0,569000000.0,1209091840.0,3977455440.0,1160547360.0,,2191276080.0,158832820.0,2844412800.0,-54853200.0,-25707920.0,2141225520.0,-445719120.0,-1983253440.0,1581284880.0,-47517120.0,53000000.0,-3371695600.0,16368618560.0,332106320.0,560372400.0,,,,,
2005-03-31,,3175020.0,-176000000.0,2864500000.0,3000000.0,2355000000.0,1485000000.0,3909000000.0,4155000000.0,-490011420.0,0.422,6079000000.0,22000000.0,-6490799220.0,-312000000.0,488000000.0,6130000000.0,1907000000,-259000000.0,663000000.0,,-1205978430.0,-88000000.0,34000000.0,4758000000.0,1490000000.0,9140000000.0,6130000000.0,1711000000.0,11805000000.0,-1000000.0,-181000000.0,1192000000.0,1747000000,5036000000,4083000000.0,3420025710.0,141000000.0,23532000000.0,0.42,2881330650.0,418000000.0,,1127000000.0,11727000000.0,8137000000.0,,303000000.0,1202000000.0,1223000000,2846000000.0,1645000000.0,473000000.0,1202000000.0,4264000000.0,2774000000.0,,2130000000.0,12700080.0,2162000000.0,-571000000.0,-5000000.0,2508000000.0,81000000.0,2509000000.0,1686000000.0,147000000.0,49000000.0,-34000000.0,17277000000.0,245000000.0,1011000000.0,,,,,
2005-06-30,,3349440.0,-214000000.0,2861000000.0,8000000.0,2509000000.0,1486000000.0,4085200320.0,4272000000.0,-464455680.0,0.407404,6397000000.0,1178000000.0,-6847371840.0,-49000000.0,472271040.0,6225000000.0,1977214400,-200725530.0,701149440.0,,2313526590.0,-166000000.0,33000000.0,5026000000.0,288000000.0,9142000000.0,6225000000.0,1659647520.0,13120000000.0,-1000000.0,-289000000.0,1424000000.0,1708214400,5238524160,5212000000.0,3883117440.0,2407000000.0,25440000000.0,0.403384,2751006720.0,407000000.0,,1153323840.0,12320000000.0,9713000000.0,,304000000.0,1187376480.0,1187376480,2840000000.0,1678627680.0,451000000.0,1187376480.0,5659000000.0,5371000000.0,,2168000000.0,10606560.0,2376985920.0,-684000000.0,-3000000.0,2592000000.0,976000000.0,5050000000.0,1708000000.0,269000000.0,114997440.0,-43000000.0,18855000000.0,528000000.0,1135000000.0,,,,,
2005-09-30,,3399840.0,-235000000.0,,11000000.0,5050000000.0,1487000000.0,4287000000.0,4579000000.0,-409680720.0,,6945000000.0,2000000.0,-6950406240.0,-77000000.0,500000000.0,6332000000.0,2119000000,-810425520.0,803000000.0,,-2064603120.0,289000000.0,37000000.0,5486000000.0,336000000.0,9431000000.0,6332000000.0,1753000000.0,13895000000.0,-143000000.0,-270000000.0,1719000000.0,1783000000,5471000000,5212000000.0,4067341920.0,749000000.0,26477000000.0,,2824700400.0,409000000.0,,1184000000.0,12582000000.0,9868000000.0,,334000000.0,1207000000.0,1253000000,,1884000000.0,232889040.0,1207000000.0,6429000000.0,6093000000.0,,2200000000.0,15865920.0,2504000000.0,-568000000.0,-10000000.0,2641000000.0,-249000000.0,-399000000.0,1616000000.0,253000000.0,113000000.0,109000000.0,19299000000.0,529000000.0,1449000000.0,,,,,
2005-12-31,,656710800.0,-374014040.0,,13000000.0,-399000000.0,1490675400.0,4604996560.0,818854440.0,-308014800.0,,7309249320.0,-987551960.0,-6536306520.0,-489000000.0,454503360.0,6650213880.0,-4853490040,-473087640.0,967358200.0,,-1956300120.0,-110550800.0,215638000.0,5577973680.0,1024585080.0,9508939920.0,13186520400.0,1604413960.0,13173734880.0,-919000000.0,-162541480.0,1621890000.0,-4877193840,5902183920,5269958880.0,4275594120.0,-1680212880.0,27191895240.0,,6561877560.0,4409842080.0,,1297187360.0,14018160360.0,10114508640.0,,696000000.0,1120636560.0,1022636560,,2038227520.0,568955640.0,1120636560.0,5232764640.0,4208179560.0,,2176444200.0,6521050440.0,9482190400.0,-652160440.0,-5000000.0,4077999720.0,-2467792960.0,3971066280.0,2094500640.0,234703800.0,126000000.0,190584280.0,19623448560.0,1076308320.0,1459348520.0,,,,,
2006-03-31,,480000000.0,-200000000.0,2859500000.0,5000000.0,-1237000000.0,1494000000.0,4679000000.0,4931000000.0,-204821040.0,0.53,8818000000.0,50629920.0,-6470848980.0,-333000000.0,640000000.0,6767000000.0,2494000000,-301000000.0,753000000.0,,-1085666580.0,-43000000.0,182000000.0,6859000000.0,1039000000.0,9346000000.0,6767000000.0,2170000000.0,13944000000.0,,-267000000.0,1696000000.0,2174000000,5813000000,5288000000.0,3611409180.0,526000000.0,27978000000.0,0.526,3548121780.0,5329949760.0,,1134000000.0,14034000000.0,9577000000.0,,692000000.0,1502000000.0,1530000000,2829000000.0,1823000000.0,674000000.0,1502000000.0,5779000000.0,4740000000.0,,2347000000.0,14958840.0,2505000000.0,-568000000.0,-7000000.0,3354000000.0,-171000000.0,-372000000.0,863000000.0,232000000.0,92000000.0,-24000000.0,18923000000.0,477000000.0,1429000000.0,,,,,
2006-06-30,,477000000.0,-305000000.0,2864000000.0,11000000.0,-372000000.0,1496000000.0,4603818260.0,4493000000.0,-156942200.0,0.466172,8815000000.0,94947500.0,-6086651460.0,-584000000.0,560121300.0,6731000000.0,2263447760,328000000.0,853440860.0,,-1665151360.0,-483000000.0,145000000.0,6708000000.0,997000000.0,8248000000.0,6731000000.0,1897918260.0,12652000000.0,,-342000000.0,1035000000.0,1911447760,5813355560,4878000000.0,3678941640.0,-736000000.0,26488000000.0,0.460165,929206060.0,4991000000.0,,1209537300.0,13836000000.0,9206000000.0,,685000000.0,1315608580.0,1315608580,2828000000.0,1883847580.0,650000000.0,1315608580.0,4779000000.0,3782000000.0,,2403000000.0,12447140.0,2692370500.0,-791000000.0,-6000000.0,3227000000.0,-183000000.0,-655000000.0,556000000.0,352000000.0,93082960.0,-26000000.0,17454000000.0,568000000.0,693000000.0,,,,,
2006-09-30,,4808430.0,-309000000.0,,6000000.0,-655000000.0,1497000000.0,4420000000.0,4611000000.0,-79071960.0,,9162000000.0,-217000000.0,-6535190640.0,43000000.0,596000000.0,6795000000.0,2406000000,-2164531970.0,871000000.0,,-1036622090.0,-212000000.0,54000000.0,6940000000.0,1043000000.0,7293000000.0,6795000000.0,2022000000.0,11894000000.0,6000000.0,-442000000.0,-113000000.0,2023000000,5642000000,4852000000.0,3714779310.0,-1546000000.0,25852000000.0,,2027554650.0,758000000.0,,1222000000.0,13958000000.0,9155000000.0,,679000000.0,1391000000.0,1426000000,,1617000000.0,587000000.0,1391000000.0,3387000000.0,2344000000.0,,2493000000.0,16028100.0,2397000000.0,-619000000.0,-22000000.0,3194000000.0,-527000000.0,-2118000000.0,653000000.0,303000000.0,81000000.0,-50000000.0,16448000000.0,565000000.0,-555000000.0,,,,,
2006-12-31,,12249840.0,-533482400.0,,10155830.0,-2118000000.0,1497542940.0,4507876750.0,864634540.0,64822070.0,,9382867030.0,363695870.0,-6510789960.0,135000000.0,504417870.0,6927794930.0,1521229290,2048185210.0,978986110.0,,-1003268230.0,-5156960.0,86025150.0,6963013220.0,1034601070.0,7262623890.0,13438584890.0,1707512750.0,10988616890.0,-418000000.0,-538416740.0,1737838940.0,1697189720,5951530080,4673313960.0,3272748920.0,-453564890.0,25544999680.0,,2809296640.0,4354818120.0,2831244270.0,1443653330.0,14556382790.0,8637668430.0,,757958850.0,1179377550.0,1094377550,,1931967740.0,594627650.0,1179377550.0,3038981140.0,2004380070.0,39811980.0,2436186930.0,-21328240.0,2810687030.0,-618966080.0,-34926170.0,3292144500.0,-639511390.0,1761424910.0,717636460.0,71039570.0,-25000000.0,-440524190.0,15900292320.0,1456199730.0,1199422200.0,,,,,
2007-03-31,,90000000.0,-575000000.0,2831000000.0,14000000.0,-2450000000.0,1503000000.0,4358000000.0,4534000000.0,163093680.0,0.54,9935000000.0,34000000.0,-6511045200.0,,610000000.0,7051000000.0,2513000000,15000000.0,726000000.0,,-643737360.0,-634000000.0,255000000.0,7202000000.0,1009000000.0,7442000000.0,7051000000.0,2143000000.0,10857000000.0,-233000000.0,-708000000.0,1530000000.0,2166000000,5592000000,4786000000.0,3245615040.0,-80000000.0,26376000000.0,0.534,1653292320.0,5124000000.0,,1234000000.0,15519000000.0,8772000000.0,,946000000.0,1514000000.0,1533000000,2799500000.0,1673000000.0,739000000.0,1514000000.0,2990000000.0,1981000000.0,,2554000000.0,15242400.0,2192000000.0,-671000000.0,-141000000.0,3702000000.0,-956000000.0,-3001000000.0,1205000000.0,274000000.0,96000000.0,-38000000.0,16214000000.0,616000000.0,822000000.0,,,,,
2007-06-30,,68000000.0,-642000000.0,,30000000.0,-3001000000.0,1505000000.0,4462000000.0,4374000000.0,287803540.0,,10796000000.0,-20000000.0,-6510932680.0,,541000000.0,7215000000.0,2267000000,11000000.0,789000000.0,,-1177690580.0,-71000000.0,161000000.0,7820000000.0,1022000000.0,7207000000.0,7215000000.0,1896000000.0,10974000000.0,0.0,-401000000.0,1237000000.0,1732000000,5674000000,5023000000.0,2641518650.0,-88000000.0,26830000000.0,,1515200990.0,5062000000.0,,1212000000.0,15856000000.0,8582000000.0,,956000000.0,1333000000.0,1355000000,,1841000000.0,917000000.0,1333000000.0,2916000000.0,1894000000.0,,2758000000.0,10954460.0,2730000000.0,-785000000.0,-9000000.0,3688000000.0,-317000000.0,-3282000000.0,1175000000.0,250000000.0,121000000.0,14000000.0,15789000000.0,820000000.0,836000000.0,,,,,
2007-09-30,,159000000.0,-1113000000.0,2798774387.0,1000000.0,-3282000000.0,1506000000.0,4243359610.0,5142000000.0,336790090.0,0.47205,9879000000.0,-33000000.0,-6510949200.0,68000000.0,535735760.0,7464000000.0,447813860,14000000.0,768898130.0,,-1408139730.0,-68000000.0,56000000.0,6818000000.0,1084000000.0,9029000000.0,7464000000.0,1881429690.0,11381000000.0,-1000000.0,-424000000.0,1742000000.0,51813860,5475160810,4885000000.0,2760798880.0,84000000.0,27669000000.0,0.468066,1817395580.0,5030000000.0,,1231801200.0,16288000000.0,8478000000.0,,985000000.0,1310010800.0,1310010800,2775154497.0,1616494670.0,831000000.0,1310010800.0,3134000000.0,2050000000.0,,2965000000.0,1871653490.0,4191545750.0,-670000000.0,-8000000.0,3721000000.0,-388000000.0,1677000000.0,1994000000.0,396000000.0,116825590.0,-53000000.0,17507000000.0,994000000.0,1318000000.0,,,,,
2007-12-31,,479541750.0,-1424645500.0,,-121750.0,1677000000.0,1504682000.0,4463730000.0,4866012500.0,359530250.0,,9612517750.0,91612000.0,-7273302000.0,0.0,534221250.0,7828481250.0,2048741000,635190750.0,956310500.0,,1486879670.0,-73635750.0,61496500.0,6481629500.0,1154228250.0,10355278000.0,15101783250.0,1615520500.0,13639458250.0,-794000000.0,-612079500.0,1657977500.0,2195617750,5996649500,6990922000.0,2796570500.0,1544308000.0,31033562000.0,,1719492500.0,5500359000.0,,1532919500.0,17394103750.0,10758678000.0,,1371560000.0,1061987500.0,984987500,,1692511000.0,887984250.0,1061987500.0,4536737250.0,3382509000.0,262210000.0,3064831500.0,-250874360.0,2268112250.0,-669562000.0,-28000000.0,4460595500.0,-1350885250.0,3224174500.0,3507563000.0,103123250.0,-21000000.0,-523057500.0,21113956000.0,1535441250.0,1045898000.0,,,,,
2008-03-31,,45000000.0,-987000000.0,2697000000.0,2000000.0,-6039000000.0,1476000000.0,4387000000.0,5329000000.0,427845060.0,0.488,8916000000.0,-14000000.0,-7262279340.0,-1811000000.0,542000000.0,8026000000.0,2352000000,-1000000.0,780000000.0,,-2823575820.0,-165000000.0,36000000.0,5717000000.0,1225000000.0,9279000000.0,8026000000.0,1874000000.0,12533000000.0,-2000000.0,-315000000.0,1761000000.0,2048000000,5686000000,8114000000.0,2763103020.0,-1260000000.0,30356000000.0,0.484,2149808040.0,5316000000.0,,1299000000.0,17823000000.0,11867000000.0,,1372000000.0,1307000000.0,1332000000,2677500000.0,1720000000.0,989000000.0,1307000000.0,3372000000.0,2147000000.0,,3314000000.0,-1511820.0,2339000000.0,-708000000.0,-12000000.0,4492000000.0,-252000000.0,-6541000000.0,1799000000.0,310000000.0,168000000.0,54000000.0,21146000000.0,806000000.0,1446000000.0,,,,,
2008-06-30,,49000000.0,-1392000000.0,2636000000.0,14000000.0,-6541000000.0,1440000000.0,4361000000.0,5312000000.0,441644760.0,0.492,7438000000.0,793000000.0,-7240662840.0,-571000000.0,529000000.0,8092000000.0,2338000000,-288985380.0,820000000.0,,2176935540.0,-122000000.0,7000000.0,4255000000.0,393000000.0,8266000000.0,8092000000.0,1836000000.0,14679000000.0,-329000000.0,-466000000.0,1130000000.0,1939000000,5874000000,12566000000.0,3226669680.0,2866000000.0,32522000000.0,0.488,1799740080.0,5392000000.0,,1513000000.0,17843000000.0,16549000000.0,,1618000000.0,1286000000.0,1307000000,2617000000.0,1796000000.0,762000000.0,1286000000.0,5381000000.0,4988000000.0,,3525000000.0,15575640.0,2422000000.0,-859000000.0,-5000000.0,4658000000.0,109000000.0,-8342000000.0,1157000000.0,288000000.0,214000000.0,-39000000.0,24815000000.0,495000000.0,664000000.0,,,,,
