date,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,quarterlyBasicEPS,quarterlyStockholdersEquity,quarterlyEbitda,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCashItems,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInventory,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyResearchAndDevelopment
2006-09-30,,,,,3436100000.0,-4421900000.0,-2761951726.77,3875400000.0,,3235400000.0,4.278814,31781300000.0,3915900000.0,274829410.8,5381100000.0,-976366391.78,,16966076900.0,1864600000.0,459448667.37,,6975400000.0,1221900000.0,14175600000.0,,39907200000.0,-60400000.0,29121200000.0,,20429400000.0,25011500000.0,2793300000.0,,-3129980389.52,-934935491.62,3516500000.0,9220100000.0,577405616.0,,1696300000.0,1396703548.89,,2486400000.0,2716500000.0,2127500000.0,,27328900000.0,4.278814,,3839000000.0,88400000.0,5869700000.0,691700000.0,17967600000.0,2639400000.0,1879700000.0,-518100000.0,1032000000.0,28360900000.0,-62644770.82,741230380.21,18815480286.63,577405616.0,0.0,1087400000.0,479900000.0,,-489816099.28,72423700000.0,2486400000.0,5343100000.0,32516500000.0,219978010.89,4104600000.0,39187100000.0,461768057.27,
2006-12-31,,,,40425433000.0,3450753000.0,2813617000.0,9764700.0,3824257000.0,,268200000.0,,35021280000.0,4790963000.0,5517263200.0,6461259000.0,-3949656375.0,,15810748000.0,2300965000.0,-388206400.0,,16893604000.0,1572099000.0,24944312000.0,,47500550000.0,604871000.0,25301442000.0,,20975939000.0,21481805000.0,3579406000.0,,,-2371161350.0,4160294000.0,11155341000.0,,-19449494000.0,522047000.0,4822489325.0,,2436688000.0,2698729000.0,0.0,,26956840000.0,,2184945000.0,4694082000.0,2309801000.0,2672873000.0,772890000.0,17795330000.0,5710663000.0,1488778000.0,-81397000.0,675840000.0,27632680000.0,24537425.0,655254050.0,16966076900.0,,0.0,986368000.0,482691000.0,,-3537149650.0,83030490000.0,2436688000.0,2391413000.0,35529940000.0,-4151440525.0,3453256000.0,46426117000.0,2451327975.0,
2007-03-31,,,,41164732656.96,3430900000.0,-3337500000.0,2310344696.55,4274400000.0,,268200000.0,1.270511,35655000000.0,2705400000.0,11895887612.07,4274500000.0,11259351793.14,,30853212320.7,1906600000.0,-187748974.05,,15140500000.0,1207000000.0,22665100000.0,,45704400000.0,567900000.0,32877500000.0,,21057700000.0,21225600000.0,1542900000.0,,-838141009.53,-405098359.71,2367900000.0,8231900000.0,577405616.0,-20110989986.34,535300000.0,4463711156.52,,733600000.0,975000000.0,1942300000.0,,30262500000.0,1.270511,2226655356.75,3957400000.0,96400000.0,9679700000.0,699300000.0,17784500000.0,5732500000.0,1221000000.0,-675500000.0,596500000.0,30859000000.0,,699468435.93,15968301421.38,577405616.0,0.0,1238200000.0,462900000.0,,-245017655.52,81377400000.0,733600000.0,5394500000.0,35673000000.0,,3488300000.0,43890700000.0,4058612796.81,
2007-06-30,,,,41438062400.22,3543900000.0,-3195400000.0,-2592039668.79,4297200000.0,,268200000.0,3.516592,31866600000.0,4291100000.0,-365222357.91,5604800000.0,-1672265248.26,,27028034475.84,2128300000.0,86350875.81,,11777000000.0,1387000000.0,18799700000.0,,41430000000.0,848200000.0,27127500000.0,,21007300000.0,25089700000.0,3095500000.0,,-2601081241.23,-1010124138.99,3476500000.0,9808600000.0,,-20443020437.7,500300000.0,522760567.32,,2030500000.0,2247300000.0,2045900000.0,,25936000000.0,3.516592,2215600268.4,4203800000.0,298700000.0,9148300000.0,680700000.0,21812300000.0,6160100000.0,1133600000.0,-439800000.0,1107800000.0,27043800000.0,,737616408.27,30853212320.7,,0.0,484900000.0,454300000.0,,-593816249.82,77803300000.0,2030500000.0,5542300000.0,36373300000.0,,3663600000.0,43889400000.0,-487363571.67,
2007-09-30,,,,,3570900000.0,-3062400000.0,,4024100000.0,,67000000.0,4.094002,34235400000.0,4949100000.0,,6016200000.0,,,,2214800000.0,,,8922200000.0,1382500000.0,15962000000.0,,37716000000.0,973200000.0,29850500000.0,,21533100000.0,25070700000.0,3593100000.0,,,,3801400000.0,10422400000.0,564034521.0,,461800000.0,,,2363900000.0,2619900000.0,2015300000.0,,23694000000.0,4.094002,,4406200000.0,213000000.0,6459600000.0,729000000.0,21944100000.0,8061400000.0,1225000000.0,-339800000.0,640100000.0,24334100000.0,,,,564034521.0,0.0,487200000.0,523700000.0,,,77562700000.0,2363900000.0,6567000000.0,39846700000.0,,3685200000.0,41032700000.0,,
2007-12-31,,,,47921526000.0,4457519000.0,366824000.0,,3807941000.0,,2665185000.0,,37039113000.0,5720999000.0,,7396819000.0,,,,2645923000.0,,,17145053000.0,1716353000.0,25482346000.0,,52026860000.0,939941000.0,29795841000.0,,25171331000.0,32570830000.0,4068131000.0,,,,4750896000.0,12842726000.0,,-22750195000.0,2849369000.0,,,2912863000.0,3128190000.0,0.0,,26461365000.0,,3978277000.0,5445907000.0,2481740000.0,3507639000.0,833996000.0,24433387000.0,8115584000.0,1272834000.0,3201651000.0,843531000.0,27304896000.0,,,,,0.0,488650000.0,723298000.0,,,98703476000.0,2912863000.0,3290097000.0,46676616000.0,,5291034000.0,58053176000.0,,
2008-03-31,,,,48535491238.02,5283200000.0,2933600000.0,,4051100000.0,,2659800000.0,1.867793,37666400000.0,3288800000.0,,4754500000.0,0.0,,0.0,2370000000.0,,,15579600000.0,1376700000.0,24585100000.0,,50159900000.0,476200000.0,28115300000.0,,24999400000.0,31318200000.0,1646300000.0,,,,2384500000.0,9538100000.0,564034521.0,-23550447549.58,2698800000.0,0.0,,1053500000.0,1170100000.0,2515200000.0,,29844300000.0,1.867793,4004439697.83,4783600000.0,212100000.0,14565800000.0,868000000.0,24102200000.0,8424400000.0,602600000.0,-512200000.0,727800000.0,30572100000.0,,,0.0,564034521.0,0.0,248900000.0,649200000.0,,,97263800000.0,1053500000.0,8094500000.0,47103900000.0,,5585600000.0,55903300000.0,0.0,
2008-06-30,,,,,5355600000.0,5022600000.0,,4295000000.0,,2600200000.0,3.263453,37147900000.0,4634900000.0,,6541800000.0,-3212774000.0,,30287031000.0,2533400000.0,,,12038300000.0,1570600000.0,22035900000.0,,51687100000.0,848500000.0,22342500000.0,,28850700000.0,38190200000.0,3167500000.0,,,,4008400000.0,11503600000.0,561601152.0,,3117500000.0,7353378000.0,,1840700000.0,2319000000.0,2286100000.0,,2742700000.0,3.263453,,4961800000.0,350700000.0,12874900000.0,1415400000.0,30016300000.0,4549100000.0,1239800000.0,-694400000.0,30287000000.0,33029700000.0,,,0.0,561601152.0,0.0,1173200000.0,504600000.0,,,102327500000.0,1840700000.0,11638700000.0,50640400000.0,,5601900000.0,60226100000.0,4313122000.0,
2008-09-30,,-460907000.0,,56599986000.0,5351194000.0,191173000.0,-1736890000.0,1124575000.0,,,3.68058,38758482000.0,5142557000.0,-504415000.0,6044324000.0,-2007502000.0,,32124134000.0,2068265000.0,-754446000.0,3593223000.0,,2068265000.0,9834345000.0,,51097446000.0,892499000.0,29230968000.0,,29108030000.0,47441286000.0,3173802000.0,,-1135525000.0,-1381787000.0,3976059000.0,12459006000.0,561601152.0,-27491956000.0,3673438000.0,4964818000.0,1821791000.0,2067018000.0,2281303000.0,1694876000.0,,1188540000.0,3.68058,7131526000.0,6414682000.0,403777000.0,,5104294000.0,32050554000.0,3487960000.0,1338382000.0,-215960000.0,32124134000.0,33312674000.0,0.0,1149708000.0,30287031000.0,561601152.0,0.0,1279899000.0,819047000.0,1262212000.0,-110497000.0,101168667000.0,2067018000.0,,50071221000.0,-4055437000.0,5958963000.0,57275631000.0,3583031000.0,
2008-12-31,,-38624000.0,,59349932000.0,6337436000.0,3184043000.0,-1407244000.0,4449319000.0,,,,42018842000.0,6356054000.0,0.0,10703339000.0,-6141199000.0,,35106060000.0,5944477000.0,1012791000.0,17863314000.0,,1633362000.0,30710331000.0,,68558937000.0,1347012000.0,29534334000.0,,30798398000.0,44889798000.0,4307228000.0,,-952765000.0,-2258577000.0,4758862000.0,14471598000.0,,-28551534000.0,3814851000.0,9939597000.0,2977487000.0,2842357000.0,2960216000.0,18098643000.0,,6798271000.0,,6288658000.0,3768259000.0,2933576000.0,18199880000.0,1612024000.0,36679889000.0,3348610000.0,2265161000.0,-265523000.0,35106060000.0,41904331000.0,0.0,1205331000.0,32124134000.0,,0.0,2283175000.0,843495000.0,,-4909518000.0,122851805000.0,2842357000.0,10580894000.0,54292868000.0,-2075621000.0,70756000.0,75600129000.0,7681020000.0,
2009-03-31,,0.0,,,6839100000.0,2992600000.0,-447691000.0,5078800000.0,,,1.955471,42874000000.0,3677950000.0,-3028080000.0,5758800000.0,-4052389000.0,,33313529000.0,3029300000.0,-812449000.0,631690000.0,,1822200000.0,28321000000.0,,67291500000.0,510200000.0,30414600000.0,,30545400000.0,45870400000.0,1612300000.0,,-1933563000.0,-961564000.0,2729500000.0,11362400000.0,563598290.0,,3990900000.0,4218115000.0,-1767837000.0,1102100000.0,1102100000.0,16453900000.0,,9319500000.0,1.955471,,5603600000.0,2978900000.0,14665200000.0,1535900000.0,37324000000.0,3578300000.0,2364600000.0,-604800000.0,33313500000.0,42633000000.0,,1207150000.0,35106060000.0,563598290.0,0.0,1214200000.0,858500000.0,2450476000.0,-89490000.0,122144200000.0,1102100000.0,18345300000.0,54852700000.0,-1933563000.0,2383700000.0,74191400000.0,3256551000.0,
2009-06-30,,,,59693967000.0,6038995000.0,379902000.0,-4100980000.0,6824811000.0,,,3.242513,39485508000.0,4884673000.0,4115060000.0,6304656000.0,2547981000.0,,29820824000.0,2168112000.0,107168000.0,-797178000.0,,2168112000.0,10301055000.0,,58044140000.0,822988000.0,29035438000.0,,30371135000.0,55381366000.0,2969952000.0,,-6103439000.0,-1024238000.0,4136544000.0,12676889000.0,563427417.0,-29322832000.0,6269023000.0,148274000.0,-3407184000.0,1826921000.0,2146964000.0,2563768000.0,,28052612000.0,3.242513,6218476000.0,6372233000.0,415392000.0,4284973000.0,5352671000.0,35906146000.0,3840482000.0,2233600000.0,-668865000.0,1768212000.0,29820824000.0,,1155083000.0,33313529000.0,563427417.0,10019859000.0,682358000.0,759638000.0,1934152000.0,-588603000.0,111820954000.0,1826921000.0,17954500000.0,53776814000.0,-940875000.0,4463618000.0,65682421000.0,-875964000.0,
2009-09-30,,,,,5806000000.0,3267000000.0,-2274905000.0,5550700000.0,,,3.579252,41900100000.0,5192900000.0,-1611869000.0,7314000000.0,-3477120000.0,,28733811000.0,3318300000.0,354453000.0,11707811000.0,8001600000.0,2123200000.0,18070900000.0,,53239200000.0,906800000.0,28626500000.0,,31236900000.0,43630700000.0,3276000000.0,,-1537590000.0,-1813121000.0,3995700000.0,13149800000.0,562715384.0,,3821900000.0,3909613000.0,-1105097000.0,2014100000.0,2369200000.0,0.0,,4476600000.0,3.579252,,5835800000.0,2519400000.0,9134100000.0,1441200000.0,35487100000.0,6058900000.0,2284400000.0,-170900000.0,28733800000.0,33210400000.0,0.0,1195022000.0,29820824000.0,562715384.0,0.0,541400000.0,721800000.0,1914296000.0,-75596000.0,110054000000.0,2014100000.0,17521400000.0,56814800000.0,918956000.0,64400000.0,61701600000.0,2096492000.0,
2009-12-31,,-629479000.0,,65216935000.0,6432906000.0,3401825000.0,1695205000.0,5808069000.0,,,,38169795000.0,4904340000.0,-44712000.0,8321332000.0,-6070700000.0,,29941488000.0,4026164000.0,305680000.0,926083000.0,,2653875000.0,32177330000.0,-119093000.0,68382457000.0,880744000.0,25387240000.0,,33071464000.0,49918899000.0,1845241000.0,,1933709000.0,-3181547000.0,4295168000.0,15163401000.0,,-32145471000.0,4133243000.0,6859573000.0,2617052000.0,1188143000.0,964497000.0,19858290000.0,,8902346000.0,,3133802000.0,6842069000.0,3242671000.0,18399183000.0,1665102000.0,41983195000.0,6361023000.0,1765381000.0,3924773000.0,29941488000.0,38843834000.0,-3980837000.0,1372334000.0,28733811000.0,,0.0,1433015000.0,1686765000.0,-6379844000.0,-3624017000.0,126568376000.0,1188143000.0,12984806000.0,58185919000.0,-982793000.0,80431000.0,82096229000.0,3678026000.0,
2010-03-31,,-56563000.0,,67715526000.0,7690454000.0,528321000.0,422662000.0,4550420000.0,,,1.889507,38943608000.0,4238282000.0,6140911000.0,5131562000.0,3470705000.0,,36069990000.0,2603238000.0,148893000.0,-1018023000.0,,2603238000.0,13442944000.0,,64473742000.0,594699000.0,28795888000.0,,35574887000.0,64766749000.0,1866674000.0,,-1161215000.0,-2476957000.0,2528324000.0,12147045000.0,560664910.0,-32140639000.0,3282267000.0,3900370000.0,6209860000.0,1059380000.0,1271975000.0,2687218000.0,,,1.889507,,7015483000.0,590602000.0,17518759000.0,6334573000.0,41255557000.0,6130923000.0,1730521000.0,-136498000.0,36069990000.0,36069990000.0,,1481175000.0,29941488000.0,560664910.0,10019859000.0,1621619000.0,890433000.0,3998826000.0,-234524000.0,123387709000.0,1059380000.0,10925288000.0,58913967000.0,-1104652000.0,5507165000.0,78209693000.0,1423413000.0,
2010-06-30,,-428615000.0,,70321028000.0,8823872000.0,648436000.0,-2237899000.0,6733198000.0,,,3.229458,40442109000.0,5333537000.0,-2711890000.0,6960441000.0,-5685808000.0,,33109960000.0,2728439000.0,434712000.0,1289040000.0,,2728439000.0,15245071000.0,,62633990000.0,865198000.0,30600189000.0,,36600407000.0,60863114000.0,2932109000.0,,-1679124000.0,-2926546000.0,4232002000.0,14447709000.0,558700790.0,-33720621000.0,3246175000.0,4307110000.0,-3057822000.0,1804301000.0,2066911000.0,3736389000.0,,,3.229458,3134162000.0,7487268000.0,717275000.0,17032121000.0,5758711000.0,41959338000.0,6275224000.0,1510878000.0,-613723000.0,33109960000.0,33109960000.0,,1522311000.0,36069990000.0,558700790.0,10019859000.0,1184138000.0,879117000.0,447595000.0,-118578000.0,122961469000.0,1804301000.0,,60327479000.0,-1250509000.0,5652595000.0,76108185000.0,1380564000.0,
2010-09-30,,-519191000.0,,72453842000.0,,935440000.0,-3949054000.0,6731484000.0,,,3.944448,42405375000.0,5979214000.0,358925000.0,6924235000.0,-1879359000.0,,31288728000.0,2772775000.0,-195149000.0,10801402000.0,,2772775000.0,15033754000.0,,58327222000.0,1233632000.0,32795402000.0,,37441998000.0,55337607000.0,3692305000.0,,-1677855000.0,-2184455000.0,4151460000.0,14771015000.0,556532390.0,-35011844000.0,5149005000.0,1740882000.0,-1816332000.0,2195213000.0,2458673000.0,11951860000.0,,,3.944448,,7846780000.0,,10065775000.0,5589271000.0,40318212000.0,5793273000.0,,-191006000.0,31288728000.0,31288728000.0,0.0,1636748000.0,33109960000.0,556532390.0,10019859000.0,2207574000.0,650161000.0,2701746000.0,-85027000.0,119485350000.0,2195213000.0,10924987000.0,61158128000.0,-569220000.0,6997870000.0,70371361000.0,-443573000.0,
2010-12-31,,-269653000.0,,75551860000.0,7472253000.0,5386532000.0,5159089000.0,5122155000.0,,495508000.0,,45064483000.0,6147925000.0,-4502324000.0,12545811000.0,-23179406000.0,,20942531000.0,7874988000.0,14418000.0,-7682239000.0,18587871000.0,1295663000.0,33309062000.0,-585103000.0,59843730000.0,565457000.0,31266773000.0,,38651847000.0,51303804000.0,3283825000.0,,5953658000.0,-4430125000.0,4670823000.0,16491059000.0,,-36900013000.0,2747494000.0,6916546000.0,-10353317000.0,2624495000.0,2718368000.0,3056638000.0,,10446840000.0,,2529594000.0,3945248000.0,750743000.0,21881358000.0,1254536000.0,46495660000.0,21837453000.0,681797000.0,-767959000.0,20942531000.0,31389371000.0,0.0,1939091000.0,31288728000.0,,0.0,1469142000.0,925009000.0,-7323857000.0,-15252800000.0,136470627000.0,2624495000.0,6729310000.0,76626897000.0,-248510000.0,5707190000.0,84612866000.0,2486421000.0,
2011-03-31,,-12623000.0,,76980229000.0,,837262000.0,-622904000.0,11919988000.0,,,1.565047,43857720000.0,4284700000.0,191522000.0,5453209000.0,-1436351000.0,,26518096000.0,2905770000.0,274243000.0,3004361000.0,,2905770000.0,14072515000.0,,63808748000.0,414108000.0,34538075000.0,,38731335000.0,73304002000.0,1633722000.0,,2815466000.0,-1692466000.0,2547439000.0,13199613000.0,556349570.0,-38248894000.0,2273141000.0,4267629000.0,5646744000.0,870713000.0,1219614000.0,11582799000.0,,,1.565047,,7746404000.0,,15838901000.0,5498697000.0,52320913000.0,20202713000.0,,-335163000.0,26518096000.0,26518096000.0,,1775474000.0,20942531000.0,556349570.0,10019859000.0,1319480000.0,875504000.0,1406762000.0,0.0,137904209000.0,870713000.0,9978708000.0,74095461000.0,-6411911000.0,5182705000.0,87376517000.0,2575163000.0,
2011-06-30,,0.0,,,7258800000.0,2832300000.0,-3129086000.0,5759100000.0,,,3.187985,46780400000.0,5848000000.0,-11759435000.0,8435200000.0,-9028039000.0,,18508931000.0,4226800000.0,-942805000.0,3737103000.0,14062700000.0,2413600000.0,36240700000.0,,48952700000.0,808000000.0,33829300000.0,,38859900000.0,54973000000.0,2963200000.0,,-1874955000.0,-2273963000.0,4208400000.0,15125700000.0,565749225.0,,2648800000.0,2865407000.0,-8037587000.0,1803600000.0,2155200000.0,89500000.0,,5567800000.0,3.187985,,6690500000.0,10786700000.0,13264600000.0,1238000000.0,51003000000.0,38667000000.0,335700000.0,-332500000.0,18508900000.0,24076700000.0,,,26518096000.0,565749225.0,0.0,2012700000.0,1071600000.0,-1819558000.0,-1004340000.0,144813800000.0,1803600000.0,18250400000.0,95861100000.0,3973030000.0,83800000.0,91213700000.0,591444000.0,
2011-09-30,104479000.0,0.0,,,7437900000.0,1075200000.0,-522294000.0,5646300000.0,,,3.616002,47229500000.0,6072400000.0,-1990732000.0,9020500000.0,-3997389000.0,,17154163000.0,4382400000.0,-433309000.0,-2786394000.0,9306700000.0,2541200000.0,30269700000.0,-985255000.0,45523000000.0,784400000.0,36052400000.0,0.0,39730400000.0,60166900000.0,3034400000.0,,-2163830000.0,-2396419000.0,4638100000.0,15963500000.0,565569428.0,,3282400000.0,4808978000.0,-1352241000.0,2045100000.0,2250000000.0,0.0,,6017000000.0,3.616002,,6943000000.0,10234700000.0,10664300000.0,1303700000.0,55476800000.0,40599300000.0,312000000.0,-676000000.0,17154200000.0,23171200000.0,0.0,,18508931000.0,565569428.0,0.0,1170000000.0,1196800000.0,6689212000.0,119511000.0,144473400000.0,2045100000.0,18534300000.0,98950400000.0,-282597000.0,86400000.0,90436600000.0,2412559000.0,
2011-12-31,235840000.0,71000.0,,83878495000.0,7687518000.0,3174521000.0,4471937000.0,5325134000.0,,460000000.0,,51659822000.0,7293816000.0,11508667000.0,10249461000.0,-10631533000.0,,16275924000.0,4821315000.0,988596000.0,-72775000.0,20926324000.0,2821487000.0,36002112000.0,-94625000.0,50659758000.0,1403251000.0,37624887000.0,,41498967000.0,60202803000.0,3958492000.0,,-1319783000.0,-3548391000.0,5428146000.0,18292741000.0,,-42379528000.0,3047487000.0,10913157000.0,-932945000.0,2170141000.0,2555241000.0,3359911000.0,,5422563000.0,,2571942000.0,8043280000.0,792645000.0,19243712000.0,1383822000.0,55657000000.0,43407790000.0,0.0,254195000.0,16275924000.0,21698487000.0,0.0,2166460000.0,17154163000.0,,0.0,1170000000.0,1168864000.0,-7006488000.0,-18658080000.0,155061400000.0,2170141000.0,7759271000.0,104401642000.0,-77314000.0,8453712000.0,96204915000.0,7364766000.0,
2012-03-31,,0.0,,84247133000.0,7658846000.0,4943399000.0,-854505000.0,22216822000.0,,657100000.0,2.658069,52821299000.0,5547800000.0,410121000.0,6488153000.0,-1689385000.0,,18329560000.0,3166423000.0,-570814000.0,1360742000.0,19328106000.0,3166423000.0,34135689000.0,,49487717000.0,762163000.0,42888464000.0,,40969393000.0,56712704000.0,2716911000.0,,-1077810000.0,-1965455000.0,3321730000.0,15156647000.0,566547284.0,-43277740000.0,3048514000.0,4844995000.0,2077800000.0,1505922000.0,1954748000.0,3767813000.0,,4983356000.0,2.658069,2571942000.0,8668494000.0,789875000.0,2872440000.0,1085539000.0,52671539000.0,41592037000.0,0.0,195824000.0,18329560000.0,23312916000.0,,2030246000.0,16302660000.0,566547284.0,5040808000.0,1019968000.0,800643000.0,59210000.0,-190949000.0,151347206000.0,1505922000.0,7936176000.0,101859489000.0,-1277810000.0,7705457000.0,90848393000.0,2879540000.0,
2012-06-30,,0.0,546947000.0,86021976000.0,8714742000.0,5067089000.0,-3242894000.0,5574128000.0,,664975000.0,2.444406,53577337000.0,3351239000.0,-1107015000.0,8376864000.0,-2735871000.0,,16073577000.0,3573681000.0,-1442274000.0,6368838000.0,14902721000.0,3573681000.0,30021560000.0,,46026105000.0,713635000.0,41024264000.0,,41250501000.0,57904587000.0,2498354000.0,,-3574951000.0,-2280053000.0,4803183000.0,16983775000.0,571213217.0,-44771475000.0,2681934000.0,4002451000.0,-2308371000.0,1396277000.0,1784719000.0,3716286000.0,,4995842000.0,2.444406,2571942000.0,8606911000.0,760412000.0,16952398000.0,1303549000.0,53609446000.0,41712177000.0,0.0,-1451944000.0,16073577000.0,21069419000.0,,,18329560000.0,571213217.0,4978126000.0,108920000.0,852885000.0,-1058512000.0,-99068000.0,149332302000.0,1396277000.0,7719386000.0,103306197000.0,940650000.0,8378294000.0,87926147000.0,1722398000.0,
2012-09-30,94087000.0,0.0,702548000.0,83298474000.0,8248900000.0,1542625000.0,520985000.0,5076354000.0,,679795000.0,5.00822,57226079000.0,5098954000.0,242401000.0,8365785000.0,-2915836000.0,,16693194000.0,3241494000.0,219451000.0,-3459481000.0,10143166000.0,3241494000.0,25110576000.0,-115717000.0,42886751000.0,809450000.0,48118953000.0,0.0,42084146000.0,56870035000.0,4033997000.0,,-1080706000.0,-3039035000.0,5124291000.0,17357531000.0,571133217.0,-41214328000.0,3054085000.0,4678468000.0,681926000.0,2860361000.0,3224547000.0,11575692000.0,,4892184000.0,5.00822,2571632000.0,8991746000.0,785001000.0,13360548000.0,1627083000.0,52688383000.0,42372224000.0,0.0,-237966000.0,16693194000.0,21585378000.0,81500000.0,,16073577000.0,571133217.0,0.0,175610000.0,1064957000.0,8737390000.0,-387626000.0,147369975000.0,2860361000.0,7594753000.0,104483224000.0,-22148000.0,8072140000.0,81980611000.0,1639433000.0,
2012-12-31,-156163000.0,0.0,512593000.0,91755207000.0,8594138000.0,1805884000.0,1435748000.0,5851477000.0,,769301000.0,,60644005000.0,8315200000.0,436353000.0,9263663000.0,-4826331000.0,,19063325000.0,3921417000.0,1766430000.0,-7352000.0,21215862000.0,4018928000.0,36245637000.0,-280041000.0,54637754000.0,1768043000.0,51073399000.0,-452023000.0,48363191000.0,60285937000.0,4873197000.0,,-1814332000.0,-4965906000.0,5342246000.0,19792456000.0,,-43392016000.0,1977886000.0,9030149000.0,2336046000.0,2998077000.0,3105154000.0,1176000.0,,5317296000.0,,2571632000.0,10528793000.0,3935123000.0,6559863000.0,1508581000.0,52616419000.0,42978939000.0,0.0,502959000.0,19063325000.0,24380621000.0,0.0,2299614000.0,16693194000.0,,0.0,375000000.0,1142389000.0,-8332566000.0,402685000.0,165066177000.0,2998077000.0,14990768000.0,110428423000.0,-404146000.0,102603000.0,96531574000.0,4064243000.0,
2013-03-31,143248000.0,0.0,339400000.0,48234900000.0,8954000000.0,3846000000.0,-492330000.0,7010600000.0,,769300000.0,1.876595,61635200000.0,5752665000.0,73429000.0,6531300000.0,-2895838000.0,380740000.0,18506882000.0,3141000000.0,-1986622000.0,1285850000.0,18948800000.0,3475300000.0,34434300000.0,-70491000.0,51416100000.0,756100000.0,49951000000.0,-333013000.0,48234900000.0,59874700000.0,2289300000.0,,-1179599000.0,-2385516000.0,3390300000.0,15519500000.0,570021828.0,-44358512000.0,2666500000.0,3545163000.0,-530274000.0,1069700000.0,1533200000.0,2800000.0,0.0,5346200000.0,1.876595,2671660000.0,8988200000.0,4079600000.0,14720600000.0,1569800000.0,51546100000.0,42494300000.0,0.0,-213600000.0,18506900000.0,23853100000.0,0.0,2358865000.0,19063325000.0,570021828.0,0.0,419800000.0,1104500000.0,4065567000.0,-435482000.0,164281300000.0,1069700000.0,19165800000.0,112865200000.0,-53210000.0,97100000.0,94309000000.0,1159647000.0,
2013-06-30,-29630000.0,0.0,205890000.0,94400653000.0,9038687000.0,4397084000.0,-2871342000.0,5613342000.0,,769301000.0,3.181996,63044584000.0,6914596000.0,-128370000.0,8635125000.0,-7691349000.0,49083000.0,18560819000.0,3680489000.0,-223485000.0,1374662000.0,14360034000.0,3608174000.0,30167231000.0,-59469000.0,55022714000.0,1108492000.0,50389556000.0,-952091000.0,48430686000.0,68216082000.0,3320326000.0,,4330956000.0,-2702569000.0,4954636000.0,18065013000.0,573706022.0,-45969967000.0,2657283000.0,3379639000.0,19246000.0,1825530000.0,2211834000.0,3335233000.0,6447939000.0,9518283000.0,3.181996,2671660000.0,9429888000.0,803780000.0,12995626000.0,1698067000.0,64225894000.0,44535758000.0,0.0,-697069000.0,18560819000.0,28079102000.0,-1084192000.0,2428941000.0,18506882000.0,573706022.0,0.0,874592000.0,1165329000.0,1602006000.0,-3906909000.0,170030776000.0,1825530000.0,8623068000.0,115008062000.0,-107374000.0,7827251000.0,98383313000.0,677070000.0,
