date,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedAverageShares,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherIntangibleAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyBasicEPS,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyAccountsPayable,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyNetIncome,quarterlyStockholdersEquity,quarterlyChangeInInventory,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables
2010-09-30,,,225509435.0,,,,2209526000.0,23191000.0,,,,,,3342452000.0,,5100131000.0,,,,13.99,,,,,,4460765000.0,,,2137507000.0,,3154877000.0,4471933000.0,,-3754289000.0,3354247000.0,,3354247000.0,,-5082661000.0,,225509435.0,,,,,,,21829791000.0,,,,,,16266018000.0,,5563773000.0,,,,-11795000.0,,3319261000.0,13.99,3154877000.0,,,,,,,,,,,,,
2010-12-31,51814000.0,3078228000.0,,3078228000.0,2577855000.0,-11422407000.0,22317773000.0,62013000.0,68822273000.0,11333376000.0,15210660000.0,,-719186000.0,-92277000.0,,719694000.0,1155725000.0,-34133073000.0,3659841000.0,,970353000.0,103333716000.0,91253635000.0,,,4471933000.0,11276539000.0,7906405000.0,17185017000.0,,-141078000.0,3078228000.0,,-177505000.0,1898675000.0,,675909000.0,0.0,4379535000.0,86771830000.0,,-12955507000.0,,12080081000.0,102955346000.0,39263817000.0,64787000.0,18996315000.0,1804862000.0,23354997000.0,430505000.0,2127446000.0,9835525000.0,-3997367000.0,1213839000.0,22993682000.0,47508013000.0,386164000.0,1286898000.0,-768186000.0,,-154290000.0,,-141078000.0,15271287000.0,,,,,,,,,,,,
2011-03-31,51814000.0,5618917000.0,225530780.0,5618917000.0,,-5030163000.0,1991747000.0,19535000.0,77302675000.0,1810852000.0,13027484000.0,,-149848000.0,1069399000.0,-3153282000.0,3526655000.0,626523000.0,,,4.49,2504849000.0,102934264000.0,90900222000.0,,43553000.0,3078228000.0,11276539000.0,12411580000.0,1725125000.0,,1012766000.0,4196329000.0,-392588000.0,-3157232000.0,900806000.0,-47549000.0,900806000.0,,3526655000.0,85269486000.0,225530780.0,,,12034042000.0,77302675000.0,42677564000.0,,18157811000.0,1429747000.0,21036310000.0,71051000.0,1705640000.0,143869000.0,15265258000.0,1477277000.0,2892553000.0,42591922000.0,46000.0,1342611000.0,202174000.0,8509030000.0,1049864000.0,4.49,1012766000.0,16628612000.0,,,,,,,,,,,,
2011-06-30,29601000.0,4285855000.0,,4285855000.0,,,11865378000.0,100432000.0,69932294000.0,11346368000.0,19782740000.0,,,1398194000.0,,1988551000.0,1841155000.0,,,,2775221000.0,108954975000.0,95230557000.0,16924163000.0,,4196329000.0,11276539000.0,3113589000.0,8857025000.0,,1266489000.0,4285855000.0,,-2369443000.0,2282806000.0,,1369890000.0,0.0,1988551000.0,89216446000.0,,-10676252000.0,,13724418000.0,,44678137000.0,127650000.0,20300840000.0,1930559000.0,20059317000.0,418784000.0,2537132000.0,,7065572000.0,1490784000.0,13235268000.0,44538309000.0,,1429818000.0,-144312000.0,,1297762000.0,,1266489000.0,17524450000.0,,,,,,,,,,,,
2011-09-30,29601000.0,8217551000.0,225497069.0,8217551000.0,,,2344271000.0,63213000.0,81238217000.0,1811195000.0,12237717000.0,,,3455573000.0,,6532000000.0,734860000.0,,,14.67,13187504000.0,112431086000.0,95983689000.0,,,4285855000.0,11276539000.0,11887850000.0,2113854000.0,,3308042000.0,6707652000.0,,-4580310000.0,3199684000.0,,3199684000.0,,-2713718000.0,89247177000.0,225497069.0,-5592678000.0,,16447397000.0,11190424000.0,45029931000.0,,24451190000.0,23278893000.0,20908752000.0,17971000.0,2652925000.0,147388000.0,18907235000.0,2490657000.0,5543955000.0,44217246000.0,,1472608000.0,255889000.0,8509030000.0,3392360000.0,14.67,3308042000.0,21181390000.0,,,,,,,,,,,,
2011-12-31,29326000.0,3860973000.0,,3860973000.0,3197649000.0,-8592697000.0,24060804000.0,78943000.0,73757795000.0,11353590000.0,18171130000.0,,1649503000.0,-1257706000.0,,1575819000.0,2170214000.0,-36752548000.0,3877356000.0,,1466489000.0,114738881000.0,101030843000.0,,-67078000.0,6707652000.0,11276539000.0,7084384000.0,17361373000.0,,-1184040000.0,3860973000.0,,-4832076000.0,974570000.0,-687385000.0,-1156304000.0,0.0,5453175000.0,92933774000.0,,-8379775000.0,,13708038000.0,110510343000.0,43386740000.0,172319000.0,20231237000.0,2047099000.0,23603463000.0,482313000.0,2197493000.0,7622652000.0,-2673263000.0,1260845000.0,22904500000.0,49547034000.0,640358000.0,1555544000.0,-101402000.0,,-1336649000.0,,-1184040000.0,20125892000.0,,,,,,,,,,,,
2012-03-31,29326000.0,7681418000.0,225870339.0,7681418000.0,,-9783517000.0,2272586000.0,29984000.0,85748747000.0,1897433000.0,13961242000.0,395881000.0,-1082804000.0,209602000.0,,3484573000.0,617879000.0,,-2730406000.0,1.18,11054566000.0,114579341000.0,99509682000.0,0.0,7083000.0,3860973000.0,11276539000.0,12294959000.0,1923358000.0,,266527000.0,4128531000.0,-504732000.0,-3308609000.0,605483000.0,,-195773000.0,,754167000.0,92213919000.0,225870339.0,-6199221000.0,,15069659000.0,85748747000.0,44258329000.0,,19324116000.0,23193251000.0,24733013000.0,497010000.0,2393029000.0,159967000.0,17247303000.0,1551587000.0,2076813000.0,47955590000.0,-591824000.0,1612999000.0,801256000.0,8509030000.0,179618000.0,1.18,266527000.0,20749382000.0,,,,,,,,,,,,
2012-06-30,29326000.0,5361229000.0,,5361229000.0,,,12549076000.0,145481000.0,78279132000.0,122594000.0,22861774000.0,450720000.0,,658722000.0,,2362681000.0,1952097000.0,,,,3441025000.0,120951834000.0,104956668000.0,17579908000.0,,4128531000.0,11276539000.0,19469779000.0,9275368000.0,,540373000.0,5361229000.0,,-553830000.0,1109442000.0,,1983484000.0,,5093087000.0,98127583000.0,,-7572875000.0,,15995166000.0,,48883462000.0,218930000.0,21753988000.0,1517471000.0,22499306000.0,385009000.0,2854617000.0,,7221428000.0,1544723000.0,14532560000.0,49244121000.0,,1774015000.0,-970969000.0,11269695000.0,513241000.0,,540373000.0,21283572000.0,,,,,,,,,,,,
2012-09-30,29365000.0,8456343000.0,225569264.0,8456343000.0,4303346000.0,,2947050000.0,112480000.0,90121869000.0,1984558000.0,11322220000.0,,,2854891000.0,,5784026000.0,723995000.0,,,11.68,14518965000.0,120350695000.0,104126635000.0,0.0,,5361229000.0,11276539000.0,11659885000.0,2224052000.0,,2634649000.0,5507197000.0,,-3181461000.0,2545646000.0,,2545646000.0,,-2518254000.0,94482854000.0,225569264.0,-2835993000.0,,16224060000.0,,49190155000.0,,25125993000.0,25419537000.0,19843797000.0,428733000.0,2304064000.0,173693000.0,19633297000.0,1568360000.0,5492696000.0,45292699000.0,,1916043000.0,309245000.0,8509030000.0,2742411000.0,11.68,2634649000.0,24029354000.0,,,,,,,,,,,,
2012-12-31,29326000.0,2511696000.0,,2511696000.0,3774745000.0,-12021383000.0,24443223000.0,-86512000.0,84300607000.0,179404000.0,22639955000.0,,3117631000.0,-910048000.0,,986079000.0,281631000.0,-42798006000.0,2154141000.0,,35813000.0,123818563000.0,111143735000.0,11649259000.0,1010346000.0,5507197000.0,11276539000.0,3075325000.0,18912002000.0,,-676110000.0,2511696000.0,,-4745199000.0,2184076000.0,0.0,1702306000.0,,3140220000.0,99265166000.0,,-5426130000.0,,12674828000.0,127098613000.0,48623007000.0,181788000.0,21444170000.0,1635537000.0,23096163000.0,1073017000.0,2962181000.0,10228306000.0,-4701359000.0,1486321000.0,26145529000.0,50642159000.0,-7854326000.0,2087978000.0,-2612354000.0,11269695000.0,-823536000.0,,-676110000.0,22925798000.0,,,,,,,,,,,,
2013-03-31,29326000.0,8958934000.0,225540034.0,8958934000.0,,-3034860000.0,2221725000.0,25299000.0,96832909000.0,1964757000.0,13190630000.0,0.0,-1104764000.0,-142658000.0,,1797174000.0,873915000.0,,-4710974000.0,-0.587,20934458000.0,128617887000.0,111036645000.0,,636000.0,2511696000.0,11276539000.0,11492197000.0,1961646000.0,,-132392000.0,8182683000.0,-448144000.0,-3707919000.0,-142658000.0,,-725375000.0,,-2913800000.0,103615199000.0,225540034.0,-3168023000.0,,17581242000.0,15220313000.0,52263217000.0,,20659524000.0,23432911000.0,27889745000.0,1113539000.0,3038367000.0,284556000.0,19190486000.0,1747858000.0,1469038000.0,51351982000.0,990675000.0,2173041000.0,582717000.0,8509030000.0,-167957000.0,-0.587,-132392000.0,23343003000.0,,,,,,,,,,,,
2013-06-30,29361000.0,3672417000.0,,3672417000.0,2996887000.0,,11133247000.0,54553000.0,88240448000.0,185805000.0,22684311000.0,773213000.0,,755275000.0,,1982440000.0,2096621000.0,-3958814000.0,,,25738000.0,133758880000.0,117869045000.0,11919192000.0,,8182683000.0,12674269000.0,3419681000.0,5650356000.0,,754251000.0,3672417000.0,,-7066797000.0,1528488000.0,,860197000.0,,6693414000.0,107743907000.0,,,,15889835000.0,88240448000.0,49452024000.0,42179000.0,21616619000.0,1709787000.0,29597028000.0,744000.0,3990906000.0,,9595863000.0,1712673000.0,12020756000.0,58291883000.0,,2177639000.0,590090000.0,11269695000.0,700722000.0,,754251000.0,24593461000.0,,,,,,,,,,,,
2013-09-30,29361000.0,5147269000.0,253486475.0,5147269000.0,3894489000.0,,2313431000.0,123163000.0,104359635000.0,2129270000.0,6509938000.0,0.0,,3045208000.0,,8043609000.0,750500000.0,,,11.275,16643638000.0,133327654000.0,118928898000.0,,,3672417000.0,12674269000.0,11652471000.0,2266729000.0,,2858060000.0,4864227000.0,,-4162953000.0,3045208000.0,,2451411000.0,,-6172243000.0,100902627000.0,253486475.0,585724000.0,,14398756000.0,,46314566000.0,,25633287000.0,31317765000.0,23240935000.0,1237593000.0,2991073000.0,373663000.0,20868445000.0,1798115000.0,4764842000.0,54588061000.0,,2238889000.0,593797000.0,8509030000.0,2922045000.0,11.275,2858060000.0,30766418000.0,,,,,,,,,,,,
2013-12-31,29550000.0,1994978000.0,,1994978000.0,4314766000.0,-9410848000.0,26679894000.0,-79793000.0,94937246000.0,220412000.0,23285187000.0,1548622000.0,-308036000.0,-1577829000.0,,-1016745000.0,588265000.0,-47555043000.0,12393796000.0,,3386000.0,140068048000.0,127458128000.0,14228047000.0,3760000.0,4864227000.0,12674269000.0,3463016000.0,18114720000.0,,-1248790000.0,1994978000.0,,-2089892000.0,-29207000.0,-25521000.0,-448913000.0,,11377051000.0,111485790000.0,,-2594723000.0,,12609920000.0,142492289000.0,53081703000.0,215332000.0,23857820000.0,2401876000.0,27315243000.0,343754000.0,3524546000.0,11563311000.0,-2373161000.0,1908169000.0,26230981000.0,58404087000.0,-14983821000.0,2305412000.0,-1704734000.0,11269695000.0,-1498036000.0,,-1248790000.0,26902316000.0,,,,,,,,,,,,
2014-03-31,30000000.0,2571000000.0,253086420.0,2571000000.0,455000000.0,-9658000000.0,2990000000.0,61000000.0,114193000000.0,2651000000.0,13320000000.0,956000000.0,-962000000.0,-182000000.0,,1535000000.0,1029000000.0,,-4340000000.0,-0.81,17419000000.0,143521000000.0,130585000000.0,,14000000.0,1995000000.0,12674000000.0,12974000000.0,2026000000.0,,-205000000.0,2210000000.0,-588000000.0,-4263000000.0,774000000.0,0.0,-1147000000.0,,-2805000000.0,117525000000.0,253086420.0,-3144000000.0,,12936000000.0,21021000000.0,51678000000.0,,21798000000.0,33406000000.0,32279000000.0,1516000000.0,3828000000.0,270000000.0,19955000000.0,1858000000.0,1843000000.0,65847000000.0,58000000.0,2283000000.0,1921000000.0,9028000000.0,-243000000.0,-0.81,-205000000.0,24398000000.0,,,,,,,,,,,,
2014-06-30,66000000.0,3152000000.0,,3152000000.0,3196000000.0,-8828000000.0,11824000000.0,98000000.0,99605000000.0,224000000.0,24157000000.0,176000000.0,-1278000000.0,385000000.0,,3727000000.0,2080000000.0,,3926000000.0,,11000000.0,152943000000.0,137842000000.0,14138000000.0,-5000000.0,2210000000.0,12674000000.0,4111000000.0,10183000000.0,,217000000.0,3152000000.0,,-4041000000.0,561000000.0,-55000000.0,2749000000.0,,7653000000.0,124441000000.0,,-2583000000.0,,15101000000.0,99605000000.0,54227000000.0,88000000.0,21296000000.0,2809000000.0,34290000000.0,479000000.0,3587000000.0,,6723000000.0,1937000000.0,14573000000.0,70214000000.0,-8308000000.0,2281000000.0,-2228000000.0,11270000000.0,287000000.0,,217000000.0,26812000000.0,,,,,,,,,,,,
2014-09-30,66000000.0,2126000000.0,235793560.0,2126000000.0,654000000.0,1350000000.0,2761000000.0,141000000.0,126726000000.0,2445000000.0,13751000000.0,417000000.0,-114000000.0,2234000000.0,,3611000000.0,847000000.0,,-17234000000.0,8.065,19385000000.0,156105000000.0,142908000000.0,,55000000.0,3152000000.0,12674000000.0,12590000000.0,2351000000.0,,2044000000.0,2052000000.0,,-6460000000.0,1353000000.0,-47000000.0,1353000000.0,,-13623000000.0,127711000000.0,235793560.0,-881000000.0,,13197000000.0,24015000000.0,53159000000.0,,26170000000.0,40434000000.0,33972000000.0,2568000000.0,2882000000.0,573000000.0,22056000000.0,2243000000.0,4114000000.0,74552000000.0,10433000000.0,2317000000.0,1298000000.0,9028000000.0,2093000000.0,8.065,2044000000.0,26609000000.0,,,,,,,,,,,,
2014-12-31,26000000.0,1355000000.0,,1355000000.0,5931000000.0,-27875000000.0,19138000000.0,273000000.0,111645000000.0,230000000.0,28676000000.0,32000000.0,-2319000000.0,1673000000.0,,3423000000.0,335000000.0,-46941000000.0,11820000000.0,,5064000000.0,165829000000.0,147586000000.0,17300000000.0,-46000000.0,2052000000.0,12674000000.0,2083000000.0,15572000000.0,,1351000000.0,1355000000.0,,-9269000000.0,7029000000.0,95000000.0,7017000000.0,,15243000000.0,134058000000.0,,815000000.0,,18243000000.0,158586000000.0,61130000000.0,229000000.0,21367000000.0,2756000000.0,30513000000.0,6953000000.0,3862000000.0,11950000000.0,-4788000000.0,2024000000.0,26155000000.0,72928000000.0,-22022000000.0,2259000000.0,-5400000000.0,11270000000.0,1400000000.0,,1351000000.0,29974000000.0,,,,,,,,,,,,
2015-03-31,26000000.0,1611000000.0,253484603.0,1611000000.0,1011000000.0,-11415000000.0,2781000000.0,327000000.0,134095000000.0,2492000000.0,10222000000.0,,-1495000000.0,2090000000.0,,2556000000.0,502000000.0,,-4922000000.0,6.17,28326000000.0,169531000000.0,150602000000.0,-2915000000.0,0.0,1355000000.0,12674000000.0,11295000000.0,1999000000.0,,1564000000.0,1570000000.0,-615000000.0,-5208000000.0,1216000000.0,-413000000.0,1216000000.0,,-2366000000.0,138336000000.0,253484603.0,2029000000.0,,18929000000.0,,60018000000.0,,22393000000.0,43505000000.0,34619000000.0,7355000000.0,3706000000.0,421000000.0,18396000000.0,2493000000.0,3997000000.0,78318000000.0,15000000.0,2264000000.0,874000000.0,9028000000.0,1763000000.0,6.17,1564000000.0,29198000000.0,,,,,,,,,,,,
2015-06-30,0.0,833000000.0,,833000000.0,5040000000.0,-19303000000.0,13239000000.0,504000000.0,123526000000.0,231000000.0,29129000000.0,,-2051000000.0,2598000000.0,,7685000000.0,2647000000.0,,4553000000.0,,5000000.0,178397000000.0,161386000000.0,20862000000.0,2148000000.0,1570000000.0,12674000000.0,3265000000.0,11137000000.0,,1998000000.0,833000000.0,,-6194000000.0,4906000000.0,0.0,4510000000.0,,12238000000.0,142803000000.0,,4377000000.0,,17011000000.0,123526000000.0,64483000000.0,499000000.0,21978000000.0,2925000000.0,30351000000.0,2520000000.0,4119000000.0,,4229000000.0,2438000000.0,17749000000.0,78320000000.0,-13108000000.0,2264000000.0,-1912000000.0,11270000000.0,2094000000.0,,1998000000.0,33536000000.0,,,,,,,,,,,,
2015-09-30,0.0,979000000.0,254520740.0,979000000.0,1436000000.0,-2661000000.0,5877000000.0,328000000.0,149559000000.0,2345000000.0,7851000000.0,,2020000000.0,2295000000.0,,7137000000.0,973000000.0,,-22296000000.0,6.9,30143000000.0,183627000000.0,166255000000.0,-3143000000.0,-2042000000.0,833000000.0,13140000000.0,12888000000.0,2067000000.0,,1770000000.0,911000000.0,,-8675000000.0,1350000000.0,0.0,1350000000.0,,-15159000000.0,145767000000.0,254520740.0,5799000000.0,,17372000000.0,,61495000000.0,,27652000000.0,52763000000.0,31289000000.0,5154000000.0,3958000000.0,590000000.0,20425000000.0,2419000000.0,7227000000.0,84272000000.0,13633000000.0,2264000000.0,4739000000.0,9028000000.0,1967000000.0,6.9,1770000000.0,35611000000.0,,,,,,,,,,,,
2015-12-31,8000000.0,9080000000.0,,9080000000.0,7741000000.0,-28278000000.0,27194000000.0,-535000000.0,135336000000.0,252000000.0,38214000000.0,,-4457000000.0,-1318000000.0,,6947000000.0,593000000.0,-53556000000.0,13947000000.0,,4000000.0,197992000000.0,174914000000.0,24271000000.0,-71000000.0,911000000.0,13140000000.0,3712000000.0,21349000000.0,,-797000000.0,9080000000.0,,-7723000000.0,4406000000.0,413000000.0,9175000000.0,,20894000000.0,158061000000.0,,5168000000.0,,23078000000.0,188892000000.0,74387000000.0,169000000.0,22006000000.0,3990000000.0,28498000000.0,3999000000.0,2867000000.0,10740000000.0,-14363000000.0,2513000000.0,36369000000.0,83674000000.0,-21060000000.0,2056000000.0,-13337000000.0,11270000000.0,-783000000.0,,-797000000.0,37411000000.0,,,,,,,,,,,,
2016-03-31,8000000.0,1300000000.0,260200000.0,1300000000.0,1232000000.0,-44223000000.0,2545000000.0,550000000.0,156768000000.0,2379000000.0,23981000000.0,631000000.0,-2710000000.0,3381000000.0,,5832000000.0,1920000000.0,,-5635000000.0,10.0,35758000000.0,189648000000.0,175248000000.0,-2738000000.0,1000000.0,9115000000.0,13140000000.0,10852000000.0,1947000000.0,,2602000000.0,1300000000.0,-803000000.0,-5589000000.0,4012000000.0,0.0,2461000000.0,,197000000.0,149348000000.0,260200000.0,7608000000.0,,14400000000.0,,82299000000.0,,23534000000.0,52017000000.0,14771000000.0,3837000000.0,2395000000.0,596000000.0,18528000000.0,2832000000.0,5006000000.0,67049000000.0,10000000.0,2079000000.0,1551000000.0,9028000000.0,2831000000.0,10.0,2602000000.0,37557000000.0,,,,,,,,,,,,
2016-06-30,30000000.0,13214000000.0,,13214000000.0,6136000000.0,-38842000000.0,16153000000.0,491000000.0,145680000000.0,331000000.0,52181000000.0,731000000.0,3783000000.0,1190000000.0,,4703000000.0,3261000000.0,,1891000000.0,,1000000.0,214030000000.0,183608000000.0,34591000000.0,-1000000.0,1300000000.0,14467000000.0,2403000000.0,11712000000.0,,628000000.0,13214000000.0,,-10783000000.0,1921000000.0,,4697000000.0,,6594000000.0,162206000000.0,,,,30422000000.0,145680000000.0,87285000000.0,277000000.0,22801000000.0,3645000000.0,16251000000.0,437000000.0,2983000000.0,,1951000000.0,2689000000.0,20850000000.0,74921000000.0,-13136000000.0,2186000000.0,-2810000000.0,11270000000.0,699000000.0,,628000000.0,49058000000.0,,,,,,,,,,,,
2016-09-30,30000000.0,1370000000.0,288416667.0,1370000000.0,985000000.0,-16842000000.0,3282000000.0,1149000000.0,169207000000.0,2378000000.0,4143000000.0,,-3576000000.0,4880000000.0,,8687000000.0,1094000000.0,,-20741000000.0,12.0,42275000000.0,204885000000.0,187115000000.0,-2515000000.0,138000000.0,13214000000.0,14467000000.0,11359000000.0,2170000000.0,,3461000000.0,1327000000.0,,-7339000000.0,3659000000.0,,3659000000.0,,-12054000000.0,151437000000.0,288416667.0,11516000000.0,,17770000000.0,,69916000000.0,,29076000000.0,58719000000.0,22559000000.0,3893000000.0,2651000000.0,878000000.0,22135000000.0,3016000000.0,6941000000.0,81521000000.0,13175000000.0,2276000000.0,2386000000.0,9028000000.0,3731000000.0,12.0,3461000000.0,50418000000.0,,,,,,,,,,,,
2016-12-31,86000000.0,1695000000.0,,1695000000.0,9407000000.0,-25727000000.0,31015000000.0,-648000000.0,155244000000.0,354000000.0,28842000000.0,,-3336000000.0,-2957000000.0,,5671000000.0,694000000.0,-62460000000.0,,,11000000.0,212324000000.0,196436000000.0,34983000000.0,-138000000.0,1327000000.0,14467000000.0,3376000000.0,21949000000.0,,-2196000000.0,1695000000.0,1771000000.0,-13469000000.0,3687000000.0,0.0,6977000000.0,,8391000000.0,159958000000.0,,8784000000.0,,15888000000.0,217704000000.0,68082000000.0,304000000.0,23496000000.0,3874000000.0,27890000000.0,2226000000.0,2660000000.0,10573000000.0,-14496000000.0,2705000000.0,37992000000.0,91876000000.0,466000000.0,2248000000.0,-11291000000.0,11270000000.0,-2309000000.0,,-2196000000.0,49450000000.0,,,,,,,,,,,,
2017-03-31,87000000.0,2282000000.0,296631579.0,2282000000.0,1143000000.0,-12113000000.0,671000000.0,621000000.0,176869000000.0,2084000000.0,14799000000.0,507000000.0,-2674000000.0,3605000000.0,,2580000000.0,1039000000.0,,-5324000000.0,9.5,33806000000.0,209980000000.0,193771000000.0,-2701000000.0,2460000000.0,1695000000.0,14467000000.0,10651000000.0,2008000000.0,,2818000000.0,2218000000.0,,-2835000000.0,4112000000.0,0.0,2381000000.0,,-2744000000.0,156697000000.0,296631579.0,11266000000.0,,16209000000.0,,68612000000.0,,24536000000.0,78330000000.0,9668000000.0,2602000000.0,2245000000.0,834000000.0,21484000000.0,3150000000.0,3052000000.0,88085000000.0,29000000.0,2285000000.0,1731000000.0,9028000000.0,2984000000.0,9.5,2818000000.0,50120000000.0,,,,,,,,,,,,
2017-06-30,68000000.0,8563000000.0,,8563000000.0,7190000000.0,-26160000000.0,16551000000.0,531000000.0,159851000000.0,322000000.0,40176000000.0,897000000.0,-2450000000.0,2168000000.0,,4692000000.0,2521000000.0,,-7636000000.0,,149000000.0,225965000000.0,202425000000.0,39469000000.0,-2448000000.0,2218000000.0,14467000000.0,3119000000.0,11365000000.0,,1803000000.0,8563000000.0,,-8023000000.0,3065000000.0,-33000000.0,3949000000.0,,-2944000000.0,168762000000.0,,13125000000.0,,23540000000.0,159851000000.0,77223000000.0,323000000.0,23887000000.0,3836000000.0,25842000000.0,11000000.0,2867000000.0,,3387000000.0,2943000000.0,20500000000.0,91539000000.0,1872000000.0,2353000000.0,-1587000000.0,11270000000.0,1637000000.0,,1803000000.0,53936000000.0,,,,,,,,,,,,
2017-09-30,68000000.0,4390000000.0,285440000.0,4390000000.0,1117000000.0,-16366000000.0,1650000000.0,1287000000.0,187712000000.0,2058000000.0,25596000000.0,,-7202000000.0,5156000000.0,,7256000000.0,1119000000.0,,-6180000000.0,12.5,26633000000.0,223652000000.0,204831000000.0,-2657000000.0,70000000.0,8563000000.0,14467000000.0,11812000000.0,2387000000.0,,3568000000.0,4331000000.0,,-6046000000.0,4813000000.0,0.0,4813000000.0,,1076000000.0,165575000000.0,285440000.0,15654000000.0,,18821000000.0,,73810000000.0,,29485000000.0,83338000000.0,8321000000.0,3924000000.0,2680000000.0,844000000.0,23022000000.0,3272000000.0,6463000000.0,91765000000.0,62000000.0,2400000000.0,665000000.0,9028000000.0,3869000000.0,12.5,3568000000.0,54552000000.0,,,,,,,,,,,,
2017-12-31,18000000.0,4605000000.0,,4605000000.0,8934000000.0,,,,168573000000.0,326000000.0,39090000000.0,,,,,,676000000.0,-70690000000.0,,,332000000.0,229727000000.0,211434000000.0,40893000000.0,,,14467000000.0,3184000000.0,,,,,,,,,,,,170949000000.0,,,,18293000000.0,239263000000.0,80328000000.0,593000000.0,,3724000000.0,24711000000.0,,2124000000.0,10395000000.0,,3011000000.0,,90621000000.0,,2185000000.0,,11270000000.0,,,,55360000000.0,,,,,,,,,,,,
2018-06-30,302000000.0,3236000000.0,,3143000000.0,9703000000.0,,,,172946000000.0,332000000.0,33304000000.0,,,,,,2969000000.0,,,,43000000.0,238773000000.0,217986000000.0,43423000000.0,,,14467000000.0,2623000000.0,,,,,,,,,,93000000.0,,177239000000.0,,,1792000000.0,20787000000.0,172946000000.0,75935000000.0,145000000.0,,2013000000.0,31076000000.0,,2272000000.0,,,3843000000.0,,101304000000.0,,2210000000.0,,11270000000.0,,,,57890000000.0,,,,,,,,,,,,
2018-12-31,84000000.0,742000000.0,,646000000.0,9319000000.0,,,,181491000000.0,339000000.0,29259000000.0,,,,,,748000000.0,-74258000000.0,,,29000000.0,239017000000.0,223085000000.0,43541000000.0,,,14467000000.0,4040000000.0,,,,,,,,,,96000000.0,,177416000000.0,,,1585000000.0,15932000000.0,255749000000.0,73064000000.0,273000000.0,,3448000000.0,25867000000.0,,1432000000.0,11531000000.0,,3520000000.0,,104352000000.0,,1950000000.0,,11270000000.0,,,,58008000000.0,,,,,,,,,,,,
2019-06-30,0.0,1065000000.0,,951000000.0,8422000000.0,,,,225769000000.0,356000000.0,32755000000.0,,,,,,3082000000.0,,,,16000000.0,282159000000.0,264022000000.0,27016000000.0,,,14467000000.0,2860000000.0,,,,,,,,,,114000000.0,,220370000000.0,,16772000000.0,1584000000.0,18137000000.0,225769000000.0,81624000000.0,145000000.0,,2439000000.0,24801000000.0,,2197000000.0,,,3894000000.0,,138746000000.0,,2160000000.0,,11270000000.0,,,,58255000000.0,,,,,,,,,,,,
