date,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyBasicEPS,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyOtherIntangibleAssets,quarterlyBasicAverageShares,quarterlyCapitalStock,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyEbitda,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyOtherCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables
2008-06-30,2576570248.39,,2769631178.33,134335835607.33,2306605777.79,146428420361.79,7595525359.65,1378714900.0,1571051998.27,2208587697.53,1881360321.32,7045956141.37,,9539363896.29,7960380234.93,,2056988045.35,,1.858491,-5603799042.22,6730951889.87,,21472101988.46,47338016271.02,-2536690834.43,2208587697.53,75806681.46,813040026.63,14982486544.07,,5312911.75,12529614591.96,,99085584765.66,-5603799042.22,,,,1365210700.0,1438750212.64,26463359778.06,172858154.55,6871678925.23,3963528140.68,6730951889.87,9841434299.76,7936530402.7,,2452871952.11,17559056792.46,-107834620476.13,-2536690834.43,7595525359.65,37798652374.73,2564312846.83,12092584754.46,217518230216.44,,1.843409,-544971372.37,4727535114.67,,682500071.09,29161256364.71,109683609740.31,,140727035.36,9278304551.32,,,,,,,,,
2008-09-30,2722709503.22,,2770983000.0,137465001000.0,2743612000.0,146813201000.0,7502671522.35,,3000.0,2573269315.68,1547446212.73,7458820717.26,,6885884000.0,6311888000.0,,1363659000.0,,,-6100542187.54,3888393000.0,,22445833000.0,45077943000.0,-2232712350.77,2573269315.68,40498492.45,827689000.0,14637720767.23,,5109000.0,12641781816.08,,101729872000.0,-6077994187.54,,,,,1439683000.0,1558331000.0,0.0,4044260000.0,,4044260000.0,6730951889.87,7178900049.97,,1995938951.15,17360430270.45,,-2232712350.77,7502671522.35,38192059000.0,2086971161.71,9348200000.0,,566309000.0,,-5412052160.59,,,540436713.19,31745105000.0,111758892000.0,,,6906237000.0,,,,,,,,,
2008-12-31,8701150000.0,3327000000.0,2771000000.0,308804000000.0,8587000000.0,344924000000.0,-13260927000.0,,7997000000.0,26921569000.0,1029840000.0,32663267000.0,,12995000000.0,0.0,,21996000000.0,,,-8566961000.0,9238000000.0,,8996000000.0,138214000000.0,4413495000.0,26921569000.0,-14563105000.0,1171000000.0,87726313000.0,17656000000.0,16000000.0,69943989000.0,,206710000000.0,14799491000.0,,,,,2329000000.0,59623000000.0,14020000000.0,9476000000.0,,9238000000.0,3888393000.0,35178046000.0,,17782324000.0,96427463000.0,-347956000000.0,-30454505000.0,34486073000.0,125219000000.0,925410000.0,36120000000.0,631868000000.0,3383000000.0,,46083000.0,,,-104430000.0,60780000000.0,283912000000.0,,238000000.0,7488000000.0,,,,,,,,,
2009-03-31,8402000000.0,,2771000000.0,313982000000.0,24377000000.0,350874000000.0,22076000000.0,2381700000.0,7938000000.0,3566000000.0,3566000000.0,5203000000.0,,12522000000.0,0.0,,17991000000.0,179000000.0,1.5,-19462000000.0,8522000000.0,129000000.0,9126000000.0,143655000000.0,-4329000000.0,3566000000.0,70000000.0,910000000.0,29515000000.0,1792000000.0,16000000.0,24821000000.0,,207217000000.0,-19462000000.0,,,,2376800000.0,2329000000.0,1104000000.0,0.0,8756000000.0,,8522000000.0,10237000000.0,16443000000.0,,4694000000.0,37917000000.0,,-4329000000.0,22076000000.0,131133000000.0,4611000000.0,36892000000.0,,3270000000.0,1.5,-1715000000.0,,,1045000000.0,57613000000.0,288757000000.0,,234000000.0,19374000000.0,,,,,,,,,
2009-06-30,7944000000.0,,2771000000.0,326473000000.0,16785000000.0,354928000000.0,9341000000.0,,7939000000.0,3050000000.0,3050000000.0,5343000000.0,,12314000000.0,0.0,,22383000000.0,184000000.0,,-12065000000.0,7725000000.0,181000000.0,9948000000.0,149193000000.0,1927000000.0,3050000000.0,-646000000.0,1127000000.0,30458000000.0,1629000000.0,18000000.0,25634000000.0,,205733000000.0,-16304000000.0,,,,,2329000000.0,1230000000.0,0.0,7921000000.0,,7725000000.0,8522000000.0,15908000000.0,,4824000000.0,38402000000.0,,1927000000.0,9341000000.0,136879000000.0,4019000000.0,28455000000.0,,3043000000.0,,-797000000.0,,,969000000.0,55619000000.0,300054000000.0,,196000000.0,19255000000.0,,,,,,,,,
2009-09-30,10329000000.0,,2771000000.0,334229000000.0,16562000000.0,367804000000.0,15058000000.0,,7928000000.0,2722000000.0,2722000000.0,5474000000.0,,12369000000.0,0.0,,40107000000.0,226000000.0,,-29283000000.0,11183000000.0,,10214000000.0,159356000000.0,17683000000.0,2722000000.0,1906000000.0,1321000000.0,28280000000.0,1438000000.0,250000000.0,26355000000.0,,208446000000.0,-20005000000.0,,,,,2329000000.0,5042000000.0,962000000.0,11538000000.0,,11183000000.0,7725000000.0,15660000000.0,,1925000000.0,38609000000.0,,17683000000.0,15058000000.0,146987000000.0,3619000000.0,33575000000.0,,2879000000.0,,3458000000.0,,,897000000.0,58240000000.0,307683000000.0,,355000000.0,17628000000.0,,,,,,,,,
2009-12-31,-1419000000.0,,2771000000.0,386432000000.0,10012000000.0,417045000000.0,-66872000000.0,,7759000000.0,218000000.0,218000000.0,48716000000.0,,10753000000.0,0.0,,63971000000.0,447000000.0,,-29537000000.0,7820000000.0,,19573000000.0,210578000000.0,-15547000000.0,218000000.0,871000000.0,2412000000.0,40436000000.0,1397000000.0,245000000.0,40858000000.0,,206465000000.0,52537000000.0,,,,,2310000000.0,1136000000.0,0.0,8816000000.0,,7820000000.0,11183000000.0,12889000000.0,,-422000000.0,39017000000.0,-381625000000.0,14916000000.0,11258000000.0,199825000000.0,28000000.0,30613000000.0,732782000000.0,2562000000.0,,-3363000000.0,,,-190000000.0,48808000000.0,351157000000.0,,996000000.0,19719000000.0,,,,,,,,,
2010-03-31,9308000000.0,,2771000000.0,376006000000.0,10730000000.0,403911000000.0,18544000000.0,2367400000.0,7732000000.0,1129000000.0,1129000000.0,5767000000.0,,10458000000.0,0.0,,63654000000.0,464000000.0,0.5,-17153000000.0,8889000000.0,,17980000000.0,197194000000.0,-322000000.0,1129000000.0,44000000.0,2200000000.0,31107000000.0,1181000000.0,17000000.0,29225000000.0,,206715000000.0,-17153000000.0,,,,2356200000.0,2310000000.0,5639000000.0,0.0,10032000000.0,,8889000000.0,7820000000.0,15112000000.0,,1882000000.0,40415000000.0,,-322000000.0,18544000000.0,186736000000.0,1480000000.0,27905000000.0,,2520000000.0,0.5,1069000000.0,,,351000000.0,49875000000.0,342476000000.0,,1143000000.0,21816000000.0,,,,,,,,,
2010-06-30,9930000000.0,,2771000000.0,390717000000.0,10901000000.0,416687000000.0,12545000000.0,,10687000000.0,1397000000.0,1397000000.0,5805000000.0,,13322000000.0,0.0,,64146000000.0,400000000.0,,-15584000000.0,6821000000.0,5280000000.0,11611000000.0,213467000000.0,971000000.0,1397000000.0,364000000.0,2330000000.0,31768000000.0,1194000000.0,18000000.0,29965000000.0,,203218000000.0,-15584000000.0,,,,,2310000000.0,922000000.0,0.0,7923000000.0,,6821000000.0,8889000000.0,15662000000.0,,1803000000.0,41698000000.0,,971000000.0,12545000000.0,200145000000.0,1789000000.0,25970000000.0,,2434000000.0,,-2068000000.0,,,392000000.0,47460000000.0,357654000000.0,,1102000000.0,27467000000.0,,,,,,,,,
2010-09-30,104000000.0,,2771000000.0,389213000000.0,10723000000.0,418988000000.0,27564000000.0,,23493000000.0,742000000.0,742000000.0,15774000000.0,,26049000000.0,0.0,,51942000000.0,443000000.0,,-24187000000.0,10591000000.0,,18434000000.0,213828000000.0,393000000.0,742000000.0,96000000.0,2016000000.0,42892000000.0,1100000000.0,19000000.0,41586000000.0,,205158000000.0,-24187000000.0,,,,,2310000000.0,928000000.0,0.0,11349000000.0,,10591000000.0,6821000000.0,15326000000.0,,1306000000.0,42996000000.0,,393000000.0,27564000000.0,187779000000.0,981000000.0,29775000000.0,,2354000000.0,,3770000000.0,,,239000000.0,48178000000.0,355106000000.0,,758000000.0,25753000000.0,,,,,,,,,
2010-12-31,32351000000.0,7151000000.0,2771000000.0,399245000000.0,10597000000.0,441453000000.0,-67864000000.0,,35020000000.0,583000000.0,583000000.0,27165000000.0,,37375000000.0,0.0,,59785000000.0,442000000.0,,-14569000000.0,22495000000.0,,17967000000.0,235612000000.0,-1106000000.0,583000000.0,717000000.0,3728000000.0,13838000000.0,1042000000.0,22000000.0,13670000000.0,,205841000000.0,54767000000.0,,,,,2310000000.0,873000000.0,0.0,22768000000.0,,22495000000.0,10591000000.0,14855000000.0,,168000000.0,46189000000.0,-430126000000.0,18782000000.0,7691000000.0,198237000000.0,523000000.0,42208000000.0,796186000000.0,2171000000.0,,11904000000.0,,,-60000000.0,48808000000.0,366060000000.0,,273000000.0,36208000000.0,,,,,,,,,
2011-03-31,6835000000.0,,2771000000.0,392565000000.0,9816000000.0,440346000000.0,11711000000.0,2375200000.0,34965000000.0,166000000.0,166000000.0,9937000000.0,,37289000000.0,168000000.0,,65218000000.0,536000000.0,0.1,-14962000000.0,24649000000.0,10377000000.0,11611000000.0,233743000000.0,5405000000.0,166000000.0,66000000.0,4294000000.0,42191000000.0,33486000000.0,64000000.0,41547000000.0,,206603000000.0,-14962000000.0,,,,2356200000.0,2310000000.0,1022000000.0,268000000.0,24649000000.0,-17675000000.0,24649000000.0,22495000000.0,14826000000.0,,644000000.0,49026000000.0,,5405000000.0,11711000000.0,196454000000.0,233000000.0,47781000000.0,,2092000000.0,0.1,2154000000.0,,,67000000.0,48532000000.0,355566000000.0,,,2630000000.0,,,,,,,,,
2011-06-30,7199000000.0,,2771000000.0,401009000000.0,10435000000.0,439913000000.0,22641000000.0,,34805000000.0,2486000000.0,2486000000.0,10346000000.0,,37111000000.0,156000000.0,,58910000000.0,357000000.0,,-21562000000.0,18042000000.0,9989000000.0,11894000000.0,232953000000.0,-7686000000.0,2486000000.0,535000000.0,4089000000.0,45175000000.0,33736000000.0,19000000.0,42138000000.0,,206960000000.0,-21562000000.0,,,,,2311000000.0,1124000000.0,305000000.0,18042000000.0,-17963000000.0,18042000000.0,24649000000.0,17927000000.0,,3037000000.0,52374000000.0,,-7686000000.0,22641000000.0,195842000000.0,3276000000.0,38904000000.0,,2131000000.0,,-6607000000.0,,,790000000.0,49142000000.0,363172000000.0,,,2611000000.0,,,,,,,,,
2011-09-30,7489000000.0,,2771000000.0,397139000000.0,11281000000.0,435128000000.0,18944000000.0,,34618000000.0,1611000000.0,1611000000.0,11120000000.0,,36728000000.0,157000000.0,,56646000000.0,113000000.0,,-20073000000.0,14778000000.0,7907000000.0,12245000000.0,228128000000.0,-2135000000.0,1611000000.0,239000000.0,4386000000.0,47044000000.0,34273000000.0,15000000.0,45077000000.0,,207000000000.0,-20073000000.0,,,,,2311000000.0,1239000000.0,320000000.0,14778000000.0,-19544000000.0,14778000000.0,18042000000.0,16856000000.0,,1967000000.0,54533000000.0,,-2135000000.0,18944000000.0,191400000000.0,2153000000.0,37989000000.0,,1938000000.0,,-3264000000.0,,,542000000.0,50761000000.0,360844000000.0,,,2614000000.0,,,,,,,,,
2011-12-31,37665000000.0,7213000000.0,2771000000.0,417430000000.0,11412000000.0,456233000000.0,-64666000000.0,,34502000000.0,-36000000.0,-36000000.0,11578000000.0,,36408000000.0,88000000.0,,70372000000.0,468000000.0,,-26373000000.0,15106000000.0,6951000000.0,13101000000.0,250335000000.0,4635000000.0,-36000000.0,-42975000000.0,4651000000.0,15569000000.0,36604000000.0,17000000.0,-27760000000.0,,205898000000.0,52608000000.0,,,,,2311000000.0,80771000000.0,304000000.0,15106000000.0,-20016000000.0,15106000000.0,14778000000.0,15484000000.0,,43329000000.0,53234000000.0,-464999000000.0,13404000000.0,13195000000.0,213927000000.0,-64000000.0,38803000000.0,846858000000.0,1801000000.0,,226000000.0,,,-28000000.0,50131000000.0,381859000000.0,,,2407000000.0,,,,,,,,,
2012-03-31,20989000000.0,,2771000000.0,406818000000.0,12801000000.0,451407000000.0,17032000000.0,2378000000.0,34539000000.0,1007000000.0,1007000000.0,11223000000.0,,36515000000.0,223000000.0,,72962000000.0,956000000.0,0.4,-16848000000.0,17942000000.0,6574000000.0,13097000000.0,244785000000.0,2652000000.0,1007000000.0,78000000.0,6402000000.0,40204000000.0,39172000000.0,18000000.0,38049000000.0,,206622000000.0,-16848000000.0,,,,2356500000.0,2311000000.0,1226000000.0,186000000.0,17942000000.0,-20299000000.0,17942000000.0,15106000000.0,17268000000.0,,2155000000.0,61193000000.0,,2652000000.0,17032000000.0,208270000000.0,1328000000.0,44589000000.0,,1735000000.0,0.4,2836000000.0,,,321000000.0,51138000000.0,370869000000.0,,,2658000000.0,,,,,,,,,
2012-06-30,17608000000.0,,2771000000.0,425801000000.0,13627000000.0,470882000000.0,18503000000.0,,31580000000.0,2423000000.0,2423000000.0,11668000000.0,,33526000000.0,226000000.0,,78837000000.0,1091000000.0,,-18242000000.0,18625000000.0,5356000000.0,13054000000.0,265202000000.0,422000000.0,2423000000.0,546000000.0,5780000000.0,42889000000.0,37887000000.0,15000000.0,39177000000.0,,205680000000.0,-18242000000.0,,,,,2311000000.0,1434000000.0,121000000.0,18625000000.0,-21308000000.0,18625000000.0,17942000000.0,19516000000.0,,3712000000.0,60497000000.0,,422000000.0,18503000000.0,231676000000.0,3237000000.0,45081000000.0,,1705000000.0,,683000000.0,,,814000000.0,51205000000.0,390117000000.0,,,2648000000.0,,,,,,,,,
2012-09-30,19247000000.0,,2771000000.0,426957000000.0,15969000000.0,466705000000.0,20798000000.0,,19660000000.0,2023000000.0,2023000000.0,12119000000.0,,21459000000.0,187000000.0,,93915000000.0,941000000.0,,-28137000000.0,12160000000.0,5565000000.0,12984000000.0,258842000000.0,874000000.0,2023000000.0,164000000.0,4282000000.0,44255000000.0,38886000000.0,21000000.0,40842000000.0,,207863000000.0,-28137000000.0,,,,,2311000000.0,92971000000.0,0.0,12222000000.0,-21148000000.0,12160000000.0,18625000000.0,18966000000.0,,3413000000.0,63502000000.0,,874000000.0,20798000000.0,237383000000.0,2696000000.0,39748000000.0,,1591000000.0,,-6465000000.0,,,673000000.0,53228000000.0,390776000000.0,,62000000.0,4397000000.0,,,,,,,,,
2012-12-31,64998000000.0,11794000000.0,2771000000.0,467950000000.0,17319000000.0,516124000000.0,-72496000000.0,,2536000000.0,1643000000.0,1643000000.0,4331000000.0,,4299000000.0,331000000.0,,139240000000.0,141000000.0,,-36253000000.0,18250000000.0,5567000000.0,1802000000.0,306619000000.0,,1643000000.0,480000000.0,5803000000.0,-1264000000.0,47046000000.0,20000000.0,-3586000000.0,,209505000000.0,59244000000.0,,,6364000000.0,,0.0,88684000000.0,1067000000.0,18282000000.0,-20509000000.0,18250000000.0,12160000000.0,17957000000.0,,2322000000.0,63734000000.0,-510646000000.0,28056000000.0,14287000000.0,302320000000.0,2260000000.0,48174000000.0,949244000000.0,1412000000.0,,6090000000.0,,,617000000.0,54230000000.0,438598000000.0,,32000000.0,2642000000.0,,,,,,,,,
2013-03-31,28496000000.0,,2771000000.0,456216000000.0,15050000000.0,504797000000.0,16836000000.0,2465700000.0,2513000000.0,1899000000.0,1899000000.0,7406000000.0,,4231000000.0,297000000.0,,137160000000.0,969000000.0,0.8,-18146000000.0,14227000000.0,5533000000.0,14829000000.0,293425000000.0,,1899000000.0,106000000.0,6804000000.0,42104000000.0,45530000000.0,22000000.0,38738000000.0,,211372000000.0,,,,,2356500000.0,0.0,95014000000.0,0.0,14255000000.0,-20541000000.0,14227000000.0,18250000000.0,20354000000.0,,3366000000.0,70600000000.0,,,16836000000.0,289194000000.0,2528000000.0,48581000000.0,426110000000.0,1399000000.0,0.8,-4023000000.0,,,629000000.0,56129000000.0,426110000000.0,,28000000.0,2640000000.0,,,,,,,,,
2013-06-30,29227000000.0,,2771000000.0,458572000000.0,16637000000.0,505215000000.0,24437000000.0,,2502000000.0,3418000000.0,3418000000.0,7528000000.0,,4157000000.0,265000000.0,,129948000000.0,506000000.0,,-18195000000.0,13423000000.0,5197000000.0,15814000000.0,293113000000.0,,3418000000.0,109000000.0,5043000000.0,44480000000.0,46394000000.0,19000000.0,39575000000.0,,212102000000.0,,,,,,0.0,98433000000.0,0.0,13482000000.0,-20972000000.0,13423000000.0,14227000000.0,22119000000.0,,4905000000.0,73707000000.0,,,24437000000.0,288956000000.0,4564000000.0,46643000000.0,426608000000.0,1371000000.0,,-782000000.0,,,1146000000.0,56714000000.0,426608000000.0,,59000000.0,2634000000.0,,,,,,,,,
2013-09-30,30177000000.0,,2771000000.0,458839000000.0,15472000000.0,511967000000.0,22357000000.0,,13515000000.0,3057000000.0,3057000000.0,7970000000.0,,15123000000.0,233000000.0,,120901000000.0,953000000.0,,-19479000000.0,18969000000.0,6242000000.0,16897000000.0,295472000000.0,,3057000000.0,316000000.0,6610000000.0,45686000000.0,46854000000.0,20000000.0,41040000000.0,,216495000000.0,,,,,,0.0,96403000000.0,0.0,19021000000.0,-20507000000.0,18969000000.0,13423000000.0,22169000000.0,,4646000000.0,75863000000.0,,,22357000000.0,280349000000.0,4064000000.0,53128000000.0,424346000000.0,1355000000.0,,5558000000.0,,,1007000000.0,59767000000.0,424346000000.0,,52000000.0,2625000000.0,,,,,,,,,
2013-12-31,63537000000.0,12586000000.0,2771000000.0,476961000000.0,18304000000.0,529171000000.0,-57906000000.0,,13483000000.0,2034000000.0,2034000000.0,19182000000.0,,15033000000.0,255000000.0,,129470000000.0,1607000000.0,,-21290000000.0,21506000000.0,6497000000.0,4326000000.0,310272000000.0,,2034000000.0,1681000000.0,5536000000.0,11331000000.0,54428000000.0,26000000.0,8481000000.0,,218899000000.0,,,,8121000000.0,,0.0,79692000000.0,1168000000.0,21560000000.0,-19450000000.0,21506000000.0,18969000000.0,21303000000.0,,2850000000.0,74868000000.0,-563430000000.0,,14852000000.0,295239000000.0,2558000000.0,52210000000.0,1003093000000.0,1269000000.0,,2545000000.0,,,524000000.0,60817000000.0,439663000000.0,,54000000.0,2672000000.0,,,,,,,,,
2014-03-31,27249000000.0,,2771000000.0,464654000000.0,16616000000.0,521910000000.0,18202000000.0,2477300000.0,13630000000.0,3302000000.0,3302000000.0,8261000000.0,,15096000000.0,218000000.0,,128205000000.0,1628000000.0,1.4,-15069000000.0,22463000000.0,6338000000.0,22952000000.0,299806000000.0,,3302000000.0,161000000.0,6031000000.0,49222000000.0,50053000000.0,26000000.0,43440000000.0,,222104000000.0,,,,,2378400000.0,0.0,93464000000.0,0.0,22517000000.0,-19656000000.0,22463000000.0,21506000000.0,24236000000.0,,5782000000.0,76471000000.0,,,18202000000.0,284710000000.0,4392000000.0,57256000000.0,424848000000.0,1222000000.0,1.4,965000000.0,,,1090000000.0,64117000000.0,424848000000.0,,54000000.0,2674000000.0,,,,,,,,,
2014-06-30,24033000000.0,,2771000000.0,463211000000.0,16527000000.0,516629000000.0,23527000000.0,,22615000000.0,3387000000.0,3387000000.0,8708000000.0,,24149000000.0,182000000.0,,113315000000.0,1081000000.0,,-17598000000.0,19284000000.0,6923000000.0,21333000000.0,294272000000.0,,3387000000.0,443000000.0,4410000000.0,49065000000.0,48908000000.0,27000000.0,44040000000.0,,222357000000.0,,,,,,0.0,95138000000.0,0.0,19338000000.0,-19439000000.0,19284000000.0,22463000000.0,24192000000.0,,5025000000.0,73098000000.0,,,23527000000.0,270123000000.0,4445000000.0,53418000000.0,423925000000.0,1325000000.0,,-3203000000.0,,,1058000000.0,63700000000.0,423925000000.0,,54000000.0,2669000000.0,,,,,,,,,
2014-09-30,19855000000.0,,2771000000.0,460470000000.0,16925000000.0,513440000000.0,23082000000.0,,30117000000.0,3874000000.0,3874000000.0,8864000000.0,,31304000000.0,264000000.0,,98741000000.0,1075000000.0,,-17202000000.0,18747000000.0,8336000000.0,24758000000.0,287257000000.0,,3874000000.0,172000000.0,3806000000.0,45915000000.0,47465000000.0,23000000.0,39857000000.0,,226168000000.0,,,,,,0.0,95689000000.0,0.0,18802000000.0,-20118000000.0,18747000000.0,19284000000.0,24562000000.0,,6058000000.0,65770000000.0,,,23082000000.0,255953000000.0,5230000000.0,52970000000.0,415805000000.0,900000000.0,,-530000000.0,,,1356000000.0,67584000000.0,415805000000.0,,55000000.0,2671000000.0,,,,,,,,,
2014-12-31,58985000000.0,14865000000.0,2771000000.0,488498000000.0,17517000000.0,545072000000.0,-46303000000.0,,23880000000.0,1492000000.0,1492000000.0,18379000000.0,,25611000000.0,217000000.0,,112694000000.0,557000000.0,,-25450000000.0,25308000000.0,8939000000.0,3252000000.0,317531000000.0,14345000000.0,1492000000.0,-472000000.0,4378000000.0,10357000000.0,51483000000.0,17000000.0,7255000000.0,0.0,227541000000.0,400000000.0,,,9100000000.0,,0.0,93032000000.0,1264000000.0,25364000000.0,-19482000000.0,25308000000.0,18747000000.0,21150000000.0,-26647000000.0,3102000000.0,69342000000.0,-595557000000.0,,23283000000.0,291920000000.0,1864000000.0,56574000000.0,1043089000000.0,1497000000.0,,6570000000.0,,,372000000.0,67922000000.0,447532000000.0,,56000000.0,2698000000.0,,,,,,,,,
2015-03-31,27246000000.0,,2771000000.0,478251000000.0,17628000000.0,540246000000.0,19046000000.0,2489500000.0,24007000000.0,3164000000.0,3164000000.0,8825000000.0,,25660000000.0,195000000.0,,114519000000.0,1634000000.0,1.3,-20921000000.0,25004000000.0,9735000000.0,24649000000.0,309578000000.0,,3164000000.0,-41000000.0,6018000000.0,47057000000.0,46448000000.0,17000000.0,41071000000.0,,230668000000.0,-719000000.0,,,,2394700000.0,0.0,110642000000.0,0.0,25059000000.0,-19549000000.0,25004000000.0,25308000000.0,25376000000.0,-20202000000.0,5986000000.0,74303000000.0,,,19046000000.0,283918000000.0,4381000000.0,61995000000.0,433970000000.0,1441000000.0,1.3,-303000000.0,,,1217000000.0,71115000000.0,433970000000.0,,55000000.0,2665000000.0,,,,,,,,,
2015-06-30,23546000000.0,,2771000000.0,481831000000.0,18198000000.0,536717000000.0,-20562000000.0,,31833000000.0,3826000000.0,3826000000.0,9100000000.0,,33489000000.0,176000000.0,,106246000000.0,1596000000.0,,-20500000000.0,16312000000.0,9446000000.0,23358000000.0,307012000000.0,,3826000000.0,122000000.0,5731000000.0,46836000000.0,44963000000.0,18000000.0,40901000000.0,,229705000000.0,-906000000.0,,,,,0.0,113094000000.0,0.0,16367000000.0,-19549000000.0,16312000000.0,25004000000.0,25329000000.0,-19594000000.0,5935000000.0,70382000000.0,,,19234000000.0,273523000000.0,4551000000.0,54886000000.0,440186000000.0,1462000000.0,,-8688000000.0,,,725000000.0,70152000000.0,440186000000.0,,55000000.0,2635000000.0,,,,,,,,,
2015-09-30,21896000000.0,,2771000000.0,493382000000.0,19041000000.0,559646000000.0,6464000000.0,,33701000000.0,1191000000.0,1191000000.0,8729000000.0,,35302000000.0,159000000.0,,109411000000.0,2555000000.0,,-21553000000.0,26358000000.0,8323000000.0,24295000000.0,329244000000.0,5349000000.0,1191000000.0,-210000000.0,5003000000.0,45332000000.0,45946000000.0,18000000.0,41017000000.0,0.0,230402000000.0,-1276000000.0,,,,,0.0,127010000000.0,0.0,26414000000.0,-20043000000.0,26358000000.0,16312000000.0,23652000000.0,-20277000000.0,4315000000.0,67228000000.0,,5349000000.0,26741000000.0,293942000000.0,1627000000.0,66264000000.0,451187000000.0,1424000000.0,,10537000000.0,,27268000000.0,436000000.0,71343000000.0,451187000000.0,,56000000.0,2639000000.0,,,,,,,,,
2015-12-31,55798000000.0,17124000000.0,2771000000.0,553676000000.0,17285000000.0,610346000000.0,-9112000000.0,,40676000000.0,2381000000.0,2381000000.0,15966000000.0,,43056000000.0,357000000.0,,106380000000.0,-1252000000.0,,-28380000000.0,21755000000.0,37827000000.0,3210000000.0,379130000000.0,-4359000000.0,2381000000.0,1772000000.0,3946000000.0,9338000000.0,53315000000.0,18000000.0,8790000000.0,0.0,231216000000.0,-1641000000.0,,,10714000000.0,,0.0,137422000000.0,1406000000.0,22063000000.0,-20734000000.0,21755000000.0,26358000000.0,20949000000.0,-28392000000.0,548000000.0,65136000000.0,-568276000000.0,3928000000.0,19280000000.0,336074000000.0,3476000000.0,56670000000.0,1032055000000.0,2005000000.0,,-5172000000.0,,-60415000000.0,1095000000.0,72848000000.0,463779000000.0,,308000000.0,2797000000.0,,,,,,,,,
2016-03-31,27055000000.0,,,,,599578000000.0,,2394708108.0,,480000000.0,480000000.0,9077000000.0,,,,,,1331000000.0,0.200442,,,,,367907000000.0,,480000000.0,559000000.0,,43285000000.0,,,42085000000.0,,231671000000.0,,,,,2394708108.0,,,,,,,,20764000000.0,,1200000000.0,70340000000.0,,,,,661000000.0,,,,0.200442,,,,181000000.0,,,,,,,,,,,,,,
2016-06-30,25152000000.0,,2771000000.0,536448000000.0,16974000000.0,598419000000.0,,,40260000000.0,949000000.0,949000000.0,9194000000.0,,43178000000.0,219000000.0,,112329000000.0,1137000000.0,,,,37180000000.0,28445000000.0,370443000000.0,,949000000.0,-77000000.0,3497000000.0,44763000000.0,45271000000.0,16000000.0,42594000000.0,,227976000000.0,,,,,,0.0,145802000000.0,77000000.0,21349000000.0,-21332000000.0,21137000000.0,,21443000000.0,,2169000000.0,69915000000.0,,,,327265000000.0,1163000000.0,61971000000.0,444464000000.0,2683000000.0,,,,,214000000.0,70206000000.0,444464000000.0,,212000000.0,2792000000.0,,,,,,,,,
2016-09-30,23031000000.0,,,,,595301000000.0,,,,160000000.0,160000000.0,9554000000.0,,,,,,1314000000.0,,,,,,366549000000.0,,160000000.0,339000000.0,,43853000000.0,,,42890000000.0,,228752000000.0,,,,,,,,,,,,,21091000000.0,,963000000.0,66884000000.0,,,,,275000000.0,,,,,,,,115000000.0,,,,,,,,,,,,,,
