date,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyTaxProvision,quarterlyNetPPE,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDilutedEPS,quarterlyCapitalStock,quarterlyDilutedAverageShares,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyOperatingIncome,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyAccumulatedDepreciation,quarterlyBasicEPS,quarterlyDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyRepurchaseOfCapitalStock,quarterlyInventory,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyChangesInAccountReceivables,quarterlyOtherNonCashItems,quarterlyCurrentLiabilities,quarterlyOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyDepreciationAndAmortization,quarterlyGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyOtherCurrentAssets,quarterlySaleOfInvestment,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyInvestingCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyCostOfRevenue,quarterlyOtherCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyOtherNonCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,quarterlyFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyEbitda
2009-03-31,,,35474000000.0,,,853000000.0,136525000000.0,,24494000000.0,,,23139000000.0,,594230000000.0,,3866000000.0,,,11594000000.0,11842000000.0,319000000.0,557742000000.0,,,,,,,11287000000.0,,,34556000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,69596000000.0,,,888000000.0,139923000000.0,35000000.0,,,,23684000000.0,,589587000000.0,,3272000000.0,1671000000.0,,11541000000.0,,,553016000000.0,,2021000000.0,,,,,11197000000.0,,,34637000000.0,,-1133000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,54020000000.0,,,881000000.0,158825000000.0,38000000.0,9642000000.0,,,24414000000.0,,600775000000.0,,4319000000.0,1082000000.0,,11420000000.0,8299000000.0,-102000000.0,562365000000.0,,,731000000.0,,,,12353000000.0,,,36477000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,91701000000.0,,,1010000000.0,157419000000.0,24000000.0,,,,24686000000.0,,618277000000.0,,5786000000.0,635000000.0,,11504000000.0,,,578159000000.0,,2582000000.0,,,,,13750000000.0,,,38189000000.0,,-1572000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,61233000000.0,,,1090000000.0,159362000000.0,32000000.0,8981000000.0,,,24998000000.0,,621958000000.0,,4781000000.0,418000000.0,,11595000000.0,12873000000.0,-142000000.0,579839000000.0,,,436000000.0,,,,15526000000.0,,,40196000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,118151000000.0,,,1158000000.0,165659000000.0,,,,,25456000000.0,,670228000000.0,,17997000000.0,272000000.0,,11779000000.0,,,626420000000.0,,2500000000.0,,,,,16059000000.0,,,41826000000.0,,-1342000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,69175000000.0,,,1132000000.0,165359000000.0,37000000.0,6662000000.0,,,25833000000.0,,653932000000.0,,11462000000.0,286000000.0,,12124000000.0,9019000000.0,641000000.0,609057000000.0,,,486000000.0,,,,16602000000.0,,,42898000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,107228000000.0,,,1137000000.0,147581000000.0,,,,,26355000000.0,,674965000000.0,,14416000000.0,266000000.0,,12134000000.0,,,628746000000.0,,2616000000.0,,,,,17128000000.0,,,44249000000.0,,-1479000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,76664000000.0,,,1084000000.0,155078000000.0,22000000.0,12580000000.0,,,26879000000.0,,677509000000.0,,8129000000.0,,,12108000000.0,8043000000.0,657000000.0,630315000000.0,,,523000000.0,,,,17935000000.0,27775000000.0,,45217000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,79100000000.0,,,1174000000.0,151380000000.0,22000000.0,1727000000.0,,,27021000000.0,,696603000000.0,,13270000000.0,1772000000.0,,3473000000.0,4223000000.0,953000000.0,649122000000.0,,2764000000.0,908000000.0,347000000.0,,,18897000000.0,30011000000.0,,46618000000.0,8868000000.0,-1590000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,79392000000.0,,,1294000000.0,158333000000.0,27000000.0,8744000000.0,,,26954000000.0,,729375000000.0,,17950000000.0,,,12683000000.0,15211000000.0,960000000.0,681344000000.0,,,430000000.0,,,,19556000000.0,33185000000.0,,47165000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,81933000000.0,,,1452000000.0,161929000000.0,55000000.0,1974000000.0,,,26943000000.0,,770842000000.0,,27288000000.0,1418000000.0,,3494000000.0,4172000000.0,1176000000.0,721505000000.0,,3215000000.0,662000000.0,341000000.0,,,20641000000.0,36024000000.0,,48456000000.0,9112000000.0,-1763000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,82625000000.0,,,1539000000.0,180056000000.0,52000000.0,13637000000.0,,,27237000000.0,,795961000000.0,,16044000000.0,,,12592000000.0,15421000000.0,1283000000.0,745644000000.0,,,347000000.0,,,,21275000000.0,44296000000.0,,49405000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,83783000000.0,,,1592000000.0,182792000000.0,55000000.0,2045000000.0,,,29280000000.0,,812156000000.0,,16079000000.0,823000000.0,,2765000000.0,4186000000.0,1031000000.0,758241000000.0,,,539000000.0,343000000.0,,,23172000000.0,54833000000.0,,53098000000.0,8809000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,85073000000.0,,,1628000000.0,178082000000.0,29000000.0,13503000000.0,,,33155000000.0,,831760000000.0,,20231000000.0,,,11465000000.0,21205000000.0,710000000.0,773779000000.0,,,235000000.0,,,,23756000000.0,56021000000.0,,57171000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,82559000000.0,,,1737000000.0,185707000000.0,36000000.0,1862000000.0,,,,,839202000000.0,,18405000000.0,936000000.0,,2691000000.0,4034000000.0,727000000.0,781021000000.0,,,385000000.0,388000000.0,,,24379000000.0,60665000000.0,,58120000000.0,8829000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,91645000000.0,,,1574000000.0,184412000000.0,17000000.0,9545000000.0,,,,,839993000000.0,,17321000000.0,,,11438000000.0,21390000000.0,845000000.0,780621000000.0,,,144000000.0,,,,25206000000.0,59952000000.0,,59315000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,86094000000.0,,,1487000000.0,186022000000.0,10000000.0,2003000000.0,149000000.0,,,,851875000000.0,,19445000000.0,392000000.0,,2640000000.0,3838000000.0,794000000.0,790533000000.0,,,308000000.0,396000000.0,,,26100000000.0,60710000000.0,,61288000000.0,9012000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,85564000000.0,,,1328000000.0,192471000000.0,17000000.0,,,,,,871855000000.0,,22898000000.0,,,,,890000000.0,809190000000.0,,,299000000.0,,,,27122000000.0,64857000000.0,,62615000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,83368000000.0,,,1329000000.0,189861000000.0,18000000.0,2332000000.0,,,,,879592000000.0,,27786000000.0,0.0,,2873000000.0,4378000000.0,1077000000.0,815019000000.0,,,296000000.0,398000000.0,,,27883000000.0,61119000000.0,,64521000000.0,8890000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,,104402000000.0,,,1200000000.0,205495000000.0,,,,,,,891062000000.0,,19486000000.0,,,,,1141000000.0,827127000000.0,,,0.0,,,,26949000000.0,0.0,,63884000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,107863000000.0,,,1155000000.0,213167000000.0,44000000.0,2142000000.0,,,,,906626000000.0,,20059000000.0,,,3058000000.0,3781000000.0,1311000000.0,841119000000.0,,,163000000.0,,,,27188000000.0,0.0,,65454000000.0,8895000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
