date,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyPurchaseOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,quarterlyGrossProfit,quarterlyInventory,quarterlyBasicEPS,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyNetPPE,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlySaleOfInvestment,quarterlyGrossPPE,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherCurrentLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyEbitda,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue
1994-12-31,,2650500000.0,-67000000.0,1642700000.0,48900000.0,902200000.0,601200000.0,2494400000.0,3661300000,411700000,,2243900000.0,208600000.0,553300000.0,2084900000.0,4735400000.0,188200000.0,212700000,212700000.0,165500000.0,,229800000.0,2298500000.0,2382900000.0,-8300000.0,,,,331300000.0,81700000.0,700000.0,117100000.0,-147700000.0,,1362800000.0,2138200000.0,,951100000.0,,117000000.0,117000000.0,,14200000.0,0.0,,378900000.0,166200000.0,1514900000.0,,13700000.0,-524200000.0,200000000.0,-152800000.0,121600000.0,-674700000.0,448400000.0,-1600000.0,,2189600000.0,34200000.0,,706100000.0,,,,,782000000.0,,660700000.0,,700000.0,,460600000,,,,
1995-03-31,,2824100000.0,-40100000.0,1943400000.0,58900000.0,781000000.0,564100000.0,2428000000.0,2492000000,-35200000,,2507500000.0,-30800000.0,-420800000.0,2089100000.0,4913200000.0,147800000.0,-26400000,-26400000.0,172000000.0,,,1687300000.0,2294900000.0,0.0,,,,331300000.0,85000000.0,-100000.0,0.0,-53300000.0,410666667.0,804700000.0,2341600000.0,-0.075,839900000.0,,88300000.0,88300000.0,,20200000.0,117000000.0,,-46000000.0,-19600000.0,1531900000.0,,8600000.0,382300000.0,760200000.0,-63000000.0,112000000.0,-742700000.0,445200000.0,-2300000.0,,2274600000.0,-28800000.0,-0.075,-357800000.0,-26300000.0,410666667.0,-390300000.0,,461600000.0,,721600000.0,,,,23700000,,,,
1995-06-30,,2730300000.0,-91200000.0,1929900000.0,57600000.0,815300000.0,556500000.0,2419100000.0,2770200000,81500000,,2486400000.0,26800000.0,34900000.0,2121200000.0,4851500000.0,138700000.0,31100000,31100000.0,170200000.0,,,1815800000.0,2291200000.0,-900000.0,,,,331200000.0,86600000.0,200000.0,0.0,-84900000.0,412307692.0,954400000.0,2284800000.0,0.065,872900000.0,,82700000.0,82700000.0,,18000000.0,0.0,,54500000.0,23400000.0,1566000000.0,,12900000.0,-42100000.0,805000000.0,-86600000.0,113500000.0,-765500000.0,441700000.0,2300000.0,,2331500000.0,-5600000.0,0.065,121500000.0,0.0,412307692.0,32900000.0,,451900000.0,,673000000.0,,,,139100000,,,,
1995-09-30,,3067300000.0,-40900000.0,2367200000.0,63000000.0,859900000.0,556400000.0,2376500000.0,2814000000,20000000,,2923600000.0,-6800000.0,-152000000.0,2187500000.0,5254800000.0,136900000.0,-2500000,-2500000.0,170400000.0,,,1871200000.0,2251300000.0,-3900000.0,,,,332100000.0,87400000.0,0.0,0.0,-125900000.0,,942800000.0,2584200000.0,,922800000.0,,80100000.0,80100000.0,,16700000.0,0.0,,-3900000.0,-1400000.0,1634100000.0,,16900000.0,147800000.0,940000000.0,-127400000.0,115000000.0,-815100000.0,438400000.0,-1000000.0,,2449200000.0,-2600000.0,,-24600000.0,0.0,,-85200000.0,,551800000.0,,875400000.0,,0.0,,83000000,,,,
1995-12-31,,2559900000.0,-67800000.0,1797700000.0,48900000.0,266400000.0,521000000.0,1660400000.0,1612900000,127800000,,2318700000.0,-663300000.0,488400000.0,1401700000.0,3961600000.0,184200000.0,-617900000,-659400000.0,460900000.0,,296400000.0,1169800000.0,1549100000.0,0.0,,,,327700000.0,9100000.0,-978100000.0,129500000.0,287900000.0,,443100000.0,1673000000.0,,315300000.0,,129600000.0,129600000.0,,1300000.0,0.0,,-802600000.0,-184700000.0,1114400000.0,,17100000.0,-844800000.0,52000000.0,-118000000.0,91700000.0,-593500000.0,195600000.0,3200000.0,,1707900000.0,49500000.0,,606400000.0,0.0,,326400000.0,,1055000000.0,,690700000.0,,,,176700000,,,,
1996-03-31,,2645000000.0,-11600000.0,1893200000.0,34600000.0,481900000.0,490200000.0,1663000000.0,1744700000,28000000,,2383400000.0,14200000.0,-317700000.0,1405500000.0,4050500000.0,140500000.0,14500000,14200000.0,464500000.0,,,1200200000.0,1573000000.0,0.0,,,,327500000.0,22200000.0,2700000.0,0.0,-35700000.0,421020000.0,544500000.0,1799400000.0,0.065,516500000.0,,90000000.0,90000000.0,,18600000.0,129600000.0,,25000000.0,10500000.0,1115500000.0,,5800000.0,264800000.0,500000000.0,-49000000.0,95800000.0,-597000000.0,194200000.0,500000.0,,1712500000.0,-39600000.0,0.06,-268700000.0,,421020000.0,-317500000.0,,789400000.0,,603800000.0,,,,62600000,,,,
1996-06-30,,2093900000.0,-75500000.0,1383100000.0,5000000.0,284500000.0,467800000.0,1588900000.0,1363500000,84200000,,1850900000.0,-62600000.0,124900000.0,1310000000.0,3403900000.0,134300000.0,90900000,-62600000.0,387400000.0,,,975000000.0,1511300000.0,191600000.0,,,,321400000.0,12100000.0,79300000.0,0.0,317200000.0,422708000.0,388500000.0,1434300000.0,-0.065,304300000.0,,82300000.0,82300000.0,,8200000.0,0.0,,151600000.0,60700000.0,891900000.0,,12000000.0,-512100000.0,91900000.0,-62400000.0,243600000.0,-449600000.0,174500000.0,-400000.0,,1341500000.0,-7700000.0,-0.07,187300000.0,,422708000.0,244900000.0,,823400000.0,,467800000.0,,,,104000000,,,,
1996-09-30,,2266300000.0,-12000000.0,1425600000.0,19600000.0,299600000.0,461500000.0,1640400000.0,1356300000,54900000,,1887100000.0,63700000.0,38600000.0,1228700000.0,3495000000.0,129100000.0,44900000,63700000.0,297900000.0,,,982200000.0,1558400000.0,-100000.0,,,,321300000.0,11100000.0,25600000.0,0.0,-39100000.0,530833333.0,374100000.0,1569700000.0,0.12,319200000.0,,89500000.0,89500000.0,,2600000.0,0.0,,76100000.0,31200000.0,909400000.0,,4500000.0,-56300000.0,4000000.0,-63900000.0,146100000.0,-412300000.0,173200000.0,-300000.0,60500000.0,1321700000.0,7200000.0,0.115,102500000.0,,530833333.0,19200000.0,,852500000.0,,569100000.0,,12000000.0,,74500000,,,,
1996-12-31,,1972700000.0,-33100000.0,1181900000.0,74500000.0,319100000.0,404800000.0,1314000000.0,1549900000,89200000,,1586700000.0,45600000.0,63500000.0,859100000.0,2831800000.0,80500000.0,63300000,60100000.0,356600000.0,,,1067100000.0,1245100000.0,189500000.0,,,,303700000.0,20600000.0,19300000.0,0.0,259400000.0,,482800000.0,1031400000.0,,393600000.0,,423900000.0,423900000.0,,298600000.0,0.0,,107200000.0,43900000.0,606500000.0,,1200000.0,-37600000.0,,-49100000.0,131900000.0,-311800000.0,120700000.0,-1100000.0,44300000.0,918300000.0,334400000.0,,112600000.0,,,-237400000.0,,674200000.0,,507700000.0,,9300000.0,,163700000,,,,
1997-03-31,,1901600000.0,-11700000.0,1044700000.0,19800000.0,316900000.0,401400000.0,1360700000.0,1515000000,94600000,,1446100000.0,54900000.0,-32500000.0,857000000.0,2758600000.0,85400000.0,58400000,58500000.0,349400000.0,,,1083700000.0,1312500000.0,2200000.0,,,,294000000.0,22000000.0,5900000.0,0.0,-17200000.0,,431300000.0,1053800000.0,,336700000.0,,334600000.0,334600000.0,,296300000.0,423900000.0,,99000000.0,40600000.0,605900000.0,,1500000.0,-59000000.0,,-19400000.0,131300000.0,-326600000.0,119800000.0,0.0,,932500000.0,-89300000.0,,-13100000.0,,,,,623200000.0,,421500000.0,,20700000.0,,114400000,,,,
1997-06-30,,3180200000.0,-11900000.0,2354000000.0,88500000.0,645900000.0,810200000.0,1433700000.0,3160600000,105700000,,3164200000.0,-233900000.0,-100000000.0,2130700000.0,5310900000.0,163600000.0,-230800000,-230500000.0,379000000.0,,,2354200000.0,2146700000.0,9900000.0,,,,591700000.0,54900000.0,-403100000.0,0.0,177200000.0,668285714.0,806400000.0,2346800000.0,-0.35,700700000.0,,74900000.0,74900000.0,,286300000.0,0.0,,-322500000.0,-91700000.0,1022600000.0,,25100000.0,-464600000.0,,-79800000.0,396000000.0,-596600000.0,712100000.0,0.0,,1619200000.0,-307600000.0,-0.35,-20200000.0,,668285714.0,,,1435800000.0,,918200000.0,,111500000.0,,194200000,,,,
1997-09-30,,3327300000.0,-18800000.0,2616200000.0,59400000.0,638600000.0,505100000.0,1472300000.0,3080300000,141600000,,3121300000.0,71300000.0,150100000.0,2030100000.0,5357400000.0,191900000.0,74700000,74700000.0,328800000.0,,,2240800000.0,2236100000.0,-12100000.0,,,,313200000.0,,0.0,0.0,38400000.0,,839500000.0,2499800000.0,,697900000.0,,151900000.0,151900000.0,,285800000.0,0.0,,132200000.0,57500000.0,955700000.0,,9400000.0,-190700000.0,,-79200000.0,367100000.0,-601700000.0,707300000.0,0.0,62600000.0,1557400000.0,77000000.0,,229300000.0,,,,,1449000000.0,,1167200000.0,,20600000.0,,201000000,,,,
1997-12-31,,3685000000.0,-32200000.0,2855000000.0,58500000.0,636500000.0,420500000.0,1551000000.0,3336400000,203100000,,3275500000.0,107400000.0,-604900000.0,1951900000.0,5636900000.0,147900000.0,110800000,110800000.0,354600000.0,,,2438300000.0,2361400000.0,147400000.0,,,,272600000.0,,0.0,0.0,-8100000.0,,898100000.0,2709500000.0,,695000000.0,,168500000.0,168500000.0,,284600000.0,0.0,,197100000.0,86300000.0,958200000.0,,6000000.0,495900000.0,466400000.0,-133700000.0,282400000.0,-557700000.0,711300000.0,-2300000.0,-147400000.0,1515900000.0,16600000.0,,-471200000.0,,,,,1206700000.0,,1181900000.0,,6700000.0,,261600000,,,,
1998-03-31,-301200000.0,3810700000.0,-19000000.0,2879900000.0,59600000.0,650600000.0,434600000.0,1653300000.0,3333600000,221600000,,3314500000.0,117900000.0,-216900000.0,1983900000.0,5794600000.0,162000000.0,121300000,121300000.0,289400000.0,,,2401800000.0,2480100000.0,29600000.0,,,,272600000.0,,0.0,0.0,-67000000.0,693529412.0,931800000.0,2973100000.0,0.17,710200000.0,,112200000.0,112200000.0,,284200000.0,168500000.0,,210300000.0,89000000.0,983000000.0,,11300000.0,131000000.0,663100000.0,-96600000.0,294400000.0,-556500000.0,706500000.0,0.0,,1539500000.0,-56300000.0,0.17,-120300000.0,,693529412.0,,,1045200000.0,,1171600000.0,,11300000.0,,281200000,,,,
1998-06-30,1500000.0,3848900000.0,-24600000.0,2742000000.0,65400000.0,726400000.0,463800000.0,1831800000.0,3755900000,232900000,,3205800000.0,12800000.0,-50900000.0,2213700000.0,6062600000.0,175400000.0,16200000,16200000.0,349600000.0,,,2735400000.0,2856800000.0,7600000.0,,,,288400000.0,,-156100000.0,0.0,-137100000.0,853333333.0,1020500000.0,2938000000.0,0.015,787600000.0,,62000000.0,62000000.0,,281700000.0,0.0,,55700000.0,39500000.0,1171900000.0,,21100000.0,-30900000.0,673900000.0,-144700000.0,329500000.0,-778300000.0,712300000.0,0.0,,1950200000.0,-74200000.0,0.015,93800000.0,,853333333.0,,,1202400000.0,,865700000.0,,78500000.0,,298300000,,,,
1998-09-30,-91300000.0,4157600000.0,-22400000.0,3095400000.0,60800000.0,742900000.0,442300000.0,1911800000.0,3725100000,191700000,,3537700000.0,99000000.0,-107000000.0,2352400000.0,6510000000.0,154100000.0,102400000,102400000.0,317900000.0,,,2729800000.0,2972300000.0,-37200000.0,,,,288200000.0,,0.0,0.0,-178800000.0,792000000.0,995300000.0,3147600000.0,0.125,803600000.0,,125400000.0,125400000.0,,280900000.0,0.0,,176600000.0,74200000.0,1267800000.0,,15100000.0,170300000.0,701200000.0,-178900000.0,359200000.0,-721600000.0,725400000.0,0.0,,1989400000.0,63400000.0,0.125,71900000.0,,792000000.0,,,1226000000.0,,1168200000.0,,22600000.0,,252500000,,,,
1998-12-31,,4349200000.0,-36500000.0,3183300000.0,63900000.0,775500000.0,442300000.0,2021100000.0,4191100000,267100000,,3625600000.0,142400000.0,31300000.0,2387000000.0,6736200000.0,166600000.0,145800000,145800000.0,327900000.0,,,3084600000.0,3110600000.0,0.0,,,,275700000.0,,0.0,0.0,-131100000.0,,1106500000.0,3190200000.0,,839400000.0,,180800000.0,180800000.0,,280000000.0,0.0,,251400000.0,105600000.0,1351200000.0,,15700000.0,10900000.0,785700000.0,-144300000.0,311200000.0,-688600000.0,724600000.0,0.0,,2039800000.0,55400000.0,,175600000.0,,,,,1111300000.0,,1286300000.0,,8700000.0,,331000000,,,,
1999-03-31,,4432600000.0,-22500000.0,2859000000.0,68000000.0,808200000.0,718800000.0,2163300000.0,4240500000,293200000,,3577800000.0,161000000.0,-103300000.0,2409400000.0,6842000000.0,143300000.0,164600000,164600000.0,310200000.0,,,3071100000.0,3264200000.0,0.0,,,,575500000.0,,0.0,136800000.0,-94000000.0,781000000.0,1169400000.0,3286300000.0,0.205,876200000.0,,136800000.0,136800000.0,,279200000.0,180800000.0,,278900000.0,114300000.0,1378800000.0,,16100000.0,35500000.0,537000000.0,-117800000.0,339700000.0,-714900000.0,690900000.0,0.0,,2093700000.0,-44000000.0,0.2,14500000.0,,816400000.0,-218100000.0,,1118700000.0,,1203300000.0,,6900000.0,,361200000,,,,
1999-06-30,,4379700000.0,-22400000.0,2784700000.0,68700000.0,831500000.0,699400000.0,2295500000.0,4362400000,290200000,,3484100000.0,159000000.0,-56400000.0,2516100000.0,6895800000.0,123000000.0,162600000,162600000.0,312600000.0,,,3172000000.0,3411700000.0,0.0,,,,576400000.0,,0.0,232300000.0,-173000000.0,782200000.0,1190400000.0,3107700000.0,0.205,900200000.0,,232300000.0,232300000.0,,278200000.0,136800000.0,,275700000.0,113100000.0,1481100000.0,,16400000.0,166400000.0,721800000.0,-158500000.0,334100000.0,-754500000.0,700900000.0,0.0,,2235600000.0,95500000.0,0.2,102100000.0,,817400000.0,-129200000.0,,1056000000.0,,1006900000.0,,8400000.0,,358900000,,,,
1999-09-30,,4646500000.0,-22500000.0,2977400000.0,70100000.0,851300000.0,682900000.0,2394400000.0,4311800000,219700000,,3660300000.0,118000000.0,76800000.0,2527800000.0,7174300000.0,107700000.0,121600000,121600000.0,332700000.0,,,3170700000.0,3514000000.0,0.0,,,,575200000.0,,0.0,169900000.0,-126100000.0,783600000.0,1141100000.0,3373400000.0,0.15,921400000.0,,169900000.0,169900000.0,,281000000.0,232300000.0,,206000000.0,84400000.0,1541100000.0,,15800000.0,-135300000.0,607900000.0,-122200000.0,287000000.0,-787400000.0,699700000.0,0.0,,2328500000.0,-62400000.0,0.15,199000000.0,,796200000.0,7300000.0,,985600000.0,-270700000.0,1383900000.0,,2600000.0,,289800000,,,,
1999-12-31,,4608000000.0,-37300000.0,2889900000.0,71100000.0,956900000.0,705800000.0,2543500000.0,5183600000,332400000,,3595700000.0,182400000.0,248200000.0,2667400000.0,7275400000.0,120100000.0,186300000,186300000.0,233200000.0,,,3823200000.0,3679700000.0,0.0,,,,558500000.0,27200000.0,0.0,230000000.0,-105800000.0,,1360400000.0,3445500000.0,,1028000000.0,,230000000.0,230000000.0,,280000000.0,169900000.0,,315800000.0,129500000.0,1601000000.0,,17800000.0,-177300000.0,468300000.0,-95000000.0,359500000.0,-803600000.0,706900000.0,0.0,,2404600000.0,60100000.0,,343200000.0,,,-39000000.0,,967400000.0,-257000000.0,1454200000.0,,2500000.0,,403500000,,,,
2000-03-31,,4856900000.0,-22500000.0,3237400000.0,71800000.0,893300000.0,702700000.0,2712100000.0,4739500000,334900000,,3940100000.0,187500000.0,-286200000.0,2834100000.0,7691000000.0,121500000.0,191300000,191300000.0,259500000.0,,,3439500000.0,3750900000.0,0.0,,,,558200000.0,23000000.0,0.0,236600000.0,-193000000.0,782200000.0,1300000000.0,3658300000.0,0.24,965100000.0,-212800000.0,236600000.0,236600000.0,,276200000.0,230000000.0,,318800000.0,127500000.0,1678900000.0,,17000000.0,345300000.0,940100000.0,-140500000.0,416800000.0,-844500000.0,738400000.0,0.0,,2523400000.0,6600000.0,0.235,-145700000.0,-104800000.0,814200000.0,-414600000.0,5800000.0,1013200000.0,-257000000.0,1284100000.0,,1100000.0,,406700000,,,,
2000-06-30,,4721400000.0,-22500000.0,3048300000.0,73400000.0,928500000.0,695600000.0,2876100000.0,4942800000,333900000,,3743900000.0,182800000.0,-36400000.0,2955100000.0,7676500000.0,110400000.0,186500000,186500000.0,279700000.0,,,3607000000.0,3932600000.0,0.0,,,,558000000.0,27200000.0,0.0,182500000.0,-197500000.0,780600000.0,1335800000.0,3500100000.0,0.235,1001900000.0,158200000.0,182500000.0,182500000.0,,274600000.0,236600000.0,,310900000.0,124400000.0,1778300000.0,,24100000.0,13900000.0,988200000.0,-165900000.0,435500000.0,-886800000.0,741300000.0,0.0,,2665100000.0,-54100000.0,0.23,129500000.0,-44700000.0,816000000.0,-128300000.0,-2100000.0,956200000.0,-257000000.0,1103900000.0,,33100000.0,,407300000,,,,
2000-09-30,,5072200000.0,-22500000.0,3352400000.0,75000000.0,937700000.0,689300000.0,3012400000.0,4916400000,284700000,,4041700000.0,154900000.0,128200000.0,3049400000.0,8121600000.0,104300000.0,158700000,158700000.0,283400000.0,,,3619000000.0,4079900000.0,140900000.0,,,,557800000.0,27200000.0,0.0,214900000.0,-200900000.0,782000000.0,1297400000.0,3778700000.0,0.2,1012700000.0,-263900000.0,214900000.0,214900000.0,,273100000.0,182500000.0,,264600000.0,105900000.0,1786900000.0,,21300000.0,-85100000.0,919600000.0,-190200000.0,456700000.0,-842300000.0,805800000.0,0.0,,2629200000.0,32400000.0,0.195,318400000.0,-13700000.0,815000000.0,76800000.0,7900000.0,982400000.0,-257000000.0,1450400000.0,,19900000.0,,359700000,,,,
2000-12-31,,4936600000.0,-37300000.0,2964100000.0,76400000.0,982900000.0,680800000.0,3184700000.0,5488800000,369200000,,3644900000.0,206200000.0,279300000.0,3012900000.0,7949500000.0,116000000.0,209500000,209500000.0,92300000.0,,824500000.0,4060300000.0,4304600000.0,-140900000.0,,,,536800000.0,28000000.0,0.0,337300000.0,-49100000.0,,1428500000.0,3557600000.0,,1059300000.0,220400000.0,337300000.0,337300000.0,,271600000.0,214900000.0,,349100000.0,139600000.0,1742100000.0,,16900000.0,-306500000.0,611200000.0,-198700000.0,452300000.0,-859200000.0,818500000.0,0.0,,2601300000.0,122400000.0,,478000000.0,0.0,,159900000.0,32200000.0,1001400000.0,-240600000.0,1351500000.0,,43700000.0,,445600000,,,,
2001-03-31,,5244200000.0,-22600000.0,2854200000.0,78600000.0,993400000.0,982400000.0,3383900000.0,5385900000,381400000,,3836600000.0,218000000.0,-219300000.0,3130600000.0,8374800000.0,117800000.0,221700000,221700000.0,102400000.0,1052200000.0,893700000.0,3932500000.0,4538200000.0,0.0,,,,836600000.0,28000000.0,0.0,299800000.0,-201200000.0,,1453400000.0,3821400000.0,,1072000000.0,-263800000.0,299800000.0,299800000.0,,269400000.0,337300000.0,,365700000.0,144000000.0,1802300000.0,,17000000.0,257000000.0,571200000.0,-126000000.0,468200000.0,-859200000.0,860100000.0,0.0,,2661500000.0,-37500000.0,,-93300000.0,,,-393800000.0,200000.0,0.0,-240600000.0,1230800000.0,,22900000.0,,460000000,,,,
2001-06-30,,5355700000.0,-22600000.0,2863100000.0,80200000.0,1036200000.0,981600000.0,3559200000.0,5494200000,342000000,,3844700000.0,194300000.0,70500000.0,3216000000.0,8571700000.0,117200000.0,198000000,198000000.0,98400000.0,938300000.0,934100000.0,4035800000.0,4727000000.0,0.0,,,,836400000.0,28000000.0,0.0,273800000.0,-162300000.0,787000000.0,1458400000.0,3920000000.0,0.245,1116400000.0,-98600000.0,273800000.0,273800000.0,,267700000.0,299800000.0,,326900000.0,128900000.0,1886500000.0,,16100000.0,-84000000.0,501100000.0,-149800000.0,471200000.0,-859200000.0,858300000.0,0.0,,2745700000.0,-26000000.0,0.24,220300000.0,,822200000.0,-60200000.0,2300000.0,0.0,-240600000.0,1423700000.0,,9000000.0,,422200000,,,,
2001-09-30,,5664500000.0,-22600000.0,3250300000.0,80700000.0,1070900000.0,982200000.0,3660400000.0,5410800000,220200000,,4232500000.0,120000000.0,77400000.0,3281000000.0,8945500000.0,118000000.0,123700000,123700000.0,100800000.0,1074600000.0,956500000.0,4039000000.0,4713000000.0,94000000.0,,,,836200000.0,28000000.0,0.0,406600000.0,-127100000.0,783000000.0,1371800000.0,4068100000.0,0.155,1151600000.0,-148100000.0,406600000.0,406600000.0,,266900000.0,273800000.0,,204100000.0,80400000.0,1952500000.0,,17000000.0,-14700000.0,625000000.0,-197200000.0,477800000.0,-859200000.0,850700000.0,0.0,,2811700000.0,132800000.0,0.15,274600000.0,,812000000.0,61100000.0,9000000.0,0.0,-240600000.0,1550700000.0,,13200000.0,,300900000,,,,
2001-12-31,,5454100000.0,-37400000.0,3065900000.0,81300000.0,1146500000.0,995400000.0,3492700000.0,5950500000,179500000,,4061300000.0,-133900000.0,38400000.0,3174100000.0,8628200000.0,149700000.0,-130300000,-130300000.0,90400000.0,1267900000.0,966200000.0,4543200000.0,4566900000.0,229300000.0,,,,810400000.0,35300000.0,0.0,236300000.0,-46200000.0,,1407300000.0,3918600000.0,,1227800000.0,143700000.0,236300000.0,236300000.0,,265300000.0,406600000.0,,-187100000.0,-56800000.0,1847300000.0,,15100000.0,-403100000.0,262200000.0,-240600000.0,499800000.0,-970800000.0,827000000.0,0.0,,2818100000.0,-170300000.0,,279000000.0,0.0,,70500000.0,-95000000.0,0.0,-219900000.0,1535800000.0,,2200000.0,,260800000,,,,
2002-03-31,,5819600000.0,-22500000.0,3480500000.0,75000000.0,1122200000.0,995400000.0,3645900000.0,5970700000,296500000,,4475900000.0,172000000.0,-328200000.0,3392000000.0,9211600000.0,149900000.0,175700000,175700000.0,48200000.0,1274100000.0,1008900000.0,4477000000.0,4735700000.0,135500000.0,,,,810200000.0,35300000.0,0.0,453500000.0,-253800000.0,783200000.0,1493700000.0,4098400000.0,0.22,1197200000.0,-179700000.0,453500000.0,453500000.0,,260100000.0,236300000.0,,283400000.0,107700000.0,2025100000.0,,14500000.0,421300000.0,691200000.0,-377900000.0,181900000.0,-970800000.0,1185000000.0,0.0,,2995900000.0,217200000.0,0.215,49700000.0,,809400000.0,-241400000.0,40400000.0,0.0,-219900000.0,1515200000.0,,15000000.0,,371500000,,,,
2002-06-30,,5461500000.0,-22500000.0,3112900000.0,78800000.0,1104000000.0,989900000.0,3799700000.0,5989500000,298300000,,4102800000.0,172700000.0,86200000.0,3534000000.0,8995500000.0,146700000.0,176400000,176400000.0,43600000.0,1263000000.0,1004100000.0,4508400000.0,4892700000.0,0.0,,,,807900000.0,35300000.0,0.0,333300000.0,-220100000.0,784000000.0,1481100000.0,3876000000.0,0.22,1182800000.0,222300000.0,333300000.0,333300000.0,,257700000.0,453500000.0,,284500000.0,108100000.0,2152200000.0,,14700000.0,-198700000.0,514700000.0,-212400000.0,184200000.0,-970800000.0,1197600000.0,0.0,,3123000000.0,-120200000.0,0.215,298600000.0,,812200000.0,34000000.0,9400000.0,0.0,-219900000.0,1335200000.0,,2700000.0,,377100000,,,,
2002-09-30,,5431700000.0,-22600000.0,3015400000.0,77100000.0,1127700000.0,987500000.0,3941500000.0,5876400000,276500000,,4002900000.0,160700000.0,160200000.0,3622100000.0,9053800000.0,144500000.0,164400000,164400000.0,45100000.0,1270100000.0,986300000.0,4395100000.0,5050900000.0,93300000.0,,,,807700000.0,35300000.0,0.0,217300000.0,-152900000.0,,1481300000.0,3983000000.0,,1204800000.0,-107000000.0,217300000.0,217300000.0,,256100000.0,333300000.0,,265100000.0,100700000.0,2201100000.0,,12100000.0,-337700000.0,184500000.0,-214400000.0,201000000.0,-970800000.0,1220000000.0,0.0,,3171900000.0,-116000000.0,,374600000.0,,,128000000.0,5100000.0,0.0,-219900000.0,1560800000.0,,15200000.0,,353600000,,,,
2002-12-31,,5982100000.0,-37300000.0,3105900000.0,79400000.0,1198400000.0,1342400000.0,4104400000.0,6344800000,334900000,,4448300000.0,196400000.0,177800000.0,3663200000.0,9645300000.0,266100000.0,200100000,200100000.0,32100000.0,1361200000.0,1019300000.0,4732100000.0,5197000000.0,220000000.0,,,,1076300000.0,,0.0,700400000.0,-109000000.0,,1612700000.0,4013900000.0,,1277800000.0,-30900000.0,700400000.0,700400000.0,,254500000.0,217300000.0,,322800000.0,122700000.0,2215800000.0,,9100000.0,110200000.0,36800000.0,-304100000.0,210500000.0,-1189800000.0,1230300000.0,0.0,,3405600000.0,483100000.0,,481900000.0,,,185500000.0,16900000.0,0.0,-239000000.0,1707900000.0,,1100000.0,,414300000,,,,
2003-03-31,,5877100000.0,-22600000.0,3249700000.0,82600000.0,1191600000.0,1037100000.0,4278100000.0,6312800000,331300000,,4286800000.0,192700000.0,7600000.0,3788500000.0,9665600000.0,261000000.0,196300000,196300000.0,37400000.0,1298800000.0,1106300000.0,4707300000.0,5378800000.0,0.0,,,,776100000.0,,0.0,648100000.0,-220600000.0,786800000.0,1605500000.0,3872300000.0,0.245,1274200000.0,146200000.0,648100000.0,648100000.0,,250700000.0,700400000.0,,318700000.0,122400000.0,2316100000.0,,14000000.0,-15300000.0,332100000.0,-176000000.0,209400000.0,-1189800000.0,1256400000.0,0.0,,3505900000.0,-52300000.0,0.24,183600000.0,,811400000.0,-100400000.0,5100000.0,0.0,-239000000.0,1618800000.0,,12200000.0,,413900000,,,,
