date,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyGrossPPE,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCommonStockIssuance,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedAverageShares,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,quarterlyIncomeTaxPayable
2000-06-30,605000000,,358000000,5109000000,,661000000.0,,-738000000.0,336000000,2.86,17026000000.0,,21571000000.0,,0.0,6789000000.0,3826000000.0,2262000000.0,949000000.0,,,5349000000.0,,,,,-634000000.0,2554000000.0,4751000000.0,,4406000000.0,336000000,337000000,,221000000.0,-191000000.0,10237000000.0,,94000000.0,-221000000.0,314000000.0,,2111000000.0,-6092000000.0,11000000.0,,5000000.0,361000000.0,379000000.0,1220000000.0,261000000.0,6.61,50832073.0,199000000.0,,536000000.0,15479000000.0,5325000000.0,503000000.0,,18549000000.0,22375000000.0,580000000.0,1220000000.0,661000000.0,1164000000.0,,,1150000000.0,182000000.0,50832073.0,1000000.0,400000000.0,,,,
2000-09-30,-41000000,,-294000000,4905000000,,618000000.0,,-841000000.0,-116000000,-2.3,17929000000.0,,22347000000.0,-38000000.0,0.0,7226000000.0,4066000000.0,2107000000.0,930000000.0,,,5144000000.0,,,,,-850000000.0,3022000000.0,5199000000.0,,4493000000.0,-116000000,-109000000,,208000000.0,-203000000.0,10703000000.0,,101000000.0,376000000.0,360000000.0,,2030000000.0,-6235000000.0,-5000000.0,,-57000000.0,374000000.0,293000000.0,422000000.0,-43000000.0,-2.3,50434783.0,-63000000.0,,-172000000.0,16112000000.0,5665000000.0,556000000.0,,19007000000.0,23073000000.0,572000000.0,422000000.0,618000000.0,1174000000.0,,,1201000000.0,120000000.0,50434783.0,1000000.0,661000000.0,,,,
2000-12-31,895000000,-109000000.0,568000000,4793000000,,1679000000.0,,-265000000.0,-71000000,,19165000000.0,,23846000000.0,-39000000.0,0.0,6781000000.0,4779000000.0,1998000000.0,912000000.0,,,5190000000.0,,,,3700000000.0,1979000000.0,4688000000.0,3187000000.0,,2639000000.0,-71000000,-69000000,,225000000.0,-83000000.0,12384000000.0,,109000000.0,1378000000.0,170000000.0,,847000000.0,-6223000000.0,-132000000.0,1241000000.0,124000000.0,424000000.0,435000000.0,-52000000.0,1061000000.0,,,-41000000.0,,-110000000.0,17623000000.0,1454000000.0,665000000.0,,19576000000.0,24355000000.0,671000000.0,-2590000000.0,1679000000.0,2344000000.0,,,1188000000.0,152000000.0,,1000000.0,618000000.0,,,,
2001-03-31,-391000000,,-643000000,4424000000,4111000000.0,1250000000.0,,-527000000.0,-313000000,-5.97,19754000000.0,,23047000000.0,-38000000.0,0.0,7341000000.0,4540000000.0,1647000000.0,888000000.0,,,4966000000.0,,,313000000.0,1597000000.0,-646000000.0,4860000000.0,4754000000.0,,2971000000.0,-313000000,-304000000,,0.0,-105000000.0,12413000000.0,,129000000.0,-114000000.0,417000000.0,,2311000000.0,-6309000000.0,29000000.0,1217000000.0,-5000000.0,450000000.0,468000000.0,212000000.0,-429000000.0,-5.97,52428811.0,-185000000.0,,-489000000.0,16738000000.0,4051000000.0,547000000.0,,20180000000.0,24720000000.0,663000000.0,212000000.0,1250000000.0,1797000000.0,,,1276000000.0,181000000.0,52428811.0,1000000.0,1679000000.0,,,,
2001-06-30,-469000000,,-737000000,4658000000,4306000000.0,798000000.0,,-666000000.0,-365000000,-6.87,20198000000.0,,23648000000.0,-39000000.0,0.0,8122000000.0,4465000000.0,1273000000.0,867000000.0,,,4716000000.0,,,352000000.0,1660000000.0,-734000000.0,4521000000.0,5043000000.0,,3100000000.0,-365000000,-364000000,,0.0,-154000000.0,12076000000.0,,126000000.0,35000000.0,930000000.0,,1974000000.0,-6474000000.0,17000000.0,1123000000.0,6000000.0,390000000.0,646000000.0,179000000.0,-452000000.0,-6.87,53129549.0,-198000000.0,,-562000000.0,17174000000.0,4294000000.0,482000000.0,,20449000000.0,24914000000.0,655000000.0,179000000.0,798000000.0,1280000000.0,,,1238000000.0,272000000.0,53129549.0,1000000.0,1250000000.0,,,,
2001-09-30,-2025000000,,-2285000000,4107000000,3712000000.0,2110000000.0,,-575000000.0,-1159000000,-21.43,22497000000.0,,21607000000.0,-8000000.0,0.0,8474000000.0,5644000000.0,111000000.0,850000000.0,,,3107000000.0,,,395000000.0,1941000000.0,-587000000.0,6240000000.0,5997000000.0,,4254000000.0,-1159000000,-1158000000,,226000000.0,-62000000.0,14023000000.0,,128000000.0,1704000000.0,969000000.0,,1867000000.0,-5099000000.0,3000000.0,199000000.0,311000000.0,318000000.0,464000000.0,183000000.0,1312000000.0,-21.43,54083061.0,-665000000.0,,-1823000000.0,16508000000.0,4204000000.0,633000000.0,,19960000000.0,25604000000.0,1121000000.0,183000000.0,2110000000.0,2743000000.0,,,1360000000.0,-181000000.0,54083061.0,1000000.0,798000000.0,,,,
2001-12-31,1079000000,,4994000000,2949000000,-263000000.0,1688000000.0,,-201000000.0,-308000000,,22164000000.0,,21996000000.0,-3000000.0,0.0,8066000000.0,5086000000.0,-199000000.0,827000000.0,,,3033000000.0,,1047000000.0,3212000000.0,3125000000.0,1819000000.0,6622000000.0,-5257000000.0,1183000000.0,1049000000.0,-302000000,-306000000,,0.0,-144000000.0,14098000000.0,,142000000.0,513000000.0,1350000000.0,,1570000000.0,-5188000000.0,157000000.0,0.0,-985000000.0,329000000.0,278000000.0,-734000000.0,-422000000.0,,,-177000000.0,,-483000000.0,16808000000.0,903000000.0,940000000.0,,20111000000.0,25197000000.0,984000000.0,-2685000000.0,1688000000.0,2628000000.0,,,1268000000.0,-275000000.0,,1000000.0,2110000000.0,,,,
2002-03-31,-711000000,,-950000000,3288000000,3009000000.0,2074000000.0,,307000000.0,-510000000,-9.22,22739000000.0,,22357000000.0,-2000000.0,,8292000000.0,5253000000.0,-711000000.0,800000000.0,,,2571000000.0,,,279000000.0,1305000000.0,-210000000.0,6620000000.0,3959000000.0,,4657000000.0,-510000000,-509000000,,276000000.0,-598000000.0,14447000000.0,,142000000.0,164000000.0,1888000000.0,,2470000000.0,-5319000000.0,222000000.0,243000000.0,39000000.0,323000000.0,133000000.0,-85000000.0,386000000.0,-9.22,55314534.0,-286000000.0,,-795000000.0,17038000000.0,4245000000.0,600000000.0,,20057000000.0,25310000000.0,416000000.0,-85000000.0,2275000000.0,2875000000.0,477000000.0,,854000000.0,-273000000.0,55314534.0,1000000.0,1688000000.0,,,,
2002-06-30,-236000000,,-485000000,3793000000,3487000000.0,1822000000.0,,-128000000.0,-341000000,-6.08,23512000000.0,,22439000000.0,-3000000.0,,7573000000.0,5097000000.0,-1055000000.0,769000000.0,,,2167000000.0,,,306000000.0,1320000000.0,-62000000.0,7241000000.0,3972000000.0,,4564000000.0,-341000000,-340000000,,280000000.0,-654000000.0,15939000000.0,,145000000.0,-214000000.0,1337000000.0,,3114000000.0,-5506000000.0,74000000.0,70000000.0,82000000.0,325000000.0,121000000.0,90000000.0,-252000000.0,-6.08,56085526.0,-191000000.0,,-531000000.0,16933000000.0,4025000000.0,609000000.0,,20582000000.0,25679000000.0,414000000.0,29000000.0,2095000000.0,2704000000.0,-9000000.0,,891000000.0,-346000000.0,56085526.0,1000000.0,2074000000.0,,,,
2002-09-30,-646000000,,-889000000,3737000000,3435000000.0,1011000000.0,,194000000.0,-889000000,-15.57,22887000000.0,,22204000000.0,-2000000.0,,7160000000.0,4060000000.0,-1946000000.0,755000000.0,,,1303000000.0,,,302000000.0,1502000000.0,-183000000.0,7098000000.0,4324000000.0,,4438000000.0,-889000000,-888000000,,344000000.0,-344000000.0,15727000000.0,,157000000.0,-308000000.0,1331000000.0,,3063000000.0,-5666000000.0,3000000.0,,54000000.0,323000000.0,115000000.0,-697000000.0,-811000000.0,-15.57,57096981.0,153000000.0,,-735000000.0,16538000000.0,3710000000.0,612000000.0,,20130000000.0,24190000000.0,414000000.0,-636000000.0,1011000000.0,1623000000.0,-3000000.0,,617000000.0,-335000000.0,57096981.0,1000000.0,1822000000.0,,,,
2002-12-31,-35000000,,-264000000,3467000000,3113000000.0,886000000.0,,-302000000.0,-1473000000,,26139000000.0,,22161000000.0,0.0,,3991000000.0,3379000000.0,-3417000000.0,0.0,,,-2483000000.0,,,354000000.0,2686000000.0,-233000000.0,700000000.0,3377000000.0,,16787000000.0,-1473000000,-1470000000,,462000000.0,38000000.0,22148000000.0,,145000000.0,624000000.0,0.0,,3264000000.0,-5800000000.0,715000000.0,249000000.0,-14000000.0,310000000.0,240000000.0,-447000000.0,-125000000.0,,,326000000.0,,-1144000000.0,16361000000.0,1021000000.0,388000000.0,,20277000000.0,23656000000.0,412000000.0,-604000000.0,886000000.0,1274000000.0,87000000.0,,284000000.0,-2663000000.0,,1000000.0,1011000000.0,,,,
2003-03-31,-813000000,,-1047000000,3184000000,2811000000.0,637000000.0,,-26000000.0,-1343000000,-14.16,26944000000.0,-212000000.0,22135000000.0,0.0,,4296000000.0,3194000000.0,-4760000000.0,,,24000000.0,-3823000000.0,,,373000000.0,1407000000.0,-135000000.0,732000000.0,3858000000.0,,17092000000.0,-1343000000,-1343000000,,504000000.0,-118000000.0,22648000000.0,,131000000.0,-26000000.0,60000000.0,,3135000000.0,-5968000000.0,,257000000.0,-404000000.0,294000000.0,215000000.0,-188000000.0,-249000000.0,-14.16,94844633.0,0.0,,-1343000000.0,16167000000.0,2409000000.0,285000000.0,,19927000000.0,23121000000.0,410000000.0,-188000000.0,637000000.0,922000000.0,103000000.0,,420000000.0,-2659000000.0,94844633.0,1000000.0,886000000.0,,,,
2003-06-30,-431000000,,-706000000,3109000000,2857000000.0,1272000000.0,,-22000000.0,-623000000,-6.26,28359000000.0,582000000.0,21914000000.0,0.0,,4658000000.0,3778000000.0,-5383000000.0,,,256000000.0,-5409000000.0,,,252000000.0,1276000000.0,-88000000.0,524000000.0,3563000000.0,,17380000000.0,-623000000,-623000000,,684000000.0,-94000000.0,23701000000.0,,127000000.0,-107000000.0,240000000.0,,2911000000.0,-6110000000.0,,264000000.0,-110000000.0,273000000.0,49000000.0,838000000.0,635000000.0,-6.26,99520767.0,0.0,,-623000000.0,15804000000.0,2671000000.0,295000000.0,,19172000000.0,22950000000.0,408000000.0,838000000.0,1272000000.0,1567000000.0,5000000.0,,471000000.0,-3623000000.0,99520767.0,1000000.0,637000000.0,,,,
2003-09-30,19000000,,-246000000,3817000000,3619000000.0,1619000000.0,,210000000.0,-367000000,-3.47,28148000000.0,70000000.0,20578000000.0,0.0,,5041000000.0,3949000000.0,-5750000000.0,,,216000000.0,-5775000000.0,,,198000000.0,1289000000.0,16000000.0,0.0,3865000000.0,,17189000000.0,-367000000,-367000000,,646000000.0,-109000000.0,23107000000.0,,105000000.0,-99000000.0,727000000.0,,2931000000.0,-5539000000.0,-85000000.0,283000000.0,-285000000.0,303000000.0,47000000.0,286000000.0,347000000.0,-3.47,105763689.0,0.0,,-367000000.0,15039000000.0,2657000000.0,154000000.0,,18424000000.0,22373000000.0,407000000.0,286000000.0,1619000000.0,1773000000.0,141000000.0,,368000000.0,-3623000000.0,105763689.0,1000000.0,1272000000.0,,,,
2003-12-31,834000000,,641000000,3614000000,3433000000.0,1640000000.0,,109000000.0,-476000000,,27895000000.0,-1109000000.0,21835000000.0,0.0,,6112000000.0,4024000000.0,-6225000000.0,,,236000000.0,-5916000000.0,,,181000000.0,3592000000.0,195000000.0,0.0,2792000000.0,,15969000000.0,-476000000,-476000000,,679000000.0,-495000000.0,21783000000.0,,165000000.0,-104000000.0,663000000.0,,1348000000.0,-5687000000.0,374000000.0,285000000.0,-178000000.0,264000000.0,53000000.0,65000000.0,21000000.0,,,0.0,,-476000000.0,16148000000.0,1330000000.0,78000000.0,,17955000000.0,21979000000.0,406000000.0,-85000000.0,1640000000.0,1718000000.0,61000000.0,,501000000.0,-3288000000.0,,1000000.0,1619000000.0,,,,
2004-03-31,-211000000,,-441000000,3732000000,3536000000.0,1859000000.0,,5000000.0,-459000000,-4.17,28224000000.0,281000000.0,20716000000.0,,,6314000000.0,4279000000.0,-6684000000.0,,,95000000.0,-6376000000.0,,,196000000.0,2107000000.0,-69000000.0,,3977000000.0,,16776000000.0,-459000000,-459000000,,683000000.0,-275000000.0,21910000000.0,,120000000.0,-127000000.0,630000000.0,,2256000000.0,-5858000000.0,148000000.0,293000000.0,-138000000.0,207000000.0,50000000.0,376000000.0,219000000.0,-4.17,110071942.0,0.0,,-459000000.0,14858000000.0,3060000000.0,11000000.0,,17569000000.0,21848000000.0,405000000.0,376000000.0,1859000000.0,1870000000.0,67000000.0,,517000000.0,-3289000000.0,110071942.0,1000000.0,1640000000.0,,,,
2004-06-30,7000000,,-211000000,4041000000,3896000000.0,1377000000.0,,-283000000.0,-247000000,-2.25,28189000000.0,-39000000.0,26629000000.0,,,6240000000.0,4089000000.0,-6931000000.0,,,101000000.0,-6624000000.0,,,145000000.0,1928000000.0,-289000000.0,172000000.0,4107000000.0,,16635000000.0,-247000000,-247000000,,838000000.0,-55000000.0,21949000000.0,,117000000.0,-218000000.0,460000000.0,,-3602000000.0,-6003000000.0,-308000000.0,302000000.0,-142000000.0,222000000.0,50000000.0,62000000.0,-482000000.0,-2.25,109777778.0,0.0,,-247000000.0,20626000000.0,3280000000.0,11000000.0,,17476000000.0,21565000000.0,402000000.0,62000000.0,1377000000.0,1388000000.0,0.0,,572000000.0,-3290000000.0,109777778.0,1000000.0,1859000000.0,,,,
2004-09-30,133000000,,-80000000,4305000000,4093000000.0,1493000000.0,,-123000000.0,-274000000,-2.38,28461000000.0,-172000000.0,20635000000.0,,,6642000000.0,4267000000.0,-7205000000.0,,,80000000.0,-6856000000.0,,,212000000.0,2149000000.0,105000000.0,172000000.0,4173000000.0,,16622000000.0,-274000000,-274000000,,857000000.0,-322000000.0,21819000000.0,,100000000.0,366000000.0,891000000.0,,2410000000.0,-6171000000.0,320000000.0,296000000.0,-98000000.0,239000000.0,63000000.0,-92000000.0,116000000.0,-2.38,115126050.0,0.0,,-274000000.0,14464000000.0,3087000000.0,41000000.0,,17338000000.0,21605000000.0,401000000.0,-312000000.0,1493000000.0,1534000000.0,-12000000.0,,515000000.0,-3248000000.0,115126050.0,1000000.0,1377000000.0,,,,
2004-12-31,-357000000,,-570000000,3988000000,3832000000.0,1223000000.0,,79000000.0,-741000000,,28385000000.0,-1156000000.0,20453000000.0,,,6461000000.0,3914000000.0,-7946000000.0,,,35000000.0,-7680000000.0,,,156000000.0,3596000000.0,-41000000.0,154000000.0,4402000000.0,,19290000000.0,-741000000,-741000000,,877000000.0,-85000000.0,21924000000.0,,112000000.0,-67000000.0,875000000.0,-47000000.0,2194000000.0,-6279000000.0,18000000.0,389000000.0,-70000000.0,234000000.0,24000000.0,-247000000.0,-270000000.0,,,0.0,,-746000000.0,14174000000.0,1361000000.0,78000000.0,,16791000000.0,20705000000.0,399000000.0,-294000000.0,1223000000.0,1301000000.0,163000000.0,,601000000.0,-3332000000.0,,1000000.0,1493000000.0,,,,
2005-03-31,-37000000,,-250000000,3915000000,3772000000.0,1382000000.0,,20000000.0,-1070000000,-9.23,29158000000.0,-34000000.0,20292000000.0,,,6671000000.0,4414000000.0,-9016000000.0,,,294000000.0,-8714000000.0,,,143000000.0,1666000000.0,-9000000.0,310000000.0,4022000000.0,,20888000000.0,-1070000000,-1070000000,,885000000.0,-59000000.0,22487000000.0,,109000000.0,-87000000.0,902000000.0,-13000000.0,1717000000.0,-6398000000.0,-59000000.0,394000000.0,-715000000.0,211000000.0,22000000.0,260000000.0,159000000.0,-9.23,115926327.0,0.0,,-1070000000.0,13894000000.0,3448000000.0,58000000.0,,16030000000.0,20444000000.0,397000000.0,247000000.0,1382000000.0,1440000000.0,20000000.0,,655000000.0,-3296000000.0,115926327.0,1000000.0,1223000000.0,,,,
2005-06-30,249000000,,48000000,4423000000,4276000000.0,1677000000.0,,-142000000.0,-1430000000,-12.33,28478000000.0,-71000000.0,20182000000.0,,,6084000000.0,4701000000.0,-10446000000.0,,,629000000.0,-8271000000.0,,,147000000.0,877000000.0,-113000000.0,255000000.0,4228000000.0,,21549000000.0,-1430000000,-1430000000,,968000000.0,-64000000.0,22394000000.0,,111000000.0,-91000000.0,888000000.0,-84000000.0,1426000000.0,-6522000000.0,-64000000.0,485000000.0,-1377000000.0,233000000.0,25000000.0,558000000.0,295000000.0,-12.33,115977291.0,0.0,,-1434000000.0,13660000000.0,3675000000.0,16000000.0,,15506000000.0,20207000000.0,395000000.0,474000000.0,1677000000.0,1693000000.0,42000000.0,,644000000.0,-1423000000.0,115977291.0,1000000.0,1382000000.0,,,,
2005-09-30,371000000,,165000000,4655000000,4465000000.0,1712000000.0,,-112000000.0,-1772000000,-15.26,30202000000.0,-1815000000.0,20143000000.0,,,6188000000.0,5176000000.0,-12218000000.0,,,1799000000.0,-10032000000.0,,,190000000.0,831000000.0,-20000000.0,253000000.0,4300000000.0,,23160000000.0,-1772000000,-1772000000,,954000000.0,-114000000.0,24014000000.0,,129000000.0,225000000.0,1196000000.0,-155000000.0,1145000000.0,-6710000000.0,97000000.0,497000000.0,-1816000000.0,228000000.0,23000000.0,-16000000.0,35000000.0,-15.26,116120577.0,0.0,,-1772000000.0,13433000000.0,3602000000.0,75000000.0,,14994000000.0,20170000000.0,393000000.0,-171000000.0,1712000000.0,1787000000.0,-55000000.0,,559000000.0,-1412000000.0,116120577.0,1000000.0,1677000000.0,,,,
2005-12-31,54000000,,-182000000,4386000000,4181000000.0,1761000000.0,,-57000000.0,-16904000000,,44902000000.0,2101000000.0,20073000000.0,,,5234000000.0,4259000000.0,-29122000000.0,,,-2616000000.0,-25560000000.0,,,205000000.0,2772000000.0,-14000000.0,1298000000.0,4363000000.0,,37745000000.0,-16904000000,-16904000000,,643000000.0,-142000000.0,39668000000.0,,133000000.0,-157000000.0,13000000.0,-218000000.0,1447000000.0,-6845000000.0,295000000.0,428000000.0,-16609000000.0,193000000.0,20000000.0,277000000.0,49000000.0,,,0.0,,-16904000000.0,13228000000.0,1833000000.0,77000000.0,,15083000000.0,19342000000.0,388000000.0,59000000.0,1761000000.0,1838000000.0,-2000000.0,,596000000.0,-36000000.0,,1000000.0,1712000000.0,,,,
2006-03-31,45000000,,-171000000,4465000000,4272000000.0,3633000000.0,,225000000.0,22628000000,194.66,23811000000.0,394000000.0,11644000000.0,,,7395000000.0,6113000000.0,-223000000.0,2376000000.0,,-157000000.0,1739000000.0,2756000000.0,1010000000.0,193000000.0,862000000.0,179000000.0,8855000000.0,4443000000.0,3787000000.0,991000000.0,22628000000,22628000000,201000000.0,0.0,-1688000000.0,16416000000.0,,183000000.0,1217000000.0,346000000.0,-92000000.0,1888000000.0,-107000000.0,-56000000.0,677000000.0,22943000000.0,161000000.0,112000000.0,453000000.0,1872000000.0,194.66,116243707.0,0.0,,22623000000.0,11537000000.0,1546000000.0,4000000.0,,19437000000.0,25550000000.0,3136000000.0,361000000.0,3633000000.0,3637000000.0,138000000.0,216000000.0,739000000.0,8000000.0,116243707.0,1000000.0,1761000000.0,,,,
2006-06-30,144000000,,-74000000,5113000000,4923000000.0,4094000000.0,,-68000000.0,119000000,0.93,24090000000.0,566000000.0,11676000000.0,,,7894000000.0,6745000000.0,-104000000.0,,,-99000000.0,1932000000.0,2803000000.0,,190000000.0,1006000000.0,101000000.0,8514000000.0,4997000000.0,,3330000000.0,119000000,119000000,1049000000.0,397000000.0,-150000000.0,16196000000.0,,211000000.0,-156000000.0,587000000.0,-67000000.0,1864000000.0,-267000000.0,-6000000.0,706000000.0,0.0,191000000.0,111000000.0,685000000.0,461000000.0,1.01,117821782.0,0.0,,116000000.0,11409000000.0,5415000000.0,59000000.0,,19277000000.0,26022000000.0,3090000000.0,618000000.0,4094000000.0,4153000000.0,-120000000.0,218000000.0,750000000.0,42000000.0,127956989.0,1000000.0,3633000000.0,,,,
2006-09-30,639000000,,941000000,5176000000,3280000000.0,4081000000.0,-98000000.0,-6000000.0,190000000,1.3,23774000000.0,-794000000.0,11956000000.0,,,7262000000.0,6552000000.0,82000000.0,2509000000.0,,476000000.0,2089000000.0,2803000000.0,,1896000000.0,1075000000.0,-170000000.0,8567000000.0,2339000000.0,3036000000.0,897000000.0,190000000,190000000,1864000000.0,210000000.0,957000000.0,16512000000.0,,164000000.0,-138000000.0,665000000.0,-93000000.0,1815000000.0,-423000000.0,-1095000000.0,760000000.0,3000000.0,,113000000.0,108000000.0,-13000000.0,1.62,115600000.0,60000000.0,,249000000.0,11533000000.0,1748000000.0,2000000.0,,19311000000.0,25863000000.0,3047000000.0,15000000.0,4081000000.0,4083000000.0,256000000.0,226000000.0,637000000.0,-15000000.0,151100000.0,1000000.0,4094000000.0,,,,
2006-12-31,85000000,,-1743000000,6044000000,10159000000.0,3832000000.0,13000000.0,-401000000.0,22790000000,,23221000000.0,1351000000.0,12047000000.0,,,7945000000.0,6273000000.0,16000000.0,2569000000.0,-39000000.0,-221000000.0,2148000000.0,2703000000.0,820000000.0,-4115000000.0,241000000.0,32000000.0,7453000000.0,11902000000.0,3461000000.0,1131000000.0,22790000000,22790000000,-710000000.0,0.0,-1310000000.0,15276000000.0,,254000000.0,-141000000.0,1687000000.0,-110000000.0,1782000000.0,-584000000.0,1163000000.0,688000000.0,24000000.0,218000000.0,113000000.0,316000000.0,-249000000.0,,,-39000000.0,,22747000000.0,11463000000.0,984000000.0,312000000.0,,19096000000.0,25369000000.0,3028000000.0,206000000.0,3832000000.0,4144000000.0,-218000000.0,,667000000.0,82000000.0,,1000000.0,4081000000.0,,,,
2007-03-31,-232000000,-9000000.0,-452000000,4373000000,4280000000.0,3176000000.0,,34000000.0,-152000000,-1.32,22706000000.0,,12095000000.0,,,7818000000.0,5761000000.0,-136000000.0,,,595000000.0,2033000000.0,2690000000.0,,93000000.0,1102000000.0,-8000000.0,7275000000.0,4732000000.0,,3597000000.0,-152000000,-152000000,526000000.0,356000000.0,-1317000000.0,14888000000.0,,206000000.0,-1316000000.0,565000000.0,-68000000.0,1828000000.0,-739000000.0,1000000.0,562000000.0,25000000.0,205000000.0,115000000.0,626000000.0,-656000000.0,-1.32,115151515.0,-84000000.0,,-237000000.0,11356000000.0,5319000000.0,193000000.0,-256000000.0,18978000000.0,24739000000.0,2989000000.0,558000000.0,3176000000.0,3369000000.0,119000000.0,220000000.0,734000000.0,89000000.0,115151515.0,1000000.0,3832000000.0,,,,
2007-06-30,446000000,-2285000000.0,217000000,5213000000,5136000000.0,1667000000.0,,-2489000000.0,274000000,1.83,23354000000.0,,12145000000.0,,,8261000000.0,6916000000.0,132000000.0,,,-178000000.0,2311000000.0,2697000000.0,,77000000.0,1077000000.0,-7000000.0,7210000000.0,4919000000.0,,3705000000.0,274000000,274000000,517000000.0,439000000.0,-740000000.0,15093000000.0,,139000000.0,-54000000.0,601000000.0,-78000000.0,1744000000.0,-903000000.0,-8000000.0,756000000.0,5000000.0,210000000.0,116000000.0,1034000000.0,-1509000000.0,2.31,118614719.0,192000000.0,,465000000.0,11242000000.0,5621000000.0,2582000000.0,-60000000.0,18749000000.0,25665000000.0,2950000000.0,956000000.0,1667000000.0,4249000000.0,,229000000.0,861000000.0,87000000.0,149726776.0,1000000.0,3176000000.0,,,,
2007-09-30,576000000,-310000000.0,331000000,5527000000,5459000000.0,1263000000.0,,-602000000.0,334000000,2.21,22968000000.0,-150000000.0,12397000000.0,,,7859000000.0,6966000000.0,467000000.0,,,-451000000.0,2640000000.0,2695000000.0,,68000000.0,985000000.0,-10000000.0,7027000000.0,5128000000.0,,3834000000.0,334000000,334000000,1365000000.0,341000000.0,-147000000.0,15109000000.0,,161000000.0,-144000000.0,654000000.0,-282000000.0,1513000000.0,-1069000000.0,3000000.0,1048000000.0,21000000.0,230000000.0,194000000.0,342000000.0,-404000000.0,2.82,117500000.0,232000000.0,,565000000.0,11328000000.0,5071000000.0,2899000000.0,47000000.0,18642000000.0,25608000000.0,2912000000.0,60000000.0,1263000000.0,4162000000.0,,245000000.0,830000000.0,65000000.0,138636364.0,1000000.0,1667000000.0,,,,
2007-12-31,-154000000,616000000.0,-385000000,5030000000,4952000000.0,1259000000.0,,497000000.0,-53000000,,21802000000.0,1310000000.0,12589000000.0,,,7979000000.0,6095000000.0,152000000.0,,-54000000.0,533000000.0,2418000000.0,2280000000.0,,78000000.0,1037000000.0,-36000000.0,6415000000.0,5337000000.0,,3835000000.0,-53000000,-53000000,1433000000.0,325000000.0,-743000000.0,13823000000.0,,155000000.0,-633000000.0,678000000.0,-230000000.0,1493000000.0,-1230000000.0,86000000.0,638000000.0,55000000.0,242000000.0,122000000.0,132000000.0,-4000000.0,,,-43000000.0,,-98000000.0,11359000000.0,4880000000.0,2295000000.0,210000000.0,18125000000.0,24220000000.0,2871000000.0,-98000000.0,1259000000.0,3554000000.0,,231000000.0,877000000.0,141000000.0,,1000000.0,1263000000.0,,,,
