date,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyGrossProfit,quarterlySaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyDilutedAverageShares,quarterlyChangeInWorkingCapital,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyPretaxIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyRetainedEarnings,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyDilutedEPS,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentLiabilities,quarterlyInventory,quarterlyAccountsReceivable,quarterlyNetPPE,quarterlyCurrentAccruedExpenses,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance
2009-06-30,2331579000.0,15241117000.0,,793540000.0,,19144185606.36,749567000.0,6275679.03,,432854998.92,,-944667000.0,0.0,963354000.0,,2303000.0,19721000.0,-431322000.0,688904000.0,642780000.0,6527022232.59,4281581527.47,43973000.0,3752204347.26,,248463000.0,288355000.0,21738795120.72,12617163373.77,,-379308000.0,1623623000.0,-433592000.0,,634391256.24,464665000.0,464665000.0,316807000.0,,30020135627.34,1905000.0,611860057.02,76843206.54,2384000317.26,15241117000.0,667840605.84,178115000.0,-4268000.0,,293969530.44,-112610000.0,9522297635.85,1413352.8,,830083000.0,,161483000.0,12177777507.12,1352311662.96,1352311662.96,801514000.0,36601399199.61,-18514000.0,,3168878312.88,-285331000.0,159091000.0,-116785000.0,40882980727.08,1651665674.97,464665000.0,,,,,,
2009-09-30,,15404423000.0,,866877000.0,,9769727000.0,572193000.0,117433000.0,,404643000.0,,-262417000.0,0.0,768571000.0,,2263000.0,-3111000.0,-595532000.0,383924000.0,305569000.0,3539524000.0,2082714000.0,294684000.0,2756466000.0,,324590000.0,412805000.0,11270055000.0,6230203000.0,,-356221000.0,1628971000.0,-595532000.0,,1159016000.0,195727000.0,195727000.0,555710000.0,,44647000.0,-261485000.0,780389000.0,37104000.0,1082737000.0,15404423000.0,478588000.0,109842000.0,-5702000.0,,151961000.0,-301307000.0,4454701000.0,720000.0,,762094000.0,,161478000.0,0.0,386269000.0,386269000.0,688904000.0,18957068000.0,-101385000.0,,1619417000.0,0.0,301524000.0,-39822000.0,21039782000.0,1093517000.0,195727000.0,,,,,,
2009-12-31,,104225000.0,88637000.0,1013671000.0,,11804540000.0,303892000.0,28754000.0,,435259000.0,,919561000.0,-10748000.0,987517000.0,,-2970000.0,-16768000.0,-607220000.0,771008000.0,762228000.0,3081130000.0,2271123000.0,709779000.0,2110641000.0,,2263828000.0,162381000.0,8438584000.0,8723410000.0,,-736815000.0,3673559000.0,-623363000.0,-53673000.0,398260000.0,591141000.0,591141000.0,448254000.0,,147397000.0,542377000.0,168600000.0,39877000.0,1315717000.0,50552000.0,604594000.0,171087000.0,540199000.0,,0.0,383411000.0,5548023000.0,,,2659888000.0,,77582000.0,0.0,771008000.0,771008000.0,383924000.0,17972001000.0,8141000.0,,1009947000.0,-20658000.0,147707000.0,-175109000.0,20243124000.0,17057295000.0,591141000.0,,,,,,
2010-03-31,,23341345000.0,,1029498000.0,,11178786000.0,686126000.0,136812000.0,,361974000.0,683508000.0,-130235000.0,0.0,891930000.0,0.425177,5388000.0,-639000.0,-408470000.0,852523000.0,471257000.0,3094700000.0,2622932000.0,343372000.0,329649000.0,,711186000.0,228478000.0,10818249000.0,8084086000.0,,-247211000.0,1752003000.0,-408470000.0,-7655739000.0,432802000.0,290612000.0,290612000.0,584118000.0,0.425177,47439000.0,-94133000.0,843013000.0,34706000.0,1162978000.0,15685606000.0,600457000.0,180645000.0,-1324000.0,,157655000.0,81515000.0,5610061000.0,720000.0,683508000.0,722505000.0,,143848000.0,0.0,852523000.0,852523000.0,771008000.0,19374103000.0,-75185000.0,,955811000.0,-19000.0,276825000.0,175648000.0,21997035000.0,1581273000.0,290612000.0,,,,,,
2010-06-30,,15972770000.0,,988541000.0,,11727446000.0,626681000.0,502761000.0,,389572000.0,683508000.0,-429397000.0,0.0,862765000.0,0.488117,3295000.0,20369000.0,-426985000.0,1047359000.0,491494000.0,3227786000.0,3139112000.0,361860000.0,680889000.0,,734399000.0,362438000.0,11151880000.0,8499660000.0,,-1040280000.0,1769788000.0,-426985000.0,,1305718000.0,333631000.0,333631000.0,155283000.0,0.488117,47682000.0,466538000.0,868496000.0,31101000.0,1083895000.0,15972770000.0,241626000.0,157863000.0,-10871000.0,,162600000.0,194836000.0,6019456000.0,720000.0,683508000.0,781247000.0,,150961000.0,0.0,1047359000.0,1047359000.0,852523000.0,19740214000.0,-389172000.0,,1412954000.0,-365367000.0,220310000.0,-271702000.0,22879326000.0,1644407000.0,333631000.0,,,,,,
2010-09-30,,8906945000.0,,1012184000.0,,11938007000.0,729011000.0,489141000.0,,390239000.0,683508000.0,-267133000.0,-600000.0,951549000.0,0.658087,1229000.0,-17980000.0,-484336000.0,1367191000.0,687510000.0,3140001000.0,3422671000.0,283173000.0,1109866000.0,,908317000.0,357103000.0,11601687000.0,8798006000.0,,-368792000.0,1835635000.0,-483736000.0,,1132354000.0,449807000.0,449807000.0,495829000.0,0.658087,41804000.0,308339000.0,968847000.0,29994000.0,1040653000.0,8906945000.0,276988000.0,237703000.0,-2746000.0,,169161000.0,319832000.0,6496300000.0,1320000.0,683508000.0,823451000.0,,144450000.0,0.0,1367191000.0,1367191000.0,1047359000.0,20117023000.0,-120061000.0,,1163642000.0,0.0,119589000.0,12093000.0,23539694000.0,9074119000.0,449807000.0,,,,,,
2010-12-31,,415519000.0,0.0,1006256000.0,,13668784000.0,630420000.0,44511000.0,,522299000.0,,146918000.0,-189220000.0,928162000.0,,-6428000.0,70925000.0,-771578000.0,1989179000.0,642495000.0,3506114000.0,3590121000.0,375836000.0,3353857000.0,,-583408000.0,306037000.0,9681800000.0,10162670000.0,,-144224000.0,3873601000.0,-582358000.0,-165913000.0,476926000.0,556397000.0,556397000.0,847819000.0,,155453000.0,545747000.0,216298000.0,36096000.0,1109090000.0,249606000.0,600721000.0,86098000.0,81087000.0,,,621988000.0,7022472000.0,,,2867345000.0,,112925000.0,0.0,1989179000.0,1989179000.0,1367191000.0,19760463000.0,375443000.0,,1242143000.0,-33033000.0,172742000.0,265461000.0,23350584000.0,18546836000.0,556397000.0,,,,,,
2011-03-31,,,81457000.0,927266000.0,,14252744000.0,429379000.0,0.0,,438083000.0,683508000.0,-339394000.0,10201000.0,721658000.0,0.266667,61152000.0,-49807000.0,-351214000.0,2399844000.0,378689000.0,3675517000.0,4149616000.0,497887000.0,,,461727000.0,500957000.0,9864593000.0,10577227000.0,,,2295690000.0,-361415000.0,,557391000.0,182793000.0,182793000.0,513276000.0,0.266667,103401000.0,248603000.0,0.0,34888000.0,1110115000.0,259620000.0,605170000.0,195896000.0,64179000.0,,113613000.0,410665000.0,7207142000.0,,683508000.0,1368424000.0,,228100000.0,0.0,2399844000.0,2399844000.0,1989179000.0,19967721000.0,-282933000.0,,1276352000.0,-734976000.0,114869000.0,151861000.0,24117337000.0,18759209000.0,182793000.0,,,,,,
2011-06-30,,,,902420000.0,,13517586000.0,592730000.0,0.0,,361884000.0,683517481.0,-1092237000.0,179586000.0,943533000.0,0.701733,-78291000.0,121434000.0,-304005000.0,2174539000.0,693132000.0,2922935000.0,3445262000.0,309690000.0,,,1244682000.0,302953000.0,10275480000.0,10594651000.0,,,2341566000.0,-483591000.0,,583701000.0,479647000.0,479647000.0,801604000.0,0.701733,115242000.0,-722904000.0,0.0,37062000.0,1038033000.0,279340000.0,273822000.0,213485000.0,54964000.0,,114104000.0,-225305000.0,7105863000.0,0.0,683517481.0,1439146000.0,,176239000.0,0.0,2174539000.0,2174539000.0,2399844000.0,20347804000.0,179729000.0,,1008000000.0,-1080203000.0,74162000.0,318013000.0,23793066000.0,19128759000.0,479647000.0,,,,,,
2011-09-30,,,72000.0,957118000.0,,14205034000.0,647133000.0,0.0,,340561000.0,,1170901000.0,15420000.0,815350000.0,,-20351000.0,138219000.0,-578729000.0,2265911000.0,123619000.0,2956368000.0,3663433000.0,309985000.0,4015501000.0,,-223861000.0,309985000.0,10343444000.0,11248666000.0,,,2592799000.0,-594149000.0,,643080000.0,67964000.0,67964000.0,585674000.0,,121256000.0,84427000.0,0.0,35820000.0,950796000.0,315422000.0,92000.0,55655000.0,-478642000.0,,112979000.0,91372000.0,7646626000.0,0.0,,1635681000.0,,168217000.0,0.0,2265911000.0,2265911000.0,2174539000.0,20885045000.0,-137600000.0,,1029274000.0,1848228000.0,,-8475000.0,24548478000.0,19612573000.0,67964000.0,,,,,,
2011-12-31,,536099000.0,,1123856000.0,,14669088000.0,791104000.0,55396000.0,,255557000.0,,-77226000.0,-2366000.0,316085000.0,,28971000.0,-64395000.0,-774330000.0,2149989000.0,525305000.0,3968668000.0,3725833000.0,332752000.0,4217953000.0,,-1000269000.0,329847000.0,10545896000.0,10700420000.0,,,2711582000.0,-771964000.0,-179631000.0,742359000.0,493014000.0,493014000.0,816504000.0,,194662000.0,-158096000.0,263431000.0,44611000.0,1072659000.0,356468000.0,247486000.0,32291000.0,-148282000.0,,,-115922000.0,6966285000.0,52585000.0,,1587726000.0,,196213000.0,6203688000.0,2149989000.0,2149989000.0,2265911000.0,21489151000.0,-117712000.0,,1630010000.0,-455972000.0,-405433000.0,44540000.0,25214984000.0,20141677000.0,493014000.0,,,,,,
2012-03-31,,,,1082943000.0,,14354516000.0,710564000.0,0.0,,207118000.0,683508000.0,-303768000.0,14731000.0,1056110000.0,0.72,2810000.0,,-410849000.0,2019264000.0,753476000.0,3388392000.0,3547971000.0,372379000.0,,,312156000.0,380868000.0,11037809000.0,10966124000.0,,,2588397000.0,-425580000.0,,740303000.0,491913000.0,491913000.0,427771000.0,0.72,153336000.0,-147647000.0,241368000.0,41655000.0,1284556000.0,370174000.0,534150000.0,261563000.0,158972000.0,,118719000.0,-130725000.0,7295715000.0,52585000.0,683508000.0,1505454000.0,,186574000.0,0.0,2019264000.0,2019264000.0,2149989000.0,21844354000.0,-135518000.0,,999570000.0,-963402000.0,116060000.0,2191000.0,25392325000.0,20499905000.0,491913000.0,,,,,,
2012-06-30,,564638000.0,,908419000.0,,14302458000.0,617037000.0,0.0,,195275000.0,,116511000.0,-5849000.0,888145000.0,,7627000.0,,-471945000.0,1752485000.0,307894000.0,3392246000.0,3145758000.0,291382000.0,4714534000.0,,-310174000.0,286904000.0,11042477000.0,10910212000.0,,,2478285000.0,-466096000.0,-170929000.0,2939156000.0,292812000.0,292812000.0,878505000.0,,408222000.0,-673339000.0,0.0,33409000.0,1182662000.0,393709000.0,283272000.0,15082000.0,22912000.0,,,-266779000.0,7244394000.0,54046000.0,,1569866000.0,,177014000.0,0.0,1752485000.0,1752485000.0,2019264000.0,22199177000.0,83374000.0,,1325346000.0,-753295000.0,403237000.0,412409000.0,25344935000.0,20885415000.0,292812000.0,,,,,,
2012-09-30,,,97981000.0,1118734000.0,,14549574000.0,721585000.0,0.0,,869596000.0,683508000.0,-565268000.0,19834000.0,901835000.0,0.53,-5656000.0,,-475445000.0,1777706000.0,552686000.0,3626811000.0,3169152000.0,397149000.0,5076298000.0,,1880265000.0,397149000.0,11404241000.0,10922763000.0,,,2710673000.0,-495279000.0,,710436000.0,361764000.0,361764000.0,565117000.0,0.53,154732000.0,-64451000.0,0.0,39754000.0,1006496000.0,401337000.0,142000.0,190922000.0,-82617000.0,,117507000.0,25221000.0,7269624000.0,0.0,683508000.0,1591939000.0,,180250000.0,0.0,1777706000.0,1777706000.0,1752485000.0,22784663000.0,-210518000.0,,1316504000.0,361997000.0,,69838000.0,25953815000.0,21386292000.0,361764000.0,,,,,,
2012-12-31,5511889000.0,570443000.0,,1181878000.0,,14960216000.0,792366000.0,0.0,,297198000.0,,-253599000.0,6036000.0,1202233000.0,,-13666000.0,-72586000.0,-640539000.0,1921178000.0,927318000.0,3797370000.0,3336865000.0,389512000.0,5387634000.0,,-1651826000.0,300928000.0,11715577000.0,11162846000.0,,,2990719000.0,-646575000.0,-187060000.0,587109000.0,765412000.0,765412000.0,464827000.0,,53158000.0,319184000.0,343268000.0,53090000.0,1043166000.0,383383000.0,682218000.0,161906000.0,129913000.0,,,143472000.0,7701929000.0,54046000.0,,1808841000.0,0.0,196309000.0,0.0,1921178000.0,1921178000.0,1777706000.0,23338928000.0,105748000.0,,1367391000.0,1258143000.0,78606000.0,-181748000.0,26675793000.0,21991922000.0,765412000.0,,,,,,
2013-03-31,5053074000.0,370295000.0,44527000.0,1108177000.0,,15246797000.0,736957000.0,113603000.0,,210291000.0,683508999.0,-187652000.0,53826000.0,1153277000.0,0.72596,6402000.0,-31765000.0,-402169000.0,2127035000.0,762450000.0,3390179000.0,3438300000.0,371220000.0,496201000.0,,37972000.0,295918000.0,11752963000.0,11856618000.0,,,2645043000.0,-455649000.0,-175009000.0,432129000.0,496201000.0,496201000.0,643326000.0,0.72596,157604000.0,-30096000.0,262464000.0,46586000.0,1067729000.0,195286000.0,284119000.0,266249000.0,127752000.0,,60056000.0,211061000.0,7709250000.0,21022000.0,683508999.0,1536866000.0,,195165000.0,0.0,2127035000.0,2127035000.0,1915974000.0,23561460000.0,-94730000.0,-346000.0,839160000.0,-1224854000.0,195662000.0,187677000.0,26999760000.0,22365918000.0,496201000.0,,,,,,
2013-06-30,4972873000.0,,,1064333000.0,,14949043000.0,720043000.0,0.0,,689815000.0,,-4312000.0,-1337000.0,771811000.0,,-5947000.0,8931000.0,-553411000.0,1669087000.0,508908000.0,2703029000.0,2968862000.0,344290000.0,857871000.0,,11366000.0,308855000.0,12034432000.0,12246014000.0,,,2796278000.0,-552063000.0,,335789000.0,361669000.0,361669000.0,761534000.0,,155150000.0,-666071000.0,13759000.0,52307000.0,1033698000.0,190865000.0,151000.0,147239000.0,-168027000.0,,127812000.0,-457948000.0,8260155000.0,20922000.0,,1731945000.0,,196759000.0,0.0,1669087000.0,1669087000.0,2127035000.0,24014613000.0,163599000.0,-11000.0,766323000.0,-235374000.0,66144000.0,209471000.0,26983475000.0,,361669000.0,,,,,,
2013-09-30,4972873000.0,359903000.0,137749000.0,1130163000.0,,15051397000.0,846180000.0,0.0,,217658000.0,,-184483000.0,2015000.0,1017375000.0,,6579000.0,-16860000.0,-548298000.0,1828770000.0,725347000.0,2716136000.0,3129492000.0,283983000.0,1332834000.0,,29304000.0,248322000.0,12509395000.0,12335261000.0,,,2772359000.0,-550297000.0,-174743000.0,438241000.0,474964000.0,474964000.0,753118000.0,,155504000.0,-45137000.0,223553000.0,45747000.0,1022812000.0,185160000.0,332551000.0,250383000.0,-35077000.0,,57785000.0,159683000.0,8014365000.0,22675000.0,,1642196000.0,0.0,208385000.0,0.0,1828770000.0,1828770000.0,1669087000.0,24431300000.0,-3914000.0,-16000.0,705971000.0,-174026000.0,83643000.0,202821000.0,27560792000.0,23275667000.0,474964000.0,,,,,,
2013-12-31,6727113000.0,377134000.0,,1196630000.0,,15343493000.0,833199000.0,0.0,,275051000.0,,-223580000.0,140000.0,1076143000.0,,-13167000.0,24240000.0,-777621000.0,1782001000.0,658893000.0,2972381000.0,3254087000.0,363431000.0,6736389000.0,,4165000.0,272869000.0,12930801000.0,12371112000.0,,,3101886000.0,-777765000.0,-177638000.0,556105000.0,590725000.0,590725000.0,619204000.0,,161830000.0,111648000.0,214525000.0,58401000.0,1120053000.0,199496000.0,771901000.0,68168000.0,-119482000.0,,129849000.0,-46769000.0,8426642000.0,23660000.0,,1905256000.0,0.0,270764000.0,0.0,1782001000.0,1782001000.0,1828770000.0,25020207000.0,-76470000.0,4000.0,640940000.0,1504411000.0,146486000.0,-158561000.0,28274294000.0,23846231000.0,590725000.0,,,,,,
2014-03-31,6727113000.0,419670000.0,4611000.0,1113213000.0,,15382124000.0,758520000.0,0.0,,230651000.0,683509869.0,-81567000.0,-86725000.0,1126780000.0,0.69873,4051000.0,-5028000.0,-604639000.0,1982472000.0,740024000.0,2967797000.0,3388070000.0,354693000.0,477586000.0,,186641000.0,302021000.0,13408387000.0,12414327000.0,,,2791930000.0,-517911000.0,-182056000.0,464019000.0,477586000.0,477586000.0,806862000.0,0.69873,167413000.0,-1752000.0,200233000.0,54111000.0,1017862000.0,237614000.0,347358000.0,262438000.0,118356000.0,,45084000.0,200471000.0,8354422000.0,23295000.0,683509869.0,1678717000.0,,260258000.0,0.0,1982472000.0,1982472000.0,1782001000.0,25402441000.0,123704000.0,-3000.0,612676000.0,-200196000.0,126498000.0,288951000.0,28790511000.0,24171757000.0,477586000.0,,,,,,
2014-06-30,2887939000.0,463854000.0,1469000.0,924020000.0,,15315582000.0,450738000.0,0.0,,249768000.0,,63018000.0,76595000.0,777965000.0,,-4307000.0,-13329000.0,-587765000.0,1823711000.0,422765000.0,2452310000.0,3314589000.0,473282000.0,780008000.0,,-97575000.0,386384000.0,13667947000.0,12863272000.0,,,2754153000.0,-664346000.0,-186679000.0,408457000.0,302422000.0,302422000.0,471051000.0,,165877000.0,-42047000.0,180517000.0,58394000.0,1095827000.0,277175000.0,327014000.0,120343000.0,125959000.0,,46851000.0,-158761000.0,8754632000.0,23358000.0,,1830133000.0,,222594000.0,0.0,1823711000.0,1823711000.0,1982472000.0,25668940000.0,139273000.0,-14000.0,629848000.0,-172075000.0,132606000.0,-193295000.0,28983529000.0,24630945000.0,302422000.0,,,,,,
2014-09-30,2887939000.0,503858000.0,1586000.0,837594000.0,,16000565000.0,519063000.0,0.0,,314280000.0,683506387.0,-2426000.0,-117000.0,494427000.0,0.13387,5352000.0,68172000.0,-737202000.0,1859690000.0,155207000.0,2630823000.0,3404656000.0,318531000.0,871509000.0,,-1001000.0,321439000.0,13759448000.0,13369742000.0,,,2823532000.0,-737078000.0,-194453000.0,445485000.0,91501000.0,91501000.0,729023000.0,0.13387,188172000.0,44158000.0,178953000.0,52858000.0,1158920000.0,309405000.0,382697000.0,63706000.0,-287018000.0,,47517000.0,35979000.0,9131069000.0,22198000.0,683506387.0,1985938000.0,0.0,243199000.0,0.0,1859690000.0,1859690000.0,1823711000.0,26355357000.0,14604000.0,-7000.0,701557000.0,-100115000.0,96021000.0,-8055000.0,29760013000.0,25302155000.0,91501000.0,,,,,,
2014-12-31,3304403000.0,505984000.0,,702790000.0,,17051037000.0,184841000.0,0.0,,323513000.0,,-81366000.0,830000.0,363966000.0,,-13795000.0,-49900000.0,-828135000.0,1722991000.0,-43153000.0,3480576000.0,3215445000.0,517949000.0,3694151000.0,,58172000.0,356766000.0,13304403000.0,13570461000.0,,,2843601000.0,-828973000.0,-201139000.0,537616000.0,31474000.0,31474000.0,473316000.0,,192122000.0,218120000.0,329240000.0,66487000.0,1034820000.0,304845000.0,602494000.0,-74627000.0,-103157000.0,,129351000.0,-136699000.0,9105048000.0,21223000.0,,2140811000.0,0.0,278420000.0,0.0,1722991000.0,1722991000.0,1859690000.0,27139995000.0,85762000.0,8000.0,1198129000.0,429768000.0,128699000.0,-355657000.0,30355440000.0,25979526000.0,31474000.0,,,,,,
2015-03-31,3304403000.0,,,709964000.0,244000.0,17990184000.0,1135148000.0,0.0,,238468000.0,683509000.0,-70537000.0,-2131000.0,1388456000.0,0.47,6638000.0,-11648000.0,-530248000.0,1737971000.0,150502000.0,3560588000.0,3370252000.0,-425184000.0,318178000.0,,-648690000.0,393127000.0,13622581000.0,14429596000.0,,-203905000.0,2468641000.0,-528361000.0,,558281000.0,318178000.0,318178000.0,476478000.0,0.47,209760000.0,68750000.0,292973000.0,59877000.0,1056002000.0,309721000.0,585120000.0,-167676000.0,-882852000.0,,129120000.0,14980000.0,10468794000.0,22093000.0,683509000.0,1758677000.0,,253308000.0,0.0,1737971000.0,1737971000.0,1722991000.0,28242513000.0,2367000.0,,1378233000.0,-39016000.0,,-51883000.0,31612765000.0,26309189000.0,318178000.0,,,,,,
2015-06-30,3282401000.0,516161000.0,497000.0,717443000.0,-1000.0,17182109000.0,491856000.0,86930000.0,,254389000.0,,-63251000.0,1710000.0,1016806000.0,,4407000.0,-3466000.0,-679189000.0,803031000.0,639594000.0,2892090000.0,2463266000.0,225587000.0,655493000.0,,21601000.0,206809000.0,13937894000.0,14290019000.0,,,2822852000.0,-682424000.0,-208727000.0,558352000.0,337315000.0,337315000.0,458683000.0,,209469000.0,-714434000.0,259878000.0,55330000.0,1144774000.0,307434000.0,326461000.0,302279000.0,250712000.0,86930000.0,48589000.0,-934940000.0,9737527000.0,24134000.0,,2105409000.0,,284087000.0,0.0,889961000.0,803031000.0,1737971000.0,28656737000.0,-20636000.0,,850164000.0,-887695000.0,93125000.0,-223741000.0,31120003000.0,27043222000.0,337315000.0,,,,,,
2015-09-30,3672149000.0,513300000.0,189000.0,935533000.0,,19098776000.0,694815000.0,90617000.0,,225804000.0,683511434.0,4526000.0,-9160000.0,-430379000.0,-0.84877,-1679000.0,-16854000.0,-677430000.0,889933000.0,-853283000.0,2990989000.0,2612733000.0,240718000.0,75349000.0,,23204000.0,299427000.0,13357750000.0,16107787000.0,,,3196992000.0,-668027000.0,-213774000.0,942373000.0,-580144000.0,-580144000.0,917849000.0,-0.84877,166308000.0,-153517000.0,313674000.0,56739000.0,1236982000.0,299526000.0,372675000.0,-273139000.0,-1421316000.0,90617000.0,49361000.0,86902000.0,11147474000.0,22759000.0,683511434.0,2261459000.0,0.0,271311000.0,0.0,980550000.0,889933000.0,803031000.0,29843793000.0,36000000.0,-243000.0,963769000.0,-354968000.0,151593000.0,249822000.0,32456526000.0,28020539000.0,-580144000.0,,,,,,
2015-12-31,3716606000.0,539831000.0,11126000.0,1087866000.0,,19990008000.0,727876000.0,0.0,,248158000.0,,-199291000.0,175000.0,1048778000.0,,-9916000.0,13654000.0,-572613000.0,1639214000.0,650716000.0,3740316000.0,3450333000.0,359990000.0,4069988000.0,,73087000.0,368958000.0,13716606000.0,16249692000.0,,,3223084000.0,-573334000.0,-214755000.0,1238893000.0,460930000.0,460930000.0,788390000.0,,165031000.0,533504000.0,364015000.0,64066000.0,1326972000.0,325076000.0,475417000.0,189786000.0,180833000.0,,132921000.0,749281000.0,11072398000.0,28105000.0,,2135218000.0,0.0,265326000.0,0.0,1639214000.0,1639214000.0,889933000.0,30256281000.0,-129469000.0,-2540000.0,1514307000.0,1207123000.0,132736000.0,215056000.0,33706614000.0,28513626000.0,460930000.0,,,,,,
2016-03-31,3716606000.0,551043000.0,216792000.0,1086566000.0,0.0,19628197000.0,625645000.0,0.0,,198089000.0,683509869.0,-205275000.0,2597000.0,1448323000.0,0.91994,7242000.0,-5380000.0,-411287000.0,1431876000.0,968823000.0,3959221000.0,3340819000.0,460921000.0,628789000.0,,113264000.0,369288000.0,14345395000.0,15668976000.0,,,3027842000.0,-413884000.0,-224462000.0,1297514000.0,628789000.0,628789000.0,732647000.0,0.91994,172854000.0,-528698000.0,272211000.0,56714000.0,1465570000.0,326581000.0,345451000.0,340034000.0,539611000.0,,52401000.0,-207338000.0,10190931000.0,29907000.0,683509869.0,1941276000.0,,284656000.0,0.0,1431876000.0,1431876000.0,1639214000.0,30632773000.0,-90341000.0,0.0,1461795000.0,-703406000.0,194844000.0,318763000.0,33973592000.0,28893799000.0,628789000.0,,,,,,
2016-06-30,3705153000.0,,,1171438000.0,0.0,19285747000.0,839401000.0,0.0,,236626000.0,683509000.0,70682000.0,-120000.0,1133583000.0,1.17,8384000.0,-9786000.0,-459719000.0,1374400000.0,1211787000.0,3845795000.0,3212799000.0,332037000.0,1426320000.0,,-62820000.0,348220000.0,15131473000.0,15439952000.0,,,3438589000.0,-459599000.0,,1692600000.0,797531000.0,797531000.0,642399000.0,1.17,160609000.0,-240156000.0,230114000.0,49757000.0,1500225000.0,324211000.0,374154000.0,414256000.0,460539000.0,,133491000.0,-57476000.0,10191065000.0,28845000.0,683509000.0,2267151000.0,,294182000.0,0.0,1374400000.0,1374400000.0,1431876000.0,31204421000.0,59055000.0,0.0,1595718000.0,558515000.0,,182800000.0,34417220000.0,29501360000.0,797531000.0,,,,,,
2016-09-30,3524080000.0,,,1509067000.0,,19766225000.0,1063064000.0,0.0,,257166000.0,683509000.0,-39234000.0,8250000.0,1343281000.0,0.84,-2241000.0,5446000.0,-573916000.0,1415465000.0,886779000.0,3887333000.0,3218731000.0,446003000.0,2000207000.0,,32692000.0,452267000.0,15524287000.0,15878892000.0,,-113130000.0,3745807000.0,-582166000.0,,2104141000.0,573887000.0,573887000.0,653789000.0,0.84,158261000.0,-38808000.0,226057000.0,51886000.0,1465317000.0,309111000.0,420020000.0,312892000.0,-78568000.0,,137041000.0,41065000.0,10274629000.0,29370000.0,683509000.0,2236740000.0,0.0,280217000.0,0.0,1415465000.0,1415465000.0,1374400000.0,32071781000.0,2970000.0,,1714327000.0,-49111000.0,,71623000.0,35290512000.0,30366200000.0,573887000.0,,,,,,
2016-12-31,5419211000.0,544693000.0,62771000.0,1318017000.0,,21325823000.0,888516000.0,0.0,,311960000.0,,2026000.0,-5649000.0,1463635000.0,,-6229000.0,16091000.0,-685798000.0,1886221000.0,1061665000.0,4302508000.0,3823635000.0,429501000.0,6244859000.0,,45066000.0,375243000.0,15419211000.0,17023315000.0,,-567188000.0,3885970000.0,-680149000.0,-242310000.0,2459677000.0,946891000.0,946891000.0,974757000.0,,159136000.0,181797000.0,226503000.0,58002000.0,1557472000.0,302383000.0,1158333000.0,114774000.0,291588000.0,,138071000.0,470756000.0,10179974000.0,31096000.0,,2567953000.0,0.0,287571000.0,0.0,1886221000.0,1886221000.0,1415465000.0,32921399000.0,-6349000.0,,1231653000.0,-7676000.0,114399000.0,294608000.0,36745034000.0,31246788000.0,946891000.0,,,,,,
