date,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyBasicEPS,quarterlyChangeInWorkingCapital,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCommonStockIssuance,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,quarterlyBasicAverageShares,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyDilutedEPS,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyChangeInInventory,quarterlyStockBasedCompensation,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables
2010-09-30,9690768000000.0,-48573000000.0,5834613000000.0,17879256000000.0,2930080000000.0,13433117000000.0,8941289000000.0,-3737751000000.0,,46433487000000.0,,156878692000000.0,18652661000000.0,,,23738861000000.0,,,,,,42741381000000.0,4894108000000.0,178425000000.0,4446139000000.0,3501338000000.0,263338000000.0,13024075000000.0,7598504000000.0,2560243000000.0,3166418000000.0,3978087000000.0,4093603000000.0,2930080000000.0,5921000000.0,-2599780000000.0,22694626000000.0,,471889000000.0,6502018000000.0,-2968472000000.0,-3853305000000.0,-80992514000000.0,41240000000.0,-6925405000000.0,4128386000000.0,569860000000.0,120945000000.0,3341425000000.0,7344755000000.0,638532000000.0,1504859000000.0,,,5598462000000.0,75886178000000.0,360531000000.0,373325000000.0,1861024000000.0,81408080000000.0,100060741000000.0,3491450000000.0,8941289000000.0,9314614000000.0,-1834000000.0,,8625185000000.0,279757000000.0,5040000000000.0,8271849000000.0,,,,,,,
2010-12-31,9004138000000.0,0.0,5296986000000.0,16506829000000.0,2603644000000.0,13316287000000.0,9119849000000.0,-4411525000000.0,,43343664000000.0,,159544786000000.0,18730627000000.0,1912628000000.0,,20472898000000.0,,41907443000000.0,312029000000.0,,,44418742000000.0,90140000000.0,162530000000.0,3190542000000.0,3409260000000.0,-229748000000.0,13505584000000.0,8019301000000.0,3181188000000.0,2741303000000.0,4450840000000.0,3713688000000.0,2603644000000.0,3564841000000.0,-2401532000000.0,22870766000000.0,,498162000000.0,5359467000000.0,-2983299000000.0,-4281964000000.0,-83712378000000.0,3094357000000.0,-3624089000000.0,4073814000000.0,515536000000.0,6603000000.0,253850000000.0,7269592000000.0,-125232000000.0,1223827000000.0,,95422000000.0,4937515000000.0,75832408000000.0,0.0,370433000000.0,1621995000000.0,81027820000000.0,99758447000000.0,2987628000000.0,9119849000000.0,9490282000000.0,1831000000.0,,6356921000000.0,668668000000.0,5040000000000.0,8941289000000.0,,,,,,,
2011-03-31,9379788000000.0,-17000000000.0,5319528000000.0,16356336000000.0,2786263000000.0,12618735000000.0,10645475000000.0,-3131004000000.0,981078521.0,43343664000000.0,,159544786000000.0,18730627000000.0,-250085000000.0,,20472898000000.0,,41907443000000.0,312029000000.0,2840.0,,44418742000000.0,3563666000000.0,,3737601000000.0,3409260000000.0,-39010000000.0,16246887000000.0,7299207000000.0,3181188000000.0,0.0,3560117000000.0,3776243000000.0,2786263000000.0,1175000000.0,-2740053000000.0,22870766000000.0,,504235000000.0,5359467000000.0,-2432579000000.0,-3082647000000.0,-83712378000000.0,41662000000.0,-47517000000.0,4073814000000.0,515536000000.0,241496000000.0,253850000000.0,7142356000000.0,1578773000000.0,1360220000000.0,981078521.0,0.0,5136463000000.0,75832408000000.0,0.0,370433000000.0,1784525000000.0,81027820000000.0,99758447000000.0,4059709000000.0,9119849000000.0,9490282000000.0,4362000000.0,2840.0,6356921000000.0,662039000000.0,5040000000000.0,9119849000000.0,,,,,,,
2011-06-30,9371440000000.0,0.0,5602943000000.0,18101039000000.0,5250946000000.0,13529239000000.0,10537527000000.0,-2426905000000.0,,44548432000000.0,,156823377000000.0,20651684000000.0,-2762995000000.0,,23188441000000.0,,42028029000000.0,278333000000.0,,,44221505000000.0,492792000000.0,162530000000.0,4571800000000.0,3611267000000.0,-168410000000.0,14860173000000.0,7926296000000.0,2989242000000.0,242202000000.0,4515119000000.0,4260966000000.0,5250946000000.0,1175000000.0,-536104000000.0,21359991000000.0,,314540000000.0,4478754000000.0,-5647180000000.0,-2265721000000.0,-83874077000000.0,39727000000.0,-2769439000000.0,4052977000000.0,532359000000.0,152776000000.0,249900000000.0,7985562000000.0,-88523000000.0,1384757000000.0,,0.0,5645723000000.0,72949300000000.0,0.0,379250000000.0,1560599000000.0,79182487000000.0,99834171000000.0,5719841000000.0,10537527000000.0,10916777000000.0,1367000000.0,,47887000000.0,223507000000.0,5040000000000.0,10645475000000.0,,,,,,,
2011-09-30,8983915000000.0,0.0,5398869000000.0,18593516000000.0,3668730000000.0,14118561000000.0,9364921000000.0,-3345655000000.0,,41234296000000.0,,,20626823000000.0,-3071335000000.0,-723478000000.0,21628566000000.0,,44473413000000.0,261372000000.0,,,45951337000000.0,4507805000000.0,191780000000.0,4474955000000.0,4737615000000.0,42103000000.0,13661518000000.0,8719692000000.0,2977794000000.0,0.0,5087756000000.0,3668730000000.0,3668730000000.0,1014280000000.0,-2301010000000.0,19605730000000.0,,390426000000.0,4398931000000.0,-5611958000000.0,-3420551000000.0,,40714000000.0,14154000000.0,3804569000000.0,538626000000.0,-148312000000.0,252005000000.0,7752118000000.0,-1205495000000.0,1292823000000.0,,0.0,4961553000000.0,73160948000000.0,0.0,360790000000.0,1547615000000.0,78846411000000.0,99473234000000.0,4331567000000.0,9364921000000.0,9725711000000.0,16023000000.0,,7017168000000.0,657640000000.0,5040000000000.0,10537527000000.0,,,,,,,
2011-12-31,9484857000000.0,-16000000000.0,5867660000000.0,18853109000000.0,-857939000000.0,15184465000000.0,9634000000000.0,-5510436000000.0,,43696000000000.0,,163427000000000.0,21401000000000.0,15415000000.0,-1030024000000.0,22189000000000.0,729000000000.0,45865000000000.0,242000000000.0,,,45711000000000.0,5393000000000.0,171000000000.0,3668644000000.0,3890000000000.0,212317000000.0,12958000000000.0,9316805000000.0,3092000000000.0,0.0,5276008000000.0,3644061000000.0,-857939000000.0,12000000000.0,-2389833000000.0,21507000000000.0,,452799000000.0,4913000000000.0,-1847283000000.0,-5774081000000.0,-88789000000000.0,3817000000000.0,-535696000000.0,3448000000000.0,758000000000.0,-657960000000.0,235000000000.0,7581964000000.0,224245000000.0,1347200000000.0,,0.0,4991261000000.0,74638000000000.0,0.0,361000000000.0,1620000000000.0,81321000000000.0,102722000000000.0,1807883000000.0,9634000000000.0,9995000000000.0,37248000000.0,,8355000000000.0,56000000000.0,5040000000000.0,9364921000000.0,,,,,,,
2012-03-31,9814000000000.0,-8000000000.0,6338000000000.0,17976000000000.0,3322000000000.0,14060000000000.0,11163000000000.0,-4004000000000.0,964567463.0,40237000000000.0,,165601000000000.0,23135000000000.0,0.0,-1154000000000.0,21774000000000.0,,50376000000000.0,229000000000.0,3444.0,,49683000000000.0,455000000000.0,163000000000.0,3916000000000.0,4273000000000.0,-44000000000.0,11350000000000.0,7722000000000.0,2963000000000.0,0.0,4257000000000.0,4559000000000.0,3322000000000.0,6000000000.0,-2333000000000.0,18463000000000.0,,278000000000.0,170000000000.0,-3257000000000.0,-4136000000000.0,-90982000000000.0,2159000000000.0,0.0,3612000000000.0,1004000000000.0,-118000000000.0,235000000000.0,8775000000000.0,1514000000000.0,1512000000000.0,964567463.0,,6071000000000.0,74619000000000.0,4034000000000.0,373000000000.0,1597000000000.0,81489000000000.0,104624000000000.0,4639000000000.0,11163000000000.0,11536000000000.0,,3444.0,6478000000000.0,770000000000.0,5040000000000.0,9634000000000.0,,,,,,,
2012-06-30,9722000000000.0,0.0,6356000000000.0,19123000000000.0,3106000000000.0,14804000000000.0,8582000000000.0,-2654000000000.0,,43717000000000.0,,165937000000000.0,19879000000000.0,-6384000000000.0,-270000000000.0,23673000000000.0,,46354000000000.0,213000000000.0,,,45385000000000.0,259000000000.0,192000000000.0,4319000000000.0,3823000000000.0,42000000000.0,12914000000000.0,8448000000000.0,3167000000000.0,0.0,4946000000000.0,4430000000000.0,3106000000000.0,5000000000.0,-694000000000.0,20044000000000.0,,287000000000.0,4981000000000.0,-7976000000000.0,-2547000000000.0,-91431000000000.0,207000000000.0,-3607000000000.0,3590000000000.0,710000000000.0,-278000000000.0,220000000000.0,8006000000000.0,-2624000000000.0,1503000000000.0,,,5933000000000.0,74506000000000.0,0.0,349000000000.0,1466000000000.0,81657000000000.0,101536000000000.0,5459000000000.0,8582000000000.0,8931000000000.0,,,42000000000.0,764000000000.0,5040000000000.0,11163000000000.0,,,,,,,
2012-09-30,10732000000000.0,-26000000000.0,7174000000000.0,20314000000000.0,3573000000000.0,15704000000000.0,11925000000000.0,-2527000000000.0,,42637000000000.0,,168582000000000.0,25025000000000.0,-743000000000.0,-277000000000.0,24014000000000.0,,49928000000000.0,199000000000.0,,,48728000000000.0,6283000000000.0,163000000000.0,4610000000000.0,4533000000000.0,12000000000.0,11605000000000.0,8530000000000.0,3207000000000.0,0.0,4189000000000.0,5129000000000.0,3573000000000.0,4000000000.0,-1678000000000.0,18623000000000.0,,282000000000.0,4974000000000.0,-2515000000000.0,-3859000000000.0,-94081000000000.0,374000000000.0,0.0,3448000000000.0,664000000000.0,-169000000000.0,266000000000.0,8353000000000.0,3311000000000.0,1687000000000.0,,,6816000000000.0,74501000000000.0,0.0,333000000000.0,1498000000000.0,80377000000000.0,105402000000000.0,4494000000000.0,11925000000000.0,12258000000000.0,27000000000.0,,7103000000000.0,826000000000.0,5040000000000.0,8582000000000.0,,,,,,,
2012-12-31,10553000000000.0,-4023000000000.0,6998000000000.0,19714000000000.0,2863000000000.0,12096000000000.0,13118000000000.0,-2126000000000.0,,48197000000000.0,,174322000000000.0,27973000000000.0,0.0,-43000000000.0,24108000000000.0,1280000000000.0,48572000000000.0,,,,46700000000000.0,5409000000000.0,248000000000.0,7618000000000.0,5464000000000.0,1731000000000.0,11803000000000.0,5098000000000.0,2986000000000.0,334000000000.0,2397000000000.0,4266000000000.0,2863000000000.0,2563000000000.0,-1138000000000.0,24089000000000.0,,1208000000000.0,5148000000000.0,434000000000.0,1884000000000.0,-97414000000000.0,500000000000.0,120000000000.0,2485000000000.0,579000000000.0,-550000000000.0,275000000000.0,2807000000000.0,1115000000000.0,1206000000000.0,,,5472000000000.0,76908000000000.0,6320000000000.0,4338000000000.0,1195000000000.0,82238000000000.0,110211000000000.0,4204000000000.0,13118000000000.0,17456000000000.0,6000000000.0,,7457000000000.0,82000000000.0,5040000000000.0,11925000000000.0,,,,,,,
2013-03-31,10417000000000.0,3399000000000.0,6846000000000.0,19547000000000.0,3477000000000.0,13968000000000.0,20112000000000.0,81000000000.0,957453441.0,44137000000000.0,,173665000000000.0,32357000000000.0,,0.0,24159000000000.0,,56254000000000.0,,3631.6,,55032000000000.0,5879000000000.0,509000000000.0,5579000000000.0,5829000000000.0,-10000000000.0,11184000000000.0,7122000000000.0,3215000000000.0,313000000000.0,3671000000000.0,4985000000000.0,3477000000000.0,4155000000000.0,-1656000000000.0,19978000000000.0,,324000000000.0,4987000000000.0,-801000000000.0,-3308000000000.0,-96615000000000.0,-2737000000000.0,-10000000000.0,3099000000000.0,703000000000.0,-99000000000.0,272000000000.0,7685000000000.0,6965000000000.0,1646000000000.0,957453441.0,,6631000000000.0,77050000000000.0,0.0,951000000000.0,4561000000000.0,83747000000000.0,116104000000000.0,4377000000000.0,20112000000000.0,21063000000000.0,,3631.6,7129000000000.0,376000000000.0,5040000000000.0,13118000000000.0,,,,,,,
2013-06-30,10776000000000.0,261000000000.0,7319000000000.0,20613000000000.0,3648000000000.0,14710000000000.0,11551000000000.0,-2528000000000.0,,46723000000000.0,,177561000000000.0,24153000000000.0,,0.0,25323000000000.0,,51549000000000.0,,,,50966000000000.0,6614000000000.0,269000000000.0,5903000000000.0,5622000000000.0,-735000000000.0,11450000000000.0,7391000000000.0,3362000000000.0,301000000000.0,3984000000000.0,5148000000000.0,3648000000000.0,1793000000000.0,-1234000000000.0,21400000000000.0,,372000000000.0,5109000000000.0,-12804000000000.0,-2109000000000.0,-96940000000000.0,841000000000.0,-4675000000000.0,3338000000000.0,252000000000.0,-226000000000.0,264000000000.0,6703000000000.0,-8629000000000.0,1778000000000.0,,,6926000000000.0,80621000000000.0,0.0,696000000000.0,1256000000000.0,87319000000000.0,111472000000000.0,4594000000000.0,11551000000000.0,12247000000000.0,,,8316000000000.0,374000000000.0,5040000000000.0,20112000000000.0,,,,,,,
2013-09-30,11743000000000.0,-3577000000000.0,7971000000000.0,21339000000000.0,3932000000000.0,15964000000000.0,17662000000000.0,-3362000000000.0,,48055000000000.0,,183802000000000.0,31092000000000.0,0.0,0.0,26283000000000.0,,55477000000000.0,,,,57355000000000.0,7434000000000.0,240000000000.0,5375000000000.0,5656000000000.0,459000000000.0,11207000000000.0,7993000000000.0,3729000000000.0,317000000000.0,3998000000000.0,5495000000000.0,3932000000000.0,1450000000000.0,-1582000000000.0,21772000000000.0,,420000000000.0,4516000000000.0,1072000000000.0,-4309000000000.0,-100594000000000.0,400000000000.0,0.0,2914000000000.0,910000000000.0,-518000000000.0,142000000000.0,7733000000000.0,5443000000000.0,1696000000000.0,,,7191000000000.0,83208000000000.0,-40000000000.0,411000000000.0,1335000000000.0,89703000000000.0,120795000000000.0,3424000000000.0,17662000000000.0,18073000000000.0,3924000000000.0,,9202000000000.0,462000000000.0,5040000000000.0,11551000000000.0,,,,,,,
2013-12-31,11403000000000.0,-2391000000000.0,7429000000000.0,21468000000000.0,2989000000000.0,15165000000000.0,14696000000000.0,-16893000000000.0,,51142000000000.0,,188123000000000.0,33075000000000.0,-1000000000.0,,28437000000000.0,942000000000.0,58475000000000.0,,,,59753000000000.0,6421000000000.0,249000000000.0,6303000000000.0,5264000000000.0,-445000000000.0,10410000000000.0,7736000000000.0,3962000000000.0,472000000000.0,4849000000000.0,4502000000000.0,2989000000000.0,2330000000000.0,-1767000000000.0,22705000000000.0,-41000000000.0,388000000000.0,4877000000000.0,-794000000000.0,-11330000000000.0,-101524000000000.0,682000000000.0,45000000000.0,2908000000000.0,509000000000.0,-1024000000000.0,304000000000.0,14453000000000.0,-3234000000000.0,1780000000000.0,,-189000000000.0,6282000000000.0,86599000000000.0,0.0,6575000000000.0,1259000000000.0,94721000000000.0,127796000000000.0,3123000000000.0,14696000000000.0,21271000000000.0,-3722000000000.0,,11600000000000.0,198000000000.0,5040000000000.0,17662000000000.0,,,,,,,
2014-03-31,11254000000000.0,0.0,7336000000000.0,21250000000000.0,3649000000000.0,15174000000000.0,20700000000000.0,-890000000000.0,971008536.0,47945000000000.0,,192289000000000.0,35554000000000.0,,,25947000000000.0,,62277000000000.0,,3758.0,,64109000000000.0,6543000000000.0,241000000000.0,6076000000000.0,5488000000000.0,179000000000.0,10603000000000.0,7838000000000.0,3318000000000.0,406000000000.0,3826000000000.0,5189000000000.0,3649000000000.0,2048000000000.0,-1761000000000.0,21998000000000.0,,391000000000.0,4189000000000.0,-530000000000.0,-5289000000000.0,-105181000000000.0,594000000000.0,-4000000000.0,2826000000000.0,755000000000.0,-363000000000.0,296000000000.0,7751000000000.0,6331000000000.0,1726000000000.0,971008536.0,,6915000000000.0,87108000000000.0,-1000000000.0,2357000000000.0,1262000000000.0,94918000000000.0,130472000000000.0,2462000000000.0,20700000000000.0,23057000000000.0,4219000000000.0,3758.0,9918000000000.0,396000000000.0,5040000000000.0,14696000000000.0,,,,,,,
2014-06-30,11725000000000.0,-52000000000.0,7332000000000.0,22292000000000.0,3762000000000.0,15803000000000.0,16828000000000.0,-4642000000000.0,,55166000000000.0,,199377000000000.0,31486000000000.0,,,31270000000000.0,,56096000000000.0,,,,60512000000000.0,7648000000000.0,241000000000.0,6489000000000.0,5891000000000.0,33000000000.0,12429000000000.0,8471000000000.0,3601000000000.0,382000000000.0,4340000000000.0,5272000000000.0,3762000000000.0,57000000000.0,-1999000000000.0,23896000000000.0,,472000000000.0,6505000000000.0,-8975000000000.0,-6604000000000.0,-109095000000000.0,560000000000.0,-5446000000000.0,2927000000000.0,1043000000000.0,-125000000000.0,321000000000.0,9544000000000.0,-4073000000000.0,1766000000000.0,,,7038000000000.0,90282000000000.0,4494000000000.0,394000000000.0,1312000000000.0,98674000000000.0,130160000000000.0,2940000000000.0,16828000000000.0,17222000000000.0,1981000000000.0,,12478000000000.0,90000000000.0,5040000000000.0,20700000000000.0,,,,,,,
2014-09-30,12105000000000.0,-857000000000.0,8042000000000.0,22299000000000.0,4035000000000.0,15846000000000.0,17834000000000.0,-10194000000000.0,,57411000000000.0,,205339000000000.0,33411000000000.0,0.0,,33365000000000.0,,60131000000000.0,,,,64578000000000.0,7716000000000.0,307000000000.0,6453000000000.0,6598000000000.0,-24000000000.0,12568000000000.0,7804000000000.0,4336000000000.0,399000000000.0,4205000000000.0,5819000000000.0,4035000000000.0,1115000000000.0,-995000000000.0,24046000000000.0,1000000000.0,470000000000.0,7543000000000.0,1006000000000.0,-7935000000000.0,-111560000000000.0,782000000000.0,20000000000.0,2949000000000.0,676000000000.0,-102000000000.0,1716000000000.0,10069000000000.0,881000000000.0,1943000000000.0,,,7762000000000.0,93779000000000.0,5504000000000.0,366000000000.0,1444000000000.0,104864000000000.0,138275000000000.0,2134000000000.0,17834000000000.0,18200000000000.0,-1431000000000.0,,11829000000000.0,466000000000.0,5040000000000.0,16828000000000.0,,,,,,,
2014-12-31,12487000000000.0,-578000000000.0,7260000000000.0,23855000000000.0,2991000000000.0,17130000000000.0,17672000000000.0,-9022000000000.0,,55683000000000.0,,209718000000000.0,34294000000000.0,0.0,,32318000000000.0,1501000000000.0,63798000000000.0,,,,67646000000000.0,7380000000000.0,301000000000.0,6725000000000.0,5211000000000.0,-2105000000000.0,11525000000000.0,9870000000000.0,4546000000000.0,394000000000.0,4856000000000.0,4958000000000.0,2991000000000.0,2699000000000.0,-2969000000000.0,23365000000000.0,-5000000000.0,481000000000.0,7138000000000.0,-1584000000000.0,-8106000000000.0,-115116000000000.0,692000000000.0,19000000000.0,2703000000000.0,474000000000.0,-225000000000.0,1767000000000.0,10372000000000.0,-234000000000.0,1906000000000.0,,-10000000000.0,6864000000000.0,94602000000000.0,0.0,364000000000.0,2162000000000.0,107321000000000.0,141615000000000.0,2266000000000.0,17672000000000.0,18036000000000.0,1430000000000.0,,12362000000000.0,223000000000.0,5040000000000.0,17834000000000.0,,,,,,,
2015-03-31,12859000000000.0,-2000000000.0,7602000000000.0,23616000000000.0,3814000000000.0,16683000000000.0,20282000000000.0,-5988000000000.0,981758536.0,55750000000000.0,,213829000000000.0,39052000000000.0,,,32657000000000.0,,67142000000000.0,,3885.0,,71604000000000.0,8121000000000.0,292000000000.0,6933000000000.0,5919000000000.0,109000000000.0,11495000000000.0,9081000000000.0,4516000000000.0,352000000000.0,4049000000000.0,5508000000000.0,3814000000000.0,2409000000000.0,-866000000000.0,23093000000000.0,,443000000000.0,7248000000000.0,-949000000000.0,-6082000000000.0,-119708000000000.0,677000000000.0,-699000000000.0,2477000000000.0,537000000000.0,-155000000000.0,1768000000000.0,9273000000000.0,2336000000000.0,1810000000000.0,981758536.0,,7318000000000.0,94121000000000.0,5827000000000.0,610000000000.0,2288000000000.0,107620000000000.0,146672000000000.0,3191000000000.0,20282000000000.0,20892000000000.0,-236000000000.0,3885.0,11377000000000.0,481000000000.0,5040000000000.0,17672000000000.0,,,,,,,
2015-06-30,11658000000000.0,-174000000000.0,7967000000000.0,25224000000000.0,3633000000000.0,16866000000000.0,24286000000000.0,-4146000000000.0,,71785000000000.0,,221238000000000.0,42856000000000.0,,,34380000000000.0,,61997000000000.0,,,,66547000000000.0,8316000000000.0,293000000000.0,8358000000000.0,6230000000000.0,-43000000000.0,25540000000000.0,8899000000000.0,5326000000000.0,322000000000.0,5268000000000.0,5471000000000.0,3633000000000.0,1744000000000.0,-3791000000000.0,37405000000000.0,,561000000000.0,6321000000000.0,-1300000000000.0,-4119000000000.0,-122914000000000.0,689000000000.0,-5438000000000.0,2579000000000.0,583000000000.0,-290000000000.0,1769000000000.0,9367000000000.0,3921000000000.0,1931000000000.0,,,7402000000000.0,98324000000000.0,5378000000000.0,849000000000.0,2240000000000.0,111194000000000.0,154050000000000.0,5248000000000.0,24286000000000.0,25135000000000.0,236000000000.0,,13436000000000.0,569000000000.0,5040000000000.0,20282000000000.0,,,,,,,
2015-09-30,13965000000000.0,-33000000000.0,9294000000000.0,26879000000000.0,4098000000000.0,18996000000000.0,26264000000000.0,-9084000000000.0,,71309000000000.0,,225308000000000.0,45586000000000.0,-1000000000.0,,33910000000000.0,,66094000000000.0,,,,70791000000000.0,9414000000000.0,293000000000.0,7883000000000.0,8128000000000.0,53000000000.0,25905000000000.0,9702000000000.0,4071000000000.0,306000000000.0,5113000000000.0,6358000000000.0,4098000000000.0,1304000000000.0,-3178000000000.0,37399000000000.0,0.0,654000000000.0,4398000000000.0,-2278000000000.0,-9257000000000.0,-126408000000000.0,548000000000.0,-142000000000.0,2216000000000.0,690000000000.0,-420000000000.0,1762000000000.0,12670000000000.0,1308000000000.0,2242000000000.0,,,8600000000000.0,98900000000000.0,0.0,2678000000000.0,2535000000000.0,112808000000000.0,158394000000000.0,3413000000000.0,26264000000000.0,28942000000000.0,0.0,,11843000000000.0,716000000000.0,5040000000000.0,24286000000000.0,,,,,,,
2015-12-31,13864000000000.0,42000000000.0,8562000000000.0,26751000000000.0,3906000000000.0,19251000000000.0,28117000000000.0,-8203000000000.0,,72745000000000.0,,232673000000000.0,47912000000000.0,0.0,,35413000000000.0,1802000000000.0,70893000000000.0,,,,74934000000000.0,7872000000000.0,315000000000.0,7500000000000.0,8247000000000.0,-5000000000.0,26229000000000.0,10689000000000.0,5165000000000.0,382000000000.0,4938000000000.0,5933000000000.0,3906000000000.0,2935000000000.0,-2592000000000.0,37332000000000.0,68000000000.0,823000000000.0,3803000000000.0,-1880000000000.0,-8547000000000.0,-129218000000000.0,598000000000.0,-1547000000000.0,2110000000000.0,528000000000.0,-193000000000.0,1807000000000.0,12359000000000.0,2276000000000.0,2040000000000.0,,-114000000000.0,7973000000000.0,103455000000000.0,0.0,449000000000.0,2741000000000.0,118016000000000.0,165928000000000.0,3812000000000.0,28117000000000.0,28566000000000.0,,,13994000000000.0,348000000000.0,5040000000000.0,26264000000000.0,,,,,,,
2016-03-31,14491000000000.0,47000000000.0,9479000000000.0,27542000000000.0,4587000000000.0,19408000000000.0,35737000000000.0,-5582000000000.0,981758536.0,76698000000000.0,,238188000000000.0,57844000000000.0,,,39026000000000.0,,75044000000000.0,,4672.0,,79655000000000.0,9711000000000.0,307000000000.0,8134000000000.0,10661000000000.0,-8000000000.0,26730000000000.0,9929000000000.0,5445000000000.0,297000000000.0,4908000000000.0,6893000000000.0,4587000000000.0,2490000000000.0,-817000000000.0,37672000000000.0,,770000000000.0,3635000000000.0,314000000000.0,-5725000000000.0,-133068000000000.0,519000000000.0,40000000000.0,1948000000000.0,557000000000.0,108000000000.0,1822000000000.0,13143000000000.0,7875000000000.0,2423000000000.0,981758536.0,,9316000000000.0,105120000000000.0,-93000000000.0,437000000000.0,2656000000000.0,119148000000000.0,176992000000000.0,7418000000000.0,35737000000000.0,36174000000000.0,,4672.0,13994000000000.0,,5040000000000.0,28116000000000.0,,,,,,,
2016-06-30,15047000000000.0,18000000000.0,10727000000000.0,28912000000000.0,10076000000000.0,19964000000000.0,21431000000000.0,-8503000000000.0,,76567000000000.0,,243833000000000.0,48230000000000.0,,,40561000000000.0,,71089000000000.0,,,,78821000000000.0,14434000000000.0,306000000000.0,8948000000000.0,9978000000000.0,-377000000000.0,25115000000000.0,9237000000000.0,8162000000000.0,294000000000.0,5478000000000.0,7770000000000.0,10076000000000.0,1775000000000.0,-2082000000000.0,36006000000000.0,,531000000000.0,4324000000000.0,-17360000000000.0,-8496000000000.0,-135090000000000.0,499000000000.0,-7046000000000.0,2090000000000.0,734000000000.0,-401000000000.0,1819000000000.0,11546000000000.0,-14317000000000.0,2412000000000.0,,,10182000000000.0,108743000000000.0,0.0,620000000000.0,2795000000000.0,123181000000000.0,171411000000000.0,3050000000000.0,21431000000000.0,22051000000000.0,,,13884000000000.0,,5040000000000.0,35737000000000.0,,,,,,,
2016-09-30,15407000000000.0,-869000000000.0,10563000000000.0,29734000000000.0,69000000000.0,21911000000000.0,28852000000000.0,-8605000000000.0,,75111000000000.0,,245774000000000.0,52371000000000.0,0.0,,40792000000000.0,,75893000000000.0,,,,83619000000000.0,10790000000000.0,329000000000.0,7823000000000.0,10765000000000.0,-342000000000.0,24116000000000.0,11348000000000.0,6259000000000.0,316000000000.0,6214000000000.0,7506000000000.0,69000000000.0,1300000000000.0,-3478000000000.0,34319000000000.0,,670000000000.0,4213000000000.0,1734000000000.0,-8766000000000.0,-135789000000000.0,502000000000.0,9000000000.0,1510000000000.0,867000000000.0,-155000000000.0,1866000000000.0,14340000000000.0,7469000000000.0,2613000000000.0,,-37000000000.0,10119000000000.0,109985000000000.0,0.0,1182000000000.0,2661000000000.0,125091000000000.0,177462000000000.0,5574000000000.0,28852000000000.0,30034000000000.0,,,14894000000000.0,,5040000000000.0,21431000000000.0,,,,,,,
