date,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyDilutedEPS,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyGoodwill,quarterlyEndCashPosition,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,quarterlyDepreciationAndAmortization,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable
2007-06-30,11646000000.0,4222000000.0,57750000000.0,,1142000000.0,50887000000.0,8820000000.0,8820000000.0,0.0,,6224000000.0,1212000000.0,6701000000.0,,-44545203720.0,,0.0,1.250899,95406196140.0,,,,110900901.0,,18875000000.0,79384605660.0,5434000000,,28199000000.0,11646000000.0,,25547000000.0,47512000000.0,,,36006000000,,124290000000.0,5108000000,73059000000.0,2238000000,152489000000.0,0.0,3080000000,2238000000,0.0,4440000000.0,,0.0,79430000000.0,,0.0,6646000000.0,19252000000.0,448000000.0,,16754000000.0,127000000.0,9021000000.0,4227000000.0,35594000000.0,110900901.0,1.250899,,,,,,,,,,,,,,
2007-09-30,11864000000.0,4579000000.0,58960000000.0,,1280000000.0,52368000000.0,10875000000.0,10875000000.0,0.0,,8906000000.0,1056000000.0,6700000000.0,,-44565727770.0,,0.0,1.309587,96925265670.0,,,,1789113135.0,,20296000000.0,84584155380.0,5635000000,,30449000000.0,11864000000.0,,29667000000.0,43585000000.0,,,36731000000,,127400000000.0,5077000000,73252000000.0,2343000000,157849000000.0,0.0,3299000000,2343000000,0.0,4490000000.0,,0.0,84597000000.0,,0.0,7079000000.0,19790000000.0,465000000.0,,16941000000.0,388000000.0,9147000000.0,4229000000.0,31512000000.0,1789113135.0,1.309587,,,,,,,,,,,,,,
2007-12-31,13302000000.0,5528000000.0,56190000000.0,,1741000000.0,54707000000.0,11140000000.0,10456000000.0,0.0,0.0,9364000000.0,1185000000.0,14242000000.0,,-49177000000.0,,18022000000.0,,103884000000.0,18315000000.0,,,,,1592000000.0,-8001000000.0,6713000000,,33485000000.0,13302000000.0,,33404000000.0,42738000000.0,684000000.0,38108000000.0,41473000000,,132310000000.0,6083000000,76142000000.0,2781000000,165795000000.0,11671000000.0,3787000000,2781000000,210000000.0,4771000000.0,4044000000.0,10456000000.0,64578000000.0,,-12437000000.0,7944000000.0,22088000000.0,475000000.0,1863000000.0,19385000000.0,420000000.0,9803000000.0,3584000000.0,30665000000.0,,,,,,,,,,,,,,,,
2008-03-31,12297000000.0,2990000000.0,60307000000.0,,952000000.0,55059000000.0,11489000000.0,11489000000.0,0.0,,10045000000.0,1171000000.0,7551000000.0,,-44553732860.0,,0.0,0.722146,99580679560.0,,,,1789113135.0,,22445000000.0,92257944680.0,4161000000,,35325000000.0,12297000000.0,,32972000000.0,42063000000.0,,,36181000000,,132016000000.0,3980000000,75035000000.0,1292000000,167341000000.0,0.0,2038000000,1292000000,0.0,5811000000.0,,0.0,92306000000.0,,0.0,8325000000.0,19904000000.0,482000000.0,,16277000000.0,24000000.0,10303000000.0,3439000000.0,30492000000.0,1789113135.0,0.722146,,,,,,,,,,,,,,
2008-06-30,13193019000.0,4809633000.0,62566425000.0,,1328571000.0,56078055000.0,9444183000.0,9444183000.0,0.0,,7137207000.0,1236692400.0,17868765000.0,,-46407294000.0,,0.0,1.393069,102485349000.0,,,,71564525.0,,24532218000.0,94122561000.0,5839533000,,35438859000.0,13193019000.0,,31669425000.0,46160118000.0,,,40485369000,,136513245000.0,5839533000,77829543000.0,2492358000,171952104000.0,0.0,2492358000,2492358000,0.0,8002323000.0,,0.0,94122561000.0,,0.0,8867439000.0,21452817000.0,,,19032552000.0,20598000.0,11534880000.0,3604650000.0,34553145000.0,71564525.0,1.393069,,,,,,,,,,,,,,
2008-09-30,13599000000.0,3830000000.0,62631000000.0,,1266000000.0,57283000000.0,5754000000.0,5754000000.0,0.0,,8389000000.0,1066000000.0,17976000000.0,,,,7454000000.0,1.129051,,,,,71564525.0,,24773000000.0,,4896000000,,30884000000.0,13599000000.0,,33542000000.0,40329000000.0,,,41723000000,,137890000000.0,5677000000,73871000000.0,2020000000,168774000000.0,7454000000.0,2564000000,2020000000,0.0,7671000000.0,,3530000000.0,94903000000.0,,-5678000000.0,9035000000.0,22447000000.0,380000000.0,,19276000000.0,-895000000.0,11726000000.0,,29904000000.0,71564525.0,1.129051,,,,,,,,,,,,,,
2008-12-31,15563000000.0,1794000000.0,61478000000.0,-15886000000.0,658000000.0,66355000000.0,9110000000.0,9110000000.0,3530000000.0,0.0,11648000000.0,1404000000.0,10381000000.0,-5947000000.0,-53349000000.0,,15610000000.0,,119704000000.0,5804000000.0,-1977000000.0,,,,5496000000.0,-2715000000.0,3198000000,-186000000.0,39017000000.0,15563000000.0,-1120000000.0,44094000000.0,44051000000.0,0.0,38929000000.0,48831000000,,146023000000.0,7110000000,88145000000.0,854000000,185040000000.0,14913000000.0,1136000000,854000000,396000000.0,6555000000.0,3821000000.0,9110000000.0,68821000000.0,,-12382000000.0,8634000000.0,26158000000.0,376000000.0,1965000000.0,22673000000.0,-4018000000.0,12765000000.0,2400000000.0,32210000000.0,,,,,,,,,,,,,,,,
2009-03-31,14520000000.0,2349000000.0,66393000000.0,,879000000.0,62577000000.0,12507000000.0,12507000000.0,6192000000.0,,15494000000.0,1486000000.0,19463000000.0,-915000000.0,,,4109000000.0,0.437647,,,16000000.0,,5456446.0,,31600000000.0,,3835000000,2055000000.0,41439000000.0,14520000000.0,,47398000000.0,45699000000.0,,,43445000000,,148433000000.0,4781000000,93097000000.0,783000000,189872000000.0,4109000000.0,1470000000,783000000,0.0,11090000000.0,,9760000000.0,96775000000.0,,-1316000000.0,9124000000.0,24144000000.0,304000000.0,,19301000000.0,-1061000000.0,12782000000.0,,31606000000.0,5456446.0,0.437647,,,,,,,,,,,,,,
2009-06-30,15708000000.0,5302000000.0,67763000000.0,,1572000000.0,66496000000.0,17702000000.0,17702000000.0,,,13052000000.0,1316000000.0,15816000000.0,,,,,1.400135,,,,,5456446.0,,31243000000.0,,6618000000,,46366000000.0,15708000000.0,,44641000000.0,49278000000.0,,,48179000000,,150075000000.0,6787000000,93919000000.0,2505000000,196441000000.0,,3730000000,2505000000,0.0,10516000000.0,,,102522000000.0,,,8911000000.0,25684000000.0,346000000.0,,22495000000.0,-285000000.0,13400000000.0,,35637000000.0,5456446.0,1.400135,,,,,,,,,,,,,,
2009-09-30,16235000000.0,5513000000.0,70718000000.0,,1770000000.0,68578000000.0,16801000000.0,16801000000.0,,,8552000000.0,1253000000.0,16366000000.0,,,,,1.409078,,,,,1789113135.0,,34015000000.0,,6766000000,,45728000000.0,16235000000.0,,42787000000.0,48525000000.0,,,50647000000,,155662000000.0,7219000000,91312000000.0,2521000000,201390000000.0,,3743000000,2521000000,0.0,11495000000.0,,,110078000000.0,,,9559000000.0,27193000000.0,220000000.0,,23454000000.0,-599000000.0,13654000000.0,,33753000000.0,1789113135.0,1.409078,,,,,,,,,,,,,,
2009-12-31,17105000000.0,5804000000.0,68539000000.0,-18245000000.0,-321000000.0,70501000000.0,17636000000.0,15523000000.0,8946000000.0,0.0,8853000000.0,1143000000.0,12212000000.0,3127000000.0,-59780000000.0,-1598000000.0,17873000000.0,,130281000000.0,7607000000.0,-1432000000.0,,,4382000000.0,3607000000.0,1998000000.0,6947000000,,49380000000.0,17105000000.0,,45767000000.0,49495000000.0,2113000000.0,43835000000.0,54116000000,1940000000.0,161711000000.0,8186000000,95262000000.0,4085000000,211091000000.0,7672000000.0,6125000000,4085000000,635000000.0,10359000000.0,4937000000.0,15523000000.0,81637000000.0,-13833000000.0,-11893000000.0,8576000000.0,28825000000.0,170000000.0,2344000000.0,25291000000.0,-1426000000.0,14858000000.0,972000000.0,34810000000.0,,,,,,,,,,,,,,,,
2010-03-31,15176000000.0,4230000000.0,69755000000.0,,1138000000.0,66196000000.0,21622000000.0,21622000000.0,7841000000.0,,6403000000.0,1140000000.0,19833000000.0,-265000000.0,,3793000000.0,3113000000.0,1.111165,,,-1239000000.0,,1789113135.0,5949000000.0,30408000000.0,,5370000000,4352000000.0,51310000000.0,15176000000.0,,37070000000.0,54749000000.0,,,46132000000,-957000000.0,155784000000.0,5272000000,91819000000.0,1988000000,207094000000.0,3113000000.0,3092000000,1988000000,5580000000.0,11595000000.0,,13183000000.0,115275000000.0,0.0,-957000000.0,9921000000.0,25684000000.0,259000000.0,,20448000000.0,-63000000.0,14187000000.0,,39752000000.0,1789113135.0,1.111165,,,,,,,,,,,,,,
2010-06-30,12210000000.0,5025000000.0,51786000000.0,,1230000000.0,39203000000.0,22828000000.0,22828000000.0,13183000000.0,,2798000000.0,729000000.0,8880000000.0,-664000000.0,,-6744000000.0,3686000000.0,16.329878,,,-1378000000.0,,1789113135.0,-4839000000.0,25078000000.0,,5754000000,5064000000.0,42952000000.0,12210000000.0,,28034000000.0,39346000000.0,,,41899000000,-1781000000.0,162507000000.0,5331000000,67380000000.0,29216000000,205459000000.0,3686000000.0,3795000000,29216000000,4692000000.0,16983000000.0,,9382000000.0,138079000000.0,0.0,-1781000000.0,5588000000.0,24358000000.0,158000000.0,62638000000.0,17541000000.0,195000000.0,9844000000.0,,20522000000.0,1789113135.0,16.329878,,,,,,,,,,,,,,
2010-09-30,12446000000.0,7207000000.0,52399000000.0,,2150000000.0,41320000000.0,25842000000.0,25842000000.0,9382000000.0,,3763000000.0,784000000.0,8264000000.0,-600000000.0,,851000000.0,3502000000.0,2.202208,,,-1565000000.0,,1789113135.0,1848000000.0,25369000000.0,,7991000000,5067000000.0,46334000000.0,12446000000.0,0.0,29254000000.0,41972000000.0,,,42782000000,-2505000000.0,175609000000.0,5567000000,71226000000.0,3940000000,221943000000.0,3502000000.0,5057000000,3940000000,4332000000.0,19227000000.0,,11235000000.0,150717000000.0,0.0,-2505000000.0,6200000000.0,24769000000.0,122000000.0,73626000000.0,18013000000.0,2270000000.0,9960000000.0,,20882000000.0,1789113135.0,2.202208,,,,,,,,,,,,,,
2010-12-31,12464000000.0,7589000000.0,52340000000.0,,1127000000.0,45117000000.0,27163000000.0,27097000000.0,11235000000.0,0.0,3303000000.0,1002000000.0,4443000000.0,1384000000.0,-29890000000.0,-8396000000.0,8628000000.0,,75007000000.0,5375000000.0,1455000000.0,,,10637000000.0,2035000000.0,146000000.0,8591000000,-11801000000.0,51460000000.0,12464000000.0,-1201000000.0,30516000000.0,40049000000.0,66000000.0,51045000000.0,46052000000,5177000000.0,172118000000.0,7165000000,70565000000.0,5057000000,223578000000.0,-650000000.0,33085000000,5057000000,405000000.0,5396000000.0,,27097000000.0,117348000000.0,5132000000.0,11417000000.0,7702000000.0,26423000000.0,165000000.0,68793000000.0,19629000000.0,2982000000.0,11447000000.0,10567000000.0,22203000000.0,,,,,,,,,,,,,,,,
2011-03-31,12585000000.0,4520000000.0,52193000000.0,-47000000.0,1172000000.0,41657000000.0,27511000000.0,27511000000.0,12534000000.0,,6745000000.0,637000000.0,9053000000.0,-422000000.0,,-469000000.0,3152000000.0,1.225188,,,-1813000000.0,,1789113135.0,1265000000.0,32193000000.0,,5157000000,1469000000.0,50925000000.0,12585000000.0,,39058000000.0,36480000000.0,,,42892000000,,175826000000.0,4772000000,75538000000.0,2192000000,226751000000.0,3152000000.0,3348000000,2192000000,5894000000.0,16822000000.0,,13488000000.0,151213000000.0,-1418000000.0,-1418000000.0,6717000000.0,25535000000.0,120000000.0,72923000000.0,17357000000.0,185000000.0,10803000000.0,,17766000000.0,1789113135.0,1.225188,,,,,,,,,,,,,,
2011-06-30,13815000000.0,5879000000.0,52778000000.0,5065000000.0,1813000000.0,43198000000.0,31176000000.0,31176000000.0,13488000000.0,,5581000000.0,689000000.0,9583000000.0,-334000000.0,,364000000.0,4949000000.0,71.0,,,-605000000.0,,1789113135.0,3242000000.0,29465000000.0,,6568000000,9050000000.0,54606000000.0,13815000000.0,,35248000000.0,41180000000.0,,,48392000000,,176671000000.0,6277000000,76428000000.0,2747000000,231277000000.0,4949000000.0,4066000000,2747000000,5524000000.0,16730000000.0,,16723000000.0,154849000000.0,,-2071000000.0,6690000000.0,28300000000.0,202000000.0,71112000000.0,20092000000.0,36000000.0,11216000000.0,,22485000000.0,1789113135.0,71.0,,,,,,,,,,,,,,
2011-09-30,14764000000.0,8012000000.0,54043000000.0,-789000000.0,2116000000.0,45304000000.0,35386000000.0,35386000000.0,16723000000.0,,4900000000.0,802000000.0,10103000000.0,-605000000.0,,-1395000000.0,4682000000.0,2.36933,,,-1448000000.0,,1789113135.0,1215000000.0,31162000000.0,,8814000000,6130000000.0,60312000000.0,14764000000.0,-1000000.0,36286000000.0,44709000000.0,,,50807000000,-2072000000.0,186694000000.0,6459000000,80995000000.0,4239000000,247006000000.0,4682000000.0,5896000000,4239000000,5231000000.0,19217000000.0,,18650000000.0,166011000000.0,0.0,-2072000000.0,7871000000.0,29584000000.0,224000000.0,77244000000.0,21223000000.0,2040000000.0,11824000000.0,,23407000000.0,1789113135.0,2.36933,,,,,,,,,,,,,,
2011-12-31,16163000000.0,9733000000.0,71608000000.0,-7961000000.0,2511000000.0,59537000000.0,27658000000.0,26329000000.0,18650000000.0,0.0,5573000000.0,783000000.0,2157000000.0,1233000000.0,-35938000000.0,-5422000000.0,9461000000.0,,95475000000.0,5761000000.0,-750000000.0,,,-8490000000.0,2397000000.0,5830000000.0,10516000000,-12764000000.0,58967000000.0,16163000000.0,-2257000000.0,38630000000.0,44960000000.0,1329000000.0,86756000000.0,58515000000,4210000000.0,215737000000.0,9103000000,83590000000.0,5478000000,274704000000.0,-1692000000.0,7222000000,5478000000,337000000.0,4760000000.0,,26329000000.0,133580000000.0,-16807000000.0,-12529000000.0,7832000000.0,33249000000.0,216000000.0,78972000000.0,25266000000.0,1189000000.0,14385000000.0,13911000000.0,24031000000.0,,,,,,,,,,,,,,,,
2012-03-31,16800000000.0,4568000000.0,62219000000.0,,1447000000.0,53690000000.0,27249000000.0,27249000000.0,,,2248000000.0,613000000.0,8150000000.0,,,,,1.295614,,,,,1789113135.0,,40973000000.0,,5181000000,,56785000000.0,16800000000.0,,43429000000.0,31216000000.0,,,53746000000,,199011000000.0,5135000000,74645000000.0,2318000000,255796000000.0,,3748000000,2318000000,6773000000.0,6199000000.0,,,181151000000.0,,,8599000000.0,31811000000.0,208000000.0,74952000000.0,21935000000.0,-154000000.0,14164000000.0,,22371000000.0,1789113135.0,1.295614,,,,,,,,,,,,,,
2012-06-30,18205000000.0,6203000000.0,68864000000.0,,1456000000.0,56531000000.0,27494000000.0,27494000000.0,,,1910000000.0,571000000.0,8391000000.0,,,,,2.178174,,,,,1789113135.0,,37889000000.0,,6774000000,,59102000000.0,18205000000.0,,40014000000.0,34013000000.0,,,59586000000,,207510000000.0,6788000000,74027000000.0,3897000000,266612000000.0,,5437000000,3897000000,8134000000.0,5682000000.0,,,192585000000.0,,,8931000000.0,34593000000.0,215000000.0,73724000000.0,24993000000.0,-207000000.0,14543000000.0,,25574000000.0,1789113135.0,2.178174,,,,,,,,,,,,,,
2012-09-30,18034000000.0,6993000000.0,67888000000.0,,2127000000.0,57063000000.0,30031000000.0,30031000000.0,,,1663000000.0,556000000.0,7831000000.0,,,,,2.640973,,,,,1789113135.0,,38657000000.0,,7549000000,,62307000000.0,18104000000.0,,40542000000.0,33596000000.0,,,59675000000,,209725000000.0,7383000000,74138000000.0,4725000000,272032000000.0,,6654000000,4725000000,7788000000.0,5594000000.0,,,197894000000.0,,,9693000000.0,34258000000.0,222000000.0,76943000000.0,25417000000.0,0.0,14795000000.0,,25242000000.0,1789113135.0,2.640973,,,,,,,,,,,,,,
2012-12-31,18511000000.0,18195000000.0,60921000000.0,,2907000000.0,61649000000.0,38116000000.0,36521000000.0,,0.0,8702000000.0,390000000.0,609000000.0,,-37113000000.0,,,,98762000000.0,31151000000.0,,268000000.0,,,354000000.0,665000000.0,18585000000,,75455000000.0,18468000000.0,,48516000000.0,37265000000.0,1595000000.0,128508000000.0,65131000000,,220487000000.0,10352000000,85781000000.0,9737000000,295942000000.0,,12182000000,9737000000,226000000.0,1206000000.0,6972000000.0,,155259000000.0,,,8645000000.0,36268000000.0,207000000.0,83840000000.0,28863000000.0,8353000000.0,16345000000.0,700000000.0,28640000000.0,,,,,,,,,,,,,,,,
2013-03-31,18136000000.0,5414000000.0,,,1475000000.0,59413000000.0,28855000000.0,28855000000.0,,,8365000000.0,651000000.0,9795000000.0,,,,,1.4605,59413000000.0,,,,1789113135.0,,46186000000.0,,6065000000,,62790000000.0,17876000000.0,,54748000000.0,36381000000.0,,,56203000000,,222586000000.0,5119000000,91129000000.0,2613000000,285376000000.0,,3939000000,2613000000,10233000000.0,9771000000.0,,,139345000000.0,,,9145000000.0,32948000000.0,197000000.0,87302000000.0,23255000000.0,876000000.0,14557000000.0,,26610000000.0,1789113135.0,1.4605,,,,,,,,,,,,,,
2013-06-30,19031000000.0,7017000000.0,,,1939000000.0,62719000000.0,46572000000.0,46572000000.0,,,11686000000.0,939000000.0,8219000000.0,,,,,1.992607,62719000000.0,,,,11175549.0,,43505000000.0,,7956000000,,83421000000.0,19183000000.0,,55517000000.0,54777000000.0,,,62047000000,,239561000000.0,7294000000,110294000000.0,3565000000,322982000000.0,,5078000000,3565000000,12516000000.0,10320000000.0,,,157786000000.0,,,8835000000.0,35722000000.0,326000000.0,92890000000.0,26325000000.0,598000000.0,15498000000.0,,44457000000.0,11175549.0,1.992607,,,,,,,,,,,,,,
2013-09-30,19850000000.0,8288000000.0,,,2182000000.0,67217000000.0,50322000000.0,50322000000.0,,,12294000000.0,910000000.0,8783000000.0,,,,,2.502916,67217000000.0,,,,1789113135.0,,45563000000.0,,9198000000,,88866000000.0,19823000000.0,,58426000000.0,63536000000.0,,,63977000000,,254042000000.0,7187000000,121962000000.0,4478000000,342908000000.0,,6106000000,4478000000,12386000000.0,12513000000.0,,,166044000000.0,,,10072000000.0,36940000000.0,569000000.0,95317000000.0,27037000000.0,1510000000.0,16086000000.0,,51023000000.0,1789113135.0,2.502916,,,,,,,,,,,,,,
2013-12-31,21660000000.0,9024000000.0,81985000000.0,,2086000000.0,73955000000.0,27385000000.0,27259000000.0,,0.0,3827000000.0,1298000000.0,1084000000.0,,-40633000000.0,,,,114588000000.0,33543000000.0,,142000000.0,,,347000000.0,-227000000.0,10322000000,,73569000000.0,21820000000.0,,48869000000.0,87773000000.0,126000000.0,130840000000.0,73480000000,,285623000000.0,10183000000,136642000000.0,5172000000,359192000000.0,,6938000000,5172000000,313000000.0,142000000.0,21308000000.0,,159392000000.0,,,8990000000.0,41637000000.0,409000000.0,98491000000.0,31843000000.0,34000000.0,18289000000.0,2993000000.0,72921000000.0,,,,,,,,,,,,,,,,
2014-03-31,20565000000.0,5276000000.0,102699000000.0,,1500000000.0,71977000000.0,32994000000.0,32994000000.0,,,2310000000.0,1679000000.0,10170000000.0,,,,,1.390633,71977000000.0,,,,1789113135.0,,46605000000.0,,6955000000,,73917000000.0,20421000000.0,,49884000000.0,90037000000.0,,,64228000000,,283695000000.0,5946000000,139921000000.0,2488000000,357612000000.0,,3776000000,2488000000,13556000000.0,16010000000.0,,,154533000000.0,,,11323000000.0,37717000000.0,969000000.0,98849000000.0,26511000000.0,695000000.0,16044000000.0,,74027000000.0,1789113135.0,1.390633,,,,,,,,,,,,,,
2014-06-30,21811000000.0,6716000000.0,104200000000.0,,2253000000.0,74418000000.0,36785000000.0,36785000000.0,,,2205000000.0,1675000000.0,10907000000.0,,,,,1.686869,74418000000.0,,,,1789113135.0,,49294000000.0,,8391000000,,79469000000.0,21353000000.0,,51923000000.0,89768000000.0,,,70956000000,,285520000000.0,7953000000,141691000000.0,3018000000,364989000000.0,,4463000000,3018000000,13306000000.0,15981000000.0,,,160140000000.0,,,12269000000.0,41192000000.0,424000000.0,95995000000.0,29764000000.0,629000000.0,17109000000.0,,73787000000.0,1789113135.0,1.686869,,,,,,,,,,,,,,
2014-09-30,22331000000.0,7991000000.0,102650000000.0,,1274000000.0,75427000000.0,41751000000.0,41751000000.0,,,1879000000.0,1787000000.0,12570000000.0,,,,,2.686247,75427000000.0,,,,1789113135.0,,50926000000.0,,9778000000,,84007000000.0,21955000000.0,,53809000000.0,88341000000.0,,,72391000000,,285478000000.0,8323000000,142150000000.0,4806000000,369485000000.0,,6717000000,4806000000,12789000000.0,12682000000.0,,,164177000000.0,,,13012000000.0,41737000000.0,1004000000.0,94831000000.0,30654000000.0,1509000000.0,16455000000.0,,75659000000.0,1789113135.0,2.686247,,,,,,,,,,,,,,
2014-12-31,14135000000.0,8786000000.0,76353000000.0,,1193000000.0,75629000000.0,35641000000.0,35497000000.0,,0.0,1553000000.0,1126000000.0,1021000000.0,,-40957000000.0,,,,116586000000.0,34245000000.0,,177000000.0,,,347000000.0,-5645000000.0,9912000000,,79112000000.0,15088000000.0,,49319000000.0,96732000000.0,144000000.0,147122000000.0,54667000000,,297061000000.0,8493000000,146051000000.0,6311000000,376173000000.0,,7593000000,6311000000,413000000.0,177000000.0,25174000000.0,,170473000000.0,,,8856000000.0,32039000000.0,482000000.0,102256000000.0,22628000000.0,1034000000.0,17214000000.0,3643000000.0,82935000000.0,,,,,,,,,,,,,,,,
2015-03-31,19831000000.0,5767000000.0,91909000000.0,,1418000000.0,72092000000.0,34525000000.0,34525000000.0,,,1452000000.0,1662000000.0,22828000000.0,,-28963000000.0,,,1.752265,72092000000.0,10452000000.0,,,1789113135.0,,50698000000.0,,7429000000,,73250000000.0,19565000000.0,,53249000000.0,95647000000.0,,,65199000000,,288738000000.0,5858000000,148896000000.0,3135000000,361988000000.0,,4349000000,3135000000,11261000000.0,13845000000.0,,,153443000000.0,,,10795000000.0,39510000000.0,1099000000.0,97394000000.0,25689000000.0,1245000000.0,16669000000.0,,81802000000.0,1789113135.0,1.752265,,,,,,,,,,,,,,
2015-06-30,21073000000.0,7526000000.0,99421000000.0,,2230000000.0,74336000000.0,36676000000.0,36676000000.0,,,3741000000.0,1780000000.0,23106000000.0,,,,,2.164201,74336000000.0,,,,1789113135.0,,48320000000.0,,9306000000,,75429000000.0,20948000000.0,,52576000000.0,97627000000.0,,,75120000000,,298507000000.0,8325000000,150203000000.0,3872000000,373936000000.0,,5296000000,3872000000,10409000000.0,16074000000.0,,,164084000000.0,,,11451000000.0,45722000000.0,515000000.0,101644000000.0,29398000000.0,583000000.0,16893000000.0,,81553000000.0,1789113135.0,2.164201,,,,,,,,,,,,,,
2015-09-30,22352000000.0,7866000000.0,103554000000.0,,1806000000.0,76355000000.0,43377000000.0,43377000000.0,,,13363000000.0,1795000000.0,31996000000.0,,,,,2.780148,76355000000.0,,,,1789113135.0,,61981000000.0,,9661000000,,95039000000.0,21846000000.0,,76545000000.0,109050000000.0,,,78763000000,,325704000000.0,8513000000,185595000000.0,4974000000,420743000000.0,,6060000000,4974000000,10914000000.0,20622000000.0,,,175499000000.0,,,18486000000.0,47898000000.0,1201000000.0,113799000000.0,30865000000.0,821000000.0,22262000000.0,,88428000000.0,1789113135.0,2.780148,,,,,,,,,,,,,,
2015-12-31,25057000000.0,9668000000.0,74491000000.0,,2364000000.0,80296000000.0,31833000000.0,29396000000.0,,0.0,5895000000.0,2523000000.0,1398000000.0,,-44382000000.0,,,3.038377,124678000000.0,45009000000.0,,218000000.0,1789113135.0,,4709000000.0,-4163000000.0,12191000000,,86723000000.0,24707000000.0,,65346000000.0,102130000000.0,2437000000.0,156532000000.0,89469000000,,322609000000.0,10638000000,167476000000.0,5436000000,409332000000.0,,7304000000,5436000000,291000000.0,495000000.0,33850000000.0,,181524000000.0,,,13847000000.0,53774000000.0,597000000.0,120686000000.0,35695000000.0,1249000000.0,24680000000.0,6230000000.0,85969000000.0,1789113135.0,3.038377,,,,,,,,,,,,,,
2016-03-31,24365000000.0,5851000000.0,112767000000.0,,1495000000.0,81950000000.0,50407000000.0,50407000000.0,,,5925000000.0,2034000000.0,24292000000.0,,,,,1.67625,81950000000.0,,,,1789113135.0,,69514000000.0,,7885000000,,108257000000.0,24321000000.0,,76683000000.0,128938000000.0,,,85856000000,,336266000000.0,6818000000,205621000000.0,2999000000,444523000000.0,,4356000000,2999000000,14672000000.0,26478000000.0,,,178570000000.0,,,18589000000.0,54673000000.0,1244000000.0,117257000000.0,31183000000.0,490000000.0,24589000000.0,,102460000000.0,1789113135.0,1.67625,,,,,,,,,,,,,,
2016-06-30,25919000000.0,8049000000.0,123343000000.0,,1893000000.0,87535000000.0,49956000000.0,49956000000.0,,,5458000000.0,2411000000.0,28084000000.0,,,,,2.723696,87535000000.0,,,,1789113135.0,,67078000000.0,,10460000000,,110985000000.0,26062000000.0,,73339000000.0,142602000000.0,,,94543000000,,362527000000.0,9409000000,215941000000.0,4873000000,473512000000.0,,6156000000,4873000000,14149000000.0,34599000000.0,,,197239000000.0,,,20232000000.0,59215000000.0,803000000.0,123565000000.0,35328000000.0,461000000.0,26648000000.0,,108003000000.0,1789113135.0,2.723696,,,,,,,,,,,,,,
2016-09-30,27328000000.0,9398000000.0,125252000000.0,,1468000000.0,91536000000.0,57912000000.0,57912000000.0,,,5965000000.0,2506000000.0,30511000000.0,,,,,3.739842,91536000000.0,,,,1789113135.0,,72551000000.0,,11904000000,,121083000000.0,27199000000.0,,80075000000.0,144924000000.0,,,100325000000,,371767000000.0,9303000000,224999000000.0,6691000000,492850000000.0,,7930000000,6691000000,14258000000.0,34091000000.0,,,207519000000.0,,,20710000000.0,63694000000.0,1559000000.0,124468000000.0,36631000000.0,1894000000.0,28203000000.0,,110833000000.0,1789113135.0,3.739842,,,,,,,,,,,,,,
