date,quarterlyNetIncomeCommonStockholders,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyLongTermDebt,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyNetIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetPPE,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyDeferredIncomeTax,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyChangesInAccountReceivables,quarterlyOtherNonCashItems,quarterlyBeginningCashPosition,quarterlyDepreciationAndAmortization,quarterlyChangeInCashSupplementalAsReported,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyInvestingCashFlow,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyPurchaseOfBusiness,quarterlyFreeCashFlow,quarterlyNetOtherInvestingChanges
2004-12-31,281922075.86,-7574448974.52,2874274959.28,6562348904.72,4398548307.04,-7574448974.52,3450500991.64,2246039377.12,7817321840.96,,1498965.76,,3348624592.0,,439775308.8,,1483203751.44,,,282021662.66,4316309527.6,,,,,5213945845.76,282021662.66,,,,1248676837.44,5315970678.16,-2501351162.8,527909626.8,1321423150.64,411695519.6,1321423150.64,,1442433653.2,,701881127.28,11858833765.68,7460285458.64,197553654.72,311700066.0,1636790202.8,9893026.48,182066063.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,151092279.8,3163443886.79,,,,3163443886.79,3163443886.79,,,,,0.278409,,542698809.0,,,,,,151092279.8,,,,,,,151092279.8,,,,,,,,,,,,,,,,,,,,,,0.279875,539856670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,149047327.8,221948865.18,2824458424.83,9293307370.83,5450719253.49,221948865.18,3158229952.71,3264862471.29,9124536008.7,,6486854.22,0.277925,4054857082.92,536300000.0,900469356.57,2194239145.77,2589136927.02,,963990806.94,149047327.8,6028444899.54,,742041941.76,,742041941.76,5374574289.0,149047327.8,,40417710.48,8133758.64,1612920704.22,6323943657.15,-2800592351.55,1073118460.05,797878113.48,582815026.71,1242174768.03,38821187.79,1931473645.92,191261436.03,566249348.7,14696623197.9,9245903944.41,536509261.26,444296654.55,2145538183.32,187519147.2,182628815.67,0.279412,533400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,348417393.01,4038534438.22,,,,4038534438.22,4038534438.22,,,,,0.645335,,539901520.0,,,,,,348417393.01,,,,,,,348417393.01,,,,,,,,,,,,,,,,,,,,,,0.65132,534940020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,348733118.03,-9003977340.92,3530017894.5,9811446199.08,5716457423.77,-9003977340.92,4043111316.68,3220753051.67,10181764786.63,,30676315.23,,4521065595.26,,886026512.79,,1923339024.31,589052290.63,,348733118.03,6590693147.41,,,,,6190697063.36,348733118.03,,,,1721292264.07,6818319967.72,-3363444818.91,1183601039.36,1147727996.08,581857925.12,1489968210.27,,2250790304.54,,788700366.16,16040414146.12,10323956722.35,846057721.7,342240214.19,1203785114.22,270694229.1,183360491.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,201599443.6,4012041780.22,,,,4012041780.22,4012041780.22,,,,,0.375891,,536324000.0,,,,,,201599443.6,,,,,,,201599443.6,,,,,,,,,,,,,,,,,,,,,,0.375891,536324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,198540924.4,306567898.0,3900869700.0,10564502093.6,6406048994.8,306567898.0,4016902671.6,4376607544.4,10072752253.2,,12109169.8,0.365239,4221597962.4,543300000.0,810275866.4,2808043929.6,3178356945.4,,1208858742.0,198540924.4,6187894549.2,,902290844.0,,902290844.0,6377428530.2,198540924.4,,61543664.0,13259591.8,2115101716.0,6955139154.6,-3117613098.6,1156020720.4,665072262.4,1249186902.6,1100481163.6,56440329.4,2516487082.2,263387160.4,687888182.8,16981158448.8,10575109454.0,456323886.2,435408901.2,2671096755.6,28820027.6,185131073.4,0.368761,538200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,406283207.44,5349164955.0,,,,5349164955.0,5349164955.0,,,,,0.757533,,543300000.0,,,,,,406283207.44,,,,,,,406283207.44,,,,,,,,,,,,,,,,,,,,,,0.757533,538200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,407522408.26,-11602241807.44,4658896395.04,11240691052.75,6685495141.87,-11602241807.44,5368345001.49,3828396932.18,11321491872.04,,5299283.86,,5312895760.85,,798199138.16,,2648797863.34,1389198853.54,,407522408.26,7412294120.57,,,,,7062495166.72,407522408.26,2841598145.36,,,2036398709.29,7479494404.36,-3841997467.68,1301199221.56,1101599429.48,645399584.31,1472099231.82,,124399817.27,,724799434.79,18344986461.39,11659491319.52,394599648.17,370499802.34,1399198846.16,-85499254.98,185699969.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,252264720.0,4847674560.0,,,,4847674560.0,4847674560.0,,,,,0.459841,,548591000.0,,,,,,252264720.0,,,,,,,252264720.0,,,,,,,,,,,,,,,,,,,,,,0.463883,543811522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,251920570.0,385637940.0,5102684390.0,12235508740.0,7373663370.0,385637940.0,4848547510.0,4675675330.0,11815148610.0,,738770.0,0.459958,5544468850.0,547800000.0,614656640.0,3433802960.0,3929517630.0,,1414744550.0,251920570.0,7559833410.0,,1029106610.0,,1029106610.0,7503686890.0,251920570.0,,82003470.0,86436090.0,2367757850.0,7973544610.0,-3841604000.0,1400707920.0,740986310.0,896128010.0,1075649120.0,114509350.0,3283832650.0,396719490.0,686317330.0,19801252310.0,12427588940.0,456559860.0,334662810.0,3322987460.0,-158096780.0,186908810.0,0.463948,543200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,463208970.0,5833209480.0,,,,5833209480.0,5833209480.0,,,,,0.843517,,549100000.0,,,,,,463208970.0,,,,,,,463208970.0,,,,,,,,,,,,,,,,,,,,,,0.851016,544300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,465033960.0,-13259119420.0,5852528710.0,11785990080.0,6768851030.0,-13259119420.0,5676379540.0,3986962310.0,12418362220.0,,9602180.0,,5937576590.0,,547324260.0,,3203698770.0,802467900.0,,465033960.0,7799027770.0,,,,,7967065920.0,465033960.0,,,,2229763370.0,8238670440.0,-4179691780.0,1314126920.0,1007543030.0,570643840.0,1325786710.0,,3697525170.0,,777090710.0,19818899520.0,13050048490.0,1136486590.0,318243680.0,1477363980.0,-478051390.0,187242510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,230481160.0,4849602210.0,,,,4849602210.0,4849602210.0,,,,,0.473743,,491719050.0,,,,,,230481160.0,,,,,,,230481160.0,,,,,,,,,,,,,,,,,,,,,,0.473743,487420650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,230668350.0,356487450.0,5884267000.0,13373680700.0,7470985650.0,356487450.0,4856108900.0,6074266550.0,12619401550.0,,13979900.0,0.47444,5275505900.0,485987850.0,727590250.0,3451128950.0,3897214850.0,,1404979950.0,230668350.0,7299414150.0,,1048492500.0,,1049127950.0,7488142800.0,230668350.0,,69264050.0,26688900.0,2469994150.0,8442588700.0,-4176812850.0,1296318000.0,738392900.0,2335278750.0,1089796750.0,121370950.0,3879422250.0,303109650.0,803208800.0,20926639400.0,13455653750.0,465784850.0,351403850.0,3273202950.0,-706620400.0,187457750.0,0.477776,482764050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,6180000000.0,11978000000.0,6669000000.0,,,4309000000.0,,,11000000.0,,5467000000.0,,0.0,,3281000000.0,,,,7669000000.0,944000000.0,,,,9222000000.0,,,,,2346000000.0,8727000000.0,,1448000000.0,931000000.0,1026000000.0,1031000000.0,,4083000000.0,,0.0,21200000000.0,14531000000.0,44000000.0,100000000.0,2932000000.0,-740000000.0,241000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,6508000000.0,10573000000.0,5982000000.0,,,3172000000.0,14042000000.0,,5000000.0,,4943000000.0,,167000000.0,,2454000000.0,,,,7401000000.0,1090000000.0,,,,9637000000.0,,,,,2008000000.0,8535000000.0,-5507000000.0,1519000000.0,1372000000.0,381000000.0,1438000000.0,,4095000000.0,,0.0,20283000000.0,14301000000.0,8000000.0,66000000.0,2471000000.0,-740000000.0,242000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,6012000000.0,12313000000.0,6916000000.0,,,3807000000.0,,,5000000.0,,5776000000.0,,11000000.0,,3307000000.0,,,,8506000000.0,1028000000.0,,,,10223000000.0,,,,,2430000000.0,9331000000.0,,1712000000.0,998000000.0,461000000.0,1097000000.0,,4487000000.0,,151000000.0,22612000000.0,15696000000.0,40000000.0,99000000.0,3029000000.0,141000000.0,245000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,6446000000.0,11050000000.0,6499000000.0,,,3739000000.0,15142000000.0,199000000.0,14000000.0,,4695000000.0,,163000000.0,,2419000000.0,,,,7311000000.0,1186000000.0,,,,10328000000.0,,,,,2187000000.0,8892000000.0,-6250000000.0,1693000000.0,1730000000.0,666000000.0,1767000000.0,,4305000000.0,,0.0,21461000000.0,14962000000.0,54000000.0,37000000.0,2686000000.0,,245000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,6206000000.0,10866000000.0,6749000000.0,,,4174000000.0,,,31000000.0,,4269000000.0,,144000000.0,,3221000000.0,,,,6692000000.0,1017000000.0,,,,9816000000.0,,,,,2306000000.0,8409000000.0,,1602000000.0,1054000000.0,851000000.0,1087000000.0,,4092000000.0,,0.0,20757000000.0,14008000000.0,15000000.0,33000000.0,3037000000.0,-627000000.0,248000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,,6348000000.0,10804000000.0,6305000000.0,,,3709000000.0,15761000000.0,201000000.0,24000000.0,,4463000000.0,,204000000.0,,2143000000.0,,,,7095000000.0,1187000000.0,,,,10509000000.0,,,,,2286000000.0,8936000000.0,-6825000000.0,1492000000.0,1295000000.0,519000000.0,1324000000.0,,4488000000.0,,0.0,21387000000.0,15082000000.0,10000000.0,29000000.0,2858000000.0,-119000000.0,248000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,5997000000.0,11326000000.0,7167000000.0,,,3759000000.0,8640000000.0,,50000000.0,0.0,4964000000.0,,200000000.0,,3382000000.0,,,,7567000000.0,1081000000.0,,,,10419000000.0,,,,,2578000000.0,8640000000.0,,1348000000.0,1120000000.0,285000000.0,1149000000.0,,4524000000.0,,0.0,21780000000.0,14613000000.0,8000000.0,29000000.0,3198000000.0,76000000.0,249000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,,6287000000.0,10595000000.0,7000000000.0,,,3814000000.0,15454000000.0,181000000.0,195000000.0,,4239000000.0,,192000000.0,,2035000000.0,,,,6781000000.0,871000000.0,,686000000.0,,10537000000.0,,4240000000.0,,,2397000000.0,8448000000.0,-7006000000.0,1301000000.0,1768000000.0,676000000.0,1799000000.0,,206000000.0,,86000000.0,21168000000.0,14168000000.0,105000000.0,31000000.0,1512000000.0,-169000000.0,250000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,5899000000.0,11193000000.0,7064000000.0,,,4566000000.0,8134000000.0,,31000000.0,0.0,4121000000.0,,301000000.0,,3246000000.0,,,,6627000000.0,1456000000.0,,,,10156000000.0,,,,,2546000000.0,8134000000.0,,1254000000.0,1224000000.0,1361000000.0,1224000000.0,,4367000000.0,,98000000.0,21386000000.0,14322000000.0,9000000.0,,2941000000.0,-223000000.0,251000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,5654000000.0,10743000000.0,7353000000.0,,,4034000000.0,14988000000.0,151000000.0,17000000.0,,4579000000.0,,184000000.0,,2029000000.0,,,,6709000000.0,1363000000.0,,,,9662000000.0,,3734000000.0,,,2254000000.0,7539000000.0,-7449000000.0,1166000000.0,2540000000.0,961000000.0,2540000000.0,,177000000.0,,93000000.0,20429000000.0,13076000000.0,24000000.0,,1495000000.0,-542000000.0,252000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,5196000000.0,10491000000.0,6763000000.0,,,3866000000.0,7421000000.0,,12000000.0,0.0,4301000000.0,,249000000.0,,3211000000.0,,,,6625000000.0,1374000000.0,,,,9275000000.0,,,,,2387000000.0,7421000000.0,,1186000000.0,1146000000.0,611000000.0,1146000000.0,,3937000000.0,,75000000.0,19790000000.0,13027000000.0,19000000.0,,3015000000.0,-600000000.0,253000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,5405000000.0,11819000000.0,8727000000.0,,,3867000000.0,15228000000.0,154000000.0,546000000.0,,5419000000.0,,148000000.0,,2180000000.0,,,,7952000000.0,1352000000.0,,,,10177000000.0,,4018000000.0,,,2260000000.0,7422000000.0,-7806000000.0,1305000000.0,3262000000.0,447000000.0,3262000000.0,,155000000.0,,85000000.0,22017000000.0,13290000000.0,59000000.0,,1506000000.0,57000000.0,254000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,5245000000.0,12837000000.0,11386000000.0,,,4158000000.0,7822000000.0,129000000.0,22000000.0,0.0,6169000000.0,,184000000.0,,3577000000.0,,,,8679000000.0,1440000000.0,,,,12522000000.0,,,,,2537000000.0,7822000000.0,,1399000000.0,5239000000.0,351000000.0,5239000000.0,,4411000000.0,,106000000.0,25381000000.0,13995000000.0,9000000.0,,3532000000.0,794000000.0,281000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,5800000000.0,18463000000.0,9397000000.0,,,6369000000.0,21636000000.0,401000000.0,24000000.0,,8465000000.0,,242000000.0,,3311000000.0,,,,12094000000.0,1345000000.0,,,,13015000000.0,,7406000000.0,,,2873000000.0,13062000000.0,-8574000000.0,2023000000.0,2518000000.0,756000000.0,2518000000.0,,414000000.0,,149000000.0,32007000000.0,22610000000.0,46000000.0,,2521000000.0,700000000.0,282000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,5471000000.0,18378000000.0,9362000000.0,,,6668000000.0,12608000000.0,,26000000.0,0.0,7940000000.0,,273000000.0,,4927000000.0,,,,11710000000.0,1287000000.0,,,,12576000000.0,,,,,2997000000.0,12608000000.0,,1975000000.0,1394000000.0,642000000.0,1394000000.0,,7691000000.0,,218000000.0,31489000000.0,22127000000.0,25000000.0,,5241000000.0,407000000.0,284000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,6472000000.0,17151000000.0,9394000000.0,,,5898000000.0,22118000000.0,394000000.0,23000000.0,,7515000000.0,,240000000.0,,3413000000.0,,,,11253000000.0,1325000000.0,,,,13895000000.0,,7396000000.0,,,2939000000.0,12690000000.0,-9428000000.0,2008000000.0,2449000000.0,275000000.0,2449000000.0,,365000000.0,,212000000.0,31594000000.0,22200000000.0,61000000.0,,2531000000.0,629000000.0,285000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,6515000000.0,17681000000.0,9977000000.0,,,6229000000.0,12409000000.0,441000000.0,60000000.0,0.0,7980000000.0,,416000000.0,,4865000000.0,,,,11452000000.0,1272000000.0,,,,13410000000.0,,,,,3115000000.0,12409000000.0,,1890000000.0,1930000000.0,418000000.0,1930000000.0,,7548000000.0,,210000000.0,31597000000.0,21620000000.0,6000000.0,,5000000000.0,24000000.0,286000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,,7903000000.0,16656000000.0,9771000000.0,,,6031000000.0,22180000000.0,458000000.0,1146000000.0,,7660000000.0,,98000000.0,,3098000000.0,,,,10625000000.0,1273000000.0,,,,14491000000.0,,6905000000.0,,,2715000000.0,13094000000.0,-9086000000.0,1666000000.0,2115000000.0,316000000.0,2115000000.0,,309000000.0,,156000000.0,31633000000.0,21862000000.0,167000000.0,,2304000000.0,-386000000.0,287000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,8862000000.0,19785000000.0,10121000000.0,,,7495000000.0,15607000000.0,,,0.0,8557000000.0,,,,5084000000.0,,,,12290000000.0,,,,,15477000000.0,,,,,3151000000.0,15607000000.0,,2059000000.0,1848000000.0,1356000000.0,1848000000.0,,,,,35756000000.0,25635000000.0,,,5155000000.0,,288000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,,9812000000.0,18619000000.0,9511000000.0,,,6079000000.0,25499000000.0,,,,8698000000.0,,291000000.0,,3506000000.0,,,,12540000000.0,,,,,16029000000.0,,8116000000.0,,,3061000000.0,15761000000.0,-9738000000.0,2209000000.0,2346000000.0,618000000.0,2346000000.0,,317000000.0,,,35173000000.0,25662000000.0,48000000.0,,2453000000.0,,288000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,9719000000.0,21637000000.0,9915000000.0,,,7337000000.0,18023000000.0,,,,8806000000.0,,,,5258000000.0,,,,14300000000.0,,,,,15634000000.0,,,,,3228000000.0,17845000000.0,-178000000.0,2213000000.0,1399000000.0,1023000000.0,1399000000.0,,,,,37815000000.0,27900000000.0,,,5073000000.0,,288000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
