date,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyBasicEPS,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyDilutedEPS,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,quarterlyEndCashPosition,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyBasicAverageShares,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment
2008-12-31,29181000,46016000.0,32086000,,2581000.0,45835000.0,,0.0,321606000,125713000.0,200035000.0,178077000.0,,263879000.0,,86719000.0,55510000.0,,-1736000.0,-13911000.0,248447000,106293000.0,18994000.0,1017000.0,19964000.0,19964000.0,17383000.0,,,1001001000.0,22538000.0,3060000,12825000.0,709190000.0,-42000.0,32086000,1353244000.0,27625000.0,,,,0.0,1189127000.0,116818000.0,28738000.0,5886000.0,-13371000.0,-102279000.0,72041000,19964000.0,1323000.0,-22852000.0,634719000.0,-7459000.0,4116000.0,,299986000,,265069000.0,49987000,-1990000.0,296000.0,352243000.0,228081000,-197368000.0,444121000.0,,369397000.0,17732000,587196000.0,-18391000.0,51539000,621592000,-20583000.0,-601931000.0,,
2009-03-31,38285000,58341000.0,37833000,209785500.0,-1447000.0,47012000.0,,0.0,429462000,110552000.0,200035000.0,,,250759000.0,0.177778,62042000.0,54515000.0,,0.0,-13960000.0,318299000,104579000.0,24277000.0,1017000.0,18517000.0,18517000.0,19964000.0,,,990565000.0,21481000.0,3595000,12828000.0,687174000.0,1382000.0,37381000,1348058000.0,43452000.0,,,0.177778,-21616000.0,1201493000.0,123855000.0,62643000.0,-1723000.0,-18305000.0,-94466000.0,87577000,18517000.0,3527000.0,-14152000.0,660884000.0,737000.0,-8189000.0,,377545000,208626750.0,255888000.0,59705000,,2015000.0,357493000.0,294022000,-257779000.0,431286000.0,,392818000.0,21872000,578764000.0,-14889000.0,59246000,807007000,-45636000.0,-622729000.0,,
2009-06-30,31097000,58018000.0,30341000,208417500.0,1583000.0,43363000.0,,0.0,333339000,120060000.0,200035000.0,,,245960000.0,0.146667,97349000.0,54092000.0,,3013000.0,-16096000.0,238271000,105898000.0,18656000.0,1017000.0,20100000.0,20100000.0,18517000.0,,,994010000.0,20357000.0,2806000,11466000.0,682996000.0,-432000.0,30341000,1365460000.0,44724000.0,,,0.146667,-6009000.0,1215201000.0,120143000.0,42753000.0,-846000.0,-16090000.0,-84440000.0,70506000,20100000.0,2514000.0,-23394000.0,682464000.0,-1110000.0,1814000.0,,281109000,206870455.0,260560000.0,49044000,-8842000.0,669000.0,371450000.0,216602000,-221991000.0,422436000.0,,407063000.0,17947000,582189000.0,-13294000.0,42838000,614448000,-33041000.0,-633012000.0,,
2009-09-30,33024000,49872000.0,31926000,208343250.0,-4006000.0,43392000.0,,0.0,322245000,131422000.0,199058000.0,,,228432000.0,0.154265,65113000.0,53440000.0,,0.0,-16101000.0,229249000,104494000.0,19064000.0,1017000.0,16094000.0,16094000.0,20100000.0,,,988840000.0,18506000.0,2858000,11649000.0,657763000.0,-234000.0,31926000,1354653000.0,30779000.0,,,0.151111,0.0,1228180000.0,103305000.0,74712000.0,-1106000.0,-17973000.0,-90157000.0,73096000,16094000.0,3166000.0,-14808000.0,685919000.0,1097000.0,-2280000.0,,280325000,208066500.0,253233000.0,51174000,0.0,806000.0,365813000.0,210185000,-218071000.0,404530000.0,,422888000.0,18150000,580294000.0,-19093000.0,51076000,602570000,-39070000.0,-647886000.0,,
2009-12-31,31758000,69778000.0,30649000,,2854000.0,43851000.0,,0.0,305137000,103317000.0,201682000.0,178708000.0,,225905000.0,,60996000.0,63748000.0,,0.0,-16013000.0,218514000,103080000.0,18931000.0,1017000.0,18948000.0,18948000.0,16094000.0,,,1012487000.0,25763000.0,2329000,10692000.0,623416000.0,1000.0,30649000,1351442000.0,44961000.0,,,,-12906000.0,1255163000.0,92692000.0,59589000.0,6982000.0,-9164000.0,-64672000.0,69096000,18948000.0,2648000.0,-37255000.0,715945000.0,-594000.0,5130000.0,,271687000,,221772000.0,47836000,-15723000.0,-876000.0,338955000.0,205609000,-198531000.0,401644000.0,,437524000.0,16078000,602576000.0,-24817000.0,53173000,576824000,-29669000.0,-652587000.0,,
2010-03-31,40687000,82549000.0,40687000,207459000.0,-10527000.0,44043000.0,,0.0,414798000,100834000.0,200153000.0,,,173559000.0,0.197159,99875000.0,63552000.0,,0.0,-16020000.0,318188000,101219000.0,25637000.0,1017000.0,8421000.0,8421000.0,18948000.0,-8804000.0,,998518000.0,24398000.0,2784000,14802000.0,575387000.0,191000.0,40687000,1323436000.0,53424000.0,,,0.195556,-2115000.0,1239455000.0,101341000.0,16775000.0,-476000.0,-1037000.0,-62191000.0,91592000,8421000.0,4753000.0,-35668000.0,748049000.0,1926000.0,-3350000.0,,380228000,206392324.0,226573000.0,63171000,,861000.0,324918000.0,292551000,-254995000.0,348814000.0,,462191000.0,22484000,589930000.0,-29125000.0,62040000,795026000,-57408000.0,-649525000.0,,
2010-06-30,33756000,72748000.0,33756000,207805500.0,-1892000.0,44306000.0,,0.0,318553000,115404000.0,200153000.0,,,137233000.0,0.163527,98378000.0,62888000.0,,0.0,-18322000.0,237927000,99824000.0,20021000.0,1017000.0,6529000.0,6529000.0,8421000.0,-5086000.0,,1004611000.0,25340000.0,1984000,15083000.0,554643000.0,579000.0,33756000,1333349000.0,47004000.0,,,0.163527,0.0,1260045000.0,102286000.0,25291000.0,-1047000.0,8883000.0,-52576000.0,74197000,6529000.0,2729000.0,-25629000.0,778706000.0,115000.0,1346000.0,,289163000,205913250.0,243030000.0,52192000,,245000.0,328738000.0,217906000,-201232000.0,311613000.0,,477625000.0,18436000,596905000.0,-25744000.0,51236000,607716000,-49011000.0,-663140000.0,,
2010-09-30,31166000,73510000.0,31166000,207621000.0,578000.0,44948000.0,,0.0,316141000,115670000.0,200153000.0,,,116545000.0,0.000151,102836000.0,61319000.0,,0.0,-18356000.0,235000000,98428000.0,19778000.0,1017000.0,7107000.0,7107000.0,6529000.0,-1937000.0,,1005644000.0,26817000.0,1791000,16069000.0,539094000.0,204000.0,31166000,1336796000.0,54140000.0,2905000.0,,0.000151,-20647000.0,1276232000.0,107280000.0,42959000.0,-1114000.0,16233000.0,-31726000.0,69449000,7107000.0,2861000.0,-18432000.0,797702000.0,938.0,-4572000.0,,281753000,205365348.0,249767000.0,47880000,0.0,865000.0,331152000.0,215222000,-48051000.0,289327000.0,,490435000.0,16714000,599106000.0,-19370000.0,46753000,597894000,-54500000.0,-677126000.0,,
2010-12-31,31438000,77243000.0,31438000,,-352000.0,45291000.0,,0.0,297298000,112272000.0,200153000.0,166281000.0,,98870000.0,,97659000.0,66680000.0,,0.0,-18184000.0,230002000,97032000.0,19682000.0,1017000.0,6755000.0,6755000.0,7107000.0,-3820000.0,,1011775000.0,28432000.0,1605000,17037000.0,529699000.0,3000.0,31438000,1325489000.0,53078000.0,2896000.0,,,-16422000.0,1284254000.0,102068000.0,41924000.0,6525000.0,31523000.0,-33709000.0,68424000,6755000.0,3335000.0,-24568000.0,795790000.0,165000.0,5640000.0,,275835000,,242772000.0,47137000,0.0,-1571000.0,313714000.0,210320000,-26963000.0,286927000.0,,503689000.0,15699000,604693000.0,-24165000.0,45833000,573133000,-53027000.0,-679561000.0,,
2011-03-31,41161000,72554000.0,41161000,204720750.0,1912000.0,47091000.0,,0.0,412258000,109392000.0,200153000.0,177311000.0,,90606000.0,0.204444,103548000.0,64811000.0,,0.0,-18078000.0,328049000,95188000.0,27992000.0,1017000.0,8667000.0,8667000.0,6755000.0,,,1006541000.0,29097000.0,2149000,18547000.0,537571000.0,577000.0,41161000,1335775000.0,50496000.0,,,0.2,-18029000.0,1300175000.0,121931000.0,35325000.0,-3268000.0,24009000.0,-38054000.0,93421000,8667000.0,5929000.0,-25974000.0,798204000.0,352000.0,-6439000.0,19863000.0,389567000,202981500.0,260420000.0,63280000,-5000000.0,-23563000.0,329234000.0,300057000,-103645000.0,277151000.0,,526772000.0,22119000,600313000.0,-22058000.0,61518000,801825000,-44668000.0,-699862000.0,,
2011-06-30,28210000,-6373000.0,28210000,205837500.0,5074000.0,54483000.0,,0.0,341887000,124413000.0,220475000.0,197289000.0,,287171000.0,0.14,115294000.0,52329000.0,,0.0,-20355000.0,257598000,145062000.0,20898000.0,199000.0,13741000.0,13741000.0,8667000.0,,,1198750000.0,31682000.0,2372000,31319000.0,791659000.0,5529000.0,28210000,1589678000.0,-27740000.0,,,0.14,0.0,1415332000.0,130403000.0,39317000.0,-2451000.0,-41727000.0,-62747000.0,66977000,13741000.0,3458000.0,-185388000.0,798019000.0,-6825000.0,-1958000.0,-9785000.0,300709000,202948500.0,297889000.0,43707000,-164485000.0,93512000.0,390928000.0,236700000,-205303000.0,493770000.0,,534588000.0,15497000,701331000.0,-21367000.0,43111000,642596000,196835000.0,-714001000.0,,
2011-09-30,31019000,28604000.0,31019000,205810500.0,-5545000.0,54571000.0,,0.0,365706000,150333000.0,220953000.0,193955000.0,,305059000.0,0.151588,122891000.0,48448000.0,,0.0,-20337000.0,261900000,143146000.0,22816000.0,199000.0,8196000.0,8196000.0,13741000.0,,,1197072000.0,33558000.0,2838000,29075000.0,811239000.0,-5233000.0,31019000,1604212000.0,6715000.0,,,0.151588,-8569000.0,1432185000.0,123890000.0,50435000.0,-4801000.0,-10516000.0,-72536000.0,73682000,8196000.0,1816000.0,-21592000.0,792973000.0,5979000.0,-7448000.0,-6513000.0,309663000,203949841.0,311696000.0,48028000,0.0,-110390000.0,407140000.0,239084000,-273030000.0,499543000.0,,545270000.0,17009000,702761000.0,-21889000.0,47763000,675369000,-12557000.0,-729424000.0,,
2011-12-31,23038000,39505000.0,23038000,205584000.0,-413000.0,52567000.0,,8078000.0,353350000,46525000.0,219730000.0,185603000.0,,283406000.0,0.112947,113720000.0,35375000.0,,0.0,-20311000.0,263582000,141231000.0,22932000.0,199000.0,7783000.0,7783000.0,8196000.0,,,1175428000.0,42768000.0,2813000,26658000.0,795030000.0,12000.0,23038000,1553998000.0,25657000.0,,,0.112947,0.0,1421116000.0,115138000.0,478000.0,8820000.0,-18451000.0,-112047000.0,62696000,7783000.0,2435000.0,-4985000.0,758968000.0,-13531000.0,9388000.0,-8752000.0,300216000,203971779.0,268419000.0,36951000,0.0,29228000.0,378570000.0,240650000,-293105000.0,526611000.0,0.0,547997000.0,13913000,685487000.0,-13848000.0,36634000,653566000,-34933000.0,-735629000.0,,
2012-03-31,37943000,60113000.0,37943000,205773000.0,178364000.0,49730000.0,,0.0,478978000,109169000.0,219730000.0,201328000.0,,443000000.0,0.186667,120765000.0,35419000.0,,0.0,-20570000.0,360011000,138724000.0,29739000.0,199000.0,186147000.0,186147000.0,7783000.0,,,1167230000.0,53571000.0,4229000,30118000.0,948244000.0,-3706000.0,37943000,1729881000.0,45825000.0,,,0.186667,-1354000.0,1437052000.0,115434000.0,21751000.0,573000.0,-15567000.0,-108163000.0,93161000,186147000.0,3064000.0,-13407000.0,781637000.0,411000.0,-6038000.0,296000.0,419228000,203244000.0,278174000.0,59193000,0.0,14860000.0,562651000.0,330272000,-565221000.0,670070000.0,,565604000.0,21250000,676835000.0,-14288000.0,59217000,898206000,131658000.0,-760217000.0,,
2012-04-30,37943000,60113000.0,37943000,205773000.0,178364000.0,,,,478978000,,,,,,0.186667,,,,,-20570000.0,360011000,,29739000.0,,,,7783000.0,,-15819000.0,,,4229000,,,-3706000.0,37943000,,45825000.0,,,0.186667,-1354000.0,,,,573000.0,-15567000.0,,93161000,186147000.0,3064000.0,-13407000.0,,411000.0,-6038000.0,296000.0,419228000,203244000.0,,59193000,0.0,14860000.0,,330272000,-565221000.0,,,,21250000,,-14288000.0,59217000,898206000,131658000.0,,,
2012-06-30,28380000,66689000.0,28380000,206574000.0,36182000.0,48645000.0,,0.0,365658000,116345000.0,219948000.0,203697000.0,,425343000.0,0.14,120172000.0,35334000.0,,0.0,-21755000.0,268486000,136963000.0,22255000.0,199000.0,222329000.0,222329000.0,186147000.0,,,1159627000.0,62694000.0,6078000,30569000.0,940829000.0,1260000.0,28380000,1754553000.0,51742000.0,,,0.14,0.0,1449917000.0,115637000.0,25786000.0,437000.0,11842000.0,-93538000.0,72815000,222329000.0,1830000.0,-13851000.0,813724000.0,585000.0,754000.0,202000.0,315903000,203710500.0,294676000.0,44482000,0.0,5319000.0,594926000.0,246231000,-7804000.0,646153000.0,,571995000.0,16102000,670951000.0,-14947000.0,47417000,681561000,-16656000.0,-778966000.0,,
2012-09-30,31231000,55427000.0,31231000,209575500.0,-208192000.0,48223000.0,,0.0,382508000,129402000.0,276170000.0,222469000.0,,531907000.0,0.153333,132166000.0,38398000.0,,0.0,-22101000.0,282083000,390848000.0,24757000.0,199000.0,14137000.0,14137000.0,222329000.0,,,1538276000.0,72016000.0,6708000,41400000.0,1086656000.0,113000.0,31231000,1950317000.0,35474000.0,,,0.146667,-12233000.0,1527940000.0,132879000.0,23201000.0,2145000.0,-7902000.0,-90179000.0,80588000,14137000.0,2118000.0,-337837000.0,863661000.0,420000.0,-4986000.0,10263000.0,334774000,207040500.0,334297000.0,49123000,-318426000.0,3341000.0,412041000.0,257326000,-348989000.0,752359000.0,,581125000.0,17892000,728912000.0,-19953000.0,52691000,717282000,74218000.0,-799028000.0,,
2012-12-31,38567000,34651000.0,38567000,209407500.0,-862000.0,48891000.0,,3914000.0,390666000,46335000.0,269897000.0,256235000.0,,535016000.0,0.185946,136249000.0,39206000.0,,-3212000.0,-22063000.0,299590000,388384000.0,25939000.0,199000.0,13275000.0,13275000.0,14137000.0,,,1531398000.0,88842000.0,6397000,44558000.0,1137229000.0,211000.0,38567000,1995849000.0,16580000.0,,,0.185946,-5139000.0,1536997000.0,153956000.0,567000.0,8295000.0,-34325000.0,-114667000.0,88310000,13275000.0,3104000.0,-20342000.0,858620000.0,-2419000.0,-3096000.0,17768000.0,358776000,207409783.0,354958000.0,55974000,-50000.0,-7430000.0,464451000.0,273651000,-299646000.0,782271000.0,,597629000.0,17407000,725836000.0,-18071000.0,59186000,749442000,-15171000.0,-811161000.0,,
2013-03-31,113275000,86829000.0,113275000,210915000.0,,50673000.0,,0.0,585298000,141957000.0,270154000.0,,,399141000.0,0.546667,141100000.0,74751000.0,,0.0,-22503000.0,394308000,476045000.0,34189000.0,199000.0,32246000.0,32246000.0,13275000.0,,,1656015000.0,38146000.0,8819000,86146000.0,1214374000.0,-562103000.0,113275000,2160598000.0,64271000.0,,,0.54,-3790000.0,1558994000.0,152225000.0,30130000.0,-3140000.0,-13151000.0,-121312000.0,189657000,14246000.0,6075000.0,-92320000.0,946224000.0,-2935000.0,-4324000.0,1523000.0,545512000,207166500.0,332328000.0,146649000,-67950000.0,6075000.0,504583000.0,411439000,-563558000.0,882046000.0,,688787000.0,33374000,720291000.0,-22558000.0,151204000,1130810000,,-838703000.0,,
2013-04-30,113275000,86829000.0,113275000,210915000.0,971000.0,50673000.0,,,585298000,141957000.0,270154000.0,267472000.0,,600527000.0,0.546667,141100000.0,74751000.0,,51320000.0,-22503000.0,445628000,476045000.0,34189000.0,199000.0,14246000.0,14246000.0,13275000.0,,-12769000.0,1656015000.0,38146000.0,8819000,86146000.0,1214374000.0,967000.0,113275000,2160598000.0,64271000.0,,,0.54,-3790000.0,1558994000.0,152225000.0,30130000.0,-3140000.0,-13151000.0,-121312000.0,189657000,14246000.0,6075000.0,-92320000.0,946224000.0,-2935000.0,-4324000.0,1523000.0,545512000,207166500.0,332328000.0,146649000,-67950000.0,-383000.0,504583000.0,411439000,-563070000.0,882046000.0,,688787000.0,33374000,720291000.0,-22558000.0,99884000,1130810000,6462000.0,-838703000.0,,
2013-06-30,46460000,88773000.0,46460000,211892000.0,,54702000.0,,0.0,471614000,146561000.0,271334000.0,266485000.0,,561826000.0,0.22,142895000.0,75347000.0,,0.0,-23416000.0,351689000,473165000.0,25743000.0,199000.0,12057000.0,12057000.0,14246000.0,,,1650254000.0,20277000.0,6191000,69860000.0,1169404000.0,566688000.0,46460000,2155466000.0,64996000.0,,,0.22,0.0,1578647000.0,158617000.0,32854000.0,-1455000.0,4108000.0,-120616000.0,104084000,12057000.0,3615000.0,-22527000.0,986062000.0,-16719000.0,-1569000.0,6391000.0,426539000,207837000.0,325455000.0,72150000,17821000.0,3615000.0,505212000.0,325946000,-484557000.0,843949000.0,,711393000.0,25690000,718716000.0,-23777000.0,74850000,898153000,,-859931000.0,,
2013-09-30,33888000,44658000.0,33888000,212364000.0,-1402000.0,56776000.0,,0.0,467798000,140235000.0,276230000.0,266839000.0,,903451000.0,0.16,150950000.0,74413000.0,,0.0,-23456000.0,357366000,663393000.0,29837000.0,199000.0,10655000.0,10655000.0,12057000.0,,446000.0,2014238000.0,23171000.0,7077000,46731000.0,1495095000.0,7000.0,33888000,2501416000.0,19147000.0,,,0.16,0.0,1777962000.0,157154000.0,29162000.0,-38000.0,-18097000.0,-115569000.0,87071000,10655000.0,3008000.0,-362817000.0,1006321000.0,8980000.0,-7364000.0,-2962000.0,410694000,208428000.0,320560000.0,50157000,-347343000.0,5699000.0,487178000.0,327529000,-526130000.0,1174535000.0,,720576000.0,16269000,893708000.0,-25511000.0,53328000,878492000,316757000.0,-884254000.0,,
2013-12-31,38520000,50224000.0,38520000,,-2125000.0,51199000.0,,10626000.0,447511000,48003000.0,282404000.0,253967000.0,,892478000.0,,148807000.0,112140000.0,,0.0,-23465000.0,338939000,656710000.0,28722000.0,199000.0,8530000.0,8530000.0,10655000.0,,12947000.0,2016609000.0,47619000.0,6788000,60625000.0,1427825000.0,681000.0,38520000,2504014000.0,22889000.0,,,,-5029000.0,1768008000.0,151935000.0,1209000.0,11118000.0,-33933000.0,-62515000.0,90176000,8530000.0,3245000.0,-25221000.0,1076189000.0,1817000.0,2549000.0,-5654000.0,396039000,,327782000.0,54666000,-341000.0,4923000.0,487405000.0,310217000,-284849000.0,1100043000.0,,735631000.0,16146000,867004000.0,-27335000.0,57100000,843550000,-27128000.0,-901004000.0,,
2014-03-31,61066000,121821000.0,61066000,212806000.0,,49784000.0,,0.0,595877000,137168000.0,280135000.0,,,,0.29,148986000.0,118460000.0,,0.0,-23956000.0,465682000,653090000.0,39292000.0,199000.0,8801000.0,8801000.0,8530000.0,,,1999447000.0,,9124000,76007000.0,1339875000.0,3614000.0,61066000,2477131000.0,98241000.0,,,0.29,-9459000.0,1772428000.0,157284000.0,29066000.0,4434000.0,13835000.0,-43976000.0,143445000,8801000.0,5483000.0,-13899000.0,1137256000.0,5753000.0,3374000.0,5784000.0,563883000,209131000.0,325189000.0,95029000,0.0,5483000.0,477684000.0,426390000,-437463000.0,1014686000.0,,772741000.0,33963000,840286000.0,-23580000.0,98201000,1159760000,,-932142000.0,,
2014-04-30,61066000,121821000.0,61066000,212806000.0,271000.0,49784000.0,,,595877000,137168000.0,280135000.0,268761000.0,,810988000.0,0.29,148986000.0,118460000.0,,,-23956000.0,465682000,653090000.0,39292000.0,199000.0,8801000.0,8801000.0,8530000.0,,-22801000.0,1999447000.0,30737000.0,9124000,76007000.0,1339875000.0,3614000.0,61066000,2477131000.0,98241000.0,,,0.29,-9459000.0,1772428000.0,157284000.0,29066000.0,4434000.0,13835000.0,-43976000.0,143445000,8801000.0,5483000.0,-13899000.0,1137256000.0,-1747000.0,3374000.0,5784000.0,563883000,209131000.0,325189000.0,95029000,0.0,4156000.0,477684000.0,426390000,-437463000.0,1014686000.0,,772741000.0,33963000,840286000.0,-23580000.0,98201000,1159760000,-107651000.0,-932142000.0,,
2014-06-30,42064000,51090000.0,42064000,212919000.0,,52922000.0,,0.0,458019000,155491000.0,277402000.0,261939000.0,,791791000.0,0.2,151728000.0,121596000.0,,-4489000.0,-25315000.0,349489000,650374000.0,29907000.0,199000.0,8532000.0,8532000.0,8801000.0,,,1983274000.0,34272000.0,6494000,75110000.0,1338071000.0,892000.0,42064000,2484087000.0,29662000.0,,,0.2,0.0,1773476000.0,149379000.0,48108000.0,4479000.0,-34153000.0,-59611000.0,100048000,8532000.0,4991000.0,-16989000.0,1146016000.0,1192000.0,-1424000.0,-7905000.0,419359000,209639000.0,339142000.0,63647000,0.0,4991000.0,500813000.0,319582000,-337674000.0,998929000.0,,789490000.0,21583000,824302000.0,-21428000.0,69870000,877378000,,-949174000.0,,
2014-09-30,44599000,47331000.0,44599000,213154000.0,-457000.0,55835000.0,,0.0,442978000,152728000.0,282960000.0,251349000.0,,780969000.0,0.21,151866000.0,121069000.0,,0.0,-25222000.0,336001000,647669000.0,29487000.0,199000.0,8075000.0,8075000.0,8532000.0,,10174000.0,1972142000.0,35654000.0,6285000,62752000.0,1316005000.0,2056000.0,44599000,2477204000.0,33775000.0,,,0.21,-10332000.0,1795230000.0,147702000.0,56752000.0,-669000.0,-15813000.0,-69759000.0,104743000,8075000.0,3712000.0,579000.0,1161199000.0,3146000.0,21000.0,-1677000.0,406382000,210084000.0,336084000.0,68971000,0.0,-4589000.0,505062000.0,306514000,-284523000.0,979921000.0,,808867000.0,24372000,821954000.0,-13556000.0,70381000,849360000,-48367000.0,-973276000.0,,
2014-12-31,28010000,93728000.0,28010000,,-552000.0,53695000.0,,12898000.0,453759000,50948000.0,282960000.0,235911000.0,,728940000.0,,147158000.0,94153000.0,,-5819000.0,-27809000.0,361465000,644969000.0,30275000.0,199000.0,7523000.0,7523000.0,8075000.0,,14054000.0,1948411000.0,50164000.0,6386000,44815000.0,1285930000.0,544000.0,28010000,2408974000.0,68514000.0,,,,-19125000.0,1792626000.0,142643000.0,709000.0,997000.0,9815000.0,-98020000.0,77068000,7523000.0,4476000.0,-3004000.0,1123044000.0,4071000.0,5006000.0,-6153000.0,408716000,,315553000.0,40407000,0.0,-533000.0,460563000.0,331190000,-283427000.0,970377000.0,,809068000.0,12397000,807458000.0,-25214000.0,47251000,862475000,-91276000.0,-985168000.0,,
2015-03-31,61389000,118423000.0,61389000,212718000.0,,53438000.0,,0.0,585916000,146345000.0,282960000.0,,,,0.29,153795000.0,99370000.0,,0.0,-28685000.0,463591000,646394000.0,39817000.0,199000.0,7966000.0,7966000.0,7523000.0,,,1933158000.0,,8359000,49863000.0,1264740000.0,1557000.0,61389000,2422852000.0,93440000.0,,,0.29,-6858000.0,1809049000.0,172092000.0,40219000.0,3888000.0,7275000.0,-100118000.0,143132000,7966000.0,7289000.0,-25332000.0,1158112000.0,-1273000.0,-6101000.0,30523000.0,560129000,209913000.0,352908000.0,94956000,,7289000.0,489694000.0,423774000,-430900000.0,911832000.0,,841772000.0,33567000,789661000.0,-24983000.0,96538000,1146045000,,-1019388000.0,,
2015-04-30,61389000,118423000.0,61389000,212718000.0,443000.0,53438000.0,,,585916000,146345000.0,282960000.0,258249000.0,,671339000.0,0.29,153795000.0,99370000.0,,,-28685000.0,463591000,646394000.0,39817000.0,199000.0,7966000.0,7966000.0,7523000.0,,-22686000.0,1933158000.0,34471000.0,8359000,49863000.0,1264740000.0,1557000.0,61389000,2422852000.0,93440000.0,,,0.29,-6858000.0,1809049000.0,172092000.0,40219000.0,3888000.0,7275000.0,-100118000.0,143132000,7966000.0,7289000.0,-25332000.0,1158112000.0,-1273000.0,-6101000.0,30523000.0,560129000,209913000.0,352908000.0,94956000,0.0,2278000.0,489694000.0,423774000,-430900000.0,911832000.0,,841772000.0,33567000,789661000.0,-24983000.0,96538000,1146045000,-92648000.0,-1019388000.0,,
2015-06-30,51760000,97511000.0,51760000,212872000.0,,49657000.0,,0.0,457253000,138512000.0,282960000.0,260864000.0,,,0.25,154118000.0,102832000.0,,0.0,-30496000.0,351501000,643684000.0,30468000.0,199000.0,46544000.0,46544000.0,7966000.0,,,1911295000.0,,5998000,42325000.0,1236093000.0,258000.0,51760000,2427627000.0,65493000.0,,,0.24,0.0,1820009000.0,171612000.0,29110000.0,2458000.0,10615000.0,-92492000.0,115647000,46544000.0,3519000.0,-8037000.0,1191534000.0,14897000.0,-488000.0,-460000.0,431542000,210334000.0,344304000.0,79181000,,3519000.0,516332000.0,318758000,-38100000.0,891789000.0,,863036000.0,27421000,777473000.0,-32018000.0,80041000,888795000,,-1042536000.0,,
2015-07-31,51760000,97511000.0,51760000,212872000.0,38578000.0,49657000.0,,,457253000,138512000.0,282960000.0,260864000.0,,659094000.0,0.25,154118000.0,102832000.0,,-2275000.0,-30496000.0,349226000,643684000.0,30468000.0,199000.0,46544000.0,46544000.0,7966000.0,,-3904000.0,1911295000.0,34180000.0,5998000,42325000.0,1236093000.0,258000.0,51760000,2427627000.0,76921000.0,,,0.24,0.0,1820009000.0,171612000.0,29110000.0,2458000.0,10615000.0,-92492000.0,115647000,46544000.0,3519000.0,-8037000.0,1191534000.0,3469000.0,-488000.0,-460000.0,431542000,210334000.0,344304000.0,79181000,0.0,947000.0,516332000.0,318758000,-38100000.0,891789000.0,,863036000.0,27421000,777473000.0,-20590000.0,82316000,888795000,-50896000.0,-1042536000.0,,
2015-09-30,43796000,64608000.0,43796000,213310000.0,-37764000.0,48478000.0,,0.0,464045000,144549000.0,425216000.0,267762000.0,,843643000.0,0.21,166388000.0,174780000.0,,0.0,-30491000.0,351506000,820625000.0,29419000.0,199000.0,8780000.0,8780000.0,46544000.0,,6880000.0,2238966000.0,53465000.0,5992000,46128000.0,1523827000.0,6325000.0,43796000,2752243000.0,43923000.0,,,0.21,0.0,1848927000.0,183908000.0,38443000.0,4683000.0,-13386000.0,-93491000.0,104284000,8780000.0,2483000.0,-299729000.0,1228416000.0,1465000.0,-3872000.0,1151000.0,421257000,210842000.0,381922000.0,68873000,-285675000.0,1067000.0,513277000.0,322087000,-107000000.0,1141905000.0,,876341000.0,25077000,784612000.0,-20685000.0,69751000,885302000,197357000.0,-1064315000.0,,
