date,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedAverageShares,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyBasicEPS,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,quarterlyEbitda,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyRetainedEarnings,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,quarterlyChangeInAccountPayable,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyCashDividendsPaid,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment
2011-03-31,2613000000.0,482000000.0,13316000000.0,896000000.0,175000000.0,,,5567000000.0,,2613000000.0,376400000.0,2613000000.0,773000000.0,116000000.0,36000000.0,-389000000.0,1992000000.0,19000000.0,-491000000.0,,2736000000.0,-1436000000.0,-314000000.0,-318000000.0,,-61000000.0,7798000000,327000000.0,,929000000,,1.66,278000000.0,2971000000.0,32000000.0,3203000000.0,-129000000.0,21000000.0,1072000000,143000000.0,8052000000.0,372700000.0,17076000000.0,266000000.0,,12649000000.0,509000000.0,14186000000.0,11177000000.0,618000000.0,32545000000.0,5622000000.0,-252000000.0,18359000000.0,-226000000.0,929000000.0,15000000.0,747000000.0,19229000000.0,618000000.0,618000000,1.64,1000000.0,2158000000.0,-154000000.0,2430000000.0,,4465000000.0,509000000.0,3848000000.0,,6869000000.0,-138000000.0,2484000000.0,-157000000.0,,
2011-06-30,2484000000.0,482000000.0,13925000000.0,959000000.0,40000000.0,,,5905000000.0,,2157000000.0,371400000.0,2157000000.0,772000000.0,105000000.0,38000000.0,4000000.0,1945000000.0,15000000.0,-70000000.0,,2630000000.0,-960000000.0,-807000000.0,-963000000.0,,-91000000.0,7879000000,749000000.0,,949000000,,1.77,293000000.0,3048000000.0,32000000.0,3226000000.0,-327000000.0,-33000000.0,1094000000,145000000.0,7943000000.0,368000000.0,18000000000.0,658000000.0,,12888000000.0,505000000.0,14673000000.0,11493000000.0,653000000.0,33361000000.0,5534000000.0,-283000000.0,18688000000.0,123000000.0,949000000.0,-17000000.0,807000000.0,19436000000.0,653000000.0,666000000,1.76,41000000.0,2382000000.0,-70000000.0,2409000000.0,,4865000000.0,505000000.0,4229000000.0,,6930000000.0,-113000000.0,2157000000.0,-176000000.0,,
2011-09-30,2157000000.0,482000000.0,13619000000.0,952000000.0,-27000000.0,,-1143000000.0,5875000000.0,,1540000000.0,362900000.0,1540000000.0,222000000.0,328000000.0,41000000.0,242000000.0,2044000000.0,29000000.0,-619000000.0,,2584000000.0,-1441000000.0,-328000000.0,455000000.0,,-121000000.0,7853000000,136000000.0,,998000000,,1.81,287000000.0,3063000000.0,32000000.0,2986000000.0,-617000000.0,-104000000.0,1145000000,147000000.0,9307000000.0,359700000.0,18483000000.0,15000000.0,,13454000000.0,492000000.0,14040000000.0,10482000000.0,652000000.0,33408000000.0,5400000000.0,-243000000.0,19368000000.0,-68000000.0,998000000.0,-4000000.0,807000000.0,19789000000.0,652000000.0,665000000,1.8,-8000000.0,2506000000.0,-122000000.0,3907000000.0,,4690000000.0,492000000.0,4119000000.0,,6855000000.0,-1206000000.0,1540000000.0,-171000000.0,,
2011-12-31,1540000000.0,482000000.0,13232000000.0,911000000.0,12000000.0,0.0,-417000000.0,5957000000.0,-3234000000.0,2649000000.0,359400000.0,2649000000.0,23000000.0,127000000.0,40000000.0,-277000000.0,1813000000.0,-49000000.0,1244000000.0,,2895000000.0,-2312000000.0,-19000000.0,-375000000.0,,-185000000.0,9147000000,2026000000.0,6518000000.0,950000000,,1.69,308000000.0,3284000000.0,32000000.0,3216000000.0,1109000000.0,-70000000.0,1107000000,157000000.0,10506000000.0,356200000.0,18917000000.0,1841000000.0,,13576000000.0,524000000.0,15368000000.0,11145000000.0,603000000.0,34883000000.0,6599000000.0,-54000000.0,19515000000.0,188000000.0,950000000.0,1000000.0,842000000.0,21651000000.0,603000000.0,603000000,1.68,-1000000.0,2310000000.0,160000000.0,3907000000.0,,5011000000.0,524000000.0,4452000000.0,,8197000000.0,-517000000.0,2649000000.0,-169000000.0,,
2012-03-31,2649000000.0,482000000.0,13854000000.0,821000000.0,40000000.0,,-26000000.0,5748000000.0,,2632000000.0,359400000.0,2632000000.0,3000000.0,3000000.0,39000000.0,-233000000.0,1783000000.0,3000000.0,-448000000.0,,2509000000.0,-2112000000.0,-76000000.0,-166000000.0,,-90000000.0,7579000000,414000000.0,,860000000,,1.58,257000000.0,3290000000.0,35000000.0,3142000000.0,-17000000.0,127000000.0,1014000000,154000000.0,10502000000.0,357000000.0,19297000000.0,324000000.0,,13759000000.0,535000000.0,15510000000.0,10953000000.0,564000000.0,35309000000.0,6597000000.0,-191000000.0,19799000000.0,-387000000.0,860000000.0,1000000.0,967000000.0,21455000000.0,564000000.0,564000000,1.57,0.0,2444000000.0,-114000000.0,3905000000.0,,5299000000.0,535000000.0,4686000000.0,,6719000000.0,-264000000.0,2632000000.0,-169000000.0,,
2012-06-30,2632000000.0,482000000.0,13662000000.0,928000000.0,36000000.0,,-139000000.0,5768000000.0,,2540000000.0,357400000.0,2540000000.0,1028000000.0,16000000.0,37000000.0,123000000.0,1738000000.0,0.0,100000000.0,,2559000000.0,-2302000000.0,-516000000.0,-640000000.0,,-86000000.0,7922000000,789000000.0,,970000000,,1.79,294000000.0,3248000000.0,34000000.0,3194000000.0,-92000000.0,-128000000.0,1120000000,150000000.0,9362000000.0,355000000.0,19751000000.0,703000000.0,,13762000000.0,525000000.0,15527000000.0,12179000000.0,634000000.0,35203000000.0,6457000000.0,-69000000.0,19676000000.0,45000000.0,970000000.0,27000000.0,928000000.0,21541000000.0,634000000.0,634000000,1.77,-5000000.0,2648000000.0,-202000000.0,2905000000.0,,5398000000.0,525000000.0,4571000000.0,,6952000000.0,-242000000.0,2540000000.0,-184000000.0,,
2012-09-30,2540000000.0,482000000.0,14272000000.0,863000000.0,68000000.0,,-261000000.0,5719000000.0,,2874000000.0,352826000.0,2874000000.0,1001000000.0,342000000.0,40000000.0,249000000.0,1734000000.0,50000000.0,-57000000.0,,2540000000.0,-2157000000.0,-10000000.0,-206000000.0,,-110000000.0,7934000000,702000000.0,,905000000,,1.71,263000000.0,3345000000.0,35000000.0,3129000000.0,334000000.0,-76000000.0,1057000000,154000000.0,9038000000.0,350470000.0,20170000000.0,592000000.0,,13986000000.0,510000000.0,15593000000.0,12193000000.0,600000000.0,35503000000.0,6114000000.0,-201000000.0,19910000000.0,-26000000.0,1415000000.0,-26000000.0,845000000.0,21231000000.0,600000000.0,600000000,1.7,-3000000.0,2661000000.0,-24000000.0,2924000000.0,,5523000000.0,510000000.0,4339000000.0,,6519000000.0,-162000000.0,2874000000.0,-180000000.0,,
2012-12-31,2874000000.0,482000000.0,11390000000.0,-2071000000.0,-125000000.0,-2400000000.0,-18000000.0,504000000.0,-3600000000.0,3296000000.0,350900000.0,3296000000.0,1000000.0,370000000.0,44000000.0,101000000.0,1383000000.0,-201000000.0,627000000.0,849000000.0,2469000000.0,-2775000000.0,0.0,-370000000.0,,-164000000.0,8078000000,782000000.0,7003000000.0,-1902000000,,-6.07,59000000.0,3403000000.0,10000000.0,3108000000.0,422000000.0,22000000.0,-1902000000,162000000.0,11299000000.0,350900000.0,17860000000.0,618000000.0,,12048000000.0,706000000.0,15744000000.0,11620000000.0,-2130000000.0,34309000000.0,7391000000.0,-51000000.0,18565000000.0,-73000000.0,798000000.0,-17000000.0,1731000000.0,22919000000.0,-2130000000.0,-2130000000,-6.07,-128000000.0,7740000000.0,11000000.0,3908000000.0,144000000.0,6042000000.0,9980000000.0,4204000000.0,835000000.0,7280000000.0,12000000.0,3296000000.0,-360000000.0,,
2013-03-31,3296000000.0,482000000.0,11582000000.0,824000000.0,28000000.0,,,408000000.0,,3745000000.0,353500000.0,3745000000.0,,,23000000.0,-57000000.0,1310000000.0,11000000.0,-269000000.0,839000000.0,2503000000.0,-2894000000.0,0.0,24000000.0,,-75000000.0,7404000000,504000000.0,,847000000,,1.62,253000000.0,3374000000.0,31000000.0,3308000000.0,449000000.0,30000000.0,989000000,142000000.0,11258000000.0,351900000.0,18234000000.0,429000000.0,,11934000000.0,507000000.0,16350000000.0,11769000000.0,571000000.0,34609000000.0,7349000000.0,-29000000.0,18259000000.0,34000000.0,1354000000.0,12000000.0,1641000000.0,23027000000.0,571000000.0,571000000,1.62,0.0,7936000000.0,-193000000.0,3909000000.0,132000000.0,5958000000.0,6557000000.0,4261000000.0,661000000.0,6050000000.0,-76000000.0,3745000000.0,0.0,,
2013-06-30,3745000000.0,482000000.0,11756000000.0,943000000.0,20000000.0,,,447000000.0,,3757000000.0,352900000.0,3757000000.0,,,18000000.0,-33000000.0,1270000000.0,31000000.0,-298000000.0,724000000.0,2444000000.0,-2889000000.0,-485000000.0,-479000000.0,,-93000000.0,7911000000,579000000.0,,960000000,,1.82,303000000.0,3351000000.0,30000000.0,3284000000.0,12000000.0,42000000.0,1098000000,138000000.0,11134000000.0,351100000.0,18677000000.0,486000000.0,,11909000000.0,524000000.0,16538000000.0,11841000000.0,640000000.0,34731000000.0,7227000000.0,-14000000.0,18193000000.0,-59000000.0,1484000000.0,4000000.0,1663000000.0,22975000000.0,640000000.0,640000000,1.81,1000000.0,8045000000.0,-99000000.0,3907000000.0,136000000.0,6113000000.0,6951000000.0,4289000000.0,754000000.0,6427000000.0,-88000000.0,3757000000.0,-198000000.0,,
2013-09-30,3757000000.0,482000000.0,12605000000.0,940000000.0,8000000.0,,0.0,589000000.0,,4065000000.0,352918000.0,4065000000.0,,,22000000.0,-76000000.0,1248000000.0,5000000.0,-113000000.0,680000000.0,2443000000.0,-2669000000.0,-211000000.0,-105000000.0,,-103000000.0,7796000000,467000000.0,,957000000,,1.86,289000000.0,3365000000.0,29000000.0,1402000000.0,308000000.0,-237000000.0,1092000000,135000000.0,10801000000.0,349337000.0,19131000000.0,364000000.0,,12008000000.0,506000000.0,17118000000.0,12065000000.0,651000000.0,35471000000.0,790000000.0,,18353000000.0,-1000000.0,1463000000.0,30000000.0,1732000000.0,22866000000.0,651000000.0,651000000,1.84,5000000.0,8099000000.0,-45000000.0,3908000000.0,131000000.0,6266000000.0,506000000.0,4365000000.0,765000000.0,6333000000.0,-52000000.0,4065000000.0,-196000000.0,,
2013-12-31,4065000000.0,482000000.0,14501000000.0,900000000.0,40000000.0,,0.0,435000000.0,-3833000000.0,5301000000.0,354600000.0,5301000000.0,,,23000000.0,-39000000.0,1217000000.0,57000000.0,433000000.0,677000000.0,2248000000.0,-1185000000.0,-44000000.0,-165000000.0,,-169000000.0,8107000000,1556000000.0,7248000000.0,921000000,,1.41,276000000.0,3415000000.0,30000000.0,3362000000.0,1236000000.0,275000000.0,921000000,141000000.0,8753000000.0,350500000.0,19428000000.0,1387000000.0,,11977000000.0,542000000.0,17886000000.0,12194000000.0,495000000.0,35448000000.0,4845000000.0,,17562000000.0,-197000000.0,1463000000.0,-23000000.0,953000000.0,20947000000.0,495000000.0,624000000,1.4,2000000.0,7748000000.0,314000000.0,3908000000.0,137000000.0,6584000000.0,7186000000.0,4402000000.0,807000000.0,6644000000.0,-151000000.0,5301000000.0,-197000000.0,,
2014-03-31,5301000000.0,482000000.0,13690000000.0,851000000.0,4000000.0,,,516000000.0,,4296000000.0,347248000.0,4296000000.0,502000000.0,66000000.0,,116000000.0,1184000000.0,42000000.0,-216000000.0,594000000.0,2215000000.0,-1203000000.0,-1430000000.0,-1347000000.0,,-87000000.0,7324000000,428000000.0,,871000000,150000000.0,1.74,256000000.0,3408000000.0,27000000.0,1526000000.0,-1005000000.0,-120000000.0,1003000000,132000000.0,8069000000.0,342232000.0,19809000000.0,341000000.0,,11946000000.0,499000000.0,16964000000.0,12623000000.0,595000000.0,34382000000.0,949000000.0,-60000000.0,17418000000.0,-33000000.0,1370000000.0,32000000.0,880000000.0,20692000000.0,595000000.0,595000000,1.71,2000000.0,7866000000.0,-113000000.0,3409000000.0,97000000.0,6502000000.0,499000000.0,4286000000.0,607000000.0,5954000000.0,-77000000.0,4296000000.0,-198000000.0,,
2014-06-30,4296000000.0,482000000.0,13119000000.0,925000000.0,13000000.0,,,776000000.0,,3841000000.0,342785000.0,3841000000.0,501000000.0,,,-220000000.0,983000000.0,22000000.0,106000000.0,592000000.0,2486000000.0,-1104000000.0,-1261000000.0,-1286000000.0,,-75000000.0,7474000000,866000000.0,,949000000,173000000.0,1.61,279000000.0,3327000000.0,37000000.0,1567000000.0,-455000000.0,-44000000.0,1069000000,120000000.0,7991000000.0,336692000.0,20142000000.0,791000000.0,,11927000000.0,486000000.0,17183000000.0,13222000000.0,541000000.0,34332000000.0,984000000.0,,17149000000.0,303000000.0,1435000000.0,22000000.0,912000000.0,21213000000.0,541000000.0,646000000,1.58,0.0,8092000000.0,-295000000.0,3409000000.0,91000000.0,6694000000.0,486000000.0,4474000000.0,698000000.0,6039000000.0,-68000000.0,3841000000.0,-213000000.0,,
2014-09-30,3841000000.0,482000000.0,13010000000.0,979000000.0,-6000000.0,,,1308000000.0,,5105000000.0,338181000.0,5105000000.0,501000000.0,,,293000000.0,929000000.0,30000000.0,1735000000.0,502000000.0,2390000000.0,-1337000000.0,-426000000.0,-561000000.0,,-175000000.0,7751000000,2504000000.0,,999000000,115000000.0,2.1,285000000.0,3322000000.0,30000000.0,1624000000.0,1264000000.0,-97000000.0,1123000000,124000000.0,7631000000.0,331811000.0,20631000000.0,2329000000.0,,11756000000.0,478000000.0,18169000000.0,14670000000.0,696000000.0,35311000000.0,1015000000.0,,17142000000.0,-96000000.0,1477000000.0,12000000.0,1135000000.0,22301000000.0,696000000.0,694000000,2.06,1000000.0,7575000000.0,529000000.0,3410000000.0,92000000.0,7990000000.0,478000000.0,4181000000.0,720000000.0,6274000000.0,-681000000.0,5105000000.0,-207000000.0,,
2014-12-31,5105000000.0,482000000.0,11829000000.0,1045000000.0,-95000000.0,,,1157000000.0,-3963000000.0,4388000000.0,335800000.0,4388000000.0,501000000.0,,,141000000.0,912000000.0,42000000.0,-1033000000.0,617000000.0,2057000000.0,-2932000000.0,-265000000.0,-381000000.0,,-184000000.0,8362000000,-70000000.0,7292000000.0,1067000000,,2.12,308000000.0,3329000000.0,34000000.0,3858000000.0,-717000000.0,47000000.0,1067000000,120000000.0,9775000000.0,330000000.0,21127000000.0,-254000000.0,,11731000000.0,529000000.0,17407000000.0,13751000000.0,701000000.0,35355000000.0,6365000000.0,-136000000.0,17948000000.0,-335000000.0,1596000000.0,16000000.0,1976000000.0,23526000000.0,701000000.0,737000000,2.09,-3000000.0,7812000000.0,-143000000.0,3410000000.0,82000000.0,7335000000.0,7295000000.0,4050000000.0,718000000.0,6766000000.0,-276000000.0,4388000000.0,-204000000.0,,
2015-03-31,4388000000.0,482000000.0,11520000000.0,1009000000.0,94000000.0,-500000000.0,,438000000.0,,4412000000.0,334682000.0,4412000000.0,1000000.0,500000000.0,,388000000.0,893000000.0,-8000000.0,-91000000.0,594000000.0,2266000000.0,-3216000000.0,-620000000.0,-1209000000.0,,-98000000.0,7784000000,745000000.0,,1027000000,,2.18,293000000.0,3323000000.0,40000000.0,2295000000.0,24000000.0,-6000000.0,1151000000,124000000.0,9753000000.0,329154000.0,21615000000.0,647000000.0,,11699000000.0,503000000.0,16352000000.0,13112000000.0,716000000.0,34385000000.0,1069000000.0,,18033000000.0,210000000.0,1530000000.0,30000000.0,2118000000.0,22865000000.0,716000000.0,716000000,2.14,3000000.0,7841000000.0,-31000000.0,3410000000.0,85000000.0,6487000000.0,503000000.0,3661000000.0,601000000.0,6254000000.0,496000000.0,4412000000.0,-206000000.0,,
2015-06-30,4412000000.0,482000000.0,11276000000.0,1061000000.0,147000000.0,0.0,,514000000.0,,4032000000.0,331426000.0,4032000000.0,2000000.0,0.0,,67000000.0,841000000.0,29000000.0,-303000000.0,580000000.0,2275000000.0,-3092000000.0,-945000000.0,-1030000000.0,,-92000000.0,7882000000,603000000.0,,1081000000,,2.31,309000000.0,3329000000.0,31000000.0,2207000000.0,-380000000.0,2000000.0,1200000000,119000000.0,9670000000.0,326153000.0,22143000000.0,511000000.0,,11644000000.0,467000000.0,15773000000.0,12708000000.0,752000000.0,33654000000.0,1053000000.0,,17881000000.0,12000000.0,1548000000.0,30000000.0,2067000000.0,22378000000.0,752000000.0,752000000,2.27,0.0,7632000000.0,212000000.0,3411000000.0,89000000.0,6104000000.0,467000000.0,3595000000.0,645000000.0,6334000000.0,55000000.0,4032000000.0,-226000000.0,,
2015-09-30,4032000000.0,482000000.0,10734000000.0,1013000000.0,37000000.0,0.0,,666000000.0,,3372000000.0,321938000.0,3372000000.0,501000000.0,0.0,,-201000000.0,800000000.0,67000000.0,55000000.0,557000000.0,2387000000.0,-3185000000.0,-1164000000.0,-1334000000.0,,-170000000.0,7994000000,822000000.0,,1034000000,,2.31,280000000.0,3370000000.0,13000000.0,2109000000.0,-660000000.0,-151000000.0,1151000000,117000000.0,9068000000.0,316680000.0,22655000000.0,652000000.0,,11533000000.0,476000000.0,15288000000.0,13178000000.0,733000000.0,32980000000.0,1086000000.0,,17692000000.0,112000000.0,1510000000.0,11000000.0,1989000000.0,22246000000.0,733000000.0,733000000,2.28,2000000.0,7454000000.0,181000000.0,2912000000.0,81000000.0,5871000000.0,476000000.0,3796000000.0,732000000.0,6484000000.0,-133000000.0,3372000000.0,-223000000.0,,
2015-12-31,3372000000.0,482000000.0,10738000000.0,1019000000.0,-14000000.0,0.0,,617000000.0,-4210000000.0,2785000000.0,318300000.0,2785000000.0,501000000.0,128000000.0,,350000000.0,763000000.0,79000000.0,-910000000.0,506000000.0,1964000000.0,-3286000000.0,-504000000.0,-686000000.0,,-209000000.0,7809000000,329000000.0,7676000000.0,1036000000,,2.44,255000000.0,3466000000.0,26000000.0,4306000000.0,-587000000.0,256000000.0,1036000000,122000000.0,8814000000.0,313300000.0,23204000000.0,120000000.0,,11443000000.0,506000000.0,14571000000.0,12445000000.0,764000000.0,31997000000.0,5916000000.0,-123000000.0,17426000000.0,-423000000.0,1542000000.0,8000000.0,1754000000.0,21259000000.0,764000000.0,764000000,2.4,2000000.0,7723000000.0,-287000000.0,2898000000.0,75000000.0,5674000000.0,6773000000.0,3446000000.0,648000000.0,6267000000.0,-218000000.0,2785000000.0,-218000000.0,,
2016-03-31,2785000000.0,482000000.0,10582000000.0,1041000000.0,-53000000.0,0.0,,418000000.0,,1907000000.0,312346000.0,1907000000.0,501000000.0,0.0,,-195000000.0,759000000.0,20000000.0,-497000000.0,415000000.0,2150000000.0,-2941000000.0,-1026000000.0,-1193000000.0,,-65000000.0,7724000000,439000000.0,,1053000000,,2.33,311000000.0,3477000000.0,27000000.0,2132000000.0,-878000000.0,57000000.0,1170000000,117000000.0,8697000000.0,307928000.0,23687000000.0,374000000.0,,11595000000.0,460000000.0,14188000000.0,12423000000.0,717000000.0,31702000000.0,1100000000.0,,17514000000.0,179000000.0,1513000000.0,15000000.0,1683000000.0,21120000000.0,717000000.0,730000000,2.3,10000000.0,8209000000.0,-470000000.0,2899000000.0,84000000.0,5560000000.0,460000000.0,3654000000.0,607000000.0,6211000000.0,-118000000.0,1907000000.0,-215000000.0,,
2016-06-30,1907000000.0,482000000.0,10995000000.0,1048000000.0,2000000.0,0.0,,432000000.0,,1899000000.0,310208000.0,1899000000.0,537000000.0,0.0,,112000000.0,733000000.0,42000000.0,-621000000.0,394000000.0,2128000000.0,-2965000000.0,-163000000.0,-347000000.0,,-69000000.0,7665000000,434000000.0,,1070000000,,2.49,290000000.0,3440000000.0,24000000.0,1944000000.0,-8000000.0,101000000.0,1185000000,115000000.0,8639000000.0,304470000.0,24213000000.0,365000000.0,,11572000000.0,486000000.0,14386000000.0,12135000000.0,758000000.0,31769000000.0,1111000000.0,,17383000000.0,-22000000.0,1556000000.0,-11000000.0,1638000000.0,20774000000.0,758000000.0,758000000,2.44,1000000.0,8516000000.0,-299000000.0,2899000000.0,86000000.0,5365000000.0,486000000.0,3539000000.0,649000000.0,6109000000.0,-67000000.0,1899000000.0,-232000000.0,,
2016-09-30,1899000000.0,482000000.0,11317000000.0,1048000000.0,13000000.0,-500000000.0,,622000000.0,,2303000000.0,309728000.0,2303000000.0,1000000.0,0.0,,31000000.0,715000000.0,156000000.0,-448000000.0,359000000.0,2276000000.0,-2891000000.0,-325000000.0,12000000.0,,-110000000.0,7731000000,499000000.0,,1069000000,,2.25,281000000.0,3445000000.0,25000000.0,1897000000.0,404000000.0,-111000000.0,1179000000,110000000.0,9458000000.0,303938000.0,24661000000.0,389000000.0,,11581000000.0,471000000.0,15297000000.0,11893000000.0,683000000.0,32668000000.0,1115000000.0,,17371000000.0,148000000.0,1540000000.0,-43000000.0,1630000000.0,21351000000.0,683000000.0,767000000,2.21,2000000.0,8870000000.0,-476000000.0,3885000000.0,88000000.0,5249000000.0,471000000.0,3502000000.0,741000000.0,6191000000.0,-97000000.0,2303000000.0,-231000000.0,,
2016-12-31,2303000000.0,482000000.0,10976000000.0,1094000000.0,4000000.0,0.0,,697000000.0,-4462000000.0,2334000000.0,308500000.0,2334000000.0,900000000.0,0.0,,-109000000.0,678000000.0,158000000.0,-70000000.0,418000000.0,2538000000.0,-3396000000.0,-482000000.0,-641000000.0,,-148000000.0,8233000000,826000000.0,7929000000.0,1117000000,,2.63,287000000.0,3467000000.0,24000000.0,4469000000.0,31000000.0,-205000000.0,1117000000,112000000.0,9050000000.0,302500000.0,25227000000.0,678000000.0,,11445000000.0,523000000.0,15447000000.0,12846000000.0,797000000.0,32872000000.0,6062000000.0,,17425000000.0,262000000.0,1640000000.0,-7000000.0,1835000000.0,21896000000.0,797000000.0,807000000,2.58,0.0,8805000000.0,58000000.0,2988000000.0,72000000.0,4939000000.0,7116000000.0,3611000000.0,695000000.0,6593000000.0,-144000000.0,2334000000.0,-233000000.0,,
2017-03-31,2334000000.0,482000000.0,10583000000.0,1010000000.0,-23000000.0,,,584000000.0,,2168000000.0,307282000.0,2168000000.0,901000000.0,,,-84000000.0,679000000.0,45000000.0,-461000000.0,765000000.0,2466000000.0,-3262000000.0,-354000000.0,-606000000.0,,-62000000.0,7441000000,533000000.0,,1035000000,,2.53,247000000.0,3412000000.0,22000000.0,1846000000.0,-166000000.0,53000000.0,1146000000,111000000.0,9463000000.0,301771000.0,25049000000.0,471000000.0,,11532000000.0,481000000.0,16614000000.0,13165000000.0,763000000.0,33211000000.0,1164000000.0,,16597000000.0,-72000000.0,1516000000.0,-22000000.0,974000000.0,22628000000.0,763000000.0,763000000,2.48,0.0,5822000000.0,2000000.0,2988000000.0,187000000.0,6686000000.0,481000000.0,3483000000.0,639000000.0,5925000000.0,-85000000.0,2168000000.0,-230000000.0,,
2017-06-30,2168000000.0,482000000.0,10952000000.0,1032000000.0,-19000000.0,,,696000000.0,,1856000000.0,305350000.0,1856000000.0,989000000.0,,,-207000000.0,685000000.0,48000000.0,-606000000.0,695000000.0,2620000000.0,-2922000000.0,-547000000.0,-670000000.0,,-91000000.0,7675000000,477000000.0,,1056000000,,2.5,283000000.0,3424000000.0,27000000.0,1745000000.0,-312000000.0,150000000.0,1165000000,109000000.0,9338000000.0,299790000.0,25546000000.0,386000000.0,,11679000000.0,505000000.0,17126000000.0,13503000000.0,749000000.0,33793000000.0,1142000000.0,,16667000000.0,154000000.0,1561000000.0,130000000.0,879000000.0,22841000000.0,749000000.0,749000000,2.45,0.0,5839000000.0,-16000000.0,2989000000.0,202000000.0,6822000000.0,505000000.0,3690000000.0,692000000.0,6114000000.0,-110000000.0,1856000000.0,-253000000.0,,
2017-09-30,1856000000.0,482000000.0,11564000000.0,1027000000.0,95000000.0,,,577000000.0,,2722000000.0,303751000.0,2722000000.0,903000000.0,,,317000000.0,715000000.0,62000000.0,-117000000.0,636000000.0,2718000000.0,-2651000000.0,-271000000.0,395000000.0,,-120000000.0,7580000000,871000000.0,,1052000000,,2.56,263000000.0,3461000000.0,26000000.0,1549000000.0,866000000.0,30000000.0,1158000000,106000000.0,10141000000.0,298145000.0,26058000000.0,751000000.0,,11918000000.0,510000000.0,18080000000.0,13209000000.0,764000000.0,34914000000.0,1103000000.0,,16834000000.0,85000000.0,1562000000.0,-67000000.0,740000000.0,23350000000.0,764000000.0,764000000,2.52,2000000.0,5781000000.0,71000000.0,3979000000.0,212000000.0,6610000000.0,510000000.0,3391000000.0,795000000.0,6018000000.0,-389000000.0,2722000000.0,-252000000.0,,
2017-12-31,2722000000.0,482000000.0,11435000000.0,1008000000.0,-17000000.0,-900000000.0,-35000000.0,1133000000.0,-4720000000.0,2983000000.0,302400000.0,2983000000.0,2000000.0,,,-221000000.0,702000000.0,246000000.0,948000000.0,814000000.0,3207000000.0,-2820000000.0,-386000000.0,-1518000000.0,,-155000000.0,8277000000,1998000000.0,8237000000.0,1034000000,,2.14,372000000.0,3517000000.0,48000000.0,2846000000.0,261000000.0,5000000.0,1034000000,115000000.0,10512000000.0,297000000.0,26444000000.0,1843000000.0,,11914000000.0,514000000.0,18276000000.0,13047000000.0,636000000.0,34994000000.0,6532000000.0,,16718000000.0,490000000.0,1548000000.0,-144000000.0,585000000.0,23559000000.0,636000000.0,636000000,2.1,1000000.0,5303000000.0,-239000000.0,3980000000.0,244000000.0,6992000000.0,7243000000.0,3617000000.0,786000000.0,6729000000.0,-207000000.0,2983000000.0,-251000000.0,,
