date,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyEbitda,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyTotalNonCurrentAssets,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyCashDividendsPaid,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,quarterlyChangeInInventory,quarterlySellingGeneralAndAdministration,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue
2007-12-31,-117000000.0,12387000000.0,4511000000.0,-12020000000.0,1098000000.0,1314000000.0,,159000000.0,8017000000.0,484000000.0,,,1255000000.0,,9890000000.0,12000000.0,-548000000.0,154684300.0,,1417000000.0,1352000000.0,,1615000000.0,187000000.0,9928000000.0,-643000000.0,,13559000000.0,-273000000.0,,863000000.0,6284000000.0,13000000.0,1070000000.0,15162000000.0,288000000.0,,,-5184085180.0,216000000.0,,12244000000.0,37302000000.0,,27374000000.0,5483000000.0,1067000000.0,721000000.0,204000000.0,782000000.0,231000000.0,10924000000.0,4166000000.0,,,116000000.0,721000000.0,24483000000.0,1324000000.0,901000000.0,-340000000.0,1213000000.0,,-82000000.0,73605090.0,3894000000.0,15065585760.0,-1216000000.0,,,,,,,,,
2008-03-31,71000000.0,11977000000.0,4353000000.0,8296000000.0,1254000000.0,1421000000.0,,239000000.0,8372000000.0,,,11971090140.0,901000000.0,0.46,9571000000.0,22000000.0,-217000000.0,4000000.0,-436901100.0,2160000000.0,1275000000.0,-6985352080.0,47000000.0,-9000000.0,10897000000.0,-604000000.0,5942000000.0,13791000000.0,60000000.0,,-1253000000.0,5942000000.0,1297406310.0,1782000000.0,,375000000.0,0.47,,8144722970.0,167000000.0,4790000000.0,11804000000.0,37315000000.0,2839900000.0,26418000000.0,5678000000.0,-170000000.0,1339000000.0,4112569050.0,1407000000.0,233000000.0,11087000000.0,4121000000.0,2936600000.0,,145000000.0,1339000000.0,24878000000.0,1229000000.0,934000000.0,389000000.0,1294000000.0,,-2000000.0,88013410.0,4305000000.0,1421511550.0,-39000000.0,,,,,,,,,
2008-06-30,-31000000.0,11344000000.0,4436000000.0,1270900.0,1060000000.0,1319000000.0,,241000000.0,8377000000.0,,,11354220600.0,934000000.0,0.31,10374000000.0,32000000.0,-274000000.0,,-70823450.0,1700000000.0,10374000000.0,-6485402700.0,156000000.0,29000000.0,11782000000.0,-500000000.0,6045000000.0,15652000000.0,-147000000.0,,-887000000.0,6045000000.0,1328725950.0,1353000000.0,,375000000.0,0.32,,8799711600.0,259000000.0,5514000000.0,12015000000.0,38346000000.0,2828100000.0,26564000000.0,5612294400.0,-118000000.0,909000000.0,4058619150.0,978000000.0,233000000.0,10922000000.0,5952260150.0,2925600000.0,,114000000.0,909000000.0,26574000000.0,1245000000.0,662000000.0,-373000000.0,1260000000.0,,-87000000.0,71170400.0,4431000000.0,1583541400.0,-1155000000.0,,,,,,,,,
2008-09-30,-621000000.0,12578000000.0,4519000000.0,,1295000000.0,1645000000.0,,198000000.0,8295000000.0,,,,662000000.0,0.57,10427000000.0,31000000.0,,,,2918000000.0,10427000000.0,,2258000000.0,-956000000.0,11613000000.0,-396000000.0,,14540000000.0,588000000.0,,693000000.0,6205000000.0,42000000.0,2502000000.0,,791000000.0,0.59,,,350000000.0,5215000000.0,12098000000.0,38680000000.0,2817100000.0,27067000000.0,5864000000.0,2749000000.0,1643000000.0,409000000.0,1711000000.0,296000000.0,11121000000.0,4476000000.0,2913500000.0,,120000000.0,1643000000.0,25661000000.0,1486000000.0,974000000.0,896000000.0,1186000000.0,,-70000000.0,70000000.0,4390000000.0,,-473000000.0,,,,,,,,,
2008-12-31,909000000.0,9948000000.0,4426000000.0,,2561000000.0,2561000000.0,,632000000.0,3873000000.0,484000000.0,,,974000000.0,,10151000000.0,40000000.0,,63000000.0,,1860000000.0,-23205000000.0,-6402000000.0,1410000000.0,-943000000.0,11175000000.0,-3000000.0,12359000000.0,13800000000.0,1655000000.0,-1704000000.0,1286000000.0,5957000000.0,0.0,1492000000.0,15812000000.0,303000000.0,,2720000000.0,,,2788000000.0,11665000000.0,36142000000.0,,24967000000.0,6363000000.0,121000000.0,1136000000.0,364000000.0,1189000000.0,241000000.0,11970000000.0,4842000000.0,,,127000000.0,1136000000.0,25770000000.0,1106000000.0,2360000000.0,503000000.0,790000000.0,140000000.0,-3542000000.0,133000000.0,3889000000.0,,-906000000.0,,,,,,,,,
2009-03-31,11000000.0,10437000000.0,4568000000.0,8268000000.0,2437000000.0,2831000000.0,,207000000.0,7927000000.0,,,,2360000000.0,0.25,9505000000.0,31000000.0,-225000000.0,,,1559000000.0,1237000000.0,,-169000000.0,-38000000.0,11976000000.0,-8000000.0,6091000000.0,12957000000.0,83000000.0,-3000000.0,-1378000000.0,6091000000.0,,1090000000.0,,287000000.0,0.26,,,394000000.0,4705000000.0,12032000000.0,37483000000.0,2790500000.0,25507000000.0,7931000000.0,-394000000.0,731000000.0,,803000000.0,261000000.0,13599000000.0,3952000000.0,2878900000.0,,208000000.0,731000000.0,26556000000.0,1521000000.0,2246000000.0,-197000000.0,738000000.0,,-10000000.0,-6000000.0,4217000000.0,,-16000000.0,,,,,,,,,
2009-06-30,-484000000.0,10085000000.0,4598000000.0,,2082000000.0,2416000000.0,,13000000.0,8428000000.0,,,,2246000000.0,0.27,10458000000.0,34000000.0,,,,1563000000.0,10458000000.0,,2188000000.0,452000000.0,11168000000.0,8000000.0,,12004000000.0,-358000000.0,-362000000.0,1118000000.0,6261000000.0,0.0,1202000000.0,,369000000.0,0.27,,,334000000.0,4813000000.0,12338000000.0,37452000000.0,2792400000.0,26284000000.0,8826000000.0,2413000000.0,758000000.0,490000000.0,833000000.0,236000000.0,14870000000.0,2470000000.0,2881500000.0,,125000000.0,758000000.0,26874000000.0,1591000000.0,1909000000.0,-641000000.0,796000000.0,,-33000000.0,-12000000.0,3759000000.0,,-1544000000.0,,,,,,,,,
2009-09-30,-317000000.0,11481000000.0,4506000000.0,,2698000000.0,3331000000.0,,42000000.0,8645000000.0,,,,1909000000.0,0.36,10201000000.0,63000000.0,,15000000.0,,1753000000.0,10201000000.0,,2075000000.0,132000000.0,11690000000.0,0.0,,11310000000.0,667000000.0,-35000000.0,761000000.0,6270000000.0,80000000.0,1419000000.0,,302000000.0,0.38,,,633000000.0,4384000000.0,12244000000.0,37862000000.0,2794500000.0,26172000000.0,8794000000.0,2075000000.0,1050000000.0,444000000.0,1117000000.0,237000000.0,14601000000.0,1458000000.0,2885600000.0,,97000000.0,1050000000.0,25911000000.0,1525000000.0,2551000000.0,-352000000.0,806000000.0,,-94000000.0,6000000.0,3741000000.0,,-203000000.0,,,,,,,,,
2009-12-31,795000000.0,12065000000.0,4583000000.0,,2642000000.0,3614000000.0,,17000000.0,8413000000.0,484000000.0,,,2551000000.0,,9659000000.0,67000000.0,,71000000.0,,1622000000.0,-25144000000.0,-7001000000.0,1680000000.0,-495000000.0,10811000000.0,0.0,13645000000.0,11599000000.0,-182000000.0,-9000000.0,1200000000.0,6644000000.0,0.0,1205000000.0,17350000000.0,299000000.0,,,,972000000.0,3429000000.0,12464000000.0,37016000000.0,,26205000000.0,7692000000.0,311000000.0,831000000.0,355000000.0,906000000.0,298000000.0,12881000000.0,2279000000.0,,,119000000.0,831000000.0,24480000000.0,1017000000.0,2397000000.0,-73000000.0,764000000.0,,-4557000000.0,337000000.0,3578000000.0,,-860000000.0,,,,,,,,,
2010-03-31,113000000.0,12677000000.0,4752000000.0,,2674000000.0,3290000000.0,,23000000.0,9266000000.0,,,,2397000000.0,0.34,10143000000.0,44000000.0,,,,1774000000.0,10143000000.0,,588000000.0,134000000.0,12139000000.0,-3000000.0,,12564000000.0,-84000000.0,17000000.0,-778000000.0,6971000000.0,0.0,1390000000.0,,335000000.0,0.35,,,616000000.0,,12860000000.0,39316000000.0,2808000000.0,27177000000.0,7973000000.0,588000000.0,973000000.0,408000000.0,1055000000.0,259000000.0,13480000000.0,2382000000.0,2902400000.0,,125000000.0,973000000.0,26044000000.0,1020000000.0,2384000000.0,130000000.0,817000000.0,,-7000000.0,61000000.0,4234000000.0,,-652000000.0,,,,,,,,,
2010-06-30,-93000000.0,12428000000.0,5031000000.0,,3105000000.0,3520000000.0,,398000000.0,10336000000.0,,,,2384000000.0,,11752000000.0,30000000.0,,,,1955000000.0,11752000000.0,,1649000000.0,15000000.0,13363000000.0,,,14098000000.0,638000000.0,53000000.0,289000000.0,7504000000.0,21000000.0,1586000000.0,,432000000.0,,,,415000000.0,,13371000000.0,41956000000.0,,28593000000.0,8188000000.0,1649000000.0,1062000000.0,446000000.0,1154000000.0,239000000.0,14778000000.0,2895000000.0,,,130000000.0,1062000000.0,28876000000.0,1106000000.0,2750000000.0,-40000000.0,807000000.0,,-80000000.0,63000000.0,4398000000.0,,-753000000.0,,,,,,,,,
2010-09-30,-188000000.0,13186000000.0,4723000000.0,,3826000000.0,4232000000.0,,651000000.0,9736000000.0,,,,2750000000.0,0.43,11548000000.0,40000000.0,,,,2117000000.0,11548000000.0,,1629000000.0,60000000.0,13586000000.0,,,13289000000.0,906000000.0,0.0,26000000.0,7239000000.0,63000000.0,1753000000.0,,406000000.0,0.45,,,406000000.0,,12698000000.0,40897000000.0,2812100000.0,27311000000.0,7680000000.0,1629000000.0,1254000000.0,443000000.0,1347000000.0,243000000.0,13810000000.0,2613000000.0,2905400000.0,,121000000.0,1254000000.0,27099000000.0,1036000000.0,3647000000.0,-188000000.0,783000000.0,,-82000000.0,48000000.0,4359000000.0,,-647000000.0,,,,,,,,,
2010-12-31,746000000.0,14485000000.0,5100000000.0,,1428000000.0,1555000000.0,,876000000.0,6017000000.0,484000000.0,,,3647000000.0,,10819000000.0,30000000.0,,,,1758000000.0,-27084000000.0,-7564000000.0,1624000000.0,234000000.0,12484000000.0,,15418000000.0,13606000000.0,-1743000000.0,-1322000000.0,632000000.0,7854000000.0,57000000.0,1403000000.0,19273000000.0,361000000.0,,,,127000000.0,2541000000.0,13178000000.0,41167000000.0,,28683000000.0,7258000000.0,-191000000.0,955000000.0,186000000.0,1042000000.0,252000000.0,12483000000.0,2276000000.0,,,103000000.0,955000000.0,26089000000.0,1034000000.0,1966000000.0,-1066000000.0,880000000.0,,-126000000.0,35000000.0,4309000000.0,,-271000000.0,,,,,,,,,
2011-06-30,,15275000000.0,6124000000.0,,2332000000.0,2900000000.0,,169000000.0,10849000000.0,,,,,,,,,,,,,,,,13354000000.0,,,15079000000.0,,,,8018000000.0,32000000.0,,,,,,,568000000.0,,14133000000.0,44035000000.0,,30681000000.0,7852000000.0,,,464000000.0,,,13100000000.0,3153000000.0,,,,,28179000000.0,1041000000.0,,,1219000000.0,,,,4633000000.0,,,,,,,,,,,
2011-12-31,,14293000000.0,7017000000.0,,1241000000.0,2694000000.0,,229000000.0,6767000000.0,484000000.0,,,,,,,,,,,,-7693000000.0,,,14291000000.0,,16467000000.0,17929000000.0,,,,8774000000.0,475000000.0,,19676000000.0,,,3332000000.0,,1453000000.0,2897000000.0,14896000000.0,47512000000.0,,33221000000.0,7599000000.0,,,172000000.0,,,14662000000.0,5723000000.0,,,,,32591000000.0,336000000.0,,,1125000000.0,569000000.0,,,4601000000.0,,,,,,,,,,,
2012-06-30,,14234000000.0,7249000000.0,,4097000000.0,4661000000.0,,143000000.0,11977000000.0,,,,,,,,,,,,,,,,15971000000.0,,,20367000000.0,,,,9113000000.0,0.0,,,,,,,564000000.0,5462000000.0,15012000000.0,49446000000.0,,33475000000.0,7248000000.0,,,342000000.0,,,14131000000.0,6564000000.0,,,,,34498000000.0,562000000.0,,,725000000.0,574000000.0,,,5003000000.0,,,,,,,,,,,
2012-12-31,,15159000000.0,7099000000.0,,970000000.0,1371000000.0,,192000000.0,7084000000.0,484000000.0,,,,,,,,,,,,-8064000000.0,,,12147000000.0,,17509000000.0,15815000000.0,,,,9445000000.0,1000000.0,,20731000000.0,,,,,401000000.0,2793000000.0,14619000000.0,46166000000.0,,34019000000.0,7276000000.0,,,343000000.0,,,14635000000.0,2656000000.0,,,,,30450000000.0,536000000.0,,,1393000000.0,535000000.0,,,4436000000.0,,,,,,,,,,,
2013-06-30,,12882000000.0,7047000000.0,,3467000000.0,4271000000.0,,49000000.0,12211000000.0,484000000.0,,,,,,,,,,,,,,,15492000000.0,,,23009000000.0,,,,9221000000.0,1000000.0,,18313000000.0,,,,,804000000.0,6414000000.0,14483000000.0,49094000000.0,,33602000000.0,6808000000.0,,,357000000.0,,,12769000000.0,9099000000.0,,,,,35778000000.0,581000000.0,,,1510000000.0,527000000.0,,,4490000000.0,,,,,,,,,,,
2013-12-31,,14344000000.0,6987000000.0,,925000000.0,1685000000.0,,92000000.0,6995000000.0,484000000.0,,,,,,,,,,,,-7885000000.0,,,12122000000.0,,17229000000.0,17382000000.0,,,,9344000000.0,4000000.0,,20468000000.0,,,,,760000000.0,2852000000.0,13917000000.0,45513000000.0,,33391000000.0,7133000000.0,,,237000000.0,,,13316000000.0,3528000000.0,,,,,30698000000.0,563000000.0,,,1524000000.0,505000000.0,,,3937000000.0,,,,,,,,,,,
2014-06-30,,13892000000.0,7041000000.0,,3419000000.0,4163000000.0,,76000000.0,12654000000.0,484000000.0,,,,,,,,,,,,,,,15002000000.0,,,20444000000.0,,,,9639000000.0,5706000000.0,,20448000000.0,,,,,744000000.0,6176000000.0,14050000000.0,48821000000.0,,33819000000.0,7731000000.0,,,308000000.0,,,13908000000.0,5705000000.0,,,,,34352000000.0,620000000.0,,,1447000000.0,478000000.0,,,4328000000.0,,,,,,,,,,,
2014-12-31,,13651000000.0,7532000000.0,,1611000000.0,2282000000.0,,7037000000.0,7636000000.0,484000000.0,,,,,,,,,,,,-8442000000.0,,,12347000000.0,,18914000000.0,19642000000.0,,,,10472000000.0,419000000.0,,20560000000.0,,,,,671000000.0,2827000000.0,14642000000.0,48027000000.0,,35680000000.0,6671000000.0,,,269000000.0,,,14122000000.0,5016000000.0,,,,,33764000000.0,12220000000.0,,,1534000000.0,,,,4168000000.0,,,,,,,,,,,
2015-06-30,,15265000000.0,8472000000.0,,2710000000.0,3578000000.0,,37000000.0,13999000000.0,484000000.0,,,,,,,,,,,,,,,14867000000.0,,,21840000000.0,,,,11067000000.0,6416000000.0,,21816000000.0,,,,,868000000.0,6368000000.0,15414000000.0,53386000000.0,,38519000000.0,,,,271000000.0,,,15661000000.0,,,,,,37501000000.0,762000000.0,,,1785000000.0,617000000.0,,,4588000000.0,,,,,,,,,,,
2015-12-31,,15439000000.0,8846000000.0,,1647000000.0,1984000000.0,,7652000000.0,8296000000.0,484000000.0,,,,,,,,,,,,-8859000000.0,,,12686000000.0,,19917000000.0,20019000000.0,,,,11058000000.0,315000000.0,,22619000000.0,,,,,337000000.0,2917000000.0,16213000000.0,52298000000.0,,39612000000.0,9422000000.0,,,273000000.0,,,16197000000.0,4345000000.0,,,,,36216000000.0,13368000000.0,,,1744000000.0,,,,4335000000.0,,,,,,,,,,,
2016-06-30,,14484000000.0,8531000000.0,,3119000000.0,3797000000.0,,197000000.0,14216000000.0,484000000.0,,,,,,,,,,,,,,,15253000000.0,,,21310000000.0,,,,11048000000.0,5760000000.0,,21926000000.0,,,,,678000000.0,6291000000.0,15977000000.0,54175000000.0,,38922000000.0,,,,300000000.0,,,17759000000.0,,,,,,39069000000.0,898000000.0,,,1542000000.0,602000000.0,,,4649000000.0,,,,,,,,,,,
2016-12-31,,16355000000.0,9809000000.0,,1869000000.0,2169000000.0,,710000000.0,8591000000.0,484000000.0,,,,,,,,,,,,-9534000000.0,,,13884000000.0,,21207000000.0,20556000000.0,,,,11673000000.0,1157000000.0,,23180000000.0,,,3655000000.0,,300000000.0,3329000000.0,17624000000.0,56429000000.0,,42545000000.0,10933000000.0,,,507000000.0,,,18892000000.0,5266000000.0,,,,,39448000000.0,159000000.0,,,2061000000.0,760000000.0,,,4278000000.0,,,,,,,,,,,
2017-06-30,,16203000000.0,9481000000.0,,5016000000.0,5841000000.0,,52000000.0,13322000000.0,484000000.0,,,,,,,,,,,,,,,16598000000.0,,,19820000000.0,,,,11063000000.0,5082000000.0,,25003000000.0,,,,,825000000.0,6215000000.0,16974000000.0,58005000000.0,,41407000000.0,14552000000.0,,,749000000.0,,,21367000000.0,,,,,,41187000000.0,615000000.0,,,2053000000.0,685000000.0,,,4162000000.0,,,,,,,,,,,
2017-12-31,,13629000000.0,11520000000.0,,1984000000.0,2361000000.0,,3676000000.0,8217000000.0,484000000.0,,,,,,,,,,,,-8987000000.0,,,16983000000.0,,19398000000.0,23177000000.0,,,,10411000000.0,26000000.0,,26648000000.0,,,3666000000.0,,377000000.0,3439000000.0,16881000000.0,60285000000.0,,43302000000.0,16007000000.0,,,554000000.0,,,22721000000.0,7694000000.0,,,,,45898000000.0,83000000.0,,,1913000000.0,751000000.0,,,3962000000.0,,,,,,,,,,,
2018-06-30,,11583000000.0,12011000000.0,,3991000000.0,4857000000.0,,,13779000000.0,484000000.0,,,,,,,,,,,,,,,19833000000.0,,,25988000000.0,,,,10050000000.0,,,27737000000.0,,,,,866000000.0,6821000000.0,16687000000.0,63182000000.0,,43349000000.0,,,,316000000.0,,,24893000000.0,,,,,,50881000000.0,619000000.0,,,1966000000.0,,,,4246000000.0,,,,,,,,,,,
2018-12-31,,11572000000.0,12152000000.0,,3230000000.0,3910000000.0,,,9121000000.0,464000000.0,,,,,,,,,,,,-9577000000.0,,,15481000000.0,,19924000000.0,19772000000.0,,,,10347000000.0,14000000.0,,26265000000.0,,,,,680000000.0,4350000000.0,17341000000.0,59456000000.0,,43975000000.0,21258000000.0,,,225000000.0,,,27392000000.0,2947000000.0,,,,,47164000000.0,648000000.0,,,1923000000.0,,,,4301000000.0,,,,,,,,,,,
2019-06-30,,12710000000.0,12547000000.0,,3911000000.0,4824000000.0,,,14391000000.0,434000000.0,,,,,,,,,,,,,,,17589000000.0,,,21745000000.0,,,,12067000000.0,,,20553000000.0,,,,,913000000.0,8079000000.0,17697000000.0,64529000000.0,,46940000000.0,,,,330000000.0,,,29388000000.0,,,,,,51133000000.0,495000000.0,,,2272000000.0,,,,4387000000.0,,,,,,,,,,,
2019-12-31,,13192000000.0,12962000000.0,,4185000000.0,5092000000.0,,,14768000000.0,420000000.0,,,,,,,,,,,,,,,16430000000.0,,,20978000000.0,,,,12062000000.0,,,18212000000.0,,,,,907000000.0,6695000000.0,18067000000.0,64806000000.0,,48376000000.0,,,,339000000.0,,,29942000000.0,,,,,,50920000000.0,653000000.0,,,2573000000.0,,,,4164000000.0,,,,,,,,,,,
