date,quarterlyCapitalStock,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualEbitda,annualRepaymentOfDebt,quarterlyPretaxIncome,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingRepaymentOfDebt,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualOtherCurrentLiabilities,quarterlyOtherCurrentAssets,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualBeginningCashPosition,trailingOtherIncomeExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualGrossPPE,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,quarterlySaleOfInvestment,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyDilutedAverageShares,trailingOtherNonCashItems,annualPurchaseOfBusiness,trailingOperatingExpense,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,annualCapitalExpenditure,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGrossPPE,quarterlyOperatingIncome,trailingStockBasedCompensation,annualInvestingCashFlow,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualInventory,annualGoodwill,trailingBeginningCashPosition,annualInterestExpense,annualStockBasedCompensation,trailingNetIncome,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyTaxProvision,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,trailingChangeInInventory,annualDeferredIncomeTax,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualFreeCashFlow,annualChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyRetainedEarnings,quarterlyFreeCashFlow,annualOperatingIncome,trailingChangeInWorkingCapital,annualTotalRevenue,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualRetainedEarnings,trailingFreeCashFlow,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualTaxProvision,quarterlyDilutedEPS,annualTotalAssets,quarterlyTotalAssets,annualPretaxIncome,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualDilutedEPS,annualEndCashPosition,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualCashDividendsPaid,trailingTotalRevenue,annualOtherCurrentAssets,annualCostOfRevenue,trailingPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,trailingRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,annualBasicAverageShares,annualRepurchaseOfCapitalStock,annualCashAndCashEquivalents,annualDepreciationAndAmortization,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualNetPPE,annualCurrentLiabilities,annualOperatingCashFlow,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyCommonStockIssuance,annualCommonStockIssuance,trailingDilutedEPS,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
2008-04-30,7956000.0,153378000.0,,,,121377000.0,,144234000.0,252086000.0,,,,,,0.0,2028786000.0,,0.1425,,15686000.0,,,-1051915000.0,,,,,,25000000.0,107156000.0,107156000.0,,,,6429000.0,,,,36867000.0,252250000.0,-607000.0,,,-141599000.0,,-63817000.0,,,550480000.0,,,,,-35338000.0,1594084000.0,,,-36046000.0,,,,-561000.0,2023374000.0,124553000.0,,,,,,,,,,,,,971459000.0,118678000.0,,43816000.0,,,,,-7765000.0,155464000.0,-37078000.0,,,,,,,889247000.0,,,,,2084647000.0,-71384000.0,,,,,,1300968000.0,252907000.0,553115000.0,,,604504000.0,,,,0.14,,3471148000.0,,,77561000.0,,,2170180000.0,,,,,,,,,,539247000.0,1000.0,,,30911000.0,,,,,1442362000.0,,377065000.0,,,,,7327000.0,376639000.0,,,,,,77561000.0,77561000.0,542608000.0,-1179000.0,107156000.0,750483000.0,,,350000000.0,-94511000.0,,821000.0,,157187000.0,,,,1217445000.0,-25123000.0,,,,,351564000.0,,,,,,,,,,,,,,,,,,
2008-07-31,7903000.0,150494000.0,,,,80127000.0,,107156000.0,251663000.0,,,,,,5872000.0,2022865000.0,,0.095,,9514000.0,,,-1077301000.0,,,,,,75000000.0,109987000.0,109987000.0,,,,13904000.0,,,,-12300000.0,297628000.0,-5409000.0,,,-20742000.0,,-65321000.0,,,548220000.0,,,,,68256000.0,1678142000.0,,,-28352000.0,,,,-8052000.0,2050684000.0,94031000.0,,,,,,,,,,,,,973383000.0,123441000.0,,28180000.0,,,,,-34545000.0,125174000.0,2831000.0,,,,,,,898055000.0,,,,,2080283000.0,39904000.0,,,,,,1381210000.0,251904000.0,637201000.0,,,621020000.0,,,,0.095,,3558121000.0,,,51947000.0,,,2176911000.0,,,,,,,,,,548055000.0,0.0,,,31143000.0,,,,,1535256000.0,,369923000.0,,,,,1609000.0,345694000.0,,,,,,51947000.0,51947000.0,541564000.0,-57373000.0,109987000.0,794318000.0,,,350000000.0,-44257000.0,,241000.0,,141132000.0,,,,1332448000.0,-25116000.0,,,,,377929000.0,,,,,,,,,,,,,,,,,,
2008-10-31,7883000.0,151219000.0,,639850000.0,-130054000.0,116721000.0,4235000.0,109987000.0,257522000.0,91076000.0,,,,5029000.0,-4902000.0,2007572000.0,154778000.0,,0.0,0.0,-112368000.0,,-1091060000.0,,149749000.0,,,,100000000.0,154778000.0,154778000.0,2068717000.0,2178293000.0,1012321000.0,-715000.0,,,,5000000.0,378520000.0,4188000.0,,,-38348000.0,,-113184000.0,1012321000.0,,,,-27225000.0,,,88191000.0,1861512000.0,5323000.0,285500000.0,-29597000.0,-156573000.0,-125890000.0,-230434000.0,-13404000.0,2068717000.0,139873000.0,,-154225000.0,,,784542000.0,619325000.0,,56125000.0,,,,-42844000.0,977657000.0,0.0,7883000.0,48910000.0,,,-7904000.0,1521747000.0,-13079000.0,175183000.0,44791000.0,22768000.0,-1091060000.0,,-9713000.0,0.5275,1608899000.0,827666000.0,548512000.0,145732000.0,-162169000.0,-113184000.0,2112873000.0,58594000.0,509426000.0,,6754903000.0,970000.0,,1438178000.0,254091000.0,781233000.0,2112873000.0,,619325000.0,,285500000.0,172036000.0,,3616471000.0,3616471000.0,457536000.0,100000000.0,67811000.0,0.52,154778000.0,2178293000.0,350000000.0,-95531000.0,,0.0,5233156000.0,,378520000.0,,,91076000.0,-1366000.0,,,31075000.0,93617000.0,,151308000.0,5323000.0,1608899000.0,,155453000.0,155453000.0,2007572000.0,4290000.0,93617000.0,-379000.0,397395000.0,541440000.0,-69551000.0,154778000.0,126189000.0,132415000.0,67811000.0,67811000.0,,-29996000.0,154778000.0,784542000.0,1438178000.0,,350000000.0,-100785000.0,,804000.0,411010000.0,132415000.0,827666000.0,,,1464117000.0,-24946000.0,977657000.0,781233000.0,271622000.0,,411010000.0,285500000.0,151219000.0,,,,,,,,,,,,,,,,
2009-01-31,7866000.0,768035000.0,-543000.0,,,124630000.0,,154778000.0,142621000.0,,,,,,-22391000.0,2047535000.0,,0.1525,,0.0,,,-1115966000.0,0.0,,,,,100000000.0,267108000.0,264737000.0,,,,7455000.0,,40880000.0,,3899000.0,310242000.0,-4478000.0,,,61713000.0,,-112791000.0,,,540652000.0,,,,,171390000.0,1689086000.0,37458000.0,,-25525000.0,,,,-34422000.0,2088903000.0,129694000.0,,,,,,,,,,,,,972937000.0,0.0,,43247000.0,,2371000.0,58974000.0,,-10375000.0,163118000.0,109959000.0,,,,,,,830988000.0,,,,,2152460000.0,171390000.0,,,,,,1466960000.0,142525000.0,752508000.0,,,619401000.0,,,,0.15,,3631031000.0,,,81383000.0,,,2164071000.0,,,,,,,,,,480988000.0,-6446000.0,,,31033000.0,,-24393000.0,,,1583496000.0,,423099000.0,,,,90100000.0,830000.0,272315000.0,,,,,,81383000.0,81383000.0,537508000.0,-27009000.0,264737000.0,741944000.0,,,350000000.0,44012000.0,,2391000.0,,172005000.0,,,,1416771000.0,-24877000.0,,,,,370130000.0,,,,,,,,,,,,,,,,,,
2009-04-30,7869000.0,146047000.0,-37000.0,,,124628000.0,,264737000.0,140616000.0,,,,,,0.0,2105516000.0,,0.15,,0.0,,,-1141750000.0,,,,,,100000000.0,312331000.0,312331000.0,,,,6918000.0,,34054000.0,,2371000.0,276744000.0,61000.0,,,-18731000.0,,-112931000.0,,,541492000.0,,,,,87562000.0,1595043000.0,4554000.0,,-20296000.0,,,,-24911000.0,2105729000.0,121422000.0,,,,,,,,,,,,,963979000.0,84092000.0,,44243000.0,,,-1763000.0,,0.0,163007000.0,47594000.0,,,,,,,832592000.0,,,,,2206722000.0,67266000.0,,,,,,1486296000.0,139846000.0,695660000.0,,,619705000.0,,,,0.1475,,3633768000.0,,,80385000.0,,,2147472000.0,,,,,,,,,,87388000.0,2494000.0,,,31461000.0,,-71340000.0,,,1528252000.0,,165577000.0,,,,80590000.0,-871000.0,262038000.0,,,,,,80385000.0,80385000.0,537088000.0,-15057000.0,312331000.0,748178000.0,,,350000000.0,16741000.0,,0.0,,195214000.0,,,,1333005000.0,-25499000.0,,,,,344925000.0,,,,,,,,,,,,,,,,,,
2009-07-31,7865000.0,763254000.0,-121000.0,,,118051000.0,,312331000.0,142300000.0,,,,,,0.0,2166403000.0,,0.1425,,0.0,,,-1166885000.0,,,,,,60000000.0,295100000.0,295100000.0,,,,6963000.0,,-19332000.0,,4283000.0,297334000.0,-40000.0,,,-36303000.0,,-103121000.0,,,542880000.0,,,,,68172000.0,1574440000.0,0.0,,-25208000.0,,,,-67229000.0,2125582000.0,118024000.0,,,,,,,,,,,,,958697000.0,0.0,,40882000.0,,,7053000.0,,-3501000.0,125014000.0,-17231000.0,,,,,,,830492000.0,,,,,2258368000.0,42964000.0,,,,,,1480451000.0,142010000.0,679835000.0,,,619771000.0,,,,0.1425,,3676730000.0,,,77169000.0,,,2196279000.0,,,,,,,,,,480492000.0,1581000.0,,,31580000.0,,28274000.0,,,1510327000.0,,474328000.0,,,,87017000.0,3235000.0,260324000.0,,,,,,77169000.0,77169000.0,537020000.0,-18174000.0,295100000.0,744667000.0,,,350000000.0,7836000.0,,290000.0,,158488000.0,,,,1314116000.0,-25504000.0,,,,,355408000.0,,,,,,,,,,,,,,,,,,
2009-10-31,7828000.0,140854000.0,0.0,680115000.0,-100000000.0,157673000.0,1628000.0,295100000.0,142704000.0,533574000.0,,,,230474000.0,0.0,2123452000.0,385252000.0,,0.0,19253000.0,-235067000.0,,-1183359000.0,-60000000.0,154778000.0,,,,0.0,385252000.0,385252000.0,2136072000.0,2117322000.0,567085000.0,6659000.0,,-16884000.0,,-751000.0,313258000.0,4146000.0,,,75520000.0,,-202766000.0,567085000.0,,,,-701000.0,,,223645000.0,1675102000.0,,342813000.0,-25932000.0,-2371000.0,-91958000.0,62116000.0,-108505000.0,2136072000.0,161490000.0,,-85228000.0,,,722371000.0,620155000.0,,27995000.0,12054000.0,,,38718000.0,952713000.0,0.0,7828000.0,53797000.0,,,17482000.0,1098871000.0,-24271000.0,197396000.0,90152000.0,4456000.0,-1183359000.0,,-311000.0,0.6375,1568603000.0,883574000.0,541956000.0,458811000.0,82199000.0,-202766000.0,2318390000.0,197713000.0,531786000.0,,6533671000.0,0.0,,1574733000.0,142704000.0,685029000.0,2318390000.0,,620155000.0,,342813000.0,182169000.0,,3692055000.0,3692055000.0,524982000.0,0.0,103876000.0,0.6325,385252000.0,2117322000.0,350000000.0,-101376000.0,,19253000.0,5434800000.0,,313258000.0,,,103774000.0,0.0,,,33064000.0,86599000.0,,7431000.0,,1568603000.0,,165331000.0,403600000.0,2123452000.0,-1381000.0,86599000.0,-1125000.0,304194000.0,536908000.0,-38147000.0,385252000.0,127138000.0,145692000.0,103876000.0,103876000.0,,-24988000.0,385252000.0,722371000.0,1574733000.0,,350000000.0,-6473000.0,,664000.0,372292000.0,145692000.0,883574000.0,,,1370908000.0,-25496000.0,952713000.0,685029000.0,550769000.0,,372292000.0,342813000.0,761009000.0,,,,,,,,,,,,,,,,
2010-01-31,7823000.0,741915000.0,-384000.0,,,169558000.0,,385252000.0,145532000.0,,,,,,0.0,2212715000.0,,0.2075,,19483000.0,,,-1206945000.0,,,,,,,449092000.0,449092000.0,,,,6561000.0,,23597000.0,,0.0,289045000.0,4841000.0,,,-33222000.0,,-197680000.0,,,541424000.0,,,,,113935000.0,1727447000.0,,,-17652000.0,,,,-31494000.0,2148848000.0,172855000.0,,,,,,,,,,,,,941903000.0,0.0,,57289000.0,5362000.0,,4038000.0,,-16081000.0,206969000.0,63840000.0,,,,,,,862523000.0,,,,,2399803000.0,96283000.0,,,,,,1620589000.0,145532000.0,655454000.0,,,620155000.0,,,,0.205,,3730692000.0,,,111207000.0,,,2110103000.0,,,,,,,,,,512523000.0,-565000.0,,,30850000.0,,,,,1517977000.0,,426285000.0,,,,110158000.0,9960000.0,318387000.0,,,,,,111207000.0,112269000.0,534356000.0,-18601000.0,449092000.0,729231000.0,,,350000000.0,-10356000.0,,2821000.0,,166246000.0,,,,1409060000.0,-25373000.0,,,,,348695000.0,,,,,,,,,,,,,,,,,,
2010-04-30,7825000.0,775609000.0,-27760000.0,,,132486000.0,,449092000.0,146782000.0,,,,,,-50000000.0,2265853000.0,,0.145,,19167000.0,,,-1230119000.0,,,,,,,405204000.0,355181000.0,,,,6574000.0,,-7665000.0,,0.0,281054000.0,-954000.0,,,-45713000.0,,-192667000.0,,,542316000.0,,,,,65403000.0,1699782000.0,,,-20103000.0,,,,-30871000.0,2164474000.0,133685000.0,,,,,,,,,,,,,934355000.0,0.0,,53951000.0,3824000.0,50023000.0,1960000.0,,-13745000.0,169681000.0,-93911000.0,,,,,,,867254000.0,,,,,2447247000.0,45300000.0,,,,,,1636390000.0,146782000.0,651027000.0,,,628764000.0,,,,0.1425,,3784134000.0,,,77862000.0,,,2147744000.0,,,,,,,,,,517254000.0,-30580000.0,,,30621000.0,,,,,1518281000.0,,437780000.0,,,,130869000.0,10901000.0,280467000.0,,,,,,77862000.0,78535000.0,534372000.0,-128443000.0,355181000.0,767191000.0,,,350000000.0,-36974000.0,,-3952000.0,,163444000.0,,,,1419315000.0,-28027000.0,,,,,356524000.0,,,,,,,,,,,,,,,,,,
2010-07-31,7798000.0,773088000.0,166000.0,,,134431000.0,,355181000.0,144301000.0,,,,,,50000000.0,2307722000.0,,0.16,,17420000.0,,,-1252476000.0,,,,,,350000000.0,427131000.0,376917000.0,,,,6493000.0,,-27532000.0,,0.0,297110000.0,-2602000.0,,,-22882000.0,,-188175000.0,,,540652000.0,,,,,92284000.0,1730451000.0,,,-22799000.0,,,,-48090000.0,2180639000.0,140614000.0,,,,,,,,,,,,,928163000.0,0.0,,48067000.0,2682000.0,50214000.0,-1845000.0,,-23345000.0,171571000.0,21736000.0,,,,,,,521193000.0,,,,,2483635000.0,69485000.0,,,,,,1710582000.0,146523000.0,1016111000.0,,,628820000.0,,,,0.1575,,3845026000.0,,,85370000.0,,,2134444000.0,,,,,,,,,,521193000.0,-49825000.0,,,30647000.0,,,,,1537304000.0,,433193000.0,,,,132433000.0,3284000.0,284915000.0,,,,,,85370000.0,86364000.0,532804000.0,-22458000.0,376917000.0,790875000.0,,,0.0,-23683000.0,,2222000.0,,162649000.0,,,,1445536000.0,-28029000.0,,,,,383892000.0,,,,,,,,,,,,,,,,,,
2010-10-31,7793000.0,141522000.0,-126000.0,776731000.0,0.0,188076000.0,-13126000.0,376917000.0,166456000.0,546066000.0,,,,82593000.0,0.0,2400657000.0,518440000.0,,0.0,23635000.0,-144463000.0,,-1265152000.0,0.0,385252000.0,,,,350000000.0,518440000.0,467845000.0,2187255000.0,2195752000.0,605293000.0,6961000.0,,-47047000.0,,0.0,361287000.0,28144000.0,,,36134000.0,,-175910000.0,605293000.0,,,,-28104000.0,,,213910000.0,2063039000.0,,399776000.0,-26069000.0,-145464000.0,-84908000.0,-73909000.0,-34008000.0,2187255000.0,188517000.0,,-258476000.0,,,793771000.0,629023000.0,,26589000.0,14402000.0,,,-58647000.0,922103000.0,0.0,7793000.0,65468000.0,2534000.0,50595000.0,0.0,1238742000.0,-16403000.0,228510000.0,90928000.0,34485000.0,-1265152000.0,,29429000.0,0.7425,1647279000.0,546066000.0,541396000.0,400624000.0,-65683000.0,-175910000.0,2568774000.0,187841000.0,633449000.0,,7220719000.0,0.0,,1858166000.0,166456000.0,1101213000.0,2568774000.0,,629023000.0,,395587000.0,224775000.0,,4053918000.0,4053918000.0,624551000.0,350000000.0,121148000.0,0.73,467845000.0,2195752000.0,0.0,-109374000.0,,23635000.0,5981977000.0,,361287000.0,,,91068000.0,-64494000.0,,,33473000.0,214389000.0,,0.0,,1647279000.0,,155017000.0,503104000.0,2406639000.0,25848000.0,214389000.0,4236000.0,354973000.0,533464000.0,-69574000.0,467845000.0,125591000.0,160449000.0,121148000.0,122608000.0,,-88974000.0,467845000.0,793771000.0,1858166000.0,,0.0,-2896000.0,,4131000.0,430939000.0,160449000.0,546066000.0,,,1708066000.0,-27945000.0,922103000.0,1101213000.0,485532000.0,50595000.0,430939000.0,395587000.0,770545000.0,,,,,,,,,,,,,,,,
2011-01-31,7821000.0,139023000.0,-7207000.0,,,229611000.0,,467845000.0,145161000.0,,,,,,0.0,2547713000.0,,0.28,,22655000.0,,,-1282127000.0,,,,,,350000000.0,649532000.0,598813000.0,,,,6579000.0,,24262000.0,,,267814000.0,3692000.0,,,-21177000.0,,-161794000.0,,,543480000.0,,,,,165332000.0,1921558000.0,,,-16737000.0,,,,-15843000.0,2197759000.0,228844000.0,,,,,,,,,,,,,915632000.0,0.0,,79576000.0,8240000.0,50719000.0,3845000.0,,-13731000.0,267387000.0,130968000.0,,,,,,,550761000.0,,,,,2683690000.0,148595000.0,,,,,,1949230000.0,145161000.0,1020203000.0,,,630707000.0,,,,0.275,,4122948000.0,,,148826000.0,,,2173718000.0,,,,,,,,,,94527000.0,,,,31197000.0,,,,,1570964000.0,,155567000.0,,,,211169000.0,1777000.0,374005000.0,,,,,,148826000.0,150035000.0,533120000.0,-18521000.0,598813000.0,787280000.0,,,,6491000.0,,6905000.0,,302815000.0,,,,1547553000.0,-27904000.0,,,,,406677000.0,,,,,,,,,,,,,,,,,,
2011-04-30,7835000.0,767310000.0,0.0,,,167548000.0,,598813000.0,153464000.0,,,,,,0.0,2643248000.0,,0.205,,17937000.0,,,-1306264000.0,,,,,,350000000.0,964706000.0,913704000.0,,,,7187000.0,,885000.0,,,277116000.0,-6879000.0,,,-14645000.0,,-149099000.0,,,545694000.0,,,,,110587000.0,1959041000.0,,,-19155000.0,,,,218246000.0,2211785000.0,172763000.0,,,,,,,,,,,,,905521000.0,0.0,,-56846000.0,4002000.0,51002000.0,-1858000.0,,-20987000.0,174735000.0,314891000.0,,,,,,,802233000.0,,,,,2759116000.0,91432000.0,,,,,,2287204000.0,160136000.0,1005936000.0,,,630707000.0,,,,0.2,,4451417000.0,,,109579000.0,,,2164213000.0,,,,,,,,,,552233000.0,,,,31084000.0,,,,,1808169000.0,,491382000.0,,,,222817000.0,5848000.0,326227000.0,,,,,,109579000.0,110702000.0,534414000.0,-13942000.0,913704000.0,810388000.0,,,250000000.0,-23108000.0,,0.0,,326177000.0,,,,1632814000.0,-34021000.0,,,,,405792000.0,,,,,,,,,,,,,,,,,,
2011-07-31,7803000.0,765037000.0,0.0,,,141338000.0,,913704000.0,151033000.0,,,,,,0.0,2666615000.0,,0.185,,10842000.0,,,-1326718000.0,,,,,,0.0,573489000.0,497364000.0,,,,5623000.0,,-22135000.0,,,301578000.0,8227000.0,,,-90136000.0,,-154554000.0,,,545518000.0,,,,,43506000.0,1910592000.0,,,-19036000.0,,,,-419355000.0,2222613000.0,146822000.0,,,,,,,,,,,,,895895000.0,0.0,,41374000.0,2578000.0,76125000.0,-257705000.0,,-45930000.0,177607000.0,-416340000.0,,,,,,,781951000.0,,,,,2806391000.0,24470000.0,,,,,,1977121000.0,156595000.0,700963000.0,,,630707000.0,,,,0.18,,4149529000.0,,,98481000.0,,,2172408000.0,,,,,,,,,,531951000.0,,,,30646000.0,,,,,1482914000.0,,511476000.0,,,,227810000.0,10734000.0,297855000.0,,,,,,98481000.0,99964000.0,533850000.0,-40491000.0,497364000.0,865875000.0,,,250000000.0,-55487000.0,,0.0,,176548000.0,,,,1612737000.0,-34066000.0,,,,,427927000.0,,,,,,,,,,,,,,,,,,
2011-10-31,7734000.0,762930000.0,0.0,866449000.0,-102436000.0,180339000.0,-786000.0,497364000.0,149076000.0,82701000.0,,,,-4715000.0,0.0,2659816000.0,539207000.0,,0.0,8417000.0,-324209000.0,,-1341740000.0,0.0,467845000.0,,,,0.0,539207000.0,463130000.0,2248830000.0,2246160000.0,618586000.0,3273000.0,,-33183000.0,,,390171000.0,1712000.0,,,23177000.0,,-175483000.0,591829000.0,,,,-7207000.0,,,171054000.0,2103898000.0,,479196000.0,-39768000.0,-71253000.0,-92525000.0,-92052000.0,-107257000.0,2248830000.0,186950000.0,,-170985000.0,,,885823000.0,630884000.0,,23448000.0,17229000.0,,,-30171000.0,907090000.0,0.0,7734000.0,61844000.0,2409000.0,76077000.0,-1856000.0,1334113000.0,-72282000.0,214850000.0,-34234000.0,61132000.0,-1341740000.0,,6752000.0,0.89,1584575000.0,806389000.0,543830000.0,397954000.0,-102781000.0,-175483000.0,2824331000.0,131286000.0,742284000.0,,7895089000.0,0.0,,1998231000.0,156694000.0,778186000.0,2824331000.0,,630884000.0,,474195000.0,239640000.0,,4244391000.0,4244391000.0,718836000.0,0.0,117309000.0,0.87,463130000.0,2246160000.0,250000000.0,-129975000.0,,8417000.0,6560976000.0,,390171000.0,,,556389000.0,-51253000.0,,,31238000.0,295698000.0,,,,1584575000.0,,576140000.0,140420000.0,2656582000.0,-10101000.0,295698000.0,-991000.0,336026000.0,532788000.0,-152930000.0,463130000.0,124165000.0,117902000.0,117309000.0,118495000.0,,-98031000.0,463130000.0,885823000.0,1998231000.0,,250000000.0,-19948000.0,,-786000.0,461110000.0,117902000.0,806389000.0,,,1767872000.0,-33984000.0,907090000.0,778186000.0,490479000.0,76077000.0,461110000.0,474195000.0,132046000.0,,,,,,,,,,,,,,,,
2012-01-31,7731000.0,760495000.0,-168000.0,,,194309000.0,,463130000.0,141476000.0,,,,,,0.0,2739106000.0,,0.245,,8960000.0,,,-1361272000.0,,,,,,,625001000.0,548618000.0,,,,3214000.0,,38605000.0,,998000.0,308721000.0,-201000.0,,,-11040000.0,,-185336000.0,,,539216000.0,,,,,152160000.0,2039439000.0,,,-29403000.0,,,,-38903000.0,2269554000.0,195933000.0,,,,,,,,,,,,,908282000.0,0.0,,64976000.0,6240000.0,76383000.0,3052000.0,,-11117000.0,228338000.0,85488000.0,,,,,,,806602000.0,,,,,2912503000.0,122757000.0,,,,,,2021731000.0,152477000.0,724586000.0,,,630875000.0,,,,0.24,,4270294000.0,,,128395000.0,,,2248563000.0,,,,,,,,,,556602000.0,,,,30815000.0,,,,,1531188000.0,,579786000.0,,,,292901000.0,5814000.0,337409000.0,,,,,,128395000.0,129333000.0,527892000.0,-28573000.0,548618000.0,882828000.0,,,250000000.0,2995000.0,,0.0,,160312000.0,,,,1702030000.0,-33600000.0,,,,,422505000.0,,,,,,,,,,,,,,,,,,
2012-04-30,7713000.0,758468000.0,0.0,,,193794000.0,,548618000.0,140868000.0,,,,,,0.0,2805823000.0,,0.245,,8345000.0,,,-1384136000.0,,,,,,,601590000.0,524779000.0,,,,3283000.0,,-16843000.0,,3748000.0,318432000.0,-592000.0,,,-89361000.0,,-187529000.0,,,538122000.0,,,,,60871000.0,2012859000.0,,,-27011000.0,,,,-61709000.0,2292665000.0,194739000.0,,,,,,,,,,,,,908529000.0,0.0,,64859000.0,4889000.0,76811000.0,-7595000.0,,-30971000.0,225969000.0,-23839000.0,,,,,,,808872000.0,,,,,2980353000.0,33860000.0,,,,,,2060075000.0,148684000.0,699968000.0,,,630875000.0,,,,0.24,,4314663000.0,,,127887000.0,,,2254588000.0,,,,,,,,,,558872000.0,,,,28892000.0,,,,,1508840000.0,,587591000.0,,,,301685000.0,8848000.0,335607000.0,,,,,,127887000.0,128935000.0,527220000.0,-23263000.0,524779000.0,912672000.0,,,250000000.0,-29844000.0,,7816000.0,,173337000.0,,,,1677252000.0,-39586000.0,,,,,439348000.0,,,,,,,,,,,,,,,,,,
